InitialReturnStd,ESSClassic,StdIWNorm,J_sample_variance,ReturnMeanIW,MeanIW,Weights,MeanIWNorm,InitialBound,EpisodesSoFar,ReturnStepMax,EpThisIter,ESSRenyi,StdIW,ReturnStepMaxmin,EntropyCoefficient,EmpiricalD2,TimeElapsed,InitialReturnMax,Bound,Iteration,MinIW,InitialReturnMean,InitialReturnMin,MeanEntropy,TimestepsSoFar,MinIWNorm,MaxIWNorm,EpLenMean,MaxIW,EpRewMean
180.37836,99.52922,0.00069204794,32083.816,0.7417021,1.0062342,[ 0.013  0.717 -3.822 -2.688 -0.801],0.010062341,-117.183334,36500,10.0,100,99.41894,0.0692048,9.996471,,1.0058446,8274.135419368744,36.55829,-116.78359,365,0.84145445,9.765625e-06,-956.798,0.61611164,16835228,0.008414544,0.012752581,479.91,1.2752582,4797.982111686033
0.052897427,100.0,1.8626451e-09,0.0028264017,-4.5776833e-05,1.0,[ 0.013  0.714 -3.825 -2.686 -0.803],0.010000002,-0.020176623,36600,10.0,100,100.0,,0.017887115,,1.0,8296.349757909775,0.06536865,-0.020176623,366,1.0,-4.5776367e-05,-0.16436768,0.61611164,16885228,0.01,0.01,500.0,1.0,4999.369660411094
0.06697198,100.0,1.8626451e-09,0.0045305514,-3.0517578e-05,1.0,[ 0.013  0.714 -3.825 -2.686 -0.803],0.010000002,-0.044620384,36700,10.0,100,100.0,,0.018427849,,1.0,8317.96064710617,0.07867432,-0.044620384,367,1.0,-3.0517578e-05,-0.3640747,0.61611164,16935228,0.01,0.01,500.0,1.0,4999.368636567912
139.05739,99.573715,0.0006717071,19717.338,0.4432583,1.0266074,[ 0.013  0.714 -3.825 -2.686 -0.803],0.010266074,-119.21681,36800,10.0,100,99.641205,0.067170724,9.997646,,1.0036008,8339.942061901093,19.949951,-118.98804,368,0.8627158,3.173828e-05,-973.4015,0.6173095,16984230,0.008627158,0.011596486,490.02,1.1596487,4899.3470437081405
0.05670775,100.0,1.8626451e-09,0.0032482515,3.0517695e-05,1.0,[ 0.014  0.713 -3.825 -2.686 -0.802],0.010000002,-0.02447335,36900,10.0,100,100.0,,0.018601418,,1.0,8363.854687213898,0.078430176,-0.02447335,369,1.0,3.0517578e-05,-0.20007324,0.6173095,17034230,0.01,0.01,500.0,1.0,4999.375907050975
98.82991,99.998,4.44995e-05,9864.83,0.0053067207,1.0004878,[ 0.014  0.713 -3.825 -2.686 -0.802],0.010004878,-120.43482,37000,10.0,100,99.998024,0.0044499533,9.998194,,1.0000198,8388.2390832901,10.012817,-120.430565,370,0.9877897,-0.00012878417,-983.3451,0.6175524,17083731,0.009877897,0.010111133,495.01,1.0111133,4949.368172166276
0.055583045,100.0,1.8626451e-09,0.0031206815,2.5025103e-05,1.0,[ 0.015  0.713 -3.825 -2.686 -0.801],0.010000002,-0.022415675,37100,10.0,100,100.0,,0.016812325,,1.0,8412.710834503174,0.08874512,-0.022415675,371,1.0,2.5024414e-05,-0.18322754,0.6175524,17133731,0.01,0.01,500.0,1.0,4999.357931071979
98.829506,99.96904,0.00017657728,9870.332,0.032501698,1.0034249,[ 0.015  0.713 -3.825 -2.686 -0.801],0.010034249,-120.434135,37200,10.0,100,99.98136,0.017657727,9.998161,,1.0001864,8436.212770700455,10.027405,-120.4129,372,0.96535677,4.8828126e-05,-983.34094,0.6170597,17183232,0.009653567,0.010431934,495.01,1.0431935,4949.363038684195
97.8368,99.93083,0.00026332808,9496.018,0.09908962,1.0010093,[ 0.015  0.713 -3.825 -2.686 -0.802],0.010010093,-119.22449,37300,10.0,100,99.92471,0.026332809,9.998194,,1.0007534,8460.523949623108,9.908569,-119.17028,373,0.943539,-1.3427734e-05,-973.4637,0.616211,17232734,0.00943539,0.01068945,495.02,1.068945,4949.473860741351
193.1779,99.219864,0.00089874654,37098.78,0.89257586,1.0135624,[ 0.014  0.713 -3.825 -2.687 -0.803],0.010135625,-116.822525,37400,10.0,100,99.31141,0.08987465,9.996981,,1.0069337,8484.78978061676,39.50403,-116.33417,374,0.6790592,-8.605957e-05,-953.8512,0.6151105,17280741,0.006790592,0.012094971,480.07,1.2094971,4799.706883772623
98.83057,99.97852,0.00014691347,9861.684,0.02390194,1.0021379,[ 0.015  0.708 -3.828 -2.686 -0.804],0.010021377,-120.435394,37500,10.0,100,99.97483,0.014691346,9.998245,,1.0002518,8510.76259970665,10.005371,-120.426735,375,0.97576195,8.911133e-05,-983.35156,0.6152263,17330242,0.009757619,0.010521178,495.01,1.0521178,4949.389164584845
0.06921391,100.0,1.8626451e-09,0.004838955,-3.6621233e-05,1.0,[ 0.014  0.707 -3.828 -2.685 -0.804],0.010000002,-0.029421829,37600,10.0,100,100.0,,0.017481804,,1.0,8533.920455217361,0.0970459,-0.029421829,376,1.0,-3.6621095e-05,-0.2399292,0.6152263,17380242,0.01,0.01,500.0,1.0,4999.3619277423895
98.82439,99.942,0.00024248062,9859.188,0.07412958,1.0066262,[ 0.014  0.707 -3.828 -2.685 -0.804],0.0100662615,-120.41932,37700,10.0,100,99.9431,0.024248054,9.997791,,1.0005693,8555.85060954094,10.13324,-120.379425,377,0.9512242,-3.8452148e-05,-983.2193,0.61464834,17429641,0.009512242,0.010724565,493.99,1.0724565,4939.0703695773645
138.36194,99.977394,0.0001506755,19311.525,0.05703926,1.0021515,[ 0.014  0.708 -3.828 -2.684 -0.804],0.010021515,-119.23033,37800,10.0,100,99.97454,0.0150675485,9.997791,,1.0002546,8579.819125890732,19.846863,-119.18847,378,0.9557522,6.1035155e-07,-973.51154,0.6142268,17478644,0.009557522,0.0103533985,490.03,1.0353398,4899.483766327366
138.36234,99.95321,0.00021676744,19279.646,0.066464424,1.0017786,[ 0.015  0.709 -3.829 -2.685 -0.805],0.010017785,-119.23057,37900,10.0,100,99.95206,0.021676747,9.99782,,1.0004797,8603.198288917542,19.837402,-119.19275,379,0.9445444,5.432129e-05,-973.514,0.613664,17527647,0.009445444,0.010537898,490.03,1.0537899,4899.487973398732
97.83635,99.95277,0.00021811895,9609.725,0.0643034,1.0033897,[ 0.015  0.708 -3.829 -2.686 -0.805],0.010033896,-119.22388,38000,10.0,100,99.94929,0.021811895,9.998255,,1.0005074,8626.412285804749,9.923462,-119.18985,380,0.9453077,3.7841797e-05,-973.45917,0.61330765,17577149,0.009453077,0.01059186,495.02,1.059186,4949.48434443468
136.97246,99.65323,0.0006031025,18807.852,0.5255089,1.022407,[ 0.015  0.708 -3.828 -2.684 -0.806],0.01022407,-118.03296,38100,10.0,100,99.59201,0.060310252,9.997892,,1.0040966,8649.652143478394,19.64264,-117.74896,381,0.8456689,-1.3427734e-05,-963.7349,0.6119226,17626154,0.008456689,0.011784891,490.05,1.1784891,4899.702834139438
193.66377,99.111,0.0009614614,37809.824,0.6763344,1.01517,[ 0.014  0.711 -3.833 -2.685 -0.807],0.010151698,-116.80795,38200,10.0,100,99.43147,0.096146144,9.996901,,1.0057178,8673.473403930664,39.62213,-116.46509,382,0.86787266,6.713867e-06,-953.733,0.61180824,17674160,0.008678726,0.014300368,480.06,1.4300368,4799.588832685161
98.829414,99.97889,0.00014550611,9864.967,0.01826477,1.0017715,[ 0.012  0.708 -3.834 -2.68  -0.807],0.010017714,-120.43412,38300,10.0,100,99.98487,0.014550611,9.998257,,1.0001513,8698.112104654312,10.017822,-120.42493,383,0.9775184,-3.540039e-05,-983.34015,0.61179143,17723661,0.009775183,0.010637296,495.01,1.0637296,4949.387096633913
139.05876,99.95469,0.00021325002,19509.023,0.048514366,1.0017895,[ 0.012  0.708 -3.834 -2.68  -0.807],0.010017896,-119.217926,38400,10.0,100,99.962845,0.021325003,9.997391,,1.0003717,8723.501739501953,19.951477,-119.19166,384,0.9642745,0.00010131836,-973.4111,0.61178565,17772660,0.009642745,0.011100847,489.99,1.1100848,4898.985614185721
98.82901,99.97351,0.0001631046,9851.329,0.02803135,1.0020435,[ 0.011  0.708 -3.833 -2.68  -0.807],0.010020435,-120.43359,38500,10.0,100,99.97726,0.01631046,9.998215,,1.0002275,8748.11634850502,10.029602,-120.419235,385,0.97161615,-2.746582e-05,-983.33594,0.61142814,17822161,0.0097161615,0.010551294,495.01,1.0551294,4949.378561387713
0.076819316,100.0,1.8626451e-09,0.0059608147,1.1598226e-05,1.0,[ 0.011  0.708 -3.833 -2.68  -0.807],0.010000002,-0.049377378,38600,10.0,100,100.0,,9.998205,,1.0,8771.411253213882,0.09515381,-0.049377378,386,1.0,1.15966795e-05,-0.40325928,0.61142814,17872156,0.01,0.01,499.95,1.0,4998.763962267414
138.36282,99.85267,0.00038771314,19289.055,0.21335983,1.0093113,[ 0.011  0.708 -3.833 -2.68  -0.807],0.010093113,-119.230896,38700,10.0,100,99.851494,0.038771313,9.99785,,1.0014873,8795.827163696289,19.84143,-119.10623,387,0.92984545,6.8969726e-05,-973.5167,0.6123046,17921159,0.009298454,0.011360724,490.03,1.1360725,4899.493329988503
98.82967,99.96286,0.0001937032,9835.57,0.06656027,1.005086,[ 0.01   0.705 -3.833 -2.678 -0.807],0.010050859,-120.434395,38800,10.0,100,99.94325,0.01937032,9.998186,,1.0005678,8821.252734422684,10.01355,-120.40201,388,0.934215,-6.1035155e-07,-983.34265,0.611823,17970660,0.00934215,0.010514785,495.01,1.0514785,4949.364670406539
0.07220394,100.0,1.8626451e-09,0.0052660704,-5.310122e-05,1.0,[ 0.011  0.705 -3.833 -2.678 -0.807],0.010000002,-0.038834695,38900,10.0,100,100.0,,0.017394066,,1.0,8844.654141902924,0.07885742,-0.038834695,389,1.0,-5.3100586e-05,-0.3166504,0.611823,18020660,0.01,0.01,500.0,1.0,4999.385008217371
0.04964615,100.0,1.8626451e-09,0.0024896364,-1.9530999e-05,1.0,[ 0.011  0.705 -3.833 -2.678 -0.807],0.010000002,-0.021338943,39000,10.0,100,100.0,,0.016982079,,1.0,8868.67497253418,0.07507324,-0.021338943,390,1.0,-1.953125e-05,-0.17407227,0.611823,18070660,0.01,0.01,500.0,1.0,4999.39830705038
97.83731,99.85996,0.00037788507,9567.796,0.1420784,1.0090157,[ 0.011  0.705 -3.833 -2.678 -0.807],0.0100901555,-119.22511,39100,10.0,100,99.881744,0.03778851,9.998329,,1.001184,8892.312955617905,9.91156,-119.15358,391,0.9211894,-4.8828124e-06,-973.4689,0.61129737,18120162,0.009211894,0.011044499,495.02,1.10445,4949.507032857275
98.82944,99.97816,0.00014805626,9851.424,0.02498722,1.0017362,[ 0.01   0.704 -3.834 -2.679 -0.808],0.0100173615,-120.43413,39200,10.0,100,99.98256,0.014805628,9.998255,,1.0001744,8914.99508523941,10.016541,-120.419624,392,0.9569779,-2.1972657e-05,-983.34033,0.6108415,18169663,0.009569779,0.010324423,495.01,1.0324423,4949.380610097649
95.878944,99.84916,0.00038975695,8942.661,0.20868063,1.0027188,[ 0.01   0.704 -3.834 -2.679 -0.808],0.010027187,-116.8387,39300,10.0,100,99.86437,0.038975697,9.99822,,1.0013582,8939.690598964691,9.720764,-116.70924,393,0.89424384,-8.728027e-05,-953.9833,0.6102455,18219167,0.008942438,0.011066942,495.04,1.1066942,4949.672694354259
98.830414,99.97965,0.00014298045,9872.268,0.023379803,1.0026618,[ 0.01   0.706 -3.84  -2.682 -0.809],0.01002662,-120.43541,39400,10.0,100,99.98302,0.014298051,9.998272,,1.0001699,8964.081310272217,10.008972,-120.422165,394,0.95744336,-0.00010131836,-983.35016,0.60999423,18268668,0.009574434,0.010422414,495.01,1.0422415,4949.382539034262
0.048594613,100.0,1.8626451e-09,0.0023852892,-4.2114756e-05,1.0,[ 0.01   0.707 -3.84  -2.681 -0.809],0.010000002,-0.019104002,39500,10.0,100,100.0,,0.016589165,,1.0,8988.241795778275,0.0657959,-0.019104002,395,1.0,-4.2114258e-05,-0.15563965,0.60999423,18318668,0.01,0.01,500.0,1.0,4999.41203308086
0.054386668,100.0,1.8626451e-09,0.0029877876,2.929708e-05,1.0,[ 0.01   0.707 -3.84  -2.681 -0.809],0.010000002,-0.021028481,39600,10.0,100,100.0,,0.01762867,,1.0,9010.309155702591,0.0848999,-0.021028481,396,1.0,2.9296874e-05,-0.17193604,0.60999423,18368668,0.01,0.01,500.0,1.0,4999.382580407482
6.351491,97.79726,0.0015151884,3.8499956,0.45159203,1.0095958,[ 0.01   0.707 -3.84  -2.681 -0.809],0.010095958,-7.7395535,39700,10.0,100,97.221375,0.15151884,9.998337,,1.0285804,9032.452549695969,0.7071533,-7.397879,397,0.2998981,9.58252e-05,-63.19397,0.60940623,18418433,0.002998981,0.012932033,497.65,1.2932034,4975.799369961623
98.829926,99.95201,0.00022034287,9870.569,0.05517769,1.0057578,[ 0.017  0.708 -3.84  -2.681 -0.809],0.010057578,-120.43476,39800,10.0,100,99.95429,0.02203429,9.998194,,1.0004573,9054.50653719902,10.01947,-120.40706,398,0.9182942,-5.9814454e-05,-983.34515,0.60949993,18467934,0.009182942,0.01054325,495.01,1.054325,4949.372405303145
137.67642,99.88354,0.00034430576,19076.264,0.20555305,1.0083383,[ 0.017  0.708 -3.84  -2.681 -0.809],0.010083383,-119.243126,39900,10.0,100,99.850624,0.034430575,9.99786,,1.001496,9077.887698411942,19.74591,-119.1267,399,0.90488654,-4.0893556e-05,-973.6157,0.60887885,18516938,0.009048865,0.010920869,490.04,1.0920869,4899.60031231284
0.050274905,100.0,1.8626451e-09,0.0025530972,3.4179073e-05,1.0,[ 0.017  0.711 -3.842 -2.682 -0.81 ],0.010000002,-0.023497907,40000,10.0,100,100.0,,0.01667118,,1.0,9103.903447151184,0.070617676,-0.023497907,400,1.0,3.4179688e-05,-0.19213867,0.60887885,18566938,0.01,0.01,500.0,1.0,4999.381673558674
0.055078212,100.0,1.8626451e-09,0.0030642522,7.3853415e-05,1.0,[ 0.017  0.711 -3.842 -2.682 -0.81 ],0.010000002,-0.020797044,40100,10.0,100,100.0,,0.019516945,,1.0,9126.796284198761,0.06567383,-0.020797044,401,1.0,7.385254e-05,-0.17041016,0.60887885,18616938,0.01,0.01,500.0,1.0,4999.395305718289
0.056797955,100.0,1.8626451e-09,0.0032585938,-3.0512165e-06,1.0,[ 0.017  0.711 -3.842 -2.682 -0.81 ],0.010000002,-0.024731178,40200,10.0,100,100.0,,0.01807785,,1.0,9148.640899181366,0.076293945,-0.024731178,402,1.0,-3.0517579e-06,-0.2019043,0.60887885,18666938,0.01,0.01,500.0,1.0,4999.3740145184765
138.3627,99.8015,0.00044877504,19132.148,0.2356534,1.0063579,[ 0.017  0.711 -3.842 -2.682 -0.81 ],0.010063581,-119.2309,40300,10.0,100,99.7985,0.044877507,9.997862,,1.002019,9172.198160648346,19.84082,-119.11558,403,0.9125062,1.15966795e-05,-973.51636,0.60743,18715941,0.009125062,0.010977328,490.03,1.0977328,4899.498922126239
154.18628,99.51077,0.0007034842,23137.293,0.79522085,1.0033062,[ 0.017  0.711 -3.842 -2.681 -0.811],0.010033062,-118.36803,40400,10.0,100,99.470924,0.07034842,9.997332,,1.0053189,9195.009264469147,26.886353,-117.88719,404,0.8226697,6.713867e-06,-966.47095,0.606927,18764479,0.008226696,0.011630827,485.38,1.1630827,4852.879992822272
97.83788,99.94775,0.00022920713,9567.0625,0.07458544,1.0022197,[ 0.016  0.71  -3.85  -2.685 -0.812],0.010022194,-119.225815,40500,10.0,100,99.952065,0.022920715,9.998268,,1.0004796,9219.194128751755,9.898987,-119.179794,405,0.9412379,-2.5634765e-05,-973.4745,0.60655236,18813981,0.009412379,0.010494497,495.02,1.0494497,4949.492015727472
98.82996,99.95998,0.00020118729,9867.598,0.051077843,1.0051686,[ 0.017  0.711 -3.851 -2.686 -0.812],0.010051684,-120.43478,40600,10.0,100,99.96313,0.020118725,9.998215,,1.0003688,9243.133270263672,10.007629,-120.40588,406,0.92091537,-1.2207031e-05,-983.34564,0.60641396,18863482,0.009209153,0.010425365,495.01,1.0425365,4949.372425726672
98.82935,99.96769,0.00018043109,9862.791,0.029964447,1.0036962,[ 0.017  0.711 -3.851 -2.687 -0.813],0.010036961,-120.407776,40700,10.0,100,99.975555,0.01804311,9.997791,,1.0002445,9266.708386659622,10.233765,-120.39255,407,0.95917916,1.2817382e-05,-983.1255,0.60644585,18912842,0.009591792,0.010464728,493.6,1.0464728,4935.169526231992
98.83097,99.99166,9.142868e-05,9864.193,0.013417244,1.0012436,[ 0.017  0.71  -3.851 -2.687 -0.812],0.010012436,-120.436035,40800,10.0,100,99.99057,0.009142867,9.998337,,1.0000943,9289.006965637207,9.997192,-120.42825,408,0.9876097,-4.1503907e-05,-983.3558,0.60645306,18962343,0.009876097,0.010250153,495.01,1.0250154,4949.404234423368
168.30458,99.85385,0.00038585684,28665.059,0.235322,1.0086082,[ 0.017  0.71  -3.851 -2.688 -0.812],0.010086082,-118.024,40900,10.0,100,99.8251,0.03858568,9.997276,,1.001752,9312.010773181915,29.699219,-117.89209,409,0.9013514,7.324219e-05,-963.6625,0.6059244,19010848,0.009013514,0.011026571,485.05,1.1026571,4849.56349534604
98.83015,99.99634,6.0575036e-05,9866.143,0.0055298805,1.0005475,[ 0.018  0.712 -3.851 -2.69  -0.813],0.010005474,-120.434906,41000,10.0,100,99.995674,0.006057505,9.998299,,1.0000433,9335.099664449692,10.007385,-120.43204,410,0.97937053,6.225586e-05,-983.34735,0.6059307,19060349,0.009793705,0.0101300245,495.01,1.0130025,4949.396960787315
97.836914,99.970634,0.00017189153,9645.712,0.043873787,1.0032406,[ 0.018  0.712 -3.851 -2.69  -0.813],0.010032407,-119.22449,41100,10.0,100,99.971825,0.01718915,9.998245,,1.0002818,9357.545484781265,9.910278,-119.19751,411,0.95923877,9.887695e-05,-973.46466,0.60605806,19109851,0.009592388,0.010516882,495.02,1.0516882,4949.483117968667
193.66725,99.63645,0.0006080923,37627.832,0.4201349,1.006662,[ 0.019  0.712 -3.851 -2.69  -0.813],0.010066621,-116.80983,41200,10.0,100,99.65348,0.06080923,9.996973,,1.0034772,9380.610826969147,39.610046,-116.5927,412,0.8781712,9.338379e-05,-953.74896,0.6054689,19157857,0.008781712,0.01197606,480.06,1.1976061,4799.605614081567
97.8369,99.98482,0.0001234795,9669.469,0.024223328,1.0024666,[ 0.019  0.707 -3.85  -2.684 -0.813],0.010024666,-119.224594,41300,10.0,100,99.986305,0.012347951,9.998276,,1.000137,9403.535311460495,9.909302,-119.20852,413,0.97183853,-1.2207031e-05,-973.4646,0.6059302,19207359,0.0097183855,0.010349808,495.02,1.0349809,4949.49304965501
136.97269,99.826294,0.00041993908,18711.652,0.261261,1.006717,[ 0.019  0.707 -3.85  -2.684 -0.813],0.01006717,-118.033295,41400,10.0,100,99.778854,0.041993912,9.997896,,1.0022163,9425.404824972153,19.63507,-117.90277,414,0.91330516,4.272461e-06,-963.73785,0.6044657,19256364,0.009133051,0.011140762,490.05,1.1140763,4899.707689266769
169.44234,99.43032,0.0007750259,28975.707,0.7515726,1.0239216,[ 0.019  0.707 -3.851 -2.683 -0.815],0.010239217,-118.00287,41500,10.0,100,99.34569,0.07750259,9.997492,,1.0065862,9446.463818788528,29.868042,-117.639305,415,0.84501344,4.5776367e-05,-963.48975,0.6059493,19304867,0.008450135,0.011892099,485.03,1.1892099,4849.419167619547
98.82988,99.98352,0.00012862586,9852.206,0.021819115,1.0014702,[ 0.019  0.704 -3.854 -2.676 -0.813],0.010014701,-120.43462,41600,10.0,100,99.98234,0.012862584,9.998224,,1.0001767,9468.276168584824,10.007996,-120.42343,416,0.952547,3.0517579e-06,-983.34454,0.60559464,19354368,0.0095254695,0.010311884,495.01,1.0311884,4949.378153546076
98.82986,99.96007,0.00019991529,9773.467,0.052514076,1.0005333,[ 0.019  0.704 -3.854 -2.677 -0.813],0.010005334,-120.43467,41700,10.0,100,99.95865,0.01999153,9.998234,,1.0004137,9489.319870233536,10.010193,-120.407036,417,0.9457371,-3.234863e-05,-983.34467,0.60498834,19403869,0.009457371,0.010630282,495.01,1.0630282,4949.384050401886
98.82918,99.982056,0.00013435927,9870.786,0.026290417,1.0028845,[ 0.019  0.704 -3.854 -2.677 -0.814],0.010028845,-120.4339,41800,10.0,100,99.97738,0.01343593,9.998186,,1.0002263,9511.90496301651,10.014832,-120.42113,418,0.9508284,-9.70459e-05,-983.3378,0.60510486,19453370,0.009508284,0.010309843,495.01,1.0309844,4949.370985497996
0.06124221,100.0,1.8626451e-09,0.0037884936,-2.3193425e-05,1.0,[ 0.02   0.704 -3.854 -2.677 -0.814],0.010000002,-0.025887558,41900,10.0,100,100.0,,0.018602371,,1.0,9531.705258607864,0.08190918,-0.025887558,419,1.0,-2.3193359e-05,-0.21118164,0.60510486,19503370,0.01,0.01,500.0,1.0,4999.370705484716
139.05824,99.9724,0.00016654546,19534.97,0.034605503,1.0017651,[ 0.02   0.704 -3.854 -2.677 -0.814],0.01001765,-119.21763,42000,10.0,100,99.97424,0.016654544,9.997852,,1.0002576,9552.13510632515,19.94403,-119.19836,420,0.96483356,-2.4414063e-05,-973.40765,0.60494757,19552372,0.009648335,0.010452702,490.02,1.0452702,4899.396081668674
97.83703,99.98462,0.00012394803,9617.274,0.024992943,0.9998365,[ 0.02   0.703 -3.854 -2.677 -0.814],0.009998365,-119.22476,42100,10.0,100,99.98471,0.0123948045,9.998259,,1.000153,9573.767063856125,9.910278,-119.208885,421,0.9632848,-3.0517579e-06,-973.46606,0.6045174,19601874,0.009632847,0.010284726,495.02,1.0284725,4949.486183757723
0.05340248,100.0,1.8626451e-09,0.0028806315,-1.2817443e-05,1.0,[ 0.02   0.703 -3.854 -2.677 -0.814],0.010000002,-0.017706733,42200,10.0,100,100.0,,0.014883995,,1.0,9595.298622131348,0.07940674,-0.017706733,422,1.0,-1.2817382e-05,-0.14447021,0.6045174,19651874,0.01,0.01,500.0,1.0,4999.385501894533
0.057106115,100.0,1.8626451e-09,0.0032940488,-2.075173e-05,1.0,[ 0.02   0.703 -3.854 -2.677 -0.814],0.010000002,-0.024696551,42300,10.0,100,100.0,,0.017655373,,1.0,9616.970010757446,0.07232666,-0.024696551,423,1.0,-2.0751953e-05,-0.20147705,0.6045174,19701874,0.01,0.01,500.0,1.0,4999.376793809515
138.36218,99.79627,0.00045652135,19287.541,0.23733997,1.010408,[ 0.02   0.703 -3.854 -2.677 -0.814],0.010104081,-119.23058,42400,10.0,100,99.82382,0.04565214,9.997866,,1.0017649,9638.713629484177,19.84497,-119.09835,424,0.89351815,-5.2490235e-05,-973.5132,0.60350925,19750877,0.008935181,0.011219335,490.03,1.1219335,4899.501941076246
98.83041,99.98492,0.00012310086,9866.552,0.022109985,1.0022213,[ 0.019  0.703 -3.854 -2.675 -0.815],0.010022214,-120.43522,42500,10.0,100,99.97914,0.01231009,9.998266,,1.0002086,9662.696660041809,10.005859,-120.425735,425,0.9619516,6.7749024e-05,-983.35,0.6031347,19800378,0.009619516,0.0102991825,495.01,1.0299183,4949.384691241491
0.066506,100.0,1.8626451e-09,0.0044677253,8.54634e-06,1.0,[ 0.02   0.703 -3.854 -2.675 -0.816],0.010000002,-0.02407671,42600,10.0,100,100.0,,0.019101143,,1.0,9685.705756664276,0.08477783,-0.02407671,426,1.0,8.544922e-06,-0.19665527,0.6031347,19850378,0.01,0.01,500.0,1.0,4999.367841717487
139.057,99.791695,0.0004628707,19461.973,0.3028431,1.0131279,[ 0.02   0.703 -3.854 -2.675 -0.816],0.010131279,-119.216576,42700,10.0,100,99.79051,0.046287067,9.997742,,1.0020993,9708.39728808403,19.951782,-119.03877,427,0.9052147,-3.112793e-05,-973.399,0.60397696,19899380,0.009052147,0.011889152,490.02,1.1889153,4899.372372987751
0.058341634,100.0,1.8626451e-09,0.0034381275,1.5869271e-05,1.0,[ 0.02   0.7   -3.854 -2.671 -0.815],0.010000002,-0.02481691,42800,10.0,100,100.0,,0.019021034,,1.0,9730.428157806396,0.07788086,-0.02481691,428,1.0,1.586914e-05,-0.20275879,0.60397696,19949380,0.01,0.01,500.0,1.0,4999.38833014221
0.05459976,100.0,1.8626451e-09,0.003011246,3.5400968e-05,1.0,[ 0.02   0.7   -3.854 -2.671 -0.815],0.010000002,-0.023907823,42900,10.0,100,100.0,,0.018360138,,1.0,9751.181536912918,0.080566406,-0.023907823,429,1.0,3.540039e-05,-0.1954956,0.60397696,19999380,0.01,0.01,500.0,1.0,4999.3870351356
167.1776,99.76126,0.00049016706,27807.871,0.2900033,1.0019734,[ 0.02   0.7   -3.854 -2.671 -0.815],0.010019733,-116.82778,43000,10.0,100,99.76919,0.049016714,9.997337,,1.0023135,9773.474183797836,29.487122,-116.67287,430,0.8743073,2.9296874e-05,-953.8951,0.60305846,20047887,0.008743073,0.0113637615,485.07,1.1363761,4849.787632019415
97.83762,99.97488,0.00015882724,9642.709,0.03113842,1.0017585,[ 0.02   0.699 -3.852 -2.667 -0.816],0.010017586,-119.225365,43100,10.0,100,99.9734,0.015882723,9.998289,,1.0002661,9797.349759578705,9.901428,-119.2102,431,0.96232325,0.00011169434,-973.4719,0.60315335,20097389,0.009623232,0.010449529,495.02,1.0449529,4949.489490358504
168.87575,99.51868,0.00070653606,28561.973,0.6217513,1.0159421,[ 0.02   0.699 -3.852 -2.667 -0.816],0.010159421,-118.01447,43200,10.0,100,99.56873,0.07065361,9.997461,,1.0043314,9818.647461891174,29.776428,-117.64798,432,0.8731311,-4.5166016e-05,-963.58374,0.6025718,20145893,0.008731311,0.012244316,485.04,1.2244316,4849.517674905355
97.83801,99.873314,0.0003588622,9488.318,0.16932917,1.0076447,[ 0.021  0.694 -3.853 -2.661 -0.816],0.010076446,-119.22595,43300,10.0,100,99.87239,0.035886213,9.998299,,1.0012777,9841.310928583145,9.904053,-119.13277,433,0.9239638,-4.8828124e-06,-973.47577,0.60169506,20195395,0.009239637,0.011139476,495.02,1.1139476,4949.498664967058
138.3611,99.92248,0.0002801383,19327.156,0.11984396,1.0056747,[ 0.021  0.694 -3.851 -2.659 -0.817],0.010056748,-119.22966,43400,10.0,100,99.90264,0.028013825,9.99782,,1.0009745,9864.437141895294,19.856873,-119.16785,434,0.9335657,-4.9438477e-05,-973.5056,0.60201806,20244398,0.009335657,0.010659993,490.03,1.0659993,4899.489726278469
98.83096,99.9594,0.00020260547,9874.158,0.047822475,1.0051993,[ 0.022  0.695 -3.851 -2.659 -0.817],0.010051992,-120.435974,43500,10.0,100,99.96321,0.020260548,9.998356,,1.000368,9885.998668193817,10.01123,-120.410286,435,0.9490105,-2.3193359e-05,-983.3554,0.60253114,20293899,0.009490104,0.010615548,495.01,1.0615548,4949.410115699979
97.837296,99.99289,8.453595e-05,9677.356,0.012129784,1.0016614,[ 0.022  0.694 -3.851 -2.659 -0.816],0.010016612,-119.22505,43600,10.0,100,99.99012,0.0084535945,9.998274,,1.0000988,9908.531603097916,9.902832,-119.218834,436,0.9772778,2.5634765e-05,-973.4686,0.60217726,20343401,0.009772778,0.010234383,495.02,1.0234383,4949.492999722358
168.30814,99.485756,0.00073108816,28334.725,0.66828156,1.016886,[ 0.022  0.695 -3.851 -2.659 -0.817],0.01016886,-118.0266,43700,10.0,100,99.46476,0.073108815,9.997452,,1.0053812,9929.093502521515,29.67279,-117.67544,437,0.83949006,-1.7089844e-05,-963.683,0.6001039,20391906,0.008394901,0.012504698,485.05,1.2504698,4849.6056536571205
98.828896,99.911385,0.00029857035,9680.641,0.12022781,1.0025352,[ 0.021  0.693 -3.848 -2.657 -0.819],0.010025353,-120.433334,43800,10.0,100,99.90071,0.02985703,9.998182,,1.0009938,9951.549878120422,10.014587,-120.37303,438,0.9357705,8.544922e-05,-983.3348,0.59922135,20441407,0.009357705,0.010735674,495.01,1.0735674,4949.3706058857615
