Bound,J_sample_variance,InitialReturnMean,VarianceInit,ReturnStepMax,MeanEntropy,EpRewMean,EpLenMean,ESSRenyi,EmpiricalD2,LearnableVariance,OptimizationReturnMean,StdIW,InitialReturnStd,ReturnStepMaxmin,MaxIWNorm,OptimizationReturnMin,TimeElapsed,InitialBound,TimestepsSoFar,InitialReturnMax,MeanIW,MeanIWNorm,MinIWNorm,ReturnMeanIW,EpisodesSoFar,InitialReturnMin,MinIW,MaxIW,OptimizationReturnMax,StdIWNorm,EpThisIter,Weights,Iteration,ESSClassic
1334.354,738506.2,1598.3452,-1,10.0,-0.84635204,1598.3451615363983,160.86,82.37316,1.2139876,True,1058.782,0.49477574,371.6312,10.0,0.030433854,,3055.10684466362,1261.5557,3539451,2749.8748,1.0750823,0.010750823,0.0034551322,1705.4325,27500,539.5632,0.34551322,3.0433855,2210.3115,0.0049477573,100,[-0.79   1.425 -1.753 -1.715 -2.276],275,82.521614
1443.6674,3569999.5,1598.7323,-1,10.0,-0.82749516,1598.7323429196704,160.9,27.858953,3.5895102,True,499.17374,2.708357,349.03198,10.0,0.23741868,,3068.7139089107513,1259.4955,3555541,2769.857,1.3321567,0.013321567,0.0004498987,2086.3855,27600,1099.5586,0.044989873,23.741869,1670.2983,0.02708357,100,[-0.795  1.427 -1.755 -1.715 -2.265],276,19.48049
1405.3141,8962882.0,1606.1172,-1,10.0,-0.83434576,1606.1172205975035,161.64,38.976482,2.5656497,True,1606.1172,1.5374361,455.55106,10.0,0.08806079,,3081.9757885932922,1224.0778,3571705,3119.3398,1.2085366,0.012085366,0.00014019408,2017.2515,27700,,0.014019409,8.806079,3119.3398,0.015374362,100,[-0.78   1.42  -1.741 -1.713 -2.246],277,38.191875
2240.8145,188926880.0,1634.4274,-1,10.0,-0.8252989,1634.4273823541184,164.47,2.9859142,33.49058,True,454.94977,13.056895,408.60208,10.0,1.3099957,,3094.6514332294464,1252.338,3588152,3119.7456,2.2458339,0.02245834,2.768937e-05,4452.005,27800,1179.4777,0.002768937,130.99957,1940.268,0.13056895,100,[-0.77   1.419 -1.739 -1.72  -2.253],278,2.8735123
1300.6697,534740.8,1665.3026,-1,10.0,-0.8226317,1665.302753580424,167.56,90.80614,1.1012472,True,1665.3026,0.3292428,391.3995,10.0,0.019380983,,3108.4288794994354,1269.729,3604908,3229.8452,1.0245161,0.010245161,0.0044560833,1715.7859,27900,,0.44560832,1.9380984,3229.8452,0.0032924279,100,[-0.756  1.426 -1.736 -1.712 -2.244],279,90.639244
1679.042,3310858.8,1663.7834,-1,10.0,-0.8586803,1663.7834266877558,167.41,52.009518,1.922725,True,554.4961,1.1709249,359.22943,10.0,0.07308716,,3120.4230835437775,1295.1575,3621649,3009.8176,1.246404,0.012464042,0.0006205098,2190.1873,28000,1109.2874,0.06205098,7.3087163,1900.5303,0.01170925,100,[-0.75   1.421 -1.732 -1.709 -2.242],280,53.11937
1315.413,14077978.0,1721.4174,-1,10.0,-0.8440607,1721.4174040809169,173.17,35.189774,2.8417346,True,1721.4174,2.2587237,540.6663,10.0,0.17568967,,3133.937501192093,1112.7415,3638966,4969.8184,1.4008347,0.014008344,0.000509859,2341.485,28100,,0.050985903,17.568968,4969.8184,0.022587234,100,[-0.755  1.431 -1.742 -1.705 -2.278],281,27.778744
1862.8298,169097140.0,1627.8085,-1,10.0,-0.8605771,1627.8084717311203,163.81,10.097094,9.90384,True,1617.828,5.806622,504.32193,10.0,0.4951445,,3145.6574280261993,1146.5347,3655347,3929.5825,1.767603,0.017676027,4.6445875e-05,3377.4155,28200,9.980503,0.0046445876,49.51445,3919.602,0.05806622,100,[-0.757  1.419 -1.733 -1.704 -2.263],282,8.480758
1202.1776,2140820.5,1763.1982,-1,10.0,-0.86435795,1763.1981499470048,177.34,76.54108,1.306488,True,574.075,0.6572085,534.7644,10.0,0.029715078,,3160.095517873764,1150.8953,3673081,4999.431,1.0880486,0.010880486,0.0019669617,1902.0502,28300,1189.1232,0.19669616,2.9715078,3810.308,0.006572085,100,[-0.744  1.423 -1.734 -1.701 -2.28 ],283,73.26832
1631.9421,17965594.0,1739.3182,-1,10.0,-0.84474576,1739.318289045651,174.96,26.744944,3.7390244,True,1599.4564,1.9485048,469.66022,10.0,0.101485156,,3175.384377002716,1367.0103,3690577,3039.8813,1.2703958,0.012703958,0.0005133295,2351.8574,28400,139.86197,0.051332954,10.148516,2900.0193,0.019485047,100,[-0.738  1.418 -1.73  -1.704 -2.283],284,29.828718
2213.8074,124779050.0,1638.5593,-1,10.0,-0.85699034,1638.5595933307739,164.89,6.822697,14.6569605,True,1628.5782,8.187549,427.21338,10.0,0.62873197,,3188.8095705509186,1311.5652,3707066,2669.8984,2.2904327,0.022904325,1.25334755e-05,3465.6863,28500,9.981303,0.0012533476,62.873196,2659.9172,0.08187548,100,[-0.732  1.424 -1.716 -1.695 -2.264],285,7.2577934
2849.7844,126559770.0,1676.9901,-1,10.0,-0.8090408,1676.9900373030944,168.73,2.956041,33.82903,True,527.7525,13.503789,371.42062,10.0,1.040917,,3202.613048553467,1264.2922,3723939,3369.6616,2.8358166,0.028358163,9.240764e-05,5250.146,28600,1149.2375,0.009240764,104.091705,2220.424,0.13503788,100,[-0.739  1.41  -1.714 -1.701 -2.276],286,4.223794
1446.4565,2258763.8,1761.5316,-1,10.0,-0.80407846,1761.531510080743,177.18,79.48597,1.2580837,True,512.1231,0.5239306,419.5302,10.0,0.03267505,,3216.8958411216736,1308.5367,3741657,3698.6873,1.0885807,0.010885808,0.003907131,1954.5552,28700,1249.4084,0.3907131,3.2675052,2449.2788,0.005239306,100,[-0.722  1.405 -1.707 -1.712 -2.228],287,81.19211
1681.8414,28600746.0,1695.4658,-1,10.0,-0.76678455,1695.4657218130787,170.58,25.193747,3.969239,True,1555.605,3.1124508,413.08365,10.0,0.2431734,,3229.9383878707886,1313.376,3758715,3119.7485,1.3742672,0.013742674,0.0006460399,2443.0767,28800,139.86072,0.06460399,24.31734,2979.8877,0.031124512,100,[-0.725  1.413 -1.71  -1.707 -2.223],288,16.314936
1295.2351,740102.9,1708.8644,-1,10.0,-0.7715453,1708.8643286922236,171.92,88.76597,1.1265578,True,1169.372,0.38406464,440.35306,10.0,0.023044404,,3244.9731588363647,1261.8586,3775907,3649.785,1.043026,0.01043026,0.0038985542,1769.6842,28900,539.49243,0.38985544,2.3044405,3110.2925,0.003840646,100,[-0.712  1.406 -1.692 -1.701 -2.186],289,88.06017
1431.5444,534813.9,1765.8402,-1,10.0,-0.775615,1765.840233993182,177.62,88.01191,1.1362098,True,1625.9783,0.38105404,457.26404,10.0,0.024020988,,3259.7868807315826,1387.4812,3793669,3089.2886,1.055148,0.01055148,0.0036366603,1834.8492,29000,139.86208,0.36366603,2.402099,2949.4265,0.00381054,100,[-0.716  1.411 -1.695 -1.696 -2.19 ],290,88.462654
2627.1675,346006880.0,1759.7323,-1,10.0,-0.78858024,1759.73242647776,177.01,7.3511686,13.603279,True,1609.8812,15.363711,500.44275,10.0,1.4970076,,3275.404537677765,1334.7704,3811370,3469.8005,2.777294,0.027772939,2.1067273e-05,4194.539,29100,149.85112,0.0021067273,149.70076,3319.9495,0.15363713,100,[-0.714  1.414 -1.692 -1.695 -2.195],291,3.164365
1462.5094,3662865.2,1665.4017,-1,10.0,-0.80112857,1665.4017433388271,167.58,54.974327,1.8190309,True,1525.5426,0.98251164,551.5367,10.0,0.04124216,,3290.468023777008,1273.5776,3828128,3199.2295,1.145433,0.01145433,0.0011395403,1990.9681,29200,139.85905,0.11395404,4.124216,3059.3704,0.009825117,100,[-0.722  1.433 -1.697 -1.677 -2.208],292,57.611656
1493.706,579022.56,1844.534,-1,10.0,-0.8022464,1844.5340161729762,185.49,96.99836,1.0309453,True,1434.8774,0.17280239,528.4117,10.0,0.014742299,,3306.8604538440704,1424.4777,3846677,3429.745,1.0323035,0.0103230355,0.0060258657,1920.2122,29300,409.6566,0.60258657,1.4742299,3020.0886,0.0017280238,100,[-0.733  1.44  -1.715 -1.69  -2.22 ],293,97.27425
1309.9175,448087.8,1718.8296,-1,10.0,-0.80708766,1718.829394651978,172.92,96.56721,1.0355482,True,1449.062,0.18909858,477.33612,10.0,0.01591109,,3321.67417883873,1280.4021,3863969,3579.7432,1.0162575,0.010162575,0.006812779,1756.0692,29400,269.7672,0.6812779,1.591109,3309.976,0.0018909858,100,[-0.734  1.444 -1.727 -1.696 -2.221],294,96.65352
1760.6522,50472100.0,1773.9381,-1,10.0,-0.80039155,1773.9379135763365,178.43,12.815336,7.8031507,True,1494.1812,6.3623533,439.10403,10.0,0.5841875,,3336.3402404785156,1391.8873,3881812,3119.4292,1.7555208,0.017555209,0.0001737959,2827.8767,29500,279.7569,0.01737959,58.418755,2839.6724,0.063623525,100,[-0.733  1.443 -1.734 -1.699 -2.226],295,7.074735
1456.2278,1827043.5,1701.2987,-1,10.0,-0.79888767,1701.2986941321299,171.16,70.64806,1.415467,True,1691.318,0.67535025,480.40677,10.0,0.045241315,,3351.469204187393,1280.014,3898928,3439.7747,1.1501911,0.011501912,0.0020832613,1957.4445,29600,9.98067,0.20832613,4.524132,3429.794,0.006753502,100,[-0.74   1.434 -1.747 -1.712 -2.219],296,74.36265
2335.982,32170018.0,1758.1718,-1,10.0,-0.8294662,1758.171628505327,176.85,17.634872,5.6705823,True,1198.447,3.539321,479.2964,10.0,0.22975774,,3366.7897419929504,1347.9106,3916613,3349.7666,1.6819618,0.016819619,8.5098174e-05,3312.9358,29700,559.72455,0.0085098175,22.975775,2790.042,0.03539321,100,[-0.747  1.44  -1.749 -1.705 -2.218],297,18.42299
1595.6211,60392984.0,1721.1472,-1,10.0,-0.822327,1721.147072500146,173.15,13.699607,7.2994795,True,1571.2998,4.680409,454.30533,10.0,0.422774,,3381.7913360595703,1263.109,3933928,3739.8652,1.6338397,0.016338397,0.00012621758,2833.1277,29800,149.84717,0.0126217585,42.2774,3590.018,0.04680408,100,[-0.735  1.442 -1.748 -1.706 -2.248],298,10.8621
1373.9006,584211.56,1712.7255,-1,10.0,-0.8335006,1712.7255869531114,172.31,91.813965,1.0891589,True,1442.9954,0.31243944,508.84973,10.0,0.019618431,,3397.960729598999,1325.7305,3951159,3159.8018,1.041264,0.010412642,0.0045038788,1777.7795,29900,269.7302,0.4503879,1.9618431,2890.0715,0.0031243942,100,[-0.724  1.447 -1.751 -1.704 -2.241],299,91.740204
1280.9949,869013.6,1779.2517,-1,10.0,-0.8246092,1779.2516901870997,178.96,90.101685,1.1098572,True,1359.6062,0.3461332,501.45096,10.0,0.021020686,,3415.489522218704,1237.9733,3969055,4419.519,1.0179985,0.010179984,0.0028501828,1851.2303,30000,419.64545,0.2850183,2.1020687,3999.8735,0.0034613318,100,[-0.723  1.449 -1.748 -1.703 -2.252],300,89.63712
1414.4276,887610.8,1767.4374,-1,10.0,-0.8238339,1767.4372787884117,177.78,88.38585,1.1314029,True,1347.7759,0.36978427,474.3886,10.0,0.02542855,,3431.7803807258606,1373.0902,3986833,3219.8298,1.020945,0.010209449,0.0043057976,1833.8844,30100,419.66138,0.43057978,2.542855,2800.1685,0.0036978428,100,[-0.722  1.446 -1.749 -1.707 -2.244],301,88.40269
1409.4171,547791.44,1750.1385,-1,10.0,-0.82578266,1750.13863814813,176.05,96.08649,1.040729,True,1200.6124,0.17316207,431.3273,10.0,0.014268105,,3447.5968358516693,1387.6318,4004438,2959.8545,1.0147405,0.010147405,0.0052144686,1779.2324,30200,549.52625,0.5214469,1.4268105,2410.3281,0.0017316208,100,[-0.719  1.446 -1.753 -1.711 -2.243],302,97.170364
6697.981,5454070300.0,1834.9313,-1,10.0,-0.88752943,1834.9312263304303,184.53,0.7857346,127.26944,True,1425.2933,38.475384,455.1204,10.0,3.863301,,3463.042070865631,1429.5703,4022891,3309.7578,5.076193,0.050761923,3.462069e-07,11271.01,30300,409.63806,3.462069e-05,386.3301,2900.1196,0.38475382,100,[-0.719  1.446 -1.752 -1.716 -2.245],303,1.7108653
1441.739,1012212.2,1817.5267,-1,10.0,-0.8889548,1817.5266822671215,182.79,95.17863,1.0506561,True,988.1987,0.21777472,465.8892,10.0,0.017197384,,3478.1573684215546,1420.7435,4041170,3239.7202,1.0111334,0.010111333,0.0056869895,1848.4476,30400,829.328,0.56869894,1.7197385,2410.392,0.002177747,100,[-0.704  1.456 -1.76  -1.729 -2.306],304,95.56694
1506.4656,981011.6,1828.59,-1,10.0,-0.8972115,1828.5900673412887,183.89,77.554634,1.2894136,True,1678.7517,0.59400874,441.51535,10.0,0.033797007,,3491.80620265007,1396.3226,4059559,3529.4487,1.115629,0.011156288,0.0023981088,1997.3154,30500,149.83832,0.2398109,3.3797007,3379.6104,0.005940087,100,[-0.704  1.456 -1.763 -1.735 -2.308],305,77.91224
2257.2234,57371576.0,1851.3823,-1,10.0,-0.905885,1851.3823071292084,186.17,9.52369,10.500132,True,1281.84,4.7713327,425.16455,10.0,0.42566776,,3507.1915411949158,1503.5671,4078176,2839.8975,1.7025038,0.017025039,3.3421806e-05,3384.2798,30600,569.5424,0.0033421805,42.566776,2270.355,0.047713324,100,[-0.708  1.456 -1.765 -1.738 -2.316],306,11.294046
2415.1685,323735460.0,1802.4855,-1,10.0,-0.8972779,1802.485597235661,181.28,3.6002216,27.776068,True,1672.6167,13.513228,537.5565,10.0,1.1067187,,3522.6680958271027,1415.4811,4096304,3159.8774,2.8930192,0.028930195,4.292513e-05,4454.798,30700,129.86896,0.0042925132,110.67187,3030.0085,0.1351323,100,[-0.722  1.46  -1.765 -1.725 -2.325],307,4.382498
1453.9448,1725060.2,1799.6444,-1,10.0,-0.8831124,1799.6444457426478,181.0,89.93762,1.1118817,True,670.4164,0.37304327,416.91202,10.0,0.024266731,,3537.532618045807,1359.9945,4114404,3589.727,1.0683415,0.010683414,0.0042952956,1917.5372,30800,1129.228,0.42952955,2.4266732,2460.499,0.0037304326,100,[-0.738  1.461 -1.766 -1.717 -2.316],308,89.13239
1395.832,947839.94,1778.8528,-1,10.0,-0.87953484,1778.8527260694082,178.92,81.98601,1.2197204,True,1519.0986,0.5486938,437.15973,10.0,0.030317519,,3551.674779176712,1340.4292,4132296,3579.7126,1.0535759,0.010535758,0.003032609,1880.0311,30900,259.7541,0.3032609,3.0317519,3319.9585,0.0054869377,100,[-0.74   1.463 -1.765 -1.715 -2.302],309,78.664345
1532.7184,20184762.0,1823.2772,-1,10.0,-0.88183135,1823.2773734217812,183.36,50.12434,1.9950387,True,523.6892,1.729282,474.0269,10.0,0.11763705,,3566.779769420624,1223.2732,4150632,4899.0127,1.0962662,0.01096266,0.0009685446,2380.1992,31000,1299.5881,0.09685446,11.763705,3599.4246,0.01729282,100,[-0.736  1.459 -1.76  -1.721 -2.298],310,28.667406
1400.9829,783038.25,1822.6569,-1,10.0,-0.8816347,1822.6568870149565,183.3,86.89776,1.1507777,True,1812.6761,0.36687538,455.4223,10.0,0.019431522,,3584.0835304260254,1346.2915,4168962,3889.5063,1.0484817,0.010484817,0.0036687427,1912.0005,31100,9.980803,0.36687428,1.9431523,3879.5256,0.0036687537,100,[-0.737  1.463 -1.756 -1.704 -2.301],311,89.0918
1435.7278,856058.7,1826.544,-1,10.0,-0.87786967,1826.5439795292723,183.69,81.68478,1.2242184,True,1546.8054,0.5158205,486.75354,10.0,0.029886369,,3600.0128502845764,1355.1274,4187331,3849.099,1.0833538,0.010833536,0.0034990292,1957.3236,31200,279.73834,0.34990293,2.988637,3569.3608,0.0051582046,100,[-0.738  1.461 -1.757 -1.709 -2.301],312,81.519356
1451.4799,2424007.2,1758.1681,-1,10.0,-0.8885894,1758.1682997031571,176.85,67.47678,1.4819912,True,1748.1865,0.7686064,512.2458,10.0,0.048669532,,3613.3558070659637,1307.4923,4205016,3679.7534,1.1362777,0.011362777,0.0020146552,2000.1195,31300,9.981864,0.20146552,4.8669534,3669.7715,0.007686064,100,[-0.735  1.462 -1.759 -1.714 -2.297],313,68.60825
49497.1,363358780000.0,1789.9298,-1,10.0,-0.9556075,1789.9297840778981,180.03,0.027604522,3622.595,True,1510.1842,545.2382,452.35187,10.0,54.804,,3626.4369258880615,1323.3531,4223019,3809.5815,55.687485,0.55687475,1.4847747e-07,77579.41,31400,279.7456,1.4847747e-05,5480.4004,3529.836,5.452382,100,[-0.74   1.463 -1.761 -1.706 -2.308],314,1.0323709
1429.9902,1406275.4,1759.3785,-1,10.0,-0.9650838,1759.3785602583025,176.97,76.83865,1.3014283,True,1749.3984,0.6535497,546.6063,10.0,0.041138787,,3640.304486989975,1323.4292,4240716,3559.5112,1.1165993,0.011165992,0.0033799116,1927.3219,31500,9.980076,0.33799118,4.1138787,3549.5312,0.0065354975,100,[-0.762  1.458 -1.756 -1.697 -2.375],315,74.48344
1320.0686,345513.4,1689.8843,-1,10.0,-0.9717408,1689.884074985805,170.02,96.924446,1.0317315,True,1689.8843,0.16178063,452.4892,10.0,0.014341948,,3654.470069885254,1296.7599,4257718,3209.846,1.0110857,0.010110856,0.006321909,1719.3813,31600,,0.6321909,1.4341948,3209.846,0.0016178061,100,[-0.767  1.461 -1.756 -1.692 -2.384],316,97.50371
1967.6737,25992892.0,1704.6445,-1,10.0,-0.98328125,1704.6445017306498,171.5,13.720528,7.2883496,True,1165.1276,4.531678,406.0395,10.0,0.31681556,,3669.6061193943024,1284.6049,4274868,3429.6094,1.8624359,0.01862436,9.392656e-05,3101.6523,31700,539.51697,0.009392656,31.681557,2890.0923,0.04531678,100,[-0.765  1.458 -1.761 -1.691 -2.391],317,14.449905
1378.605,1631176.4,1755.8727,-1,10.0,-0.979797,1755.8726188643925,176.62,75.25975,1.3287315,True,1745.8918,0.64204466,568.77625,10.0,0.04714864,,3684.3689601421356,1285.637,4292530,3839.4573,1.0949113,0.010949113,0.0028851693,1920.6484,31800,9.980652,0.28851694,4.7148643,3829.4766,0.0064204475,100,[-0.776  1.463 -1.757 -1.675 -2.402],318,74.41291
1429.3276,1119945.6,1731.064,-1,10.0,-0.97459006,1731.0638073760192,174.14,79.17516,1.2630223,True,1601.1957,0.49175176,560.33716,10.0,0.025595201,,3697.959249973297,1303.666,4309944,3489.6875,1.0752726,0.010752725,0.002846275,1909.6554,31900,129.86824,0.2846275,2.5595202,3359.8193,0.004917518,100,[-0.777  1.473 -1.771 -1.68  -2.399],319,82.702835
1364.699,1754497.1,1664.9314,-1,10.0,-0.9722251,1664.93133923679,167.53,76.178764,1.3127018,True,1664.9314,0.5802113,509.55527,10.0,0.03919178,,3712.675441980362,1288.968,4326697,3069.7275,1.0417686,0.010417686,0.0028803041,1795.4521,32000,,0.28803042,3.919178,3069.7275,0.0058021126,100,[-0.774  1.471 -1.775 -1.685 -2.394],320,76.324715
1416.1406,2918894.5,1722.1019,-1,10.0,-0.9685718,1722.1017187489444,173.25,54.097775,1.8485049,True,1192.4652,1.0129606,479.9444,10.0,0.056739282,,3727.186445236206,1260.3988,4344022,3769.789,1.168808,0.01168808,0.000928691,2043.8708,32100,529.6364,0.0928691,5.6739283,3240.1526,0.010129606,100,[-0.769  1.471 -1.778 -1.687 -2.391],321,57.106915
1311.0516,2331063.5,1682.6176,-1,10.0,-0.9722914,1682.6174760738886,169.3,65.6814,1.5225011,True,1672.6373,0.8544216,560.23004,10.0,0.04427493,,3742.094400405884,1173.1436,4360952,4159.837,1.1601503,0.011601502,0.0017665375,1939.6898,32200,9.979995,0.17665376,4.427493,4149.857,0.008544216,100,[-0.777  1.476 -1.78  -1.682 -2.388],322,64.83422
1303.6912,638908.3,1733.1383,-1,10.0,-0.9718423,1733.138299941519,174.35,85.490814,1.1697164,True,1733.1383,0.42630973,544.97614,10.0,0.036104333,,3755.671514749527,1238.3851,4378387,4039.6433,1.0711545,0.010711543,0.002073814,1838.7837,32300,,0.2073814,3.6104333,4039.6433,0.004263097,100,[-0.783  1.475 -1.783 -1.685 -2.391],323,86.32621
1322.5753,425847.72,1645.5135,-1,10.0,-0.9735274,1645.5135554627454,165.59,92.81387,1.0774251,True,1375.7772,0.2628878,393.0151,10.0,0.021540314,,3768.9958980083466,1289.1469,4394946,2909.7217,1.0219373,0.010219371,0.0051860595,1692.4807,32400,269.73642,0.51860595,2.1540315,2639.9854,0.002628878,100,[-0.78   1.471 -1.782 -1.69  -2.391],324,93.79327
1301.3875,1792472.6,1597.1285,-1,10.0,-0.97257876,1597.1285331492109,160.75,67.836685,1.4741286,True,1597.1285,0.7478124,493.4556,10.0,0.040941685,,3780.315767765045,1163.6116,4411021,3539.6511,1.1419402,0.011419402,0.0014551533,1827.7363,32500,,0.14551534,4.0941687,3539.6511,0.0074781235,100,[-0.777  1.469 -1.777 -1.69  -2.392],325,69.98669
1321.0232,1580145.0,1673.9503,-1,10.0,-0.9735108,1673.9503608746152,168.43,66.90585,1.4946376,True,1673.9503,0.7415735,503.6398,10.0,0.037212394,,3793.0245690345764,1220.8606,4427864,3699.4624,1.1240119,0.011240119,0.000576926,1874.9498,32600,,0.057692602,3.7212393,3699.4624,0.007415735,100,[-0.771  1.47  -1.776 -1.694 -2.392],326,69.67292
1389.4047,1820884.9,1752.971,-1,10.0,-0.9736937,1752.971149451928,176.33,93.24069,1.0724931,True,503.7218,0.2619684,393.42926,10.0,0.016746506,,3807.4613239765167,1372.1189,4445497,3109.6455,1.02098,0.010209802,0.0058589736,1783.82,32700,1249.2494,0.5858974,1.6746507,1860.3961,0.002619684,100,[-0.767  1.463 -1.777 -1.701 -2.392],327,93.82307
1647.1077,2681808.0,1768.0658,-1,10.0,-0.9559323,1768.0655475868498,177.84,57.718483,1.7325473,True,1228.4854,1.0468032,426.97037,10.0,0.06533744,,3820.5525891780853,1406.8228,4463281,2949.5344,1.1755029,0.011755028,0.0019604655,2122.598,32800,539.5802,0.19604656,6.5337443,2409.954,0.010468032,100,[-0.77   1.464 -1.777 -1.7   -2.393],328,55.77191
1647.9603,6513940.5,1743.3951,-1,10.0,-0.96150655,1743.3950253692813,175.37,37.17419,2.6900384,True,1183.9196,2.3916118,428.4097,10.0,0.15835823,,3834.673545360565,1331.8995,4480818,3359.8467,1.4018909,0.014018907,9.476368e-05,2322.868,32900,559.47546,0.009476368,15.835824,2800.371,0.023916118,100,[-0.772  1.46  -1.764 -1.706 -2.375],329,25.572823
1406.6494,1543566.9,1694.4984,-1,10.0,-0.9397753,1694.498467134546,170.48,77.312485,1.2934521,True,1684.5168,0.57988197,460.42993,10.0,0.029069709,,3848.370096921921,1296.4768,4497866,3249.8325,1.0840031,0.010840031,0.0032873792,1859.3195,33000,9.981497,0.3287379,2.906971,3239.851,0.005798819,100,[-0.768  1.444 -1.734 -1.709 -2.38 ],330,77.75045
1268.3865,3151164.8,1712.0372,-1,10.0,-0.93323267,1712.037396243163,172.24,73.84008,1.3542781,True,872.76013,0.69204634,503.2579,10.0,0.038202237,,3863.5201880931854,1105.8846,4515090,4949.216,1.0877175,0.010877175,0.001841854,1973.7874,33100,839.2772,0.1841854,3.8202238,4109.9385,0.0069204634,100,[-0.765  1.443 -1.727 -1.705 -2.359],331,71.184616
1285.0359,371832.4,1692.3916,-1,10.0,-0.930908,1692.391615337035,170.27,95.80467,1.0437905,True,1682.4113,0.20555374,497.52484,10.0,0.017538982,,3878.014322280884,1264.9781,4532117,3489.816,1.0193003,0.010193004,0.0061915144,1721.7073,33200,9.980396,0.6191515,1.7538983,3479.8354,0.0020555374,100,[-0.758  1.439 -1.72  -1.708 -2.352],332,96.09216
1680.4429,24348222.0,1802.7076,-1,10.0,-0.94822234,1802.7076624140425,181.3,26.730543,3.7410388,True,1522.9675,1.9396107,481.0218,10.0,0.1259037,,3893.2060532569885,1342.2369,4550247,3759.7266,1.2095631,0.01209563,0.00019673025,2571.0742,33300,279.74017,0.019673025,12.59037,3479.9863,0.019396108,100,[-0.76   1.441 -1.721 -1.705 -2.35 ],333,28.000113
1551.5836,17318336.0,1748.7788,-1,10.0,-0.9434003,1748.7788207804945,175.91,34.171513,2.9264143,True,1608.9194,2.884869,512.5999,10.0,0.26967177,,3906.698985338211,1263.827,4567838,3959.6143,1.3541528,0.013541527,0.00020603396,2381.1792,33400,139.85942,0.020603396,26.967178,3819.755,0.028848689,100,[-0.751  1.444 -1.714 -1.703 -2.367],334,18.055275
1262.4559,553027.06,1722.1257,-1,10.0,-0.9433647,1722.1256580612992,173.25,93.034164,1.0748739,True,1592.263,0.26347426,569.718,10.0,0.019682076,,3922.5973393917084,1235.9331,4585163,3969.7456,1.0214264,0.010214264,0.0051182937,1766.5216,33500,129.86264,0.5118294,1.9682076,3839.883,0.0026347425,100,[-0.759  1.454 -1.715 -1.691 -2.362],335,93.76141
1730.3896,78170984.0,1735.638,-1,10.0,-0.94764876,1735.6380107301823,174.6,30.892513,3.2370303,True,1465.8589,2.609695,474.4062,10.0,0.24218188,,3936.1299464702606,1255.6866,4602623,3918.7861,1.2400969,0.012400968,0.001051564,2593.906,33600,269.77914,0.10515641,24.21819,3649.007,0.026096947,100,[-0.757  1.453 -1.713 -1.695 -2.362],336,18.420895
1652.0674,20213536.0,1707.0833,-1,10.0,-0.96669424,1707.0833583289705,171.75,27.733051,3.6058059,True,1577.2227,2.991794,633.0036,10.0,0.26120484,,3949.665798187256,1252.7701,4619798,3709.4521,1.5120134,0.015120136,0.000120369456,2514.761,33700,129.86078,0.012036946,26.120485,3579.5913,0.029917942,100,[-0.762  1.464 -1.72  -1.684 -2.367],337,20.345116
1535.7584,19476212.0,1785.208,-1,10.0,-0.97807205,1785.2078472976782,179.56,42.66446,2.3438714,True,1785.208,1.8302851,643.51306,10.0,0.15727745,,3965.500812768936,1314.9232,4637754,3839.8584,1.2350488,0.0123504875,0.0008185318,2255.7505,33800,,0.08185318,15.727746,3839.8584,0.018302849,100,[-0.755  1.469 -1.737 -1.689 -2.386],338,31.287285
1751.3403,34734960.0,1694.3231,-1,10.0,-0.9734043,1694.3231653282392,170.47,19.260803,5.1918917,True,1564.4592,4.387686,456.72437,10.0,0.33843824,,3979.039517402649,1330.5852,4654801,2969.9072,1.5620656,0.015620654,0.00021099817,2580.1433,33900,129.86374,0.021099817,33.843826,2840.0435,0.043876857,100,[-0.763  1.473 -1.739 -1.681 -2.397],339,11.248694
1358.2495,643528.8,1657.235,-1,10.0,-0.9612021,1657.2349479952452,166.76,85.3796,1.17124,True,1657.235,0.42736536,473.77588,10.0,0.032624166,,3992.4238135814667,1288.6813,4671477,3009.2285,1.0798295,0.010798294,0.0041900724,1757.1125,34000,,0.41900724,3.2624166,3009.2285,0.0042736535,100,[-0.76   1.463 -1.741 -1.696 -2.392],340,86.45772
4931.115,3235225300.0,1693.016,-1,10.0,-0.96864825,1693.015961165497,170.34,1.7978973,55.62053,True,1433.2535,42.867207,488.67203,10.0,4.314119,,4006.227474927902,1257.0886,4688511,3559.332,5.110496,0.05110496,3.371617e-05,8182.225,34100,259.76233,0.003371617,431.4119,3299.5698,0.42867205,100,[-0.755  1.454 -1.718 -1.691 -2.38 ],341,1.4013504
1388.0406,1018650.2,1618.5806,-1,10.0,-0.9607989,1618.580736724113,162.9,80.94611,1.2353897,True,1488.7015,0.50817233,494.10867,10.0,0.029670147,,4020.9084935188293,1301.419,4704801,2589.6143,1.0670588,0.010670586,0.0028781965,1740.5598,34200,129.87912,0.28781965,2.9670148,2459.735,0.0050817225,100,[-0.764  1.468 -1.711 -1.668 -2.388],342,81.51282
1355.9608,898614.06,1700.1422,-1,10.0,-0.9601636,1700.1421038565304,171.06,84.63427,1.1815544,True,1440.3575,0.44384968,566.0132,10.0,0.026224682,,4035.946797132492,1302.1462,4721907,3249.6226,1.0656025,0.010656024,0.0036722978,1788.5796,34300,259.78464,0.3672298,2.6224682,2989.838,0.004438497,100,[-0.76   1.467 -1.718 -1.67  -2.38 ],343,85.2157
