MinBehavPdf,ReturnStepMax,MeanD2-0,Penalization,VarianceInitializer,ReturnStepMaxmin,EpRewMean,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,InitialBound,Bound,WReturnMean,StdIW,InitialReturnMax,MeanEntropy,Epsilon,InitialReturnMean,MaxIW,MinIW,Weights,ReturnMeanIW,EpThisIter,Inner Iteration,OptimizationReturnMin,EmpiricalD2Arithmetic,Iteration,InitialReturnMin,MeanIW,EmpiricalD2Harmonic,InitialReturnStd,EpLenMean,MinTargetPdf,EpisodesSoFar,DivergenceHarmonic,TimeElapsed,ESSRenyiArithmetic,OptimizationReturnMax,StdWReturnMean,OptimizationReturnMean
-54.77584,0.8580271,1.0,True,-1.0,0.8580271,-59.7408778424561,100.0,2888630,,-752.7498,-3.5345262e+16,709.1417,162541360.0,-48.838074,0.4189424,2.0,-59.740875,1589315500.0,0.47979426,[-1.365  3.868],12603709000.0,100,1,,1.0,271,-85.008736,21546408.0,1.0,8.406967,87.12,-54.77584,27100,6.568689e+29,2329.978247642517,100.0,36.170662,,25.267857
-57.41686,0.8604615,1.0,True,-1.0,0.8604615,-60.4444263869524,100.0,2897463,,-650.57745,-413712.25,610.1044,161.74203,-48.935524,0.4189424,2.0,-60.444424,1499.7549,0.044638716,[-1.38   3.993],20286.398,100,1,,1.0,272,-83.78255,45.71514,1.0,8.089285,88.33,-57.41686,27200,94472530.0,2338.4465119838715,100.0,34.847023,,23.33812
-69.75177,0.8636989,1.0,True,-1.0,0.8636989,-59.254323717653754,100.0,2906095,,-1043.8881,-7.6545285e+16,962.33514,253243470.0,-39.57596,0.4189424,2.0,-59.254322,2543131400.0,0.054253425,[-1.385  3.93 ],8598655000.0,100,1,,1.0,273,-89.04012,27313118.0,1.0,8.6684065,86.32,-69.75177,27300,8.8087964e+29,2345.3459050655365,100.0,49.464165,,29.7858
-62.974857,0.8608476,1.0,True,-1.0,0.8608476,-59.54178254768252,100.0,2914750,,-838.42377,-93534580.0,765.72797,1338.8285,-39.18129,0.4189424,2.0,-59.541782,10969.643,0.19059868,[-1.423  3.811],202428.28,100,1,,1.0,274,-85.882355,343.08386,1.0,8.47952,86.55,-62.974857,27400,1648154000000.0,2354.598893404007,100.0,46.701065,,26.34057
-64.6686,0.8634176,1.0,True,-1.0,0.8634176,-59.948184244781736,100.0,2923498,,-710.77167,-5.133293e+17,668.74963,10271403.0,-48.94494,0.4189424,2.0,-59.948185,85094870.0,0.30124226,[-1.324  3.735],806654460.0,100,1,,1.0,275,-84.45185,2043571.0,1.0,8.265589,87.48,-64.6686,27500,1.4920487e+32,2361.615560770035,100.0,35.506912,,24.503668
-60.698685,0.86981726,1.0,True,-1.0,0.86981726,-61.353107170015576,100.0,2932422,,-1477.4084,-1.7485477e+17,1400.0522,39381844000.0,-49.260746,0.4189424,2.0,-61.353104,395804180000.0,0.20216349,[-1.343  3.611],2752113800000.0,100,1,,1.0,276,-97.43584,3959798500.0,1.0,9.903986,89.24,-60.698685,27600,5.108503e+30,2370.201659679413,100.0,48.17509,,36.08273
-59.432312,0.8625839,1.0,True,-1.0,0.8625839,-62.3404865719378,100.0,2941508,,-685.0932,-1.8283425e+16,614.03735,95815040.0,-39.186672,0.4189424,2.0,-62.34049,617560260.0,0.012458298,[-1.335  3.487],5437526000.0,100,1,,1.0,277,-85.35837,18694598.0,1.0,9.17685,90.86,-59.432312,27700,6.6199394e+28,2377.6916341781616,100.0,46.171696,,23.017883
-59.476032,0.8611312,1.0,True,-1.0,0.8611312,-59.66300478070974,100.0,2950168,,-513.77875,-8344580000000000.0,463.2864,43583908.0,-40.649094,0.4189424,2.0,-59.66301,438116320.0,0.01726473,[-1.301  3.366],27695944.0,100,1,,1.0,278,-79.57036,4480206.5,1.0,8.184358,86.6,-59.476032,27800,2.7308865e+28,2386.074598312378,100.0,38.921265,,19.907354
-64.05536,0.86297387,1.0,True,-1.0,0.86297387,-63.201480030715466,100.0,2959368,,-1009.4087,-9.725681e+17,946.0554,1365613600.0,-48.649963,0.4189424,2.0,-63.20148,13633560000.0,0.18087837,[-1.335  3.246],57009930000.0,100,1,,1.0,279,-92.2467,154207500.0,1.0,10.120819,92.0,-64.05536,27900,2.356496e+32,2394.799531698227,100.0,43.596733,,29.045218
-64.234024,0.8569534,1.0,True,-1.0,0.8569534,-60.215294586867095,100.0,2968096,,-797.6211,-3.1587096e+16,728.1007,10126080.0,-39.910866,0.4189424,2.0,-60.215298,74412710.0,0.07004516,[-1.372  3.366],803630000.0,100,1,,1.0,280,-85.580246,1886802.4,1.0,9.204348,87.28,-64.234024,28000,2.064246e+29,2403.1752393245697,100.0,45.66938,,25.364952
-66.29688,0.8592522,1.0,True,-1.0,0.8592522,-61.45066860973835,100.0,2977007,,-900.1562,-6.280043e+17,846.2709,69868330.0,-48.654533,0.4189424,2.0,-61.45067,667319200.0,0.41831958,[-1.351  3.242],2447107000.0,100,1,,1.0,281,-88.86236,10028284.0,1.0,9.740134,89.11,-66.29688,28100,1.3580802e+32,2412.012727022171,100.0,40.207825,,27.411692
-77.360794,0.8662312,1.0,True,-1.0,0.8662312,-62.11863451346755,100.0,2986066,,-2413.3413,-9.221158e+17,2294.697,9420148.0,-49.20746,0.4189424,2.0,-62.118633,92613780.0,0.17273828,[-1.37   3.366],3129495800.0,100,1,,1.0,282,-108.86896,1435276.6,1.0,10.445301,90.59,-77.360794,28200,6.039998e+31,2420.075047969818,100.0,59.6615,,46.75032
-64.673615,0.8563163,1.0,True,-1.0,0.8563163,-60.72290509089827,100.0,2994901,,-1160.16,-1133516.5,1095.9434,3219.5176,-48.505234,0.4189424,2.0,-60.7229,31490.371,0.12250894,[-1.378  3.491],480251.6,100,1,,1.0,283,-92.39839,459.24622,1.0,9.623251,88.35,-64.673615,28300,103474616.0,2428.030987739563,100.0,43.893158,,31.675488
-60.121162,0.8635069,1.0,True,-1.0,0.8635069,-60.694286401718855,100.0,3003680,,-739.7268,-2.9670712e+16,694.1935,536473200.0,-48.628082,0.4189424,2.0,-60.69429,5392359400.0,0.008215419,[-1.381  3.428],5390483000.0,100,1,,1.0,284,-85.588356,54684340.0,1.0,8.630112,87.79,-60.121162,28400,4.2457803e+29,2436.0338287353516,100.0,36.960274,,24.89407
-64.15699,0.8636421,1.0,True,-1.0,0.8636421,-59.78806224584579,100.0,3012386,,-1143.3279,-1.2391774e+17,1053.279,293027970.0,-38.708736,0.4189424,2.0,-59.788063,2945293800.0,0.3622064,[-1.372  3.553],5068264400.0,100,1,,1.0,285,-90.685844,30353908.0,1.0,9.93006,87.06,-64.15699,28500,1.8934811e+30,2442.6758704185486,100.0,51.977108,,30.897783
-58.22083,0.8623713,1.0,True,-1.0,0.8623713,-60.55366011321544,100.0,3021217,,-1311.7661,-4.2871874e+16,1243.7664,27590602.0,-49.439144,0.4189424,2.0,-60.553658,181990060.0,0.031627037,[-1.399  3.431],3938828000.0,100,1,,1.0,286,-94.606834,5471959.0,1.0,9.173207,88.31,-58.22083,28600,3.974438e+29,2449.5576028823853,100.0,45.16769,,34.053173
-69.180084,0.8574814,1.0,True,-1.0,0.8574814,-60.77249032065272,100.0,3030085,,-450.65338,-438828800000000.0,419.9444,50363444.0,-49.097195,0.4189424,2.0,-60.772484,392428400.0,0.018749408,[-1.436  3.311],945997060.0,100,1,,1.0,287,-79.45032,9394362.0,1.0,8.431086,88.68,-69.180084,28700,2.0418192e+26,2456.418702840805,100.0,30.353123,,18.677828
-65.12894,0.8689604,1.0,True,-1.0,0.8689604,-60.65719844475389,100.0,3038896,,-772.6794,-27279348000000.0,702.2747,188265.94,-39.4765,0.4189424,2.0,-60.657196,1811573.1,0.032667354,[-1.393  3.194],20905956.0,100,1,,1.0,288,-85.43572,33324.31,1.0,9.396778,88.11,-65.12894,28800,1.5011329e+23,2463.19931435585,100.0,45.95922,,24.778526
-61.52028,0.87136745,1.0,True,-1.0,0.87136745,-61.63508166402578,100.0,3047876,,-600.8837,-2.2501347e+17,560.26984,120067736.0,-48.7922,0.4189424,2.0,-61.635082,1199229800.0,0.07031073,[-1.31   3.288],1314390500.0,100,1,,1.0,289,-83.69871,14462467.0,1.0,8.571245,89.8,-61.52028,28900,3.0692615e+31,2470.3735456466675,100.0,34.90651,,22.063625
-66.20669,0.86835754,1.0,True,-1.0,0.86835754,-60.04241935759783,100.0,3056644,,-863.22943,-7.558266e+19,813.4444,321314980000.0,-48.684372,0.4189424,2.0,-60.042423,3229340400000.0,0.5742035,[-1.312  3.413],1126549200000.0,100,1,,1.0,290,-87.331795,32297095000.0,1.0,8.290624,87.68,-66.20669,29000,2.3046488e+36,2478.6118540763855,100.0,38.647423,,27.289377
-64.60787,0.8642807,1.0,True,-1.0,0.8642807,-60.75084858834744,100.0,3065534,,-975.37524,-34328005000.0,892.9692,279610.7,-39.273746,0.4189424,2.0,-60.75085,2490241.0,0.12368381,[-1.303  3.289],24803660.0,100,1,,1.0,291,-88.99564,47760.67,1.0,9.757086,88.9,-64.60787,29100,1.7326907e+17,2487.113600254059,100.0,49.721897,,28.244795
-60.791183,0.85510015,1.0,True,-1.0,0.85510015,-61.662247686237095,100.0,3074507,,-617.3132,-2.9869105e+16,553.0498,75762690.0,-39.29884,0.4189424,2.0,-61.662247,535588600.0,0.26588997,[-1.546  3.231],1952885200.0,100,1,,1.0,292,-83.20737,13861791.0,1.0,9.426434,89.73,-60.791183,29200,2.160187e+29,2494.8711833953857,100.0,43.908527,,21.545122
-60.084984,0.8543519,1.0,True,-1.0,0.8543519,-62.46356407284737,100.0,3083602,,-947.13684,-1409476.2,890.09015,222.63298,-48.907722,0.4189424,2.0,-62.463566,1661.75,0.040312182,[-1.576  3.109],44058.83,100,1,,1.0,293,-90.27787,77.12127,1.0,10.791408,90.95,-60.084984,29300,572829060.0,2503.090879201889,100.0,41.370148,,27.814308
-60.275963,0.86020714,1.0,True,-1.0,0.86020714,-60.41751617535949,100.0,3092334,,-669.1515,-5.362454e+16,628.1845,22484340.0,-48.818893,0.4189424,2.0,-60.417515,187353500.0,0.098488286,[-1.589  3.171],1449023200.0,100,1,,1.0,294,-83.87669,3355341.8,1.0,8.82335,87.32,-60.275963,29400,1.7132904e+30,2511.343459367752,100.0,35.0578,,23.459177
-64.87853,0.8593277,1.0,True,-1.0,0.8593277,-62.95099623754621,100.0,3101547,,-1267.7339,-1137038100000000.0,1194.7328,1453738.8,-49.13056,0.4189424,2.0,-62.950996,14153995.0,0.010694182,[-1.577  3.046],135057060.0,100,1,,1.0,295,-95.929504,263989.56,1.0,10.35137,92.13,-64.87853,29500,2.4257622e+26,2519.055705308914,100.0,46.798943,,32.978508
-64.62577,0.85599256,1.0,True,-1.0,0.85599256,-60.69900508359075,100.0,3110387,,-1343.4054,-1.9272277e+18,1243.2488,390951000.0,-39.661148,0.4189424,2.0,-60.69901,3670094600.0,0.056892462,[-1.507  3.15 ],36753630000.0,100,1,,1.0,296,-94.477455,51732788.0,1.0,10.112626,88.4,-64.62577,29600,3.7022817e+32,2527.0159130096436,100.0,54.816307,,33.77845
-71.350876,0.8685895,1.0,True,-1.0,0.8685895,-62.289494200348855,100.0,3119441,,-1176.5784,-2.6917125e+18,1108.7415,10275383.0,-48.76172,0.4189424,2.0,-62.289494,102876070.0,0.047063783,[-1.522  3.026],496968450.0,100,1,,1.0,297,-93.874855,1165467.2,1.0,10.540707,90.54,-71.350876,29700,1.574301e+33,2535.4374713897705,100.0,45.113136,,31.585361
-69.11464,0.8607141,1.0,True,-1.0,0.8607141,-62.41505634590983,100.0,3128514,,-777.75287,-10395895.0,728.6254,1132.8812,-48.99487,0.4189424,2.0,-62.415054,7214.8438,0.01249323,[-1.286  3.11 ],133408.1,100,1,,1.0,298,-87.386406,332.75186,1.0,10.249738,90.73,-69.11464,29800,43632062000.0,2543.469062805176,100.0,38.391537,,24.971348
-62.3776,0.8572494,1.0,True,-1.0,0.8572494,-60.09702930495143,100.0,3137258,,-837.47424,-5.3098296e+17,789.24927,15695967.0,-48.906044,0.4189424,2.0,-60.09703,142289810.0,0.032685053,[-1.394  3.046],1185397500.0,100,1,,1.0,299,-86.94294,2635071.2,1.0,8.27927,87.44,-62.3776,29900,1.2122253e+32,2551.2647869586945,100.0,38.036896,,26.845911
-67.06825,0.86188173,1.0,True,-1.0,0.86188173,-61.28100241526961,100.0,3146168,,-797.48694,-950720830.0,724.5897,13785.072,-39.42379,0.4189424,2.0,-61.281002,87654.38,0.046169512,[-1.393  3.171],739965.75,100,1,,1.0,300,-86.18927,3154.414,1.0,10.206269,89.1,-67.06825,30000,169812890000000.0,2559.435958623886,100.0,46.76548,,24.908266
-58.85526,0.85709554,1.0,True,-1.0,0.85709554,-61.42057225704193,100.0,3155051,,-950.3684,-4.020594e+17,894.4242,44301990.0,-48.722294,0.4189424,2.0,-61.420578,417142340.0,0.03108164,[-1.484  3.256],1729672100.0,100,1,,1.0,301,-89.69052,7246787.0,1.0,9.758802,88.83,-58.85526,30100,5.164571e+31,2566.534470796585,100.0,40.968227,,28.26995
-70.135445,0.8569312,1.0,True,-1.0,0.8569312,-62.01941330358386,100.0,3164076,,-745.0299,-1.5118306e+16,698.35486,1564194600.0,-49.391335,0.4189424,2.0,-62.019413,15721730000.0,0.12934195,[-1.447  3.375],33504944000.0,100,1,,1.0,302,-86.81213,158290580.0,1.0,9.147453,90.25,-70.135445,30200,1.0490462e+29,2574.4268729686737,100.0,37.4208,,24.792719
-63.794937,0.8589834,1.0,True,-1.0,0.8589834,-60.73701264724136,100.0,3172877,,-726.84204,-1.9744946e+17,682.0454,107646660.0,-48.735695,0.4189424,2.0,-60.737015,1005493700.0,0.021103378,[-1.418  3.254],4095917000.0,100,1,,1.0,303,-85.395546,15495921.0,1.0,8.60245,88.01,-63.794937,30300,1.9426368e+31,2582.0777378082275,100.0,36.65985,,24.658535
-56.10537,0.86114705,1.0,True,-1.0,0.86114705,-61.71170374825597,100.0,3181862,,-785.33075,-5736202.0,735.8393,2031.4243,-48.640377,0.4189424,2.0,-61.711704,16782.312,0.038048625,[-1.416  3.129],206162.42,100,1,,1.0,304,-87.1737,504.3171,1.0,9.355539,89.85,-56.10537,30400,12483984000.0,2590.517344236374,100.0,38.53332,,25.461992
-58.288128,0.86289907,1.0,True,-1.0,0.86289907,-61.851936449855565,100.0,3190871,,-695.53406,-2.8040317e+18,626.31323,877684500.0,-39.585392,0.4189424,2.0,-61.85194,8224751000.0,0.32094604,[-1.309  3.194],8840313000.0,100,1,,1.0,305,-85.156364,115877570.0,1.0,9.122326,90.09,-58.288128,30500,1.6407978e+33,2598.721186876297,100.0,45.570972,,23.304432
-59.33789,0.86450434,1.0,True,-1.0,0.86450434,-61.101713668853044,100.0,3199844,,-782.18744,-10658046.0,735.75793,520.7163,-49.282288,0.4189424,2.0,-61.101715,4132.151,0.056783836,[-1.325  3.318],69300.86,100,1,,1.0,306,-86.604645,136.08768,1.0,9.238965,89.73,-59.33789,30600,52006210000.0,2606.8509685993195,100.0,37.322357,,25.502932
-61.37587,0.85599643,1.0,True,-1.0,0.85599643,-60.87948721885681,100.0,3208717,,-1187.0076,-5179921.5,1122.4353,1320.0972,-48.98596,0.4189424,2.0,-60.879486,12709.096,0.10666646,[-1.077  3.287],147385.1,100,1,,1.0,307,-93.00045,268.1756,1.0,9.522557,88.73,-61.37587,30700,6073424000.0,2615.359769821167,100.0,44.014492,,32.120964
-66.2587,0.8571732,1.0,True,-1.0,0.8571732,-61.30222672179341,100.0,3217651,,-741.0391,-1.1066371e+17,670.0274,38752770.0,-39.31393,0.4189424,2.0,-61.302227,265532380.0,0.03828682,[-0.974  3.215],1371334000.0,100,1,,1.0,308,-85.4708,7577449.5,1.0,9.268621,89.34,-66.2587,30800,2.428329e+30,2624.3721902370453,100.0,46.15687,,24.168573
-62.449024,0.86292255,1.0,True,-1.0,0.86292255,-61.702741112560034,100.0,3226657,,-647.49115,-884819400.0,605.4485,18506.975,-49.38479,0.4189424,2.0,-61.70274,177490.06,0.054893784,[-0.985  3.34 ],1739119.6,100,1,,1.0,309,-84.89994,3680.0127,1.0,8.205998,90.06,-62.449024,30900,441151830000000.0,2631.049397468567,100.0,35.515152,,23.197199
-57.806667,0.8666191,1.0,True,-1.0,0.8666191,-60.811721577346326,100.0,3235516,,-628.42676,-6.116187e+16,588.28357,24427652.0,-48.67398,0.4189424,2.0,-60.81172,206554000.0,0.032379273,[-1.081  3.259],478070560.0,100,1,,1.0,310,-83.377464,4635277.0,1.0,8.892178,88.59,-57.806667,31000,2.3211956e+30,2638.092139005661,100.0,34.703484,,22.565744
-51.502846,0.85989153,1.0,True,-1.0,0.85989153,-59.78960612565279,100.0,3244246,,-474.15137,-3.2713636e+16,422.97055,148270400.0,-39.76053,0.4189424,2.0,-59.789608,1490065000.0,1.1980766,[-1.057  3.382],6082881000.0,100,1,,1.0,311,-78.94583,15830675.0,1.0,7.483955,87.3,-51.502846,31100,4.0851417e+29,2646.764420747757,100.0,39.185303,,19.156227
-63.413795,0.86683166,1.0,True,-1.0,0.86683166,-62.87502767905593,100.0,3253421,,-1182.7439,-785600.4,1114.6923,520.1536,-49.45908,0.4189424,2.0,-62.87503,3265.884,0.07714791,[-1.027  3.26 ],96189.35,100,1,,1.0,312,-94.64372,151.4954,1.0,10.268513,91.75,-63.413795,31200,102620830.0,2656.115254640579,100.0,45.184643,,31.768696
-64.481186,0.86092293,1.0,True,-1.0,0.86092293,-60.90472748205066,100.0,3262302,,-900.72,-3.2948812e+16,850.7203,102582610.0,-49.71324,0.4189424,2.0,-60.904728,1027149630.0,0.10200535,[-1.024  3.323],4253366800.0,100,1,,1.0,313,-88.443855,12249120.0,1.0,9.608162,88.81,-64.481186,31300,4.3421457e+29,2663.8924577236176,100.0,38.730614,,27.539125
-67.93465,0.8618168,1.0,True,-1.0,0.8618168,-61.56377777084708,100.0,3271290,,-700.42255,-4.9449092e+16,655.1406,276035070.0,-48.870914,0.4189424,2.0,-61.563778,2773420300.0,0.5110482,[-0.997  3.445],5115906600.0,100,1,,1.0,314,-85.72903,30538734.0,1.0,8.436903,89.88,-67.93465,31400,1.19241295e+30,2671.5692155361176,100.0,36.858112,,24.165247
-63.63441,0.85745764,1.0,True,-1.0,0.85745764,-60.13334550112486,100.0,3280043,,-1124.8364,-1189128800000000.0,1037.2759,3115182.5,-40.023727,0.4189424,2.0,-60.133347,31210458.0,0.26563346,[-0.996  3.57 ],187823860.0,100,1,,1.0,315,-91.27821,382746.88,1.0,8.202022,87.53,-63.63441,31500,1.8440498e+26,2680.0088245868683,100.0,51.254486,,31.144869
-72.305145,0.85832053,1.0,True,-1.0,0.85832053,-61.17990587964654,100.0,3288958,,-692.03125,-1.5788939e+17,649.5802,11099168.0,-49.581467,0.4189424,2.0,-61.17991,103404860.0,0.0911709,[-0.945  3.456],537038400.0,100,1,,1.0,316,-85.26879,1906141.1,1.0,8.325008,89.15,-72.305145,31600,1.3832238e+31,2688.6433556079865,100.0,35.687325,,24.088884
-61.380688,0.8684585,1.0,True,-1.0,0.8684585,-59.47652990072966,100.0,3297660,,-697.2481,-523427.56,635.67035,92.607124,-40.26402,0.4189424,2.0,-59.476532,471.90442,0.043460518,[-0.939  3.58 ],17931.766,100,1,,1.0,317,-83.24568,44.561478,1.0,8.408197,87.02,-61.380688,31700,67382130.0,2696.27423286438,100.0,42.981663,,23.76915
-66.23241,0.8588978,1.0,True,-1.0,0.8588978,-61.08062950462103,100.0,3306636,,-747.8375,-2034472600000000.0,676.2203,877939.44,-39.46471,0.4189424,2.0,-61.080624,7645126.0,0.062708125,[-0.932  3.518],63923490.0,100,1,,1.0,318,-85.818436,194455.6,1.0,8.016309,89.76,-66.23241,31800,8.068773e+26,2704.102155685425,100.0,46.353725,,24.737803
-67.996765,0.8671896,1.0,True,-1.0,0.8671896,-60.35995316043496,100.0,3315475,,-452.10617,-635254650000000.0,421.84314,108730380.0,-48.951252,0.4189424,2.0,-60.359962,1092861300.0,0.21461165,[-0.975  3.636],703047300.0,100,1,,1.0,319,-79.08333,11250042.0,1.0,8.442653,88.39,-67.996765,31900,4.405762e+26,2710.8847856521606,100.0,30.132076,,18.723375
-60.913635,0.86250097,1.0,True,-1.0,0.86250097,-62.075854194760325,100.0,3324525,,-873.1203,-2664038600000000.0,819.596,91976150.0,-49.409966,0.4189424,2.0,-62.07585,923862200.0,0.088001214,[-0.922  3.749],895727600.0,100,1,,1.0,320,-89.483,10071557.0,1.0,8.273111,90.5,-60.913635,32000,2.476933e+27,2718.3245816230774,100.0,40.073036,,27.407146
-58.85125,0.86123854,1.0,True,-1.0,0.86123854,-60.676837489753964,100.0,3333376,,-528.31635,-18799406.0,472.46414,3494.573,-39.809616,0.4189424,2.0,-60.676834,33326.25,0.006233793,[-0.954  3.87 ],120685.03,100,1,,1.0,321,-80.74492,631.6908,1.0,8.350823,88.51,-58.85125,32100,111826500000.0,2725.5793476104736,100.0,40.935303,,20.06808
-67.96925,0.8635573,1.0,True,-1.0,0.8635573,-59.14650807932019,100.0,3342022,,-900.8431,-1.246888e+17,827.6006,31343680.0,-39.738907,0.4189424,2.0,-59.146507,288578100.0,0.03345097,[-1.203  3.843],459551580.0,100,1,,1.0,322,-86.615555,4525757.5,1.0,8.547049,86.46,-67.96925,32200,2.8978185e+30,2732.8345189094543,100.0,46.876648,,27.469048
-61.839767,0.8587401,1.0,True,-1.0,0.8587401,-59.74803380444646,100.0,3350746,,-814.09625,-1.3764917e+16,767.2358,2871052.8,-48.68985,0.4189424,2.0,-59.748035,27791154.0,0.24390781,[-1.172  3.964],116326360.0,100,1,,1.0,323,-86.185585,449009.56,1.0,8.263877,87.24,-61.839767,32300,8.627047e+28,2741.9457626342773,100.0,37.495735,,26.437551
-72.42938,0.85666,1.0,True,-1.0,0.85666,-60.29858569592238,100.0,3359509,,-867.59424,-2.825417e+16,819.0954,16664589.0,-49.561752,0.4189424,2.0,-60.298588,167410400.0,0.048908357,[-1.148  3.841],355241630.0,100,1,,1.0,324,-87.70689,1992151.2,1.0,8.238961,87.63,-72.42938,32400,3.393525e+29,2748.9929406642914,100.0,38.145134,,27.408298
-55.37421,0.86178243,1.0,True,-1.0,0.86178243,-60.18369735956192,100.0,3368273,,-1021.36816,-8017753.0,937.5896,1234.3142,-39.163467,0.4189424,2.0,-60.1837,10569.543,0.04164438,[-1.122  3.964],260414.39,100,1,,1.0,325,-89.29901,284.81546,1.0,9.480934,87.64,-55.37421,32500,8572057000.0,2756.5667283535004,100.0,50.135544,,29.115313
-58.54051,0.8626856,1.0,True,-1.0,0.8626856,-59.95826808780432,100.0,3377027,,-1244.8802,-3.012519e+18,1151.4333,10606540.0,-39.727455,0.4189424,2.0,-59.958267,100204320.0,0.19431935,[-1.012  4.023],655170750.0,100,1,,1.0,326,-92.67681,1695905.6,1.0,8.996139,87.54,-58.54051,32600,1.039105e+33,2763.9353919029236,100.0,52.949356,,32.718544
-58.562737,0.8620043,1.0,True,-1.0,0.8620043,-59.886829766631124,100.0,3385769,,-678.68976,-4.1615556e+17,615.94073,5641253.5,-39.888374,0.4189424,2.0,-59.88683,48125532.0,0.21801208,[-1.012  4.148],144824300.0,100,1,,1.0,327,-83.27746,1189420.5,1.0,8.295739,87.42,-58.562737,32700,4.3977646e+31,2771.90758395195,100.0,43.389084,,23.39063
-60.470184,0.8559031,1.0,True,-1.0,0.8559031,-60.06249766841531,100.0,3394567,,-646.37244,-292118200000.0,583.2856,196719.95,-39.22537,0.4189424,2.0,-60.0625,1537743.5,0.16837353,[-0.998  4.024],6119012.0,100,1,,1.0,328,-82.73091,46811.824,1.0,8.33238,87.98,-60.470184,32800,2.1436954e+19,2779.214177131653,100.0,43.505543,,22.668413
-60.65447,0.8663616,1.0,True,-1.0,0.8663616,-60.19948333278298,100.0,3403343,,-704.01587,-1.2862806e+16,639.71,24798214.0,-39.898132,0.4189424,2.0,-60.199482,247928620.0,0.09708202,[-1.085  3.934],202200670.0,100,1,,1.0,329,-83.82219,3084212.5,1.0,9.037579,87.76,-60.65447,32900,4.000407e+28,2786.6054875850677,100.0,43.924057,,23.622705
-61.167152,0.86063904,1.0,True,-1.0,0.86063904,-60.535514096617696,100.0,3412217,,-483.17715,-2.7894213e+17,429.83197,18473180.0,-39.26993,0.4189424,2.0,-60.53551,185211730.0,0.19304267,[-1.065  4.057],748173250.0,100,1,,1.0,330,-79.27579,2271392.2,1.0,8.867589,88.74,-61.167152,33000,2.733861e+31,2793.670014858246,100.0,40.005856,,18.740273
-61.25921,0.8580967,1.0,True,-1.0,0.8580967,-58.885658963173626,100.0,3420828,,-1044.5266,-1.5158676e+17,965.2777,3940803.0,-39.880653,0.4189424,2.0,-58.88566,32607616.0,0.42000493,[-1.088  4.18 ],223804050.0,100,1,,1.0,331,-88.641815,761900.2,1.0,8.935818,86.11,-61.25921,33100,3.658212e+30,2800.7173850536346,100.0,48.76116,,29.756157
-71.22836,0.85945773,1.0,True,-1.0,0.85945773,-59.940449870377776,100.0,3429581,,-740.9416,-9.216161e+17,676.47327,227607600.0,-40.617126,0.4189424,2.0,-59.94045,2166461000.0,0.2320815,[-1.082  4.055],5143756300.0,100,1,,1.0,332,-84.596,32410534.0,1.0,8.281129,87.53,-71.22836,33200,2.0434599e+32,2808.648476600647,100.0,43.978874,,24.655552
-63.53299,0.8583116,1.0,True,-1.0,0.8583116,-60.69852474793792,100.0,3438463,,-808.11383,-1.0106315e+17,759.29193,244569020.0,-48.701836,0.4189424,2.0,-60.698524,2257477000.0,0.24548344,[-1.078  4.18 ],11326111000.0,100,1,,1.0,333,-86.974594,33881964.0,1.0,8.298199,88.82,-63.53299,33300,4.2841925e+30,2816.651632785797,100.0,38.27276,,26.27607
-57.306374,0.8587506,1.0,True,-1.0,0.8587506,-59.529523279219866,100.0,3447152,,-599.78876,-28308245000000.0,542.4523,9683213.0,-39.93997,0.4189424,2.0,-59.529522,96918540.0,0.008662858,[-1.119  4.062],100319120.0,100,1,,1.0,334,-81.41534,1175902.8,1.0,7.9663935,86.89,-57.306374,33400,2.4372737e+23,2824.4027466773987,100.0,41.47537,,21.885813
-59.710396,0.8634726,1.0,True,-1.0,0.8634726,-60.401735514998435,100.0,3456011,,-733.95087,-105722100000.0,666.618,845726.06,-40.123787,0.4189424,2.0,-60.401737,8503804.0,0.012416262,[-0.883  4.145],17204414.0,100,1,,1.0,335,-85.07003,91976.56,1.0,7.621891,88.59,-59.710396,33500,2.4641045e+18,2831.4012467861176,100.0,44.946243,,24.668297
-57.407898,0.86311877,1.0,True,-1.0,0.86311877,-59.51033036723733,100.0,3464720,,-429.46597,-7.1815783e+16,380.82068,7535149.5,-39.365707,0.4189424,2.0,-59.510326,62212108.0,0.08133971,[-0.808  4.044],384438140.0,100,1,,1.0,336,-77.56847,1513532.5,1.0,7.397594,87.09,-57.407898,33600,2.1792316e+30,2838.5815041065216,100.0,38.20276,,18.058136
-66.71502,0.8565641,1.0,True,-1.0,0.8565641,-59.94715418681503,100.0,3473501,,-793.8302,-94368065000000.0,748.3161,687802.4,-49.156403,0.4189424,2.0,-59.947155,6691334.0,0.031081403,[-0.812  4.169],63281670.0,100,1,,1.0,337,-86.10939,105762.86,1.0,7.990842,87.81,-66.71502,33700,4.298271e+24,2846.6922466754913,100.0,36.952988,,26.162237
-56.9915,0.856855,1.0,True,-1.0,0.856855,-60.757690666615964,100.0,3482422,,-887.35614,-1601144900000000.0,835.771,30910626.0,-49.311523,0.4189424,2.0,-60.75769,301039140.0,0.0094646225,[-0.89   4.071],2090575200.0,100,1,,1.0,338,-88.65197,5235388.5,1.0,7.594745,89.21,-56.9915,33800,9.6326426e+26,2855.701279401779,100.0,39.340446,,27.894281
