InitialReturnMin,StdIW,MinBehavPdf,MinIW,EpRewMean,Bound,OptimizationReturnMean,VarianceInitializer,EpThisIter,InitialBound,OptimizationReturnMin,Iteration,Weights,LearnableVariance,EpisodesSoFar,Penalization,EmpiricalD2Arithmetic,WReturnMean,ESSRenyiArithmetic,ReturnStepMaxmin,MeanEntropy,TimeElapsed,DivergenceHarmonic,InitialReturnStd,EpLenMean,ReturnStepMax,InitialReturnMean,ReturnMeanIW,Inner Iteration,MeanIW,EmpiricalD2Harmonic,MaxIW,InitialReturnMax,MeanD2-0,Epsilon,OptimizationReturnMax,MinTargetPdf,StdWReturnMean,ESSRenyiHarmonic,TimestepsSoFar
-75.96736,1144961.8,-55.37256,0.7338266,-59.08143203422427,-782607300000000.0,16.885931,-1.0,100,-374.10306,,339,[0.79  5.774],,33900,True,1.0,333.63083,100.0,0.86293924,0.4189424,4546.171315670013,3.7380825e+26,6.9639225,86.8,0.86293924,-59.081432,38202508.0,1,237078.52,1.0,9807778.0,-41.119965,1.0,2.0,34.847397,-55.37256,,100.0,3577495
-85.21888,85041.87,-58.187874,0.010587751,-60.71597133085132,-18683664000.0,24.502907,-1.0,100,-721.74725,,340,[0.749 5.656],,34000,True,1.0,657.0216,100.0,0.86788416,0.4189424,4558.898122787476,8.3246465e+16,7.5252275,88.91,0.86788416,-60.715965,6702251.0,1,15869.858,1.0,764480.1,-41.150986,1.0,2.0,44.067894,-58.187874,,100.0,3586386
-85.94469,693946.4,-63.092987,0.0049284594,-60.53393663480878,-4291989800000000.0,25.410751,-1.0,100,-774.1327,,341,[0.662 5.566],,34100,True,1.0,710.5178,100.0,0.8695419,0.4189424,4570.006569862366,4.5506117e+27,8.050568,88.95,0.8695419,-60.533936,76925176.0,1,145883.4,1.0,4855313.0,-42.255646,1.0,2.0,43.68904,-63.092987,,100.0,3595281
-79.63512,67724330.0,-62.74536,0.0053895297,-58.75460902288556,-3.4655108e+16,20.880508,-1.0,100,-504.4005,,342,[0.715 5.679],,34200,True,1.0,476.9347,100.0,0.8694416,0.4189424,4580.789957523346,1.5914123e+30,6.398368,85.86,0.8694416,-58.75461,2072122600.0,1,10578680.0,1.0,534270400.0,-50.927406,1.0,2.0,28.70771,-62.74536,,100.0,3603867
-76.509224,77634370000.0,-56.754845,0.32651794,-59.41998420506716,-2.4272865e+17,17.08924,-1.0,100,-391.02084,,343,[0.733 5.803],,34300,True,1.0,348.41266,100.0,0.8612767,0.4189424,4594.408904314041,3.2440714e+31,7.508034,87.96,0.8612767,-59.41998,135706300000.0,1,7804438500.0,1.0,780256700000.0,-40.753265,1.0,2.0,35.75596,-56.754845,,100.0,3612663
-87.43778,604869.4,-57.791664,0.113968514,-60.92880549460649,-346896100000000.0,26.508978,-1.0,100,-814.71063,,344,[0.746 5.927],,34400,True,1.0,768.5165,100.0,0.86783403,0.4189424,4607.03963136673,5.637372e+25,8.111148,89.16,0.86783403,-60.92881,27011032.0,1,107393.58,1.0,5726895.5,-50.207947,1.0,2.0,37.229836,-57.791664,,100.0,3621579
-83.4223,12947455.0,-59.66478,0.14811036,-59.38343925878406,-4.070169e+16,24.038862,-1.0,100,-698.9257,,345,[0.689 6.039],,34500,True,1.0,636.63043,100.0,0.85638696,0.4189424,4617.530893087387,4.267655e+29,7.6657376,86.99,0.85638696,-59.38344,1058672200.0,1,2658415.0,1.0,101626344.0,-40.18889,1.0,2.0,43.233414,-59.66478,,100.0,3630278
-77.366104,365713.8,-58.287926,0.22421205,-61.08852883934975,-2654224500000.0,16.277575,-1.0,100,-361.19684,,346,[0.651 5.919],,34600,True,1.0,315.60236,100.0,0.8590767,0.4189424,4628.155863046646,3.3880203e+21,7.116382,90.11,0.8590767,-61.088524,13317041.0,1,72815.12,1.0,2384176.5,-40.379723,1.0,2.0,36.98638,-58.287926,,100.0,3639289
-76.70264,28325912.0,-60.028446,0.08450155,-59.74856025993824,-3342336300000.0,16.954077,-1.0,100,-396.23325,,347,[0.578 5.818],,34700,True,1.0,352.3482,100.0,0.85467994,0.4189424,4638.13299369812,5.7983164e+21,8.0565195,87.74,0.85467994,-59.748558,42169876.0,1,3160811.8,1.0,283474080.0,-40.4151,1.0,2.0,36.287537,-60.028446,,100.0,3648063
-78.32388,89938.33,-64.3271,0.0073480904,-60.43692774087191,-886942100000.0,17.886955,-1.0,100,-392.18304,,348,[0.345 5.911],,34800,True,1.0,365.19553,100.0,0.86350405,0.4189424,4648.507694005966,1.0797049e+21,6.7269883,89.14,0.86350405,-60.436924,1984945.6,1,17075.074,1.0,839835.0,-49.867382,1.0,2.0,28.456501,-64.3271,,100.0,3656977
-78.97005,86811480.0,-54.30726,0.1742665,-58.618690961748364,-3.6842353e+17,20.351357,-1.0,100,-515.5958,,349,[0.419 5.81 ],,34900,True,1.0,464.5382,100.0,0.86118317,0.4189424,4660.6680743694305,5.205301e+31,7.0965137,86.16,0.86118317,-58.618687,3540008200.0,1,11028923.0,1.0,861942800.0,-39.829865,1.0,2.0,39.140182,-54.30726,,100.0,3665593
-84.41086,2041013.8,-62.01511,0.13933863,-59.379206672012806,-1.0746991e+16,25.03165,-1.0,100,-716.4599,,350,[0.437 5.934],,35000,True,1.0,677.05615,100.0,0.86668336,0.4189424,4673.99519276619,7.437337e+28,7.1044064,87.0,0.86668336,-59.379204,118591816.0,1,426433.97,1.0,14370966.0,-50.02739,1.0,2.0,34.38347,-62.01511,,100.0,3674293
-76.735794,28480890.0,-64.68408,0.22175975,-60.64794765397906,-4.199688e+16,16.087847,-1.0,100,-320.0357,,351,[0.493 6.046],,35100,True,1.0,297.44913,100.0,0.8517134,0.4189424,4688.4209270477295,3.4561563e+30,6.215331,89.05,0.8517134,-60.64795,996053250.0,1,4486833.5,1.0,224095940.0,-50.703,1.0,2.0,26.032795,-64.68408,,100.0,3683198
-86.89018,281969630.0,-60.07477,0.079025336,-60.13305065169931,-3.245605e+18,26.757132,-1.0,100,-851.9449,,352,[0.521 6.167],,35200,True,1.0,780.53503,100.0,0.86461675,0.4189424,4703.768490076065,2.0648637e+33,8.036844,88.41,0.86461675,-60.133053,6937849000.0,1,30297804.0,1.0,2833607000.0,-40.60035,1.0,2.0,46.289833,-60.07477,,100.0,3692039
-76.4159,2385077.5,-70.35805,0.35537416,-60.196605934500695,-5391756300000.0,16.219294,-1.0,100,-325.8219,,353,[0.493 6.289],,35300,True,1.0,303.7384,100.0,0.8556427,0.4189424,4717.318952798843,5.9579813e+22,6.37753,88.44,0.8556427,-60.196606,60166988.0,1,285768.3,1.0,23640272.0,-50.67353,1.0,2.0,25.74237,-70.35805,,100.0,3700883
-79.53454,5708805.0,-56.16384,0.009165451,-59.803437066674235,-1.9870247e+16,19.731102,-1.0,100,-479.3824,,354,[0.56  6.395],,35400,True,1.0,431.8329,100.0,0.8593525,0.4189424,4730.936822891235,1.7454987e+29,6.52047,88.05,0.8593525,-59.803436,308195620.0,1,996546.06,1.0,42911636.0,-41.76146,1.0,2.0,37.77308,-56.16384,,100.0,3709688
-86.16994,953793.7,-57.91542,0.0050837803,-60.4738023301959,-106389635000.0,25.696133,-1.0,100,-761.5962,,355,[0.604 6.512],,35500,True,1.0,719.2991,100.0,0.8578367,0.4189424,4742.854787826538,6.3223733e+18,7.681655,88.47,0.8578367,-60.4738,6608276.0,1,113265.09,1.0,9570060.0,-50.543144,1.0,2.0,35.626793,-57.91542,,100.0,3718535
-78.95813,788171.3,-61.274544,0.024343826,-58.71268346175552,-1.47725e+17,20.245445,-1.0,100,-518.6302,,356,[0.687 6.605],,35600,True,1.0,469.64465,100.0,0.85910463,0.4189424,4756.066167116165,9.090279e+30,7.7308807,86.09,0.85910463,-58.71268,29754582.0,1,165554.66,1.0,7326767.5,-40.618908,1.0,2.0,38.339222,-61.274544,,100.0,3727144
-83.89905,2179223.2,-60.818672,0.02838492,-59.34836271271109,-517936380000000.0,24.550684,-1.0,100,-705.10175,,357,[0.666 6.729],,35700,True,1.0,644.2603,100.0,0.85721266,0.4189424,4769.268149614334,7.244201e+25,6.4439297,86.82,0.85721266,-59.348366,207693070.0,1,477529.16,1.0,15747696.0,-41.172173,1.0,2.0,42.726875,-60.818672,,100.0,3735826
-86.41039,113795.64,-60.4485,0.046857234,-60.23102468162775,-1595349400000.0,26.179367,-1.0,100,-826.9784,,358,[0.697 6.608],,35800,True,1.0,756.22723,100.0,0.86171377,0.4189424,4783.076710700989,5.0816138e+20,8.418307,88.82,0.86171377,-60.231026,3206206.8,1,19580.385,1.0,1127899.1,-40.333023,1.0,2.0,46.07737,-60.4485,,100.0,3744708
-77.11774,3768340.2,-60.49095,0.0312767,-60.548958545923234,-211842600000000.0,16.568779,-1.0,100,-354.1859,,359,[0.621 6.707],,35900,True,1.0,330.17474,100.0,0.8594646,0.4189424,4795.149386644363,7.780562e+25,7.4599137,88.76,0.8594646,-60.548954,108060650.0,1,541764.2,1.0,37029700.0,-50.275764,1.0,2.0,26.841972,-60.49095,,100.0,3753584
-80.47972,1629386.9,-57.36949,0.08702907,-60.360019299536944,-3.2664545e+16,20.119701,-1.0,100,-494.159,,360,[0.667 6.59 ],,36000,True,1.0,464.01376,100.0,0.8587105,0.4189424,4805.419739961624,1.1736527e+30,7.694894,88.51,0.8587105,-60.36002,64398340.0,1,386480.62,1.0,10729331.0,-50.40414,1.0,2.0,30.07558,-57.36949,,100.0,3762435
-80.22538,2790.4004,-67.20672,0.012468758,-59.84795257076621,-127277370.0,20.377428,-1.0,100,-538.95557,,361,[0.669 6.465],,36100,True,1.0,486.88495,100.0,0.86239254,0.4189424,4818.559854507446,5960341400000.0,8.464361,87.74,0.86239254,-59.84795,118862.85,1,585.7847,1.0,27085.162,-40.696407,1.0,2.0,39.528973,-67.20672,,100.0,3771209
-77.47791,1146316.9,-58.77815,0.31483924,-59.63523063674569,-3478554000000000.0,17.842682,-1.0,100,-392.04602,,362,[0.764 6.384],,36200,True,1.0,367.82184,100.0,0.8578136,0.4189424,4831.609137773514,2.0613028e+28,7.0328174,87.58,0.8578136,-59.635235,35602560.0,1,254414.45,1.0,10704476.0,-50.517624,1.0,2.0,26.960289,-58.77815,,100.0,3779967
-77.936714,28187380.0,-67.65991,0.02032219,-59.84431779935956,-1.0294417e+16,18.092396,-1.0,100,-428.16537,,363,[0.798 6.504],,36300,True,1.0,381.65607,100.0,0.8586729,0.4189424,4844.732044219971,4.8968584e+28,7.3702946,88.26,0.8586729,-59.844315,884956600.0,1,5130884.5,1.0,223443780.0,-40.578846,1.0,2.0,37.35787,-67.65991,,100.0,3788793
-82.78985,185364100.0,-59.644188,0.075312786,-62.01124141529203,-4.1857317e+16,20.778606,-1.0,100,-525.9081,,364,[0.838 6.623],,36400,True,1.0,492.065,100.0,0.86784065,0.4189424,4858.418194770813,1.5291552e+30,7.766241,91.15,0.86784065,-62.011242,1779502700.0,1,20653496.0,1.0,1863322100.0,-50.923416,1.0,2.0,31.866432,-59.644188,,100.0,3797908
-78.59932,3065848.2,-61.94693,0.008962634,-59.84904828906059,-3.088972e+17,18.75027,-1.0,100,-444.94592,,365,[0.825 6.498],,36500,True,1.0,399.55234,100.0,0.86822915,0.4189424,4872.824358701706,4.6284117e+31,6.926736,87.94,0.86822915,-59.84905,82474640.0,1,745314.2,1.0,26273618.0,-41.692245,1.0,2.0,36.907074,-61.94693,,100.0,3806702
-84.80207,1116224500.0,-80.8218,0.018040694,-59.67009333267808,-3.5907237e+19,25.131977,-1.0,100,-720.197,,366,[0.828 6.623],,36600,True,1.0,680.5661,100.0,0.85804826,0.4189424,4885.730226993561,8.2058145e+35,6.9964123,87.69,0.85804826,-59.670094,8933230000.0,1,128773780.0,1.0,11106692000.0,-50.317787,1.0,2.0,34.484283,-80.8218,,100.0,3815471
-80.0954,70745464.0,-60.081535,0.07838643,-60.385066108107566,-1.6509349e+16,19.710331,-1.0,100,-467.64362,,367,[0.82  6.748],,36700,True,1.0,439.50684,100.0,0.8634217,0.4189424,4896.950603246689,3.4417302e+29,7.142105,88.67,0.8634217,-60.385067,1452619800.0,1,10126168.0,1.0,614660030.0,-51.039696,1.0,2.0,29.055702,-60.081535,,100.0,3824338
-87.13845,4911572.5,-61.876305,0.59074265,-60.13601100713014,-2.6111649e+17,27.00244,-1.0,100,-864.62415,,368,[0.789 6.627],,36800,True,1.0,793.4754,100.0,0.86629665,0.4189424,4909.757656812668,1.3464486e+31,8.021446,88.09,0.86629665,-60.136005,86343080.0,1,729731.25,1.0,47291300.0,-40.934372,1.0,2.0,46.20408,-61.876305,,100.0,3833147
-82.57897,7494442.0,-60.45861,0.05169773,-59.36856931075454,-1.81035e+17,23.210403,-1.0,100,-619.1972,,369,[0.758 6.506],,36900,True,1.0,584.9142,100.0,0.8669336,0.4189424,4923.425451040268,2.7872895e+31,6.7964244,87.4,0.8669336,-59.36857,318344600.0,1,1285021.5,1.0,63792950.0,-50.50547,1.0,2.0,32.0735,-60.45861,,100.0,3841887
-86.74548,14829808.0,-59.000008,0.11567938,-59.44761680543423,-2.1400821e+16,27.297869,-1.0,100,-865.2104,,370,[0.704 6.393],,37000,True,1.0,795.5598,100.0,0.86786187,0.4189424,4934.153037786484,9.436832e+28,7.0983357,87.64,0.86786187,-59.44762,1283724200.0,1,2636748.5,1.0,136917100.0,-41.029373,1.0,2.0,45.71611,-59.000008,,100.0,3850651
-75.100586,8009950.0,-57.908043,0.115925446,-59.523298940062524,-2.0695545e+16,15.577288,-1.0,100,-304.7292,,371,[0.681 6.27 ],,37100,True,1.0,284.0838,100.0,0.85949516,0.4189424,4948.125173330307,1.0046934e+30,6.4367647,87.55,0.85949516,-59.5233,31025940.0,1,1243850.1,1.0,78085656.0,-50.212547,1.0,2.0,24.888039,-57.908043,,100.0,3859406
-84.04209,276.2143,-72.23536,0.018956821,-59.43607783898711,-603186.9,24.606012,-1.0,100,-733.07385,,372,[0.693 6.395],,37200,True,1.0,669.5408,100.0,0.8688662,0.4189424,4961.272048950195,86389360.0,8.005303,87.25,0.8688662,-59.43608,12535.018,1,52.670807,1.0,2752.207,-40.379314,1.0,2.0,43.662777,-72.23536,,100.0,3868131
-80.408195,330025.88,-68.668434,0.049627032,-60.600823189765215,-135176765000.0,19.807371,-1.0,100,-471.77148,,373,[0.698 6.457],,37300,True,1.0,442.41656,100.0,0.85910916,0.4189424,4973.745862483978,2.11916e+19,7.077047,88.83,0.85910916,-60.60082,13349625.0,1,57017.61,1.0,3035434.5,-50.729195,1.0,2.0,29.679,-68.668434,,100.0,3877014
-78.18954,2708016.8,-53.14779,0.07985049,-60.6797473359108,-1008823000000000.0,17.50979,-1.0,100,-413.37488,,374,[0.768 6.354],,37400,True,1.0,367.36554,100.0,0.8632617,0.4189424,4988.031715631485,4.8055476e+26,7.795692,89.5,0.8632617,-60.679745,89163160.0,1,481472.72,1.0,24275036.0,-41.033245,1.0,2.0,37.156292,-53.14779,,100.0,3885964
-90.67473,1546431.6,-58.277626,0.05201642,-60.974717530608174,-1.5431936e+16,29.70001,-1.0,100,-1033.6553,,375,[0.817 6.469],,37500,True,1.0,950.1401,100.0,0.8587761,0.4189424,5003.248801708221,3.4132923e+28,8.2492075,90.13,0.8587761,-60.974712,268278720.0,1,298771.38,1.0,11294712.0,-40.616272,1.0,2.0,50.058456,-58.277626,,100.0,3894977
-77.21384,27687122.0,-56.394135,0.011723149,-60.6745908652246,-2.6889852e+16,16.539246,-1.0,100,-375.68045,,376,[0.781 6.349],,37600,True,1.0,332.0724,100.0,0.86241823,0.4189424,5013.460998535156,3.8006074e+29,7.650211,89.45,0.86241823,-60.67459,1088444800.0,1,4172098.5,1.0,248180320.0,-41.040253,1.0,2.0,36.173584,-56.394135,,100.0,3903922
-74.50934,59185900.0,-54.47417,0.014764939,-59.29598159402609,-5507014000000000.0,15.213357,-1.0,100,-287.1051,,377,[0.814 6.47 ],,37700,True,1.0,268.54877,100.0,0.84997684,0.4189424,5024.888309001923,8.803636e+28,6.0911865,86.89,0.84997684,-59.295982,1091240100.0,1,8529372.0,1.0,560299460.0,-50.912537,1.0,2.0,23.596802,-54.47417,,100.0,3912611
-79.746445,1342296.2,-60.91138,0.110637926,-59.47362939760089,-6606319000000.0,20.272816,-1.0,100,-520.0684,,378,[0.822 6.595],,37800,True,1.0,470.47107,100.0,0.86302894,0.4189424,5037.932132720947,1.7731918e+22,7.71259,87.55,0.86302894,-59.47363,27347980.0,1,226500.8,1.0,12585080.0,-41.16748,1.0,2.0,38.578964,-60.91138,,100.0,3921366
-80.604866,4509760.0,-64.16121,0.27471665,-61.32851985052228,-2223471600000000.0,19.276346,-1.0,100,-449.93555,,379,[1.053 6.499],,37900,True,1.0,420.9072,100.0,0.8648375,0.4189424,5047.952382802963,5.864761e+27,7.023508,90.35,0.8648375,-61.32852,197795410.0,1,628304.5,1.0,43759332.0,-51.091835,1.0,2.0,29.513031,-64.16121,,100.0,3930401
-78.58421,1941613600.0,-63.811043,0.04902529,-59.85873229965568,-2.472964e+16,18.72548,-1.0,100,-427.29593,,380,[1.086 6.379],,38000,True,1.0,401.80716,100.0,0.85464185,0.4189424,5059.627203464508,9.409137e+29,7.1528683,87.99,0.85464185,-59.858734,6789357600.0,1,206681730.0,1.0,19499248000.0,-50.92868,1.0,2.0,27.655533,-63.811043,,100.0,3939200
-77.40149,39309670.0,-59.86202,0.21552888,-60.158921302706005,-2.0650414e+17,17.242569,-1.0,100,-392.80734,,381,[1.104 6.255],,38100,True,1.0,349.2848,100.0,0.854931,0.4189424,5072.983990907669,2.2501337e+31,7.209621,88.52,0.854931,-60.15892,1161127800.0,1,4311911.5,1.0,394855040.0,-41.262756,1.0,2.0,36.138733,-59.86202,,100.0,3948052
-78.15133,23586312.0,-59.19744,0.006198249,-59.98776768997312,-4.026843e+17,18.16356,-1.0,100,-434.3586,,382,[1.092 6.131],,38200,True,1.0,386.6205,100.0,0.8580785,0.4189424,5084.566774129868,7.1128103e+31,7.5303106,87.92,0.8580785,-59.987774,911231100.0,1,4004050.2,1.0,228747820.0,-40.304222,1.0,2.0,37.847107,-59.19744,,100.0,3956844
-85.304565,715.1152,-61.557583,0.07396155,-60.70931535944342,-476273.38,24.595251,-1.0,100,-707.9649,,383,[1.105 6.255],,38300,True,1.0,667.29395,100.0,0.8672699,0.4189424,5097.264288187027,109773100.0,7.8973165,89.75,0.8672699,-60.709316,50060.484,1,102.25126,1.0,7170.341,-50.370438,1.0,2.0,34.934128,-61.557583,,100.0,3965819
-76.4693,2574254.0,-64.954315,0.33111882,-58.54520450085401,-2.3933634e+16,17.924095,-1.0,100,-400.0404,,384,[1.098 6.193],,38400,True,1.0,359.50177,100.0,0.8584802,0.4189424,5106.836134433746,3.4843698e+29,6.1829295,85.73,0.8584802,-58.545204,95956380.0,1,441316.7,1.0,25098788.0,-41.59272,1.0,2.0,34.87658,-64.954315,,100.0,3974392
-76.35405,7598.5713,-63.237907,0.14682774,-59.70284539341927,-17342968.0,16.651203,-1.0,100,-361.61252,,385,[1.104 6.068],,38500,True,1.0,321.729,100.0,0.86219174,0.4189424,5120.091042041779,187645720000.0,6.6683135,87.6,0.86219174,-59.702847,63198.227,1,1067.2158,1.0,75951.79,-41.760517,1.0,2.0,34.593533,-63.237907,,100.0,3983152
-83.34024,12391881.0,-59.900013,0.0013351681,-59.374895393997434,-1.3335157e+16,23.965347,-1.0,100,-696.3737,,386,[1.201 5.989],,38600,True,1.0,636.5086,100.0,0.8597069,0.4189424,5133.801125526428,4.9605154e+28,7.8848495,86.98,0.8597069,-59.374893,938860000.0,1,2054389.2,1.0,118582310.0,-40.95858,1.0,2.0,42.38166,-59.900013,,100.0,3991850
-78.08803,63728148.0,-54.42933,0.100950874,-60.60120810598135,-1.0052736e+16,17.486818,-1.0,100,-411.7127,,387,[1.218 5.865],,38700,True,1.0,366.2398,100.0,0.85990465,0.4189424,5147.5930552482605,4.8860777e+28,7.7750216,88.66,0.85990465,-60.60121,618043200.0,1,6982907.0,1.0,640526800.0,-41.15094,1.0,2.0,36.937088,-54.42933,,100.0,4000716
-80.2321,155806.23,-58.99404,0.09813726,-60.3183654268086,-128115620000000.0,19.913734,-1.0,100,-509.35696,,388,[1.197 5.742],,38800,True,1.0,458.77225,100.0,0.8553934,0.4189424,5161.713949680328,6.412293e+24,7.887675,88.27,0.8553934,-60.31837,10938750.0,1,38656.758,1.0,956217.3,-41.273056,1.0,2.0,38.959045,-58.99404,,100.0,4009543
-83.429214,26680708.0,-65.896835,0.115359895,-60.52307342201471,-250145440000000.0,22.90614,-1.0,100,-648.07043,,389,[1.245 5.627],,38900,True,1.0,587.7138,100.0,0.8567237,0.4189424,5174.667345523834,1.7170067e+25,7.938673,89.24,0.8567237,-60.523075,1186402200.0,1,3005262.5,1.0,267898930.0,-40.87301,1.0,2.0,42.556206,-65.896835,,100.0,4018467
-79.6434,12273179.0,-60.78831,0.07383244,-61.806274546831844,-7764117000000000.0,17.837126,-1.0,100,-433.5474,,390,[1.299 5.514],,39000,True,1.0,384.91693,100.0,0.86358094,0.4189424,5187.61863899231,2.5482647e+28,8.1703005,91.12,0.86358094,-61.80628,558586700.0,1,1825316.4,1.0,119707656.0,-41.444973,1.0,2.0,38.19843,-60.78831,,100.0,4027579
-86.08399,5283387.5,-61.712822,0.26428717,-62.26460741430521,-1.8306152e+17,23.819386,-1.0,100,-700.4492,,391,[1.255 5.397],,39100,True,1.0,636.08624,100.0,0.86578524,0.4189424,5200.288136005402,8.086625e+30,8.289947,91.61,0.86578524,-62.26461,423176220.0,1,1226478.4,1.0,36357836.0,-42.1382,1.0,2.0,43.945793,-61.712822,,100.0,4036740
-81.8867,2718517.0,-67.34083,0.030907128,-62.00017943844199,-4.689637e+16,19.886522,-1.0,100,-516.2129,,392,[1.22  5.517],,39200,True,1.0,461.949,100.0,0.85500467,0.4189424,5214.270866394043,7.466752e+29,8.153233,91.16,0.85500467,-62.00018,215228500.0,1,656091.2,1.0,22426944.0,-41.536354,1.0,2.0,40.35035,-67.34083,,100.0,4045856
-82.37024,47412.7,-62.03819,0.1089721,-61.28463219031691,-8806593000.0,21.085606,-1.0,100,-532.77466,,393,[1.225 5.642],,39300,True,1.0,498.71786,100.0,0.8692706,0.4189424,5223.760374069214,6.6799077e+16,7.3562927,90.18,0.8692706,-61.28463,2877685.2,1,9668.803,1.0,302624.16,-50.403305,1.0,2.0,31.966934,-62.03819,,100.0,4054874
-87.467926,31226358.0,-58.372078,0.06414478,-62.24924644649029,-4.178015e+19,25.21868,-1.0,100,-740.464,,394,[1.306 5.547],,39400,True,1.0,696.53326,100.0,0.86478436,0.4189424,5233.333203077316,9.041826e+35,7.78148,91.7,0.86478436,-62.249245,2676562400.0,1,6061280.0,1.0,276263800.0,-51.16166,1.0,2.0,36.306267,-58.372078,,100.0,4064044
-84.89622,807.0908,-66.42403,0.048762117,-61.37737483069301,-341581.03,23.518843,-1.0,100,-649.0327,,395,[1.305 5.422],,39500,True,1.0,610.92444,100.0,0.8592457,0.4189424,5243.00839471817,64500520.0,7.6018734,91.02,0.8592457,-61.377373,35479.215,1,144.6641,1.0,7770.0996,-51.081734,1.0,2.0,33.814484,-66.42403,,100.0,4073146
-89.949455,37388704.0,-65.11436,0.02695685,-60.82061949521303,-2.7814186e+17,29.128836,-1.0,100,-1003.5184,,396,[1.316 5.483],,39600,True,1.0,923.00525,100.0,0.85889673,0.4189424,5252.320393562317,1.1931382e+31,8.632274,89.58,0.85889673,-60.82062,926719940.0,1,4168103.8,1.0,375613760.0,-40.79973,1.0,2.0,49.149727,-65.11436,,100.0,4082104
-82.58959,172791360.0,-69.09156,0.04390376,-61.98349053665996,-3.133819e+16,20.606102,-1.0,100,-542.3377,,397,[1.302 5.359],,39700,True,1.0,485.04388,100.0,0.8684366,0.4189424,5262.2792003154755,2.9910032e+29,7.773831,91.15,0.8684366,-61.98349,1068977000.0,1,19723288.0,1.0,1735906400.0,-41.12825,1.0,2.0,41.46134,-69.09156,,100.0,4091219
-76.99162,125761520.0,-60.348423,3.1374958,-61.437557450979945,-1153784400000000.0,15.554065,-1.0,100,-336.40762,,398,[1.28  5.236],,39800,True,1.0,295.0937,100.0,0.8611561,0.4189424,5273.957325220108,7.796991e+26,7.2914157,90.37,0.8611561,-61.437557,2145593900.0,1,12816131.0,1.0,1264080900.0,-41.78367,1.0,2.0,35.207954,-60.348423,,100.0,4100256
-83.738525,5420932.5,-65.91379,0.032195386,-62.010245224237444,-1.2326747e+17,21.728281,-1.0,100,-603.96234,,399,[1.23  5.121],,39900,True,1.0,541.23553,100.0,0.8597352,0.4189424,5284.374705314636,3.8609428e+30,8.313687,91.06,0.8597352,-62.010242,308563200.0,1,1162675.6,1.0,49467172.0,-40.35633,1.0,2.0,43.382195,-65.91379,,100.0,4109362
-85.86303,18305178.0,-65.15175,0.003506191,-61.36528605222702,-5.489682e+16,24.497744,-1.0,100,-735.0616,,400,[1.217 4.997],,40000,True,1.0,668.327,100.0,0.86344415,0.4189424,5296.641117572784,6.765471e+29,8.257579,90.0,0.86344415,-61.365284,590241900.0,1,3057121.0,1.0,174800600.0,-41.116463,1.0,2.0,44.746567,-65.15175,,100.0,4118362
-83.189644,10783476.0,-62.157345,0.10380554,-61.703227200061086,-2.2497773e+16,21.486418,-1.0,100,-588.6738,,401,[1.231 5.121],,40100,True,1.0,531.9086,100.0,0.85897446,0.4189424,5305.459598779678,1.57035195e+29,8.381086,91.14,0.85897446,-61.703228,291288160.0,1,1674260.0,1.0,95368660.0,-41.91996,1.0,2.0,41.269684,-62.157345,,100.0,4127476
-86.035736,2156003800.0,-83.481514,0.26142344,-61.16839908599854,-1.0014366e+17,24.867334,-1.0,100,-734.20575,,402,[1.255 4.998],,40200,True,1.0,693.02704,100.0,0.8636246,0.4189424,5314.661967992783,5.9132025e+30,8.639597,89.87,0.8636246,-61.168404,24567100000.0,1,217215760.0,1.0,21669167000.0,-50.886444,1.0,2.0,35.149292,-83.481514,,100.0,4136463
-81.53872,53228.676,-60.90257,0.042842582,-61.242927133888,-18913008000.0,20.295792,-1.0,100,-532.1512,,403,[1.214 4.88 ],,40300,True,1.0,478.09918,100.0,0.85894597,0.4189424,5325.19384098053,1.2239419e+17,8.135111,90.32,0.85894597,-61.24293,774160.9,1,6576.6504,1.0,531799.06,-41.267773,1.0,2.0,40.270947,-60.90257,,100.0,4145495
-87.404724,13600062.0,-55.023945,0.14070281,-59.662139027118684,-5.894151e+19,27.742586,-1.0,100,-901.8311,,404,[0.976 4.955],,40400,True,1.0,830.65356,100.0,0.8564731,0.4189424,5338.465306997299,6.855852e+35,7.810413,87.33,0.8564731,-59.66214,1183451000.0,1,1935587.9,1.0,130794810.0,-41.192604,1.0,2.0,46.21212,-55.023945,,100.0,4154228
-78.753914,83884490.0,-60.279305,0.033996414,-60.907241780012846,-1.3823808e+18,17.846674,-1.0,100,-427.88046,,405,[0.962 4.83 ],,40500,True,1.0,382.21005,100.0,0.8571372,0.4189424,5350.724103212357,9.160266e+32,7.981625,89.34,0.8571372,-60.90724,2304127200.0,1,18197324.0,1.0,579427600.0,-41.737236,1.0,2.0,37.016678,-60.279305,,100.0,4163162
-92.97281,366610.16,-63.201126,0.0074213897,-62.00324363619089,-26659439000000.0,30.969566,-1.0,100,-1091.9734,,406,[0.735 4.726],,40600,True,1.0,1032.6577,100.0,0.85621834,0.4189424,5364.739588022232,2.0195589e+23,8.575769,91.21,0.85621834,-62.003246,44949936.0,1,62486.965,1.0,3390718.8,-50.78649,1.0,2.0,42.186317,-63.201126,,100.0,4172283
