MinVanillaIw,MaxVanillaIw,MaxNormIw,BatchSize,AvgDiscRet,IterType,AvgNormIw,ESSClassic,ESSRenyi,eRenyi2,VarDiscRet,AvgEpLen,AvgVanillaIw,AvgRet,Bound,VarJ,J,VarNormIw,Delta,VanillaAvgRet,VarVanillaIw,VarRet,EpsThisIter,MinNormIw
1.0,1.0,0.0025,500,32.9566536711,2,0.0025,400.0,500.0,1.0,731.738108606,43.2,1.0,32.9566536711,27.232,23.773,27.232,5.4346e-20,1.0,32.9566536711,,731.738108606,100,0.0025
,2.86817e+37,0.0999818,500,18.5499882746,1,0.002,,1.56969328222e-20,3.18534e+22,184.30010569,37.78,5.73738e+35,18.5499882746,83.1058,0.0111553,83.1058,0.00019632,1.0,18.5499882746,inf,184.30010569,100,
1.0,1.0,0.01,500,17.4089764577,2,0.01,100.0,500.0,1.0,317.180064438,38.34,1.0,17.4089764577,17.409,17.7203,17.409,3.50449e-18,1.0,17.4089764577,,317.180064438,100,0.01
1.0,1.0,0.005,500,42.641901832,2,0.005,200.000000102,500.0,1.0,1342.4002921,48.68,1.0,42.641901832,30.0254,31.3156,30.0254,2.1793e-19,1.0,42.641901832,,1342.4002921,100,0.005
1.0,1.0,0.00333333,500,24.3891532165,2,0.00333333,299.999969474,500.0,1.0,653.044596607,39.84,1.0,24.3891532165,28.1467,29.6031,28.1467,5.43914e-20,1.0,24.3891532165,,653.044596607,100,0.00333333
1.0,1.0,0.0025,500,17.6167623846,2,0.0025,400.0,500.0,1.0,1146.88440261,45.9,1.0,17.6167623846,25.5142,31.0145,25.5142,5.4346e-20,1.0,17.6167623846,,1146.88440261,100,0.0025
5.7809e-07,1.3912e+15,0.1,500,56.470061248,1,0.002,9.99999745842,110.832373772,4.51132,3355.05009642,44.1,2.7824e+13,56.470061248,226.791,0.000215793,226.791,0.000196393,1.0,56.470061248,3.80105e+28,3355.05009642,100,4.15533e-23
1.0,1.0,0.01,500,19.3651503886,2,0.01,100.0,500.0,1.0,1111.52451783,46.98,1.0,19.3651503886,19.3652,33.1724,19.3652,3.50449e-18,1.0,19.3651503886,,1111.52451783,100,0.01
1.0,1.0,0.005,500,13.7987032205,2,0.005,200.000000102,500.0,1.0,379.27145652,38.26,1.0,13.7987032205,16.5819,27.3073,16.5819,2.1793e-19,1.0,13.7987032205,,379.27145652,100,0.005
1.0,1.0,0.00333333,500,19.8442354491,2,0.00333333,299.999969474,500.0,1.0,406.250505679,27.6,1.0,19.8442354491,17.6694,25.1705,17.6694,5.43914e-20,1.0,19.8442354491,,406.250505679,100,0.00333333
1.0,1.0,0.0025,500,39.3750584135,2,0.0025,400.0,500.0,1.0,1531.15524756,37.36,1.0,39.3750584135,23.0958,30.6996,23.0958,5.4346e-20,1.0,39.3750584135,,1531.15524756,100,0.0025
7.10104e-10,9.7469e+20,0.0833333,500,47.0491786183,1,0.002,,3.48792515607,143.352,2136.79279507,37.54,2.33926e+19,47.0491786183,158.465,1.43246e-05,158.465,0.000162993,1.0,47.0491786183,inf,2136.79279507,100,6.0712e-32
1.0,1.0,0.01,500,34.0584917015,2,0.01,100.0,500.0,1.0,460.080942017,39.66,1.0,34.0584917015,34.0585,21.342,34.0585,3.50449e-18,1.0,34.0584917015,,460.080942017,100,0.01
1.0,1.0,0.005,500,23.4084675111,2,0.005,200.000000102,500.0,1.0,123.352126635,43.54,1.0,23.4084675111,28.7335,17.8088,28.7335,2.1793e-19,1.0,23.4084675111,,123.352126635,100,0.005
1.0,1.0,0.00333333,500,22.447798371,2,0.00333333,299.999969474,500.0,1.0,696.534933584,38.8,1.0,22.447798371,26.6383,21.2149,26.6383,5.43914e-20,1.0,22.447798371,,696.534933584,100,0.00333333
1.0,1.0,0.0025,500,29.2571375588,2,0.0025,400.0,500.0,1.0,339.178795474,35.48,1.0,29.2571375588,27.293,20.5618,27.293,5.4346e-20,1.0,29.2571375588,,339.178795474,100,0.0025
,2.82228e+37,0.0833199,500,35.0488854162,1,0.002,,2.11817315357e-15,2.36052e+17,829.875626017,42.22,6.77455e+35,35.0488854162,86.3569,0.0131384,86.3569,0.000162939,1.0,35.0488854162,inf,829.875626017,100,
