InitialBound,MeanEntropy,MeanIW,EpThisIter,EpisodesSoFar,MinIWNorm,ESSClassic,MinIW,MaxIW,InitialReturnMean,InitialReturnStd,EpRewMean,TimeElapsed,J_sample_variance,EmpiricalD2,VarianceInit,InitialReturnMax,EpLenMean,OptimizationReturnMean,Iteration,Bound,ESSRenyi,TimestepsSoFar,ReturnStepMax,OptimizationReturnMax,LearnableVariance,MaxIWNorm,StdIWNorm,ReturnMeanIW,MeanIWNorm,StdIW,OptimizationReturnMin,InitialReturnMin,ReturnStepMaxmin
32.872387,1.4782175,521.6373,100,31100,4.0233708e-10,1.0009505,4.0233708e-08,52138.953,34.941143,2.9560215,34.94114309308617,68505.48243355751,1950422100.0,7417566.5,-1,41.375088,500.0,7.91532,311,12648.715,1.348151e-05,15550000,0.20243149,14.349264,True,521.3895,51.877357,18283.01,5.2163725,5187.736,,27.025824,0.017348543
33.779613,1.3990914,118.70456,100,31200,1.1102069e-08,1.0024072,1.1102069e-06,11856.193,35.872562,2.5902448,35.87256038273441,68746.64081263542,190837380.0,28742.883,-1,41.858963,500.0,7.3805237,312,4367.228,0.0034791222,15600000,0.2106118,13.366926,True,118.56193,11.796621,4722.0605,1.1870457,1179.6622,,28.492037,0.0009049773
32.711708,1.3951881,18.88552,100,31300,1.0921747e-06,1.2393757,0.00010921747,1693.1705,34.960632,3.1363502,34.960630322713,68986.58661007881,3779315.0,1819.6201,-1,44.978428,500.0,8.239967,313,611.8355,0.054956526,15650000,0.27273586,18.257765,True,16.931705,1.6858519,707.76776,0.18885517,168.58519,,26.720663,0.049966887
34.132076,1.3710902,23.2774,100,31400,1.4731266e-08,1.027544,1.4731266e-06,2296.27,36.229286,3.2051532,36.22928740110851,69223.48840022087,4438310.0,13512.638,-1,41.944225,500.0,9.867268,314,574.8128,0.0074004796,15700000,0.331367,15.582205,True,22.9627,2.2845013,818.60077,0.23277396,228.45013,,26.36202,0.0809724
33.547443,1.3674453,3.344559,100,31500,2.3947994e-06,2.0452957,0.00023947994,226.4166,35.63031,3.0008023,35.63030899856304,69458.42588162422,45833.746,332.21344,-1,41.657303,500.0,9.908009,315,76.01023,0.3010113,15750000,0.2649893,15.935003,True,2.2641659,0.23145868,113.97404,0.033445593,23.145868,,25.7223,0.06709762
34.050632,1.3706056,2.694207,100,31600,1.2045288e-05,6.959071,0.0012045288,70.33524,36.2279,2.8430288,36.227899905685035,69679.30795907974,9907.77,47.62345,-1,43.5454,500.0,6.9472704,316,81.50028,2.0998058,15800000,0.3869669,14.2647705,True,0.7033524,0.09851272,96.525566,0.026942067,9.851272,,29.280628,0.1750983
34.361416,1.3757871,97.73361,100,31700,7.3919897e-09,1.0091068,7.39199e-07,9729.137,36.45986,2.637307,36.4598619974961,69852.28330421448,87053220.0,176791.23,-1,41.968834,500.0,6.1413484,317,2967.8938,0.0005656389,15850000,0.25911474,11.65032,True,97.29137,9.679948,3850.216,0.9773359,967.9948,,30.318514,0.09779951
34.757828,1.3741447,68.2213,100,31800,4.8715535e-08,1.0113633,4.8715538e-06,6783.668,36.929367,3.6062908,36.92936560171688,70037.12270379066,136593060.0,14465.758,-1,43.430794,500.0,11.053791,318,2663.714,0.006912877,15900000,0.24911809,17.55522,True,67.83668,6.749305,2924.893,0.6822129,674.9305,,25.875574,0.03751263
34.289646,1.4055718,1349.3718,100,31900,6.3825445e-10,1.0001638,6.3825446e-08,134926.14,36.456936,3.43121,36.45693495830446,70215.77514195442,17765474000.0,14233902.0,-1,43.345783,500.0,9.917791,319,40468.742,7.0254805e-06,15950000,0.33294472,16.80664,True,1349.2614,134.2497,48645.457,13.493719,13424.97,,26.539143,0.12571593
34.35992,1.3989367,1.1825775,100,32000,0.000520511,35.532887,0.052051105,11.626014,36.527847,3.1138258,36.52784486783448,70445.65437722206,1357.8599,3.0631366,-1,43.358425,500.0,7.5941997,320,39.55421,32.646275,16000000,0.28559893,14.42478,True,0.11626013,0.015928812,43.34847,0.011825774,1.5928816,,28.933645,0.028811455
34.37645,1.3932991,571.85376,100,32100,1.5886493e-09,1.0019004,1.5886494e-07,57131.105,36.52062,2.7762444,36.52061689928321,70672.74808883667,2717364500.0,1520644.6,-1,42.883305,500.0,6.348387,321,19528.748,6.576158e-05,16050000,0.34507567,12.711075,True,571.31104,56.844185,22172.812,5.7185364,5684.4185,,30.17223,0.14602074
33.61211,1.3958739,1.420441,100,32200,0.00022688355,27.016869,0.022688355,16.391598,35.71764,3.068216,35.71763797655312,70915.69811463356,2267.2078,3.376421,-1,42.110527,500.0,7.8612933,322,47.854748,29.61716,16100000,0.22246477,14.254183,True,0.16391598,0.02334624,51.72366,0.01420441,2.3346238,,27.856344,0.015019089
33.791317,1.4079725,614.4004,100,32300,9.816972e-10,1.000544,9.8169714e-08,61423.336,35.996113,3.356431,35.996113702562795,71146.60711598396,4845821400.0,7503701.0,-1,44.09593,500.0,10.031989,323,16688.43,1.3326757e-05,16150000,0.22754376,18.131804,True,614.23334,61.115284,22728.004,6.1440043,6111.529,,25.964125,0.0043070912
32.5699,1.4047397,432.89267,100,32400,1.1528426e-10,1.0031673,1.1528426e-08,43220.836,34.648483,3.079251,34.64848271731721,71334.29383659363,2148308200.0,1477127.2,-1,41.57165,500.0,6.917829,324,13954.191,6.769897e-05,16200000,0.26644686,13.840998,True,432.20834,43.00354,16480.441,4.328926,4300.354,,27.730654,0.04886821
33.543816,1.3682853,691.3425,100,32500,4.5056757e-11,1.0003493,4.505676e-09,69122.18,35.65008,2.9919157,35.65008510147731,71507.30111765862,1461969800.0,20553936.0,-1,42.12534,500.0,7.1155562,325,13448.025,4.8652482e-06,16250000,0.2586671,13.590811,True,691.2218,68.77557,22997.092,6.9134254,6877.559,,28.534529,0.020628601
33.06642,1.3557899,16.530643,100,32600,5.0531827e-07,1.0513527,5.0531828e-05,1612.1147,35.22279,3.4787507,35.222788305222295,71673.49940872192,3719435.8,2488.9504,-1,43.127327,500.0,10.301105,326,496.5594,0.040177576,16300000,0.27009356,18.205645,True,16.121147,1.60369,604.13916,0.16530645,160.36902,,24.921682,0.028426737
33.424236,1.3379469,504.27966,100,32700,5.9602226e-11,1.0175664,5.9602225e-09,49989.09,35.491844,3.1423888,35.49184518654947,71846.98513269424,2341877800.0,3353404.8,-1,41.35218,500.0,9.826714,327,13835.22,2.9820438e-05,16350000,0.27298152,15.687048,True,499.8909,49.7358,17621.488,5.042796,4973.5796,,25.665133,0.113885805
32.748142,1.3247106,163.5163,100,32800,3.77297e-08,1.001428,3.77297e-06,16339.966,34.854588,3.1942027,34.85458842398615,72039.25369548798,331524400.0,113457.22,-1,42.128925,500.0,10.18642,328,5100.318,0.0008813895,16400000,0.33268642,17.460756,True,163.39966,16.257944,5809.841,1.6351628,1625.7943,,24.668169,0.13021417
32.782124,1.320431,196.75067,100,32900,2.585701e-10,1.0057745,2.585701e-08,19618.453,35.020546,3.6668577,35.02054844863055,72272.82106852531,499423200.0,834229.06,-1,44.768536,500.0,9.726106,329,5116.472,0.000119871154,16450000,0.28944594,19.474092,True,196.18452,19.519594,7160.965,1.9675065,1951.9595,,25.294443,0.04321876
31.546757,1.3093756,210.88783,100,33000,4.674633e-09,1.039483,4.6746334e-07,20681.1,33.530346,3.0614312,33.53034554150735,72502.86873054504,493167260.0,397468.3,-1,39.671795,500.0,7.2861037,330,6465.0557,0.00025159237,16500000,0.34516343,13.427553,True,206.81099,20.576612,7715.6113,2.1088784,2057.661,,26.244242,0.12342745
32.71987,1.324154,16.776949,100,33100,1.0603574e-06,1.0755545,0.00010603574,1617.5046,34.889294,3.1022143,34.88929290557776,72737.37128996849,3533281.2,4746.55,-1,43.388477,500.0,9.445511,331,466.6437,0.021067934,16550000,0.2458973,17.944695,True,16.175047,1.6089723,616.1066,0.16776949,160.89722,,25.443783,0.002233237
31.58251,1.3270272,4.712995,100,33200,5.6978033e-06,1.6791986,0.00056978036,360.6882,33.644554,2.7841508,33.64455529168165,72978.85849905014,215086.89,261.48502,-1,41.24087,500.0,7.896515,332,140.34341,0.3824311,16600000,0.2740051,15.49283,True,3.6068819,0.36063564,173.68768,0.047129944,36.06357,,25.748041,0.06365396
31.809235,1.3382541,52.036095,100,33300,1.2294742e-08,1.021382,1.2294743e-06,5148.787,33.86367,3.2078977,33.86366788442424,73215.02805924416,18480542.0,95355.12,-1,41.08871,500.0,8.3691635,333,1107.3397,0.0010487114,16650000,0.25351804,15.594206,True,51.48787,5.122492,1741.7417,0.520361,512.2492,,25.494505,0.016657159
32.5104,1.3399,1140.8289,100,33400,1.9542752e-09,1.0003271,1.9542753e-07,114064.23,34.57151,2.9852931,34.57151331729758,73453.84258723259,6160692000.0,15629984.0,-1,41.222263,500.0,8.248096,334,29128.479,6.397959e-06,16700000,0.27992612,14.898846,True,1140.6422,113.49226,37277.043,11.408289,11349.229,,26.323418,0.03784758
32.340736,1.3258675,3103.0935,100,33500,5.5992495e-11,1.0000138,5.5992495e-09,310307.2,34.34076,2.7794464,34.340758208883884,73616.29923176765,117114310000.0,143925600.0,-1,40.000423,500.0,6.7787666,335,94658.4,6.948034e-07,16750000,0.21680288,12.438431,True,3103.0718,308.75177,118652.45,31.030933,30875.17,,27.561993,0.006311491
31.837715,1.3320427,192.11098,100,33600,1.6217719e-08,1.0037991,1.621772e-06,19174.705,33.837387,3.1262624,33.83738529659447,73770.23089027405,51785628.0,145131.44,-1,39.993423,500.0,8.443811,336,4646.1743,0.00068903057,16800000,0.25094885,14.59985,True,191.74704,19.07823,5407.9717,1.9211094,1907.8229,,25.393574,0.0024130493
31.287992,1.3303344,6.6572504,100,33700,7.763983e-08,1.2411791,7.763983e-06,597.1766,33.22668,2.827177,33.226681945449606,73926.19191503525,602598.3,606.18994,-1,38.773857,500.0,7.679659,337,202.99738,0.1649648,16850000,0.28397232,13.226833,True,5.9717655,0.59383476,250.7298,0.0665725,59.383476,,25.547024,0.085060254
30.777727,1.3766509,19.885756,100,33800,8.819546e-06,1.267464,0.00088195456,1764.0828,32.793945,3.272818,32.793946497654645,74084.02225136757,3839636.0,389.1427,-1,40.324375,500.0,8.719758,338,651.3788,0.25697514,16900000,0.32631722,16.250187,True,17.640827,1.7551101,691.15216,0.19885753,175.51102,,24.074188,0.08002928
31.28479,1.3528422,4.834976,100,33900,9.695983e-06,2.0296385,0.0009695983,336.7927,33.389347,3.6585002,33.38934955745967,74266.78102898598,119483.34,149.3302,-1,42.091125,500.0,11.012072,339,131.89674,0.66965693,16950000,0.2525882,19.713848,True,3.3679268,0.33591723,157.61458,0.04834976,33.591724,,22.377277,0.021883547
32.798725,1.3609039,1435.353,100,34000,5.618841e-10,1.0005152,5.6188412e-08,143498.34,34.93428,3.3483622,34.93427939360585,74507.85251092911,24939270000.0,4992066.0,-1,42.711094,500.0,8.738692,340,48166.285,2.0031786e-05,17000000,0.23501801,16.515507,True,1434.9834,142.77869,52937.742,14.35353,14277.867,,26.195587,0.05164206
34.338932,1.3681504,103.39876,100,34100,9.851527e-09,1.0201504,9.851527e-07,10236.988,36.658436,3.9543147,36.65844123174368,74742.71609854698,154406670.0,176056.05,-1,46.390133,500.0,11.436811,341,2862.814,0.00056800095,17050000,0.30400518,21.168503,True,102.36988,10.184896,3836.0564,1.0339876,1018.4897,,25.22163,0.0696616
33.43986,1.366885,5.623544,100,34200,3.8605674e-07,1.19871,3.8605674e-05,513.4775,35.548676,3.1870975,35.54867600225031,74978.51203632355,116403.62,980.67993,-1,42.176292,500.0,6.742494,342,128.90817,0.10197007,17100000,0.2472374,13.37011,True,5.1347747,0.5105454,194.94742,0.056235433,51.05454,,28.806183,0.024544314
33.566467,1.3251194,665.66815,100,34300,2.704762e-10,1.0007738,2.7047621e-08,66541.07,35.72899,3.6660478,35.7289876152951,75211.47814035416,7312147000.0,813413.06,-1,43.250366,500.0,10.499707,343,23229.322,0.00012293877,17150000,0.30901137,18.021086,True,665.4107,66.207275,25179.686,6.6566815,6620.7266,,25.22928,0.014290631
31.860926,1.3229866,2190.8823,100,34400,2.1190275e-10,1.0008129,2.1190274e-08,218999.23,33.978626,3.6942832,33.978628259101235,75450.93435764313,3293804000.0,5505230.5,-1,42.353924,500.0,8.151144,344,52389.754,1.8164545e-05,17200000,0.24704039,16.52644,True,2189.9922,217.90059,57358.55,21.908823,21790.062,,25.827484,0.03656043
30.102583,1.3495979,27.343582,100,34500,5.71373e-08,1.1226258,5.71373e-06,2579.0034,32.136925,3.2108328,32.13692425982417,75626.03994035721,687088.06,12085.42,-1,40.68684,500.0,7.6275287,345,506.9566,0.008274433,17250000,0.21629454,16.177444,True,25.790033,2.5661752,730.59937,0.27343583,256.61755,,24.509396,0.01785922
29.808342,1.3459353,710.4152,100,34600,4.0313367e-10,1.000884,4.0313367e-08,71010.14,31.777702,3.507398,31.777704487780255,75810.52830791473,4673346600.0,519798.97,-1,39.38726,500.0,8.364154,346,21844.55,0.00019238207,17300000,0.27534947,15.973711,True,710.1014,70.65388,23264.404,7.1041517,7065.388,,23.41355,0.06297773
28.189888,1.3189819,977.65436,100,34700,7.6024803e-10,1.0028077,7.6024804e-08,97628.43,30.142456,3.4988015,30.142454972980914,75993.42892932892,14212485000.0,204034.12,-1,39.051365,500.0,7.713786,347,32771.28,0.0004901141,17350000,0.26484808,16.622696,True,976.2843,97.137726,33653.258,9.776544,9713.772,,22.428669,0.046228275
27.60083,1.319091,19.086147,100,34800,2.8188744e-08,1.3462737,2.8188745e-06,1625.3383,29.431341,2.7243073,29.431342466647223,76205.91437101364,2063763.8,10404.456,-1,36.610176,500.0,7.6637335,348,384.9023,0.009611267,17400000,0.21482112,14.842567,True,16.253382,1.6338356,571.6183,0.19086148,163.38353,,21.767609,0.0016836673
28.47274,1.3268389,54.510136,100,34900,4.6114938e-08,1.0245134,4.6114938e-06,5385.2974,30.309572,3.051075,30.309571719544678,76447.43007016182,32534830.0,20521.623,-1,36.736584,500.0,8.4229355,349,1493.1733,0.004872909,17450000,0.3179959,14.849947,True,53.852974,5.3577485,1756.3059,0.54510134,535.77484,,21.886637,0.025569111
28.487917,1.3217311,1.6285211,100,35000,0.00010519978,16.597076,0.010519979,31.623434,30.353138,3.3979385,30.353138245952195,76687.16104531288,3195.5066,10.049675,-1,37.304424,500.0,8.122797,350,45.77455,9.95057,17500000,0.26787126,15.074083,True,0.31623432,0.036506336,51.68753,0.016285209,3.6506336,,22.230341,0.023797616
29.31359,1.3165134,263.22034,100,35100,1.7548953e-08,1.0047889,1.7548953e-06,26259.201,31.234472,3.5036695,31.234473284012733,76916.22465920448,1462848100.0,787493.75,-1,38.417614,500.0,9.584666,351,7783.8984,0.00012698513,17550000,0.2607951,16.767807,True,262.592,26.126976,9488.504,2.6322033,2612.6975,,21.649807,0.012248218
28.780914,1.3234403,12.432638,100,35200,6.734082e-08,1.0664903,6.7340825e-06,1203.821,30.66529,3.0033846,30.665286707895845,77114.57308745384,2618172.8,6922.416,-1,37.687397,500.0,8.0963125,352,285.2192,0.014445824,17600000,0.23967351,15.118423,True,12.03821,1.1974474,442.00076,0.12432638,119.74476,,22.568974,0.0018932372
28.14956,1.3072627,9.879872,100,35300,1.3287652e-06,2.152286,0.00013287652,525.1692,30.099463,3.4086976,30.099463382457532,77289.7133409977,412603.34,1449.2086,-1,38.998016,500.0,8.546485,353,229.30203,0.06900318,17650000,0.25978178,17.445038,True,5.251692,0.6661571,303.53177,0.09879872,66.61571,,21.552979,0.026514888
28.304974,1.282425,38.845654,100,35400,3.918435e-09,1.0335099,3.918435e-07,3820.9844,30.1999,3.3282185,30.199903120832904,77448.38694858551,15658085.0,7339.1313,-1,37.898598,500.0,7.3252296,354,1116.966,0.013625591,17700000,0.24052696,15.023924,True,38.209843,3.8012743,1279.3021,0.3884565,380.12744,,22.874674,0.048613653
27.849716,1.3001099,1.558298,100,35500,5.2557567e-05,19.072498,0.005255757,16.279253,29.646317,3.0174828,29.64631883460551,77627.31926679611,2121.9517,12.124059,-1,35.931995,500.0,7.650877,355,40.895145,8.248063,17750000,0.24144427,13.936554,True,0.16279253,0.032099247,47.150837,0.015582979,3.2099245,,21.995441,0.04723975
28.470953,1.3118318,3.6138382,100,35600,4.147941e-06,2.5134387,0.0004147941,205.50668,30.259878,2.9527662,30.25987531654373,77805.89454722404,39970.438,188.25565,-1,35.77842,500.0,7.6188293,356,84.09481,0.53119254,17800000,0.26430756,13.137373,True,2.0550668,0.22506449,108.63993,0.03613838,22.50645,,22.641047,0.027936786
28.387554,1.3129303,22.654734,100,35700,1.6938768e-07,1.7992034,1.6938768e-05,1571.0881,30.250635,3.0402586,30.250635423678318,77995.08408713341,5197527.0,8380.108,-1,37.261642,500.0,7.062999,357,600.7675,0.01193302,17850000,0.21821374,14.074005,True,15.710881,1.673695,771.3195,0.22654736,167.36949,,23.187637,0.0489628
27.962833,1.2789457,686.2582,100,35800,8.2961144e-10,1.000185,8.2961144e-08,68619.47,29.757185,3.3438427,29.757183182513796,78206.55757379532,8933267000.0,430026.7,-1,35.88701,500.0,7.473029,358,23442.408,0.00023254371,17900000,0.24790424,13.602854,True,686.1947,68.275444,24619.078,6.8625817,6827.545,,22.284155,0.024039865
28.59329,1.2800757,321.94305,100,35900,1.464416e-09,1.0012169,1.4644161e-07,32174.734,30.475798,3.0605106,30.475797494891253,78450.66387915611,378446140.0,1036030.94,-1,37.650097,500.0,6.808433,359,7493.05,9.652221e-05,17950000,0.2604832,13.982733,True,321.74734,32.01326,9409.169,3.2194304,3201.326,,23.667364,0.028081417
28.61504,1.2406039,55.14308,100,36000,9.272393e-09,1.3043737,9.272393e-07,4804.592,30.496737,3.2360005,30.49673526081366,78680.03856062889,15096761.0,12946.268,-1,37.63391,500.0,10.441804,360,1350.3087,0.007724234,18000000,0.23074482,17.57898,True,48.045918,4.7966604,1564.4111,0.55143076,479.66605,,20.054932,0.023148164
28.540848,1.2536583,5.299824,100,36100,2.4166636e-06,1.9687178,0.00024166638,364.22607,30.370363,2.838378,30.37036182999541,78922.79967665672,27262.627,402.10327,-1,36.590282,500.0,6.2207336,361,105.44133,0.24869233,18050000,0.22425854,12.440655,True,3.6422606,0.37398314,142.12769,0.05299824,37.39831,,24.149628,0.022162423
27.761414,1.2354585,19.1399,100,36200,1.4262076e-07,1.0477587,1.4262077e-05,1869.7808,29.596043,3.4638908,29.596043668137476,79152.99509119987,4047991.0,14815.117,-1,36.692574,500.0,8.974675,362,372.27106,0.0067498623,18100000,0.22092375,16.071205,True,18.697807,1.8600382,595.5772,0.19139896,186.00383,,20.621368,0.001642406
27.696642,1.2272987,3.027916,100,36300,8.903701e-06,3.4804552,0.0008903701,154.30997,29.467924,3.1468284,29.467923140544144,79307.92978858948,28845.354,57.574516,-1,35.425594,500.0,11.484188,363,74.174286,1.7368796,18150000,0.22472064,17.44186,True,1.5430996,0.15945326,87.61438,0.03027916,15.945326,,17.983734,0.007509142
27.579714,1.2117155,16.405518,100,36400,2.2425256e-08,1.0571464,2.2425256e-06,1595.5249,29.334637,3.0487537,29.334637454831864,79463.0121896267,560365.8,3140.6462,-1,35.09845,500.0,8.55991,364,312.48358,0.03184058,18200000,0.2350745,14.323723,True,15.955249,1.5871376,410.83203,0.16405517,158.71378,,20.774727,0.0072646886
26.940365,1.1982456,109.76378,100,36500,3.947381e-10,1.0472026,3.947381e-08,10724.916,28.72072,2.931977,28.720720396766723,79622.18087291718,52610036.0,173399.42,-1,35.6071,500.0,6.9809356,365,2346.4011,0.00057670317,18250000,0.27677038,13.867317,True,107.24916,10.669837,3087.7634,1.0976378,1066.9835,,21.739784,0.029800326
26.47565,1.1981975,719.80493,100,36600,2.1980459e-10,1.0014977,2.198046e-08,71926.65,28.239508,3.0932536,28.239506355459074,79778.27814221382,7675304400.0,2627133.5,-1,35.27712,500.0,12.836915,366,16924.295,3.80643e-05,18300000,0.23973684,19.874529,True,719.2665,71.565575,19783.229,7.19805,7156.558,,15.40259,0.010925755
26.167126,1.2030631,5.6708236,100,36700,8.263239e-07,1.636961,8.2632396e-05,439.88593,27.895079,3.3694646,27.895077429383186,79949.52418732643,328023.6,800.529,-1,34.559002,500.0,9.795457,367,123.651886,0.1249174,18350000,0.30978614,16.459381,True,4.398859,0.439585,172.54185,0.05670823,43.958504,,18.09962,0.029547244
27.065624,1.2208287,9.849651,100,36800,1.0093185e-06,1.2943444,0.000100931844,864.6001,28.891838,3.1021821,28.891837187552493,80187.80630779266,127491.98,1941.4755,-1,36.52422,500.0,6.5960665,368,174.89189,0.05150722,18400000,0.30225292,14.228449,True,8.646001,0.8601356,255.35872,0.09849653,86.013565,,22.29577,0.10218729
25.980165,1.2271243,5.15987,100,36900,3.5219486e-07,1.3576432,3.5219487e-05,441.84644,27.685448,2.7946768,27.685446082930035,80427.41521000862,185149.98,487.99762,-1,34.105553,500.0,8.356829,369,110.11184,0.20491903,18450000,0.21904069,14.776936,True,4.418464,0.43982276,147.78256,0.0515987,43.982273,,19.328617,0.008213684
26.074709,1.2202145,12.031025,100,37000,1.2314669e-06,1.176536,0.00012314669,1107.6511,27.78355,2.7157388,27.783551335104853,80664.33084964752,352493.9,1816.4465,-1,34.176853,500.0,7.622434,370,229.91353,0.05505254,18500000,0.2243789,14.015736,True,11.076511,1.1026307,302.74405,0.12031028,110.26308,,20.161118,0.05756201
26.556965,1.2236776,655.4409,100,37100,2.8112526e-08,1.003887,2.8112527e-06,65416.984,28.242416,2.5740564,28.242419440313764,80904.68271565437,3858043600.0,948528.8,-1,33.70912,500.0,7.1335707,371,18255.945,0.00010542642,18550000,0.31428927,12.600273,True,654.1698,65.0879,19897.453,6.5544086,6508.7896,,21.108849,0.05554372
25.327723,1.2297233,12.003928,100,37200,4.6382686e-07,2.0966585,4.6382687e-05,773.1065,27.08251,2.9617438,27.0825112279719,81136.12979364395,380845.8,667.6735,-1,35.095757,500.0,7.0545435,372,271.91898,0.1497738,18600000,0.26201293,15.067789,True,7.731065,0.8202728,317.2616,0.12003927,82.02728,,20.027967,0.019775122
25.56568,1.2375032,137.852,100,37300,1.508965e-09,1.0046338,1.508965e-07,13753.359,27.263714,2.770646,27.26371388382216,81345.14670300484,198956960.0,386145.84,-1,33.96069,500.0,7.232123,373,3091.0024,0.00025896952,18650000,0.24640186,13.929098,True,137.53358,13.684113,4146.172,1.3785199,1368.4114,,20.031591,0.041922823
25.73811,1.2301016,4.071712,100,37400,1.5793742e-07,1.4618348,1.5793743e-05,336.12366,27.452898,2.7696836,27.45289967762345,81536.91043686867,52394.98,376.46103,-1,34.295815,500.0,8.394122,374,71.56433,0.26563174,18700000,0.25130808,15.237038,True,3.3612366,0.3342952,104.83574,0.040717136,33.42952,,19.058777,0.035160944
26.00782,1.2435921,122.045105,100,37500,6.5034316e-09,1.0030687,6.5034317e-07,12185.824,27.728045,2.9331198,27.728043188700358,81719.81892371178,196004260.0,325017.84,-1,34.40445,500.0,6.9880834,375,2928.5193,0.00030767542,18750000,0.27793348,13.66449,True,121.85824,12.1245575,3909.2239,1.2204509,1212.4559,,20.73996,0.0572495
26.693916,1.2435454,96.2354,100,37600,1.3061725e-08,1.0233873,1.3061725e-06,9512.557,28.533363,2.7543015,28.533365338820214,81912.70629167557,54908740.0,82203.16,-1,36.78898,500.0,7.066832,376,2260.407,0.0012164983,18800000,0.335374,15.322445,True,95.125565,9.464138,2787.797,0.9623539,946.4139,,21.466534,0.15031761
25.709047,1.2546517,6.9038434,100,37700,5.4172997e-06,1.6368587,0.00054172997,535.34955,27.42968,3.2422116,27.42967850640879,82149.94390630722,466767.28,363.37134,-1,34.41263,500.0,9.0693865,377,176.7663,0.27520058,18850000,0.27616498,16.052336,True,5.3534956,0.53518206,209.56549,0.069038436,53.5182,,18.360292,0.054137126
26.287165,1.2513915,57.854042,100,37800,4.0976964e-08,1.0228636,4.0976965e-06,5720.2715,27.986286,2.8074434,27.98628792141533,82393.8545179367,22755708.0,105424.06,-1,33.982437,500.0,9.85835,378,968.73267,0.00094855006,18900000,0.27496755,15.854498,True,57.202713,5.6910477,1520.4218,0.57854044,569.10486,,18.12794,0.05405192
26.700613,1.2732536,5.207764,100,37900,2.3464166e-07,2.2713342,2.3464167e-05,332.93085,28.496014,2.619764,28.496014221677356,82615.58147668839,105686.51,227.57426,-1,35.90801,500.0,6.6152983,379,134.45816,0.439417,18950000,0.28211153,14.027292,True,3.3293085,0.3416031,161.54279,0.052077636,34.16031,,21.880716,0.054894924
26.618254,1.2428137,13.572704,100,38000,1.1252934e-06,1.1430871,0.000112529335,1268.7618,28.33204,2.956961,28.332041353367277,82799.1578502655,2746023.0,2516.4072,-1,34.275726,500.0,6.915482,380,372.80157,0.039739195,19000000,0.27877584,12.859167,True,12.687618,1.2622058,458.7716,0.13572702,126.2206,,21.41656,0.047338814
27.215117,1.2459264,1109.8737,100,38100,7.615092e-10,1.0002316,7.615092e-08,110974.516,28.947987,2.5680916,28.947985516344346,82976.3109049797,8860258000.0,2870641.2,-1,34.657364,500.0,5.7418847,381,31870.387,3.4835422e-05,19050000,0.25277793,11.451263,True,1109.7451,110.4181,34806.38,11.098737,11041.8125,,23.2061,0.063532084
27.256367,1.2325592,15.725975,100,38200,9.855733e-08,1.0454321,9.855733e-06,1538.0149,28.957542,2.1837933,28.957542342171905,83159.7546813488,1565403.8,3495.4807,-1,34.023464,500.0,5.921119,382,383.60696,0.028608369,19100000,0.19311152,10.987041,True,15.380149,1.5299866,484.18472,0.15725976,152.99866,,23.036423,0.016560465
27.277557,1.2407966,43.736362,100,38300,1.3668175e-07,1.0208254,1.3668176e-05,4328.7227,29.027695,2.317759,29.0276987502744,83339.07391953468,11631488.0,10315.996,-1,35.00284,500.0,5.140158,383,1194.0795,0.009693683,19150000,0.21696833,11.115297,True,43.287224,4.3066425,1371.8374,0.4373636,430.66425,,23.88754,0.03900437
27.718563,1.2156495,352.44992,100,38400,2.2953528e-10,1.0010922,2.2953529e-08,35225.76,29.39939,2.3495934,29.399389574976862,83519.33189988136,260751570.0,7146710.0,-1,33.616543,500.0,5.8064046,384,5204.7065,1.3992452e-05,19200000,0.23614703,10.023558,True,352.2576,35.048996,9698.117,3.5244992,3504.9,,23.592985,0.05724159
27.460121,1.2072588,2.8786936,100,38500,5.4946653e-05,6.888391,0.0054946654,101.81559,29.294931,2.3624399,29.29493134268374,83711.99798941612,13751.146,8.199218,-1,36.69622,500.0,5.256212,385,82.73965,12.196285,19250000,0.29080167,12.657501,True,1.0181559,0.10583724,87.99349,0.028786933,10.583724,,24.03872,0.00063863397
27.436691,1.2023481,2.229442,100,38600,1.0540514e-05,9.643757,0.0010540514,57.99565,29.169916,2.3381307,29.16991736259291,83927.5735399723,3624.385,39.955067,-1,34.66454,500.0,4.708067,386,51.03211,2.5028114,19300000,0.25760698,10.202688,True,0.5799565,0.068242066,61.98784,0.022294417,6.8242064,,24.461851,0.025323167
27.085506,1.2044544,107.15036,100,38700,2.4594655e-08,1.0099252,2.4594656e-06,10662.208,28.820969,2.5157013,28.820970825174996,84165.15798449516,39008650.0,223948.22,-1,34.709274,500.0,6.4957523,387,2150.5579,0.0004465318,19350000,0.27907014,12.384056,True,106.62208,10.608275,2971.8342,1.0715034,1060.8276,,22.325218,0.06700972
27.314419,1.1955693,2437.499,100,38800,5.405836e-13,1.0001291,5.4058362e-11,243734.16,29.198997,2.3596337,29.198994935551774,84409.0381155014,30977356000.0,36075660.0,-1,37.69145,500.0,6.3846107,388,60981.023,2.771952e-06,19400000,0.33099154,14.877064,True,2437.3416,242.51222,72300.336,24.37499,24251.229,,22.814384,0.047104865
