InitialReturnStd,MeanEntropy,EpLenMean,EmpiricalD2,EpisodesSoFar,TimestepsSoFar,Weights,Bound,InitialReturnMin,StdD2w0t,ReturnStepMax,MeanIW,InitialReturnMean,MinIW,MaxD2w0t,EpThisIter,MinD2w0t,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,J_sample_variance,StdIW,MaxIW,EpRewMean,EntropyCoefficient,TimeElapsed,MeanD2w0t,InitialBound,Iteration
2.3920846,1.517579,78.93,1.0200745,40400,2914786,[ 0.61  -1.247  0.189  0.365  0.103],-206.17844,-2.8149796,0.36764985,100.0,1.0271974,2.2888183e-07,0.58547586,1.0363001,100,,124.908806,95.58888,9.077339,153.85796,0.14952064,1.4913647,-174.0845881250221,,4832.945830345154,0.1591621,-207.74039,404
2.6451428,1.5182209,79.46,1.0049751,40500,2922732,[ 0.6   -1.243  0.185  0.369  0.099],-209.35184,-3.411255,0.36638746,100.0,1.0077637,1.5258789e-07,0.8473271,1.0093324,100,,121.634056,95.623505,7.5093536,42.809067,0.066973925,1.2620633,-173.8781827819034,,4845.10119509697,0.15925187,-209.68521,405
2.9862487,1.51478,84.67,1.0097982,40600,2931199,[ 0.597 -1.241  0.184  0.372  0.099],-216.05388,-3.5028992,0.37714696,100.0,1.0209353,2.1362305e-06,0.6885271,1.0243161,100,,115.46925,95.7724,8.490021,89.92549,0.100502536,1.3128755,-178.97509170682963,,4858.0185441970825,0.17027126,-217.09091,406
2.735831,1.5149882,82.92,1.006041,40700,2939491,[ 0.596 -1.229  0.183  0.374  0.096],-214.41882,-2.8913345,0.37273586,100.0,1.0067742,7.019043e-06,0.7633188,1.016313,100,,116.949,95.711136,10.156067,39.63413,0.07498747,1.217484,-177.8160373822045,,4870.371683835983,0.16619898,-214.79117,407
2.8626206,1.5174093,79.22,1.0139999,40800,2947413,[ 0.592 -1.233  0.183  0.372  0.096],-206.06493,-3.5509338,0.36661693,100.0,1.0150462,6.8664554e-07,0.7433363,1.0178845,100,,122.57088,95.61833,7.118019,125.97305,0.11683469,1.5129125,-173.55802879362676,,4882.596878528595,0.15907957,-206.67665,408
2.8143568,1.5115494,73.64,1.0183913,40900,2954777,[ 0.585 -1.236  0.182  0.37   0.098],-195.47423,-3.1228638,0.35697362,100.0,1.0231605,3.8146973e-06,0.6845637,1.0412579,100,,132.99492,95.42395,9.690376,123.74647,0.1305956,1.4706604,-168.48989999435693,,4894.074285745621,0.14835542,-196.67934,409
2.369731,1.5084993,80.81,1.0019101,41000,2962858,[ 0.578 -1.242  0.182  0.367  0.092],-211.39148,-2.8655167,0.36862218,100.0,1.0057026,1.3427734e-05,0.8995935,1.0079558,100,,119.93217,95.64302,10.2048645,15.206555,0.038620453,1.2209969,-176.0438005249907,,4905.588435411453,0.16184008,-211.72714,410
2.6636178,1.5095638,70.32,1.0101405,41100,2969890,[ 0.581 -1.246  0.183  0.366  0.09 ],-191.96785,-3.2540283,0.34869972,100.0,1.0111723,5.0354006e-06,0.7724433,1.0157003,100,,137.75938,95.3056,10.238625,81.54922,0.09542526,1.3418424,-165.0548978303073,,4916.116869926453,0.14106467,-192.59926,411
2.6134617,1.508967,89.64,1.0296806,41200,2978854,[ 0.572 -1.243  0.181  0.369  0.09 ],-221.96367,-2.8466415,0.38636214,100.0,1.0442572,-6.6375733e-06,0.6520139,1.0583618,100,,109.91713,95.88405,8.454239,170.58177,0.20698716,2.7264957,-184.47712927665444,,4929.1584277153015,0.18057573,-223.27408,412
3.029265,1.5162978,86.32,1.0188391,41300,2987486,[ 0.558 -1.236  0.178  0.367  0.09 ],-218.45802,-3.3144226,0.38133803,100.0,1.0271503,-9.002685e-06,0.64478093,1.0538062,100,,113.8394,95.813965,9.652306,110.297455,0.14031649,1.5388243,-180.66926071298326,,4941.853577136993,0.17417523,-219.56204,413
2.2272599,1.5183707,84.69,1.0381558,41400,2995955,[ 0.565 -1.236  0.179  0.367  0.097],-214.8772,-2.9838943,0.38076615,100.0,1.0499525,-1.4266968e-05,0.5897451,1.0661328,100,,118.161934,95.7583,5.9035034,278.0104,0.19813655,1.7268455,-179.61476756531357,,4954.054039001465,0.17193812,-216.9902,414
2.5848584,1.5216527,82.56,1.0033545,41500,3004211,[ 0.573 -1.23   0.181  0.377  0.099],-212.781,-3.4625702,0.37212604,100.0,1.0097806,6.4849855e-06,0.89970064,1.009917,100,,117.491325,95.71141,6.9528885,28.276968,0.05313438,1.2499729,-177.03289786729806,,4966.460994243622,0.16550004,-213.32333,415
2.747471,1.5214447,75.13,1.0160557,41600,3011724,[ 0.574 -1.236  0.182  0.376  0.103],-200.87727,-2.888939,0.35864845,100.0,1.0122179,3.0517577e-07,0.5922774,1.0251518,100,,129.47859,95.465164,9.040062,110.41541,0.12523077,1.3154733,-170.1716017537983,,4977.709007740021,0.15081936,-201.65848,416
2.4212353,1.519491,78.97,1.0183876,41700,3019621,[ 0.584 -1.237  0.184  0.376  0.102],-206.9206,-2.5745163,0.36638236,100.0,1.0201969,1.1444092e-06,0.69257426,1.0297403,100,,123.850525,95.58452,8.508614,103.019806,0.13370195,1.4719139,-174.34554418853492,,4989.347501039505,0.15867412,-207.88048,417
2.786941,1.5251937,83.1,1.0184015,41800,3027931,[ 0.573 -1.236  0.183  0.379  0.1  ],-212.93256,-2.9464874,0.3770279,100.0,1.0388613,7.171631e-06,0.6981778,1.0811436,100,,119.52463,95.72005,8.38443,136.93396,0.13198422,1.6458385,-177.83211274040002,,5001.534590482712,0.16831721,-214.78494,418
2.6990426,1.5234898,82.72,1.0046453,41900,3036203,[ 0.578 -1.234  0.182  0.37   0.106],-213.96323,-2.991928,0.37217736,100.0,1.0093846,1.6021728e-06,0.82630783,1.0076789,100,,117.133064,95.703766,9.913559,32.652966,0.06533818,1.2106193,-177.69182575437975,,5013.706854581833,0.16570379,-214.29614,419
2.8307147,1.526675,76.11,1.0084833,42000,3043814,[ 0.577 -1.24   0.181  0.372  0.105],-202.82152,-3.351654,0.36025265,100.0,1.0154583,-1.0223389e-05,0.7499529,1.0127685,100,,127.24449,95.514175,8.874451,65.13467,0.09122924,1.3301065,-170.70780372231755,,5024.807678937912,0.152645,-203.24504,420
2.5619514,1.5251931,74.54,1.0157123,42100,3051268,[ 0.581 -1.238  0.183  0.373  0.108],-201.20256,-2.8543015,0.3580368,100.0,1.0138226,-1.2207031e-06,0.74861217,1.0244273,100,,130.72203,95.450516,9.915718,149.01201,0.12705512,1.46632,-169.55918427576668,,5035.98765707016,0.14985915,-202.06326,421
3.0107877,1.5197285,79.17,1.0073394,42200,3059185,[ 0.575 -1.242  0.182  0.369  0.106],-207.48264,-3.4733353,0.3667376,100.0,1.0147364,1.1444092e-06,0.7796081,1.0190253,100,,123.07583,95.61456,8.510971,56.284218,0.07914704,1.2713482,-173.59740348406257,,5048.2068111896515,0.15906917,-208.40536,422
2.9870338,1.5177464,76.91,1.009063,42300,3066876,[ 0.578 -1.254  0.182  0.369  0.101],-205.3939,-3.6958466,0.36333555,100.0,1.0200703,-6.2561035e-06,0.70273745,1.0283856,100,,126.75038,95.558685,8.235802,104.15813,0.09576374,1.3617647,-170.79047106412924,,5059.743859767914,0.15489884,-206.41235,423
2.659116,1.5187404,79.22,1.0105416,42400,3074798,[ 0.58  -1.253  0.183  0.361  0.099],-207.44698,-3.1573868,0.3664769,100.0,1.0130831,-1.4495849e-06,0.7927599,1.0257473,100,,122.8246,95.60513,10.505409,47.8517,0.07931434,1.2957641,-174.08087969577053,,5071.2919018268585,0.15901856,-208.13255,424
2.6462028,1.5184109,80.67,1.0008075,42500,3082865,[ 0.584 -1.245  0.182  0.359  0.1  ],-211.14297,-2.9751587,0.36804026,100.0,1.0019915,-4.8828124e-06,0.91543293,1.0030478,100,,119.602486,95.64743,8.268791,16.013855,0.029846512,1.1358584,-175.5606894527789,,5083.4109852313995,0.16143683,-211.2334,425
3.161609,1.5206852,85.48,1.0093498,42600,3091413,[ 0.582 -1.241  0.181  0.361  0.1  ],-217.91653,-3.6070251,0.3786217,100.0,1.0176567,8.544922e-06,0.7262639,1.025903,100,,113.97482,95.803055,7.9681244,87.34923,0.09827017,1.2943519,-179.37747450711947,,5095.992613554001,0.17194149,-218.66647,426
2.8400733,1.5188589,80.5,1.0116638,42700,3099463,[ 0.586 -1.243  0.183  0.368  0.102],-210.4777,-3.3744888,0.36915192,100.0,1.0161853,-3.7384034e-06,0.74506754,1.0347154,100,,121.00462,95.65166,9.0722885,86.99805,0.10683531,1.2857448,-175.0209058261068,,5107.882749557495,0.16171815,-211.27054,427
2.7514403,1.514951,86.44,1.0036993,42800,3108107,[ 0.591 -1.235  0.182  0.37   0.1  ],-218.9534,-3.3033218,0.37906554,100.0,1.0080202,-3.2043456e-06,0.8613457,1.0106719,100,,112.163574,95.81352,10.845734,23.012754,0.05281132,1.2381154,-180.93948360237175,,5120.502632856369,0.17330332,-219.31467,428
2.6231906,1.5162587,84.3,1.0062407,42900,3116537,[ 0.592 -1.236  0.182  0.373  0.096],-215.17078,-2.7594452,0.3759894,100.0,1.0122894,3.0517579e-06,0.80355877,1.0429041,100,,115.58114,95.744446,9.3702545,50.66509,0.07594977,1.2333331,-179.37185834011504,,5132.9262681007385,0.16930601,-215.74307,429
2.5299258,1.5154239,79.18,1.0025945,43000,3124455,[ 0.586 -1.237  0.184  0.37   0.097],-208.42682,-3.078926,0.3657381,100.0,1.0051997,-3.5858154e-06,0.8674663,1.0077096,100,,122.2342,95.60449,6.859619,35.424034,0.04647534,1.1912087,-174.0182707300273,,5144.619260072708,0.1586545,-208.74434,430
2.5907903,1.5174172,71.4,1.0021074,43100,3131595,[ 0.587 -1.242  0.184  0.366  0.096],-195.17749,-2.9548569,0.35023573,100.0,1.0025333,-5.722046e-06,0.9093109,1.0069396,100,,135.19495,95.338104,8.343933,24.8899,0.042377755,1.1451311,-166.42972956250088,,5155.521033525467,0.1429551,-195.4237,431
2.170888,1.5148295,69.81,1.0047843,43200,3138576,[ 0.591 -1.243  0.184  0.368  0.098],-189.00928,-2.5998764,0.34784088,100.0,1.013011,-1.5640258e-05,0.8414374,1.0172026,100,,139.43439,95.26596,5.7281113,62.56839,0.067217655,1.3256625,-165.24172634648005,,5166.068335056305,0.14011563,-189.81947,432
2.664929,1.5116665,81.93,1.004744,43300,3146769,[ 0.587 -1.236  0.185  0.364  0.096],-211.07379,-2.9873123,0.3709111,100.0,1.0099849,-3.8146973e-07,0.8299878,1.0087422,100,,118.25576,95.680786,6.255211,35.28126,0.069943614,1.2416546,-176.93679206493337,,5178.29164814949,0.16419159,-211.36191,433
3.113642,1.5169328,77.45,1.0827273,43400,3154514,[ 0.585 -1.238  0.184  0.365  0.093],-201.66238,-3.421524,0.37138283,100.0,1.0808183,7.781982e-06,0.4479407,1.1363937,100,,131.64285,95.56151,9.532715,821.8073,0.36146653,3.9346514,-171.88060543296484,,5189.995694875717,0.15893821,-205.3345,434
2.9446068,1.5195304,87.82,1.002605,43500,3163296,[ 0.572 -1.244  0.179  0.36   0.098],-220.31436,-3.331276,0.38127092,100.0,1.0077852,6.6375733e-06,0.90186006,1.0084304,100,,110.25359,95.85298,7.422943,25.328613,0.04938672,1.1999493,-182.09567118032098,,5202.96039891243,0.17598407,-220.6095,435
2.9226587,1.5214738,88.77,1.0101138,43600,3172173,[ 0.572 -1.244  0.18   0.362  0.101],-220.12099,-3.3637848,0.38502005,100.0,1.023882,2.7465821e-06,0.80526847,1.0394895,100,,110.7368,95.87195,9.806046,77.37536,0.10142438,1.515425,-183.223523893816,,5215.713224411011,0.17888582,-221.21771,436
2.6774538,1.5208507,81.08,1.0339649,43700,3180281,[ 0.567 -1.246  0.181  0.355  0.102],-207.87204,-3.156166,0.37156,100.0,1.0275624,1.2207031e-05,0.6543482,1.044155,100,,121.19982,95.66565,6.852539,225.19444,0.19006489,1.7888228,-175.71470601699326,,5227.709332227707,0.16345005,-209.16788,437
2.5993516,1.5226094,87.15,1.0084257,43800,3188996,[ 0.555 -1.248  0.178  0.354  0.102],-218.3198,-2.8442078,0.38170654,100.0,1.020552,-5.340576e-06,0.7823502,1.0247154,100,,112.36069,95.826584,12.635094,59.77895,0.092252,1.3932993,-181.856648388487,,5240.464319229126,0.17536886,-219.23477,438
2.5461996,1.522807,73.18,1.0142217,43900,3196314,[ 0.556 -1.247  0.175  0.358  0.104],-196.08438,-2.746849,0.35513636,100.0,1.0220394,-3.2806397e-06,0.60872054,1.0755687,100,,133.61313,95.399704,7.6521378,99.14443,0.11964007,1.5448545,-168.32500953918333,,5251.1912207603455,0.14705232,-197.29816,439
2.8766606,1.5247215,80.05,1.0094627,44000,3204319,[ 0.543 -1.247  0.177  0.359  0.104],-209.15106,-3.1556015,0.36761364,100.0,1.0106583,9.765625e-06,0.8089217,1.01628,100,,121.27906,95.6324,7.991226,62.77548,0.10181048,1.4841914,-174.8133627072757,,5263.361680984497,0.16050038,-209.7692,440
2.9860227,1.5208523,83.74,1.019072,44100,3212693,[ 0.535 -1.243  0.175  0.359  0.106],-213.51605,-3.2847214,0.37783784,100.0,1.0426186,-1.9073486e-06,0.7540487,1.0571544,100,,118.60012,95.74373,10.339912,140.43886,0.13869005,1.7374417,-178.2099565516872,,5275.861546993256,0.16946152,-215.43857,441
2.773512,1.5212747,88.12,1.0009409,44200,3221505,[ 0.54  -1.245  0.177  0.35   0.102],-221.06339,-3.1022568,0.38124055,100.0,1.0020756,-4.4250487e-06,0.93245834,1.0020213,100,,109.54688,95.85214,7.8748703,14.213913,0.0315188,1.1197373,-182.7543109257281,,5288.784654855728,0.1763361,-221.13754,442
3.2618437,1.5242666,81.85,1.0079972,44300,3229690,[ 0.538 -1.239  0.177  0.351  0.102],-209.93945,-3.700859,0.37229463,100.0,1.0215608,-5.1879883e-06,0.7804314,1.0244527,100,,119.12853,95.70369,9.301239,76.72245,0.10006584,1.6544788,-175.82646518356796,,5300.766079425812,0.16471373,-210.84108,443
3.2134128,1.5260689,81.59,1.0129123,44400,3237849,[ 0.536 -1.235  0.178  0.344  0.105],-211.95178,-3.637123,0.37129587,100.0,1.0228862,-5.340576e-06,0.76686406,1.0352031,100,,119.33511,95.69275,10.75885,71.198654,0.111505434,1.4085983,-175.71454304057002,,5313.122651576996,0.16396773,-212.83401,444
2.6430428,1.5242741,77.64,1.0110173,44500,3245613,[ 0.53  -1.242  0.179  0.347  0.107],-204.89664,-3.1338425,0.36360216,100.0,1.0119777,4.577637e-06,0.7131375,1.017744,100,,125.13627,95.55646,8.499985,99.91342,0.107771665,1.3586392,-172.49798400830414,,5324.719870090485,0.155897,-205.44377,445
2.6382024,1.5227964,90.72,1.0010598,44600,3254685,[ 0.526 -1.242  0.176  0.349  0.105],-224.86569,-3.4079742,0.38563016,100.0,1.0028733,4.4250487e-06,0.8978733,1.0036153,100,,106.35037,95.92523,7.0385437,10.206694,0.030106664,1.0918208,-184.83176115034982,,5337.878418445587,0.18155864,-225.02206,446
3.0692978,1.5202053,82.37,1.0037289,44700,3262922,[ 0.524 -1.239  0.176  0.348  0.104],-214.24722,-3.7256622,0.37155685,100.0,1.0068886,-1.1444092e-06,0.80627924,1.0097834,100,,117.038124,95.71979,11.485558,33.74749,0.061298005,1.1878321,-176.2804393650436,,5350.163801193237,0.16501434,-214.47366,447
2.9974203,1.5221158,86.64,1.0047642,44800,3271586,[ 0.527 -1.238  0.176  0.346  0.101],-219.46823,-2.9306488,0.37924016,100.0,1.012335,-1.2969971e-06,0.8580212,1.0088935,100,,111.878746,95.81264,8.9075775,34.425076,0.06671537,1.3380647,-181.39636726363813,,5362.6674721241,0.17362,-219.86728,448
2.922633,1.5201727,86.87,1.0190895,44900,3280273,[ 0.526 -1.245  0.176  0.345  0.103],-219.10854,-3.8698502,0.38089564,100.0,1.0198942,-4.272461e-06,0.6929347,1.0267624,100,,112.10631,95.83928,6.8814774,100.049934,0.1276115,1.3291547,-180.72092812977263,,5375.52272439003,0.17465243,-219.78848,449
2.935578,1.5253488,89.49,1.011532,45000,3289222,[ 0.533 -1.244  0.179  0.344  0.101],-221.04639,-3.4961472,0.38535106,100.0,1.0222874,-2.2125244e-06,0.81147647,1.0217998,100,,109.07461,95.894684,7.8160934,67.18769,0.10858867,1.4468142,-183.69258575386237,,5389.134009838104,0.17992803,-221.79437,450
3.1310165,1.5265076,83.48,1.0076604,45100,3297570,[ 0.53  -1.246  0.177  0.342  0.106],-214.6136,-3.630577,0.37485224,100.0,1.0221431,-7.095337e-06,0.7473793,1.0266969,100,,117.248886,95.74333,9.407318,65.054245,0.08668622,1.343396,-177.673164491794,,5401.650295972824,0.16780883,-215.93338,451
3.0958703,1.528462,86.53,1.0291477,45200,3306223,[ 0.524 -1.232  0.177  0.344  0.107],-217.27112,-3.50708,0.3815501,100.0,1.033377,2.2125244e-06,0.66363317,1.0425897,100,,113.6633,95.82393,12.26181,147.9154,0.16579132,1.5263929,-180.67789877711172,,5414.460421800613,0.17452723,-218.50294,452
2.9011643,1.527985,82.53,1.0014895,45300,3314476,[ 0.532 -1.222  0.178  0.347  0.109],-214.01074,-3.5797958,0.37162006,100.0,1.002179,-8.392334e-07,0.88301593,1.0045496,100,,116.84707,95.71687,9.25457,21.386965,0.037786275,1.1489141,-176.7431108551077,,5426.770492076874,0.16522306,-214.17769,453
3.0036273,1.5272938,85.5,1.0032326,45400,3323026,[ 0.535 -1.224  0.178  0.344  0.109],-217.9989,-3.0038376,0.37702602,100.0,1.0066164,-9.460449e-06,0.7189666,1.0078347,100,,113.26913,95.78369,11.52121,19.858648,0.05390331,1.135903,-180.2475165949263,,5439.413638114929,0.17124473,-218.37497,454
2.576149,1.5290906,83.3,1.0199925,45500,3331356,[ 0.541 -1.23   0.179  0.347  0.108],-213.96902,-2.918747,0.37562495,100.0,1.0237519,4.272461e-06,0.74648803,1.0565286,100,,118.028656,95.72165,6.786751,134.41663,0.13857345,1.4957414,-178.19341230922092,,5452.025195121765,0.16793913,-215.16956,455
2.4310462,1.5293394,76.72,1.0095825,45600,3339028,[ 0.547 -1.22   0.178  0.348  0.11 ],-202.16624,-2.6789627,0.36236614,100.0,1.0138112,1.5258789e-07,0.79911983,1.0263857,100,,127.469284,95.518906,7.8670044,85.26334,0.087148055,1.3462312,-171.89481313137617,,5463.239092588425,0.15426776,-203.17337,456
2.5802696,1.5286589,90.52,1.0178573,45700,3348080,[ 0.547 -1.211  0.178  0.355  0.111],-223.01184,-3.1224365,0.38841644,100.0,1.0264206,2.5177003e-06,0.71257097,1.0392591,100,,109.02578,95.907104,7.5296936,111.39119,0.13568898,1.5116849,-185.24442061398418,,5476.616491794586,0.18262681,-224.31082,457
3.1332705,1.5255603,100.23,1.0025946,45800,3358103,[ 0.54  -1.209  0.176  0.363  0.11 ],-234.50665,-3.4039688,0.40107307,100.0,1.0046335,5.340576e-07,0.82226217,1.0085247,100,,96.79771,96.119156,9.164375,19.95629,0.04750358,1.1494226,-194.4883392343909,,5490.828027009964,0.20083404,-234.76956,458
2.665302,1.5252227,81.76,1.0113355,45900,3366279,[ 0.542 -1.215  0.176  0.363  0.107],-211.21967,-3.6132507,0.37282372,100.0,1.0249126,4.5776366e-07,0.78921086,1.0354038,100,,119.96567,95.69971,7.406906,111.321335,0.103159465,1.3527987,-175.79619843634148,,5503.173245668411,0.16482656,-212.48431,459
2.7109978,1.5232694,76.58,1.0136659,46000,3373937,[ 0.547 -1.217  0.175  0.354  0.106],-204.2453,-3.2861633,0.3616954,100.0,1.021494,-2.9754638e-06,0.75918096,1.0208844,100,,127.32214,95.526566,8.282646,93.44549,0.11250531,1.4175297,-171.2876363458877,,5514.877098321915,0.15381175,-205.3248,460
3.0256367,1.5226068,89.43,1.0062885,46100,3382880,[ 0.544 -1.227  0.175  0.355  0.104],-221.92886,-3.7550125,0.38436517,100.0,1.0121835,5.8746336e-06,0.77922314,1.0145425,100,,108.6345,95.897156,8.657463,37.46862,0.07608398,1.2706021,-183.45877691023634,,5527.828599691391,0.17937964,-222.51839,461
3.1988845,1.5216817,85.61,1.0046601,46200,3391441,[ 0.546 -1.22   0.175  0.357  0.104],-218.5406,-3.6297302,0.37716764,100.0,1.0062875,4.043579e-06,0.8203901,1.0061241,100,,112.70909,95.80148,8.569527,39.063396,0.0635006,1.1965368,-179.71739786349437,,5540.378351926804,0.1714302,-218.74269,462
2.6764393,1.5203238,77.08,1.0069956,46300,3399149,[ 0.542 -1.222  0.174  0.356  0.103],-203.36774,-3.0488052,0.36197692,100.0,1.0052887,4.043579e-06,0.76184803,1.010526,100,,125.51742,95.53836,9.093048,57.23628,0.082697056,1.2173768,-171.95163255955833,,5551.848317623138,0.1545275,-203.69733,463
3.1321676,1.5175287,92.33,1.0039377,46400,3408382,[ 0.544 -1.217  0.175  0.356  0.101],-224.82501,-3.2510529,0.38870603,100.0,1.0038668,8.392334e-07,0.81257695,1.0074604,100,,105.025795,95.95267,8.886246,28.629251,0.061626486,1.1665633,-186.84545693633103,,5565.353996753693,0.18499412,-225.07745,464
3.0141048,1.5164683,79.37,1.0047008,46500,3416319,[ 0.542 -1.218  0.174  0.354  0.098],-209.35568,-3.2378693,0.36616537,100.0,1.0087548,1.1444092e-06,0.8337259,1.0209154,100,,121.834724,95.61723,8.541176,36.82307,0.06076534,1.2975498,-173.9298168892357,,5577.499785900116,0.15905711,-209.70929,465
2.7895286,1.5119296,84.64,1.0043454,46600,3424783,[ 0.547 -1.215  0.173  0.353  0.098],-216.46767,-2.9303055,0.3759742,100.0,1.0083756,-7.705688e-06,0.84686136,1.01268,100,,114.66017,95.75641,8.203575,31.070074,0.057691816,1.2100378,-179.58884294695378,,5589.913636922836,0.16971777,-216.86612,466
2.8101947,1.5147902,88.65,1.0022583,46700,3433648,[ 0.547 -1.219  0.173  0.354  0.093],-222.15282,-3.1733246,0.38251197,100.0,1.0034442,-5.0354006e-06,0.79997766,1.0075914,100,,109.12752,95.868286,10.017609,29.698183,0.048008293,1.1992726,-183.1382887130394,,5602.765839099884,0.17758177,-222.38377,467
2.856231,1.5128778,84.98,1.0208942,46800,3442146,[ 0.549 -1.221  0.174  0.351  0.096],-216.78421,-3.357216,0.37794468,100.0,1.0231426,1.9073486e-06,0.59465563,1.0310738,100,,115.19082,95.776855,9.608391,96.053635,0.13626942,1.4329381,-179.44106261827025,,5615.425785064697,0.17100757,-217.76328,468
2.908941,1.5116664,87.15,1.0026385,46900,3450861,[ 0.555 -1.217  0.176  0.353  0.094],-220.0186,-2.9300613,0.37980023,100.0,1.0034989,-3.2043456e-06,0.85159796,1.0045853,100,,111.00331,95.82349,8.499298,28.172827,0.057483938,1.196251,-181.99173741707583,,5628.020753622055,0.17451137,-220.19324,469
2.8398628,1.5115473,80.91,1.0031699,47000,3458952,[ 0.549 -1.211  0.175  0.354  0.093],-210.8263,-3.0794373,0.3687395,100.0,1.0014427,4.272461e-06,0.7904998,1.0059224,100,,119.39551,95.65741,7.8773117,31.436632,0.058755845,1.1282673,-175.6797378477874,,5640.276012659073,0.16202211,-211.0223,470
2.8090043,1.5077621,80.32,1.0044856,47100,3466984,[ 0.549 -1.219  0.175  0.354  0.092],-209.12808,-3.4707794,0.36829895,100.0,1.0145323,-3.2806397e-06,0.8366662,1.0117139,100,,120.80819,95.64586,8.440765,31.81393,0.06602072,1.210248,-174.86237504247208,,5652.1762771606445,0.16111353,-209.67361,471
2.8907576,1.5019541,79.54,1.0210099,47200,3474938,[ 0.547 -1.215  0.174  0.351  0.089],-208.28284,-3.1516113,0.36935818,100.0,1.0311642,1.1825561e-05,0.7126068,1.0658801,100,,124.086334,95.61836,9.030769,170.49025,0.14356144,1.5143043,-174.2577231727842,,5664.105201244354,0.16064923,-209.90306,472
2.569737,1.5105729,73.8,1.0122736,47300,3482318,[ 0.554 -1.208  0.173  0.355  0.083],-193.85266,-2.924553,0.35737875,100.0,1.020525,9.384155e-06,0.6680979,1.0272977,100,,132.64026,95.42445,7.9614334,154.00957,0.12751389,1.4220117,-168.83778755839762,,5675.206241846085,0.14871797,-194.86105,473
2.808734,1.5097623,84.45,1.0005778,47400,3490763,[ 0.555 -1.209  0.174  0.354  0.092],-216.24689,-3.3947525,0.3748629,100.0,1.0026884,-2.2125244e-06,0.945053,1.0022929,100,,114.15292,95.76494,7.7510147,11.770209,0.020044815,1.0681176,-178.82552569969005,,5687.406303167343,0.16898641,-216.3364,474
2.364891,1.5128366,84.6,1.0868796,47500,3499223,[ 0.554 -1.21   0.174  0.352  0.091],-214.63367,-2.9960403,0.38354242,100.0,1.0705755,-6.8664554e-07,0.4711516,1.1355106,100,,119.63126,95.76257,8.684174,671.2769,0.3369525,2.5237186,-179.2434830667006,,5699.567300319672,0.17303675,-217.1998,475
2.813964,1.5110404,87.39,1.012361,47600,3507962,[ 0.566 -1.19   0.175  0.352  0.094],-219.92897,-3.3767166,0.38140222,100.0,1.0121013,7.6293944e-08,0.6197101,1.0251501,100,,111.39296,95.83951,9.615715,63.706547,0.113956995,1.4675779,-181.79264592526894,,5712.5966873168945,0.17553534,-220.50429,476
3.0981956,1.5084913,75.27,1.0129575,47700,3515489,[ 0.56  -1.194  0.175  0.356  0.092],-201.00787,-3.4039383,0.358873,100.0,1.0138077,1.8310546e-06,0.68055123,1.0184433,100,,128.89496,95.49103,9.4420395,75.974075,0.101635315,1.252995,-169.6950583003561,,5723.6854820251465,0.1510729,-201.73444,477
2.4302564,1.5115597,83.06,1.0084484,47800,3523795,[ 0.567 -1.192  0.176  0.357  0.09 ],-213.34938,-2.6054153,0.37449446,100.0,1.0187014,1.2130738e-05,0.75575393,1.0298712,100,,117.90437,95.70282,8.039558,91.06242,0.10087608,1.5584842,-178.46167420182923,,5736.00119638443,0.1671413,-214.16393,478
2.7318463,1.5065464,72.5,1.0042813,47900,3531045,[ 0.564 -1.184  0.172  0.353  0.093],-196.74248,-3.1243896,0.35310385,100.0,1.0099441,-7.5531007e-06,0.8374561,1.0141068,100,,133.65425,95.38451,7.2787704,34.237637,0.055287197,1.1844088,-167.3116302319605,,5747.33505487442,0.14542197,-197.28268,479
2.473821,1.4978764,72.9,1.0211804,48000,3538335,[ 0.563 -1.182  0.173  0.35   0.088],-194.5641,-2.958725,0.35698825,100.0,1.0406979,-5.1116945e-06,0.6366598,1.0462017,100,,135.81358,95.395874,7.2916107,196.47433,0.15035863,1.7161572,-167.82043310004497,,5758.5647003650665,0.1474888,-196.5494,480
2.8131504,1.499319,78.04,1.0117581,48100,3546139,[ 0.557 -1.18   0.17   0.355  0.079],-206.10208,-2.8704147,0.36520898,100.0,1.0199546,-4.9591063e-06,0.80814487,1.0281565,100,,125.33493,95.56578,9.559196,118.47987,0.11033319,1.5870641,-173.0231618735645,,5770.433586835861,0.15706109,-207.06487,481
2.9134066,1.501301,84.71,1.0077077,48200,3554610,[ 0.554 -1.183  0.169  0.347  0.08 ],-215.96384,-3.0150146,0.37684008,100.0,1.0189312,6.1798096e-06,0.74837303,1.0240493,100,,115.5855,95.7576,9.410896,63.383354,0.08648972,1.3200688,-179.68667674280042,,5782.300849199295,0.17019972,-217.02213,482
2.7164602,1.5037036,83.47,1.0091633,48300,3562957,[ 0.559 -1.191  0.173  0.347  0.082],-212.91507,-3.1464233,0.37445998,100.0,1.0163443,-6.5612794e-06,0.70256317,1.0486196,100,,116.87595,95.73218,7.4727707,53.172634,0.096266806,1.336227,-178.11773020269302,,5794.819686412811,0.16763279,-213.75793,483
2.907344,1.5060294,82.74,1.026718,48400,3571231,[ 0.55  -1.188  0.173  0.348  0.085],-212.67517,-3.2557373,0.37429363,100.0,1.0203714,7.171631e-06,0.7631865,1.0671116,100,,118.57583,95.71149,9.39212,159.00554,0.1618665,1.9856846,-177.41599577720675,,5806.984134197235,0.16665606,-213.82368,484
