EpRewMean,ReturnMeanIW,ReturnStepMax,ReturnStepMaxmin,MeanIW,StdIW,MeanEntropy,InitialReturnStd,Iteration,MaxD2w0t,TimestepsSoFar,EpLenMean,InitialReturnMean,InitialBound,MinD2w0t,TimeElapsed,EpThisIter,MeanD2w0t,Bound,EpisodesSoFar,StdD2w0t,MinIW,InitialReturnMin,MaxIW,InitialReturnMax,J_sample_variance,Weights,EmpiricalD2
-105.0884849183463,-73.202774,100.0,99.0,0.9909412,0.023446906,1.3691695,15.067618,405,1.0018052,1487936,40.67,-73.7944,-1146.5181,,4303.382772684097,100,0.08137957,-1146.2216,40500,0.27348903,0.9313197,-94.33855,1.0700574,-27.528854,233.79573,[-0.58  -1.174 -0.829 -1.088 -0.051],1.0008391
-105.86220298321795,-75.05263,100.0,99.000015,0.9965928,0.018779526,1.3690511,16.192045,406,1.0006393,1491930,39.94,-75.31826,-1205.998,,4315.137431144714,100,0.079894826,-1205.8622,40600,0.27115202,0.9478891,-95.37737,1.050587,-25.390697,264.88318,[-0.58  -1.171 -0.828 -1.087 -0.05 ],1.0003688
-107.14990077572206,-79.575195,100.0,99.0,0.9944566,0.018802932,1.3696066,12.815042,407,1.0009633,1495308,33.78,-80.01896,-1170.2915,,4325.587042570114,100,0.06757746,-1170.0302,40700,0.25105965,0.9352401,-95.32242,1.0550711,-40.549816,163.49103,[-0.58  -1.171 -0.828 -1.086 -0.05 ],1.0003294
-107.99569950511973,-79.66992,100.0,99.00003,0.9968476,0.014892174,1.3704743,12.434264,408,1.0005482,1498783,34.75,-79.88113,-1152.6047,,4336.9481337070465,100,0.069508426,-1152.4794,40800,0.25432897,0.96345013,-95.32733,1.0505139,-47.12679,159.38252,[-0.578 -1.173 -0.828 -1.087 -0.049],1.000269
-106.71554961127049,-74.7711,100.0,99.0,0.9980262,0.013886945,1.3696733,14.230059,409,1.0003585,1502875,40.92,-74.89728,-1175.604,,4349.57181930542,100,0.08184727,-1175.5381,40900,0.2741572,0.955081,-95.50424,1.0357769,-32.76223,208.62494,[-0.577 -1.172 -0.827 -1.087 -0.049],1.0001976
-107.24122641751568,-76.30884,100.0,99.0,0.99768096,0.015179131,1.3680762,13.99097,410,1.0004416,1506786,39.11,-76.49628,-1149.2198,,4361.433297395706,100,0.07823121,-1149.1241,41000,0.26856512,0.9553847,-94.258705,1.0355619,-36.306282,198.25319,[-0.576 -1.171 -0.826 -1.087 -0.049],1.0002313
-107.25983478501071,-76.951065,100.0,99.0,0.99677634,0.014348029,1.3691401,13.006478,411,1.0006477,1510571,37.85,-77.17167,-1133.2898,,4372.210263252258,100,0.075713195,-1133.1782,41100,0.26456892,0.96476704,-95.913605,1.0496885,-47.032986,170.95236,[-0.576 -1.171 -0.826 -1.087 -0.051],1.0003036
-106.04442460885268,-76.807526,100.0,99.00029,0.9958172,0.023495577,1.3700883,13.704109,412,1.0013449,1514215,36.44,-77.126175,-1167.3988,,4383.28125500679,100,0.07289567,-1167.2418,41200,0.25998992,0.9271766,-95.35482,1.0611786,-41.37293,188.80956,[-0.576 -1.17  -0.826 -1.086 -0.05 ],1.0007162
-106.7139145035266,-79.42315,100.0,99.00001,0.994038,0.028249063,1.3692342,13.5319805,413,1.0016613,1517557,33.42,-79.9217,-1149.4773,,4393.373347759247,100,0.066862985,-1149.2253,41300,0.24982035,0.9312533,-95.52607,1.0973169,-42.710632,179.79549,[-0.579 -1.17  -0.826 -1.086 -0.049],1.0008016
-105.08176548270862,-73.889206,100.0,99.0,0.9956739,0.01888361,1.3680749,15.077764,414,1.0008274,1521552,39.95,-74.2149,-1161.7275,,4405.580882549286,100,0.07992044,-1161.5654,41400,0.27120242,0.94568896,-94.497574,1.0392889,-26.65719,227.65532,[-0.579 -1.172 -0.826 -1.086 -0.05 ],1.0003693
-106.31449323116378,-76.676315,100.0,99.0,0.9988967,0.0134806875,1.368069,15.825933,415,1.0003806,1525352,38.0,-76.7921,-1219.3317,,4417.652068376541,100,0.07600605,-1219.2715,41500,0.26501632,0.9623186,-95.61098,1.0392516,-1.1868801,250.5446,[-0.579 -1.17  -0.825 -1.085 -0.051],1.0001761
-105.50731304391054,-75.76233,100.0,99.00001,0.99737453,0.012663017,1.3685151,15.970507,416,1.0003828,1529167,38.15,-75.929794,-1160.6189,,4428.297084093094,100,0.076309115,-1160.5281,41600,0.26551566,0.943204,-95.546555,1.0408611,-31.367664,259.7732,[-0.579 -1.171 -0.825 -1.085 -0.051],1.0001547
-106.30943548156725,-76.70972,100.0,99.0,0.9970575,0.016524894,1.3687841,14.777868,417,1.0006963,1532919,37.52,-76.90415,-1169.8746,,4439.25467467308,100,0.07504995,-1169.7745,41700,0.26349854,0.95594305,-95.76018,1.0368278,-25.010973,224.26176,[-0.579 -1.172 -0.826 -1.086 -0.051],1.00036
-106.66398264657003,-76.7952,100.0,99.00002,0.9961266,0.018080829,1.3682737,13.447175,418,1.000761,1536657,37.38,-77.092995,-1146.6486,,4449.703082323074,100,0.074778765,-1146.4967,41800,0.26306066,0.9476747,-95.30647,1.0620875,-42.703064,180.12424,[-0.579 -1.173 -0.826 -1.086 -0.05 ],1.0003436
-107.52943310496455,-77.410545,100.0,99.0,0.9986779,0.010417725,1.3690306,13.774516,419,1.0003115,1540431,37.74,-77.51019,-1153.3293,,4461.063938140869,100,0.075484544,-1153.2711,41900,0.2641837,0.9664623,-94.91815,1.0283034,-44.313965,192.49246,[-0.579 -1.172 -0.825 -1.085 -0.051],1.0001178
-105.91492510326063,-76.8534,100.0,99.00001,0.9909611,0.03590111,1.3672812,14.898711,420,1.0020334,1544055,36.24,-77.58093,-1178.2877,,4472.072597503662,100,0.072518416,-1177.9222,42000,0.25941408,0.9029642,-94.43753,1.0857233,-27.300606,222.57779,[-0.578 -1.173 -0.825 -1.086 -0.05 ],1.0012816
-105.60897368846081,-75.41389,100.0,99.0,0.99952143,0.006743576,1.3668073,15.610449,421,1.0001013,1547953,38.98,-75.45815,-1160.1472,,4483.842890739441,100,0.07796248,-1160.1238,42100,0.2681114,0.98124087,-96.03171,1.0180409,-24.549618,245.73143,[-0.579 -1.172 -0.824 -1.084 -0.052],1.0000533
-107.0768783100759,-76.04783,100.0,99.000046,0.99448955,0.024785563,1.3686731,13.200496,422,1.0012321,1551822,38.69,-76.44357,-1136.04,,4494.157044410706,100,0.07740305,-1135.8358,42200,0.26726767,0.9456823,-95.27631,1.102188,-47.433228,179.11757,[-0.579 -1.172 -0.824 -1.085 -0.052],1.0006573
-106.33640006013033,-76.66848,100.0,99.0,0.9983038,0.013545387,1.3691641,13.908592,423,1.0003054,1555586,37.64,-76.79481,-1169.7653,,4505.420863389969,100,0.075287156,-1169.6992,42300,0.26387078,0.9670248,-95.70295,1.0362352,-33.231884,194.82909,[-0.58  -1.174 -0.825 -1.085 -0.05 ],1.0001521
-107.37092749613075,-77.02591,100.0,99.0,0.99681705,0.017694326,1.3685422,12.521975,424,1.0005405,1559358,37.72,-77.257675,-1170.2281,,4515.786037683487,100,0.07545231,-1170.1095,42400,0.26415166,0.94447184,-94.45572,1.048078,-39.933743,157.30733,[-0.58  -1.174 -0.824 -1.085 -0.05 ],1.000305
-106.64038709053621,-76.367096,100.0,99.00002,0.99670625,0.01612611,1.3701459,14.491741,425,1.000543,1563188,38.3,-76.62521,-1169.5957,,4527.060194730759,100,0.07661375,-1169.4586,42500,0.26599726,0.95844305,-93.92863,1.0669144,-21.66763,207.43906,[-0.58  -1.173 -0.824 -1.085 -0.05 ],1.000282
-106.53561771967387,-75.946335,100.0,99.0,0.9965453,0.015621293,1.369024,13.632314,426,1.000662,1567053,38.65,-76.1565,-1166.4291,,4539.020498752594,100,0.07731078,-1166.3225,42600,0.26710904,0.9406539,-95.985855,1.0369395,-34.87676,190.19867,[-0.579 -1.173 -0.823 -1.085 -0.049],1.0002557
-106.95187740863466,-78.46314,100.0,99.0,0.99646187,0.0144772995,1.3687675,13.363479,427,1.0006462,1570602,35.49,-78.68298,-1151.4066,,4550.413909435272,100,0.070990555,-1151.2876,42700,0.25682503,0.9583287,-95.639854,1.0488222,-30.608084,187.0277,[-0.577 -1.174 -0.823 -1.085 -0.05 ],1.00023
-106.67780564784343,-76.55283,100.0,99.0,0.9992558,0.01131713,1.3690306,13.131982,428,1.0002147,1574412,38.1,-76.608696,-1172.2164,,4561.949043035507,100,0.07620254,-1172.1847,42800,0.265324,0.9750233,-95.52667,1.0311142,-38.82766,175.1407,[-0.578 -1.172 -0.823 -1.085 -0.05 ],1.0001081
-106.70223019999341,-76.63724,100.0,99.00001,0.9983131,0.011941357,1.3700237,14.02853,429,1.0003141,1578204,37.92,-76.771194,-1179.9426,,4572.352557897568,100,0.07584629,-1179.8715,42900,0.26477635,0.9730039,-94.41167,1.0321001,-36.47914,198.09683,[-0.579 -1.172 -0.823 -1.084 -0.05 ],1.0001439
-107.46664563506744,-78.30813,100.0,99.0,0.99834,0.012832494,1.3697394,12.538572,430,1.0003821,1581835,36.31,-78.452034,-1168.7246,,4582.6159245967865,100,0.072627194,-1168.6497,43000,0.2595431,0.96711916,-96.14879,1.0497068,-40.01491,156.54352,[-0.579 -1.173 -0.823 -1.085 -0.049],1.0001721
-105.98196295219523,-77.73579,100.0,99.00003,0.9976059,0.010405463,1.3696021,14.97869,431,1.0003364,1585410,35.75,-77.87426,-1159.6743,,4592.797382593155,100,0.07150502,-1159.5846,43100,0.25768393,0.97038025,-96.19411,1.0320702,-27.573355,230.33499,[-0.578 -1.173 -0.823 -1.085 -0.049],1.0001386
-105.87881310667294,-75.98313,100.0,99.0,0.9974964,0.014274606,1.369761,14.66725,432,1.0007358,1589238,38.28,-76.137856,-1184.0756,,4604.166340827942,100,0.07656864,-1183.9939,43200,0.26591706,0.9655045,-95.61017,1.0649409,-32.666626,219.97823,[-0.577 -1.173 -0.822 -1.085 -0.049],1.0002491
-104.91459482141897,-76.67147,100.0,99.0,0.9989852,0.0086309295,1.3704733,15.843301,433,1.0001757,1592850,36.12,-76.74376,-1164.2565,,4614.845673322678,100,0.07224409,-1164.219,43300,0.25889844,0.97365475,-94.575645,1.0262241,-25.728256,253.53906,[-0.575 -1.172 -0.821 -1.085 -0.049],1.0000786
-107.17229034587288,-76.84384,100.0,99.000015,0.9986319,0.010966911,1.3704894,13.7006035,434,1.0002787,1596671,38.21,-76.97348,-1180.1449,,4627.040595769882,100,0.0764263,-1180.0767,43400,0.26568344,0.9713552,-95.750984,1.0315765,-35.988045,186.51913,[-0.575 -1.173 -0.822 -1.085 -0.049],1.0001287
-105.0817378019538,-74.90909,100.0,99.000015,0.99974155,0.005616502,1.3700951,15.752029,435,1.0000714,1600574,39.03,-74.9352,-1175.642,,4638.668593168259,100,0.078061394,-1175.6283,43500,0.26827645,0.9839584,-96.33775,1.0168548,-21.139046,250.09921,[-0.575 -1.174 -0.822 -1.086 -0.049],1.0000367
-106.80376620337516,-76.5704,100.0,99.0,0.99822885,0.012498825,1.3706502,14.332852,436,1.0004246,1604375,38.01,-76.70354,-1161.3926,,4649.218334436417,100,0.07602713,-1161.324,43600,0.26504713,0.96804833,-96.09698,1.0323617,-29.206503,204.0893,[-0.576 -1.174 -0.822 -1.086 -0.049],1.0001925
-106.47416418559078,-79.09816,100.0,99.000015,0.9954728,0.020290246,1.3706272,13.596111,437,1.0009173,1607754,33.79,-79.433205,-1145.7462,,4659.364326953888,100,0.06759807,-1145.5723,43700,0.25109246,0.92296207,-95.65338,1.0603528,-31.689735,189.32124,[-0.576 -1.175 -0.822 -1.086 -0.048],1.0003691
-106.38554661093869,-75.500885,100.0,99.0,0.9958884,0.022448443,1.3712101,14.6713505,438,1.0009272,1611669,39.15,-75.742294,-1160.4314,,4671.511967420578,100,0.07831345,-1160.304,43800,0.26869088,0.9364158,-95.47026,1.0595926,-31.428307,226.30429,[-0.578 -1.175 -0.824 -1.087 -0.048],1.00052
-106.29236898823675,-74.77055,100.0,99.0,0.9974269,0.01782322,1.3714674,14.822755,439,1.0009677,1615715,40.46,-74.92647,-1141.2395,,4682.397756814957,100,0.08092942,-1141.1565,43900,0.27275133,0.9436366,-96.720566,1.041066,-34.15751,228.4927,[-0.577 -1.176 -0.824 -1.087 -0.048],1.0003332
-106.42393293061826,-78.87329,100.0,99.0,0.9971872,0.019684892,1.371123,14.484667,440,1.0006486,1619170,34.55,-79.11018,-1163.7993,,4693.6270797252655,100,0.06911194,-1163.6753,44000,0.25367734,0.9434622,-95.58398,1.0479404,-35.656292,209.7324,[-0.575 -1.175 -0.823 -1.088 -0.048],1.0003867
-105.62667734749576,-75.3898,100.0,99.0,0.9996864,0.00405624,1.3712033,16.107935,441,1.0000483,1623127,39.57,-75.410774,-1240.2828,,4704.906069755554,100,0.07914116,-1240.2712,44100,0.2699525,0.99113536,-95.19968,1.0110694,-5.790634,261.64465,[-0.576 -1.175 -0.823 -1.088 -0.048],1.0000178
-107.86812904504976,-79.77009,100.0,99.0,0.99752766,0.012267311,1.3711174,13.214908,442,1.0005095,1626589,34.62,-79.94465,-1152.6683,,4715.143187522888,100,0.06924887,-1152.5803,44200,0.2538898,0.96436954,-96.166374,1.0339583,-33.185966,179.74011,[-0.575 -1.175 -0.822 -1.087 -0.048],1.0002036
-106.2989969882924,-74.979996,100.0,99.0,0.99703646,0.018722527,1.37072,15.488866,443,1.0008714,1630585,39.96,-75.20446,-1185.4464,,4727.1689453125,100,0.07993186,-1185.3309,44300,0.27120224,0.9472564,-95.77909,1.0520486,-26.133339,243.49513,[-0.575 -1.176 -0.822 -1.089 -0.048],1.0005003
-105.32937698489579,-76.21465,100.0,99.0,0.9932328,0.03581816,1.370555,15.66659,444,1.0017725,1634247,36.62,-76.86219,-1222.4722,,4737.861617088318,100,0.07327346,-1222.1431,44400,0.26065212,0.89746803,-95.56879,1.0968864,-15.196882,235.06062,[-0.577 -1.177 -0.823 -1.088 -0.048],1.0010986
-105.7233956087161,-75.06416,100.0,99.0,0.9983987,0.008350463,1.3711872,14.796073,445,1.0001738,1638190,39.43,-75.14775,-1200.1624,,4749.45965385437,100,0.07886413,-1200.1187,44500,0.26954135,0.9734178,-95.32282,1.0238271,-24.474827,223.67995,[-0.577 -1.177 -0.822 -1.088 -0.048],1.0000751
-106.16900085039903,-75.203316,100.0,99.000015,0.99570435,0.02362524,1.3721635,15.0358925,446,1.0011613,1642137,39.47,-75.54793,-1160.237,,4760.649932861328,100,0.07896014,-1160.0625,44600,0.2697096,0.9404876,-95.50612,1.0740345,-35.567837,224.88242,[-0.576 -1.177 -0.822 -1.087 -0.048],1.0006126
-106.11230573556637,-74.5933,100.0,99.0,0.9974969,0.014753709,1.3716967,15.569391,447,1.0006248,1646202,40.65,-74.77288,-1165.0454,,4772.344738006592,100,0.08131037,-1164.9441,44700,0.27333638,0.9357984,-93.80397,1.0299993,-23.924547,243.46246,[-0.577 -1.178 -0.822 -1.088 -0.047],1.0002127
-106.09824159439582,-76.81337,100.0,99.0,0.9948361,0.02376652,1.3710061,15.337939,448,1.0009077,1649957,37.55,-77.188576,-1185.1263,,4784.020660400391,100,0.07512129,-1184.9366,44800,0.26363117,0.92590046,-96.5318,1.0712831,-35.407375,237.998,[-0.577 -1.179 -0.822 -1.089 -0.047],1.0005492
-106.05170539072923,-75.86998,100.0,99.0,0.995251,0.020782035,1.3715589,14.240158,449,1.001015,1653789,38.32,-76.17504,-1184.1128,,4795.973260879517,100,0.07665217,-1183.9243,44900,0.26607096,0.9353981,-95.45055,1.0426476,-32.474384,211.24045,[-0.576 -1.18  -0.824 -1.089 -0.048],1.0004115
-104.44131604165712,-73.31328,100.0,99.0,0.99780905,0.016259851,1.3720773,16.020613,450,1.0004861,1657877,40.88,-73.517654,-1209.5023,,4807.904059886932,100,0.08177223,-1209.4008,45000,0.27403498,0.95941055,-94.809364,1.0614282,-22.04245,254.6937,[-0.574 -1.181 -0.824 -1.091 -0.047],1.0002577
-106.07630986088081,-75.776985,100.0,99.00003,0.99449545,0.018947296,1.3731579,14.940906,451,1.0013983,1661724,38.47,-76.143166,-1190.8424,,4818.773236989975,100,0.07695625,-1190.6277,45100,0.26654953,0.94836545,-95.274475,1.0546274,-17.019428,231.95459,[-0.574 -1.182 -0.823 -1.091 -0.047],1.0004817
-106.49333749295623,-77.585495,100.0,99.0,0.99883157,0.0073637734,1.3730181,14.381883,452,1.0001279,1665363,36.39,-77.64733,-1140.6415,,4829.390345335007,100,0.07278355,-1140.6091,45200,0.2597962,0.97191995,-95.52221,1.0161908,-35.706417,212.1036,[-0.572 -1.182 -0.823 -1.091 -0.046],1.0000656
-106.39569797424846,-76.82283,100.0,99.00007,0.9984475,0.008708619,1.3739344,13.531734,453,1.0002314,1669100,37.37,-76.9306,-1167.2031,,4839.22985458374,100,0.07474641,-1167.1517,45300,0.26299053,0.97714233,-93.77316,1.0338666,-37.1265,185.09221,[-0.572 -1.182 -0.823 -1.091 -0.046],1.000116
-104.93210346070563,-77.59384,100.0,99.00005,0.9969478,0.014886027,1.3725363,15.876201,454,1.0004667,1672603,35.03,-77.82044,-1202.8351,,4849.881543397903,100,0.07007145,-1202.724,45400,0.2552949,0.9526345,-94.44683,1.0361605,-19.499199,254.03502,[-0.571 -1.182 -0.823 -1.091 -0.045],1.0002112
-105.95691669949076,-76.13137,100.0,99.0,0.9986812,0.008536985,1.3726696,15.386588,455,1.0001711,1676440,38.37,-76.20098,-1190.9001,,4861.882123231888,100,0.07674398,-1190.8643,45500,0.26619273,0.9658635,-95.31409,1.021431,-13.229691,241.39339,[-0.57  -1.181 -0.822 -1.091 -0.046],1.0000685
-105.90005364439634,-76.319626,100.0,99.0,0.9937671,0.028755395,1.3717189,14.326529,456,1.0015339,1680180,37.4,-76.741936,-1172.3497,,4873.193969011307,100,0.074823186,-1172.1348,45600,0.26314119,0.87065107,-94.11572,1.0723883,-36.37084,212.67197,[-0.57  -1.182 -0.823 -1.092 -0.046],1.000716
-106.02274934108708,-76.82826,100.0,99.00001,0.99593955,0.015487587,1.3721633,15.451286,457,1.0006682,1683875,36.95,-77.09299,-1170.0635,,4884.508614778519,100,0.073913015,-1169.9127,45700,0.26165333,0.9325087,-96.17357,1.0500184,-31.781837,246.72775,[-0.569 -1.182 -0.822 -1.092 -0.047],1.0002409
-106.04118529433578,-76.30882,100.0,99.0,0.9996464,0.006379579,1.3724424,15.106608,458,1.0000871,1687698,38.23,-76.34071,-1181.922,,4895.931205034256,100,0.07646175,-1181.9053,45800,0.26574767,0.98103446,-94.47413,1.0177068,-36.59941,228.88867,[-0.571 -1.181 -0.822 -1.091 -0.047],1.0000474
-106.09569576355051,-77.57005,100.0,99.0,0.9929996,0.034090992,1.3720416,14.482576,459,1.0025066,1691231,35.33,-78.0819,-1153.901,,4906.681991577148,100,0.0706839,-1153.6354,45900,0.25634527,0.9057381,-93.744446,1.0907297,-36.302,218.33669,[-0.571 -1.181 -0.823 -1.092 -0.047],1.0011493
-107.9576089610798,-80.09512,100.0,99.00003,0.9975211,0.01342884,1.370977,12.151876,460,1.0003949,1694653,34.22,-80.257095,-1162.0571,,4917.715165138245,100,0.068447396,-1161.9727,46000,0.25253624,0.95447123,-95.95586,1.0232564,-43.061523,154.62778,[-0.568 -1.182 -0.823 -1.093 -0.047],1.0001757
-107.14882405864414,-77.23383,100.0,99.00007,0.9961303,0.012966393,1.3709785,13.374093,461,1.0007057,1698391,37.38,-77.4841,-1156.3282,,4928.529447317123,100,0.07477477,-1156.1969,46100,0.26304775,0.9630264,-95.26464,1.0432346,-39.2536,184.81534,[-0.567 -1.181 -0.822 -1.093 -0.048],1.0002449
-107.0977888937896,-78.05852,100.0,99.0,0.9979338,0.014919762,1.370145,13.671338,462,1.0004375,1702039,36.48,-78.24191,-1154.061,,4939.147209405899,100,0.072970234,-1153.9673,46200,0.26009703,0.9615856,-94.006615,1.0442152,-45.002613,186.26994,[-0.567 -1.179 -0.821 -1.092 -0.048],1.0002464
-105.42735700409959,-74.82819,100.0,99.0,0.99476266,0.024913814,1.3709993,14.980091,463,1.0011834,1705955,39.16,-75.210495,-1162.7231,,4950.473197221756,100,0.078343175,-1162.5299,46300,0.26874882,0.9370858,-96.69352,1.0639752,-38.000244,232.39946,[-0.567 -1.18  -0.82  -1.092 -0.049],1.000666
-105.40189213657256,-76.291435,100.0,99.0,0.9973536,0.01261338,1.3707421,14.835236,464,1.0004668,1709647,36.92,-76.47237,-1166.745,,4960.424545049667,100,0.07384853,-1166.6364,46400,0.26154453,0.95877963,-96.462364,1.0254866,-38.69871,223.24002,[-0.567 -1.18  -0.82  -1.092 -0.048],1.0001483
-105.71907813750464,-76.47768,100.0,99.0,0.99842423,0.008765377,1.3701228,15.358795,465,1.0002538,1713419,37.72,-76.58902,-1179.7604,,4972.659865140915,100,0.07544395,-1179.6876,46500,0.26412365,0.9658567,-95.967705,1.0209429,-31.157207,238.54158,[-0.568 -1.181 -0.821 -1.092 -0.048],1.000085
-106.17662559412169,-75.06411,100.0,99.00001,0.9974767,0.016999321,1.3691401,13.852803,466,1.0005784,1717375,39.56,-75.28048,-1162.7932,,4984.761729001999,100,0.07913332,-1162.6831,46600,0.26996446,0.9344188,-95.45524,1.036551,-27.12043,191.21974,[-0.567 -1.181 -0.82  -1.092 -0.049],1.0002753
-106.15790835491433,-75.39354,100.0,99.0,0.9982661,0.015608809,1.3696786,14.080845,467,1.0004245,1721329,39.54,-75.526726,-1145.0823,,4996.529708862305,100,0.079088144,-1145.0132,46700,0.26989335,0.9682863,-94.48582,1.0492201,-41.55489,199.08762,[-0.568 -1.182 -0.821 -1.093 -0.05 ],1.0002303
-105.20005846614906,-73.398575,100.0,99.0,0.9975611,0.011800862,1.3704897,15.928408,468,1.0003699,1725466,41.37,-73.57217,-1190.4268,,5008.027711391449,100,0.082751386,-1190.34,46800,0.27552018,0.9609949,-93.836044,1.0331384,-10.886976,255.60863,[-0.568 -1.182 -0.821 -1.093 -0.049],1.0001745
-105.14109565338298,-74.20206,100.0,99.00001,0.99757916,0.018692257,1.3706282,16.750637,469,1.000771,1729506,40.4,-74.442856,-1229.8134,,5020.244217157364,100,0.0808134,-1229.693,46900,0.27257288,0.9489175,-95.0888,1.0395837,-12.315319,272.87708,[-0.569 -1.182 -0.822 -1.093 -0.049],1.0004364
-105.48726459614974,-76.35278,100.0,99.0,0.9968046,0.0157651,1.3696773,15.203814,470,1.0005728,1733201,36.95,-76.57644,-1166.849,,5031.843450784683,100,0.07391166,-1166.7258,47000,0.2616489,0.93150616,-95.3732,1.0447452,-36.04058,233.59868,[-0.569 -1.183 -0.822 -1.092 -0.048],1.0002189
-106.3409053164606,-76.30606,100.0,99.0,0.9964903,0.020576058,1.3692342,14.464697,471,1.0008042,1736998,37.97,-76.56219,-1212.5468,,5043.639798641205,100,0.07595112,-1212.4142,47100,0.2649398,0.9365275,-96.43264,1.0553786,-23.591263,215.37212,[-0.57  -1.184 -0.823 -1.093 -0.049],1.0004175
-107.20386427721819,-79.06325,100.0,99.00001,0.9950433,0.021605974,1.3707162,13.480777,472,1.0010587,1740479,34.81,-79.41027,-1175.0181,,5054.996543645859,100,0.06963598,-1174.8463,47200,0.25456867,0.9349351,-96.87786,1.0651708,-23.650867,190.86523,[-0.569 -1.183 -0.823 -1.093 -0.05 ],1.0005287
-105.36352634003615,-76.83099,100.0,99.0,0.9964096,0.016067555,1.3700057,15.260339,473,1.0005178,1744111,36.32,-77.04324,-1170.0137,,5066.597083330154,100,0.072650716,-1169.907,47300,0.25958532,0.9479283,-96.02536,1.03603,-37.463886,239.08531,[-0.567 -1.184 -0.823 -1.093 -0.048],1.000224
-107.03172934561819,-75.91237,100.0,99.0,0.9943212,0.0239034,1.3690461,13.619431,474,1.001152,1748041,39.3,-76.27836,-1218.8179,,5078.390205621719,100,0.07861337,-1218.5957,47400,0.26917034,0.92544335,-93.32275,1.0566044,-19.860655,192.25807,[-0.567 -1.182 -0.823 -1.093 -0.049],1.0005089
-105.35853097943681,-73.088554,100.0,99.0,0.99172336,0.036110133,1.368164,14.417702,475,1.0028617,1752122,40.81,-73.72298,-1133.3195,,5090.044253110886,100,0.08166133,-1132.9961,47500,0.27393478,0.86936426,-94.40903,1.1097009,-36.173508,204.09221,[-0.565 -1.183 -0.823 -1.093 -0.05 ],1.0014389
-105.8022943290646,-75.2908,100.0,99.00001,0.99800056,0.008997354,1.3685436,15.645424,476,1.0003406,1756057,39.35,-75.42089,-1168.3914,,5101.711109638214,100,0.07870801,-1168.3247,47600,0.26929757,0.96925306,-95.61572,1.0293548,-26.472502,248.88914,[-0.562 -1.18  -0.821 -1.093 -0.051],1.0001299
-105.76144937797154,-75.95897,100.0,99.0,0.9988326,0.008647598,1.3686312,15.767373,477,1.0003141,1759922,38.65,-76.02577,-1197.0505,,5112.798236131668,100,0.077302806,-1197.0128,47700,0.2670839,0.9625085,-94.478165,1.0331088,-27.077702,253.78625,[-0.561 -1.18  -0.82  -1.093 -0.05 ],1.000091
-106.4025635570784,-75.98522,100.0,99.0,0.9888163,0.044735633,1.3667212,13.986927,478,1.0029626,1763680,37.58,-76.84125,-1161.5303,,5123.5288438797,100,0.07520423,-1161.0902,47800,0.26379913,0.8493442,-95.652145,1.0921837,-42.622253,204.71288,[-0.56  -1.18  -0.82  -1.094 -0.05 ],1.0017698
-106.97564517093134,-77.885155,100.0,99.000046,0.99579006,0.024301985,1.3667467,13.287773,479,1.0009646,1767272,35.92,-78.22155,-1141.2157,,5133.793209314346,100,0.07185697,-1141.04,47900,0.25827697,0.93094206,-94.367714,1.0622846,-44.42724,178.30983,[-0.563 -1.179 -0.82  -1.092 -0.052],1.0004638
-106.91716271898153,-77.15593,100.0,99.0,0.99198765,0.022693126,1.3663211,13.578041,480,1.0012931,1770969,36.97,-77.640884,-1156.485,,5144.995417356491,100,0.07396623,-1156.2402,48000,0.2617631,0.92559147,-94.99389,1.0507604,-47.03156,192.95427,[-0.562 -1.181 -0.82  -1.093 -0.052],1.0004966
-107.13042753897767,-77.93144,100.0,99.00001,0.99573916,0.017838107,1.3653446,13.655005,481,1.000786,1774602,36.33,-78.260956,-1195.1156,,5155.749988555908,100,0.07267446,-1194.944,48100,0.25962624,0.93175864,-94.61271,1.0511522,-30.669434,187.31033,[-0.562 -1.182 -0.82  -1.092 -0.053],1.000283
-106.29780451180683,-76.642334,100.0,99.0,0.9981689,0.012471633,1.3643693,14.461953,482,1.0004067,1778333,37.31,-76.784584,-1143.0975,,5167.172048330307,100,0.074628435,-1143.0261,48200,0.26279628,0.93297434,-96.36039,1.0338926,-31.66698,211.8152,[-0.561 -1.183 -0.821 -1.093 -0.054],1.0001699
-105.99848640218688,-76.619194,100.0,99.00002,0.99825776,0.008797892,1.3647944,16.561365,483,1.000189,1782136,38.03,-76.71436,-1228.0809,,5177.620651245117,100,0.076065086,-1228.0302,48300,0.26511946,0.96903855,-94.94696,1.0228179,-9.139215,278.31393,[-0.561 -1.184 -0.821 -1.093 -0.054],1.0000913
-105.71138143249071,-77.82707,100.0,99.0,0.9939021,0.032010406,1.3643695,14.474247,484,1.0020473,1785628,34.92,-78.301796,-1144.6147,,5188.006526708603,100,0.06986404,-1144.3695,48400,0.2549681,0.8994279,-95.49532,1.0660063,-30.42672,211.2805,[-0.561 -1.184 -0.822 -1.094 -0.054],1.0010366
-106.66330252018382,-76.27947,100.0,99.00012,0.993589,0.026426692,1.3653224,14.86301,485,1.0015941,1789466,38.38,-76.74795,-1216.0814,,5199.328871011734,100,0.07678214,-1215.8441,48500,0.26628026,0.93674505,-96.157845,1.0666417,-19.271101,226.15186,[-0.564 -1.185 -0.823 -1.093 -0.054],1.0008858
