StdD2w0t,EpThisIter,ReturnMeanIW,TimestepsSoFar,ReturnStepMax,MinIW,InitialReturnStd,InitialBound,MeanIW,StdIW,MeanEntropy,ReturnStepMaxmin,MinD2w0t,EmpiricalD2,J_sample_variance,MaxD2w0t,TimeElapsed,InitialReturnMean,MeanD2w0t,Bound,EpisodesSoFar,MaxIW,Weights,Iteration,InitialReturnMax,EpRewMean,InitialReturnMin,EpLenMean
0.18375975,100,-92.88871,831872,100.0,0.88772833,2.9457223,-1549.4102,0.9934147,0.029959375,1.377471,99.379265,,1.0007293,17.034172,1.0009949,3639.268303155899,-93.45994,0.034986947,-1549.0911,49000,1.0743548,[-0.661  0.968 -0.671  0.277 -0.041],490,-84.4651,-109.19052158105764,-97.8223,17.49
0.18074691,100,-92.68982,833562,100.0,0.93374825,2.8524315,-1364.4083,0.9946159,0.025361234,1.3789934,99.39156,,1.0006096,14.519174,1.0008355,3647.3919472694397,-93.16988,0.033805493,-1364.0928,49100,1.0647959,[-0.663  0.967 -0.671  0.278 -0.041],491,-82.61756,-108.31783063612002,-97.53738,16.9
0.18234299,100,-92.74703,835283,100.0,0.9327053,2.9479587,-1417.3883,0.9955215,0.02479393,1.3790205,99.352036,,1.0006682,13.850808,1.0010072,3654.941330909729,-93.1354,0.034426495,-1417.1725,49200,1.0695462,[-0.666  0.967 -0.671  0.277 -0.04 ],492,-83.41126,-108.5732455513094,-97.23922,17.21
0.18428856,100,-93.090996,837043,100.0,0.9742418,3.036725,-1619.4141,0.9990762,0.008581991,1.379363,99.37846,,1.0000854,9.567502,1.0002196,3662.572280883789,-93.171776,0.035201725,-1619.3695,49300,1.0277814,[-0.663  0.967 -0.671  0.277 -0.04 ],493,-84.43022,-108.97807969719372,-97.61026,17.6
0.18042253,100,-93.531425,838727,100.0,0.94872963,2.4589248,-1383.2644,0.99741375,0.017482502,1.3792833,99.385216,,1.0002909,9.848535,1.0005578,3670.545483827591,-93.75193,0.033684205,-1383.1505,49400,1.0484622,[-0.662  0.967 -0.672  0.277 -0.04 ],494,-85.56727,-108.90562543316115,-97.65958,16.84
0.18172146,100,-92.48996,840436,100.0,0.9404879,3.2744653,-1522.5933,0.9957592,0.021748846,1.378884,99.36604,,1.0004439,10.566129,1.0007234,3676.550309896469,-92.881134,0.03418469,-1522.3379,49500,1.0397551,[-0.662  0.968 -0.672  0.277 -0.04 ],495,-81.18438,-108.16805387561477,-97.55505,17.09
0.18175311,100,-93.16606,842146,100.0,0.96915585,3.006502,-1608.5995,0.9988329,0.010477686,1.3783722,99.35896,,1.0001255,9.664217,1.000233,3684.959949731827,-93.27158,0.034201324,-1608.5454,49600,1.02334,[-0.66   0.967 -0.673  0.277 -0.04 ],496,-83.26517,-108.625857171152,-97.39529,17.1
0.18029238,100,-92.93581,843827,100.0,0.9489066,2.94558,-1480.7449,0.9945578,0.018963186,1.3789133,99.39655,,1.0004125,9.831291,1.001782,3691.231551170349,-93.44009,0.033628833,-1480.4861,49700,1.0577585,[-0.661  0.967 -0.673  0.277 -0.041],497,-81.4641,-108.55045164642723,-97.63421,16.81
0.1768655,100,-93.0012,845442,100.0,0.8935529,2.4591763,-1346.0482,0.9919452,0.030508876,1.3750931,99.359314,,1.0008956,14.228099,1.0013381,3698.3330025672913,-93.73141,0.03231365,-1345.6876,49800,1.0560035,[-0.662  0.968 -0.671  0.275 -0.04 ],498,-84.06665,-108.23193104125363,-97.48623,16.15
0.17962816,100,-93.58006,847111,100.0,0.9905083,3.1046584,-1434.3926,0.99961925,0.005355935,1.375953,99.36506,,1.0000234,9.789203,1.0000584,3706.13157081604,-93.6125,0.033380426,-1434.3743,49900,1.0235337,[-0.661  0.966 -0.671  0.276 -0.044],499,-82.95521,-108.60231944489034,-97.390434,16.69
