MaxD2w0t,MeanD2w0t,EmpiricalD2,ReturnMeanIW,InitialReturnMin,StdD2w0t,Weights,MeanIW,TimeElapsed,MinD2w0t,EpisodesSoFar,MinIW,ReturnStepMaxmin,EpRewMean,MaxIW,InitialReturnStd,EpLenMean,StdIW,Bound,InitialBound,J_sample_variance,InitialReturnMax,TimestepsSoFar,InitialReturnMean,Iteration,ReturnStepMax,MeanEntropy,EpThisIter
1.0002912,0.102768995,1.0001605,-78.35467,-94.598816,0.30366877,[-0.462 -0.685 -0.481 -0.258 -0.008],0.99690545,6124.326954603195,,47400,0.96776485,99.04336,-121.0472063182884,1.0351521,10.251239,51.38,0.011545675,-1902.2655,-1902.3763,107.89614,-33.89227,2297178,-78.56017,474,100.0,1.4124774,100
1.0004891,0.102611296,1.0002333,-78.31817,-95.90596,0.3034743,[-0.462 -0.685 -0.482 -0.257 -0.006],0.99615955,6133.2254066467285,,47500,0.9521797,99.062256,-121.10613161908525,1.0350773,9.175365,51.3,0.015796147,-1930.6826,-1930.8223,84.38911,-57.23176,2302308,-78.591736,475,100.0,1.4117477,100
1.0004381,0.1022074,1.0001688,-80.2873,-98.58213,0.30292684,[-0.462 -0.686 -0.482 -0.258 -0.007],0.99696827,6142.188395738602,,47600,0.9645442,99.15352,-123.62685377159396,1.0376182,8.567134,51.1,0.011641476,-1914.3029,-1914.4597,70.75694,-60.061733,2307418,-80.540115,476,100.0,1.4120173,100
1.0000896,0.10222291,1.0000492,-78.0997,-95.69359,0.30293736,[-0.464 -0.686 -0.482 -0.258 -0.007],0.9994406,6151.369804620743,,47700,0.9818757,99.08408,-120.1671454065435,1.0240794,9.84058,51.11,0.007543136,-1894.828,-1894.8601,95.68244,-49.4682,2312529,-78.162605,477,100.0,1.4120017,100
1.0000756,0.10516212,1.0000378,-77.540436,-94.44799,0.30675822,[-0.463 -0.685 -0.482 -0.258 -0.007],0.9994851,6159.955718278885,,47800,0.9834026,99.02535,-120.71066403342412,1.0173112,10.647309,52.58,0.0055273804,-1957.7386,-1957.7683,112.92023,-39.204952,2317787,-77.59444,478,100.0,1.4121999,100
1.0000746,0.106362276,1.0000404,-77.59119,-98.02852,0.3083038,[-0.463 -0.686 -0.482 -0.258 -0.007],0.9993918,6169.400799512863,,47900,0.9827981,99.028885,-121.2803767839308,1.0153825,9.164651,53.18,0.0062434427,-1938.14,-1938.1649,83.86975,-49.410343,2323105,-77.64142,479,100.0,1.4125359,100
1.0002017,0.10690519,1.0001154,-79.004395,-96.39718,0.3089887,[-0.463 -0.686 -0.481 -0.258 -0.006],0.9985161,6178.846567869186,,48000,0.9716598,99.09874,-123.56021162347537,1.0317953,9.1413765,53.45,0.0105941305,-1895.7507,-1895.8046,83.83504,-56.085987,2328450,-79.10703,480,100.0,1.41264,100
1.0003082,0.10306732,1.0001503,-77.8021,-96.85216,0.3040555,[-0.463 -0.685 -0.481 -0.258 -0.006],0.9978894,6187.789684534073,,48100,0.9711946,99.112625,-120.46744018762139,1.0385536,9.573579,51.53,0.010320173,-1862.6831,-1862.7598,93.3908,-51.55912,2333603,-77.9464,481,100.0,1.4125395,100
1.0004234,0.1014458,1.0002075,-79.32756,-94.47656,0.3019252,[-0.463 -0.686 -0.481 -0.258 -0.006],0.99778026,6196.631920576096,,48200,0.96726054,99.00652,-121.83698139204112,1.0420369,8.957848,50.72,0.012132556,-1892.4249,-1892.516,79.18459,-58.27531,2338675,-79.4983,482,100.0,1.4126595,100
1.0002543,0.101766214,1.0001144,-77.9368,-98.69741,0.30234727,[-0.463 -0.685 -0.481 -0.258 -0.006],0.9979596,6205.8114767074585,,48300,0.976183,99.062584,-120.23656023078807,1.0313491,9.78642,50.88,0.009658693,-1930.2416,-1930.3239,95.725945,-51.520782,2343763,-78.09337,483,100.0,1.4131726,100
1.000148,0.102264665,1.0000821,-77.77058,-95.09265,0.30300537,[-0.463 -0.684 -0.481 -0.257 -0.006],0.9983106,6214.968902349472,,48400,0.9784007,99.00004,-119.94594890238183,1.0212187,9.52565,51.13,0.008940978,-1953.3986,-1953.4615,92.70574,-37.41413,2348876,-77.88671,484,100.0,1.4139719,100
1.0001608,0.10396266,1.0000745,-78.88682,-97.48595,0.30521148,[-0.463 -0.685 -0.481 -0.258 -0.005],0.99879146,6223.2001621723175,,48500,0.9746382,99.137924,-122.02143099475147,1.0199026,9.88823,51.98,0.007883541,-1939.4462,-1939.487,99.90661,-50.91024,2354074,-78.96345,485,100.0,1.4140624,100
1.0003563,0.10506731,1.0001726,-77.81488,-96.45229,0.306657,[-0.463 -0.685 -0.481 -0.258 -0.005],0.9980077,6231.238462924957,,48600,0.96610427,99.00007,-121.14453069320344,1.0382125,10.60917,52.53,0.013294182,-1962.487,-1962.5789,106.4674,-37.322067,2359327,-77.999695,486,100.0,1.4131709,100
1.0001589,0.108404495,1.0000887,-74.30024,-95.31735,0.31090295,[-0.463 -0.685 -0.481 -0.258 -0.006],0.997947,6239.879009723663,,48700,0.9721002,99.12164,-117.84226562533505,1.0259467,11.519563,54.2,0.008997411,-1859.1527,-1859.2162,138.95517,-49.6156,2364747,-74.402855,487,100.0,1.4131072,100
1.0000412,0.10430109,1.0000203,-77.755684,-96.88525,0.3056419,[-0.463 -0.685 -0.481 -0.258 -0.006],0.99958515,6247.995260000229,,48800,0.98893577,99.05467,-120.8086573702292,1.0082183,9.873395,52.15,0.0037959379,-1935.5892,-1935.6084,98.249466,-49.062912,2369962,-77.789154,488,100.0,1.4129993,100
1.0009742,0.10347697,1.0004218,-77.48329,-96.163,0.3046078,[-0.462 -0.685 -0.48  -0.258 -0.006],0.9942384,6255.80561375618,,48900,0.93541986,99.01578,-120.791223499513,1.0532998,9.720002,51.73,0.019186627,-1858.0717,-1858.2856,96.02668,-44.158047,2375135,-77.87791,489,100.0,1.4122158,100
1.0007658,0.09462524,1.0003976,-79.9517,-97.99078,0.29273352,[-0.463 -0.683 -0.479 -0.257 -0.007],0.9918447,6263.445410490036,,49000,0.9527417,99.14825,-120.46158742127264,1.0405905,7.9964375,47.3,0.017151184,-1881.7034,-1882.0353,64.0731,-54.744724,2379865,-80.56372,490,100.0,1.4125555,100
1.0007463,0.1002741,1.0002669,-80.10631,-98.6487,0.30038148,[-0.462 -0.683 -0.478 -0.258 -0.006],0.9955525,6271.451968193054,,49100,0.96108145,99.11607,-122.57107270455714,1.0640981,8.015807,50.13,0.014767121,-1851.547,-1851.7251,63.145103,-55.221703,2384878,-80.43535,491,100.0,1.4127449,100
1.0001763,0.105346166,1.0000948,-77.71839,-98.396065,0.30701694,[-0.464 -0.683 -0.479 -0.258 -0.006],0.99828374,6279.694831609726,,49200,0.974339,99.145485,-121.44474961178608,1.0272223,9.570076,52.67,0.008430804,-1935.6005,-1935.6704,91.41175,-52.070232,2390145,-77.851135,492,100.0,1.4130574,100
1.0001553,0.10694424,1.0000633,-77.51707,-98.62808,0.30905095,[-0.464 -0.682 -0.478 -0.258 -0.006],0.9985063,6287.615231990814,,49300,0.97702783,99.12241,-121.56933229300313,1.0283253,9.958858,53.47,0.00725048,-1986.6154,-1986.6687,99.98713,-42.27117,2395492,-77.6192,493,100.0,1.4130843,100
1.0005101,0.10332881,1.0002619,-77.02666,-96.43959,0.3044068,[-0.464 -0.682 -0.478 -0.258 -0.006],0.99699104,6295.329695940018,,49400,0.96707267,99.05143,-119.52873904289454,1.0490956,10.191926,51.66,0.013885851,-1886.381,-1886.518,100.10799,-50.167847,2400658,-77.26329,494,100.0,1.4129955,100
1.000729,0.1020394,1.0003998,-78.13543,-94.37511,0.30273113,[-0.466 -0.682 -0.479 -0.257 -0.006],0.99356544,6303.4456951618195,,49500,0.9241093,99.24922,-121.03409154351134,1.0467215,8.679858,51.01,0.019054199,-1883.7401,-1883.98,80.55626,-55.09842,2405759,-78.57341,495,100.0,1.4140556,100
1.0006418,0.103251696,1.0003312,-78.61907,-98.28584,0.30430537,[-0.465 -0.683 -0.479 -0.258 -0.005],0.9956309,6311.536549091339,,49600,0.93868864,99.07597,-121.66545117392869,1.0394036,10.394949,51.62,0.017758168,-1895.4528,-1895.5977,111.979805,-52.589283,2410921,-78.90017,496,100.0,1.4136099,100
1.0002333,0.10082828,1.0001462,-77.92235,-95.11766,0.30111635,[-0.465 -0.683 -0.479 -0.259 -0.005],0.99789655,6319.0626220703125,,49700,0.9703064,99.00135,-119.76456311275226,1.0327024,9.706137,50.41,0.01117802,-1901.823,-1901.909,93.309715,-35.19272,2415962,-78.0929,497,100.0,1.4136164,100
1.0001409,0.10542336,1.000074,-77.83594,-94.8274,0.30709785,[-0.465 -0.684 -0.479 -0.259 -0.005],0.999033,6326.986340522766,,49800,0.97438616,99.10321,-121.48299025475988,1.0233164,8.883832,52.71,0.008451254,-1858.2778,-1858.3241,78.06217,-56.5667,2421233,-77.91635,498,100.0,1.4140568,100
1.0005171,0.09955515,1.0002939,-78.41836,-97.26802,0.29943544,[-0.466 -0.684 -0.479 -0.259 -0.005],0.99603564,6334.840039968491,,49900,0.9584291,99.0418,-119.88905201072795,1.0668052,10.509569,49.77,0.017753983,-1867.6904,-1867.8525,106.53706,-42.18164,2426210,-78.73237,499,100.0,1.4150605,100
