MeanEntropy,ReturnStepMax,Weights,EmpiricalD2,TimestepsSoFar,StdD2w0t,ReturnStepMaxmin,MeanIW,TimeElapsed,MaxD2w0t,EpisodesSoFar,ReturnMeanIW,MinIW,EpRewMean,InitialBound,InitialReturnMax,Bound,Iteration,MaxIW,MinD2w0t,StdIW,EpThisIter,MeanD2w0t,InitialReturnMean,J_sample_variance,InitialReturnMin,EntropyCoefficient,EpLenMean,InitialReturnStd
0.06780084,100.0,[-1.393 -1.273 -0.64  -0.842 -1.355],36614.816,13901954,49524.96,99.0,0.8133551,42842.87150645256,2725566.2,41100,-11.012597,3.303813e-05,-9.23256388464769,-14.625111,7.6486473,-11.442448,411,57.32362,,2.176575,100,2562.8145,-14.475334,237.36542,-70.98803,,434.3,15.275711
0.06402539,100.0,[-1.387 -1.272 -0.648 -0.839 -1.351],33066.543,13943306,27576.596,99.0,0.7689519,42988.14696550369,1218283.9,41200,-9.904878,1.0401006e-05,-18.78262422157734,-14.378585,27.92266,-10.794002,412,58.092995,,2.4883025,100,1899.222,-14.073882,289.36572,-70.12115,,413.52,17.870266
0.06745256,100.0,[-1.389 -1.274 -0.639 -0.838 -1.355],106098.25,13986017,27511.746,99.0,2.5134392,43142.486751794815,380522.06,41300,-6.985683,4.4302627e-07,-12.745649916088656,-14.284874,17.443508,-7.9070597,413,1021.81586,,26.617867,100,9016.506,-14.078108,808.4771,-65.43866,,427.11,16.358732
0.0713571,100.0,[-1.389 -1.27  -0.642 -0.847 -1.351],824411.94,14027416,975045.25,99.0,1.4745841,43291.385251522064,80069096.0,41400,-7.883802,2.1875087e-06,-8.069141791713045,-14.122323,13.581205,-8.686166,414,509.36157,,15.392143,100,30920.879,-13.991421,416.59686,-69.70054,,413.99,17.386112
0.07028407,100.0,[-1.393 -1.269 -0.633 -0.84  -1.348],51891.33,14068751,13582.564,99.0,1.1941917,43439.24993848801,216031.66,41500,-6.3250403,3.3899556e-07,-13.745815096925078,-15.289163,7.934459,-7.2187214,415,121.43711,,4.940656,100,4696.3174,-15.066171,595.0036,-70.335365,,413.35,17.939322
0.096716404,100.0,[-1.389 -1.274 -0.639 -0.834 -1.349],23234.79,14112995,5570.8,99.0,0.6207857,43597.92456316948,68625.75,41600,-11.517078,2.46542e-05,-16.800776988591725,-15.354556,5.386893,-12.34159,416,46.717957,,2.020408,100,2305.9214,-15.0820055,335.57413,-70.21084,,442.44,14.510297
0.09664442,100.0,[-1.387 -1.293 -0.639 -0.836 -1.322],789.1372,14158554,479.30627,99.0,0.7809983,43759.910084962845,11105.916,41700,-12.386218,3.6548154e-05,-29.681219650517527,-14.859552,8.584632,-13.143551,417,31.558464,,1.5176613,100,88.77975,-14.378044,107.491425,-72.13913,,455.59,14.1433735
0.09548516,100.0,[-1.389 -1.295 -0.632 -0.834 -1.322],1733.7716,14202149,1057.9635,99.0,0.89673823,43912.85254359245,23487.582,41800,-13.968804,6.4489304e-06,-43.7635195254068,-17.749796,8.15288,-15.137569,418,51.102654,,2.0481107,100,185.69052,-17.039837,343.4036,-64.898315,,435.95,15.733262
0.08526752,100.0,[-1.397 -1.296 -0.626 -0.835 -1.323],12252.626,14245528,9860.852,99.0,1.572749,44067.00296378136,284627.38,41900,-15.3361435,9.637699e-07,-39.07975121746609,-20.043242,7.310841,-16.552288,419,279.52945,,10.733842,100,966.5237,-19.409266,215.11879,-70.81021,,433.79,17.561783
0.08237283,100.0,[-1.385 -1.271 -0.61  -0.819 -1.334],3424.0383,14290575,2088.8672,99.0,0.82146764,44227.59017562866,41757.133,42000,-13.976905,3.317889e-05,-43.744161431326646,-17.411648,13.86851,-15.186567,420,49.84406,,1.7895427,100,349.46008,-16.702002,151.52156,-65.42436,,450.47,13.533998
0.08208515,100.0,[-1.393 -1.266 -0.604 -0.817 -1.337],4162.7515,14336009,1364.976,99.0,1.2023853,44387.970997810364,21301.904,42100,-11.886904,2.2161807e-05,-42.79512568692998,-16.074747,8.990005,-13.337496,421,211.94788,,5.310136,100,484.18265,-15.380498,614.90454,-68.59054,,454.34,11.656284
0.0816058,100.0,[-1.396 -1.263 -0.6   -0.824 -1.337],7558.8423,14377158,5441.516,99.0,0.8758516,44533.75339722633,118949.44,42200,-16.117071,1.3672425e-05,-33.78670845221679,-21.177595,0.47775266,-17.348097,422,44.63112,,2.4051933,100,696.28546,-20.62949,350.2302,-70.90732,,411.49,18.609367
0.080382824,100.0,[-1.405 -1.272 -0.594 -0.832 -1.337],125933.26,14419438,38180.664,99.0,5.3548,44686.02776384354,1030885.0,42300,-7.989784,1.9387507e-09,-33.38638778909534,-16.704323,7.954129,-10.502069,423,2834.3496,,77.433975,100,10330.596,-16.162708,3055.0962,-70.31786,,422.8,16.813536
0.07358466,100.0,[-1.409 -1.265 -0.59  -0.838 -1.339],42.010284,14462162,17.599714,99.0,0.94124466,44839.6259765625,439.2506,42400,-8.710321,0.000708813,-13.160893901829665,-13.579198,12.136345,-8.995446,424,43.999176,,2.2355247,100,9.8022785,-13.365693,148.74008,-63.12036,,427.24,13.579036
0.074340954,100.0,[-1.406 -1.292 -0.595 -0.858 -1.345],24822.04,14502012,20843.32,99.0,0.57523555,44982.430309057236,726235.25,42500,-10.41675,1.4999325e-06,-19.4997744881601,-15.878555,9.749583,-11.218092,425,16.813982,,0.96950173,100,1655.0122,-15.562218,221.09036,-66.2279,,398.5,17.38177
0.073647,100.0,[-1.407 -1.293 -0.586 -0.855 -1.345],6781.382,14543325,5052.441,99.0,0.86056393,45130.06120109558,164686.17,42600,-12.310867,1.3413041e-05,-24.542817711511702,-15.90295,9.123756,-13.1673765,426,40.53421,,2.5773654,100,534.8067,-15.504801,162.1859,-69.83404,,413.13,16.525322
0.07773621,100.0,[-1.412 -1.297 -0.578 -0.855 -1.345],140.72858,14583609,45.268417,99.0,0.8580716,45271.840989112854,334.1633,42700,-14.7200985,8.121866e-05,-27.667430314484523,-18.277802,4.8704495,-15.4193,427,39.1071,,1.8157239,100,28.78176,-17.828964,270.35608,-69.822556,,402.84,17.666151
0.07839917,100.0,[-1.414 -1.311 -0.578 -0.871 -1.341],11780.588,14623324,9522.951,99.0,0.64324075,45415.46501970291,337405.94,42800,-10.618518,6.1442124e-06,-30.090140783010774,-16.227211,6.446195,-11.813119,428,22.139704,,1.3671107,100,844.77954,-15.73907,176.7383,-66.31097,,397.15,15.5411005
0.078575194,100.0,[-1.411 -1.31  -0.587 -0.872 -1.341],1727557.1,14665822,407312.72,99.0,1.192511,45564.37348842621,6467687.5,42900,1.6095097,9.892099e-08,-13.797100360942602,-14.38674,12.320752,-1.5225718,429,247.5915,,7.639667,100,119405.18,-14.162915,9776.834,-69.34326,,424.98,14.597091
0.071067184,100.0,[-1.431 -1.313 -0.601 -0.886 -1.34 ],10655.147,14704476,15420.075,99.0,2.8242068,45704.93187689781,862059.0,43000,-5.805068,1.2596752e-06,-15.062714050110824,-16.81074,12.472848,-7.0319934,430,915.3285,,36.27062,100,764.5291,-16.566383,4097.307,-68.97678,,386.54,17.970226
0.075005926,100.0,[-1.424 -1.318 -0.586 -0.891 -1.348],72780.49,14744374,20516.51,99.0,0.83319885,45847.60341668129,335562.72,43100,-11.441943,5.9154168e-06,-10.442663716238718,-16.43745,7.5370994,-12.168279,431,122.6055,,3.3912468,100,6518.2886,-16.268044,406.63647,-69.136894,,398.98,17.483
0.07470755,100.0,[-1.41  -1.317 -0.591 -0.884 -1.344],83384.984,14783897,22339.092,99.0,1.8484147,45992.077993392944,280824.6,43200,-8.935442,6.001278e-07,-14.041660404712362,-15.82376,18.984695,-9.938123,432,737.95496,,19.032534,100,7331.095,-15.595968,1215.4624,-63.38874,,395.23,17.354807
0.07532402,100.0,[-1.41  -1.31  -0.594 -0.892 -1.344],48840.586,14820560,13949.766,99.0,0.5940314,46124.463681697845,207400.67,43300,-15.878348,4.089635e-06,-14.305658495643838,-20.165777,18.058424,-16.801981,433,48.784542,,1.7787004,100,4493.841,-19.933704,745.4712,-69.23197,,366.63,22.334467
0.07833227,100.0,[-1.417 -1.308 -0.588 -0.899 -1.344],1007088.56,14858490,302049.0,99.0,0.5565003,46259.30625939369,7381233.0,43400,-7.827193,2.9836076e-09,-8.582725083495205,-17.130154,14.029262,-9.326951,434,45.039375,,1.8057438,100,74203.36,-16.990917,1270.4497,-70.97701,,379.3,22.02047
0.07715651,100.0,[-1.433 -1.301 -0.603 -0.905 -1.341],7845991.5,14897860,1967258.8,99.0,0.72307706,46400.15526342392,39948564.0,43500,-7.2509823,1.1798703e-09,1.196268123814201,-16.535555,9.114774,-7.6172495,435,71.67653,,2.9449587,100,488716.5,-16.51615,629.0541,-71.8749,,393.7,22.621334
0.07910908,100.0,[-1.426 -1.305 -0.615 -0.902 -1.342],1026378.75,14936476,268438.97,99.0,0.36986196,46537.18097424507,4537317.5,43600,-9.721984,1.8854328e-07,-3.3188750732777073,-17.61671,9.846342,-10.207957,436,54.18109,,1.3751545,100,72949.914,-17.562872,250.46828,-71.21001,,386.16,22.486128
0.07864417,100.0,[-1.419 -1.302 -0.623 -0.908 -1.34 ],664506.75,14973099,181038.8,99.0,4.197091,46668.40250277519,3666216.5,43700,-3.54973,2.653754e-07,-9.971759182249727,-19.306618,9.963728,-4.9050345,437,2564.8118,,71.15333,100,48539.387,-19.144852,11240.578,-71.103065,,366.23,23.322903
0.079925165,100.0,[-1.422 -1.29  -0.608 -0.906 -1.34 ],101382775000.0,15012566,34701136000.0,99.0,1.86431,46808.617961883545,907490500000.0,43800,63.904793,1.3238565e-13,1.134964442615817,-15.996899,10.172258,42.814026,438,759.1123,,23.361023,100,4977012000.0,-15.978488,289533.56,-72.24056,,394.67,21.28504
0.07950575,100.0,[-1.42  -1.288 -0.628 -0.899 -1.339],9125.025,15049283,2685.0156,99.0,0.97969526,46940.954773664474,30571.068,43900,-13.376754,8.770394e-06,-8.628968216488568,-19.789093,17.390503,-13.760836,439,226.22546,,7.0030456,100,979.172,-19.649109,2544.5386,-75.975006,,367.17,25.330355
0.07769737,100.0,[-1.414 -1.286 -0.638 -0.897 -1.339],444666.9,15087751,110742.414,99.0,0.52120334,47078.23473620415,2070030.0,44000,-15.493561,8.640872e-08,-7.267275021965694,-18.384098,9.954617,-16.325298,440,37.58909,,1.295234,100,33642.97,-18.266203,910.2489,-74.114716,,384.68,22.414074
0.07977892,100.0,[-1.407 -1.282 -0.631 -0.907 -1.341],92697.55,15122563,26940.496,99.0,0.8691572,47201.464653491974,339704.44,44100,-16.697306,1.2271068e-06,-21.443719599063787,-24.470242,7.207613,-18.399797,441,68.22365,,2.9896128,100,8280.199,-24.12237,1735.5063,-75.36059,,348.12,25.823654
0.07411889,100.0,[-1.41  -1.287 -0.62  -0.905 -1.339],407552.16,15159849,104984.74,99.0,0.601008,47336.706126213074,1921853.2,44200,-11.646588,2.3143485e-08,-9.439582173208434,-19.185017,12.33556,-12.645277,442,158.83658,,3.5066607,100,30263.809,-19.031883,475.04462,-72.51925,,372.86,23.334702
0.06655652,100.0,[-1.403 -1.295 -0.632 -0.911 -1.345],14372.9,15198652,4914.5894,99.0,0.7223403,47475.277698755264,90153.95,44300,-7.711881,4.924038e-07,-5.261084875454348,-17.850183,9.463583,-8.051759,443,56.46389,,3.2102902,100,1621.7104,-17.764835,192.50702,-70.9999,,388.03,22.072319
0.07525621,100.0,[-1.376 -1.259 -0.61  -0.881 -1.352],90235.36,15234105,37570.227,99.0,1.2430772,47602.83962774277,2790094.8,44400,-8.047614,7.7040664e-07,-11.47331406780158,-19.199783,30.129812,-9.372352,444,225.768,,7.469661,100,6354.849,-19.013657,974.87714,-67.01436,,354.53,22.499077
0.07913257,100.0,[-1.371 -1.253 -0.592 -0.877 -1.344],189120.14,15270475,53206.25,99.0,0.67518014,47732.64314579964,681995.5,44500,-12.526385,3.473684e-07,-13.68601743794865,-20.048344,14.10586,-13.854518,445,48.851315,,2.0194438,100,15666.983,-19.82632,629.4502,-71.02193,,363.7,22.104141
0.07779093,100.0,[-1.373 -1.244 -0.578 -0.868 -1.34 ],837185.94,15305547,254912.12,99.0,0.45259437,47858.800455093384,4937015.0,44600,-10.263651,8.734977e-08,-14.470908603674687,-22.31425,13.318422,-12.970711,446,38.75347,,1.5655456,100,67599.695,-22.079494,498.88742,-70.013954,,350.72,24.627573
0.076318294,100.0,[-1.366 -1.257 -0.563 -0.869 -1.341],144714.77,15342394,45269.547,99.0,0.57735693,47992.17146754265,1050211.4,44700,-11.975913,3.843071e-07,-13.791421557578168,-19.32614,7.737222,-13.356674,447,30.942322,,1.4431365,100,12204.213,-19.102406,274.47894,-69.06161,,368.47,20.71062
0.067262955,100.0,[-1.368 -1.261 -0.55  -0.868 -1.343],2782736.0,15380779,757299.56,99.0,1.0166763,48129.0270447731,11347746.0,44800,-0.67484915,3.6627723e-10,-9.835994457284036,-18.143354,11.39687,-3.4904323,448,409.19922,,8.377622,100,200372.9,-17.98379,5834.9253,-68.662506,,383.85,19.31462
0.06576349,100.0,[-1.377 -1.273 -0.569 -0.865 -1.352],3711.373,15416825,1273.0859,99.0,0.5471599,48258.38608121872,22726.723,44900,-13.48969,9.135366e-06,-23.15455451758015,-20.649925,8.72207,-14.588412,449,39.442776,,1.8812174,100,433.16025,-20.274298,203.20122,-68.49015,,360.46,20.13574
0.068382606,100.0,[-1.377 -1.274 -0.558 -0.862 -1.353],1564063.5,15457292,396810.12,99.0,0.8873841,48401.85002374649,12649237.0,45000,-10.406354,2.9424174e-07,-7.174396736363689,-16.057991,14.34286,-11.642003,450,195.35631,,5.500678,100,109904.945,-15.941603,2568.3015,-68.26213,,404.67,17.896105
0.068574816,100.0,[-1.372 -1.283 -0.558 -0.854 -1.351],64681.176,15496922,80834.52,99.0,0.779255,48542.322857141495,4781584.0,45100,-10.796396,6.384271e-05,-19.24310614427688,-16.909237,8.422379,-11.723728,451,39.899345,,1.6079082,100,3820.953,-16.597065,386.12744,-70.88395,,396.3,17.837431
0.06723764,100.0,[-1.367 -1.284 -0.567 -0.855 -1.35 ],21.706665,15537540,7.3115826,99.0,0.8097026,48687.555100917816,47.814575,45200,-14.417607,0.00019092149,-26.422901033976668,-16.128206,12.557939,-14.986564,452,23.837236,,1.4940292,100,6.511661,-15.699557,235.90836,-66.9337,,406.18,14.896348
0.06830006,100.0,[-1.38  -1.274 -0.574 -0.854 -1.352],517252.84,15575624,136779.31,99.0,1.4005898,48824.248247385025,2904107.2,45300,-10.831839,4.4781697e-07,-14.249664506583194,-18.184505,13.1581,-12.715229,453,313.42215,,9.284972,100,37953.73,-17.953339,3013.2156,-70.48405,,380.84,21.725857
0.06851414,100.0,[-1.378 -1.279 -0.564 -0.847 -1.351],34709.38,15618862,32672.055,99.0,0.86256015,48979.75704693794,1374601.8,45400,-9.058797,9.018785e-05,-20.73445461181387,-13.895738,14.630826,-9.945831,454,60.57867,,2.596109,100,2315.283,-13.55937,301.4064,-63.40682,,432.38,13.594089
0.06756591,100.0,[-1.383 -1.279 -0.555 -0.846 -1.35 ],17744.639,15662712,5016.7866,99.0,0.5181654,49132.10591816902,131149.84,45500,-11.088536,3.5871187e-06,-20.267189622874483,-15.012114,9.630883,-12.051875,455,75.13768,,1.345645,100,1740.569,-14.683327,196.17604,-67.58113,,438.5,15.897596
0.066986196,100.0,[-1.382 -1.282 -0.55  -0.838 -1.351],6167.9067,15706565,4809.635,99.0,0.6925664,49288.30278992653,98412.72,45600,-13.042713,1.6683824e-05,-35.274409930650165,-17.004086,5.2446747,-14.210247,456,58.856445,,1.827202,100,589.13983,-16.43184,498.73947,-66.1575,,438.53,14.21992
0.06705414,100.0,[-1.389 -1.279 -0.562 -0.836 -1.352],1214.395,15752058,715.809,99.0,0.74309015,49450.85088467598,13586.143,45700,-11.788144,3.270633e-05,-28.2811820335915,-14.889788,6.009189,-12.562466,457,79.88625,,2.3990543,100,155.08067,-14.430994,189.15573,-65.945816,,454.93,11.811746
0.06484988,100.0,[-1.393 -1.277 -0.556 -0.841 -1.352],1097.889,15795590,298.78458,99.0,0.7114411,49605.24396657944,3219.1968,45800,-13.56977,2.7409797e-05,-28.296017173160795,-16.17752,7.3401937,-14.397784,458,49.39554,,1.9888511,100,152.20972,-15.718485,127.702644,-66.24656,,435.32,13.819578
0.06555906,100.0,[-1.393 -1.274 -0.553 -0.83  -1.354],1410.7762,15839875,838.5483,99.0,0.72871345,49759.477169036865,17274.383,45900,-13.569584,6.5210606e-06,-42.68173790511508,-16.904316,14.187605,-14.693478,459,27.667854,,1.4834372,100,156.2643,-16.211906,120.99669,-66.35989,,442.85,13.748064
0.063576065,100.0,[-1.395 -1.274 -0.545 -0.828 -1.353],2027.4493,15885528,507.55453,99.0,0.68894833,49918.16583824158,4159.4316,46000,-13.486579,1.8821454e-05,-48.1766386782841,-19.278181,3.7028701,-14.997139,460,102.22471,,2.5130816,100,267.1874,-18.496632,285.9362,-67.96217,,456.53,14.013411
0.06384032,100.0,[-1.391 -1.275 -0.542 -0.839 -1.355],1428.842,15930425,686.14856,99.0,0.72752744,50078.79902434349,13408.051,46100,-12.542984,2.153686e-05,-29.462483341536426,-16.259037,5.484835,-13.410685,461,17.467018,,1.2144527,100,174.48032,-15.781078,120.49211,-68.77761,,448.97,12.872161
0.064307965,100.0,[-1.388 -1.272 -0.548 -0.844 -1.355],13367.821,15970526,4719.1963,99.0,1.1338675,50217.73975396156,145293.88,46200,-10.572407,2.0985608e-06,-31.637436014632726,-16.769178,8.28245,-12.0947485,462,122.140724,,4.7067432,100,1309.9841,-16.255936,234.55006,-70.04501,,401.01,16.649734
0.063223034,100.0,[-1.384 -1.267 -0.553 -0.85  -1.355],768503.44,16013078,556339.5,99.0,1.2807233,50366.490555763245,32443836.0,46300,-7.024981,1.2451052e-06,-9.79187656434512,-13.456541,12.531589,-8.213139,463,196.87311,,7.489124,100,49089.32,-13.29769,237.9195,-65.99536,,425.52,14.664265
0.06393235,100.0,[-1.386 -1.271 -0.546 -0.841 -1.356],6249.0425,16054670,5018.388,99.0,0.95369446,50515.22763681412,143919.78,46400,-12.255475,0.00026501922,-28.00027501185739,-15.790052,10.989435,-13.295192,464,63.17477,,2.466659,100,557.041,-15.335814,178.67883,-68.54132,,415.92,15.007575
0.06393235,100.0,[-1.387 -1.273 -0.538 -0.838 -1.355],1.0,16098831,0.32115468,99.0,1.0,50669.88741970062,1.0,46500,-15.249021,1.0,-31.48936904087938,-15.759861,8.358081,-15.759861,465,1.0,,,100,0.88322,-15.24902,144.56493,-55.614227,,441.61,11.963246
0.07269935,100.0,[-1.387 -1.273 -0.538 -0.838 -1.355],4931.2104,16143369,1932.7848,99.0,1.7534784,50825.46636605263,48020.473,46600,-6.8400564,9.784437e-06,-28.470454595875452,-15.940407,8.276025,-8.31432,466,572.04486,,16.501974,100,665.0183,-15.478541,1699.1465,-64.059235,,445.38,14.290963
0.07199911,100.0,[-1.382 -1.317 -0.54  -0.87  -1.346],1186.8013,16186140,459.1458,99.0,0.7112269,50976.985672712326,8170.7036,46700,-12.266353,0.00038280775,-29.362990830668696,-16.579166,6.748993,-13.140199,467,34.62281,,1.4834843,100,149.77858,-16.102821,202.91583,-67.70371,,427.71,15.250413
0.049267266,100.0,[-1.381 -1.314 -0.545 -0.876 -1.347],60148.38,16228192,21172.115,99.0,1.0620993,51131.85775899887,1931229.0,46800,-4.4703856,3.350179e-06,-22.38005868238432,-14.023756,14.315136,-5.952397,468,164.86285,,5.7382708,100,3061.9873,-13.660692,452.11758,-65.08892,,420.52,13.915245
0.049908027,100.0,[-1.388 -1.269 -0.539 -0.843 -1.37 ],1258200.9,16272214,293504.0,99.0,7.9130588,51295.35060811043,3834804.0,46900,-3.7963715,1.87203e-08,-12.959608227212536,-13.320192,6.743378,-5.829465,469,6041.2173,,143.43774,100,91770.336,-13.109954,3796.1875,-62.277683,,440.22,12.729667
0.050832905,100.0,[-1.387 -1.263 -0.54  -0.852 -1.369],1753098.8,16315209,1983006.4,99.0,1.1752989,51447.56906747818,173546190.0,47000,-8.754093,3.693717e-07,-5.334208804353323,-14.724444,10.525829,-9.720297,470,408.5724,,8.826193,100,55129.938,-14.63791,653.8535,-69.52153,,429.95,16.614368
0.049550887,100.0,[-1.394 -1.261 -0.53  -0.849 -1.368],1822.9658,16354574,535.8723,99.0,0.7504208,51583.65947294235,5426.9653,47100,-14.399819,1.6791233e-05,-22.803100793068452,-17.924397,9.332687,-15.154502,471,37.914986,,2.0061266,100,237.91335,-17.55447,413.48914,-67.69432,,393.65,17.65386
0.047902606,100.0,[-1.392 -1.273 -0.527 -0.848 -1.369],3560.9285,16397062,4834.837,99.0,0.6550515,51724.67556524277,133189.36,47200,-12.189664,0.00012396208,-23.92386177668734,-15.25292,8.953775,-13.029929,472,31.416458,,1.5829314,100,394.2277,-14.864815,125.35024,-68.98374,,424.88,12.969267
0.046353042,100.0,[-1.395 -1.277 -0.519 -0.846 -1.371],2045.862,16440673,1410.2079,99.0,0.5708581,51863.27404046059,24569.463,47300,-12.633759,2.7721973e-05,-30.320729905207635,-15.366551,11.369152,-13.495256,473,14.203056,,0.8991928,100,221.62987,-14.87467,115.58139,-64.70636,,436.11,12.972356
0.04626206,100.0,[-1.395 -1.28  -0.511 -0.85  -1.373],72979.766,16480721,19683.822,99.0,1.1450438,51992.48590326309,302813.25,47400,-11.510029,2.6581097e-06,-35.77891383589013,-18.524174,9.040747,-13.976212,474,355.47656,,7.5968833,100,6557.7886,-17.943745,2104.5234,-67.93004,,400.48,16.351591
0.04874639,100.0,[-1.394 -1.27  -0.511 -0.855 -1.373],64524.066,16521671,16984.469,99.0,0.5782119,52131.83402585983,219335.95,47500,-11.9069,1.5632816e-07,-17.385265465336015,-16.893803,7.0437922,-13.168,475,24.216711,,1.2848401,100,6035.635,-16.611767,575.4199,-69.21474,,409.5,16.59154
0.047699135,100.0,[-1.387 -1.27  -0.517 -0.846 -1.37 ],1241.2294,16562560,892.3727,99.0,0.94922185,52266.69090104103,26987.467,47600,-14.25672,3.1781852e-05,-31.62920524419707,-17.214458,11.847922,-15.153902,476,33.1364,,2.0664048,100,113.10443,-16.70135,208.96626,-66.82226,,408.89,13.751076
0.04790021,100.0,[-1.39  -1.273 -0.509 -0.845 -1.371],7065.489,16605247,5305.4546,99.0,0.564483,52404.56852555275,154191.05,47700,-12.041623,1.1841484e-05,-29.88127090648295,-17.351343,16.095377,-13.081243,477,17.344902,,1.1634609,100,611.4646,-16.86659,102.12618,-62.937023,,426.87,14.376111
0.047818545,100.0,[-1.388 -1.271 -0.517 -0.849 -1.371],340037.25,16647630,83006.51,99.0,1.0679871,52541.66829562187,1215175.2,47800,-9.50196,9.465984e-07,-23.18576902687367,-16.314213,7.663987,-11.913776,478,272.33807,,9.122483,100,27146.152,-15.938079,5963.4727,-68.93143,,423.83,13.512532
0.046407085,100.0,[-1.386 -1.261 -0.512 -0.855 -1.371],27531.86,16687208,7526.3774,99.0,0.7294998,52672.21136403084,130336.39,47900,-14.421574,4.510317e-06,-21.848479294903463,-19.217817,3.4115634,-15.667786,479,64.346085,,2.3180025,100,2681.6904,-18.863377,310.2119,-65.72555,,395.78,17.605082
0.046451118,100.0,[-1.387 -1.267 -0.505 -0.849 -1.373],5227.3906,16724972,1543.8224,99.0,0.82795775,52793.60648036003,18038.582,48000,-15.99358,2.9417975e-05,-34.46874675278719,-19.564514,16.42438,-17.356901,480,62.381,,2.5067904,100,590.96655,-19.005342,289.38818,-63.459305,,377.64,17.230537
0.04182379,100.0,[-1.387 -1.27  -0.503 -0.841 -1.372],6342.4736,16764356,1769.0758,99.0,1.6391158,52921.686668634415,16576.53,48100,-15.210621,2.5759437e-05,-40.376673231046205,-20.588186,6.803711,-16.847961,481,401.99127,,12.4988985,100,717.54,-19.93317,836.4478,-66.26213,,393.84,16.131784
0.04142673,100.0,[-1.391 -1.277 -0.506 -0.856 -1.377],195015460.0,16804173,211145490.0,99.0,36.12602,53053.68559551239,10756785000.0,48200,63.96473,1.1766672e-10,-31.001281586702817,-19.601274,4.2215166,35.130756,482,37111.52,,771.5841,100,9625337.0,-19.098354,602037.56,-66.86748,,398.17,15.809792
0.038700324,100.0,[-1.387 -1.281 -0.515 -0.848 -1.378],8262.279,16847777,8019.3413,99.0,0.6124274,53196.93014907837,221603.12,48300,-11.576234,7.630693e-06,-28.524236882568072,-15.560625,3.8071544,-12.533331,483,18.07576,,1.0192505,100,699.829,-15.097887,97.51364,-63.100292,,436.04,13.835096
0.041537467,100.0,[-1.388 -1.28  -0.505 -0.846 -1.38 ],804.6705,16891663,303.04608,99.0,0.9718058,53337.889598846436,7107.413,48400,-15.329647,2.1549577e-05,-39.28718034679868,-17.59274,6.6327853,-16.41057,484,53.569836,,2.8527052,100,102.40032,-16.955399,293.7664,-66.018,,438.86,13.027727
0.04116464,100.0,[-1.382 -1.278 -0.509 -0.851 -1.377],10916.741,16935223,8041.75,99.0,0.6575283,53479.31552529335,256261.52,48500,-11.116734,1.3315807e-05,-21.85108375874273,-14.160895,13.551287,-11.953735,485,67.32141,,2.2095857,100,1013.75946,-13.806413,184.80588,-64.26597,,435.6,12.899333
0.040698845,100.0,[-1.386 -1.274 -0.502 -0.855 -1.378],3529.172,16974249,1981.5066,99.0,0.7196475,53604.82954239845,64442.23,48600,-15.751618,2.4117102e-05,-31.593723195946854,-20.593653,9.792107,-16.897663,486,58.3155,,1.819328,100,341.4597,-20.081121,263.10452,-67.461235,,390.26,16.693737
0.043162923,100.0,[-1.387 -1.277 -0.496 -0.85  -1.378],218879.19,17017801,141675.28,99.0,0.78798336,53739.495393037796,3938411.0,48700,-10.89625,1.2812038e-07,-22.928543009943514,-15.622402,16.189163,-12.427318,487,83.5266,,3.4575899,100,15495.132,-15.250441,717.5253,-63.66507,,435.52,14.6727915
0.04208397,100.0,[-1.392 -1.28  -0.487 -0.853 -1.376],5694.147,17060947,4926.3833,99.0,0.78912896,53872.463797330856,158588.44,48800,-12.232897,1.2941989e-07,-29.162794937309865,-17.076015,3.5497127,-13.237821,488,56.823605,,1.990624,100,460.05917,-16.602919,92.710304,-62.018944,,431.46,12.859189
0.041000165,100.0,[-1.389 -1.277 -0.495 -0.856 -1.377],8492.61,17104079,6776.908,99.0,1.0281403,54004.60232591629,194955.72,48900,-11.56687,6.66954e-05,-25.06443065310519,-14.491132,5.691916,-12.409206,489,63.66871,,2.647716,100,670.2672,-14.08452,227.6106,-57.374676,,431.32,12.351869
0.039306406,100.0,[-1.39  -1.277 -0.486 -0.855 -1.378],1.4335365,17145261,0.49805143,99.0,0.98111814,54130.41073679924,3.6104965,49000,-16.644207,0.087696634,-28.83835245793679,-17.87323,3.2617679,-17.130505,490,4.003288,,0.45418718,100,1.0002766,-17.405397,292.89444,-66.69079,,411.82,14.614406
0.039965887,100.0,[-1.396 -1.28  -0.491 -0.857 -1.38 ],978.5642,17187458,275.48386,99.0,0.73857814,54262.27749657631,2632.4568,49100,-13.5345335,4.6601228e-05,-25.14546993087056,-16.78173,5.8917,-14.264956,491,22.546215,,1.4584825,100,139.10649,-16.373804,152.24535,-67.427376,,421.97,13.802285
0.039050292,100.0,[-1.398 -1.282 -0.49  -0.849 -1.379],19738.842,17229952,14032.295,99.0,1.1092697,54393.97811317444,381303.44,49200,-11.130342,1.5093457e-06,-38.79959104739647,-17.16351,14.749693,-12.75316,492,141.29333,,5.9541655,100,1489.2485,-16.53408,337.96112,-64.82767,,424.94,13.067521
0.03910926,100.0,[-1.395 -1.281 -0.498 -0.853 -1.38 ],593.87634,17271011,234.52426,99.0,0.55940884,54520.36322140694,4829.302,49300,-10.594151,8.0107944e-05,-34.480941765962754,-16.450947,9.054871,-11.574082,493,12.52607,,0.93020594,100,82.283485,-15.891576,115.01395,-69.14132,,410.59,15.195983
