EmpiricalD2,MinD2w0t,MaxD2w0t,Bound,InitialReturnMean,J_sample_variance,StdD2w0t,MeanD2w0t,InitialReturnMin,MeanIW,InitialReturnMax,EpisodesSoFar,Iteration,EpRewMean,EpThisIter,ReturnStepMaxmin,StdIW,MaxIW,Weights,TimeElapsed,InitialBound,MinIW,EpLenMean,ReturnStepMax,InitialReturnStd,TimestepsSoFar,MeanEntropy,ReturnMeanIW
1.0000653,,1.000176,-3040.2517,-97.625984,3.7685251,0.2899068,0.092623495,-99.657326,0.99804586,-91.32515,40200,402,-142.56565381792777,100,100.0,0.007070946,1.0249261,[ 0.57  -0.553  0.221  0.39  -0.009],4832.554746866226,-3040.347,0.97727644,46.31,100.0,1.8029885,1766956,1.4102427,-97.46053
1.0000505,,1.0001409,-2960.9712,-97.46944,2.96897,0.27603826,0.083102815,-99.64407,0.99825096,-91.52612,40300,403,-137.67276052534652,100,100.0,0.007998933,1.018365,[ 0.569 -0.552  0.221  0.39  -0.009],4846.28119969368,-2961.044,0.9632828,41.55,100.0,1.5649056,1771111,1.4096123,-97.32955
1.0000577,,1.0001045,-2917.564,-97.348495,3.5774655,0.28763393,0.091022305,-99.63195,0.9988387,-92.13573,40400,404,-141.4775334017441,100,99.998436,0.0067390627,1.0157255,[ 0.569 -0.552  0.221  0.39  -0.009],4860.9021055698395,-2917.6091,0.98116344,45.51,100.0,1.7507994,1775662,1.409612,-97.259766
1.0000694,,1.0002022,-3072.5984,-97.302315,4.6790023,0.29854214,0.09890262,-99.71389,0.9986197,-90.475685,40500,405,-145.3042458614959,100,100.0,0.0082357945,1.0294083,[ 0.569 -0.552  0.221  0.39  -0.009],4875.883265018463,-3072.6611,0.9723739,49.45,100.0,2.0123692,1780607,1.4098144,-97.18842
1.0000972,,1.0001396,-3019.192,-97.378456,3.925515,0.28676885,0.090402424,-99.63625,0.99885345,-89.48169,40600,406,-141.21472238118298,100,100.0,0.009241313,1.0304217,[ 0.569 -0.552  0.221  0.39  -0.009],4891.43519449234,-3019.2493,0.96865076,45.2,100.0,1.9048284,1785127,1.4101346,-97.272285
1.0000608,,1.0001178,-3027.5327,-97.71498,3.24823,0.2808093,0.0863016,-99.61271,0.99916744,-92.53604,40700,407,-139.56773365792304,100,100.0,0.008183445,1.0289586,[ 0.569 -0.552  0.221  0.39  -0.009],4905.495541572571,-3027.5698,0.97922224,43.15,100.0,1.6210086,1789442,1.410128,-97.644264
1.0000209,,1.0000684,-2955.8936,-97.361885,4.086521,0.27528933,0.08260118,-99.71773,0.99924856,-91.46522,40800,408,-137.33418915080293,100,100.0,0.0033936705,1.0094093,[ 0.569 -0.553  0.221  0.39  -0.009],4917.726037502289,-2955.9285,0.9861552,41.3,100.0,1.9422203,1793572,1.4101632,-97.29944
1.0000329,,1.0001303,-3032.3135,-97.4924,4.0609746,0.29773197,0.09830284,-99.74301,0.9986247,-91.40056,40900,409,-145.24440906042025,100,100.0,0.005174549,1.0192804,[ 0.569 -0.553  0.221  0.389 -0.009],4933.963498353958,-3032.3777,0.9839241,49.15,100.0,1.8472958,1798487,1.410128,-97.3712
1.0001357,,1.0002159,-2988.89,-97.531746,4.45542,0.28354323,0.08816346,-99.60875,0.99795735,-91.967834,41000,410,-140.2452845215989,100,100.0,0.010934605,1.0257081,[ 0.568 -0.552  0.22   0.389 -0.009],4949.034291267395,-2988.9663,0.9663332,44.08,100.0,1.7559819,1802895,1.410162,-97.38508
1.0001023,,1.000173,-3009.738,-97.17807,5.4741416,0.27951148,0.08542317,-99.618835,0.99821675,-91.66731,41100,411,-138.4910879875226,100,100.0,0.010455922,1.0260308,[ 0.568 -0.553  0.22   0.389 -0.009],4962.283437013626,-3009.8098,0.96183634,42.71,100.0,1.98052,1807166,1.4101508,-97.0398
1.0000296,,1.0000635,-3039.4375,-97.5325,3.514497,0.2912723,0.09360059,-99.662,0.99972534,-91.907486,41200,412,-142.96562749441225,100,100.0,0.005604745,1.0162227,[ 0.568 -0.552  0.221  0.39  -0.009],4977.02884054184,-3039.4534,0.98703104,46.8,100.0,1.8071464,1811846,1.4101617,-97.501564
1.0000397,,1.0000803,-3056.629,-97.58949,3.3411088,0.28065214,0.08620097,-99.56658,0.99923795,-92.78202,41300,413,-139.34129853415078,100,100.0,0.006143625,1.0150644,[ 0.567 -0.552  0.22   0.39  -0.009],4989.441462993622,-3056.6687,0.9706961,43.1,100.0,1.7345245,1816156,1.4101634,-97.5277
1.000275,,1.0004292,-3045.8967,-97.46561,5.187588,0.28444237,0.088786796,-99.534164,0.99625313,-92.24106,41400,414,-140.5167251136617,100,100.0,0.01795278,1.0409883,[ 0.568 -0.552  0.221  0.39  -0.009],5003.612390041351,-3046.0215,0.9307254,44.39,100.0,1.8291498,1820595,1.4101346,-97.215385
1.0000367,,1.0000658,-2907.2239,-97.47139,3.2079782,0.27673802,0.08356119,-99.724434,0.99909014,-92.73692,41500,415,-137.9214835466388,100,100.0,0.005173472,1.0155602,[ 0.569 -0.552  0.221  0.39  -0.009],5018.6245675086975,-2907.271,0.9861043,41.78,100.0,1.70818,1824773,1.4104983,-97.39716
1.0000522,,1.0001085,-2917.8398,-97.638336,2.0246344,0.28236648,0.087362595,-99.4776,0.9986886,-93.806595,41600,416,-139.9877903694979,100,100.0,0.007090767,1.0165551,[ 0.568 -0.552  0.221  0.389 -0.009],5032.982166528702,-2917.8992,0.97577375,43.68,100.0,1.376255,1829141,1.4097239,-97.52341
1.0002027,,1.0004743,-2883.9775,-97.3992,3.981196,0.28444678,0.08878824,-99.48193,0.9966553,-92.3781,41700,417,-140.4266640095068,100,100.0,0.012452959,1.0358312,[ 0.568 -0.552  0.221  0.389 -0.009],5047.936120271683,-2884.128,0.9585108,44.39,100.0,1.6876663,1833580,1.4095418,-97.10397
1.0004416,,1.0005985,-2995.832,-97.44029,5.6774054,0.28788373,0.09118955,-99.63826,0.99494296,-92.01991,41800,418,-141.6777245766887,100,100.0,0.01948944,1.0459926,[ 0.567 -0.552  0.221  0.388 -0.009],5062.719822645187,-2996.0225,0.9447889,45.59,100.0,1.8528978,1838139,1.4092919,-97.07049
1.0001162,,1.000173,-2965.5408,-97.226166,4.949997,0.28922635,0.09214317,-99.65972,0.9985429,-90.0116,41900,419,-141.90438361812386,100,100.0,0.010619769,1.0293238,[ 0.566 -0.553  0.221  0.388 -0.01 ],5077.683945178986,-2965.5999,0.97260547,46.07,100.0,1.9128602,1842746,1.4092653,-97.106064
1.0000129,,1.0000252,-2987.1035,-97.577034,3.1392972,0.2775484,0.08410041,-99.598114,0.9995265,-92.46405,42000,420,-138.29955614349086,100,100.0,0.0034432681,1.0092862,[ 0.566 -0.553  0.221  0.389 -0.01 ],5090.173395395279,-2987.129,0.9907243,42.05,100.0,1.7336032,1846951,1.4092082,-97.53845
1.0000342,,1.0001323,-2997.351,-97.11778,5.2138042,0.2872996,0.09078166,-99.64675,0.998863,-90.33314,42100,421,-141.10897710413613,100,100.0,0.005350929,1.0139426,[ 0.565 -0.553  0.22   0.388 -0.01 ],5104.602988958359,-2997.3948,0.9790781,45.39,100.0,2.1065738,1851490,1.409158,-97.03381
1.0000794,,1.0001353,-3030.7944,-97.90416,2.5857778,0.27105716,0.07984198,-99.53498,0.9988034,-92.21236,42200,422,-136.55584922525932,100,100.0,0.009209487,1.0250295,[ 0.566 -0.553  0.22   0.388 -0.01 ],5116.644493818283,-3030.8396,0.9755394,39.92,100.0,1.3672272,1855482,1.4092648,-97.81559
1.0002025,,1.0002687,-2984.7014,-97.16361,5.3118806,0.28654385,0.09024457,-99.62696,0.9979353,-91.59155,42300,423,-140.90735438568078,100,100.0,0.013334119,1.0328456,[ 0.565 -0.553  0.22   0.388 -0.01 ],5131.096056938171,-2984.793,0.96543276,45.12,100.0,1.9548272,1859994,1.409612,-96.98838
1.0002124,,1.0002981,-3016.928,-97.65524,3.557794,0.28784484,0.09116455,-99.81189,0.99787563,-93.00667,42400,424,-141.8842175732919,100,100.0,0.013924959,1.0345075,[ 0.566 -0.553  0.22   0.388 -0.009],5146.396213054657,-3017.0227,0.9543988,45.58,100.0,1.5668051,1864552,1.4092666,-97.47665
1.0005528,,1.0008454,-3061.3923,-97.75015,3.924892,0.29180616,0.09397252,-99.62559,0.9935908,-92.68451,42500,425,-143.36235536301788,100,100.0,0.020061104,1.0447569,[ 0.565 -0.553  0.22   0.388 -0.01 ],5161.969906330109,-3061.6248,0.9423353,46.98,100.0,1.427184,1869250,1.4092064,-97.30503
1.0001419,,1.000212,-2950.8674,-97.60191,3.3370929,0.28344446,0.08810353,-99.58844,0.9984725,-92.5316,42600,426,-140.32734258993622,100,100.0,0.011183045,1.0221436,[ 0.564 -0.554  0.22   0.387 -0.01 ],5176.077641487122,-2950.9438,0.9610539,44.05,100.0,1.6270632,1873655,1.4090927,-97.460464
1.000059,,1.0002109,-2896.3728,-97.819626,3.012251,0.2792198,0.08522324,-99.65814,0.99822724,-91.61192,42700,427,-139.12291913904036,100,100.0,0.006575169,1.0246413,[ 0.564 -0.554  0.22   0.386 -0.01 ],5189.719741106033,-2896.4585,0.97854996,42.61,100.0,1.6430092,1877916,1.4092932,-97.66222
1.0000157,,1.0000513,-3007.3113,-97.59978,3.1415708,0.28408638,0.08854073,-99.530975,0.9994586,-91.92726,42800,428,-140.49612762949928,100,100.0,0.004145453,1.0145755,[ 0.564 -0.555  0.22   0.387 -0.01 ],5204.1583552360535,-3007.334,0.9783266,44.27,100.0,1.6508783,1882343,1.4091802,-97.55561
1.000043,,1.0000775,-3053.2732,-97.62608,3.1203992,0.2767049,0.08354113,-99.634,0.99929553,-92.368286,42900,429,-138.08955034938464,100,100.0,0.0066254633,1.0152036,[ 0.564 -0.555  0.22   0.387 -0.01 ],5216.276282310486,-3053.302,0.9807267,41.77,100.0,1.6537791,1886520,1.4090875,-97.57096
1.0000569,,1.0001783,-3002.445,-97.359856,4.1344695,0.27619937,0.08320292,-99.71788,0.9982634,-91.11256,43000,430,-137.60742375034724,100,100.0,0.008072597,1.0269185,[ 0.563 -0.555  0.22   0.387 -0.01 ],5228.224407911301,-3002.5142,0.9696055,41.6,100.0,1.7563827,1890680,1.4091781,-97.22277
1.0001558,,1.000292,-3039.2375,-97.4044,4.11021,0.29232213,0.094344795,-99.54242,0.99762607,-92.64691,43100,431,-143.16327193631582,100,100.0,0.011832551,1.0452435,[ 0.563 -0.555  0.22   0.388 -0.01 ],5241.2583684921265,-3039.3252,0.9679982,47.17,100.0,1.7311145,1895397,1.4091798,-97.23375
1.000098,,1.0001581,-3002.5022,-97.41278,4.151693,0.28020328,0.08588322,-99.70824,0.9986075,-91.85011,43200,432,-139.01288829803073,100,100.0,0.008859063,1.0174541,[ 0.562 -0.555  0.219  0.388 -0.01 ],5255.324192285538,-3002.5671,0.9757206,42.94,100.0,1.7563769,1899691,1.4087483,-97.28477
1.0000772,,1.0001178,-3045.5227,-97.68913,3.1974375,0.29672924,0.09756196,-99.66206,0.9991645,-92.92982,43300,433,-145.0892879116664,100,100.0,0.007615652,1.034003,[ 0.562 -0.555  0.219  0.388 -0.01 ],5269.746383428574,-3045.5679,0.9776831,48.78,100.0,1.6406875,1904569,1.4085495,-97.60801
1.0001444,,1.0002134,-2970.6482,-97.76098,3.0524673,0.28302535,0.087804005,-99.59328,0.9980219,-93.201805,43400,434,-140.33796553360358,100,100.0,0.011745455,1.0331131,[ 0.563 -0.554  0.22   0.388 -0.01 ],5284.299301147461,-2970.7356,0.966592,43.9,100.0,1.5560892,1908959,1.4087534,-97.59211
1.0003314,,1.000522,-2972.6038,-97.65359,4.0421557,0.27496666,0.082389645,-99.625565,0.9942648,-91.10327,43500,435,-137.52581497528854,100,99.99773,0.015035983,1.0444485,[ 0.563 -0.555  0.219  0.388 -0.01 ],5298.283795595169,-2972.8562,0.96539676,41.19,100.0,1.6898719,1913078,1.4097041,-97.188995
1.0000398,,1.0000721,-3043.264,-97.53372,3.0787063,0.2897259,0.09250125,-99.65726,0.99936897,-92.33017,43600,436,-142.38380390694158,100,100.0,0.0059254183,1.0177443,[ 0.562 -0.555  0.219  0.387 -0.009],5312.885830402374,-3043.2935,0.979896,46.25,100.0,1.6750468,1917703,1.4097037,-97.47918
1.0001922,,1.0002924,-2895.8806,-97.3409,4.693445,0.28087693,0.08634476,-99.690216,0.9977974,-93.052185,43700,437,-139.18402997581742,100,100.0,0.013039042,1.0485723,[ 0.562 -0.555  0.219  0.387 -0.009],5326.509242296219,-2895.9797,0.96907926,43.17,100.0,1.7366854,1922020,1.4100709,-97.15244
1.0000157,,1.000145,-2988.7097,-97.31052,3.156282,0.28434616,0.08872105,-99.50064,0.9992836,-91.75665,43800,438,-140.30102043049408,100,100.0,0.0041918536,1.0161371,[ 0.561 -0.555  0.219  0.386 -0.009],5340.026643276215,-2988.745,0.9838,44.36,100.0,1.7260202,1926456,1.4097943,-97.243004
1.0001563,,1.000322,-2862.768,-97.83429,2.8533459,0.26639375,0.07686515,-99.687614,0.997533,-93.66524,43900,439,-135.0114515652669,100,100.0,0.01194055,1.039859,[ 0.561 -0.555  0.219  0.386 -0.009],5351.463722705841,-2862.8982,0.9743129,38.43,100.0,1.4731206,1930299,1.4100643,-97.6007
1.0001091,,1.0002186,-3052.7043,-97.6301,3.0160186,0.28304753,0.087823436,-99.69163,0.99826187,-93.186356,44000,440,-140.18610944408059,100,100.0,0.009923408,1.0297229,[ 0.56  -0.554  0.218  0.385 -0.009],5363.770087480545,-3052.7783,0.9777302,43.91,100.0,1.6107535,1934690,1.4101564,-97.4817
1.0000817,,1.0001225,-2936.9836,-97.78851,2.5105886,0.2787919,0.084942386,-99.65427,0.9984986,-93.598335,44100,441,-138.9689196217042,100,100.0,0.008361737,1.0240691,[ 0.56  -0.554  0.218  0.385 -0.009],5374.528147935867,-2937.0535,0.9789345,42.47,100.0,1.473683,1938937,1.4106045,-97.668755
1.0000472,,1.0001239,-2933.893,-97.685455,3.032601,0.28116068,0.086542696,-99.60657,0.99863976,-92.37184,44200,442,-139.6623019546708,100,100.0,0.006149029,1.0231006,[ 0.56  -0.553  0.218  0.385 -0.008],5386.820476055145,-2933.95,0.98315215,43.27,100.0,1.6108658,1943264,1.4111327,-97.570915
1.0000142,,1.0000459,-3056.3198,-97.71506,2.055032,0.28449813,0.088820495,-99.62432,0.99964267,-93.00677,44300,443,-140.81838508624773,100,100.0,0.003721451,1.0115745,[ 0.56  -0.554  0.218  0.384 -0.008],5398.442420005798,-3056.3381,0.99048924,44.41,100.0,1.4282072,1947705,1.4114746,-97.68022
1.0001186,,1.0002075,-3050.3179,-97.47547,5.4667845,0.2844325,0.08878375,-99.66196,0.99814487,-91.325066,44400,444,-140.49014175300647,100,100.0,0.010189768,1.0204597,[ 0.56  -0.553  0.218  0.384 -0.008],5411.038689136505,-3050.399,0.96223944,44.39,100.0,2.0288374,1952144,1.4110411,-97.315506
1.0002563,,1.0003783,-2968.065,-97.522705,4.015765,0.28282717,0.08766668,-99.59331,0.99658763,-93.230804,44500,445,-140.00540342248777,100,100.0,0.013504977,1.0266451,[ 0.56  -0.553  0.218  0.384 -0.008],5423.666682720184,-2968.221,0.95261425,43.83,100.0,1.5832956,1956527,1.4112405,-97.24236
1.0000523,,1.0001609,-2910.5356,-97.24832,4.8434205,0.27573505,0.08290344,-99.55794,0.99814576,-91.65329,44600,446,-137.31009023787803,100,100.0,0.0073910765,1.0178431,[ 0.562 -0.554  0.218  0.385 -0.008],5435.1099689006805,-2910.61,0.967352,41.45,100.0,1.8808138,1960672,1.4111111,-97.10174
1.0001141,,1.0002276,-3060.732,-97.66453,4.3015256,0.2845064,0.08882375,-99.68077,0.9981309,-91.10228,44700,447,-140.7054792103146,100,99.99272,0.009936288,1.0280837,[ 0.562 -0.554  0.218  0.386 -0.008],5446.293455123901,-3060.8208,0.9619107,44.41,100.0,1.836867,1965113,1.4105232,-97.49229
1.0001438,,1.0002061,-2968.188,-97.57029,3.7764559,0.2789784,0.08506345,-99.63288,0.9980838,-91.483055,44800,448,-138.7679524439967,100,100.0,0.012054731,1.0336494,[ 0.561 -0.554  0.218  0.386 -0.008],5456.96906709671,-2968.2686,0.96642435,42.53,100.0,1.7413002,1969366,1.4106084,-97.42339
1.0000213,,1.0000517,-2977.012,-97.51394,2.7738214,0.280726,0.08624078,-99.6066,0.9996575,-93.05365,44900,449,-139.27060740326021,100,100.0,0.0045167953,1.0179191,[ 0.56  -0.554  0.218  0.385 -0.008],5467.6775686740875,-2977.0347,0.9908409,43.12,100.0,1.6770715,1973678,1.4107058,-97.47187
1.0000659,,1.000133,-3022.834,-97.436844,4.043392,0.29014996,0.09280147,-99.52642,0.99908733,-91.51851,45000,450,-142.46504236152086,100,100.0,0.008166939,1.0200214,[ 0.56  -0.554  0.218  0.385 -0.008],5479.5773804187775,-3022.8723,0.97469306,46.4,100.0,1.9156545,1978318,1.4106082,-97.36529
1.0002046,,1.0002681,-2974.8362,-97.545616,3.6622527,0.28269017,0.087584354,-99.532646,0.99769264,-91.9223,45100,451,-139.97924031394612,100,100.0,0.012987467,1.035574,[ 0.561 -0.553  0.218  0.385 -0.008],5490.865020275116,-2974.9302,0.9704198,43.79,100.0,1.6888858,1982697,1.4110407,-97.36893
1.000269,,1.0004215,-2927.5479,-97.6099,4.150665,0.29168853,0.09388763,-99.55932,0.9969042,-91.91245,45200,452,-143.1808818750256,100,100.0,0.014428343,1.047271,[ 0.56  -0.554  0.217  0.385 -0.008],5503.338543891907,-2927.678,0.9571865,46.94,100.0,1.7472775,1987391,1.4111329,-97.35663
1.0000796,,1.0001671,-2927.804,-97.79275,3.5698788,0.28607637,0.08992254,-99.70114,0.99875623,-92.41722,45300,453,-141.4045423472914,100,100.0,0.008596686,1.01906,[ 0.561 -0.553  0.218  0.386 -0.008],5514.190351009369,-2927.8608,0.9707727,44.96,100.0,1.6013412,1991887,1.4115858,-97.68294
1.00014,,1.0002512,-2927.5142,-97.560715,3.9199347,0.28541952,0.08946529,-99.58695,0.9971307,-92.342476,45400,454,-140.94121021625526,100,100.0,0.010586298,1.0324941,[ 0.561 -0.553  0.218  0.385 -0.007],5524.3880660533905,-2927.629,0.9697559,44.73,100.0,1.724888,1996360,1.4112195,-97.34917
1.0001746,,1.0002353,-2974.8235,-97.52016,4.073636,0.28258234,0.087503634,-99.570694,0.9979978,-89.86535,45500,455,-139.9167787391387,100,100.0,0.011546549,1.0304158,[ 0.56  -0.552  0.217  0.385 -0.008],5534.788091659546,-2974.9048,0.97200495,43.75,100.0,1.8390853,2000735,1.4111383,-97.36485
1.0000865,,1.0001543,-2997.8113,-97.59692,2.8799057,0.28801292,0.091281876,-99.63874,0.9988167,-92.65254,45600,456,-141.878956297457,100,100.0,0.008582222,1.030785,[ 0.56  -0.553  0.217  0.385 -0.008],5544.990373849869,-2997.874,0.9739715,45.64,100.0,1.6763356,2005299,1.4111608,-97.49855
1.0001385,,1.0002882,-2956.045,-97.5932,4.111236,0.28751507,0.090925224,-99.61177,0.9973308,-92.13234,45700,457,-141.68759085719265,100,100.0,0.012912149,1.0358106,[ 0.559 -0.553  0.217  0.385 -0.008],5555.958324432373,-2956.16,0.96526897,45.46,100.0,1.6981556,2009845,1.4110264,-97.37682
1.0000482,,1.0000947,-3008.498,-97.35398,4.3556504,0.27945736,0.08538172,-99.59308,0.99886405,-89.81076,45800,458,-138.72362877878552,100,100.0,0.007037533,1.0210456,[ 0.558 -0.553  0.217  0.386 -0.008],5566.564473867416,-3008.552,0.98277944,42.69,100.0,2.0041058,2014114,1.4111061,-97.26015
1.0000443,,1.0000576,-3042.0015,-97.7563,3.1662831,0.27667764,0.0835209,-99.63596,0.99940234,-89.89127,45900,459,-138.20975961748653,100,100.0,0.006578576,1.0156355,[ 0.558 -0.553  0.217  0.385 -0.008],5576.706536531448,-3042.0283,0.98089695,41.76,100.0,1.6494973,2018290,1.4110264,-97.70696
1.0004017,,1.0005845,-3068.4277,-97.29088,5.6707788,0.28398117,0.088469066,-99.61716,0.9957589,-91.628845,46000,460,-140.1607563614568,100,100.0,0.01659576,1.0448704,[ 0.559 -0.552  0.217  0.385 -0.008],5586.482352256775,-3068.6206,0.9449644,44.23,100.0,2.0033736,2022713,1.4112445,-96.93411
1.0000606,,1.0001664,-2983.0366,-97.460175,4.3060365,0.28590325,0.08980389,-99.70019,0.9980964,-91.4695,46100,461,-141.01410755334197,100,100.0,0.00875831,1.0194122,[ 0.558 -0.553  0.216  0.385 -0.008],5597.368556261063,-2983.1262,0.9652661,44.9,100.0,1.8080983,2027203,1.4111323,-97.29249
1.000264,,1.0003811,-3048.3818,-97.36585,5.202195,0.29028636,0.09288627,-99.69095,0.99732065,-91.301834,46200,462,-142.4089659837733,100,100.0,0.014200765,1.032556,[ 0.558 -0.554  0.217  0.386 -0.008],5608.507500171661,-3048.495,0.9333185,46.44,100.0,1.9343277,2031847,1.4111329,-97.14342
1.0002677,,1.0003924,-3037.6443,-97.49572,4.5563726,0.28731245,0.09078613,-99.52572,0.9967839,-91.78859,46300,463,-141.51615811253342,100,100.0,0.014333165,1.0324037,[ 0.559 -0.553  0.217  0.386 -0.008],5619.2618544101715,-3037.7659,0.95418537,45.39,100.0,1.8437175,2036386,1.4107698,-97.26032
1.0000969,,1.000393,-3030.2588,-97.43388,4.47897,0.2986212,0.09896433,-99.67071,0.9977027,-90.84105,46400,464,-145.51972767914654,100,100.0,0.010363091,1.0239882,[ 0.56  -0.553  0.217  0.386 -0.008],5631.1770486831665,-3030.3694,0.9490863,49.48,100.0,1.875922,2041334,1.4102644,-97.2313
1.000051,,1.0001024,-2988.9812,-97.61158,3.365767,0.30225882,0.101702206,-99.60634,0.9987456,-92.73331,46500,465,-147.0772312285983,100,100.0,0.006138894,1.0178828,[ 0.561 -0.553  0.217  0.385 -0.009],5643.454716920853,-2989.0461,0.98698175,50.85,100.0,1.7396603,2046419,1.4106858,-97.50838
1.0001912,,1.0003196,-2965.73,-97.445946,4.8258624,0.28184906,0.08700493,-99.55358,0.99809825,-91.60695,46600,466,-139.59194820848504,100,99.999016,0.015275073,1.0373136,[ 0.56  -0.552  0.217  0.385 -0.008],5653.793516397476,-2965.8198,0.9541733,43.5,100.0,1.8837795,2050769,1.4106796,-97.25681
1.0000728,,1.0001049,-2997.7363,-97.50167,3.378705,0.27627417,0.083261326,-99.540405,0.99916935,-92.15667,46700,467,-137.80597698688103,100,100.0,0.0071847574,1.0277376,[ 0.56  -0.553  0.217  0.385 -0.008],5664.174740314484,-2997.7788,0.9828145,41.63,100.0,1.7247316,2054932,1.4106095,-97.43141
1.000162,,1.0002722,-2942.3665,-97.39492,3.9023514,0.27573866,0.08290461,-99.71533,0.99755186,-92.78166,46800,468,-137.47622065660826,100,100.0,0.012128634,1.0288335,[ 0.56  -0.553  0.217  0.385 -0.008],5674.208208322525,-2942.4714,0.9673713,41.45,100.0,1.8190441,2059077,1.4100485,-97.182945
1.0000285,,1.0000519,-2936.8152,-97.573265,3.1871042,0.27781948,0.084280804,-99.58131,0.99942374,-91.947235,46900,469,-138.37271199232654,100,100.0,0.0046068747,1.0101666,[ 0.559 -0.554  0.217  0.385 -0.009],5684.658638477325,-2936.8381,0.9885135,42.14,100.0,1.7457713,2063291,1.4096323,-97.530014
1.000029,,1.000102,-2992.9832,-97.92774,2.142944,0.27802986,0.08442076,-99.648544,0.999354,-92.382614,47000,470,-138.8552154000145,100,100.0,0.00519808,1.009717,[ 0.559 -0.554  0.217  0.385 -0.009],5694.53583073616,-2993.0112,0.9835904,42.21,100.0,1.389996,2067512,1.4096268,-97.878716
1.000138,,1.0002229,-2930.7227,-97.59682,4.689802,0.28328353,0.08798349,-99.75539,0.998495,-92.03818,47100,471,-140.24844130814532,100,100.0,0.012724175,1.0363324,[ 0.56  -0.555  0.217  0.386 -0.009],5704.065031051636,-2930.7964,0.9588785,43.99,100.0,1.8090346,2071911,1.4096283,-97.457466
1.0000683,,1.0001581,-2917.5989,-97.41799,3.8358388,0.27381805,0.081643015,-99.55737,0.9984231,-90.05257,47200,472,-136.90496711200933,100,100.0,0.0071936906,1.0206335,[ 0.56  -0.555  0.217  0.385 -0.009],5713.4387040138245,-2917.6787,0.9827767,40.82,100.0,1.8775566,2075993,1.4101281,-97.26933
1.000014,,1.0000404,-3026.31,-97.54988,3.2393746,0.28856862,0.09168091,-99.57358,0.9994886,-91.18526,47300,473,-142.034705124276,100,100.0,0.004480576,1.0111023,[ 0.56  -0.556  0.217  0.386 -0.009],5724.185048341751,-3026.334,0.9792564,45.84,100.0,1.8319055,2080577,1.4100431,-97.5042
1.0001101,,1.0003015,-2961.019,-97.57559,3.6605365,0.2813265,0.086646155,-99.60999,0.99696094,-92.25317,47400,474,-139.57696385340162,100,100.0,0.008006125,1.0175909,[ 0.56  -0.557  0.217  0.386 -0.009],5733.429738044739,-2961.1501,0.9711895,43.32,100.0,1.7022337,2084909,1.4104966,-97.313934
1.0000205,,1.0000527,-3036.178,-97.647255,3.186218,0.27921236,0.08522069,-99.79945,0.9995319,-89.51041,47500,475,-138.9515224828751,100,100.0,0.004334445,1.0140067,[ 0.561 -0.556  0.217  0.385 -0.009],5742.656141042709,-3036.1965,0.98472005,42.61,100.0,1.7795092,2089170,1.4102428,-97.6111
1.0004089,,1.0005505,-3044.8145,-97.838135,4.8336406,0.28655997,0.09024975,-99.65278,0.9955282,-93.47643,47600,476,-141.6267771071129,100,100.0,0.018868648,1.0420375,[ 0.561 -0.556  0.217  0.384 -0.009],5752.458636045456,-3045.025,0.94847333,45.12,100.0,1.5214248,2093682,1.4097875,-97.44902
1.0001456,,1.0002494,-2950.7632,-97.528076,5.8149147,0.2944137,0.095865116,-99.61652,0.99739534,-91.234406,47700,477,-144.06749951076463,100,100.0,0.011977552,1.030224,[ 0.56  -0.557  0.217  0.384 -0.009],5762.981892108917,-2950.87,0.9603509,47.93,100.0,1.9450469,2098475,1.4092915,-97.33259
1.0000222,,1.0000796,-3054.9587,-97.806404,2.9390323,0.29354644,0.0952416,-99.69618,0.9991006,-93.01016,47800,478,-144.10572091572837,100,100.0,0.004195492,1.0116884,[ 0.559 -0.557  0.217  0.384 -0.01 ],5773.184809923172,-3055.002,0.98612523,47.62,100.0,1.6425931,2103237,1.4092706,-97.727646
1.00014,,1.0002886,-2963.4834,-97.611404,4.0146027,0.2745118,0.08208536,-99.65025,0.99715537,-92.2552,47900,479,-137.35861410497768,100,100.0,0.010444669,1.0329322,[ 0.559 -0.556  0.217  0.384 -0.01 ],5782.57812333107,-2963.6108,0.96605414,41.04,100.0,1.5862861,2107341,1.4086307,-97.3628
1.0000548,,1.0001168,-2974.5857,-97.255135,4.6046934,0.28202218,0.087122165,-99.67852,0.9986893,-91.68262,48000,480,-139.44074420731053,100,99.991875,0.007218198,1.019112,[ 0.558 -0.556  0.216  0.383 -0.01 ],5792.537596940994,-2974.6396,0.98111016,43.56,100.0,2.0708873,2111697,1.4080964,-97.15172
1.0004634,,1.0006174,-3007.4485,-97.914154,4.2611833,0.29408723,0.09561131,-99.68317,0.995303,-92.73924,48100,481,-144.37501042883065,100,100.0,0.019577146,1.0360315,[ 0.558 -0.556  0.216  0.383 -0.011],5802.424200296402,-3007.6482,0.92393637,47.8,100.0,1.4031074,2116477,1.4080949,-97.52376
1.0000304,,1.0000824,-3041.6753,-97.43217,4.2117376,0.29753956,0.09816121,-99.58804,0.9993214,-91.0014,48200,482,-145.10574557568762,100,100.0,0.0061165825,1.010946,[ 0.558 -0.555  0.217  0.383 -0.011],5812.873481988907,-3041.704,0.97241175,49.08,100.0,1.929021,2121385,1.4076757,-97.37645
