Bound,Weights,ReturnStepMax,J_sample_variance,EpLenMean,EmpiricalD2,InitialBound,InitialReturnMax,EpisodesSoFar,ReturnMeanIW,Iteration,EpThisIter,MeanIW,InitialReturnMean,MeanD2w0t,MaxD2w0t,MinD2w0t,TimeElapsed,MeanEntropy,EpRewMean,MinIW,TimestepsSoFar,ReturnStepMaxmin,InitialReturnStd,StdD2w0t,InitialReturnMin,StdIW,MaxIW
-73.42374,[-0.693  1.386 -0.811  0.268 -2.104],100.0,28547.172,16.53,126.87668,-94.05152,-86.236755,41400,-70.08941,414,100,0.7479609,-93.39543,0.68538487,1217.5149,,5579.783214330673,-0.6909323,-108.23327184746417,0.0004951194,688136,99.38665,2.6752338,14.703348,-97.583664,1.9041271,15.4552
-57.047634,[-0.702  1.397 -0.822  0.28  -2.11 ],100.0,4618.4136,15.99,252.58966,-94.1784,-86.54079,41500,-49.89754,415,100,0.5161001,-93.52459,2.466212,7592.2056,,5590.59018945694,-0.6911359,-107.85546423614167,0.00027488003,689735,99.39832,2.4939446,70.12973,-97.07909,0.7708379,13.765004
-63.174046,[-0.705  1.404 -0.812  0.259 -2.11 ],100.0,8097.9224,16.6,592.2101,-93.78191,-85.353806,41600,-52.38538,416,100,0.53942513,-93.09589,3.8278718,2666.3186,,5602.931701421738,-0.69073045,-107.9307914488235,1.3015426e-05,691395,99.370346,2.814229,63.104855,-97.85899,1.0208609,8.283637
-44.718185,[-0.704  1.4   -0.802  0.267 -2.11 ],100.0,2796.1033,16.07,726.3822,-94.00293,-84.060684,41700,-32.50422,417,100,0.3126166,-93.29005,3.0432754,2988.5894,,5615.927201747894,-0.68998563,-107.66616437626575,0.00014662043,693002,99.35181,2.7075934,51.30408,-97.50896,0.65655804,59.194305
-51.0697,[-0.699  1.408 -0.812  0.265 -2.109],100.0,9710.507,16.52,908.1385,-94.06348,-86.066414,41800,-39.443768,418,100,0.38710773,-93.32994,3.1699681,3002.19,,5629.69499540329,-0.6923386,-108.13022918465725,4.2489173e-05,694654,99.3896,2.7420857,56.123363,-97.41427,1.1015166,18.904549
-58.848633,[-0.688  1.421 -0.816  0.264 -2.111],100.0,9225.91,16.72,1230.2991,-94.24761,-80.73616,41900,-45.28412,419,100,0.45527428,-93.55742,5.0929217,6680.421,,5643.492419958115,-0.6933557,-108.58591028498107,3.9733648e-05,696326,99.36788,2.9528966,104.614426,-97.62853,1.1513267,36.03088
-52.888466,[-0.695  1.411 -0.811  0.269 -2.112],100.0,4327.1274,16.21,231.30957,-93.9215,-86.55419,42000,-45.902523,420,100,0.46378225,-93.257195,0.671252,16116.72,,5657.436540365219,-0.6954858,-107.7795432414195,4.8494505e-05,697947,99.35019,2.5752373,74.46727,-97.62667,0.75064903,14.727989
-65.48348,[-0.724  1.403 -0.815  0.259 -2.114],100.0,11084.952,16.7,297.83243,-93.68031,-83.95134,42100,-52.1433,421,100,0.5366818,-92.94859,1.6231762,3562.232,,5674.300006151199,-0.6928703,-107.86097432615804,0.0003052433,699617,99.367325,3.0292184,32.630814,-97.28503,1.1921113,13.842869
-52.723274,[-0.724  1.406 -0.83   0.259 -2.112],100.0,10031.387,16.6,1237.6471,-93.900986,-84.33869,42200,-39.68722,422,100,0.39713556,-93.24551,5.5823936,6569.679,,5687.520064592361,-0.6933018,-108.13159741088012,9.93515e-05,701277,99.35718,2.7020574,109.645966,-97.23727,1.2544597,30.065777
-74.92078,[-0.721  1.415 -0.837  0.253 -2.112],100.0,18872.08,16.3,144.71141,-94.529526,-86.891174,42300,-69.066734,423,100,0.7224059,-93.86064,1.4550787,6402.296,,5699.285626173019,-0.6965503,-108.52312620521309,9.303138e-05,702907,99.37711,2.4147038,40.92891,-97.47964,1.5224595,19.587147
-70.10216,[-0.725  1.425 -0.823  0.233 -2.115],100.0,6267.822,16.38,15.799463,-93.658966,-82.35515,42400,-64.808464,424,100,0.6796485,-92.96526,0.20050472,711.8738,,5711.5276708602905,-0.6942893,-107.59096493380413,0.004433302,704545,99.36626,2.9012415,4.7682924,-97.44916,0.89158547,8.547008
-75.53455,[-0.73   1.416 -0.83   0.22  -2.113],100.0,6606.709,16.2,58.83853,-94.29569,-87.56575,42500,-68.98199,425,100,0.73201203,-93.56223,0.6133168,3102.1338,,5726.827057361603,-0.6935324,-108.1180116195932,0.002432882,706165,99.34831,2.4310677,20.291069,-97.32642,0.91555923,24.10173
-78.52114,[-0.73   1.408 -0.848  0.228 -2.112],100.0,12008.327,16.59,86.60593,-94.27149,-85.08658,42600,-74.65582,426,100,0.7822205,-93.55342,0.7015902,1089.9602,,5746.093619585037,-0.6928748,-108.45081556676276,0.0004261087,707824,99.41465,2.7751696,13.397302,-97.608536,1.222405,11.284315
-62.61956,[-0.734  1.401 -0.852  0.242 -2.112],100.0,12081.703,16.98,467.4136,-94.21885,-82.61396,42700,-53.196037,427,100,0.53715676,-93.408005,2.3641102,1869.0846,,5758.85905122757,-0.6925588,-108.65063460283844,2.6658005e-05,709522,99.3787,2.9925485,38.738224,-97.25383,1.2426685,18.680305
-39.314896,[-0.729  1.406 -0.862  0.238 -2.111],100.0,3736.1692,16.46,272.36002,-93.72261,-85.32052,42800,-30.765644,428,100,0.2995311,-93.00948,1.3658578,910.2656,,5771.151314735413,-0.69215256,-107.70208558780227,0.0005557235,711168,99.37295,2.541439,18.98487,-97.29141,0.68183976,11.83223
-68.41315,[-0.732  1.401 -0.851  0.239 -2.111],100.0,11043.819,16.8,372.8066,-94.16562,-80.21073,42900,-60.453823,429,100,0.62685984,-93.46571,2.5244093,4142.7573,,5782.636278629303,-0.6933564,-108.55319114574293,0.00023202162,712848,99.3467,2.93778,56.580193,-97.86423,1.1991663,12.72019
-61.036087,[-0.73   1.41  -0.85   0.227 -2.112],100.0,9998.812,16.03,1029.6284,-94.67187,-87.36211,43000,-48.03581,430,100,0.47883156,-94.01451,4.0023932,6129.9775,,5793.105772018433,-0.6943827,-108.44132592788712,3.4934343e-05,714451,99.36495,2.2043178,71.04162,-97.6744,1.1170542,25.818714
-56.338562,[-0.728  1.419 -0.862  0.227 -2.113],100.0,3676.5435,16.9,231.77373,-93.79692,-82.89436,43100,-47.161247,431,100,0.48107898,-93.09901,0.7195753,7685.855,,5805.601792812347,-0.6977654,-108.24697308590592,0.0001490672,716141,99.37695,2.8755155,46.535427,-97.26034,0.6838174,11.019772
-56.240494,[-0.707  1.431 -0.857  0.236 -2.117],100.0,12824.327,16.33,467.38992,-94.41484,-84.19783,43200,-46.174576,432,100,0.46100375,-93.746475,1.8088403,1938.9899,,5819.45688700676,-0.6972666,-108.43798360265109,0.0001345026,717774,99.36353,2.6179986,29.178818,-97.511284,1.3342636,24.389921
-73.12366,[-0.7    1.443 -0.863  0.236 -2.116],100.0,5100.88,16.57,128.04793,-93.853676,-85.808365,43300,-69.52737,433,100,0.74063414,-93.18792,0.864028,11853.503,,5835.257553815842,-0.69801635,-108.01467860652241,0.00026007154,719431,99.35879,2.7131925,75.47391,-97.47468,0.8319543,8.946844
-65.29804,[-0.703  1.454 -0.853  0.225 -2.117],100.0,22520.768,15.91,1051.7794,-94.49459,-85.84195,43400,-53.3322,434,100,0.55149245,-93.78831,4.5954843,6348.5117,,5850.500648260117,-0.6982386,-108.06348652893428,9.104208e-05,721022,99.35412,2.4119918,95.82164,-97.53541,1.7642024,29.470688
-71.351135,[-0.708  1.446 -0.846  0.231 -2.117],100.0,13092.503,16.5,196.20653,-94.05468,-85.19884,43500,-64.82292,435,100,0.6688364,-93.38803,1.7236191,1837.4426,,5863.7890412807465,-0.7038371,-108.16140562914374,7.823702e-05,722672,99.36578,2.574558,30.23004,-97.400856,1.2849666,8.822041
-40.353584,[-0.714  1.453 -0.849  0.22  -2.123],100.0,3176.834,16.03,717.0117,-94.47757,-81.29578,43600,-29.499577,436,100,0.2751809,-93.800125,2.5624137,3039.2998,,5874.892125606537,-0.7058316,-108.19038783772749,6.488106e-05,724275,99.3625,2.969829,42.55106,-97.411835,0.67700475,22.960224
-45.838703,[-0.726  1.448 -0.838  0.218 -2.125],100.0,8803.412,16.44,447.6299,-93.84944,-85.69933,43700,-37.857162,437,100,0.36701795,-93.13537,1.65843,1013.22943,,5889.675306081772,-0.7091668,-107.84539107603177,3.1450523e-05,725919,99.38068,2.494541,24.95772,-97.70399,1.0469134,13.119454
-66.7948,[-0.714  1.46  -0.841  0.218 -2.128],100.0,28575.793,16.38,1293.9211,-93.79818,-84.192825,43800,-51.679726,438,100,0.54337716,-93.13382,4.856801,4710.6113,,5906.673159360886,-0.7099742,-107.78841713155926,2.7972674e-05,727557,99.38135,2.7809474,84.5869,-97.78362,2.018757,27.070911
-47.574493,[-0.707  1.468 -0.85   0.216 -2.129],100.0,8010.4897,16.73,694.4702,-93.69568,-85.73775,43900,-38.099514,439,100,0.39199308,-93.04102,2.3819878,3326.958,,5919.098050355911,-0.7094275,-107.99667334981503,2.9177743e-05,729230,99.37363,2.741681,44.241917,-97.74959,1.1578214,68.842255
-66.859764,[-0.699  1.477 -0.86   0.22  -2.128],100.0,4809.117,16.52,126.56121,-93.87668,-85.11409,44000,-62.994854,440,100,0.67953414,-93.17115,0.92722845,6029.159,,5931.486856222153,-0.71092623,-107.9469377263565,0.0012097906,730882,99.35399,2.685508,45.858025,-97.05999,0.7965738,5.1700335
-72.53196,[-0.691  1.482 -0.844  0.207 -2.13 ],100.0,6121.924,16.24,4.384779,-94.09681,-85.655716,44100,-71.32337,441,100,0.7497101,-93.44216,0.086991996,23.012419,,5943.138073682785,-0.7179414,-107.9948877036543,0.010218497,732506,99.35868,2.627603,0.7158202,-97.70586,0.8923868,9.99084
-65.78293,[-0.715  1.496 -0.843  0.204 -2.137],100.0,13497.147,16.48,713.32623,-94.01378,-85.24954,44200,-55.85197,442,100,0.567296,-93.25668,3.9301176,5848.417,,5956.240906953812,-0.719235,-108.01362202842503,4.3055832e-05,734154,99.36067,2.721159,77.940315,-97.58904,1.2979887,9.346128
-64.30243,[-0.717  1.488 -0.838  0.212 -2.138],100.0,20526.967,16.57,1655.7574,-94.20881,-82.03267,44300,-53.120132,443,100,0.5640939,-93.51981,4.9082336,39450.19,,5968.798894643784,-0.7197398,-108.39784547582629,2.3121835e-05,735811,99.384766,2.5641506,255.28627,-97.748405,1.8052413,93.51619
-61.591908,[-0.707  1.508 -0.834  0.213 -2.139],100.0,4522.566,16.31,150.80296,-94.09729,-83.55509,44400,-55.245865,444,100,0.5648114,-93.39149,1.3043721,1067.2584,,5983.43253159523,-0.7202593,-107.990823636414,9.935169e-05,737442,99.34966,2.790959,21.052801,-97.39752,0.7677314,12.617389
-36.801365,[-0.701  1.507 -0.837  0.197 -2.139],100.0,2141.5337,16.21,984.8706,-94.55248,-86.78392,44500,-25.96449,445,100,0.23998067,-93.863106,3.0275311,10039.389,,6000.06393456459,-0.71893,-108.45797072296317,4.2201602e-05,739063,99.33828,2.2978067,66.523735,-97.5398,0.6225851,50.401672
-51.878624,[-0.715  1.49  -0.838  0.196 -2.138],100.0,5744.179,16.42,771.8064,-94.193405,-84.211945,44600,-39.970287,446,100,0.39965332,-93.53707,3.8416574,4801.7104,,6011.410856962204,-0.7242896,-108.272143017296,5.27215e-06,740705,99.37178,2.6935053,76.48079,-97.13781,0.89208215,6.848991
-50.25225,[-0.72   1.503 -0.844  0.193 -2.143],100.0,7204.846,16.51,582.5714,-94.079384,-88.374626,44700,-39.615223,447,100,0.37935337,-93.3818,2.406924,1706.8514,,6025.961624145508,-0.7244021,-108.19322832577505,0.00013248692,742356,99.40753,2.3537445,37.585648,-97.59223,0.9345462,17.695326
-58.072433,[-0.725  1.494 -0.836  0.194 -2.143],100.0,15239.303,16.13,762.21063,-94.49827,-82.6058,44800,-49.198315,448,100,0.49846438,-93.83042,2.841049,9949.745,,6036.794848442078,-0.7228775,-108.35455173025106,9.495424e-05,743969,99.36307,2.7136266,88.864075,-98.2767,1.4341944,53.066025
-52.82865,[-0.733  1.477 -0.84   0.199 -2.142],100.0,6372.6597,16.53,366.66974,-94.19871,-79.83692,44900,-42.937263,449,100,0.4257918,-93.4814,1.685401,1241.7081,,6048.968784332275,-0.72342205,-108.33493476335998,0.00010038812,745622,99.3763,2.8251672,26.327759,-97.46874,0.93156064,9.996918
-48.240738,[-0.738  1.471 -0.83   0.201 -2.142],100.0,4951.56,16.35,704.42444,-93.681,-83.11238,45000,-36.742546,450,100,0.35752594,-93.007195,2.6043818,3334.9187,,6059.838333368301,-0.72342205,-107.60980554313866,0.00011790072,747257,99.372795,2.9248087,47.146027,-97.48081,0.78772336,10.448487
-51.79917,[-0.744  1.462 -0.821  0.2   -2.142],100.0,8301.99,16.04,1045.3109,-94.528305,-86.805885,45100,-39.167305,451,100,0.39378196,-93.74787,4.2671227,3529.424,,6075.301721334457,-0.7241218,-108.16883486778111,9.47771e-05,748861,99.35793,2.1522734,75.9274,-97.43906,1.0820522,11.9907
-48.952835,[-0.74   1.47  -0.83   0.197 -2.143],100.0,4493.7817,16.27,1178.9242,-94.162994,-82.33349,45200,-36.701492,452,100,0.3585268,-93.49671,4.28972,9127.753,,6087.470118761063,-0.72585446,-108.10314656196151,5.4533116e-06,750488,99.36332,2.8545094,99.19085,-97.82935,0.7954155,14.41406
-49.902863,[-0.753  1.452 -0.834  0.202 -2.145],100.0,4230.0854,16.08,210.24855,-94.622406,-80.30796,45300,-41.496468,453,100,0.40280122,-93.92354,1.0357965,1160.7053,,6101.8085169792175,-0.7267721,-108.39422723265132,0.00014348605,752096,99.34993,2.83423,16.53511,-98.18198,0.73947555,18.741943
-59.74446,[-0.748  1.458 -0.844  0.2   -2.146],100.0,17372.951,16.13,1173.2714,-94.39988,-85.88476,45400,-46.25597,454,100,0.47193992,-93.75512,4.292259,4461.4824,,6116.590190649033,-0.7284742,-108.24909439197667,1.2097766e-05,753709,99.36048,2.7336366,80.575645,-97.67511,1.523854,26.90026
-44.554016,[-0.754  1.446 -0.838  0.201 -2.147],100.0,6845.9175,16.68,1320.5513,-93.844795,-82.27567,45500,-30.894053,455,100,0.29863784,-93.1783,4.7015333,3949.4065,,6129.53552532196,-0.7306741,-108.13453843451555,2.780531e-06,755377,99.36388,3.1182208,85.15139,-97.398285,1.0112822,30.74503
-44.569305,[-0.743  1.456 -0.844  0.198 -2.15 ],100.0,15816.606,16.21,351.3643,-94.18066,-86.286835,45600,-39.28222,456,100,0.37873062,-93.45674,1.1680053,21125.27,,6144.038619279861,-0.7356332,-107.9852502879764,0.00015563934,756998,99.356514,2.4304256,101.66399,-97.473175,1.3612431,35.630836
-41.507454,[-0.754  1.439 -0.85   0.2   -2.155],100.0,5650.9053,16.55,421.28915,-94.04081,-86.69399,45700,-32.96892,457,100,0.31911716,-93.37377,1.7365841,1343.6628,,6157.806869983673,-0.7358396,-108.22431062720702,0.0002244402,758653,99.37894,2.6884656,28.26129,-97.715866,0.8598365,11.113228
-67.37398,[-0.748  1.45  -0.855  0.199 -2.155],100.0,8315.062,17.06,36.96808,-94.36633,-85.205215,45800,-62.88892,458,100,0.6564995,-93.626976,0.50581664,560.6794,,6174.199204206467,-0.73442686,-108.98753815735303,0.001041997,760359,99.401794,2.8632364,9.629129,-97.6676,0.99856067,12.732873
-61.744743,[-0.739  1.445 -0.867  0.211 -2.153],100.0,10548.79,15.85,422.27264,-94.43419,-85.70985,45900,-48.715157,459,100,0.5009306,-93.75796,2.525694,3748.1877,,6187.362685203552,-0.7375214,-107.99725303539773,3.2966198e-06,761944,99.354065,2.4839785,38.63782,-97.509674,1.1365534,10.183962
-44.75537,[-0.745  1.446 -0.886  0.215 -2.156],100.0,4496.746,16.85,482.7121,-93.80723,-80.7777,46000,-34.228027,460,100,0.33392406,-93.119415,2.083466,1878.5056,,6201.103974342346,-0.73758936,-108.2117110848879,9.111861e-05,763629,99.3742,2.84892,30.714859,-97.547455,0.826491,34.620056
-46.10054,[-0.739  1.452 -0.897  0.214 -2.157],100.0,5752.2764,16.45,560.93463,-94.23966,-83.865005,46100,-36.744827,461,100,0.35145298,-93.57185,2.1652744,2387.3057,,6215.125687122345,-0.73779225,-108.3480204300476,5.1753497e-05,765274,99.38251,2.5180297,33.836685,-97.74209,0.85361594,25.746487
-77.75604,[-0.733  1.46  -0.906  0.216 -2.157],100.0,5590.836,17.07,17.672552,-93.91686,-81.17387,46200,-73.0976,462,100,0.7803086,-93.198494,0.11652076,994.8009,,6228.727215051651,-0.73508006,-108.4935826674413,0.0003291854,766981,99.38098,3.1794407,4.9759803,-97.905594,0.86913264,7.863477
-73.99667,[-0.717  1.461 -0.908  0.226 -2.154],100.0,7316.712,16.28,147.46487,-94.21618,-87.52008,46300,-69.625435,463,100,0.7408192,-93.571754,1.4310513,8829.1875,,6243.697297096252,-0.73453844,-108.19106140197748,5.1556646e-05,768609,99.360054,2.2600691,57.758278,-97.56927,0.9548218,6.802623
-47.147346,[-0.709  1.449 -0.928  0.234 -2.153],100.0,5653.713,16.18,987.8644,-93.89429,-83.0248,46400,-34.58303,464,100,0.34372905,-93.20989,3.0803063,16565.467,,6256.075213193893,-0.7373075,-107.6737855177741,4.6344707e-05,770227,99.35139,3.0908377,113.15186,-97.21594,0.917362,29.196434
-73.33337,[-0.698  1.468 -0.926  0.236 -2.156],100.0,27321.484,16.35,1027.155,-94.15381,-84.64755,46500,-59.706917,465,100,0.63059855,-93.50953,4.126995,10103.184,,6272.370539903641,-0.73262924,-108.16656909522197,9.5623436e-05,771862,99.3589,2.44885,86.721466,-97.25379,1.9455653,59.796043
-57.546947,[-0.7    1.476 -0.938  0.238 -2.152],100.0,3850.7222,16.37,125.58364,-94.04374,-85.50097,46600,-50.23544,466,100,0.5113062,-93.38863,1.4628844,1511.2732,,6285.074290275574,-0.7375787,-108.06921950904905,0.00048005395,773499,99.366066,2.945923,25.08413,-97.6557,0.67931736,8.405765
-78.203224,[-0.698  1.47  -0.943  0.219 -2.157],100.0,9948.155,16.28,5.884552,-94.12471,-80.0474,46700,-76.79046,467,100,0.8131567,-93.43813,0.062044423,44.10251,,6297.759004116058,-0.7397351,-108.01706119106713,0.009506955,775127,99.3576,3.1513932,0.5833042,-97.141815,1.1273093,7.2686605
-59.78093,[-0.69   1.476 -0.944  0.229 -2.159],100.0,5959.5825,16.68,180.25449,-93.866356,-84.76952,46800,-52.595005,468,100,0.54039377,-93.06683,1.9534849,1784.9972,,6312.118557691574,-0.74164784,-107.99119498010849,0.00013810254,776795,99.357056,2.9880579,33.47609,-97.45122,0.86216253,13.092738
-61.457886,[-0.696  1.485 -0.934  0.21  -2.161],100.0,36175.996,16.42,759.29736,-94.11595,-81.05576,46900,-49.751537,469,100,0.5021611,-93.41867,2.44485,3282.4048,,6329.403349399567,-0.7418736,-108.14669129890459,6.0393148e-05,778437,99.371,2.6622078,42.509743,-97.329094,2.1088254,47.22676
-65.13675,[-0.681  1.501 -0.933  0.211 -2.161],100.0,8295.111,16.38,316.0884,-94.20601,-86.51835,47000,-57.57021,470,100,0.5862427,-93.54981,2.471858,2102.5037,,6346.446585893631,-0.7424713,-108.25017523344563,0.0002589425,780075,99.34988,2.3980978,39.908573,-97.464355,1.0262355,24.318233
-43.341118,[-0.681  1.501 -0.926  0.223 -2.161],100.0,4775.1533,16.69,409.14514,-94.026276,-82.186226,47100,-33.82928,471,100,0.32856938,-93.33795,1.8413246,1534.7773,,6362.601762771606,-0.74250084,-108.2930849576152,0.0001943617,781744,99.37541,2.9246738,29.5999,-97.7939,0.8395734,20.940466
-40.06503,[-0.685  1.492 -0.919  0.225 -2.161],100.0,3298.0703,15.93,988.926,-94.31709,-87.45213,47200,-30.468227,472,100,0.2905315,-93.67397,2.831083,9970.434,,6376.514699220657,-0.7431607,-107.97256184437147,6.78377e-05,783337,99.385086,2.426312,78.7989,-97.28693,0.6608127,17.0853
-66.449524,[-0.701  1.476 -0.919  0.22  -2.162],100.0,15619.932,16.44,221.6679,-93.8294,-82.632324,47300,-57.30028,473,100,0.5972403,-93.154076,2.047951,2615.7212,,6393.755645036697,-0.740072,-107.8531185836714,5.560951e-05,784981,99.373665,2.939393,39.54999,-97.34643,1.4108598,12.585013
-49.905186,[-0.696  1.465 -0.941  0.218 -2.159],100.0,9934.2295,16.41,1086.444,-94.161804,-82.896095,47400,-38.94918,474,100,0.37955585,-93.40403,3.8006566,9038.351,,6411.187018871307,-0.7382916,-108.10862950510389,1.8548679e-05,786622,99.383255,2.5658917,84.29939,-97.44902,1.1245048,38.34348
-45.06217,[-0.706  1.448 -0.943  0.22  -2.157],100.0,4847.5254,16.39,865.28015,-94.046936,-83.12237,47500,-33.361805,475,100,0.32353267,-93.350365,3.1669185,3950.2275,,6423.921496629715,-0.73860705,-108.03754486941665,5.892397e-05,788261,99.35805,2.669455,53.47106,-97.319954,0.8089506,11.561719
-66.36121,[-0.701  1.46  -0.949  0.22  -2.158],100.0,21841.48,16.38,289.95517,-94.007545,-86.32776,47600,-59.198147,476,100,0.6182656,-93.352776,2.9463868,4246.905,,6439.378906965256,-0.742727,-108.01565499845181,2.8382088e-05,789899,99.364586,2.5925126,59.199978,-97.382256,1.6678687,42.577324
-56.97376,[-0.701  1.464 -0.944  0.2   -2.162],100.0,33207.887,16.52,201.30301,-93.49878,-80.93434,47700,-50.254593,477,100,0.5041067,-92.82523,0.7454372,1639.6716,,6454.514927625656,-0.74152416,-107.56791149131355,0.0010069625,791551,99.35614,3.2142634,14.674358,-97.33374,2.018069,22.080736
-55.775883,[-0.692  1.476 -0.949  0.205 -2.16 ],100.0,8058.4004,16.49,187.84444,-94.072784,-85.16357,47800,-49.061615,478,100,0.50666064,-93.42808,1.9649297,2962.1934,,6469.602535486221,-0.7416993,-108.23840413417334,0.00014475672,793200,99.352516,2.7798703,43.141533,-97.54494,1.0090957,32.316998
-40.20279,[-0.691  1.474 -0.941  0.181 -2.161],100.0,3280.9084,16.23,828.00464,-94.05828,-87.40942,47900,-31.338675,479,100,0.3034561,-93.41519,2.9400363,10470.75,,6482.5388922691345,-0.74165815,-107.96711406705228,5.828257e-06,794823,99.36482,2.5348704,79.12774,-97.324104,0.6831258,20.489767
-33.92945,[-0.684  1.482 -0.952  0.188 -2.161],100.0,2108.5586,16.13,459.31192,-94.60326,-86.89233,48000,-24.778791,480,100,0.22385232,-93.90418,1.77829,1616.6388,,6499.7661917209625,-0.7423494,-108.4259066188535,2.8809554e-05,796436,99.370056,2.4352365,28.146635,-97.52144,0.5497525,10.694738
-47.784954,[-0.69   1.472 -0.944  0.187 -2.161],100.0,10752.288,16.61,712.2216,-93.88277,-86.85965,48100,-36.72033,481,100,0.36459047,-93.21652,2.725184,2575.3315,,6513.861091852188,-0.7439256,-108.09488782607254,8.0200894e-05,798097,99.3975,2.6025872,43.051342,-97.84261,1.2045518,16.190426
-42.166767,[-0.686  1.48  -0.956  0.19  -2.163],100.0,5757.754,16.56,1071.57,-93.78937,-84.45229,48200,-32.818295,482,100,0.3278978,-93.14624,3.7079089,4891.7905,,6528.15883231163,-0.7470294,-107.97381887136929,9.210687e-06,799753,99.36849,2.7615647,67.64048,-97.26204,0.9250622,46.410614
-56.38785,[-0.67   1.482 -0.969  0.193 -2.166],100.0,12979.902,16.09,301.71582,-94.70424,-86.85413,48300,-51.07558,483,100,0.5195441,-94.04626,0.99649143,3700.9148,,6544.882799863815,-0.74821,-108.54471674682063,0.000111726054,801362,99.38193,2.3388298,32.205173,-97.5724,1.2936308,25.04883
-63.830097,[-0.654  1.491 -0.973  0.201 -2.167],100.0,31509.121,16.04,303.68335,-94.21776,-86.97578,48400,-54.041645,484,100,0.5574497,-93.5525,1.4467095,1999.4891,,6557.974799156189,-0.7482199,-107.934571347003,0.00032505504,802966,99.382996,2.421821,21.24312,-97.205956,1.9761702,28.721987
-39.018517,[-0.65   1.493 -0.988  0.202 -2.167],100.0,2023.437,16.19,634.28326,-94.37683,-85.86732,48500,-28.34062,485,100,0.26174116,-93.64288,2.2149024,2072.833,,6573.854087352753,-0.748322,-108.1902816564711,7.221726e-05,804585,99.40242,2.6099656,36.48874,-97.58884,0.5212957,11.775847
-40.511017,[-0.659  1.481 -0.983  0.2   -2.167],100.0,3429.3738,16.51,1023.57526,-93.63251,-84.967964,48600,-29.30975,486,100,0.2807727,-92.9907,3.8490841,2714.4675,,6588.281741142273,-0.7494584,-107.75301849796287,4.6300174e-05,806236,99.378204,2.8745918,61.292286,-97.57244,0.6594697,28.910309
-39.290497,[-0.665  1.474 -0.972  0.2   -2.168],100.0,2414.517,15.97,373.78943,-94.23036,-81.79872,48700,-29.945501,487,100,0.27776653,-93.55493,1.4155319,1956.2002,,6602.860556602478,-0.74995995,-107.86844226527532,0.00017093524,807833,99.3515,2.9042566,21.90554,-97.29332,0.55436754,8.6653
-54.830696,[-0.673  1.463 -0.966  0.199 -2.169],100.0,8651.302,16.72,462.89688,-93.808975,-80.19143,48800,-45.758503,488,100,0.46174747,-93.04429,2.0804908,1948.2494,,6615.560117483139,-0.7503283,-108.00692293820572,0.00010502721,809505,99.37339,3.0725188,33.771378,-97.34047,1.0499214,13.942295
-50.3695,[-0.668  1.472 -0.973  0.196 -2.169],100.0,4805.817,16.56,323.79672,-94.22555,-84.67331,48900,-44.791294,489,100,0.4572271,-93.54668,1.9268422,7955.637,,6628.525271892548,-0.7529266,-108.41795072377317,0.00048509793,811161,99.36405,2.5434937,60.07728,-97.22355,0.7774908,16.18047
-57.36382,[-0.672  1.46  -0.982  0.21  -2.172],100.0,5618.1245,16.07,369.40866,-94.4188,-85.48587,49000,-50.17483,490,100,0.5115908,-93.762825,1.8200777,24340.836,,6644.064390182495,-0.7536973,-108.21477618315951,0.00016391951,812768,99.37865,2.6237848,136.25786,-97.536705,0.8416058,5.9736614
-57.95298,[-0.667  1.466 -0.986  0.233 -2.173],100.0,17983.23,15.95,377.40207,-94.30167,-84.79612,49100,-48.544365,491,100,0.49715734,-93.62593,1.7399282,1628.2177,,6658.773395776749,-0.7540779,-107.91877066647528,0.0001421925,814363,99.36414,2.6449614,27.436432,-97.52237,1.5175501,14.57017
-37.690533,[-0.667  1.473 -0.997  0.233 -2.173],100.0,4259.615,15.96,529.5847,-94.00114,-84.32134,49200,-28.765038,492,100,0.2719776,-93.34871,1.9692754,1884.5804,,6673.731924057007,-0.7544078,-107.62887840238486,3.504456e-05,815959,99.416725,2.7252843,30.579842,-97.76164,0.7541862,16.710232
-41.35648,[-0.662  1.483 -1.004  0.235 -2.173],100.0,3011.2336,16.17,661.7128,-94.20559,-83.354126,49300,-30.824856,493,100,0.28850096,-93.528984,2.3118808,2151.453,,6687.418798685074,-0.7558998,-108.05630136708254,3.2454933e-05,817576,99.35324,2.911994,39.43345,-97.744125,0.64970636,21.351131
-62.247597,[-0.669  1.471 -0.999  0.232 -2.175],100.0,9999.672,16.1,158.60199,-94.31667,-86.80928,49400,-56.088543,494,100,0.5812605,-93.67263,1.5193607,3671.3472,,6702.689526796341,-0.7563874,-108.12885750283978,0.000807444,819186,99.38846,2.5763958,37.909134,-97.244644,1.1241714,21.180508
-74.304184,[-0.668  1.471 -0.99   0.209 -2.175],100.0,10255.576,16.63,92.89621,-93.96969,-86.93203,49500,-71.09661,495,100,0.7434505,-93.31363,0.7390831,2857.4612,,6714.829316854477,-0.75877666,-108.22768305523451,0.00066813594,820849,99.38273,2.435457,24.06496,-97.46675,1.1145324,33.749527
-39.75528,[-0.673  1.472 -0.977  0.193 -2.178],100.0,3178.902,16.63,612.57635,-94.1757,-83.635345,49600,-29.038628,496,100,0.26779246,-93.44929,2.3085485,2108.8433,,6729.413478374481,-0.76025367,-108.35621975464653,2.902254e-06,822512,99.37383,2.6479712,36.99289,-97.25586,0.6423694,18.738775
