InitialReturnStd,InitialReturnMin,ReturnStepMaxmin,MinIW,EntropyCoefficient,MeanIW,Iteration,MeanD2w0t,StdD2w0t,InitialReturnMax,EpLenMean,TimestepsSoFar,EpThisIter,MeanEntropy,StdIW,InitialBound,MaxIW,ReturnMeanIW,EpisodesSoFar,InitialReturnMean,Weights,J_sample_variance,TimeElapsed,ReturnStepMax,EpRewMean,EmpiricalD2,MaxD2w0t,MinD2w0t,Bound
2.743708,-4.424835,86.34706,0.000100475474,,3.1897168,408,1.2223066,16.335896,11.868027,16.54,689035,100,-0.337391,18.490545,488.10443,175.74013,1635.7043,40800,3.890991e-06,[-1.506  0.99   0.622 -0.367 -1.756],83793416.0,4726.731944799423,100.0,-107.31985745234077,205.80957,958.30054,,1145.2039
3.4235516,-4.6284485,86.55224,0.045695677,,2.1008859,409,0.06659727,1.0095387,20.325577,16.89,690724,100,-0.34185532,11.227204,456.31802,122.229225,935.54944,40900,-2.670288e-06,[-1.515  0.977  0.604 -0.365 -1.756],14818605.0,4737.922332048416,100.0,-107.33806406587252,3.5506208,125.561554,,694.8047
2.7287426,-5.393753,86.553894,0.00013471466,,7.471401,410,2.8074052,255.76021,7.1218414,16.85,692409,100,-0.34184092,66.09333,476.0608,676.8795,3535.8838,41000,2.9754638e-06,[-1.513  0.971  0.592 -0.371 -1.761],911219300.0,4750.155960083008,100.0,-107.04063690110715,1091.8794,52205.18,,2533.0183
2.7954519,-5.161827,86.39186,0.012472017,,1.2103322,411,0.048770607,0.33595172,7.976181,16.67,694076,100,-0.34105125,1.5480199,481.96652,14.090169,646.4981,41100,4.043579e-06,[-1.481  0.988  0.585 -0.353 -1.761],559476.6,4762.199132442474,100.0,-107.26029740491434,2.391776,9.42277,,550.6674
3.4430232,-5.3044815,86.52197,4.5538383e-07,,4878.606,412,1861230.9,158211620.0,13.10733,16.7,695746,100,-0.34083155,49366.043,475.7008,770890.5,2315739.8,41200,-4.196167e-06,[-1.478  0.993  0.579 -0.357 -1.76 ],536117080000000.0,4772.550899267197,100.0,-106.91327946295645,672774600.0,23929650000.0,,1721730.0
3.4791536,-5.0140686,86.65223,0.1287064,,1.0675813,413,0.041754443,0.22760351,20.254921,16.94,697440,100,-0.34912464,0.8156349,452.09943,5.4265275,570.9897,41300,3.8146973e-07,[-1.472  1.018  0.575 -0.378 -1.76 ],157384.02,4781.580210447311,100.0,-107.21929664426442,1.6132102,2.1942701,,478.6217
2.5633407,-5.2287445,86.524155,0.0006161617,,3.967673,414,1.5702927,37.88959,6.8926773,16.71,699111,100,-0.35430887,25.202951,479.2957,284.7817,2022.0491,41400,-1.2207031e-06,[-1.467  1.021  0.578 -0.382 -1.768],155181180.0,4791.152437210083,100.0,-107.02561493098105,168.93999,2812.0352,,1599.898
2.4666793,-4.996002,86.41699,0.00041885968,,2.9475112,415,0.7696092,25.393057,6.4619446,16.6,700771,100,-0.35368794,16.534527,485.82916,163.72058,1512.5828,41500,-1.4495849e-06,[-1.482  1.022  0.566 -0.401 -1.773],65236496.0,4804.093886613846,100.0,-107.3214075260007,196.8526,2893.5122,,1154.2957
3.64723,-5.436577,86.805084,0.05983674,,1.1035303,416,0.044752862,0.26347688,15.750786,17.15,702486,100,-0.35650137,1.0864701,451.97214,9.01602,578.2808,41600,-1.9073486e-06,[-1.477  1.04   0.583 -0.39  -1.773],262596.2,4815.719260454178,100.0,-106.91367113233879,1.9748682,6.7082844,,481.09924
2.7385788,-5.198204,86.53006,0.10180995,,1.1302121,417,0.039663862,0.22402671,9.086426,16.7,704156,100,-0.35496917,0.9159192,481.6831,5.7201085,610.2407,41700,5.340576e-07,[-1.469  1.044  0.579 -0.393 -1.776],190743.31,4826.563470363617,100.0,-107.05718345664103,1.9720823,5.1363163,,535.1813
3.5339992,-4.572708,86.40265,0.040235482,,1.233402,418,0.0625137,0.386402,27.041924,16.64,705820,100,-0.35596052,1.597916,461.77203,11.012404,670.235,41800,3.1280517e-06,[-1.48   1.037  0.578 -0.399 -1.774],642375.7,4836.615948200226,100.0,-106.87578780909723,3.592118,9.902527,,543.96844
2.9586165,-4.515045,86.80774,0.055653617,,1.0825847,419,0.04003974,0.22010244,10.83709,17.11,707531,100,-0.36637473,0.7561769,464.4182,4.616196,569.847,41900,-3.6621093e-06,[-1.484  1.031  0.57  -0.398 -1.775],124928.34,4847.824178218842,100.0,-107.14109532906497,1.6136432,4.251858,,489.83517
2.9711714,-4.352173,86.36223,0.7361922,,1.0050699,420,0.03320789,0.17958982,8.272705,16.53,709184,100,-0.3715854,0.120180726,482.9696,1.4122577,554.294,42000,6.790161e-06,[-1.49   1.025  0.566 -0.406 -1.785],3654.0547,4858.37017083168,100.0,-107.23453335747391,1.0126252,1.0640228,,484.93655
3.0213907,-5.099907,86.0836,0.07791967,,1.187877,421,0.045354214,0.2756612,8.861748,16.16,710800,100,-0.36519313,1.4750032,498.28748,12.0439625,661.4364,42100,-1.7547608e-06,[-1.489  1.025  0.567 -0.404 -1.791],574846.44,4868.326709270477,100.0,-106.77612169912054,2.4397945,8.406467,,566.0317
2.6222684,-4.5191574,86.19658,0.46807948,,1.0168307,422,0.033636555,0.18318327,8.227165,16.33,712433,100,-0.3638108,0.22979279,490.5882,1.9044466,567.67725,42200,2.9754638e-06,[-1.477  1.03   0.57  -0.394 -1.784],13848.176,4878.302364349365,100.0,-107.06465553847686,1.0620381,1.2174655,,497.72815
2.6904871,-4.4794846,86.12148,9.387708e-05,,2.8527737,423,1.1059835,27.158672,11.93927,16.17,714050,100,-0.35648808,21.320398,501.51056,216.68262,1448.3893,42300,5.1116945e-06,[-1.475  1.028  0.567 -0.397 -1.783],103188630.0,4887.530182123184,100.0,-106.93923786035919,278.9308,4838.411,,971.2316
3.2713952,-4.887146,86.39911,0.069180205,,1.3087283,424,0.053464137,0.4258915,12.439285,16.59,715709,100,-0.35645914,1.5679,482.8912,19.880302,709.7715,42400,-1.7547608e-06,[-1.452  1.038  0.585 -0.396 -1.775],657418.2,4899.10493350029,100.0,-106.85073449188597,2.3007078,16.792389,,594.06396
2.5981362,-4.650055,86.02231,0.016221574,,1.1242772,425,0.044187374,0.2558513,9.336014,16.06,717315,100,-0.35568243,1.0636553,507.02335,6.193337,630.6657,42500,-1.1291504e-05,[-1.449  1.041  0.593 -0.385 -1.775],291604.66,4910.269493103027,100.0,-106.77104819385251,2.3846445,3.3051534,,553.5493
3.388547,-4.7404404,86.341064,0.07480429,,1.1598421,426,0.05585092,0.33892027,23.472221,16.49,718964,100,-0.3557857,1.3142436,466.6607,11.2079735,633.226,42600,8.392334e-07,[-1.445  1.05   0.592 -0.385 -1.775],464775.84,4919.9762852191925,100.0,-106.7163585084306,2.348687,4.855713,,517.01904
2.713629,-4.48864,86.65073,0.00010295416,,4.064329,427,1.5212197,35.061493,8.687378,16.91,720655,100,-0.35893133,24.356562,465.9365,498.71423,2086.9175,42700,2.2125244e-06,[-1.45   1.055  0.598 -0.39  -1.775],151783250.0,4931.689061641693,100.0,-107.237819015002,191.75461,2024.3206,,1463.8047
3.0321913,-4.4939194,86.44937,0.0007804859,,5.106529,428,4.826115,84.94864,10.226814,16.6,722315,100,-0.3592079,38.07483,482.05634,455.34314,2594.6714,42800,1.3427734e-05,[-1.442  1.047  0.605 -0.374 -1.778],348865340.0,4944.3275854587555,100.0,-107.10379733564234,692.1119,4937.9966,,1651.3066
2.592997,-5.458702,86.183014,0.031506144,,1.2458932,429,0.06923049,0.44527724,8.92498,16.33,723948,100,-0.35817784,1.8103184,497.23825,13.846416,685.5128,42900,-3.8146973e-06,[-1.444  1.035  0.603 -0.356 -1.778],901139.06,4956.219362020493,100.0,-107.14345508054943,3.5152457,13.459741,,583.7949
2.4783192,-4.255623,86.30203,5.957248e-08,,33.16785,430,67.43246,1735.2308,8.165688,16.44,725592,100,-0.35107335,326.8895,492.81247,4206.078,16696.441,43000,-9.231568e-06,[-1.428  1.029  0.589 -0.36  -1.777],26583601000.0,4969.2682502269745,100.0,-107.1120978563974,5122.9604,110203.36,,12063.072
2.1168308,-4.3714905,85.89776,0.21574277,,1.0387661,431,0.03405596,0.18771996,5.802864,16.03,727195,100,-0.3513355,0.4375938,508.8406,2.5933132,592.9704,43100,-6.1035155e-07,[-1.433  1.032  0.556 -0.35  -1.77 ],50704.062,4981.646636724472,100.0,-107.61850052389686,1.2127856,1.5821364,,525.3346
2.9806685,-4.6129913,86.273796,0.070185445,,1.1576148,432,0.051837526,0.3112311,10.980316,16.37,728832,100,-0.3536886,1.1280979,492.1023,8.814069,637.11523,43200,-3.890991e-06,[-1.442  1.03   0.557 -0.348 -1.77 ],329865.78,4992.674062490463,100.0,-106.82398397331892,2.005497,4.1187167,,550.4811
2.7324104,-5.193756,86.268845,6.820506e-05,,1.9528022,433,0.34907395,4.4202323,11.65081,16.41,730473,100,-0.35284328,9.213488,491.13113,87.66633,1032.0475,43300,-2.5177003e-06,[-1.442  1.031  0.55  -0.34  -1.773],20236592.0,5002.773755073547,100.0,-107.11535220517197,63.27427,290.63846,,776.54254
2.921913,-4.9263306,86.2441,0.006746383,,1.4005153,434,0.10097505,0.7951053,10.167557,16.28,732101,100,-0.35524684,2.9473133,485.08148,24.302029,764.40436,43400,-9.460449e-06,[-1.46   1.022  0.532 -0.342 -1.772],2223127.0,5015.462312459946,100.0,-106.70958568689784,10.314353,22.534338,,624.7277
2.6566978,-4.897148,86.244514,7.5716685e-05,,17.035883,435,18.763538,410.1809,5.683014,16.42,733743,100,-0.3525823,162.43433,492.77142,4088.624,8867.581,43500,-5.340576e-06,[-1.449  1.032  0.539 -0.344 -1.774],6968442400.0,5025.035232305527,100.0,-107.14412634289097,2297.5303,29040.434,,7073.74
2.813369,-4.3596725,85.98499,0.052099477,,1.0539384,436,0.0405587,0.22917601,12.409439,16.09,735352,100,-0.3530732,0.6686392,504.14856,4.6864443,596.043,43600,-4.9591063e-06,[-1.454  1.04   0.552 -0.361 -1.772],126131.86,5039.090618133545,100.0,-107.01487438983011,1.4592721,2.3894017,,520.5499
2.612294,-4.1426544,86.06208,0.0061184233,,1.6975629,437,0.21866578,2.1409166,8.429146,16.19,736971,100,-0.35058305,6.2292304,501.26697,74.36474,932.84515,43700,-1.4495849e-06,[-1.449  1.037  0.55  -0.354 -1.772],9966142.0,5049.2543087005615,100.0,-107.22692798677632,28.942461,72.727516,,715.4903
2.6824703,-4.987877,86.12203,0.004118424,,1.3742081,438,0.084580876,0.5632006,8.445641,16.25,738596,100,-0.35173658,1.8928317,498.35663,13.8826,762.288,43800,5.1116945e-06,[-1.458  1.026  0.539 -0.353 -1.77 ],960306.44,5059.9077208042145,100.0,-106.94553885890487,4.8249145,15.702182,,640.07074
2.7707622,-5.515045,86.34652,0.00017298992,,3.1781006,439,1.0658947,28.6277,6.576233,16.45,740241,100,-0.35008672,17.55217,490.02368,174.91496,1647.0725,43900,2.5939942e-06,[-1.456  1.031  0.555 -0.348 -1.771],76287890.0,5070.387337207794,100.0,-107.02199555997231,104.61428,2335.1497,,1102.4033
2.8737237,-4.4076843,85.963135,0.023453655,,1.2626404,440,0.06580513,0.43611485,13.648727,16.01,741842,100,-0.35329187,1.7046833,506.21213,21.30883,712.1042,44000,9.307862e-06,[-1.472  1.024  0.547 -0.376 -1.769],835020.9,5082.243007659912,100.0,-106.96816117921625,3.0731368,8.88827,,599.3374
2.4497447,-4.44326,85.93327,0.0016573989,,1.8042825,441,0.28154287,3.1944587,7.165985,15.98,743440,100,-0.35334316,8.79796,512.1994,126.35605,976.3732,44100,2.0599366e-06,[-1.468  1.025  0.545 -0.362 -1.772],19312206.0,5092.298604726791,100.0,-106.93485505634732,51.16172,111.57073,,731.99084
2.7457469,-5.0089417,86.557205,0.07919958,,1.097194,442,0.040231075,0.22708726,7.3078156,16.69,745109,100,-0.35889995,1.1395472,476.5398,10.625048,595.37317,44200,2.4414062e-06,[-1.482  1.009  0.542 -0.361 -1.772],316317.4,5103.924130439758,100.0,-107.00548562974035,1.8303288,4.6530137,,506.62155
2.5542574,-4.6789246,86.29813,0.0074201934,,1.4748154,443,0.095935315,1.4178221,6.2387085,16.44,746753,100,-0.36013204,3.4255035,486.39618,41.609886,789.9379,44300,-4.653931e-06,[-1.489  1.002  0.537 -0.368 -1.778],2937665.0,5114.173295497894,100.0,-106.76089623383413,11.748417,80.735825,,659.4292
2.4632187,-4.163513,86.02907,0.31585628,,1.0628676,444,0.03635948,0.2004312,6.183754,16.17,748370,100,-0.36029625,0.4639912,500.08032,4.296986,599.5458,44400,5.645752e-06,[-1.502  0.996  0.547 -0.367 -1.779],63126.72,5124.992346048355,100.0,-107.19268485190292,1.1955147,1.6466177,,529.0892
2.670034,-4.8423386,86.4889,0.06909915,,1.2109555,445,0.0535699,0.3199532,9.100555,16.78,750048,100,-0.3564024,1.5783135,472.81317,13.183281,641.62274,44500,4.348755e-06,[-1.515  1.001  0.55  -0.368 -1.779],565825.0,5135.0999047756195,100.0,-107.37933555813683,2.0897584,10.108647,,531.7041
2.6758456,-4.782898,86.12975,0.17361915,,1.152055,446,0.04041549,0.23868127,10.103683,16.29,751677,100,-0.35400462,1.4817591,491.34274,22.633812,637.243,44600,-2.5177003e-06,[-1.507  1.     0.546 -0.36  -1.775],532207.4,5144.955926418304,100.0,-107.20319887407011,1.985951,9.6584,,541.72943
2.6961958,-4.268097,86.13988,0.20971176,,1.0673625,447,0.03725615,0.2052555,7.749222,16.24,753301,100,-0.3608847,0.5556681,493.91592,3.5497317,596.79224,44700,-7.6293944e-08,[-1.514  0.992  0.55  -0.366 -1.773],81295.29,5156.699090003967,100.0,-106.86994674595897,1.4067782,1.6803994,,523.921
3.2327785,-4.748886,86.42728,0.0072128754,,2.23194,448,0.08932652,1.5708038,12.414101,16.6,754961,100,-0.3564425,9.779054,478.24225,99.01564,1113.216,44800,-4.119873e-06,[-1.518  0.988  0.548 -0.364 -1.78 ],18813054.0,5167.63564157486,100.0,-106.67349741657534,10.513054,171.95486,,839.0769
2.5997527,-4.530113,86.4594,0.04418189,,1.193524,449,0.046899565,0.30840015,9.864922,16.58,756619,100,-0.35357153,0.8945265,481.44656,8.601727,645.19946,44900,1.3732911e-06,[-1.51   1.003  0.546 -0.357 -1.775],206041.25,5178.7802855968475,100.0,-106.99998877370118,1.9010475,7.9449553,,557.0326
3.232565,-4.457077,86.113815,0.23284626,,1.0363972,450,0.03510933,0.1921387,20.416443,16.33,758252,100,-0.35400367,0.47003528,481.57162,5.879225,579.0389,45000,-1.1291504e-05,[-1.51   1.003  0.552 -0.349 -1.773],61076.05,5188.499431848526,100.0,-107.2728578553028,1.1555084,1.9526055,,491.0528
2.7862217,-4.3260345,86.45926,7.892549e-07,,38.76612,451,84.08562,2409.0825,8.910492,16.66,759918,100,-0.35626367,388.5221,474.39627,4954.006,17842.48,45100,-9.613037e-06,[-1.508  1.004  0.556 -0.345 -1.773],30711980000.0,5197.067659854889,100.0,-107.08604360626329,24248.963,290768.9,,12372.518
2.8502996,-5.0434875,86.52389,0.027931023,,1.3062502,452,0.07230621,0.52272296,13.1512985,16.77,761595,100,-0.33061534,1.932231,479.4349,16.854864,698.02594,45200,-1.7547608e-06,[-1.501  1.029  0.565 -0.35  -1.775],958870.3,5209.9785878658295,100.0,-107.49791278241506,4.332914,22.44222,,595.71533
2.7191153,-4.7815704,86.157166,2.5039868e-05,,8.086296,453,4.569671,78.55533,7.354683,16.33,763228,100,-0.33372438,76.33865,496.7259,783.1568,3901.1785,45300,-8.010864e-06,[-1.549  1.049  0.566 -0.327 -1.75 ],1268400000.0,5221.25475692749,100.0,-107.23326315741073,1335.5284,3975.3706,,2677.8765
2.5848632,-4.6927414,86.25841,0.0010086935,,3.2238755,454,1.0602695,27.708035,7.7652817,16.33,764861,100,-0.32493868,23.753439,491.84985,241.41937,1673.6726,45400,-8.468628e-06,[-1.537  1.074  0.571 -0.326 -1.753],137608060.0,5234.185848236084,100.0,-106.98924700117487,323.4284,2396.6587,,1127.7859
2.6104698,-4.5035553,86.29309,1.3218535e-05,,4.8631034,455,3.9483175,81.29352,6.5539703,16.47,766508,100,-0.31812727,38.510555,493.00015,880.5105,2507.2207,45500,7.3242186e-06,[-1.506  1.09   0.568 -0.326 -1.744],379723500.0,5246.746133804321,100.0,-107.37372146773558,729.6005,7431.6323,,1606.0889
2.5688376,-4.0017548,86.13481,0.0125852795,,1.0996872,456,0.050892357,0.3465662,7.7753525,16.23,768131,100,-0.31793085,1.303875,500.2761,11.551876,614.3878,45600,2.670288e-06,[-1.504  1.108  0.578 -0.332 -1.737],469000.12,5260.526775360107,100.0,-106.97151232429405,2.4853082,12.004335,,533.0491
2.8053393,-4.2679367,86.17559,0.24058701,,1.0365314,457,0.036546823,0.20054093,11.278198,16.27,769758,100,-0.32300985,0.4407027,488.1226,2.9373777,579.9937,45700,-6.1035155e-07,[-1.506  1.103  0.57  -0.346 -1.737],54258.656,5269.16183924675,100.0,-106.84191378269814,1.1949797,1.5044866,,500.0497
2.5543022,-4.1448975,85.757225,0.0036767002,,1.9346422,458,0.21422246,4.0626564,13.040649,15.64,771322,100,-0.32275313,8.779098,513.9699,86.37631,1073.3312,45800,-4.348755e-06,[-1.504  1.102  0.575 -0.35  -1.742],20994160.0,5279.246694803238,100.0,-106.47279680989976,31.985264,331.6365,,859.7818
2.7608478,-4.7020187,86.054695,0.2452229,,1.08184,459,0.03860243,0.21587956,8.9438095,16.13,772935,100,-0.31933597,0.7182333,498.88483,5.212854,608.7234,45900,-2.2888183e-07,[-1.489  1.111  0.57  -0.359 -1.742],138310.25,5291.219831943512,100.0,-107.13561569898059,1.3864325,4.02479,,523.2405
2.5090556,-4.339241,86.11787,0.0012151679,,1.9944553,460,0.32147422,4.5375576,6.3592377,16.16,774551,100,-0.3262186,9.277336,494.40613,85.817245,1079.0721,46000,-4.653931e-06,[-1.495  1.109  0.571 -0.368 -1.738],22703942.0,5301.940062761307,100.0,-106.94531445690974,45.658035,295.45346,,838.58344
3.041032,-5.31205,86.08369,0.14005923,,1.0361137,461,0.036477868,0.2014257,12.329086,16.13,776164,100,-0.33204272,0.4732451,497.92642,2.890553,584.26984,46100,7.6293944e-08,[-1.515  1.103  0.565 -0.356 -1.745],63246.363,5313.973512411118,100.0,-106.8034450728686,1.2463919,1.6213356,,512.49805
2.4849715,-4.359604,86.23644,0.00023140707,,4.221808,462,1.3643503,20.724566,7.5596695,16.29,777793,100,-0.33302194,32.523884,497.62314,331.31326,2108.3435,46200,8.850097e-06,[-1.52   1.107  0.569 -0.358 -1.751],239403840.0,5325.409830570221,100.0,-106.91394176768726,385.3189,916.12317,,1462.5481
2.5443356,-3.939476,86.61681,0.028333148,,1.1705332,463,0.06630793,0.40032265,8.521317,16.92,779485,100,-0.3414987,1.5518506,472.41284,12.1447935,622.73285,46300,-1.0986329e-05,[-1.536  1.084  0.569 -0.36  -1.752],617885.3,5339.2101464271545,100.0,-107.54996794427255,2.6950183,7.522884,,516.272
2.4135292,-4.5187836,86.058044,0.0037789915,,1.3400193,464,0.20243804,1.9564936,6.3774414,16.11,781096,100,-0.33667994,5.3476386,502.68573,61.94087,748.5672,46400,-8.850097e-06,[-1.534  1.084  0.556 -0.356 -1.76 ],7877534.5,5349.683718681335,100.0,-106.89070816169759,14.918434,52.603638,,563.6094
2.900105,-5.176544,86.604385,0.00011011219,,7.833981,465,7.07573,185.76674,8.981232,16.86,782782,100,-0.33787605,51.04463,475.99115,905.6275,4049.563,46500,-3.8146973e-07,[-1.532  1.08   0.548 -0.344 -1.756],700452540.0,5360.918385267258,100.0,-107.29406525240388,637.8236,17975.248,,2546.2905
2.8284175,-4.892967,87.01051,2.9425524e-05,,10.470324,466,12.800137,458.16992,9.3207245,17.38,784520,100,-0.33843452,97.11221,453.25214,996.0905,4676.6675,46600,-7.858276e-06,[-1.531  1.074  0.519 -0.339 -1.757],1765443600.0,5375.035593986511,100.0,-106.96064340600539,4480.1436,39239.32,,3057.9922
3.0385468,-4.620987,86.26844,0.09302363,,1.09991,467,0.044720322,0.25522465,12.38781,16.34,786154,100,-0.33636698,0.8897498,482.50998,6.5251775,609.8439,46700,8.926391e-06,[-1.506  1.095  0.516 -0.341 -1.757],211108.53,5387.594166994095,100.0,-106.89810554779672,1.7640625,3.0725482,,515.8722
3.2382545,-4.9783707,86.69167,3.140643e-05,,4.5923405,468,0.18090011,11.000834,9.988983,16.91,787845,100,-0.3376572,37.41014,470.38504,385.4489,2108.379,46800,3.6621093e-06,[-1.506  1.092  0.514 -0.334 -1.755],261837730.0,5397.0940136909485,100.0,-106.71689718470218,38.51425,2300.6868,,1467.4587
2.9570131,-5.157631,86.44692,0.02892979,,1.2918754,469,0.068342626,0.45683587,11.708641,16.58,789503,100,-0.340332,2.564807,478.89905,18.813929,690.6384,46900,-1.0681152e-06,[-1.493  1.104  0.504 -0.323 -1.757],1563577.9,5408.719368696213,100.0,-107.1015799524211,5.1873517,16.693157,,566.38666
2.7538183,-4.786293,86.42678,0.07008358,,1.0861627,470,0.04426007,0.24905221,10.962952,16.54,791157,100,-0.33855978,0.9025331,482.67953,5.376732,596.3108,47000,5.1879883e-06,[-1.482  1.111  0.516 -0.319 -1.759],203686.22,5419.810130119324,100.0,-106.9415212531783,1.883617,3.0461984,,516.47595
3.033321,-5.2861786,86.73386,0.008272067,,1.4085675,471,0.1109334,0.8511496,9.104492,16.96,792853,100,-0.338365,3.4690263,467.7961,30.366169,739.374,47100,1.6784668e-06,[-1.474  1.113  0.517 -0.326 -1.757],2865089.5,5430.34690618515,100.0,-107.08052268867095,7.825754,20.805424,,603.27454
2.7462776,-4.55851,86.41519,0.0004696411,,2.63639,472,0.697355,9.125213,10.130981,16.52,794505,100,-0.34574673,13.4398575,484.6333,108.49449,1386.7472,47200,-1.6021728e-06,[-1.478  1.124  0.524 -0.329 -1.757],46407080.0,5440.500933170319,100.0,-106.84484648046535,125.1522,532.6977,,959.2584
2.8724718,-3.9634094,86.30874,0.097117946,,1.1247158,473,0.047221046,0.27554366,9.810905,16.39,796144,100,-0.34715626,1.1888549,490.59366,9.511131,620.2088,47300,2.8991699e-06,[-1.484  1.109  0.504 -0.334 -1.765],380355.03,5453.209460020065,100.0,-106.86234461468477,1.9693024,4.76215,,533.6051
2.519038,-4.893608,86.270226,0.0067058816,,1.4060308,474,0.10728443,0.86727965,9.839821,16.28,797772,100,-0.34934673,2.9743326,488.94687,21.303488,772.7345,47400,3.890991e-06,[-1.503  1.111  0.506 -0.343 -1.766],2233973.8,5463.375479698181,100.0,-106.94611877441068,9.728144,30.676136,,630.37585
3.163382,-5.1470184,86.29468,0.0042430907,,1.5588634,475,0.09028494,0.8394379,11.713211,16.39,799411,100,-0.35076857,4.994722,491.09552,46.52128,814.2381,47500,-9.689331e-06,[-1.493  1.119  0.505 -0.351 -1.768],5201910.5,5473.610831260681,100.0,-107.13053069967405,10.869537,56.401512,,651.16016
3.021378,-4.7577896,86.21635,0.07452442,,1.1240648,476,0.048073545,0.27216026,13.816566,16.32,801043,100,-0.34965298,1.0780156,489.08694,7.372821,623.1668,47600,-9.918213e-07,[-1.492  1.1    0.503 -0.358 -1.77 ],313226.88,5484.949507951736,100.0,-106.99563188477622,2.1559663,3.0784626,,531.36914
3.267564,-5.18795,86.70708,0.35139602,,1.0617056,477,0.037436537,0.20171624,14.091301,16.96,802739,100,-0.35085696,0.4100913,459.66077,3.3430233,567.8558,47700,2.8991699e-06,[-1.493  1.095  0.494 -0.359 -1.769],42526.93,5496.337889909744,100.0,-107.20857731793767,1.165762,2.0010822,,479.70068
2.845264,-5.5606003,86.73885,3.178455e-05,,15.749482,478,6.5691276,547.389,7.419075,17.05,804444,100,-0.35155964,152.62163,465.79904,1572.7042,6954.538,47800,4.8828124e-06,[-1.485  1.092  0.495 -0.355 -1.77 ],4257815300.0,5505.879579544067,100.0,-107.33002995834703,2189.6465,110938.97,,4438.918
2.620464,-4.669464,85.76196,0.120467275,,1.0684037,479,0.037849322,0.21451895,8.291267,15.72,806016,100,-0.35640055,0.70890385,520.56195,5.4548244,624.1046,47900,-3.5858154e-06,[-1.492  1.075  0.475 -0.374 -1.77 ],148732.22,5518.068349838257,100.0,-106.87427146425124,1.4420565,2.298208,,553.37195
2.6807296,-4.207115,85.69726,0.0032031338,,1.3601435,480,0.0630776,0.7457686,8.1403885,15.6,807576,100,-0.36039388,2.0908413,522.7933,12.126585,769.3884,48000,4.577637e-06,[-1.479  1.065  0.468 -0.384 -1.775],1141496.8,5529.242275476456,100.0,-106.53295205187476,6.7592597,75.406654,,657.7095
3.178286,-4.5795975,86.58211,2.021837e-05,,6.1453385,481,3.1486187,53.22129,9.408447,16.78,809254,100,-0.36225984,52.7209,470.57953,540.2267,2906.3777,48100,1.9073486e-06,[-1.465  1.075  0.475 -0.37  -1.779],575183550.0,5538.628207445145,100.0,-106.93322797367178,770.7531,3426.1636,,1927.3885
2.6064808,-4.1024704,85.91199,0.075039096,,1.0790403,482,0.04316671,0.27227205,8.37159,15.88,810842,100,-0.37088063,1.4072411,505.91895,14.43902,612.92865,48200,1.2969971e-06,[-1.457  1.093  0.491 -0.369 -1.781],511849.34,5550.5628271102905,100.0,-106.6948952238543,1.8444632,5.2197213,,524.9235
2.6254308,-4.6309433,86.47318,0.25657913,,1.0945264,483,0.037446722,0.20709182,10.826927,16.6,812502,100,-0.37456197,0.8277338,481.41077,5.6201377,594.4016,48300,-3.890991e-06,[-1.457  1.093  0.497 -0.362 -1.79 ],155904.5,5560.101863145828,100.0,-106.97765213362135,1.5741141,4.6127014,,514.4415
2.4455025,-4.966255,86.161644,0.00029919838,,2.8186145,484,1.0365274,14.883054,5.877487,16.23,814125,100,-0.37862906,17.843931,495.6718,180.02301,1502.7825,48400,-5.8746336e-06,[-1.457  1.101  0.498 -0.353 -1.794],83678000.0,5570.8479347229,100.0,-106.97217998690557,83.71568,688.91614,,1043.882
3.0283298,-4.279236,86.48498,0.18146852,,1.1005028,485,0.042273097,0.23540178,11.098717,16.54,815779,100,-0.3817966,0.77134204,479.92764,6.1043997,598.2512,48500,-3.967285e-06,[-1.455  1.099  0.485 -0.339 -1.798],153373.8,5582.4583032131195,100.0,-106.40389052805172,1.5228829,3.6117067,,512.2036
2.783248,-4.675209,86.501816,0.018630536,,1.5030967,486,0.05971541,0.42524216,10.712082,16.61,817440,100,-0.38037172,2.4143343,481.70847,17.83805,794.96967,48600,-9.994506e-06,[-1.451  1.096  0.484 -0.35  -1.801],1369682.9,5594.0761568546295,100.0,-106.76538654084976,3.4986029,41.600037,,659.3229
2.7624524,-5.0475616,86.56461,0.002278715,,1.4558088,487,0.078946635,0.5756693,8.180557,16.72,819112,100,-0.38545883,3.364013,482.44077,25.818695,765.91077,48700,3.8146973e-07,[-1.473  1.094  0.488 -0.36  -1.799],2725503.2,5606.2937161922455,100.0,-107.15953849859508,6.4885597,18.62634,,662.6713
2.4522312,-4.500046,85.93256,0.06349727,,1.1137818,488,0.047762614,0.28337902,7.8246384,15.92,820704,100,-0.385098,0.9074567,509.36142,8.243445,637.771,48800,7.6293945e-06,[-1.501  1.096  0.478 -0.355 -1.804],250882.06,5618.575243711472,100.0,-106.87067623906049,1.8872875,3.5736742,,552.5121
3.0590038,-4.5983124,86.080635,0.013933126,,1.1797087,489,0.056942888,0.3861479,12.131798,16.03,822307,100,-0.38504934,1.9335067,503.88992,29.184017,663.28503,48900,1.2969971e-06,[-1.505  1.098  0.471 -0.347 -1.804],939636.2,5628.050388097763,100.0,-106.68518383551236,4.337503,11.165287,,569.6141
