ReturnStepMax,TimestepsSoFar,MeanD2w0t,StdD2w0t,Weights,EpLenMean,MeanEntropy,InitialReturnMean,EmpiricalD2,J_sample_variance,TimeElapsed,EpThisIter,EpisodesSoFar,EpRewMean,Iteration,MeanIW,InitialReturnStd,MaxIW,MinD2w0t,ReturnStepMaxmin,MinIW,MaxD2w0t,Bound,InitialBound,InitialReturnMax,StdIW,InitialReturnMin,ReturnMeanIW
100.0,679712,0.032504354,0.17739747,[-0.607  0.905 -0.711  0.263 -0.065],16.24,1.3539603,-93.53858,1.0017813,16.675129,3061.8581533432007,100,40200,-108.10171030216158,402,0.99256617,2.5645127,1.1257622,,99.36774,0.87276536,1.0141566,-612.1693,-612.5195,-84.90411,0.04195149,-97.544334,-92.84869
100.0,681418,0.034132928,0.18160227,[-0.609  0.901 -0.713  0.261 -0.065],17.06,1.3575104,-93.5699,1.001038,17.652843,3069.6107234954834,100,40300,-108.90622643991355,403,0.9953767,2.5315259,1.131374,,99.38958,0.9327735,1.0013126,-612.28,-612.5508,-86.67495,0.034378003,-97.56658,-93.15939
100.0,683072,0.033103805,0.17897908,[-0.605  0.901 -0.713  0.261 -0.061],16.54,1.3555591,-93.165276,1.0023288,25.633326,3076.889081478119,100,40400,-107.95787000483534,404,0.98911065,3.146621,1.1187348,,99.35757,0.8127046,1.0074867,-646.5307,-647.06903,-80.06799,0.04839782,-97.85079,-92.1754
100.0,684753,0.03365737,0.18044275,[-0.603  0.902 -0.715  0.263 -0.063],16.81,1.3533978,-93.144646,1.0042406,40.84805,3084.709894657135,100,40500,-108.18656541556305,405,0.9849279,2.9913201,1.1500745,,99.416916,0.7573037,1.0074891,-625.98047,-626.796,-82.18346,0.06325841,-97.411934,-91.797905
100.0,686452,0.034012306,0.1813551,[-0.609  0.901 -0.714  0.262 -0.066],16.99,1.352066,-93.17815,1.0019898,23.219376,3092.24214720726,100,40600,-108.38921225505317,406,0.9909868,3.1981194,1.151958,,99.380615,0.8463391,1.0048313,-697.1967,-697.67615,-83.32286,0.04401965,-97.41376,-92.346016
100.0,688117,0.033335205,0.17961322,[-0.604  0.899 -0.717  0.262 -0.067],16.65,1.3516582,-93.61592,1.0030936,29.1914,3100.0488498210907,100,40700,-108.58392172467437,407,0.99094987,2.557149,1.1564165,,99.35952,0.8260912,1.009418,-596.437,-596.8677,-83.37723,0.05319856,-97.831764,-92.79396
100.0,689823,0.03413006,0.18158719,[-0.601  0.9   -0.719  0.266 -0.067],17.06,1.3520132,-93.404655,1.0007974,14.920089,3108.0131804943085,100,40800,-108.72473749703222,408,0.99652797,3.2559776,1.081519,,99.37193,0.9355328,1.0024784,-640.61194,-640.7758,-81.10462,0.026237631,-97.52188,-93.09094
100.0,691468,0.032922354,0.17849484,[-0.603  0.9   -0.717  0.265 -0.067],16.45,1.3569738,-93.76889,1.0010976,11.853226,3116.138890028,100,40900,-108.55960563609943,409,0.9928439,2.616998,1.0801098,,99.41694,0.94132423,1.0026299,-627.0374,-627.4202,-82.79273,0.027086813,-97.63143,-93.108894
100.0,693116,0.03302165,0.1788602,[-0.604  0.902 -0.716  0.265 -0.062],16.48,1.3636391,-93.3643,1.004749,29.525536,3124.2356617450714,100,41000,-108.13692284169674,410,0.98097533,2.4629204,1.1868082,,99.39422,0.8531782,1.0064892,-681.5167,-682.4761,-84.3865,0.05352823,-97.636215,-91.664314
100.0,694820,0.034101833,0.1815452,[-0.6    0.904 -0.716  0.264 -0.055],17.04,1.3616807,-92.87971,1.0023178,26.842657,3131.684424161911,100,41100,-108.1108414425219,411,0.9928631,3.2813609,1.103402,,99.37969,0.8776068,1.0028838,-633.1523,-633.5037,-81.678505,0.044553936,-97.379776,-92.24668
100.0,696472,0.03307556,0.178936,[-0.597  0.906 -0.715  0.264 -0.057],16.52,1.3607268,-93.25299,1.0024362,26.741537,3139.0569503307343,100,41200,-108.04438435538128,412,0.9910192,3.0170412,1.1136076,,99.39732,0.83697426,1.0052044,-681.9439,-682.36475,-80.012726,0.047296092,-97.483765,-92.46266
100.0,698205,0.03467436,0.18299824,[-0.599  0.904 -0.717  0.267 -0.058],17.33,1.3624203,-93.36326,1.0011374,18.044971,3145.808604955673,100,41300,-108.93452925281625,413,0.9953154,3.319742,1.0922906,,99.36104,0.9076477,1.0021576,-711.7624,-711.9933,-82.567024,0.030161178,-97.55928,-92.94204
100.0,699873,0.033369638,0.17962761,[-0.597  0.904 -0.718  0.268 -0.056],16.68,1.365227,-93.73699,1.0005934,10.61873,3154.061369419098,100,41400,-108.75224315236552,414,0.99608654,2.4918532,1.1281168,,99.38086,0.9367496,1.0012534,-596.71027,-596.9887,-86.21613,0.026241075,-97.28503,-93.36953
100.0,701579,0.034132406,0.18159908,[-0.605  0.906 -0.718  0.269 -0.054],17.06,1.367628,-93.294525,1.0007097,10.33866,3162.0176072120667,100,41500,-108.58864390156994,415,0.9960731,2.501438,1.0657653,,99.41661,0.9221434,1.0017713,-619.53613,-619.7357,-85.16719,0.023056073,-97.1303,-92.947914
100.0,703276,0.03396498,0.18121244,[-0.604  0.904 -0.719  0.267 -0.051],16.97,1.3681625,-92.88875,1.0013025,20.597702,3171.152504682541,100,41600,-108.06330832468541,416,0.99373615,3.1579242,1.1009752,,99.37723,0.8960642,1.0041848,-603.89026,-604.1449,-81.71429,0.03353767,-97.293945,-92.3514
100.0,704993,0.034401134,0.18243116,[-0.595  0.899 -0.719  0.266 -0.051],17.17,1.3687826,-92.79475,1.0046953,37.68645,3179.60706782341,100,41700,-108.12189122706103,417,0.9825004,3.0928876,1.1555526,,99.39636,0.78046566,1.0121064,-610.90356,-611.77563,-84.69371,0.06498598,-97.863594,-91.19173
100.0,706687,0.033987943,0.18150058,[-0.597  0.901 -0.723  0.271 -0.05 ],16.94,1.3719759,-93.02788,1.0131917,87.158615,3187.059567928314,100,41800,-108.1838949926781,418,0.9666936,2.8317008,1.3141868,,99.36276,0.72197425,1.0212088,-617.9173,-619.4691,-84.39121,0.10686137,-97.444954,-90.02992
100.0,708384,0.03395991,0.18118612,[-0.591  0.907 -0.722  0.274 -0.047],16.97,1.3749781,-93.216064,1.0009285,14.338947,3194.8427658081055,100,41900,-108.42852691350396,419,0.9950535,2.6479874,1.0909201,,99.36387,0.9397759,1.0021664,-619.4273,-619.6573,-86.467064,0.028432157,-97.6309,-92.7662
100.0,710056,0.033442844,0.1797959,[-0.591  0.905 -0.725  0.274 -0.044],16.72,1.376599,-93.43304,1.0001748,8.960791,3200.894382953644,100,42000,-108.451979490117,420,0.9987247,2.7684035,1.058439,,99.39027,0.97356164,1.0003656,-733.1227,-733.18494,-84.65927,0.012999288,-97.50932,-93.318085
100.0,711696,0.032822944,0.17824112,[-0.591  0.905 -0.725  0.275 -0.042],16.4,1.3734905,-93.21,1.0020026,21.940596,3209.0907549858093,100,42100,-107.85949046504741,421,0.993365,2.6736689,1.0950826,,99.38676,0.87760246,1.0037147,-619.31757,-619.65125,-83.01325,0.042343143,-97.37782,-92.63574
100.0,713373,0.03354756,0.18008922,[-0.6    0.906 -0.725  0.277 -0.045],16.77,1.3724215,-93.02324,1.0004807,11.412807,3217.2773218154907,100,42200,-108.02537334113896,422,0.99767274,2.8319967,1.043371,,99.38078,0.9419739,1.0010439,-670.9913,-671.103,-83.90532,0.01966803,-97.93925,-92.814926
100.0,715011,0.032787345,0.17815088,[-0.598  0.906 -0.725  0.275 -0.047],16.38,1.3675677,-93.10407,1.001426,19.513538,3225.685911655426,100,42300,-107.74846277653866,423,0.989062,2.8332727,1.095367,,99.36414,0.87883663,1.0030609,-633.12494,-633.7281,-80.18797,0.03857313,-97.337524,-92.138954
100.0,716710,0.03399488,0.1812583,[-0.602  0.909 -0.724  0.274 -0.051],16.99,1.366116,-93.70865,1.0005956,7.935798,3233.100111246109,100,42400,-109.00822592482308,424,0.9958352,2.6396074,1.041685,,99.434525,0.9201509,1.0030684,-677.1786,-677.3862,-86.43964,0.023878586,-97.601746,-93.306404
100.0,718346,0.032778483,0.1782166,[-0.603  0.91  -0.722  0.273 -0.053],16.36,1.366829,-93.71424,1.0035615,36.001488,3239.9870207309723,100,42500,-108.43379890565016,425,0.98814017,2.6041682,1.1946588,,99.366974,0.87137467,1.0091738,-579.51013,-580.0486,-84.6219,0.057792585,-98.31466,-92.65747
100.0,719995,0.032987863,0.17862467,[-0.597  0.908 -0.726  0.277 -0.052],16.49,1.3675622,-93.57694,1.0003244,8.425084,3247.9260914325714,100,42600,-108.36468928146901,426,0.9983806,2.5297844,1.0420728,,99.37357,0.95373595,1.0011481,-604.765,-604.8331,-84.7285,0.0143234935,-97.63628,-93.43719
100.0,721677,0.03366077,0.1804115,[-0.595  0.909 -0.724  0.275 -0.051],16.82,1.3676963,-93.18052,1.0010754,13.42702,3253.770960330963,100,42700,-108.23654472118713,427,0.9954055,2.8535035,1.0997059,,99.39924,0.9175485,1.0029757,-619.40393,-619.62177,-84.002106,0.031379458,-97.82264,-92.75043
100.0,723340,0.033278666,0.1794207,[-0.597  0.911 -0.721  0.273 -0.051],16.63,1.3647658,-93.56121,1.0011737,16.450005,3260.6601161956787,100,42800,-108.48639333721334,428,0.9931127,2.7165115,1.067253,,99.38129,0.8885719,1.0026314,-647.06366,-647.46497,-84.377396,0.03374104,-97.703354,-92.939316
100.0,724998,0.033218037,0.17936566,[-0.593  0.909 -0.723  0.274 -0.054],16.58,1.3598217,-93.86698,1.0051062,45.92511,3267.86235165596,100,42900,-108.78829871627178,429,0.9859575,2.7963386,1.1526248,,99.36072,0.82871413,1.011238,-612.23553,-612.8479,-83.274734,0.07196273,-97.51934,-92.60067
100.0,726637,0.03282042,0.17828442,[-0.599  0.905 -0.725  0.275 -0.059],16.39,1.3632886,-93.56308,1.0023544,23.741558,3274.468451976776,100,43000,-108.28500163809441,430,0.9898547,2.4683845,1.1710184,,99.4043,0.876047,1.0050098,-604.3641,-604.8192,-84.72044,0.04587312,-97.8053,-92.68183
100.0,728294,0.03316276,0.17912266,[-0.597  0.906 -0.724  0.271 -0.056],16.57,1.3629286,-93.771484,1.0022484,21.497187,3282.620103120804,100,43100,-108.66763025387114,431,0.9941758,2.4113073,1.1619382,,99.38355,0.8631655,1.0029484,-596.7567,-597.0232,-86.14593,0.049680118,-97.26544,-93.24422
100.0,729955,0.033237707,0.17930193,[-0.597  0.908 -0.725  0.272 -0.056],16.61,1.3651189,-93.43446,1.0009241,11.562134,3288.5513134002686,100,43200,-108.3349316332959,432,0.99427694,2.3333578,1.074873,,99.39782,0.8996282,1.0024035,-736.77856,-737.0832,-85.817955,0.028950188,-97.28754,-92.91827
100.0,731649,0.033890154,0.18097319,[-0.599  0.91  -0.724  0.269 -0.054],16.94,1.3614402,-93.304375,1.0005298,10.326967,3298.188901424408,100,43300,-108.50563948432881,433,0.9969199,2.7970655,1.0420657,,99.36025,0.90954304,1.0011386,-633.7541,-633.9284,-84.02082,0.023326794,-97.459854,-93.01154
100.0,733379,0.034611665,0.18283327,[-0.603  0.912 -0.723  0.27  -0.057],17.3,1.3602631,-93.121376,1.0010066,19.152409,3305.840703725815,100,43400,-108.64756484421605,434,0.99464065,3.4180684,1.0681005,,99.36294,0.9128667,1.002796,-681.98773,-682.23315,-83.45161,0.031155398,-97.48794,-92.63905
100.0,735047,0.03344678,0.18004024,[-0.603  0.913 -0.724  0.271 -0.059],16.68,1.3589265,-93.199326,1.0099698,68.157036,3314.258644104004,100,43500,-108.13623131605081,435,0.97098047,2.7917612,1.2151282,,99.39855,0.76586103,1.0115676,-632.42975,-633.82336,-83.57528,0.08629556,-97.67317,-90.65752
100.0,736703,0.033129327,0.17900264,[-0.61   0.908 -0.725  0.271 -0.06 ],16.56,1.3613341,-92.939865,1.0006533,15.670893,3322.6027965545654,100,43600,-107.72182705884056,436,0.9974341,2.9434605,1.0863755,,99.37803,0.9371786,1.0010331,-604.0798,-604.19604,-83.30504,0.026852908,-97.83282,-92.725685
100.0,738357,0.033116564,0.17904615,[-0.609  0.909 -0.725  0.27  -0.058],16.54,1.365145,-93.76866,1.0039486,39.494682,3329.163813829422,100,43700,-108.65288607065293,437,0.98773813,2.7664752,1.2569045,,99.39589,0.87383103,1.0086211,-612.12335,-612.7496,-84.04925,0.061183747,-97.663475,-92.70063
100.0,740137,0.035606127,0.18531984,[-0.602  0.911 -0.724  0.27  -0.054],17.8,1.3651232,-93.05608,1.0006304,12.161983,3337.0732028484344,100,43800,-109.03828250078713,438,0.997587,2.876434,1.0612912,,99.386734,0.92826384,1.0009506,-687.2983,-687.44525,-83.56519,0.025085364,-97.6696,-92.83974
100.0,741818,0.033662047,0.18047363,[-0.599  0.911 -0.725  0.27  -0.054],16.81,1.3632753,-93.10752,1.0047725,40.33405,3344.464246749878,100,43900,-108.15033985807025,439,0.979987,2.907936,1.1784319,,99.365524,0.81317705,1.0086684,-670.03345,-671.1873,-82.6517,0.06624689,-97.65586,-91.31084
100.0,743555,0.034747913,0.18315938,[-0.607  0.911 -0.723  0.269 -0.056],17.37,1.3658594,-92.65699,1.0004876,13.035182,3352.8341410160065,100,44000,-108.16661368916499,440,0.99798024,3.2647753,1.0790985,,99.387024,0.9548334,1.0008518,-626.2123,-626.30835,-83.954216,0.019628147,-97.70915,-92.47127
100.0,745230,0.033520266,0.18005168,[-0.607  0.911 -0.724  0.269 -0.053],16.75,1.3631862,-93.54603,1.0017463,25.873638,3360.9653346538544,100,44100,-108.5882216957611,441,0.9945836,3.0700378,1.1181188,,99.39612,0.88325167,1.0029788,-612.25446,-612.5269,-81.37035,0.04373399,-97.78063,-93.06453
100.0,746904,0.03352878,0.18015172,[-0.613  0.912 -0.723  0.271 -0.056],16.74,1.3598437,-92.979034,1.0058647,42.977894,3369.3110449314117,100,44200,-107.93010840961149,442,0.9854702,2.8481631,1.1866225,,99.34417,0.80131876,1.0104247,-595.5097,-596.2308,-83.78255,0.07262478,-96.897675,-91.661934
100.0,748564,0.033220008,0.17926371,[-0.618  0.907 -0.724  0.268 -0.059],16.6,1.3618404,-93.32196,1.0010892,14.038169,3377.5707132816315,100,44300,-108.18931319612977,443,0.9954214,2.2578437,1.0726881,,99.37151,0.8937538,1.0023261,-604.3842,-604.5781,-86.95267,0.028529659,-97.00477,-92.9213
100.0,750271,0.0341693,0.18175174,[-0.619  0.906 -0.724  0.265 -0.057],17.07,1.3584871,-93.31643,1.0023886,31.785704,3384.4099044799805,100,44400,-108.6230334019442,444,0.9869708,3.027006,1.1085747,,99.39477,0.80193067,1.0080148,-665.0154,-665.6278,-81.76939,0.05276718,-97.31371,-92.15817
100.0,752015,0.034928042,0.18373053,[-0.623  0.906 -0.723  0.263 -0.06 ],17.44,1.3563287,-92.94089,1.0045373,41.38485,3392.1660990715027,100,44500,-108.5581595833532,445,0.9853072,3.294413,1.1801424,,99.3768,0.8453077,1.0060176,-701.5458,-702.28186,-83.814,0.061348885,-97.499275,-91.64445
100.0,753676,0.033226863,0.17924373,[-0.619  0.909 -0.723  0.262 -0.063],16.61,1.3563513,-93.3037,1.000343,11.74684,3399.437238931656,100,44600,-108.20024672663261,446,0.9968114,3.1084063,1.0415365,,99.36325,0.94525933,1.0022333,-633.7899,-633.92773,-83.15986,0.014795247,-97.465324,-93.01887
100.0,755344,0.033390958,0.17973933,[-0.617  0.91  -0.721  0.263 -0.063],16.68,1.3564527,-93.04401,1.0026436,26.319683,3406.8315320014954,100,44700,-107.94081061736837,447,0.9889464,2.8889565,1.158052,,99.37033,0.8062653,1.0067409,-603.57526,-604.3002,-82.11805,0.052655388,-97.56912,-92.0391
100.0,757070,0.034523282,0.18257435,[-0.601  0.907 -0.72   0.259 -0.062],17.26,1.3559127,-92.781845,1.0001775,11.8585615,3414.403841972351,100,44800,-108.2200215417475,448,0.99831456,3.1734486,1.0633366,,99.35279,0.9599124,1.0010879,-665.02026,-665.09326,-82.347916,0.013145873,-97.34729,-92.634186
100.0,758780,0.0342064,0.1817795,[-0.603  0.908 -0.72   0.261 -0.063],17.1,1.3564172,-93.06589,1.0004182,14.785242,3422.849574804306,100,44900,-108.36262968429841,449,0.9964461,3.2595303,1.0706432,,99.36323,0.9393787,1.0020895,-646.7727,-646.9696,-82.8023,0.020119665,-97.589645,-92.75667
100.0,760427,0.032974117,0.17866369,[-0.606  0.907 -0.722  0.261 -0.063],16.47,1.3632519,-93.01887,1.0022473,21.18298,3430.742413520813,100,45000,-107.73316453042236,450,0.98909086,2.7391305,1.1218343,,99.367455,0.9113524,1.003259,-639.8288,-640.39,-85.89259,0.04127703,-97.40695,-92.0346
100.0,762060,0.03269395,0.17792799,[-0.611  0.907 -0.722  0.261 -0.056],16.33,1.3565574,-93.36069,1.0019588,26.892017,3438.3723599910736,100,45100,-107.99405151838465,451,0.99195147,2.9552152,1.07327,,99.35677,0.81427985,1.0033174,-596.2247,-596.6124,-83.051125,0.047011208,-97.079895,-92.62749
100.0,763738,0.03361143,0.18036854,[-0.61   0.907 -0.723  0.264 -0.062],16.78,1.3593806,-93.16089,1.0043956,39.192158,3445.6537787914276,100,45200,-108.18137933142506,452,0.98322046,2.8151474,1.1899892,,99.37126,0.80046886,1.0098236,-618.71094,-619.6021,-84.96205,0.062868156,-97.71975,-91.66833
100.0,765331,0.031890377,0.17579825,[-0.605  0.907 -0.726  0.266 -0.06 ],15.93,1.3657699,-94.25656,1.0017154,20.492311,3452.3641879558563,100,45300,-108.63131823761425,453,0.9919935,2.3989828,1.2116691,,99.40758,0.92173195,1.0053109,-597.0914,-597.5083,-85.39962,0.041246124,-98.15332,-93.52062
100.0,767027,0.03392977,0.18106955,[-0.602  0.903 -0.727  0.265 -0.053],16.96,1.3695129,-93.17914,1.0005316,13.976478,3460.3265018463135,100,45400,-108.39594056874797,454,0.99631107,3.309639,1.0483426,,99.38969,0.9622943,1.0012482,-707.0623,-707.2291,-83.63316,0.018126473,-97.84606,-92.845566
100.0,768725,0.033965725,0.18116066,[-0.601  0.902 -0.728  0.265 -0.049],16.98,1.3719769,-92.94824,1.0002688,11.700289,3467.884737968445,100,45500,-108.12166138183811,455,0.99706393,3.171567,1.0496804,,99.381454,0.9642133,1.0011266,-711.44244,-711.57825,-79.665504,0.014232347,-97.381035,-92.682594
100.0,770489,0.035283055,0.18450789,[-0.601  0.902 -0.729  0.265 -0.047],17.64,1.3715589,-92.82789,1.0001854,12.064686,3475.9983999729156,100,45600,-108.5955958867527,456,0.99884266,3.3129547,1.0481418,,99.36171,0.9521428,1.0005381,-687.15765,-687.21704,-80.83119,0.0139343105,-97.52301,-92.71993
100.0,772165,0.03354358,0.18011738,[-0.599  0.901 -0.73   0.265 -0.047],16.76,1.3749124,-92.868835,1.0012269,14.884867,3483.201551914215,100,45700,-107.85095406303596,457,0.9948789,2.6603,1.1022433,,99.36146,0.92767376,1.0032707,-587.57166,-587.8196,-85.602684,0.030828493,-97.883354,-92.41434
100.0,773835,0.033414073,0.17975003,[-0.598  0.901 -0.728  0.262 -0.044],16.7,1.3707367,-92.98078,1.0007439,16.159204,3491.5425913333893,100,45800,-107.89717646877209,458,0.99538624,2.9535248,1.0432322,,99.40304,0.91354907,1.0015838,-619.17865,-619.422,-84.64733,0.028160252,-97.4195,-92.57457
100.0,775487,0.033064544,0.17887805,[-0.6    0.901 -0.728  0.262 -0.048],16.52,1.365674,-93.90716,1.0013909,25.039019,3500.117057800293,100,45900,-108.77598471382817,459,0.98931944,2.6299553,1.0546385,,99.37699,0.7030071,1.0053564,-633.9981,-634.5312,-82.681854,0.04390548,-97.66168,-92.96537
100.0,777169,0.033653975,0.18036975,[-0.601  0.9   -0.729  0.259 -0.053],16.82,1.3617742,-93.358406,1.0006574,12.1832905,3507.47207903862,100,46000,-108.4412218924416,460,0.99400073,2.860645,1.0490406,,99.35899,0.9315265,1.0020608,-671.12976,-671.4382,-83.80592,0.025146851,-97.30214,-92.80495
100.0,778821,0.033051714,0.17880866,[-0.601  0.898 -0.73   0.259 -0.057],16.52,1.359368,-93.67267,1.0004759,11.128731,3514.8652601242065,100,46100,-108.53686598786182,461,0.9968275,2.913462,1.0620513,,99.351006,0.93065464,1.0012573,-627.1753,-627.32404,-83.063576,0.020916011,-97.593796,-93.37918
100.0,780467,0.03296341,0.17865701,[-0.6    0.9   -0.728  0.259 -0.06 ],16.46,1.3555809,-93.03363,1.0030973,38.469017,3522.5284128189087,100,46200,-107.74360004109754,462,0.9855143,2.7814798,1.1415875,,99.38603,0.77368283,1.0066683,-625.8617,-626.685,-85.10125,0.06699795,-97.520195,-91.7315
100.0,782082,0.032306444,0.17682706,[-0.607  0.9   -0.729  0.262 -0.063],16.15,1.3559389,-93.6386,1.0002307,7.786144,3531.219988822937,100,46300,-108.12704199530404,463,0.9976067,2.4072957,1.042085,,99.41107,0.9456986,1.0010874,-619.9398,-620.07983,-87.29111,0.016142504,-97.315384,-93.415436
100.0,783778,0.03396658,0.18127581,[-0.61   0.903 -0.727  0.262 -0.063],16.96,1.3531383,-93.22151,1.0036734,41.856632,3538.326446056366,100,46400,-108.41199713992664,464,0.9897086,3.2324314,1.2331235,,99.38297,0.84180456,1.0065684,-633.3805,-633.8455,-81.43066,0.06177129,-97.51252,-92.32616
100.0,785538,0.03521388,0.18435651,[-0.603  0.905 -0.725  0.26  -0.066],17.6,1.351451,-92.73996,1.0011216,18.774033,3546.15433716774,100,46500,-108.45117203042942,465,0.9965886,3.2155967,1.0876535,,99.34993,0.8972348,1.001617,-728.347,-728.49097,-82.37804,0.03242241,-97.53356,-92.44639
100.0,787191,0.033080354,0.17890516,[-0.601  0.906 -0.725  0.259 -0.068],16.53,1.3565615,-93.61662,1.0010871,15.530489,3554.1871044635773,100,46600,-108.44591406879834,466,0.99314594,2.8535018,1.0932661,,99.387054,0.937065,1.0018902,-633.8787,-634.24066,-82.748665,0.029400611,-97.78466,-93.01239
100.0,788877,0.033733495,0.1805846,[-0.599  0.904 -0.727  0.259 -0.062],16.86,1.3535151,-92.93725,1.0008198,21.66971,3562.756596803665,100,46700,-108.00253045115183,467,0.99389833,3.4662783,1.043952,,99.35516,0.9042428,1.0032697,-652.87103,-653.16907,-81.44988,0.025921123,-97.61082,-92.40702
100.0,790609,0.034663964,0.18299392,[-0.595  0.902 -0.726  0.258 -0.065],17.32,1.3499926,-92.855446,1.001859,29.128298,3569.683228969574,100,46800,-108.34561832392501,468,0.9934411,3.3040314,1.1003926,,99.37287,0.87097424,1.0023595,-676.25476,-676.533,-80.12402,0.044285174,-97.63132,-92.29666
100.0,792235,0.03254542,0.17751072,[-0.593  0.903 -0.727  0.257 -0.069],16.26,1.3559389,-93.52039,1.0014234,12.881907,3577.9568815231323,100,46900,-108.09630101341541,469,0.99443835,2.623995,1.1169238,,99.42459,0.9282979,1.0024226,-596.5027,-596.7721,-85.06869,0.034766506,-97.40375,-92.99136
100.0,793874,0.03281924,0.17827798,[-0.589  0.9   -0.727  0.255 -0.063],16.39,1.358911,-93.79341,1.001981,20.600489,3586.371430873871,100,47000,-108.55518927955194,470,0.9898356,2.588721,1.1432897,,99.35377,0.8872599,1.0056373,-604.52185,-605.04956,-86.93166,0.045107782,-97.64114,-92.84703
100.0,795508,0.032725062,0.17803799,[-0.589  0.896 -0.73   0.257 -0.06 ],16.34,1.3656147,-93.29901,1.0035076,34.701645,3593.7057514190674,100,47100,-107.92658300836389,471,0.9871727,3.0658183,1.1730107,,99.37512,0.876794,1.0067021,-595.92194,-596.5508,-82.843285,0.05161817,-97.44373,-92.16459
100.0,797113,0.032100897,0.17627658,[-0.589  0.901 -0.729  0.259 -0.053],16.05,1.3646384,-93.43879,1.0000519,8.191321,3602.0767595767975,100,47200,-107.81617984962,472,0.99946666,2.8286319,1.0134872,,99.36812,0.9711914,1.0001235,-604.65546,-604.69495,-85.12887,0.0075511127,-97.63226,-93.389175
100.0,798788,0.0335206,0.18005292,[-0.59   0.901 -0.729  0.26  -0.054],16.75,1.3633033,-93.17306,1.0016764,25.75448,3609.892508506775,100,47300,-108.16822297526681,473,0.99407846,3.0044324,1.0902592,,99.35886,0.8803465,1.003491,-640.22034,-640.5442,-83.575,0.044250038,-97.75368,-92.6527
100.0,800477,0.03380123,0.1807803,[-0.584  0.901 -0.728  0.257 -0.056],16.89,1.3594689,-92.96762,1.0014026,26.880205,3616.9161944389343,100,47400,-108.06640365350582,474,0.9934565,3.365161,1.0786281,,99.350075,0.80680394,1.0022211,-676.30273,-676.64514,-82.71474,0.04546391,-97.56546,-92.37734
100.0,802135,0.033182897,0.17917374,[-0.581  0.902 -0.728  0.256 -0.059],16.58,1.3563346,-93.32359,1.0012391,19.958143,3625.158576965332,100,47500,-108.17943467797497,475,0.99206036,3.1122851,1.071863,,99.38501,0.8899636,1.0026687,-659.3261,-659.6884,-79.9369,0.035656992,-98.89533,-92.61521
100.0,803837,0.03404604,0.18136539,[-0.581  0.901 -0.73   0.255 -0.063],17.02,1.3573058,-93.48563,1.000683,15.125917,3632.578652858734,100,47600,-108.7669034286161,476,0.9973544,2.867879,1.0642073,,99.3877,0.92718285,1.0019075,-627.0191,-627.13696,-80.28548,0.025944248,-97.316925,-93.258896
100.0,805501,0.033320323,0.1795908,[-0.58   0.903 -0.73   0.256 -0.062],16.64,1.3539605,-93.56842,1.0039485,35.96339,3640.578122615814,100,47700,-108.51571621166453,477,0.98543966,3.029468,1.1380903,,99.41718,0.8270581,1.0065879,-640.0163,-640.9396,-82.75127,0.056526273,-97.526764,-92.25642
100.0,807176,0.03350998,0.17999664,[-0.59   0.904 -0.729  0.258 -0.065],16.75,1.3534874,-93.43498,1.0011189,13.057613,3648.5793240070343,100,47800,-108.46060774384931,478,0.9960708,2.8553185,1.0648092,,99.37367,0.90810114,1.0024226,-626.84436,-627.08636,-82.26083,0.025369348,-97.510735,-93.09092
100.0,808889,0.034283224,0.18201858,[-0.599  0.906 -0.729  0.259 -0.066],17.13,1.3538758,-92.70292,1.0018755,27.167591,3657.230263233185,100,47900,-107.98997007047313,479,0.9937491,3.7692177,1.1030034,,99.379875,0.887403,1.0028161,-691.95056,-692.21893,-80.47461,0.039431006,-97.36956,-92.1575
100.0,810593,0.034145523,0.18177912,[-0.599  0.908 -0.729  0.258 -0.065],17.04,1.3441981,-93.52316,1.0033871,43.855415,3665.7435069084167,100,48000,-108.84838400979841,480,0.9854376,2.7580166,1.1292073,,99.35504,0.77437186,1.005189,-596.06244,-596.7749,-86.204605,0.06600959,-97.61299,-92.21383
100.0,812352,0.035199177,0.1843298,[-0.6    0.909 -0.728  0.258 -0.075],17.59,1.3462099,-92.87011,1.0018661,24.195623,3674.8757498264313,100,48100,-108.61027976545628,481,0.9923607,3.2777984,1.1299194,,99.37256,0.90457416,1.0029235,-692.02875,-692.3861,-83.008575,0.040156435,-97.5803,-92.20558
100.0,814022,0.033426594,0.17981566,[-0.598  0.911 -0.728  0.258 -0.073],16.7,1.3428684,-93.00991,1.001931,23.86579,3683.6127965450287,100,48200,-107.9232501620607,482,0.9897772,2.8975372,1.1101394,,99.353676,0.8466883,1.004747,-633.06976,-633.6339,-82.63375,0.04561655,-97.364716,-92.08814
100.0,815694,0.033465948,0.17991798,[-0.602  0.913 -0.725  0.256 -0.076],16.72,1.343845,-93.23023,1.0024756,26.30498,3692.096319913864,100,48300,-108.20345132115314,483,0.99243546,2.7172477,1.1307209,,99.354004,0.8548231,1.0033514,-626.5287,-626.8816,-86.75042,0.048385892,-97.537704,-92.56806
100.0,817456,0.035251632,0.18444118,[-0.598  0.914 -0.726  0.255 -0.075],17.62,1.340708,-92.79428,1.0008026,16.641773,3700.2022457122803,100,48400,-108.582054174622,484,0.995364,3.1145182,1.0469279,,99.358116,0.91736996,1.0020466,-670.65967,-670.874,-82.838356,0.029052744,-97.59182,-92.39413
