ReturnStepMaxmin,InitialBound,InitialReturnMean,MaxIW,MinIW,MeanIW,Weights,StdIW,InitialReturnMin,MaxD2w0t,J_sample_variance,EpLenMean,ReturnStepMax,EmpiricalD2,Iteration,TimeElapsed,MeanEntropy,EpThisIter,EpisodesSoFar,ReturnMeanIW,EntropyCoefficient,Bound,InitialReturnStd,TimestepsSoFar,MeanD2w0t,InitialReturnMax,EpRewMean,MinD2w0t,StdD2w0t
88.32619,395.34485,7.6293945e-06,5.927784,0.10730012,1.0904342,[ 1.328 -0.184 -0.553  0.284 -1.881],0.92509305,-3.4239273,3.4701736,151157.98,19.64,100.0,1.9069471,404,2486.2947669029236,-0.4603102,100,40400,513.43176,,423.3363,2.0490725,787541,0.04807642,4.517769,-112.02656349606494,,0.246896
88.28452,394.2349,9.918213e-07,151.67628,0.0005669839,2.4201455,[ 1.333 -0.182 -0.558  0.289 -1.879],15.01587,-4.1461334,210.43251,39994850.0,19.57,100.0,79.60329,405,2491.757367372513,-0.4669359,100,40500,1068.1244,,816.03156,1.955887,789498,0.35250068,5.3409195,-111.89070457174999,,4.6603427
88.56489,383.76352,9.307862e-06,17.335213,0.005512568,1.230334,[ 1.298 -0.183 -0.55   0.29  -1.886],1.9712691,-3.5139084,11.500899,531346.94,20.02,100.0,2.9504633,406,2498.6467032432556,-0.47021464,100,40600,547.6977,,424.47278,2.0451164,791500,0.06211998,5.0948563,-112.00556030123138,,0.36942986
87.7902,419.36118,8.239746e-06,4.7077394,0.18830734,1.1451976,[ 1.297 -0.195 -0.554  0.283 -1.889],0.799648,-3.451851,2.5354767,118983.54,18.74,100.0,1.7793695,407,2503.925511598587,-0.4705437,100,40700,558.4385,,467.47458,1.9080348,793374,0.04420514,4.67115,-111.48482538274746,,0.22896321
87.97905,415.1175,-5.41687e-06,36.299183,0.0057975547,1.3488928,[ 1.292 -0.202 -0.554  0.281 -1.889],3.6969278,-3.1701584,36.79651,2697935.8,18.95,100.0,8.596462,408,2509.8418669700623,-0.474079,100,40800,643.77704,,511.9395,1.9796019,795269,0.11353756,4.6133575,-111.18090081179878,,0.9375809
87.97243,400.35895,4.043579e-06,157.79602,0.0011038677,2.2285058,[ 1.286 -0.211 -0.555  0.291 -1.893],15.501757,-3.6192245,380.4926,42989800.0,18.98,100.0,96.793144,409,2514.9842252731323,-0.47798562,100,40900,1010.9075,,677.9298,2.0510747,797167,0.4967909,5.6456375,-111.32977525988042,,6.463452
87.91885,416.53326,5.264282e-06,6.5868506,0.13591972,1.1132118,[ 1.272 -0.222 -0.55   0.295 -1.897],0.8019666,-3.140236,2.6430547,113419.76,18.78,100.0,1.2908151,410,2520.872688770294,-0.48001176,100,41000,541.12146,,447.4631,1.7359823,799045,0.04318937,4.963539,-111.23585103839905,,0.22161952
88.72593,369.05307,-9.765625e-06,13.380315,0.022476163,1.206974,[ 1.271 -0.223 -0.554  0.304 -1.899],1.6354336,-3.8033447,11.635142,417089.62,20.36,100.0,2.748156,411,2526.4660110473633,-0.4800143,100,41100,538.88416,,412.667,1.9980775,801081,0.067081936,5.0258255,-112.37575798121642,,0.37220016
88.14285,409.3326,-3.4332274e-06,2.2719347,0.37754261,1.0339327,[ 1.266 -0.224 -0.552  0.291 -1.899],0.33391038,-3.4349518,1.4636598,20501.906,19.17,100.0,1.1448649,412,2532.3689801692963,-0.48226437,100,41200,497.79456,,422.11212,1.9477158,802998,0.040188156,4.894623,-111.19646924993813,,0.20158386
88.79055,373.2589,1.7547608e-06,61.227028,0.049679734,1.5186346,[ 1.266 -0.219 -0.55   0.29  -1.901],4.6925206,-3.5855255,52.25695,2538983.5,20.58,100.0,2.7378187,413,2537.8681678771973,-0.4847002,100,41300,636.3687,,491.15167,2.3516974,805056,0.0655995,5.4436646,-112.79729299746106,,0.6423306
88.10035,394.59103,-8.468628e-06,4.1339674,0.14251135,1.1138463,[ 1.273 -0.212 -0.542  0.282 -1.904],0.6622245,-3.534401,2.4730015,86556.99,19.27,100.0,1.4157721,414,2544.0704398155212,-0.4800124,100,41400,532.06024,,429.06274,2.1089728,806983,0.047930732,5.6243362,-111.52735031197413,,0.24399269
87.6417,429.77722,1.4495849e-06,6.6022367,0.18252361,1.0712631,[ 1.267 -0.206 -0.536  0.273 -1.899],0.636259,-3.2406082,1.8231705,84006.65,18.38,100.0,1.2870108,415,2549.3458404541016,-0.4799705,100,41500,540.0219,,454.56226,1.9132957,808821,0.042262025,5.73085,-111.0569662766005,,0.21821119
87.3076,450.38565,4.4250487e-06,3.3233137,0.173245,1.0879883,[ 1.254 -0.196 -0.534  0.27  -1.899],0.57592857,-2.7555313,2.3811398,70668.62,17.78,100.0,1.4429829,416,2555.0728528499603,-0.4807931,100,41600,562.48883,,484.15115,1.9717697,810599,0.03962007,6.2071457,-110.32255246688332,,0.2082611
88.62122,368.24536,3.6621093e-06,2.8578799,0.33394966,1.0486107,[ 1.259 -0.189 -0.531  0.269 -1.9  ],0.42469263,-3.938797,1.547308,27384.482,20.41,100.0,1.2110796,417,2560.810285806656,-0.47557542,100,41700,474.04654,,381.9365,1.9664714,812640,0.043692652,3.985588,-112.57770165044981,,0.21265486
87.85658,413.90744,5.1116945e-06,858.9745,4.9028207e-05,8.713515,[ 1.257 -0.194 -0.533  0.267 -1.894],83.54865,-3.2503586,21591.23,1130235900.0,18.81,100.0,1672.5481,418,2566.263829946518,-0.4752239,100,41800,3636.6316,,2167.9424,1.8607194,814521,5.55904,4.196747,-111.28954408707426,,172.23463
87.911705,415.54056,-1.5258789e-06,105.10283,0.00038704398,2.7449446,[ 1.247 -0.209 -0.523  0.257 -1.894],10.555136,-3.463356,240.71599,21804224.0,18.76,100.0,35.78076,419,2573.317620277405,-0.4721595,100,41900,1284.1022,,967.9298,2.1164649,816397,0.4106537,4.7695084,-111.20778871678081,,5.26177
87.87116,411.64435,6.1798096e-06,27.982971,0.008823697,1.3765718,[ 1.257 -0.207 -0.527  0.241 -1.891],3.2929072,-3.4970245,66.15102,2296397.0,18.7,100.0,6.8991175,420,2580.134843111038,-0.47314438,100,42000,668.4219,,512.0397,2.0239124,818267,0.10190982,5.4269867,-110.94145046905507,,0.96279544
88.344826,392.21744,-2.5177003e-06,23.239758,0.023122687,1.4152768,[ 1.238 -0.196 -0.511  0.231 -1.892],2.84567,-3.6081772,11.710107,1345692.5,19.72,100.0,6.084345,421,2586.9138112068176,-0.4775731,100,42100,640.6915,,506.71344,2.424434,820239,0.09793688,5.83638,-112.0582034437661,,0.58240557
88.03046,412.49243,-7.400513e-06,2.7824256,0.22701123,1.0482336,[ 1.254 -0.202 -0.524  0.23  -1.897],0.45968238,-3.7181244,2.355462,38820.48,19.11,100.0,1.2412094,422,2593.489511489868,-0.47704226,100,42200,505.62894,,427.82666,2.448152,822150,0.04131255,6.187416,-111.22584074761828,,0.2087964
87.774086,422.22437,-1.9836425e-06,63.91281,0.028884346,1.3074081,[ 1.251 -0.208 -0.527  0.231 -1.896],2.393225,-3.5930252,44.201702,1175853.2,18.66,100.0,4.352001,423,2598.9010882377625,-0.47623968,100,42300,637.9182,,509.9694,2.3390765,824016,0.06432052,5.822014,-110.80062129362237,,0.5491718
87.95176,412.18884,-5.569458e-06,4.332053,0.1908127,1.07568,[ 1.249 -0.224 -0.534  0.229 -1.895],0.86888677,-3.7495575,1.938871,133384.1,19.04,100.0,1.7620746,424,2604.8439042568207,-0.48600426,100,42400,516.6816,,433.69916,2.2701268,825920,0.04488414,5.941139,-111.12414463284708,,0.229899
87.76299,427.80753,8.621216e-06,94.810745,0.001646581,1.7455903,[ 1.24  -0.226 -0.531  0.229 -1.905],9.4148035,-3.496376,96.75465,16564918.0,18.57,100.0,26.211088,425,2610.3835859298706,-0.48631784,100,42500,825.5469,,598.2361,1.8973562,827777,0.2270332,5.549942,-111.14270848758068,,2.2439613
87.766594,422.81097,-9.07898e-06,38.114643,0.006275476,1.3942088,[ 1.236 -0.209 -0.532  0.223 -1.905],3.9038308,-3.5358658,20.679647,3043562.0,18.71,100.0,10.408649,426,2617.161337375641,-0.48766977,100,42600,674.66626,,528.4855,2.3560994,829648,0.104329795,5.8418884,-111.1353389652423,,0.7570929
88.687675,364.90378,6.6375733e-06,13.085913,0.042964615,1.2352057,[ 1.225 -0.212 -0.523  0.221 -1.907],1.6886351,-3.9974136,5.6448035,392802.78,20.48,100.0,2.2634704,427,2623.485016822815,-0.49168953,100,42700,539.30945,,397.99048,2.1147063,831696,0.0699952,5.4498367,-112.55701069647337,,0.36819854
87.73572,422.7131,,124.06345,0.0029055497,1.934521,[ 1.221 -0.209 -0.515  0.224 -1.911],12.057946,-3.2486725,119.33558,25300100.0,18.65,100.0,28.073048,428,2629.4119017124176,-0.49056724,100,42800,883.5882,,573.787,2.1368642,833561,0.30461356,5.7936172,-111.24070573216264,,2.8461707
88.15949,404.41254,-7.095337e-06,5.2433963,0.11592453,1.1019496,[ 1.221 -0.211 -0.502  0.226 -1.909],0.8693744,-4.462448,2.9906902,136487.23,19.31,100.0,1.7745044,429,2635.9911279678345,-0.4947579,100,42900,525.6387,,435.5093,2.1582081,835492,0.04651438,5.850151,-111.69874550652827,,0.23950087
87.3223,443.0266,-5.4931643e-06,8.627172,0.06449184,1.1415652,[ 1.218 -0.214 -0.497  0.221 -1.914],1.2917589,-3.0475388,5.0248637,325424.0,17.81,100.0,2.087163,430,2641.2093539237976,-0.49475977,100,43000,584.86957,,479.00235,1.96873,837273,0.045488883,5.343727,-110.54192070417997,,0.25061607
88.08533,399.9368,8.010864e-06,2.963059,0.26982957,1.0823553,[ 1.208 -0.22  -0.499  0.218 -1.914],0.38053235,-4.1525803,1.7502536,28626.64,19.19,100.0,1.1848797,431,2647.225757598877,-0.4950787,100,43100,520.39124,,427.2249,2.3393574,839192,0.042970464,5.8355103,-111.44855950349732,,0.21642092
87.64175,428.19135,7.6293946e-07,136.80965,0.0018997297,2.9227788,[ 1.212 -0.222 -0.497  0.221 -1.914],14.033668,-3.2467957,195.8822,35864876.0,18.36,100.0,69.72005,432,2652.426022052765,-0.49557328,100,43200,1344.0062,,976.162,2.1506186,841028,0.38189214,5.636261,-111.02771519682497,,4.4240746
88.007225,405.90173,-6.713867e-06,8.949515,0.033545002,1.1377201,[ 1.204 -0.232 -0.488  0.219 -1.914],1.2403653,-3.6112366,5.5944047,311117.88,19.1,100.0,1.9226757,433,2659.1200535297394,-0.4995098,100,43300,547.3496,,448.03436,2.227551,842938,0.05585405,5.499161,-111.54215119380734,,0.30534855
88.233284,397.5511,-4.4250487e-06,28.546345,0.011474638,1.2607038,[ 1.217 -0.239 -0.495  0.23  -1.918],3.0024788,-3.6160736,23.502613,1655055.5,19.34,100.0,5.655958,434,2665.1852185726166,-0.4985257,100,43400,593.31744,,462.17462,2.1388943,844872,0.070594035,6.10894,-111.82224443714429,,0.47663122
88.66215,380.05026,6.8664554e-07,15.726333,0.041711554,1.1164167,[ 1.206 -0.246 -0.492  0.222 -1.917],1.4716089,-3.8048706,4.6148286,343233.5,20.19,100.0,2.8547425,435,2671.398486852646,-0.50375485,100,43500,505.47842,,401.5534,2.3096118,846891,0.058500186,5.529953,-112.210522468981,,0.31075072
88.067665,406.47717,7.6293946e-07,5.2531404,0.03976246,1.1912447,[ 1.207 -0.257 -0.492  0.223 -1.923],0.8600148,-4.154793,30.524052,151003.36,19.25,100.0,2.1784744,436,2677.02637219429,-0.49890313,100,43600,571.8546,,470.9363,1.7957716,848816,0.06343954,4.852089,-111.90820338278769,,0.4980359
88.10084,411.31824,-4.9591063e-06,139.42346,0.0021746615,2.4056454,[ 1.196 -0.245 -0.483  0.21  -1.918],13.922786,-3.4417572,204.9907,37585332.0,19.15,100.0,71.711876,437,2683.0328164100647,-0.5004908,100,43700,1107.9171,,784.3321,2.2589147,850731,0.40111673,5.895218,-111.52716049780288,,4.7379823
88.32031,393.9704,1.9073486e-06,1.4500107,0.77657235,1.0048337,[ 1.212 -0.243 -0.496  0.215 -1.919],0.1166679,-3.721077,1.0311571,2341.0024,19.63,100.0,1.0167038,438,2690.520665407181,-0.4993817,100,43800,472.8314,,395.2576,2.1771493,852694,0.039445687,5.6534195,-111.64313747176934,,0.19513582
87.95492,412.93655,-1.3732911e-06,102.02544,0.001383513,2.0812318,[ 1.211 -0.245 -0.496  0.215 -1.918],8.721366,-3.6044388,635.6036,15670701.0,18.9,100.0,20.085167,439,2696.232709646225,-0.5015046,100,43900,986.9281,,772.6569,2.3008304,854584,0.311676,5.813637,-111.00780130457854,,7.8358703
87.48182,444.56262,-3.7384034e-06,33.97671,0.026503306,1.4196428,[ 1.233 -0.259 -0.515  0.224 -1.921],3.4174333,-3.3070908,37.799183,2165416.5,18.0,100.0,4.5190763,440,2703.6126437187195,-0.5087812,100,44000,703.90717,,554.0958,2.031223,856384,0.095225036,6.2619705,-110.79576334276052,,0.80343413
88.65038,375.02075,1.0986329e-05,28.265282,0.031932577,1.245413,[ 1.248 -0.256 -0.504  0.205 -1.928],2.6945379,-3.8922577,14.732611,924025.9,20.25,100.0,4.15198,441,2710.360660791397,-0.5106155,100,44100,538.7457,,410.15814,2.3426387,858409,0.06882031,5.9090347,-112.24136222345362,,0.43018055
88.1309,407.18948,5.340576e-07,3.7337508,0.15803342,1.1096532,[ 1.247 -0.263 -0.499  0.197 -1.93 ],0.6545928,-4.177597,2.0450587,83893.555,19.3,100.0,1.419917,442,2716.5538568496704,-0.51558673,100,44200,528.9885,,447.28513,2.196089,860339,0.047303718,6.0441513,-111.58727209863028,,0.23996642
87.889114,415.44565,5.8746336e-06,15.526999,0.04480362,1.1558983,[ 1.255 -0.271 -0.503  0.204 -1.934],1.7604032,-3.4356995,11.8856125,618422.6,18.87,100.0,2.807285,443,2722.961937189102,-0.51428646,100,44300,560.3522,,442.93768,2.3691394,862226,0.0680459,6.5824203,-111.49184124887579,,0.42195737
88.48484,389.74106,2.2888183e-07,2.888976,0.341618,1.0402309,[ 1.252 -0.277 -0.506  0.216 -1.933],0.43753973,-3.2800293,1.3869245,33661.316,19.93,100.0,1.2233589,444,2729.570055961609,-0.5164559,100,44400,484.73273,,403.141,2.354663,864219,0.043447524,6.129814,-112.60895144022491,,0.21386449
88.36415,394.30966,-9.384155e-06,5.466659,0.123902224,1.0339117,[ 1.249 -0.277 -0.504  0.218 -1.935],0.8373621,-3.3987503,1.9727777,124171.75,19.69,100.0,1.5694772,445,2735.509101629257,-0.5200215,100,44500,487.58755,,399.70288,1.8248343,866188,0.04676787,5.945732,-112.3627455412601,,0.2341197
88.62371,384.55392,-9.460449e-06,11.616266,0.21340597,1.1024413,[ 1.252 -0.275 -0.506  0.216 -1.939],0.8445432,-3.640091,5.6226544,104264.48,20.2,100.0,1.4353807,446,2741.2367045879364,-0.5209649,100,44600,497.23148,,410.2488,2.2710118,868208,0.045604665,5.778908,-112.43504547915731,,0.22866757
88.6796,369.7854,6.6375733e-06,1.8953255,0.5308983,1.0236695,[ 1.261 -0.27  -0.503  0.213 -1.94 ],0.2322556,-3.593567,1.1623125,8015.2397,20.49,100.0,1.051247,447,2747.7731533050537,-0.5195314,100,44700,462.2905,,377.0507,2.354534,870257,0.04161367,5.9127274,-112.9791650124154,,0.20135583
88.193405,398.6681,-5.340576e-07,28.15449,0.0040975306,1.4076983,[ 1.268 -0.272 -0.504  0.213 -1.938],3.8749404,-3.0897446,23.930475,2593931.0,19.49,100.0,13.025266,448,2753.361241579056,-0.52147704,100,44800,650.2628,,516.2054,1.7563385,872206,0.106168084,4.547249,-112.39620919337294,,0.83884937
87.78172,414.3769,-9.002685e-06,1.4674463,0.7758381,1.0107291,[ 1.244 -0.273 -0.497  0.212 -1.94 ],0.09599216,-3.267807,1.0519655,2080.22,18.62,100.0,1.0117073,449,2759.660201072693,-0.5205174,100,44900,504.54703,,419.00394,1.9574845,874068,0.037581377,6.006981,-111.23243064384938,,0.19108976
87.775185,418.48825,-1.6021728e-06,518.8066,5.9040012e-05,4.423927,[ 1.249 -0.276 -0.499  0.211 -1.94 ],34.240395,-3.033287,4869.342,252490180.0,18.64,100.0,328.26782,450,2764.7331817150116,-0.50975823,100,45000,2105.6628,,1544.8208,1.7598599,875932,2.1132524,4.852707,-111.54320553998916,,48.00932
88.62031,378.86578,-1.4495849e-06,947.77435,0.00017550628,9.982895,[ 1.21  -0.255 -0.477  0.216 -1.929],92.96454,-3.2227402,18269.639,1419698800.0,20.2,100.0,1214.7981,451,2771.38968706131,-0.50912803,100,45100,4118.154,,2740.2373,2.126543,877952,3.9202006,5.4205933,-112.45126474909681,,150.65552
88.94346,361.44238,-1.0070801e-05,11.746567,0.060137253,1.2311199,[ 1.219 -0.24  -0.482  0.228 -1.928],1.6761975,-3.2911453,6.2840466,425151.2,21.0,100.0,3.598158,452,2777.8209908008575,-0.5092768,100,45200,533.82837,,432.44122,2.2239258,880052,0.06449275,5.0729218,-113.32961741965529,,0.34902322
88.451836,385.22238,-7.2479247e-06,6.8228393,0.108485945,1.2369349,[ 1.232 -0.237 -0.485  0.225 -1.928],0.91206133,-3.3213272,3.8684785,156350.5,19.98,100.0,1.8354399,453,2783.887298822403,-0.50682616,100,45300,569.6925,,455.42123,2.0740774,882050,0.060223553,5.967621,-112.44869354016053,,0.31309637
88.05281,406.37848,8.7738035e-06,2.386345,0.2743993,1.0662555,[ 1.237 -0.243 -0.496  0.227 -1.926],0.3495128,-3.349327,1.6434432,25066.43,19.02,100.0,1.1862664,454,2789.022360801697,-0.5073636,100,45400,519.6313,,429.84735,2.1431367,883952,0.04245595,6.0669327,-111.31465592688832,,0.21472354
88.50886,389.32587,-2.8991699e-06,88.558685,0.009835087,1.7315338,[ 1.236 -0.242 -0.494  0.221 -1.926],8.138941,-3.3644638,241.71817,8320729.0,19.94,100.0,5.5054097,455,2794.5321097373962,-0.5058688,100,45500,733.09485,,516.4245,1.8638637,885946,0.113949336,4.5687256,-112.31677754698416,,1.8300499
87.27723,451.8916,-8.163453e-06,9.75408,0.037495393,1.2004006,[ 1.252 -0.243 -0.485  0.216 -1.925],1.442131,-2.9789886,4.731683,460230.47,17.76,100.0,2.5165315,456,2800.1773314476013,-0.50570345,100,45600,620.02606,,506.35413,1.7053545,887722,0.06408612,5.745735,-110.7730669828728,,0.36689728
88.74519,365.1031,-5.1116945e-06,22.303331,0.010279229,1.2792249,[ 1.254 -0.246 -0.493  0.211 -1.925],2.5111115,-5.549988,14.236983,796712.0,20.57,100.0,3.8493862,457,2805.711847305298,-0.50329673,100,45700,550.3137,,427.90384,2.301433,889779,0.06470988,5.9540863,-112.31924225714808,,0.38003907
88.13674,408.97034,-5.340576e-07,4.894736,0.2994518,1.081782,[ 1.24  -0.247 -0.489  0.202 -1.922],0.5826997,-4.3130875,3.5060027,65645.18,19.24,100.0,1.4326067,458,2811.343361854553,-0.5018012,100,45800,522.5358,,438.88422,2.1669283,891703,0.04448506,5.8732834,-111.87692383420318,,0.22667113
88.10164,396.69867,-8.69751e-06,137.71866,0.004660412,2.0083342,[ 1.24  -0.24  -0.485  0.198 -1.921],12.040017,-3.3805466,187.03426,26010262.0,19.3,100.0,41.54618,459,2816.605790615082,-0.5009466,100,45900,920.0999,,586.96344,2.341025,893633,0.30552045,7.549057,-111.85707258720839,,3.2595258
88.39833,390.56085,3.3569336e-06,4.1456757,0.2003342,1.0823067,[ 1.241 -0.228 -0.492  0.196 -1.92 ],0.5562221,-3.809555,2.3570743,58105.953,20.03,100.0,1.3912469,460,2822.05077958107,-0.50208026,100,46000,500.94104,,415.52606,2.1828392,895636,0.049572177,6.854126,-112.64028726034931,,0.24919522
87.859314,417.47595,-3.6621093e-06,3.8670049,0.17664428,1.1084893,[ 1.243 -0.229 -0.493  0.189 -1.921],0.64924556,-3.8018036,2.0464427,86355.75,18.88,100.0,1.4738529,461,2827.4748010635376,-0.50231946,100,46100,541.09485,,455.80627,2.245788,897524,0.04682626,6.21434,-111.24651589175976,,0.24059592
88.16547,403.83084,-1.6784668e-06,4.8832393,0.07106136,1.0457774,[ 1.248 -0.231 -0.497  0.184 -1.921],0.42204294,-4.7879715,1.8658991,31696.441,19.38,100.0,1.157428,462,2832.6172337532043,-0.49987,100,46200,497.61472,,419.70978,2.4729342,899462,0.040904474,6.1811676,-111.76416498119025,,0.20420092
87.90064,411.7648,1.6021728e-06,101.098236,0.003332586,1.8599474,[ 1.251 -0.227 -0.495  0.181 -1.919],8.898034,-4.1963196,144.97192,16472019.0,18.82,100.0,8.5591,463,2838.4158143997192,-0.49202493,100,46300,888.38336,,709.57007,2.4708455,901344,0.1819057,6.4596786,-110.767549894991,,3.1737108
87.97856,413.94745,2.5177003e-06,5.0615416,0.094788335,1.1001534,[ 1.277 -0.246 -0.512  0.191 -1.911],0.7094157,-3.979004,3.7760324,95945.59,19.0,100.0,1.5240619,464,2844.655941963196,-0.4964309,100,46400,532.26086,,444.1534,2.3436708,903244,0.044903312,5.817238,-111.10962180234256,,0.23358698
87.556694,431.3095,2.8991699e-06,1.8163636,0.5632548,1.0155503,[ 1.276 -0.251 -0.512  0.184 -1.915],0.18809105,-3.080513,1.1926746,7310.495,18.35,100.0,1.0383749,465,2849.606521844864,-0.49768105,100,46500,513.1862,,436.88437,2.0858243,905079,0.037493717,5.947151,-110.79670471302131,,0.19216852
87.34742,440.14038,-5.1879883e-06,16.613672,0.016076552,1.2909449,[ 1.274 -0.248 -0.51   0.187 -1.917],1.9569999,-3.3000336,15.382156,805896.8,17.97,100.0,3.8473346,466,2854.5968239307404,-0.5029199,100,46600,650.72626,,524.2213,2.2959032,906876,0.06262659,6.6202087,-110.41274670013769,,0.41284725
88.49263,376.91864,2.2125244e-06,10.576915,0.061187916,1.1146891,[ 1.27  -0.251 -0.503  0.178 -1.922],1.3809613,-3.5886688,4.137287,321929.62,20.08,100.0,2.4838512,467,2860.0757961273193,-0.5010963,100,46700,512.3452,,412.31473,2.2560658,908884,0.054698613,6.2163086,-112.16191017446207,,0.28482285
88.236084,381.4652,-3.2043456e-06,105.49014,0.006412016,1.8693135,[ 1.256 -0.251 -0.499  0.181 -1.92 ],10.408702,-3.4575272,222.76224,19296530.0,19.59,100.0,27.1154,468,2865.6457467079163,-0.50278,100,46800,848.83704,,618.80426,2.285572,910843,0.18303211,6.790573,-111.95797398949247,,2.918382
88.2968,394.94202,-5.264282e-06,118.623795,0.0012063917,2.8752832,[ 1.275 -0.251 -0.51   0.194 -1.922],14.938392,-3.8987274,339.64435,38783076.0,19.59,100.0,133.59206,469,2872.527761697769,-0.49398673,100,46900,1253.9573,,870.0631,2.2331223,912802,0.6036075,6.289589,-111.59970041283466,,8.094675
87.69241,427.8972,3.8146973e-07,4.9494576,0.124239385,1.089834,[ 1.265 -0.265 -0.504  0.193 -1.913],0.72277194,-3.2347336,2.0397775,105683.836,18.52,100.0,1.6488311,470,2877.7897152900696,-0.49349257,100,47000,543.5793,,457.67386,2.1787207,914654,0.0454981,6.8665466,-111.22405855144252,,0.23608135
88.096344,399.07895,7.095337e-06,7.4866996,0.03235825,1.1623333,[ 1.268 -0.265 -0.51   0.195 -1.912],1.0141786,-3.7024841,3.98053,203378.92,19.25,100.0,1.903479,471,2882.5645158290863,-0.498377,100,47100,555.97437,,450.5621,2.5340374,916579,0.056921758,6.559746,-111.38072554351908,,0.3054419
88.54327,385.73785,7.400513e-06,49.670918,0.025927415,1.4661406,[ 1.267 -0.261 -0.506  0.183 -1.917],4.591629,-4.297226,35.476765,3453473.2,20.11,100.0,6.0543056,472,2888.2258088588715,-0.49804673,100,47200,648.8954,,505.81064,2.344508,918590,0.11940553,6.301941,-112.4158245568418,,0.9413457
87.94575,409.858,4.653931e-06,8.848608,0.07333303,1.1843132,[ 1.265 -0.254 -0.506  0.17  -1.917],1.2365347,-3.7823486,6.752335,279217.22,18.97,100.0,2.0568244,473,2893.9321434497833,-0.4998723,100,47300,565.4754,,464.87668,2.4662097,920487,0.05051374,6.2756042,-111.02252299495248,,0.27775675
88.23399,395.5176,4.119873e-06,27.244938,0.027034989,1.3607599,[ 1.258 -0.255 -0.502  0.161 -1.919],2.8492043,-3.5706863,21.223135,1177953.2,19.57,100.0,4.8293157,474,2898.8041768074036,-0.5030584,100,47400,618.5194,,488.142,2.3732169,922444,0.072862566,7.00296,-112.18768641979736,,0.47933677
88.069176,404.3726,1.9836425e-06,22.702177,0.1563015,1.2147441,[ 1.255 -0.262 -0.498  0.152 -1.922],2.1835182,-3.1180649,11.049901,723620.44,19.21,100.0,1.6316229,475,2903.9690618515015,-0.5071669,100,47500,566.8814,,437.4609,2.2916486,924365,0.054682277,5.7189713,-111.26303220011756,,0.3301769
87.37761,438.72144,7.2479247e-06,22.299929,0.021232992,1.2845503,[ 1.263 -0.259 -0.489  0.145 -1.926],2.5649633,-3.4456787,18.364618,1180575.0,17.96,100.0,3.488,476,2909.1290435791016,-0.50845015,100,47600,633.04926,,502.36234,2.23074,926161,0.06442662,6.8403244,-110.03887773163146,,0.44184268
87.795746,418.0231,4.4250487e-06,9.011236,0.03883238,1.1082829,[ 1.269 -0.256 -0.492  0.159 -1.927],1.1632259,-2.886673,3.38684,254571.95,18.73,100.0,2.3360763,477,2915.035386323929,-0.5078514,100,47700,542.1897,,445.29962,2.0032706,928034,0.05236175,5.9331055,-110.9909209991038,,0.28122008
88.01503,403.288,6.8664554e-07,93.34297,0.0030870715,1.7867876,[ 1.268 -0.249 -0.493  0.157 -1.927],9.180631,-5.8280716,198.46906,14500007.0,19.14,100.0,34.167053,478,2920.445912361145,-0.5032688,100,47800,810.0384,,636.2432,2.4078102,929948,0.19763207,5.6445236,-111.00048422395332,,2.4597957
87.61525,431.14374,-5.0354006e-06,5.139118,0.15089345,1.0701263,[ 1.23  -0.242 -0.483  0.159 -1.922],0.5844983,-3.5641708,5.284042,72746.664,18.35,100.0,1.3997595,479,2926.3961210250854,-0.50146717,100,47900,539.3464,,453.6395,2.4681363,931783,0.042720567,7.3503113,-110.62598689005155,,0.22526689
87.97661,413.07675,5.264282e-06,1.5274425,0.64659977,1.0100136,[ 1.231 -0.252 -0.489  0.16  -1.92 ],0.1399848,-3.7195663,1.1621696,3794.8794,19.04,100.0,1.0202873,480,2931.5618743896484,-0.5066859,100,48000,489.76047,,416.6104,2.3340867,933687,0.03840391,6.7077866,-111.0355107505882,,0.19302495
88.07666,406.46378,2.9754638e-06,4.8093204,0.07983591,1.0786306,[ 1.227 -0.252 -0.489  0.162 -1.926],0.62563545,-4.2320175,2.3963745,74400.66,19.21,100.0,1.4028012,481,2936.5899798870087,-0.5117481,100,48100,513.6715,,428.9532,2.098272,935608,0.04545454,6.121338,-111.09595703158472,,0.23164491
87.997505,407.71692,3.8146973e-07,4.7783923,0.23427129,1.1103542,[ 1.223 -0.251 -0.487  0.154 -1.931],0.619431,-3.1874313,4.189652,74159.305,19.08,100.0,1.2663451,482,2941.7069959640503,-0.5151446,100,48200,535.388,,443.21088,2.5100443,937516,0.044342246,6.618637,-111.39580065192254,,0.22858451
88.2867,394.40164,-3.5095215e-06,290.1791,0.01573445,2.0671866,[ 1.221 -0.243 -0.48   0.151 -1.934],10.988504,-4.165077,338.0902,23202650.0,19.58,100.0,11.612626,483,2947.0846803188324,-0.51330245,100,48300,943.3135,,630.09656,2.4382534,939474,0.18706557,6.5193253,-111.40529019323576,,3.0193455
87.688644,424.7672,5.0354006e-06,4.6436715,0.043797415,1.0785286,[ 1.223 -0.23  -0.472  0.161 -1.932],0.48571563,-4.1928406,2.90805,46850.16,18.55,100.0,1.26513,484,2952.512251138687,-0.51235354,100,48400,536.2114,,450.25122,2.2520726,941329,0.04236966,6.7826996,-110.74271943466648,,0.22007707
