ReturnMeanIW,EpisodesSoFar,InitialReturnMin,J_sample_variance,EpRewMean,MinIW,EpThisIter,StdIW,InitialReturnMean,TimeElapsed,StdD2w0t,MaxIW,MeanEntropy,ReturnStepMaxmin,InitialBound,Iteration,MaxD2w0t,ReturnStepMax,EmpiricalD2,TimestepsSoFar,Bound,InitialReturnStd,MeanD2w0t,Weights,EpLenMean,InitialReturnMax,MeanIW,MinD2w0t
-78.53711,40500,-94.51683,154.34895,-107.46378646333478,0.97963065,100,0.006999221,-78.59054,4266.6675860881805,0.25942698,1.020818,1.4033258,99.000694,-1887.8452,405,1.0000879,100.0,1.0000366,1494202,-1887.8179,12.331284,0.072561465,[-0.818 -0.497 -0.442 -0.75  -0.016],36.28,-41.890064,0.9991706,
-79.260994,40600,-95.049416,124.068054,-107.74357382636762,0.96734643,100,0.009708399,-79.45626,4276.4562447071075,0.25557587,1.0302396,1.4044055,99.00001,-1798.2745,406,1.0003432,100.0,1.0001397,1497714,-1798.1716,11.112253,0.07024584,[-0.818 -0.497 -0.442 -0.751 -0.016],35.12,-47.648846,0.99733627,
-77.35755,40700,-94.65782,168.87016,-107.38671490610797,0.9624209,100,0.011259331,-77.49553,4288.048275232315,0.2645668,1.0240906,1.4042898,99.00002,-1920.8715,407,1.0002278,100.0,1.0001156,1501500,-1920.7997,13.0476675,0.07572355,[-0.818 -0.496 -0.442 -0.75  -0.014],37.86,-38.93312,0.998239,
-78.1059,40800,-94.11353,135.1893,-108.11696737105116,0.97894746,100,0.007203621,-78.17567,4298.26068687439,0.26368108,1.0238627,1.4043183,99.00012,-1796.9939,408,1.0001291,100.0,1.0000703,1505259,-1796.9563,11.640522,0.07518223,[-0.818 -0.497 -0.442 -0.75  -0.015],37.59,-39.333084,0.9991741,
-78.48734,40900,-94.7308,179.31262,-106.36394161555873,0.9735087,100,0.0072371177,-78.60661,4308.247828006744,0.2557938,1.0192379,1.4051813,99.0,-1867.7267,409,1.0001812,100.0,1.0000699,1508778,-1867.662,13.297459,0.070383035,[-0.818 -0.497 -0.442 -0.751 -0.015],35.19,-40.18453,0.9983699,
-76.696465,41000,-95.1168,205.73221,-107.07364389448976,0.97301054,100,0.0073397025,-76.765144,4320.00627040863,0.26851296,1.0181695,1.4043895,99.00001,-1907.3909,410,1.000114,100.0,1.0000434,1512689,-1907.3547,14.180167,0.07822195,[-0.818 -0.498 -0.442 -0.751 -0.014],39.11,-24.859827,0.9989053,
-78.018196,41100,-94.73305,135.6001,-108.03487411701643,0.9885257,100,0.0037958054,-78.041275,4331.6377165317535,0.26438448,1.0118285,1.4046603,99.0,-1875.488,411,1.0000579,100.0,1.0000157,1516470,-1875.4758,11.589122,0.07562051,[-0.818 -0.498 -0.442 -0.751 -0.014],37.81,-44.54063,0.9997141,
-76.852585,41200,-95.504456,149.46123,-107.68967147731423,0.98163855,100,0.007066307,-76.92593,4343.467973947525,0.26754376,1.0183451,1.404752,99.0,-1848.2157,412,1.0001451,100.0,1.0000561,1520350,-1848.1785,12.1106615,0.07760244,[-0.818 -0.497 -0.442 -0.751 -0.014],38.8,-25.711924,0.99884784,
-78.779816,41300,-94.62156,150.67738,-106.87549585974446,0.9696633,100,0.0075981463,-78.88814,4354.153020143509,0.25529507,1.0185632,1.4042983,99.00001,-1888.1428,413,1.0001733,100.0,1.0000566,1523854,-1888.0884,12.141745,0.07008277,[-0.819 -0.497 -0.442 -0.751 -0.014],35.04,-42.58579,0.9983381,
-77.63846,41400,-93.870544,145.197,-107.47523119044668,0.97253937,100,0.0071410467,-77.709915,4365.01628446579,0.26350325,1.0160975,1.40464,99.000015,-1818.9918,414,1.0001279,100.0,1.0000482,1527607,-1818.9556,11.91731,0.07506244,[-0.819 -0.497 -0.442 -0.751 -0.015],37.53,-31.713974,0.9988511,
-77.52075,41500,-95.12885,179.95752,-107.53848701774312,0.93508154,100,0.015145129,-77.78339,4375.964944124222,0.26387006,1.035709,1.4042698,99.0,-1875.2302,415,1.000489,100.0,1.0002033,1531371,-1875.0901,13.194574,0.075287245,[-0.82  -0.497 -0.442 -0.751 -0.014],37.64,-36.485962,0.99615157,
-78.65588,41600,-95.28943,137.89964,-107.63878823363753,0.9423531,100,0.017055105,-78.93422,4387.414520263672,0.25861004,1.045524,1.4039545,99.000046,-1872.2645,416,1.0005455,100.0,1.0002697,1534974,-1872.1217,11.905632,0.072068006,[-0.818 -0.496 -0.442 -0.751 -0.015],36.03,-48.549248,0.9967096,
-77.686,41700,-96.19253,133.8739,-108.61698337315538,0.98434865,100,0.0056887288,-77.71953,4398.214264631271,0.26776394,1.0166268,1.403948,99.000015,-1858.1272,417,1.0000802,100.0,1.0000312,1538861,-1858.1107,11.483288,0.07774103,[-0.818 -0.496 -0.441 -0.75  -0.015],38.87,-46.455532,0.9994692,
-78.376274,41800,-95.70948,135.27727,-107.8244575444804,0.9793963,100,0.007426488,-78.48052,4408.842592000961,0.26054788,1.0169001,1.403326,99.0003,-1840.2256,418,1.0002071,100.0,1.0000608,1542523,-1840.1713,11.498421,0.07324284,[-0.818 -0.496 -0.441 -0.75  -0.015],36.62,-43.823364,0.99849343,
-79.05079,41900,-96.033936,189.82639,-107.05824711767133,0.96178126,100,0.011330567,-79.21087,4419.981282949448,0.25538963,1.0326873,1.4032972,99.0,-1892.2285,419,1.0004219,100.0,1.00017,1546030,-1892.1489,13.752913,0.07014407,[-0.819 -0.497 -0.442 -0.75  -0.016],35.07,-34.588253,0.9980537,
-80.31962,42000,-95.41924,164.7871,-107.5331619649674,0.9755102,100,0.007989549,-80.443565,4430.638548374176,0.25220516,1.0243515,1.4027945,99.00002,-1926.836,420,1.0002062,100.0,1.0000612,1549443,-1926.7737,12.815352,0.06826274,[-0.82  -0.496 -0.441 -0.75  -0.016],34.13,-40.958218,0.9984402,
-78.23675,42100,-95.880226,145.46698,-109.38272042115248,0.9558789,100,0.012487907,-78.507706,4442.447298526764,0.26809978,1.0289358,1.4022527,99.00008,-1895.2052,421,1.0004799,100.0,1.0001721,1553340,-1895.058,11.878541,0.077947766,[-0.821 -0.497 -0.442 -0.75  -0.016],38.97,-44.826828,0.9958883,
-77.47949,42200,-94.72198,175.92867,-106.94969577633337,0.97658265,100,0.0076382747,-77.581154,4453.698442697525,0.26310197,1.0162873,1.4013944,99.0,-1886.8358,422,1.0001521,100.0,1.0000615,1557081,-1886.7816,13.179918,0.074822746,[-0.82  -0.497 -0.442 -0.751 -0.017],37.41,-38.823055,0.9985288,
-77.51544,42300,-94.26834,146.8135,-107.77722795413013,0.98540944,100,0.0035419,-77.54573,4465.425565004349,0.26537418,1.0110052,1.4013944,99.00119,-1890.5635,423,1.0000563,100.0,1.0000142,1560893,-1890.5466,12.0071125,0.07624061,[-0.82  -0.498 -0.442 -0.751 -0.017],38.12,-42.913624,0.9994853,
-74.85198,42400,-95.9875,226.85788,-105.88123795812909,0.9432605,100,0.01890222,-75.20229,4476.883191585541,0.27004683,1.0671148,1.4013671,99.00003,-1880.6089,424,1.0008668,100.0,1.0004133,1564852,-1880.4303,15.102398,0.079191595,[-0.82  -0.498 -0.442 -0.751 -0.017],39.59,-25.23857,0.9957393,
-80.254776,42500,-94.82149,121.82157,-108.30125888508547,0.9777095,100,0.0075882873,-80.35312,4487.112501859665,0.2539996,1.028884,1.401973,99.00004,-1877.7999,425,1.0002514,100.0,1.0000623,1568318,-1877.7517,10.972106,0.06932251,[-0.821 -0.498 -0.442 -0.75  -0.018],34.66,-43.770023,0.9986747,
-77.21995,42600,-95.40935,164.87267,-107.92572986674391,0.9785575,100,0.008104614,-77.32533,4498.785538434982,0.26794043,1.0297238,1.4024352,99.000046,-1886.58,426,1.0001462,100.0,1.0000631,1572210,-1886.5259,12.882006,0.07784345,[-0.82  -0.498 -0.441 -0.75  -0.017],38.92,-38.111576,0.998834,
-77.994156,42700,-95.06304,140.52008,-107.57226617706276,0.9868903,100,0.00425129,-78.03124,4509.755857229233,0.26264787,1.0103267,1.4027995,99.000015,-1905.2899,427,1.0000589,100.0,1.000021,1575937,-1905.2705,11.75642,0.07454087,[-0.82  -0.498 -0.441 -0.75  -0.016],37.27,-47.93556,0.99938,
-78.61001,42800,-97.935974,136.9562,-108.06815916776162,0.946186,100,0.014087299,-78.89569,4521.81347489357,0.2599324,1.038255,1.4019144,99.00008,-1888.1503,428,1.0005186,100.0,1.0001631,1579580,-1887.9806,11.482402,0.072867,[-0.819 -0.497 -0.441 -0.75  -0.016],36.43,-50.913525,0.9958194,
-78.42089,42900,-96.13459,139.46649,-108.18137094537589,0.9750847,100,0.007930791,-78.51492,4533.88338637352,0.26194575,1.0212961,1.4024364,99.0,-1830.2653,429,1.0001911,100.0,1.000086,1583285,-1830.2157,11.744938,0.07410264,[-0.821 -0.497 -0.441 -0.75  -0.017],37.05,-39.87693,0.9986133,
-78.386894,43000,-95.64326,160.2848,-108.37890572421934,0.9650502,100,0.010217546,-78.55571,4546.039984226227,0.26372576,1.0242034,1.4017377,99.0,-1898.8519,430,1.000293,100.0,1.0001116,1587045,-1898.768,12.510981,0.07520495,[-0.82  -0.497 -0.441 -0.75  -0.016],37.6,-42.720455,0.99747026,
-79.956085,43100,-94.414215,125.15504,-106.5458597411032,0.9848001,100,0.005025174,-79.98564,4555.739919424057,0.24775416,1.0131412,1.4017164,99.0,-1774.1099,431,1.0000803,100.0,1.0000304,1590330,-1774.0934,11.094772,0.06570068,[-0.82  -0.497 -0.441 -0.75  -0.017],32.85,-50.957924,0.9995544,
-79.56353,43200,-96.91771,158.07324,-107.3375485266581,0.96168375,100,0.009820163,-79.67027,4565.7050240039825,0.25492275,1.0301286,1.4017327,99.00001,-1929.0135,432,1.0002092,100.0,1.0000744,1593823,-1928.9585,12.577844,0.06986244,[-0.819 -0.497 -0.441 -0.75  -0.017],34.93,-35.18567,0.99882555,
-79.881294,43300,-96.308235,113.19498,-108.40822242119721,0.9709555,100,0.0076392307,-79.98044,4576.350425958633,0.25652862,1.0212402,1.4013673,99.0,-1831.7308,433,1.0002083,100.0,1.0000678,1597364,-1831.6813,10.426105,0.070822604,[-0.82  -0.497 -0.441 -0.751 -0.017],35.41,-51.438847,0.99838233,
-78.7125,43400,-93.907326,179.08829,-107.27236000978246,0.96748453,100,0.0072700595,-78.812164,4587.380397319794,0.25925192,1.0144442,1.4013958,99.000015,-1872.1425,434,1.0003494,100.0,1.0000591,1600987,-1872.076,13.221836,0.07246176,[-0.819 -0.498 -0.441 -0.751 -0.018],36.23,-43.213978,0.9985517,
-79.75356,43500,-95.077225,154.08328,-108.26205441631316,0.9840679,100,0.005068849,-79.78398,4598.431526660919,0.25725535,1.016325,1.4014795,99.00003,-1881.2555,435,1.0001099,100.0,1.0000281,1604550,-1881.2394,12.346274,0.07126072,[-0.82  -0.498 -0.441 -0.75  -0.017],35.63,-40.102245,0.99957097,
-78.239235,43600,-97.15591,130.2819,-108.13592660319475,0.96714926,100,0.009272249,-78.370415,4609.027723073959,0.26198262,1.0226451,1.4010242,99.00004,-1772.4946,436,1.0002854,100.0,1.0000972,1608256,-1772.429,11.362479,0.0741253,[-0.819 -0.498 -0.441 -0.751 -0.017],37.06,-40.8928,0.9982148,
-79.11487,43700,-93.57284,144.41695,-108.13335910215929,0.96991503,100,0.009380998,-79.25198,4621.088747739792,0.2591981,1.0242889,1.4008421,99.000015,-1913.1715,437,1.0002809,100.0,1.0000997,1611877,-1913.1027,11.845522,0.07242334,[-0.818 -0.497 -0.44  -0.75  -0.018],36.21,-44.640137,0.99786633,
-78.76123,43800,-95.10633,135.51796,-107.2145833439782,0.97493464,100,0.00957378,-78.92767,4631.987029314041,0.25734663,1.0371355,1.4014546,99.0,-1912.8472,438,1.0002208,100.0,1.0000843,1615442,-1912.755,11.678666,0.07130397,[-0.818 -0.497 -0.44  -0.751 -0.018],35.65,-39.68251,0.9979594,
-78.8878,43900,-94.15018,172.60306,-107.00455402958471,0.96945834,100,0.00905777,-79.02684,4643.0319674015045,0.25652954,1.024409,1.4004978,99.0,-1888.2815,439,1.000198,100.0,1.0000763,1618983,-1888.2054,13.041885,0.07082356,[-0.817 -0.497 -0.44  -0.751 -0.017],35.41,-29.41653,0.9980697,
-75.91698,44000,-93.80446,204.72076,-107.29811803496425,0.9684749,100,0.009880897,-76.080345,4655.414041519165,0.2724596,1.0348287,1.4010187,99.00015,-1925.4236,440,1.0003159,100.0,1.0001184,1623020,-1925.3413,14.270306,0.080745034,[-0.817 -0.497 -0.44  -0.751 -0.018],40.37,-28.212013,0.9978375,
-75.85929,44100,-95.79835,177.32368,-107.45617046898793,0.98194975,100,0.006432371,-75.91392,4668.234100818634,0.27391738,1.0194069,1.4009105,99.0,-1888.9316,441,1.0000823,100.0,1.0000416,1627105,-1888.9032,13.191508,0.081701845,[-0.817 -0.497 -0.44  -0.75  -0.018],40.85,-41.85137,0.9990101,
-77.73134,44200,-95.88279,128.8116,-108.84982787316852,0.93779045,100,0.015419829,-77.97704,4679.410373926163,0.2677876,1.0385959,1.4007332,99.00001,-1871.3074,442,1.0004349,100.0,1.0002027,1630992,-1871.188,11.490086,0.077748396,[-0.817 -0.497 -0.44  -0.75  -0.018],38.87,-46.28775,0.9970426,
-80.80582,44300,-95.82403,112.666145,-108.59871752124684,0.9732426,100,0.009920615,-80.921684,4690.745916128159,0.2520623,1.0297499,1.4013743,99.00001,-1799.7399,443,1.0001907,100.0,1.0001034,1634401,-1799.6809,10.654371,0.06818347,[-0.816 -0.497 -0.439 -0.75  -0.018],34.09,-48.466595,0.99861294,
-76.27079,44400,-94.71682,168.36401,-107.30669998724954,0.9780151,100,0.007979499,-76.3718,4701.479022502899,0.26933843,1.0210724,1.4013727,99.00001,-1861.1852,444,1.0001308,100.0,1.0000685,1638338,-1861.1317,13.023203,0.078743525,[-0.816 -0.497 -0.439 -0.75  -0.018],39.37,-38.65289,0.99891627,
-77.75122,44500,-92.80043,179.49355,-107.91011630538864,0.9836622,100,0.004805833,-77.8117,4712.866786956787,0.26719093,1.0172141,1.4013667,99.00004,-1957.9855,445,1.0001488,100.0,1.000029,1642207,-1957.9535,13.307588,0.0773814,[-0.815 -0.497 -0.439 -0.75  -0.018],38.69,-41.453304,0.99914265,
-79.12676,44600,-94.33915,131.73512,-107.55791724844038,0.9748391,100,0.0074356534,-79.20019,4724.076489686966,0.2567048,1.0165186,1.4013902,99.00005,-1864.0135,446,1.0001256,100.0,1.0000458,1645753,-1863.9745,11.278639,0.07092192,[-0.815 -0.497 -0.439 -0.75  -0.018],35.46,-48.53326,0.99867797,
-78.73232,44700,-94.85172,109.569664,-108.9769511406817,0.9359318,100,0.020159518,-79.05748,4734.08983373642,0.262654,1.0467046,1.4004993,99.00143,-1791.921,447,1.0006527,100.0,1.0003992,1649479,-1791.7561,10.340963,0.0745313,[-0.815 -0.497 -0.439 -0.75  -0.017],37.26,-43.75634,0.99577135,
-78.526276,44800,-95.51382,140.20639,-107.92820704965598,0.95094514,100,0.016735205,-78.81371,4745.371676206589,0.26020834,1.0498459,1.4005036,99.0,-1850.1035,448,1.0006436,100.0,1.0003276,1653130,-1849.9559,11.720093,0.073028244,[-0.815 -0.498 -0.439 -0.75  -0.018],36.51,-36.991596,0.9960824,
-77.055855,44900,-94.90944,178.18253,-106.7954963084216,0.96568024,100,0.010928747,-77.19584,4756.939320325851,0.26380482,1.0273647,1.4003679,99.00009,-1818.4777,449,1.0002822,100.0,1.0001153,1656892,-1818.4049,13.29695,0.07524452,[-0.816 -0.499 -0.439 -0.75  -0.018],37.62,-39.24495,0.998236,
-76.38302,45000,-93.936264,178.99763,-106.75327555105997,0.9878855,100,0.0050964463,-76.427155,4768.535897254944,0.26788303,1.0137047,1.4007604,99.0,-1919.8031,450,1.0000583,100.0,1.0000272,1660783,-1919.7798,13.266745,0.077821195,[-0.817 -0.499 -0.439 -0.75  -0.019],38.91,-26.674686,0.999213,
-78.75847,45100,-95.390465,164.62987,-107.00653406719013,0.98564476,100,0.0036596484,-78.79086,4778.839050531387,0.25746334,1.0142306,1.4009334,99.00001,-1915.9321,451,1.0000598,100.0,1.0000156,1664352,-1915.9142,12.728243,0.07138067,[-0.817 -0.499 -0.439 -0.75  -0.018],35.69,-42.90287,0.99948347,
-79.19679,45200,-96.206215,142.26463,-108.13070236980683,0.97227484,100,0.007814075,-79.31027,4790.591579437256,0.2590504,1.0294135,1.4009318,99.00001,-1906.569,452,1.0001696,100.0,1.0000509,1667969,-1906.511,11.968003,0.07234307,[-0.817 -0.499 -0.44  -0.75  -0.018],36.17,-45.99578,0.9988094,
-78.871414,45300,-96.24907,145.90791,-108.38848586587,0.96719724,100,0.012538046,-79.00775,4801.602257728577,0.2611754,1.0349798,1.4010017,99.0,-1859.4155,453,1.0002896,100.0,1.0001782,1671650,-1859.347,12.096195,0.073625065,[-0.817 -0.499 -0.439 -0.75  -0.018],36.81,-24.676737,0.9984681,
-76.00202,45400,-95.285385,178.47496,-106.92498429001294,0.9714471,100,0.0061896844,-76.083115,4811.9958391189575,0.27023944,1.0135443,1.4008191,99.00002,-1951.658,454,1.0001222,100.0,1.0000457,1675616,-1951.6162,13.246385,0.07932221,[-0.817 -0.499 -0.439 -0.75  -0.018],39.66,-28.715235,0.99873614,
-77.024,45500,-94.6244,146.42355,-107.79030968275208,0.9292783,100,0.013235167,-77.231415,4822.328323125839,0.26755568,1.022708,1.3995055,99.00004,-1897.5277,455,1.0003008,100.0,1.0001376,1679496,-1897.4153,11.791218,0.07760602,[-0.817 -0.499 -0.439 -0.75  -0.018],38.8,-43.986866,0.9965481,
-77.64776,45600,-95.12125,167.59888,-107.54787616388504,0.9702072,100,0.009179243,-77.774864,4834.026262283325,0.26328176,1.0324521,1.3990651,99.00005,-1802.4087,456,1.000243,100.0,1.0000834,1683242,-1802.344,12.91788,0.074924886,[-0.816 -0.499 -0.439 -0.75  -0.019],37.46,-38.411697,0.9983767,
-76.81114,45700,-95.042206,193.26373,-106.78302642979517,0.97318685,100,0.008491534,-76.91721,4846.072542667389,0.26535589,1.0227739,1.3988948,99.0,-1893.6147,457,1.0001786,100.0,1.0000752,1687053,-1893.5607,13.788547,0.076223254,[-0.816 -0.499 -0.438 -0.75  -0.02 ],38.11,-30.11963,0.9983094,
-75.75116,45800,-94.1456,145.69598,-108.17988286831977,0.96119237,100,0.012825876,-75.96162,4857.946708679199,0.27440816,1.0437242,1.3998494,99.0,-1903.2203,458,1.0003494,100.0,1.0002118,1691154,-1903.1118,12.125593,0.08202708,[-0.816 -0.499 -0.438 -0.75  -0.02 ],41.01,-33.82659,0.99730647,
-77.159485,45900,-94.45104,196.87495,-106.30785491622663,0.9641083,100,0.012237607,-77.39273,4869.28665137291,0.26201642,1.0300733,1.4002978,99.0,-1932.4479,459,1.0004026,100.0,1.0002005,1694861,-1932.3313,14.081388,0.07414633,[-0.817 -0.499 -0.438 -0.75  -0.019],37.07,-32.85968,0.9970985,
-76.008484,46000,-93.30128,185.77809,-106.76231715953847,0.9855095,100,0.003967347,-76.03009,4879.928674936295,0.2692742,1.009293,1.3998697,99.0,-1919.406,460,1.0000324,100.0,1.0000156,1698796,-1919.3945,13.577012,0.07870044,[-0.817 -0.5   -0.438 -0.75  -0.019],39.35,-32.96267,0.99973935,
-76.01615,46100,-95.44698,133.40038,-107.52966425469111,0.96507,100,0.012478089,-76.184715,4890.799376487732,0.27022204,1.0438366,1.3994427,99.000046,-1827.935,461,1.0003055,100.0,1.0001533,1702761,-1827.8464,11.736369,0.07930574,[-0.817 -0.5   -0.438 -0.75  -0.019],39.65,-48.22197,0.9982188,
-75.54917,46200,-96.040764,162.20645,-106.75252457341729,0.96353185,100,0.012518503,-75.73879,4902.086339712143,0.2705064,1.0419255,1.3999616,99.00001,-1856.1465,462,1.0003619,100.0,1.0001671,1706735,-1856.0496,12.773613,0.07948628,[-0.817 -0.499 -0.438 -0.75  -0.019],39.74,-43.82055,0.997375,
-78.879166,46300,-95.91545,165.4134,-107.31001481582052,0.95253026,100,0.0132644,-79.05056,4913.470341682434,0.25674403,1.0365597,1.400026,99.00001,-1902.8667,463,1.0003111,100.0,1.000174,1710282,-1902.7759,12.708739,0.07094439,[-0.816 -0.499 -0.438 -0.749 -0.019],35.47,-31.436943,0.99768275,
-76.28777,46400,-94.61137,149.83023,-108.24594033488347,0.9706624,100,0.007776372,-76.396805,4926.136268854141,0.2725148,1.0196496,1.4004178,99.000015,-1865.517,464,1.000181,100.0,1.0000763,1714321,-1865.4608,12.197809,0.08078371,[-0.817 -0.499 -0.437 -0.749 -0.019],40.39,-43.496567,0.99854916,
-77.738144,46500,-93.47227,161.23683,-107.6180381987487,0.95891154,100,0.013969663,-78.04125,4936.916249513626,0.26220188,1.0323672,1.4008194,99.00001,-1796.8595,465,1.0004991,100.0,1.0002108,1718033,-1796.6832,12.539929,0.0742499,[-0.817 -0.499 -0.437 -0.749 -0.018],37.12,-37.39128,0.99555475,
-77.01671,46600,-95.83713,158.83784,-107.12929397414297,0.9775888,100,0.010040136,-77.19757,4947.74002456665,0.26599786,1.0245745,1.4013658,99.0,-1907.8232,466,1.0003698,100.0,1.0001194,1721864,-1907.7294,12.409657,0.07662504,[-0.816 -0.498 -0.437 -0.749 -0.018],38.31,-37.629208,0.9971575,
-80.04131,46700,-94.78396,155.9015,-107.54891383697823,0.9486625,100,0.016546026,-80.46112,4958.18083691597,0.2516865,1.0461488,1.4018023,99.00032,-1869.5813,467,1.000766,100.0,1.0004222,1725261,-1869.3807,12.694367,0.06795285,[-0.815 -0.498 -0.436 -0.749 -0.018],33.97,-42.31046,0.99518275,
-76.83595,46800,-94.66955,182.23718,-107.01694124175975,0.94718957,100,0.011386794,-77.03028,4970.0485854148865,0.26651606,1.0264163,1.4008416,99.000015,-1910.9498,468,1.0002915,100.0,1.0001421,1729108,-1910.8501,13.398606,0.07694583,[-0.816 -0.497 -0.436 -0.748 -0.017],38.47,-29.292065,0.9973736,
-76.20693,46900,-95.71384,169.10886,-106.74243854031565,0.9636124,100,0.0125395665,-76.58581,4981.680622339249,0.26624566,1.0301826,1.4024298,99.0,-1878.0574,469,1.0005491,100.0,1.0002362,1732946,-1877.8586,12.969016,0.07677151,[-0.816 -0.498 -0.436 -0.748 -0.018],38.38,-45.44891,0.99485844,
-78.64315,47000,-94.40827,140.17136,-108.20687462154073,0.975476,100,0.0077990075,-78.7301,4993.111122131348,0.26177096,1.0250572,1.4022312,99.00004,-1887.9847,470,1.0001448,100.0,1.000052,1736646,-1887.9382,11.774932,0.07400224,[-0.816 -0.498 -0.435 -0.748 -0.016],37.0,-42.793663,0.998851,
-77.62641,47100,-95.185455,182.6542,-107.2908842341327,0.96643406,100,0.011717535,-77.83819,5004.138270139694,0.26343712,1.0378419,1.4018022,99.0,-1898.1344,471,1.0003507,100.0,1.0001684,1740397,-1898.0295,13.520055,0.0750265,[-0.816 -0.497 -0.435 -0.748 -0.017],37.51,-36.555874,0.9972953,
-79.26112,47200,-94.435524,129.41824,-107.93321934938241,0.9860282,100,0.0059481612,-79.3225,5015.200758457184,0.25743526,1.0204116,1.40223,99.0,-1855.2234,472,1.0001056,100.0,1.0000486,1743965,-1855.1919,11.288217,0.07136168,[-0.816 -0.497 -0.435 -0.748 -0.017],35.68,-47.80219,0.9991419,
-77.938034,47300,-95.90353,138.53825,-108.88765437139226,0.96309316,100,0.011882529,-78.16256,5027.134310245514,0.2673775,1.026289,1.4019781,99.0,-1867.2827,473,1.0004895,100.0,1.0001777,1747839,-1867.165,11.861999,0.07748683,[-0.817 -0.497 -0.435 -0.748 -0.017],38.74,-41.75456,0.9973333,
-80.58145,47400,-95.166534,113.663216,-107.67565460865433,0.9600715,100,0.011404534,-80.73089,5037.968450784683,0.24930805,1.0234777,1.4013944,99.000015,-1781.2516,474,1.0003135,100.0,1.0001228,1751168,-1781.1758,10.618634,0.066584356,[-0.818 -0.498 -0.435 -0.748 -0.017],33.29,-54.864235,0.99813694,
-76.04653,47500,-95.26919,146.5898,-107.93416697553518,0.9647557,100,0.012825475,-76.25833,5050.464533805847,0.27177843,1.0328836,1.4013387,99.00002,-1847.5481,475,1.000363,100.0,1.000211,1755183,-1847.4424,12.09428,0.080307975,[-0.817 -0.498 -0.435 -0.748 -0.017],40.15,-33.698006,0.99696165,
-77.56289,47600,-95.01532,160.26521,-108.12832674823976,0.94665754,100,0.010913165,-77.749954,5062.572567462921,0.26673624,1.040041,1.4010028,99.00003,-1908.3757,476,1.0005043,100.0,1.0001353,1759037,-1908.2612,12.484788,0.07708423,[-0.818 -0.498 -0.435 -0.748 -0.018],38.54,-44.533363,0.99712545,
-77.60259,47700,-94.88845,201.16501,-107.10832478168578,0.9689068,100,0.00910646,-77.75239,5074.483386516571,0.2630502,1.0233574,1.4003679,99.0,-1834.5579,477,1.0003102,100.0,1.0001026,1762776,-1834.4741,14.049453,0.07478468,[-0.816 -0.499 -0.435 -0.748 -0.018],37.39,-38.416958,0.9979222,
-77.91652,47800,-95.372955,141.07307,-107.01376155599975,0.96398866,100,0.015828906,-78.23475,5086.029515743256,0.259152,1.0602136,1.4007401,99.00004,-1871.5651,478,1.000537,100.0,1.0002837,1766395,-1871.4037,12.03153,0.07238883,[-0.817 -0.499 -0.435 -0.748 -0.019],36.19,-42.432487,0.99627453,
-77.35428,47900,-94.50028,205.4934,-106.9512048599024,0.96352273,100,0.012563252,-77.53549,5097.6459448337555,0.26386434,1.0406095,1.3999603,99.0,-1917.8285,479,1.0003791,100.0,1.0001605,1770159,-1917.7372,14.404035,0.0752853,[-0.817 -0.5   -0.435 -0.748 -0.018],37.64,-33.639633,0.9977753,
-76.73198,48000,-95.03276,166.12381,-107.25009574148129,0.95677054,100,0.012311452,-76.919464,5109.635379076004,0.26671147,1.0470369,1.3995212,99.000046,-1823.4963,480,1.0005329,100.0,1.0001277,1774012,-1823.3807,12.814411,0.07706541,[-0.818 -0.5   -0.435 -0.748 -0.019],38.53,-37.702618,0.997367,
-77.90025,48100,-93.94769,170.98447,-106.42764136351349,0.96382076,100,0.009118918,-78.05409,5121.044927120209,0.2576303,1.0180936,1.3990438,99.00001,-1879.5256,481,1.0002874,100.0,1.0000765,1777586,-1879.4469,12.880035,0.071483426,[-0.816 -0.5   -0.434 -0.748 -0.019],35.74,-45.88316,0.9977397,
-77.53937,48200,-94.31768,168.71365,-106.5579834494558,0.9629042,100,0.014353448,-77.70743,5131.463549613953,0.2610013,1.0518291,1.3997586,99.00005,-1875.1542,482,1.0003089,100.0,1.0001706,1781262,-1875.0671,13.062714,0.07352494,[-0.815 -0.5   -0.434 -0.748 -0.02 ],36.76,-26.48768,0.9980751,
-77.97627,48300,-95.44445,166.66104,-107.13467097915401,0.95265806,100,0.011858405,-78.176544,5143.135665893555,0.26008597,1.0385457,1.3984318,99.000015,-1808.4904,483,1.000284,100.0,1.0001453,1784910,-1808.3875,12.904705,0.07296689,[-0.816 -0.5   -0.434 -0.748 -0.019],36.48,-35.33437,0.997604,
-75.43425,48400,-95.092445,193.91144,-107.03016051930028,0.98335826,100,0.0042017843,-75.475365,5155.2698521614075,0.2734751,1.0111161,1.398437,99.0,-1909.3949,484,1.0000985,100.0,1.0000204,1788981,-1909.3749,13.78279,0.08142127,[-0.815 -0.5   -0.434 -0.748 -0.021],40.71,-16.635994,0.99910337,
-77.749664,48500,-95.6325,141.16805,-108.33428142137305,0.96175534,100,0.0103191575,-77.93635,5165.806885719299,0.2665413,1.018582,1.3974389,99.00016,-1894.6339,485,1.000253,100.0,1.0001127,1792829,-1894.5328,11.628758,0.07696523,[-0.815 -0.501 -0.434 -0.748 -0.021],38.48,-43.760883,0.9970122,
