StdIW,MinD2w0t,InitialReturnMin,EpRewMean,InitialBound,StdD2w0t,EpisodesSoFar,InitialReturnStd,MeanD2w0t,ReturnStepMaxmin,ReturnMeanIW,InitialReturnMax,ReturnStepMax,EpLenMean,TimestepsSoFar,MaxIW,MeanEntropy,MeanIW,EpThisIter,TimeElapsed,MinIW,MaxD2w0t,Weights,J_sample_variance,Bound,InitialReturnMean,EmpiricalD2,Iteration
0.012379174,,-96.69518,-117.93313200476929,-1221.5829,0.31211433,40400,11.283203,0.10936752,99.00001,-74.38581,-39.09579,100.0,54.68,1996263,1.0290763,1.4059085,0.9985342,100,5480.803040027618,0.95448315,1.0002826,[-0.512 -0.692 -0.487 -0.261 -0.013],128.98735,-1221.531,-74.487015,1.0001574,404
0.023822274,,-93.91242,-120.8006186125705,-1211.832,0.31467012,40500,9.46277,0.111404754,99.04356,-75.5219,-49.154606,100.0,55.69,2001832,1.0686125,1.4052954,0.99548596,100,5493.594429969788,0.91399777,1.000868,[-0.512 -0.692 -0.487 -0.26  -0.013],88.7623,-1211.6517,-75.84746,1.0004436,405
0.028291505,,-92.83189,-122.4206612453509,-1207.0372,0.31746098,40600,9.6239,0.11363598,99.179756,-75.75757,-53.034344,100.0,56.79,2007511,1.050611,1.404389,0.9910646,100,5506.5973489284515,0.8788427,1.001147,[-0.514 -0.694 -0.488 -0.26  -0.014],99.92158,-1206.7205,-76.35741,1.0006778,406
0.015841251,,-96.48658,-120.9572528680801,-1228.5768,0.31541935,40700,10.126314,0.112017795,99.000206,-75.62651,-45.273224,100.0,56.0,2013111,1.0463431,1.4051809,0.9967957,100,5518.918321609497,0.9563199,1.000534,[-0.516 -0.693 -0.49  -0.26  -0.014],103.03058,-1228.4642,-75.84678,1.0002826,407
0.028700655,,-95.50164,-120.99947298523202,-1212.5023,0.31239042,40800,10.4868355,0.10955437,99.02717,-76.00941,-50.60034,100.0,54.76,2018587,1.1113617,1.4051652,0.9934881,100,5530.858157873154,0.9200833,1.0014381,[-0.515 -0.694 -0.489 -0.26  -0.014],108.97968,-1212.2179,-76.51775,1.0008614,408
0.013312151,,-96.766266,-122.63102603629638,-1214.7646,0.3147259,40900,10.399161,0.11145564,99.00123,-76.86309,-39.39088,100.0,55.72,2024159,1.0331099,1.4057056,0.99665296,100,5542.36448264122,0.9485438,1.0006413,[-0.517 -0.694 -0.489 -0.26  -0.014],108.22003,-1214.6375,-77.08746,1.0002713,409
0.020482147,,-95.687325,-119.50425609267663,-1226.3572,0.31450492,41000,11.318667,0.11126397,99.023796,-74.67822,-42.649582,100.0,55.62,2029721,1.0806091,1.4073136,0.9953316,100,5554.244673252106,0.9543988,1.0008304,[-0.518 -0.693 -0.489 -0.259 -0.013],131.16985,-1226.1974,-74.99061,1.0004061,410
0.020340784,,-92.65693,-121.47729663964218,-1215.5035,0.31553468,41100,10.411388,0.11211442,99.04544,-75.97706,-34.987232,100.0,56.05,2035326,1.0332351,1.4067785,0.9961302,100,5566.55193567276,0.9059459,1.0006585,[-0.518 -0.693 -0.489 -0.26  -0.012],117.26237,-1215.4038,-76.17001,1.0003331,411
0.011900409,,-96.47395,-120.88521609782985,-1197.3755,0.3037839,41200,9.351216,0.10285025,99.12507,-78.27485,-53.2922,100.0,51.42,2040468,1.0319912,1.4077755,0.9981311,100,5577.402985572815,0.9697566,1.0002638,[-0.517 -0.693 -0.489 -0.26  -0.012],86.95191,-1197.301,-78.41256,1.0001642,412
0.013895331,,-93.808655,-121.36832873147148,-1257.4353,0.31554514,41300,10.047175,0.112131014,99.137184,-76.10078,-40.08018,100.0,56.06,2046074,1.0274953,1.4073124,0.9967394,100,5589.556570768356,0.92285657,1.0005308,[-0.517 -0.693 -0.489 -0.261 -0.011],109.03502,-1257.3579,-76.25932,1.0002382,413
0.007522171,,-95.072105,-119.54852475775793,-1189.863,0.31317046,41400,10.544292,0.11022369,99.084946,-75.11497,-46.064392,100.0,55.11,2051585,1.0224038,1.4081125,0.99894124,100,5600.826276063919,0.9821053,1.0001082,[-0.515 -0.693 -0.488 -0.261 -0.012],115.50047,-1189.8354,-75.163826,1.0000657,414
0.02851767,,-97.89487,-122.46806318242818,-1205.717,0.31479535,41500,9.571495,0.11147,99.07093,-76.292534,-51.40192,100.0,55.71,2057156,1.0715306,1.4072282,0.99187624,100,5612.480485916138,0.8811552,1.0017688,[-0.515 -0.693 -0.488 -0.261 -0.011],90.304214,-1205.4165,-76.88422,1.0007883,415
0.016891312,,-95.51213,-121.41629349038774,-1256.8179,0.32144326,41600,10.265207,0.1169957,99.01674,-74.66767,-45.94763,100.0,58.49,2063005,1.0664266,1.4080962,0.9972727,100,5624.44170999527,0.96182036,1.0007702,[-0.517 -0.693 -0.489 -0.261 -0.012],104.9039,-1256.6927,-74.905075,1.0002332,416
0.014802257,,-94.787544,-119.77180845828728,-1226.1519,0.30395207,41700,10.008961,0.10297784,99.052505,-77.34624,-43.752167,100.0,51.48,2068153,1.0507772,1.407225,0.99683654,100,5636.41819190979,0.95196986,1.0005844,[-0.517 -0.692 -0.488 -0.261 -0.011],99.095795,-1226.0232,-77.601555,1.0002363,417
0.01496057,,-95.1038,-120.25766589872273,-1183.4823,0.30364683,41800,8.59133,0.10274845,99.16638,-77.769646,-55.856434,100.0,51.37,2073290,1.050183,1.4071394,0.99816775,100,5647.916770935059,0.9592247,1.0004792,[-0.516 -0.691 -0.487 -0.261 -0.012],76.70866,-1183.4149,-77.900986,1.0002629,418
0.023172023,,-97.62701,-121.42124334091523,-1209.3303,0.31266505,41900,10.661144,0.10978826,99.03053,-76.45502,-41.41373,100.0,54.88,2078778,1.0485601,1.4063355,0.9945782,100,5659.424051523209,0.91662776,1.0013728,[-0.517 -0.691 -0.487 -0.261 -0.012],112.36785,-1209.1294,-76.84355,1.000632,419
0.011517711,,-98.15219,-122.9942778379296,-1224.0977,0.31012648,42000,10.516345,0.10778859,99.0836,-78.3847,-47.025906,100.0,53.89,2084167,1.0262468,1.4057965,0.99846846,100,5671.24452996254,0.9669983,1.0002248,[-0.516 -0.691 -0.487 -0.262 -0.013],112.20168,-1224.0436,-78.48766,1.0001345,420
0.016211027,,-97.04379,-120.45526629640749,-1239.6838,0.31387544,42100,11.812302,0.11077578,99.0007,-75.68944,-38.046265,100.0,55.38,2089705,1.0474254,1.405268,0.99750626,100,5682.71776843071,0.9246284,1.0006047,[-0.516 -0.692 -0.487 -0.262 -0.013],136.70126,-1239.5594,-75.91271,1.0002652,421
0.010864982,,-94.40857,-120.13064630452155,-1248.2463,0.31656232,42200,11.544976,0.11296865,99.00035,-75.23622,-34.447998,100.0,56.48,2095353,1.0269704,1.404404,0.9980917,100,5694.484142541885,0.9654795,1.0003574,[-0.517 -0.693 -0.487 -0.262 -0.014],135.48247,-1248.1813,-75.359375,1.0001346,422
0.011548006,,-96.078285,-122.49713862565146,-1210.603,0.31052878,42300,8.896345,0.10810992,99.11818,-77.980865,-59.39254,100.0,54.05,2100758,1.0297666,1.403948,0.998202,100,5705.313611030579,0.9633692,1.0003725,[-0.517 -0.693 -0.487 -0.262 -0.014],79.480515,-1210.532,-78.11627,1.0001593,423
0.012717495,,-95.208984,-120.5972226103305,-1186.0692,0.30405107,42400,8.785868,0.10305346,99.00118,-77.9556,-60.771324,100.0,51.52,2105910,1.0353087,1.4052665,0.99766165,100,5715.617820739746,0.9688017,1.0004678,[-0.518 -0.693 -0.487 -0.262 -0.015],75.895805,-1185.9797,-78.13144,1.0002753,424
0.006869236,,-97.80146,-120.36259705583869,-1237.6927,0.31216463,42500,10.052474,0.10942213,99.00004,-76.158455,-47.77631,100.0,54.71,2111381,1.0164533,1.4049088,0.9995251,100,5726.601038694382,0.9800997,1.0001078,[-0.518 -0.693 -0.487 -0.262 -0.014],101.573524,-1237.6725,-76.195145,1.0000497,425
0.012099042,,-96.57465,-121.22112624831412,-1239.0929,0.3144663,42600,11.247422,0.1112492,99.0,-76.31265,-37.275055,100.0,55.62,2116943,1.0346931,1.4052665,0.99832577,100,5737.4492609500885,0.962403,1.0003017,[-0.519 -0.693 -0.487 -0.262 -0.014],125.00744,-1239.0184,-76.44635,1.0001621,426
0.016489374,,-93.798096,-120.37524063072259,-1199.0233,0.3123996,42700,8.81792,0.10958262,99.11554,-75.706924,-55.058865,100.0,54.78,2122421,1.0461352,1.4068841,0.99607563,100,5748.919288396835,0.95169616,1.0006148,[-0.52  -0.694 -0.488 -0.262 -0.014],78.681175,-1198.8785,-75.981544,1.0003754,427
0.01951308,,-93.92098,-120.64934440198633,-1247.6675,0.31080887,42800,9.867729,0.10832146,99.07045,-76.32732,-49.37982,100.0,54.15,2127836,1.0550848,1.4067785,0.9954511,100,5759.8872039318085,0.93380713,1.0008636,[-0.52  -0.694 -0.488 -0.262 -0.012],96.297554,-1247.4807,-76.65878,1.0003645,428
0.012169944,,-93.94937,-120.77448592605205,-1271.5507,0.31769922,42900,10.707657,0.11388941,99.095055,-75.28289,-29.249344,100.0,56.94,2133530,1.027998,1.4058802,0.9975631,100,5771.672911405563,0.9396782,1.0005608,[-0.519 -0.695 -0.488 -0.263 -0.012],117.09843,-1271.4662,-75.44241,1.0001783,429
0.013389205,,-94.203094,-121.19323087170778,-1209.387,0.3115986,43000,9.732682,0.10895426,99.084526,-76.71768,-55.212326,100.0,54.47,2138977,1.046887,1.4052949,0.9974025,100,5783.105997800827,0.96390134,1.0005473,[-0.519 -0.696 -0.488 -0.263 -0.013],95.46666,-1209.2941,-76.90019,1.0002222,430
0.016735343,,-96.62222,-122.43764694963846,-1220.7303,0.3169902,43100,10.392711,0.1132992,99.05104,-76.41316,-45.783573,100.0,56.64,2144641,1.0354607,1.4047524,0.9959842,100,5794.114305973053,0.9325098,1.0006291,[-0.52  -0.695 -0.488 -0.263 -0.014],112.34526,-1220.6161,-76.639,1.0003006,431
0.026530847,,-97.18129,-120.5135675839504,-1216.5796,0.31388754,43200,9.971061,0.11078009,99.06134,-75.34364,-49.896137,100.0,55.38,2150179,1.0749137,1.4051876,0.99715334,100,5805.76596736908,0.92954993,1.0011156,[-0.519 -0.694 -0.488 -0.263 -0.014],94.63214,-1216.4359,-75.625565,1.0005282,432
0.032226767,,-96.65271,-122.88238887659827,-1215.7314,0.31258026,43300,10.580214,0.10970322,99.00044,-77.43525,-42.03711,100.0,54.83,2155662,1.0729952,1.4053019,0.98933756,100,5817.006133556366,0.8885876,1.0022683,[-0.521 -0.695 -0.489 -0.262 -0.014],119.85683,-1215.404,-78.05421,1.0011233,433
0.015177545,,-97.18109,-122.44435042976447,-1236.6404,0.31322634,43400,10.405435,0.11025598,99.119125,-77.29298,-37.994274,100.0,55.12,2161174,1.0317072,1.4042113,0.9968908,100,5828.31680560112,0.9370601,1.000675,[-0.52  -0.695 -0.489 -0.264 -0.014],107.526436,-1236.528,-77.51543,1.0002589,434
0.02170191,,-97.806,-120.23198702674115,-1167.7128,0.3057437,43500,9.238566,0.10432,99.100006,-76.945496,-55.461063,100.0,52.14,2166388,1.0713394,1.405245,0.993182,100,5838.822115898132,0.9359275,1.0013577,[-0.52  -0.694 -0.489 -0.263 -0.015],81.56845,-1167.4404,-77.44015,1.0008527,435
0.019828243,,-97.64008,-120.97928934711588,-1229.7251,0.31628862,43600,10.882399,0.11272525,99.075,-75.351,-42.2148,100.0,56.35,2172023,1.0586326,1.405268,0.9944097,100,5850.171877622604,0.9325851,1.0009015,[-0.522 -0.696 -0.489 -0.263 -0.014],128.26859,-1229.5685,-75.660614,1.0004691,436
0.016673436,,-96.59259,-120.2997334409319,-1234.6398,0.3146772,43700,9.772024,0.11141767,99.029724,-75.28018,-39.537445,100.0,55.7,2177593,1.0471735,1.405638,0.9965387,100,5861.358451366425,0.94537395,1.0007141,[-0.521 -0.694 -0.489 -0.264 -0.014],97.8215,-1234.5215,-75.51483,1.0003206,437
0.01312948,,-97.7464,-122.20578326976143,-1239.5214,0.3202799,43800,10.359755,0.116029754,99.05753,-75.602745,-38.239815,100.0,58.01,2183394,1.0402021,1.4062445,0.9973178,100,5873.083092927933,0.9625722,1.0003773,[-0.521 -0.693 -0.488 -0.264 -0.013],112.77671,-1239.4348,-75.75022,1.0002022,438
0.017726375,,-92.305176,-120.21372358199625,-1196.3395,0.31532514,43900,9.497042,0.11193998,99.01807,-75.010056,-52.12057,100.0,55.96,2188990,1.051266,1.407319,0.99569356,100,5884.6755566596985,0.9382298,1.0007116,[-0.52  -0.693 -0.488 -0.264 -0.013],91.5122,-1196.1476,-75.3147,1.0003972,439
0.025940076,,-97.46227,-120.4846528207953,-1239.2123,0.31563756,44000,10.84337,0.112190075,99.008865,-74.982544,-33.11063,100.0,56.08,2194598,1.0562519,1.4062728,0.9933903,100,5895.489387512207,0.8936437,1.001126,[-0.522 -0.693 -0.488 -0.264 -0.012],114.50927,-1238.9513,-75.44113,1.0005844,440
0.008673445,,-96.223,-119.83504313323128,-1250.999,0.31359905,44100,10.823708,0.11056367,99.02635,-75.38761,-42.408947,100.0,55.28,2200126,1.0151867,1.4062284,0.99887985,100,5906.0121529102325,0.96418905,1.0001208,[-0.523 -0.692 -0.489 -0.263 -0.013],121.27098,-1250.9707,-75.43943,1.000062,441
0.021927612,,-93.17584,-119.25687886152373,-1223.1818,0.3086043,44200,10.078491,0.10655607,99.02748,-75.61144,-36.250217,100.0,53.26,2205452,1.0666358,1.406163,0.9943433,100,5915.8143265247345,0.93650216,1.0010481,[-0.523 -0.692 -0.489 -0.263 -0.013],94.50363,-1222.9338,-76.08593,1.0005249,442
0.013023229,,-97.3178,-120.32507856812701,-1226.8528,0.3149006,44300,11.768631,0.1116118,99.00027,-75.28604,-39.546215,100.0,55.8,2211032,1.0300685,1.4067734,0.9973842,100,5926.36403131485,0.9591668,1.0003113,[-0.523 -0.692 -0.488 -0.263 -0.013],137.66924,-1226.7184,-75.48627,1.000155,443
0.012910073,,-97.658035,-122.5711937882407,-1248.0244,0.32038915,44400,13.245565,0.11611357,99.00002,-75.861465,-28.545368,100.0,58.05,2216837,1.0306205,1.4063371,0.9972767,100,5937.621700763702,0.94693536,1.0006672,[-0.524 -0.693 -0.489 -0.263 -0.012],172.09576,-1247.9185,-76.066696,1.000192,444
0.019795664,,-94.689255,-122.77293930484127,-1194.9233,0.31143817,44500,9.222738,0.108793244,99.116264,-77.64243,-55.278496,100.0,54.38,2222275,1.0643582,1.4085444,0.9940767,100,5947.68204331398,0.9420405,1.0010444,[-0.525 -0.692 -0.489 -0.263 -0.013],85.18648,-1194.6915,-78.068665,1.0005603,445
0.011400541,,-99.127266,-121.69495296166095,-1241.1368,0.31648105,44600,11.947934,0.1128891,99.0,-76.14034,-35.734234,100.0,56.44,2227919,1.0353056,1.4077489,0.9984004,100,5958.030457496643,0.9708886,1.000381,[-0.525 -0.691 -0.488 -0.263 -0.01 ],143.36453,-1241.0732,-76.264824,1.0001633,446
0.016406411,,-96.05585,-121.5872452697249,-1184.8102,0.3125051,44700,9.670057,0.10967566,99.00025,-76.69491,-51.44346,100.0,54.83,2233402,1.0480314,1.4075905,0.9978078,100,5967.820866107941,0.95868254,1.0006077,[-0.525 -0.692 -0.488 -0.263 -0.011],91.241104,-1184.7196,-76.872406,1.0002463,447
0.022237571,,-96.91936,-121.52855727205063,-1213.0282,0.3186973,44800,11.566667,0.11468795,99.08379,-74.95375,-52.198135,100.0,57.33,2239135,1.0598695,1.4067987,0.99525213,100,5978.6126453876495,0.929729,1.0010444,[-0.524 -0.691 -0.488 -0.264 -0.011],129.0035,-1212.786,-75.350975,1.0004238,448
0.014948955,,-97.0296,-121.48471421036591,-1220.6342,0.31414703,44900,9.802514,0.1109915,99.0,-76.36441,-42.324406,100.0,55.49,2244684,1.0442957,1.4071411,0.99796796,100,5988.992364168167,0.9545817,1.0007108,[-0.526 -0.692 -0.489 -0.264 -0.012],93.580795,-1220.5448,-76.54283,1.0002816,449
0.016908536,,-94.693886,-121.7071627867506,-1238.9594,0.31654942,45000,11.395452,0.112938866,99.00003,-75.983734,-32.389477,100.0,56.46,2250330,1.0556372,1.4078617,0.99562585,100,5999.02459025383,0.9568063,1.0004648,[-0.528 -0.691 -0.488 -0.264 -0.012],129.6286,-1238.7378,-76.31277,1.0002512,450
0.014807436,,-94.89319,-120.01364577724249,-1212.7281,0.30867082,45100,10.301777,0.10663338,99.10732,-76.55444,-50.788914,100.0,53.31,2255661,1.0424623,1.4088123,0.9975965,100,6008.592125654221,0.96402305,1.0006174,[-0.529 -0.693 -0.49  -0.264 -0.011],106.31442,-1212.6317,-76.74356,1.0002911,451
0.012437224,,-96.709785,-122.36648720255205,-1232.5574,0.3146753,45200,9.963144,0.111429356,99.016914,-77.06846,-51.938286,100.0,55.71,2261232,1.0296438,1.4083102,0.9976983,100,6018.173838376999,0.96070254,1.0002863,[-0.53  -0.692 -0.489 -0.263 -0.01 ],105.52694,-1232.4963,-77.18692,1.0001503,452
0.018095547,,-97.06516,-121.41539030132988,-1254.5938,0.31372753,45300,10.17381,0.110642284,99.13216,-76.19927,-44.48794,100.0,55.31,2266763,1.0862088,1.4088161,0.995992,100,6027.772248744965,0.95029217,1.0007687,[-0.529 -0.692 -0.489 -0.263 -0.011],99.51336,-1254.4136,-76.525635,1.0003886,453
0.010698853,,-96.15769,-123.1034929341548,-1231.5916,0.31559947,45400,10.764569,0.11218752,99.048615,-77.41678,-50.405643,100.0,56.09,2272372,1.0256733,1.4082263,0.99875456,100,6037.7005450725555,0.96102357,1.0002418,[-0.53  -0.693 -0.489 -0.263 -0.01 ],116.15746,-1231.5248,-77.52707,1.0001091,454
0.027315607,,-97.94985,-122.42771053535061,-1237.444,0.31451792,45500,10.847905,0.111257106,99.000015,-76.55299,-29.808918,100.0,55.61,2277933,1.0851974,1.4067049,0.9929381,100,6047.409257173538,0.92532325,1.0012528,[-0.531 -0.694 -0.49  -0.264 -0.011],113.83271,-1237.1157,-77.120026,1.0006107,455
0.010080363,,-94.406334,-121.66953155742743,-1193.07,0.32403788,45600,10.432264,0.1191893,99.00001,-73.99712,-35.699917,100.0,59.59,2283892,1.0268934,1.4071995,0.99870455,100,6057.944999694824,0.96577096,1.0002805,[-0.534 -0.693 -0.491 -0.264 -0.012],107.81997,-1193.0048,-74.107056,1.0001233,456
0.011632187,,-96.75932,-122.97480579449271,-1197.7188,0.31714627,45700,9.421236,0.113431536,99.00727,-76.54701,-47.088448,100.0,56.71,2289563,1.0431956,1.4076807,0.998379,100,6067.591616153717,0.9719495,1.0003558,[-0.535 -0.694 -0.492 -0.264 -0.012],86.394295,-1197.63,-76.69399,1.0001836,457
0.021364525,,-94.59231,-122.51231756735153,-1270.7786,0.32377657,45800,11.067938,0.11893439,99.015175,-74.68184,-34.681637,100.0,59.45,2295508,1.0586346,1.4088173,0.9933302,100,6078.261251449585,0.9363919,1.0011253,[-0.536 -0.695 -0.492 -0.264 -0.011],124.87248,-1270.5626,-75.107414,1.0005413,458
0.0140114995,,-94.51967,-119.85319825475511,-1248.9305,0.31886977,45900,10.010886,0.11486919,99.00956,-74.11639,-42.006973,100.0,57.43,2301251,1.0416708,1.4085455,0.9982419,100,6088.336776256561,0.9624751,1.0003465,[-0.536 -0.694 -0.492 -0.264 -0.01 ],101.99488,-1248.8645,-74.243195,1.0001583,459
0.01936313,,-98.37081,-120.87726096294378,-1227.9463,0.31787416,46000,10.309058,0.114035316,99.10567,-75.00015,-44.190002,100.0,57.01,2306952,1.0624169,1.4083167,0.9973861,100,6097.520073413849,0.94476694,1.0008266,[-0.536 -0.693 -0.492 -0.263 -0.01 ],101.391396,-1227.8345,-75.21635,1.0004225,460
0.018850371,,-96.376724,-121.26665119110747,-1224.834,0.31540623,46100,10.30764,0.11200098,99.05562,-76.0327,-47.784958,100.0,55.99,2312551,1.0501443,1.4085505,0.9970178,100,6107.095547914505,0.94094646,1.0006007,[-0.538 -0.693 -0.493 -0.263 -0.01 ],104.18527,-1224.701,-76.28374,1.0003154,461
0.016436044,,-97.77438,-121.09069002285247,-1226.3453,0.31416497,46200,9.925884,0.110986054,99.00048,-76.0332,-50.334045,100.0,55.48,2318099,1.0401459,1.4092915,0.9951336,100,6116.826445102692,0.94963,1.0007688,[-0.538 -0.695 -0.493 -0.263 -0.01 ],96.50778,-1226.1593,-76.371765,1.000382,462
0.012344937,,-95.86989,-120.57431654493148,-1212.26,0.3121809,46300,9.046026,0.10942828,99.15434,-76.166916,-51.488533,100.0,54.71,2323570,1.0273005,1.4091867,0.9982955,100,6126.06619310379,0.95805526,1.0002819,[-0.537 -0.696 -0.493 -0.264 -0.01 ],83.86632,-1212.2023,-76.2754,1.0001345,463
0.009102061,,-91.448,-120.7203872776211,-1196.1165,0.31725976,46400,9.172042,0.11354691,99.122505,-74.99211,-50.423603,100.0,56.77,2329247,1.0281132,1.4095268,0.9983011,100,6135.373575925827,0.97274673,1.0002103,[-0.537 -0.697 -0.493 -0.264 -0.01 ],85.76079,-1196.054,-75.09165,1.0001086,464
0.009558935,,-95.44862,-120.32057289743389,-1260.3778,0.31509438,46500,11.090576,0.11176783,99.005486,-75.55761,-42.880325,100.0,55.88,2334835,1.0294937,1.4095216,0.99826854,100,6144.902677059174,0.9770963,1.0002686,[-0.536 -0.697 -0.492 -0.264 -0.009],125.19624,-1260.3191,-75.66691,1.0000967,465
0.0083183935,,-96.03578,-122.59952570242558,-1217.2957,0.31105432,46600,9.280735,0.10852543,99.14434,-77.880196,-56.607773,100.0,54.26,2340261,1.0315533,1.4101292,0.9987705,100,6154.180749177933,0.9731706,1.0002884,[-0.535 -0.696 -0.492 -0.264 -0.009],87.80214,-1217.254,-77.96219,1.0001274,466
0.025067816,,-98.091705,-123.62811305968766,-1227.1683,0.31195462,46700,9.337571,0.10918891,99.000015,-77.91153,-39.58026,100.0,54.57,2345718,1.0916439,1.4112458,0.99005014,100,6162.940071344376,0.91242117,1.0020614,[-0.535 -0.696 -0.491 -0.264 -0.009],84.7401,-1226.7949,-78.61801,1.0008554,467
0.017997358,,-96.03223,-122.02790792343103,-1244.9587,0.31544563,46800,10.260563,0.11203937,99.10916,-76.66894,-49.360126,100.0,56.01,2351319,1.0442715,1.4112409,0.9951415,100,6172.530121564865,0.91520536,1.0007434,[-0.537 -0.696 -0.491 -0.264 -0.008],114.49512,-1244.8328,-76.9206,1.000353,468
0.012979939,,-97.23476,-121.62146310639831,-1235.6885,0.319349,46900,11.055632,0.11525223,99.000015,-75.22473,-43.316296,100.0,57.62,2357081,1.0311487,1.4114786,0.99785376,100,6181.646751880646,0.95693433,1.000396,[-0.537 -0.695 -0.492 -0.264 -0.008],124.726166,-1235.6176,-75.36446,1.0001814,469
0.008942086,,-95.62309,-121.2819504906978,-1235.5309,0.31431895,47000,11.131176,0.11114486,99.021996,-76.33874,-35.373222,100.0,55.57,2362638,1.0221776,1.4112393,0.99939024,100,6191.420893669128,0.9625435,1.0002048,[-0.536 -0.697 -0.492 -0.264 -0.008],122.12712,-1235.4966,-76.40586,1.0000781,470
0.008252371,,-95.61214,-121.10157870427767,-1271.0974,0.32182154,47100,9.621145,0.11732518,99.07897,-74.48773,-46.18841,100.0,58.66,2368504,1.0171925,1.4106084,0.99855393,100,6201.244072437286,0.9737327,1.0001956,[-0.537 -0.697 -0.492 -0.265 -0.008],94.941734,-1271.0576,-74.56133,1.0000745,471
0.02809176,,-95.59951,-121.44767502576993,-1216.3038,0.3117884,47200,10.819904,0.10907272,99.07096,-76.5041,-49.096275,100.0,54.52,2373956,1.0910083,1.4102632,0.99394405,100,6210.349059581757,0.9365882,1.0019381,[-0.537 -0.697 -0.492 -0.265 -0.008],111.522095,-1216.0732,-76.97029,1.0008943,472
0.027228495,,-93.629395,-121.41422568101639,-1214.9823,0.31008792,47300,9.723873,0.107721776,99.08637,-76.63647,-49.454197,100.0,53.84,2379340,1.0802504,1.4101793,0.9917078,100,6219.564706087112,0.93297625,1.0021778,[-0.539 -0.697 -0.492 -0.264 -0.009],84.7235,-1214.635,-77.30509,1.0009202,473
0.021245902,,-95.51093,-120.16314917133805,-1265.7366,0.31720155,47400,11.65403,0.113463975,99.00013,-74.5406,-37.184704,100.0,56.72,2385012,1.146774,1.4105018,0.9943503,100,6228.3184468746185,0.95111114,1.0020375,[-0.541 -0.696 -0.491 -0.264 -0.009],133.29416,-1265.5155,-74.975296,1.0005448,474
0.015430659,,-93.905334,-119.88292411053642,-1214.7216,0.3141014,47500,10.951183,0.11095619,99.00006,-75.20899,-42.37281,100.0,55.47,2390559,1.0447134,1.4102693,0.99752593,100,6236.6135931015015,0.9576001,1.0004423,[-0.541 -0.695 -0.491 -0.263 -0.009],121.42147,-1214.6354,-75.388054,1.0002561,475
0.011557346,,-93.76916,-122.24278765287758,-1217.7659,0.3221413,47600,9.266516,0.117589004,99.07101,-75.128716,-51.31247,100.0,58.79,2396438,1.0536128,1.4107709,0.9987399,100,6245.311217784882,0.975618,1.0002443,[-0.541 -0.694 -0.49  -0.263 -0.009],86.801094,-1217.7164,-75.22632,1.0001309,476
0.013774308,,-97.423485,-122.77754201411985,-1233.7354,0.3156131,47700,10.527981,0.11219301,99.04167,-76.922585,-42.06584,100.0,56.09,2402047,1.0310566,1.4101331,0.9975664,100,6253.544549703598,0.9591124,1.0004799,[-0.541 -0.694 -0.49  -0.263 -0.008],111.52461,-1233.6538,-77.0864,1.0002096,477
0.017543947,,-96.225266,-122.66661846478124,-1245.074,0.3207425,47800,10.631322,0.11641513,99.0004,-75.8289,-27.634693,100.0,58.2,2407867,1.0484768,1.4107643,0.99663794,100,6262.134318590164,0.927603,1.0006279,[-0.541 -0.694 -0.49  -0.263 -0.009],120.183685,-1244.9746,-76.02465,1.0003017,478
0.018617239,,-94.998,-122.83445590113602,-1238.0142,0.31914052,47900,11.1910715,0.11506336,99.13705,-76.21117,-43.135284,100.0,57.52,2413619,1.0360543,1.4117624,0.9955056,100,6270.811371803284,0.9474396,1.0008949,[-0.54  -0.694 -0.49  -0.264 -0.008],126.52333,-1237.8503,-76.51658,1.0003597,479
0.021032665,,-96.140686,-123.47618993396658,-1228.253,0.31329185,48000,10.100755,0.11029828,99.07402,-78.00076,-43.69307,100.0,55.14,2419133,1.0728436,1.4112463,0.9968241,100,6278.96320605278,0.95052344,1.0010653,[-0.541 -0.694 -0.49  -0.265 -0.007],96.84776,-1228.1112,-78.27945,1.0004714,480
0.018572943,,-95.56083,-121.68866734231804,-1271.8345,0.32482532,48100,14.031214,0.11984805,99.00001,-74.499626,-19.383003,100.0,59.91,2425124,1.0603621,1.4126385,0.9947423,100,6287.942341089249,0.9347733,1.0013055,[-0.542 -0.694 -0.49  -0.264 -0.008],194.86838,-1271.6375,-74.879005,1.0004137,481
0.014201527,,-99.2225,-120.65904184926043,-1223.8842,0.31021574,48200,10.78369,0.10785246,99.04533,-76.628944,-44.73904,100.0,53.92,2430516,1.0428612,1.4122156,0.9981462,100,6296.027277708054,0.961418,1.000487,[-0.542 -0.694 -0.49  -0.265 -0.006],116.248665,-1223.8049,-76.78837,1.0002366,482
0.020407459,,-94.451126,-119.91354879825978,-1251.3434,0.3134677,48300,11.303873,0.11042461,99.00216,-75.4447,-43.517178,100.0,55.2,2436036,1.072537,1.4125345,0.99536884,100,6304.705796957016,0.9416772,1.0009829,[-0.543 -0.695 -0.49  -0.265 -0.007],129.87538,-1251.1738,-75.783806,1.0004846,483
0.010639498,,-93.11029,-121.55609248948085,-1232.4125,0.31810537,48400,11.015404,0.11422559,99.025406,-75.67665,-37.72074,100.0,57.11,2441747,1.0283527,1.4121077,0.9992633,100,6313.327318191528,0.9701096,1.0003374,[-0.543 -0.695 -0.49  -0.264 -0.006],118.65073,-1232.368,-75.7636,1.0001439,484
