EpisodesSoFar,ReturnStepMax,J_sample_variance,MeanD2w0t,MeanEntropy,InitialReturnMin,EpRewMean,ReturnMeanIW,TimeElapsed,TimestepsSoFar,InitialReturnMean,MaxIW,InitialReturnMax,InitialBound,ReturnStepMaxmin,Bound,StdIW,Weights,EmpiricalD2,EpLenMean,EpThisIter,Iteration,MaxD2w0t,MinD2w0t,MeanIW,StdD2w0t,MinIW,InitialReturnStd
48600,100.0,2073.6545,0.083532736,1.2990246,-2.0401993,-137.37701053102646,242.1578,7525.8780426979065,2236998,3.1280517e-06,1.9458263,3.3778992,-87.15071,93.29704,-83.67099,0.24895304,[ 0.888 -0.793  0.245  0.518 -0.115],1.0622963,40.99,100,486,1.103961,,1.0372342,0.27957648,0.42438245,1.5400138
48700,100.0,27547954.0,0.29439765,1.3029681,-1.9561768,-136.6213076013277,811.8126,7531.44163942337,2241023,9.155273e-07,366.71936,4.4011383,-86.1279,93.211365,78.85809,28.695343,[ 0.895 -0.786  0.251  0.521 -0.12 ],15.060713,40.25,100,487,108.9637,,4.0284348,2.1789496,0.0023787897,1.5874829
48800,100.0,786.25867,0.079142384,1.29291,-1.7162857,-135.5198470594364,252.8866,7537.529501914978,2244936,4.5776366e-07,2.0512798,3.955101,-82.32446,93.07335,-78.961365,0.14080219,[ 0.975 -0.731  0.242  0.445 -0.116],1.0189971,39.13,100,488,1.1089414,,1.0326365,0.27164763,0.5278583,1.4474568
48900,100.0,2371.9312,0.07075456,1.286192,-2.3232117,-130.778781689521,284.36084,7542.646913051605,2248417,1.8310546e-06,1.6054833,5.604347,-21.515106,92.48613,-16.101318,0.21063578,[ 0.972 -0.738  0.246  0.448 -0.126],1.0511242,34.81,100,489,1.0927702,,1.0317823,0.258682,0.47529522,1.7676642
49000,100.0,659.52673,0.078273684,1.2774026,-1.8773575,-135.01585787417073,256.63242,7548.324992418289,2252276,9.155274e-06,1.4186502,4.158966,-69.34935,93.00255,-65.72131,0.11885341,[ 0.981 -0.762  0.247  0.448 -0.133],1.0197824,38.59,100,490,1.0586232,,1.031934,0.27066794,0.6897552,1.4361207
49100,100.0,3335.3945,0.07765403,1.2736738,-1.8459167,-134.23086339730727,265.0512,7553.830459117889,2256067,1.2207031e-06,1.957418,3.972252,-58.073807,92.91844,-51.79666,0.29621813,[ 0.982 -0.766  0.248  0.462 -0.141],1.0957232,37.91,100,491,1.1310377,,1.053473,0.27122357,0.43475896,1.4330617
49200,100.0,329.26706,0.08401841,1.2793468,-2.085617,-137.95263335151668,234.35046,7559.395489931107,2260241,-3.0517579e-06,1.2504132,4.576973,-83.29385,93.38991,-80.98334,0.090677336,[ 0.98  -0.788  0.25   0.463 -0.145],1.008661,41.74,100,492,1.0266169,,1.0170044,0.27840754,0.77708775,1.7046235
49300,100.0,2442.1423,0.08007504,1.2888173,-2.0154495,-135.310313118859,255.45651,7564.690691947937,2264154,-7.2479247e-06,2.0748847,4.793167,-68.1053,93.08406,-63.687622,0.25754017,[ 0.99  -0.8    0.254  0.461 -0.139],1.0479844,39.13,100,493,1.1194488,,1.0492393,0.2748724,0.58642524,1.8102329
49400,100.0,848.91174,0.078385636,1.2881479,-2.0514374,-135.19845736535416,251.21982,7570.026484251022,2268042,-3.8146973e-07,1.4423494,4.4087677,-71.8927,93.04535,-70.051544,0.14694203,[ 0.997 -0.793  0.252  0.445 -0.13 ],1.0241714,38.88,100,494,1.0419089,,1.0143436,0.26996782,0.6179647,1.5672691
49500,100.0,3854.455,0.07820708,1.2880713,-2.0950165,-134.4993625486676,261.93985,7575.294005393982,2271864,-9.918213e-07,2.2811754,5.465019,-66.42107,92.96184,-60.489655,0.29998183,[ 0.995 -0.801  0.251  0.452 -0.131],1.09985,38.22,100,495,1.1483103,,1.0443201,0.27195507,0.39786595,1.6680382
49600,100.0,1016.3535,0.079465955,1.2736739,-1.8909149,-135.6174326833532,252.97385,7580.751848936081,2275784,1.0681152e-06,1.7457931,4.0669937,-58.00531,93.08075,-53.8118,0.15691361,[ 1.013 -0.794  0.256  0.453 -0.131],1.0234904,39.2,100,496,1.0537251,,1.0358695,0.2724486,0.6010262,1.4595568
49700,100.0,2370.3188,0.07682095,1.2725121,-2.052147,-133.89286184723295,263.51657,7586.050227403641,2279558,-1.1901855e-05,1.8905596,5.045624,-56.7977,92.90445,-51.679077,0.24102417,[ 0.995 -0.783  0.254  0.457 -0.145],1.0483671,37.74,100,497,1.0915403,,1.0424854,0.268908,0.50679,1.5094858
49800,100.0,1096.8167,0.0797236,1.2687949,-2.0990143,-135.74065059235303,247.17195,7591.938598871231,2283516,6.2561035e-06,1.538432,5.349449,-70.142426,93.140945,-67.486404,0.16775489,[ 0.975 -0.781  0.249  0.468 -0.146],1.0283471,39.58,100,498,1.0423889,,1.0158523,0.27191225,0.57951033,1.7770555
49900,100.0,3858.1143,0.08374734,1.2624427,-2.1239166,-136.76077794747147,251.7358,7597.547522068024,2287550,-5.4931643e-06,2.387345,5.1919174,-74.29239,93.21959,-68.3058,0.28712618,[ 0.959 -0.779  0.245  0.466 -0.15 ],1.0610063,40.34,100,499,1.2395353,,1.0577315,0.28290284,0.5456444,1.6366721
