Iteration,InitialBound,InitialReturnMin,StdD2w0t,EpThisIter,MaxD2w0t,InitialReturnMean,ReturnStepMaxmin,TimestepsSoFar,ReturnStepMax,ReturnMeanIW,EpisodesSoFar,MeanD2w0t,Bound,EpLenMean,StdIW,Weights,J_sample_variance,MinIW,InitialReturnStd,MinD2w0t,MeanIW,InitialReturnMax,TimeElapsed,EntropyCoefficient,MaxIW,EmpiricalD2,EpRewMean,MeanEntropy
484,-520.25854,-15.820778,0.26525882,100,1.0140398,-6.1035155e-07,93.21742,1868964,100.0,212.03163,48400,0.075838424,-518.3723,37.78,0.0931987,[-0.534 -1.088 -0.664 -1.076  0.483],312.70175,0.78721726,11.36389,,1.0185652,38.94775,4433.889854669571,,1.3629594,1.0081773,-109.23315241355978,1.9089278
485,-541.5101,-19.806458,0.27441418,100,1.007295,6.980896e-06,93.7496,1873050,100.0,186.80621,48500,0.08185959,-540.79486,40.86,0.06259706,[-0.528 -1.087 -0.666 -1.078  0.49 ],353.85498,0.8103302,13.473464,,1.0079647,39.868614,4441.561445951462,,1.1792659,1.0032669,-107.26555010464877,1.9063172
486,-549.7533,-18.696136,0.26954955,100,1.0058126,4.196167e-06,93.52658,1876983,100.0,196.22063,48600,0.07876058,-548.9686,39.33,0.039235022,[-0.532 -1.094 -0.669 -1.081  0.487],242.19781,0.88884836,14.288948,,1.0088078,46.546143,4448.379812955856,,1.134485,1.0020986,-107.63467938115751,1.902676
487,-540.6161,-15.293625,0.26843187,100,1.0031922,4.310608e-06,93.41676,1880887,100.0,200.12482,48700,0.07811866,-540.3259,39.04,0.029249072,[-0.527 -1.091 -0.665 -1.082  0.484],154.76375,0.9227009,11.312334,,1.0028628,33.488453,4455.576664209366,,1.083366,1.0009364,-108.98748578611017,1.9026787
488,-515.15094,-16.3088,0.26369825,100,1.0036222,2.3269654e-06,93.24089,1884636,100.0,209.13655,48800,0.07507533,-514.5387,37.49,0.03282914,[-0.526 -1.095 -0.666 -1.082  0.484],195.97652,0.9139572,11.553203,,1.0058972,36.131428,4462.185601234436,,1.1376317,1.0015942,-107.95458283590474,1.9042771
489,-534.676,-18.82106,0.27260613,100,1.008955,-4.043579e-06,93.62975,1888653,100.0,192.9586,48900,0.080571175,-533.2806,40.17,0.066285275,[-0.527 -1.095 -0.669 -1.079  0.485],322.14774,0.7749191,13.408479,,1.0165446,46.485416,4469.089082479477,,1.1692176,1.0043732,-107.8615333333559,1.8984387
490,-557.6537,-20.622452,0.2770008,100,1.0064356,3.890991e-06,93.84196,1892829,100.0,182.4519,49000,0.08362209,-556.77246,41.76,0.04720151,[-0.533 -1.1   -0.674 -1.082  0.48 ],281.91833,0.8593253,13.772928,,1.0086598,42.706493,4476.412086248398,,1.1718935,1.0023075,-107.70075830007352,1.8977308
491,-533.6492,-16.459373,0.2736716,100,1.002838,6.67572e-06,93.633766,1896899,100.0,190.18695,49100,0.08146988,-533.29297,40.7,0.041136477,[-0.541 -1.1   -0.674 -1.082  0.479],168.46053,0.9031229,12.774943,,1.0060694,34.022938,4483.417461633682,,1.1064019,1.0018092,-109.20465884375415,1.8983701
492,-530.7568,-17.269768,0.2670645,100,1.0146886,7.3623655e-06,93.38487,1900748,100.0,203.8054,49200,0.07712439,-529.3379,38.49,0.07427274,[-0.542 -1.101 -0.677 -1.084  0.479],289.73434,0.83956784,12.088948,,1.0153881,42.139515,4490.142088890076,,1.2809634,1.005678,-108.06315604518255,1.897465
493,-559.58044,-19.327187,0.27888712,100,1.0050367,5.722046e-07,93.9243,1904988,100.0,178.62787,49300,0.08489394,-558.9139,42.4,0.052945577,[-0.556 -1.101 -0.678 -1.081  0.479],231.59009,0.8454236,12.942051,,1.0082922,35.87715,4497.936180591583,,1.1852198,1.0031552,-107.60519040376899,1.8968059
494,-559.45557,-19.858978,0.28032926,100,1.0090244,,93.95565,1909268,100.0,177.90218,49400,0.08577098,-558.41907,42.8,0.078405604,[-0.561 -1.1   -0.678 -1.077  0.478],287.8648,0.79750955,12.626927,,1.0124855,38.282158,4505.678008317947,,1.2589942,1.0044246,-107.94907679111293,1.8993466
495,-574.35364,-23.019432,0.28242517,100,1.0101339,-5.378723e-06,94.02034,1913608,100.0,175.92705,49500,0.087074876,-572.89966,43.4,0.08164368,[-0.555 -1.099 -0.675 -1.081  0.48 ],357.39014,0.82909596,12.906128,,1.0189764,45.768406,4513.450230836868,,1.3074126,1.0056663,-108.05874174656363,1.9036554
496,-524.2053,-21.253502,0.27102137,100,1.0045937,4.5776366e-07,93.566895,1917592,100.0,194.04143,49600,0.07974814,-523.54877,39.84,0.04420595,[-0.556 -1.105 -0.674 -1.084  0.485],255.58676,0.91408163,12.977797,,1.0076786,34.992317,4520.625534534454,,1.1898638,1.0017799,-108.2273718618339,1.9065217
497,-570.3882,-18.092957,0.27316588,100,1.0040162,2.1743774e-06,93.68217,1921644,100.0,189.24216,49700,0.08111817,-569.7295,40.52,0.041516267,[-0.547 -1.105 -0.672 -1.086  0.488],256.1255,0.89666086,12.972026,,1.0072179,40.751526,4527.5186977386475,,1.1578591,1.0014198,-107.73929226708165,1.9081978
498,-538.68677,-19.207245,0.27133045,100,1.004275,1.5258789e-07,93.60184,1925633,100.0,192.98994,49800,0.07989289,-538.03937,39.89,0.043610148,[-0.553 -1.107 -0.674 -1.088  0.489],251.27359,0.8855305,13.615785,,1.0067554,34.50919,4534.474859714508,,1.1340045,1.0020587,-107.66651015518339,1.9036512
499,-543.7511,-18.439331,0.26938397,100,1.0055263,-2.5177003e-06,93.49132,1929562,100.0,197.59128,49900,0.07866572,-543.124,39.29,0.04618138,[-0.554 -1.109 -0.677 -1.088  0.485],226.54802,0.82502943,13.423773,,1.0068874,39.554504,4541.424759864807,,1.1617405,1.001767,-108.21842551684499,1.9046278
