MaxD2w0t,InitialReturnMean,ReturnMeanIW,EpisodesSoFar,MaxIW,ReturnStepMaxmin,Bound,EntropyCoefficient,MeanIW,EpLenMean,Iteration,InitialReturnStd,InitialReturnMax,InitialBound,MinD2w0t,StdD2w0t,StdIW,EpThisIter,MeanEntropy,MinIW,Weights,J_sample_variance,MeanD2w0t,EpRewMean,EmpiricalD2,InitialReturnMin,ReturnStepMax,TimeElapsed,TimestepsSoFar
1.2325047,2.861023e-07,-6.1667957,32100,2.9743667,98.795166,-37.850304,,0.9977891,447.63,321,10.982248,17.35722,-38.30656,,0.3382632,0.34427294,100,4.0872717,0.2737661,[-11.366  -5.632  -0.172  -4.799   2.677],91.36604,0.97545546,-45.845405053170616,1.179307,-42.13395,100.0,13685.868049383163,9836001
1.2790214,1.4305115e-07,-7.7080407,32200,3.1655402,98.85104,-39.330627,,1.0621433,470.91,322,12.354794,25.738413,-39.529633,,0.2626507,0.34814614,100,4.082151,0.353882,[-11.373  -5.654  -0.2    -4.757   2.668],146.29012,1.0238665,-35.072104372917764,1.1922064,-45.42241,100.0,13742.706733465195,9883092
1.2089522,1.5068055e-06,-7.1237183,32300,2.7737494,98.81419,-38.68626,,1.0141274,462.37,323,12.7148905,26.588036,-38.973682,,0.28035316,0.24091712,100,4.081529,0.44613978,[-11.458  -5.675  -0.262  -4.762   2.663],144.5168,0.9747718,-42.956700583731774,1.1117402,-47.578575,100.0,13798.171578645706,9929329
1.0136871,-9.536743e-09,-8.979277,32400,1.2894478,98.83426,-40.431213,,0.9970497,467.65,324,10.066246,30.835186,-40.45405,,0.24765538,0.073992245,100,4.0779696,0.7703765,[-11.628  -5.703  -0.268  -4.794   2.662],102.19928,0.9415014,-38.754995718881126,1.0127976,-46.747993,100.0,13854.932774543762,9976094
1.082624,2.2888183e-07,-7.0075517,32500,2.6632986,98.86061,-38.530994,,1.0274649,475.39,325,10.6531515,25.030825,-38.68405,,0.22445741,0.19725163,100,4.074179,0.5263679,[-11.629  -5.703  -0.268  -4.794   2.659],120.849884,0.9824523,-33.131765563529115,1.0671581,-33.225555,100.0,13911.311977863312,10023633
1.0421499,2.2888183e-07,-7.538849,32600,1.6223536,98.82596,-39.02427,,1.0085028,474.74,326,10.742111,20.117067,-39.131256,,0.22326966,0.14252993,100,4.0696926,0.6160432,[-11.614  -5.691  -0.261  -4.829   2.655],115.861305,0.9668119,-41.313788950570945,1.0359079,-49.85446,100.0,13968.766453742981,10071107
1.0123343,7.4386594e-07,-9.022966,32700,1.2897266,98.80528,-40.469185,,1.0064511,464.32,327,12.857876,25.48304,-40.500755,,0.2588063,0.064711764,100,4.0704384,0.797379,[-11.612  -5.681  -0.268  -4.844   2.65 ],164.7434,0.9335517,-45.206146924581624,1.0103083,-44.404694,100.0,14024.66856956482,10117539
1.0,-5.531311e-07,-8.9352665,32800,1.0000057,98.858185,-40.36599,,1.0,475.19,328,10.651538,28.402145,-40.36599,,0.21715695,1.402115e-06,100,4.0704384,0.99999475,[-11.61   -5.683  -0.27   -4.827   2.652],114.60123,0.95038,-33.6959044775029,1.0,-49.76407,100.0,14080.986636161804,10165058
1.1299448,-5.2452087e-08,-5.9646277,32900,2.3717394,98.83714,-37.52752,,1.0043082,472.21,329,9.762449,18.191706,-37.72381,,0.24185477,0.24030758,100,4.064581,0.40576026,[-11.61   -5.683  -0.27   -4.827   2.652],103.9294,0.98922914,-38.452551421665454,1.0976558,-38.387756,100.0,14137.048359394073,10212279
1.0268376,-5.722046e-07,-6.841809,33000,1.4938447,98.823044,-38.310635,,1.0212207,450.47,330,13.222567,25.99119,-38.3924,,0.302449,0.10874016,100,4.0605097,0.72365236,[-11.608  -5.67   -0.302  -4.841   2.646],172.9629,0.911872,-39.857587347331574,1.0230954,-50.29667,100.0,14191.49618434906,10257326
1.0129564,1.4591217e-06,-6.087631,33100,1.3266547,98.862656,-37.533302,,1.0016487,480.66,331,10.944915,22.596085,-37.606598,,0.19384803,0.06613371,100,4.061907,0.7710987,[-11.614  -5.668  -0.295  -4.852   2.641],122.907104,0.96626735,-33.00849190387813,1.0101686,-43.197155,100.0,14249.029623031616,10305392
1.0122259,9.918213e-07,-8.789102,33200,1.3298782,98.85771,-40.231033,,0.99054295,473.09,332,11.370586,25.674763,-40.281315,,0.22670215,0.07033637,100,4.0625315,0.7669118,[-11.613  -5.661  -0.302  -4.862   2.643],127.794586,0.950458,-33.65645271131972,1.0093863,-47.8927,100.0,14306.207917690277,10352701
1.12798,6.1035155e-07,-8.9859705,33300,2.355953,98.846115,-40.54771,,1.0352411,459.71,333,13.113574,23.180565,-40.71422,,0.28693253,0.23268594,100,4.056041,0.4089219,[-11.611  -5.666  -0.315  -4.856   2.644],162.63562,0.96386546,-35.370094993700924,1.095803,-53.16076,100.0,14361.25134897232,10398672
1.0143436,-1.0967255e-07,-7.2393126,33400,1.3446212,98.862915,-38.689793,,1.0096614,477.64,334,8.836749,24.314268,-38.72534,,0.20804675,0.084123954,100,4.052744,0.72647864,[-11.618  -5.67   -0.283  -4.85    2.637],80.64287,0.9614032,-32.7397258049601,1.0125118,-27.86009,100.0,14418.344757080078,10446436
1.1408732,-4.4822693e-07,-8.962539,33500,2.3610716,98.824295,-40.502407,,1.0118084,457.8,335,13.204043,29.203957,-40.885048,,0.29281807,0.23930965,100,4.050819,0.41149938,[-11.617  -5.668  -0.288  -4.859   2.634],143.59749,0.95862424,-40.22037056533206,1.0981438,-66.80058,100.0,14473.055548906326,10492216
1.0,9.155273e-07,-9.038346,33600,1.0,98.84653,-40.469067,,1.0,475.97,336,10.170116,33.153446,-40.469067,,0.21389693,,100,4.050819,1.0,[-11.616  -5.686  -0.33   -4.844   2.632],104.47603,0.95194,-36.52484757970729,1.0,-33.210537,100.0,14530.765682220459,10539813
1.0787313,1.077652e-06,-7.150703,33700,1.9089326,98.84935,-38.697243,,1.0000825,476.49,337,10.053535,23.063566,-38.85928,,0.22064795,0.17851098,100,4.0429363,0.4937611,[-11.616  -5.686  -0.33   -4.844   2.632],100.17944,0.9885463,-35.89084519233185,1.0735562,-50.55833,100.0,14587.020439863205,10587462
1.0426624,-6.4849854e-07,-7.8989882,33800,1.6764557,98.858215,-39.381786,,1.0015273,473.27,338,10.934389,26.981377,-39.45454,,0.22923674,0.13592431,100,4.04039,0.5723111,[-11.627  -5.687  -0.326  -4.86    2.624],125.439514,0.9635097,-33.55032144990006,1.0357765,-39.94247,100.0,14643.32982635498,10634789
1.0706004,7.724762e-07,-8.699932,33900,1.6995732,98.836914,-40.20185,,0.98555565,454.95,339,10.423917,18.525026,-40.337837,,0.29448047,0.1616921,100,4.0395384,0.42338526,[-11.638  -5.683  -0.316  -4.887   2.621],96.0989,0.93429524,-37.09736252754134,1.0532871,-38.278847,100.0,14697.632449626923,10680284
1.0290297,-4.196167e-07,-6.591434,34000,1.4182625,98.835495,-38.062435,,0.9974429,460.57,340,10.330173,31.873446,-38.14914,,0.2731411,0.10911841,100,4.035154,0.6536409,[-11.657  -5.71   -0.326  -4.863   2.621],98.21373,0.93315625,-37.88387257548279,1.0250115,-46.3599,100.0,14753.292315006256,10726341
1.1702057,-4.2915343e-07,-7.0120025,34100,1.9338747,98.81772,-38.594772,,0.9947134,466.9,341,9.871721,25.290398,-38.833637,,0.26823258,0.24059905,100,4.0306168,0.3598656,[-11.665  -5.711  -0.322  -4.851   2.616],90.50141,0.9942769,-42.55329570178371,1.1360321,-47.204033,100.0,14809.408152103424,10773031
1.1971794,-5.7220458e-08,-5.6037927,34200,2.716677,98.79291,-37.309883,,1.0204692,464.98,342,10.144459,23.654812,-37.651745,,0.28342885,0.3276592,100,4.0175385,0.31395388,[-11.68   -5.678  -0.281  -4.859   2.611],88.81341,1.0141608,-48.147982138585824,1.1798178,-47.619835,100.0,14864.946462631226,10819529
1.0,6.8664554e-07,-8.408969,34300,1.0004176,98.81918,-39.83969,,1.0000046,465.75,343,12.2125,24.915796,-39.83972,,0.25261202,0.0001221417,100,4.0175385,0.9994651,[-11.666  -5.686  -0.291  -4.847   2.598],150.64856,0.9315,-42.10695814668527,1.0,-50.806164,100.0,14920.686722755432,10866104
1.0279324,-1.2016296e-06,-8.412778,34400,1.4610685,98.8333,-39.881668,,0.99258345,467.51,344,13.747731,26.464302,-39.93373,,0.24970733,0.10120845,100,4.0136395,0.69252485,[-11.666  -5.686  -0.291  -4.847   2.598],176.80266,0.9468113,-38.9684329867085,1.0244786,-55.78392,100.0,14976.20335650444,10912855
1.0498405,1.0299683e-06,-8.644074,34500,1.6702492,98.84766,-40.150913,,0.9902045,474.93,345,10.081935,23.48929,-40.226368,,0.22397137,0.1380737,100,4.02016,0.59730524,[-11.647  -5.689  -0.299  -4.833   2.595],99.382774,0.9729136,-36.17456460860924,1.0473183,-34.759018,100.0,15033.025090932846,10960348
1.104246,1.8119812e-07,-7.3445463,34600,2.1569257,98.866165,-38.917725,,1.0305139,482.98,346,12.390269,32.620777,-39.113052,,0.19211634,0.23484935,100,4.011841,0.28159255,[-11.647  -5.689  -0.298  -4.833   2.601],133.85815,1.0123011,-32.31995145615369,1.0956955,-71.42413,100.0,15089.976844787598,11008646
1.0045608,3.6239624e-07,-7.972855,34700,1.2233919,98.84494,-39.408913,,1.0033759,476.59,347,11.669851,23.679165,-39.442017,,0.21165323,0.042525556,100,4.0131907,0.8397483,[-11.667  -5.717  -0.297  -4.827   2.593],138.82086,0.954972,-36.949472252404874,1.0036694,-42.906654,100.0,15147.335513830185,11056305
1.0555096,-6.67572e-07,-8.415509,34800,1.6378909,98.83969,-39.894432,,1.010648,471.4,348,11.680591,41.152534,-40.032524,,0.23703796,0.1391356,100,4.0115614,0.58971703,[-11.666  -5.714  -0.301  -4.831   2.594],144.87149,0.96095455,-37.78356899160903,1.0406209,-44.27385,100.0,15203.648607492447,11103445
1.035838,1.5258789e-07,-7.7254124,34900,1.7735404,98.842316,-39.20235,,1.0029458,472.91,349,9.171543,26.097502,-39.26663,,0.23004419,0.13087127,100,4.00649,0.5673052,[-11.67   -5.708  -0.278  -4.849   2.592],86.07931,0.96039945,-37.286678391560145,1.0304297,-20.436745,100.0,15261.02831363678,11150736
1.025379,-4.196167e-07,-7.5593514,35000,1.3391191,98.864716,-39.027374,,1.0046356,481.35,350,11.079593,23.077627,-39.109905,,0.19190231,0.098046854,100,4.0115685,0.69095445,[-11.669  -5.702  -0.289  -4.855   2.588],129.52094,0.9742864,-32.56023266386097,1.0236557,-52.646473,100.0,15318.585601568222,11198871
1.0019964,8.5830686e-07,-6.793639,35100,1.1039246,98.85318,-38.22626,,1.0028398,473.75,351,8.975178,18.13737,-38.24768,,0.22319064,0.024490027,100,4.011569,0.8918723,[-11.668  -5.699  -0.291  -4.862   2.592],81.718,0.9481628,-34.777716531947405,1.0014343,-47.77726,100.0,15375.180584669113,11246246
1.219322,1.0681152e-06,-7.422098,35200,2.983653,98.83858,-39.11091,,0.9888319,464.66,352,12.7327,20.812016,-39.365402,,0.28554317,0.34847388,100,4.001351,0.23409908,[-11.667  -5.695  -0.296  -4.863   2.592],126.57572,1.015061,-37.50297196007595,1.1858151,-50.03163,100.0,15430.917881965637,11292712
1.0212243,-7.2479247e-07,-7.8618865,35300,1.4801981,98.843735,-39.318584,,0.99647796,469.06,353,11.533761,35.09564,-39.347767,,0.24310474,0.095786795,100,3.9980793,0.7103182,[-11.682  -5.726  -0.315  -4.839   2.582],123.91739,0.9463461,-36.6477690142774,1.016996,-49.823837,100.0,15487.501908063889,11339618
1.1199874,-6.008148e-07,-7.6261454,35400,2.2032452,98.86737,-39.20384,,1.0073085,480.61,354,9.443202,23.796476,-39.412746,,0.20542891,0.24369659,100,3.9942634,0.4016257,[-11.686  -5.732  -0.311  -4.828   2.579],97.77836,1.0109608,-31.87317698505625,1.1035837,-26.49208,100.0,15544.80475950241,11387679
1.0386611,-1.6021728e-06,-9.49033,35500,1.5400474,98.85057,-40.95477,,0.99477327,468.95,355,12.253746,22.897884,-41.05773,,0.24478808,0.1129811,100,3.9922278,0.6697361,[-11.68   -5.707  -0.318  -4.861   2.576],139.52324,0.9506516,-35.03877597548897,1.0276363,-53.164833,100.0,15601.131429433823,11434574
1.0017622,-6.389618e-07,-7.883927,35600,1.1239649,98.85126,-39.316715,,1.0036632,478.87,356,9.61501,20.62189,-39.338387,,0.20132676,0.02583,100,3.9927983,0.9206945,[-11.69   -5.706  -0.297  -4.859   2.573],93.195206,0.95842576,-35.61327250877516,1.0014544,-31.55037,100.0,15658.724375247955,11482461
1.0045904,-5.626678e-07,-8.954439,35700,1.2605226,98.85246,-40.392277,,0.99906313,474.81,357,9.735026,16.958261,-40.399628,,0.21922147,0.04822687,100,3.9907532,0.8367102,[-11.69   -5.706  -0.295  -4.864   2.574],93.619606,0.9517444,-35.02548535919687,1.0043485,-35.520664,100.0,15715.357393503189,11529942
1.0038136,1.7356873e-06,-6.287049,35800,1.173774,98.80385,-37.721024,,1.0000896,460.48,358,12.0014,29.440212,-37.743546,,0.27015254,0.03483517,100,3.992057,0.87933475,[-11.69   -5.705  -0.295  -4.865   2.572],144.9027,0.9221481,-45.163406818238826,1.002589,-45.562233,100.0,15769.932271957397,11575990
1.0021753,-5.1498415e-07,-7.8354278,35900,1.1192448,98.83441,-39.26849,,1.0010184,469.57,359,10.457253,23.173695,-39.29153,,0.23927121,0.027796635,100,3.99234,0.8860362,[-11.69   -5.71   -0.301  -4.868   2.573],111.64561,0.9399123,-38.878525466302,1.0016551,-45.76864,100.0,15825.960207939148,11622947
1.3049024,-4.959106e-07,-8.191079,36000,2.5960937,98.85149,-40.018147,,0.9974674,463.64,360,14.051234,20.739677,-40.60681,,0.30650443,0.35383645,100,3.9780328,0.28867465,[-11.692  -5.709  -0.297  -4.873   2.574],128.15082,1.0544293,-34.428154175881474,1.2722478,-46.800262,100.0,15881.05282831192,11669311
1.0489929,-1.1587143e-06,-7.7347984,36100,2.0542197,98.868484,-39.222023,,0.984282,486.75,361,10.070552,26.82085,-39.342968,,0.16431671,0.14312212,100,3.9785461,0.61728805,[-11.709  -5.723  -0.307  -4.844   2.559],104.11204,0.9931772,-32.00777902338168,1.0405945,-34.460327,100.0,15938.672464132309,11717986
1.0031992,3.8146972e-08,-6.1796036,36200,1.1328958,98.84433,-37.614086,,0.9982047,468.99,362,9.963715,32.680355,-37.64025,,0.24151312,0.034232892,100,3.9798555,0.8818527,[-11.706  -5.709  -0.314  -4.866   2.56 ],97.53818,0.939222,-36.50472313067209,1.002662,-40.91566,100.0,15995.162774801254,11764885
1.1074324,1.2779236e-06,-8.115406,36300,2.0695183,98.82561,-39.673843,,1.009576,463.11,363,11.692694,25.681486,-39.97976,,0.27443087,0.21469396,100,3.975957,0.46028665,[-11.709  -5.714  -0.317  -4.862   2.561],108.20246,0.96772915,-40.37986039595294,1.0878952,-46.537964,100.0,16050.724486589432,11811196
1.1543248,3.4332277e-07,-6.5107203,36400,2.3500137,98.843735,-38.14672,,1.0257589,479.93,364,8.951188,21.04343,-38.329742,,0.21389487,0.25865155,100,3.9667566,0.38184047,[-11.709  -5.74   -0.312  -4.833   2.557],81.34265,1.0263921,-37.49749924572093,1.1393142,-28.089592,100.0,16108.335974931717,11859189
1.0234307,-8.773804e-07,-8.612169,36500,1.4514272,98.80989,-40.079044,,1.0098605,462.97,365,11.975847,34.371826,-40.108936,,0.2649233,0.10722019,100,3.9615457,0.62412447,[-11.709  -5.723  -0.319  -4.859   2.548],144.1519,0.93645835,-44.00745148578399,1.021681,-42.390778,100.0,16162.993337869644,11905486
1.2517824,-1.2016296e-06,-5.6914845,36600,2.5898108,98.839645,-37.451416,,0.9889505,471.32,366,11.537438,19.048506,-37.778786,,0.26688674,0.30476722,100,3.9491878,0.31257063,[-11.709  -5.723  -0.32   -4.859   2.543],134.74367,1.047481,-37.787483143477914,1.2240497,-52.001152,100.0,16219.037192821503,11952618
1.1061884,-7.6293944e-08,-6.360481,36700,2.4711852,98.84549,-37.910084,,1.0321811,470.73,367,11.870638,31.008137,-38.047615,,0.24655624,0.19606186,100,3.9510405,0.4907738,[-11.743  -5.726  -0.307  -4.896   2.53 ],155.36478,0.9827442,-36.36805390453457,1.0885526,-40.64476,100.0,16275.953521251678,11999691
1.069737,-1.335144e-07,-7.6597147,36800,2.241334,98.837524,-39.17669,,1.0116801,469.82,368,10.313046,29.647978,-39.331486,,0.24580337,0.17508157,100,3.9571533,0.45641676,[-11.744  -5.7    -0.297  -4.927   2.532],106.73268,0.96728307,-38.166822468984066,1.058784,-34.092857,100.0,16332.079800844193,12046673
1.0024828,2.2888183e-07,-7.454771,36900,1.159522,98.82942,-38.887924,,1.0006739,470.25,369,10.485977,22.492756,-38.907436,,0.23676607,0.02887448,100,3.9576457,0.8947309,[-11.741  -5.703  -0.281  -4.938   2.538],112.89767,0.9413213,-40.10814020872857,1.0017356,-44.49907,100.0,16388.32959461212,12093698
1.0903603,1.5258789e-06,-5.446115,37000,2.2378135,98.82811,-36.99445,,0.9893116,474.25,370,8.885804,23.742487,-37.203613,,0.23087634,0.2005501,100,3.964722,0.41373503,[-11.741  -5.701  -0.285  -4.94    2.539],78.21819,0.9857531,-40.75783016143186,1.0786797,-26.604965,100.0,16444.75642490387,12141123
1.1005793,2.8610229e-08,-7.390161,37100,2.0962248,98.83894,-38.910965,,0.98795,460.3,371,10.702357,20.776352,-39.04119,,0.28068924,0.18343483,100,3.9622843,0.493927,[-11.736  -5.69   -0.279  -4.963   2.546],104.89271,0.9525049,-37.06691070923539,1.0700641,-36.724293,100.0,16500.0677318573,12187153
1.0727955,-1.4686584e-06,-7.509854,37200,1.91511,98.87167,-38.99861,,1.0078337,477.71,372,10.332011,28.879305,-39.131847,,0.21206367,0.16513379,100,3.964357,0.5474048,[-11.739  -5.7    -0.248  -4.953   2.543],114.27958,0.97859466,-30.652299273195485,1.051942,-29.00861,100.0,16556.872500419617,12234924
1.17912,-3.9100647e-07,-7.4962626,37300,1.948744,98.837585,-39.071407,,0.9768672,476.54,373,11.427853,23.590141,-39.252346,,0.2280402,0.23419818,100,3.9630213,0.31187746,[-11.736  -5.702  -0.276  -4.959   2.545],128.9233,1.0107161,-38.70030858038354,1.1256393,-50.537807,100.0,16613.658396959305,12282578
1.0420992,-1.7166138e-07,-5.364267,37400,1.6108193,98.82706,-36.84553,,0.9940682,452.84,374,13.370673,28.613007,-36.995174,,0.2976392,0.12728284,100,3.9604197,0.6432798,[-11.724  -5.698  -0.316  -4.974   2.544],158.58145,0.92170405,-39.15867893516086,1.0344123,-42.62394,100.0,16667.281131267548,12327862
1.4848222,3.8146972e-08,-4.871149,37500,3.8727093,98.80415,-36.77528,,1.0443035,466.49,375,9.185348,17.463974,-37.469467,,0.31906566,0.44285223,100,3.972044,0.23849423,[-11.727  -5.708  -0.325  -4.954   2.541],93.88306,1.1043897,-45.681197044441106,1.3883379,-34.601967,100.0,16722.9570684433,12374511
1.0608494,-3.6239624e-07,-5.727709,37600,1.7370659,98.84363,-37.238846,,1.0084878,467.61,376,10.508966,21.8697,-37.337547,,0.25318658,0.1501116,100,3.9649746,0.55973357,[-11.66   -5.652  -0.295  -4.982   2.553],105.783585,0.96012026,-36.560982329231145,1.0525253,-35.57614,100.0,16778.89870285988,12421272
1.0603367,9.155273e-07,-6.8234787,37700,1.8555629,98.82631,-38.315468,,1.0216233,474.83,377,9.953203,20.903353,-38.413277,,0.22439177,0.16445969,100,3.964208,0.56523514,[-11.664  -5.653  -0.309  -4.973   2.546],101.85543,0.9723889,-41.2366883601555,1.0495605,-50.88636,100.0,16834.89635872841,12468755
1.5981853,9.3460085e-07,-3.9723277,37800,3.3378243,98.810135,-35.92166,,1.033778,460.55,378,10.011524,18.741966,-36.458794,,0.34970525,0.41734433,100,3.9536207,0.18651447,[-11.675  -5.636  -0.293  -4.995   2.545],110.96407,1.1062669,-43.72149537438764,1.4190958,-49.882584,100.0,16890.2123234272,12514810
1.2602174,2.479553e-07,-5.8140306,37900,2.9999492,98.828186,-37.524662,,1.0198992,463.56,379,12.409327,28.781494,-37.810585,,0.28954726,0.31667733,100,3.9454653,0.27670875,[-11.683  -5.624  -0.347  -5.033   2.535],144.75206,1.0128291,-39.823958681642154,1.1838868,-48.49396,100.0,16945.48967075348,12561166
1.1113849,5.1498415e-07,-5.359147,38000,2.1211524,98.81709,-36.90937,,1.0250953,459.19,380,10.961672,23.223312,-37.190304,,0.2870447,0.20491722,100,3.940879,0.507532,[-11.744  -5.703  -0.33   -5.108   2.527],110.293976,0.9585167,-41.99622815395427,1.0886917,-33.455776,100.0,17000.61399435997,12607085
1.0237577,-1.077652e-06,-7.959559,38100,1.3829353,98.817505,-39.421345,,0.99804807,462.49,381,11.574838,29.575283,-39.4868,,0.2662533,0.09838744,100,3.9368885,0.6731337,[-11.753  -5.728  -0.348  -5.086   2.522],136.7138,0.934659,-42.19942193726607,1.020382,-50.650093,100.0,17056.58974957466,12653334
1.0459254,1.5449524e-06,-7.959814,38200,1.7604935,98.835175,-39.445946,,1.0110943,462.32,382,10.687101,29.225393,-39.5399,,0.2693504,0.14602634,100,3.9388356,0.5481202,[-11.757  -5.727  -0.338  -5.089   2.518],109.516975,0.94259393,-38.10201325976927,1.0379515,-29.382017,100.0,17111.59471511841,12699566
1.0,4.4822693e-07,-7.793312,38300,1.0,98.8192,-39.224033,,1.0,463.43,383,9.67282,22.47366,-39.224033,,0.260365,,100,3.9388356,1.0,[-11.761  -5.747  -0.333  -5.074   2.52 ],94.50855,0.92686,-41.895863195253334,1.0,-34.476906,100.0,17166.514808893204,12745909
1.067911,9.536743e-07,-5.2256207,38400,1.9022013,98.84143,-36.719387,,0.9990516,471.81,384,9.915215,19.544643,-36.872665,,0.23684204,0.15973894,100,3.941926,0.44723758,[-11.761  -5.747  -0.333  -5.074   2.52 ],101.66204,0.9666377,-37.408782219891286,1.0511086,-54.664577,100.0,17222.039802074432,12793090
1.0203123,-6.294251e-07,-6.1457925,38500,1.3338958,98.828384,-37.598557,,0.9929593,459.2,385,12.1061945,30.331316,-37.66857,,0.2759335,0.09619447,100,3.9394836,0.6604606,[-11.78   -5.74   -0.358  -5.078   2.523],145.62762,0.92556787,-39.40317570438212,1.0155394,-47.82857,100.0,17277.214807510376,12839010
1.0142109,-3.0517577e-07,-6.1346903,38600,1.3055099,98.83183,-37.580997,,1.0033635,469.59,386,10.459417,28.078697,-37.618805,,0.24038401,0.06747854,100,3.9376626,0.75541246,[-11.776  -5.744  -0.368  -5.069   2.521],111.557495,0.9445161,-39.48308110469092,1.0114859,-49.07364,100.0,17333.80788564682,12885969
1.015691,-6.389618e-07,-5.519466,38700,1.3583641,98.825745,-36.971687,,0.98999375,466.08,387,11.662895,22.418068,-37.01756,,0.25326103,0.081794046,100,3.9350588,0.7023436,[-11.779  -5.738  -0.361  -5.078   2.519],129.24202,0.9386757,-40.60963465416784,1.0135006,-37.763073,100.0,17389.287199497223,12932577
1.0763533,-5.340576e-07,-6.78929,38800,1.7234153,98.843475,-38.308205,,1.0099115,477.71,388,9.309775,27.242054,-38.465656,,0.21361764,0.17599906,100,3.9301863,0.5308119,[-11.782  -5.742  -0.357  -5.071   2.516],89.23251,0.9850812,-37.385234684892275,1.0623091,-21.362667,100.0,17445.450808763504,12980348
1.0301908,3.4332277e-07,-5.167836,38900,1.5126998,98.803055,-36.634914,,0.98218495,441.54,389,12.042845,25.699394,-36.75115,,0.32529098,0.097507656,100,3.9329503,0.6807596,[-11.782  -5.733  -0.371  -5.09    2.511],136.72859,0.89375734,-43.479968409869905,1.0230482,-56.434624,100.0,17498.341725349426,13024502
1.0192624,-1.0681152e-06,-6.957978,39000,1.448032,98.83566,-38.418484,,0.99266315,460.73,390,11.45306,23.937012,-38.44909,,0.27157447,0.089957654,100,3.9373393,0.7003526,[-11.782  -5.742  -0.362  -5.077   2.514],131.86186,0.93003017,-37.85869200300332,1.0177429,-54.439922,100.0,17553.129570245743,13070575
1.0210779,2.193451e-07,-5.347102,39100,1.4835372,98.85365,-36.802513,,1.0183969,476.44,391,10.010529,28.091166,-36.875008,,0.2138174,0.09185718,100,3.9400704,0.74084264,[-11.782  -5.742  -0.362  -5.078   2.518],103.82423,0.9612171,-34.86284107969908,1.0176364,-42.90928,100.0,17609.243051290512,13118219
1.0101264,5.7220458e-08,-5.5943723,39200,1.2900918,98.84363,-37.03762,,1.0017792,463.31,392,11.086317,25.809744,-37.073715,,0.26189387,0.06192022,100,3.9376526,0.7981701,[-11.781  -5.745  -0.373  -5.078   2.521],123.00253,0.9306044,-36.225667291641756,1.0085266,-51.094925,100.0,17664.261602163315,13164550
1.0260777,-8.201599e-07,-7.3558764,39300,1.3816786,98.860275,-38.820663,,1.0052184,470.31,393,12.641891,25.93354,-38.877213,,0.2391521,0.095646225,100,3.9337158,0.55910575,[-11.781  -5.741  -0.366  -5.08    2.519],159.81308,0.9514459,-32.858496419333555,1.0227513,-54.976425,100.0,17719.92532849312,13211581
1.0333078,7.4386594e-07,-7.2598877,39400,1.5912509,98.86113,-38.73045,,0.98832774,475.08,394,9.636984,19.82555,-38.81231,,0.22081757,0.11584136,100,3.9298406,0.6178124,[-11.781  -5.734  -0.359  -5.087   2.515],92.72649,0.9634275,-32.98617441723685,1.0281214,-49.882347,100.0,17776.079762220383,13259089
1.0132798,-2.8610229e-08,-5.4300647,39500,1.3966968,98.83002,-36.87733,,1.0092633,465.5,395,10.071272,26.270575,-36.936447,,0.25488153,0.07241754,100,3.9321694,0.78635013,[-11.783  -5.731  -0.347  -5.099   2.511],99.7711,0.9361619,-39.56350110559915,1.0108876,-43.86969,100.0,17831.80882883072,13305639
1.1812088,-4.5776366e-07,-5.875161,39600,2.1314561,98.83943,-37.489178,,0.97664374,472.59,396,9.125405,21.496204,-37.763268,,0.2468526,0.2298177,100,3.9303007,0.3441117,[-11.785  -5.739  -0.34   -5.095   2.513],94.310585,1.0093358,-37.94179935069323,1.1399589,-38.423378,100.0,17887.63717150688,13352898
1.0060323,3.528595e-07,-6.327365,39700,1.2052951,98.80382,-37.764626,,0.9996737,444.59,397,12.3589525,21.210327,-37.805298,,0.31463233,0.04922628,100,3.93164,0.8178789,[-11.788  -5.722  -0.323  -5.141   2.512],150.17621,0.8912194,-43.609369604466536,1.0045398,-48.52392,100.0,17940.570506095886,13397357
1.0655992,-6.67572e-07,-5.6636767,39800,1.634118,98.77367,-37.16371,,0.97666407,424.22,398,11.890785,31.0218,-37.34592,,0.36779118,0.1411215,100,3.9290438,0.44258928,[-11.794  -5.724  -0.327  -5.133   2.513],126.685356,0.8694467,-48.00824236746062,1.0475872,-44.063347,100.0,17990.943422794342,13439779
1.2213268,1.1825562e-06,-6.5884957,39900,2.5934093,98.79692,-38.20417,,0.980507,442.17,399,13.805026,33.491585,-38.441692,,0.34654897,0.27341095,100,3.9239507,0.27599373,[-11.798  -5.743  -0.339  -5.114   2.51 ],156.6489,0.9488957,-44.89778888632497,1.1434714,-56.495945,100.0,18044.23156118393,13483996
1.2236333,3.2424927e-07,-4.280096,40000,2.5282104,98.82019,-35.850197,,1.0094432,467.7,400,9.223863,21.744385,-36.019417,,0.26328725,0.2512557,100,3.9243479,0.4006729,[-11.824  -5.74   -0.3    -5.099   2.505],89.87396,0.98829556,-42.047516366548045,1.1285133,-29.78424,100.0,18100.48657655716,13530766
1.0078048,-4.2915346e-08,-5.4033613,40100,1.3078318,98.85484,-36.84332,,1.0004399,470.43,401,9.032348,23.768341,-36.86817,,0.2366729,0.054784574,100,3.925789,0.8471546,[-11.866  -5.688  -0.346  -5.061   2.506],81.09251,0.94396204,-34.14132725966319,1.0066072,-24.991076,100.0,18156.9724316597,13577809
