MeanD2w0t,TimeElapsed,StdD2w0t,ReturnStepMaxmin,EntropyCoefficient,StdIW,MinD2w0t,MaxIW,EpLenMean,Weights,InitialReturnMean,J_sample_variance,InitialReturnStd,InitialBound,MeanIW,InitialReturnMin,ReturnStepMax,EpRewMean,InitialReturnMax,EpisodesSoFar,MaxD2w0t,Bound,MinIW,MeanEntropy,Iteration,TimestepsSoFar,EpThisIter,ReturnMeanIW,EmpiricalD2
0.105876364,4889.570109844208,0.7830731,87.08713,,2.8601882,,18.120852,17.58,[ 1.009  0.002 -0.524 -0.265 -1.712],7.400513e-06,1755472.4,3.7857904,446.5216,1.4664292,-5.388977,100.0,-107.79109962605251,13.780373,39700,20.365973,604.21014,0.004161085,-0.29534665,397,700512,100,740.15076,7.6882114
0.05896796,4899.294424057007,0.45764044,86.13416,,2.0387764,,15.178546,16.37,[ 1.015  0.007 -0.528 -0.274 -1.714],-7.858276e-06,1080906.6,2.9812946,498.26205,1.4141132,-4.123749,100.0,-108.18876117182268,13.892815,39800,29.611254,657.56067,0.0643331,-0.3022469,398,702149,100,775.9039,3.8791678
0.03536036,4912.286331176758,0.18832609,86.616554,,0.26293153,,2.0513492,17.05,[ 1.021  0.013 -0.533 -0.258 -1.721],-7.6293944e-08,18392.416,3.2417147,472.69635,1.0246749,-4.3604355,100.0,-108.88770012981855,13.942497,39900,1.525053,483.40952,0.45895094,-0.30445978,399,703854,100,553.8809,1.0555539
0.03595397,4924.751916646957,0.19543429,86.283325,,0.37813476,,2.6479921,16.56,[ 1.023  0.017 -0.528 -0.258 -1.723],5.7983398e-06,37373.746,3.3758976,491.14297,1.0451111,-3.9451904,100.0,-108.2410846624368,10.946762,40000,2.035993,508.08295,0.38214457,-0.30592144,400,705510,100,579.03375,1.1592518
0.039304424,4934.353825569153,0.2169687,86.324524,,0.75173306,,4.1506305,16.53,[ 1.019  0.015 -0.53  -0.264 -1.725],-1.1444092e-06,135994.33,3.1223829,488.22366,1.1033031,-4.433426,100.0,-107.95081652125505,13.611031,40100,2.7499194,527.40326,0.10440942,-0.30444255,401,707163,100,606.36127,1.7086765
0.051660504,4947.390246152878,0.35950562,86.37217,,1.9990207,,16.425175,16.61,[ 1.025  0.018 -0.534 -0.261 -1.723],-1.3732911e-06,922478.4,3.6523108,485.04398,1.3045315,-4.413971,100.0,-107.92251002166994,14.041275,40200,22.745594,584.3301,0.069386356,-0.30620447,402,708824,100,704.0619,3.119485
0.033292506,4960.059192657471,0.1806235,86.2408,,0.16145343,,1.6175315,16.43,[ 1.016  0.016 -0.528 -0.273 -1.725],5.7983398e-06,6914.3325,2.994591,493.14435,1.0119034,-4.664444,100.0,-107.82906529843586,12.403641,40300,1.0769444,498.50504,0.7080871,-0.31220403,403,710467,100,564.9668,1.0264468
0.047779102,4971.084764480591,0.30297014,86.63971,,1.2849271,,14.132742,17.0,[ 1.016  0.02  -0.525 -0.273 -1.731],-9.9182125e-06,400148.28,3.18007,475.81097,1.1806225,-4.0313644,100.0,-108.2834228080816,12.030174,40400,12.081872,543.2723,0.02966702,-0.31518647,404,712167,100,633.1882,2.6639347
0.035397246,4982.8111119270325,0.19414467,86.14674,,0.6164449,,5.3782206,16.34,[ 1.015  0.012 -0.52  -0.286 -1.734],6.8664554e-07,99789.695,2.8731165,498.1648,1.0520536,-4.003784,100.0,-108.1176159736915,13.286911,40500,3.2437282,517.2011,0.2132893,-0.32245958,405,713801,100,591.5049,1.2432904
0.0721412,4995.743301153183,0.4855125,86.73215,,1.9073225,,19.62208,17.14,[ 1.021e+00  5.909e-04 -5.228e-01 -2.939e-01 -1.741e+00],5.1879883e-06,868036.7,3.6446784,470.10385,1.282282,-4.688507,100.0,-108.33300818399537,12.699448,40600,12.2061825,564.3588,0.015096654,-0.3257304,406,715515,100,673.5651,4.650986
0.07454125,5005.702530145645,0.5276201,86.57504,,2.644701,,29.885721,16.8,[ 1.013 -0.004 -0.52  -0.287 -1.745],1.4495849e-06,1787666.9,3.0778024,477.8587,1.2420317,-4.310951,100.0,-107.58239905291079,11.592857,40700,24.378456,538.05493,0.025457911,-0.32343614,407,717195,100,668.4775,3.7279053
0.038951833,5016.805580377579,0.21178569,86.441635,,0.5324335,,4.4366865,16.65,[ 1.017 -0.006 -0.523 -0.27  -1.742],1.0375977e-05,71797.89,3.1074631,484.36636,1.0646311,-4.9881744,100.0,-107.58136336019302,10.674461,40800,1.8093755,510.0278,0.23757191,-0.32322693,408,718860,100,582.5216,1.3100729
0.098845504,5027.270005464554,0.88787466,86.61972,,2.5163245,,18.297646,16.97,[ 1.017 -0.003 -0.514 -0.273 -1.742],6.3323973e-06,1586109.9,3.2616692,468.6364,1.463411,-4.5033417,100.0,-108.35038603165437,11.5073395,40900,42.626564,613.49634,0.053000003,-0.32428017,409,720557,100,771.2389,4.648863
0.48851544,5039.6546840667725,6.2483726,86.67709,,15.880343,,141.78102,16.95,[ 1.024 -0.014 -0.532 -0.262 -1.743],4.043579e-06,54304520.0,3.995236,471.33533,2.9294603,-5.3342056,100.0,-107.55068858363522,12.480629,41000,333.49475,997.4783,0.0008817704,-0.3250089,410,722252,100,1436.2468,86.30566
0.05485816,5052.830409526825,0.32897902,86.58068,,1.3659004,,11.464926,16.92,[ 1.032  0.021 -0.517 -0.264 -1.744],1.9836425e-06,431899.56,3.1899395,469.49255,1.1601408,-4.600006,100.0,-108.15864455992121,12.183952,41100,5.530135,516.6559,0.034361646,-0.32612514,411,723944,100,619.7049,2.8639917
0.060015965,5064.44663143158,0.5734485,86.94517,,5.976779,,79.56771,17.37,[ 1.033  0.011 -0.517 -0.261 -1.745],1.1291504e-05,6053850.0,3.9674733,454.56943,1.5377932,-4.8499985,100.0,-108.11688191195454,13.920059,41200,43.698082,560.9248,0.0074262815,-0.32543924,412,725681,100,750.44946,2.3078809
0.03662838,5075.738401889801,0.19670099,86.54068,,0.33820608,,2.1853054,16.86,[ 1.017  0.011 -0.529 -0.255 -1.744],-9.918213e-07,28905.152,3.2480028,480.35388,1.0349607,-4.3397217,100.0,-108.16071085680143,11.000732,41300,1.4226114,493.98224,0.19948229,-0.3251455,413,727367,100,561.5587,1.1442561
0.040975243,5085.57889008522,0.2282785,86.52768,,0.7744397,,5.0200715,16.82,[ 1.022  0.013 -0.525 -0.261 -1.744],6.408691e-06,145263.86,3.3551419,477.1867,1.1146129,-4.824295,100.0,-108.09508013781345,13.1664505,41400,8.449912,519.0388,0.13057107,-0.33111423,414,729049,100,602.1737,1.6373346
0.03827317,5097.984512805939,0.20758465,86.45572,,0.6062093,,3.744033,16.72,[ 1.034  0.022 -0.519 -0.262 -1.75 ],8.392334e-07,90989.46,3.1496954,477.7436,1.0657457,-4.5700684,100.0,-107.91193569957198,9.747467,41500,1.9319216,502.4181,0.23105077,-0.33056715,415,730721,100,581.6332,1.4404869
0.7565367,5107.634145736694,10.424858,86.50036,,18.915068,,192.19887,16.87,[ 1.037  0.023 -0.524 -0.26  -1.75 ],3.5095215e-06,82372700.0,3.3330894,475.83862,2.475758,-4.1673355,100.0,-108.35202965216298,11.331924,41600,444.27985,857.99365,0.0002218237,-0.32719505,416,732408,100,1266.5664,171.00473
0.046752594,5119.789034366608,0.28261253,86.21123,,0.86810976,,9.237419,16.44,[ 1.013  0.017 -0.514 -0.255 -1.746],-1.6784668e-06,210299.61,2.8017497,495.60617,1.0885961,-3.9270248,100.0,-108.2069584929572,9.673561,41700,6.088799,526.38293,0.047990844,-0.32298568,417,734052,100,608.88464,1.6437987
0.23579392,5131.503147602081,2.6967745,86.591255,,7.5016055,,143.98016,17.01,[ 1.011  0.024 -0.502 -0.262 -1.742],1.6174316e-05,13447292.0,3.3206804,472.71185,1.7361416,-3.9882355,100.0,-108.75237533464508,14.958885,41800,167.41403,633.1517,0.0020376442,-0.32206878,418,735753,100,896.2747,25.432201
0.038066585,5142.344608306885,0.20646496,86.41148,,0.5567809,,2.8960447,16.65,[ 1.004  0.042 -0.503 -0.269 -1.741],7.858276e-06,78358.22,2.7893677,479.94315,1.0493735,-4.140724,100.0,-107.96606111493412,12.234261,41900,1.5742514,498.62643,0.22840811,-0.32566917,419,737418,100,576.4577,1.3624779
0.4641075,5153.774914264679,5.306884,87.1255,,12.214542,,120.47657,17.69,[ 1.01   0.041 -0.507 -0.271 -1.745],-5.340576e-07,31672868.0,4.002347,448.0023,2.1249309,-5.1045456,100.0,-108.2412007440619,13.094078,42000,223.17711,696.8201,0.0011481385,-0.32836974,420,739187,100,1038.5135,69.60869
0.0945569,5166.756973266602,0.7480999,86.70083,,3.0717824,,32.51881,17.16,[ 1.005  0.029 -0.5   -0.266 -1.747],4.8828124e-06,2158883.2,3.1905792,463.7593,1.3641654,-4.448715,100.0,-108.62133164774846,13.254189,42100,25.258451,574.49786,0.017001037,-0.3254392,421,740903,100,705.46985,10.076393
0.1123177,5177.265573263168,2.4405274,86.92671,,4.205507,,55.022434,17.37,[ 1.022  0.039 -0.5   -0.271 -1.744],-1.0681152e-06,4115847.8,3.6254604,457.94464,1.437533,-6.5138626,100.0,-107.85909365228574,10.104332,42200,419.33298,588.67163,0.0102408,-0.3295906,422,742640,100,735.26764,7.58897
0.1762301,5187.505223989487,2.0253139,86.535904,,5.4971333,,51.613132,16.78,[ 1.022  0.025 -0.52  -0.259 -1.749],1.7547608e-06,7349233.0,3.6474857,474.99927,1.575632,-4.68721,100.0,-107.51738870971829,12.80761,42300,96.14577,660.5008,0.0003855172,-0.33344743,423,744318,100,829.4489,17.368786
0.04261151,5197.642226934433,0.23343852,86.73435,,0.8933924,,7.4980264,17.1,[ 1.043  0.03  -0.514 -0.278 -1.752],-1.0986329e-05,195180.81,3.6617606,467.79733,1.0917687,-4.711998,100.0,-108.09983997490126,13.157509,42400,2.5133853,501.0937,0.15022361,-0.3346968,424,746028,100,583.1322,1.429935
0.04812331,5208.494038105011,0.28703406,86.50432,,1.1770984,,6.6831603,16.82,[ 1.028  0.039 -0.511 -0.283 -1.754],3.0517577e-07,340473.12,3.1952138,478.74188,1.2015059,-4.500229,100.0,-108.0750291424784,13.536789,42500,6.875798,553.33386,0.043172825,-0.33299372,425,747710,100,644.5568,2.503342
0.74829006,5219.6949462890625,19.443447,86.34989,,33.350357,,340.86264,16.51,[ 1.035  0.04  -0.52  -0.276 -1.752],9.002685e-06,258742560.0,3.7282197,488.7225,4.265828,-4.7772293,100.0,-107.39435465515072,11.200233,42600,2044.5216,1838.3328,0.00023812125,-0.33721253,426,749361,100,2163.1672,155.68459
0.05036921,5233.165945291519,0.30100772,86.158485,,1.2186221,,12.951376,16.32,[ 1.083  0.044 -0.509 -0.298 -1.756],-1.6021728e-06,401663.28,3.0676322,496.41803,1.1747948,-3.9429855,100.0,-108.26210751240673,13.205025,42700,4.605227,563.0204,0.033714317,-0.33691692,427,750993,100,655.4553,2.7657886
0.24108459,5243.837489128113,2.6579878,86.98139,,9.056635,,115.39952,17.45,[ 1.079  0.036 -0.508 -0.294 -1.756],5.722046e-06,16836128.0,4.0961537,456.0337,2.1287768,-5.391159,100.0,-108.0369995520278,12.698509,42800,110.89595,821.7263,0.0004408959,-0.33913425,428,752738,100,1042.2675,36.89227
0.04418668,5256.290013551712,0.24579704,86.54903,,1.0575997,,7.1341014,16.94,[ 1.096  0.046 -0.511 -0.3   -1.758],7.019043e-06,261290.98,3.4520452,474.08276,1.1128978,-4.1697693,100.0,-108.51126029763543,12.495621,42900,2.81725,516.392,0.092066914,-0.34105465,429,754432,100,599.19196,2.170558
0.10246628,5267.628186225891,1.0207322,86.861725,,3.986839,,38.940952,17.38,[ 1.106  0.05  -0.513 -0.302 -1.76 ],-7.705688e-06,3601437.8,3.5691447,459.58472,1.4893994,-4.4859924,100.0,-108.60829564755443,12.268181,43000,61.952477,567.6369,0.012017493,-0.3398886,430,756170,100,769.02405,4.598795
0.03461223,5278.893089294434,0.18373,86.743744,,0.16252618,,1.854202,17.14,[ 1.112  0.055 -0.504 -0.291 -1.759],8.31604e-06,6073.508,3.5587368,459.99777,1.0184437,-4.4668427,100.0,-108.47520886895842,14.283173,43100,1.1425905,467.5392,0.62502027,-0.34521413,431,757884,100,544.6993,1.0314195
0.093954846,5290.4541182518005,0.7528371,87.18776,,2.4302404,,14.863142,17.76,[ 1.104  0.057 -0.504 -0.291 -1.764],-8.239746e-06,1244353.1,4.172502,441.94476,1.289741,-5.2399673,100.0,-108.09920391930848,11.551224,43200,22.07342,529.22314,0.0040021576,-0.34454152,432,759660,100,650.4132,8.174611
0.26544973,5301.420752763748,4.2948627,86.329765,,33.60068,,342.1455,16.57,[ 1.12   0.064 -0.504 -0.299 -1.764],-3.6621093e-06,258559900.0,3.0341654,490.10077,4.8589644,-4.0579453,100.0,-107.93302094648124,11.4646,43300,482.11014,2006.9486,0.0011197599,-0.34246397,433,761317,100,2426.8281,44.860912
0.038172755,5313.946194648743,0.20715855,86.44349,,0.54718494,,2.9603002,16.78,[ 1.137  0.099 -0.482 -0.297 -1.761],9.384155e-06,76668.16,2.8930068,476.91223,1.0388763,-5.72377,100.0,-108.59905654849673,12.763298,43400,1.9110445,491.4493,0.16106263,-0.34148723,434,762995,100,569.7868,1.332063
1.5210571,5325.838974952698,70.82835,86.62493,,37.202057,,385.09692,17.04,[ 1.14   0.103 -0.481 -0.302 -1.76 ],,238570820.0,3.8928962,470.31152,4.779779,-4.5525284,100.0,-108.49123692199817,13.419205,43500,9406.001,1521.7085,0.006580645,-0.34668055,435,764699,100,2158.3435,252.68066
0.07248834,5338.766404390335,0.5705584,86.485756,,2.1274908,,70.63875,16.78,[ 1.146  0.112 -0.455 -0.318 -1.766],-2.2125244e-06,1291802.9,3.525165,481.16577,1.2369707,-4.2372055,100.0,-108.09064991293032,12.927589,43600,37.785522,567.51886,0.019730525,-0.34175208,436,766377,100,676.944,3.6401904
0.047983438,5349.973417758942,0.273069,86.65985,,1.0399779,,6.798304,17.16,[ 1.145  0.103 -0.466 -0.304 -1.761],1.1444092e-06,263325.16,3.7402477,458.90588,1.167399,-4.42585,100.0,-108.50876857382866,18.350647,43700,5.1163297,514.28186,0.059746146,-0.34184438,437,768093,100,616.28467,1.9893966
0.08846308,5361.750740766525,0.7004192,86.2325,,2.4402542,,17.57945,16.37,[ 1.146  0.111 -0.463 -0.311 -1.761],-9.841919e-06,1383851.0,3.5989506,480.63788,1.3451431,-4.5356903,100.0,-107.76204245930491,21.357994,43800,19.451416,569.00397,0.009348011,-0.34028724,438,769730,100,726.53326,5.5955467
0.042261083,5374.087064743042,0.2485623,86.61948,,1.4016544,,16.625135,16.95,[ 1.145  0.118 -0.465 -0.321 -1.759],3.4332274e-06,410903.62,3.0870986,467.89478,1.2033807,-4.8250504,100.0,-108.1879953660801,10.939262,43900,9.373081,525.01685,0.01675033,-0.3383761,439,771425,100,638.2332,1.6330957
0.04170292,5386.126014947891,0.23156665,86.48216,,0.8045111,,8.5204315,16.76,[ 1.159  0.11  -0.459 -0.328 -1.757],-2.2888183e-07,155036.45,3.3398688,478.7207,1.0736389,-4.665764,100.0,-108.10779670207525,12.642693,44000,3.0649393,496.9263,0.1799477,-0.34233263,440,773101,100,583.3531,1.43521
0.04503964,5396.421495437622,0.2914011,86.71694,,1.5582744,,17.697233,17.09,[ 1.158  0.11  -0.461 -0.336 -1.761],-6.1035155e-07,484384.03,3.48083,464.12924,1.2205291,-4.68705,100.0,-108.1911977010311,12.80204,44100,18.536121,525.7098,0.026327714,-0.34180874,441,774810,100,638.53595,1.9552395
0.10020568,5408.424566268921,0.7789471,86.29637,,3.6547568,,61.39042,16.64,[ 1.161  0.115 -0.461 -0.325 -1.761],9.155273e-07,3461480.0,2.7234962,483.662,1.3439598,-3.878296,100.0,-109.0183343959853,9.509613,44200,19.613628,563.5567,0.002173148,-0.33985844,442,776474,100,737.5461,7.5232606
0.035551284,5419.822625160217,0.1915645,86.43914,,0.33000332,,2.4470606,16.75,[ 1.162  0.11  -0.453 -0.32  -1.759],-8.010864e-06,28474.723,3.3872633,477.69217,1.0295398,-3.9849243,100.0,-108.40473853069038,11.428253,44300,1.9519564,486.35928,0.33060014,-0.34156564,443,778149,100,565.176,1.1174561
0.0397848,5431.177112579346,0.22032218,86.514885,,0.93890315,,5.5307403,16.83,[ 1.163  0.111 -0.454 -0.314 -1.761],2.8991699e-06,207150.83,3.0628567,475.9823,1.1480793,-4.220932,100.0,-108.37686664491561,12.682083,44400,5.0612726,529.15656,0.1744441,-0.3439715,444,779832,100,620.8147,1.7853863
0.05056764,5441.198307275772,0.29222277,86.6943,,1.2045434,,6.720546,17.02,[ 1.174  0.118 -0.452 -0.311 -1.763],-1.0681152e-06,342003.2,3.8693402,470.78284,1.1968434,-4.836769,100.0,-107.95062618909101,12.136902,44500,4.6220036,547.5387,0.016437091,-0.34813306,445,781534,100,633.2865,2.6078303
0.10612597,5454.529873847961,2.7366638,85.803314,,4.149958,,248.87164,15.96,[ 1.181  0.126 -0.45  -0.316 -1.767],-1.2893677e-05,5656075.5,2.905718,512.02716,1.3271192,-3.773758,100.0,-108.15593059068202,10.678505,44600,422.6656,648.70544,0.04315995,-0.3488057,446,783130,100,775.8544,11.048025
0.034072105,5467.14634680748,0.18355843,86.401566,,0.21159908,,2.133273,16.67,[ 1.184  0.141 -0.433 -0.323 -1.768],1.1444092e-06,11547.581,2.9490721,480.29285,1.0195711,-4.127701,100.0,-108.45280256073767,9.932373,44700,1.391182,487.61594,0.5409461,-0.3481986,447,784797,100,563.07794,1.0523155
0.03715397,5477.763204336166,0.20036298,86.465096,,0.40363255,,4.7805495,16.81,[ 1.185  0.139 -0.432 -0.327 -1.767],1.0223389e-05,43670.26,3.6389065,480.82776,1.0560755,-4.06691,100.0,-108.74215850299399,13.146423,44800,2.0365412,504.93408,0.26308033,-0.34472585,448,786478,100,578.64325,1.1741624
0.050092094,5487.71713924408,0.2922087,86.496086,,1.3268071,,7.707923,16.81,[ 1.19   0.13  -0.438 -0.326 -1.764],-2.1362305e-06,415861.06,3.2305107,471.7512,1.2051712,-4.327408,100.0,-108.29397460318489,11.686722,44900,4.175486,549.16833,0.031593002,-0.34575754,449,788159,100,646.8792,3.0235522
0.105379835,5500.308228492737,0.97609335,86.77594,,2.4313064,,16.096151,17.15,[ 1.201  0.138 -0.438 -0.327 -1.765],2.822876e-06,1365538.6,3.555962,462.159,1.4445763,-5.2285385,100.0,-107.9381178966703,12.099251,45000,76.15555,623.3622,0.0022761053,-0.34906393,450,789874,100,751.41,8.506957
0.21964231,5511.709415912628,2.1717734,86.20133,,7.8487816,,79.563156,16.4,[ 1.191  0.126 -0.443 -0.317 -1.768],-2.822876e-06,14456263.0,2.9263844,490.00342,1.5421454,-3.9683456,100.0,-108.31397417581819,12.609566,45100,75.65903,586.68274,0.0024713937,-0.35894224,451,791514,100,821.8952,25.513945
0.035423674,5524.356546640396,0.18903592,86.67883,,0.18523392,,1.7736408,17.01,[ 1.201  0.127 -0.456 -0.324 -1.778],1.0147095e-05,8901.556,3.5156474,464.8546,1.0238688,-4.584717,100.0,-108.01641465399064,12.330925,45200,1.2995318,473.8597,0.5051375,-0.35790944,452,793215,100,550.84863,1.0531398
0.06554839,5533.531835317612,0.3922891,86.462875,,1.6845547,,14.042633,16.77,[ 1.204  0.129 -0.452 -0.324 -1.777],-3.1280517e-06,726527.94,3.1993656,481.67114,1.2678043,-4.4664154,100.0,-108.11727028248308,11.892273,45300,7.6981745,578.4742,0.024237128,-0.35968325,453,794892,100,688.1096,3.6886032
0.099625215,5545.034178733826,0.83745855,86.34428,,3.0685387,,59.840458,16.56,[ 1.202  0.13  -0.439 -0.325 -1.779],-3.4332274e-06,2530126.2,2.8847127,485.66022,1.3676337,-5.515442,100.0,-107.83156996496605,10.668533,45400,49.968445,610.5427,0.021908546,-0.35933322,454,796548,100,746.7685,6.0687337
0.058862306,5556.372476816177,0.38748026,86.3369,,1.3666179,,8.874993,16.5,[ 1.197  0.124 -0.446 -0.308 -1.778],4.8828124e-06,478363.44,3.7516217,483.04422,1.2599529,-4.9044495,100.0,-107.45278925601407,10.767998,45500,9.792207,580.9586,0.025796764,-0.3619849,455,798198,100,687.95966,2.920298
0.11166992,5566.523099660873,0.9544739,86.61856,,4.006879,,32.98928,17.0,[ 1.187  0.121 -0.449 -0.295 -1.781],1.0604858e-05,3674733.5,2.9848225,469.16177,1.5861247,-4.5407867,100.0,-108.54381381420943,9.66761,45600,31.428123,688.9509,0.0022944799,-0.35887343,456,799898,100,826.0799,12.883025
0.03741636,5578.450013399124,0.20446186,86.27768,,0.7376628,,5.96837,16.57,[ 1.209  0.123 -0.456 -0.301 -1.778],-2.2888185e-06,140548.64,3.662758,486.14804,1.0957721,-4.104271,100.0,-108.3059989851691,13.718193,45700,3.0928059,531.04645,0.16272385,-0.3615362,457,801555,100,607.77576,1.3868623
0.041178312,5589.888219118118,0.23174842,86.33112,,0.88285184,,4.909572,16.61,[ 1.236  0.118 -0.454 -0.306 -1.78 ],1.2207031e-06,203690.47,3.044892,486.34473,1.1132069,-3.9358826,100.0,-108.48900684629177,12.932884,45800,6.2101336,533.74,0.107256055,-0.36567053,458,803216,100,613.3132,1.761073
0.054183815,5600.485092639923,0.3502903,85.916214,,1.4577014,,11.626491,16.16,[ 1.222  0.114 -0.458 -0.3   -1.785],-8.31604e-06,603065.7,2.9046922,501.41165,1.2029129,-3.9308014,100.0,-108.54165330671631,11.752708,45900,6.368578,570.79004,0.050267033,-0.37011394,459,804832,100,683.9116,2.402671
0.03547962,5611.810525417328,0.1908875,86.43442,,0.3068301,,2.3064623,16.75,[ 1.229  0.11  -0.461 -0.313 -1.789],7.6293944e-08,25066.053,2.6909883,485.48724,1.0348923,-4.0286865,100.0,-108.72383435899957,9.664001,46000,1.3614571,501.8367,0.26989236,-0.36469126,460,806507,100,570.1537,1.1130408
0.038897306,5622.372726202011,0.21532957,86.44623,,0.70644796,,4.6567206,16.78,[ 1.221  0.112 -0.463 -0.307 -1.784],5.340576e-07,123325.8,3.1312525,479.39807,1.0899628,-4.9220886,100.0,-108.68533075920031,10.357269,46100,6.719292,510.84268,0.1457516,-0.36181363,461,808185,100,593.7243,1.404901
0.037680674,5633.32555270195,0.20527509,86.28698,,0.44551536,,3.338481,16.6,[ 1.211  0.106 -0.469 -0.303 -1.781],1.4495849e-06,51446.656,3.2951791,485.24207,1.0668286,-4.139656,100.0,-108.48833810940225,13.025101,46200,2.0453262,511.89847,0.22011669,-0.36262405,462,809845,100,590.69794,1.2383778
0.13696904,5642.225987672806,1.573235,85.75409,,3.8613074,,37.429707,15.8,[ 1.211  0.104 -0.475 -0.298 -1.782],-1.2969971e-06,4109908.8,2.9065616,520.30414,1.3624381,-3.953041,100.0,-107.62861827078098,11.580322,46300,173.15146,627.6032,0.0070856465,-0.35792413,463,811425,100,777.1783,10.770378
0.036969,5654.2825791835785,0.1997346,86.45169,,0.3190674,,2.3439455,16.76,[ 1.22   0.122 -0.458 -0.314 -1.777],-7.781982e-06,28158.748,3.547146,478.37683,1.0419116,-4.2322693,100.0,-108.33356506377835,13.614716,46400,2.1466277,494.74402,0.1525552,-0.35648808,464,813101,100,570.487,1.1458201
0.1273981,5665.742826700211,2.7286055,86.02993,,3.6808856,,52.898438,16.19,[ 1.221  0.127 -0.451 -0.316 -1.775],1.2969971e-06,4167901.8,3.1918907,493.91183,1.4558471,-3.9704895,100.0,-108.05672590666536,12.476677,46500,377.83563,662.5714,0.004277112,-0.35623458,465,814720,100,824.69403,11.151013
16.553387,5677.241849660873,333.01996,85.51894,,199.62529,,2025.8772,15.58,[ 1.233  0.107 -0.47  -0.307 -1.775],5.1879883e-06,11803260000.0,2.3947022,532.5373,20.78675,-3.7707977,100.0,-107.96821638667254,8.236435,46600,27061.46,8633.109,7.346916e-06,-0.3571443,466,816278,100,11425.011,5629.2236
1709.7075,5690.962095737457,165722.03,86.431114,,989.7861,,10120.165,16.66,[ 1.252  0.119 -0.486 -0.305 -1.776],6.8664554e-07,215538290000.0,3.7125244,473.53812,99.21667,-4.506531,100.0,-107.8682823111328,12.969917,46700,31394166.0,31778.826,6.128534e-08,-0.35541582,467,817944,100,47204.613,428908.4
0.043308515,5705.035317659378,0.2543708,85.84409,,0.85185075,,5.650886,15.98,[ 1.217  0.133 -0.45  -0.316 -1.774],-1.6326905e-05,205505.98,2.6307147,510.226,1.1280974,-3.626892,100.0,-108.26989696756397,12.246399,46800,3.6906962,562.70605,0.11781272,-0.3555143,468,819542,100,649.9612,1.8443793
0.122859314,5717.34183716774,5.1152177,86.33073,,25.859756,,268.63287,16.7,[ 1.216  0.138 -0.451 -0.322 -1.774],-1.15966795e-05,117384580.0,3.5075223,484.0898,3.5416853,-3.890213,100.0,-108.86842266232888,12.066803,46900,819.51996,1186.551,0.006614196,-0.3628377,469,821212,100,1647.9232,17.124096
0.4036506,5730.354914665222,6.81508,86.532486,,10.12699,,103.09984,16.78,[ 1.229  0.145 -0.453 -0.309 -1.782],-2.5939942e-06,22895840.0,3.275827,470.56378,1.781001,-4.557106,100.0,-107.71520995413779,12.11618,47000,727.2623,648.17725,0.0007775851,-0.36372805,470,822890,100,914.08185,57.303066
0.8402639,5742.649840354919,16.956245,86.16048,,25.137918,,253.5332,16.37,[ 1.222  0.124 -0.46  -0.299 -1.783],-4.348755e-06,152946380.0,3.1134243,495.48633,3.4354763,-5.02948,100.0,-108.3069247910464,10.59832,47100,2273.355,1164.0334,0.00022843273,-0.36860844,471,824527,100,1775.384,179.69637
0.040115338,5754.122667312622,0.21906382,86.34792,,0.6504952,,5.599123,16.68,[ 1.224  0.093 -0.467 -0.298 -1.788],6.4849855e-06,113865.414,3.0736244,483.77625,1.0676011,-4.1632767,100.0,-108.51148877651121,12.240242,47200,2.3644943,509.60675,0.24089932,-0.3723966,472,826195,100,587.51074,1.2809899
0.05589431,5763.913888216019,0.34236094,86.58275,,2.2845929,,21.461044,16.98,[ 1.22   0.105 -0.458 -0.301 -1.791],1.7547608e-06,1267241.2,3.538083,468.45227,1.2039355,-4.1860504,100.0,-108.77376098532031,12.503082,47300,8.597526,535.84674,0.03685498,-0.36838034,473,827893,100,642.6198,2.9877636
0.09217501,5773.882925033569,0.6947359,86.67229,,3.1005745,,36.22666,17.03,[ 1.232  0.102 -0.469 -0.296 -1.787],1.2969971e-06,2209624.5,3.792127,464.5677,1.3269665,-4.79158,100.0,-108.23456920554469,11.4604645,47400,17.00034,555.0561,0.028159535,-0.36599573,474,829596,100,697.2577,5.845023
0.07688796,5783.39061164856,0.5696829,86.729126,,2.9391098,,27.236755,17.11,[ 1.227  0.099 -0.464 -0.287 -1.785],6.027222e-06,2015053.6,3.3243203,466.07132,1.3068094,-4.6182785,100.0,-108.29402845031069,11.267715,47500,23.870523,528.8281,0.03227934,-0.36766285,475,831307,100,684.7266,3.3869507
0.08776488,5793.5750415325165,1.9745675,86.3928,,3.033174,,46.31555,16.71,[ 1.217  0.11  -0.453 -0.277 -1.787],-4.348755e-06,2247001.2,3.3585608,482.3765,1.4822739,-3.8275757,100.0,-108.61141518513615,12.442131,47600,241.75887,661.5775,0.014472885,-0.36702058,476,832978,100,796.25836,6.7303257
0.05903231,5803.777380466461,0.5955332,86.11261,,1.8789595,,14.406243,16.29,[ 1.229  0.119 -0.441 -0.289 -1.786],-2.9754638e-06,873078.94,3.0620892,500.2876,1.1741136,-4.051735,100.0,-107.79661325463834,12.006302,47700,40.436497,556.953,0.002842013,-0.36762473,477,834607,100,650.1407,5.0122237
