EntropyCoefficient,J_sample_variance,Iteration,MeanIW,StdIW,InitialReturnMin,InitialBound,MinD2w0t,MaxD2w0t,EpRewMean,EmpiricalD2,StdD2w0t,MinIW,ReturnMeanIW,EpThisIter,MeanD2w0t,InitialReturnStd,ReturnStepMax,MeanEntropy,InitialReturnMean,Bound,ReturnStepMaxmin,TimeElapsed,EpLenMean,InitialReturnMax,MaxIW,TimestepsSoFar,EpisodesSoFar,Weights
,88.7717,470,1.0018178,0.17579566,-41.309437,-37.897835,,1.064995,-37.61475413650451,1.0571157,0.22447996,0.47383028,-6.223818,100,0.97771955,9.376993,100.0,3.941567,5.4359435e-07,-37.740612,98.84166,24188.914951086044,475.1,20.08773,1.9361422,18943091,47000,[-13.677  -6.633  -0.508  -5.984   2.518]
,87.08772,471,1.0,,-36.65139,-37.02399,,1.0,-38.8919686945326,1.0,0.25213793,1.0,-5.593269,100,0.93178,9.285303,100.0,3.941567,-3.6239624e-07,-37.02399,98.83304,24242.359723567963,465.89,20.004198,1.0,18989680,47100,[-13.678  -6.627  -0.511  -6.008   2.523]
,93.25312,472,0.997955,0.039520256,-43.88388,-37.832455,,1.0033337,-38.257753803099824,1.003039,0.23140132,0.852327,-6.389777,100,0.94489306,9.625772,100.0,3.939981,1.14440915e-07,-37.82537,98.83778,24295.748102664948,471.71,35.10309,1.1325607,19036851,47200,[-13.678  -6.627  -0.511  -6.008   2.523]
,137.94673,473,0.99979186,0.039252408,-66.71391,-36.89132,,1.0034612,-40.594569199432115,1.002908,0.23702288,0.8675251,-5.420781,100,0.94183236,11.541964,100.0,3.9413657,6.008148e-07,-36.855923,98.82733,24349.313560962677,470.22,32.429214,1.172373,19083873,47300,[-13.679  -6.628  -0.508  -6.007   2.521]
,126.48344,474,0.9964498,0.08968,-48.014313,-37.550934,,1.0216018,-42.0796232638347,1.0169218,0.27848846,0.7239958,-6.0066485,100,0.92489225,11.594343,100.0,3.9428642,4.7683716e-07,-37.463104,98.81642,24401.656084775925,458.45,19.6884,1.333011,19129718,47400,[-13.678  -6.625  -0.508  -6.013   2.522]
,93.20425,475,0.9987478,0.09481803,-21.504562,-36.774643,,1.0189749,-39.155168222473165,1.0144274,0.21137284,0.57589877,-5.2534776,100,0.96041435,9.561657,100.0,3.9433572,-6.294251e-07,-36.703003,98.8358,24456.422048330307,476.91,37.572807,1.5010436,19177409,47500,[-13.679  -6.639  -0.509  -6.002   2.524]
,140.44862,476,1.0,9.881028e-07,-48.585625,-38.04584,,1.0,-43.77475352707015,1.0,0.2665517,0.99999595,-6.61512,100,0.92302,11.7916975,100.0,3.9433572,-1.4019013e-06,-38.04584,98.8103,24509.112869501114,461.51,22.764675,1.0000038,19223560,47600,[-13.679  -6.638  -0.498  -6.017   2.524]
,132.23877,477,1.0000057,7.767563e-05,-53.482143,-37.44953,,1.0,-43.263277127815556,1.0,0.27965924,0.9997359,-6.0187716,100,0.91448,11.441635,100.0,3.9433572,-3.8146972e-08,-37.449493,98.81076,24560.877545833588,457.24,38.637928,1.0003004,19269284,47700,[-13.679  -6.638  -0.498  -6.017   2.524]
,120.71512,478,1.0108864,0.20678145,-54.494003,-36.83526,,1.0937083,-52.805965603479436,1.0760324,0.33500868,0.49611855,-5.071799,100,0.9186803,11.874167,100.0,3.937003,-1.3732911e-06,-36.625904,98.76083,24611.320997953415,441.57,32.433735,1.974301,19313441,47800,[-13.679  -6.638  -0.498  -6.017   2.524]
,131.21182,479,1.0063181,0.18217787,-54.826645,-38.739887,,1.0826735,-39.00612326518142,1.0683684,0.2561055,0.48663086,-7.037384,100,0.96666235,11.455011,100.0,3.9315085,-1.5258789e-07,-38.563442,98.8331,24665.16521835327,467.41,23.87281,2.12253,19360182,47900,[-13.679  -6.649  -0.489  -5.995   2.518]
,99.180855,480,0.9880803,0.10933532,-42.364872,-37.065166,,1.0354092,-43.25636097871708,1.0271075,0.24251804,0.6468382,-5.5672154,100,0.951385,9.91237,100.0,3.9318008,-1.1491776e-06,-37.030003,98.81575,24719.667271137238,469.53,21.628197,1.5407405,19407135,48000,[-13.687  -6.641  -0.473  -6.015   2.512]
,65.687225,481,0.9995736,0.12135133,-33.19571,-36.832027,,1.0444964,-41.32147615888812,1.0351624,0.21818425,0.6928471,-5.2172537,100,0.9679617,8.125948,100.0,3.9330728,3.7193297e-07,-36.69379,98.82634,24773.829737186432,475.88,13.079208,1.6145447,19454723,48100,[-13.694  -6.641  -0.452  -6.018   2.513]
,74.04916,482,0.9976875,0.047308266,-26.589848,-37.601074,,1.005368,-37.0946566389107,1.0041362,0.25429448,0.84939283,-6.12884,100,0.93276674,8.72758,100.0,3.9336348,8.392334e-07,-37.565548,98.84059,24828.165632247925,465.41,19.373169,1.2005148,19501264,48200,[-13.696  -6.631  -0.439  -6.037   2.514]
,109.202545,483,0.958387,0.25127038,-59.08154,-35.529842,,1.1878344,-43.645661906157585,1.1387669,0.30800357,0.38021573,-3.683391,100,0.97051454,10.969432,100.0,3.9303288,-8.010864e-07,-35.28014,98.80818,24880.427706956863,455.08,25.837334,2.3389306,19546772,48300,[-13.697  -6.636  -0.433  -6.035   2.515]
,135.18304,484,1.0125667,0.2562167,-51.536034,-38.77792,,1.1301048,-38.12696354618823,1.1182296,0.27170557,0.3306265,-7.008028,100,0.9871797,11.872383,100.0,3.919914,-4.005432e-07,-38.624146,98.836136,24933.37915945053,465.35,20.36977,2.870398,19593307,48400,[-13.712  -6.661  -0.465  -6.006   2.512]
,71.172356,485,1.0023415,0.08159061,-28.818268,-35.382603,,1.0149902,-40.70909167337623,1.0127643,0.18627006,0.72014475,-3.891879,100,0.970711,8.466679,100.0,3.9173234,-4.5776366e-07,-35.341827,98.83118,24988.03799009323,482.25,20.431614,1.2847288,19641532,48500,[-13.7    -6.667  -0.469  -6.018   2.501]
,91.99223,486,0.99685854,0.19496222,-48.51243,-37.626236,,1.096702,-43.61639392013603,1.0715796,0.2730994,0.4232708,-5.952352,100,0.95879203,10.2293625,100.0,3.9135623,-4.5776366e-07,-37.488625,98.81146,25041.361389398575,462.7,18.428188,2.0149097,19687802,48600,[-13.7    -6.665  -0.475  -6.025   2.498]
,116.8558,487,0.9947921,0.1080911,-51.23225,-37.361572,,1.0267223,-38.0011921367896,1.0235459,0.25622445,0.60108376,-5.8333564,100,0.94258463,11.126368,100.0,3.909625,8.773804e-07,-37.301983,98.83678,25095.36924314499,465.62,44.29304,1.4640174,19734364,48700,[-13.704  -6.69   -0.458  -6.011   2.495]
,107.30761,488,1.0089265,0.08117072,-47.579765,-37.938065,,1.0173997,-35.76611582233479,1.0144527,0.2246842,0.7423689,-6.4596305,100,0.9545263,10.266232,100.0,3.9068644,-5.531311e-07,-37.91247,98.849014,25149.6331679821,473.76,20.524673,1.3173631,19781740,48800,[-13.706  -6.697  -0.457  -6.001   2.491]
,64.38143,489,1.0004296,0.03659901,-21.868223,-36.837715,,1.0033516,-43.72895422452673,1.0025259,0.15939797,0.8651733,-5.383587,100,0.97520846,7.9453306,100.0,3.9077094,-1.335144e-07,-36.81786,98.820404,25204.84603023529,486.99,19.498764,1.1192931,19830439,48900,[-13.704  -6.702  -0.453  -5.991   2.488]
,94.1477,490,0.99711305,0.04770863,-35.876644,-38.55872,,1.0062338,-29.336849977269072,1.0058664,0.2085053,0.783122,-7.108639,100,0.95760673,9.685548,100.0,3.9049518,3.0517577e-07,-38.548744,98.87709,25259.689424037933,477.37,27.296799,1.1674085,19878176,49000,[-13.702  -6.7    -0.456  -5.995   2.489]
,111.21913,491,0.99963695,0.05044305,-37.655376,-37.056477,,1.0064424,-46.78118475023881,1.0058185,0.26234066,0.8215006,-5.604032,100,0.9289417,10.587584,100.0,3.9028459,7.2479247e-07,-37.0443,98.79796,25312.32331585884,463.07,33.557884,1.194745,19924483,49100,[-13.703  -6.7    -0.453  -5.996   2.486]
,73.26953,492,0.98223203,0.32343447,-35.057365,-38.977154,,1.269603,-38.70335867719199,1.1666327,0.27061066,0.2722336,-7.0541344,100,1.0119632,9.138931,100.0,3.8978212,-2.193451e-07,-38.665337,98.83458,25365.557032585144,467.92,18.267248,2.5212448,19971275,49200,[-13.703  -6.702  -0.454  -5.992   2.484]
,87.88847,493,0.99588656,0.21369843,-47.569664,-37.388523,,1.1318766,-46.42223887215012,1.0992738,0.2570909,0.39432853,-5.5729527,100,0.9816146,10.318979,100.0,3.893079,7.4386594e-07,-37.126427,98.80176,25419.176503419876,468.34,25.811424,2.371144,20018109,49300,[-13.73   -6.606  -0.438  -5.934   2.479]
,71.33307,494,1.0122484,0.06500437,-21.406,-37.106995,,1.0090904,-44.681251101009394,1.0071353,0.21644641,0.7858655,-5.647947,100,0.95452374,8.250458,100.0,3.8926113,-4.4822693e-07,-37.089108,98.81209,25474.028818130493,475.55,21.772781,1.3208371,20065664,49400,[-13.73   -6.622  -0.467  -5.916   2.474]
,135.08195,495,0.99796826,0.15347359,-46.96447,-37.65473,,1.0752413,-46.40171387409357,1.0513697,0.25821823,0.56328213,-6.0763965,100,0.95642143,11.378168,100.0,3.8900077,9.918213e-07,-37.572773,98.80092,25527.301949739456,466.16,25.759514,1.958439,20112280,49500,[-13.735  -6.613  -0.471  -5.921   2.474]
,102.753426,496,1.0,,-38.2461,-37.116173,,1.0,-35.40633846293217,1.0,0.17190857,1.0,-5.68545,100,0.96952,10.085924,100.0,3.8900077,1.0108947e-06,-37.116173,98.85393,25582.272072076797,484.76,19.519047,1.0,20160756,49600,[-13.711  -6.655  -0.469  -5.964   2.471]
,129.00697,497,0.99906296,0.07120217,-46.256054,-37.42754,,1.010261,-41.08629697455499,1.009224,0.21424037,0.8078477,-5.939848,100,0.9567566,11.135801,100.0,3.8925774,-1.153946e-06,-37.385025,98.82742,25636.22390651703,476.13,28.950985,1.377087,20208369,49700,[-13.711  -6.655  -0.469  -5.964   2.471]
,121.91511,498,1.0,,-52.320217,-39.55177,,1.0,-31.605272729422403,1.0,0.20063937,1.0,-8.121048,100,0.95798,10.986171,100.0,3.8925774,6.008148e-07,-39.55177,98.86803,25690.870284080505,478.99,22.625893,1.0,20256268,49800,[-13.722  -6.651  -0.47   -5.968   2.474]
,79.23213,499,1.0000474,0.08928615,-36.2446,-39.06917,,1.0191478,-37.8684478624217,1.0145764,0.19963624,0.63299334,-7.539312,100,0.96573263,8.821875,100.0,3.8939993,1.0490418e-06,-38.987206,98.84206,25745.094169139862,479.52,17.341564,1.5641207,20304220,49900,[-13.722  -6.651  -0.47   -5.968   2.474]
