EpisodesSoFar,StdD2w0t,MaxD2w0t,InitialReturnStd,InitialBound,Iteration,Weights,J_sample_variance,ReturnMeanIW,TimestepsSoFar,MeanIW,EpThisIter,ReturnStepMax,StdIW,MinIW,TimeElapsed,Bound,MaxIW,InitialReturnMean,EpLenMean,InitialReturnMin,ReturnStepMaxmin,MeanD2w0t,EmpiricalD2,MeanEntropy,MinD2w0t,EpRewMean,InitialReturnMax
41300,29879.33,482194.78,6.8960204,-7.5994577,413,[-1.131 -1.259 -0.016 -0.986 -1.281],2713.364,-1.1701938,18523096,0.79379517,100,1.0,2.6209612,2.0725872e-06,55908.533375024796,-3.3565497,62.363182,-7.0392303,500.0,-28.419106,,8441.741,98532.68,0.13873383,1.0000037,23.022457211532952,10.553165
41400,1196.7686,17208.71,6.53609,-6.5252905,414,[-1.128 -1.251 -0.023 -0.989 -1.28 ],922.4159,-2.0562644,18573096,1.3269316,100,1.0,10.351079,3.6265342e-06,56032.66862297058,-3.4576735,421.04987,-5.855526,500.0,-23.235294,,583.2834,4874.7188,0.13568021,1.0000192,27.52387881775615,17.670643
41500,0.9299101,4.8261895,6.5531673,-7.442876,415,[-1.144 -1.251 -0.021 -0.998 -1.283],59.13738,-6.537411,18623096,0.9917211,100,1.0,0.8062894,0.015038572,56156.43886756897,-7.1098905,7.774456,-6.910104,500.0,-23.608309,,2.228138,4.21895,0.13623154,1.0000007,21.894180182673857,12.224407
41600,107.24051,921.6826,5.2565365,-7.113921,416,[-1.143 -1.253 -0.022 -0.995 -1.283],96.74895,-5.4578156,18673096,1.1903465,100,1.0,3.53316,0.0003283445,56278.74450325966,-6.2811437,80.97661,-6.526477,500.0,-19.253014,,51.79139,320.49335,0.13769084,1.0015129,24.140931825631124,8.271648
41700,166387.44,3710812.5,6.716772,-7.0864763,417,[-1.149 -1.253 -0.016 -0.996 -1.281],8130.6494,6.943109,18723096,1.8791623,100,1.0,9.056451,5.5910885e-08,56399.70323753357,3.2889173,190.94156,-6.49049,500.0,-22.984247,,41174.332,564018.56,0.13306023,1.0000588,24.491996490231827,19.631691
41800,0.14919075,1.6317694,6.473519,-7.7638755,418,[-1.126 -1.263 -0.019 -1.005 -1.286],52.95641,-6.965089,18773096,1.0888959,100,1.0,0.5324218,0.21997412,56508.098499298096,-7.488034,4.5227957,-7.24854,500.0,-24.20187,,1.2204893,1.4868894,0.13447464,1.000004,21.177651914786,17.935068
41900,5798.9175,80699.81,6.8766627,-6.7686048,419,[-1.13  -1.26  -0.019 -1.002 -1.284],460.2771,-3.1336694,18823096,1.1462928,100,1.0,5.592593,1.702098e-05,56616.09641957283,-4.365197,165.48871,-6.239046,500.0,-24.90826,,1696.6368,18271.266,0.12885004,1.0000699,21.762138338156042,12.744767
42000,103.14164,855.69666,5.987719,-7.119469,420,[-1.128 -1.263 -0.013 -1.012 -1.29 ],127.64508,-5.319785,18873096,0.8485336,100,1.0,1.8263968,0.00015196264,56723.67899560928,-5.894163,41.607227,-6.709909,500.0,-22.22085,,62.694416,396.1226,0.1149241,1.0003785,16.830815420601766,13.761086
42100,203.53287,1826.3046,7.73788,-8.239714,421,[-1.116 -1.274 -0.016 -1.017 -1.304],100.45224,-6.671902,18922661,0.72733045,100,100.0,1.4195194,2.7562328e-05,56832.02111315727,-7.184924,20.60377,-7.918332,495.65,-60.53585,99.0,93.66016,630.65234,0.1143134,,13.20715576199447,10.782397
42200,110279.16,2079018.0,8.468335,-6.4040847,422,[-1.115 -1.277 -0.011 -1.012 -1.305],3873.3171,2.455029,18972220,1.3558334,100,100.0,8.438815,1.2342669e-07,56939.100353479385,-0.5186515,349.28723,-5.7932363,495.59,-65.67145,99.0,23374.156,311180.9,0.11578261,,25.10272221871712,9.972197
42300,18158.748,271652.4,6.3865466,-7.0044336,423,[-1.124 -1.271 -0.003 -1.012 -1.303],2317.6174,-1.5654225,19022220,0.86905015,100,1.0,3.36221,4.526923e-07,57046.54857325554,-3.3419485,113.881775,-6.472476,500.0,-23.338453,,6066.014,69505.6,0.11969394,1.0000315,21.860694579596757,18.284298
42400,1784.6687,20222.049,6.460087,-6.4888916,424,[-1.106 -1.283 -0.007 -1.014 -1.299],1221.1326,-0.8111412,19072220,2.075375,100,1.0,14.495344,1.37216575e-05,57155.42604470253,-2.1773124,452.6905,-5.8837824,500.0,-22.547676,,869.6774,7667.134,0.12189232,1.0000098,24.866846322688783,17.026327
42500,93964.7,1300367.5,5.634528,-8.456168,425,[-1.118 -1.279 -0.006 -1.022 -1.297],7973.5806,-0.23375157,19122220,2.4892504,100,1.0,23.445742,1.00443316e-07,57265.29634308815,-2.3009872,686.0847,-8.041879,500.0,-22.290413,,25819.33,334051.5,0.09999441,1.00096,17.02517513750326,12.411338
42600,7119.3374,67397.7,6.13968,-6.066453,426,[-1.127 -1.297 -0.015 -1.029 -1.319],1246.1838,-1.1597924,19172220,1.921197,100,1.0,15.363415,6.285927e-07,57375.65096116066,-2.3961878,429.37625,-5.5309463,500.0,-20.574593,,2111.262,23683.068,0.10119754,1.0010991,22.00657969952978,18.458113
42700,281.9551,2300.5847,7.434299,-7.361058,427,[-1.131 -1.293 -0.024 -1.029 -1.318],223.62317,-5.1974406,19221808,0.9962061,100,100.0,2.1099892,9.5042844e-05,57482.28472113609,-5.8763485,44.162865,-6.909345,495.88,-56.74542,99.0,110.81802,821.6482,0.10223244,,18.563073519221785,10.062477
42800,1914.6936,20715.17,6.1730924,-7.0458436,428,[-1.13  -1.294 -0.017 -1.027 -1.317],993.34265,-2.64028,19271808,0.86712825,100,1.0,2.5873713,7.079469e-06,57586.87681341171,-3.834641,53.473225,-6.5151215,500.0,-20.064539,,898.0053,8057.774,0.10341197,1.0000032,21.809929172309953,15.899066
42900,2095.828,42836.215,6.370531,-6.9891596,429,[-1.148 -1.312 -0.017 -1.032 -1.316],781.3915,-2.9434624,19321808,1.9922234,100,1.0,19.73288,1.7484397e-05,57693.682946920395,-4.0396485,646.7141,-6.349701,500.0,-22.655457,,537.6768,5028.4604,0.10538956,1.0000082,26.27843653359509,12.9284
43000,3050.735,36762.54,5.623362,-6.9660344,430,[-1.121 -1.308 -0.013 -1.029 -1.314],1338.3204,-3.259553,19371808,2.2432182,100,1.0,15.102683,1.4278298e-07,57803.82086825371,-4.5403585,573.54626,-6.339414,500.0,-21.589806,,993.992,10391.482,0.1076105,1.000065,25.750855645273678,11.8015175
43100,5790698.0,157198540.0,6.468716,-8.091219,431,[-1.122 -1.306 -0.006 -1.034 -1.311],247565.61,39.73255,19421808,8.034443,100,1.0,150.31226,4.7980905e-08,57909.41112112999,27.468319,12733.748,-7.5978136,500.0,-26.963737,,1349152.9,22236166.0,0.10573505,1.0000081,20.2764286460415,13.720501
43200,,1.0,5.042167,-6.8860793,432,[-1.121 -1.313 -0.003 -1.025 -1.313],25.680254,-6.2081056,19471808,1.0,100,1.0,7.60456e-07,0.99999714,58019.26043343544,-6.8860793,1.0000031,-6.208106,500.0,-18.929188,,1.0,1.0,0.10573505,1.0,27.861248097915333,9.090477
43300,131.38438,998.71967,6.472753,-7.0361514,433,[-1.121 -1.313 -0.003 -1.025 -1.313],190.23094,-4.5953956,19521808,0.8728503,100,1.0,1.4841598,6.476218e-05,58127.50951838493,-5.5709896,35.43949,-6.3404903,500.0,-20.717466,,61.67474,396.72894,0.1055295,1.0020084,28.58809111713668,10.847078
43400,206173.25,4571373.5,6.8548455,-6.174357,434,[-1.121 -1.313 -0.009 -1.026 -1.313],38952.785,14.717308,19571808,4.063208,100,1.0,49.657764,1.5199618e-07,58236.73655414581,10.168486,1643.3762,-5.3553243,500.0,-21.555315,,49438.63,776200.2,0.10319193,1.0000134,33.658046037673614,20.526852
43500,1526.5902,14602.629,5.5751762,-7.626424,435,[-1.105e+00 -1.320e+00  3.668e-04 -1.031e+00 -1.316e+00],573.0457,-5.38207,19621808,1.6383319,100,1.0,10.113431,3.7991801e-06,58346.52402591705,-6.6561427,261.44928,-6.962345,500.0,-24.31181,,517.23755,4719.33,0.098089874,1.0000515,27.29024879294586,2.6067657
43600,134.95287,1093.1727,6.6082773,-7.9773517,436,[-1.097 -1.32   0.007 -1.025 -1.321],92.93697,-4.9756656,19671808,1.2673949,100,1.0,3.0033178,0.00012442897,58451.4495279789,-5.8989735,79.108665,-7.3080845,500.0,-27.971478,5.9604645e-08,61.26874,404.11343,0.0979259,1.0009819,27.503412764364167,6.767632
43700,175446.88,2468198.0,7.2994175,-6.8020906,437,[-1.097e+00 -1.322e+00  4.110e-04 -1.023e+00 -1.321e+00],20072.912,8.999256,19721808,1.7744408,100,1.0,14.878768,1.9705797e-07,58547.05715727806,4.7281857,640.0895,-6.07617,500.0,-27.696348,,43618.918,614604.1,0.09997566,1.0000223,29.831597018600668,14.264549
43800,5108.914,86573.38,6.5055156,-6.413618,438,[-1.099 -1.331  0.01  -1.027 -1.319],1843.0831,-0.90173894,19771808,6.5648637,100,1.0,82.1254,6.692356e-07,58639.40454983711,-2.753721,3159.513,-5.6701,500.0,-20.975477,,1626.1245,16416.375,0.09466398,1.0000855,30.554784462398434,14.694481
43900,0.9618271,5.6316986,6.696364,-7.0071363,439,[-1.092 -1.318  0.003 -1.023 -1.324],65.99404,-6.1254783,19821808,1.0462912,100,1.0,0.7957189,0.037488297,58733.283525943756,-6.882018,7.9036083,-6.2926373,500.0,-32.11297,,1.8770641,3.2360065,0.094136454,1.0002401,29.362223589789004,8.473095
44000,23.965302,185.68115,6.3580484,-6.7552123,440,[-1.092e+00 -1.317e+00 -1.436e-04 -1.023e+00 -1.325e+00],223.95088,-4.1174603,19871808,1.1535697,100,1.0,2.4809663,0.0018772131,58822.86454868317,-5.11129,49.811604,-5.9520106,500.0,-26.388676,,18.555704,87.63389,0.09747304,1.0000232,33.00747410114711,8.924763
44100,7045.032,80317.91,6.2188225,-6.036047,441,[-1.107e+00 -1.306e+00 -7.006e-05 -1.020e+00 -1.321e+00],1947.3003,-1.0723546,19921808,1.2928346,100,1.0,5.5573564,1.3190786e-06,58912.790776729584,-3.3408513,112.063446,-5.2830663,500.0,-18.9727,,3028.2432,31431.783,0.09337837,1.0000331,30.943623204873965,18.246592
44200,844.1486,8291.699,6.9690127,-6.4408417,442,[-1.113e+00 -1.317e+00 -8.601e-04 -1.016e+00 -1.326e+00],276.31104,-2.6100523,19971808,1.1077571,100,1.0,2.891849,2.1497337e-05,59004.2405500412,-3.7373967,96.90207,-5.7523155,500.0,-21.990042,,305.7336,2717.5415,0.09248862,1.0000066,28.294869113056325,10.840093
44300,1078.9832,8577.462,5.9785576,-7.366465,443,[-1.107 -1.318  0.005 -1.022 -1.326],453.49228,-3.8187828,20021808,0.91473085,100,1.0,2.9509346,5.1096163e-06,59097.73641324043,-5.3723907,64.41436,-6.6508727,500.0,-23.935026,,566.40295,4772.628,0.091730624,1.0000013,29.407171225748257,7.227604
44400,5.5420275,34.552246,6.7191925,-6.925597,444,[-1.112 -1.316  0.006 -1.031 -1.327],109.45676,-5.6165514,20071808,0.9639403,100,1.0,0.9606003,0.0030911076,59191.646783828735,-6.445376,15.00048,-6.2013917,500.0,-29.875996,,5.3401275,16.504725,0.09202021,1.0000004,29.761123343163657,17.950996
44500,1627.6874,18763.078,7.032004,-4.797353,445,[-1.113 -1.313  0.01  -1.034 -1.327],1851.897,-0.2517292,20121808,2.350896,100,1.0,23.940666,2.1435399e-06,59281.29747080803,-1.803541,815.26807,-4.0302196,500.0,-20.939627,,547.06305,4784.1875,0.08917237,1.0000162,31.525254010152565,15.194382
44600,3.6395674,18.0141,6.6984105,-6.1704545,446,[-1.109 -1.325  0.014 -1.032 -1.33 ],94.12937,-4.978001,20171808,1.0666759,100,1.0,1.6006702,0.0066175843,59374.57236170769,-5.8824344,27.77002,-5.3944793,500.0,-22.512928,,4.9701304,13.9737425,0.089662395,1.0000006,31.888577843555677,13.119204
44700,0.42838386,2.9317553,6.099031,-6.7165194,447,[-1.107 -1.322  0.013 -1.036 -1.329],48.60996,-5.4665647,20221808,1.0111166,100,1.0,0.6807175,0.055501908,59465.829045534134,-6.235617,9.454582,-5.975015,500.0,-23.149963,,1.5082213,2.2172582,0.0894758,1.0,30.47201751372463,5.0143304
44800,97597.664,1578255.2,6.8229938,-6.933409,448,[-1.11  -1.316  0.011 -1.034 -1.329],8047.293,4.759089,20271808,1.3400847,100,1.0,8.673381,2.542507e-07,59557.66015076637,1.1879714,264.95013,-6.245777,500.0,-22.018637,,25370.49,337783.12,0.09114743,1.0002451,28.25810648958372,13.961411
44900,126.09574,1686.5317,6.5476623,-5.4374104,449,[-1.121 -1.313  0.019 -1.036 -1.328],259.93402,-1.9166747,20321808,1.1622804,100,1.0,4.2649484,0.00018795166,59650.093891620636,-3.050498,153.89568,-4.7079473,500.0,-17.691599,,68.787506,411.66812,0.08878494,1.000011,29.977211793431376,20.270327
45000,3563.409,79808.78,6.287846,-6.570048,450,[-1.116 -1.326  0.015 -1.048 -1.33 ],2049.8591,-1.0135909,20371808,1.6239876,100,1.0,7.383928,5.389018e-06,59743.64796209335,-2.4928467,137.6238,-5.9533677,500.0,-21.987293,,1482.3907,14877.518,0.09487336,1.0000749,25.342370609132427,16.734314
45100,8878.27,162597.02,6.871008,-6.4660125,451,[-1.105 -1.345  0.015 -1.052 -1.324],2095.1802,-0.99366325,20421808,1.8293295,100,1.0,11.980876,1.4126109e-06,59838.9285030365,-2.8058155,372.34073,-5.689501,500.0,-22.269794,,2248.6785,25691.402,0.08911089,1.0000669,31.91063783822298,14.32344
45200,18676.13,239553.45,8.908709,-7.8358016,452,[-1.079 -1.352  0.017 -1.059 -1.33 ],4384.9595,-1.8692409,20471374,3.5415332,100,100.0,56.701313,1.9183669e-07,59929.54020524025,-4.32801,2007.247,-7.1546974,495.66,-67.31884,99.0,6722.1313,76896.336,0.07973606,,27.989895114158706,15.060199
45300,21917.31,313306.97,8.561228,-7.4030213,453,[-1.075 -1.353  0.013 -1.048 -1.339],1603.0754,-0.95647854,20520931,1.0727143,100,100.0,5.5669456,1.2973569e-06,60022.80263352394,-3.4300606,162.25258,-6.690534,495.57,-67.03761,99.0,6640.3237,87486.2,0.08173324,,29.279540019331627,9.585946
45400,5.1021547,28.389761,6.639784,-6.845264,454,[-1.077 -1.357  0.008 -1.041 -1.337],73.86002,-5.283653,20570931,1.2832714,100,1.0,2.2941058,0.0044039334,60112.6575217247,-6.150757,46.800987,-6.083332,500.0,-23.740238,,4.6188803,13.784229,0.081849605,1.0004418,31.31139670221572,9.703033
45500,0.19143526,1.8426219,6.2905755,-6.654356,455,[-1.076 -1.356  0.004 -1.042 -1.337],49.23389,-5.695765,20620931,1.0384424,100,1.0,0.5235562,0.07846738,60203.734533548355,-6.5639257,3.875227,-5.808971,500.0,-21.237394,,1.3037939,1.6532217,0.08227549,1.0000002,34.740982905008615,10.108332
45600,13.91753,88.19799,6.6880164,-7.250156,456,[-1.076 -1.357  0.005 -1.041 -1.337],106.20367,-5.7950025,20670931,1.0092477,100,1.0,2.2332175,0.00056925457,60295.13198852539,-6.708941,74.33156,-6.540024,500.0,-22.507053,,13.18666,52.78945,0.082672425,1.0000005,29.18276994701195,13.675402
45700,25793.86,624604.2,7.474578,-7.125146,457,[-1.076 -1.361  0.006 -1.036 -1.336],9703.007,3.2932553,20720931,0.9383997,100,1.0,5.012864,4.359692e-06,60381.26585102081,0.919086,210.23993,-6.521619,500.0,-26.255297,,7627.3877,86330.23,0.07873696,1.0000448,24.80186301831761,17.755629
45800,974082.75,27365614.0,6.723516,-7.1413293,458,[-1.057e+00 -1.357e+00  1.688e-04 -1.036e+00 -1.340e+00],58107.465,23.69773,20770931,13.020693,100,1.0,227.08716,1.1011622e-09,60466.98361635208,15.150183,7764.7373,-6.417838,500.0,-23.1764,,221340.22,3321546.5,0.08530344,1.0000937,29.73177618808277,13.162082
45900,1.3544667,7.164049,6.9041576,-6.406601,459,[-1.047 -1.37  -0.007 -1.037 -1.334],73.866165,-5.1352324,20820931,0.94429094,100,1.0,0.89610434,0.017366368,60555.447533369064,-6.0367837,10.223875,-5.586673,500.0,-21.257393,,2.7244756,5.73878,0.0851513,1.0000002,33.694801963418705,14.578897
46000,10.887841,68.62718,6.2839327,-8.008891,460,[-1.046 -1.369 -0.007 -1.041 -1.334],91.86206,-6.6208735,20870931,1.0870494,100,1.0,1.7315189,0.0025810266,60636.1039814949,-7.491978,37.120598,-7.245776,500.0,-18.49562,,6.9048233,26.53215,0.08511066,1.0009094,31.360060964283598,13.230137
46100,1.9598566,9.866169,7.263054,-7.0699058,461,[-1.048 -1.37  -0.012 -1.041 -1.334],93.02203,-5.718427,20920931,0.95611,100,1.0,1.1777995,0.0073660626,60714.853843450546,-6.615927,17.782713,-6.2675014,500.0,-26.935383,,3.3559203,7.863713,0.087890655,1.0000173,32.97470187297292,16.670338
46200,16.106373,103.01831,6.5655394,-6.903288,462,[-1.051 -1.37  -0.011 -1.046 -1.331],142.69206,-4.873748,20970931,0.9088289,100,1.0,1.9380008,0.0010020477,60794.2929816246,-5.8899307,50.419533,-6.0823383,500.0,-21.814783,,14.123709,58.427036,0.08230644,1.0000618,33.736765456852325,9.0099745
46300,,1.0,6.9757977,-6.3514395,463,[-1.064 -1.369 -0.009 -1.048 -1.337],49.15344,-5.4598637,21020931,0.9999997,100,1.0,3.3880766e-05,0.9998451,60872.67426633835,-6.3514347,1.0001224,-5.459869,500.0,-25.341064,,1.0,1.0,0.08230644,1.0,36.6389450064714,16.261738
46400,940.1151,7625.2646,6.1823254,-6.3068132,464,[-1.064 -1.369 -0.009 -1.048 -1.337],740.30164,-3.1461992,21070931,1.1675385,100,1.0,3.021786,2.2191456e-07,60951.19485807419,-4.811703,63.9964,-5.508998,500.0,-18.963606,,489.92368,4017.3123,0.08243421,1.0000001,32.78608730294056,17.562931
46500,27.17002,155.48479,7.5826435,-7.5796266,465,[-1.061 -1.376 -0.009 -1.042 -1.337],171.4154,-4.9820423,21120931,1.0537384,100,1.0,1.7631426,0.00025013246,61031.880732774734,-5.8199334,30.703663,-6.956863,500.0,-25.531239,,22.456762,104.49613,0.08108483,1.0000037,25.592404230383003,16.85406
46600,151.56015,1807.9958,6.7702327,-7.0020633,466,[-1.065 -1.376 -0.008 -1.05  -1.338],1551.359,-1.8305789,21170931,1.4643575,100,1.0,8.460764,4.0763316e-05,61111.5643889904,-3.1028662,261.34158,-6.1645117,500.0,-21.763472,,82.76823,523.2513,0.08438202,1.0000226,34.4190432495991,14.713489
46700,240.35243,2304.188,6.589582,-6.4964995,467,[-1.073 -1.363 -0.004 -1.046 -1.335],334.55347,-3.6853726,21220931,1.1076267,100,1.0,3.019717,6.908714e-05,61191.31186914444,-4.934066,55.566475,-5.707207,500.0,-23.311293,,114.85332,778.0583,0.083651066,1.0000045,32.4358278413619,15.279659
46800,992.73865,12038.768,7.3573155,-6.2165723,468,[-1.074e+00 -1.361e+00  6.049e-04 -1.052e+00 -1.335e+00],1471.0372,0.123267226,21270931,3.4103374,100,1.0,30.295918,7.078659e-06,61270.0561273098,-1.6581405,1026.094,-5.3480983,500.0,-23.65646,,411.1869,3426.7822,0.082832254,1.0000052,35.68981074624085,23.458252
46900,7777.664,108143.484,6.486284,-6.523497,469,[-1.086 -1.382  0.006 -1.062 -1.336],965.3492,1.0595251,21320931,1.7288755,100,1.0,12.480693,1.8718017e-06,61349.59522151947,-1.5238711,662.46765,-5.6951704,500.0,-23.342262,,3073.1462,31475.422,0.08254236,1.0000021,34.03998687005905,14.508255
47000,2699.5898,32107.973,7.908345,-5.780813,470,[-1.087 -1.375  0.003 -1.069 -1.336],996.1042,-1.2977847,21370931,1.6098566,100,1.0,6.748814,4.1612575e-06,61430.24714899063,-2.9176502,177.27478,-4.9778447,500.0,-28.719975,,862.62195,8404.7,0.08236062,1.0000006,32.99789856321047,23.729439
47100,28814.885,634819.1,10.876005,-7.6255074,471,[-1.098 -1.368 -0.002 -1.072 -1.337],1280.8102,-1.6108189,21420053,2.8520646,100,100.0,41.241516,2.4005249e-06,61504.98549365997,-3.2219057,2917.5874,-7.055056,491.22,-66.0737,99.0,6463.902,87647.0,0.081207395,,23.44260348286301,8.57138
47200,376339.44,5978171.0,9.209074,-7.1981936,472,[-1.122 -1.367 -0.008 -1.069 -1.338],40789.87,15.748427,21469624,18.855522,100,100.0,325.92657,8.674046e-08,61577.90402460098,8.915464,12367.588,-6.484765,495.71,-66.70788,99.0,121912.3,1701298.8,0.07944319,,29.318215561746946,9.064927
47300,13.434882,82.874146,5.590476,-6.637592,473,[-1.124 -1.373 -0.01  -1.06  -1.339],91.73226,-4.9663277,21519624,1.5966331,100,1.0,8.436074,0.0007151889,61654.203922986984,-5.950294,273.657,-5.8696485,500.0,-21.18767,,12.511175,48.69474,0.078979895,1.0000007,31.55857508341616,10.707087
47400,670.11926,6347.0527,6.3979506,-6.540293,474,[-1.123 -1.37  -0.012 -1.065 -1.34 ],388.94446,-3.7010748,21569624,1.6472818,100,1.0,6.2811275,3.677419e-05,61729.22472119331,-4.8102374,182.60092,-5.8042293,500.0,-23.921068,,234.40231,1972.6066,0.074759714,1.0000372,30.24843740921441,11.178989
47500,160500620.0,13822369000.0,6.7411733,-6.195164,475,[-1.134 -1.378 -0.019 -1.068 -1.344],4317218.5,200.51299,21619624,12.2403965,100,1.0,262.89273,1.2571104e-10,61804.448649168015,144.51985,9578.784,-5.3751965,500.0,-28.72587,,17403046.0,477252580.0,0.073966265,1.0000064,33.696460644840485,19.47241
47600,0.3320129,2.293754,5.5949664,-6.49642,476,[-1.094 -1.373 -0.015 -1.064 -1.345],39.160576,-5.5372725,21669624,1.0237657,100,1.0,0.57596684,0.07613267,61880.176216602325,-6.2633715,4.2777624,-5.7973423,500.0,-18.470541,,1.4993205,2.142465,0.07394366,1.0000001,28.728486081341917,10.290283
47700,4428.4272,63908.55,10.715077,-6.9524517,477,[-1.094 -1.371 -0.015 -1.066 -1.345],671.54144,-2.7739384,21718747,0.9559885,100,100.0,2.7175035,9.598327e-06,61953.616955280304,-4.366431,57.520187,-6.1959352,491.23,-65.46964,99.0,1088.7529,10989.929,0.0730612,,31.08894157123802,15.271346
47800,3648.0276,35194.566,6.308414,-6.516418,478,[-1.087 -1.384 -0.009 -1.066 -1.346],702.42773,-3.140478,21768747,2.5267122,100,1.0,19.972284,9.327252e-06,62028.66138839722,-5.1414323,724.38214,-5.7480483,500.0,-22.678095,,1664.7557,16108.423,0.07322017,1.0000001,31.576053568516546,13.104927
47900,1.1075497,6.1358647,6.927384,-6.2633586,479,[-1.085 -1.387 -0.011 -1.058 -1.346],69.962006,-5.058161,21818747,1.0362349,100,1.0,1.3889043,0.009397616,62103.87524557114,-5.946003,31.474869,-5.451118,500.0,-21.51535,,2.4563417,4.8419414,0.07260119,1.0000008,33.37888501228765,15.778
48000,124.73295,1055.477,6.6342983,-5.9441786,480,[-1.086 -1.387 -0.012 -1.062 -1.346],155.18689,-3.7552514,21868747,1.346177,100,1.0,6.719843,6.547467e-05,62178.08894252777,-4.9625607,257.17923,-5.0553455,500.0,-22.720097,,57.45078,378.36325,0.07244223,1.0014751,36.52645541391969,11.541324
48100,15.460498,107.53587,7.0715437,-6.083643,481,[-1.085 -1.387 -0.006 -1.064 -1.346],194.0439,-2.154176,21918747,1.4298681,100,1.0,2.942674,0.0016875071,62252.344742298126,-3.4237008,45.04326,-5.1747193,500.0,-16.809809,,15.002439,58.347157,0.059111886,1.0003463,37.35205478090965,14.625523
48200,507.88077,5426.991,5.801044,-5.29795,482,[-1.091 -1.413 -0.004 -1.084 -1.36 ],528.23883,-1.9776238,21968747,1.1816885,100,1.0,7.6677895,2.2771615e-05,62326.77502012253,-3.504345,278.54776,-4.430637,500.0,-16.934147,,241.688,1895.059,0.05910214,1.0000043,35.64210337909997,19.758127
48300,0.2769558,2.0916226,6.866321,-5.8656616,483,[-1.094e+00 -1.406e+00  5.813e-05 -1.086e+00 -1.360e+00],50.40898,-4.666498,22018747,0.9584939,100,1.0,0.6126904,0.092655085,62405.18843102455,-5.6437826,6.3442006,-4.9217415,500.0,-20.066973,,1.4272552,1.9488168,0.058906924,1.0,38.790264970563804,20.245134
48400,7339417.5,104103630.0,6.6842427,-7.2890835,484,[-1.094e+00 -1.404e+00 -5.612e-04 -1.088e+00 -1.360e+00],151670.67,54.64056,22068747,10.027019,100,1.0,116.099785,5.1541793e-09,62477.48792052269,34.62156,5117.628,-6.588569,500.0,-23.925846,,1999273.5,34253650.0,0.059877936,1.0000027,28.787507854456145,21.179512
48500,16.9288,98.93583,5.96793,-6.6798773,485,[-1.103e+00 -1.392e+00 -6.935e-04 -1.094e+00 -1.359e+00],75.400665,-5.6098895,22118747,1.0748583,100,1.0,2.4080164,0.0020409387,62552.308779239655,-6.2338514,68.487755,-6.162042,500.0,-19.159986,,10.606447,45.609737,0.05890904,1.0009636,21.280369932219916,12.721991
48600,77926.85,1211752.1,6.1988263,-6.6003027,486,[-1.103 -1.392  0.004 -1.093 -1.36 ],3870.4568,1.1677455,22168747,1.4793372,100,1.0,11.756481,5.0607974e-07,62627.05501961708,-2.0067043,306.46143,-5.962276,500.0,-21.098808,,22671.62,288193.75,0.056630243,1.0000114,26.219609302414113,6.789158
48700,14152.639,154567.66,6.2663226,-8.481329,487,[-1.104 -1.386  0.009 -1.099 -1.362],502.6359,-5.64936,22218747,0.82626647,100,1.0,2.4499009,7.013472e-06,62702.20980548859,-6.6397867,81.64861,-8.13345,500.0,-26.328558,,4155.7563,49045.37,0.056823745,1.0018235,14.296064992221156,8.124018
48800,57101.043,904355.0,9.944206,-8.615989,488,[-1.102 -1.385  0.018 -1.096 -1.362],4954.38,6.467913,22267860,4.0149307,100,100.0,48.755955,1.0998561e-06,62771.46376180649,4.5633545,2922.1555,-8.244807,491.13,-66.92918,99.0,20941.53,268263.78,0.05609144,,15.25361369145364,5.0538273
48900,,1.0,5.7502227,-6.666135,489,[-1.103 -1.39   0.018 -1.088 -1.363],33.39905,-5.9851956,22317860,1.0,100,1.0,,1.0,62841.879039525986,-6.666135,1.0,-5.9851966,500.0,-21.00799,,1.0,1.0,0.05609144,1.0,27.98307278680076,6.2261925
49000,25127.21,304369.16,6.5721946,-6.3824534,490,[-1.103 -1.39   0.018 -1.088 -1.363],1991.3256,-0.095964275,22367860,1.2557981,100,1.0,7.7964025,5.2957883e-08,62908.589400053024,-2.5361335,284.64893,-5.6504602,500.0,-20.32957,,7372.155,88683.65,0.0581665,1.0000087,30.081112114169805,11.330397
49100,,1.0,6.303787,-6.5556755,491,[-1.11  -1.396  0.013 -1.084 -1.361],40.13927,-5.752608,22417860,0.9999998,100,1.0,1.2848976e-05,0.99995345,62976.31336522102,-6.5556707,1.0000409,-5.752613,500.0,-21.182556,,1.0,1.0,0.0581665,1.0,33.00173028191774,8.856697
49200,1117.1313,9823.198,6.935458,-5.964067,492,[-1.11  -1.396  0.013 -1.084 -1.361],1783.9325,-1.8408245,22467860,1.110529,100,1.0,3.1069736,1.5329455e-05,63041.9455473423,-3.545866,74.97462,-5.0853186,500.0,-23.118347,,425.34848,3583.1357,0.060030192,1.0000069,36.11201669443174,20.52282
49300,740.49945,6959.9863,6.8582077,-6.886361,493,[-1.104 -1.389  0.019 -1.074 -1.359],309.04153,-3.0742815,22517860,0.9089263,100,1.0,2.677753,9.829178e-06,63107.23307180405,-4.572008,64.69509,-6.067343,500.0,-25.09725,,272.16107,2167.6877,0.059852954,1.0000162,33.65741099238978,5.137613
