TimestepsSoFar,MeanEntropy,InitialReturnMin,StdD2w0t,EpisodesSoFar,Bound,MaxIW,MeanIW,ReturnStepMaxmin,ReturnStepMax,Weights,EmpiricalD2,InitialReturnStd,InitialReturnMax,EpLenMean,Iteration,InitialReturnMean,MaxD2w0t,InitialBound,StdIW,J_sample_variance,TimeElapsed,EpThisIter,EpRewMean,ReturnMeanIW,MinD2w0t,MeanD2w0t,MinIW
1699835,1.71199,-25.975006,0.29741248,41000,-171.44012,1.2263988,1.0069387,94.765976,100.0,[-0.703 -0.412 -0.209 -0.822  0.287],1.0042843,18.199778,36.072136,48.72,410,2.670288e-07,1.0099847,-171.9661,0.06363177,432.32947,4539.798199176788,100,-103.14328166394627,142.05045,,0.09772143,0.84709835
1705004,1.7131754,-26.15287,0.3060461,41100,-181.75139,1.3988574,1.0136493,94.98616,100.0,[-0.703 -0.413 -0.209 -0.823  0.293],1.0093303,16.713215,40.10175,51.69,411,5.340576e-07,1.0230466,-182.68741,0.093849555,472.62863,4550.382647752762,100,-103.73761190714872,133.28038,,0.103917725,0.7748936
1709755,1.7103118,-25.89563,0.29471534,41200,-171.97063,1.3095746,1.0240039,94.64884,100.0,[-0.702 -0.417 -0.21  -0.82   0.294],1.0073599,16.318678,40.978565,47.51,412,-2.0599366e-06,1.025717,-173.36058,0.07306219,317.14786,4561.5856285095215,100,-103.36264959432914,148.82707,,0.095495075,0.79076856
1714226,1.7059788,-21.16629,0.2862747,41300,-159.51016,1.1672797,1.0102412,94.385185,100.0,[-0.71  -0.415 -0.211 -0.823  0.291],1.0044647,17.1609,41.76616,44.71,413,-5.340576e-07,1.0161535,-160.17523,0.0659972,357.77304,4571.896669626236,100,-103.16419228760425,159.0654,,0.089707814,0.7554911
1719489,1.7044009,-26.417107,0.30795395,41400,-187.63657,1.2966295,1.0060593,95.07136,100.0,[-0.709 -0.42  -0.213 -0.825  0.287],1.0069643,15.025023,48.831326,52.63,414,-2.1743774e-06,1.0159768,-188.24887,0.08650825,344.46432,4583.6925711631775,100,-103.38223475836557,129.73392,,0.10562134,0.80934376
1724976,1.6981657,-27.354652,0.31928167,41500,-186.48633,1.8944734,1.0898805,95.22096,100.0,[-0.712 -0.418 -0.21  -0.821  0.285],1.0371681,16.946188,31.80677,54.87,415,2.670288e-07,1.1138572,-190.84106,0.19913726,759.8979,4596.959778547287,100,-103.6781121474183,129.63135,,0.11206843,0.55774075
1730182,1.7043891,-28.136147,0.30686158,41600,-186.54343,1.5140164,1.0200919,95.0645,100.0,[-0.695 -0.431 -0.217 -0.826  0.279],1.008508,17.115957,42.556324,52.06,416,3.8146973e-07,1.0302879,-187.58023,0.10071251,425.29688,4608.903610944748,100,-102.44117088495912,130.82446,,0.10461076,0.75980914
1735556,1.6989315,-26.899918,0.31188187,41700,-198.87946,1.342862,1.0341245,95.168655,100.0,[-0.704 -0.427 -0.216 -0.824  0.285],1.0109173,16.351582,42.257004,53.74,417,1.2969971e-06,1.0299556,-200.453,0.09496109,404.22025,4621.37754034996,100,-102.94816317598583,127.01132,,0.108225286,0.7892658
1740292,1.704172,-23.832054,0.2957151,41800,-164.35143,1.4838247,1.0368844,94.56548,100.0,[-0.709 -0.423 -0.217 -0.817  0.28 ],1.0145377,16.169395,41.69474,47.36,418,2.5558472e-06,1.0480374,-166.37852,0.13091472,497.96646,4633.458620071411,100,-105.01005502697177,153.0142,,0.09564697,0.7025114
1745505,1.702501,-24.596626,0.3071,41900,-184.51025,1.3727841,1.0139871,95.048416,100.0,[-0.7   -0.429 -0.222 -0.818  0.285],1.0117788,15.910981,42.466686,52.13,419,-4.5013426e-06,1.020096,-185.3511,0.10562925,391.2667,4646.1011662483215,100,-102.99792564676675,131.15976,,0.104769394,0.78246105
1750205,1.7070255,-23.434074,0.29296035,42000,-164.98167,1.3387612,1.0150096,94.547935,100.0,[-0.704 -0.431 -0.221 -0.815  0.284],1.0082469,15.7635565,46.213276,47.0,420,4.196167e-07,1.0154872,-165.79626,0.08366041,324.45767,4656.528108119965,100,-104.62365192422136,151.56099,,0.09436128,0.82399285
1755316,1.7118396,-28.295036,0.30588755,42100,-182.26581,1.5740521,1.0328048,94.93745,100.0,[-0.701 -0.429 -0.223 -0.816  0.288],1.0144362,17.02575,31.239586,51.11,421,6.942749e-06,1.0325754,-183.95363,0.1283283,532.15155,4668.920128822327,100,-103.81862515619234,136.85062,,0.10321105,0.7099218
1760171,1.7137916,-24.412102,0.296875,42200,-183.98274,1.2396247,1.0097204,94.719536,100.0,[-0.702 -0.426 -0.228 -0.813  0.293],1.0045869,17.98158,52.811882,48.55,422,3.2043456e-06,1.0171506,-184.72026,0.059049938,391.5926,4682.432241439819,100,-103.90830722410537,143.69731,,0.09735316,0.8381479
1765219,1.715826,-25.47377,0.30432665,42300,-177.19283,1.6242095,1.0327601,94.89816,100.0,[-0.697 -0.423 -0.226 -0.813  0.295],1.0140399,16.137678,35.834606,50.48,423,-2.9373168e-06,1.039085,-179.0511,0.13651355,651.5716,4696.262172222137,100,-103.5305293856486,139.49571,,0.1019775,0.75319844
1770603,1.7164283,-28.716286,0.31032047,42400,-201.68124,1.1654589,1.0049222,95.14696,100.0,[-0.691 -0.427 -0.22  -0.818  0.297],1.0017816,16.715252,52.20722,53.84,424,2.2888183e-07,1.00644,-201.9247,0.038184244,301.24966,4710.299989700317,100,-103.72384172348471,124.750946,,0.10779957,0.8901464
1775620,1.7216785,-24.177032,0.3017188,42500,-176.96654,1.4327855,1.0117276,94.87757,100.0,[-0.695 -0.424 -0.221 -0.815  0.297],1.0090197,17.053255,38.606003,50.17,425,9.155273e-07,1.0199747,-177.8807,0.095572926,480.32007,4722.261472463608,100,-103.41112989386052,137.88658,,0.1007617,0.85266876
1780286,1.720725,-23.973778,0.29140055,42600,-165.9939,1.1424739,1.0069766,94.583786,100.0,[-0.701 -0.425 -0.22  -0.813  0.303],1.0025698,16.959816,49.355095,46.66,426,4.234314e-06,1.0113324,-166.37558,0.0463556,320.36526,4735.129130601883,100,-103.03027110315504,150.17474,,0.09348915,0.8099472
1785648,1.7264926,-27.837318,0.31079176,42700,-192.38208,1.2945993,1.0137626,95.13516,100.0,[-0.707 -0.427 -0.223 -0.812  0.302],1.0090126,16.033306,45.89807,53.62,427,-2.0217894e-06,1.0173187,-193.38062,0.079717964,363.36737,4749.04189825058,100,-103.61643442328088,127.145515,,0.10771787,0.7575099
1791073,1.73279,-27.45707,0.3142963,42800,-187.47127,1.7802014,1.0316386,95.17475,100.0,[-0.712 -0.43  -0.223 -0.812  0.307],1.0177555,15.509245,30.065922,54.25,428,-5.9127806e-06,1.0346261,-189.09018,0.16352583,641.24316,4761.688493490219,100,-103.7601369058002,127.32262,,0.10964143,0.66963196
1796088,1.7431827,-25.922562,0.305499,42900,-173.44809,1.776886,1.055535,94.84497,100.0,[-0.71  -0.428 -0.217 -0.809  0.314],1.0257964,17.53606,42.145905,50.15,429,-1.1062622e-06,1.0651401,-176.29091,0.18343659,706.359,4774.477586269379,100,-104.18740952151335,142.88425,,0.10199271,0.7222433
1800934,1.7454838,-23.59903,0.29624328,43000,-170.5307,1.1448582,1.0056978,94.73979,100.0,[-0.704 -0.426 -0.22  -0.805  0.324],1.0023245,17.22,58.40249,48.46,430,-1.0299683e-06,1.0099049,-170.94978,0.036730178,333.62787,4786.960080385208,100,-103.22488082759178,143.08765,,0.09704773,0.8891472
1806012,1.7382075,-27.652977,0.30559292,43100,-182.83836,1.4870481,1.0330727,94.96594,100.0,[-0.696 -0.427 -0.218 -0.807  0.327],1.0186377,17.682192,47.45288,50.78,431,-3.6239624e-06,1.0437254,-184.95908,0.1347466,613.3016,4798.674832105637,100,-102.424882490437,137.15538,,0.102739304,0.67559135
1811818,1.7364019,-28.812477,0.32208538,43200,-202.8183,1.4707823,1.0211438,95.46683,100.0,[-0.698 -0.423 -0.211 -0.804  0.319],1.0111555,16.9248,35.375854,58.06,432,-3.1280517e-06,1.0359228,-203.8847,0.107112266,452.34082,4812.414522886276,100,-102.5686030916263,113.948524,,0.11673999,0.65427464
1817012,1.7375983,-26.997307,0.30708963,43300,-180.26477,1.523394,1.0230324,95.00087,100.0,[-0.706 -0.421 -0.207 -0.801  0.318],1.0123271,17.28602,33.97346,51.94,433,1.1444092e-06,1.0233598,-181.34872,0.118848145,341.08945,4825.22940659523,100,-103.85730516894795,133.05197,,0.104556955,0.64998686
1822915,1.7473494,-28.677555,0.32713783,43400,-201.92816,1.6052878,1.0416938,95.51518,100.0,[-0.706 -0.419 -0.212 -0.803  0.319],1.0223002,14.868902,31.188871,59.03,434,3.890991e-06,1.0442637,-204.23407,0.16337672,586.81726,4837.259281396866,100,-102.85460687023668,114.82165,,0.11968469,0.73915064
1828007,1.7571955,-24.691315,0.3055121,43500,-177.30487,1.6788974,1.0259537,94.95829,100.0,[-0.701 -0.422 -0.207 -0.806  0.328],1.0153568,17.03082,37.05613,50.92,435,3.2424928e-06,1.0425135,-178.92671,0.16350767,800.7441,4849.430065870285,100,-102.90216988072683,136.22705,,0.10287085,0.62119377
1833129,1.7617133,-25.513748,0.3041359,43600,-179.39415,1.3154726,1.0133585,94.97291,100.0,[-0.691 -0.425 -0.204 -0.807  0.338],1.0050766,16.698006,47.955414,51.22,436,-2.2506713e-06,1.0150009,-180.1428,0.068938434,364.72766,4861.958097219467,100,-103.13419088411558,133.73119,,0.10274586,0.8400395
1838488,1.7581038,-28.003548,0.3109198,43700,-191.48047,1.3763196,1.0165559,95.18759,100.0,[-0.683 -0.429 -0.205 -0.809  0.343],1.0103712,17.231773,36.062325,53.59,437,-2.7465821e-06,1.0311102,-192.48679,0.099742405,467.88135,4874.185185432434,100,-102.15365193274295,125.50817,,0.107727185,0.6878574
1843881,1.7676514,-26.071716,0.31252074,43800,-189.51443,1.4613719,1.0276735,95.168564,100.0,[-0.689 -0.427 -0.201 -0.806  0.339],1.0118512,15.933392,39.39707,53.93,438,3.1661987e-06,1.029193,-190.94229,0.112813264,439.43063,4887.401650905609,100,-103.31487966774165,126.97526,,0.10866564,0.8067555
1849652,1.7626045,-31.789192,0.32368076,43900,-202.38669,1.8652809,1.0441841,95.45494,100.0,[-0.689 -0.425 -0.198 -0.806  0.349],1.0208355,17.446692,45.28701,57.71,439,4.53949e-06,1.0735598,-204.68866,0.1673446,681.0139,4900.31751704216,100,-102.29266738023047,116.97413,,0.116909645,0.5389751
1855249,1.7665164,-29.439903,0.31711647,44000,-203.9964,1.4380238,1.0174043,95.3183,100.0,[-0.693 -0.416 -0.192 -0.798  0.344],1.012896,16.961761,47.152435,55.97,440,-9.918213e-07,1.0265003,-204.98029,0.124268025,455.28232,4912.757323741913,100,-103.03241789485608,119.31742,,0.112586536,0.7351671
1860636,1.7731614,-24.132378,0.31251127,44100,-183.96268,1.6700977,1.034259,95.088425,100.0,[-0.698 -0.417 -0.192 -0.794  0.347],1.0171009,13.927548,35.341187,53.87,441,2.3651123e-06,1.0450106,-185.96466,0.14497277,463.3874,4924.601255655289,100,-105.3582726623251,130.4935,,0.10859543,0.6679852
1865853,1.7727329,-26.004639,0.30802694,44200,-190.1841,1.461683,1.0301915,95.08287,100.0,[-0.713 -0.418 -0.192 -0.792  0.354],1.0138551,17.678774,38.03972,52.17,442,-2.9754638e-06,1.0352496,-191.57065,0.11985405,450.30188,4935.867665529251,100,-102.17815211827566,130.75813,,0.10513291,0.71124613
1871064,1.7708508,-26.486107,0.30602288,44300,-185.41365,1.1400229,1.0043111,95.033066,100.0,[-0.716 -0.412 -0.195 -0.791  0.354],1.0022309,16.488554,32.11359,52.11,443,-7.705688e-06,1.0057415,-185.69983,0.04637465,295.26163,4947.303741931915,100,-103.35839009757376,130.34544,,0.10438086,0.8375744
1876271,1.7694411,-24.549408,0.30586344,44400,-187.43665,1.1961159,1.0082474,95.03752,100.0,[-0.715 -0.411 -0.196 -0.789  0.352],1.0035797,16.653805,42.64822,52.07,444,1.5640259e-06,1.0136136,-187.87292,0.059058428,288.9778,4957.542593240738,100,-103.16300776935026,130.46512,,0.10428645,0.8233725
1881389,1.7626057,-26.178009,0.30515954,44500,-181.18904,1.4277183,1.0305479,94.97158,100.0,[-0.705 -0.414 -0.196 -0.792  0.35 ],1.0122323,17.667986,40.133713,51.18,445,-7.2479247e-07,1.0435522,-182.8493,0.10375294,430.7779,4968.890820503235,100,-103.08779042931492,134.81242,,0.10304522,0.6915757
1886098,1.7594914,-23.459946,0.29303437,44600,-162.79468,1.2565664,1.0126611,94.57889,100.0,[-0.689 -0.42  -0.195 -0.797  0.344],1.007915,15.646759,32.76447,47.09,446,-3.0517577e-07,1.0264379,-163.54007,0.089886285,272.45978,4979.343918800354,100,-104.09512601760484,150.39166,,0.09448469,0.6041468
1891467,1.7571828,-26.842377,0.31002906,44700,-195.30405,1.1285084,1.0056332,95.1788,100.0,[-0.678 -0.422 -0.195 -0.801  0.341],1.0021459,17.447096,38.407845,53.69,447,-1.411438e-06,1.0079414,-195.60287,0.042368434,334.8357,4990.7102382183075,100,-102.57988343983352,124.18615,,0.107531086,0.8588925
1896614,1.7580866,-26.670914,0.3050103,44800,-190.37856,1.3578397,1.0142531,94.97423,100.0,[-0.674 -0.424 -0.196 -0.801  0.338],1.0049285,17.600657,51.36292,51.47,448,-9.536743e-07,1.0186298,-191.20345,0.06867517,427.5563,5001.67705488205,100,-103.60334152536007,133.36577,,0.10331969,0.8009017
1901921,1.7636546,-28.414383,0.30988005,44900,-182.56596,1.3269773,1.0211886,95.0503,100.0,[-0.676 -0.42  -0.198 -0.796  0.339],1.0111835,16.029205,34.794296,53.07,449,2.670288e-07,1.0245425,-183.68909,0.10695864,333.78268,5011.658527851105,100,-104.80550793697802,130.24638,,0.10677784,0.76811284
1907038,1.7672386,-24.135735,0.30418372,45000,-176.0596,1.2789192,1.0084283,94.948,100.0,[-0.67  -0.421 -0.202 -0.797  0.345],1.0062153,16.730263,32.453327,51.17,450,-7.6293946e-07,1.015257,-176.72882,0.07249744,380.10342,5021.240087747574,100,-103.67058164417962,134.6336,,0.10270467,0.75940406
1912272,1.774345,-28.763672,0.3073796,45100,-191.52023,1.287581,1.0167108,95.05029,100.0,[-0.67  -0.427 -0.203 -0.797  0.348],1.0063971,17.917496,45.434925,52.34,451,-6.5612794e-06,1.0150435,-192.24265,0.086187795,416.6759,5031.091618537903,100,-103.36420849200799,130.08572,,0.10510277,0.81513906
1917552,1.7733687,-28.284203,0.3095804,45200,-186.01178,1.5633514,1.0255919,95.09363,100.0,[-0.666 -0.427 -0.202 -0.799  0.355],1.0117134,17.174036,35.876144,52.8,452,6.4849855e-06,1.0349612,-187.2109,0.12453997,477.3671,5041.169269561768,100,-103.12826668613776,129.3703,,0.10637228,0.74519646
1923072,1.773082,-26.720482,0.31469306,45300,-202.2579,1.3441763,1.0219183,95.28975,100.0,[-0.666 -0.421 -0.199 -0.802  0.354],1.0070087,17.066051,40.48925,55.2,453,-2.2888185e-06,1.0252227,-203.15279,0.07320408,262.34164,5051.213548898697,100,-102.40288826268831,121.04734,,0.11086002,0.7635678
1928182,1.7779818,-24.215126,0.3046475,45400,-182.50195,1.5207667,1.020165,94.957504,100.0,[-0.664 -0.424 -0.2   -0.808  0.354],1.0115191,16.342869,37.682655,51.1,454,4.6920777e-06,1.0307113,-183.76926,0.10667351,434.7099,5061.003073692322,100,-103.28574649430868,135.2879,,0.102786385,0.8045832
1933216,1.7801845,-24.725945,0.30270094,45500,-179.77861,1.4959335,1.0242455,94.85895,100.0,[-0.674 -0.427 -0.203 -0.805  0.359],1.0092609,15.879077,35.855988,50.34,455,4.653931e-06,1.0525348,-181.03847,0.108290456,388.6007,5070.529548168182,100,-104.23019719188946,139.40535,,0.10128084,0.6848305
1938694,1.7790098,-26.984215,0.312898,45600,-188.48618,1.16107,1.0034035,95.21178,100.0,[-0.672 -0.432 -0.209 -0.808  0.361],1.0025617,15.954808,31.479553,54.78,456,5.569458e-06,1.0072736,-188.79495,0.046967104,302.24173,5080.718899488449,100,-103.75988470853669,122.77047,,0.109756194,0.86789715
1944182,1.7805612,-28.50766,0.31303152,45700,-194.52522,1.247247,1.0051155,95.25073,100.0,[-0.669 -0.433 -0.206 -0.809  0.36 ],1.0033303,15.736205,36.953423,54.88,457,2.5939942e-06,1.0084941,-194.87875,0.051593598,283.666,5091.687945127487,100,-102.88001668843208,121.52547,,0.10991336,0.884596
1949816,1.7783202,-29.998993,0.31641993,45800,-208.7728,1.0890379,1.0035058,95.4254,100.0,[-0.675 -0.431 -0.204 -0.807  0.362],1.0011555,18.992609,62.964058,56.34,458,-1.7547608e-06,1.0033693,-208.92166,0.030115677,379.33905,5101.964741945267,100,-100.69650658767621,114.32569,,0.112757675,0.87381434
1955202,1.7783428,-26.950134,0.3106211,45900,-185.68417,1.2216878,1.008566,95.12197,100.0,[-0.679 -0.429 -0.205 -0.806  0.359],1.0045282,15.072025,43.065845,53.86,459,6.4849854e-07,1.0086964,-185.98984,0.07130753,251.95837,5111.977274179459,100,-104.43579104699089,126.437325,,0.107924104,0.8260032
1959566,1.7721728,-21.16919,0.28482142,46000,-139.41943,1.3946899,1.0214528,94.21622,100.0,[-0.677 -0.427 -0.206 -0.807  0.359],1.0136971,15.230768,29.022823,43.64,460,-1.9073486e-06,1.032868,-141.08626,0.112287894,557.5745,5119.9480175971985,100,-104.38209852056416,168.44547,,0.088076405,0.6755909
1965014,1.7728163,-26.463303,0.3121025,46100,-189.73692,1.3663603,1.0056579,95.22555,100.0,[-0.677 -0.429 -0.208 -0.801  0.353],1.0035489,16.106857,31.768757,54.48,461,5.645752e-06,1.0105584,-190.2131,0.060815014,350.5606,5129.72097158432,100,-102.81649009448145,122.7552,,0.1091418,0.8805418
1970148,1.7627637,-25.319542,0.30815172,46200,-174.28668,1.47815,1.0447903,94.960236,100.0,[-0.684 -0.425 -0.207 -0.797  0.354],1.0228641,16.51631,34.826508,51.34,462,-2.708435e-06,1.0514274,-176.87701,0.14096482,578.5988,5139.3331253528595,100,-103.7008655827532,137.87613,,0.10423242,0.66542953
1975175,1.7569225,-21.771416,0.30431348,46300,-179.34413,1.7418014,1.0521929,94.8114,100.0,[-0.692 -0.43  -0.213 -0.802  0.344],1.0267696,15.513801,38.354996,50.27,463,-3.3569336e-06,1.0788609,-182.10568,0.18160807,609.77716,5149.22817325592,100,-105.28078938801795,143.39653,,0.10173408,0.6083374
1980318,1.7474179,-24.390656,0.30681157,46400,-175.50426,1.5395128,1.0372765,94.89966,100.0,[-0.675 -0.429 -0.215 -0.804  0.338],1.020632,14.659088,40.56553,51.43,464,2.784729e-06,1.0366334,-177.36806,0.14186151,390.09375,5158.992378950119,100,-105.44047120126858,138.44627,,0.10388222,0.48723745
1985282,1.7509776,-24.63565,0.30399254,46500,-170.19492,2.0007646,1.0461923,94.77957,100.0,[-0.667 -0.429 -0.217 -0.808  0.329],1.032994,17.246498,44.203648,49.64,465,-2.5939942e-06,1.0700159,-172.93927,0.19661891,957.24786,5168.492552518845,100,-104.75113162527127,145.34677,,0.10091201,0.6949724
1990347,1.7477539,-27.903633,0.30252674,46600,-178.53496,1.2185217,1.0081085,94.94701,100.0,[-0.661 -0.417 -0.217 -0.806  0.332],1.0038799,16.368975,47.40694,50.65,466,-3.0899048e-06,1.0095176,-179.00882,0.05823,326.54413,5178.043043136597,100,-102.6422526723213,134.92467,,0.10156939,0.8281273
1995325,1.737028,-23.821083,0.30736256,46700,-170.32474,1.9927154,1.0689272,94.7845,100.0,[-0.662 -0.418 -0.216 -0.809  0.329],1.0522959,15.748203,33.12213,49.78,467,2.5939942e-06,1.0986539,-174.056,0.28286552,1383.6211,5186.7351615428925,100,-104.92391387340747,148.125,,0.10218133,0.442062
2000215,1.7415774,-22.857185,0.29834566,46800,-172.91536,1.3519927,1.0176919,94.73979,100.0,[-0.67  -0.414 -0.211 -0.798  0.318],1.0080024,16.90349,35.56539,48.9,468,-5.8364867e-06,1.0191118,-173.79976,0.09415267,427.82385,5196.3603348731995,100,-104.1620569619069,143.35005,,0.09822998,0.78938305
2005670,1.7372313,-28.73426,0.31366947,46900,-197.16452,1.3721926,1.0198914,95.21003,100.0,[-0.666 -0.414 -0.211 -0.802  0.323],1.0105115,16.17715,43.823017,54.55,469,1.6021728e-06,1.0256139,-198.26175,0.10257879,365.60684,5207.001149892807,100,-103.37192682513718,124.37618,,0.10976621,0.73744047
2010396,1.7275394,-23.245148,0.29848462,47000,-159.67265,1.6545191,1.0567144,94.58132,100.0,[-0.666 -0.417 -0.212 -0.799  0.318],1.0424305,16.325644,36.35752,47.26,470,-1.9836425e-06,1.0824481,-162.92953,0.20900367,783.00006,5216.081622838974,100,-104.41339986988208,155.22414,,0.09642381,0.5642488
2015961,1.7304733,-27.737541,0.31623295,47100,-192.95671,1.4273446,1.014377,95.304344,100.0,[-0.66  -0.41  -0.213 -0.803  0.309],1.0075455,17.544895,42.08835,55.65,471,5.0735475e-06,1.0190853,-193.76309,0.10115203,471.61377,5226.611889362335,100,-102.8316841412602,120.12285,,0.11191447,0.7539235
2021317,1.7380048,-27.163399,0.31458455,47200,-191.38725,1.7677087,1.0684203,95.14003,100.0,[-0.658 -0.411 -0.208 -0.806  0.312],1.0272694,17.504154,42.69429,53.56,472,3.8146973e-07,1.0727963,-194.74423,0.17239253,715.1392,5236.460750341415,100,-103.36998720543454,131.63313,,0.10894888,0.6897109
2026134,1.7399398,-25.585258,0.2957455,47300,-168.42209,1.271793,1.0091985,94.732285,100.0,[-0.668 -0.408 -0.203 -0.808  0.319],1.0060973,16.822577,38.17133,48.17,473,-1.7547608e-06,1.0159348,-168.95221,0.07684905,355.2285,5245.880125284195,100,-102.7878479666413,143.78525,,0.096561015,0.83667153
2031094,1.7425494,-24.357391,0.29970577,47400,-179.6418,1.6028262,1.0068104,94.810715,100.0,[-0.678 -0.408 -0.203 -0.805  0.321],1.0065453,15.822382,37.741814,49.6,474,1.14440915e-07,1.0144246,-180.05222,0.09264504,386.64465,5255.634991884232,100,-103.89536731108736,139.81093,,0.09945857,0.83163375
2035974,1.7412843,-22.994965,0.29946446,47500,-167.72533,1.7814392,1.0298501,94.75754,100.0,[-0.686 -0.407 -0.203 -0.802  0.324],1.014733,16.41323,37.807186,48.8,475,3.5858154e-06,1.0431842,-169.2234,0.13599484,540.80756,5264.798676252365,100,-103.51618668780392,144.39275,,0.098479494,0.69637495
2041019,1.7408444,-24.291588,0.3016961,47600,-168.9767,1.1945689,1.0038399,94.8947,100.0,[-0.686 -0.401 -0.199 -0.805  0.322],1.0023625,15.973705,29.976639,50.45,476,5.645752e-06,1.0068072,-169.22954,0.05078173,315.81216,5274.391617298126,100,-103.55610714404253,136.39687,,0.10106718,0.8782902
2046865,1.7454793,-28.611649,0.32265946,47700,-203.57243,1.5649624,1.0160592,95.47366,100.0,[-0.684 -0.403 -0.201 -0.803  0.322],1.0081557,16.967903,38.719048,58.46,477,8.2015995e-06,1.0328947,-204.45773,0.08907363,370.48056,5284.927421331406,100,-103.07498117985271,112.63356,,0.11740192,0.7619896
2051814,1.738264,-23.68335,0.30036142,47800,-168.32147,1.3184748,1.0200336,94.77291,100.0,[-0.69  -0.399 -0.2   -0.798  0.327],1.0098876,16.864431,42.528694,49.49,478,-6.8664554e-07,1.0237502,-169.4291,0.090360135,444.18585,5294.150898694992,100,-104.59954957690157,142.29852,,0.09955174,0.7776838
2057052,1.7392582,-25.448318,0.30667162,47900,-182.76967,1.192367,1.0057402,95.0383,100.0,[-0.685 -0.399 -0.198 -0.803  0.319],1.0021881,17.091278,34.651146,52.38,479,1.1062622e-06,1.0070384,-183.04086,0.04197425,295.29538,5304.169414997101,100,-103.75707591725542,129.65611,,0.1049057,0.82784617
2062377,1.7412156,-26.95942,0.30877218,48000,-185.29657,1.1485536,1.002349,95.10182,100.0,[-0.69  -0.397 -0.2   -0.802  0.32 ],1.001608,16.673925,29.345234,53.25,480,-6.1416627e-06,1.004186,-185.46841,0.037198007,291.70157,5314.410270929337,100,-103.78900046864791,126.66328,,0.10660499,0.9291547
2067192,1.7441453,-24.24694,0.29706368,48100,-171.81007,1.3423717,1.0279967,94.74121,100.0,[-0.693 -0.395 -0.201 -0.801  0.322],1.0117205,16.652565,36.969624,48.15,481,4.0817263e-06,1.0259547,-173.43835,0.097982496,463.0694,5323.60289978981,100,-102.53015576343225,145.61641,,0.096973106,0.7859185
2071676,1.7467768,-23.717484,0.2902712,48200,-151.0656,2.0061574,1.0443689,94.37476,100.0,[-0.698 -0.395 -0.203 -0.794  0.325],1.0193623,16.429008,38.3342,44.84,482,-6.4849854e-07,1.0804749,-154.00363,0.16597095,924.6708,5332.5281937122345,100,-103.69805931700134,164.23497,,0.09109675,0.7055043
2076722,1.7526344,-26.07515,0.30344802,48300,-183.04793,1.3798684,1.0218182,94.88455,100.0,[-0.694 -0.39  -0.193 -0.798  0.328],1.0121298,15.312794,38.193962,50.46,483,3.4332274e-06,1.033771,-184.66017,0.104612924,437.76935,5341.908145904541,100,-103.83263509296945,139.0136,,0.101663075,0.7667436
2082066,1.7538153,-26.534813,0.30957255,48400,-194.03192,1.2572364,1.0118943,95.107895,100.0,[-0.701 -0.393 -0.198 -0.794  0.334],1.0045326,15.793031,37.908848,53.44,484,,1.0097501,-194.45004,0.067290984,272.59137,5352.428718090057,100,-103.99716315378323,127.44445,,0.10708891,0.8347504
2087393,1.7520229,-25.813278,0.31397703,48500,-188.84796,2.503184,1.0482872,95.09012,100.0,[-0.7   -0.391 -0.2   -0.794  0.335],1.0292088,17.005169,34.76393,53.27,485,2.0599366e-06,1.0913908,-191.86075,0.21166767,853.2395,5362.214356660843,100,-104.13972485639347,132.71976,,0.1084055,0.70113146
2092930,1.756926,-27.087746,0.31506708,48600,-198.72919,1.545274,1.0146549,95.278595,100.0,[-0.71  -0.383 -0.19  -0.79   0.333],1.0065234,16.64451,35.127396,55.37,486,-5.1879883e-06,1.0169586,-199.42241,0.08493494,403.873,5372.990041017532,100,-103.0270391294148,120.427925,,0.11118148,0.8173133
2098374,1.7594916,-26.590973,0.31192648,48700,-200.84058,1.2224369,1.0079228,95.196465,100.0,[-0.708 -0.387 -0.191 -0.789  0.338],1.003321,16.62597,48.11005,54.44,487,2.5177003e-06,1.0065597,-201.14883,0.054036427,298.64795,5383.692166090012,100,-103.53281816393486,123.04242,,0.109029144,0.88042295
2104256,1.7574697,-27.165691,0.32279512,48800,-204.40613,1.1750102,1.0093796,95.49237,100.0,[-0.704 -0.387 -0.192 -0.791  0.341],1.0034102,16.341784,31.443745,58.82,488,-7.6293946e-07,1.0077436,-204.74121,0.05637384,300.72928,5395.062583684921,100,-103.15950363108595,111.04867,,0.11786375,0.8649864
2109243,1.7551738,-23.612099,0.30028743,48900,-179.05861,1.2197895,1.0119681,94.845985,100.0,[-0.702 -0.39  -0.191 -0.791  0.338],1.0047584,16.432003,46.141773,49.87,489,-1.9454956e-06,1.0227023,-179.85948,0.062715665,349.81174,5404.664215087891,100,-103.58035182566478,138.67165,,0.09995229,0.8446046
2114582,1.7529078,-24.539436,0.31057394,49000,-184.71576,1.4990381,1.0229936,95.09848,100.0,[-0.712 -0.389 -0.193 -0.787  0.336],1.0095136,15.953784,29.418465,53.39,490,-1.2969971e-06,1.0340635,-186.18271,0.08936713,385.0373,5415.218690395355,100,-104.15096421242032,128.80225,,0.10737753,0.8200907
2119913,1.7457489,-26.695915,0.31108138,49100,-185.24283,1.4122279,1.0305007,95.14322,100.0,[-0.698 -0.388 -0.188 -0.787  0.334],1.0127352,17.36289,43.44966,53.31,491,-7.6293946e-07,1.0301179,-186.4668,0.11566269,435.5897,5425.431707620621,100,-102.80244504548456,127.86384,,0.107468575,0.6336351
