ReturnStepMaxmin,InitialReturnMean,StdIW,Weights,MaxIW,EntropyCoefficient,MinIW,InitialReturnMin,Bound,EpLenMean,StdD2w0t,TimestepsSoFar,J_sample_variance,ReturnMeanIW,MeanIW,InitialReturnMax,EpRewMean,InitialReturnStd,EmpiricalD2,MeanEntropy,Iteration,MinD2w0t,MaxD2w0t,EpThisIter,EpisodesSoFar,InitialBound,MeanD2w0t,ReturnStepMax,TimeElapsed
98.18451,-1.1062622e-06,0.0407415,[-0.844 -0.718 -0.498 -0.21   0.366],1.1796005,,0.86787194,-46.37689,-811.18304,309.05,0.4865047,3081388,277.29837,0.0732484,1.0021638,33.910442,-126.01441170199442,16.766794,1.0023346,1.7851604,403,,1.0045596,100,40300,-811.31854,0.6189344,100.0,5774.8096380233765
98.00962,1.5449524e-06,0.03908971,[-0.847 -0.719 -0.499 -0.209  0.366],1.199381,,0.8912959,-53.22774,-805.53375,270.05,0.49911934,3108393,329.80295,5.7241917,1.0017594,44.529068,-133.72620563479057,18.043276,1.0023516,1.7858596,404,,1.0049375,100,40400,-805.7017,0.54088366,100.0,5808.848672866821
98.15584,-8.010864e-07,0.033479314,[-0.85  -0.719 -0.499 -0.209  0.367],1.1164072,,0.8732537,-53.58162,-810.43616,287.47,0.49481937,3137140,304.7604,0.78156316,0.99530923,33.814697,-121.33646155233205,17.618036,1.0015374,1.7851348,405,,1.0030241,100,40500,-810.53705,0.5754855,100.0,5844.994439840317
98.09274,-1.3732911e-06,0.049727414,[-0.852 -0.719 -0.5   -0.208  0.366],1.2429523,,0.89357215,-43.340164,-807.7123,287.09,0.49565312,3165849,338.65518,3.6233304,0.99685055,33.778996,-130.23332269833045,18.618576,1.0039982,1.7844529,406,,1.0080022,100,40600,-807.93933,0.57554895,100.0,5881.31725692749
97.9787,-7.6293944e-08,0.054000176,[-0.857 -0.72  -0.5   -0.208  0.366],1.2041357,,0.85837567,-45.64861,-805.29065,248.49,0.5013105,3190698,332.25674,6.079034,1.0029378,35.713142,-126.8910804725491,18.234362,1.0041958,1.7841625,407,,1.0097945,100,40700,-805.6105,0.4982893,100.0,5912.735104084015
98.01634,-1.8310546e-06,0.048850592,[-0.86  -0.72  -0.501 -0.208  0.365],1.1748639,,0.86911184,-52.477226,-806.2556,259.84,0.5008172,3216682,356.90622,5.09027,0.9976831,30.667164,-127.7986535880939,19.031368,1.0038804,1.7835616,408,,1.0092973,100,40800,-806.51764,0.5209342,100.0,5945.362406253815
98.06209,3.6239624e-07,0.04626996,[-0.865 -0.72  -0.502 -0.206  0.365],1.1847564,,0.90065956,-49.222824,-806.41656,284.12,0.49637428,3245094,222.93614,4.8900414,1.0100262,24.9404,-133.2396676542103,14.914465,1.0036453,1.7832203,409,,1.0076524,100,40900,-806.61365,0.5694531,100.0,5981.26619887352
98.05174,-2.670288e-06,0.033334695,[-0.868 -0.72  -0.502 -0.206  0.364],1.1359003,,0.9148569,-43.894882,-809.0945,268.85,0.4991272,3271979,346.97604,2.135813,1.0026442,33.338043,-127.46904461442067,18.629044,1.0017667,1.783203,410,,1.0039771,100,41000,-809.22546,0.5382879,100.0,6014.999464035034
98.09241,5.7029724e-06,0.044939104,[-0.871 -0.72  -0.503 -0.205  0.364],1.217286,,0.8721996,-40.683136,-810.1313,280.2,0.49721014,3299999,285.30154,1.1522593,1.0022514,31.724586,-127.15398904218684,17.051119,1.0028625,1.7828497,411,,1.0057093,100,41100,-810.28436,0.5613808,100.0,6050.5093150138855
98.095825,2.4223327e-06,0.041379068,[-0.874 -0.72  -0.503 -0.204  0.364],1.1833704,,0.89425594,-39.125626,-809.1545,281.91,0.49672207,3328190,326.67838,2.1156816,1.0027692,35.7477,-127.44880804960562,18.059647,1.0026324,1.7824961,412,,1.0052722,100,41200,-809.3099,0.5647378,100.0,6086.094125509262
98.222565,-2.269745e-06,0.03621592,[-0.875 -0.72  -0.502 -0.204  0.364],1.1377839,,0.8361879,-37.594738,-813.30853,316.56,0.48254132,3359846,283.68073,-2.089304,1.0049554,31.047415,-123.05321739768792,16.7771,1.0020306,1.7819526,413,,1.0045291,100,41300,-813.4038,0.6338857,100.0,6125.047883033752
98.177216,-9.727478e-07,0.04435551,[-0.877 -0.719 -0.503 -0.203  0.363],1.2267979,,0.83176434,-41.068226,-809.41534,304.98,0.48862112,3390344,319.9329,1.8452947,1.0033764,37.26214,-125.46578694177295,17.814695,1.0028732,1.7818687,414,,1.0057576,100,41400,-809.55,0.6110296,100.0,6163.273372888565
98.24524,3.5858154e-06,0.02048109,[-0.88  -0.718 -0.502 -0.203  0.363],1.0804564,,0.93547606,-53.188843,-812.29785,313.87,0.4836286,3421731,235.40799,-1.1261009,0.998863,34.610622,-118.44923199061733,15.356422,1.0008112,1.7816081,415,,1.0014529,100,41500,-812.3547,0.6280321,100.0,6202.28444647789
98.20437,4.005432e-06,0.019156303,[-0.882 -0.718 -0.503 -0.202  0.363],1.0791763,,0.9329544,-43.94411,-813.52325,329.72,0.47411284,3454703,294.80225,-2.3581123,1.0014323,42.81578,-131.16868033094568,17.172445,1.0007788,1.7818729,416,,1.001277,100,41600,-813.56836,0.65973014,100.0,6242.680813074112
98.16089,4.15802e-06,0.027782235,[-0.883 -0.718 -0.503 -0.202  0.363],1.0955745,,0.9144281,-43.06277,-811.27094,298.12,0.4910391,3484515,287.3153,-0.06966533,1.0009987,23.81777,-125.07885437479952,16.967295,1.0013038,1.7815249,417,,1.0027469,100,41700,-811.3483,0.5967023,100.0,6279.693576335907
98.237976,8.5830686e-07,0.034982014,[-0.885 -0.719 -0.504 -0.202  0.363],1.1499096,,0.89946735,-51.13569,-813.433,324.07,0.47801277,3516922,277.02045,-2.2255576,1.0003867,29.567379,-123.47568363917726,16.689932,1.0016359,1.781268,418,,1.0032141,100,41800,-813.5191,0.64876676,100.0,6320.654199361801
98.18179,-1.8310546e-06,0.032654006,[-0.888 -0.719 -0.504 -0.201  0.362],1.1256688,,0.90210736,-43.092216,-811.9299,296.85,0.4916191,3546607,271.17252,-0.7074986,0.9994941,35.171974,-121.44224696085217,16.476599,1.0016434,1.7812672,419,,1.0031935,100,41900,-812.05817,0.59428155,100.0,6357.857855558395
98.14281,1.2207031e-06,0.042150367,[-0.891 -0.719 -0.505 -0.201  0.362],1.183585,,0.8794284,-44.657497,-809.6555,288.77,0.49478373,3575484,318.30197,1.6262698,1.0040243,29.711544,-123.7653150707567,17.9762,1.0027915,1.7809633,420,,1.0056804,100,42000,-809.8512,0.57850575,100.0,6393.960857152939
98.21547,2.822876e-06,0.030199435,[-0.895 -0.72  -0.506 -0.2    0.362],1.1022303,,0.89102787,-36.66867,-812.21936,317.24,0.4820242,3607208,210.35109,-1.0085517,0.99877334,23.128168,-124.44143876148799,14.556037,1.0015968,1.7806107,421,,1.0031894,100,42100,-812.30975,0.63506615,100.0,6433.957015037537
98.24873,4.5776366e-07,0.035450812,[-0.898 -0.721 -0.507 -0.199  0.362],1.1339079,,0.910564,-46.614246,-813.39453,324.9,0.4776364,3639698,267.70026,-2.155946,1.0007598,28.48519,-122.04240661194878,16.448233,1.0021664,1.780252,422,,1.0037405,100,42200,-813.5109,0.6506191,100.0,6474.629492521286
98.20177,-4.0817263e-06,0.02013295,[-0.901 -0.722 -0.507 -0.199  0.361],1.0667118,,0.93096894,-44.354366,-810.55835,298.47,0.4906806,3669545,225.12619,0.60953003,0.9987167,32.350216,-119.12501309887953,15.069066,1.000613,1.780206,423,,1.0011092,100,42300,-810.60767,0.59715015,100.0,6511.913685321808
98.24797,-2.632141e-06,0.024605352,[-0.902 -0.723 -0.508 -0.199  0.361],1.1016418,,0.8736731,-46.94188,-813.4148,315.67,0.48272872,3701112,321.42694,-2.233847,1.0002222,30.791456,-118.69575421718991,17.943686,1.0010123,1.7799194,424,,1.0020677,100,42400,-813.46967,0.6317212,100.0,6551.159839630127
98.32376,-4.386902e-07,0.03122218,[-0.904 -0.723 -0.508 -0.199  0.361],1.1456337,,0.8865192,-34.07811,-816.7169,332.55,0.4724453,3734367,235.02634,-5.51306,1.0051124,37.7722,-112.44213472309065,15.242952,1.0017506,1.7799184,425,,1.0033939,100,42500,-816.7983,0.66578954,100.0,6592.588003158569
98.2677,5.340576e-07,0.029118188,[-0.907 -0.722 -0.508 -0.199  0.361],1.1177411,,0.9077779,-47.30775,-813.87646,318.36,0.48135155,3766203,274.9013,-2.6722522,1.0013565,35.380253,-116.56694526508238,16.622162,1.0014696,1.7795678,426,,1.0029839,100,42600,-813.9629,0.6372575,100.0,6632.550829648972
98.26163,2.2125244e-06,0.03791848,[-0.909 -0.723 -0.509 -0.198  0.361],1.135652,,0.8841164,-50.45365,-813.96545,320.31,0.48039457,3798234,294.71603,-2.7287133,0.9961687,31.70027,-118.25387066767928,17.314312,1.0020736,1.7793194,427,,1.0041791,100,42700,-814.11176,0.6413865,100.0,6672.290369749069
98.32291,2.861023e-07,0.027256127,[-0.913 -0.724 -0.51  -0.198  0.36 ],1.1188225,,0.8891761,-47.577156,-815.1071,337.6,0.4686517,3831994,282.88397,-3.9181402,0.99940467,34.483143,-114.29272101811182,16.829977,1.0013108,1.7793813,428,,1.0023464,100,42800,-815.1844,0.675705,100.0,6714.097894668579
98.25801,-8.010864e-07,0.02746481,[-0.915 -0.724 -0.51  -0.197  0.361],1.1033074,,0.9050952,-47.851646,-812.81244,327.38,0.47576737,3864732,242.76428,-1.6141303,0.99907696,32.490166,-121.45623363407884,15.642851,1.0011493,1.7786577,429,,1.0019935,100,42900,-812.9017,0.6552003,100.0,6755.268037319183
98.276886,-4.5776366e-07,0.04229284,[-0.917 -0.725 -0.511 -0.197  0.36 ],1.1863397,,0.8911478,-47.72132,-814.60364,326.64,0.47671035,3897396,295.72775,-3.3518007,0.99573076,34.613964,-118.09853445249858,17.30832,1.002846,1.7786577,430,,1.0055727,100,43000,-814.7668,0.65435225,100.0,6796.048555850983
98.34682,1.5640259e-06,0.033768404,[-0.92  -0.726 -0.511 -0.197  0.36 ],1.1564038,,0.8843799,-50.831997,-815.5203,351.44,0.45743304,3932540,300.45975,-4.312356,1.010522,29.293211,-114.77689640418454,17.31794,1.0016875,1.7786628,431,,1.0031942,100,43100,-815.5985,0.7035589,100.0,6839.747745990753
98.289764,-1.3732911e-06,0.020645214,[-0.924 -0.726 -0.512 -0.197  0.36 ],1.090635,,0.9368914,-41.61296,-814.2891,334.92,0.47046283,3966032,236.38268,-3.1255815,0.999642,26.2501,-118.93632836470267,15.392381,1.000702,1.7790098,432,,1.0013324,100,43200,-814.3409,0.6701067,100.0,6881.725425243378
98.28057,6.1035155e-07,0.03169914,[-0.925 -0.726 -0.513 -0.196  0.36 ],1.1494216,,0.9135599,-52.626804,-814.65125,332.33,0.47249553,3999265,221.64801,-3.4536483,1.0050776,34.333626,-119.54480255867438,14.936575,1.0014317,1.7783878,433,,1.0023957,100,43300,-814.7376,0.66519845,100.0,6923.677842140198
98.31456,6.4849854e-07,0.027457189,[-0.928 -0.726 -0.513 -0.196  0.36 ],1.1094091,,0.9129993,-50.14228,-815.8853,338.09,0.46831068,4033074,208.33562,-4.6895924,1.0000793,33.51783,-115.8690008661119,14.479703,1.0013626,1.7779784,434,,1.0023204,100,43400,-815.96136,0.67672014,100.0,6966.227670669556
98.345535,-2.6512146e-06,0.023903755,[-0.93  -0.727 -0.513 -0.196  0.359],1.1217978,,0.9051058,-40.711464,-815.32935,348.19,0.46004888,4067893,216.69904,-4.159526,1.0013003,29.469042,-113.93997680709714,14.736745,1.000841,1.7774158,435,,1.0014211,100,43500,-815.3746,0.69671625,100.0,7009.445133924484
98.28581,-3.0517579e-06,0.029019743,[-0.931 -0.727 -0.513 -0.196  0.359],1.0922302,,0.88478905,-46.506577,-814.2394,329.76,0.47425476,4100869,280.7295,-3.0149875,0.9938157,33.999775,-117.75502277490335,16.810583,1.0013778,1.7773391,436,,1.0028049,100,43600,-814.3407,0.66005594,100.0,7050.585134506226
98.3353,-6.8664554e-07,0.022706486,[-0.935 -0.728 -0.515 -0.195  0.358],1.0681311,,0.8954657,-42.080647,-813.7777,367.65,0.4413951,4137634,221.49524,-2.6103761,0.99933153,33.445034,-122.18945686052761,14.849442,1.0009222,1.7770511,437,,1.0016392,100,43700,-813.8201,0.73566705,100.0,7096.220180988312
98.30069,-1.2588501e-06,0.016705008,[-0.937 -0.727 -0.515 -0.195  0.358],1.0594871,,0.94626653,-38.52497,-814.3508,334.91,0.4703982,4171125,235.51294,-3.1961353,0.99966717,28.403585,-117.10251521897052,15.322734,1.0004611,1.7770553,438,,1.0008813,100,43800,-814.3781,0.66999143,100.0,7137.822417259216
98.23854,8.9645386e-07,0.022188077,[-0.939 -0.728 -0.516 -0.195  0.358],1.0661466,,0.91629994,-43.92853,-813.05066,327.05,0.4758911,4203830,237.6679,-1.8808604,0.99630415,37.294197,-124.51827996022736,15.431823,1.0008489,1.7766427,439,,1.0016034,100,43900,-813.1029,0.654418,100.0,7178.209239721298
98.37955,5.340576e-07,0.02173385,[-0.94  -0.728 -0.516 -0.195  0.358],1.0802618,,0.9179317,-52.375572,-816.4884,376.07,0.43196246,4241437,240.15102,-5.3216248,1.0000306,29.772324,-116.66769817732764,15.451051,1.0008124,1.7769892,440,,1.0013877,100,44000,-816.5302,0.7524728,100.0,7224.901300907135
98.337006,-1.4305115e-06,0.03675078,[-0.943 -0.728 -0.517 -0.194  0.358],1.1567036,,0.8768328,-47.374313,-814.68475,360.67,0.44886845,4277504,210.70865,-3.4681258,0.9978767,25.848555,-119.56066121346237,14.558009,1.0021014,1.7762816,441,,1.0034052,100,44100,-814.798,0.72218513,100.0,7270.046014308929
98.37749,5.340576e-07,0.026848745,[-0.945 -0.727 -0.517 -0.194  0.357],1.1058198,,0.89718467,-29.996601,-817.55304,362.7,0.4466364,4313774,219.11882,-6.369028,1.00051,35.12258,-112.89293661468889,14.751927,1.0012639,1.7754751,442,,1.0023268,100,44200,-817.6122,0.72591984,100.0,7315.597429037094
98.41634,1.4877319e-06,0.022085933,[-0.946 -0.726 -0.517 -0.194  0.357],1.068903,,0.8861519,-49.05103,-819.02374,385.29,0.4206572,4352303,248.16304,-7.847669,0.9993133,29.305729,-112.43854933407064,15.758331,1.0008308,1.7753896,443,,1.0016922,100,44300,-819.0688,0.7709344,100.0,7363.814005374908
98.36177,2.861023e-06,0.029851314,[-0.949 -0.727 -0.518 -0.194  0.356],1.1175739,,0.91293275,-48.277466,-815.0086,358.1,0.45123306,4388113,211.23799,-3.814105,1.0006285,37.046726,-114.27368270889819,14.563258,1.0015815,1.7756832,444,,1.002776,100,44400,-815.09595,0.7168233,100.0,7408.669450759888
98.40231,9.918213e-07,0.019673262,[-0.951 -0.727 -0.518 -0.193  0.357],1.0731755,,0.9349161,-41.558933,-817.47534,364.33,0.4448374,4424546,216.38232,-6.312028,1.0012981,28.93406,-108.87807488140523,14.708313,1.0007422,1.7754635,445,,1.0011294,100,44500,-817.51666,0.7289669,100.0,7454.281185388565
98.48451,2.7465821e-06,0.007326809,[-0.952 -0.727 -0.518 -0.193  0.357],1.0281252,,0.96753937,-42.78236,-818.3307,392.51,0.4108263,4463797,212.21913,-7.195837,0.9999499,26.128302,-101.1660194097153,14.497384,1.0000838,1.775392,446,,1.0001371,100,44600,-818.33936,0.78503513,100.0,7502.098590373993
98.387924,1.7929077e-06,0.030738426,[-0.952 -0.727 -0.518 -0.193  0.356],1.11672,,0.89697355,-45.77958,-818.2345,358.81,0.45054933,4499678,331.95718,-7.0418844,1.0002028,27.967148,-109.81043514538413,18.222944,1.0014985,1.7747524,447,,1.0023469,100,44700,-818.3047,0.71824485,100.0,7546.137735366821
98.41835,-2.2506713e-06,0.017915592,[-0.953 -0.726 -0.518 -0.193  0.356],1.0595437,,0.9297831,-55.94632,-817.4545,373.68,0.43468294,4537046,253.63805,-6.290209,1.0017345,29.903416,-108.67552655095004,15.95189,1.0006232,1.7744874,448,,1.0010874,100,44800,-817.50354,0.74761844,100.0,7592.185829162598
98.39969,3.566742e-06,0.016896915,[-0.955 -0.727 -0.518 -0.193  0.356],1.0811385,,0.9360811,-48.885693,-815.9152,367.87,0.44111165,4573833,240.08609,-4.757033,1.0027578,37.235485,-110.41911366921904,15.452397,1.0006976,1.7747567,449,,1.0011166,100,44900,-815.9444,0.73602307,100.0,7638.163106679916
98.35335,2.5367738e-06,0.027747234,[-0.957 -0.726 -0.518 -0.193  0.356],1.122267,,0.91569227,-36.44856,-814.11176,353.91,0.45506606,4609224,203.50943,-2.926405,1.0023618,32.67311,-114.42798620096448,14.229522,1.0011952,1.775098,450,,1.0021048,100,45000,-814.1612,0.7082846,100.0,7682.075707435608
98.38815,-2.670288e-07,0.023033377,[-0.959 -0.726 -0.519 -0.193  0.356],1.1123116,,0.9113965,-40.17991,-817.1488,365.5,0.44373676,4645774,229.16034,-5.973124,1.0018328,26.125038,-111.81518450994987,15.14049,1.0012069,1.7751199,451,,1.0020038,100,45100,-817.20325,0.73148537,100.0,7727.611661911011
98.30348,-2.6893615e-06,0.014728293,[-0.961 -0.725 -0.519 -0.192  0.356],1.0607816,,0.9202215,-44.83769,-813.8324,352.16,0.45642665,4680990,247.48149,-2.6830926,1.0019176,32.109104,-122.64277595630102,15.672741,1.0003165,1.7744366,452,,1.0004578,100,45200,-813.85425,0.70444655,100.0,7771.310308933258
98.32881,8.9645386e-07,0.025026333,[-0.961 -0.725 -0.519 -0.192  0.356],1.0852172,,0.90643305,-32.67129,-814.3231,350.61,0.45800233,4716051,183.70068,-3.1485837,1.0020398,28.045921,-117.66184772869455,13.505395,1.001086,1.7744197,453,,1.0018016,100,45300,-814.3717,0.70164365,100.0,7815.032194852829
98.38127,5.7220458e-08,0.019692741,[-0.962 -0.725 -0.519 -0.192  0.356],1.0798626,,0.9108064,-34.527702,-816.0823,361.51,0.44773284,4752202,190.87654,-4.9083567,1.0004334,39.222748,-111.83907278011259,13.752734,1.0008948,1.7740544,454,,1.001411,100,45400,-816.13086,0.7233833,100.0,7860.18891954422
98.34064,2.632141e-06,0.03210701,[-0.964 -0.725 -0.519 -0.192  0.355],1.1373775,,0.90093154,-51.267395,-816.0044,337.13,0.46908048,4785915,239.00458,-4.7950864,1.0022844,32.948685,-111.14489533718215,15.462966,1.0016147,1.7735064,455,,1.002544,100,45500,-816.09247,0.67488235,100.0,7902.149763584137
98.39679,-9.536743e-08,0.027574055,[-0.966 -0.726 -0.519 -0.192  0.355],1.1084336,,0.9142078,-48.319794,-817.5925,359.24,0.45007327,4821839,243.74368,-6.401896,0.99893236,26.818096,-108.34888355021927,15.683892,1.0013243,1.7734587,456,,1.0023824,100,45600,-817.6879,0.7190145,100.0,7946.983209848404
98.37343,-1.5258789e-07,0.037655577,[-0.968 -0.727 -0.52  -0.192  0.355],1.1451482,,0.9021891,-40.141994,-818.03314,351.26,0.4578061,4856965,265.29886,-6.796392,0.9934881,35.571274,-110.04408027446517,16.377293,1.002577,1.7731622,457,,1.0045619,100,45700,-818.1358,0.7035253,100.0,7990.937880277634
98.44539,3.6239624e-06,0.018747568,[-0.971 -0.727 -0.52  -0.191  0.354],1.1058106,,0.9267039,-46.468422,-817.2506,387.1,0.41827244,4895675,231.76912,-6.0832634,0.9998916,29.506542,-107.3440499661008,15.152152,1.0006813,1.7734374,458,,1.0011,100,45800,-817.3017,0.7744981,100.0,8038.522350549698
98.348434,-1.2016296e-06,0.038832087,[-0.973 -0.727 -0.521 -0.191  0.354],1.1840103,,0.8662946,-44.834007,-817.96045,356.53,0.4528558,4931328,245.14359,-6.7362094,0.9978655,36.548836,-116.15123131616065,15.787763,1.0020126,1.7725513,459,,1.0031825,100,45900,-818.0615,0.71387315,100.0,8082.899618148804
98.39775,3.4332274e-06,0.014961583,[-0.975 -0.727 -0.521 -0.191  0.354],1.0591128,,0.9447718,-33.524437,-816.7327,370.07,0.4386765,4968335,171.3103,-5.5766897,1.0018209,33.62748,-111.4363700000324,13.072637,1.0004796,1.7723749,460,,1.0006645,100,46000,-816.7643,0.74033624,100.0,8128.746301412582
98.39125,-5.531311e-07,0.017171403,[-0.975 -0.727 -0.521 -0.191  0.353],1.0681655,,0.9452142,-48.995144,-818.309,376.33,0.43158948,5005968,203.28049,-7.153022,0.999915,25.908098,-114.54577355915082,14.250313,1.0005124,1.7718413,461,,1.000846,100,46100,-818.34503,0.75286967,100.0,8174.809051990509
98.39081,-2.4414062e-06,0.015670413,[-0.976 -0.728 -0.521 -0.191  0.353],1.0781196,,0.94695234,-57.705414,-816.6041,374.0,0.43426228,5043368,208.17645,-5.4500847,1.0002184,30.155209,-113.9201441275345,14.345313,1.0003902,1.771569,462,,1.0006709,100,46200,-816.63745,0.7481683,100.0,8220.74945306778
98.47385,-7.2479247e-07,0.031292528,[-0.978 -0.727 -0.522 -0.191  0.353],1.1254436,,0.89014274,-37.04246,-818.41754,382.62,0.42425662,5081630,189.73523,-7.2162423,1.0024055,33.43583,-100.65897857781036,13.733825,1.0017141,1.7714797,463,,1.0026608,100,46300,-818.49915,0.76597357,100.0,8268.44196152687
98.37686,-2.7275084e-06,0.03412089,[-0.979 -0.726 -0.522 -0.191  0.353],1.141958,,0.8663243,-49.17218,-816.2983,353.41,0.45571783,5116971,277.62982,-5.090019,1.0023948,35.294563,-110.11104823037624,16.766953,1.0019784,1.7714124,464,,1.0035069,100,46400,-816.3996,0.707587,100.0,8312.447897672653
98.445526,7.6293944e-08,0.010324889,[-0.982 -0.726 -0.522 -0.19   0.352],1.0432178,,0.9663407,-42.95541,-818.297,380.77,0.426193,5155048,236.49637,-7.156884,0.9996013,39.909542,-105.56455312962042,15.339725,1.0002044,1.77114,465,,1.0002964,100,46500,-818.30756,0.76161313,100.0,8360.099257946014
98.39125,1.2207031e-06,0.01401634,[-0.982 -0.726 -0.522 -0.19   0.352],1.0655812,,0.9538011,-55.586758,-817.01074,359.02,0.4500341,5190950,222.4313,-5.8662357,1.0016537,34.99745,-109.2769231858352,14.860623,1.0003215,1.771141,466,,1.0005345,100,46600,-817.0336,0.7181689,100.0,8404.114894151688
98.42218,1.7929077e-06,0.022314059,[-0.983 -0.725 -0.522 -0.19   0.352],1.1204431,,0.9213442,-49.69932,-816.30286,387.01,0.41844684,5229651,262.84836,-5.1363816,0.9961481,31.241701,-111.8124185507008,16.21284,1.000967,1.7711918,467,,1.001454,100,46700,-816.33356,0.77442735,100.0,8451.511015176773
98.41922,2.4032593e-06,0.020963619,[-0.984 -0.725 -0.521 -0.19   0.352],1.086537,,0.936729,-46.092014,-817.6584,368.46,0.4405204,5266497,177.06013,-6.4901624,1.0018033,28.937344,-106.9977225237702,13.314308,1.0008734,1.7705294,468,,1.001335,100,46800,-817.69934,0.73727703,100.0,8497.049539327621
98.39675,-7.6293946e-07,0.02794042,[-0.985 -0.725 -0.521 -0.19   0.352],1.1115386,,0.9187582,-48.787315,-815.99615,368.93,0.44010013,5303390,226.34528,-4.8149786,1.0036852,24.248789,-111.27844081881281,15.084364,1.001233,1.7701674,469,,1.0019021,100,46900,-816.04913,0.7383678,100.0,8542.212833881378
98.425064,1.1062622e-06,0.025490379,[-0.986 -0.724 -0.521 -0.19   0.351],1.1025064,,0.8889391,-47.564198,-819.3909,361.72,0.44764367,5339562,226.64717,-8.199168,0.9989428,28.149939,-103.98193088490734,15.164649,1.0013728,1.7695483,470,,1.0025566,100,47000,-819.4454,0.72400576,100.0,8586.96048784256
98.44023,1.6784668e-06,0.018245732,[-0.988 -0.724 -0.522 -0.189  0.351],1.0603687,,0.9363406,-43.242435,-817.146,364.92,0.4441955,5376054,251.10938,-5.986904,0.9995697,33.612724,-102.13631559051295,15.845457,1.0006027,1.7692555,471,,1.0009397,100,47100,-817.1868,0.7300845,100.0,8632.537013530731
98.403305,2.2125244e-06,0.011957161,[-0.989 -0.725 -0.522 -0.189  0.35 ],1.0479796,,0.9471428,-39.45413,-816.4582,378.8,0.4285934,5413934,214.88841,-5.3138905,1.0011647,29.263792,-113.014555763005,14.526425,1.0002484,1.7688304,472,,1.0003587,100,47200,-816.4704,0.7576978,100.0,8679.028628110886
98.428894,1.6403199e-06,0.028423645,[-0.989 -0.724 -0.522 -0.189  0.35 ],1.081947,,0.84535736,-52.911167,-818.06305,386.7,0.41886106,5452604,309.19373,-6.894823,0.99656415,38.10278,-110.42309543658547,17.478878,1.0009875,1.768844,473,,1.0016345,100,47300,-818.0968,0.7738194,100.0,8726.578619718552
98.42988,1.2588501e-06,0.022892063,[-0.991 -0.723 -0.522 -0.189  0.35 ],1.1143143,,0.92587316,-37.503956,-818.4821,377.53,0.4302585,5490357,205.57536,-7.318312,0.999351,27.557793,-107.61974528196001,14.357914,1.0008806,1.768577,474,,1.0013359,100,47400,-818.5249,0.7554156,100.0,8773.79672384262
98.48239,7.2479247e-07,0.022216521,[-0.992 -0.723 -0.522 -0.189  0.35 ],1.0898367,,0.9235269,-46.45752,-821.98627,400.9,0.39887327,5530447,217.821,-10.816103,1.0008799,22.955662,-103.75422718724414,14.78715,1.0010822,1.7685535,475,,1.0016153,100,47500,-822.0338,0.8022601,100.0,8823.523140192032
98.388855,2.4986266e-06,0.03354922,[-0.993 -0.723 -0.522 -0.188  0.35 ],1.1127504,,0.8670248,-44.766994,-817.5972,341.05,0.46616042,5564552,228.87222,-6.3813457,0.9972278,28.57611,-104.2152877777907,15.25375,1.0018312,1.7678719,476,,1.0030773,100,47600,-817.68805,0.6828262,100.0,8865.852094888687
98.504425,-1.1444092e-06,0.008470007,[-0.995 -0.723 -0.522 -0.188  0.349],1.0361067,,0.9665286,-37.34355,-819.0617,395.03,0.4072968,5604055,159.75203,-7.9238462,1.0011916,28.026852,-97.8827312786853,12.585188,1.0001271,1.7675786,477,,1.0001678,100,47700,-819.07306,0.79009736,100.0,8914.362306594849
98.423065,-2.4414062e-06,0.027220352,[-0.995 -0.723 -0.522 -0.188  0.349],1.0856164,,0.8727158,-43.87065,-817.7002,376.41,0.4316173,5641696,217.423,-6.52465,0.9989169,30.243156,-108.58174244350548,14.781644,1.0010073,1.7669466,478,,1.0016727,100,47800,-817.78015,0.75323904,100.0,8960.552154064178
98.41966,-4.043579e-06,0.01769808,[-0.997 -0.723 -0.522 -0.188  0.348],1.0730219,,0.93121576,-47.492535,-818.20215,390.56,0.4135957,5680752,206.04897,-7.050901,1.0007513,34.09829,-113.32950161972259,14.25721,1.0004514,1.7666907,479,,1.0006921,100,47900,-818.2291,0.7813136,100.0,9009.344637393951
98.476776,-1.5258789e-07,0.012610546,[-0.998 -0.723 -0.522 -0.188  0.348],1.0383252,,0.9428063,-33.57135,-819.0669,393.47,0.40953466,5720099,173.55084,-7.922064,0.99994266,30.305357,-102.9366817589771,13.126177,1.0003033,1.7666069,480,,1.0004656,100,48000,-819.09064,0.7870601,100.0,9058.246365308762
98.50516,3.6811828e-06,0.021811042,[-0.999 -0.723 -0.523 -0.188  0.348],1.112439,,0.91836524,-31.934273,-820.4646,399.73,0.40057167,5760072,186.39136,-9.305661,1.0008849,32.74013,-98.90321872854189,13.594019,1.0007939,1.7666911,481,,1.0012324,100,48100,-820.4955,0.79979837,100.0,9107.769679784775
98.42319,3.013611e-06,0.02676647,[-1.    -0.723 -0.523 -0.188  0.348],1.0994544,,0.9128901,-38.17942,-817.3026,377.25,0.43064648,5797797,186.20694,-6.1265287,0.99696815,27.291634,-108.80073214976333,13.712055,1.0011657,1.7666228,482,,1.0017306,100,48200,-817.359,0.7549646,100.0,9154.75094127655
