MaxD2w0t,InitialReturnStd,ReturnMeanIW,Iteration,MinD2w0t,EpisodesSoFar,MinIW,MeanIW,StdD2w0t,MeanEntropy,InitialReturnMin,EpRewMean,EmpiricalD2,InitialBound,EpThisIter,InitialReturnMax,MaxIW,EpLenMean,TimestepsSoFar,ReturnStepMaxmin,InitialReturnMean,Bound,StdIW,Weights,MeanD2w0t,J_sample_variance,TimeElapsed,ReturnStepMax
1.0108595,1.5593207,-95.639275,328,,32800,0.79157287,0.9769094,0.27515003,1.3848578,-99.73412,-137.492392420445,1.0087366,-860.4486,100,-93.411644,1.2931478,41.06,1535642,100.0,-97.72104,-859.3485,0.095157966,[ 0.532 -0.585  0.207  0.378 -0.033],0.08229916,63.35045,4041.442392349243,100.0
1.0045031,1.5783774,-96.859314,329,,32900,0.8599025,0.99053955,0.28408474,1.3853736,-99.65423,-140.56851508982464,1.0028042,-864.3261,100,-92.12102,1.1308917,44.19,1540061,100.0,-97.677025,-863.9089,0.05343317,[ 0.528 -0.589  0.206  0.376 -0.034],0.088456735,16.059692,4055.8493146896362,100.0
1.0003629,1.5818512,-97.56768,330,,33000,0.96020293,0.99906975,0.29570535,1.3852259,-99.793076,-144.6911842693099,1.000069,-881.34753,100,-91.38474,1.0314863,48.4,1544901,100.0,-97.641174,-881.30756,0.009418549,[ 0.53  -0.587  0.207  0.374 -0.034],0.09680664,3.6298594,4072.4441039562225,100.0
1.0004354,2.0402412,-97.20698,331,,33100,0.95907736,0.9981028,0.2941595,1.3847661,-99.79968,-143.79219764228213,1.0001396,-899.8739,100,-91.07635,1.04816,47.83,1549684,100.0,-97.37853,-899.75433,0.013621373,[ 0.53  -0.587  0.207  0.375 -0.034],0.09567034,5.8613973,4086.3631687164307,100.0
1.0003282,1.6773018,-97.54252,332,,33200,0.96927226,0.9992248,0.2844104,1.3844135,-99.66684,-140.6887533433746,1.0000938,-889.5533,100,-91.282135,1.0147736,44.38,1554122,100.0,-97.62392,-889.51074,0.0077092075,[ 0.528 -0.585  0.206  0.375 -0.034],0.08876617,3.647583,4100.178333044052,100.0
1.0002462,1.8168253,-97.48682,333,,33300,0.9779439,0.99920976,0.3061794,1.3838826,-99.90206,-148.49228115828112,1.0000598,-903.1373,100,-91.562836,1.030917,52.35,1559357,100.0,-97.5372,-903.1107,0.0071009044,[ 0.529 -0.586  0.206  0.376 -0.034],0.10470462,3.3827932,4117.481835365295,100.0
1.0014654,1.5139275,-97.40123,334,,33400,0.9200696,0.99462867,0.29453927,1.3828126,-99.61294,-144.49069981092305,1.0006819,-893.4433,100,-93.05438,1.0456908,47.94,1564151,100.0,-97.88064,-893.1694,0.02513874,[ 0.529 -0.586  0.206  0.375 -0.035],0.09591959,7.41388,4131.808673620224,100.0
1.0037864,1.8216326,-97.032684,335,,33500,0.79713327,0.99171174,0.29723418,1.3834366,-99.78238,-145.26219609286397,1.0028181,-881.4163,100,-91.60802,1.176987,48.89,1569040,100.0,-97.70996,-881.0675,0.05118924,[ 0.532 -0.591  0.207  0.375 -0.036],0.09785006,20.085281,4146.281889438629,100.0
1.0053695,1.6616416,-96.953835,336,,33600,0.84545803,0.9878224,0.2970821,1.3846719,-99.71583,-145.43039177780588,1.003117,-888.6174,100,-90.79412,1.1584094,48.81,1573921,100.0,-97.93451,-888.1065,0.055332597,[ 0.529 -0.593  0.207  0.376 -0.035],0.097712174,17.282066,4161.570950746536,100.0
1.0013078,1.942435,-97.09543,337,,33700,0.9031787,0.9967769,0.299462,1.3846555,-99.59581,-145.6845787240788,1.000781,-897.80524,100,-90.40252,1.0637116,49.77,1578898,100.0,-97.33802,-897.66846,0.026727796,[ 0.533 -0.592  0.208  0.374 -0.034],0.099565215,6.8286967,4177.205416679382,100.0
1.0025827,1.4384,-97.27543,338,,33800,0.9124101,0.9927425,0.28736773,1.384413,-99.750175,-141.99151793148968,1.001081,-903.6568,100,-93.81407,1.1228777,45.35,1583433,100.0,-97.94001,-903.3213,0.03499671,[ 0.535 -0.592  0.208  0.373 -0.034],0.090757445,11.435534,4192.147751092911,100.0
1.0012418,1.77864,-97.28779,339,,33900,0.93129665,0.9972086,0.3075492,1.3837906,-99.69625,-149.01066161332298,1.0005646,-900.7727,100,-91.46016,1.0611424,52.86,1588719,100.0,-97.577034,-900.6017,0.02316671,[ 0.535 -0.594  0.208  0.37  -0.034],0.10574768,6.77587,4208.532951831818,100.0
1.0006148,1.9831253,-97.39998,340,,34000,0.9664429,0.99884325,0.28544682,1.3839046,-99.63524,-140.8782816427292,1.0001146,-896.7818,100,-90.358154,1.0289364,44.74,1593193,100.0,-97.49815,-896.73004,0.0093746865,[ 0.534 -0.593  0.208  0.369 -0.035],0.08948603,4.7691927,4223.07982301712,100.0
1.0010623,1.9413322,-97.11748,341,,34100,0.92928666,0.99777514,0.3008946,1.3834145,-99.79266,-146.20826775597078,1.0002667,-886.67694,100,-90.82823,1.0303088,50.31,1598224,100.0,-97.32143,-886.5749,0.015143276,[ 0.534 -0.593  0.207  0.369 -0.035],0.10064205,7.420997,4238.395588159561,100.0
1.0016676,1.8166683,-97.41828,342,,34200,0.9382229,0.99591,0.2953951,1.38342,-99.54441,-144.6373596867507,1.0006067,-896.7729,100,-90.468155,1.0778986,48.26,1603050,100.0,-97.741104,-896.61017,0.022710439,[ 0.534 -0.592  0.207  0.37  -0.035],0.09655305,6.8674383,4252.0990879535675,100.0
1.001871,1.8061305,-97.10184,343,,34300,0.89508075,0.99514455,0.30088767,1.3819462,-99.51871,-146.40070550011475,1.0009645,-892.771,100,-92.40361,1.0676118,50.28,1608078,100.0,-97.53841,-892.54114,0.031150194,[ 0.533 -0.593  0.207  0.368 -0.035],0.100604944,7.8133445,4267.361994743347,100.0
1.0027292,1.9690207,-96.91237,344,,34400,0.91782784,0.9938995,0.2963761,1.3817216,-99.69343,-144.63353628766055,1.0015665,-900.9457,100,-90.68975,1.0887814,48.59,1612937,99.992035,-97.421005,-900.6926,0.033681013,[ 0.534 -0.592  0.207  0.366 -0.037],0.09723467,10.564783,4283.786124229431,100.0
1.0024621,2.0009818,-97.05155,345,,34500,0.86296415,0.9945959,0.29793265,1.3813006,-99.704605,-145.24195048743718,1.0010097,-906.5898,100,-90.630005,1.0718188,49.19,1617856,100.0,-97.45941,-906.3698,0.03284215,[ 0.532 -0.593  0.207  0.364 -0.037],0.098416485,10.518003,4299.459979057312,100.0
1.0054952,1.7139466,-96.70244,346,,34600,0.8235988,0.9872944,0.29575375,1.3807669,-99.70247,-144.63067361514427,1.0033871,-895.6434,100,-91.82283,1.1402277,48.32,1622688,100.0,-97.67309,-895.0836,0.060088262,[ 0.535 -0.594  0.208  0.363 -0.038],0.096731834,25.42264,4315.681267976761,100.0
1.0007364,1.6258787,-97.51388,347,,34700,0.947901,0.99731344,0.2842785,1.3809749,-99.58844,-140.7092521559298,1.0002323,-872.81396,100,-90.682526,1.0329807,44.32,1627120,100.0,-97.71622,-872.6849,0.015610885,[ 0.539 -0.594  0.209  0.363 -0.038],0.08865391,4.511468,4329.778110980988,100.0
1.002178,1.8058645,-97.13326,348,,34800,0.8948917,0.9945892,0.28496253,1.3804016,-99.735435,-140.77572526205824,1.0014961,-885.0259,100,-89.68863,1.0919281,44.53,1631573,100.0,-97.575195,-884.79816,0.036847677,[ 0.541 -0.596  0.21   0.364 -0.038],0.08910279,13.115783,4343.89728808403,100.0
1.0055594,1.9771836,-96.44568,349,,34900,0.81133187,0.9876657,0.28756088,1.3797903,-99.71992,-141.55839688804943,1.0044559,-892.09033,100,-89.47033,1.1492449,45.37,1636110,100.0,-97.53914,-891.53784,0.062810786,[ 0.539 -0.596  0.209  0.362 -0.039],0.09084441,27.138536,4358.968246936798,100.0
1.0018505,1.7317978,-97.064415,350,,35000,0.8945972,0.9942692,0.29661864,1.3808595,-99.66086,-144.82116520395067,1.0008996,-895.2313,100,-92.93715,1.0841625,48.69,1640979,100.0,-97.540504,-894.9817,0.031711917,[ 0.542 -0.593  0.209  0.363 -0.039],0.09742691,11.865351,4373.634719133377,100.0
1.0004193,1.7538832,-97.493904,351,,35100,0.9426881,0.9985861,0.2984941,1.3802526,-99.72864,-145.64786307647327,1.0001394,-903.6434,100,-91.2168,1.0357,49.43,1645922,100.0,-97.59069,-903.5896,0.013575246,[ 0.542 -0.592  0.21   0.365 -0.038],0.09886856,4.7777033,4389.058114528656,100.0
1.0006698,1.7440318,-97.375206,352,,35200,0.9298502,0.9977632,0.28649008,1.3793647,-99.68772,-141.24618257165096,1.000354,-876.88403,100,-91.288185,1.0517554,45.09,1650431,100.0,-97.5178,-876.81,0.019321188,[ 0.541 -0.591  0.21   0.366 -0.039],0.090193026,5.856172,4404.4035675525665,100.0
1.003259,1.8053125,-97.27159,353,,35300,0.89901644,0.9958992,0.28923568,1.3797737,-99.80115,-142.29801850216853,1.0005214,-883.51263,100,-91.69321,1.0723835,46.05,1655036,100.0,-97.599365,-883.3413,0.019821478,[ 0.542 -0.589  0.21   0.366 -0.04 ],0.09212297,5.9203916,4419.858668088913,100.0
1.0006745,1.57548,-97.540955,354,,35400,0.9469287,0.9978816,0.27828938,1.380345,-99.71116,-138.7199756391285,1.0003741,-879.0114,100,-91.61618,1.0426111,42.29,1659265,100.0,-97.70619,-878.92377,0.018213773,[ 0.543 -0.589  0.209  0.365 -0.039],0.08459371,4.9270687,4433.590107917786,100.0
1.0041783,1.7743014,-96.698746,355,,35500,0.9154733,0.9920026,0.3065517,1.382818,-99.787964,-148.32067053493913,1.0010991,-907.0089,100,-92.03312,1.0734575,52.42,1664507,100.0,-97.34445,-906.6841,0.030999642,[ 0.544 -0.588  0.21   0.366 -0.039],0.10490912,8.364456,4449.886828422546,100.0
1.0029058,1.8574623,-96.92949,356,,35600,0.8973427,0.9921976,0.29743308,1.3846731,-99.54025,-145.1919925864787,1.0010135,-878.9192,100,-91.657684,1.0728102,48.96,1669403,100.0,-97.61394,-878.5795,0.028866382,[ 0.545 -0.587  0.21   0.365 -0.036],0.097993515,11.65399,4464.556640625,100.0
1.0012282,1.8583648,-97.576805,357,,35700,0.9359854,0.9973247,0.2808907,1.3836793,-99.7117,-139.65189990613658,1.0007167,-894.3131,100,-91.4026,1.0457158,43.16,1673719,100.0,-97.8002,-894.2014,0.025607869,[ 0.546 -0.59   0.21   0.363 -0.034],0.086337835,7.2541175,4478.475944280624,100.0
1.0016798,1.7489069,-97.148155,358,,35800,0.92106855,0.99468654,0.2924286,1.3818645,-99.655,-143.3585804326514,1.0010432,-872.6482,100,-92.32854,1.077915,47.17,1678436,100.0,-97.55046,-872.4307,0.030225009,[ 0.548 -0.589  0.211  0.362 -0.035],0.09437946,8.640059,4491.46074795723,100.0
1.0020663,1.6847377,-96.76084,359,,35900,0.87186736,0.9925,0.30232155,1.3808595,-99.67965,-146.80917340756326,1.0007704,-890.8596,100,-92.95752,1.0539792,50.8,1683516,100.0,-97.385315,-890.5254,0.027330663,[ 0.546 -0.589  0.21   0.361 -0.037],0.10166672,9.411692,4507.841646194458,100.0
1.0040008,1.6872244,-96.4898,360,,36000,0.85061765,0.9884544,0.29239276,1.3774173,-99.78045,-143.20149599961212,1.0021571,-875.48566,100,-92.48892,1.1226921,47.1,1688226,100.0,-97.48225,-874.9622,0.048090924,[ 0.547 -0.59   0.21   0.358 -0.038],0.09429381,18.323233,4523.13778424263,100.0
1.0046122,1.7653422,-96.85032,361,,36100,0.81321084,0.9900532,0.30606258,1.378536,-99.65822,-148.38257870831,1.0030235,-905.99243,100,-91.04655,1.1269778,52.21,1693447,100.0,-97.57973,-905.61975,0.048976246,[ 0.549 -0.59   0.211  0.359 -0.042],0.10450635,15.542042,4540.1805300712585,100.0
1.00041,1.7565701,-97.47595,362,,36200,0.94710267,0.99899495,0.28944096,1.3779227,-99.740036,-142.3228594666828,1.0001497,-889.08295,100,-92.63315,1.0392531,46.14,1698061,100.0,-97.560394,-889.03876,0.013538259,[ 0.551 -0.588  0.212  0.359 -0.04 ],0.09228713,4.0666385,4555.240104436874,100.0
1.003357,1.9535593,-96.42693,363,,36300,0.893288,0.98775274,0.2953243,1.3808359,-99.65644,-144.20556543402333,1.0015191,-888.5311,100,-91.576004,1.1319848,48.16,1702877,100.0,-97.42405,-888.0174,0.034667157,[ 0.551 -0.587  0.212  0.358 -0.041],0.09641471,11.345946,4569.8702228069305,100.0
1.0042338,1.8718517,-96.870186,364,,36400,0.89664805,0.99206454,0.28686684,1.3809518,-99.56665,-141.45924121760007,1.0024279,-879.5668,100,-91.165794,1.1721604,45.15,1707392,100.0,-97.64211,-879.18427,0.046650425,[ 0.551 -0.588  0.212  0.356 -0.038],0.0903783,17.295021,4583.8830308914185,100.0
1.003464,1.8433506,-96.79797,365,,36500,0.8687135,0.9922873,0.28160134,1.3808885,-99.608055,-139.50496554686652,1.0022832,-891.6994,100,-91.28989,1.124478,43.35,1711727,100.0,-97.49972,-891.3081,0.045304477,[ 0.547 -0.589  0.212  0.353 -0.038],0.08676166,16.773327,4598.287872076035,100.0
1.0055791,1.9272188,-96.36415,366,,36600,0.87377083,0.98648024,0.2699847,1.3814667,-99.745636,-135.63400975707953,1.004124,-865.96594,100,-90.595345,1.1967562,39.48,1715675,100.0,-97.47928,-865.33746,0.056233022,[ 0.55  -0.588  0.213  0.355 -0.038],0.0790477,24.018948,4611.5878183841705,100.0
1.0039141,1.8518881,-96.82324,367,,36700,0.8609135,0.9915811,0.2857535,1.3814868,-99.564545,-140.98683664642687,1.0029641,-881.8306,100,-90.450066,1.123529,44.78,1720153,100.0,-97.555,-881.41943,0.05151456,[ 0.546 -0.589  0.211  0.354 -0.037],0.08962577,18.066784,4626.403019428253,100.0
1.0020033,1.5661228,-97.3118,368,,36800,0.92953426,0.99454296,0.28562263,1.3824435,-99.82074,-141.19978331379963,1.0004653,-869.7014,100,-92.84934,1.068996,44.76,1724629,100.0,-97.76785,-869.45215,0.021595532,[ 0.549 -0.588  0.212  0.355 -0.037],0.089558914,7.1416054,4640.739223718643,100.0
1.0022671,1.7641984,-97.266266,369,,36900,0.9170182,0.99497515,0.2893496,1.3823767,-99.64704,-142.40796442312714,1.0007813,-862.4204,100,-92.42335,1.0785269,46.07,1729236,100.0,-97.68977,-862.20703,0.024065163,[ 0.548 -0.585  0.211  0.356 -0.036],0.09218336,7.3897057,4655.52162361145,100.0
1.0013752,2.2594256,-96.86658,370,,37000,0.91756284,0.996955,0.30259103,1.3827035,-99.708496,-146.59977718810632,1.0009042,-902.83984,100,-89.97226,1.1099916,50.95,1734331,99.998505,-97.12308,-902.7036,0.029375145,[ 0.549 -0.584  0.211  0.354 -0.037],0.10192812,7.426549,4670.238045692444,100.0
1.0010415,2.1036136,-97.192535,371,,37100,0.9418395,0.9968161,0.29566082,1.3814826,-99.7246,-144.3979134392086,1.0004802,-894.55963,100,-89.09444,1.0462779,48.37,1739168,100.0,-97.44551,-894.39197,0.020123914,[ 0.548 -0.587  0.211  0.354 -0.036],0.09675744,6.7806435,4686.3545026779175,100.0
1.0005085,1.8285452,-97.55491,372,,37200,0.96022165,0.99884826,0.28408337,1.3817419,-99.73373,-140.60737240577134,1.0002649,-888.7577,100,-92.325745,1.0564831,44.26,1743594,100.0,-97.650604,-888.7073,0.01699206,[ 0.546 -0.586  0.21   0.353 -0.037],0.08852841,4.521577,4701.527411699295,100.0
1.0015515,1.6916407,-97.327515,373,,37300,0.9111925,0.9954345,0.28788048,1.3807709,-99.72782,-141.88175247972285,1.0008448,-887.5044,100,-90.15753,1.076325,45.56,1748150,100.0,-97.69719,-887.31323,0.030716665,[ 0.546 -0.587  0.21   0.353 -0.037],0.091152884,9.423091,4715.961943149567,100.0
1.0018599,1.7984703,-97.16655,374,,37400,0.90527004,0.99595404,0.28446287,1.3803464,-99.66407,-140.51689432318915,1.0013524,-890.5969,100,-91.74452,1.0757874,44.37,1752587,100.0,-97.49676,-890.42346,0.03324846,[ 0.545 -0.583  0.21   0.352 -0.038],0.088772126,12.265229,4731.031913518906,100.0
1.001421,1.9883536,-97.064835,375,,37500,0.92877007,0.9967821,0.28233752,1.3813958,-99.68366,-139.6326484696965,1.0008221,-881.6314,100,-91.00238,1.0803729,43.64,1756951,100.0,-97.35578,-881.4785,0.028422492,[ 0.547 -0.583  0.21   0.353 -0.039],0.08730601,8.700954,4744.321614265442,100.0
1.0017902,1.8644043,-97.03279,376,,37600,0.8868787,0.99474376,0.29061484,1.3795274,-99.72809,-142.6400355107972,1.0010082,-888.61383,100,-91.487144,1.066556,46.51,1761602,99.99109,-97.50676,-888.37836,0.029605882,[ 0.547 -0.584  0.21   0.353 -0.038],0.09306754,9.199498,4758.317441701889,100.0
1.0012158,1.5047687,-97.49126,377,,37700,0.9379824,0.99585336,0.2837517,1.3817434,-99.65086,-140.6677624244698,1.0004644,-867.2218,100,-93.730545,1.0591065,44.13,1766015,99.993126,-97.84553,-867.0239,0.020834751,[ 0.548 -0.584  0.211  0.354 -0.039],0.08828722,5.470646,4772.415829658508,100.0
1.001981,2.0193796,-96.91866,378,,37800,0.90897876,0.9942325,0.2952836,1.3795334,-99.67268,-144.22083751536056,1.0005507,-897.8811,100,-90.811356,1.0666993,48.21,1770836,100.0,-97.41391,-897.5975,0.024588084,[ 0.546 -0.583  0.211  0.354 -0.037],0.09645776,7.74882,4788.074536085129,100.0
1.005962,1.9448018,-96.18661,379,,37900,0.8011299,0.98803455,0.2717997,1.3785512,-99.69765,-136.0566654825791,1.0037677,-862.04443,100,-91.1979,1.1464936,40.06,1774842,100.0,-97.31378,-861.4834,0.05552689,[ 0.547 -0.585  0.211  0.354 -0.039],0.080212705,24.541021,4801.567125320435,100.0
1.0018047,1.9856893,-97.1733,380,,38000,0.90844244,0.99672514,0.29976225,1.3797886,-99.80368,-145.88788105904615,1.0007741,-906.65466,100,-88.548325,1.0681671,49.88,1779830,100.0,-97.43798,-906.52576,0.024522591,[ 0.544 -0.585  0.21   0.354 -0.04 ],0.099789254,6.3503647,4817.815118074417,100.0
1.0008292,1.8037447,-97.388306,381,,38100,0.97383666,0.9976083,0.27931198,1.380423,-99.60912,-138.87248859215734,1.0002048,-889.92,100,-90.38463,1.0463129,42.63,1784093,99.99963,-97.59219,-889.81116,0.012196127,[ 0.546 -0.586  0.21   0.353 -0.039],0.08527467,4.538885,4831.781116247177,100.0
1.0011234,1.6506025,-97.33044,382,,38200,0.9014997,0.9967392,0.28587642,1.3797903,-99.62473,-141.14502563664797,1.0003121,-886.02203,100,-92.30043,1.054717,44.87,1788580,100.0,-97.598915,-885.88666,0.020171743,[ 0.545 -0.584  0.209  0.352 -0.038],0.08976141,5.944235,4846.501159191132,100.0
1.0009401,1.7874471,-97.29035,383,,38300,0.95611346,0.9970881,0.2765606,1.3793633,-99.67839,-137.89368260608538,1.0002592,-871.87177,100,-91.76961,1.047493,41.71,1792751,100.0,-97.53996,-871.7092,0.0142905945,[ 0.546 -0.584  0.209  0.351 -0.039],0.083434895,4.464112,4860.247229814529,100.0
1.0035167,1.879323,-97.04297,384,,38400,0.9158005,0.99276096,0.28387952,1.3799752,-99.53746,-140.43126341236598,1.0020978,-877.6548,100,-90.659065,1.1170009,44.14,1797165,99.977936,-97.628456,-877.33624,0.03924367,[ 0.543 -0.581  0.208  0.35  -0.04 ],0.08833381,12.50441,4874.873322963715,100.0
1.0005226,1.8429079,-97.362206,385,,38500,0.9658805,0.99854136,0.29726154,1.3799117,-99.77074,-145.06202316774238,1.0001389,-880.6061,100,-92.36997,1.0364692,48.97,1802062,100.0,-97.48117,-880.54144,0.010837513,[ 0.539 -0.58   0.206  0.349 -0.039],0.09795213,4.7098937,4889.8023364543915,100.0
1.0010769,1.8865544,-96.974884,386,,38600,0.93149894,0.9967111,0.28513342,1.3814653,-99.776825,-140.4523405304975,1.0004911,-886.59326,100,-91.78197,1.0558184,44.61,1806523,100.0,-97.23772,-886.4591,0.019439412,[ 0.54  -0.581  0.207  0.349 -0.039],0.08924244,5.430969,4903.176666736603,100.0
1.0055006,1.9254992,-96.45327,387,,38700,0.84079194,0.9875478,0.2826541,1.3807448,-99.66783,-139.85804749147061,1.0035911,-853.6963,100,-91.49106,1.1270077,43.67,1810890,100.0,-97.52637,-853.13495,0.0600973,[ 0.54  -0.581  0.207  0.35  -0.037],0.087435804,24.063013,4917.038969039917,100.0
1.000832,1.8092408,-97.46634,388,,38800,0.91441447,0.99791956,0.29794002,1.3799933,-99.71569,-145.4265721256204,1.0002942,-902.3356,100,-90.61394,1.040181,49.21,1815811,100.0,-97.62378,-902.254,0.018168634,[ 0.543 -0.579  0.208  0.348 -0.038],0.09843582,5.6667585,4933.504641056061,100.0
1.0029155,1.6476793,-97.02837,389,,38900,0.87768894,0.9927027,0.30144805,1.3799988,-99.61791,-146.73404063180755,1.0012844,-898.96405,100,-92.19463,1.1037234,50.48,1820859,100.0,-97.634735,-898.6479,0.037488136,[ 0.543 -0.58   0.208  0.35  -0.039],0.10102077,9.584908,4949.332051038742,100.0
1.0024898,1.9112009,-96.99261,390,,39000,0.9226123,0.9939103,0.2965559,1.3809468,-99.71512,-144.72022152554683,1.0018454,-894.2804,100,-91.899536,1.1121448,48.67,1825726,100.0,-97.46374,-894.0077,0.03616583,[ 0.544 -0.581  0.21   0.349 -0.039],0.09738283,11.081948,4964.524540185928,100.0
1.0022283,1.7098147,-97.47678,391,,39100,0.91840875,0.9952739,0.2915388,1.3793688,-99.64961,-143.32474071443235,1.0007026,-879.123,100,-92.63374,1.0582074,46.86,1830412,100.0,-97.817764,-878.9608,0.023639297,[ 0.542 -0.581  0.209  0.349 -0.038],0.093752384,7.3454514,4978.462653636932,100.0
1.0023403,1.8923998,-97.086754,392,,39200,0.90281713,0.9940325,0.27878425,1.3792778,-99.67353,-138.69221058899154,1.0006931,-871.935,100,-90.83755,1.0836018,42.42,1834654,100.0,-97.603226,-871.67114,0.026941387,[ 0.539 -0.581  0.209  0.35  -0.04 ],0.08488414,9.875148,4992.544296503067,100.0
1.0031853,1.7195448,-97.025894,393,,39300,0.8497995,0.9928414,0.29718068,1.378442,-99.66129,-145.19609094719974,1.0008827,-901.0461,100,-91.97748,1.0659344,48.88,1839542,100.0,-97.68418,-900.68646,0.034693856,[ 0.538 -0.579  0.209  0.347 -0.04 ],0.09781924,12.5458975,5008.300005197525,100.0
1.0006924,1.6464279,-97.59261,394,,39400,0.9329381,0.99838763,0.2870522,1.3783922,-99.614525,-141.67030945377704,1.0004909,-872.82715,100,-91.90077,1.057323,45.29,1844071,100.0,-97.729454,-872.75226,0.023814712,[ 0.541 -0.583  0.209  0.345 -0.041],0.0905922,6.392774,5023.661685466766,100.0
1.0060945,1.6974353,-96.55539,395,,39500,0.8501276,0.9862714,0.28225324,1.3785579,-99.49842,-139.80548591568007,1.0045818,-877.6385,100,-90.677505,1.2058837,43.53,1848424,100.0,-97.6122,-877.0836,0.07018508,[ 0.54  -0.584  0.209  0.346 -0.041],0.08716106,33.4474,5037.207456111908,100.0
1.0022174,1.878009,-97.00894,396,,39600,0.88651776,0.994504,0.29182106,1.3773292,-99.76129,-143.0323402626981,1.00143,-866.8154,100,-91.048386,1.0808802,46.95,1853119,100.0,-97.43913,-866.5869,0.038588002,[ 0.537 -0.587  0.208  0.344 -0.04 ],0.09394405,12.920308,5051.978952884674,100.0
1.0016733,1.9394346,-97.03073,397,,39700,0.9352094,0.9941397,0.29082844,1.3794465,-99.81215,-142.71741668683646,1.000726,-864.14636,100,-90.68821,1.0676761,46.59,1857778,100.0,-97.49725,-863.90186,0.021880087,[ 0.536 -0.588  0.208  0.343 -0.042],0.09322431,7.4220805,5066.464290857315,100.0
1.0003546,1.7872574,-97.37528,398,,39800,0.94931316,0.99908304,0.30159825,1.379276,-99.702225,-146.61736093627115,1.0002213,-890.5351,100,-92.41696,1.0300535,50.59,1862837,100.0,-97.43496,-890.50397,0.014209559,[ 0.534 -0.585  0.207  0.342 -0.039],0.10118652,4.5879593,5081.777524471283,100.0
1.0050288,1.5129678,-96.78658,399,,39900,0.8496693,0.98652315,0.2769291,1.3779533,-99.7413,-138.22730531616742,1.0040793,-880.2907,100,-92.59514,1.159847,41.75,1867012,100.0,-97.75953,-879.7937,0.062351793,[ 0.534 -0.584  0.207  0.342 -0.04 ],0.08358745,28.505781,5094.360288619995,100.0
1.0002903,1.8269318,-97.33647,400,,40000,0.96498466,0.9991403,0.2930415,1.3770679,-99.70065,-143.43918679397655,1.0000994,-886.3041,100,-91.04475,1.0245781,47.43,1871755,100.0,-97.409836,-886.26404,0.010074943,[ 0.532 -0.587  0.206  0.341 -0.041],0.09486617,4.550806,5109.641220331192,100.0
1.0033422,1.8574476,-97.260826,401,,40100,0.88586134,0.99247146,0.2817533,1.3773302,-99.75067,-139.9812832055197,1.0015554,-866.35425,100,-88.90596,1.0837636,43.42,1876097,99.99599,-97.86753,-866.02576,0.04087588,[ 0.532 -0.588  0.207  0.341 -0.042],0.08688902,14.694663,5124.055606126785,100.0
1.0011203,1.6944244,-97.37233,402,,40200,0.93719375,0.99645585,0.2859427,1.3775798,-99.729324,-141.23553009697764,1.0005428,-887.92993,100,-90.702255,1.059117,44.89,1880586,100.0,-97.68021,-887.7661,0.021710213,[ 0.532 -0.592  0.208  0.342 -0.042],0.08980531,6.345394,5138.257337331772,100.0
1.0019999,2.0043669,-96.92573,403,,40300,0.92262214,0.99670404,0.29596484,1.3763527,-99.68025,-144.2749707884868,1.0008377,-906.6787,100,-91.54147,1.0764923,48.47,1885433,100.0,-97.223885,-906.52924,0.027800888,[ 0.531 -0.591  0.207  0.341 -0.041],0.09697031,9.053587,5153.654492139816,100.0
1.0011517,1.806585,-97.328026,404,,40400,0.93517745,0.99737906,0.29142195,1.3755169,-99.70279,-142.97975176550273,1.0006945,-887.31836,100,-92.845825,1.0900131,46.83,1890116,100.0,-97.5111,-887.2247,0.026313737,[ 0.532 -0.59   0.207  0.34  -0.043],0.0936785,7.3958178,5167.8218286037445,100.0
1.0010141,1.9264218,-97.0406,405,,40500,0.95266074,0.99648577,0.29535538,1.3768424,-99.529205,-144.15474514561507,1.0004096,-877.37537,100,-91.17911,1.0688257,48.25,1894941,100.0,-97.349075,-877.2025,0.01891564,[ 0.53  -0.59   0.206  0.34  -0.043],0.096526995,6.523899,5182.912729024887,100.0
1.0032207,1.7475307,-96.71952,406,,40600,0.87663573,0.99189425,0.2902706,1.375442,-99.80886,-142.4644823684083,1.0011805,-900.1142,100,-92.52721,1.0985276,46.37,1899578,100.0,-97.43828,-899.7492,0.03639304,[ 0.529 -0.588  0.205  0.339 -0.042],0.092807695,13.8918085,5196.8683886528015,100.0
1.0125779,1.6884434,-95.57704,407,,40700,0.7299119,0.97151315,0.2838682,1.3746234,-99.7861,-140.621119823899,1.0104948,-862.7031,100,-92.17888,1.3005631,43.95,1903973,100.0,-97.97244,-861.51086,0.0845158,[ 0.529 -0.589  0.205  0.336 -0.044],0.088126175,43.879463,5210.579352617264,100.0
1.0041451,1.906357,-96.5835,408,,40800,0.83243585,0.9872737,0.28182107,1.3755403,-99.713554,-139.5016758060999,1.0032483,-874.0323,100,-90.7023,1.165696,43.41,1908314,100.0,-97.45087,-873.5818,0.05531152,[ 0.533 -0.584  0.205  0.337 -0.044],0.0869,23.694227,5223.777196407318,100.0
1.0042837,1.77026,-96.44392,409,,40900,0.88421535,0.9869816,0.29243773,1.3780403,-99.71796,-143.11456446664982,1.0026977,-887.198,100,-91.872665,1.1902467,47.12,1913026,100.0,-97.390724,-886.6743,0.04570557,[ 0.532 -0.587  0.204  0.336 -0.043],0.094325274,15.801161,5238.979099988937,100.0
