InitialReturnMean,MeanIW,StdD2w0t,MaxIW,Weights,Bound,Iteration,ReturnStepMax,TimestepsSoFar,StdIW,InitialReturnMax,InitialReturnStd,EpLenMean,InitialBound,MeanD2w0t,MinIW,EpThisIter,TimeElapsed,EmpiricalD2,InitialReturnMin,EpisodesSoFar,EpRewMean,ReturnMeanIW,MeanEntropy,ReturnStepMaxmin,MinD2w0t,MaxD2w0t,J_sample_variance
-10.195745,0.9998899,25668.793,133.22823,[-1.19  -0.871 -0.073 -0.751 -1.255],-7.6339765,415,1.0,14021037,5.0572743,8.547971,5.7169685,500.0,-10.312094,9646.823,4.273529e-08,100,18966.760626077652,116218.08,-21.909454,41500,-7.171989845974882,-7.1707788,0.16064064,,1.0000304,421648.84,573.19525
-9.565155,0.71453047,26176.986,79.11478,[-1.189 -0.883 -0.075 -0.748 -1.258],-8.82878,416,1.0,14071037,2.092418,21.47774,7.880921,500.0,-9.630377,6163.669,6.909675e-07,100,19068.073657989502,74591.78,-25.60925,41600,-4.020396860492384,-8.617765,0.16051875,,1.0040562,560256.4,52.27201
-8.871795,1.068398,26734002.0,208.71289,[-1.188 -0.882 -0.085 -0.749 -1.258],-5.377211,417,1.0,14121037,6.3845444,18.488243,7.612488,500.0,-8.877594,5229924.0,9.368331e-08,100,19161.57347559929,89924650.0,-28.722956,41700,0.35746113152828257,-5.128107,0.16453652,,1.0000461,594562700.0,619.99054
-11.037993,0.895295,24.140945,26.84961,[-1.212 -0.894 -0.092 -0.746 -1.254],-10.584474,418,1.0,14171037,1.760234,9.501247,6.8774304,500.0,-11.195695,14.632645,0.0007543167,100,19257.052892446518,69.03809,-30.07033,41800,-9.721001259402149,-10.391336,0.1644886,,1.0000058,188.1568,45.805603
-10.654602,0.9826675,88874.93,48.753777,[-1.212 -0.892 -0.087 -0.749 -1.254],-8.214251,419,1.0,14221037,2.8011637,7.6304545,7.4605227,500.0,-10.77846,12815.296,1.4442797e-06,100,19348.904307842255,167233.81,-30.414513,41900,-7.634993238374424,-7.7362657,0.16124235,,1.001074,2893839.2,151.0436
-8.289941,0.65545905,332219.0,82.43736,[-1.211 -0.894 -0.096 -0.753 -1.258],-5.2707644,420,1.0,14271037,2.3062878,12.0914955,7.8289695,500.0,-8.3681965,91342.31,3.6726172e-07,100,19449.909515857697,1281322.2,-24.545837,42000,-4.823879771845445,-4.5909305,0.15899757,,1.0000111,10073989.0,373.0831
-9.790179,0.6246485,67452.53,38.86738,[-1.211 -0.915 -0.094 -0.778 -1.26 ],-8.691852,421,100.0,14320741,1.5503067,5.561893,5.3454638,497.04,-9.850123,14877.099,1.3552356e-07,100,19546.033457517624,191645.7,-22.729515,42100,-3.695179691190914,-8.441208,0.15948488,99.0,,2472243.0,117.30569
-10.065968,1.3991481,284581.53,433.47852,[-1.214 -0.915 -0.085 -0.777 -1.259],-8.431935,422,1.0,14370741,9.531091,28.868616,6.7023535,500.0,-10.104786,41105.18,3.880803e-07,100,19632.5659532547,594448.6,-28.712383,42200,-2.3928887228009366,-8.202963,0.15954515,,1.0000058,11622524.0,370.29105
-10.199459,0.5795467,226181.27,275.70157,[-1.216 -0.922 -0.078 -0.773 -1.259],-4.781315,423,1.0,14420741,5.2133965,8.458879,6.7506223,500.0,-10.245953,42147.348,1.2190893e-09,100,19728.110822677612,581216.25,-27.22553,42300,-2.8660244331418325,-4.5117803,0.15699816,,1.0000129,5672031.0,2610.9043
-9.088284,0.63108253,5539231.5,113.63691,[-1.231 -0.91  -0.084 -0.776 -1.262],-4.9588194,424,1.0,14470741,2.6436589,12.191944,6.5994554,500.0,-9.125025,1494569.0,3.989775e-09,100,19824.693497419357,24425190.0,-28.116917,42400,-2.264827646591633,-4.0093083,0.15629883,,1.0000219,107438560.0,1302.9192
-9.963265,0.90709865,19011.268,184.25752,[-1.238 -0.903 -0.086 -0.786 -1.263],-8.676349,425,100.0,14520140,3.7848008,8.740274,6.6853604,493.99,-10.115615,4601.761,1.7891458e-06,100,19924.10151219368,54650.99,-35.991764,42500,-9.391166279026207,-8.22215,0.1568145,99.0,,667550.5,220.59259
-9.658385,0.966331,113890.805,169.97156,[-1.235 -0.906 -0.077 -0.784 -1.262],-5.5246654,426,100.0,14569891,4.1730247,4.085472,5.5738497,497.51,-9.736149,22417.936,1.4750617e-07,100,20020.245507001877,285041.6,-23.207361,42600,-4.793466922148386,-5.139426,0.15754439,99.0,,3318670.2,631.8192
-9.648279,1.0234635,1.9024905,17.11221,[-1.245 -0.896 -0.07  -0.781 -1.261],-9.492771,427,1.0,14619891,1.2609859,8.070192,5.325674,500.0,-9.714537,2.3810637,0.008016847,100,20116.155833005905,5.0240836,-26.904503,42700,-4.084300169179644,-9.421399,0.15728754,,1.0000544,15.895511,33.497337
-8.8920145,0.9611326,0.9965165,7.8184557,[-1.249 -0.898 -0.074 -0.784 -1.262],-8.820023,428,1.0,14669891,0.7283279,16.948809,5.800298,500.0,-8.97946,1.9837037,0.014788106,100,20206.716675043106,3.5778234,-23.30233,42800,-5.390339818568872,-8.726947,0.15721142,,1.0001543,6.300288,43.471325
-9.338706,2.2825136,1705811.5,731.3297,[-1.249 -0.896 -0.077 -0.785 -1.262],9.553405,429,100.0,14719577,23.387522,17.367012,6.704219,496.86,-9.508984,435909.1,7.0481265e-09,100,20296.60339999199,7084283.0,-23.777706,42900,-10.496310956182647,12.04946,0.16674781,99.0,,33852468.0,48131.477
-8.873978,0.9049754,4996472300.0,459.93884,[-1.227 -0.909 -0.078 -0.783 -1.252],-1.6722565,430,1.0,14769577,10.531497,6.212969,6.470681,500.0,-8.876984,616043970.0,9.701544e-12,100,20399.097645282745,14555779000.0,-24.40376,43000,0.18529945273631263,-0.5985284,0.16516422,,1.0000274,348567240000.0,6529.952
-8.025916,1.0003617,0.33975148,6.329954,[-1.23  -0.914 -0.069 -0.774 -1.254],-7.953967,431,1.0,14819577,0.49790022,8.938344,6.3297296,500.0,-8.054366,1.3370826,0.10647208,100,20495.37057185173,1.7728173,-21.938473,43100,1.7537321029976567,-7.9247594,0.16505131,,1.0002408,2.6667304,49.836006
-9.699381,1.7493469,2471944.2,557.22437,[-1.23  -0.915 -0.067 -0.774 -1.254],-5.1976743,432,1.0,14869577,19.00551,7.189436,6.30214,500.0,-9.729478,716964.8,4.1578932e-08,100,20586.607605218887,11455054.0,-25.894005,43200,-1.855292370165269,-4.6246285,0.16566166,,1.0000007,44355024.0,1533.1375
-8.163632,1.039052,2007.3987,113.14154,[-1.228 -0.908 -0.066 -0.784 -1.253],-6.3984995,433,1.0,14919577,3.8882685,11.578867,6.7908015,500.0,-8.216114,622.08386,2.6243245e-06,100,20688.057448387146,5782.081,-20.404322,43300,-3.235074733022931,-6.29677,0.16564961,,1.0000002,22173.133,206.31586
-9.825399,1.1285949,63935.723,141.6849,[-1.234 -0.911 -0.058 -0.79  -1.253],-8.552939,434,1.0,14969577,3.6592803,9.670783,6.098125,500.0,-9.877609,14489.149,3.7151753e-07,100,20789.11653661728,188401.0,-28.701178,43400,-3.2183450558071365,-8.347264,0.16667467,,1.0043497,1470164.5,140.66132
-8.200777,0.9789129,2.2662637,17.825415,[-1.233 -0.909 -0.048 -0.791 -1.252],-7.8605356,435,1.0,15019577,0.95073885,15.975982,6.4638124,500.0,-8.23588,2.652102,0.003845876,100,20881.86767268181,6.128632,-23.343132,43500,-2.163828898738862,-7.822668,0.16590862,5.9604645e-08,1.0008103,14.320054,52.489033
-9.548631,1.4959503,23955.846,564.773,[-1.232 -0.909 -0.044 -0.791 -1.253],-6.960277,436,1.0,15069577,15.415635,8.306874,6.487251,500.0,-9.639652,6369.333,2.8207755e-06,100,20974.197427272797,74635.79,-28.433231,43600,-5.610844937728717,-6.666766,0.16400228,,1.0000091,494762.72,517.4086
-9.129058,1.0,0.024892747,1.0,[-1.231 -0.921 -0.052 -0.795 -1.255],-9.192515,437,100.0,15119546,,10.897434,6.3596535,499.69,-9.192515,0.99938,1.0,100,21074.643644571304,1.0,-28.256443,43700,-3.9116558629009774,-9.129058,0.16400228,99.0,,1.0,40.853733
-8.678943,0.58541316,198542.67,70.34101,[-1.231 -0.921 -0.052 -0.795 -1.255],-6.748451,438,1.0,15169546,2.6473832,9.700691,6.135209,500.0,-8.729426,47260.36,1.0983069e-06,100,21160.326586961746,617552.94,-24.65178,43800,-3.1119816472595203,-6.4149566,0.16369323,,1.000304,3210638.2,306.54886
-9.237832,1.0742977,312863300.0,264.215,[-1.232 -0.925 -0.044 -0.79  -1.255],-3.7773147,439,1.0,15219546,8.431154,11.683503,5.7103057,500.0,-9.245957,64484084.0,1.6156533e-09,100,21248.85356616974,1349081100.0,-23.363003,43900,-0.50085169936961,-2.7250252,0.16198732,,1.0000058,7520024000.0,2154.6565
-8.854703,0.78486955,2635.199,32.899918,[-1.234 -0.92  -0.042 -0.803 -1.257],-8.148921,440,1.0,15269546,1.9112517,16.80974,5.9152293,500.0,-8.928908,848.1357,1.2613731e-05,100,21336.646421432495,7524.531,-21.44294,44000,-4.574197651597256,-7.982553,0.16126746,,1.0000156,30565.879,108.580055
-8.370031,4.5895514,79395.26,1816.5424,[-1.236 -0.923 -0.036 -0.797 -1.258],-6.2604256,441,1.0,15319546,63.005676,17.24082,6.2195015,500.0,-8.386808,11732.795,3.7895526e-07,100,21420.220946073532,169284.22,-21.8656,44100,-1.0341582309734951,-6.200734,0.15669227,,1.0000416,3003319.8,419.1056
-9.3901,0.9574428,8288.232,82.53916,[-1.249 -0.903 -0.043 -0.79  -1.262],-7.8931365,442,1.0,15369546,3.7268095,4.960457,5.6711636,500.0,-9.4645,3467.1675,1.0349949e-05,100,21509.662356615067,36274.17,-26.489527,44200,-4.586260338918104,-7.655749,0.15718119,,1.0000008,152125.31,248.9229
-9.042989,0.7646445,7609491500.0,186.60675,[-1.249 -0.909 -0.042 -0.783 -1.262],-3.4820507,443,1.0,15419546,5.215298,8.594114,5.742307,500.0,-9.045538,386556930.0,6.616128e-09,100,21601.428334712982,8340523000.0,-25.282406,44300,-0.15719888470729962,-2.736182,0.16200273,,1.0000478,464374170000.0,5549.769
-10.523327,19.87849,4083256.0,15406.69,[-1.246 -0.917 -0.033 -0.775 -1.257],18.109694,444,1.0,15469546,381.72214,16.609056,7.329812,500.0,-10.612436,770035.4,3.0594826e-08,100,21695.030369758606,12635547.0,-25.7132,44400,-5.492945584870244,19.769363,0.1612558,,1.0000015,123471304.0,88205.18
-9.821934,0.8219523,32.191463,20.997854,[-1.254 -0.903 -0.023 -0.773 -1.258],-9.369772,445,1.0,15519546,1.1216677,21.281801,7.2547565,500.0,-9.849731,17.45649,3.354151e-05,100,21793.543652772903,84.0941,-27.85737,44500,-1.713426998961893,-9.334313,0.16101444,,1.0004015,352.9732,51.915527
-9.665893,1.4796658,10.796974,103.08156,[-1.254 -0.903 -0.029 -0.775 -1.258],-8.9044895,446,1.0,15569546,4.5191245,9.5221195,5.8412204,500.0,-9.675481,10.647742,0.00042957155,100,21882.641927957535,40.63165,-29.725927,44600,0.5911087513429839,-8.892698,0.16296692,,1.0000076,74.64957,70.50688
-9.7556305,3.1946177,91952.34,2938.194,[-1.242 -0.903 -0.031 -0.77  -1.256],-8.158632,447,1.0,15619546,63.412994,7.419029,6.2205515,500.0,-9.836789,15670.326,2.791483e-06,100,21977.36643266678,202591.78,-22.051355,44700,-5.0028012701141185,-7.8000827,0.16290374,,1.0001673,3269687.8,149.77307
-9.315723,1.1623621,1364189.4,196.26714,[-1.242 -0.902 -0.039 -0.775 -1.256],-7.2504663,448,1.0,15669546,5.207828,11.632606,6.686162,500.0,-9.368553,146355.92,2.648735e-07,100,22066.500599861145,2558901.0,-23.646883,44800,-3.2566252846794486,-6.8016148,0.16002227,,1.0011986,61742570.0,524.9218
-9.210933,0.68472904,2355196.8,70.03251,[-1.25  -0.9   -0.05  -0.777 -1.259],-6.672453,449,1.0,15719546,2.4315975,13.163611,6.416916,500.0,-9.219996,285596.7,3.04572e-07,100,22160.57170367241,4229347.0,-23.386324,44900,0.5587224773572013,-6.5567565,0.15972877,,1.0000011,119437620.0,353.53073
-9.7600975,1.0070891,26715.54,259.06052,[-1.248 -0.905 -0.043 -0.77  -1.259],-8.129686,450,1.0,15769546,4.4751763,12.769691,6.995105,500.0,-9.8804455,6086.0146,3.7288802e-07,100,22250.00344491005,75129.8,-27.239332,45000,-7.418603056452509,-7.7568383,0.15893634,,1.0032037,666799.0,173.3299
-10.893133,2.7331853,17498470.0,974.28265,[-1.249 -0.907 -0.034 -0.769 -1.26 ],11.95515,451,1.0,15819546,33.400047,6.934665,6.601261,500.0,-11.019006,3804646.0,5.7263905e-10,100,22346.010595083237,66132572.0,-26.701424,45100,-7.759036639562422,16.835196,0.1583705,,1.000001,472414660.0,61658.004
-9.437546,0.74676466,1485023.2,123.32206,[-1.249 -0.902 -0.036 -0.781 -1.261],-3.3695786,452,1.0,15869546,3.805384,7.931628,5.8724217,500.0,-9.49995,395264.97,3.78216e-08,100,22439.498076438904,5936708.5,-26.915224,45200,-3.8468337475700367,-2.4147708,0.1575476,,1.0000012,25094240.0,2852.3208
-9.754999,0.68665844,832.5414,39.904026,[-1.248 -0.911 -0.032 -0.773 -1.261],-8.447673,453,1.0,15919546,1.5467453,7.544186,6.037439,500.0,-9.819621,319.6531,4.5604556e-06,100,22533.427625894547,2526.5537,-26.550644,45300,-3.9834351771256564,-8.321513,0.15806825,,1.0000012,12721.004,62.63382
-10.447714,0.98010045,14.646932,67.38118,[-1.249 -0.909 -0.037 -0.78  -1.261],-10.408563,454,1.0,15969546,2.9242365,7.5182858,6.3231363,500.0,-10.522152,13.640045,0.0006145274,100,22623.377743959427,55.006954,-23.89686,45400,-4.588502637609326,-10.313507,0.15757692,,1.0000006,87.993965,85.52552
-9.914886,1.020639,0.16291915,5.068092,[-1.246 -0.908 -0.037 -0.787 -1.261],-9.887086,455,1.0,16019546,0.5096252,5.41191,6.4327126,500.0,-9.954164,1.2580588,0.16862759,100,22713.420047283173,1.5524391,-25.943577,45500,-2.4211806583257127,-9.846912,0.15716945,,1.0000002,1.6682975,52.50513
-8.294064,0.7373256,95394.77,40.50914,[-1.246 -0.909 -0.036 -0.785 -1.262],-6.619806,456,1.0,16069546,1.9515691,15.292665,6.812002,500.0,-8.330787,21474.148,2.996264e-06,100,22813.861488580704,294222.03,-23.0972,45600,-2.263677806719739,-6.44823,0.15873763,,1.004385,2809385.8,194.44641
-9.248389,1.0087115,0.44617274,8.098726,[-1.246 -0.911 -0.026 -0.786 -1.26 ],-9.210108,457,1.0,16119546,0.7287037,10.722245,5.9009347,500.0,-9.329524,1.5882314,0.05169457,100,22919.055315971375,2.4190888,-19.621899,45700,-5.001352324577352,-9.125799,0.15893854,,1.0000002,3.1658504,34.214012
-8.918916,0.78369623,54357.62,49.74763,[-1.245 -0.91  -0.025 -0.788 -1.26 ],-7.214025,458,1.0,16169546,2.1023123,11.699824,5.4420943,500.0,-8.96396,12963.76,5.2347546e-06,100,23023.220850467682,165671.52,-19.99506,45800,-2.7766220160112187,-7.0324144,0.16467667,,1.0008242,1239934.5,187.16177
-9.736175,0.96902716,17684.848,156.04898,[-1.25  -0.915 -0.016 -0.789 -1.254],-7.93398,459,1.0,16219546,4.7697926,15.519487,6.7319455,500.0,-9.755837,6591.949,2.3417413e-06,100,23128.891011476517,73708.8,-27.686445,45900,-1.2121174805545123,-7.862722,0.1651761,,1.000002,255663.7,171.87247
-9.310763,1.027122,2027.2257,142.43839,[-1.251 -0.911 -0.012 -0.798 -1.254],-6.1020384,460,1.0,16269546,5.225795,13.344507,5.5763354,500.0,-9.3934355,695.4575,1.4114004e-06,100,23235.192779779434,6234.801,-24.88231,46000,-5.096123930106825,-5.9201922,0.15411301,,1.0002435,45215.594,645.02594
-8.935988,0.6405613,885735.94,46.257286,[-1.249 -0.893 -0.008 -0.779 -1.265],-5.75163,461,1.0,16319546,1.9492595,9.1848955,6.1107974,500.0,-8.961515,184849.55,2.0204403e-08,100,23348.67134666443,3293530.0,-26.764507,46100,-1.5735634472390163,-5.493773,0.15815419,,1.0000354,16003315.0,478.21677
-9.946376,1.8710685,13486.12,531.00006,[-1.244 -0.902 -0.003 -0.797 -1.261],-7.6226273,462,1.0,16369546,15.357273,15.342124,6.550004,500.0,-10.090937,4869.005,8.4047804e-07,100,23482.134730815887,51798.75,-27.214058,46200,-8.911035081055225,-7.1475854,0.15545332,,1.000023,155548.06,332.2807
-8.207008,1.0225521,596129.4,155.77257,[-1.245 -0.902 -0.007 -0.786 -1.263],-5.4095216,463,1.0,16419546,4.7979207,8.931573,5.8810005,500.0,-8.222102,109215.414,1.6897003e-08,100,23609.714245557785,1739190.4,-20.89683,46300,-0.9304221181156269,-5.2769895,0.1458164,,1.0002505,13632654.0,226.9482
-9.4367485,0.8538428,27.35496,20.634588,[-1.228 -0.913 -0.013 -0.795 -1.273],-8.642055,464,1.0,16469546,1.2970908,9.011607,6.352642,500.0,-9.505301,15.50991,0.00017351765,100,23736.389104366302,69.799416,-22.839445,46400,-4.225832904927009,-8.555061,0.14552498,5.9604645e-08,1.0000731,193.88559,67.45209
-9.926667,1.0,,1.0000063,[-1.228 -0.914 -0.008 -0.792 -1.273],-9.967186,465,1.0,16519546,1.0630627e-06,2.2430677,5.367857,500.0,-9.967186,1.0,0.9999971,100,23863.00213289261,1.0,-27.135366,46500,-2.4977360333000065,-9.926666,0.14552498,,1.0,1.0,29.104933
-10.034728,1.1039542,210590.48,488.174,[-1.228 -0.914 -0.008 -0.792 -1.273],-3.1678278,466,1.0,16569546,11.208946,7.737755,5.4167347,500.0,-10.085212,48348.23,6.592387e-08,100,23985.139462709427,618013.6,-24.72783,46600,-3.1119840021869654,-2.8252032,0.14349693,,1.0000105,5612572.5,5057.361
-8.069562,1.288505,2980047.2,627.1289,[-1.247 -0.944 -0.012 -0.805 -1.275],-4.679313,467,1.0,16619546,12.948271,32.184597,8.092916,500.0,-8.127737,708025.44,1.5361196e-09,100,24109.70993900299,11137850.0,-23.223696,46700,3.5860417611444286,-3.607274,0.14283621,,1.000007,57034620.0,1666.4403
-9.490774,1.2046603,170004.17,295.7623,[-1.252 -0.937 -0.006 -0.813 -1.276],-7.8507743,468,1.0,16669546,7.983088,13.123797,7.0284247,500.0,-9.532481,35901.58,7.104602e-08,100,24242.535138368607,511339.8,-24.03004,46800,-2.5709096451230895,-7.6115646,0.14564683,,1.0000222,6084104.0,86.88317
-9.369456,1.0000021,,1.0001706,[-1.266 -0.924 -0.003 -0.8   -1.273],-9.427696,469,1.0,16719546,3.2297332e-05,6.6715627,6.0207896,500.0,-9.427701,1.0,0.99981683,100,24375.90174818039,1.0,-26.57537,46900,-3.5903555305653883,-9.3694515,0.14564683,,1.0,1.0,36.615963
-8.74986,1.0257994,0.30707532,13.166212,[-1.266 -0.924 -0.003 -0.8   -1.273],-8.683766,470,1.0,16769546,0.8494552,16.953447,6.6145663,500.0,-8.752943,1.4621073,0.07142877,100,24525.15977025032,2.0479305,-26.274324,47000,0.19014016994190883,-8.680573,0.14526369,,1.0000002,2.289,47.670246
-8.944113,0.8783267,193287.86,95.80629,[-1.267 -0.922 -0.003 -0.802 -1.274],-6.367655,471,1.0,16819546,3.564343,22.106415,7.1623306,500.0,-8.999359,41436.816,5.153366e-08,100,24687.438456058502,614404.9,-25.86485,47100,-3.4054406971846576,-6.046057,0.14405604,,1.0022553,5193469.5,324.26996
-9.790638,0.63912964,17514.918,122.88902,[-1.259 -0.923 -0.013 -0.801 -1.275],-7.530895,472,1.0,16869546,3.228471,30.332613,7.883665,500.0,-9.8659725,6852.749,4.6824505e-07,100,24849.92841219902,76259.37,-29.91464,47200,-4.643766807218879,-7.2476983,0.1428868,,1.0000029,270412.47,372.5993
-9.575669,2.1647336,6367162.0,744.22034,[-1.26  -0.927 -0.011 -0.793 -1.276],-6.273547,473,1.0,16919546,24.957144,13.747885,6.711488,500.0,-9.592923,1226794.0,2.7123497e-09,100,25008.79577279091,21768872.0,-24.465498,47300,-1.0635985417389633,-5.8831286,0.14265586,,1.002081,130240420.0,933.27594
-9.213472,0.4653068,614063.9,118.41046,[-1.247 -0.926 -0.021 -0.792 -1.276],-7.7806273,474,1.0,16969546,2.3527849,9.682752,5.0865808,500.0,-9.217771,175751.1,2.0178716e-08,100,25169.14257121086,2487132.5,-20.663385,47400,0.264964661860744,-7.7325897,0.1424125,,1.0000014,12191713.0,104.70268
-8.994842,1.7832365,34631.543,634.061,[-1.237 -0.92  -0.022 -0.8   -1.277],-6.578609,475,1.0,17019546,13.840649,13.898324,5.4559155,500.0,-9.037006,12921.797,6.7698295e-07,100,25327.789507627487,151304.48,-29.29421,47500,-2.5991602678343124,-6.3889627,0.14160514,,1.000002,440858.4,1340.3827
-8.143162,2.0662715,52718268.0,816.2833,[-1.244 -0.925 -0.022 -0.793 -1.277],0.37325943,476,1.0,17069546,15.915251,7.1140013,5.937823,500.0,-8.15979,8922042.0,5.707529e-09,100,25483.902450323105,180796110.0,-24.431438,47600,1.0250307907463418,1.1809152,0.14239064,,1.000726,1337868200.0,2322.914
-9.440609,0.85396636,69579.42,100.29867,[-1.242 -0.926 -0.01  -0.799 -1.277],-7.5280857,477,1.0,17119546,3.1361878,10.286279,6.9235287,500.0,-9.452158,16633.262,1.4361548e-07,100,25641.587939977646,230938.23,-26.559435,47700,-0.7119366569952217,-7.478904,0.13132863,,1.0002555,1285337.9,309.84357
-8.908708,1.2126582,6065723400.0,1087.5616,[-1.246 -0.936 -0.017 -0.797 -1.288],-0.3054406,478,1.0,17169546,15.456256,14.388054,6.583178,500.0,-8.909135,934121660.0,5.950002e-12,100,25804.964123487473,23639760000.0,-25.924967,47800,0.026413599750366706,-0.12487234,0.12855941,5.9604645e-08,1.0000643,199884900000.0,5529.474
-10.200966,2.857725,13846848.0,903.9182,[-1.259 -0.948 -0.006 -0.8   -1.29 ],-1.8230748,479,1.0,17219546,27.527134,12.411328,7.30923,500.0,-10.239779,2255659.5,2.2414884e-08,100,25961.863765716553,36099252.0,-27.763876,47900,-2.3926424634674657,-0.66154355,0.12799463,,1.0004132,523076960.0,2431.4932
-9.400897,0.7444057,760892.6,89.175705,[-1.245 -0.945 -0.016 -0.801 -1.291],-6.1442685,480,1.0,17269546,3.1450684,8.21993,6.97202,500.0,-9.409389,221203.53,1.5915512e-06,100,26126.12557077408,3002601.2,-26.4445,48000,-0.5234858254347824,-6.038523,0.124937795,,1.000023,14649714.0,670.65607
-8.127478,0.9999656,2.0794624e-07,1.0014404,[-1.241 -0.948 -0.018 -0.815 -1.294],-8.128437,481,1.0,17319546,0.00041636717,14.165739,5.983835,500.0,-8.12852,1.0,0.998201,100,26286.544107198715,1.0000002,-22.26311,48100,0.06430533398536267,-8.127394,0.12493777,,1.0,1.0000004,36.167603
-9.579011,1.0126626,198497.08,229.65228,[-1.241 -0.948 -0.018 -0.815 -1.294],-8.632788,482,1.0,17369546,7.488599,5.6266956,5.839643,500.0,-9.610488,49025.47,1.446459e-06,100,26449.90372490883,653286.06,-33.902767,48200,-1.940319824854665,-8.418758,0.123780325,5.9604645e-08,1.0000094,6169945.0,233.40398
-9.149724,6.708725,636855550.0,2919.2588,[-1.248 -0.954 -0.012 -0.811 -1.295],13.63601,483,1.0,17419546,80.817245,13.503387,6.930234,500.0,-9.188038,59895836.0,1.2557906e-09,100,26605.829547166824,1300353200.0,-24.551529,48300,2.3617289067523446,18.33572,0.12775053,,1.0000341,24883847000.0,53658.81
-9.086207,0.8344066,301092100.0,433.44708,[-1.225 -0.959 -0.02  -0.812 -1.291],-1.4149401,484,1.0,17469546,10.69806,8.6080675,5.703446,500.0,-9.10474,57994116.0,2.5858612e-10,100,26770.948434352875,1242885800.0,-23.389526,48400,1.1424233464234743,0.8917296,0.12768947,,0.99999976,11353522000.0,14400.022
-10.003022,1.1241691,318.9164,79.61177,[-1.225 -0.969 -0.018 -0.803 -1.291],-8.560018,485,1.0,17519546,4.2747574,5.7644815,5.625132,500.0,-10.043962,169.37596,1.8286639e-05,100,26929.837292194366,1185.6588,-23.542377,48500,-2.5235374192842044,-8.489933,0.12349339,,1.000035,3882.5295,95.78649
-10.020587,1.0,,1.0,[-1.211 -0.976 -0.022 -0.81  -1.295],-10.073946,486,1.0,17569546,,6.8970766,6.3877697,500.0,-10.073946,1.0,1.0,100,27091.580251455307,1.0,-27.824692,48600,3.289175862410437,-10.020587,0.12349339,,1.0,1.0,41.21576
-9.942354,0.52470016,75248.02,26.89797,[-1.211 -0.976 -0.022 -0.81  -1.295],-8.458063,487,1.0,17619546,1.293045,7.729406,5.8207574,500.0,-9.955105,16393.398,2.0899834e-07,100,27248.69250869751,205503.81,-31.334667,48700,0.7859703782375655,-8.396351,0.12321001,,1.0000437,1964127.4,79.24557
-8.500278,1.4601712,997.8281,387.0878,[-1.208 -0.974 -0.029 -0.816 -1.296],-6.865674,488,1.0,17669546,9.925759,15.243031,6.65313,500.0,-8.576974,400.34808,1.8262048e-05,100,27407.46352481842,3302.8718,-30.804344,48800,4.727664784667071,-6.713321,0.13025291,,1.0001016,13883.627,76.96681
-8.49672,1.6406647,4194660.0,512.3209,[-1.2   -0.979 -0.034 -0.824 -1.289],-1.63428,489,1.0,17719546,14.688415,6.865491,6.443779,500.0,-8.58003,1161520.9,9.2211444e-10,100,27570.89447259903,19264976.0,-28.873074,48900,5.135471598181209,0.29550213,0.13056879,,1.0,75400664.0,8333.51
-9.193399,13.500273,3047865900.0,10015.5205,[-1.197 -0.983 -0.033 -0.812 -1.288],55.587772,490,1.0,17769546,268.05255,5.9571548,5.502476,500.0,-9.226634,609249200.0,9.1152875e-12,100,27735.944484233856,13566264000.0,-21.484867,49000,2.048651499234479,67.67873,0.13140845,,1.0000023,99556560000.0,579199.94
-8.951628,1.0002902,0.5714223,7.044054,[-1.199 -0.976 -0.031 -0.825 -1.288],-8.723771,491,1.0,17819546,0.757645,13.509943,6.3872666,500.0,-8.982023,1.6780497,0.05853413,100,27891.94367837906,2.6148522,-23.172775,49100,1.8736498478337364,-8.691846,0.1312301,,1.0000079,3.8902352,50.95361
-8.895472,0.7476488,35197.355,70.08138,[-1.199 -0.977 -0.028 -0.823 -1.288],-6.6084814,492,1.0,17869546,2.5167549,13.800411,7.521749,500.0,-8.984665,10295.514,2.7806013e-07,100,28050.07718229294,134263.98,-33.22619,49200,5.498074116997446,-6.2766576,0.12941271,,1.0000098,600452.6,241.17105
-10.386095,0.89357936,921156860.0,177.16324,[-1.197 -0.976 -0.021 -0.832 -1.29 ],-6.825939,493,1.0,17919546,5.9563074,5.5612783,6.079398,500.0,-10.391582,170285300.0,2.3941915e-10,100,28201.38474702835,3524446500.0,-33.48843,49300,-0.33831325235537646,-5.731005,0.12846418,,1.0000024,16894031000.0,3019.1667
-9.085659,1.542572,69.97982,129.72812,[-1.197 -0.99  -0.013 -0.829 -1.29 ],-8.160871,494,1.0,17969546,5.5416064,6.975398,5.7866235,500.0,-9.188827,45.182404,0.00023159408,100,28363.818137407303,248.68634,-21.544197,49400,6.359483357382671,-8.007891,0.1286631,,1.0000005,705.89154,100.00599
-8.995711,0.8721189,1299.6875,65.231735,[-1.197 -0.995 -0.011 -0.824 -1.29 ],-7.7447977,495,1.0,18019546,2.563866,13.169129,5.9510236,500.0,-9.051521,484.08136,1.8023375e-06,100,28526.51487970352,4256.2485,-23.53695,49500,3.4402310272823953,-7.6404614,0.12896727,,1.0000013,16295.724,100.26198
