EntropyCoefficient,MeanEntropy,MeanIW,EmpiricalD2,StdD2w0t,InitialReturnStd,TimeElapsed,Weights,TimestepsSoFar,StdIW,EpThisIter,Iteration,EpisodesSoFar,Bound,MinIW,MaxD2w0t,InitialReturnMax,InitialReturnMean,ReturnStepMax,InitialBound,InitialReturnMin,MaxIW,ReturnStepMaxmin,J_sample_variance,ReturnMeanIW,EpLenMean,EpRewMean,MeanD2w0t,MinD2w0t
,-0.33437696,0.45469087,364.2407,28.158756,2.1736336,4605.78720831871,[-4.333e-01  1.447e+00 -3.510e-01  9.910e-04 -1.753e+00],515816,1.3020847,100,327,32700,-56.842117,5.6893354e-05,2484.0676,-84.37567,-93.85836,100.0,-95.423355,-97.48046,18.22111,99.36475,12866.729,-44.281673,14.96,-107.26462047789822,1.1765397,
,-0.33474106,0.52675754,67.23293,5.9446483,2.284505,4624.498977422714,[-0.414  1.471 -0.349  0.007 -1.753],517334,0.65311915,100,328,32800,-61.431797,0.0015299655,251.44028,-86.711044,-93.449524,100.0,-95.03831,-97.42395,6.3398886,99.39395,3531.0315,-51.50908,15.18,-107.00003219393136,0.40696788,
,-0.33496097,0.5125624,201.67967,21.950127,2.1369233,4639.505218505859,[-0.426  1.47  -0.334  0.014 -1.754],518859,1.0113088,100,329,32900,-62.797405,0.0003183635,1681.2379,-84.47398,-93.55832,100.0,-95.2513,-97.47869,18.911816,99.37157,7781.4585,-49.900425,15.25,-107.19616999460037,1.1093224,
,-0.33800754,0.63602585,92.8467,10.183627,2.4253516,4653.144310474396,[-0.419  1.488 -0.333  0.004 -1.754],520356,0.7609163,100,330,33000,-67.90137,0.0013689499,1246.2852,-81.81622,-93.24616,100.0,-94.85529,-96.88701,46.456184,99.3581,4044.473,-61.638588,14.97,-106.58231807394338,0.38109887,
,-0.33948228,0.96727836,1.0884638,0.18186687,2.278536,4666.300862312317,[-0.403  1.504 -0.319  0.008 -1.757],521895,0.36016867,100,331,33100,-92.029396,0.2693525,1.3627739,-87.000854,-93.36463,100.0,-94.955124,-96.99175,3.789129,99.374435,1006.743,-90.38285,15.39,-107.11489765257838,0.032343842,
,-0.34337786,0.74542063,36.87453,4.4650598,2.0400574,4678.126232385635,[-0.405  1.505 -0.317  0.004 -1.758],523377,0.6477284,100,332,33200,-76.53178,0.003572744,298.27637,-88.80978,-93.99118,100.0,-95.52756,-97.275246,36.34571,99.388054,3213.3892,-71.73542,14.82,-107.27798531815242,0.2186916,
,-0.346703,0.6987338,76.79961,17.494932,2.030467,4690.6440415382385,[-0.407  1.487 -0.331  0.002 -1.762],524912,0.88201874,100,333,33300,-75.191696,0.00039319455,1060.3425,-86.557556,-93.47254,100.0,-95.29372,-97.42119,10.059166,99.38942,6518.802,-66.9762,15.35,-107.18566076832951,0.7062616,
,-0.3497023,0.7232247,68.5561,9.996151,2.2398214,4701.855147361755,[-0.415  1.491 -0.325 -0.017 -1.766],526401,0.8765972,100,334,33400,-74.13742,6.513282e-05,1136.9724,-82.37529,-93.44232,100.0,-95.104004,-97.87772,9.342156,99.388794,6096.3984,-68.33488,14.89,-106.72743403193209,0.25717616,
,-0.35389793,0.4032523,233.23604,12.320116,2.540914,4716.098683834076,[-0.43   1.476 -0.337 -0.029 -1.769],527910,1.0613922,100,335,33500,-53.813606,0.00030894304,462.24808,-81.03671,-93.277565,100.0,-94.93916,-97.78173,18.240211,99.389984,8492.016,-39.768658,15.09,-106.72178342375116,0.8795268,
,-0.3514104,0.68611336,72.012405,8.514857,1.9323497,4730.403503656387,[-0.411  1.497 -0.337 -0.028 -1.773],529403,1.5932063,100,336,33600,-76.06365,0.00058059586,527.1719,-88.25031,-93.62913,100.0,-95.24432,-97.35211,13.011301,99.37653,20404.64,-65.31596,14.93,-106.98386904931576,0.5416496,
,-0.35387245,0.43231875,88.96819,11.914209,2.5277655,4745.7846937179565,[-0.409  1.492 -0.361 -0.035 -1.77 ],530882,0.7340646,100,337,33700,-55.40476,0.0006245346,658.2956,-84.024826,-93.64153,100.0,-95.28039,-97.4251,8.8651,99.38022,4392.005,-42.08783,14.79,-106.85161566742265,0.79074156,
,-0.35275495,0.6992019,26.552057,4.156622,2.322325,4760.881026983261,[-0.413  1.496 -0.335 -0.04  -1.773],532403,0.79864717,100,338,33800,-74.57255,0.0019664988,217.21642,-85.24571,-93.631905,100.0,-95.1969,-97.431496,6.065071,99.35107,5168.9697,-67.21858,15.21,-107.26462985174538,0.24801804,
,-0.35177964,0.32462132,256.08292,16.80452,2.0217612,4772.333653926849,[-0.414  1.49  -0.33  -0.026 -1.772],533898,0.7067372,100,339,33900,-46.31618,0.00049252546,962.226,-88.2205,-93.59917,100.0,-95.131134,-97.18103,17.861227,99.36369,3755.4192,-32.79126,14.95,-106.9699458902612,1.0504777,
,-0.35336167,0.38037866,104.35585,9.768112,1.875474,4784.915770530701,[-0.422  1.465 -0.331 -0.027 -1.771],535384,0.8995301,100,340,34000,-49.6197,0.0005238306,486.73013,-88.01402,-93.99521,100.0,-95.532326,-97.20603,38.26738,99.37301,5503.2925,-38.05927,14.86,-107.33062797792232,0.8010923,
,-0.35538262,0.43883917,252.19188,18.873434,2.5633714,4801.817945957184,[-0.416  1.461 -0.358 -0.024 -1.772],536897,1.0259941,100,341,34100,-55.497223,0.00014290307,1425.0116,-81.66967,-93.515236,100.0,-95.27303,-97.2813,15.33083,99.356705,8209.451,-42.84123,15.13,-107.04482397604538,0.86811393,
,-0.35780013,0.6741658,80.9021,6.0030136,2.443512,4818.446359634399,[-0.437  1.44  -0.362 -0.026 -1.774],538451,1.0358812,100,342,34200,-75.082085,0.00016569413,344.20605,-82.1118,-93.35427,100.0,-94.9991,-97.15364,8.283707,99.35444,8316.515,-64.24878,15.54,-107.24128277868418,0.41734782,
,-0.3612191,0.5960992,75.2759,8.450743,2.243036,4830.339837551117,[-0.442  1.431 -0.346 -0.031 -1.777],539988,0.6643496,100,343,34300,-62.716564,0.00021370003,867.3755,-86.5885,-93.39067,100.0,-94.953766,-96.98827,4.6723886,99.37205,3563.4734,-56.54885,15.37,-107.13467394292924,0.38424304,
,-0.36148405,0.6680288,110.33102,14.001899,2.1714568,4845.583319425583,[-0.431  1.445 -0.326 -0.028 -1.78 ],541514,1.0769697,100,344,34400,-73.30581,0.0015893588,966.3348,-87.80548,-93.65115,100.0,-95.34606,-96.853485,17.499598,99.3679,8912.374,-63.614174,15.26,-107.31836515946978,0.65696687,
,-0.36387902,0.53318536,225.70995,27.543898,1.9462191,4860.328690767288,[-0.441  1.438 -0.322 -0.015 -1.78 ],542982,1.0805075,100,345,34500,-65.24764,0.00014193737,2674.9487,-87.572014,-93.58706,100.0,-95.11516,-96.954895,10.589287,99.362236,9667.882,-52.283344,14.68,-106.69978131266353,1.2300977,
,-0.36509302,0.40308866,76.401344,14.186712,2.0449328,4874.0483956336975,[-0.443  1.418 -0.323 -0.007 -1.783],544490,1.0216473,100,346,34600,-49.700344,0.002295155,1068.1005,-87.64425,-93.42154,100.0,-94.98072,-97.477264,11.853541,99.3937,8177.427,-39.746407,15.08,-106.86623368947541,0.743895,
,-0.36547863,0.56947124,91.436676,7.82793,2.2346683,4887.4150903224945,[-0.44   1.416 -0.347  0.002 -1.784],546008,1.0830884,100,347,34700,-64.18285,2.4993084e-05,395.38098,-87.89096,-93.778564,100.0,-95.31645,-97.282166,8.5129595,99.36295,9393.779,-55.48661,15.18,-107.38454333416304,0.47622874,
,-0.36636636,0.36703882,187.46638,12.119374,2.3546019,4899.039429664612,[-4.337e-01  1.430e+00 -3.540e-01 -1.489e-03 -1.784e+00],547512,0.8095589,100,348,34800,-51.25419,3.9070135e-05,668.28644,-87.55798,-93.57195,100.0,-95.161,-97.749,20.80591,99.38179,5023.858,-37.391514,15.04,-107.01731591918087,0.77863234,
,-0.3694055,0.6298262,64.25666,7.3235984,2.1391284,4914.265037059784,[-0.441  1.41  -0.35  -0.003 -1.785],549043,0.5279747,100,349,34900,-66.69755,0.0006986153,643.6579,-87.907074,-93.79719,100.0,-95.393745,-97.495514,4.713499,99.39372,2342.5098,-60.56945,15.31,-107.52285457174065,0.32743758,
,-0.37279603,0.7423454,33.793358,7.1806016,1.9832146,4931.680304527283,[-4.255e-01  1.422e+00 -3.315e-01 -1.313e-03 -1.788e+00],550561,1.3129944,100,350,35000,-77.10238,0.0006464377,395.22455,-87.891106,-93.6241,100.0,-95.34029,-97.333496,10.691848,99.38014,13484.814,-69.89069,15.18,-107.19782402256045,0.34962308,
,-0.36476806,0.6315296,192.76207,20.879461,2.0582259,4948.897608280182,[-0.406  1.422 -0.339  0.021 -1.792],552083,1.0222632,100,351,35100,-70.27276,3.280063e-05,2629.3354,-88.36777,-93.58465,100.0,-95.17636,-97.484474,17.77822,99.346245,8054.121,-60.673347,15.22,-107.19689127572823,0.6502668,
,-0.36605036,0.58800924,120.23315,12.850213,2.168025,4960.4553780555725,[-0.436  1.414 -0.33   0.016 -1.784],553590,1.2736552,100,352,35200,-67.21231,7.7543154e-05,869.7934,-87.12584,-93.41058,100.0,-95.0741,-97.58195,15.13633,99.393265,12298.841,-56.50335,15.07,-106.84496730619709,0.7672193,
,-0.36987844,0.64069456,89.15042,11.102387,2.104302,4971.88530254364,[-0.432  1.429 -0.33   0.005 -1.785],555095,1.0100634,100,353,35300,-71.068016,0.0004373134,622.7166,-84.531296,-93.870674,100.0,-95.54224,-97.02897,9.231816,99.34589,8144.9897,-61.351517,15.05,-107.36182156289682,0.6341864,
,-0.3697316,0.77365834,38.29552,5.608519,2.0279639,4984.987720251083,[-0.436  1.418 -0.33   0.019 -1.789],556598,1.3776306,100,354,35400,-78.42747,0.0010395295,443.10394,-87.83824,-93.51608,100.0,-95.10425,-96.81175,9.471914,99.35688,15192.086,-72.57307,15.03,-106.95774350002058,0.3155834,
,-0.36840823,0.5793194,128.5913,13.826087,2.2955396,4997.876661539078,[-0.433  1.421 -0.347  0.033 -1.789],558105,1.5688304,100,355,35500,-66.253685,0.000272941,1207.6783,-86.34378,-93.61771,100.0,-95.207855,-97.54021,14.334411,99.36177,19167.62,-55.680126,15.07,-107.0911589229735,0.7492646,
,-0.36899847,0.8006601,15.956311,3.343171,2.605823,5011.888950586319,[-0.43   1.438 -0.347  0.024 -1.787],559662,1.1159813,100,356,35600,-80.90426,0.0049157054,188.16199,-83.07766,-93.33532,100.0,-95.02925,-97.21552,9.939127,99.35818,10092.31,-75.76835,15.57,-107.25668007566888,0.21251032,
,-0.36880964,0.5962336,92.715866,10.69084,2.0697112,5025.374099969864,[-0.425  1.435 -0.362  0.035 -1.788],561167,1.2910813,100,357,35700,-66.14393,0.00055235485,665.50073,-86.94,-93.491455,100.0,-95.13162,-96.77544,58.04562,99.40718,10881.951,-57.229927,15.05,-106.9370295359146,0.65721506,
,-0.37011042,0.49700272,222.74855,18.16191,2.3625672,5038.133479833603,[-0.42   1.445 -0.361  0.02  -1.788],562697,1.2076149,100,358,35800,-62.974384,0.00018494407,1184.7281,-85.12905,-93.26645,100.0,-94.954636,-96.9014,44.673195,99.36391,10680.723,-48.848938,15.3,-106.89363075913452,1.0772687,
,-0.37198833,0.5212443,70.650955,4.9973583,2.0645077,5054.2563416957855,[-0.412  1.463 -0.363  0.014 -1.789],564223,0.8770844,100,359,35900,-61.215103,0.000111911184,306.3092,-86.03561,-93.37377,100.0,-95.17231,-97.518135,29.615532,99.36023,5822.9243,-50.853516,15.26,-107.01191568552045,0.36332774,
,-0.37339675,0.3504347,262.67957,15.595195,2.4428391,5070.279275417328,[-0.421  1.456 -0.348  0.01  -1.791],565758,0.84235734,100,360,36000,-49.70991,0.00024234607,752.6189,-84.40183,-93.60913,100.0,-95.22982,-97.74271,8.566148,99.378204,5484.907,-35.441666,15.35,-107.34757906014994,1.0667611,
,-0.37624222,0.47007445,186.99791,11.715097,2.2519171,5085.321567773819,[-0.431  1.433 -0.349  0.011 -1.792],567274,0.8621058,100,361,36100,-61.062943,0.0002431684,447.37936,-85.96444,-93.628044,100.0,-95.24661,-97.09065,15.464128,99.39411,5834.3774,-46.725975,15.16,-107.20728786883832,0.79270667,
,-0.37793595,0.5042766,113.51722,8.706954,1.9497719,5097.520530462265,[-0.441  1.418 -0.341  0.011 -1.795],568751,0.6737957,100,362,36200,-59.528194,0.00017728811,451.69214,-89.015945,-93.82934,100.0,-95.332634,-97.15126,15.327507,99.36302,3643.0417,-49.512016,14.77,-107.05660289966495,0.5557939,
,-0.3801019,0.64776677,53.63837,10.697806,2.2102292,5112.610109806061,[-0.437  1.43  -0.353  0.011 -1.797],570284,0.8055554,100,363,36300,-70.586136,0.0007919044,847.48596,-88.195885,-93.67526,100.0,-95.32281,-97.19513,10.054973,99.35538,5206.4727,-62.277256,15.33,-107.41811693552135,0.59202284,
,-0.38036945,0.44300142,86.14086,7.284253,2.3462732,5125.742319822311,[-0.44   1.428 -0.352 -0.015 -1.799],571785,0.5675776,100,364,36400,-54.071934,0.00025524278,492.1525,-83.25942,-93.49454,100.0,-95.10818,-97.22473,5.7944264,99.35486,2421.4534,-43.596817,15.01,-106.8810336616555,0.3936632,
,-0.37940103,0.55267024,45.545464,4.734082,2.438452,5136.467072486877,[-0.431  1.437 -0.366 -0.008 -1.799],573295,1.4163394,100,365,36500,-62.4007,0.0014041935,276.54764,-84.229706,-93.704865,100.0,-95.29693,-97.47963,13.451362,99.38706,16049.467,-53.655243,15.1,-107.22055137256154,0.4100163,
,-0.38322085,0.46809587,207.03705,30.88796,2.4034822,5151.141177415848,[-0.432  1.428 -0.391 -0.01  -1.798],574865,0.8148829,100,366,36600,-53.490185,0.00032158435,4358.6646,-86.03357,-93.31669,100.0,-94.85399,-96.98606,9.622099,99.38076,5088.5825,-45.76052,15.7,-107.34236511067678,0.67559874,
,-0.38476697,0.3724976,218.61967,14.929577,2.641726,5164.760383605957,[-0.45   1.41  -0.39  -0.024 -1.802],576362,0.86668706,100,367,36700,-49.67003,0.00036867228,905.35376,-82.51921,-93.63617,100.0,-95.30221,-97.23185,9.727095,99.3662,5737.919,-36.885925,14.97,-107.00735888644795,0.91881126,
,-0.38590822,0.5176679,90.0267,8.544639,2.5986323,5181.9963212013245,[-0.442  1.433 -0.388 -0.024 -1.804],577919,1.1723624,100,368,36800,-62.722916,0.00010095832,747.73083,-84.61148,-93.38414,100.0,-95.00425,-98.45984,14.444243,99.349045,10795.349,-50.132587,15.57,-107.30940923383532,0.6119306,
,-0.39084512,0.5165777,66.91063,11.601676,2.0522604,5196.304363965988,[-0.44   1.431 -0.411 -0.025 -1.805],579433,0.70775026,100,369,36900,-58.133884,0.0016380653,2142.4277,-86.62824,-93.55963,100.0,-95.14992,-97.32378,13.255829,99.3863,3802.6272,-49.79391,15.14,-107.10127677438386,0.26266986,
,-0.39565715,0.4872753,128.32074,8.4842415,2.4641554,5212.07702589035,[-0.459  1.417 -0.411 -0.043 -1.81 ],580981,0.7820936,100,370,37000,-58.939747,0.00026145647,572.5115,-83.04292,-93.202385,100.0,-94.98079,-97.52535,8.634364,99.36033,4826.4395,-47.97365,15.48,-107.023001704495,0.49522594,
,-0.39370206,0.58418334,45.967056,3.5037575,2.2250793,5227.025392532349,[-0.483  1.409 -0.401 -0.046 -1.815],582483,1.3739696,100,371,37100,-66.265686,0.0003938034,446.42126,-85.72929,-93.72343,100.0,-95.41564,-97.10553,13.178228,99.399376,15293.194,-56.7466,15.02,-107.14817971179562,0.21452338,
,-0.39479944,0.3041924,134.01997,7.714733,2.0845315,5242.610707044601,[-0.473  1.429 -0.401 -0.039 -1.813],583979,0.602705,100,372,37200,-42.61133,0.00018296749,393.02814,-85.46912,-93.64494,100.0,-95.20613,-96.82221,14.8007,99.36021,2589.368,-31.629728,14.96,-107.00400162447966,0.5656407,
,-0.3952434,0.5633468,106.88497,9.645755,2.0888622,5258.210962533951,[-0.483  1.407 -0.401 -0.041 -1.814],585517,0.9808565,100,373,37300,-63.533188,0.002610791,700.9031,-87.94775,-93.19088,100.0,-94.77826,-97.16438,11.571243,99.37509,7681.694,-54.48974,15.38,-106.90490353659075,0.45775357,
,-0.4005551,0.9724518,1.2122768,0.19115967,2.1886911,5272.320898771286,[-0.484  1.427 -0.409 -0.033 -1.814],587023,0.4379482,100,374,37400,-92.65169,0.1771315,1.6686525,-86.66496,-93.37155,100.0,-95.03447,-97.32256,2.6357052,99.36133,1512.0447,-90.84481,15.06,-106.80643982740652,0.033480067,
,-0.4012028,0.63535595,160.81732,20.21226,2.1850917,5285.785356044769,[-0.488  1.43  -0.41  -0.024 -1.819],588582,1.086455,100,375,37500,-72.966385,0.00010948006,1542.734,-84.02096,-93.639206,100.0,-95.448,-97.33463,37.318207,99.43292,9164.708,-62.029457,15.59,-107.62157272186835,1.021584,
,-0.4033017,0.8451683,12.488404,1.9611548,1.9486532,5298.456438779831,[-0.489  1.414 -0.41  -0.013 -1.82 ],590058,1.0454787,100,376,37600,-84.96221,0.00079939055,72.19545,-88.7833,-93.55217,100.0,-95.08075,-97.33203,13.820738,99.36719,9079.371,-80.49443,14.76,-106.73421813021717,0.16200207,
,-0.40331563,0.41474348,234.95598,12.9721985,2.2737381,5311.964139461517,[-0.496  1.406 -0.418 -0.034 -1.822],591608,1.5373937,100,377,37700,-52.968464,0.0003845933,761.9493,-86.00776,-93.33266,100.0,-94.92435,-97.20986,27.846336,99.34672,16610.705,-40.817387,15.5,-107.19533912376704,0.87657267,
,-0.40453628,0.44450578,190.72124,11.177013,2.1336112,5326.142050266266,[-0.511  1.385 -0.419 -0.036 -1.822],593117,1.0991607,100,378,37800,-56.79039,0.00017831073,491.22897,-87.509834,-93.497,100.0,-95.112366,-96.88112,12.329833,99.37717,9263.69,-43.572803,15.09,-106.99524848728802,0.7661692,
,-0.40210086,0.45797125,100.268105,8.559217,2.353971,5340.115034818649,[-0.496  1.404 -0.42  -0.036 -1.823],594671,0.9266307,100,379,37900,-57.821873,0.0001480662,497.38406,-85.26571,-93.18548,100.0,-94.80146,-96.83297,22.463049,99.33829,6428.437,-44.167862,15.54,-107.03717282593203,0.6780707,
,-0.4091796,0.68282235,55.753887,10.003251,1.9235541,5356.367141723633,[-0.509  1.411 -0.396 -0.036 -1.821],596211,0.9311028,100,380,38000,-73.27373,0.0005130919,484.64902,-87.93499,-93.77745,100.0,-95.401764,-97.575905,15.172717,99.375206,7060.6567,-65.76349,15.4,-107.58767846651344,0.60614514,
,-0.41113243,0.8029249,21.883215,2.7151217,2.5665274,5370.872484207153,[-0.521  1.417 -0.394 -0.057 -1.828],597720,0.8599284,100,381,38100,-79.68533,0.0017069879,176.1728,-81.450455,-93.53648,100.0,-95.17802,-97.62458,6.4044323,99.361206,6263.004,-75.682076,15.09,-107.0262987976379,0.17586157,
,-0.41147405,0.6415213,52.722336,3.7947688,2.431898,5385.340771198273,[-0.524  1.405 -0.412 -0.057 -1.83 ],599260,1.0708816,100,382,38200,-71.956116,0.000975047,295.07166,-81.22874,-93.70209,100.0,-95.423164,-97.367805,19.218325,99.384766,8884.249,-61.573032,15.4,-107.50375761649039,0.3181993,
,-0.41494727,0.54787904,238.68066,13.76128,2.444357,5400.473104953766,[-0.513  1.407 -0.428 -0.056 -1.83 ],600765,1.3734453,100,383,38300,-68.542496,0.00080059597,644.8363,-81.1877,-93.56333,100.0,-95.22943,-96.56915,19.12658,99.38584,14164.831,-53.06926,15.05,-107.0110993863476,0.8816396,
,-0.41567677,0.5493821,61.727074,5.1606503,1.9171642,5413.401474475861,[-0.497  1.426 -0.43  -0.055 -1.834],602270,0.9286023,100,384,38400,-64.25661,0.000543251,366.53088,-87.80323,-93.74436,100.0,-95.33636,-96.951904,10.690772,99.36914,6856.3667,-54.028324,15.05,-107.21574972340777,0.39030316,
,-0.41861162,0.57111627,111.14062,14.409385,2.1700506,5426.516326189041,[-0.494  1.428 -0.45  -0.053 -1.835],603778,0.86411667,100,385,38500,-62.896584,2.5756883e-05,1744.9578,-86.72648,-93.602394,100.0,-95.16485,-97.43627,24.70978,99.375046,5824.2593,-54.87982,15.08,-107.0905228678148,0.48061132,
,-0.40878457,0.76497,53.76226,9.948827,2.264924,5440.3697917461395,[-0.487  1.441 -0.46  -0.041 -1.838],605289,1.1748327,100,386,38600,-77.80528,5.9308295e-05,1684.0374,-82.937965,-93.7704,100.0,-95.3635,-97.27429,7.927812,99.370514,10553.728,-72.36206,15.11,-107.29018074096733,0.20851167,
,-0.4109118,0.78350484,33.241234,5.2643147,2.0982614,5455.865464925766,[-0.524  1.434 -0.467 -0.052 -1.828],606824,1.2113329,100,387,38700,-81.0151,0.0030974108,181.64194,-87.30899,-93.36768,100.0,-94.92996,-96.768074,7.274901,99.349365,11434.619,-73.67349,15.35,-107.07825439053121,0.39726812,
,-0.41096774,0.5975016,154.54218,22.450455,1.9501922,5471.794463634491,[-0.529  1.426 -0.481 -0.068 -1.83 ],608405,0.94506866,100,388,38800,-67.24208,0.000110186986,2533.6523,-88.70742,-93.48748,100.0,-95.11246,-96.99999,10.716118,99.368355,6835.227,-58.31773,15.81,-107.63175350765441,0.96337235,
,-0.41137725,0.369728,97.48918,7.4209166,2.2901993,5486.677641391754,[-0.525  1.438 -0.479 -0.081 -1.83 ],609969,0.7607397,100,389,38900,-47.92678,0.0015704752,345.70847,-86.11053,-93.185165,100.0,-94.85335,-96.92746,10.701248,99.34971,4679.829,-37.39303,15.64,-107.14490056693467,0.52351624,
,-0.41226253,0.7143306,7.0672884,0.8788651,2.451283,5500.0172736644745,[-0.532  1.424 -0.475 -0.078 -1.83 ],611542,0.95356286,100,390,39000,-72.12763,0.005963863,97.73047,-83.577415,-93.37559,100.0,-95.07237,-97.47455,8.519883,99.35567,7063.521,-67.676216,15.73,-107.43729609052843,0.069224074,
,-0.41281906,0.5039298,77.32202,6.5388894,2.119035,5517.862445116043,[-0.548  1.421 -0.468 -0.09  -1.831],613061,1.4191178,100,391,39100,-56.971107,0.0005105971,407.97256,-87.81944,-93.223656,100.0,-94.78108,-97.14092,15.502597,99.36932,15698.797,-48.843243,15.19,-106.74646506284861,0.4615011,
,-0.4203908,0.7146645,47.57075,7.3130374,2.097239,5532.004422426224,[-0.557  1.407 -0.469 -0.083 -1.832],614636,0.7553843,100,392,39200,-74.23561,0.00025264206,1076.3971,-88.324005,-93.86463,100.0,-95.54631,-97.20878,8.477373,99.370346,4350.4053,-67.94575,15.75,-108.01190215874917,0.21065024,
,-0.4209041,0.37508383,310.3069,19.832567,2.2180529,5542.592077732086,[-0.552  1.425 -0.458 -0.075 -1.839],616153,0.94767773,100,393,39300,-50.889503,0.0001316864,1457.8076,-86.47643,-93.24574,100.0,-94.83111,-97.417915,22.057701,99.37804,6834.0605,-37.354565,15.17,-106.76899211166705,1.0530285,
,-0.41999885,0.4052492,175.96576,17.973623,2.2305732,5557.21550488472,[-0.566  1.402 -0.46  -0.08  -1.84 ],617665,0.74819463,100,394,39400,-53.020237,0.0003307645,1149.162,-87.15691,-93.66252,100.0,-95.16798,-96.898476,12.508635,99.350044,4726.5923,-39.85233,15.12,-107.21064527443785,1.2445114,
,-0.41845226,0.4200837,301.61435,17.906223,2.242119,5570.893854141235,[-0.571  1.406 -0.434 -0.085 -1.839],619172,1.0689648,100,395,39500,-57.128326,0.00031773324,943.0292,-81.910385,-93.67303,100.0,-95.29093,-97.385994,17.770964,99.36026,8711.269,-41.904755,15.07,-107.16420767708446,1.1349134,
,-0.41982806,0.27800694,214.06401,14.881294,2.3097353,5584.181666135788,[-0.586  1.385 -0.434 -0.084 -1.837],620755,0.6269755,100,396,39600,-40.84465,0.00030471367,1158.8462,-86.19285,-93.39998,100.0,-95.049675,-97.40547,10.208717,99.35849,2816.8179,-28.986652,15.83,-107.55817460439687,0.8394385,
,-0.42136323,0.5513926,63.292866,5.085316,2.3160667,5598.955283164978,[-0.597  1.363 -0.437 -0.086 -1.839],622326,0.99886453,100,397,39700,-64.23493,0.0017254087,258.2146,-84.27324,-93.455734,100.0,-95.17678,-97.53833,19.350971,99.3817,8120.935,-54.24553,15.71,-107.50234626383843,0.38255364,
,-0.42185718,0.5054384,286.56955,17.720524,2.2840528,5610.478090047836,[-0.591  1.37  -0.448 -0.09  -1.84 ],623868,1.3072593,100,398,39800,-63.998436,2.7194572e-05,1030.8982,-84.925224,-93.3162,100.0,-94.983406,-97.72086,42.274567,99.343254,11827.372,-48.218132,15.42,-107.08198363168157,1.1258873,
,-0.42726398,0.57334936,167.17401,15.765922,1.9221555,5624.376356840134,[-0.604  1.351 -0.445 -0.088 -1.841],625401,1.1943865,100,399,39900,-68.49574,0.00030543638,1319.8906,-87.51213,-93.50573,100.0,-95.070076,-97.084885,21.73963,99.3919,11687.501,-55.69235,15.33,-107.22034942568925,0.8246564,
,-0.42790732,0.5927639,70.135086,5.348238,2.3582833,5637.859069347382,[-0.59   1.353 -0.465 -0.083 -1.846],626936,1.3611046,100,400,40000,-68.50945,0.000387701,309.7343,-82.102425,-93.76378,100.0,-95.43812,-97.03023,12.711489,99.3552,14332.357,-58.151802,15.35,-107.54006098279693,0.39621016,
,-0.43627957,0.35618383,379.26672,19.6179,2.0951912,5649.550732851028,[-0.597  1.344 -0.454 -0.08  -1.847],628485,0.82580715,100,401,40100,-52.324562,5.2072824e-05,788.3103,-87.584366,-93.46787,100.0,-95.20841,-96.80519,17.273287,99.3782,5189.7007,-36.063465,15.49,-107.31782816551508,1.2151973,
,-0.43661496,0.650684,78.71406,5.950862,2.2525995,5663.505594968796,[-0.565  1.359 -0.455 -0.08  -1.855],630004,0.9448978,100,402,40200,-71.04778,0.00043963987,264.22144,-86.56302,-93.282074,100.0,-94.840546,-97.376366,17.819704,99.365875,6747.0435,-61.610302,15.19,-106.81839626326753,0.42472824,
,-0.44466448,0.36427313,197.7453,13.427884,2.5679014,5679.004293203354,[-0.567  1.37  -0.468 -0.078 -1.856],631579,0.617653,100,403,40300,-50.925724,0.00018562668,656.4875,-85.00133,-93.50631,100.0,-95.130844,-97.245926,14.97818,99.344376,2845.5852,-36.32447,15.75,-107.60243919816683,0.85723424,
,-0.44724774,0.61196107,96.512764,6.8989563,2.5370069,5694.777125597,[-0.583  1.363 -0.457 -0.075 -1.864],633100,1.0451907,100,404,40400,-70.399826,0.00047521808,306.9524,-84.68562,-93.63871,100.0,-95.28355,-97.84709,26.240322,99.36986,8924.941,-59.614265,15.21,-107.24192919376964,0.47480094,
,-0.45101535,0.5916957,188.39256,13.206126,2.3659503,5711.861586093903,[-0.594  1.355 -0.448 -0.073 -1.866],634660,1.6610779,100,405,40500,-69.42458,0.0008269949,690.19385,-85.35462,-93.23011,100.0,-94.945435,-97.64034,27.610558,99.410645,20979.82,-56.684586,15.6,-107.14446683622154,0.8389159,
,-0.45361432,0.57321894,159.63167,28.670876,2.3598855,5726.514344453812,[-0.604  1.338 -0.445 -0.07  -1.87 ],636203,0.8423187,100,406,40600,-64.190506,0.0018842099,4608.521,-84.20755,-93.04703,100.0,-94.60493,-96.80648,9.712921,99.36042,5539.741,-54.58372,15.43,-106.77836304051566,0.7102986,
,-0.45117223,0.49484414,451.64413,47.899498,1.9511465,5740.351412057877,[-0.595  1.352 -0.424 -0.058 -1.873],637714,1.1597097,100,407,40700,-60.68906,7.6965545e-05,5309.345,-86.57095,-93.67212,100.0,-95.17748,-96.92483,82.38349,99.40192,9378.935,-48.52151,15.11,-107.20339946298537,1.4709374,
,-0.448485,0.5656024,313.54727,45.967846,2.3123462,5754.770270347595,[-0.583  1.372 -0.427 -0.047 -1.87 ],639240,1.060144,100,408,40800,-63.535004,0.00010755334,5836.2266,-86.42699,-93.8022,100.0,-95.370804,-98.213974,13.498726,99.36667,8446.851,-54.2613,15.26,-107.5125255927964,1.0203533,
