InitialReturnMax,EmpiricalD2,MaxIW,StdD2w0t,J_sample_variance,EpisodesSoFar,TimeElapsed,EpRewMean,ReturnStepMaxmin,InitialBound,EpLenMean,EpThisIter,TimestepsSoFar,Iteration,ReturnMeanIW,MeanIW,InitialReturnStd,InitialReturnMean,MeanEntropy,StdIW,MeanD2w0t,EntropyCoefficient,ReturnStepMax,InitialReturnMin,MinD2w0t,Bound,Weights,MaxD2w0t,MinIW
9.790199,4.090888,23.708065,0.4003161,2226890.5,40700,3673.4460558891296,-106.92275773735803,85.08756,408.68076,14.94,100,850395,407,785.6543,1.3122703,2.600416,6.866455e-06,-0.049084995,2.7246213,0.056013178,,100.0,-3.5518112,,466.9582,[ 0.992  0.573  0.07  -0.334 -1.468],12.855117,0.02047446
8.171783,2.459453,9.476719,0.24504508,641471.0,40800,3682.9102873802185,-106.96515828088712,84.64737,445.3092,14.55,100,851850,408,743.16437,1.1804361,1.9901518,-3.890991e-06,-0.052703124,1.3796138,0.039406933,,100.0,-3.647972,,505.8426,[ 0.967  0.568  0.071 -0.323 -1.468],4.5816884,0.08121434
8.871437,1.4822465,5.2239943,0.1978353,146528.83,40900,3691.063311100006,-106.9764689411183,85.45636,385.85126,15.38,100,853388,409,647.7023,1.089602,2.5332913,8.926391e-06,-0.05449363,0.7149245,0.03458225,,100.0,-4.329483,,417.77832,[ 0.957  0.556  0.074 -0.326 -1.472],3.7833138,0.1375698
8.359703,1.0353107,1.7344061,0.17714715,11406.481,41000,3699.3267636299133,-107.60180317566032,85.54186,381.88226,15.55,100,854943,410,612.39825,1.0330491,2.4565568,-1.2969971e-06,-0.051938094,0.19149128,0.031730734,,100.0,-4.100601,,397.7066,[ 0.96   0.567  0.077 -0.316 -1.473],1.1141104,0.5767223
8.651978,1.4243255,3.253417,0.1930332,102837.805,41100,3707.125010728836,-107.2180697462685,85.04408,413.1701,14.95,100,856438,411,695.5392,1.1354982,2.2711065,-5.41687e-06,-0.062528014,0.5726553,0.033414952,,100.0,-3.7715073,,468.12735,[ 0.949  0.573  0.076 -0.31  -1.471],3.0026684,0.14320228
8.62796,1.1390644,2.8898377,0.17854483,31837.676,41200,3714.3019528388977,-107.53058231198449,85.19884,408.17776,15.17,100,857955,412,632.9461,1.0405626,2.1388283,1.2969971e-06,-0.063514926,0.32223803,0.03153644,,100.0,-3.2116928,,424.4569,[ 0.942  0.565  0.075 -0.321 -1.481],1.429364,0.31012875
7.123581,1.2770736,3.4926176,0.1870707,86218.125,41300,3722.8805532455444,-107.22573827558811,85.34702,405.46808,15.27,100,859482,413,631.162,1.0482546,2.3504508,-8.544922e-06,-0.06485,0.5367747,0.0330731,,100.0,-4.0241776,,421.3097,[ 0.938  0.56   0.075 -0.328 -1.482],1.4549066,0.28236493
8.762489,13.110968,77.264656,1.047102,16094359.0,41400,3730.853667497635,-107.50119422895341,85.66574,377.2017,15.72,100,861054,414,1010.1831,1.8004242,2.3928332,-6.1035155e-07,-0.0675136,7.6949883,0.10688889,,100.0,-4.27153,,545.0935,[ 0.937  0.569  0.074 -0.326 -1.484],43.927834,0.015069756
8.675262,1.2681227,4.0903664,0.19445166,77787.05,41500,3742.0839002132416,-107.38940103593119,85.81768,366.73712,15.88,100,862642,415,624.40765,1.0868865,2.771741,-1.0223389e-05,-0.06967345,0.53677195,0.034986112,,100.0,-3.9041214,,396.44595,[ 0.941  0.592  0.08  -0.324 -1.486],1.6132026,0.24894378
9.18708,1.0788429,2.4346514,0.17590047,24632.219,41600,3749.207943916321,-107.09054282641736,85.08739,410.09967,15.0,100,864142,416,631.58453,1.0283453,2.3777137,4.653931e-06,-0.07111307,0.27973005,0.030910864,,100.0,-3.9130402,,420.85516,[ 0.942  0.596  0.075 -0.322 -1.489],1.2770615,0.4762978
10.179909,1.2645869,3.6390965,0.20082034,97675.04,41700,3757.1496245861053,-107.19078529063444,85.700165,373.20142,15.7,100,865712,417,639.3923,1.0997955,2.6012826,-2.3651123e-06,-0.073394366,0.5800619,0.03585561,,100.0,-4.467003,,401.94647,[ 0.935  0.596  0.077 -0.326 -1.49 ],2.2250562,0.17981642
11.511459,1.5281566,9.379477,0.21285543,261102.5,41800,3765.6607234477997,-107.09864298933164,85.59618,364.84583,15.55,100,867267,418,638.9474,1.0870279,2.748128,-3.5095215e-06,-0.075935476,0.9857376,0.03691851,,100.0,-4.104645,,385.79926,[ 0.941  0.589  0.077 -0.338 -1.492],2.7149816,0.04278758
6.1736603,1.8645015,9.626536,0.243369,418302.34,41900,3772.828953027725,-107.42737806379911,85.141716,411.2706,15.09,100,868776,419,729.9018,1.2000284,1.9757577,2.1362305e-06,-0.08459299,1.1477269,0.04038147,,100.0,-3.835205,,481.956,[ 0.94   0.583  0.083 -0.337 -1.495],3.8212998,0.04338467
10.356918,1.190022,3.2508173,0.19078091,74401.48,42000,3780.070813179016,-107.0605929616585,85.14255,394.28607,15.07,100,870283,420,654.37286,1.0742782,2.3278484,-3.0517577e-07,-0.08472406,0.4689239,0.03334807,,100.0,-3.825798,,417.36133,[ 0.926  0.581  0.073 -0.332 -1.504],1.6990886,0.2180844
5.7654037,62.742104,181.50705,10.452407,75877400.0,42100,3787.7526562213898,-107.00243361295236,85.17772,413.76385,15.06,100,871789,421,1606.3231,2.7507675,2.144575,1.4495849e-06,-0.08749627,15.33452,0.25746927,,100.0,-3.5456467,,1018.64276,[ 0.935  0.579  0.069 -0.327 -1.504],1494.23,0.0004513876
11.198875,1.2984308,8.673334,0.19253378,161713.78,42200,3798.0142595767975,-107.07714548705025,85.2154,401.2504,15.12,100,873301,422,651.21106,1.0700897,2.5517204,-1.5029907e-05,-0.08325239,0.71514326,0.03369503,,100.0,-3.8192444,,423.48688,[ 0.942  0.602  0.074 -0.298 -1.506],1.7983904,0.14601246
10.462524,2.6843622,25.950397,0.34668246,2235811.0,42300,3807.1955811977386,-107.41584189677992,85.508545,367.94202,15.46,100,874847,423,802.9078,1.370966,2.5661557,2.822876e-06,-0.07843007,2.6585586,0.051313456,,100.0,-3.4076996,,432.12677,[ 0.955  0.601  0.067 -0.296 -1.502],9.538511,0.02402245
9.679504,5.8754463,63.242798,0.90275806,12603760.0,42400,3815.898153781891,-107.14659541615981,85.00899,417.5582,14.92,100,876339,424,953.4406,1.5844162,2.3213556,-8.69751e-06,-0.067330614,6.2758713,0.08443111,,100.0,-4.266678,,534.9272,[ 0.945  0.599  0.079 -0.306 -1.497],43.676903,0.033345662
5.973137,2.2984822,28.224998,0.29939893,1466711.0,42500,3827.054167509079,-107.10971573169608,85.068985,399.18604,14.97,100,877836,425,688.83606,1.1278396,2.19211,3.7384034e-06,-0.065186,2.1327322,0.044099584,,100.0,-3.5095825,,421.3698,[ 0.946  0.608  0.087 -0.318 -1.486],7.410972,0.044038538
9.105774,1.2810565,3.3174565,0.20045115,88143.234,42600,3834.400237798691,-107.23366163203326,85.78591,359.56085,15.82,100,879418,426,627.204,1.0856435,2.817969,5.8746336e-06,-0.065053985,0.5524865,0.035868414,,100.0,-4.432831,,387.15488,[ 0.936  0.608  0.096 -0.309 -1.484],1.7443944,0.29697463
11.577202,1.103049,3.1239622,0.18043251,27006.049,42700,3844.4123046398163,-107.46667369102983,85.507866,383.32834,15.43,100,880961,427,634.0233,1.0630547,2.4735396,4.8065185e-06,-0.07440356,0.29549876,0.032153822,,100.0,-4.3285217,,411.03693,[ 0.939  0.611  0.096 -0.315 -1.484],1.3353429,0.3501764
9.480377,1.1759831,2.509701,0.1878932,52104.88,42800,3854.0242297649384,-107.38405514781172,85.58438,385.80347,15.58,100,882519,428,617.3303,1.047155,2.705696,8.163453e-06,-0.077661075,0.41682914,0.03357524,,100.0,-4.1464005,,400.87808,[ 0.926  0.613  0.094 -0.319 -1.493],1.4265721,0.27944112
8.592117,1.1378436,2.4938314,0.18620442,40002.27,42900,3862.2291729450226,-107.66015783223826,85.52645,383.92786,15.51,100,884070,429,622.2574,1.0476803,2.4402373,-2.822876e-06,-0.07723797,0.35751402,0.03322613,,100.0,-3.400711,,400.67566,[ 0.926  0.609  0.095 -0.315 -1.497],1.4134274,0.27138764
7.7257996,1.2232465,4.3015094,0.1940085,101240.2,43000,3870.307195186615,-107.31883510039762,85.24196,402.26434,15.2,100,885590,430,636.1395,1.0547615,2.429702,-7.095337e-06,-0.0775372,0.5627688,0.03405356,,100.0,-4.4378815,,414.29187,[ 0.93   0.604  0.09  -0.315 -1.496],1.7023354,0.2483369
10.395615,1.0554497,2.8259466,0.17507477,24511.885,43100,3877.440558195114,-107.25750009635348,85.1348,400.21475,15.03,100,887093,431,630.5577,1.0269306,2.3570201,-3.3569336e-06,-0.08029029,0.2763813,0.030807579,,100.0,-3.705162,,409.97083,[ 0.935  0.605  0.088 -0.306 -1.496],1.2758865,0.48984537
8.189438,1.0934813,2.1448445,0.17964162,20116.541,43200,3885.686409473419,-107.03490691635429,85.358406,384.6386,15.28,100,888621,432,626.0332,1.0413234,2.5485528,2.2125244e-06,-0.07708788,0.2547906,0.031843875,,100.0,-3.9799118,,401.95532,[ 0.929  0.61   0.087 -0.3   -1.499],1.3137513,0.45458066
10.401764,1.1078563,2.8961325,0.18136385,34245.316,43300,3892.8445332050323,-107.13314071774168,85.426735,392.09134,15.33,100,890154,433,623.83734,1.0412941,2.736019,-3.1280517e-06,-0.0826417,0.3332053,0.032189567,,100.0,-4.013321,,406.53522,[ 0.928  0.609  0.089 -0.296 -1.496],1.3925433,0.33316487
8.378174,11.846365,34.692318,1.037883,5298714.0,43400,3899.794896841049,-107.35952872350197,85.38491,375.96448,15.33,100,891687,434,926.976,1.6106831,2.3457642,-1.4343262e-05,-0.0757365,4.422483,0.07861008,,100.0,-4.2807083,,532.49817,[ 0.932  0.61   0.086 -0.291 -1.502],84.50353,0.012390818
11.146912,1.104707,2.344788,0.17489228,33190.297,43500,3909.3176453113556,-107.20424948321434,85.037025,408.8975,14.97,100,893184,435,631.95605,1.0261378,2.5096178,-2.2888183e-07,-0.07965722,0.32787326,0.03070542,,100.0,-3.7762985,,418.456,[ 0.907  0.595  0.083 -0.304 -1.495],1.2118226,0.30331537
6.5256424,1.1343306,3.7199376,0.18529408,50667.504,43600,3916.8102927207947,-107.38313307418417,85.676414,364.99628,15.71,100,894755,436,613.44965,1.0510482,2.2648716,3.7384034e-06,-0.08661568,0.42457184,0.033314954,,100.0,-3.7815323,,380.1159,[ 0.916  0.597  0.083 -0.302 -1.499],1.3995781,0.4248744
8.910042,10.012262,134.56427,1.3516284,38232004.0,43700,3923.360006093979,-107.04189745905217,85.00717,403.50024,14.87,100,896242,437,1135.7305,1.9621433,2.1057997,-3.8146973e-06,-0.09067748,11.547773,0.10465963,,100.0,-3.7637558,,573.0098,[ 0.914  0.602  0.088 -0.298 -1.506],81.87239,0.005544237
7.783409,2.4164858,7.0704722,0.24543855,501053.25,43800,3931.6144366264343,-107.15752286400273,85.140015,396.70007,15.03,100,897745,438,760.1313,1.265405,2.2765856,-4.577637e-06,-0.099303894,1.2864249,0.039569147,,100.0,-3.6830902,,485.2376,[ 0.915  0.6    0.109 -0.292 -1.51 ],6.7630258,0.00953117
9.077255,1.0770578,2.0586495,0.17796992,18963.234,43900,3940.589702606201,-107.34054393804342,85.43333,377.26617,15.42,100,899287,439,615.0265,1.0306165,2.5056262,3.2806397e-06,-0.10269928,0.25202352,0.0317184,,100.0,-3.9783325,,389.5178,[ 0.893  0.593  0.113 -0.298 -1.518],1.2972918,0.48364192
12.345222,9.993702,91.445206,1.2335384,23624618.0,44000,3947.609637260437,-107.40014462050996,85.39514,383.5595,15.35,100,900822,440,1110.6902,1.954896,2.9273593,-3.2043456e-06,-0.10276486,9.02529,0.09740816,,100.0,-3.8370438,,646.78296,[ 0.891  0.599  0.115 -0.292 -1.522],67.799614,0.0058902204
8.70797,2.102452,8.27672,0.23811638,433704.6,44100,3955.3905186653137,-107.28404832774297,85.315636,389.1903,15.21,100,902343,441,674.33356,1.1242391,1.8676052,-5.264282e-06,-0.10855887,1.1985723,0.03905464,,100.0,-4.178055,,418.1632,[ 0.893  0.608  0.102 -0.297 -1.522],5.2273884,0.04534807
9.431595,1.431323,3.7204382,0.19255036,128769.695,44200,3963.4588820934296,-107.00583268797139,85.44797,388.72983,15.39,100,903882,442,640.18524,1.0789971,2.8081543,2.9754638e-06,-0.11582342,0.67220545,0.034046244,,100.0,-4.3581314,,413.36334,[ 0.902  0.615  0.095 -0.292 -1.527],1.6711551,0.17101544
12.281578,1.046248,1.7234268,0.1756854,13956.367,44300,3970.774926662445,-106.85242931392133,85.28333,392.8469,15.14,100,905396,443,623.77563,1.0291255,2.4602022,-1.2969971e-06,-0.12266535,0.2059768,0.031032564,,100.0,-4.057228,,404.09976,[ 0.894  0.608  0.096 -0.294 -1.535],1.1494977,0.4862126
7.4387054,3.0926452,13.091149,0.3446696,1157984.4,44400,3978.917047023773,-107.19682320676299,85.71365,353.0479,15.72,100,906968,444,751.9128,1.3095936,2.652944,-4.4250487e-06,-0.1113881,2.0000587,0.049934793,,100.0,-4.2650986,,431.13632,[ 0.889  0.609  0.094 -0.298 -1.542],9.537961,0.027514415
11.546631,2.351105,26.237965,0.3368528,1990894.0,44500,3988.660784006119,-107.2563365337511,85.318924,376.3648,15.25,100,908493,445,833.18176,1.4053338,2.5179663,-1.9073486e-06,-0.12345796,2.520368,0.05057082,,100.0,-3.6989517,,485.21402,[ 0.892  0.618  0.085 -0.297 -1.53 ],7.442586,0.077032045
8.124413,1.0854398,2.5985913,0.17969096,33245.977,44600,3997.882092475891,-107.56025938875194,85.5235,382.5241,15.53,100,910046,446,620.79364,1.0456,2.1983612,-2.822876e-06,-0.13684426,0.3313505,0.03214382,,100.0,-3.6546555,,402.47205,[ 0.879  0.63   0.086 -0.306 -1.542],1.3123473,0.42949325
8.395912,7.734781,25.652447,0.627192,3916021.8,44700,4005.538298845291,-107.27112274940593,85.27884,401.9538,15.2,100,911566,447,1044.9543,1.7927238,2.1701925,9.536743e-06,-0.13679434,3.6584709,0.06669508,,100.0,-2.9879913,,689.7815,[ 0.884  0.623  0.084 -0.313 -1.556],34.054527,0.0023442362
9.815811,2.0840425,9.381176,0.24787241,374378.62,44800,4014.744191646576,-107.0797143860708,85.37944,400.23294,15.29,100,913095,448,732.2932,1.2384838,2.317654,4.8065185e-06,-0.14070374,1.1206247,0.04012194,,100.0,-3.5944824,,482.37024,[ 0.868  0.609  0.077 -0.32  -1.556],8.032039,0.121965855
9.023125,1.1585381,3.1224651,0.1804112,53193.17,44900,4024.1691777706146,-106.96836095967393,84.92548,409.36038,14.8,100,914575,449,653.3835,1.0493731,2.0747805,1.5716552e-05,-0.14270374,0.39741957,0.031418864,,100.0,-3.2059555,,425.8649,[ 0.863  0.598  0.076 -0.335 -1.56 ],1.6458938,0.09816468
10.895256,1.2731303,3.8494189,0.18598843,105624.54,45000,4031.5839307308197,-106.83801521299603,85.343605,382.92957,15.23,100,916098,450,656.04285,1.09265,2.6320794,4.653931e-06,-0.14264,0.6015986,0.032746598,,100.0,-3.625679,,410.1942,[ 0.867  0.601  0.08  -0.328 -1.562],2.2119932,0.22998926
11.13842,2.5226378,21.218576,0.3558326,1695755.1,45100,4038.9265172481537,-107.05891841767578,85.49746,387.71243,15.42,100,917640,451,774.9217,1.3217875,2.6073565,-2.670288e-06,-0.14275691,2.3501825,0.05214297,,100.0,-4.579544,,466.5958,[ 0.859  0.596  0.078 -0.334 -1.562],8.481152,0.019653209
10.405334,1.3992758,5.110568,0.2080615,179753.64,45200,4046.974533557892,-106.81021016159126,85.41891,386.3149,15.28,100,919168,452,668.2442,1.1198633,2.2554634,-5.340576e-07,-0.14298877,0.7593806,0.03621211,,100.0,-3.7099304,,424.96338,[ 0.872  0.595  0.089 -0.344 -1.562],2.6536465,0.13655579
7.3102417,1.1158841,2.86203,0.18411715,44331.79,45300,4054.8410065174103,-107.22940596031953,85.51143,368.6225,15.48,100,920716,453,613.85864,1.0348766,2.293104,-4.5013426e-06,-0.14557314,0.3803612,0.03284636,,100.0,-3.826088,,377.89902,[ 0.874  0.59   0.093 -0.355 -1.562],1.311298,0.3928247
8.218491,1.4550903,4.5748134,0.20361756,158222.12,45400,4062.9596383571625,-106.9424853617813,85.62963,381.40085,15.55,100,922271,454,652.242,1.1127435,2.6112113,6.713867e-06,-0.15063483,0.7403243,0.03601431,,100.0,-4.3725357,,420.2348,[ 0.881  0.589  0.088 -0.353 -1.565],2.1957357,0.18661848
7.110962,27.704388,119.0883,3.6562676,42618170.0,45500,4071.992164373398,-106.70274072045024,85.131096,407.8922,15.0,100,923771,455,1248.8027,2.1486654,2.3459713,1.5258789e-06,-0.15075606,11.816167,0.14295489,,100.0,-3.6438217,,701.3445,[ 0.869  0.586  0.081 -0.355 -1.57 ],475.79886,0.0033330517
8.435333,1.5370717,8.048478,0.22367689,225468.55,45600,4081.0335381031036,-107.07871056097632,85.48652,390.22955,15.44,100,925315,456,676.1954,1.1435537,2.402331,9.994506e-06,-0.15656717,0.8711512,0.038046356,,100.0,-4.550392,,441.77185,[ 0.88   0.605  0.091 -0.335 -1.57 ],3.2923398,0.1442967
6.7587204,2.8590908,27.868042,0.3530897,2149001.2,45700,4089.8218472003937,-107.11093444809434,85.266594,389.59113,15.18,100,926833,457,754.7051,1.2640339,2.193555,-1.27410885e-05,-0.16284172,2.6716068,0.05040695,,100.0,-3.771881,,440.79257,[ 0.884  0.606  0.084 -0.341 -1.576],11.232703,0.05038946
9.005592,3.425489,15.175043,0.29683512,1452096.4,45800,4097.960045099258,-107.23121399765921,85.33461,381.03027,15.26,100,928359,458,763.7041,1.2978635,2.349318,1.7547608e-06,-0.15740946,2.2472498,0.04538512,,100.0,-3.5991592,,460.50427,[ 0.887  0.616  0.09  -0.346 -1.582],7.8309736,0.024182478
5.4802933,1.138056,2.7862897,0.18450801,43947.38,45900,4107.548309087753,-107.08833965188931,85.137314,405.46396,15.03,100,929862,459,659.535,1.0767946,1.9698772,-3.6621093e-06,-0.15043913,0.36324885,0.032310106,,100.0,-3.7962112,,439.08948,[ 0.862  0.61   0.093 -0.349 -1.576],1.6010021,0.45975962
8.099243,1.0296763,1.5646155,0.17550296,9960.593,46000,4117.1440234184265,-107.46711463562062,85.5224,382.45154,15.52,100,931414,460,601.8221,1.0134436,2.1514988,-5.8746336e-06,-0.13983043,0.1822289,0.031407952,,100.0,-3.815422,,387.9439,[ 0.872  0.603  0.09  -0.348 -1.569],1.1042155,0.6601906
10.634674,1.7424358,21.966469,0.27264097,632806.25,46100,4125.0242228508,-106.6081425790642,85.75092,371.29877,15.67,100,932981,461,732.99884,1.2665137,3.1749973,-5.1879883e-06,-0.13047877,1.4273369,0.04318129,,100.0,-4.9248962,,467.21777,[ 0.875  0.603  0.092 -0.346 -1.559],7.420576,0.013973366
5.3163147,1.8362311,14.734318,0.27032652,780304.9,46200,4134.437594652176,-106.8435132454354,85.186356,395.5397,15.08,100,934489,462,692.3163,1.1445993,2.1264267,-3.2806397e-06,-0.13714144,1.5543809,0.043892685,,100.0,-3.876587,,427.4536,[ 0.853  0.612  0.083 -0.349 -1.549],3.8824134,0.031960633
10.998459,1.0309633,1.9319717,0.1761551,9927.108,46300,4143.694175958633,-107.1205050508451,85.59688,373.2605,15.55,100,936044,463,602.93463,1.0215405,2.614213,-4.8828124e-06,-0.13936014,0.18098512,0.031556193,,100.0,-4.7126923,,382.63388,[ 0.835  0.623  0.084 -0.356 -1.556],1.1113014,0.61252
11.727974,1.1344281,4.1007004,0.18825756,61751.21,46400,4153.18607878685,-107.49907563694651,85.68973,369.3175,15.69,100,937613,464,615.8328,1.0509399,2.992588,4.5776366e-07,-0.13598524,0.4508241,0.03374271,,100.0,-4.475403,,383.36047,[ 0.824  0.626  0.085 -0.352 -1.558],1.4883633,0.28436875
8.018288,2.568352,47.76014,0.4090428,5278854.5,46500,4160.008871555328,-107.72654640104669,85.41134,398.9603,15.4,100,939153,465,845.62506,1.4475467,2.3429482,6.6375733e-06,-0.13249227,4.26529,0.053072628,,100.0,-4.0073853,,521.54236,[ 0.828  0.625  0.087 -0.359 -1.555],20.881506,0.05683682
7.424347,1.0318921,1.8897722,0.17406376,8983.255,46600,4168.600317239761,-106.83182628881227,85.39798,384.83813,15.25,100,940678,466,614.8287,1.0229446,1.9704269,-1.0681152e-06,-0.13989286,0.17333713,0.03087102,,100.0,-4.508293,,394.49283,[ 0.829  0.632  0.093 -0.339 -1.551],1.1164604,0.6166008
12.082298,1.1710998,2.7649612,0.18277018,54019.938,46700,4175.481099128723,-106.89694244765244,85.44998,372.48938,15.35,100,942213,467,621.81,1.0425062,2.632976,3.2043456e-06,-0.14094374,0.4238553,0.032462176,,100.0,-3.9187164,,385.55634,[ 0.833  0.633  0.091 -0.337 -1.559],1.3439335,0.23189177
10.246811,1.4339919,4.379164,0.19930966,142134.27,46800,4183.132171630859,-107.30041678521488,85.94433,343.1977,15.97,100,943810,468,633.7737,1.1168047,2.9168208,1.1138916e-05,-0.14306532,0.7309594,0.03581738,,100.0,-4.6026917,,376.4347,[ 0.825  0.632  0.092 -0.335 -1.56 ],2.010754,0.12185491
5.485306,18.59067,70.227936,2.3642268,12392608.0,46900,4191.598894119263,-106.94616036182975,85.46178,396.3884,15.36,100,945346,469,1061.9949,1.9001878,2.036548,6.1035157e-06,-0.14416091,7.0208426,0.10770613,,100.0,-4.1754227,,667.33716,[ 0.847  0.63   0.089 -0.336 -1.562],308.39545,0.0007393591
11.072166,1.4196744,4.002744,0.20134151,136393.62,47000,4200.890613079071,-106.61072776720616,85.12567,392.56982,14.99,100,946845,470,705.00616,1.1587944,2.6296802,1.2207031e-06,-0.15257251,0.6536442,0.03489108,,100.0,-3.8002167,,452.32605,[ 0.858  0.648  0.081 -0.323 -1.563],2.2188733,0.09056011
11.782356,1.2813262,3.5293803,0.19855738,99374.86,47100,4209.106308698654,-107.13108736633954,85.33692,376.46735,15.29,100,948374,471,646.93665,1.0787768,2.5629747,7.781982e-06,-0.15399171,0.5646284,0.03481361,,100.0,-3.834961,,398.97363,[ 0.852  0.642  0.074 -0.326 -1.572],1.8753486,0.1779291
8.808929,5.285884,48.53259,0.48056084,5871984.0,47200,4216.366499185562,-106.95106137861566,85.20208,380.5334,15.12,100,949886,472,832.6801,1.4125334,2.5124223,2.0599366e-06,-0.15337728,4.412343,0.056193694,,100.0,-3.7629547,,456.15344,[ 0.853  0.637  0.072 -0.322 -1.573],23.57411,0.0024900907
9.088448,8.60874,59.814323,1.0458094,11198176.0,47300,4226.404510736465,-106.97061069457955,85.54534,368.07007,15.46,100,951432,473,1023.92004,1.7814234,2.602847,2.5177003e-06,-0.16357781,6.1252966,0.10308574,,100.0,-4.511528,,554.3198,[ 0.851  0.62   0.078 -0.33  -1.572],47.999954,0.0103336815
10.384102,2.8741372,15.863133,0.28397146,1032929.1,47400,4235.778357505798,-107.17895115205211,85.517746,386.61758,15.46,100,952978,474,707.67725,1.2068571,2.6945066,7.095337e-06,-0.16680712,1.9088922,0.045887236,,100.0,-4.018547,,428.3111,[ 0.857  0.63   0.084 -0.34  -1.583],4.527305,0.045659404
11.148201,2.0098388,17.672382,0.251892,662584.7,47500,4243.113538503647,-107.20346697415157,86.03743,345.5724,16.09,100,954587,475,678.96735,1.2096521,2.7680876,-1.5258789e-06,-0.15856957,1.5597049,0.04414614,,100.0,-4.267189,,400.1682,[ 0.852  0.616  0.081 -0.342 -1.586],4.1092772,0.021133255
10.488602,2.357021,12.052184,0.2415793,782663.8,47600,4250.678967475891,-106.86761369695401,85.013084,409.76407,14.91,100,956078,476,734.1274,1.2061418,2.3818626,3.890991e-06,-0.15728836,1.59755,0.038521543,,100.0,-3.8451767,,474.81195,[ 0.838  0.614  0.071 -0.343 -1.578],6.564895,0.042929728
7.4060364,1.9227805,8.991305,0.24131338,444672.8,47700,4259.927464008331,-106.79638199530696,85.60692,378.31708,15.53,100,957631,477,686.4911,1.172003,2.728349,-9.155273e-07,-0.15948094,1.2301956,0.040847156,,100.0,-4.825699,,428.18613,[ 0.827  0.604  0.067 -0.35  -1.576],4.0998297,0.08791372
9.54464,1.1677661,4.099239,0.18414098,64891.203,47800,4267.460870742798,-106.7330528427854,85.2567,402.0973,15.13,100,959144,478,627.27356,1.0364407,2.7137234,-3.7384034e-06,-0.15899682,0.45565578,0.032429267,,100.0,-3.9278488,,411.09943,[ 0.826  0.615  0.075 -0.345 -1.578],1.4076216,0.3501451
11.101295,1.141867,2.2231314,0.18008596,33462.96,47900,4275.625782966614,-107.24655844009591,85.322914,377.56152,15.28,100,960672,479,637.3798,1.0592331,2.4102335,7.858276e-06,-0.16711144,0.33135697,0.031933565,,100.0,-3.7902756,,403.49084,[ 0.823  0.613  0.076 -0.341 -1.578],1.2412041,0.32997203
10.009949,1.309027,5.306444,0.19530793,128483.164,48000,4282.489055156708,-106.68597973363195,85.00326,409.35223,14.83,100,962155,480,660.8174,1.0694718,2.4487257,-3.2043456e-06,-0.1688824,0.6158132,0.033618115,,100.0,-3.350563,,431.80203,[ 0.825  0.617  0.075 -0.342 -1.586],2.0184395,0.16622365
7.706093,1.5656152,9.090155,0.2100055,263228.88,48100,4289.6040122509,-106.962856164147,85.112854,392.30853,14.98,100,963653,481,680.2306,1.1150191,1.9840099,5.4931643e-06,-0.16990787,0.90128464,0.036046796,,100.0,-3.5931091,,431.1825,[ 0.827  0.622  0.081 -0.343 -1.588],2.7811775,0.13303068
12.132431,1.69847,7.463193,0.22542323,249859.95,48200,4296.491423845291,-106.8056062485639,85.674706,369.76672,15.59,100,965212,482,665.07465,1.143986,3.00829,2.3651123e-06,-0.1685226,0.9413444,0.038999174,,100.0,-3.762329,,413.50876,[ 0.81   0.621  0.079 -0.336 -1.589],3.0626676,0.11292553
9.568008,1.4725952,4.1074705,0.2033036,178061.67,48300,4304.790960788727,-106.82434664100973,85.20812,407.82968,15.09,100,966721,483,659.20575,1.086575,2.3649008,-4.4250487e-06,-0.16621442,0.7556745,0.035390448,,100.0,-4.6545563,,432.53293,[ 0.807  0.616  0.082 -0.332 -1.587],1.8994035,0.15235119
7.886833,1.4477702,8.130338,0.21860212,308760.38,48400,4313.326232671738,-107.10697933668813,85.638115,363.1848,15.59,100,968280,484,664.97864,1.1390476,2.317786,9.9182125e-06,-0.16119292,1.0099748,0.038015444,,100.0,-3.9137268,,409.37036,[ 0.813  0.621  0.082 -0.336 -1.585],2.8429825,0.111032724
7.683937,1.5870537,9.273911,0.24507968,421546.78,48500,4322.895483016968,-107.14797350382489,85.29533,382.8017,15.21,100,969801,485,700.74243,1.1717186,2.3120277,-4.272461e-06,-0.16838036,1.1611742,0.0405222,,100.0,-3.231781,,432.07385,[ 0.824  0.613  0.074 -0.346 -1.58 ],4.1274667,0.11219454
5.086632,1.1625214,2.4175293,0.18184344,50461.023,48600,4330.75886631012,-107.09675571346523,84.989624,416.71448,14.86,100,971287,486,654.5669,1.0574311,1.7610359,2.5939942e-06,-0.17231974,0.3876517,0.031755332,,100.0,-3.1921997,,439.0045,[ 0.828  0.611  0.07  -0.334 -1.587],1.4234052,0.2393901
8.122444,1.9440783,10.187546,0.23493716,478924.28,48700,4338.8084192276,-107.24195039849374,85.15701,409.75735,15.1,100,972797,487,711.36176,1.1697468,2.4588652,2.2125244e-06,-0.15733667,1.2439231,0.038593683,,100.0,-3.5960236,,470.8247,[ 0.824  0.611  0.075 -0.336 -1.591],6.5132365,0.036428764
12.446335,1.1259606,2.2855422,0.17688435,31356.81,48800,4347.359966278076,-106.79814302295165,84.9805,408.58148,14.86,100,974283,488,652.1783,1.0548342,2.63637,3.2043456e-06,-0.16673304,0.31247032,0.030924393,,100.0,-3.5925903,,433.88266,[ 0.814  0.604  0.07  -0.348 -1.576],1.2167985,0.46016037
