EmpiricalD2,Weights,Bound,InitialBound,EpRewMean,InitialReturnStd,MaxIW,J_sample_variance,TimestepsSoFar,InitialReturnMin,MeanIW,MinD2w0t,Iteration,ReturnMeanIW,EpisodesSoFar,MeanD2w0t,ReturnStepMaxmin,MinIW,InitialReturnMean,EpLenMean,EpThisIter,StdD2w0t,InitialReturnMax,TimeElapsed,MaxD2w0t,EntropyCoefficient,ReturnStepMax,StdIW,MeanEntropy
1.0074189,[-11.29   -5.853  -0.208  -5.098   2.436],-38.413727,-38.426357,-39.82358434413999,10.091979,1.2794718,100.84412,13285516,-41.890053,0.994895,,404,-6.9710803,40400,0.96939373,98.83505,0.76831824,-1.4305115e-06,482.87,100,0.18259758,28.07146,17984.016339063644,1.0076889,,100.0,0.05892378,3.8573809
1.07539,[-11.29   -5.852  -0.207  -5.098   2.438],-38.628246,-38.84,-39.050917768504334,12.066099,2.4192069,129.90417,13332576,-51.955833,1.0485455,,405,-7.0945444,40500,0.9761602,98.83403,0.589926,9.727478e-07,470.6,100,0.24506333,19.406189,18040.68306159973,1.092653,,100.0,0.18512455,3.8517268
1.0314927,[-11.293  -5.866  -0.224  -5.08    2.433],-37.69653,-37.742096,-40.08530491749742,10.543002,1.660317,114.48024,13378975,-50.917107,1.0192405,,406,-6.2136106,40600,0.9432019,98.82721,0.5995228,-2.7179718e-07,463.99,100,0.2629306,21.754868,18097.419811487198,1.0339572,,100.0,0.14608546,3.8575566
1.0,[-11.293  -5.866  -0.224  -5.079   2.439],-38.134323,-38.134323,-35.506050705611045,7.970046,1.0,64.16327,13427011,-20.3549,1.0,,407,-6.7036004,40700,0.96072,98.85217,1.0,1.4305115e-07,480.36,100,0.19425622,22.11758,18155.13103556633,1.0,,100.0,,3.8575566
1.2270831,[-11.293  -5.866  -0.224  -5.079   2.439],-37.113285,-37.33634,-36.64014151075462,8.189363,3.1745872,67.27975,13475111,-25.047106,1.0033691,,408,-5.4559984,40800,1.0610801,98.84766,0.25062597,-7.8201293e-07,481.0,100,0.22230574,24.209541,18212.883885860443,1.2867415,,100.0,0.34688395,3.8574226
1.0635233,[-11.305  -5.817  -0.182  -5.089   2.438],-37.874924,-38.022438,-35.95773583235807,10.144614,1.9777901,105.255516,13522624,-44.614532,1.0101838,,409,-6.349416,40900,0.9808409,98.84863,0.55538553,8.5830686e-07,475.13,100,0.22521459,23.956194,18270.877816915512,1.0766368,,100.0,0.18326873,3.8521852
1.0362196,[-11.305  -5.8    -0.19   -5.104   2.433],-38.192062,-38.336197,-30.281170040136093,9.084519,1.6341187,88.98289,13571122,-21.33852,0.9960758,,410,-6.7080455,41000,0.9876459,98.87512,0.61509895,5.722046e-07,484.98,100,0.17414692,34.50162,18330.058774471283,1.0437287,,100.0,0.12647265,3.8554368
1.003078,[-11.305  -5.788  -0.198  -5.118   2.436],-38.55918,-38.594086,-34.78796829706448,9.22152,1.1377362,86.31259,13619455,-31.89756,0.9990514,,411,-7.124032,41100,0.96815,98.85605,0.86024034,1.6212464e-06,483.33,100,0.17980278,19.264174,18388.898010492325,1.0041608,,100.0,0.036486536,3.8554711
1.0184431,[-11.305  -5.787  -0.201  -5.124   2.437],-38.746983,-38.780212,-35.41219917297422,10.75116,1.3638506,108.01811,13666119,-56.545773,0.9907727,,412,-7.285703,41200,0.94222623,98.84822,0.6794245,-3.7193297e-07,466.64,100,0.2519882,17.722609,18445.73826122284,1.0197723,,100.0,0.09463821,3.8510637
1.0385668,[-11.305  -5.787  -0.2    -5.125   2.432],-35.257317,-35.344784,-45.725131733187276,8.5528,1.7872872,79.26558,13713219,-30.912941,0.99879646,,413,-3.766709,41300,0.96031964,98.80583,0.61529505,1.4305114e-08,471.0,100,0.23856054,22.316538,18502.87313246727,1.0430158,,100.0,0.129879,3.8458362
1.0172932,[-11.305  -5.78   -0.198  -5.138   2.427],-37.85436,-37.881073,-40.59979594928532,10.505805,1.4144344,103.31432,13758739,-46.20739,0.9914648,,414,-6.399279,41400,0.9185506,98.821625,0.69883394,2.193451e-07,455.2,100,0.28822196,17.881775,18558.295838832855,1.0248226,,100.0,0.08690408,3.845539
1.0,[-11.309  -5.784  -0.187  -5.129   2.426],-38.669987,-38.669987,-30.390596243764936,9.154533,1.0,84.651985,13807470,-36.85882,1.0,,415,-7.2392654,41500,0.97462,98.875275,1.0,,487.31,100,0.15727302,15.402743,18616.500826597214,1.0,,100.0,,3.845539
1.0,[-11.309  -5.784  -0.187  -5.129   2.426],-38.47883,-38.47883,-41.89042921685295,12.49982,1.0,157.8237,13853728,-54.9742,1.0,,416,-7.048109,41600,0.92516,98.81888,1.0,-2.670288e-07,462.58,100,0.26314384,17.94357,18672.300052165985,1.0,,100.0,,3.845539
1.0,[-11.309  -5.784  -0.187  -5.129   2.426],-39.102463,-39.102463,-39.719858424852454,10.828695,1.0,118.44512,13899939,-36.85659,1.0,,417,-7.671742,41700,0.92422,98.828094,1.0,-9.536743e-08,462.11,100,0.26464257,27.324467,18727.45105099678,1.0,,100.0,,3.845539
1.0135525,[-11.309  -5.784  -0.187  -5.129   2.426],-37.283142,-37.323563,-35.30830512561734,10.071628,1.3916168,104.77506,13947124,-60.61589,1.0028254,,418,-5.83214,41800,0.9501853,98.85034,0.7394378,5.340576e-07,471.85,100,0.23212065,20.629478,18783.814024209976,1.0162456,,100.0,0.089364335,3.8422966
1.0409492,[-11.307  -5.783  -0.194  -5.133   2.423],-36.232685,-36.322556,-42.71377820912383,12.497794,1.9197445,144.86882,13992896,-53.45896,1.0103561,,419,-4.7353387,41900,0.9350048,98.81337,0.59579664,-1.9073486e-06,457.72,100,0.28444156,25.066265,18839.264469385147,1.0470271,,100.0,0.1501907,3.8364477
1.017609,[-11.302  -5.787  -0.19   -5.122   2.418],-37.404797,-37.43643,-38.80324156992132,8.658088,1.4599512,76.31068,14040389,-32.206654,1.0060233,,420,-5.9453955,42000,0.9584364,98.83659,0.6874496,-6.4849854e-07,474.93,100,0.22026545,19.679663,18896.554441928864,1.0185457,,100.0,0.094235785,3.832065
1.0144964,[-11.302  -5.787  -0.19   -5.122   2.413],-37.46054,-37.549946,-39.062859871466365,9.273319,1.4860156,87.27584,14088046,-30.273907,0.99807,,421,-6.013819,42100,0.9596869,98.83606,0.69917023,2.0980835e-07,476.57,100,0.21284674,23.425636,18954.407341480255,1.0205683,,100.0,0.08462412,3.83382
1.0217669,[-11.29   -5.782  -0.176  -5.119   2.415],-39.790623,-39.86163,-38.60428910363268,11.062312,1.4185503,127.210915,14135847,-51.95221,1.0155516,,422,-8.330963,42200,0.9662493,98.838486,0.68441004,3.0517577e-07,478.01,100,0.20735495,29.897144,19013.177298069,1.0267152,,100.0,0.09678705,3.8305871
1.0040143,[-11.294  -5.777  -0.189  -5.121   2.412],-38.109283,-38.116066,-38.29763104523599,8.769011,1.1740948,77.104836,14181507,-29.964592,1.0008799,,423,-6.6718545,42300,0.9151295,98.832245,0.8114588,5.0544736e-07,456.6,100,0.28213954,25.287493,19068.971007585526,1.0044948,,100.0,0.04407518,3.8286366
1.0,[-11.293  -5.778  -0.19   -5.117   2.41 ],-36.72655,-36.72661,-46.50773514768991,8.604316,1.0006244,74.78279,14228580,-27.88787,1.0000155,,424,-5.2958293,42400,0.94146,98.8024,0.9993465,-4.386902e-07,470.73,100,0.23476231,25.275724,19125.960753917694,1.0,,100.0,0.00018290695,3.828637
1.0116388,[-11.293  -5.778  -0.19   -5.117   2.41 ],-38.073616,-38.0898,-42.92617291476608,10.687543,1.3328648,113.33975,14273889,-35.93479,1.0018585,,425,-6.622995,42500,0.91176,98.81052,0.7118999,1.14440915e-07,453.09,100,0.293394,24.70266,19180.315925836563,1.0128689,,100.0,0.086081356,3.8248854
1.1082674,[-11.293  -5.778  -0.19   -5.118   2.406],-37.723618,-38.0528,-45.55177627789417,12.587545,2.2355466,119.91439,14318287,-50.63908,1.0023056,,426,-6.128395,42600,0.93805,98.7948,0.44908127,1.1825562e-06,443.98,100,0.33492538,26.81494,19233.68080186844,1.1506715,,100.0,0.2320489,3.8197994
1.0623554,[-11.303  -5.79   -0.176  -5.092   2.401],-38.421207,-38.547115,-40.23322639946743,9.948926,1.7184179,93.697296,14365718,-39.338806,1.0010319,,427,-6.9170465,42700,0.9768069,98.83035,0.41206506,-4.386902e-07,474.31,100,0.22818369,28.363943,19291.213454723358,1.0797484,,100.0,0.16625164,3.815736
1.0036728,[-11.313  -5.81   -0.199  -5.1     2.397],-39.095715,-39.12044,-33.290658834360656,11.555742,1.1613802,130.32164,14413370,-44.97824,0.9955119,,428,-7.6599746,42800,0.9547744,98.860275,0.852177,1.1825562e-06,476.52,100,0.21194124,34.30564,19349.29063987732,1.0046606,,100.0,0.043782793,3.8164463
1.0651768,[-11.316  -5.812  -0.194  -5.099   2.398],-37.752155,-37.97284,-35.8138683304797,10.785835,2.032132,107.28658,14461093,-40.93622,1.0214645,,429,-6.233636,42900,0.98508245,98.849915,0.4579662,5.1498415e-07,477.23,100,0.21612322,30.390194,19406.987325429916,1.0854586,,100.0,0.19671527,3.820943
1.0177217,[-11.321  -5.821  -0.174  -5.092   2.402],-38.279312,-38.354843,-34.76517944101067,9.091372,1.469238,85.68145,14509517,-34.26915,1.0021255,,430,-6.823817,43000,0.97708476,98.856415,0.7228401,1.4972687e-06,484.24,100,0.17635424,24.377045,19465.393760204315,1.0233698,,100.0,0.087020054,3.8209796
1.0734048,[-11.316  -5.813  -0.181  -5.102   2.402],-37.716747,-37.820477,-36.53640483125187,10.181208,2.112897,103.86553,14557194,-54.665855,0.9990905,,431,-6.1769037,43100,0.9888231,98.84674,0.466053,-7.2479247e-07,476.77,100,0.21936852,20.557917,19523.587003469467,1.0883901,,100.0,0.20116332,3.815895
1.018671,[-11.318  -5.792  -0.189  -5.116   2.397],-37.44098,-37.564575,-41.69644159929757,11.447888,1.4871099,115.87368,14603911,-50.74659,0.99173015,,432,-5.984728,43200,0.9430626,98.82149,0.68287057,5.912781e-07,467.17,100,0.25006592,22.533293,19580.37829732895,1.0239624,,100.0,0.09371496,3.8165424
1.1308118,[-11.328  -5.813  -0.189  -5.112   2.398],-37.97262,-38.19966,-40.87744985029455,8.896666,2.1512902,84.742325,14651065,-35.39381,1.0181653,,433,-6.3652973,43300,1.0040728,98.826614,0.29820096,-2.5749208e-07,471.54,100,0.24986386,24.873335,19638.15098619461,1.159749,,100.0,0.23216653,3.8080812
1.1902372,[-11.369  -5.76   -0.19   -5.099   2.389],-37.20113,-37.613766,-37.27876852774313,10.048073,3.617979,110.01246,14697503,-29.758717,1.0221233,,434,-5.558488,43400,1.0129316,98.83945,0.28818613,-9.536743e-07,464.38,100,0.28704652,27.417854,19695.174907684326,1.2717489,,100.0,0.39249048,3.8027444
1.0459301,[-11.248  -5.749  -0.188  -5.117   2.384],-37.548656,-37.671127,-37.48837115980884,9.184258,1.7274126,86.44518,14745578,-35.02529,1.0083686,,435,-6.0520196,43500,0.9836825,98.84404,0.5191982,-1.4781951e-06,480.75,100,0.19733952,30.31506,19753.75940966606,1.0590699,,100.0,0.15826935,3.7986915
1.170322,[-11.246  -5.744  -0.202  -5.128   2.38 ],-37.500027,-37.82113,-39.00843342224744,12.164018,2.6816916,124.243,14791526,-53.82625,1.0499806,,436,-5.8124933,43600,0.99846405,98.8302,0.33836257,-9.250641e-07,459.48,100,0.3009443,33.379723,19809.807306289673,1.1957005,,100.0,0.30177978,3.787149
1.00851,[-11.25   -5.759  -0.21   -5.108   2.368],-37.3232,-37.33739,-35.24026064273637,9.259674,1.2024736,84.941574,14839137,-32.83,0.99587,,437,-5.878691,43700,0.9563789,98.85196,0.7391001,4.4822693e-07,476.11,100,0.21424694,33.84045,19867.32925605774,1.0090271,,100.0,0.063375376,3.7845197
1.0027677,[-11.25   -5.76   -0.208  -5.108   2.365],-38.41729,-38.442886,-41.149847040302326,8.926534,1.1293004,81.160515,14886589,-36.505707,1.0046695,,438,-6.98312,43800,0.95030844,98.82657,0.87089765,-4.959106e-07,474.52,100,0.22021215,21.116936,19924.33380007744,1.0035344,,100.0,0.030709412,3.785167
1.0798249,[-11.251  -5.761  -0.214  -5.108   2.366],-38.116467,-38.238674,-39.93205763522187,10.319071,2.075583,93.794014,14933290,-48.725655,1.004111,,439,-6.5637565,43900,0.97216135,98.828995,0.40130424,7.6293944e-08,467.01,100,0.25951055,18.47551,19980.93353319168,1.0940268,,100.0,0.21085034,3.7774813
1.0020282,[-11.259  -5.775  -0.2    -5.105   2.359],-37.341476,-37.365253,-42.36806723528568,9.933836,1.1662109,98.68493,14979607,-36.17935,1.0042655,,440,-5.908076,44000,0.9272831,98.81705,0.8976526,4.959106e-07,463.17,100,0.2614831,38.805367,20037.291373968124,1.0026091,,100.0,0.032130335,3.777981
1.0394803,[-11.259  -5.778  -0.203  -5.101   2.359],-37.628387,-37.72645,-39.518807805096515,9.139308,1.7204491,87.64638,15027130,-39.85351,1.0150081,,441,-6.1425786,44100,0.96926516,98.83368,0.5452808,-6.9618227e-07,475.23,100,0.2216136,24.471985,20095.19188976288,1.0507278,,100.0,0.15907685,3.7787488
1.0629445,[-11.258  -5.768  -0.212  -5.118   2.36 ],-38.794113,-38.871456,-36.63170799058556,9.439874,1.6222758,85.0931,15075236,-31.531166,0.9822383,,442,-7.271674,44200,0.992189,98.8477,0.44725198,-1.66893e-07,481.06,100,0.19776921,21.787651,20152.801764965057,1.0721564,,100.0,0.15995166,3.7733016
1.0,[-11.263  -5.772  -0.203  -5.143   2.354],-37.51645,-37.516468,-39.85457298236129,11.117026,1.0001369,124.835815,15122192,-53.14167,1.0000033,,443,-6.0857267,44300,0.93912,98.830246,0.99988246,1.2969971e-06,469.56,100,0.23910251,28.481628,20209.762257814407,1.0,,100.0,3.4951616e-05,3.7733016
1.0319973,[-11.263  -5.772  -0.203  -5.143   2.354],-35.99932,-36.103783,-44.954588675966285,11.040576,1.6090714,115.90446,15167650,-53.563484,0.98428345,,444,-4.527393,44400,0.9234324,98.802216,0.61831117,-6.8664554e-07,454.58,100,0.29206705,34.95787,20264.403410434723,1.0406033,,100.0,0.1273735,3.7702081
1.0102633,[-11.26   -5.779  -0.217  -5.133   2.352],-38.313103,-38.348896,-42.83857011464792,10.434696,1.2269738,101.0288,15213732,-33.180153,0.9896622,,445,-6.8660827,44500,0.9265431,98.81407,0.7894312,1.2397766e-06,460.82,100,0.2701851,38.927776,20320.017830133438,1.0120529,,100.0,0.06607495,3.7676122
1.0063077,[-11.26   -5.781  -0.221  -5.127   2.349],-36.56606,-36.61069,-40.00477710532661,8.545868,1.2325941,75.14127,15261537,-26.4856,0.9975177,,446,-5.126064,44600,0.95912635,98.83263,0.8045169,-8.010864e-07,478.05,100,0.20553017,21.10236,20377.550263404846,1.0079209,,100.0,0.055917434,3.7695224
1.11171,[-11.26   -5.779  -0.225  -5.131   2.351],-38.534298,-38.77298,-38.30549515477637,11.084969,2.827409,93.54853,15308042,-48.56172,0.98849595,,447,-6.931432,44700,0.9831762,98.835266,0.27779406,3.0517577e-07,465.05,100,0.27161387,24.240112,20434.118422985077,1.128651,,100.0,0.2532367,3.7597764
1.0093895,[-11.263  -5.785  -0.213  -5.124   2.341],-37.64327,-37.687405,-34.54649906942178,9.165926,1.3357308,82.59875,15356472,-40.717922,1.0012738,,448,-6.1996255,44800,0.97310936,98.85733,0.7015861,5.722046e-07,484.3,100,0.17523243,19.617617,20492.963420391083,1.0129365,,100.0,0.07500556,3.761708
1.1067072,[-11.262  -5.783  -0.207  -5.116   2.343],-37.50023,-37.70534,-42.669952799399525,10.511035,2.485164,103.778595,15402954,-42.050102,0.9983381,,449,-5.9446154,44900,0.9774501,98.81641,0.25725615,8.9645386e-07,464.82,100,0.27112684,22.13075,20549.24384522438,1.1471488,,100.0,0.24230064,3.7571416
1.0144346,[-11.262  -5.771  -0.177  -5.11    2.338],-39.612267,-39.653587,-37.46470608904833,10.486927,1.3166567,109.460495,15450373,-41.68124,1.0064182,,450,-8.160579,45000,0.9552313,98.84198,0.7115408,-4.7683717e-08,474.19,100,0.2228999,22.923208,20607.336519002914,1.0167896,,100.0,0.08219645,3.7539053
1.0035098,[-11.263  -5.773  -0.169  -5.11    2.335],-37.10588,-37.137363,-42.75736178129965,8.018381,1.1469395,65.46667,15497714,-23.356373,0.99940217,,451,-5.6699204,45100,0.9485046,98.81937,0.8648466,-1.1348725e-06,473.41,100,0.22479396,15.227781,20663.928711652756,1.0041707,,100.0,0.038397208,3.7544181
1.0009383,[-11.263  -5.769  -0.169  -5.115   2.335],-37.645504,-37.66852,-40.48349777979962,9.765689,1.0938485,96.82558,15545142,-36.648674,1.0018151,,452,-6.2134476,45200,0.94900095,98.829285,0.9198278,7.2479247e-07,474.28,100,0.22099695,26.190983,20720.753088712692,1.0012774,,100.0,0.023547081,3.7544582
1.0294175,[-11.259  -5.763  -0.171  -5.114   2.336],-39.200428,-39.327232,-36.67791488178412,10.594873,1.5321219,104.95891,15592253,-37.42934,0.9902078,,453,-7.734589,45300,0.95544624,98.844284,0.6506074,-5.1498415e-07,471.11,100,0.23678227,28.963043,20777.88650918007,1.038917,,100.0,0.11387399,3.7564132
1.0870624,[-11.261  -5.769  -0.186  -5.107   2.338],-37.558304,-37.72823,-38.55927071373336,11.6219015,2.2255046,114.24438,15639649,-50.424397,0.9925635,,454,-6.0198154,45400,0.9878163,98.837296,0.48685718,-1.2779236e-06,473.96,100,0.23309901,22.142384,20835.056633234024,1.1100422,,100.0,0.18677047,3.757853
1.0042987,[-11.275  -5.799  -0.201  -5.091   2.339],-38.184776,-38.223022,-39.26168150373579,7.986705,1.181316,64.34099,15688367,-27.699158,0.9985977,,455,-6.748157,45500,0.976417,98.83882,0.85002327,-1.9073486e-08,487.18,100,0.15839766,22.223295,20894.855644464493,1.0049894,,100.0,0.043683052,3.7592463
1.0816739,[-11.276  -5.794  -0.198  -5.095   2.34 ],-39.107704,-39.27025,-33.99323516399945,11.180906,2.0753458,111.44256,15736358,-53.472343,0.993751,,456,-7.5862455,45600,0.996315,98.85834,0.4290635,-1.335144e-07,479.91,100,0.20544207,23.223541,20952.500786304474,1.1060517,,100.0,0.19527577,3.75765
1.022973,[-11.275  -5.797  -0.227  -5.081   2.338],-37.19859,-37.235622,-38.002020598073685,7.880718,1.5843691,62.274433,15784385,-31.0731,1.000759,,457,-5.730956,45700,0.9717901,98.84175,0.7337457,2.0980835e-07,480.27,100,0.19708313,16.614614,21011.051377534866,1.0239367,,100.0,0.10483463,3.7622297
1.1414104,[-11.275  -5.797  -0.226  -5.081   2.343],-37.740635,-37.999477,-32.86735693440571,9.7459345,4.958702,83.845276,15833012,-47.729027,0.95668435,,458,-6.124667,45800,1.0391581,98.86482,0.3322404,-2.5749208e-07,486.27,100,0.17989762,28.986465,21069.046978712082,1.1808718,,100.0,0.32098666,3.75458
1.0056845,[-11.271  -5.794  -0.254  -5.091   2.336],-37.19977,-37.243336,-35.76806151745431,8.6641865,1.2466589,77.79865,15880963,-27.973999,1.0052311,,459,-5.760553,45900,0.9617619,98.850815,0.856248,5.4359435e-07,479.51,100,0.19881794,29.28983,21127.26915383339,1.0072024,,100.0,0.05384494,3.75586
1.0715643,[-11.272  -5.792  -0.257  -5.097   2.337],-38.495953,-38.639664,-36.32894207404236,9.049559,2.100463,75.98355,15928857,-38.92137,1.029046,,460,-6.959358,46000,0.99235463,98.8483,0.50251305,9.155273e-07,478.94,100,0.20919272,19.924986,21185.48081803322,1.0843723,,100.0,0.19925077,3.7486875
1.0274451,[-11.274  -5.796  -0.245  -5.09    2.33 ],-37.95452,-38.029522,-35.69039050672832,8.162127,1.4971673,68.42842,15977574,-15.141299,1.0023649,,461,-6.484741,46100,0.9875122,98.853485,0.65542585,1.6212464e-07,487.17,100,0.16046245,25.17847,21244.899671316147,1.0308903,,100.0,0.1185853,3.7454107
1.0,[-11.273  -5.787  -0.239  -5.099   2.326],-37.594982,-37.595036,-44.034944756662696,8.53117,1.0008384,73.51067,16025186,-25.276632,1.0000168,,462,-6.16426,46200,0.95224,98.81503,0.9993515,1.8405914e-06,476.12,100,0.21325488,17.389708,21302.965478658676,1.0,,100.0,0.0001703013,3.7454102
1.0479163,[-11.273  -5.787  -0.239  -5.099   2.326],-37.41562,-37.491547,-37.4389356174151,7.8866415,1.6369855,68.840416,16073729,-15.159569,1.0071483,,463,-5.909485,46300,0.99425375,98.84575,0.5703938,2.479553e-07,485.43,100,0.17281747,29.39602,21361.10516142845,1.0493832,,100.0,0.1441119,3.7519612
1.0286889,[-11.273  -5.787  -0.239  -5.099   2.333],-37.37577,-37.461372,-38.41893570665607,9.1620455,1.5247477,86.9236,16122434,-30.819187,1.0139531,,464,-5.90367,46400,0.98793983,98.84224,0.58498895,-8.010864e-07,487.05,100,0.16131592,19.959099,21420.38065123558,1.0329562,,100.0,0.12238749,3.7486012
1.0085466,[-11.267  -5.777  -0.237  -5.11    2.33 ],-37.325066,-37.376057,-38.49882837118604,7.826734,1.3734388,62.50168,16170466,-29.907864,1.0051473,,465,-5.881362,46500,0.96480954,98.83969,0.78993237,-7.1048737e-07,480.32,100,0.19531077,19.5859,21479.51908135414,1.0102806,,100.0,0.07198453,3.75064
1.0237212,[-11.268  -5.778  -0.24   -5.119   2.332],-38.290382,-38.32231,-36.55155590765441,8.217573,1.4575263,67.45836,16220007,-27.468493,0.9996825,,466,-6.8227305,46600,1.0026133,98.85243,0.5594762,-6.67572e-07,495.41,100,0.09675155,35.476288,21539.966965436935,1.0239543,,100.0,0.12138287,3.7459652
1.0334264,[-11.268  -5.778  -0.239  -5.119   2.327],-37.66343,-37.759647,-35.47785705025218,10.23518,1.4494066,89.65228,16267310,-50.943264,0.99334544,,467,-6.184593,46700,0.9619543,98.84999,0.5838975,5.1498415e-07,473.03,100,0.22991636,24.931616,21596.470787525177,1.0399947,,100.0,0.124431096,3.7427328
1.0159895,[-11.27   -5.795  -0.244  -5.11    2.324],-37.317425,-37.39043,-36.40800609135304,10.378574,1.2846936,107.25074,16314990,-47.19287,0.981028,,468,-5.8621984,46800,0.96131337,98.847275,0.72360754,-6.1035155e-07,476.8,100,0.21210481,37.54957,21654.37496113777,1.0193222,,100.0,0.08080835,3.746083
1.0273775,[-11.269  -5.788  -0.25   -5.113   2.327],-39.137074,-39.177345,-35.74464236675411,11.395876,1.6128415,120.301834,16362509,-53.2854,0.993897,,469,-7.670295,46900,0.9634528,98.84956,0.57687926,-1.4305115e-07,475.19,100,0.22032039,23.080883,21711.468944072723,1.0409567,,100.0,0.11629584,3.745411
1.0034689,[-11.272  -5.792  -0.238  -5.102   2.326],-38.59298,-38.59881,-35.29856647906974,9.585381,1.1704338,89.38317,16410638,-54.16153,0.99894416,,470,-7.1566544,47000,0.9642864,98.85332,0.8342806,7.2479247e-07,481.29,100,0.19012852,14.771901,21769.12700533867,1.0036103,,100.0,0.04187514,3.7434654
1.0035592,[-11.272  -5.792  -0.237  -5.102   2.324],-38.838642,-38.845184,-39.81253216174109,9.213762,1.1458145,84.3061,16458429,-33.910217,1.0000972,,471,-7.402188,47100,0.9575627,98.83339,0.85977757,2.2888183e-07,477.91,100,0.2058727,18.630348,21827.038962364197,1.0037707,,100.0,0.039517358,3.741536
1.0480709,[-11.272  -5.792  -0.238  -5.102   2.322],-37.07713,-37.24362,-38.81422556477277,8.154601,1.6880594,70.50785,16507236,-21.735565,1.0061988,,472,-5.5798926,47200,0.9991722,98.84094,0.55081546,-8.773804e-07,488.07,100,0.1568637,28.006603,21885.849179506302,1.0577335,,100.0,0.14748396,3.7428305
1.0095004,[-11.273  -5.78   -0.235  -5.122   2.324],-37.39099,-37.406734,-41.292322704146436,9.422689,1.4206094,90.53713,16554240,-38.936996,1.0026274,,473,-5.944585,47300,0.94469315,98.82431,0.77049017,6.4849854e-07,470.04,100,0.23852032,20.657982,21943.32923436165,1.010117,,100.0,0.0705728,3.7460947
1.0263847,[-11.273  -5.78   -0.235  -5.122   2.327],-38.17608,-38.23278,-38.41974809621174,8.353877,1.4696851,71.4324,16602452,-32.503487,1.004557,,474,-6.7048364,47400,0.9771043,98.84062,0.68728894,-8.9645386e-07,482.12,100,0.18832943,23.282715,22001.33564543724,1.0294933,,100.0,0.1109392,3.7420485
1.0154109,[-11.27   -5.775  -0.238  -5.13    2.323],-37.424347,-37.452774,-44.24996264425744,9.37436,1.3443067,87.83587,16650047,-46.86622,1.0027864,,475,-5.968577,47500,0.95940834,98.81406,0.6815312,-1.5258789e-07,475.95,100,0.21571335,22.668924,22058.663258075714,1.0162257,,100.0,0.08583529,3.73811
1.0250165,[-11.27   -5.775  -0.239  -5.131   2.319],-38.942833,-38.999397,-38.18144020405025,8.427917,1.4900069,72.950455,16698461,-27.548752,1.0024927,,476,-7.473322,47600,0.98052555,98.84227,0.660797,-1.039505e-06,484.14,100,0.17762232,20.949137,22116.911484241486,1.0274282,,100.0,0.117180414,3.7336974
0.9997755,[-11.269  -5.77   -0.243  -5.137   2.315],-38.42376,-38.424446,-43.403118380602976,8.6766815,1.0033382,76.06571,16745560,-36.371918,0.9999789,,477,-6.993408,47700,0.9419033,98.81569,0.996313,5.1498415e-07,470.99,100,0.23375371,18.35073,22173.698467493057,0.9999995,,100.0,0.0008758779,3.7336998
1.0338303,[-11.269  -5.77   -0.243  -5.137   2.315],-37.212822,-37.292877,-42.02854808833856,8.413804,1.7327902,71.12714,16793561,-28.619225,1.0301999,,478,-5.7440133,47800,0.9754936,98.82489,0.6694205,-5.722046e-07,480.01,100,0.19938289,16.31347,22231.325134277344,1.0475727,,100.0,0.12584032,3.734332
1.0095825,[-11.272  -5.769  -0.225  -5.132   2.315],-38.062195,-38.096935,-34.12908622553035,8.603854,1.3418753,75.38052,16842577,-20.483887,1.0046496,,479,-6.6172214,47900,0.9850345,98.86075,0.67806387,-7.6293946e-07,490.16,100,0.13959444,33.511806,22290.962196826935,1.0107069,,100.0,0.074377075,3.732283
1.0064514,[-11.272  -5.765  -0.227  -5.139   2.313],-37.842243,-37.857018,-44.60913747285611,10.743855,1.246345,116.86083,16888987,-49.59307,1.0004464,,480,-6.4007177,48000,0.9313308,98.807755,0.7740866,1.7166138e-07,464.1,100,0.25903416,20.74189,22347.274367570877,1.0069559,,100.0,0.06173794,3.7345138
1.018824,[-11.272  -5.765  -0.226  -5.139   2.316],-36.786877,-36.855003,-36.26688050840937,7.4704766,1.6349745,56.96844,16938320,-28.099695,1.0136564,,481,-5.327307,48100,0.99596107,98.85297,0.757109,-6.67572e-08,493.33,100,0.11593643,18.187239,22406.969776153564,1.0199623,,100.0,0.104980685,3.7382834
1.0163345,[-11.271  -5.761  -0.228  -5.145   2.319],-37.73611,-37.786232,-37.59790757207672,8.634619,1.4539493,75.43413,16986154,-25.022831,1.0078734,,482,-6.2814145,48200,0.9644736,98.842804,0.6100765,1.3732911e-06,478.34,100,0.20529294,28.628025,22464.276703834534,1.0183353,,100.0,0.09982364,3.7348998
1.015419,[-11.271  -5.756  -0.222  -5.15    2.316],-37.65788,-37.710403,-36.01476519382283,8.284211,1.4716992,70.56027,17034940,-20.935314,1.0130655,,483,-6.206144,48300,0.98304874,98.852356,0.69471323,-1.2207031e-06,487.86,100,0.15514223,33.59735,22522.92140197754,1.017901,,100.0,0.092443004,3.7381122
1.0559422,[-11.27   -5.758  -0.231  -5.146   2.319],-37.30513,-37.50628,-49.812927714528065,10.758518,2.106302,98.204865,17080516,-53.529037,1.019285,,484,-5.7896295,48400,0.9378201,98.7814,0.51980096,-1.4781951e-06,455.76,100,0.29268408,25.150047,22577.254789590836,1.0677599,,100.0,0.192623,3.7343779
