InitialReturnMean,Iteration,InitialReturnStd,TimestepsSoFar,J_sample_variance,Weights,InitialReturnMin,ReturnMeanIW,StdIW,MaxIW,MeanEntropy,TimeElapsed,EpThisIter,EpLenMean,StdD2w0t,MinIW,InitialBound,ReturnStepMax,MeanIW,EpRewMean,MaxD2w0t,MeanD2w0t,ReturnStepMaxmin,InitialReturnMax,MinD2w0t,Bound,EpisodesSoFar,EmpiricalD2
-71.0833,409,12.132138,2168964,147.59387,[-0.594 -0.727 -0.49  -0.259 -0.014],-91.442856,-71.04933,0.008343924,1.0239168,1.4048195,5815.096550703049,100,69.63,0.346241,0.97284216,-855.35895,100.0,0.999557,-123.87996219004233,1.0001915,0.13926464,99.02913,-39.147003,,-855.3392,40900,1.0000786
-70.166695,410,11.22893,2176073,127.204506,[-0.595 -0.727 -0.491 -0.259 -0.014],-96.22876,-69.9705,0.0147919,1.05251,1.4062555,5829.517560958862,100,71.09,0.34931117,0.9605325,-859.0609,100.0,0.9968158,-123.74429064575548,1.0009638,0.14221407,99.11614,-41.999336,,-858.9646,41000,1.0004222
-70.54144,411,13.179838,2183291,177.42603,[-0.595 -0.725 -0.49  -0.258 -0.013],-93.2424,-70.14022,0.020877684,1.0450257,1.4067049,5844.557101011276,100,72.18,0.35161102,0.9166239,-877.4844,100.0,0.9927306,-124.2870641445719,1.0021809,0.144424,99.00128,-11.829861,,-877.282,41100,1.0006778
-68.294106,412,13.559969,2190407,179.28699,[-0.597 -0.727 -0.492 -0.259 -0.012],-92.95803,-68.04284,0.024115743,1.0991774,1.4075692,5859.137060880661,100,71.16,0.3494759,0.9387221,-861.3943,100.0,0.9972026,-120.86616129200773,1.001326,0.14236118,99.049995,-32.357494,,-861.26544,41200,1.0006435
-72.10434,413,13.014634,2197004,165.88995,[-0.599 -0.728 -0.493 -0.259 -0.011],-94.28893,-71.92467,0.017923515,1.0657796,1.4066769,5873.157931804657,100,65.97,0.33848664,0.9485023,-871.38794,100.0,0.9980033,-122.21044376110578,1.0009898,0.13196497,99.00011,-24.649864,,-871.29675,41300,1.0003715
-71.13884,414,12.543516,2203780,151.34569,[-0.599 -0.728 -0.492 -0.259 -0.012],-91.74803,-70.675285,0.03429737,1.1106222,1.4067947,5886.593448400497,100,67.76,0.34244478,0.8935789,-871.82837,100.0,0.9950139,-122.24340069260039,1.0021333,0.13559017,99.059906,-44.166595,,-871.5898,41400,1.0010333
-70.25331,415,13.223283,2211001,177.23726,[-0.6   -0.729 -0.492 -0.259 -0.012],-93.34668,-70.2272,0.0064056,1.0158691,1.4067035,5901.274302005768,100,72.21,0.35152566,0.9763279,-878.7819,100.0,0.99922127,-123.86755582381308,1.0001348,0.14442399,99.00001,-23.259262,,-878.7687,41500,1.0000452
-71.07449,416,12.163813,2217838,145.13388,[-0.6   -0.728 -0.492 -0.258 -0.012],-91.72164,-70.75919,0.018280452,1.0618438,1.4067985,5913.422312736511,100,68.37,0.34368107,0.9449904,-866.9606,100.0,0.99561447,-122.98280763447985,1.001966,0.1367789,99.00249,-25.85766,,-866.78766,41600,1.0005469
-70.249245,417,12.360177,2225058,149.10194,[-0.601 -0.727 -0.492 -0.258 -0.012],-92.37653,-69.82113,0.02429017,1.073457,1.4086503,5927.8720779418945,100,72.2,0.35165,0.92816764,-871.5786,100.0,0.9941614,-124.5689056875828,1.0021697,0.14446183,99.10924,-33.540237,,-871.3438,41700,1.0007194
-69.97473,418,11.001807,2231781,111.08675,[-0.601 -0.725 -0.491 -0.258 -0.01 ],-94.395935,-69.525406,0.029095951,1.0775692,1.4081805,5941.0085027217865,100,67.23,0.34132934,0.9104034,-865.5374,100.0,0.99494076,-120.67215169555345,1.0017041,0.13452825,99.00059,-35.42519,,-865.30273,41800,1.0008385
-70.02226,419,12.872377,2238965,164.34245,[-0.601 -0.726 -0.491 -0.259 -0.011],-92.73071,-69.6857,0.02744646,1.1200461,1.4075905,5954.550014972687,100,71.84,0.35092214,0.92784226,-851.3275,100.0,0.99524724,-123.6577012849592,1.0015506,0.14373916,99.03126,-31.355505,,-851.151,41900,1.0007023
-71.597,420,11.687095,2245704,142.94318,[-0.601 -0.725 -0.49  -0.259 -0.011],-93.55408,-71.011,0.032930903,1.1387004,1.4081122,5966.690132379532,100,67.39,0.34171197,0.90130407,-852.2695,100.0,0.9905206,-123.27027022706572,1.0026876,0.1348687,99.00076,-44.67147,,-851.96814,42000,1.0010803
-69.85989,421,12.923376,2252767,161.97574,[-0.6   -0.722 -0.488 -0.26  -0.011],-94.530716,-69.59158,0.021326916,1.1200297,1.4092653,5980.131643772125,100,70.63,0.34837428,0.95645237,-873.3845,100.0,0.997411,-122.32323329598161,1.0015825,0.14129682,99.04657,-32.70289,,-873.2379,42100,1.000453
-70.70186,422,12.786864,2259822,165.19684,[-0.6   -0.721 -0.487 -0.26  -0.01 ],-93.887146,-70.41047,0.020682909,1.1020206,1.4097875,5992.425314426422,100,70.55,0.34820706,0.9293072,-881.21857,100.0,0.99659264,-122.58223501537718,1.0011415,0.14113621,99.0004,-19.492596,,-881.03754,42200,1.0003576
-72.20678,423,11.4167385,2266569,129.1881,[-0.603 -0.722 -0.489 -0.26  -0.009],-94.775085,-72.09588,0.0129238255,1.0533911,1.4102432,6004.784550666809,100,67.47,0.34168825,0.9574465,-872.447,100.0,0.99900174,-123.49389293245866,1.0007428,0.13495322,99.03369,-39.461132,,-872.38666,42300,1.0002015
-70.10593,424,12.433631,2274022,149.5456,[-0.603 -0.721 -0.489 -0.259 -0.009],-95.330795,-69.844284,0.02546362,1.10533,1.4087536,6018.243760347366,100,74.53,0.3562528,0.93756896,-875.58704,100.0,0.997234,-125.38608517758965,1.0014669,0.14910445,99.05149,-26.66784,,-875.4536,42400,1.0005541
-70.37136,425,11.474833,2280960,132.64491,[-0.605 -0.722 -0.489 -0.259 -0.01 ],-91.32142,-70.23493,0.015675893,1.0358396,1.4077555,6030.245019674301,100,69.38,0.34575528,0.9493866,-858.3133,100.0,0.99780077,-122.77452960939667,1.0006076,0.13878097,99.00001,-39.621315,,-858.2401,42500,1.000279
-69.86949,426,11.6727295,2288174,132.36879,[-0.605 -0.722 -0.49  -0.259 -0.011],-92.39862,-69.719475,0.016175497,1.0921215,1.4082941,6042.990296840668,100,72.14,0.3514205,0.9594022,-869.15314,100.0,0.9987336,-123.73780823278743,1.0010511,0.14430214,99.000496,-38.180237,,-869.0751,42600,1.0003719
-66.92142,427,12.887357,2295679,171.49214,[-0.606 -0.722 -0.489 -0.259 -0.011],-93.61531,-66.63251,0.022279993,1.0642611,1.409607,6055.212947368622,100,75.05,0.35727862,0.9305499,-866.92993,100.0,0.9938022,-121.19004794060207,1.0013578,0.15014918,99.000565,-22.340162,,-866.7752,42700,1.0006063
-70.13498,428,11.988743,2302846,141.98013,[-0.605 -0.723 -0.489 -0.26  -0.009],-93.596725,-69.8284,0.02175533,1.0601654,1.4091796,6067.579784393311,100,71.67,0.35053483,0.9353939,-871.2555,100.0,0.99578804,-123.878422944112,1.001917,0.1433844,99.00022,-36.13806,,-871.0917,42800,1.000612
-69.70333,429,11.862902,2309808,134.08263,[-0.607 -0.723 -0.49  -0.259 -0.01 ],-97.12673,-69.46448,0.023769591,1.0892072,1.4095428,6079.584796905518,100,69.62,0.34629282,0.9485437,-858.1264,100.0,0.9972872,-122.13843088587583,1.0016367,0.13927504,99.04537,-44.171703,,-858.00134,42900,1.0006546
-69.2087,430,11.937426,2316759,134.24435,[-0.608 -0.722 -0.49  -0.258 -0.009],-91.515305,-68.9607,0.025415326,1.0802764,1.4097093,6091.06915307045,100,69.51,0.34607175,0.9155695,-856.1576,100.0,0.9981625,-121.16826059226229,1.0012363,0.13905853,99.00001,-38.34268,,-856.02466,43000,1.0006971
-69.741936,431,10.683075,2323813,114.53098,[-0.61  -0.724 -0.49  -0.258 -0.009],-97.983574,-69.65654,0.011373069,1.0309957,1.410183,6102.3093247413635,100,70.54,0.3481306,0.9698395,-871.8646,100.0,0.9988017,-122.6672203717406,1.0003064,0.14109357,99.097755,-41.67025,,-871.82025,43100,1.0001537
-70.53977,432,11.964778,2330629,139.23177,[-0.609 -0.724 -0.49  -0.258 -0.009],-92.53506,-70.37263,0.018302007,1.0650737,1.4111345,6113.716061115265,100,68.16,0.34319898,0.9553272,-854.8154,100.0,0.99828225,-122.31206322077973,1.00066,0.13634485,99.000275,-33.119625,,-854.72394,43200,1.0003502
-70.380035,433,10.682618,2337354,115.20554,[-0.61  -0.725 -0.491 -0.258 -0.008],-93.11119,-70.349304,0.007047194,1.0212313,1.4110409,6125.87664103508,100,67.25,0.34119046,0.98025066,-860.18726,100.0,0.99966186,-121.44117127083713,1.0001199,0.13450304,99.047165,-45.52513,,-860.1684,43300,1.0000545
-70.26312,434,11.479784,2344557,120.36496,[-0.611 -0.725 -0.49  -0.258 -0.008],-91.04116,-69.698975,0.03033976,1.1298159,1.4120029,6137.257811546326,100,72.03,0.35134906,0.92206717,-877.5511,100.0,0.9936061,-124.05352532616382,1.0043085,0.1441446,99.00002,-34.487305,,-877.2707,43400,1.0011747
-68.471436,435,13.423136,2352348,180.5904,[-0.612 -0.724 -0.49  -0.258 -0.007],-89.77209,-68.32949,0.015162254,1.0578082,1.413093,6150.16747713089,100,77.91,0.3627516,0.9593653,-878.2616,100.0,0.9978651,-124.08421967527693,1.0009315,0.15584706,99.00002,-18.013073,,-878.18915,43500,1.0002677
-71.59761,436,13.04424,2359449,157.25359,[-0.611 -0.724 -0.49  -0.257 -0.006],-94.76915,-70.76053,0.044122525,1.1632717,1.4120017,6162.186014413834,100,71.01,0.34934458,0.8664384,-864.69775,100.0,0.98930013,-125.32406673667178,1.0050399,0.14213064,99.01225,-29.499857,,-864.21155,43600,1.0016141
-67.17865,437,13.2857065,2367220,185.73328,[-0.615 -0.723 -0.49  -0.257 -0.007],-94.604355,-66.93964,0.02099946,1.0582218,1.4121039,6175.121872186661,100,77.71,0.36240816,0.93904245,-866.9505,100.0,0.9945098,-124.1641341649796,1.0010377,0.15546395,99.061806,-36.096176,,-866.82294,43700,1.0005126
-72.95314,438,10.1617565,2373906,96.404205,[-0.614 -0.721 -0.49  -0.256 -0.007],-96.33181,-72.47914,0.030956587,1.0892905,1.4115847,6186.6969566345215,100,66.86,0.34052745,0.90436846,-856.6595,100.0,0.99441487,-124.81004849779133,1.0028841,0.13378914,99.018776,-43.84736,,-856.4213,43800,1.0012748
-70.5886,439,11.880954,2380944,130.1194,[-0.616 -0.721 -0.49  -0.256 -0.007],-93.55516,-69.54026,0.04182069,1.1274048,1.4111385,6198.771619319916,100,70.38,0.34815633,0.87330085,-871.496,100.0,0.98571897,-123.80551027866115,1.0070481,0.14091687,99.036354,-38.53295,,-870.97156,43900,1.0026833
-67.711555,440,12.943549,2388737,162.46425,[-0.62  -0.722 -0.49  -0.256 -0.008],-94.02551,-67.483154,0.018017597,1.0954963,1.4115845,6211.8202521800995,100,77.93,0.36280522,0.9478572,-874.6545,100.0,0.997189,-123.8388774529105,1.0018977,0.15589948,99.000595,-31.107462,,-874.5352,44000,1.0004566
-67.74198,441,12.257648,2396432,146.93665,[-0.621 -0.722 -0.49  -0.256 -0.007],-91.188644,-67.257744,0.024871312,1.0989163,1.4121093,6223.499841928482,100,76.95,0.36103135,0.92240095,-871.8849,100.0,0.9926056,-123.81869476287412,1.0034801,0.15398139,99.00022,-26.057793,,-871.6399,44100,1.0009135
-69.07193,442,14.190508,2403586,200.42351,[-0.623 -0.72  -0.49  -0.256 -0.007],-93.472595,-68.73547,0.024970828,1.0894856,1.4116774,6234.045290470123,100,71.54,0.35028222,0.93034047,-870.60596,100.0,0.9956037,-121.91705797041784,1.0016679,0.14312945,99.000305,-28.710886,,-870.4211,44200,1.000621
-67.08725,443,13.563708,2411340,183.84691,[-0.625 -0.719 -0.491 -0.255 -0.007],-91.00212,-66.88983,0.017075459,1.0384418,1.4120814,6245.573799610138,100,77.54,0.36205938,0.94750655,-867.9946,100.0,0.99698955,-123.13954743195909,1.0007396,0.15511805,99.04751,-34.471066,,-867.8925,44300,1.0003146
-72.53512,444,12.125157,2418164,143.46796,[-0.627 -0.721 -0.493 -0.255 -0.007],-93.949455,-71.769226,0.037010025,1.1638995,1.412217,6255.98801279068,100,68.24,0.34354645,0.8992593,-869.048,100.0,0.9885254,-124.9290770026455,1.0054686,0.13657734,99.00038,-32.624996,,-868.6625,44400,1.0018487
-67.54929,445,11.517334,2425668,134.20004,[-0.629 -0.719 -0.492 -0.254 -0.007],-93.063995,-67.23565,0.023601133,1.0731337,1.413971,6266.848932981491,100,75.04,0.35727936,0.93836284,-870.5753,100.0,0.99502414,-122.13736296277278,1.0015827,0.15013635,99.00001,-29.552185,,-870.4192,44500,1.0006795
-71.18962,446,11.741432,2433172,137.13445,[-0.629 -0.72  -0.492 -0.254 -0.005],-93.70448,-70.856064,0.022505494,1.0998831,1.4144036,6277.494220256805,100,75.04,0.35726798,0.92672455,-875.3325,100.0,0.9954999,-127.34770453513615,1.0021348,0.15013057,99.00005,-33.796867,,-875.15283,44600,1.0005906
-68.65874,447,11.9040785,2440453,131.62906,[-0.63  -0.718 -0.491 -0.254 -0.005],-93.05203,-68.33929,0.02633832,1.0852338,1.4136376,6288.763863325119,100,72.81,0.35286698,0.9429014,-868.899,100.0,0.9971487,-122.28496092237195,1.0014027,0.14567712,99.01818,-36.851612,,-868.7398,44700,1.0007052
-69.85164,448,12.253069,2447511,144.977,[-0.63  -0.719 -0.491 -0.254 -0.005],-94.59971,-69.574814,0.019760588,1.0763324,1.4144071,6298.844366073608,100,70.58,0.34827268,0.93681526,-874.1412,100.0,0.99679565,-122.35152826656227,1.001909,0.1411931,99.0323,-25.709646,,-873.98627,44800,1.0004296
-67.964485,449,14.456182,2454952,204.95917,[-0.632 -0.718 -0.491 -0.254 -0.005],-96.392044,-67.914536,0.011106797,1.0368469,1.4140695,6309.981221199036,100,74.41,0.3559382,0.9782264,-864.47736,100.0,1.0002255,-121.81839712175952,1.0002552,0.14882906,99.010506,-14.181223,,-864.45154,44900,1.0001203
-67.32623,450,12.476231,2462605,152.94664,[-0.632 -0.718 -0.491 -0.254 -0.005],-92.092545,-67.09448,0.018835053,1.0667082,1.4135374,6320.93690943718,100,76.53,0.36013725,0.9412089,-864.44037,100.0,0.9965898,-123.09920743169964,1.0014371,0.15309983,99.00015,-28.033964,,-864.3212,45000,1.0004601
-68.20737,451,12.369311,2470368,144.03299,[-0.632 -0.717 -0.491 -0.254 -0.005],-90.19027,-67.64085,0.034006495,1.1129812,1.4149264,6332.15353345871,100,77.63,0.36239055,0.9245068,-871.73206,100.0,0.9939109,-123.87556813756004,1.0030537,0.1553682,99.00023,-33.56855,,-871.4422,45100,1.0013468
-66.15287,452,12.940981,2478134,163.81265,[-0.633 -0.717 -0.49  -0.253 -0.004],-93.58998,-65.98305,0.015268431,1.0709227,1.4145149,6343.118301153183,100,77.66,0.36226833,0.96355504,-865.1847,100.0,0.99818784,-122.07832388781982,1.0006195,0.15534823,99.00003,-30.891575,,-865.0879,45200,1.0002589
-69.22139,453,13.7841015,2485760,182.65192,[-0.631 -0.715 -0.488 -0.253 -0.004],-94.68413,-69.05113,0.02028028,1.0803292,1.4140695,6353.96626329422,100,76.26,0.35959843,0.94161165,-872.41705,100.0,0.9993761,-124.5443598588487,1.0014938,0.15255286,99.00035,-17.247921,,-872.33453,45300,1.0005058
-66.37047,454,15.146337,2493376,228.66249,[-0.633 -0.716 -0.489 -0.253 -0.005],-93.60858,-65.72967,0.02909021,1.1912885,1.4156487,6364.385019540787,100,76.16,0.35961142,0.9202179,-863.4846,100.0,0.9904144,-121.1723680552829,1.0033865,0.1524378,99.03168,-29.373821,,-863.1542,45400,1.0011998
-66.35165,455,15.547635,2501597,251.13646,[-0.631 -0.714 -0.487 -0.252 -0.003],-93.893295,-66.25929,0.011877046,1.0283915,1.4156762,6375.843665599823,100,82.21,0.37069368,0.947691,-874.38605,100.0,0.9971892,-123.6243868554002,1.0003171,0.16443701,99.00006,-17.485958,,-874.33386,45500,1.0001404
-67.092705,456,11.884672,2509106,129.79251,[-0.631 -0.714 -0.487 -0.252 -0.003],-94.11351,-66.58392,0.027947787,1.0757399,1.4160439,6386.344645023346,100,75.09,0.35746384,0.9142571,-868.42206,100.0,0.99406195,-121.78792345026014,1.001793,0.1502699,99.00017,-37.59091,,-868.1561,45600,1.0008792
-69.79559,457,11.5847435,2516229,129.73482,[-0.63  -0.714 -0.486 -0.252 -0.003],-92.24746,-69.13792,0.040313784,1.0867682,1.4145149,6396.335008144379,100,71.23,0.3497424,0.8487958,-868.8274,100.0,0.99131584,-122.72054586179527,1.0022628,0.1425482,99.00314,-42.023056,,-868.4272,45700,1.0012014
-66.75821,458,14.260432,2524209,194.84892,[-0.632 -0.716 -0.487 -0.252 -0.004],-91.1232,-66.46379,0.021338973,1.0607525,1.4136326,6407.33654665947,100,79.8,0.36637968,0.92947,-864.7285,100.0,0.996793,-124.01124392849184,1.0011619,0.15965989,99.00008,-20.006107,,-864.5764,45800,1.0005393
-70.48856,459,13.782112,2531746,185.33264,[-0.631 -0.716 -0.485 -0.253 -0.005],-92.03077,-70.25003,0.021562994,1.0768783,1.4136311,6417.70040845871,100,75.37,0.35787007,0.93348885,-877.4315,100.0,0.9982008,-125.56647907552843,1.000884,0.15077603,99.00016,-36.045963,,-877.28906,45900,1.000452
-70.01317,460,12.19007,2538719,133.32649,[-0.634 -0.717 -0.487 -0.253 -0.005],-91.54161,-69.52713,0.032431647,1.177872,1.4122226,6427.877552032471,100,69.73,0.34661627,0.90352273,-870.7027,100.0,0.99468374,-121.7641802035694,1.002865,0.13953672,99.00027,-41.479855,,-870.4679,46000,1.0012132
-67.76846,461,13.219569,2546435,169.68172,[-0.635 -0.718 -0.486 -0.252 -0.007],-88.876175,-67.517456,0.020224178,1.0840448,1.4130577,6438.393545866013,100,77.16,0.36135757,0.9460508,-871.1303,100.0,0.99747217,-122.93063800078392,1.001567,0.15436722,99.020195,-28.749329,,-871.00104,46100,1.0006245
-66.422615,462,14.1214075,2554913,188.67923,[-0.635 -0.718 -0.486 -0.252 -0.006],-93.558205,-66.15379,0.022894397,1.1062787,1.412654,6449.679380893707,100,84.78,0.37537017,0.95106864,-876.4341,100.0,0.9982021,-125.57650821822632,1.002127,0.16961883,99.01034,-28.088335,,-876.2962,46200,1.0005708
-68.34984,463,13.550293,2562514,177.39577,[-0.636 -0.718 -0.486 -0.252 -0.006],-96.169655,-68.0001,0.025998535,1.0812719,1.4110473,6459.420542001724,100,76.01,0.35917002,0.9228501,-874.50995,100.0,0.99551415,-123.63134957751066,1.0018843,0.15207225,99.000015,-18.658827,,-874.308,46300,1.000606
-67.03672,464,12.874405,2570292,147.355,[-0.637 -0.718 -0.486 -0.252 -0.008],-96.502815,-66.42444,0.03655975,1.1114949,1.4101348,6469.8033854961395,100,77.78,0.36265135,0.89844596,-874.06854,100.0,0.99312264,-123.19343644569317,1.0032684,0.15565015,99.06929,-35.941265,,-873.70105,46400,1.0012403
-66.6083,465,13.331512,2578665,175.71472,[-0.64  -0.719 -0.487 -0.252 -0.009],-94.04019,-66.33888,0.022508515,1.0674299,1.4101547,6480.879772186279,100,83.73,0.37352854,0.9409063,-872.43945,100.0,0.99684346,-125.54637232625021,1.0013939,0.16751938,99.00002,-29.568356,,-872.30304,46500,1.0006119
-66.42529,466,13.564573,2586775,172.38397,[-0.639 -0.719 -0.486 -0.251 -0.009],-93.51571,-65.734085,0.039337695,1.1320746,1.4121948,6491.693090200424,100,81.1,0.3689812,0.90738034,-859.1433,100.0,0.9901313,-124.77583294093294,1.0038446,0.1623497,99.03325,-37.413166,,-858.7919,46600,1.0016835
-65.843025,467,14.4434595,2595055,205.39839,[-0.641 -0.717 -0.486 -0.251 -0.007],-89.77413,-65.80309,0.009758269,1.0391386,1.4121027,6502.695784568787,100,82.8,0.3717325,0.97629297,-871.2024,100.0,1.0005007,-123.82873835610371,1.0002688,0.16560887,99.0,-20.658207,,-871.1827,46700,1.0001062
-67.29016,468,13.205044,2603277,168.06972,[-0.641 -0.717 -0.486 -0.251 -0.007],-91.9793,-67.12433,0.020222891,1.0713838,1.4122211,6513.05352973938,100,82.22,0.37074262,0.94181025,-871.1303,100.0,0.99898654,-126.34721391107495,1.0007584,0.16447447,99.00005,-35.353043,,-871.04443,46800,1.0004065
-65.54799,469,14.091063,2611533,193.5953,[-0.642 -0.719 -0.486 -0.252 -0.007],-91.4642,-65.19533,0.025736293,1.1226058,1.413114,6523.951959133148,100,82.56,0.37145078,0.93555385,-874.5418,100.0,0.99601656,-123.06482328493257,1.002509,0.1651947,99.00001,-21.271034,,-874.36365,46900,1.0009018
-66.33396,470,13.656428,2620012,171.95352,[-0.643 -0.719 -0.486 -0.251 -0.006],-92.40236,-65.88363,0.028949851,1.1113608,1.4124563,6535.403260231018,100,84.79,0.375497,0.93418247,-876.94464,100.0,0.99569726,-125.06243953137535,1.0043212,0.16968414,99.00067,-18.022066,,-876.717,47000,1.0010307
-67.00721,471,14.708793,2628338,201.56827,[-0.643 -0.719 -0.485 -0.251 -0.007],-94.53766,-66.385475,0.037612736,1.1128534,1.4112233,6546.15013217926,100,83.26,0.37283048,0.9005962,-877.0924,100.0,0.9915292,-126.06891351937635,1.0060747,0.16664685,99.00097,-27.888237,,-876.77185,47100,1.001532
-65.849174,472,12.425029,2636907,140.18912,[-0.644 -0.718 -0.484 -0.25  -0.008],-94.646965,-65.26927,0.037934512,1.1166611,1.4112458,6557.043813467026,100,85.69,0.37713134,0.87162894,-866.0894,100.0,0.99302727,-126.31639010468999,1.0044398,0.17151073,99.00083,-37.046543,,-865.78735,47200,1.0016359
-64.69543,473,14.852502,2645910,215.03275,[-0.647 -0.717 -0.485 -0.249 -0.008],-90.238495,-64.469,0.019884255,1.0433272,1.4116614,6568.8270790576935,100,90.03,0.38432264,0.9365463,-874.2929,100.0,0.99813056,-126.26496416603985,1.0009581,0.18010606,99.000015,-17.941242,,-874.15955,47300,1.0003893
-67.96266,474,13.153553,2654298,168.88693,[-0.65  -0.717 -0.487 -0.249 -0.007],-97.39951,-67.923225,0.00899122,1.0348148,1.4117478,6579.881103992462,100,83.88,0.3736663,0.98097754,-873.90576,100.0,1.0004836,-127.18860740512822,1.0002068,0.16776842,99.00004,-29.955942,,-873.8854,47400,1.0000874
-65.55387,475,14.146904,2662747,196.24799,[-0.65  -0.717 -0.486 -0.249 -0.007],-89.33847,-65.31159,0.020685684,1.0631423,1.4124495,6590.1589415073395,100,84.49,0.374837,0.9372825,-872.4968,100.0,0.99707454,-124.67025817483267,1.0019115,0.16902891,99.00001,-15.103162,,-872.3686,47500,1.0004897
-64.2742,476,13.583297,2671381,176.61853,[-0.651 -0.717 -0.487 -0.249 -0.007],-89.739395,-63.836452,0.031171534,1.0764507,1.4130875,6601.465537786484,100,86.34,0.3781867,0.9240691,-874.23376,100.0,0.99513656,-123.18870313752235,1.0023191,0.17278172,99.000244,-23.531418,,-874.0117,47600,1.0009347
-63.41996,477,14.902707,2680253,212.981,[-0.651 -0.718 -0.486 -0.249 -0.006],-89.694916,-63.181927,0.026535876,1.1523204,1.4124775,6612.6819977760315,100,88.72,0.38214564,0.9421851,-873.7193,100.0,0.9982852,-123.96489292641738,1.001563,0.17749189,99.0,-21.663818,,-873.58777,47700,1.0006003
-65.48898,478,15.176795,2688500,212.04874,[-0.653 -0.719 -0.487 -0.249 -0.006],-93.63878,-64.845055,0.036291026,1.1114144,1.411764,6623.644695281982,100,82.47,0.37142268,0.8981535,-870.06287,100.0,0.99285924,-123.44287889411318,1.0031023,0.16507761,99.00026,-22.894272,,-869.7331,47800,1.0014821
-65.59716,479,13.610976,2696622,178.27809,[-0.653 -0.72  -0.486 -0.249 -0.007],-92.35506,-65.27801,0.023672834,1.1281607,1.4117411,6634.126927614212,100,81.22,0.36899862,0.92486393,-871.96533,100.0,0.9964357,-122.72707016139606,1.0026557,0.16250002,99.008804,-33.84009,,-871.801,47900,1.0007253
-64.65699,480,14.927947,2705077,203.32031,[-0.655 -0.72  -0.486 -0.249 -0.007],-92.79254,-64.295235,0.033910543,1.1399521,1.4121164,6645.290146827698,100,84.55,0.37501928,0.9152904,-867.683,100.0,0.9985206,-122.93081876547117,1.0021368,0.16917919,99.00014,-30.837032,,-867.48944,48000,1.0010686
-64.70343,481,13.475872,2713679,179.8311,[-0.657 -0.721 -0.487 -0.249 -0.007],-93.69105,-64.33564,0.02609178,1.1148915,1.4136376,6656.2965886592865,100,86.02,0.3775733,0.9048928,-871.3679,100.0,0.99390125,-124.73005665705476,1.0025115,0.17211582,99.0,-29.92929,,-871.1684,48100,1.000884
-64.98843,482,13.350063,2722927,172.78596,[-0.659 -0.721 -0.487 -0.248 -0.005],-93.02366,-64.73797,0.023750732,1.1176854,1.4145149,6668.401074647903,100,92.48,0.38841322,0.9442414,-874.5514,100.0,0.9975414,-128.10289491258519,1.0019974,0.18502809,99.0,-27.254913,,-874.42645,48200,1.0007304
-64.742744,483,13.830077,2732405,185.84276,[-0.66  -0.721 -0.487 -0.248 -0.004],-88.29807,-64.60752,0.018371219,1.0969174,1.4146786,6680.506042003632,100,94.78,0.3920388,0.96862775,-874.6203,100.0,0.99996424,-128.64063617579362,1.0011889,0.1896009,99.000015,-17.663624,,-874.55597,48300,1.0003585
-65.166306,484,13.594748,2741117,174.10419,[-0.66  -0.721 -0.487 -0.248 -0.004],-90.99527,-64.377304,0.034881618,1.132031,1.4144086,6691.214059591293,100,87.12,0.37968686,0.90069443,-868.1923,100.0,0.9889839,-126.42179680300382,1.0055789,0.17441489,99.0221,-27.808113,,-867.7549,48400,1.0019526
-64.11028,485,15.601453,2750228,228.37306,[-0.662 -0.718 -0.486 -0.247 -0.005],-92.52074,-63.249287,0.04132633,1.2977872,1.4164394,6703.132162809372,100,91.11,0.38650194,0.88198984,-872.75,100.0,0.9892444,-125.41487899393192,1.006384,0.18244871,99.000046,-26.34769,,-872.2969,48500,1.0021582
-63.971554,486,15.036505,2759761,221.27222,[-0.664 -0.718 -0.486 -0.247 -0.003],-92.393684,-63.772984,0.024090081,1.1340224,1.4164622,6715.404281377792,100,95.33,0.39295524,0.9396988,-875.00903,100.0,0.99952763,-125.66254132719139,1.0024735,0.19072436,99.000046,-18.043589,,-874.91003,48600,1.0006349
-63.599205,487,14.772154,2769573,193.86269,[-0.665 -0.718 -0.486 -0.247 -0.002],-94.576416,-63.060253,0.045749042,1.2103662,1.4160157,6727.769737958908,100,98.12,0.3975142,0.88253665,-874.4816,100.0,0.9992919,-126.9166411207394,1.0061044,0.19642192,99.0231,-23.276112,,-874.208,48700,1.0017182
-64.56838,488,15.954584,2778876,241.00612,[-0.668 -0.72  -0.487 -0.247 -0.003],-95.90269,-63.961277,0.031870604,1.1223905,1.4151518,6739.992634773254,100,93.03,0.389453,0.91801184,-874.8285,100.0,0.99220127,-127.0198857429725,1.0047591,0.18620382,99.00003,-20.32494,,-874.4708,48800,1.0013696
-60.474648,489,15.603038,2789863,243.74843,[-0.671 -0.721 -0.487 -0.247 -0.004],-88.24469,-60.376484,0.013034534,1.0517659,1.4156698,6754.144523382187,100,109.87,0.41413265,0.96279526,-871.4139,100.0,0.99829906,-128.00329985596366,1.0006936,0.21977647,99.00001,-24.541447,,-871.36127,48900,1.0002371
-62.2613,490,14.28898,2799381,195.42099,[-0.67  -0.721 -0.487 -0.247 -0.003],-91.70247,-62.068066,0.023231866,1.087789,1.4151251,6766.494090080261,100,95.18,0.3927067,0.9443936,-868.7303,100.0,0.9996316,-125.86021312494351,1.0018688,0.19042058,99.0,-19.92243,,-868.6342,49000,1.0006263
