InitialBound,StdD2w0t,J_sample_variance,EpisodesSoFar,Weights,InitialReturnMin,StdIW,InitialReturnMax,ReturnStepMaxmin,EntropyCoefficient,MinIW,MeanD2w0t,TimeElapsed,ReturnStepMax,MinD2w0t,InitialReturnMean,MeanIW,InitialReturnStd,MaxIW,EmpiricalD2,Bound,EpLenMean,ReturnMeanIW,EpRewMean,EpThisIter,MaxD2w0t,MeanEntropy,TimestepsSoFar,Iteration
51.919678,0.22354737,3910.074,32700,[-1.703  0.485  0.748 -0.842  0.613],-11.084923,0.21306211,45.135036,90.45058,,0.5252162,0.05140072,4004.52813577652,100.0,,9.269715e-06,1.0353029,11.619734,1.7740716,1.0540996,58.13571,25.12,349.22076,-107.38106356460803,100,1.1258085,2.0258646,660915,327
-17.244354,0.22686392,558.7827,32800,[-1.692  0.464  0.74  -0.837  0.607],-11.861259,0.08226078,67.94896,91.04645,,0.6462911,0.054115523,4019.5442538261414,100.0,,3.0517579e-06,1.0122788,12.944944,1.2710547,1.0066425,-15.649841,26.92,312.89795,-107.05492000605247,100,1.041678,2.015754,663607,328
16.377045,0.2224571,1004.3281,32900,[-1.691  0.468  0.741 -0.836  0.597],-10.544106,0.085437275,46.68727,90.6625,,0.81413215,0.051878985,4031.977284669876,100.0,,1.0795593e-05,1.010086,12.51072,1.5149028,1.0057408,17.901764,25.79,330.9743,-107.51242962687809,100,1.0334452,2.0162518,666186,329
33.881683,0.21934459,3462.5776,33000,[-1.689  0.475  0.733 -0.834  0.598],-10.553673,0.2038554,42.60039,90.26416,,0.53874767,0.049909376,4044.7801852226257,100.0,,-8.2015995e-06,1.0242515,10.165069,1.7384626,1.0349534,37.101624,24.62,353.94608,-107.53968721545232,100,1.108557,2.013632,668648,330
80.493805,0.21735631,7620.372,33100,[-1.671  0.484  0.739 -0.84   0.594],-9.121559,0.26223794,28.651718,89.68249,,0.52802527,0.047747537,4056.31591629982,100.0,,-6.8664554e-07,1.0666852,9.54576,2.5974545,1.0553416,90.621,23.07,394.9075,-107.47767517937916,100,1.264087,2.017422,670955,331
-18.245483,0.23171526,1046.2485,33200,[-1.7    0.467  0.754 -0.846  0.598],-12.349052,0.0997844,53.614388,91.3136,,0.78963196,0.0564714,4070.0736753940582,100.0,,2.8991699e-06,1.017943,12.972344,1.8242055,1.0094227,-15.462433,28.03,302.0242,-107.72585758272201,100,1.0496749,2.0254223,673758,332
-32.16754,0.25897354,31176.969,33300,[-1.72   0.473  0.755 -0.847  0.607],-13.385231,0.6968015,53.239513,91.46997,,0.2921574,0.063414924,4084.4074018001556,100.0,,-9.536743e-07,1.2139126,12.358649,6.6711297,1.2451313,-5.42749,28.62,344.82687,-107.75478535949962,100,1.7817298,2.0084193,676620,333
-22.822968,0.23611581,1196.003,33400,[-1.781  0.448  0.759 -0.841  0.59 ],-12.25885,0.13357277,59.667107,91.58613,,0.6206061,0.05853363,4100.542155742645,100.0,,-5.0354006e-06,1.0214583,13.311801,1.5497625,1.0178362,-20.118896,28.95,289.76944,-107.31585027884597,100,1.0595101,2.0045123,679515,334
-24.563751,0.23487887,226.26152,33500,[-1.784  0.451  0.762 -0.852  0.586],-13.016579,0.03042753,38.345577,91.615845,,0.88749146,0.058561925,4114.777101278305,100.0,,3.967285e-06,1.0020101,13.250526,1.1036773,1.0010966,-24.368347,29.26,283.03958,-108.03025901382134,100,1.003951,2.0032697,682441,335
27.70108,0.21958908,396.9084,33600,[-1.782  0.448  0.762 -0.85   0.584],-10.6794815,0.05324468,33.82261,90.45393,,0.8741791,0.050685544,4127.822381019592,100.0,,-8.31604e-06,1.0081484,9.829195,1.3900783,1.0032711,28.918396,25.29,340.07098,-108.06599563191557,100,1.035763,2.0043852,684970,336
-21.76709,0.2331729,738.293,33700,[-1.769  0.44   0.761 -0.854  0.585],-11.997025,0.08011767,53.247227,91.50444,,0.8059014,0.057511143,4143.05793094635,100.0,,3.6621093e-06,1.0039916,14.884697,1.255825,1.0058045,-21.150421,28.67,289.11285,-107.45073869234999,100,1.016221,2.0021105,687837,337
-0.44885254,0.24110223,11834.717,33800,[-1.764  0.434  0.759 -0.851  0.583],-12.664551,0.4517063,42.09011,91.19087,,0.35301155,0.0582188,4157.037944316864,100.0,,6.4849854e-07,1.0964855,10.88809,4.210485,1.0993881,8.39743,27.62,325.29834,-107.84458390764983,100,1.2966413,1.9863383,690599,338
109.257385,0.26270095,121096.15,33900,[-1.761  0.429  0.736 -0.835  0.568],-7.849533,1.0367941,28.246952,89.468346,,0.15253164,0.056283433,4168.816076755524,100.0,,5.0735475e-06,1.2173992,7.2478437,6.9773164,1.5453528,140.79047,22.76,459.4942,-108.47750389935473,100,2.6304197,1.9947741,692875,339
-58.687225,0.24325843,738.91235,34000,[-1.742  0.386  0.711 -0.805  0.576],-13.5355835,0.106446,66.31288,92.02832,,0.7333358,0.06270324,4184.1537001132965,100.0,,3.2806397e-06,1.012585,14.1568775,1.2918864,1.0107249,-57.378998,31.15,265.57187,-108.58419728328234,100,1.0381316,1.9922272,695990,340
-58.404358,0.24164413,365.00284,34100,[-1.749  0.387  0.718 -0.812  0.573],-15.247772,0.048380427,61.25112,92.08322,,0.8377492,0.06213033,4199.337375164032,100.0,,-3.5095215e-06,1.0058298,14.576265,1.1554683,1.0027407,-57.83734,31.0,261.9132,-107.21002575443792,100,1.0118634,1.9882734,699090,341
-50.9545,0.24334197,737.9745,34200,[-1.754  0.391  0.718 -0.813  0.569],-13.834724,0.101475105,49.494476,92.01926,,0.75733364,0.06273409,4215.7963490486145,100.0,,-4.7302246e-06,1.020824,13.544842,1.5717585,1.0110867,-48.713715,31.16,267.44092,-108.76090340071823,100,1.06603,1.9901947,702206,342
-9.754059,0.24136908,10271.453,34300,[-1.742  0.378  0.716 -0.818  0.571],-12.085487,0.38285595,37.35373,91.15743,,0.48706087,0.05791209,4230.53347325325,100.0,,4.653931e-06,1.1133586,11.048436,2.5572429,1.1489695,7.3981323,27.3,336.8994,-107.05204304847999,100,1.4812346,1.9941789,704936,343
-58.98349,0.24045834,460.2398,34400,[-1.744  0.356  0.702 -0.804  0.575],-13.518387,0.05651979,58.506596,92.01721,,0.8363866,0.061445225,4246.244787693024,100.0,,-9.155274e-06,1.0078809,15.636451,1.2114899,1.0032383,-58.26187,30.65,265.37698,-107.01122595112548,100,1.017782,1.9897437,708001,344
-61.156616,0.24746437,2829.7944,34500,[-1.74   0.354  0.699 -0.804  0.571],-14.705582,0.22334677,53.960526,92.08453,,0.56599,0.06366066,4263.329567909241,100.0,,7.095337e-06,1.0517136,14.373265,2.0215976,1.052043,-54.907898,31.05,272.84296,-107.36441595433304,100,1.1613531,1.9844058,711106,345
-54.55832,0.24264798,899.82697,34600,[-1.75   0.336  0.699 -0.801  0.566],-15.42585,0.09813878,51.575615,92.03159,,0.78264105,0.062315576,4278.149831295013,100.0,,-1.5640259e-06,1.0144418,14.437937,1.3760262,1.0095984,-52.543762,30.94,267.0519,-107.80462152686408,100,1.0432664,1.99414,714200,346
-57.678894,0.24249652,1097.9434,34700,[-1.754  0.332  0.7   -0.805  0.575],-13.583153,0.12862825,59.40492,91.98131,,0.699796,0.06208542,4295.044180870056,100.0,,-2.4795531e-06,1.0230387,15.369691,1.5299215,1.0143824,-55.185516,30.76,269.9548,-107.94747943713654,100,1.0679071,1.9955819,717276,347
6.6561584,0.22419252,841.1369,34800,[-1.768  0.338  0.708 -0.807  0.577],-11.42617,0.09863658,41.51359,90.7831,,0.6840279,0.05276043,4307.464427232742,100.0,,-6.8664554e-07,1.0093827,11.709545,1.3835291,1.0094115,8.116547,26.24,325.08344,-107.80578792881467,100,1.0351177,1.9896213,719900,348
-23.636322,0.24126703,7600.084,34900,[-1.774  0.347  0.709 -0.809  0.57 ],-12.019897,0.34855872,54.704937,91.44272,,0.46742237,0.05947656,4322.680534124374,100.0,,-4.119873e-06,1.0579184,12.826446,3.4961777,1.0656413,-17.180511,28.7,305.29498,-108.44690748857133,100,1.2900661,2.0024424,722770,349
-89.56047,0.2509287,370.38333,35000,[-1.748  0.333  0.693 -0.808  0.584],-15.178604,0.045486245,51.85613,92.633286,,0.85129946,0.06734085,4339.943010807037,100.0,,6.828308e-06,1.008333,16.394686,1.3106942,1.0021893,-88.82118,33.59,236.53624,-106.92903863953538,100,1.0193747,2.0013459,726129,350
13.531586,0.22162534,661.89795,35100,[-1.752  0.337  0.691 -0.808  0.582],-11.072815,0.08214612,54.59084,90.59708,,0.77516186,0.051544003,4352.252960205078,100.0,,-2.822876e-06,1.0125821,10.892693,1.3863604,1.0061958,15.246307,25.66,334.27936,-107.8105460659923,100,1.0408443,2.0078206,728695,351
-78.3418,0.24903533,615.8701,35200,[-1.767  0.338  0.691 -0.807  0.589],-13.742027,0.08380056,57.858604,92.40308,,0.74407816,0.066098996,4368.190711736679,100.0,,5.1879883e-06,1.0116135,15.064491,1.415189,1.0061035,-77.22424,32.91,247.05417,-108.5524272524395,100,1.0309107,2.009726,731986,352
-70.37042,0.24759322,953.8608,35300,[-1.773  0.339  0.689 -0.8    0.591],-14.843704,0.12005364,52.354736,92.292755,,0.798492,0.06497025,4384.85867857933,100.0,,2.7465821e-06,1.017203,13.429495,1.5566097,1.0127374,-68.23108,32.21,255.28534,-108.02162934310209,100,1.0477182,2.0194025,735207,353
-82.668396,0.25324798,1594.4128,35400,[-1.777  0.337  0.69  -0.794  0.6  ],-14.335121,0.18156497,49.31691,92.48165,,0.62884223,0.067899875,4402.719514846802,100.0,,-2.4414062e-06,1.0210477,14.34681,2.2430646,1.0225493,-80.086716,33.54,246.4439,-109.31606744118035,100,1.0657771,2.0274923,738561,354
-75.52908,0.25049525,1040.4948,35500,[-1.786  0.329  0.689 -0.789  0.609],-15.065727,0.14325018,48.781906,92.455894,,0.69873554,0.06653725,4418.953058958054,100.0,,-3.852844e-06,1.0259967,14.413249,1.8440524,1.0184902,-73.14253,32.96,248.10237,-107.84727730656192,100,1.0648804,2.0350082,741857,355
-43.634857,0.23697439,828.9477,35600,[-1.794  0.34   0.694 -0.79   0.616],-11.838905,0.09477266,43.2336,91.66885,,0.82383513,0.05935793,4435.156023740768,100.0,,4.577637e-06,1.0120349,12.237628,1.502086,1.0071324,-42.263184,29.52,282.63284,-108.20808434557362,100,1.0353496,2.0350363,744809,356
-50.767914,0.23972407,1099.5372,35700,[-1.783  0.343  0.688 -0.791  0.616],-12.819374,0.12091566,52.10949,91.8201,,0.6974867,0.06055164,4449.813234090805,100.0,,2.0980835e-06,1.0248361,14.252524,1.4811137,1.0129677,-47.93637,29.99,278.72412,-107.66345734937326,100,1.0888087,2.0273807,747808,357
-77.1803,0.24743134,465.10382,35800,[-1.779  0.341  0.691 -0.802  0.609],-13.42305,0.07622099,55.577072,92.353676,,0.768906,0.06507986,4464.952881813049,100.0,,-9.155274e-06,1.0145864,14.052862,1.304397,1.0077615,-75.19714,32.35,251.71112,-107.50576103282818,100,1.0402478,2.0356352,751043,358
-36.84549,0.23605199,644.8931,35900,[-1.788  0.34   0.694 -0.8    0.617],-13.176743,0.08678986,46.08744,91.66612,,0.74720585,0.05885547,4480.453805208206,100.0,,4.577637e-06,1.0137608,12.56287,1.3973109,1.0107299,-34.91104,29.27,284.35413,-107.33176577650752,100,1.046083,2.0330846,753970,359
-66.32236,0.24686486,1915.0884,36000,[-1.782  0.331  0.688 -0.801  0.614],-14.64724,0.18592066,52.978752,92.112434,,0.6554171,0.063866556,4494.7444450855255,100.0,,5.264282e-06,1.0461892,13.999627,1.8987952,1.0286282,-61.637848,31.38,268.58258,-108.06622449992724,100,1.1282908,2.039217,757108,360
-11.171112,0.23099054,836.6172,36100,[-1.788  0.335  0.697 -0.811  0.621],-11.920181,0.10904873,38.478966,91.22899,,0.74711007,0.056196094,4509.561172246933,100.0,,4.7302246e-06,1.0136144,10.990961,1.3270859,1.0112545,-9.876312,27.94,303.37515,-108.56253952221705,100,1.037377,2.0336847,759902,361
-39.73227,0.23934546,892.7665,36200,[-1.784  0.338  0.703 -0.816  0.615],-14.202217,0.12543853,37.971916,91.72048,,0.7142873,0.06044297,4524.641470193863,100.0,,5.645752e-06,1.0219957,11.582982,1.5793848,1.0151739,-37.048492,29.98,282.1949,-109.1200932479044,100,1.0510001,2.041523,762900,362
-38.274414,0.23608391,235.41856,36300,[-1.769  0.345  0.703 -0.814  0.623],-12.848312,0.05504352,52.887695,91.605354,,0.7801683,0.059085958,4538.5845646858215,100.0,,-5.8746336e-06,1.0070444,12.275282,1.3098876,1.0030704,-37.48172,29.47,283.70242,-108.96023087198132,100,1.0194292,2.0469997,765847,363
-36.169952,0.23519804,473.40347,36400,[-1.769  0.348  0.704 -0.811  0.628],-13.69165,0.06206616,50.858147,91.556816,,0.761011,0.058649078,4553.147579193115,100.0,,2.4795531e-06,1.0026902,12.602759,1.1589566,1.00401,-35.633545,29.27,285.74323,-108.93210317654582,100,1.0112147,2.045545,768774,364
-11.982819,0.24098243,5596.0005,36500,[-1.773  0.343  0.705 -0.81   0.627],-12.822281,0.29645398,54.8101,91.41225,,0.4498563,0.059288427,4568.1647889614105,100.0,,5.340576e-06,1.0550961,12.354462,2.3536825,1.0732914,-4.52713,28.57,307.4763,-108.39116280751648,100,1.206181,2.0560272,771631,365
-17.861847,0.22887947,927.8973,36600,[-1.784  0.353  0.718 -0.826  0.637],-11.111214,0.09960632,49.424606,91.10677,,0.76192987,0.055181835,4581.555187702179,100.0,,-1.15966795e-05,1.009092,11.828275,1.3248978,1.0094674,-16.607635,27.47,308.43716,-108.4137789587015,100,1.0282255,2.0591764,774378,366
-35.00348,0.239848,3977.0657,36700,[-1.79   0.345  0.719 -0.825  0.64 ],-12.609459,0.31358472,45.774506,91.62759,,0.5535976,0.060005028,4595.39272403717,100.0,,6.2942504e-06,1.0393794,13.092096,3.879109,1.0403931,-32.55728,29.46,288.14117,-108.59812227254555,100,1.1346213,2.052883,777324,367
-52.10965,0.24228588,1906.3197,36800,[-1.789  0.332  0.709 -0.82   0.634],-14.240257,0.18206652,54.270294,91.96358,,0.5349935,0.061633,4609.504776716232,100.0,,1.8310546e-06,1.0254025,14.115861,1.7136998,1.0268885,-49.060486,30.39,273.567,-106.91856476626228,100,1.1089112,2.0488207,780363,368
-65.56346,0.25259748,5037.697,36900,[-1.784  0.325  0.7   -0.811  0.63 ],-14.691147,0.35369912,64.264275,92.295654,,0.5827986,0.06618813,4626.256735563278,100.0,,-5.683899e-06,1.0460525,15.40722,3.6073294,1.0636865,-61.651703,32.15,260.5614,-107.77228719720708,100,1.1781322,2.052883,783578,369
-77.90277,0.2495032,375.42407,37000,[-1.78   0.309  0.69  -0.801  0.634],-14.00235,0.05317367,48.930107,92.492744,,0.852479,0.06651185,4642.5947053432465,100.0,,-4.959106e-07,1.0060923,15.502567,1.1754799,1.0032741,-77.30994,33.17,241.9982,-107.9235140601102,100,1.0146236,2.0552785,786895,370
-83.778336,0.25077048,523.6674,37100,[-1.786  0.313  0.691 -0.804  0.637],-16.264946,0.09742728,46.67268,92.559006,,0.7571371,0.067047015,4656.720593690872,100.0,,-3.6621093e-06,1.0127716,14.052722,1.4226282,1.0094036,-82.33064,33.36,241.36205,-107.43572864512308,100,1.031007,2.0572262,790231,371
-72.691895,0.24488594,492.8978,37200,[-1.795  0.321  0.695 -0.805  0.638],-14.396355,0.08174065,60.497192,92.25208,,0.790251,0.063903995,4671.740992307663,100.0,,-4.4250487e-06,1.0067596,14.600773,1.3351138,1.0048511,-72.188,31.88,253.98232,-107.56297128826589,100,1.0173632,2.0600517,793419,372
-46.32892,0.2397709,152.37166,37300,[-1.793  0.327  0.697 -0.805  0.641],-14.696106,0.027972527,40.38329,91.85075,,0.898586,0.06120008,4685.464354991913,100.0,,3.2043456e-06,1.0015165,11.379816,1.080835,1.000907,-46.139587,30.58,271.07266,-109.31187469917195,100,1.0041305,2.057972,796477,373
-75.72609,0.2515077,999.88544,37400,[-1.795  0.327  0.699 -0.806  0.639],-14.675552,0.12833256,46.17649,92.51302,,0.77689755,0.067258015,4701.293843984604,100.0,,4.272461e-06,1.0154072,15.303152,1.673326,1.0161607,-73.808105,33.37,243.7858,-108.23519294501523,100,1.057321,2.05872,799814,374
-84.229935,0.25763056,917.31213,37500,[-1.81   0.321  0.699 -0.801  0.64 ],-15.656586,0.14054576,54.20876,92.8405,,0.70477647,0.07058762,4716.9293513298035,100.0,,-1.0910034e-05,1.0277909,15.447759,1.6007392,1.0169421,-82.00813,34.92,230.44493,-107.54479503003418,100,1.0513148,2.0658162,803306,375
-68.34918,0.24550575,867.5647,37600,[-1.815  0.321  0.703 -0.812  0.647],-15.145752,0.11126268,57.094864,92.15842,,0.7268564,0.06371495,4734.220063209534,100.0,,-8.468628e-06,1.0295076,14.503461,1.4480989,1.0130068,-65.22464,31.56,262.41666,-107.9601100501408,100,1.0656,2.0638425,806462,376
-31.324005,0.24159813,2698.7607,37700,[-1.795  0.325  0.696 -0.812  0.645],-12.978752,0.2244007,41.52666,91.681915,,0.511056,0.06064742,4748.149143218994,100.0,,-6.1798096e-06,1.0404313,11.892553,2.5038042,1.0364472,-26.433563,29.67,288.96304,-108.56380799271496,100,1.2495064,2.0579739,809429,377
-30.308716,0.23765641,931.11316,37800,[-1.818  0.341  0.711 -0.807  0.639],-13.3185425,0.11150673,47.668354,91.61754,,0.71036947,0.059372634,4762.334306001663,100.0,,1.7929077e-06,1.0230672,12.007223,1.3564491,1.0147846,-27.298706,29.38,288.18707,-108.44928314930971,100,1.0581484,2.0430937,812367,378
-30.557861,0.23708856,1059.1115,37900,[-1.817  0.34   0.717 -0.81   0.624],-13.188568,0.11380016,44.289074,91.61105,,0.7315016,0.05918274,4775.116837501526,100.0,,-2.2888185e-06,1.0170782,12.68149,1.5069029,1.0154481,-28.009796,29.33,287.24207,-108.35957121836098,100,1.0524573,2.0332422,815300,379
-63.066742,0.25060004,8236.668,38000,[-1.826  0.336  0.718 -0.804  0.614],-13.230415,0.37876877,73.69924,91.99678,,0.4985257,0.06406083,4791.485625505447,100.0,,7.400513e-06,1.0859396,14.608434,4.14153,1.057674,-54.642456,30.75,283.81015,-107.67460480197646,100,1.2580012,2.0411632,818375,380
-39.31955,0.24083397,2902.321,38100,[-1.792  0.346  0.705 -0.806  0.622],-12.081345,0.21369898,51.416992,91.71132,,0.6783993,0.06041816,4806.840784549713,100.0,,-4.959106e-07,1.043257,12.954461,1.8341781,1.0424635,-34.275238,29.62,287.8284,-107.94541570610339,100,1.1285079,2.0449514,821337,381
-42.774017,0.24007186,2931.4785,38200,[-1.797  0.328  0.702 -0.806  0.626],-12.167702,0.22173059,64.8378,91.69878,,0.51175517,0.060168687,4819.145763158798,100.0,,-3.967285e-06,1.0351375,13.718237,1.6685481,1.0420636,-39.029175,29.56,286.4432,-107.91230957382268,100,1.1265129,2.0435932,824293,382
-57.16382,0.24370918,929.36755,38300,[-1.771  0.335  0.703 -0.815  0.625],-13.89798,0.12492202,37.799175,92.067566,,0.78023,0.06296574,4834.145646095276,100.0,,-1.5258789e-06,1.0151889,12.365028,1.5598743,1.013708,-55.459076,31.29,264.46524,-108.45830662804188,100,1.0449141,2.0462868,827422,383
-32.72287,0.24332903,4005.8457,38400,[-1.782  0.327  0.704 -0.814  0.627],-12.631714,0.28126803,44.34533,91.7371,,0.5069305,0.06112302,4848.723339080811,100.0,,4.043579e-06,1.049569,12.413687,2.7986763,1.0473528,-27.026367,29.71,288.76846,-107.89042262363128,100,1.2524588,2.0528896,830393,384
-59.069458,0.2448807,309.1239,38500,[-1.81   0.336  0.723 -0.816  0.634],-13.23983,0.059269715,40.84607,92.15785,,0.8225107,0.0639025,4862.770924091339,100.0,,6.828308e-06,1.004688,12.983324,1.2652485,1.003574,-58.478516,31.88,257.54895,-109.06405728107642,100,1.0164857,2.0567596,833581,385
-65.476166,0.24589135,2636.2856,38600,[-1.8    0.337  0.72  -0.816  0.638],-13.849144,0.2197005,59.380676,92.06053,,0.6926562,0.06363422,4878.399411201477,100.0,,-2.670288e-07,1.0370016,13.460445,2.5133498,1.0238425,-61.5813,31.39,269.34912,-108.9149407466817,100,1.109274,2.0650432,836720,386
-46.01123,0.24628395,1918.2225,38700,[-1.811  0.338  0.712 -0.806  0.646],-13.155739,0.17558362,43.405376,92.033264,,0.7295592,0.0634104,4894.084584236145,100.0,,-9.422302e-06,1.0442495,13.189082,1.7908062,1.0234904,-41.330658,31.1,271.95062,-108.33494299982078,100,1.1441654,2.077634,839830,387
-48.560577,0.24390359,1268.407,38800,[-1.808  0.338  0.701 -0.812  0.659],-14.887161,0.16130707,40.742046,92.023926,,0.5989677,0.0625718,4907.057600021362,100.0,,-7.019043e-06,1.0313756,12.877744,1.9148793,1.0243683,-44.847107,30.88,270.5639,-107.71070906610741,100,1.0823163,2.0844545,842918,388
-71.42177,0.24888079,928.09924,38900,[-1.784  0.344  0.696 -0.815  0.666],-15.251968,0.1135616,41.77392,92.43849,,0.7547262,0.065812096,4923.784869194031,100.0,,4.8446655e-06,1.0175699,14.714298,1.4365079,1.0092696,-69.93933,32.68,247.6189,-107.21542792639738,100,1.0399215,2.0912228,846186,389
-69.61705,0.25229317,999.82135,39000,[-1.793  0.342  0.699 -0.821  0.672],-14.75293,0.13631108,38.740303,92.47798,,0.6558862,0.0675026,4941.029458522797,100.0,,3.5095215e-06,1.0274239,13.400273,1.5465295,1.0158494,-66.86577,33.41,247.41661,-108.95295729258736,100,1.0718764,2.0916796,849527,390
-34.378967,0.23714352,1529.1703,39100,[-1.806  0.332  0.705 -0.829  0.673],-12.88829,0.14754336,51.537067,91.59955,,0.58914125,0.059013613,4955.681647539139,100.0,,3.4713746e-06,1.0242746,12.670942,1.9616698,1.0171605,-31.451782,29.16,289.19244,-107.8988779412103,100,1.070464,2.101572,852443,391
-59.404938,0.24510257,2463.4434,39200,[-1.818  0.334  0.712 -0.836  0.683],-13.25193,0.22311044,66.25006,91.932625,,0.445114,0.06256926,4971.424272298813,100.0,,-1.6784668e-06,1.043985,13.904714,1.6284344,1.0477961,-54.287354,30.6,277.4813,-108.13225554030164,100,1.1372334,2.1040936,855503,392
-40.8125,0.23359476,404.34296,39300,[-1.82   0.35   0.72  -0.844  0.685],-11.915138,0.06259532,60.158714,91.51519,,0.8180755,0.057759855,4985.675534963608,100.0,,-8.773804e-07,1.0071121,12.972297,1.2167497,1.0049837,-39.495117,28.81,289.10028,-107.81893041230929,100,1.0238298,2.1059606,858384,393
-72.13399,0.2504505,1010.3378,39400,[-1.836  0.35   0.721 -0.841  0.687],-16.88964,0.119775705,53.415756,92.52286,,0.77870417,0.06659243,5002.719293355942,100.0,,-1.7547608e-06,1.0194842,16.138138,1.4569225,1.0143144,-70.14201,33.02,244.27498,-106.93774210415813,100,1.050186,2.106816,861686,394
-66.38052,0.24472345,256.49722,39500,[-1.823  0.344  0.712 -0.837  0.688],-14.252716,0.031263147,57.33033,92.264336,,0.88906634,0.06391587,5018.772120475769,100.0,,-1.6479493e-05,1.0021888,14.561764,1.1142105,1.0012696,-66.07773,31.93,252.57843,-107.53491038284423,100,1.0081002,2.106816,864879,395
-78.64171,0.2530352,1200.8419,39600,[-1.814  0.342  0.709 -0.837  0.688],-15.311768,0.16467431,46.65029,92.52277,,0.71406734,0.06726995,5036.103201627731,100.0,,2.9754638e-06,1.049555,16.176735,1.8373501,1.0243025,-73.83263,33.02,249.47523,-106.93904110238302,100,1.1061399,2.1166983,868181,396
-27.397644,0.23741001,2436.3213,39700,[-1.811  0.356  0.707 -0.829  0.698],-13.260941,0.19338715,42.95183,91.5487,,0.5978948,0.058847476,5047.3851771354675,100.0,,8.544922e-06,1.0305313,13.002576,1.9994029,1.0304531,-23.730408,28.95,293.2389,-107.85835234506968,100,1.1009653,2.108777,871076,397
-65.46301,0.24244839,461.79752,39800,[-1.809  0.343  0.697 -0.83   0.69 ],-14.139366,0.09291901,56.045475,92.133835,,0.72533345,0.062391795,5061.983289003372,100.0,,-3.0517577e-07,1.0136685,14.730269,1.2525204,1.0094582,-64.21512,31.06,261.05753,-106.63152801096489,100,1.0301778,2.1093462,874182,398
-38.285248,0.23559032,799.03503,39900,[-1.805  0.352  0.7   -0.829  0.69 ],-11.22641,0.10189569,57.385803,91.5882,,0.6391052,0.058683664,5075.62174987793,100.0,,-9.384155e-06,1.012797,13.021588,1.376442,1.0078715,-36.71698,29.21,286.51492,-108.25005978148542,100,1.0369501,2.1033711,877103,399
-116.3311,0.26600796,715.4399,40000,[-1.822  0.352  0.699 -0.826  0.684],-17.157982,0.10547477,60.427406,93.29333,,0.76263565,0.07601146,5091.8145270347595,100.0,,-3.5095215e-06,1.0134741,17.271147,1.3656687,1.0117519,-114.77899,37.75,206.79022,-107.71349267260776,100,1.0336338,2.1087968,880878,400
-83.22101,0.2531117,431.4636,40100,[-1.833  0.348  0.696 -0.823  0.69 ],-14.685089,0.0742491,42.671974,92.62386,,0.7780589,0.06837652,5108.398577451706,100.0,,-8.392334e-07,1.015221,14.74111,1.2953308,1.0071019,-81.862015,34.01,237.56139,-108.42627061924836,100,1.0258585,2.100104,884279,401
-33.027588,0.23725401,525.68445,40200,[-1.84   0.35   0.699 -0.826  0.681],-12.887741,0.063614264,40.777103,91.72567,,0.8477758,0.059688095,5121.972740888596,100.0,,-8.392334e-06,1.0056959,12.341038,1.2710853,1.0040767,-32.237396,29.76,279.04327,-108.24217062883028,100,1.0144043,2.0937574,887255,402
-45.500214,0.24190123,469.6255,40300,[-1.849  0.352  0.701 -0.828  0.675],-12.764381,0.07041418,38.52851,91.98744,,0.7383287,0.0620539,5135.890033006668,100.0,,-2.4414062e-06,1.0103885,13.132824,1.2618442,1.0061325,-44.152008,30.87,267.5665,-108.23890470002343,100,1.0226692,2.099028,890342,403
-86.01396,0.25311628,1071.4583,40400,[-1.851  0.348  0.708 -0.826  0.68 ],-16.66632,0.14868583,51.199867,92.602325,,0.6889641,0.06802773,5153.1683695316315,100.0,,-3.4332274e-06,1.0199134,14.844165,1.6893591,1.0219853,-83.50983,33.69,241.23944,-107.76897402206187,100,1.0771084,2.0997329,893711,404
-72.6281,0.24989031,624.6072,40500,[-1.867  0.342  0.705 -0.82   0.681],-14.8725815,0.097034976,48.33481,92.46511,,0.7836066,0.066530235,5169.892862796783,100.0,,1.9073487e-07,1.0105636,14.539923,1.3712696,1.009681,-71.48091,33.1,245.16136,-108.15288581046389,100,1.0252293,2.0951285,897021,405
-35.1727,0.24047102,3637.113,40600,[-1.864  0.333  0.704 -0.818  0.676],-11.885071,0.2591578,45.612667,91.61583,,0.5677431,0.060092587,5183.010005235672,100.0,,-5.722046e-06,1.0514599,12.126096,1.9848369,1.0558746,-29.461914,29.4,293.83704,-108.54745752669918,100,1.1471039,2.0976636,899961,406
-76.773254,0.25868183,4399.863,40700,[-1.843  0.349  0.709 -0.82   0.679],-15.306686,0.30833784,46.14483,92.55863,,0.54567325,0.06920532,5197.724965333939,100.0,,6.713867e-06,1.066261,14.609278,2.8261013,1.0477202,-70.47362,33.43,252.79207,-107.6682680144775,100,1.177553,2.1134236,903304,407
-61.75586,0.2465155,2094.3867,40800,[-1.824  0.349  0.693 -0.821  0.695],-13.37027,0.18195567,57.138763,92.03303,,0.5723648,0.063363366,5213.748632192612,100.0,,8.583069e-06,1.049316,13.743711,1.8256644,1.0289204,-55.6268,31.01,273.347,-108.02306770700852,100,1.1990798,2.1228962,906405,408
-59.089035,0.24723981,837.82385,40900,[-1.799  0.343  0.68  -0.816  0.704],-13.860008,0.1286144,36.504524,92.213066,,0.7022351,0.06462808,5229.77379488945,100.0,,2.0599366e-06,1.0281795,13.47111,1.4504421,1.0180761,-56.25128,31.98,259.70068,-108.52312869761758,100,1.0563296,2.1322143,909603,409
