VarJ,ESSRenyi,Delta,MinNormIw,BatchSize,MaxVanillaIw,AvgEpLen,VarDiscRet,VarNormIw,MinVanillaIw,ESSClassic,VarRet,VarVanillaIw,eRenyi2,AvgRet,IterType,AvgNormIw,J,AvgDiscRet,Bound,EpsThisIter,AvgVanillaIw,VanillaAvgRet,MaxNormIw
29.0313,500.0,0.9,0.01,500,1.0,40.94,851.329464211,3.50449e-18,1.0,100.0,851.329464211,,1.0,1.10669193651,2,0.01,1.10669,1.10669193651,-1.28883,100,1.0,1.10669193651,0.01
34.162,500.0,0.9,0.005,500,1.0,42.9,1215.09570756,2.1793e-19,1.0,200.000000102,1215.09570756,,1.0,-22.907076685,2,0.005,-10.9002,-22.907076685,-13.4221,100,1.0,-22.907076685,0.005
32.8526,500.0,0.9,0.00333333,500,1.0,49.18,907.689660549,5.43914e-20,1.0,299.999969474,907.689660549,,1.0,-8.11274310832,2,0.00333333,-9.97104,-8.11274310832,-12.0301,100,1.0,-8.11274310832,0.00333333
32.2163,500.0,0.9,0.0025,500,1.0,46.86,759.310673532,5.4346e-20,1.0,400.0,759.310673532,,1.0,4.72386722794,2,0.0025,-6.29732,4.72386722794,-8.08055,100,1.0,4.72386722794,0.0025
0.0296494,450.202603322,0.9,8.71656e-09,500,455788.0,32.82,693.287470369,0.000196357,0.0397326,10.001777587,693.287470369,4.0799e+09,1.11061,16.3454408045,1,0.002,58.5163,16.3454408045,56.8355,100,9116.57,16.3454408045,0.0999911
21.9316,500.0,0.9,0.01,500,1.0,37.32,485.854989963,3.50449e-18,1.0,100.0,485.854989963,,1.0,-5.26321188008,2,0.01,-5.26321,-5.26321188008,-7.19449,100,1.0,-5.26321188008,0.01
20.024,500.0,0.9,0.005,500,1.0,43.04,321.258078799,2.1793e-19,1.0,200.000000102,321.258078799,,1.0,-2.86250286016,2,0.005,-4.06286,-2.86250286016,-5.42848,100,1.0,-2.86250286016,0.005
19.8052,500.0,0.9,0.00333333,500,1.0,39.2,365.271030161,5.43914e-20,1.0,299.999969474,365.271030161,,1.0,0.385948128477,2,0.00333333,-2.57992,0.385948128477,-3.69495,100,1.0,0.385948128477,0.00333333
22.3288,500.0,0.9,0.0025,500,1.0,39.28,804.564717222,5.4346e-20,1.0,400.0,804.564717222,,1.0,-7.8772796443,2,0.0025,-3.90426,-7.8772796443,-5.05268,100,1.0,-7.8772796443,0.0025
0.048543,457.282059674,0.9,1.99789e-07,500,181298.0,45.46,367.319992829,0.000196316,0.362283,10.0038395256,367.319992829,6.45514e+08,1.09342,11.2110105574,1,0.002,39.623,11.2110105574,38.5489,100,3626.65,11.2110105574,0.0999808
24.1955,500.0,0.9,0.01,500,1.0,57.62,591.335607806,3.50449e-18,1.0,100.0,591.335607806,,1.0,6.99843625957,2,0.01,6.99844,6.99843625957,5.257,100,1.0,6.99843625957,0.01
21.2821,500.0,0.9,0.005,500,1.0,43.14,306.824756665,2.1793e-19,1.0,200.000000102,306.824756665,,1.0,12.7736705101,2,0.005,9.88605,12.7736705101,8.65467,100,1.0,12.7736705101,0.005
37.0352,500.0,0.9,0.00333333,500,1.0,61.98,3239.53876141,5.43914e-20,1.0,299.999969474,3239.53876141,,1.0,11.5429708337,2,0.00333333,10.4384,11.5429708337,8.25668,100,1.0,11.5429708337,0.00333333
35.0753,500.0,0.9,0.0025,500,1.0,53.18,721.545580115,5.4346e-20,1.0,400.0,721.545580115,,1.0,-0.634774887333,2,0.0025,7.67008,-0.634774887333,5.78069,100,1.0,-0.634774887333,0.0025
0.0254279,444.55264806,0.9,1.40983e-08,500,1.00953e+06,55.66,710.538220598,0.000196378,0.142331,10.0007379388,710.538220598,2.00153e+10,1.12473,4.80601582786,1,0.002,113.36,4.80601582786,111.568,100,20191.3,4.80601582786,0.0999963
36.3637,500.0,0.9,0.01,500,1.0,63.96,1335.67571838,3.50449e-18,1.0,100.0,1335.67571838,,1.0,10.9080940471,2,0.01,10.9081,10.9080940471,7.17132,100,1.0,10.9080940471,0.01
34.0761,500.0,0.9,0.005,500,1.0,84.2,935.760784404,2.1793e-19,1.0,200.000000102,935.760784404,,1.0,23.043782633,2,0.005,16.9759,23.043782633,14.3336,100,1.0,23.043782633,0.005
44.9014,500.0,0.9,0.00333333,500,1.0,60.12,3711.62571613,5.43914e-20,1.0,299.999969474,3711.62571613,,1.0,8.18410352282,2,0.00333333,14.0453,8.18410352282,11.4803,100,1.0,8.18410352282,0.00333333
39.8164,500.0,0.9,0.0025,500,1.0,40.86,84.1875459626,5.4346e-20,1.0,400.0,84.1875459626,,1.0,-2.67293240747,2,0.0025,9.86576,-2.67293240747,7.64434,100,1.0,-2.67293240747,0.0025
0.0698335,461.338936461,0.9,4.9141e-08,500,340962.0,30.78,281.979600788,0.000162962,0.201081,12.0021934352,281.979600788,2.72861e+09,1.0838,6.64441632274,1,0.002,133.274,6.64441632274,131.206,100,8183.85,6.64441632274,0.0833257
46.1962,500.0,0.9,0.01,500,1.0,69.46,2155.64136614,3.50449e-18,1.0,100.0,2155.64136614,,1.0,-29.5907113722,2,0.01,-29.5907,-29.5907113722,-33.418,100,1.0,-29.5907113722,0.01
62.2327,500.0,0.9,0.005,500,1.0,93.6,3501.26212309,2.1793e-19,1.0,200.000000102,3501.26212309,,1.0,35.9147384186,2,0.005,3.16201,35.9147384186,-1.2446,100,1.0,35.9147384186,0.005
51.4538,500.0,0.9,0.00333333,500,1.0,38.02,197.168956605,5.43914e-20,1.0,299.999969474,197.168956605,,1.0,4.65296749501,2,0.00333333,3.659,4.65296749501,0.0610139,100,1.0,4.65296749501,0.00333333
47.9223,500.0,0.9,0.0025,500,1.0,42.36,1249.68272787,5.4346e-20,1.0,400.0,1249.68272787,,1.0,6.60386522732,2,0.0025,4.39522,6.60386522732,1.27927,100,1.0,6.60386522732,0.0025
0.156097,457.333116859,0.9,1.29943e-07,500,227686.0,45.78,625.845208722,0.00016295,0.35508,12.0030814027,625.845208722,1.21674e+09,1.09329,5.3067555694,1,0.002,186.933,5.3067555694,184.019,100,5465.16,5.3067555694,0.0833226
28.1085,500.0,0.9,0.01,500,1.0,55.92,798.07098057,3.50449e-18,1.0,100.0,798.07098057,,1.0,17.4025386039,2,0.01,17.4025,17.4025386039,15.0923,100,1.0,17.4025386039,0.01
25.1945,500.0,0.9,0.005,500,1.0,33.58,415.025699545,2.1793e-19,1.0,200.000000102,415.025699545,,1.0,5.69303943915,2,0.005,11.5478,5.69303943915,9.9142,100,1.0,5.69303943915,0.005
26.0496,500.0,0.9,0.00333333,500,1.0,41.26,551.365450217,5.43914e-20,1.0,299.999969474,551.365450217,,1.0,-6.63345947706,2,0.00333333,5.48737,-6.63345947706,4.15355,100,1.0,-6.63345947706,0.00333333
40.0064,500.0,0.9,0.0025,500,1.0,104.84,4186.41514696,5.4346e-20,1.0,400.0,4186.41514696,,1.0,-11.7075981605,2,0.0025,1.18863,-11.7075981605,-1.69283,100,1.0,-11.7075981605,0.0025
0.0781059,453.182822137,0.9,1.1773e-07,500,167363.0,43.34,484.194804122,0.000162934,0.236485,12.0041809366,484.194804122,6.57423e+08,1.10331,7.18890681466,1,0.002,74.2229,7.18890681466,71.5158,100,4017.41,7.18890681466,0.0833188
