eRenyi2,MaxNormIw,Bound,AvgEpLen,J,ESSRenyi,Delta,VarNormIw,VarDiscRet,AvgRet,BatchSize,MaxVanillaIw,VanillaAvgRet,MinNormIw,MinVanillaIw,EpsThisIter,VarRet,AvgDiscRet,VarJ,IterType,AvgVanillaIw,VarVanillaIw,ESSClassic,AvgNormIw
1.0,0.002,70.9857,500.0,83.8727,500.0,0.1,5.43187e-20,91.8570122389,83.3444066082,500,1.0,83.3444066082,0.002,1.0,100,91.8570122389,83.3444066082,10.2067,1,1.0,,500.000006643,0.002
1.0,0.01,51.3042,500.0,79.5041,500.0,0.1,3.50449e-18,147.249349346,79.5040572407,500,1.0,79.5040572407,0.01,1.0,100,147.249349346,79.5040572407,12.0738,2,1.0,,100.0,0.01
1.0,0.005,61.657,500.0,82.6567,500.0,0.1,2.1793e-19,59.4576424148,85.8093725271,500,1.0,85.8093725271,0.005,1.0,100,59.4576424148,85.8093725271,10.5952,2,1.0,,200.000000102,0.005
1.0,0.00333333,66.177,500.0,83.3232,500.0,0.1,5.43914e-20,35.7500846853,84.6562980311,500,1.0,84.6562980311,0.00333333,1.0,100,35.7500846853,84.6562980311,9.35551,2,1.0,,299.999969474,0.00333333
1.0,0.0025,68.6169,500.0,83.466,500.0,0.1,5.4346e-20,117.974437594,83.8942114672,500,1.0,83.8942114672,0.0025,1.0,100,117.974437594,83.8942114672,9.74187,2,1.0,,400.0,0.0025
1.0,0.002,70.0985,500.0,83.3799,500.0,0.1,5.43187e-20,47.0776980663,83.0354034114,500,1.0,83.0354034114,0.002,1.0,100,47.0776980663,83.0354034114,9.2344,1,1.0,,500.000006643,0.002
1.0,0.01,58.7954,500.0,87.73,500.0,0.1,3.50449e-18,31.5005157076,87.7299743537,500,1.0,87.7299743537,0.01,1.0,100,31.5005157076,87.7299743537,5.5844,2,1.0,,100.0,0.01
1.0,0.005,64.4377,500.0,84.8975,500.0,0.1,2.1793e-19,52.758309288,82.0650404087,500,1.0,82.0650404087,0.005,1.0,100,52.758309288,82.0650404087,7.05202,2,1.0,,200.000000102,0.005
1.0,0.00333333,68.3403,500.0,85.1712,500.0,0.1,5.43914e-20,73.5100556571,85.7185852424,500,1.0,85.7185852424,0.00333333,1.0,100,73.5100556571,85.7185852424,7.58697,2,1.0,,299.999969474,0.00333333
1.0,0.0025,70.4052,500.0,84.9812,500.0,0.1,5.4346e-20,121.255331514,84.4113070718,500,1.0,84.4113070718,0.0025,1.0,100,121.255331514,84.4113070718,8.56099,2,1.0,,400.0,0.0025
1.0,0.002,71.9482,500.0,84.9854,500.0,0.1,5.43187e-20,76.1518226513,85.0021514646,500,1.0,85.0021514646,0.002,1.0,100,76.1518226513,85.0021514646,8.58549,1,1.0,,500.000006643,0.002
