MaxNormIw,eRenyi2,VanillaAvgRet,Delta,BatchSize,ESSClassic,MaxVanillaIw,VarJ,J,AvgVanillaIw,EpsThisIter,Bound,MinVanillaIw,VarVanillaIw,VarNormIw,AvgDiscRet,AvgRet,IterType,AvgNormIw,MinNormIw,VarRet,AvgEpLen,ESSRenyi,VarDiscRet
0.00333333,1.0,61.2396835084,0.4,400,299.999969474,1.0,20.0804,58.6951,1.0,100,50.5785,1.0,,5.43914e-20,61.2396835084,61.2396835084,2,0.00333333,0.00333333,410.767210427,500.0,400.0,410.767210427
0.164677,2.52021,57.3132123974,0.4,400,32.7432078271,77.14,99.5828,64.0645,1.17108,100,52.5177,0.247403,15.4208,7.02774e-05,57.3132123974,57.3132123974,1,0.0025,0.000528152,486.204799109,500.0,158.717170816,486.204799109
0.01,1.0,56.9727675356,0.4,400,100.0,1.0,20.1045,56.9728,1.0,100,44.8279,1.0,,3.50449e-18,56.9727675356,56.9727675356,2,0.01,0.01,408.274713458,500.0,400.0,408.274713458
0.005,1.0,58.1049453789,0.4,400,200.000000102,1.0,20.535,57.5389,1.0,100,48.689,1.0,,2.1793e-19,58.1049453789,58.1049453789,2,0.005,0.005,442.967418407,500.0,400.0,442.967418407
0.00333333,1.0,59.3546148906,0.4,400,299.999969474,1.0,20.4261,58.1441,1.0,100,49.1886,1.0,,5.43914e-20,59.3546148906,59.3546148906,2,0.00333333,0.00333333,410.209323229,500.0,400.0,410.209323229
0.154848,2.35037,59.9471705786,0.4,400,34.4975516943,78.1165,93.3516,65.7038,1.26118,100,53.8136,0.0881056,16.8945,6.63849e-05,59.9471705786,59.9471705786,1,0.0025,0.000174649,438.953756135,500.0,170.185923978,438.953756135
0.01,1.0,59.6857581428,0.4,400,100.0,1.0,19.1054,59.6858,1.0,100,47.6735,1.0,,3.50449e-18,59.6857581428,59.6857581428,2,0.01,0.01,368.705041324,500.0,400.0,368.705041324
0.005,1.0,58.020778538,0.4,400,200.000000102,1.0,20.3223,58.8533,1.0,100,48.972,1.0,,2.1793e-19,58.020778538,58.020778538,2,0.005,0.005,464.233556853,500.0,400.0,464.233556853
0.00333333,1.0,53.5153872949,0.4,400,299.999969474,1.0,20.1383,57.074,1.0,100,49.006,1.0,,5.43914e-20,53.5153872949,53.5153872949,2,0.00333333,0.00333333,375.412657359,500.0,400.0,375.412657359
0.00744618,1.41944,53.8524003593,0.4,400,275.769416281,2.84583,22.719,58.1184,0.955466,100,49.794,0.000176109,0.412288,2.82261e-06,53.8524003593,53.8524003593,1,0.0025,4.60794e-07,448.796598882,500.0,281.800415582,448.796598882
0.01,1.0,58.7909321295,0.4,400,100.0,1.0,19.0667,58.7909,1.0,100,44.3336,1.0,,3.50449e-18,58.7909321295,58.7909321295,2,0.01,0.01,367.211000185,500.0,400.0,367.211000185
0.005,1.0,57.7458186702,0.4,400,200.000000102,1.0,20.5888,58.2684,1.0,100,48.0455,1.0,,2.1793e-19,57.7458186702,57.7458186702,2,0.005,0.005,488.596363966,500.0,400.0,488.596363966
0.00333333,1.0,56.3512774595,0.4,400,299.999969474,1.0,20.5324,57.6293,1.0,100,49.2824,1.0,,5.43914e-20,56.3512774595,56.3512774595,2,0.00333333,0.00333333,418.680669843,500.0,400.0,418.680669843
0.00461505,1.21719,58.2812717376,0.4,400,325.20265544,1.81234,22.4679,59.1167,0.981758,100,50.5855,0.0170025,0.222243,1.44112e-06,58.2812717376,58.2812717376,1,0.0025,4.3296e-05,568.051772258,500.0,328.625729651,568.051772258
0.01,1.0,57.6119458604,0.4,400,100.0,1.0,20.7134,57.6119,1.0,100,45.02,1.0,,3.50449e-18,57.6119458604,57.6119458604,2,0.01,0.01,433.379585383,500.0,400.0,433.379585383
0.005,1.0,58.72188094,0.4,400,200.000000102,1.0,20.9397,58.1669,1.0,100,47.7074,1.0,,2.1793e-19,58.72188094,58.72188094,2,0.005,0.005,451.799039512,500.0,400.0,451.799039512
0.00333333,1.0,55.709649551,0.4,400,299.999969474,1.0,21.4827,57.3478,1.0,100,48.8077,1.0,,5.43914e-20,55.709649551,55.709649551,2,0.00333333,0.00333333,508.639319127,500.0,400.0,508.639319127
0.0166761,1.35237,62.7067921129,0.4,400,294.397048423,6.54766,25.4904,60.6945,0.981592,100,52.0936,0.112088,0.346491,2.24755e-06,62.7067921129,62.7067921129,1,0.0025,0.000285476,428.663483423,500.0,295.776516631,428.663483423
0.01,1.0,56.1696446428,0.4,400,100.0,1.0,21.3845,56.1696,1.0,100,43.7019,1.0,,3.50449e-18,56.1696446428,56.1696446428,2,0.01,0.01,461.914412706,500.0,400.0,461.914412706
0.005,1.0,58.8474132669,0.4,400,200.000000102,1.0,20.6448,57.5085,1.0,100,48.6205,1.0,,2.1793e-19,58.8474132669,58.8474132669,2,0.005,0.005,395.489539189,500.0,400.0,395.489539189
0.00333333,1.0,58.8411664297,0.4,400,299.999969474,1.0,21.6005,57.9527,1.0,100,49.7014,1.0,,5.43914e-20,58.8411664297,58.8411664297,2,0.00333333,0.00333333,551.664818097,500.0,400.0,551.664818097
0.00753947,1.17984,59.1415360774,0.4,400,340.649368578,2.99365,22.9052,59.4894,0.992659,100,50.8855,0.0808052,0.17211,1.09166e-06,59.1415360774,59.1415360774,1,0.0025,0.000203507,421.182396336,500.0,339.02851606,421.182396336
0.01,1.0,56.6052319312,0.4,400,100.0,1.0,19.5852,56.6052,1.0,100,44.7238,1.0,,3.50449e-18,56.6052319312,56.6052319312,2,0.01,0.01,387.453561164,500.0,400.0,387.453561164
0.005,1.0,57.6891820737,0.4,400,200.000000102,1.0,20.4936,57.1472,1.0,100,44.1307,1.0,,2.1793e-19,57.6891820737,57.6891820737,2,0.005,0.005,460.41394525,500.0,400.0,460.41394525
0.00333333,1.0,58.3999713191,0.4,400,299.999969474,1.0,20.1717,57.5648,1.0,100,46.9369,1.0,,5.43914e-20,58.3999713191,58.3999713191,2,0.00333333,0.00333333,383.506954355,500.0,400.0,383.506954355
0.00340623,1.03966,57.4764434115,0.4,400,386.261069924,1.37914,21.1083,57.8554,1.01222,100,48.4706,0.323675,0.036535,2.22863e-07,57.4764434115,57.4764434115,1,0.0025,0.000799416,444.576013714,500.0,384.742894405,444.576013714
