Iteration,MinIW,ESSClassic,OptimizationReturnMean,EpLenMean,VarianceInit,OptimizationReturnMin,EpThisIter,TimeElapsed,EpisodesSoFar,MeanEntropy,ReturnMeanIW,InitialBound,EmpiricalD2,MaxIWNorm,InitialReturnMax,StdIWNorm,MaxIW,ESSRenyi,ReturnStepMaxmin,MinIWNorm,InitialReturnMean,J_sample_variance,TimestepsSoFar,LearnableVariance,MeanIW,OptimizationReturnMax,EpRewMean,ReturnStepMax,StdIW,MeanIWNorm,Bound,InitialReturnMin,InitialReturnStd
310,3.5366352e-06,1.0172368,6.471826,500.0,-0.6,,100,24257.344901800156,31000,1.6378663,1323.0625,34.257355,6607.6064,33.264664,46.47716,3.3095367,3326.4663,0.015134073,0.020930156,3.536635e-08,36.581207,10699348.0,15500000,,33.55046,16.367779,36.58120930648063,0.23415746,330.95367,0.33550462,1134.1626,30.109383,3.2322578
311,5.215887e-10,1.0060443,6.1007957,500.0,-0.6,,100,24323.18440055847,31100,1.6378663,14080.201,34.204517,1911335.5,428.74878,42.790382,42.6588,42874.88,5.231944e-05,0.067579165,5.215887e-12,36.344036,284854940.0,15550000,,430.0439,12.547144,36.344034403630396,0.26101163,4265.88,4.3004384,11122.293,30.243238,2.7769978
312,1.6087684e-05,1.0761381,9.750771,500.0,-0.6,,100,24391.761895656586,31200,1.6378663,1046.0472,36.148003,9133.5625,26.748758,46.69305,2.6612325,2674.876,0.01094863,0.0079921335,1.6087684e-07,38.482655,6311609.5,15600000,,27.756601,17.961166,38.48265378855739,0.23960936,266.12326,0.27756602,822.92523,28.731884,3.8338883
313,6.47788e-05,1.1809745,9.834797,500.0,-0.6,,100,24469.814184188843,31300,1.6378663,529.5451,35.159115,2782.959,12.410256,45.231426,1.2353406,1241.0256,0.035932977,0.056152895,6.4778794e-07,37.420685,2257411.2,15650000,,13.504755,17.64554,37.420683309265875,0.2929316,123.534065,0.13504753,410.2387,27.585886,3.598109
314,1.8685663e-06,1.0216541,9.730459,500.0,-0.6,,100,24541.85353064537,31400,1.6378663,2070.93,36.274273,12314.645,60.26061,46.439625,5.9952908,6026.061,0.008120413,0.011308238,1.8685663e-08,38.596252,12582113.0,15700000,,60.91049,17.57383,38.59625453757144,0.24414395,599.529,0.60910493,1813.2565,28.865795,3.3802435
315,5.7078694e-08,1.0001292,8.959945,500.0,-0.6,,100,24625.434334039688,31500,1.6378663,66020.56,34.794575,72922730.0,1674.1621,46.61334,166.57692,167416.22,1.3713146e-06,0.009269312,5.707869e-10,37.12524,37829090000.0,15750000,,1674.2703,18.44804,37.125243541410406,0.24722818,16657.693,16.7427,46117.875,28.165298,3.3157585
316,2.2664392e-05,1.0683057,7.483888,500.0,-0.6,,100,24705.89878964424,31600,1.6378663,720.9597,34.839306,5325.4917,21.365797,44.540054,2.125328,2136.5798,0.018777609,0.00393942,2.266439e-07,37.066307,795764.3,15800000,,22.08544,14.957634,37.06630863957182,0.21607652,212.5328,0.22085443,558.442,29.58242,3.6438463
317,4.245207e-07,1.2708578,8.735124,500.0,-0.6,,100,24774.031116247177,31700,1.6378663,793.6457,35.529823,12348.593,17.967817,46.66946,1.7915132,1796.7819,0.008098089,0.041608676,4.245207e-09,37.863297,3560534.0,15850000,,20.325716,17.541285,37.8632986705046,0.27448925,179.15132,0.20325716,534.34033,29.128176,3.5840821
318,1.440905e-06,1.0012063,9.250548,500.0,-0.6,,100,24847.659271001816,31800,1.6378663,16527.463,37.550873,3539557.8,434.97925,51.34913,43.279625,43497.926,2.8252118e-05,0.050535694,1.4409049e-08,40.11833,1137373200.0,15900000,,435.24152,20.481348,40.118328895205494,0.27226377,4327.963,4.352415,11697.124,30.86778,3.3585184
319,2.6665479e-05,1.0373021,8.792013,500.0,-0.6,,100,24927.980898857117,31900,1.6378663,1423.7838,36.664047,8557.4375,36.319363,47.79859,3.6131094,3631.9363,0.011685741,0.021497488,2.6665478e-07,39.053978,10054768.0,15950000,,36.99116,17.536625,39.053979895362986,0.30671665,361.3109,0.3699116,1202.7,30.261967,3.290167
320,3.3913978e-09,1.000123,7.2842884,500.0,-0.6,,100,25010.810620307922,32000,1.6378663,277898.0,37.020786,94846090.0,7263.4536,47.028667,722.70404,726345.4,1.0543397e-06,0.00031006336,3.391398e-11,39.372215,255669730000.0,16000000,,7263.9004,14.940739,39.372216361657884,0.21007954,72270.41,72.639,254997.64,32.08793,3.4637032
321,5.699099e-07,1.0017048,6.26372,500.0,-0.6,,100,25077.17493867874,32100,1.6378663,24485.32,37.3854,7386198.5,674.3917,46.394825,67.10057,67439.17,1.35387645e-05,0.018995002,5.699099e-09,39.70514,878885000.0,16050000,,674.9665,12.953407,39.7051377009188,0.21680237,6710.057,6.749664,18180.83,33.441418,2.8396401
322,3.326662e-05,1.0220975,9.55211,500.0,-0.6,,100,25173.772480487823,32200,1.6378663,1051.9937,38.08776,8354.848,22.838083,49.327286,2.2721193,2283.8083,0.011969099,0.014769211,3.326662e-07,40.554127,11629251.0,16100000,,23.089163,18.325268,40.55412804329619,0.24290973,227.21193,0.23089164,826.55597,31.002018,3.1563866
323,8.022445e-07,1.0128992,14.087687,500.0,-0.6,,100,25262.445541143417,32300,1.6378663,3949.6655,37.976803,45212.785,106.04608,48.80433,10.550872,10604.608,0.0022117638,0.00034338236,8.022445e-09,40.417015,135631310.0,16150000,,106.728935,22.474995,40.41702034775562,0.26945177,1055.0873,1.0672897,3430.795,26.329334,3.672694
324,7.5781227e-06,1.0144132,7.6217527,500.0,-0.6,,100,25347.683663606644,32400,1.6378663,2860.4033,37.79526,28601.02,67.48997,47.86291,6.7146955,6748.997,0.003496379,0.06904204,7.578122e-08,40.188404,46245336.0,16200000,,67.97477,15.296261,40.18840370154605,0.27630487,671.46954,0.67974776,2455.6785,32.56665,3.4414046
325,6.5070516e-08,1.0007114,11.961853,500.0,-0.6,,100,25434.41925263405,32500,1.6378663,32587.734,38.41606,4418382.5,783.78595,46.3218,77.98546,78378.59,2.2632717e-05,0.047633603,6.5070516e-10,40.732155,10565743000.0,16250000,,784.0647,17.5515,40.73215206163798,0.25889054,7798.545,7.8406477,27719.324,28.7703,3.2271786
326,1.5608579e-05,1.0128323,8.247004,500.0,-0.6,,100,25525.606975078583,32600,1.6378663,2902.787,37.70696,19277.078,67.1775,47.900135,6.6836605,6717.75,0.005187508,0.042207673,1.5608579e-07,40.101967,60229096.0,16300000,,67.60732,16.04517,40.101967629904856,0.2613383,668.366,0.67607325,2570.2598,31.854965,3.2014804
327,1.34443e-09,1.0002351,7.2178,500.0,-0.6,,100,25614.675535202026,32700,1.6378663,97275.28,37.06174,37259280.0,2397.4358,45.36563,238.54156,239743.6,2.6838952e-06,0.005922362,1.34442995e-11,39.33002,47100027000.0,16350000,,2397.7178,13.25341,39.33002049246354,0.2500854,23854.162,23.977179,83429.6,32.11222,2.834796
328,1.566172e-07,1.0047034,8.12754,500.0,-0.6,,100,25700.319572210312,32800,1.6378663,7001.4385,39.80628,156814.94,154.54738,48.7462,15.376914,15454.738,0.0006376944,0.027896613,1.566172e-09,42.243587,322144960.0,16400000,,154.91049,14.630154,42.24358726134029,0.23088074,1537.6914,1.5491046,6036.267,34.116047,3.1132607
329,3.1722986e-05,1.0876027,6.531398,500.0,-0.6,,100,25778.079344511032,32900,1.6378663,429.81766,38.303432,1395.7098,10.426483,49.000713,1.0371597,1042.6483,0.07164813,0.07965745,3.1722985e-07,40.753468,443835.44,16450000,,10.875654,14.778645,40.75346714252588,0.28766838,103.71598,0.10875652,338.2863,34.22207,3.3998053
330,9.074878e-06,1.054581,10.754398,500.0,-0.6,,100,25847.231299877167,33000,1.6378663,4476.154,39.526234,3434.9543,97.29572,49.19852,9.680347,9729.572,0.029112468,0.021746874,9.074878e-08,41.98616,184463440.0,16500000,,99.938545,17.966757,41.98616259064399,0.24190544,968.03455,0.99938554,4331.9814,31.231764,3.1595843
331,8.161406e-08,1.0006596,6.5571675,500.0,-0.6,,100,25925.826281547546,33100,1.6378663,22617.588,39.33744,1787952.0,614.12555,50.205303,61.10453,61412.56,5.592991e-05,0.034325868,8.161406e-10,41.847706,562463550.0,16550000,,614.32806,14.914764,41.84770639722826,0.27096444,6110.452,6.14328,19261.004,35.29054,2.855178
332,3.3642356e-09,1.004586,8.442921,500.0,-0.6,,100,26007.86823964119,33200,1.6378663,9391.103,39.238876,423840.97,232.7719,48.04364,23.160002,23277.19,0.00023593755,0.04396029,3.3642356e-11,41.64106,329941660.0,16600000,,233.3053,14.845501,41.641059319928225,0.26117292,2316.0005,2.3330529,7827.208,33.19814,3.262988
333,4.253827e-05,1.0678018,10.925088,500.0,-0.6,,100,26092.625695705414,33300,1.6378663,3091.8171,38.680077,19192.12,74.77943,48.160984,7.44119,7477.943,0.005210472,0.09541713,4.253827e-07,41.08813,58795156.0,16650000,,77.307014,17.997946,41.08812771013579,0.30934337,744.11896,0.7730701,2758.2166,30.163038,2.9477406
334,4.1378894e-06,1.1140364,6.576612,500.0,-0.6,,100,26188.84370970726,33400,1.6378663,901.16144,39.870487,10858.582,18.016617,49.571938,1.7934701,1801.6617,0.009209306,0.059763074,4.1378893e-08,42.349083,5027362.5,16700000,,19.03604,13.799469,42.34908008509406,0.27062884,179.34703,0.19036035,642.88043,35.77247,2.853085
335,2.2643942e-06,1.0177356,9.597047,500.0,-0.6,,100,26277.75848555565,33500,1.6378663,5211.8916,40.35461,109512.73,132.43921,52.269733,13.176555,13243.921,0.0009131359,0.07127437,2.2643942e-08,42.968094,75259300.0,16750000,,133.61052,18.898682,42.96809802405282,0.30021635,1317.6555,1.3361053,4347.018,33.37105,3.2568822
336,0.0011481353,3.1024067,12.964251,500.0,-0.6,,100,26355.230770111084,33600,1.6378663,107.507484,39.100582,66.126976,1.3167714,50.548256,0.13929847,131.67714,1.5122422,0.021753803,1.1481353e-05,41.627995,53669.414,16800000,,2.4925237,21.884514,41.62799264472105,0.23302181,13.929848,0.024925238,86.95494,28.663742,3.078628
337,1.3105203e-05,1.0832825,7.5354095,500.0,-0.6,,100,26426.049235343933,33700,1.6378663,803.44995,40.436924,5319.831,16.540453,49.421494,1.6453271,1654.0453,0.01879759,0.07686679,1.3105203e-07,42.907993,3952983.5,16850000,,17.21822,14.048908,42.90799525833024,0.2900727,164.5327,0.17218217,623.21674,35.372585,2.9844625
338,1.9970785e-10,1.0000191,7.548057,500.0,-0.6,,100,26502.07459616661,33800,1.6378663,225525.36,40.84624,1013281150.0,4347.0786,51.879314,432.52878,434707.88,9.868929e-08,0.09696311,1.9970785e-12,43.44021,507579630000.0,16900000,,4347.12,15.98716,43.44021190882834,0.32504252,43252.88,43.471203,142954.03,35.892155,3.6792328
339,2.8101953e-05,1.0079942,7.088777,500.0,-0.6,,100,26572.58433866501,33900,1.6378663,3320.7852,42.01025,12809.099,68.94248,53.501263,6.8594174,6894.2485,0.0078069507,0.0014618039,2.810195e-07,44.685318,58137676.0,16950000,,69.217545,15.904724,44.68531461758721,0.21425359,685.9418,0.6921754,3018.0288,37.59654,2.837002
340,4.986396e-09,1.0000417,5.894718,500.0,-0.6,,100,26641.276399374008,34000,1.6378663,79939.7,43.109505,90635630.0,1887.641,54.52678,187.81786,188764.11,1.1033188e-06,0.028292447,4.986396e-11,45.83584,7806231000.0,17000000,,1887.6804,14.585655,45.83584193758133,0.29826078,18781.787,18.876806,53984.203,39.941124,2.7848754
341,0.00063603546,1.1224027,10.241047,500.0,-0.6,,100,26717.570862293243,34100,1.6378663,436.36026,41.27029,369.58563,9.143395,49.513515,0.90931755,914.3396,0.2705733,0.019902408,6.3603543e-06,43.745968,1220180.8,17050000,,9.688153,16.008595,43.74596928386144,0.24277782,90.931755,0.09688153,388.76636,33.50492,2.9155927
342,0.002293606,4.6595573,8.412499,500.0,-0.6,,100,26799.204890966415,34200,1.6378663,109.482735,41.192997,37.24431,1.0120058,53.011044,0.10437656,101.200584,2.684974,0.03683336,2.293606e-05,43.84355,38563.316,17100000,,2.3074737,17.579994,43.843548173227134,0.27375686,10.437656,0.023074737,93.306915,35.43105,3.181711
343,0.00018088982,1.1336337,8.454676,500.0,-0.6,,100,26871.638159513474,34300,1.6378663,520.70593,42.097134,507.83954,10.627448,53.32634,1.0568926,1062.7449,0.19691259,0.064851224,1.8088982e-06,44.763447,1216674.1,17150000,,11.317305,17.017563,44.763452818398065,0.32570028,105.68928,0.11317303,460.6197,36.308777,3.5840423
344,7.438848e-07,1.2550324,11.65299,500.0,-0.6,,100,26946.23180246353,34400,1.6378663,335.5921,41.613262,1686.0356,6.3564024,52.08512,0.63228804,635.64026,0.059310727,0.0065898597,7.4388478e-09,44.217518,935248.9,17200000,,7.128283,19.520592,44.217520025146584,0.2269002,63.2288,0.07128283,228.6578,32.56453,3.3130414
345,8.458934e-08,1.0045909,9.039598,500.0,-0.6,,100,27010.781544923782,34500,1.6378663,19233.049,41.57262,5572367.5,475.79974,52.74782,47.340485,47579.977,1.7945693e-05,0.060558915,8.4589336e-10,44.21001,884535740.0,17250000,,476.89175,17.577408,44.21001251801003,0.3300561,4734.049,4.768918,13007.26,35.170414,3.4242902
346,6.095807e-09,1.0003277,8.510242,500.0,-0.6,,100,27090.762025117874,34600,1.6378663,59924.582,40.55157,23841736.0,1202.3434,52.64917,119.63147,120234.336,4.1943254e-06,0.0009988695,6.0958065e-11,43.18403,34974010000.0,17300000,,1202.5403,17.975384,43.184030207374725,0.24340983,11963.1455,12.025404,47070.812,34.673786,3.6042433
347,1.18491425e-05,1.4898378,8.170446,500.0,-0.6,,100,27165.85848736763,34700,1.6378663,593.73096,42.29997,1683.989,10.236572,51.904495,1.0230836,1023.6573,0.05938281,0.026301175,1.1849142e-07,44.895195,1572106.6,17350000,,12.581721,15.179745,44.895195814832476,0.27638158,102.30835,0.12581721,487.23218,36.72475,3.199515
348,8.030256e-06,1.0045213,7.467324,500.0,-0.6,,100,27249.354711294174,34800,1.6378663,5984.267,41.25657,354977.47,148.2823,53.62304,14.753572,14828.23,0.00028170802,0.008089691,8.030256e-08,43.93772,61356480.0,17400000,,148.6172,17.152641,43.93772220389385,0.2588763,1475.3573,1.4861722,4386.837,36.470398,3.4635801
349,4.4083536e-06,1.0020853,9.248858,500.0,-0.6,,100,27329.128937721252,34900,1.6378663,13802.103,41.324768,473765.6,392.99387,51.608772,39.101997,39299.387,0.00021107485,0.05449091,4.4083535e-08,43.905205,190492130.0,17450000,,393.40347,16.952423,43.90520677352331,0.2651515,3910.1992,3.934036,12025.971,34.65635,3.5964954
350,6.4243125e-07,1.042441,8.190663,500.0,-0.6,,100,27413.480326652527,35000,1.6378663,2491.1929,41.145905,57518.727,54.967102,51.34129,5.4682317,5496.7104,0.0017385642,0.084580764,6.424312e-09,43.712975,27701042.0,17500000,,56.123947,15.818981,43.71297139384191,0.28728512,546.82324,0.5612395,1875.5322,35.52231,3.749292
351,5.489192e-05,1.028082,8.471633,500.0,-0.6,,100,27483.13875746727,35100,1.6378663,7497.3887,42.10839,4705.121,166.29033,53.074932,16.544542,16629.033,0.021253439,0.016618297,5.4891916e-07,44.762142,226957440.0,17550000,,168.62138,16.784424,44.76214049988759,0.25396666,1654.4543,1.6862143,7315.358,36.29051,2.982927
352,3.6358583e-07,1.0256855,10.107715,500.0,-0.6,,100,27553.78182911873,35200,1.6378663,2064.905,40.735836,40130.082,44.482613,50.28488,4.425531,4448.261,0.0024918963,0.0497362,3.6358583e-09,43.250076,34531520.0,17600000,,45.051704,17.142517,43.25008031812523,0.30090925,442.55307,0.45051706,1561.2393,33.142365,3.5444567
353,5.913603e-09,1.0000523,7.4909377,500.0,-0.6,,100,27627.660200834274,35300,1.6378663,117502.91,41.296688,76244700.0,2421.9536,50.581264,240.98126,242195.38,1.3115665e-06,0.04378754,5.913603e-11,43.825752,94840340000.0,17650000,,2422.017,14.246445,43.82575745034742,0.24037479,24098.129,24.220171,95419.58,36.33482,3.2127144
354,8.029157e-09,1.0012145,10.034689,500.0,-0.6,,100,27695.523360729218,35400,1.6378663,52784.242,44.32196,3500763.5,1149.5336,54.939606,114.37644,114953.36,2.8565197e-05,0.015313417,8.0291565e-11,47.06894,12192730000.0,17700000,,1150.2314,17.905357,47.06893767083644,0.2289115,11437.6455,11.5023155,47644.55,37.03425,3.1964145
355,7.099901e-08,1.0006356,8.061614,500.0,-0.6,,100,27778.99781560898,35500,1.6378663,20284.71,43.99741,3534817.0,448.30746,54.6184,44.60589,44830.746,2.8290007e-05,0.07228072,7.0999007e-10,46.728336,1170267800.0,17750000,,448.44992,15.951683,46.72833196138013,0.2928065,4460.589,4.4844995,15150.278,38.666718,3.2073832
356,6.3515046e-08,1.0087359,6.717081,500.0,-0.6,,100,27860.47401213646,35600,1.6378663,5046.721,42.806316,287891.72,105.1132,52.193726,10.458184,10511.32,0.00034735282,0.046460763,6.3515043e-10,45.416004,108636200.0,17800000,,105.571495,13.494801,45.41600722765325,0.2456647,1045.8185,1.0557151,3646.48,38.698925,2.9594646
357,7.096747e-06,1.3585786,8.857139,500.0,-0.6,,100,27934.561698675156,35700,1.6378663,1444.8044,43.79439,12657.955,27.006338,54.651627,2.7204034,2700.6338,0.00790017,0.0027376711,7.096747e-08,46.526974,5593304.0,17850000,,31.926111,16.981792,46.52697259121754,0.24872428,272.04034,0.3192611,1137.3683,37.669834,3.2891116
358,4.9523743e-07,1.0583558,6.411048,500.0,-0.6,,100,28020.170873641968,35800,1.6378663,1766.7814,43.745808,32207.598,35.391415,52.846466,3.5206442,3539.1416,0.0031048574,0.0113132,4.952374e-09,46.388134,11440997.0,17900000,,36.41233,12.869381,46.38813354949091,0.30047688,352.06445,0.36412323,1292.5774,39.977085,3.1006386
359,0.0053800014,9.709967,8.61081,500.0,-0.6,,100,28099.539609909058,35900,1.6378663,77.80696,42.81914,15.4288645,0.45747703,53.093678,0.05374105,45.747704,6.4813585,0.03933379,5.3800013e-05,45.47382,5148.616,17950000,,1.762362,16.230663,45.473823852258214,0.2370476,5.374105,0.01762362,67.37947,36.863014,3.2423341
360,9.6887675e-08,1.0002296,10.001152,500.0,-0.6,,100,28189.408968687057,36000,1.6378663,25522.096,43.62051,3596264.2,608.82947,52.83625,60.577694,60882.945,2.7806633e-05,0.010862291,9.688768e-10,46.262318,1677150200.0,18000000,,608.89935,16.57508,46.262321533193564,0.24164948,6057.7695,6.088994,20512.21,36.26117,3.0632932
361,5.166512e-09,1.0009255,8.692887,500.0,-0.6,,100,28272.888115167618,36100,1.6378663,11368.166,41.689003,384086.3,252.04022,53.396397,25.077568,25204.023,0.00026035815,0.01330547,5.166512e-11,44.35883,645075500.0,18050000,,252.15686,17.730457,44.358827175325985,0.25535113,2507.7566,2.5215683,9713.553,35.66594,3.4082396
362,0.00072214333,2.8332112,10.178799,500.0,-0.6,,100,28360.977929353714,36200,1.6378663,112.27169,42.867126,86.191025,1.3805641,52.746086,0.14122944,138.05641,1.1602136,0.002357468,7.221433e-06,45.504433,36465.867,18100000,,2.411603,17.420452,45.50443309744,0.23375288,14.122945,0.02411603,87.787186,35.325634,3.2456162
363,1.0616949e-10,1.0000509,10.110129,500.0,-0.6,,100,28447.943694591522,36300,1.6378663,123905.37,42.756344,62764868.0,2774.7878,52.503265,276.08783,277478.78,1.593248e-06,0.043692023,1.0616949e-12,45.381504,77441630000.0,18150000,,2774.8584,17.231888,45.38150694199808,0.24829718,27608.785,27.748587,103107.7,35.271378,3.6147768
364,6.166595e-08,1.0048668,8.632034,500.0,-0.6,,100,28540.995757579803,36400,1.6378663,17211.68,42.684837,725217.5,390.18033,53.807354,38.82153,39018.035,0.00013788967,0.043955848,6.166595e-10,45.375206,1011485760.0,18200000,,391.129,17.064178,45.37520980610328,0.2513884,3882.153,3.9112895,14920.57,36.743176,3.297828
365,3.742727e-06,1.16837,8.370321,500.0,-0.6,,100,28627.654545545578,36500,1.6378663,1603.1804,42.01985,40556.65,31.489183,52.99848,3.137159,3148.9185,0.002465687,0.06396145,3.7427267e-08,44.669777,13565197.0,18250000,,34.109764,16.699028,44.669774100206865,0.2705185,313.71588,0.34109756,1069.5206,36.299454,3.2432716
366,8.028656e-06,1.044556,6.141065,500.0,-0.6,,100,28712.854885816574,36600,1.6378663,1088.6467,42.854424,12134.227,23.890093,53.49986,2.3765957,2389.0093,0.008241151,0.035159573,8.028656e-08,45.52942,2486193.0,18300000,,24.417507,14.111507,45.52941611322094,0.24436922,237.65958,0.24417508,793.9816,39.38835,2.9004447
367,1.9463147e-07,1.0008286,8.525656,500.0,-0.6,,100,28791.5414853096,36700,1.6378663,13123.694,43.335506,826772.8,250.62535,53.561108,24.9368,25062.535,0.00012095221,0.10162619,1.9463147e-09,46.013565,1475700500.0,18350000,,250.72919,16.0732,46.013563053927435,0.30412683,2493.6802,2.507292,10688.617,37.487907,3.1822953
368,1.5119497e-07,1.0005059,11.723379,500.0,-0.6,,100,28868.15684890747,36800,1.6378663,16049.112,45.645695,437765.97,344.01324,55.60132,34.228798,34401.324,0.00022843256,0.06134163,1.5119497e-09,48.425766,1329950600.0,18400000,,344.10028,18.89893,48.42576858392175,0.3009834,3422.8796,3.4410033,14209.713,36.70239,3.4099584
369,5.6622135e-10,1.0012894,6.7215166,500.0,-0.6,,100,28959.75130367279,36900,1.6378663,50251.15,46.029514,5535860.0,1016.5449,55.66343,101.144295,101654.49,1.806404e-05,0.022019625,5.6622133e-12,48.812695,7374206000.0,18450000,,1017.20013,13.572254,48.81269184887277,0.26103672,10114.427,10.172003,43702.79,42.091175,3.0195758
370,1.4867653e-07,1.0001602,8.477138,500.0,-0.6,,100,29036.093499660492,37000,1.6378663,65622.164,46.04922,5215773.5,1376.6437,56.916286,136.9742,137664.38,1.9172612e-05,0.0077349097,1.4867653e-09,48.89503,13079529000.0,18500000,,1376.754,16.49839,48.89503369194127,0.24104095,13697.422,13.76754,59122.875,40.417896,3.1812837
371,0.009214373,9.58837,12.77208,500.0,-0.6,,100,29112.03541994095,37100,1.6378663,89.455154,46.867317,15.399736,0.3905012,58.64905,0.052747402,39.05012,6.4936175,0.031777486,9.214373e-05,49.799767,12722.933,18550000,,1.7177554,21.621365,49.79976732793881,0.2521027,5.27474,0.017177554,77.94748,37.027687,3.3057454
372,1.5334486e-05,1.1090648,9.051598,500.0,-0.6,,100,29195.179575443268,37200,1.6378663,948.8813,47.307766,26167.44,18.445435,61.705273,1.8349771,1844.5435,0.0038215432,0.14098105,1.5334486e-07,50.39303,2537596.0,18600000,,19.4326,20.363842,50.39302744294414,0.4035163,183.49773,0.19432598,449.7982,41.34143,3.4055254
373,1.6905199e-07,1.0042344,9.087298,500.0,-0.6,,100,29281.2475130558,37300,1.6378663,3941.2585,46.13089,110006.9,76.31747,55.213448,7.593333,7631.747,0.0009090339,0.016224787,1.6905198e-09,48.891556,89571100.0,18650000,,76.478905,15.409187,48.891558314221555,0.22420885,759.3333,0.76478904,3025.6184,39.80426,2.9247992
374,1.0428712e-06,1.0372365,7.380532,500.0,-0.6,,100,29362.354688167572,37400,1.6378663,1123.7858,47.114952,15539.637,21.45065,57.967922,2.133962,2145.065,0.006435157,0.12729369,1.0428711e-08,50.013344,4488883.0,18700000,,21.846891,15.335106,50.013348764810274,0.34281635,213.39621,0.21846889,762.4773,42.632816,3.3606694
375,1.7165368e-06,1.0177271,8.620186,500.0,-0.6,,100,29444.28661298752,37500,1.6378663,2887.9358,47.21714,55195.516,51.19024,58.921547,5.0929327,5119.024,0.0018117414,0.021861807,1.7165368e-08,50.16321,59054216.0,18750000,,51.642223,17.378517,50.163215724346855,0.25018606,509.29333,0.5164222,2195.7925,41.54303,3.6013877
376,6.6480754e-07,1.0001663,7.7633443,500.0,-0.6,,100,29517.158706903458,37600,1.6378663,65200.58,48.982273,13451080.0,1230.3291,60.634914,122.4161,123032.914,7.4343475e-06,0.11724897,6.6480754e-09,52.01402,14555103000.0,18800000,,1230.4314,16.38424,52.01401921007059,0.31449896,12241.609,12.304314,54081.434,44.250675,3.3748698
377,7.927831e-07,1.0170324,7.9795337,500.0,-0.6,,100,29589.33092069626,37700,1.6378663,3250.082,49.020073,14937.969,58.59292,60.624844,5.8294535,5859.292,0.0066943504,0.010662228,7.927831e-09,52.051315,48018684.0,18850000,,59.090137,16.553062,52.05131456028,0.22833641,582.9454,0.5909014,2879.6006,44.07178,3.4153404
378,6.76247e-08,1.0022488,9.877573,500.0,-0.6,,100,29656.672751426697,37800,1.6378663,10988.766,48.37662,333537.7,193.75601,58.664837,19.278261,19375.602,0.0002998162,0.082743764,6.7624695e-10,51.309868,935471550.0,18900000,,193.97377,17.232544,51.309865405731806,0.28659275,1927.8263,1.9397377,9294.738,41.432293,3.7464721
379,4.7458806e-07,1.0028249,8.739521,500.0,-0.6,,100,29726.409826517105,37900,1.6378663,7305.355,49.399364,171752.5,132.2104,60.57903,13.154582,13221.041,0.00058223313,0.05985561,4.7458806e-09,52.428314,264655650.0,18950000,,132.39705,16.890236,52.42831515950318,0.28700402,1315.4586,1.3239707,6050.0654,43.688793,3.178513
380,1.1714899e-06,1.0002991,7.33589,500.0,-0.6,,100,29809.41785955429,38000,1.6378663,54769.32,50.011833,72783.81,1032.1682,59.04476,102.69928,103216.82,0.0013739319,0.0010400414,1.1714898e-08,52.964073,8117158400.0,19000000,,1032.3226,13.416576,52.96407541056877,0.25088087,10269.93,10.323225,53972.85,45.628185,3.1716425
381,3.1806718e-05,1.1060878,9.5899515,500.0,-0.6,,100,29891.85313820839,38100,1.6378663,1999.7502,48.725792,2798.9846,36.61965,59.944176,3.644212,3661.9653,0.03572724,0.053839594,3.1806718e-07,51.723003,15403585.0,19050000,,38.540173,17.811127,51.72300080026598,0.2546145,364.4212,0.3854017,1841.1816,42.13305,3.6935234
382,0.00018933837,1.8832428,9.479878,500.0,-0.6,,100,29975.8301153183,38200,1.6378663,223.65767,49.44909,446.9929,3.0187078,60.073517,0.30296177,301.8708,0.22371721,0.023399353,1.8933837e-06,52.45277,146550.64,19100000,,4.197294,17.100628,52.45276739684457,0.2736779,30.296175,0.041972943,160.15334,42.97289,3.1704755
383,1.7784125e-05,1.0203199,8.078067,500.0,-0.6,,100,30045.53312110901,38300,1.6378663,2713.857,49.106285,33071.098,53.5692,59.627373,5.329571,5356.92,0.0030237883,0.018326491,1.7784124e-07,52.087658,16473592.0,19150000,,54.111225,15.617786,52.08765314452167,0.2418401,532.95703,0.5411123,2171.6812,44.009586,2.6659753
384,4.5732838e-07,1.0092707,14.055828,500.0,-0.6,,100,30114.498829603195,38400,1.6378663,6104.083,49.06584,367681.53,121.76902,58.961346,12.115352,12176.902,0.0002719745,0.024107754,4.5732835e-09,52.013912,232944100.0,19200000,,122.33272,21.003262,52.01391146147243,0.284894,1211.5352,1.2233273,4316.4707,37.958084,3.4384992
385,1.9096036e-05,1.5901524,7.3360143,500.0,-0.6,,100,30184.918735027313,38500,1.6378663,972.1292,48.91991,1818.5186,12.960334,59.48976,1.3069474,1296.0334,0.054989815,0.03615406,1.9096036e-07,51.894405,4101802.8,19250000,,16.61339,14.931374,51.89440193731473,0.26244825,130.69475,0.16613388,845.28485,44.558388,3.6408548
386,5.2957025e-06,1.2184793,7.936632,500.0,-0.6,,100,30244.688242912292,38600,1.6378663,637.2351,48.56789,1899.8336,10.266528,60.610813,1.0215453,1026.6528,0.052636188,0.12527357,5.2957024e-08,51.598434,2096666.9,19300000,,11.345636,16.949013,51.59843241922356,0.3358165,102.15454,0.11345635,505.1427,43.6618,3.3978407
