Weights,LearnableVariance,TimestepsSoFar,OptimizationReturnMean,MinIW,ESSRenyiArithmetic,InitialReturnMax,ReturnMeanIW,InitialReturnStd,Epsilon,Bound,Inner Iteration,MeanEntropy,InitialReturnMin,ReturnStepMax,EpLenMean,MeanIW,EmpiricalD2Harmonic,DivergenceHarmonic,Penalization,OptimizationReturnMax,OptimizationReturnMin,MinBehavPdf,EpRewMean,InitialBound,EpisodesSoFar,MeanD2-0,EpThisIter,EmpiricalD2Arithmetic,StdWReturnMean,Iteration,ReturnStepMaxmin,StdIW,InitialReturnMean,MaxIW,WReturnMean,TimeElapsed,ESSRenyiHarmonic,MinTargetPdf,VarianceInitializer
[-0.184  1.19  -3.008 -3.142],,7855413,1558.1938,9.393213e-13,0.00017318728,4999.591,1684381.0,1218.8954,1.0,-2.6199689e+22,4,0.41894197,1809.5957,10.0,337.6363636363636,0.06751358,63515.062,3.6255035e+31,True,3189.995,,-243.49123,3367.7895733945134,-2.6199689e+22,28974,63515.06,11,63515.06,,264,10.0,0.2084435,3367.7898,0.72652054,1684381.0,23747.86896467209,0.00017318726,-243.65097,-1.0
[-0.184  1.19  -3.008 -3.142],,7859265,1602.5403,3.6867593e-09,9.974304e-05,4999.3774,128733360.0,827.25385,1.0,-1.0146597e+23,5,0.41894197,1889.7241,9.999999,350.1818181818182,5.151617,110283.38,5.4386505e+32,True,3109.6533,,-184.45728,3492.2645184383236,-1.0146597e+23,28985,110283.38,11,110283.38,,264,9.999999,16.28474,3492.2642,56.648487,128733360.0,23763.517211675644,9.974304e-05,-184.69104,-1.0
[-0.184  1.19  -3.008 -3.142],,7863533,1591.7772,1.0621283e-10,0.00030115893,4999.6196,3198735.2,1039.5958,1.0,-1.17537026e+21,6,0.41894197,2279.6753,10.0,388.0,0.1280631,36525.566,7.296514e+28,True,2719.9443,,-215.60672,3871.45236062319,-1.17537026e+21,28996,36525.566,11,36525.566,,264,10.0,0.40132025,3871.4524,1.3971181,3198735.2,23780.862560987473,0.00030115893,-220.93416,-1.0
[-0.184  1.19  -3.008 -3.142],,7867978,1293.4741,3.5335317e-09,0.00038175145,4999.6177,288878750.0,806.78955,1.0,-9.20892e+20,7,0.41894197,2739.7568,10.0,404.09090909090907,11.558463,28814.56,4.479033e+28,True,2259.8608,,-210.35437,4033.2307697994747,-9.20892e+20,29007,28814.56,11,28814.56,,264,10.0,35.153587,4033.2307,122.67515,288878750.0,23799.340749502182,0.00038175145,-211.40208,-1.0
[-0.184  1.19  -3.008 -3.142],,7872394,1637.0023,9.4273256e-11,8.258802e-05,4999.5137,16932650.0,899.99304,1.0,-4.959618e+23,8,0.41894197,2369.7852,10.0,401.45454545454544,0.6775487,133191.23,1.2992698e+34,True,2629.7285,,-213.73369,4006.7875286721533,-4.959618e+23,29018,133191.23,11,133191.23,,264,10.0,1.8645922,4006.7876,6.5124664,16932650.0,23817.936484098434,8.258802e-05,-220.82191,-1.0
[-0.184  1.19  -3.008 -3.142],,7875862,3145.0823,5.155207e-07,0.00017085239,4999.6104,8276.133,1503.7361,1.0,-5.211379e+22,9,0.41894197,,10.0,315.27272727272725,0.10061366,64383.06,1.4344144e+32,True,4999.6104,,-215.89073,3145.0823520809336,-5.211379e+22,29029,64383.062,11,64383.062,,264,10.0,0.31646946,3145.0823,1.1013752,8276.133,23830.605622053146,0.00017085239,-220.79051,-1.0
[-0.184  1.19  -3.008 -3.142],,7880141,1030.8613,4.106105e-09,0.00020532022,4999.5664,38011.3,658.164,1.0,-5.3589486e+21,10,0.41894197,2849.601,10.0,389.0,0.0015606977,53574.85,1.516854e+30,True,2149.9653,,-207.01134,3880.462417229592,-5.3589486e+21,29040,53574.85,11,53574.85,,264,10.0,0.004517984,3880.4624,0.015828628,38011.3,23845.696967840195,0.00020532022,-209.0843,-1.0
[-0.184  1.19  -3.008 -3.142],,7884308,1090.0253,0.024074718,11.0,4999.335,9621182000.0,754.2763,1.0,-24795773000000.0,1,0.41894197,2689.5383,10.0,378.8181818181818,629.5797,1.0,32455120000000.0,True,2309.7966,,-238.37943,3779.5636230391233,-19204890.0,29051,1.0,11,1.0,,265,10.0,891.0051,3779.5635,2619.071,14854034.0,23862.36676812172,11.0,-238.37943,-1.0
[-0.127  1.199 -3.007 -3.118],,7889596,811.6006,1.6062082e-09,2.8486642e-05,4999.6074,1320329.1,280.9942,1.0,-3.3504622e+24,2,0.41894197,3989.6335,10.0,480.72727272727275,0.05335143,386145.9,5.9289773e+35,True,1009.9739,,-219.51631,4801.234091309078,-3.3504622e+24,29062,386145.9,11,386145.9,,265,10.0,0.13653083,4801.2344,0.4815068,1320329.1,23882.738909244537,2.8486642e-05,-221.39417,-1.0
[-0.127  1.199 -3.007 -3.118],,7894637,1518.9513,7.700768e-09,6.0037422e-05,4999.555,4021826.2,651.97784,1.0,-6.868773e+24,3,0.41894197,3059.6025,10.0,458.27272727272725,0.1633677,183219.06,2.4919927e+36,True,1939.9526,,-236.2874,4578.553722271413,-6.868773e+24,29073,183219.06,11,183219.06,,265,10.0,0.40825513,4578.554,1.436286,4021826.2,23903.822118520737,6.0037422e-05,-238.37788,-1.0
[-0.127  1.199 -3.007 -3.118],,7899679,948.97906,1.6190582e-10,6.6678567e-06,4999.5356,387548.62,546.5811,1.0,-inf,4,0.41894197,3629.5986,10.0,458.3636363636364,0.015510643,1649705.5,inf,True,1369.937,,-215.20941,4578.577659560694,-inf,29084,1649705.5,11,1649705.5,,265,10.0,0.029873414,4578.5776,0.08283237,387548.62,23925.415626764297,6.6678567e-06,-219.75746,-1.0
[-0.127  1.199 -3.007 -3.118],,7904501,1038.0157,5.3193905e-10,4.8209013e-06,4999.6123,10211824.0,627.1172,1.0,-inf,5,0.41894197,3339.658,9.999999,438.3636363636364,0.67547107,2281731.0,inf,True,1659.9543,,-227.36832,4377.6736674047315,-inf,29095,2281731.0,11,2281731.0,,265,9.999999,1.9417337,4377.674,6.799643,10211824.0,23945.203792095184,4.8209013e-06,-227.71857,-1.0
[-0.127  1.199 -3.007 -3.118],,7909318,1254.7266,1.7777109e-12,1.20050345e-05,4999.493,196779.03,714.3998,1.0,-inf,6,0.41894197,3119.1965,9.999999,437.90909090909093,0.008532077,916282.2,inf,True,1880.2966,,-244.12088,4373.922988326675,-inf,29106,916282.25,11,916282.25,,265,9.999999,0.01081166,4373.9233,0.03452335,196779.03,23965.174058437347,1.2005035e-05,-246.03453,-1.0
[-0.127  1.199 -3.007 -3.118],,7914140,1436.3228,8.5827323e-10,1.4467051e-05,4999.6504,4410050.5,666.01227,1.0,-inf,7,0.41894197,2939.5962,9.999999,438.3636363636364,0.41551837,760348.44,inf,True,2060.0542,,-212.35822,4375.919047172106,-inf,29117,760348.44,11,760348.44,,265,9.999999,1.1497343,4375.919,4.0176663,4410050.5,23985.064150094986,1.4467051e-05,-220.31747,-1.0
[-0.127  1.199 -3.007 -3.118],,7918710,1517.9117,3.1267267e-10,2.9369668e-05,4999.4707,398325150.0,785.37146,1.0,-7.664491e+24,8,0.41894197,2629.712,9.999999,415.45454545454544,57.50339,374536.06,3.1030188e+36,True,2369.7588,,-220.9284,4147.623671867763,-7.664491e+24,29128,374536.06,11,374536.06,,265,9.999999,181.71323,4147.6235,632.131,398325150.0,24001.79476094246,2.9369668e-05,-221.38564,-1.0
[-0.127  1.199 -3.007 -3.118],,7923652,1358.0273,8.9816456e-07,7.306475e-05,4999.586,1547660.0,720.5653,1.0,-1.5532468e+24,9,0.41894197,3129.5942,10.0,449.27272727272725,0.12301187,150551.39,1.274262e+35,True,1869.9917,,-220.94083,4487.6215932183695,-1.5532468e+24,29139,150551.39,11,150551.39,,265,10.0,0.29470998,4487.6216,1.0423136,1547660.0,24021.68137049675,7.306475e-05,-227.90228,-1.0
[-0.127  1.199 -3.007 -3.118],,7928554,1360.8079,1.152148e-08,3.0521336e-05,4999.5815,780017.9,636.4442,1.0,-2.2269774e+25,10,0.41894197,3089.5386,10.0,445.6363636363636,0.033078793,360403.62,2.6194552e+37,True,1910.043,,-218.53366,4450.346450776811,-2.2269774e+25,29150,360403.62,11,360403.62,,265,10.0,0.063541256,4450.346,0.2192489,780017.9,24042.00677227974,3.0521336e-05,-226.4069,-1.0
[-0.127  1.199 -3.007 -3.118],,7932776,3821.348,0.20082606,11.0,4999.559,13348734000.0,1448.6035,1.0,-1.0285458e+17,1,0.41894197,9.981739,10.0,383.8181818181818,927.39136,1.0,5.5877142e+20,True,4989.577,,-217.50938,3831.329577090332,-21128788.0,29161,1.0,11,1.0,,266,10.0,1247.3643,3831.3296,3948.887,16777538.0,24058.944850444794,11.0,-217.50938,-1.0
[-0.072  1.219 -3.004 -3.097],,7937778,4535.8423,8.128173e-09,0.00033229514,4999.574,3349216.0,1434.3593,1.0,-6.2796113e+22,2,0.41894197,9.979324,10.0,454.72727272727275,0.229102,33103.1,2.0827993e+32,True,4989.5947,,-247.57312,4545.821566139002,-6.2796113e+22,29172,33103.1,11,33103.1,,266,10.0,0.31324273,4545.822,1.0461466,3349216.0,24079.975895643234,0.00033229514,-248.06258,-1.0
[-0.072  1.219 -3.004 -3.097],,7943195,763.72516,2.8024006e-06,3.7537515e-07,4999.6636,4954065.0,241.51111,1.0,-inf,3,0.41894197,4159.3726,9.999999,492.45454545454544,0.19820276,29304018.0,inf,True,840.291,,-224.05246,4923.097480074167,-inf,29183,29304018.0,11,29304018.0,,266,9.999999,0.30049,4923.097,0.9893455,4954065.0,24101.524443864822,3.7537515e-07,-225.70181,-1.0
[-0.072  1.219 -3.004 -3.097],,7948695,0.24689275,8.156002e-09,2.286697e-05,4999.621,4139831.0,0.116442814,1.0,-inf,4,0.41894197,4999.18,10.0,500.0,0.16562757,481043.2,inf,True,0.44091797,,-222.89966,4999.427158756408,-inf,29194,481043.2,11,481043.2,,266,10.0,0.1937085,4999.427,0.5967447,4139831.0,24123.79697394371,2.286697e-05,-225.32607,-1.0
[-0.072  1.219 -3.004 -3.097],,7954139,518.2449,2.6989196e-07,8.3668675e-07,4999.499,11104961.0,163.88342,1.0,-inf,5,0.41894197,4429.343,10.0,494.90909090909093,0.44430205,13147096.0,inf,True,570.15625,,-232.99907,4947.587615355467,-inf,29205,13147095.0,11,13147095.0,,266,10.0,0.64421934,4947.588,2.0197473,11104961.0,24144.872520446777,8.366867e-07,-235.57999,-1.0
[-0.072  1.219 -3.004 -3.097],,7959140,4544.8853,4.052273e-05,0.00086624466,4999.537,2092309.2,1437.2189,1.0,-3.462973e+21,6,0.41894197,,10.0,454.6363636363636,0.17355569,12698.491,6.334218e+29,True,4999.537,,-257.9048,4544.8850263344175,-3.462973e+21,29216,12698.491,11,12698.491,,266,10.0,0.27588043,4544.8853,0.988279,2092309.2,24164.7342505455,0.00086624466,-259.56723,-1.0
[-0.072  1.219 -3.004 -3.097],,7963646,4084.0447,0.04669504,0.22050995,4999.604,13375059.0,1920.5366,1.0,-20523172000000.0,7,0.41894197,9.979964,9.999999,409.6363636363636,0.72503406,49.88437,22246414000000.0,True,4989.624,,-232.23317,4094.024428769053,-68344770000000.0,29227,49.884373,11,49.884373,,266,9.999999,0.9034404,4094.0244,3.1264327,66055068.0,24181.88391637802,0.22050996,-233.4261,-1.0
[-0.068  1.189 -3.004 -3.13 ],,7969146,0.23264383,3.1434283e-06,0.00017097917,4999.6025,26003188.0,0.13925357,1.0,-3.4295578e+23,8,0.41894197,4999.182,10.0,500.0,1.0402948,64335.32,6.212241e+33,True,0.42041016,,-213.62238,4999.41480191896,-3.4295578e+23,29238,64335.324,11,64335.324,,266,10.0,3.0750172,4999.4146,10.759875,26003188.0,24202.840107679367,0.00017097917,-215.3203,-1.0
[-0.068  1.189 -3.004 -3.13 ],,7974645,18.424139,2.995364e-06,1.4455834e-06,4999.5464,3646330.8,5.8273106,1.0,-inf,9,0.41894197,4979.0957,10.0,499.90909090909093,0.14589158,7609384.5,inf,True,20.450684,,-233.09782,4997.519824074259,-inf,29249,7609384.5,11,7609384.5,,266,10.0,0.31435987,4997.52,1.1165683,3646330.8,24217.936623334885,1.4455834e-06,-236.51549,-1.0
