MaxD2w0t,InitialReturnMax,J_sample_variance,StdD2w0t,MinIW,MeanIW,ReturnMeanIW,Weights,EpLenMean,EpisodesSoFar,MinD2w0t,ReturnStepMaxmin,EmpiricalD2,InitialReturnMin,TimestepsSoFar,StdIW,InitialBound,EpThisIter,MeanEntropy,Iteration,InitialReturnMean,MaxIW,Bound,TimeElapsed,ReturnStepMax,MeanD2w0t,EpRewMean,InitialReturnStd
1.0,0.05999756,0.0021828257,,1.0,1.0,-0.05400298,[ 0.022  0.295 -3.309 -1.813 -1.266],500.0,42400,1.0,0.01935482,1.0,-0.15167236,20407258,,-121.72378,100,0.1529702,424,5.3710937e-05,1.0,-121.72378,27791.944452524185,10.0,1.0,4999.683399102793,0.0464939
1.0,0.049621582,0.001448879,,1.0,1.0,-0.048662238,[ 0.022  0.295 -3.309 -1.813 -1.266],500.0,42500,1.0,0.017845154,1.0,-0.11444092,20457258,,-121.71844,100,0.1529702,425,-5.6762696e-05,1.0,-121.71844,27856.73282313347,10.0,1.0,4999.698705953395,0.037877373
1.0,0.06097412,0.0018711471,,1.0,1.0,-0.056471422,[ 0.022  0.295 -3.309 -1.813 -1.266],500.0,42600,1.0,0.016991615,1.0,-0.12347412,20507258,,-121.72625,100,0.1529702,426,4.8217775e-05,1.0,-121.72625,27920.634685754776,10.0,1.0,4999.6848732812205,0.04303556
1.0032052,9.986511,9829.893,0.09947035,0.91349995,1.0002437,-9.946895,[ 0.022  0.295 -3.309 -1.813 -1.266],495.01,42700,,9.998856,1.0013647,-983.40686,20556759,0.0275267,-131.63564,100,0.15211579,427,-2.746582e-05,1.132169,-131.62553,27984.75203514099,10.0,0.9907036,4949.688396111502,98.83612
1.0,0.055419922,0.001969839,,1.0,1.0,-0.05863516,[ 0.021  0.295 -3.309 -1.813 -1.267],500.0,42800,1.0,0.016803741,1.0,-0.15991211,20606759,,-121.72841,100,0.15211579,428,1.0375977e-05,1.0,-121.72841,28049.187030553818,10.0,1.0,4999.680166501118,0.044157732
1.0024127,9.992126,9837.824,0.099443875,0.9270004,1.0046344,-9.953517,[ 0.021  0.295 -3.309 -1.813 -1.267],495.01,42900,,9.998884,1.0008167,-983.4057,20656260,0.023761535,-131.6382,100,0.15148947,429,-1.7089844e-05,1.1221542,-131.62932,28113.015918016434,10.0,0.99044627,4949.693729326568,98.836
1.0,0.06677246,0.002064834,,1.0,1.0,-0.06184968,[ 0.021  0.294 -3.309 -1.813 -1.267],500.0,43000,1.0,0.018912315,1.0,-0.11254883,20706260,,-121.73163,100,0.15148947,430,2.4414063e-05,1.0,-121.73163,28177.140671014786,10.0,1.0,4999.679495774317,0.045212064
1.0,0.051330566,0.0017651023,,1.0,1.0,-0.051913287,[ 0.021  0.294 -3.309 -1.813 -1.267],500.0,43100,1.0,0.01537323,1.0,-0.13226318,20756260,,-121.72169,100,0.15148947,431,3.479004e-05,1.0,-121.72169,28241.789994239807,10.0,1.0,4999.691339904148,0.04180035
1.0,0.05114746,0.0015119896,,1.0,1.0,-0.0502513,[ 0.021  0.294 -3.309 -1.813 -1.267],500.0,43200,1.0,0.014731407,1.0,-0.1315918,20806260,,-121.72003,100,0.15148947,432,-4.0283205e-05,1.0,-121.72003,28305.98608970642,10.0,1.0,4999.697338348405,0.038689382
1.0237648,0.16687012,0.4382992,0.044613402,0.56881267,0.9970778,-0.09861884,[ 0.021  0.294 -3.309 -1.813 -1.267],499.01,43300,,9.9989395,1.0040587,-11.387024,20856161,0.052416984,-121.817184,100,0.15138364,433,2.0141602e-05,1.0954361,-121.78617,28370.59438276291,10.0,0.99992937,4989.701210271221,1.1451955
1.0,0.059936523,0.0016808419,,1.0,1.0,-0.0581505,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,43400,1.0,0.016835213,1.0,-0.13909912,20906161,,-121.72793,100,0.15138364,434,-4.272461e-06,1.0,-121.72793,28435.046503067017,10.0,1.0,4999.679225631099,0.04079388
1.0,0.053588867,0.0015649892,,1.0,1.0,-0.05190956,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,43500,1.0,0.016581535,1.0,-0.13208008,20956161,,-121.72169,100,0.15138364,435,-1.2207031e-06,1.0,-121.72169,28499.763399124146,10.0,1.0,4999.689823663983,0.039370183
1.0,0.053894043,0.0017387209,,1.0,1.0,-0.052513126,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,43600,1.0,0.018813133,1.0,-0.1182251,21006161,,-121.72229,100,0.15138364,436,-4.333496e-05,1.0,-121.72229,28563.81671142578,10.0,1.0,4999.686901960736,0.041485034
1.0,0.05291748,0.0021065378,,1.0,1.0,-0.05259359,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,43700,1.0,0.019220352,1.0,-0.21905518,21056161,,-121.722374,100,0.15138364,437,-3.112793e-05,1.0,-121.722374,28627.757791042328,10.0,1.0,4999.682239945692,0.045665693
1.0,0.04711914,0.001695686,,1.0,1.0,-0.0491322,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,43800,1.0,0.016000748,1.0,-0.13983154,21106161,,-121.71891,100,0.15138364,438,1.0986329e-05,1.0,-121.71891,28692.18755340576,10.0,1.0,4999.689985566482,0.04096743
1.0,0.05340576,0.0018356722,,1.0,1.0,-0.052716307,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,43900,1.0,0.015342712,1.0,-0.15625,21156161,,-121.722496,100,0.15138364,439,-6.0424805e-05,1.0,-121.722496,28756.87574863434,10.0,1.0,4999.695733884851,0.042627316
1.0,0.045410156,0.0014175173,,1.0,1.0,-0.049836762,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,44000,1.0,0.017202377,1.0,-0.09899902,21206161,,-121.71961,100,0.15138364,440,-1.7700195e-05,1.0,-121.71961,28820.826058864594,10.0,1.0,4999.69239723482,0.037460655
1.0,0.054626465,0.0016754814,,1.0,1.0,-0.054561853,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,44100,1.0,0.016539574,1.0,-0.13800049,21256161,,-121.72434,100,0.15138364,441,-1.8310548e-05,1.0,-121.72434,28884.75653386116,10.0,1.0,4999.687084440037,0.040714916
1.0,0.05267334,0.0016471574,,1.0,1.0,-0.052581377,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,44200,1.0,0.016159058,1.0,-0.109069824,21306161,,-121.72236,100,0.15138364,442,-1.2817382e-05,1.0,-121.72236,28949.042721033096,10.0,1.0,4999.6906231148705,0.040378757
1.0,9.990601,9867.269,0.099399745,0.9999925,1.0000001,-9.966792,[ 0.022  0.294 -3.309 -1.812 -1.268],495.01,44300,,9.998892,1.0,-983.4077,21355662,2.5286301e-06,-131.63657,100,0.15138364,443,-2.9907227e-05,1.0000118,-131.63657,29012.74502182007,10.0,0.99002,4949.699677708354,98.836205
1.0,0.055664062,0.0018909975,,1.0,1.0,-0.054124836,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,44400,1.0,0.019032478,1.0,-0.1762085,21405662,,-121.7239,100,0.15138364,444,-7.202148e-05,1.0,-121.7239,29077.480757713318,10.0,1.0,4999.6879567427895,0.04327796
1.0,0.05493164,0.0016604655,,1.0,1.0,-0.053409074,[ 0.022  0.294 -3.309 -1.812 -1.268],500.0,44500,1.0,0.016496658,1.0,-0.13208008,21455662,,-121.72318,100,0.15138364,445,1.7089844e-05,1.0,-121.72318,29142.403986930847,10.0,1.0,4999.69018653832,0.04053702
1.0163416,9.888062,9364.001,0.09984747,0.7304342,0.9984856,-9.709842,[ 0.022  0.294 -3.309 -1.812 -1.268],495.02,44600,,9.9988785,1.009399,-973.5262,21505164,0.07203721,-131.53664,100,0.14955202,446,1.4648437e-05,1.3423208,-131.45683,29205.515663146973,10.0,0.99505794,4949.793693783024,97.84308
1.0,0.057617188,0.00164944,,1.0,1.0,-0.05638179,[ 0.021  0.292 -3.31  -1.814 -1.269],500.0,44700,1.0,0.015461922,1.0,-0.12133789,21555164,,-121.72616,100,0.14955202,447,-3.479004e-05,1.0,-121.72616,29270.216849565506,10.0,1.0,4999.687728663017,0.040411502
1.0316578,0.33044434,3.2369375,0.0574214,0.6474402,0.9939367,-0.2173586,[ 0.021  0.292 -3.31  -1.814 -1.269],498.37,44800,,9.998896,1.00808,-27.329407,21605001,0.06838846,-121.982994,100,0.14918642,448,3.0517579e-06,1.1486895,-121.92562,29334.66120505333,10.0,1.0007218,4983.289921458502,2.7469802
1.0,0.051513672,0.001469618,,1.0,1.0,-0.0501668,[ 0.023  0.292 -3.31  -1.814 -1.27 ],500.0,44900,1.0,0.016594887,1.0,-0.12487793,21655001,,-121.71994,100,0.14918642,449,-1.15966795e-05,1.0,-121.71994,29398.81600379944,10.0,1.0,4999.691615589387,0.038137667
1.0,0.049194336,0.0014865064,,1.0,1.0,-0.048689604,[ 0.023  0.292 -3.31  -1.814 -1.27 ],500.0,45000,1.0,0.018240929,1.0,-0.12390137,21705001,,-121.71847,100,0.14918642,450,3.479004e-05,1.0,-121.71847,29462.945583581924,10.0,1.0,4999.695353065053,0.038357623
1.0,0.04901123,0.0014924568,,1.0,1.0,-0.05215243,[ 0.023  0.292 -3.31  -1.814 -1.27 ],500.0,45100,1.0,0.018920898,1.0,-0.12860107,21755001,,-121.72193,100,0.14918642,451,-2.0141602e-05,1.0,-121.72193,29526.891585826874,10.0,1.0,4999.687136093614,0.038454548
1.0,0.055541992,0.0015940311,,1.0,1.0,-0.05333869,[ 0.023  0.292 -3.31  -1.814 -1.27 ],500.0,45200,1.0,0.015246391,1.0,-0.11395264,21805001,,-121.723114,100,0.14918642,452,-3.2958986e-05,1.0,-121.723114,29590.9162273407,10.0,1.0,4999.690567612466,0.039725143
1.0122923,9.890442,9455.505,0.09974862,0.72875106,0.99797267,-9.757584,[ 0.023  0.292 -3.31  -1.814 -1.27 ],495.02,45300,,9.998875,1.0081291,-973.5267,21854503,0.06511705,-131.53745,100,0.14667173,453,-7.5683594e-05,1.2301108,-131.48166,29654.79326939583,10.0,0.99420303,4949.788301623463,97.84312
1.0,0.054016113,0.0018426087,,1.0,1.0,-0.05455109,[ 0.022  0.291 -3.31  -1.814 -1.272],500.0,45400,1.0,0.016205788,1.0,-0.14923096,21904503,,-121.72433,100,0.14667173,454,7.446289e-05,1.0,-121.72433,29719.388826608658,10.0,1.0,4999.691141572505,0.04270953
1.0,0.05493164,0.0020389105,,1.0,1.0,-0.05438382,[ 0.022  0.291 -3.31  -1.814 -1.272],500.0,45500,1.0,0.018364906,1.0,-0.14221191,21954503,,-121.72416,100,0.14667173,455,-9.887695e-05,1.0,-121.72416,29783.534625053406,10.0,1.0,4999.687602299842,0.04492391
1.0341678,9.782532,7903.564,0.101139806,0.64109766,1.0154438,-8.921847,[ 0.022  0.291 -3.31  -1.814 -1.272],495.03,45600,,9.99893,1.0307572,-963.7482,22004006,0.1305619,-131.43687,100,0.14245689,456,-3.7841797e-05,1.6209736,-130.78464,29846.989769220352,10.0,1.0054758,4949.904051471802,96.860344
1.0,0.060546875,0.002034334,,1.0,1.0,-0.05746477,[ 0.023  0.292 -3.331 -1.82  -1.276],500.0,45700,1.0,0.016980171,1.0,-0.10888672,22054006,,-121.72724,100,0.14245689,457,-5.7983398e-05,1.0,-121.72724,29912.394912481308,10.0,1.0,4999.69187438751,0.04487571
1.0,0.052734375,0.0017277405,,1.0,1.0,-0.052407663,[ 0.023  0.292 -3.331 -1.82  -1.276],500.0,45800,1.0,0.019302368,1.0,-0.13873291,22104006,,-121.72218,100,0.14245689,458,-0.000115966795,1.0,-121.72218,29976.408766031265,10.0,1.0,4999.699133595145,0.04134742
1.0476837,10.00647,8852.085,0.10447674,0.5291913,1.0140206,-9.44279,[ 0.023  0.292 -3.331 -1.82  -1.276],494.79,45900,,9.998495,1.0428203,-983.3904,22153485,0.13768893,-131.63416,100,0.1360004,459,3.112793e-05,1.6347286,-131.36829,30039.981165885925,10.0,1.0108962,4947.397761770009,98.83461
1.0,0.063964844,0.0022194705,,1.0,1.0,-0.05632537,[ 0.022  0.291 -3.331 -1.82  -1.283],500.0,46000,1.0,0.017978668,1.0,-0.12408447,22203485,,-121.726105,100,0.1360004,460,-2.1362304e-05,1.0,-121.726105,30104.323169708252,10.0,1.0,4999.68979632665,0.046880487
1.0,0.053588867,0.0015423705,,1.0,1.0,-0.05254438,[ 0.022  0.291 -3.331 -1.82  -1.283],500.0,46100,1.0,0.016701698,1.0,-0.10357666,22253485,,-121.72232,100,0.1360004,461,5.2490235e-05,1.0,-121.72232,30168.77325773239,10.0,1.0,4999.69915010186,0.039089203
1.0,0.055419922,0.002339574,,1.0,1.0,-0.054966424,[ 0.022  0.291 -3.331 -1.82  -1.283],500.0,46200,1.0,0.017825127,1.0,-0.14746094,22303485,,-121.72475,100,0.1360004,462,-6.1035155e-07,1.0,-121.72475,30232.8130133152,10.0,1.0,4999.699594473062,0.04812756
1.0,0.05645752,0.0017915657,,1.0,1.0,-0.054321792,[ 0.022  0.291 -3.331 -1.82  -1.283],500.0,46300,1.0,0.016078949,1.0,-0.17333984,22353485,,-121.7241,100,0.1360004,463,0.00011657715,1.0,-121.7241,30297.06045603752,10.0,1.0,4999.69283392387,0.04211477
1.0,0.051513672,0.0015120491,,1.0,1.0,-0.05017076,[ 0.022  0.291 -3.331 -1.82  -1.283],500.0,46400,1.0,0.015987396,1.0,-0.12945557,22403485,,-121.71995,100,0.1360004,464,-8.605957e-05,1.0,-121.71995,30361.039427280426,10.0,1.0,4999.7004869502325,0.038696595
1.0,9.982605,9867.223,0.099398784,0.9999151,0.9999959,-9.969505,[ 0.022  0.291 -3.331 -1.82  -1.283],495.01,46500,,9.998915,1.0,-983.40607,22452986,2.7502996e-05,-131.63928,100,0.1360004,465,3.967285e-05,1.0000486,-131.63928,30424.82461643219,10.0,0.99002,4949.700832927073,98.83605
1.003532,9.991333,9817.777,0.0995057,0.87035185,0.9958758,-9.946411,[ 0.022  0.291 -3.331 -1.82  -1.283],495.01,46600,,9.998886,1.0020251,-983.4026,22502487,0.032755733,-131.64133,100,0.13480811,466,5.7983398e-05,1.1024082,-131.62843,30487.264815330505,10.0,0.9910464,4949.694360524826,98.835686
1.0,0.061523438,0.0017447675,,1.0,1.0,-0.058541015,[ 0.021  0.291 -3.331 -1.819 -1.284],500.0,46700,1.0,0.019517899,1.0,-0.11138916,22552487,,-121.72832,100,0.13480811,467,-4.8217775e-05,1.0,-121.72832,30550.59867286682,10.0,1.0,4999.685902526881,0.041560914
1.0,0.064208984,0.0019239454,,1.0,1.0,-0.057596803,[ 0.021  0.291 -3.331 -1.819 -1.284],500.0,46800,1.0,0.016402245,1.0,-0.13183594,22602487,,-121.72737,100,0.13480811,468,-9.2773436e-05,1.0,-121.72737,30613.806371688843,10.0,1.0,4999.691810058554,0.043640554
1.0055826,9.978943,9811.565,0.09952596,0.85947573,0.9956701,-9.926529,[ 0.021  0.291 -3.331 -1.819 -1.284],495.01,46900,,9.998964,1.0024875,-983.42303,22651988,0.036690347,-131.62476,100,0.13359186,469,8.300781e-05,1.2528312,-131.61044,30676.28874874115,10.0,0.9912379,4949.713924052358,98.837746
1.0195649,9.789429,8677.965,0.1002923,0.68753195,1.0001386,-9.348358,[ 0.021  0.291 -3.331 -1.818 -1.285],495.03,47000,,9.998922,1.0186998,-963.7456,22701491,0.09982277,-131.43832,100,0.12933251,470,4.0893556e-05,1.4505976,-131.13908,30738.59023332596,10.0,0.99948955,4949.903103499159,96.86009
1.0378134,9.882751,8867.876,0.101162724,0.5895167,1.0017945,-9.4451685,[ 0.021  0.291 -3.343 -1.818 -1.29 ],495.02,47100,,9.998955,1.0297596,-973.5361,22750993,0.12461585,-131.53204,100,0.12567109,471,2.0751953e-05,1.5134268,-131.29007,30800.900404930115,10.0,1.0048326,4949.812255501405,97.84406
1.0,0.047851562,0.0016314737,,1.0,1.0,-0.049514405,[ 0.02   0.29  -3.34  -1.81  -1.293],500.0,47200,1.0,0.017560005,1.0,-0.140625,22800993,,-121.71929,100,0.12567109,472,-8.544922e-06,1.0,-121.71929,30863.40878176689,10.0,1.0,4999.713878458372,0.040193908
1.0,0.052612305,0.0020405066,,1.0,1.0,-0.055166416,[ 0.02   0.29  -3.34  -1.81  -1.293],500.0,47300,1.0,0.018882751,1.0,-0.13134766,22850993,,-121.724945,100,0.12567109,473,3.0517579e-06,1.0,-121.724945,30925.014681339264,10.0,1.0,4999.709651800272,0.04494494
1.0,0.05419922,0.001503264,,1.0,1.0,-0.05015043,[ 0.02   0.29  -3.34  -1.81  -1.293],500.0,47400,1.0,0.01670742,1.0,-0.14331055,22900993,,-121.719925,100,0.12567109,474,-2.5024414e-05,1.0,-121.719925,30986.39586877823,10.0,1.0,4999.711329629344,0.038569845
1.0,0.048950195,0.0018119154,,1.0,1.0,-0.05014931,[ 0.02   0.29  -3.34  -1.81  -1.293],500.0,47500,1.0,0.01751995,1.0,-0.15356445,22950993,,-121.719925,100,0.12567109,475,-2.6245118e-05,1.0,-121.719925,31048.596618175507,10.0,1.0,4999.701515873422,0.042354003
1.0153806,9.987305,9583.284,0.10000222,0.7227124,1.0101817,-9.826315,[ 0.02   0.29  -3.34  -1.81  -1.293],495.01,47600,,9.998957,1.0108213,-983.4071,23000494,0.06993583,-131.64035,100,0.122697145,476,2.2583008e-05,1.2836056,-131.56734,31109.650735616684,10.0,0.9955137,4949.710628991746,98.836136
1.0,0.048461914,0.002054264,,1.0,1.0,-0.052950248,[ 0.019  0.289 -3.34  -1.81  -1.296],500.0,47700,1.0,0.01761818,1.0,-0.17767334,23050494,,-121.722725,100,0.122697145,477,5.859375e-05,1.0,-121.722725,31171.046793460846,10.0,1.0,4999.706890715142,0.045103975
1.0,0.05731201,0.0020945233,,1.0,1.0,-0.056563806,[ 0.019  0.289 -3.34  -1.81  -1.296],500.0,47800,1.0,0.0194664,1.0,-0.14697266,23100494,,-121.72634,100,0.122697145,478,8.300781e-05,1.0,-121.72634,31232.920706748962,10.0,1.0,4999.703395446728,0.04553465
1.0,0.05731201,0.0022723388,,1.0,1.0,-0.058207706,[ 0.019  0.289 -3.34  -1.81  -1.296],500.0,47900,1.0,0.01882267,1.0,-0.1340332,23150494,,-121.72798,100,0.122697145,479,2.6855469e-05,1.0,-121.72798,31294.698692560196,10.0,1.0,4999.708218365839,0.047428213
1.0,0.049926758,0.0016861039,,1.0,1.0,-0.050499685,[ 0.019  0.289 -3.34  -1.81  -1.296],500.0,48000,1.0,0.016449928,1.0,-0.10620117,23200494,,-121.720276,100,0.122697145,480,0.00013122559,1.0,-121.720276,31356.176246643066,10.0,1.0,4999.7117135836415,0.04085925
1.0,0.058166504,0.0016687211,,1.0,1.0,-0.055186212,[ 0.019  0.289 -3.34  -1.81  -1.296],500.0,48100,1.0,0.02012825,1.0,-0.1303711,23250494,,-121.72496,100,0.122697145,481,6.8359375e-05,1.0,-121.72496,31417.8178460598,10.0,1.0,4999.7037643496515,0.040647443
1.0,0.061401367,0.001487145,,1.0,1.0,-0.057553787,[ 0.019  0.289 -3.34  -1.81  -1.296],500.0,48200,1.0,0.01807499,1.0,-0.10644531,23300494,,-121.72733,100,0.122697145,482,-9.399414e-05,1.0,-121.72733,31479.25880599022,10.0,1.0,4999.703481782705,0.038375814
1.0,0.045532227,0.0016658364,,1.0,1.0,-0.0524772,[ 0.019  0.289 -3.34  -1.81  -1.296],500.0,48300,1.0,0.017477036,1.0,-0.14593506,23350494,,-121.72225,100,0.122697145,483,-2.8076172e-05,1.0,-121.72225,31539.89413499832,10.0,1.0,4999.715808258776,0.040614016
1.0,0.053527832,0.0013580892,,1.0,1.0,-0.054594535,[ 0.019  0.289 -3.34  -1.81  -1.296],500.0,48400,1.0,0.015215874,1.0,-0.09906006,23400494,,-121.72437,100,0.122697145,484,5.859375e-05,1.0,-121.72437,31600.329370975494,10.0,1.0,4999.713683212044,0.036667097
1.0,0.05895996,0.002373668,,1.0,1.0,-0.05706052,[ 0.019  0.289 -3.34  -1.81  -1.296],500.0,48500,1.0,0.02024746,1.0,-0.15264893,23450494,,-121.72684,100,0.122697145,485,5.5541994e-05,1.0,-121.72684,31660.944836378098,10.0,1.0,4999.700919716772,0.04848324
1.0220494,9.991211,9470.591,0.10031899,0.69779086,1.0072265,-9.767043,[ 0.019  0.289 -3.34  -1.81  -1.296],495.01,48600,,9.998934,1.0160016,-983.40735,23499995,0.09368729,-131.63899,100,0.1189627,486,7.93457e-06,1.3675613,-131.53688,31720.865589141846,10.0,0.9980642,4949.706264536855,98.83617
1.0,0.058532715,0.001439378,,1.0,1.0,-0.055021584,[ 0.018  0.287 -3.339 -1.81  -1.3  ],500.0,48700,1.0,0.016838074,1.0,-0.113098145,23549995,,-121.7248,100,0.1189627,487,2.4414063e-05,1.0,-121.7248,31781.17460012436,10.0,1.0,4999.7108622176875,0.037752043
1.0,0.059570312,0.0018095666,,1.0,1.0,-0.060300384,[ 0.018  0.287 -3.339 -1.81  -1.3  ],500.0,48800,1.0,0.01890564,1.0,-0.12719727,23599995,,-121.73008,100,0.1189627,488,-1.2207031e-06,1.0,-121.73008,31841.56826877594,10.0,1.0,4999.701544501219,0.04232413
1.0,0.047302246,0.0015989918,,1.0,1.0,-0.05034305,[ 0.018  0.287 -3.339 -1.81  -1.3  ],500.0,48900,1.0,0.019722939,1.0,-0.13623047,23649995,,-121.72012,100,0.1189627,489,-2.4414062e-06,1.0,-121.72012,31901.63502049446,10.0,1.0,4999.721539116364,0.03978837
1.0,0.053710938,0.0017539177,,1.0,1.0,-0.05528937,[ 0.018  0.287 -3.339 -1.81  -1.3  ],500.0,49000,1.0,0.019508362,1.0,-0.13568115,23699995,,-121.72507,100,0.1189627,490,0.000115966795,1.0,-121.72507,31960.210696935654,10.0,1.0,4999.704012108384,0.041677393
1.0,0.041992188,0.0012741624,,1.0,1.0,-0.047949422,[ 0.018  0.287 -3.339 -1.81  -1.3  ],500.0,49100,1.0,0.01641941,1.0,-0.10760498,23749995,,-121.71773,100,0.1189627,491,-1.953125e-05,1.0,-121.71773,32018.731261491776,10.0,1.0,4999.713869878284,0.035508256
1.0,0.044677734,0.0011880905,,1.0,1.0,-0.044167116,[ 0.018  0.287 -3.339 -1.81  -1.3  ],500.0,49200,1.0,0.015945435,1.0,-0.11230469,23799995,,-121.71394,100,0.1189627,492,1.4648437e-05,1.0,-121.71394,32077.187791347504,10.0,1.0,4999.719741802811,0.03429925
1.0060588,9.888916,9581.297,0.09946093,0.8723831,0.9987076,-9.822824,[ 0.018  0.287 -3.339 -1.81  -1.3  ],495.02,49300,,9.998938,1.0029149,-973.52783,23849497,0.040697612,-131.53796,100,0.11799685,493,-9.2773436e-05,1.2834082,-131.51529,32135.336030721664,10.0,0.99157375,4949.804674636388,97.84322
1.0,0.050476074,0.0014941498,,1.0,1.0,-0.049286198,[ 0.018  0.286 -3.34  -1.81  -1.301],500.0,49400,1.0,0.016278267,1.0,-0.11077881,23899497,,-121.71906,100,0.11799685,494,6.1035157e-06,1.0,-121.71906,32193.61455464363,10.0,1.0,4999.712876677953,0.038467295
1.0,0.05291748,0.0018543827,,1.0,1.0,-0.053992227,[ 0.018  0.286 -3.34  -1.81  -1.301],500.0,49500,1.0,0.018945694,1.0,-0.12713623,23949497,,-121.72377,100,0.11799685,495,2.0141602e-05,1.0,-121.72377,32251.350498199463,10.0,1.0,4999.708146625235,0.042850748
1.0072165,9.981323,9682.903,0.09967832,0.8493305,0.9970249,-9.871338,[ 0.018  0.286 -3.34  -1.81  -1.301],495.01,49600,,9.998974,1.0051222,-983.4137,23998998,0.051687345,-131.63466,100,0.11608482,496,-2.8076172e-05,1.2265047,-131.57866,32307.719796180725,10.0,0.9926773,4949.717085674028,98.83681
1.0159065,9.98938,9621.476,0.09996144,0.7874563,0.9979551,-9.843629,[ 0.017  0.284 -3.34  -1.807 -1.303],495.01,49700,,9.998949,1.0103451,-983.40875,24048499,0.06885482,-131.63838,100,0.11311912,497,-1.8310548e-05,1.3420976,-131.57452,32365.218672037125,10.0,0.9951244,4949.7109139119075,98.8363
1.0013503,9.980652,9846.937,0.09942677,0.9281943,1.0003895,-9.953939,[ 0.017  0.284 -3.34  -1.807 -1.306],495.01,49800,,9.998993,1.0004948,-983.41516,24098000,0.01653067,-131.63412,100,0.11269275,498,-3.6621093e-06,1.1007192,-131.6276,32421.498027086258,10.0,0.9902778,4949.720746172065,98.836945
1.0046858,9.984924,9815.942,0.09949677,0.87737364,0.9995359,-9.940828,[ 0.016  0.283 -3.34  -1.807 -1.306],495.01,49900,,9.998993,1.0018525,-983.4125,24147501,0.0287825,-131.63676,100,0.111715324,499,3.6621095e-05,1.1299062,-131.62303,32477.93695950508,10.0,0.9909588,4949.718634256801,98.836685
