MeanIW,TimestepsSoFar,ReturnStepMaxmin,EpisodesSoFar,EpLenMean,MinIW,InitialBound,J_sample_variance,MinD2w0t,Bound,MaxD2w0t,MeanD2w0t,StdIW,InitialReturnMean,EpThisIter,InitialReturnStd,StdD2w0t,MeanEntropy,MaxIW,EpRewMean,EntropyCoefficient,ReturnMeanIW,InitialReturnMax,ReturnStepMax,EmpiricalD2,InitialReturnMin,Weights,Iteration,TimeElapsed
0.9977545,19411548,9.999002,41700,495.01,0.9419562,-131.63683,9850.68,,-131.63232,1.0008224,0.99032825,0.015330136,2.3193359e-05,100,98.83672,0.09943247,0.031672545,1.0537663,4949.7280109811745,,-9.958725,9.985962,10.0,1.0006427,-983.4129,[-0.004  0.503 -3.025 -1.777 -1.388],417,27791.154044866562
1.0,19461548,0.015454292,41800,500.0,1.0,-121.722336,0.0017603922,1.0,-121.722336,1.0,1.0,,-5.4931643e-06,100,0.041755512,,0.031672545,1.0,4999.723062883088,,-0.05255535,0.053466797,10.0,1.0,-0.13885498,[-0.004  0.503 -3.025 -1.777 -1.387],418,27854.876014471054
1.0,19511548,0.017388344,41900,500.0,1.0,-121.720795,0.002233167,1.0,-121.720795,1.0,1.0,,-2.1362304e-05,100,0.047015384,,0.031672545,1.0,4999.716549946593,,-0.051014185,0.049682617,10.0,1.0,-0.14819336,[-0.004  0.503 -3.025 -1.777 -1.387],419,27917.852088689804
1.0002812,19561476,9.999025,42000,499.28,0.5398276,-121.76579,0.15444343,,-121.74456,1.0376484,1.0003195,0.04641781,1.0986329e-05,100,0.7106681,0.03810399,0.03165707,1.104858,4992.4310504646,,-0.06397614,0.11627197,10.0,1.0049628,-7.060486,[-0.004  0.503 -3.025 -1.777 -1.387],420,27981.620258808136
1.0,19611476,0.018052101,42100,500.0,1.0,-121.7214,0.0015181754,1.0,-121.7214,1.0,1.0,,3.601074e-05,100,0.038761877,,0.03165707,1.0,4999.724012931699,,-0.051617045,0.0524292,10.0,1.0,-0.13867188,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],421,28045.757843494415
1.0,19661476,0.016607285,42200,500.0,1.0,-121.72548,0.0017481279,1.0,-121.72548,1.0,1.0,,-7.751465e-05,100,0.04159269,,0.03165707,1.0,4999.723257072897,,-0.055699,0.054260254,10.0,1.0,-0.105529785,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],422,28109.323655605316
1.0,19711476,0.018481255,42300,500.0,1.0,-121.72139,0.0016097258,1.0,-121.72139,1.0,1.0,,-6.225586e-05,100,0.039913658,,0.03165707,1.0,4999.721136250304,,-0.05161301,0.053833008,10.0,1.0,-0.12792969,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],423,28173.457063674927
1.0,19761476,0.017474174,42400,500.0,1.0,-121.724434,0.002198216,1.0,-121.724434,1.0,1.0,,5.0048828e-05,100,0.04664659,,0.03165707,1.0,4999.714868440215,,-0.054659255,0.05871582,10.0,1.0,-0.1574707,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],424,28237.09706568718
1.0,19811476,0.017320633,42500,500.0,1.0,-121.71769,0.0012749119,1.0,-121.71769,1.0,1.0,,-6.408691e-05,100,0.035533566,,0.03165707,1.0,4999.726550822487,,-0.04791308,0.041809082,10.0,1.0,-0.1541748,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],425,28301.11670923233
1.0,19861476,0.01772976,42600,500.0,1.0,-121.718,0.0016802852,1.0,-121.718,1.0,1.0,,7.995605e-05,100,0.04078227,,0.03165707,1.0,4999.726195901812,,-0.04822476,0.04901123,10.0,1.0,-0.16729736,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],426,28364.282421827316
1.0,19911476,0.017432213,42700,500.0,1.0,-121.720055,0.0016348854,1.0,-121.720055,1.0,1.0,,7.5683594e-05,100,0.040231295,,0.03165707,1.0,4999.7232155292095,,-0.050274756,0.05291748,10.0,1.0,-0.107666016,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],427,28427.97481560707
1.0,19961476,0.016140938,42800,500.0,1.0,-121.71939,0.0019908561,1.0,-121.71939,1.0,1.0,,1.0375977e-05,100,0.044396933,,0.03165707,1.0,4999.718006533007,,-0.04961725,0.055725098,10.0,1.0,-0.14215088,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],428,28491.496574878693
1.0,20011476,0.015265465,42900,500.0,1.0,-121.72094,0.0015073173,1.0,-121.72094,1.0,1.0,,-2.4414063e-05,100,0.03863538,,0.03165707,1.0,4999.731433236894,,-0.0511646,0.050231934,10.0,1.0,-0.10479736,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],429,28554.706813097
1.0,20061476,0.019639015,43000,500.0,1.0,-121.72235,0.0021806927,1.0,-121.72235,1.0,1.0,,5.5541994e-05,100,0.04646278,,0.03165707,1.0,4999.720088258735,,-0.05257541,0.055725098,10.0,1.0,-0.15795898,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],430,28617.79056930542
1.0,20111476,0.01780796,43100,500.0,1.0,-121.72096,0.0017491503,1.0,-121.72096,1.0,1.0,,-4.3945314e-05,100,0.041616023,,0.03165707,1.0,4999.719552841644,,-0.051189374,0.057373047,10.0,1.0,-0.15441895,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],431,28681.207142353058
1.0,20161476,0.018758774,43200,500.0,1.0,-121.71981,0.0020118842,1.0,-121.71981,1.0,1.0,,-1.4648437e-05,100,0.04463214,,0.03165707,1.0,4999.717125018436,,-0.050036196,0.051574707,10.0,1.0,-0.1560669,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],432,28744.76915359497
1.0,20211476,0.018350601,43300,500.0,1.0,-121.725914,0.0017648975,1.0,-121.725914,1.0,1.0,,-6.1035156e-05,100,0.04179666,,0.03165707,1.0,4999.70791896729,,-0.056136496,0.061462402,10.0,1.0,-0.10992432,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],433,28808.39718723297
1.0,20261476,0.016352654,43400,500.0,1.0,-121.718864,0.0014690489,1.0,-121.718864,1.0,1.0,,4.1503907e-05,100,0.038137272,,0.03165707,1.0,4999.720528159934,,-0.049086068,0.046142578,10.0,1.0,-0.13623047,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],434,28871.92945933342
1.0,20311476,0.019145966,43500,500.0,1.0,-121.72391,0.0021598674,1.0,-121.72391,1.0,1.0,,-1.2817382e-05,100,0.046257626,,0.03165707,1.0,4999.709504526995,,-0.054129165,0.053771973,10.0,1.0,-0.15582275,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],435,28935.82139658928
1.0,20361476,0.015359879,43600,500.0,1.0,-121.717445,0.0016376269,1.0,-121.717445,1.0,1.0,,-1.4038086e-05,100,0.040264588,,0.03165707,1.0,4999.723075878847,,-0.04766758,0.049926758,10.0,1.0,-0.1315918,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],436,28999.359974622726
1.0,20411476,0.015892029,43700,500.0,1.0,-121.72309,0.0018066682,1.0,-121.72309,1.0,1.0,,9.155274e-06,100,0.042294797,,0.03165707,1.0,4999.713807472787,,-0.053316087,0.051086426,10.0,1.0,-0.14733887,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],437,29062.858286857605
1.0,20460977,9.998981,43800,495.01,1.0,-131.63258,9867.436,,-131.63258,1.0,0.99002,,4.8828126e-05,100,98.83705,0.09939854,0.03165707,1.0,4949.72461188102,,-9.962811,9.987732,10.0,1.0,-983.4161,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],438,29125.690899848938
1.0,20510977,0.02009964,43900,500.0,1.0,-121.72114,0.001525095,1.0,-121.72114,1.0,1.0,,6.286621e-05,100,0.038865536,,0.03165707,1.0,4999.715568849433,,-0.05135956,0.051330566,10.0,1.0,-0.12988281,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],439,29189.386013031006
1.0,20560977,0.017671585,44000,500.0,1.0,-121.7279,0.0015431519,1.0,-121.7279,1.0,1.0,,3.479004e-05,100,0.039090432,,0.03165707,1.0,4999.715940552323,,-0.05812184,0.06011963,10.0,1.0,-0.09680176,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],440,29252.98144865036
1.0,20610977,0.018315315,44100,500.0,1.0,-121.72336,0.0017716194,1.0,-121.72336,1.0,1.0,,2.5024414e-05,100,0.0418777,,0.03165707,1.0,4999.7151458416165,,-0.05357887,0.05328369,10.0,1.0,-0.15252686,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],441,29316.058969020844
0.99944234,20660478,9.99902,44200,495.01,0.93713456,-131.63327,9853.89,,-131.6294,1.0004969,0.9902586,0.014913519,0.000100097655,100,98.837166,0.09942379,0.03234382,1.062864,4949.730417199935,,-9.956717,9.986816,10.0,1.0004759,-983.41724,[-2.251e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],442,29379.01915550232
1.0,20710478,0.014605522,44300,500.0,1.0,-121.71931,0.0013946563,1.0,-121.71931,1.0,1.0,,5.3100586e-05,100,0.037155576,,0.03234382,1.0,4999.726393901557,,-0.04953163,0.042541504,10.0,1.0,-0.1126709,[-2.290e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],443,29442.856653690338
0.99039537,20759979,9.998974,44400,495.01,0.7926779,-131.63556,9552.522,,-131.54214,1.0121124,0.99464375,0.066260695,-5.6152345e-05,100,98.83671,0.09989866,0.029875709,1.3117738,4949.722101846392,,-9.8057165,9.987427,10.0,1.0089895,-983.41284,[-2.290e-03  5.033e-01 -3.025e+00 -1.777e+00 -1.387e+00],444,29503.263204336166
1.0,20809921,9.998974,44500,499.42,0.999999,-121.75397,0.2860235,,-121.75397,1.0,0.99884,2.5000236e-07,-4.272461e-06,100,0.5321423,0.034039114,0.029875709,1.0000014,4993.820072800493,,-0.084191486,0.10522461,10.0,1.0,-5.2808228,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],445,29564.60104560852
1.0,20859916,9.998989,44600,499.95,1.0,-121.704605,0.0027462638,,-121.704605,1.0,0.9999,,7.3242186e-06,100,0.052145768,0.009999422,0.029875709,1.0,4999.120889842484,,-0.03483179,0.053710938,10.0,1.0,-0.37390137,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],446,29625.330077648163
1.0,20909916,0.014790535,44700,500.0,1.0,-121.720215,0.0017003813,1.0,-121.720215,1.0,1.0,,-1.4648437e-05,100,0.04102953,,0.029875709,1.0,4999.717382758826,,-0.050438352,0.053771973,10.0,1.0,-0.15411377,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],447,29686.557072639465
1.0,20959916,0.017594337,44800,500.0,1.0,-121.715355,0.0014726586,1.0,-121.715355,1.0,1.0,,-0.00010253906,100,0.038181085,,0.029875709,1.0,4999.732763159569,,-0.04557703,0.046691895,10.0,1.0,-0.15618896,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],448,29747.01996779442
1.0,21009916,0.01703453,44900,500.0,1.0,-121.71768,0.0012646791,1.0,-121.71768,1.0,1.0,,2.1972657e-05,100,0.03537963,,0.029875709,1.0,4999.73017539399,,-0.04790346,0.047607422,10.0,1.0,-0.09564209,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],449,29807.912638425827
1.0,21059916,0.018248558,45000,500.0,1.0,-121.72766,0.0019660892,1.0,-121.72766,1.0,1.0,,4.1503907e-05,100,0.044116315,,0.029875709,1.0,4999.715496626886,,-0.057880864,0.05493164,10.0,1.0,-0.111328125,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],450,29868.826598882675
1.0,21109916,0.019852638,45100,500.0,1.0,-121.7288,0.0020322942,1.0,-121.7288,1.0,1.0,,1.6479493e-05,100,0.044868488,,0.029875709,1.0,4999.716344510162,,-0.059021603,0.06097412,10.0,1.0,-0.13952637,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],451,29930.070819854736
1.0,21159916,0.01665783,45200,500.0,1.0,-121.72368,0.0020519386,1.0,-121.72368,1.0,1.0,,-6.347656e-05,100,0.0450682,,0.029875709,1.0,4999.720233038912,,-0.053900804,0.05718994,10.0,1.0,-0.13397217,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],452,29991.210414409637
1.0,21209916,0.016691208,45300,500.0,1.0,-121.71781,0.0013574616,1.0,-121.71781,1.0,1.0,,-1.8310548e-05,100,0.036663134,,0.029875709,1.0,4999.723928992076,,-0.048037708,0.05480957,10.0,1.0,-0.10168457,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],453,30051.895679712296
1.0,21259916,0.017917633,45400,500.0,1.0,-121.723816,0.0020599035,1.0,-121.723816,1.0,1.0,,-8.911133e-05,100,0.045157794,,0.029875709,1.0,4999.711261176148,,-0.054037698,0.061035156,10.0,1.0,-0.13684082,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],454,30112.89030456543
1.0,21309916,0.016299248,45500,500.0,1.0,-121.71848,0.0011511265,1.0,-121.71848,1.0,1.0,,-1.2207031e-06,100,0.033757247,,0.029875709,1.0,4999.730943730871,,-0.04870422,0.049621582,10.0,1.0,-0.101379395,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],455,30174.00150823593
1.0,21359916,0.019842148,45600,500.0,1.0,-121.72391,0.0020657342,1.0,-121.72391,1.0,1.0,,5.5541994e-05,100,0.045217082,,0.029875709,1.0,4999.722530742909,,-0.054130357,0.05444336,10.0,1.0,-0.10736084,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],456,30235.74704837799
1.0,21409916,0.014552116,45700,500.0,1.0,-121.71851,0.0015505479,1.0,-121.71851,1.0,1.0,,-7.93457e-06,100,0.039185133,,0.029875709,1.0,4999.724639308719,,-0.048738208,0.053527832,10.0,1.0,-0.119506836,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],457,30296.469250917435
1.0040305,21459418,9.998972,45800,495.02,0.77342606,-131.53505,9449.322,,-131.46703,1.0089633,0.99348265,0.061056435,1.0375977e-05,100,97.84378,0.09966681,0.028370222,1.3010166,4949.823263418413,,-9.752321,9.887329,10.0,1.0068265,-973.53326,[-2.592e-03  4.995e-01 -3.025e+00 -1.773e+00 -1.389e+00],458,30356.91515493393
1.0092031,21508920,9.998974,45900,495.02,0.47191557,-131.53418,7188.0347,,-130.58365,1.1606923,1.0200498,0.16614756,-6.286621e-05,100,97.84372,0.10428329,0.02487028,1.6306,4949.823126032786,,-8.507623,9.887634,10.0,1.0620979,-973.5327,[-2.857e-03  4.965e-01 -3.021e+00 -1.767e+00 -1.391e+00],459,30417.823623418808
1.0,21558920,0.01686573,46000,500.0,1.0,-121.7195,0.0012614083,1.0,-121.7195,1.0,1.0,,4.272461e-05,100,0.035334382,,0.02487028,1.0,4999.733585139064,,-0.049722016,0.05206299,10.0,1.0,-0.11199951,[ 3.105e-05  5.019e-01 -3.070e+00 -1.779e+00 -1.394e+00],460,30479.634505987167
1.0,21608920,0.014369011,46100,500.0,1.0,-121.72225,0.0018405122,1.0,-121.72225,1.0,1.0,,4.3945314e-05,100,0.042686086,,0.02487028,1.0,4999.7200911081445,,-0.052474916,0.05505371,10.0,1.0,-0.13702393,[ 3.105e-05  5.019e-01 -3.070e+00 -1.779e+00 -1.394e+00],461,30540.812143564224
1.0,21658920,0.017248154,46200,500.0,1.0,-121.721985,0.0018918345,1.0,-121.721985,1.0,1.0,,8.544922e-06,100,0.04328271,,0.02487028,1.0,4999.727351580474,,-0.052206352,0.0524292,10.0,1.0,-0.122558594,[ 3.105e-05  5.019e-01 -3.070e+00 -1.779e+00 -1.394e+00],462,30601.51780986786
1.0,21708920,0.019509315,46300,500.0,1.0,-121.72114,0.0014771122,1.0,-121.72114,1.0,1.0,,4.8217775e-05,100,0.03824205,,0.02487028,1.0,4999.732120446925,,-0.051357806,0.051757812,10.0,1.0,-0.0993042,[ 3.105e-05  5.019e-01 -3.070e+00 -1.779e+00 -1.394e+00],463,30661.988935709
1.0,21758920,0.01756668,46400,500.0,1.0,-121.717995,0.0014702776,1.0,-121.717995,1.0,1.0,,5.6152345e-05,100,0.038152106,,0.02487028,1.0,4999.729650544639,,-0.04821843,0.0491333,10.0,1.0,-0.119384766,[ 3.105e-05  5.019e-01 -3.070e+00 -1.779e+00 -1.394e+00],464,30722.97339463234
0.999439,21808421,9.99898,46500,495.01,0.87973356,-131.63933,9706.599,,-131.58626,1.0072759,0.99187213,0.04349471,-9.155274e-06,100,98.83637,0.0995922,0.023752669,1.2571325,4949.725615935522,,-9.888172,9.989929,10.0,1.0035756,-983.4093,[ 3.105e-05  5.019e-01 -3.070e+00 -1.779e+00 -1.394e+00],465,30783.56763100624
1.0050776,21857923,9.998978,46600,495.02,0.7588278,-131.53824,8966.408,,-131.27812,1.0214082,0.9980756,0.08062685,3.967285e-05,100,97.84348,0.10021806,0.023178127,1.436765,4949.824130589379,,-9.503603,9.88855,10.0,1.0161754,-973.5303,[-4.501e-04  4.992e-01 -3.070e+00 -1.775e+00 -1.395e+00],466,30844.92787837982
1.0,21907923,0.018803596,46700,500.0,1.0,-121.7185,0.001568789,1.0,-121.7185,1.0,1.0,,1.0375977e-05,100,0.039414138,,0.023178127,1.0,4999.723437967513,,-0.04872316,0.051940918,10.0,1.0,-0.16680908,[ 1.775e-04  5.005e-01 -3.088e+00 -1.782e+00 -1.396e+00],467,30907.217162132263
1.0,21957923,0.015870094,46800,500.0,1.0,-121.7213,0.0015927095,1.0,-121.7213,1.0,1.0,,-1.3427734e-05,100,0.039712567,,0.023178127,1.0,4999.736004826399,,-0.051517677,0.047729492,10.0,1.0,-0.12213135,[ 1.775e-04  5.005e-01 -3.088e+00 -1.782e+00 -1.396e+00],468,30967.982976675034
1.0,22007923,0.019124985,46900,500.0,1.0,-121.725174,0.001985891,1.0,-121.725174,1.0,1.0,,-1.5258789e-05,100,0.044348296,,0.023178127,1.0,4999.724768631348,,-0.055398192,0.054016113,10.0,1.0,-0.14117432,[ 1.775e-04  5.005e-01 -3.088e+00 -1.782e+00 -1.396e+00],469,31029.052681207657
0.99699545,22057424,9.999001,47000,495.01,0.8131459,-131.63565,9684.301,,-131.58379,1.0068487,0.9931064,0.052106388,1.0375977e-05,100,98.83683,0.0997253,0.02091991,1.197102,4949.729063648624,,-9.872941,9.986755,10.0,1.0060544,-983.414,[ 1.775e-04  5.005e-01 -3.088e+00 -1.782e+00 -1.396e+00],470,31089.90279316902
1.0,22107424,0.018967628,47100,500.0,1.0,-121.72384,0.0020760994,1.0,-121.72384,1.0,1.0,,-1.3427734e-05,100,0.045336258,,0.02091991,1.0,4999.720049449362,,-0.054061554,0.06414795,10.0,1.0,-0.17877197,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],471,31151.25415945053
1.0,22157424,0.015674591,47200,500.0,1.0,-121.71761,0.0015718297,1.0,-121.71761,1.0,1.0,,2.746582e-05,100,0.039447904,,0.02091991,1.0,4999.730175012899,,-0.047838893,0.05041504,10.0,1.0,-0.101745605,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],472,31211.917958259583
1.0,22207424,0.016982079,47300,500.0,1.0,-121.71974,0.0016253786,1.0,-121.71974,1.0,1.0,,7.3242186e-06,100,0.040113598,,0.02091991,1.0,4999.728594546142,,-0.049965978,0.054748535,10.0,1.0,-0.14294434,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],473,31273.293132781982
1.0,22257424,0.018679619,47400,500.0,1.0,-121.724396,0.0016262088,1.0,-121.724396,1.0,1.0,,1.586914e-05,100,0.04011491,,0.02091991,1.0,4999.7291741903055,,-0.054619353,0.051879883,10.0,1.0,-0.14239502,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],474,31334.043954133987
1.0,22307424,0.017521858,47500,500.0,1.0,-121.71996,0.0017578864,1.0,-121.71996,1.0,1.0,,9.1552734e-05,100,0.041719474,,0.02091991,1.0,4999.735257176819,,-0.050182603,0.04852295,10.0,1.0,-0.12445068,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],475,31394.754490852356
1.0,22357424,0.017528534,47600,500.0,1.0,-121.723495,0.0019424948,1.0,-121.723495,1.0,1.0,,7.873535e-05,100,0.04385252,,0.02091991,1.0,4999.723803789431,,-0.05371551,0.06036377,10.0,1.0,-0.11859131,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],476,31455.629803419113
1.0,22407424,0.01868248,47700,500.0,1.0,-121.72014,0.0016510208,1.0,-121.72014,1.0,1.0,,8.056641e-05,100,0.040436238,,0.02091991,1.0,4999.724167090803,,-0.05035997,0.054504395,10.0,1.0,-0.1307373,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],477,31516.120406866074
1.0,22457424,0.019974709,47800,500.0,1.0,-121.72109,0.0017765436,1.0,-121.72109,1.0,1.0,,-5.4931643e-06,100,0.041938037,,0.02091991,1.0,4999.732847867999,,-0.051318724,0.051818848,10.0,1.0,-0.16290283,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],478,31576.56458544731
1.0,22507424,0.017102242,47900,500.0,1.0,-121.72039,0.0014646864,1.0,-121.72039,1.0,1.0,,1.8310548e-05,100,0.038093157,,0.02091991,1.0,4999.7446653633,,-0.05061685,0.047912598,10.0,1.0,-0.10369873,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],479,31637.484793186188
1.0,22557424,0.0178442,48000,500.0,1.0,-121.726234,0.0020539695,1.0,-121.726234,1.0,1.0,,1.2817382e-05,100,0.04509736,,0.02091991,1.0,4999.726952660662,,-0.05645475,0.059265137,10.0,1.0,-0.1517334,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],480,31698.731155872345
1.0,22607424,0.017734528,48100,500.0,1.0,-121.72353,0.0024043268,1.0,-121.72353,1.0,1.0,,-6.1035155e-07,100,0.048791904,,0.02091991,1.0,4999.728893076025,,-0.053754017,0.054870605,10.0,1.0,-0.16894531,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],481,31759.146830558777
0.99673414,22656926,9.9989605,48200,495.02,0.8888738,-131.53777,9546.251,,-131.49765,1.008493,0.9912829,0.03278963,7.8125e-05,100,97.843376,0.09943036,0.020431517,1.164347,4949.820462691446,,-9.804725,9.88916,10.0,1.0022966,-973.5291,[ 1.220e-04  4.982e-01 -3.088e+00 -1.779e+00 -1.398e+00],482,31819.486729860306
0.999513,22706427,9.998993,48300,495.01,0.8964965,-131.63666,9796.729,,-131.61252,1.0020193,0.99090195,0.029679669,-5.065918e-05,100,98.83669,0.09949038,0.01970685,1.1079834,4949.72519310549,,-9.931158,9.985657,10.0,1.001741,-983.41266,[-3.659e-04  4.954e-01 -3.088e+00 -1.777e+00 -1.399e+00],483,31880.070558786392
1.0,22756427,0.019797325,48400,500.0,1.0,-121.723724,0.0020730142,1.0,-121.723724,1.0,1.0,,-1.8310548e-05,100,0.04530539,,0.01970685,1.0,4999.728033775458,,-0.053948235,0.055725098,10.0,1.0,-0.13830566,[-3.782e-04  4.939e-01 -3.088e+00 -1.774e+00 -1.399e+00],484,31941.528591156006
1.0,22806427,0.019281387,48500,500.0,1.0,-121.72721,0.0018576635,1.0,-121.72721,1.0,1.0,,1.3427734e-05,100,0.042879507,,0.01970685,1.0,4999.730122776366,,-0.057433996,0.057861328,10.0,1.0,-0.15771484,[-3.782e-04  4.939e-01 -3.088e+00 -1.774e+00 -1.399e+00],485,32002.640758514404
1.0,22856427,0.01723671,48600,500.0,1.0,-121.72654,0.0020028462,1.0,-121.72654,1.0,1.0,,-6.0424805e-05,100,0.044544186,,0.01970685,1.0,4999.7218367598425,,-0.05676646,0.055236816,10.0,1.0,-0.12109375,[-3.782e-04  4.939e-01 -3.088e+00 -1.774e+00 -1.399e+00],486,32063.47335100174
1.0,22906427,0.018511772,48700,500.0,1.0,-121.723305,0.0016061958,1.0,-121.723305,1.0,1.0,,-6.469726e-05,100,0.039870646,,0.01970685,1.0,4999.729623120862,,-0.053524613,0.049194336,10.0,1.0,-0.12176514,[-3.782e-04  4.939e-01 -3.088e+00 -1.774e+00 -1.399e+00],487,32124.644135713577
0.998479,22955928,9.998987,48800,495.01,0.78579,-131.63622,9682.339,,-131.57812,1.0097235,0.9924432,0.05008503,-4.699707e-05,100,98.836716,0.09965508,0.018247873,1.1930563,4949.7286394276125,,-9.872543,9.986511,10.0,1.0047337,-983.41284,[-3.782e-04  4.939e-01 -3.088e+00 -1.774e+00 -1.399e+00],488,32184.657386541367
1.0,23005928,0.01598072,48900,500.0,1.0,-121.72421,0.0016348806,1.0,-121.72421,1.0,1.0,,1.15966795e-05,100,0.040232465,,0.018247873,1.0,4999.734512546732,,-0.05443907,0.053344727,10.0,1.0,-0.13635254,[-8.957e-04  4.910e-01 -3.088e+00 -1.770e+00 -1.401e+00],489,32246.188412189484
1.01928,23055430,9.999048,49000,495.02,0.4425747,-131.531,8190.894,,-131.04327,1.0556479,1.0132161,0.16441032,7.93457e-05,100,97.84457,0.102504306,0.013010545,1.6416378,4949.843539951133,,-9.07686,9.882568,10.0,1.0462065,-973.541,[-8.957e-04  4.910e-01 -3.088e+00 -1.770e+00 -1.401e+00],490,32306.370495319366
1.0,23105430,0.020152092,49100,500.0,1.0,-121.71783,0.0013286282,1.0,-121.71783,1.0,1.0,,-3.234863e-05,100,0.036264513,,0.013010545,1.0,4999.7449176114515,,-0.048049025,0.043823242,10.0,1.0,-0.1159668,[-1.556e-03  4.901e-01 -3.112e+00 -1.775e+00 -1.406e+00],491,32368.713314771652
1.0,23155430,0.016553879,49200,500.0,1.0,-121.7214,0.0019046856,1.0,-121.7214,1.0,1.0,,6.1035157e-06,100,0.04342912,,0.013010545,1.0,4999.73047178863,,-0.05161885,0.050354004,10.0,1.0,-0.15374756,[-1.556e-03  4.901e-01 -3.112e+00 -1.775e+00 -1.406e+00],492,32429.80887389183
0.97605807,23204433,9.998623,49300,490.03,0.3714996,-141.45053,17016.48,,-140.68808,1.0925592,1.0183198,0.18019481,3.6621093e-06,100,138.37187,0.14696375,0.010200556,1.7657987,4899.842026785416,,-18.531622,19.820312,10.0,1.0766568,-973.5804,[-1.556e-03  4.901e-01 -3.112e+00 -1.775e+00 -1.406e+00],493,32489.48789548874
1.0,23254433,0.017115593,49400,500.0,1.0,-121.71899,0.0014974588,1.0,-121.71899,1.0,1.0,,8.728027e-05,100,0.038489945,,0.010200556,1.0,4999.735379685704,,-0.049207777,0.049560547,10.0,1.0,-0.107299805,[-1.387e-03  4.805e-01 -3.099e+00 -1.754e+00 -1.409e+00],494,32551.954445123672
1.0,23304433,0.018486023,49500,500.0,1.0,-121.715706,0.0012244547,1.0,-121.715706,1.0,1.0,,-4.8828124e-06,100,0.034827933,,0.010200556,1.0,4999.743570229017,,-0.04592821,0.0491333,10.0,1.0,-0.11785889,[-1.387e-03  4.805e-01 -3.099e+00 -1.754e+00 -1.409e+00],495,32612.662003278732
