EpisodesSoFar,InitialReturnStd,StdD2w0t,EpThisIter,MaxIW,J_sample_variance,MeanD2w0t,EmpiricalD2,StdIW,InitialBound,TimeElapsed,MeanEntropy,InitialReturnMin,EpLenMean,MinIW,Iteration,ReturnStepMax,InitialReturnMean,ReturnMeanIW,ReturnStepMaxmin,MaxD2w0t,TimestepsSoFar,Bound,Weights,InitialReturnMax,EpRewMean,MinD2w0t,MeanIW
32700,144.2354,0.6922389,100,9.85207,143955.78,0.1707313,4.3407116,0.70765215,-689.39777,2724.9443712234497,-2.0598078,-390.26437,55.06,0.005864468,327,9.815455,1.2207031e-06,-405.44168,9.630911,28.525389,1067718,-551.689,[-1.351  0.962 -0.2   -1.192 -3.479],309.1379,540.438535544269,,0.7484173
32800,118.03255,1.0268346,100,5.8224277,267950.6,0.19732039,7.4651246,0.8542469,-685.6765,2735.4422538280487,-2.064745,-165.60757,54.43,0.005160136,328,9.81325,1.0681152e-05,-469.36697,9.626499,44.332443,1073161,-625.9258,[-1.34   0.964 -0.188 -1.183 -3.479],288.29556,534.1347365123943,,0.84130454
32900,116.452385,0.31682473,100,3.0298915,96005.93,0.10567068,1.1787437,0.4455553,-705.63007,2744.785518169403,-2.0663915,-141.23425,50.24,0.2408599,329,9.797736,-3.0517577e-07,-584.44794,9.595472,1.5631576,1078185,-697.9618,[-1.348  0.959 -0.196 -1.186 -3.484],247.81534,492.23800776650705,,0.98667514
33000,123.99411,0.39416713,100,3.5389879,135500.45,0.13260448,1.6766272,0.58825266,-691.0066,2755.8063786029816,-2.0729518,-387.45074,53.65,0.07231987,330,9.810513,-1.0681152e-06,-491.5411,9.621025,3.0050697,1083550,-617.2995,[-1.35   0.961 -0.196 -1.183 -3.485],293.95377,526.3335919403384,,0.8740959
33100,115.813965,2.4697342,100,9.917317,114891.1,0.24927743,16.728966,0.5682974,-692.5058,2767.4825971126556,-2.067379,-152.45619,53.46,0.0004433262,331,9.810019,-1.1901855e-05,-325.56696,9.620037,303.61624,1088896,-496.07117,[-1.366  0.97  -0.222 -1.194 -3.492],342.33398,524.4431962310709,,0.59645337
33200,116.12849,0.32301247,100,3.7870138,105897.07,0.110456385,1.3028121,0.5022813,-694.5249,2779.2836735248566,-2.0742004,-155.58594,52.67,0.2589299,332,9.807131,-3.5095214e-05,-557.376,9.614262,1.785643,1094163,-674.0945,[-1.344  0.967 -0.204 -1.185 -3.486],285.67972,516.5413346796928,,0.9585637
33300,121.64247,1.1472281,100,5.088973,177162.53,0.18269637,10.776399,0.60525334,-688.7286,2790.470586538315,-2.0771523,-379.943,53.92,0.003800485,333,9.811367,-1.953125e-05,-403.63718,9.622734,72.40271,1099555,-561.9129,[-1.345  0.971 -0.205 -1.193 -3.493],291.55353,529.0285858860454,,0.69623065
33400,117.680725,2.069341,100,12.498064,526755.25,0.24082391,22.89224,1.1548666,-694.5404,2801.5771481990814,-2.0803092,-160.43387,53.78,0.0006675086,334,9.810867,3.234863e-05,-415.31555,9.621735,173.51256,1104933,-592.9119,[-1.352  0.967 -0.205 -1.188 -3.496],433.2174,527.628170150841,,0.756672
33500,130.1018,0.5964186,100,6.042305,532404.0,0.15700157,5.66995,1.0983595,-715.7504,2809.5193572044373,-2.0797858,-361.86523,49.6,0.0072000097,335,9.795224,2.243042e-05,-474.1354,9.590448,17.03668,1109893,-620.3111,[-1.338  0.965 -0.201 -1.198 -3.499],343.36948,485.8427592931907,,0.80030304
33600,108.84922,4.315492,100,9.078799,203409.88,0.42026725,51.13442,0.7302806,-692.6532,2820.854329586029,-2.0839221,-147.77995,52.32,0.0041327057,336,9.805627,-1.1291504e-05,-263.01974,9.611254,366.26584,1115125,-474.6795,[-1.33   0.963 -0.204 -1.21  -3.499],241.05908,513.0300485195327,,0.51123124
33700,111.87692,1.6446931,100,8.230818,262441.12,0.28122088,11.358045,0.80695486,-700.484,2832.498687028885,-2.083296,-148.25525,51.26,0.009352545,337,9.801859,-7.080078e-05,-392.55933,9.603718,138.03667,1120251,-566.6791,[-1.34   0.965 -0.199 -1.192 -3.503],273.07913,502.44303974863936,,0.7064986
33800,124.36956,0.9715917,100,11.095583,417794.5,0.18590096,8.262901,1.3012831,-718.56934,2843.837739944458,-2.08423,-347.1077,48.61,0.0018666714,338,9.791093,-3.0212403e-05,-436.69022,9.582186,52.560722,1125112,-592.5951,[-1.344  0.973 -0.196 -1.179 -3.502],305.226,475.94484078844084,,0.79900414
33900,121.45212,0.87311584,100,9.225644,439288.78,0.1992711,5.0387454,1.0412416,-707.7689,2855.3454024791718,-2.0833142,-143.842,50.96,0.021617072,339,9.800478,3.1890868e-05,-495.5514,9.600956,18.756336,1130208,-655.3152,[-1.318  0.962 -0.178 -1.174 -3.503],361.1528,499.4320365189836,,0.85014313
34000,123.25946,1.3955988,100,8.72634,322236.84,0.25883797,7.797729,0.9693668,-694.1957,2865.970513820648,-2.0915496,-156.215,53.03,0.006383821,340,9.808369,-1.6174316e-05,-433.91748,9.616737,29.635565,1135511,-605.29626,[-1.319  0.97  -0.179 -1.169 -3.502],288.32004,520.1373876348231,,0.7840414
34100,118.874794,1.6483486,100,8.127138,192829.1,0.20460488,13.780931,0.64638484,-703.2719,2876.635039329529,-2.095456,-144.81161,50.94,0.0015519322,341,9.800425,9.155273e-07,-388.98038,9.600849,137.5883,1140605,-554.8773,[-1.319  0.961 -0.184 -1.174 -3.51 ],266.02866,499.23327175394707,,0.66725326
34200,118.395935,1.517906,100,8.313711,166192.16,0.19517441,13.340835,0.6427705,-692.8063,2887.1100964546204,-2.1015434,-148.66605,52.85,0.0034654206,342,9.807799,9.765625e-06,-376.94937,9.615599,112.54427,1145890,-534.1455,[-1.3    0.959 -0.169 -1.171 -3.514],258.10828,518.34183172201,,0.6592152
34300,121.48245,1.7605927,100,5.801177,343202.3,0.2110492,16.307966,0.85447574,-710.3335,2898.0422348976135,-2.1005905,-131.74985,50.21,0.0030242787,343,9.797772,-1.953125e-05,-404.05783,9.595545,200.27353,1150911,-586.3032,[-1.286  0.959 -0.161 -1.173 -3.52 ],317.61646,491.94581331918414,,0.69182044
34400,115.527916,0.31378895,100,3.1973128,125413.25,0.100032225,1.2847977,0.49715564,-726.9642,2907.9834554195404,-2.106521,-118.112686,46.49,0.1514391,344,9.781536,1.8310546e-06,-583.4962,9.563072,1.7950449,1155560,-698.6387,[-1.301  0.962 -0.166 -1.164 -3.52 ],270.88412,454.743379676336,,0.95870954
34500,120.911674,1.26509,100,13.754205,328236.2,0.18870734,13.544165,0.93162507,-704.8159,2918.6708340644836,-2.1071937,-143.42285,50.79,0.008037287,345,9.799949,4.3029784e-05,-433.16727,9.599897,80.86312,1160639,-598.86084,[-1.303  0.963 -0.17  -1.171 -3.526],271.00082,497.7391195868779,,0.7490825
34600,140.37666,0.6947448,100,7.2931724,389231.0,0.18751155,3.7882788,0.86995333,-689.4281,2929.9748950004578,-2.1144857,-392.06693,55.3,0.010592149,346,9.816313,-2.2583008e-05,-429.88818,9.632626,18.673697,1166169,-589.53394,[-1.299  0.968 -0.177 -1.187 -3.526],362.63324,542.8417604009513,,0.77386564
34700,122.39291,0.6531328,100,6.7937155,254280.19,0.15102865,3.9727526,0.75496644,-701.28357,2941.3204572200775,-2.1171129,-150.32907,52.07,0.004530534,347,9.8048525,-1.0681152e-05,-515.55725,9.609705,51.259212,1171376,-657.8201,[-1.324  0.982 -0.203 -1.202 -3.533],338.6326,510.5383605775902,,0.8736551
34800,114.08725,0.9733243,100,8.841893,239241.12,0.1827489,5.556628,0.70726204,-721.3067,2950.322988510132,-2.1191976,-340.77567,47.2,0.0013523329,348,9.784862,2.0599366e-05,-409.72647,9.569723,50.546562,1176096,-570.3528,[-1.32   0.987 -0.202 -1.201 -3.536],246.58267,461.8452036335766,,0.6690823
34900,120.816185,0.46314198,100,8.2225,257727.56,0.13549264,3.5136294,0.8840559,-686.2544,2960.971212387085,-2.124321,-165.28058,54.47,0.0020958248,349,9.813332,-4.3945314e-05,-531.6657,9.626663,16.588396,1181543,-664.48206,[-1.318  0.995 -0.203 -1.199 -3.538],294.78168,534.5318340759027,,0.93131626
35000,128.14433,0.63096386,100,7.594359,300372.88,0.17620242,4.2569413,0.8334704,-704.53156,2971.6799421310425,-2.1364906,-372.17688,51.22,0.0070043923,350,9.801454,1.7089844e-05,-477.9257,9.602907,15.136593,1186665,-623.97095,[-1.31   0.997 -0.201 -1.202 -3.543],290.0546,502.0302968764235,,0.8294139
35100,125.7645,0.96537787,100,10.417701,270874.62,0.1768368,7.2574377,0.8714019,-681.3022,2983.889000415802,-2.1366482,-170.62877,55.61,0.0026034736,351,9.816926,3.9367675e-05,-421.3541,9.633852,62.952816,1192226,-570.3661,[-1.323  1.004 -0.226 -1.221 -3.555],289.46002,545.918880395845,,0.75167733
35200,123.581665,3.3181186,100,6.406831,169296.19,0.32785988,36.36048,0.68652236,-703.8628,2994.785856962204,-2.1357424,-372.52368,51.07,0.0019754479,352,9.800989,2.0141602e-05,-257.09567,9.601978,256.36697,1197333,-456.39398,[-1.321  1.011 -0.23  -1.224 -3.555],283.0622,500.5361486552527,,0.484578
35300,119.33205,0.7675132,100,5.7228985,173404.08,0.18887594,4.78946,0.69944966,-709.5802,3005.2650191783905,-2.1374567,-148.27617,50.3,0.0008003143,353,9.797906,-1.0681152e-05,-436.18143,9.595812,27.63874,1202363,-609.7679,[-1.333  1.014 -0.23  -1.212 -3.555],328.43033,492.8344728096573,,0.77160656
35400,128.26671,0.7972681,100,10.5988035,264285.47,0.1926582,4.769187,0.811299,-683.0295,3016.5767209529877,-2.1350503,-170.72897,55.74,0.0090394,354,9.817536,3.631592e-05,-446.05695,9.635073,30.373184,1207937,-601.1038,[-1.331  1.009 -0.232 -1.22  -3.556],341.9626,547.2290636522595,,0.8166518
35500,104.13862,1.6975107,100,11.536095,179207.92,0.30547613,16.201965,0.67126846,-691.1947,3026.9628365039825,-2.1367753,-147.69379,52.15,0.0012334333,355,9.805018,1.5106201e-05,-312.2634,9.610037,104.928116,1213152,-488.82996,[-1.337  1.006 -0.241 -1.228 -3.554],210.45795,511.3315446169389,,0.5797183
35600,116.92715,1.8975754,100,7.636147,336149.1,0.2386053,19.271881,0.989531,-699.96063,3039.1239681243896,-2.1330974,-152.99272,52.35,0.0030705496,356,9.805797,1.4953614e-05,-383.17502,9.611593,129.73146,1218387,-561.08856,[-1.343  1.01  -0.237 -1.213 -3.556],376.66705,513.333261409109,,0.687687
35700,121.12503,1.5802143,100,15.237564,892517.56,0.24077123,17.726503,1.3543237,-716.67993,3049.9446046352386,-2.1310859,-351.1086,49.14,0.005580228,357,9.793158,-1.4343262e-05,-475.21744,9.586315,104.25826,1223301,-649.89307,[-1.325  1.007 -0.223 -1.214 -3.552],352.70328,481.23551210101874,,0.79502404
35800,145.167,1.1686437,100,6.6248384,172538.47,0.19933555,6.4563026,0.6889283,-701.7751,3060.563472032547,-2.1357434,-378.6264,53.21,0.0048131,358,9.808944,-5.1879883e-06,-439.70358,9.6178875,90.65517,1228622,-604.0267,[-1.316  1.005 -0.225 -1.227 -3.55 ],366.43582,521.933548490613,,0.77266794
35900,117.517746,0.8503541,100,16.745136,240098.5,0.1879282,5.5927467,0.7923689,-674.1488,3072.725089073181,-2.1346943,-170.27197,56.53,0.008561736,359,9.820131,-3.6621093e-06,-432.30307,9.640263,48.84546,1234275,-582.1152,[-1.322  1.    -0.23  -1.234 -3.555],276.0328,555.1313545989417,,0.7855978
36000,125.06501,0.92164147,100,6.166843,194417.17,0.21520469,6.0699034,0.73254484,-696.83044,3083.433216571808,-2.1350474,-370.80353,52.53,0.022452569,360,9.806408,-1.663208e-05,-419.4537,9.612816,31.090107,1239528,-575.5126,[-1.323  0.993 -0.227 -1.234 -3.553],288.02954,515.1303227651947,,0.76196563
36100,122.07122,0.48485512,100,8.251397,329274.25,0.15394504,2.5141845,0.9450078,-687.9744,3094.0545201301575,-2.1418993,-156.40585,54.34,0.01887561,361,9.812815,-2.2277833e-05,-508.23038,9.625629,5.795918,1244962,-642.2124,[-1.322  0.988 -0.231 -1.244 -3.554],310.88718,533.2281394821804,,0.91878295
36200,123.12122,1.8368365,100,4.9477744,109339.875,0.31188974,10.498583,0.60920984,-677.6776,3105.6855363845825,-2.1428757,-167.11754,56.25,0.006811367,362,9.819223,-4.8828126e-05,-308.63223,9.638447,99.12925,1250587,-489.3639,[-1.321  0.992 -0.229 -1.237 -3.561],291.3476,552.3310169598823,,0.6038717
36300,125.672905,2.8068762,100,19.675894,215997.75,0.35938734,36.07084,0.86720693,-713.2077,3116.2303013801575,-2.1559565,-129.80121,50.09,5.379716e-05,363,9.797176,1.4648437e-05,-306.77188,9.594353,233.77733,1255596,-521.65344,[-1.317  0.984 -0.228 -1.247 -3.562],348.8143,490.740288840157,,0.5756739
36400,121.01567,2.3221138,100,7.7811036,249123.78,0.34302083,12.45769,0.8837583,-678.6319,3127.917377471924,-2.1581466,-166.49847,56.1,0.00043277952,364,9.818647,-1.4038086e-05,-398.15115,9.637295,79.65252,1261206,-585.15204,[-1.315  0.986 -0.247 -1.269 -3.575],303.67432,550.8257065353619,,0.7484736
36500,108.53701,2.0891738,100,12.615744,197745.75,0.37245864,12.973074,0.73790854,-689.478,3139.1302909851074,-2.1601565,-148.56586,53.9,0.0125446515,365,9.811187,-3.753662e-05,-360.956,9.622374,92.63905,1266596,-555.1118,[-1.318  0.979 -0.251 -1.279 -3.577],356.3115,528.822652593935,,0.6658887
36600,117.96518,1.2607758,100,7.3433633,260349.67,0.2477173,6.52081,0.82047683,-672.39545,3150.9307322502136,-2.1599197,-176.66544,57.95,0.004467434,366,9.824531,-2.7770997e-05,-381.9663,9.649061,40.220467,1272391,-544.026,[-1.327  0.99  -0.255 -1.269 -3.579],419.28156,569.3311735808417,,0.7179648
36700,117.75604,1.347243,100,11.177006,258129.58,0.20688184,9.773898,0.83314073,-689.7389,3161.724476337433,-2.1609097,-154.31798,53.84,0.0049836636,367,9.811057,3.0212403e-05,-464.50525,9.622114,70.782486,1277775,-619.12463,[-1.326  0.981 -0.253 -1.275 -3.579],310.04477,528.2270978686328,,0.8078498
36800,114.70119,0.66851914,100,32.329327,776364.06,0.18618883,6.5863385,1.4839199,-671.3165,3172.0540397167206,-2.1672182,-411.69034,57.69,0.0063466914,368,9.82362,1.0986329e-05,-463.62473,9.64724,24.127504,1283544,-609.44745,[-1.332  0.976 -0.256 -1.277 -3.58 ],369.78186,566.7242166912275,,0.8482074
36900,121.81679,0.84918916,100,10.478042,346202.94,0.18226883,5.1806407,0.9804212,-691.9449,3183.4965295791626,-2.1706734,-149.62495,55.13,0.021253698,369,9.815443,-3.9367675e-05,-486.8812,9.630886,40.391357,1289057,-634.35583,[-1.323  0.974 -0.258 -1.288 -3.586],519.8344,541.125015484245,,0.85445267
37000,105.15846,2.5450368,100,7.529857,380072.5,0.3427861,27.535864,0.9713075,-703.5972,3193.650774717331,-2.1715848,-369.84573,49.99,0.002019831,370,9.796488,-2.2888184e-05,-320.3126,9.592976,169.21542,1294056,-513.9365,[-1.324  0.967 -0.255 -1.291 -3.59 ],231.32394,489.72631525783567,,0.5789587
37100,113.84594,3.8076458,100,12.783751,149649.3,0.41127804,43.426918,0.7364508,-681.31555,3205.2487189769745,-2.1716359,-165.13937,55.66,0.0005552025,371,9.81698,-1.0986329e-05,-270.85886,9.633961,264.1336,1299622,-477.03622,[-1.332  0.969 -0.25  -1.272 -3.59 ],354.5016,546.4127024945668,,0.5533899
37200,111.49029,0.31604895,100,1.9867274,40037.438,0.109438844,1.0792315,0.2919684,-688.30365,3216.470416545868,-2.173842,-379.85867,53.56,0.42188406,372,9.810023,7.019043e-06,-559.8617,9.620047,1.1779405,1304978,-674.42444,[-1.32   0.966 -0.253 -1.288 -3.59 ],282.22562,525.4244698411487,,0.98178345
37300,105.81496,3.326689,100,8.429132,235825.52,0.38078773,39.539963,0.88285404,-672.0914,3227.6191112995148,-2.1787832,-167.76987,57.16,0.0001782361,373,9.821635,-8.239746e-06,-280.1978,9.6432705,200.46872,1310694,-475.78595,[-1.315  0.964 -0.249 -1.287 -3.593],360.30466,561.404410086766,,0.5678341
37400,107.44506,2.2175035,100,8.800676,230976.25,0.3314448,12.003149,0.8319107,-688.95746,3237.97487616539,-2.1789346,-149.24457,53.9,0.0021201668,374,9.811029,2.670288e-05,-376.52164,9.622059,85.81384,1316084,-560.35913,[-1.33   0.969 -0.253 -1.276 -3.598],360.49847,528.814136743066,,0.7006615
37500,98.76424,2.0188015,100,9.570821,251026.61,0.24627,20.339916,0.85877794,-654.2777,3250.64245057106,-2.1777494,-182.49838,59.43,0.007945528,375,9.828682,-2.0141602e-05,-385.7594,9.657364,124.69574,1322027,-546.5657,[-1.328  0.96  -0.253 -1.283 -3.598],230.39233,584.1180726921629,,0.73392594
37600,108.88435,2.3046958,100,10.898427,480731.47,0.32865328,28.14136,1.2547165,-679.12384,3262.0992238521576,-2.179463,-157.51047,55.38,0.0015365814,376,9.816099,3.0517579e-06,-321.60217,9.632198,167.70135,1327565,-509.86255,[-1.32   0.963 -0.252 -1.288 -3.597],287.3805,543.6152035438739,,0.6274299
37700,105.63422,1.3261372,100,6.297659,231042.28,0.20315547,13.669884,0.81388175,-681.3606,3273.319415330887,-2.182544,-156.23628,55.02,0.0032887885,377,9.814927,1.6326905e-05,-384.94315,9.629854,96.05646,1333067,-542.5151,[-1.307  0.959 -0.254 -1.302 -3.598],320.301,540.0169243515396,,0.70926404
37800,122.292564,0.71026605,100,8.358389,304713.5,0.18912695,4.391857,0.8456791,-700.927,3284.8447494506836,-2.1741085,-369.647,52.28,0.0324534,378,9.805241,4.8828124e-06,-484.31573,9.610481,24.01798,1338295,-633.2142,[-1.315  0.957 -0.249 -1.293 -3.601],382.22113,512.6175715363701,,0.8562705
37900,115.69433,1.363503,100,5.5925717,296503.62,0.25543618,12.7483225,0.85401434,-691.7633,3296.1576886177063,-2.182892,-154.27606,53.83,0.0038763578,379,9.810887,-3.2043456e-05,-354.42514,9.621775,58.07987,1343678,-535.0582,[-1.316  0.961 -0.242 -1.28  -3.593],374.6516,528.1197665358598,,0.6436768
38000,107.86403,1.9858004,100,30.585083,422136.94,0.30453762,23.937332,1.1647984,-698.55835,3306.5380778312683,-2.1806822,-379.29538,51.68,0.0004885777,380,9.803017,1.953125e-05,-342.5551,9.606033,116.52855,1348846,-529.34155,[-1.329  0.975 -0.274 -1.302 -3.602],308.25092,506.6197785993655,,0.6325874
38100,113.028244,3.4511724,100,9.179678,158257.95,0.42053306,42.03754,0.75068384,-666.6328,3316.605118751526,-2.1816363,-173.87683,58.6,0.000695289,381,9.825981,-3.4484863e-05,-254.123,9.651962,284.50006,1354706,-457.6964,[-1.34   0.977 -0.273 -1.288 -3.6  ],360.70953,575.8021117936999,,0.52514267
38200,109.54521,1.726293,100,8.659532,183729.98,0.32081187,9.488316,0.77628714,-674.4243,3328.7506296634674,-2.184512,-171.16531,56.48,0.007934514,382,9.819698,1.0375977e-05,-352.83655,9.639397,47.642406,1360354,-529.55334,[-1.35   0.98  -0.271 -1.272 -3.601],310.1888,554.6162510828179,,0.6876333
38300,111.16085,0.5562081,100,9.719648,414550.66,0.17349723,3.0341702,0.922366,-677.5564,3340.510457754135,-2.1835763,-162.25343,56.46,0.030690663,383,9.819431,-3.265381e-05,-480.24017,9.638863,10.80703,1366000,-619.54553,[-1.347  0.972 -0.27  -1.28  -3.603],374.44183,554.4048488893128,,0.86539
38400,118.34167,3.9598885,100,6.9607882,167273.78,0.32623652,39.276608,0.68070227,-672.28955,3352.8554198741913,-2.2024345,-168.4703,57.84,0.0020817255,384,9.824012,-1.9836425e-05,-285.07205,9.648024,455.08224,1371784,-470.68335,[-1.346  0.974 -0.259 -1.267 -3.602],386.46536,568.2204407099432,,0.5625048
38500,111.12305,0.78809017,100,13.62753,478549.22,0.16380763,7.021236,1.1670177,-679.11127,3364.644773244858,-2.2058327,-163.33102,55.12,0.0033351725,385,9.815462,-1.7700195e-05,-486.17264,9.630924,42.217518,1377296,-623.99066,[-1.359  0.973 -0.267 -1.259 -3.622],246.88599,541.0279115276695,,0.86792374
38600,116.80471,2.250101,100,9.427227,176072.39,0.3170181,15.132998,0.6843456,-683.81573,3375.45561671257,-2.2024345,-158.54048,54.46,0.000102760525,386,9.813277,1.6174316e-05,-371.00284,9.6265545,169.88753,1382742,-549.01,[-1.354  0.977 -0.269 -1.263 -3.625],255.13583,534.4308176339682,,0.69886
38700,111.87092,0.32008928,100,2.0797908,45880.88,0.112668574,1.1178249,0.31310272,-680.6512,3385.60102891922,-2.2031424,-163.47733,55.18,0.22763869,387,9.815741,-8.239746e-06,-560.3326,9.631481,1.3205231,1388260,-675.63806,[-1.362  0.985 -0.266 -1.253 -3.622],288.9543,541.6321952702096,,0.99001414
38800,104.0517,0.31119007,100,1.9332658,21905.053,0.10739654,1.023953,0.16515683,-688.57184,3396.7095115184784,-2.2043881,-153.68524,53.22,0.5866931,388,9.80871,7.3242186e-06,-572.1519,9.61742,1.0505476,1393582,-685.5122,[-1.365  0.985 -0.272 -1.251 -3.622],270.1204,522.0192752087376,,0.99586016
38900,127.74086,0.6498273,100,4.941354,345979.9,0.17450047,3.6200984,0.8979318,-692.8331,3407.585666656494,-2.210992,-377.60825,53.83,0.0032088757,389,9.810926,4.4555665e-05,-501.42987,9.621853,13.142784,1398965,-645.59106,[-1.364  0.984 -0.273 -1.253 -3.623],347.54486,528.1218861867603,,0.87560284
39000,115.51544,2.1961782,100,7.9051194,166245.97,0.3180518,20.825693,0.84184223,-684.448,3418.8973915576935,-2.208004,-167.4361,54.66,0.0056850673,390,9.813898,3.234863e-05,-340.72852,9.627796,154.46927,1404431,-522.0631,[-1.363  0.989 -0.27  -1.245 -3.63 ],301.59854,536.4272728491385,,0.69571763
39100,116.6509,0.45104328,100,16.203102,496697.94,0.13568965,3.1583316,1.1894411,-685.294,3430.3014562129974,-2.210993,-392.01834,54.09,0.025178734,391,9.811889,4.272461e-06,-493.98544,9.623777,10.447494,1409840,-622.90265,[-1.356  0.985 -0.276 -1.26  -3.627],256.74286,530.7248404667388,,0.8736142
39200,109.72354,1.2792853,100,19.388594,567810.94,0.2494402,13.353617,1.6349621,-689.20654,3441.5430858135223,-2.21799,-152.62549,53.21,0.0037089097,392,9.808792,-1.3732911e-06,-430.8743,9.617584,55.92282,1415161,-596.7504,[-1.364  0.983 -0.284 -1.26  -3.63 ],261.02817,521.9256072597087,,0.82106125
39300,111.30468,1.6506426,100,7.1038504,365586.88,0.2828976,16.87663,1.0629781,-681.9057,3452.3080534934998,-2.219731,-161.37045,54.81,0.0061357953,393,9.814226,1.2207031e-05,-351.1886,9.628452,100.997345,1420642,-523.08,[-1.357  0.981 -0.291 -1.275 -3.637],272.2764,537.9173239274926,,0.6731292
39400,93.84302,2.1017025,100,12.727871,292885.9,0.2424246,21.551485,1.1402144,-670.90027,3464.0800261497498,-2.2187498,-162.07237,55.59,0.0016429466,394,9.8169365,-1.7852783e-05,-400.70193,9.633873,184.33011,1426201,-570.0352,[-1.373  0.988 -0.297 -1.267 -3.639],196.35635,545.7231619338414,,0.7624036
39500,108.81512,3.2681696,100,11.6413355,137863.61,0.36477637,34.269882,0.7359989,-672.0266,3475.8866822719574,-2.214845,-177.31497,57.78,0.00044288798,395,9.823815,2.1057129e-05,-264.66748,9.647631,309.32062,1431979,-455.28864,[-1.38   0.985 -0.295 -1.26  -3.638],440.85748,567.6196469295852,,0.54485995
39600,99.682144,1.6254742,100,6.2309933,335591.28,0.2848488,10.608613,0.9195682,-677.0572,3487.690920829773,-2.212202,-168.25485,55.62,0.0034568682,396,9.817023,2.7770997e-05,-426.26355,9.634047,124.79734,1437541,-595.5943,[-1.394  0.989 -0.302 -1.248 -3.634],313.12454,546.0226042808628,,0.79219455
39700,113.15082,1.6476753,100,7.035115,257374.44,0.21595518,15.650269,0.7652895,-692.23376,3498.6170377731323,-2.2111716,-150.6387,53.04,0.011191194,397,9.808201,-3.2958986e-05,-455.5503,9.616402,124.86889,1442845,-617.64484,[-1.384  0.982 -0.297 -1.258 -3.631],289.4255,520.2267257999276,,0.7827614
39800,122.66086,2.3696766,100,8.245222,163433.55,0.33765274,16.716866,0.754937,-661.3964,3510.867442369461,-2.2108653,-187.06116,60.0,0.0010392738,398,9.830429,-5.7983398e-06,-331.7486,9.660858,200.13882,1448845,-514.613,[-1.387  0.975 -0.298 -1.251 -3.63 ],352.90262,589.8252641651274,,0.68810284
39900,114.47777,0.7840338,100,7.08566,257573.05,0.17406125,5.886812,0.831187,-676.21796,3521.7219569683075,-2.214845,-168.55571,56.18,0.0074770427,399,9.818812,-3.1433105e-05,-456.46255,9.637625,30.510736,1454463,-596.2465,[-1.398  0.982 -0.299 -1.238 -3.63 ],292.8317,551.6204732199002,,0.8264522
40000,110.0786,0.33576143,100,3.8923986,137073.48,0.11280553,1.319913,0.5915734,-701.03125,3533.2441635131836,-2.213636,-141.74498,51.42,0.1360666,400,9.802237,-2.7160644e-05,-544.6914,9.604473,1.9430968,1459605,-663.7298,[-1.388  0.984 -0.293 -1.233 -3.634],313.73334,504.03090211366396,,0.93993974
40100,112.1481,0.75465965,100,9.209814,485480.97,0.19066614,5.395338,1.1350332,-690.4376,3543.970963716507,-2.2079532,-153.61618,53.52,0.00847418,401,9.810048,2.5939942e-05,-497.708,9.620096,36.867733,1464957,-643.9819,[-1.39   0.981 -0.297 -1.235 -3.632],313.63382,525.033499142628,,0.8956996
40200,91.597496,2.98654,100,8.2312765,179081.92,0.33114117,16.351313,0.72091407,-664.1624,3555.7869806289673,-2.2070892,-180.17023,57.43,0.0066531915,402,9.822793,2.4414063e-05,-354.11566,9.645586,164.34586,1470700,-529.95685,[-1.381  0.976 -0.292 -1.245 -3.627],256.65167,564.1226218708179,,0.67143124
40300,112.37124,1.6646701,100,9.579366,290087.5,0.23533101,12.045576,0.94154817,-682.1418,3567.0624113082886,-2.2068126,-168.89316,54.79,0.001197382,403,9.814294,-2.1362304e-05,-418.8633,9.628588,104.24524,1476179,-579.52924,[-1.378  0.983 -0.29  -1.239 -3.626],275.60992,537.7248226646769,,0.76212096
40400,116.2316,1.3376526,100,13.28834,580276.25,0.25378677,12.89912,1.1265379,-698.68475,3577.538107395172,-2.2108788,-378.2642,51.79,0.006071574,404,9.803627,-2.8991699e-05,-389.39035,9.607254,72.432785,1481358,-557.13794,[-1.383  0.977 -0.291 -1.241 -3.626],283.93936,507.72957616248635,,0.68450975
40500,102.815926,1.1998845,100,6.3188057,156549.31,0.25351033,6.688912,0.6590316,-681.01447,3589.7018463611603,-2.2121344,-164.13039,54.96,0.008308253,405,9.814871,3.234863e-05,-376.98483,9.629742,24.647717,1486854,-538.8749,[-1.4    0.984 -0.303 -1.233 -3.63 ],319.95053,539.4249864987714,,0.69413036
40600,95.40587,1.9004339,100,11.317369,312433.25,0.21569297,15.614884,0.9154188,-679.3249,3600.8635671138763,-2.2128863,-172.28981,54.8,0.0026429736,406,9.814539,2.380371e-05,-420.73862,9.629078,228.1381,1492334,-584.0106,[-1.396  0.976 -0.301 -1.24  -3.631],287.73956,537.836478089943,,0.7565078
40700,87.92146,1.6415293,100,3.931225,124086.59,0.2843095,8.977932,0.65593153,-672.82227,3612.0252170562744,-2.2126567,-169.60825,55.42,0.0044603758,407,9.816467,3.265381e-05,-329.96024,9.632935,107.82048,1497876,-495.60855,[-1.401  0.971 -0.299 -1.235 -3.632],237.15451,544.0284126444984,,0.6376928
