Bound,TimestepsSoFar,ReturnStepMaxmin,InitialReturnStd,MeanIW,EpThisIter,MinD2w0t,EmpiricalD2,InitialBound,MeanD2w0t,MinIW,EpisodesSoFar,ReturnStepMax,MaxD2w0t,StdD2w0t,Iteration,TimeElapsed,J_sample_variance,EpRewMean,Weights,MeanEntropy,InitialReturnMin,EpLenMean,MaxIW,InitialReturnMax,ReturnMeanIW,InitialReturnMean,StdIW
-586.7645,46237,6.8411856,15.122948,0.5188672,20,,5.9936066,-895.34906,0.024892503,0.002348817,6560,9.999982,36.04747,0.47609392,328,436.49098205566406,101447.88,53.470708954244834,[-1.478  1.052 -0.996  0.115 -3.825],-2.4064121,-22.534586,6.35,1.6666691,25.044418,-400.55722,3.0517579e-06,0.38672772
-762.96094,46371,7.005596,16.662376,0.69991326,20,,8.663444,-905.6531,0.031473946,0.016512547,6580,9.99999,35.84753,0.55139697,329,437.75203227996826,374841.6,56.968713858115926,[-1.479  1.049 -0.998  0.106 -3.825],-2.4160829,-25.830605,6.7,2.873002,30.96627,-547.8593,-3.4332274e-06,0.74204737
-887.5769,46503,6.9614716,18.386484,0.9709682,20,,1.0081832,-909.53265,0.013251161,0.5915178,6600,9.999998,1.0730181,0.11457609,330,438.96307468414307,10061.498,55.97285610805098,[-1.484  1.048 -1.023  0.096 -3.835],-2.4304357,-15.136288,6.6,1.128298,41.08788,-765.49945,4.7683716e-06,0.11250535
-909.19763,46640,7.0726757,16.01199,0.9893996,20,,1.0434413,-917.4293,0.013837133,0.5311465,6620,9.999981,1.0994469,0.11742299,331,440.09826374053955,36044.336,58.47384447842846,[-1.493  1.046 -1.018  0.097 -3.849],-2.4312181,-17.584114,6.85,1.4079728,47.706455,-781.9609,9.536743e-07,0.23216654
-804.43896,46767,6.841379,21.80409,0.77981335,20,,3.2021308,-923.7017,0.018538004,0.12028334,6640,9.999981,8.527658,0.21074499,332,441.0595724582672,335121.78,53.471323358558244,[-1.493  1.048 -1.02   0.094 -3.85 ],-2.430009,-22.406929,6.35,3.3685007,79.14186,-609.2741,2.4795531e-06,0.7108923
-477.51917,46907,7.130933,25.041796,0.33538932,20,,8.503831,-923.63586,0.032658026,0.03571443,6660,9.999896,35.171745,0.5282742,333,442.29985785484314,69087.64,59.95789630578393,[-1.494  1.048 -1.023  0.085 -3.849],-2.433333,-48.15982,7.0,2.349724,55.446774,-258.5027,-1.7166137e-06,0.3116997
-559.40204,47056,7.3076153,27.078808,0.4493448,20,,8.851175,-940.46246,0.033667065,0.022591982,6680,9.999989,52.33947,0.6576359,334,443.3937473297119,147546.92,64.47082135470373,[-1.49   1.049 -1.021  0.074 -3.852],-2.435038,-42.472588,7.45,6.054585,77.58984,-348.95215,3.8146973e-07,0.4653504
-736.3168,47188,6.959155,16.681696,0.6806927,20,,4.5177813,-909.37555,0.02275235,0.027545433,6700,9.999713,12.307799,0.29715204,335,444.5405578613281,143678.8,55.96426307050499,[-1.495  1.046 -1.026  0.064 -3.854],-2.4470203,-15.187542,6.6,2.397219,41.030155,-534.03326,-9.536743e-07,0.45510265
-794.39233,47329,7.1528244,14.67499,0.826111,20,,1.812658,-914.71234,0.01652171,0.06310639,6720,9.999958,3.0174096,0.14442624,336,445.8033678531647,428340.9,60.46355596576775,[-1.484  1.037 -1.021  0.06  -3.866],-2.4485676,-19.454292,7.05,3.5497823,36.720207,-656.019,1.1444092e-06,0.7762751
-776.60754,47464,7.0273867,11.929269,0.8317227,20,,1.231931,-900.7538,0.014802954,0.1379942,6740,9.999978,1.8013453,0.12779178,337,446.88060426712036,108049.31,57.46736365174346,[-1.483  1.038 -1.019  0.066 -3.868],-2.4522135,-16.674126,6.75,2.0000358,21.179665,-656.5218,-3.8146973e-07,0.39693692
-780.2937,47615,7.3433304,20.503468,0.7796477,20,,3.804996,-919.55817,0.02248891,0.040990815,6760,9.999931,24.81243,0.32164815,338,448.38435769081116,228680.47,65.47081336418142,[-1.484  1.014 -1.017  0.082 -3.871],-2.4497027,-33.793495,7.55,2.0107918,32.145973,-618.9316,-3.8146973e-06,0.5760255
-892.7719,47751,7.0498514,16.92882,0.97578126,20,,1.0141845,-911.99725,0.013655536,0.694363,6780,9.999951,1.0323458,0.11629924,339,449.4383008480072,12261.592,57.96932790196197,[-1.481  1.023 -1.016  0.084 -3.869],-2.4551597,-17.066452,6.8,1.2515215,39.13752,-770.91534,-1.5258789e-06,0.1365494
-814.72546,47888,7.070469,21.719124,0.8141594,20,,3.2112384,-921.9707,0.020328222,0.0639846,6800,9.999998,8.796946,0.21472283,340,450.6048047542572,334231.28,58.466350779886646,[-1.476  1.024 -1.017  0.082 -3.874],-2.45807,-27.150692,6.85,2.4647524,56.777763,-639.6621,-1.5258789e-06,0.7131477
-790.27686,48019,6.935232,16.507372,0.7798601,20,,3.1026537,-903.58484,0.01881032,0.008714052,6820,9.999975,14.422756,0.23059256,341,451.70417523384094,126187.42,55.462806546739,[-1.467  1.022 -1.009  0.075 -3.877],-2.4587388,-34.20851,6.55,2.7794042,32.320744,-611.9292,1.7166137e-06,0.43179047
-812.07745,48149,6.9134398,17.72758,0.7777329,20,,5.3266644,-912.87744,0.024196023,0.0035992137,6840,9.999972,20.869408,0.34244326,342,452.8301885128021,203648.77,54.96859306445189,[-1.468  1.025 -1.008  0.081 -3.878],-2.4584312,-23.922718,6.5,2.404251,51.055443,-609.8706,-9.536743e-07,0.5510008
-797.86383,48284,7.0266647,16.751522,0.77747774,20,,3.7156148,-916.1141,0.020827904,0.055717222,6860,9.999992,14.367881,0.25487348,343,454.00016355514526,213603.12,57.46496460752938,[-1.469  1.03  -1.01   0.087 -3.877],-2.4577587,-16.595509,6.75,2.3177445,48.568104,-613.4484,3.4332274e-06,0.5515639
-772.25073,48449,7.5656366,32.83227,0.68530315,20,,4.0144367,-949.6825,0.026563266,0.09610282,6880,9.999995,12.998923,0.27235517,344,455.1954839229584,358613.22,72.45822943933265,[-1.466  1.028 -1.009  0.08  -3.877],-2.4544072,-30.279598,8.25,2.940032,78.784615,-546.2098,4.7683716e-06,0.69737226
-801.5988,48593,7.212206,18.771246,0.81883997,20,,1.8229196,-925.6358,0.016818946,0.15498063,6900,9.9999695,3.4650946,0.14669032,345,456.65921568870544,420295.22,61.96383351316721,[-1.471  1.034 -1.024  0.067 -3.873],-2.4557292,-20.816906,7.2,3.566666,53.36949,-652.5096,-1.5258789e-06,0.76258576
-697.46155,48737,7.2124844,19.985088,0.6137636,20,,8.090737,-925.6739,0.031530127,0.016516034,6920,9.999987,44.113678,0.6303799,346,457.7988109588623,133590.88,61.964892768857865,[-1.475  1.032 -1.029  0.063 -3.875],-2.455989,-30.491737,7.2,1.9431317,53.41313,-478.9458,3.0517579e-06,0.45625374
-672.8828,48880,7.191189,19.742844,0.57195586,20,,4.7649994,-920.56445,0.024271984,0.031173471,6940,9.999996,14.344239,0.30969033,347,459.02351236343384,110325.66,61.458476675389946,[-1.475  1.032 -1.03   0.052 -3.875],-2.4556475,-30.035915,7.15,1.689295,44.8729,-449.1963,2.861023e-06,0.399036
-769.41205,49023,7.1926117,26.383286,0.7372464,20,,2.4105504,-937.5687,0.021942401,0.0595288,6960,10.0,5.5320196,0.20999536,348,460.3483729362488,237138.3,61.463585933237326,[-1.476  1.035 -1.031  0.058 -3.875],-2.4668624,-39.655712,7.15,2.3872633,80.38627,-585.5019,-1.9073487e-07,0.58155113
-686.4282,49163,7.1351748,26.08943,0.60723644,20,,5.1143785,-939.82416,0.024620663,0.03831965,6980,9.999999,17.505676,0.33712858,349,461.6660635471344,169944.61,59.97310765835397,[-1.502  1.036 -1.06   0.065 -3.886],-2.467223,-18.729462,7.0,2.3489175,90.36099,-473.5737,1.5258789e-06,0.5103397
-893.5902,49293,6.9146414,15.534558,0.97240996,20,,1.1165512,-912.8948,0.013361962,0.50019747,7000,9.99997,1.2440004,0.11654786,350,462.9258089065552,80210.27,54.97248586970411,[-1.501  1.034 -1.059  0.057 -3.886],-2.467545,-14.253246,6.5,2.1077945,51.010933,-764.56976,2.2888185e-06,0.34667075
-502.0797,49430,7.070307,27.049276,0.34241295,20,,12.273084,-934.3488,0.041228596,0.03351197,7020,9.999989,58.478172,0.8396125,351,464.0290777683258,58750.055,58.465754749045615,[-1.497  1.033 -1.055  0.06  -3.887],-2.4728208,-46.682693,6.85,3.7270093,83.2514,-257.65884,3.8146973e-06,0.31517452
-553.296,49569,7.113781,17.616817,0.44428745,20,,8.783339,-918.5546,0.03307801,0.049886283,7040,9.999947,27.140274,0.5301145,352,465.2862515449524,124358.04,59.47020410023932,[-1.495  1.014 -1.043  0.086 -3.892],-2.4795527,-18.48257,6.95,5.477231,46.71525,-341.99564,1.5258789e-06,0.44419736
-790.97876,49701,6.958892,25.494152,0.72351277,20,,3.3838353,-927.26105,0.019645108,0.058378454,7060,9.999963,19.737278,0.27008423,353,466.9573588371277,130709.57,55.96422310012681,[-1.491  1.023 -1.044  0.068 -3.898],-2.479657,-34.474636,6.6,1.9000705,76.8106,-568.464,-3.6239624e-06,0.4417885
-840.4563,49840,7.113263,17.25754,0.88865525,20,,1.6679859,-908.63855,0.016629362,0.15359442,7080,9.999923,5.0108967,0.15018778,354,468.1086769104004,151268.55,59.468322266482616,[-1.491  1.021 -1.046  0.061 -3.899],-2.4794307,-28.19387,6.95,2.3279347,28.603508,-702.6435,-7.6293946e-07,0.4780543
-590.5015,49978,7.09435,18.292852,0.473875,20,,10.621948,-913.28204,0.036835585,0.026710946,7100,9.999999,67.32414,0.8146256,355,469.3533113002777,151863.2,58.97550756843559,[-1.493  1.035 -1.057  0.055 -3.898],-2.4794118,-17.982044,6.9,1.6983559,38.23275,-367.951,-5.722046e-07,0.4749787
-854.165,50113,7.0271425,19.74102,0.90283513,20,,1.1840036,-916.1925,0.01437637,0.25910774,7120,9.999974,2.26639,0.12467581,356,470.33572816848755,48882.75,57.46652477871148,[-1.492  1.03  -1.057  0.047 -3.898],-2.4793236,-36.047947,6.75,2.0070658,48.6696,-712.4865,1.7166137e-06,0.26782897
-705.599,50244,6.9386168,15.1039,0.69959676,20,,4.187117,-903.719,0.022288984,0.06745832,7140,9.9999895,20.128826,0.29073304,357,471.4605281352997,247298.64,55.473935832474,[-1.491  1.017 -1.057  0.055 -3.898],-2.467121,-24.448528,6.55,2.7151935,32.357094,-544.8633,3.8146973e-07,0.61881536
-758.93164,50396,7.3584747,21.721714,0.7296758,20,,3.6595502,-933.4818,0.022714734,0.095384315,7160,9.999907,7.60448,0.2256021,358,472.9051048755646,328521.78,65.96184753383463,[-1.508  0.988 -1.064  0.086 -3.886],-2.466859,-34.232803,7.6,2.594444,58.524837,-578.2286,2.670288e-06,0.6968192
-821.2654,50552,7.425418,26.54112,0.80689013,20,,1.9660143,-943.0198,0.018551508,0.049247816,7180,9.9999895,4.3638587,0.15715852,359,474.38529920578003,373455.78,67.95908950823856,[-1.511  0.975 -1.063  0.104 -3.886],-2.4680378,-35.95245,7.8,6.1353354,74.18837,-648.7012,5.340576e-06,0.71929085
-721.02856,50691,7.1133604,19.734324,0.6635294,20,,4.5616546,-918.58057,0.023135554,0.0179476,7200,9.999997,12.69827,0.290076,360,475.3905072212219,245329.45,59.4689151275697,[-1.513  0.977 -1.065  0.109 -3.887],-2.4674523,-28.142036,6.95,2.445355,46.779293,-521.98285,7.6293946e-07,0.59613854
-734.10754,50840,7.305853,26.260244,0.6261046,20,,5.964661,-936.4739,0.027478086,0.048485283,7220,9.999979,29.966753,0.4240432,361,476.8460650444031,113398.0,64.46422589481311,[-1.514  0.975 -1.067  0.102 -3.886],-2.4674637,-52.37727,7.45,5.708215,68.784454,-495.663,-4.3869018e-06,0.40294492
-849.629,50982,7.174135,18.845888,0.8483085,20,,2.8565793,-924.68805,0.019570684,0.09832888,7240,9.999989,6.765353,0.19946662,362,478.1850004196167,316605.3,60.96814294836845,[-1.519  0.976 -1.074  0.092 -3.886],-2.469991,-19.876637,7.1,3.2971864,54.248074,-671.08905,1.9073487e-07,0.6727713
-665.21497,51127,7.229352,20.57339,0.54949754,20,,5.8416944,-926.05945,0.027688125,0.053702913,7260,9.999934,13.84844,0.34674522,363,479.3290717601776,178639.0,62.45615730262481,[-1.514  0.977 -1.07   0.082 -3.889],-2.47052,-21.233578,7.25,5.00411,52.889053,-429.86026,-3.0517579e-06,0.51165605
-771.91003,51280,7.376627,27.849266,0.7113617,20,,5.031845,-938.15436,0.027667478,0.027078662,7280,9.999966,17.092459,0.32824892,364,480.72706508636475,224664.42,66.46546222720369,[-1.515  0.986 -1.081  0.066 -3.889],-2.4638634,-44.329975,7.65,3.641997,66.94539,-557.4329,-3.2424928e-06,0.59325707
-650.58496,51409,6.890416,12.484939,0.5922688,20,,3.0831695,-902.23755,0.018734425,0.09737846,7300,9.999948,12.301093,0.21279801,365,481.9824185371399,122562.234,54.47142223492957,[-1.505  1.003 -1.082  0.043 -3.883],-2.4656372,-23.518211,6.45,2.0947976,33.186127,-459.69955,1.9073487e-07,0.42924842
-640.96094,51562,7.374818,25.28252,0.53813875,20,,5.448036,-941.8806,0.027648836,0.006303818,7320,9.999978,14.231543,0.32755125,366,483.23898577690125,223811.95,66.4585975359789,[-1.509  1.001 -1.085  0.053 -3.885],-2.4646187,-24.877205,7.65,2.1190848,75.57329,-421.59726,4.9591063e-06,0.581822
-729.67834,51710,7.286949,30.15221,0.59812385,20,,7.29634,-943.71936,0.030621205,0.057401814,7340,9.99988,25.527111,0.4649024,367,484.59797716140747,165924.2,63.96126660231791,[-1.508  1.009 -1.092  0.038 -3.884],-2.4586637,-22.394413,7.4,2.9073746,86.75464,-468.21738,1.9073487e-07,0.5054105
-730.60254,51860,7.3249683,23.68371,0.6346862,20,,4.9251666,-940.76416,0.025222057,0.045579873,7360,9.9999695,27.96565,0.36369783,368,485.7511475086212,176457.77,64.96852125276129,[-1.508  1.008 -1.097  0.03  -3.878],-2.4589036,-23.515774,7.5,2.2258458,77.00758,-501.00558,-7.6293946e-07,0.5048393
-821.5591,52007,7.2700787,23.554543,0.82624733,20,,1.9982567,-939.4486,0.018848615,0.01853395,7380,9.99999,6.621273,0.17878813,369,487.0871889591217,114892.555,63.46750761357598,[-1.507  1.011 -1.095  0.037 -3.878],-2.454422,-31.826199,7.35,2.1184864,78.42946,-655.0952,-1.7166137e-06,0.4158842
-785.1383,52151,7.210764,20.900356,0.79007334,20,,1.6681465,-929.9044,0.01651991,0.058226563,7400,9.999983,3.2606115,0.14329284,370,488.72874665260315,243862.89,61.95869019458504,[-1.505  0.996 -1.078  0.042 -3.873],-2.4545093,-20.762627,7.2,2.696138,62.225582,-625.1608,-1.7166137e-06,0.60260326
-559.6215,52293,7.1743917,16.055315,0.47276655,20,,5.2068176,-910.23816,0.025080591,0.0065899426,7420,9.999999,14.760197,0.3156407,371,489.75468397140503,210231.81,60.9690799835019,[-1.505  0.999 -1.077  0.045 -3.873],-2.454025,-19.912506,7.1,2.9285922,27.11589,-366.969,1.9073487e-07,0.54892284
-824.18726,52431,7.0919065,19.57289,0.8240453,20,,1.6191355,-922.5121,0.016639233,0.10504399,7440,9.9999895,4.5195184,0.15103684,372,490.9806218147278,119667.07,58.96704315799717,[-1.506  1.006 -1.084  0.031 -3.873],-2.4606159,-17.96225,6.9,1.7880216,56.190674,-651.60266,1.7166137e-06,0.4208479
-844.6721,52561,6.91352,20.220978,0.8739318,20,,1.6159623,-921.7457,0.014916874,0.041471284,7460,9.999923,3.1215498,0.1350307,373,492.2745113372803,212775.22,54.96868925273567,[-1.515  1.017 -1.093  0.026 -3.88 ],-2.460616,-14.159203,6.5,2.1422048,68.82919,-687.02826,-5.722046e-07,0.5629291
-731.39374,52732,7.650964,28.828238,0.5813747,20,,8.503183,-961.1818,0.035534196,0.00285937,7480,9.999997,52.17566,0.644088,374,493.3722975254059,124652.13,75.45785724522494,[-1.517  1.017 -1.094  0.021 -3.88 ],-2.4611614,-33.17409,8.55,3.355414,101.21799,-460.99142,3.2424928e-06,0.42418143
-689.7927,52869,7.073188,16.360962,0.58513284,20,,10.234984,-912.66736,0.03567352,0.040761027,7500,9.999978,52.52919,0.7419284,375,494.77166271209717,169581.72,58.47559391315532,[-1.517  1.015 -1.096  0.012 -3.88 ],-2.4631345,-17.544266,6.85,2.8597202,38.64273,-453.2534,3.4332274e-06,0.51347655
-938.04626,53033,7.55099,29.989698,0.9692427,20,,1.0450456,-959.5189,0.016678246,0.6205107,7520,9.999988,1.2695312,0.12925194,376,495.99969601631165,19328.246,71.95901567131297,[-1.516  1.016 -1.093  0.024 -3.882],-2.4627087,-29.871162,8.2,1.3044695,104.55341,-778.7771,5.722046e-07,0.15082806
-789.2644,53158,6.7917595,16.612993,0.8114145,20,,3.032692,-899.3044,0.017976167,0.043535925,7540,9.999964,8.247519,0.19484395,377,497.09144473075867,439351.38,52.47412668768991,[-1.515  1.021 -1.097  0.02  -3.882],-2.4623857,-21.563663,6.25,2.6599903,35.235542,-634.63605,2.670288e-06,0.8045539
-598.1501,53291,6.9827604,14.106804,0.47437978,20,,9.580333,-904.952,0.0340639,0.044126578,7560,9.99998,34.616688,0.58937913,378,498.3258581161499,152656.55,56.46761506759128,[-1.519  1.017 -1.1    0.014 -3.881],-2.462712,-15.682957,6.65,1.9380879,31.39228,-365.39297,-2.670288e-06,0.48544395
-776.8465,53444,7.375634,18.735563,0.73097515,20,,6.414354,-920.19885,0.02899215,0.03533463,7580,9.999976,22.77964,0.42124027,379,499.40052127838135,432902.44,66.46170561718355,[-1.519  1.015 -1.1    0.005 -3.882],-2.4615057,-25.042038,7.65,3.7136786,31.1809,-578.56366,3.2424928e-06,0.79382163
-729.3418,53584,7.134081,20.97418,0.65648,20,,6.208014,-927.9772,0.027451782,0.0036517498,7600,9.999973,26.631454,0.41464254,380,500.57136249542236,183639.3,59.96918936536158,[-1.527  1.019 -1.111 -0.007 -3.88 ],-2.4615028,-18.863632,7.0,1.9841805,64.18863,-514.96155,5.722046e-07,0.5231905
-727.2063,53741,7.4437475,19.595938,0.5787747,20,,10.957937,-931.0341,0.03964283,0.026682774,7620,9.999993,28.396214,0.61329406,381,501.6963310241699,365418.03,68.46668120676631,[-1.528e+00  1.024e+00 -1.111e+00 -1.027e-03 -3.880e+00],-2.459468,-26.90184,7.85,2.8904283,47.26599,-456.98584,5.722046e-06,0.71794105
-888.3667,53889,7.286933,15.237996,0.96242225,20,,1.0064977,-918.08044,0.01486862,0.7707605,7640,9.999959,1.0129452,0.12131301,382,503.1254606246948,6315.984,63.96149863470922,[-1.527  1.016 -1.103  0.016 -3.878],-2.461105,-22.748825,7.4,1.1377747,33.42461,-766.5123,1.9073486e-06,0.09267875
-768.44305,54023,7.005987,21.105713,0.7193066,20,,2.774666,-928.52997,0.01841665,0.05878038,7660,9.99988,10.742883,0.1965566,383,504.36318349838257,181059.88,56.969653999589674,[-1.531  1.014 -1.108  0.018 -3.88 ],-2.4613645,-25.746496,6.7,1.729445,75.745766,-567.35455,-2.4795531e-06,0.5110481
-782.813,54190,7.5961866,27.814579,0.7679075,20,,1.7946018,-942.50464,0.022137119,0.18840083,7680,9.999993,3.9372056,0.1857299,384,505.5152995586395,77052.46,73.46404761820035,[-1.53   1.012 -1.108  0.012 -3.88 ],-2.4626505,-31.375305,8.35,2.6819084,60.473022,-615.5417,-4.7683716e-06,0.3294474
-781.83746,54345,7.4130116,27.22033,0.7809517,20,,2.2819302,-930.6293,0.019429663,0.025922637,7700,9.999998,4.0936184,0.16734831,385,506.9521322250366,691033.5,67.4754084882787,[-1.553  1.013 -1.144  0.018 -3.882],-2.4953616,-55.184654,7.75,4.7841716,48.414696,-624.35895,-3.8146973e-06,0.9790346
-718.026,54484,7.114292,19.526323,0.6506243,20,,5.6158876,-913.8285,0.025721427,0.071158335,7720,10.0,30.89163,0.42358243,386,508.22687435150146,226401.3,59.472164919292574,[-1.562  1.012 -1.174  0.013 -3.914],-2.4958344,-18.433983,6.95,2.0981045,37.772938,-511.87286,-1.9073486e-06,0.57146937
-736.1156,54624,7.1349897,14.553417,0.7208977,20,,2.2050533,-909.1981,0.021841552,0.09441049,7740,9.999972,6.291707,0.22441317,387,509.3045241832733,137505.72,59.97236766399999,[-1.562  1.015 -1.173  0.02  -3.915],-2.4901695,-19.009388,7.0,3.0057197,28.067142,-570.4455,-7.6293946e-07,0.44645128
-657.6433,54761,7.070963,15.06992,0.5612464,20,,10.457043,-907.44653,0.036274854,0.011085756,7760,9.999922,62.37975,0.75995106,388,510.4405128955841,222795.22,58.46777714602899,[-1.536  1.001 -1.126  0.026 -3.909],-2.4904826,-37.081676,6.85,2.6285837,29.503616,-438.5074,-3.8146973e-06,0.57141936
-771.50085,54900,7.112917,15.020226,0.7870274,20,,2.2906775,-913.6763,0.017577024,0.05017151,7780,9.999935,4.816367,0.16171561,389,511.6556417942047,502268.53,59.46716343261246,[-1.533  1.004 -1.122  0.034 -3.909],-2.4883416,-18.521671,6.95,3.8586853,37.670044,-621.6654,1.7166137e-06,0.8516447
-723.58405,55027,6.8427258,11.29515,0.62030184,20,,9.458405,-900.80304,0.034467876,0.025073234,7800,9.999971,38.823277,0.60994023,390,512.7873249053955,426666.22,53.47556333755082,[-1.541  1.006 -1.131  0.027 -3.907],-2.5150619,-12.901943,6.35,4.532988,34.20886,-482.46298,-2.0980835e-06,0.79485554
-639.5979,55179,7.3604517,24.835436,0.49045792,20,,6.2542334,-941.6128,0.029676136,0.045163535,7820,9.999965,17.401073,0.36576113,391,514.0321760177612,208068.66,65.96958286437481,[-1.505  0.992 -1.085  0.044 -3.934],-2.5147243,-24.460003,7.6,2.5836565,76.08266,-381.7113,-5.1498414e-06,0.562821
-743.5307,55335,7.4258404,21.402613,0.6477678,20,,7.6585402,-926.13184,0.040487617,0.02419847,7840,9.999954,22.123371,0.5074243,392,515.2584347724915,325271.9,67.960589709973,[-1.503  1.01  -1.096  0.02  -3.934],-2.5325303,-26.386913,7.8,4.802689,38.85723,-515.688,4.7683716e-06,0.67939204
-509.49475,55472,7.071327,18.954826,0.39562383,20,,7.1823907,-917.4236,0.029154427,0.009132322,7860,9.999987,20.26649,0.4463379,393,516.5520851612091,100619.97,58.469242878572956,[-1.551  1.015 -1.114  0.027 -3.951],-2.5342536,-17.494663,6.85,2.3192842,47.76169,-303.2816,-5.722046e-07,0.39022216
-709.98883,55610,7.090852,15.724176,0.6637518,20,,4.3303423,-907.9791,0.023032034,0.02956864,7880,9.999955,17.964249,0.29373616,394,518.1256461143494,178815.77,58.96328656157688,[-1.55   1.012 -1.108  0.04  -3.953],-2.5335252,-18.034344,6.9,1.7323903,29.035152,-523.63617,-7.6293946e-07,0.5102834
-824.3231,55770,7.4889574,26.50481,0.80568427,20,,1.671385,-944.3013,0.020453516,0.06522321,7900,9.999938,5.994348,0.17880523,395,519.3960683345795,193210.56,69.95558538906558,[-1.543  1.013 -1.102  0.031 -3.952],-2.5466294,-28.11795,8.0,2.6958742,72.41045,-644.8791,3.4332274e-06,0.5236859
-742.9759,55919,7.306637,22.467514,0.7036608,20,,3.9482493,-928.0414,0.023077227,0.033580314,7920,9.999899,12.620828,0.2710294,396,520.5611844062805,264163.38,64.46684460021916,[-1.553  0.986 -1.111  0.054 -3.966],-2.5467057,-42.59777,7.45,2.6316845,51.131874,-557.9442,3.6239624e-06,0.61711544
-753.2311,56067,7.288274,13.082094,0.69065845,20,,5.4253016,-913.0187,0.026274458,0.01763741,7940,9.999976,22.805935,0.36379772,397,521.8600409030914,198733.95,63.96652790917356,[-1.552  0.978 -1.108  0.052 -3.966],-2.5466504,-22.780167,7.4,2.660113,24.255016,-545.33923,2.0980835e-06,0.5404609
-824.14484,56212,7.229616,21.399082,0.82903045,20,,1.9036236,-921.5643,0.017445097,0.074757904,7960,9.999968,5.0756345,0.1588105,398,522.94491314888,125610.04,62.45723866868305,[-1.553  0.981 -1.109  0.058 -3.966],-2.5493314,-40.725952,7.25,1.931527,43.998093,-658.82404,-4.9591063e-06,0.41966397
-813.66113,56372,7.490223,19.557798,0.7622286,20,,6.762038,-927.4147,0.031609364,0.012789352,7980,9.999973,19.27875,0.39441568,399,524.1709954738617,542840.9,69.96078817928841,[-1.562  0.97  -1.117  0.063 -3.968],-2.5444322,-28.300518,8.0,3.8804626,36.911766,-604.3606,1.9073487e-07,0.8825987
-612.31903,56523,7.3412266,18.117857,0.52479666,20,,6.5653243,-919.4174,0.02941322,0.0047609247,8000,9.999998,18.670452,0.39862773,400,525.455215215683,261987.08,65.4631250653181,[-1.563  0.984 -1.13   0.044 -3.963],-2.5451808,-24.110565,7.55,2.9238548,32.086586,-408.85147,-1.7166137e-06,0.6335156
-689.4701,56656,6.983512,18.132654,0.6376723,20,,4.4814553,-914.9394,0.022729322,0.029261038,8020,9.999974,13.014016,0.28927383,401,526.6556603908539,259514.58,56.4700899887285,[-1.564  0.986 -1.13   0.051 -3.964],-2.5521834,-25.3461,6.65,3.1491575,49.647186,-494.82413,-1.5258789e-06,0.6364164
-689.2675,56807,7.3413944,19.479542,0.64094156,20,,5.151409,-928.7688,0.025868125,0.028943643,8040,9.999994,16.786728,0.31875044,402,527.7720992565155,337758.25,65.46374678372948,[-1.563  0.995 -1.134  0.053 -3.971],-2.5505211,-24.0937,7.55,2.7248406,50.114864,-505.38852,3.2424928e-06,0.7070383
-679.9257,56953,7.2523947,18.640446,0.5524872,20,,9.42481,-926.6803,0.03510036,0.010452859,8060,9.999999,53.92122,0.6950331,403,529.4065618515015,144458.3,62.971236489851734,[-1.561  0.987 -1.126  0.067 -3.969],-2.5507963,-21.749367,7.3,2.5124297,52.428345,-432.52206,3.4332274e-06,0.45866272
-801.11786,57087,7.005824,23.757208,0.74800223,20,,3.199825,-928.5911,0.01936335,0.112578966,8080,9.999988,14.844309,0.25045773,404,530.6405327320099,111405.0,56.96946778950384,[-1.56   0.984 -1.127  0.06  -3.97 ],-2.5510886,-35.476383,6.7,1.8308445,75.84947,-587.4693,-1.9073486e-06,0.40554386
-891.18005,57218,6.9378138,19.432392,0.9695035,20,,1.0191028,-913.64325,0.013250421,0.7339093,8100,9.999969,1.1004252,0.11502816,405,531.72971367836,4501.5986,55.47123767336127,[-1.56   0.969 -1.14   0.064 -3.97 ],-2.5499706,-34.15266,6.55,1.1911502,50.535645,-762.79486,1.9073486e-06,0.08340743
-770.6162,57352,7.0041695,16.09778,0.7579496,20,,3.775034,-910.6689,0.021787222,0.054879244,8120,9.999996,7.832475,0.22951712,406,532.9921717643738,686904.44,56.96395143210325,[-1.567  0.972 -1.145  0.062 -3.969],-2.5373375,-35.63818,6.7,4.707429,40.00747,-595.7148,6.4849855e-06,1.009496
-907.1191,57517,7.5651026,24.339243,0.9599916,20,,1.0337683,-937.72797,0.01678712,0.7592114,8140,9.99998,1.1500258,0.129655,407,534.3061895370483,10949.031,72.45596050835421,[-1.561  0.989 -1.155  0.042 -3.956],-2.536455,-40.25403,8.25,1.4662311,52.461044,-769.1503,3.2424928e-06,0.13006087
-648.8275,57668,7.341073,20.610977,0.5057537,20,,7.700902,-928.78,0.033694714,0.038400903,8160,9.999976,40.101055,0.5297411,408,535.4797897338867,226655.95,65.46246426068494,[-1.565  0.993 -1.159  0.039 -3.955],-2.552494,-24.056686,7.55,3.5024035,50.144814,-396.62067,6.866455e-06,0.57227415
-636.74255,57805,7.0702267,15.910488,0.59154296,20,,2.9610476,-921.8406,0.019171888,0.026519634,8180,9.999981,5.7089605,0.19136177,409,536.8882548809052,303940.78,58.465463525062454,[-1.578  1.004 -1.171  0.022 -3.971],-2.5529797,-17.55618,6.85,3.6843498,56.602123,-462.72665,-9.536743e-07,0.66382074
