Iteration,InitialReturnMean,InitialReturnStd,TimestepsSoFar,MeanD2w0t,EpThisIter,StdIW,EntropyCoefficient,EmpiricalD2,MaxIW,TimeElapsed,ReturnStepMaxmin,MinD2w0t,Weights,ReturnStepMax,EpisodesSoFar,EpLenMean,J_sample_variance,InitialReturnMin,MeanEntropy,MeanIW,EpRewMean,StdD2w0t,MaxD2w0t,InitialReturnMax,ReturnMeanIW,MinIW,Bound,InitialBound
485,1.5258789e-06,11.799072,248662,0.03423991,100,0.94018304,,11.19118,4.68185,3727.5870637893677,6.2808228,,[-2.024  0.645 -1.87   1.561 -4.03 ],9.999973,48500,5.39,529574.7,-33.084892,-2.6125457,0.69155914,43.87674617312029,0.73634446,62.373238,43.392754,-525.2194,0.0048905206,-647.2124,-817.7073
486,2.5177003e-06,14.0790615,249195,0.048860826,100,1.3513781,,18.072739,9.031202,3732.7091937065125,6.2380323,,[-2.024  0.644 -1.872  1.552 -4.032],9.999982,48600,5.33,1104250.8,-22.588892,-2.6115608,0.7296343,43.274304407235505,1.4007441,150.21281,53.06379,-553.957,0.0041288096,-681.89606,-818.4704
487,9.155273e-07,11.669957,249709,0.03233683,100,1.1215901,,10.512371,9.11674,3737.957996606827,6.099844,,[-2.035  0.627 -1.863  1.575 -4.031],9.999996,48700,5.14,756771.5,-30.675592,-2.6141975,0.82529986,41.376587404036215,0.6750099,55.557945,45.813015,-625.5605,0.00052371866,-737.90674,-811.12463
488,5.340576e-07,10.936128,250236,0.034311034,100,0.82421666,,11.37889,6.762994,3742.5155262947083,6.1963825,,[-2.034  0.626 -1.866  1.586 -4.033],9.999998,48800,5.27,410684.7,-22.05368,-2.6150362,0.66448283,42.67746509672961,0.7386861,53.39593,35.2422,-503.12613,0.002856951,-639.23364,-812.2269
489,1.2969971e-06,12.943728,250750,0.014526054,100,0.8922819,,2.2372005,5.881484,3748.740453481674,6.099249,,[-2.035  0.628 -1.864  1.594 -4.034],9.999983,48900,5.14,473184.28,-20.772446,-2.6016116,0.8938858,41.37502779523697,0.15675916,5.642315,63.92399,-677.93915,0.025557064,-761.3587,-815.53253
490,-6.294251e-07,13.64044,251283,0.018236335,100,1.1126101,,3.9770997,9.489638,3755.1555893421173,6.238906,,[-2.054  0.602 -1.867  1.619 -4.021],9.999991,49000,5.33,764780.94,-22.587442,-2.6035619,0.8209067,43.276661994503904,0.2476279,15.142856,53.114594,-626.98224,0.038893662,-722.1372,-818.50543
491,-5.340576e-07,12.943993,251791,0.021684619,100,0.8974527,,5.9909053,5.832385,3761.7387495040894,6.053815,,[-2.054  0.596 -1.867  1.616 -4.023],9.999965,49100,5.08,479519.44,-30.083286,-2.5939844,0.84629154,40.776602311600584,0.4323904,58.68855,37.104496,-639.8666,0.01446971,-747.13586,-807.0007
492,-2.7275084e-06,11.456058,252322,0.05184814,100,1.1169852,,19.203375,10.545843,3769.6837754249573,6.2252254,,[-2.062  0.591 -1.885  1.611 -4.013],9.99999,49200,5.31,752418.75,-22.407972,-2.5947385,0.7038703,43.07795256579913,1.3904926,157.29553,34.867237,-533.1183,0.0031599146,-653.75824,-813.27997
493,1.5258789e-07,11.958072,252838,0.010395008,100,0.15040065,,1.018513,1.8761426,3779.2923831939697,6.116064,,[-2.049  0.623 -1.886  1.578 -4.014],9.999992,49300,5.16,13873.698,-20.983913,-2.5939965,0.98845303,41.579423413916636,0.1018005,1.0708088,36.35581,-750.90356,0.6204366,-801.0061,-809.30725
494,2.5367738e-06,12.825647,253355,0.036975,100,0.94082284,,12.891706,31.305431,3785.782495498657,6.122118,,[-2.047  0.621 -1.882  1.578 -4.013],9.999956,49400,5.17,516300.72,-40.933746,-2.5927765,0.77277255,41.675561063428525,0.92078954,82.72506,45.467957,-583.4394,0.01165007,-710.5155,-811.9553
495,-2.9373168e-06,13.3030815,253877,0.015137484,100,0.76972854,,2.8145556,6.817184,3791.148190021515,6.1595726,,[-2.048  0.625 -1.889  1.565 -4.012],9.999971,49500,5.22,353651.9,-21.539679,-2.5935495,0.8556061,42.17641207801308,0.1811684,11.698155,44.958836,-649.31866,0.036930606,-739.1411,-813.341
496,-4.7683716e-07,12.1540985,254396,0.014599468,100,0.5531907,,1.5576148,3.7551787,3795.6704366207123,6.1376543,,[-2.048  0.623 -1.89   1.56  -4.012],9.999993,49600,5.19,182325.39,-21.267025,-2.6066446,0.9042097,41.877197455678576,0.15326785,4.588855,36.095375,-688.02875,0.0966046,-751.96155,-810.0955
497,-7.8201293e-07,13.907789,254912,0.010512339,100,0.2520992,,1.0559247,1.9230437,3803.063378095627,6.115531,,[-1.982  0.639 -1.868  1.544 -4.026],9.999988,49700,5.16,37932.965,-30.841648,-2.610547,0.9773538,41.57803574665605,0.10297495,1.121811,54.75305,-742.2364,0.5210348,-797.7598,-814.0164
498,2.2888183e-07,13.926903,255425,0.0121425465,100,0.48541352,,1.3963755,2.7386625,3811.1043264865875,6.0919113,,[-1.972  0.635 -1.866  1.548 -4.03 ],9.999996,49800,5.13,140411.5,-30.545902,-2.6200597,0.9159769,41.27574479980343,0.12276281,2.8579078,45.85358,-694.9122,0.06768557,-758.09534,-810.8584
499,1.7547608e-06,11.50609,255926,0.027834358,100,1.4730827,,8.778962,13.232932,3816.1696684360504,5.998996,,[-1.958  0.631 -1.846  1.546 -4.039],9.999998,49900,5.01,1263762.8,-19.543543,-2.6220207,0.85494673,40.07747968153551,0.5981273,60.96059,37.80542,-642.4365,0.011009697,-756.01996,-804.9356
