ReturnStepMax,MaxD2w0t,MeanD2w0t,InitialReturnMax,InitialReturnMin,J_sample_variance,EpThisIter,MeanIW,MinD2w0t,StdIW,MinIW,TimestepsSoFar,MeanEntropy,Iteration,StdD2w0t,Bound,MaxIW,ReturnMeanIW,InitialReturnStd,EmpiricalD2,InitialReturnMean,Weights,EpRewMean,EpLenMean,TimeElapsed,InitialBound,EpisodesSoFar,ReturnStepMaxmin
10.0,1.0,1.0,0.07336426,-0.17449951,0.0040217806,100,1.0,1.0,,1.0,18689487,-0.22884022,403,,-121.73194,1.0,-0.06216779,0.06309955,1.0,-5.7983398e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.712451131365,500.0,25757.221624851227,-121.73194,40300,0.015558243
10.0,1.0,1.0,0.070739746,-0.20465088,0.003179543,100,1.0,1.0,,1.0,18739487,-0.22884022,404,,-121.731384,1.0,-0.061609533,0.05610699,1.0,4.272461e-06,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.724008492095,500.0,25821.433345079422,-121.731384,40400,0.016417503
10.0,1.0,1.0,0.07824707,-0.20074463,0.0039577,100,1.0,1.0,,1.0,18789487,-0.22884022,405,,-121.73639,1.0,-0.06661057,0.06259567,1.0,-3.540039e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.707984387734,500.0,25885.91350054741,-121.73639,40500,0.018201828
10.0,1.0,1.0,0.0814209,-0.2401123,0.005097313,100,1.0,1.0,,1.0,18839487,-0.22884022,406,,-121.73587,1.0,-0.066090636,0.071048476,1.0,-4.5776367e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.702956744857,500.0,25950.519750595093,-121.73587,40600,0.018231392
10.0,1.0,1.0,0.08465576,-0.19470215,0.004735032,100,1.0,1.0,,1.0,18889487,-0.22884022,407,,-121.73681,1.0,-0.06703189,0.068469115,1.0,2.746582e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.700081643777,500.0,26015.422735214233,-121.73681,40700,0.016720772
10.0,1.0,1.0,0.06939697,-0.20581055,0.0037253054,100,1.0,1.0,,1.0,18939487,-0.22884022,408,,-121.726944,1.0,-0.05716707,0.060733963,1.0,5.493164e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.708030501097,500.0,26079.783204078674,-121.726944,40800,0.016132355
10.0,1.0,0.9989,0.12786865,-4.9782715,0.25708482,100,1.0,,1.4629535e-07,0.99999946,18989432,-0.22884022,409,0.0331489,-121.76252,1.0000006,-0.09274117,0.5044949,1.0,2.1972657e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4994.115188684012,499.45,26144.634854078293,-121.76252,40900,9.998899
10.0,1.0,1.0,0.0647583,-0.26470947,0.0039083026,100,1.0,1.0,,1.0,19039432,-0.22884022,410,,-121.725746,1.0,-0.055972084,0.062204715,1.0,2.746582e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.728882983975,500.0,26209.274102449417,-121.725746,41000,0.019833565
10.0,1.0,1.0,0.08404541,-0.21014404,0.004242102,100,1.0,1.0,,1.0,19089432,-0.22884022,411,,-121.73724,1.0,-0.06746317,0.06480155,1.0,4.333496e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.698196556794,500.0,26273.988273859024,-121.73724,41100,0.016501427
10.0,1.0,1.0,0.0770874,-0.1619873,0.004241656,100,1.0,1.0,,1.0,19139432,-0.22884022,412,,-121.730934,1.0,-0.061156154,0.064813115,1.0,1.586914e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.708517140382,500.0,26338.97746706009,-121.730934,41200,0.014433861
10.0,1.0,1.0,0.078430176,-0.25720215,0.0043521035,100,1.0,1.0,,1.0,19189432,-0.22884022,413,,-121.733345,1.0,-0.06356526,0.06564091,1.0,-7.6904296e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.709783463927,500.0,26403.753747701645,-121.733345,41300,0.018021584
10.0,1.0,1.0,0.08270264,-0.18084717,0.004655478,100,1.0,1.0,,1.0,19239432,-0.22884022,414,,-121.73818,1.0,-0.06840228,0.0678823,1.0,2.3193359e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.7101626896965,500.0,26468.658961057663,-121.73818,41400,0.015087128
10.0,1.0,1.0,0.08154297,-0.17663574,0.003987943,100,1.0,1.0,,1.0,19289432,-0.22884022,415,,-121.734215,1.0,-0.06443894,0.06284127,1.0,-2.8076172e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.698242067119,500.0,26533.409776687622,-121.734215,41500,0.01911354
10.0,1.0,1.0,0.07720947,-0.25219727,0.005130673,100,1.0,1.0,,1.0,19339432,-0.22884022,416,,-121.73561,1.0,-0.065833494,0.071275145,1.0,-3.234863e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.704329792073,500.0,26598.714326620102,-121.73561,41600,0.017375946
10.0,1.0,0.99908,0.10888672,-3.9672852,0.16362052,100,1.0,,,1.0,19389386,-0.22884022,417,0.030318538,-121.74529,1.0,-0.07551763,0.40248492,1.0,-5.859375e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4995.01943961233,499.54,26663.26152944565,-121.74529,41700,9.998915
10.0,1.0,1.0,0.08428955,-0.24926758,0.0055733924,100,1.0,1.0,,1.0,19439386,-0.22884022,418,,-121.734604,1.0,-0.06483038,0.07427217,1.0,-2.8686523e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.700755514778,500.0,26728.188767910004,-121.734604,41800,0.017760277
10.0,1.0,1.0,0.0814209,-0.21557617,0.0041891965,100,1.0,1.0,,1.0,19489386,-0.22884022,419,,-121.73382,1.0,-0.06404101,0.0643944,1.0,-7.3242186e-06,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4999.7030270916475,500.0,26792.77116918564,-121.73382,41900,0.017177582
10.0,1.0102608,0.99191594,9.918213,-973.51025,9537.887,100,0.99584013,,0.03949928,0.85929966,19538888,-0.22916959,420,0.0994986,-131.5172,1.1668774,-9.813865,97.84149,1.0034777,3.540039e-05,[ 7.789e-04  3.888e-01 -2.211e+00 -1.714e+00 -1.648e+00],4949.798805443207,495.02,26856.40938448906,-131.55106,42000,9.998833
10.0,1.0,1.0,0.0770874,-0.19055176,0.0037901353,100,1.0,1.0,,1.0,19588888,-0.22916959,421,,-121.73261,1.0,-0.062832385,0.061248753,1.0,-7.8125e-05,[ 2.499e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4999.720866958407,500.0,26921.11864042282,-121.73261,42100,0.017917633
10.0,1.0,1.0,0.07879639,-0.17980957,0.004622374,100,1.0,1.0,,1.0,19638888,-0.22916959,422,,-121.734535,1.0,-0.06476098,0.067653455,1.0,-1.2817382e-05,[ 2.499e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4999.706643281243,500.0,26985.59090924263,-121.734535,42200,0.015129089
10.0,1.0,1.0,0.083496094,-0.20135498,0.0052492293,100,1.0,1.0,,1.0,19688888,-0.22916959,423,,-121.73637,1.0,-0.066586405,0.07208715,1.0,3.601074e-05,[ 2.499e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4999.698792565842,500.0,27049.864236354828,-121.73637,42300,0.018467903
10.0,1.0,1.0,0.07952881,-0.19476318,0.0044090394,100,1.0,1.0,,1.0,19738888,-0.22916959,424,,-121.73612,1.0,-0.06634894,0.066064835,1.0,7.93457e-06,[ 2.499e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4999.712380640719,500.0,27114.409289598465,-121.73612,42400,0.015954971
10.0,1.000001,0.99002,10.007751,-983.39453,9864.71,100,0.99973935,,0.0026336948,0.9901158,19788389,-0.22908287,425,0.09939982,-131.64896,1.0125191,-9.979175,98.834885,1.0000001,1.2207031e-06,[ 2.499e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4949.716066642739,495.01,27178.42199730873,-131.6501,42500,9.998899
10.0,1.0,1.0,0.07989502,-0.16516113,0.0044095954,100,1.0,1.0,,1.0,19838389,-0.22908287,426,,-121.73551,1.0,-0.065731905,0.066071115,1.0,2.8686523e-05,[ 2.435e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4999.716300081328,500.0,27243.530806303024,-121.73551,42600,0.015889168
10.0,1.0,1.0,0.07141113,-0.19885254,0.0043751295,100,1.0,1.0,,1.0,19888389,-0.22908287,427,,-121.732635,1.0,-0.062859416,0.06581987,1.0,-0.00012023926,[ 2.435e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4999.705254386825,500.0,27308.291068792343,-121.732635,42700,0.01621437
10.0,1.0,1.0,0.072143555,-0.20855713,0.0039207786,100,1.0,1.0,,1.0,19938389,-0.22908287,428,,-121.730385,1.0,-0.060609996,0.06230307,1.0,-1.8920899e-05,[ 2.435e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4999.708697966049,500.0,27373.1087577343,-121.730385,42800,0.019268036
10.0,1.0,1.0,0.070129395,-0.22570801,0.003957241,100,1.0,1.0,,1.0,19988389,-0.22908287,429,,-121.72998,1.0,-0.060205907,0.06259111,1.0,-6.8359375e-05,[ 2.435e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4999.713881470183,500.0,27437.543790340424,-121.72998,42900,0.018473625
10.0,1.0,1.0,0.07678223,-0.1776123,0.0045109764,100,1.0,1.0,,1.0,20038389,-0.22908287,430,,-121.73353,1.0,-0.0637524,0.066814795,1.0,4.0283205e-05,[ 2.435e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4999.716791898608,500.0,27502.215661764145,-121.73353,43000,0.014993668
10.0,1.0337116,1.0045799,9.906372,-973.5222,8583.594,100,0.99322736,,0.11443852,0.60308975,20087891,-0.23214541,431,0.101102754,-131.16277,1.5323962,-9.304689,97.842674,1.0286264,-3.234863e-05,[ 2.435e-04  3.876e-01 -2.212e+00 -1.715e+00 -1.648e+00],4949.8216789547905,495.02,27566.114471435547,-131.54373,43100,9.998932
10.0,1.0,1.0,0.07751465,-0.27087402,0.004423515,100,1.0,1.0,,1.0,20137891,-0.23214541,432,,-121.7336,1.0,-0.06381943,0.06617316,1.0,5.6762696e-05,[ 5.286e-04  3.876e-01 -2.221e+00 -1.722e+00 -1.651e+00],4999.721001227505,500.0,27632.18594789505,-121.7336,43200,0.017023087
10.0,1.0,1.0,0.07775879,-0.1895752,0.0041075437,100,1.0,1.0,,1.0,20187891,-0.23214541,433,,-121.7381,1.0,-0.06831923,0.063772336,1.0,-5.4931643e-06,[ 5.286e-04  3.876e-01 -2.221e+00 -1.722e+00 -1.651e+00],4999.710064769231,500.0,27696.970356941223,-121.7381,43300,0.017156601
10.0,1.0,1.0,0.07495117,-0.17956543,0.0046348083,100,1.0,1.0,,1.0,20237891,-0.23214541,434,,-121.73272,1.0,-0.06294329,0.067746155,1.0,1.4648437e-05,[ 5.286e-04  3.876e-01 -2.221e+00 -1.722e+00 -1.651e+00],4999.714138701987,500.0,27761.689948797226,-121.73272,43400,0.015936852
10.0,1.0768001,0.9934426,10.265808,-983.14374,9867.868,100,0.9981201,,0.087934926,0.34938213,20287236,-0.23245615,435,0.1148355,-131.76817,1.3055263,-10.046606,98.841736,1.015748,3.7841797e-05,[ 5.286e-04  3.876e-01 -2.221e+00 -1.722e+00 -1.651e+00],4934.009098370453,493.45,27825.277439832687,-131.87918,43500,9.998463
10.0,1.0,1.0,0.08062744,-0.2489624,0.004733002,100,1.0,1.0,,1.0,20337236,-0.23245615,436,,-121.73748,1.0,-0.06770255,0.06845672,1.0,-2.4414062e-06,[ 0.002  0.387 -2.221 -1.722 -1.651],4999.710144141611,500.0,27890.44214606285,-121.73748,43600,0.016530037
10.0,1.0,1.0,0.07757568,-0.16705322,0.0040311716,100,1.0,1.0,,1.0,20387236,-0.23245615,437,,-121.73466,1.0,-0.06488249,0.06318136,1.0,7.3242186e-06,[ 0.002  0.387 -2.221 -1.722 -1.651],4999.7159233367875,500.0,27955.46720314026,-121.73466,43700,0.015397072
10.0,1.0,1.0,0.080566406,-0.21765137,0.004606444,100,1.0,1.0,,1.0,20437236,-0.23245615,438,,-121.73633,1.0,-0.06654832,0.06752756,1.0,2.6245118e-05,[ 0.002  0.387 -2.221 -1.722 -1.651],4999.710323439538,500.0,28020.054944992065,-121.73633,43800,0.016871452
10.0,1.0,1.0,0.07067871,-0.20214844,0.0037978836,100,1.0,1.0,,1.0,20487236,-0.23245615,439,,-121.72263,1.0,-0.052854627,0.06130624,1.0,3.173828e-05,[ 0.002  0.387 -2.221 -1.722 -1.651],4999.716774750311,500.0,28084.65367293358,-121.72263,43900,0.01613903
10.0,1.0,1.0,0.0715332,-0.20715332,0.0044340217,100,1.0,1.0,,1.0,20537236,-0.23245615,440,,-121.72996,1.0,-0.06018369,0.06625341,1.0,-2.746582e-05,[ 0.002  0.387 -2.221 -1.722 -1.651],4999.722799642902,500.0,28149.505266666412,-121.72996,44000,0.01982975
10.0,1.0,1.0,0.07775879,-0.21368408,0.003972302,100,1.0,1.0,,1.0,20587236,-0.23245615,441,,-121.7313,1.0,-0.061527245,0.062712006,1.0,9.521484e-05,[ 0.002  0.387 -2.221 -1.722 -1.651],4999.708725086937,500.0,28214.392395973206,-121.7313,44100,0.016283989
10.0,1.0,1.0,0.07409668,-0.19342041,0.004142452,100,1.0,1.0,,1.0,20637236,-0.23245615,442,,-121.72716,1.0,-0.05738334,0.06403457,1.0,8.4228515e-05,[ 0.002  0.387 -2.221 -1.722 -1.651],4999.717708737597,500.0,28279.16090607643,-121.72716,44200,0.015631676
10.0,1.0,1.0,0.091308594,-0.20257568,0.0045023,100,1.0,1.0,,1.0,20687236,-0.23245615,443,,-121.74093,1.0,-0.071151644,0.066765204,1.0,-8.239746e-05,[ 0.002  0.387 -2.221 -1.722 -1.651],4999.6996924447885,500.0,28343.966020584106,-121.74093,44300,0.018343925
10.0,1.0,1.0,0.07165527,-0.18017578,0.004117223,100,1.0,1.0,,1.0,20737236,-0.23245615,444,,-121.73133,1.0,-0.061553225,0.06384145,1.0,-9.033203e-05,[ 0.002  0.387 -2.221 -1.722 -1.651],4999.724570195956,500.0,28408.864771842957,-121.73133,44400,0.016615868
10.0,1.0576386,1.0150561,9.81427,-963.7316,6929.172,100,0.9966753,,0.16544491,0.41459432,20786739,-0.23824717,445,0.102679305,-130.38274,1.8980701,-8.36728,96.858696,1.0490295,-2.1362304e-05,[ 0.002  0.387 -2.221 -1.722 -1.651],4949.91638971296,495.03,28473.06523156166,-131.44904,44500,9.99889
10.0,1.0,1.0,0.07922363,-0.1963501,0.0044152066,100,1.0,1.0,,1.0,20836739,-0.23824717,446,,-121.734406,1.0,-0.064627364,0.06611575,1.0,1.7700195e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.717934380087,500.0,28538.67629981041,-121.734406,44600,0.016165733
10.0,1.0,1.0,0.08312988,-0.17816162,0.005261382,100,1.0,1.0,,1.0,20886739,-0.23824717,447,,-121.73695,1.0,-0.06717663,0.0721785,1.0,0.00011291504,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.715591074301,500.0,28603.063242197037,-121.73695,44700,0.018377304
10.0,1.0,1.0,0.066467285,-0.21496582,0.0035754074,100,1.0,1.0,,1.0,20936739,-0.23824717,448,,-121.72617,1.0,-0.056397557,0.05950054,1.0,3.967285e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.725055017967,500.0,28667.6986413002,-121.72617,44800,0.015381813
10.0,1.0,1.0,0.080566406,-0.21350098,0.003928179,100,1.0,1.0,,1.0,20986739,-0.23824717,449,,-121.73489,1.0,-0.06512047,0.062360264,1.0,-1.8920899e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.716019822998,500.0,28732.849266529083,-121.73489,44900,0.016596794
10.0,1.0,1.0,0.07159424,-0.15527344,0.0031306527,100,1.0,1.0,,1.0,21036739,-0.23824717,450,,-121.72558,1.0,-0.055804472,0.055681333,1.0,-1.8310546e-06,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.71792040286,500.0,28797.49714946747,-121.72558,45000,0.019397736
10.0,1.0,1.0,0.07635498,-0.19165039,0.0049106684,100,1.0,1.0,,1.0,21086739,-0.23824717,451,,-121.73201,1.0,-0.06223415,0.06972512,1.0,-1.0986329e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.716059274419,500.0,28861.730058431625,-121.73201,45100,0.016566277
10.0,1.0,1.0,0.09197998,-0.25109863,0.0059692054,100,1.0,1.0,,1.0,21136739,-0.23824717,452,,-121.74261,1.0,-0.072827086,0.07686957,1.0,-6.8359375e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.703382045501,500.0,28926.288762569427,-121.74261,45200,0.018167496
10.0,1.0,1.0,0.06878662,-0.2531128,0.004309807,100,1.0,1.0,,1.0,21186739,-0.23824717,453,,-121.72868,1.0,-0.05890404,0.06531942,1.0,-6.713867e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.72559272633,500.0,28990.787266016006,-121.72868,45300,0.016594887
10.0,1.0,1.0,0.078186035,-0.16815186,0.003959519,100,1.0,1.0,,1.0,21236739,-0.23824717,454,,-121.73457,1.0,-0.064796984,0.06259905,1.0,6.713867e-06,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.7196901247235,500.0,29056.05316233635,-121.73457,45400,0.015717506
10.0,1.0,1.0,0.073791504,-0.17132568,0.0034594256,100,1.0,1.0,,1.0,21286739,-0.23824717,455,,-121.73148,1.0,-0.06170662,0.058527183,1.0,6.347656e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.727262882009,500.0,29121.00211262703,-121.73148,45500,0.014435768
10.0,1.0,1.0,0.076049805,-0.17712402,0.0039901757,100,1.0,1.0,,1.0,21336739,-0.23824717,456,,-121.733604,1.0,-0.06383079,0.06285849,1.0,-4.3945314e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.726713513952,500.0,29185.362274885178,-121.733604,45600,0.015776634
10.0,1.0,1.0,0.07873535,-0.19036865,0.0037341414,100,1.0,1.0,,1.0,21386739,-0.23824717,457,,-121.7336,1.0,-0.06381774,0.060797904,1.0,3.7841797e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.711146773102,500.0,29250.53407883644,-121.7336,45700,0.017868042
10.0,1.0,1.0,0.07019043,-0.1595459,0.0028350397,100,1.0,1.0,,1.0,21436739,-0.23824717,458,,-121.730286,1.0,-0.060507145,0.052978676,1.0,4.1503907e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.722047257374,500.0,29315.22214770317,-121.730286,45800,0.017298698
10.0,1.0,1.0,0.07867432,-0.15112305,0.0042876843,100,1.0,1.0,,1.0,21486739,-0.23824717,459,,-121.7367,1.0,-0.066927224,0.06515719,1.0,-4.8217775e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.7152080997275,500.0,29379.89858698845,-121.7367,45900,0.018836975
10.0,1.0,1.0,0.07861328,-0.20300293,0.0044049104,100,1.0,1.0,,1.0,21536739,-0.23824717,460,,-121.734856,1.0,-0.06508082,0.06603772,1.0,8.544922e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.7162320848365,500.0,29444.560443878174,-121.734856,46000,0.016676903
10.0,1.0,1.0,0.07824707,-0.1817627,0.0038191243,100,1.0,1.0,,1.0,21586739,-0.23824717,461,,-121.73205,1.0,-0.062271845,0.061490264,1.0,8.4228515e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.7095153350565,500.0,29509.065883874893,-121.73205,46100,0.017311096
10.0,1.0,1.0,0.08404541,-0.16143799,0.0036936877,100,1.0,1.0,,1.0,21636739,-0.23824717,462,,-121.74141,1.0,-0.07163371,0.060471456,1.0,-9.765625e-06,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.712761059461,500.0,29573.728626728058,-121.74141,46200,0.016282082
10.0,1.0,1.0,0.07409668,-0.20166016,0.004093104,100,1.0,1.0,,1.0,21686739,-0.23824717,463,,-121.72941,1.0,-0.059634905,0.06365656,1.0,0.00011779785,[ 0.003  0.388 -2.245 -1.728 -1.657],4999.727220854615,500.0,29638.270648241043,-121.72941,46300,0.018152237
10.0,1.0107583,0.99219185,10.005066,-983.40436,9732.937,100,0.9984869,,0.047097784,0.8319813,21736240,-0.23958485,464,0.09963024,-131.60347,1.2595239,-9.904865,98.83587,1.0043747,-3.6621095e-05,[ 0.003  0.388 -2.245 -1.728 -1.657],4949.729256406282,495.01,29702.621909856796,-131.64307,46400,9.998955
10.0,1.0,1.0,0.075805664,-0.20788574,0.003758738,100,1.0,1.0,,1.0,21786240,-0.23958485,465,,-121.73184,1.0,-0.062067818,0.060991485,1.0,3.7231446e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.720466262629,500.0,29767.68975186348,-121.73184,46500,0.015666962
10.0,1.0,0.99002,10.015747,-983.3928,9866.933,100,0.99999857,,4.338716e-05,0.99983156,21835741,-0.23958473,466,0.09939949,-131.65022,1.0001677,-9.980442,98.83472,1.0,-3.3569337e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4949.70829555352,495.01,29831.487365961075,-131.65024,46600,9.998867
10.0,1.0,1.0,0.08251953,-0.19122314,0.0049196985,100,1.0,1.0,,1.0,21885741,-0.23958473,467,,-121.73726,1.0,-0.067481115,0.069796726,1.0,0.00010253906,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.706655332545,500.0,29896.72253537178,-121.73726,46700,0.018001556
10.0,1.0,1.0,0.07421875,-0.21795654,0.0044439286,100,1.0,1.0,,1.0,21935741,-0.23958473,468,,-121.73526,1.0,-0.06547968,0.06633456,1.0,-2.5024414e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.716145016768,500.0,29961.07390165329,-121.73526,46800,0.020030022
10.0,1.0,1.0,0.07098389,-0.24603271,0.0043245726,100,1.0,1.0,,1.0,21985741,-0.23958473,469,,-121.73198,1.0,-0.062200017,0.06542623,1.0,-5.126953e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.733093382892,500.0,30025.626440286636,-121.73198,46900,0.017061234
10.0,1.0,1.0,0.067993164,-0.19317627,0.0033331136,100,1.0,1.0,,1.0,22035741,-0.23958473,470,,-121.724396,1.0,-0.054615416,0.05744239,1.0,-2.1362304e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.728602441086,500.0,30090.148850917816,-121.724396,47000,0.01524353
10.0,1.0,1.0,0.05908203,-0.15423584,0.0032743716,100,1.0,1.0,,1.0,22085741,-0.23958473,471,,-121.7257,1.0,-0.05592476,0.056926075,1.0,6.530762e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.733294815383,500.0,30155.114340782166,-121.7257,47100,0.016735077
10.0,1.0,1.0,0.07635498,-0.1942749,0.0038144249,100,1.0,1.0,,1.0,22135741,-0.23958473,472,,-121.733345,1.0,-0.06357186,0.061445203,1.0,-7.6904296e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.72542327133,500.0,30219.867629289627,-121.733345,47200,0.019371033
10.0,1.0,1.0,0.07373047,-0.15686035,0.0040383763,100,1.0,1.0,,1.0,22185741,-0.23958473,473,,-121.73283,1.0,-0.063048415,0.063233875,1.0,5.493164e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.7302773018955,500.0,30284.402760505676,-121.73283,47300,0.018762589
10.0,1.0,1.0,0.060180664,-0.1819458,0.0028195174,100,1.0,1.0,,1.0,22235741,-0.23958473,474,,-121.72083,1.0,-0.051054187,0.052834097,1.0,4.760742e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.747928095466,500.0,30348.991159677505,-121.72083,47400,0.019227982
10.0,1.0,1.0,0.07086182,-0.17614746,0.0032816085,100,1.0,1.0,,1.0,22285741,-0.23958473,475,,-121.72674,1.0,-0.05696401,0.05700329,1.0,4.1503907e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4999.733674444392,500.0,30413.602452516556,-121.72674,47500,0.017212868
10.0,1.0031201,0.98138237,19.938843,-973.47156,19426.383,100,1.0026901,,0.03534783,0.8803565,22334743,-0.24108838,476,0.14005658,-141.51791,1.1206523,-19.829517,139.06737,1.0026163,-5.6152345e-05,[ 2.151e-03  3.868e-01 -2.246e+00 -1.726e+00 -1.659e+00],4899.726913215449,490.02,30475.947736263275,-141.55505,47600,9.998535
10.0,1.0,0.99002,10.006653,-983.40485,9867.209,100,1.0,,,1.0,22384244,-0.24108838,477,0.099398784,-131.64293,1.0,-9.973153,98.83591,1.0,-1.15966795e-05,[ 2.038e-03  3.859e-01 -2.246e+00 -1.725e+00 -1.660e+00],4949.734274508589,495.01,30539.380266666412,-131.64293,47700,9.998962
10.0,1.0147272,0.9851218,19.842407,-973.56244,18695.121,100,0.99518865,,0.06326062,0.7450695,22433247,-0.24252085,478,0.14054738,-141.18982,1.1826228,-19.452332,138.36925,1.0099846,2.4414063e-05,[ 2.038e-03  3.859e-01 -2.246e+00 -1.725e+00 -1.660e+00],4899.8180268090855,490.03,30601.482798099518,-141.46143,47800,9.998482
10.0,1.0,1.0,0.06829834,-0.18115234,0.0037087323,100,1.0,1.0,,1.0,22483247,-0.24252085,479,,-121.72652,1.0,-0.05673777,0.06059812,1.0,3.479004e-05,[ 0.002  0.386 -2.256 -1.73  -1.661],4999.721900440396,500.0,30666.542428016663,-121.72652,47900,0.016450882
10.0,1.0,1.0,0.074157715,-0.14672852,0.0031814638,100,1.0,1.0,,1.0,22533247,-0.24252085,480,,-121.73024,1.0,-0.060466245,0.056138538,1.0,9.521484e-05,[ 0.002  0.386 -2.256 -1.73  -1.661],4999.725841711507,500.0,30729.030068159103,-121.73024,48000,0.015504837
10.0,1.0,1.0,0.08203125,-0.20410156,0.0047668586,100,1.0,1.0,,1.0,22583247,-0.24252085,481,,-121.73779,1.0,-0.06801331,0.06868446,1.0,2.380371e-05,[ 0.002  0.386 -2.256 -1.73  -1.661],4999.709426757107,500.0,30791.197732925415,-121.73779,48100,0.019608498
10.0,1.0,1.0,0.072753906,-0.16333008,0.003941252,100,1.0,1.0,,1.0,22633247,-0.24252085,482,,-121.73553,1.0,-0.065749936,0.062469605,1.0,9.399414e-05,[ 0.002  0.386 -2.256 -1.73  -1.661],4999.719802348046,500.0,30853.111115455627,-121.73553,48200,0.014846802
10.0,1.0,1.0,0.0635376,-0.16015625,0.0026631923,100,1.0,1.0,,1.0,22683247,-0.24252085,483,,-121.72034,1.0,-0.050557088,0.051355403,1.0,-3.2958986e-05,[ 0.002  0.386 -2.256 -1.73  -1.661],4999.73049410561,500.0,30915.152373313904,-121.72034,48300,0.017436981
10.0,1.0,1.0,0.084228516,-0.20617676,0.0045793406,100,1.0,1.0,,1.0,22733247,-0.24252085,484,,-121.740585,1.0,-0.07080709,0.06733598,1.0,9.155274e-06,[ 0.002  0.386 -2.256 -1.73  -1.661],4999.71024064383,500.0,30977.10289978981,-121.740585,48400,0.017195702
