InitialReturnMin,MaxD2w0t,InitialReturnStd,InitialReturnMean,EpThisIter,ReturnStepMax,StdD2w0t,J_sample_variance,EpRewMean,MinD2w0t,InitialReturnMax,StdIW,TimestepsSoFar,MaxIW,EpLenMean,Bound,EpisodesSoFar,InitialBound,TimeElapsed,ReturnMeanIW,MeanEntropy,MeanIW,Iteration,ReturnStepMaxmin,EmpiricalD2,MinIW,MeanD2w0t,Weights
-973.5368,1.0708637,97.84415,8.178711e-05,100,9.999513,0.10273434,7420.9033,4949.839921283216,,9.879639,0.14970702,19254421,1.5837259,495.02,-130.63306,41100,-131.52695,18869.293481588364,-8.642761,-0.0050791493,1.0065105,411,9.999025,1.0488768,0.5727386,1.0143641,[ 1.397e-03  4.750e-01 -3.137e+00 -1.646e+00 -1.420e+00]
-0.114868164,1.0,0.037024666,-2.1972657e-05,100,0.017786026,,0.0013842905,4999.741601941557,1.0,0.047546387,,19304421,1.0,500.0,-0.26488954,41200,-0.26488954,18906.704211235046,-0.04848734,-0.0050791493,1.0,412,0.017514229,1.0,1.0,1.0,[ 2.830e-03  4.791e-01 -3.176e+00 -1.657e+00 -1.424e+00]
-0.1665039,1.0,0.044371426,4.8828124e-06,100,0.018620491,,0.0019876882,4999.736852910817,1.0,0.0592041,,19354421,1.0,500.0,-0.28110904,41300,-0.28110904,18942.974021673203,-0.05455391,-0.0050791493,1.0,413,0.018336296,1.0,1.0,1.0,[ 2.830e-03  4.791e-01 -3.176e+00 -1.657e+00 -1.424e+00]
-963.7582,1.0666915,96.86135,8.972168e-05,100,9.999543,0.10260897,5481.181,4949.953509964031,,9.785645,0.16316254,19403924,1.5967557,495.03,-129.54292,41400,-131.42635,18978.91376876831,-7.429157,-0.008926408,1.0253717,414,9.999086,1.0460205,0.5383954,1.0147487,[ 2.830e-03  4.791e-01 -3.176e+00 -1.657e+00 -1.424e+00]
-0.12084961,1.0,0.039075095,5.3100586e-05,100,0.018872261,,0.0015423867,4999.754110326131,1.0,0.044433594,,19453924,1.0,500.0,-0.27630192,41500,-0.27630192,19016.043616056442,-0.046683542,-0.008926408,1.0,415,0.018620491,1.0,1.0,1.0,[ 0.004  0.483 -3.24  -1.663 -1.428]
-0.13031006,1.0,0.035946652,,100,0.019475937,,0.0013052153,4999.757651961274,1.0,0.044006348,,19503924,1.0,500.0,-0.28306434,41600,-0.28306434,19052.345175027847,-0.046101045,-0.008926408,1.0,416,0.019235611,1.0,1.0,1.0,[ 0.004  0.483 -3.24  -1.663 -1.428]
-0.13018799,1.0,0.03705874,3.7231446e-05,100,0.017271042,,0.0013869088,4999.751969269545,1.0,0.038513184,,19553924,1.0,500.0,-0.25464684,41700,-0.25464684,19088.555002450943,-0.044510454,-0.008926408,1.0,417,0.017012596,1.0,1.0,1.0,[ 0.004  0.483 -3.24  -1.663 -1.428]
-0.10437012,1.0,0.035010424,-8.178711e-05,100,0.014698982,,0.0012377506,4999.755112432707,1.0,0.047729492,,19603924,1.0,500.0,-0.22538346,41800,-0.22538346,19125.521530866623,-0.046541274,-0.008926408,1.0,418,0.014448166,1.0,1.0,1.0,[ 0.004  0.483 -3.24  -1.663 -1.428]
-0.09716797,1.0,0.032857224,2.8076172e-05,100,0.019378662,,0.001090411,4999.747858719878,1.0,0.049926758,,19653924,1.0,500.0,-0.28305426,41900,-0.28305426,19161.484040260315,-0.04727452,-0.008926408,1.0,419,0.019117355,1.0,1.0,1.0,[ 0.004  0.483 -3.24  -1.663 -1.428]
-973.54443,1.1265337,97.844894,-6.0424805e-05,100,9.999554,0.109792605,5964.517,4949.862654081825,,9.875,0.25441533,19703426,2.1791184,495.02,-130.09265,42000,-131.5253,19197.982234477997,-7.7494826,-0.014709599,1.0189253,420,9.999107,1.112055,0.31540564,1.0454142,[ 0.004  0.483 -3.24  -1.663 -1.428]
-983.4219,1.0162711,98.83762,-2.0751953e-05,100,9.999545,0.10007346,9438.152,4949.754438269265,,9.97937,0.07714535,19752927,1.3869045,495.01,-131.49823,42100,-131.62674,19234.9647397995,-9.743762,-0.016920263,1.006147,421,9.99909,1.0117385,0.7698792,0.99614334,[ 0.003  0.489 -3.272 -1.682 -1.434]
-0.11279297,1.0,0.034277346,-3.6621093e-06,100,0.018155098,,0.0011870855,4999.7642065308455,1.0,0.04321289,,19802927,1.0,500.0,-0.2694393,42200,-0.2694393,19271.908119916916,-0.04854662,-0.016920263,1.0,422,0.017925262,1.0,1.0,1.0,[ 3.252e-03  4.833e-01 -3.272e+00 -1.674e+00 -1.436e+00]
-0.101989746,1.0,0.040342696,2.1972657e-05,100,0.019629478,,0.0016437327,4999.7542272205155,1.0,0.053588867,,19852927,1.0,500.0,-0.2944156,42300,-0.2944156,19308.375138759613,-0.055584148,-0.016920263,1.0,423,0.019376755,1.0,1.0,1.0,[ 3.252e-03  4.833e-01 -3.272e+00 -1.674e+00 -1.436e+00]
-0.095703125,1.0,0.03746785,-1.0375977e-05,100,0.017251015,,0.0014187171,4999.750851934388,1.0,0.050964355,,19902927,1.0,500.0,-0.26082274,42400,-0.26082274,19344.762589216232,-0.050930012,-0.016920263,1.0,424,0.016993523,1.0,1.0,1.0,[ 3.252e-03  4.833e-01 -3.272e+00 -1.674e+00 -1.436e+00]
-0.09588623,1.0,0.034672603,5.859375e-05,100,0.016947746,,0.0012149161,4999.760296062432,1.0,0.045959473,,19952927,1.0,500.0,-0.25383285,42500,-0.25383285,19381.287068605423,-0.04763,-0.016920263,1.0,425,0.01670742,1.0,1.0,1.0,[ 3.252e-03  4.833e-01 -3.272e+00 -1.674e+00 -1.436e+00]
-0.09765625,1.0,0.032538638,1.2207031e-05,100,0.01629448,,0.0010693636,4999.75487025189,1.0,0.04473877,,20002927,1.0,500.0,-0.24648781,42600,-0.24648781,19417.151840686798,-0.048233237,-0.016920263,1.0,426,0.01604557,1.0,1.0,1.0,[ 3.252e-03  4.833e-01 -3.272e+00 -1.674e+00 -1.436e+00]
-0.11126709,1.0,0.034598894,-1.0375977e-05,100,0.0146074295,,0.0012093335,4999.760883458964,1.0,0.043518066,,20052927,1.0,500.0,-0.22439866,42700,-0.22439866,19453.77822446823,-0.046670396,-0.016920263,1.0,427,0.014369011,1.0,1.0,1.0,[ 3.252e-03  4.833e-01 -3.272e+00 -1.674e+00 -1.436e+00]
-0.13269043,1.0,0.03897189,1.4648437e-05,100,0.019385338,,0.001533961,4999.7593805731685,1.0,0.043029785,,20102927,1.0,500.0,-0.28426993,42800,-0.28426993,19489.751143455505,-0.048408944,-0.016920263,1.0,428,0.01914692,1.0,1.0,1.0,[ 3.252e-03  4.833e-01 -3.272e+00 -1.674e+00 -1.436e+00]
-983.4265,1.0006882,98.83808,-9.094238e-05,100,9.999566,0.09942679,9850.845,4949.766505346826,,9.976746,0.014380317,20152428,1.062603,495.01,-131.61926,42900,-131.6245,19525.89170050621,-9.951562,-0.016182087,0.99913186,429,9.999132,1.0005298,0.93296,0.9902817,[ 3.252e-03  4.833e-01 -3.272e+00 -1.674e+00 -1.436e+00]
-0.093933105,1.0,0.03279551,2.746582e-05,100,0.015639305,,0.0010859976,4999.763716878165,1.0,0.041503906,,20202428,1.0,500.0,-0.23598486,43000,-0.23598486,19562.215877771378,-0.045701794,-0.016182087,1.0,430,0.015405655,1.0,1.0,1.0,[ 3.118e-03  4.830e-01 -3.272e+00 -1.674e+00 -1.435e+00]
-0.093566895,1.0,0.04249672,2.8686523e-05,100,0.018990517,,0.0018251297,4999.749128422153,1.0,0.054626465,,20252428,1.0,500.0,-0.2850029,43100,-0.2850029,19598.63805913925,-0.053945694,-0.016182087,1.0,431,0.018731117,1.0,1.0,1.0,[ 3.118e-03  4.830e-01 -3.272e+00 -1.674e+00 -1.435e+00]
-973.5904,1.1085418,138.37329,6.1035157e-06,100,9.999365,0.14879002,16703.91,4899.869137955997,,19.8172,0.20129374,20301431,2.0437992,490.03,-140.66806,43200,-141.43808,19634.165248394012,-18.36926,-0.02372124,1.0078092,432,9.99873,1.0916469,0.4862206,1.0265698,[ 3.118e-03  4.830e-01 -3.272e+00 -1.674e+00 -1.435e+00]
-0.09851074,1.0,0.031447582,2.8076172e-05,100,0.016243935,,0.0009991432,4999.767062244279,1.0,0.042053223,,20351431,1.0,500.0,-0.24066374,43300,-0.24066374,19671.007562875748,-0.043024138,-0.02372124,1.0,433,0.0160141,1.0,1.0,1.0,[ 0.003  0.471 -3.272 -1.657 -1.443]
-0.08905029,1.0,0.036206726,-4.760742e-05,100,0.016594887,,0.0013238023,4999.757570271153,1.0,0.05053711,,20401431,1.0,500.0,-0.25212523,43400,-0.25212523,19707.08660006523,-0.050215624,-0.02372124,1.0,434,0.016348839,1.0,1.0,1.0,[ 0.003  0.471 -3.272 -1.657 -1.443]
-983.4246,1.0342853,98.8379,2.5634765e-05,100,9.999571,0.101120725,8972.23,4949.769112104135,,9.983459,0.1119589,20450932,1.4867883,495.01,-131.36456,43500,-131.6268,19743.366693258286,-9.500429,-0.027725218,0.99733883,435,9.999142,1.0273619,0.6224854,1.004101,[ 0.003  0.471 -3.272 -1.657 -1.443]
-0.08984375,1.0,0.032344785,5.493164e-05,100,0.015593529,,0.0010567917,4999.764654073082,1.0,0.043640137,,20500932,1.0,500.0,-0.23659544,43600,-0.23659544,19780.30206298828,-0.046869326,-0.027725218,1.0,436,0.01536274,1.0,1.0,1.0,[ 0.004  0.464 -3.272 -1.647 -1.447]
-0.14074707,1.0,0.037881445,0.00010253906,100,0.020124435,,0.0014488226,4999.763420700491,1.0,0.0491333,,20550932,1.0,500.0,-0.29590538,43700,-0.29590538,19816.830661296844,-0.051051814,-0.027725218,1.0,437,0.019890785,1.0,1.0,1.0,[ 0.004  0.464 -3.272 -1.647 -1.447]
-983.4224,1.0056647,98.837685,-6.1035157e-06,100,9.999556,0.09951156,9814.631,4949.762958327268,,9.985046,0.033372764,20600433,1.1585804,495.01,-131.61333,43800,-131.62733,19864.13857293129,-9.936066,-0.028848974,0.9977829,438,9.999111,1.002238,0.89849716,0.9910935,[ 0.004  0.464 -3.272 -1.647 -1.447]
-0.13867188,1.0,0.03494655,3.6621093e-06,100,0.019385338,,0.0012337524,4999.765222343133,1.0,0.044006348,,20650433,1.0,500.0,-0.28561267,43900,-0.28561267,19910.49735212326,-0.049751706,-0.028848974,1.0,439,0.01916027,1.0,1.0,1.0,[ 2.867e-03  4.634e-01 -3.272e+00 -1.647e+00 -1.448e+00]
-983.42267,1.013964,98.83771,4.2114258e-05,100,9.999564,0.09952651,9813.669,4949.765778170548,,9.9783325,0.029368293,20699934,1.2112147,495.01,-131.61508,44000,-131.628,19947.492292404175,-9.936244,-0.029133366,0.99780667,440,9.999128,1.0025479,0.91583645,0.99118376,[ 2.867e-03  4.634e-01 -3.272e+00 -1.647e+00 -1.448e+00]
-0.1260376,1.0,0.033987284,7.751465e-05,100,0.015997887,,0.0011674635,4999.765672597919,1.0,0.03955078,,20749934,1.0,500.0,-0.23899774,44100,-0.23899774,19986.214962482452,-0.044351816,-0.029133366,1.0,441,0.015767097,1.0,1.0,1.0,[ 1.849e-03  4.619e-01 -3.272e+00 -1.646e+00 -1.448e+00]
-0.08105469,1.0,0.030308107,-6.1035156e-05,100,0.01568222,,0.0009270716,4999.767816217846,1.0,0.043151855,,20799934,1.0,500.0,-0.23673785,44200,-0.23673785,20036.785667657852,-0.04593262,-0.029133366,1.0,442,0.015454292,1.0,1.0,1.0,[ 1.849e-03  4.619e-01 -3.272e+00 -1.646e+00 -1.448e+00]
-0.1171875,1.0,0.035724692,3.2958986e-05,100,0.018548012,,0.0012893269,4999.763861576225,1.0,0.046691895,,20849934,1.0,500.0,-0.27250323,44300,-0.27250323,20073.618614912033,-0.046829995,-0.029133366,1.0,443,0.018317223,1.0,1.0,1.0,[ 1.849e-03  4.619e-01 -3.272e+00 -1.646e+00 -1.448e+00]
-0.11883545,1.0,0.036466405,-1.2207031e-06,100,0.017306328,,0.0013424892,4999.77126104112,1.0,0.04534912,,20899934,1.0,500.0,-0.25600526,44400,-0.25600526,20132.04953622818,-0.045439567,-0.029133366,1.0,444,0.017080307,1.0,1.0,1.0,[ 1.849e-03  4.619e-01 -3.272e+00 -1.646e+00 -1.448e+00]
-0.09667969,1.0,0.03108684,-2.380371e-05,100,0.016852379,,0.00097558514,4999.770966274816,1.0,0.043029785,,20949934,1.0,500.0,-0.25208393,44500,-0.25208393,20173.111729621887,-0.047041405,-0.029133366,1.0,445,0.016631126,1.0,1.0,1.0,[ 1.849e-03  4.619e-01 -3.272e+00 -1.646e+00 -1.448e+00]
-16.36554,1.0879089,1.6450173,4.8828124e-06,100,9.999588,0.050479095,0.21432798,4987.275786628967,,0.20153809,0.07705027,20999810,1.2099444,498.76,-121.75943,44600,-121.84902,20209.931694984436,-0.06535999,-0.029453462,1.0065724,446,9.999176,1.0120797,0.26668844,1.001824,[ 1.849e-03  4.619e-01 -3.272e+00 -1.646e+00 -1.448e+00]
-983.427,1.0,98.838135,-1.8920899e-05,100,9.999561,0.09939822,9867.648,4949.764082934043,,9.975952,7.5087632e-06,21049311,1.0000525,495.01,-131.6234,44700,-131.62341,20261.530858039856,-9.958958,-0.029453447,1.0000001,447,9.999123,1.0,0.99998105,0.99002,[ 0.005  0.462 -3.272 -1.646 -1.448]
-0.10821533,1.0,0.03227134,4.5776367e-05,100,0.014691353,,0.0010523027,4999.7706982234295,1.0,0.036132812,,21099311,1.0,500.0,-0.22000757,44800,-0.22000757,20330.571046829224,-0.041258197,-0.029453447,1.0,448,0.01447773,1.0,1.0,1.0,[ 0.005  0.462 -3.272 -1.646 -1.448]
-0.09710693,1.0,0.034040354,5.2490235e-05,100,0.0185318,,0.0011705288,4999.763611641479,1.0,0.046203613,,21149311,1.0,500.0,-0.27307457,44900,-0.27307457,20386.280732870102,-0.047598556,-0.029453447,1.0,449,0.018297195,1.0,1.0,1.0,[ 0.005  0.462 -3.272 -1.646 -1.448]
-0.10870361,1.0,0.035218544,-5.4931643e-06,100,0.018265724,,0.0012525665,4999.762283701406,1.0,0.04711914,,21199311,1.0,500.0,-0.27158287,45000,-0.27158287,20422.871004104614,-0.049344223,-0.029453447,1.0,450,0.018025398,1.0,1.0,1.0,[ 0.005  0.462 -3.272 -1.646 -1.448]
-0.101867676,1.0,0.034255408,4.272461e-06,100,0.019737244,,0.0011859059,4999.76132831996,1.0,0.04248047,,21249311,1.0,500.0,-0.28673062,45100,-0.28673062,20463.446204662323,-0.046588,-0.029453447,1.0,451,0.019496918,1.0,1.0,1.0,[ 0.005  0.462 -3.272 -1.646 -1.448]
-983.4204,1.0175782,98.83748,-5.4931643e-06,100,9.999557,0.09989082,9638.026,4949.760295602028,,9.9765625,0.06920717,21298812,1.2869008,495.01,-131.57098,45200,-131.62946,20509.952204704285,-9.84855,-0.031951886,0.99520487,452,9.999113,1.0090265,0.7620123,0.99453706,[ 0.005  0.462 -3.272 -1.646 -1.448]
-0.10119629,1.0,0.034470942,4.272461e-05,100,0.017728806,,0.0011999647,4999.765993860838,1.0,0.041748047,,21348812,1.0,500.0,-0.26228568,45300,-0.26228568,20569.733282089233,-0.04657969,-0.031951886,1.0,453,0.017498016,1.0,1.0,1.0,[ 0.004  0.461 -3.272 -1.647 -1.451]
-0.09259033,1.0,0.03434101,-3.4179688e-05,100,0.01882267,,0.0011912427,4999.7634940500775,1.0,0.039245605,,21398812,1.0,500.0,-0.27448124,45400,-0.27448124,20611.68625354767,-0.045466244,-0.031951886,1.0,454,0.018584251,1.0,1.0,1.0,[ 0.004  0.461 -3.272 -1.647 -1.451]
-0.09753418,1.0,0.033965718,-8.056641e-05,100,0.017436981,,0.0011648552,4999.768308871971,1.0,0.041259766,,21448812,1.0,500.0,-0.2578984,45500,-0.2578984,20682.281190872192,-0.04574301,-0.031951886,1.0,455,0.017213821,1.0,1.0,1.0,[ 0.004  0.461 -3.272 -1.647 -1.451]
-0.09680176,1.0,0.034116223,2.1972657e-05,100,0.019501686,,0.0011756469,4999.763918300437,1.0,0.047973633,,21498812,1.0,500.0,-0.2836248,45600,-0.2836248,20753.14909887314,-0.046348207,-0.031951886,1.0,456,0.019267082,1.0,1.0,1.0,[ 0.004  0.461 -3.272 -1.647 -1.451]
-0.10144043,1.0,0.035863493,-8.605957e-05,100,0.01725483,,0.0012985071,4999.76975833956,1.0,0.043762207,,21548812,1.0,500.0,-0.2577712,45700,-0.2577712,20824.59310054779,-0.047832083,-0.031951886,1.0,457,0.01703167,1.0,1.0,1.0,[ 0.004  0.461 -3.272 -1.647 -1.451]
-0.13757324,1.0,0.04047273,-5.6762696e-05,100,0.017180443,,0.001653625,4999.759357366516,1.0,0.049804688,,21598812,1.0,500.0,-0.26039383,45800,-0.26039383,20895.60244202614,-0.051359765,-0.031951886,1.0,458,0.016931534,1.0,1.0,1.0,[ 0.004  0.461 -3.272 -1.647 -1.451]
-0.11212158,1.0,0.033967096,-4.699707e-05,100,0.019556046,,0.0011654046,4999.7667993772275,1.0,0.04144287,,21648812,1.0,500.0,-0.284665,45900,-0.284665,20968.117537736893,-0.046727,-0.031951886,1.0,459,0.019325256,1.0,1.0,1.0,[ 0.004  0.461 -3.272 -1.647 -1.451]
-0.105529785,1.0,0.03380175,-3.112793e-05,100,0.01727581,,0.0011546541,4999.7658390448705,1.0,0.049926758,,21698812,1.0,500.0,-0.26017684,46000,-0.26017684,21046.80459713936,-0.04998243,-0.031951886,1.0,460,0.017047882,1.0,1.0,1.0,[ 0.004  0.461 -3.272 -1.647 -1.451]
-0.123413086,1.0,0.035924148,9.155274e-06,100,0.017504692,,0.0013039645,4999.769594238187,1.0,0.043945312,,21748812,1.0,500.0,-0.2620932,46100,-0.2620932,21088.080991744995,-0.049113993,-0.031951886,1.0,461,0.01727581,1.0,1.0,1.0,[ 0.004  0.461 -3.272 -1.647 -1.451]
-22.820251,1.0693523,2.293818,2.380371e-05,100,9.999549,0.055408232,0.5674233,4984.759671177763,,0.2791748,0.080170035,21798663,1.1650472,498.51,-121.812164,46200,-121.92704,21143.469936847687,-0.10782198,-0.03191072,0.99643064,462,9.999098,1.0137511,0.30511847,1.0025125,[ 0.004  0.461 -3.272 -1.647 -1.451]
-0.12994385,1.0,0.036688447,8.666992e-05,100,0.019862175,,0.001360362,4999.766719099359,1.0,0.044006348,,21848663,1.0,500.0,-0.28880364,46300,-0.28880364,21204.040488243103,-0.04714101,-0.03191072,1.0,463,0.019631386,1.0,1.0,1.0,[ 0.006  0.462 -3.272 -1.647 -1.451]
-12.238831,1.0658667,1.230599,-6.1035157e-06,100,9.999572,0.04595638,0.13945037,4989.269378381145,,0.16992188,0.06378094,21898559,1.1272205,498.96,-121.75161,46400,-121.81359,21271.04866886139,-0.0627464,-0.032169186,0.9980256,464,9.999144,1.0078967,0.29736137,1.0011727,[ 0.006  0.462 -3.272 -1.647 -1.451]
-0.10784912,1.0,0.034242667,-1.2207031e-05,100,0.018255234,,0.0011844753,4999.758373148373,1.0,0.049438477,,21948559,1.0,500.0,-0.27110726,46500,-0.27110726,21349.990573883057,-0.048996232,-0.032169186,1.0,465,0.01801014,1.0,1.0,1.0,[ 0.008  0.462 -3.272 -1.647 -1.451]
-983.42365,1.0440587,98.8378,2.5024414e-05,100,9.999568,0.10146876,9092.799,4949.769494059736,,9.981995,0.123527244,21998060,1.6045188,495.01,-131.42642,46600,-131.62746,21393.798011779785,-9.56442,-0.03756714,1.0052339,466,9.999136,1.0325923,0.63347834,1.0061839,[ 0.008  0.462 -3.272 -1.647 -1.451]
-0.13806152,1.0,0.038770452,-3.2958986e-05,100,0.018001556,,0.0015174751,4999.7691959388685,1.0,0.044921875,,22048060,1.0,500.0,-0.26444143,46700,-0.26444143,21429.765470266342,-0.04541689,-0.03756714,1.0,467,0.01777172,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.078063965,1.0,0.029194422,-2.4414063e-05,100,0.016763687,,0.00086061005,4999.777859700394,1.0,0.04260254,,22098060,1.0,500.0,-0.24650471,46800,-0.24650471,21465.39209651947,-0.0425413,-0.03756714,1.0,468,0.016552925,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.093688965,1.0,0.033321105,-4.760742e-05,100,0.01649189,,0.0011211571,4999.776912953562,1.0,0.04107666,,22148060,1.0,500.0,-0.24556126,46900,-0.24556126,21501.271414279938,-0.044904802,-0.03756714,1.0,469,0.016282082,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.11791992,1.0,0.034488842,0.00010192871,100,0.017900467,,0.0012013083,4999.761390798153,1.0,0.051513672,,22198060,1.0,500.0,-0.27013844,47000,-0.27013844,21537.216066598892,-0.05234386,-0.03756714,1.0,470,0.017658234,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.09539795,1.0,0.035937835,3.601074e-05,100,0.015516281,,0.0013040284,4999.7633310597,1.0,0.046813965,,22248060,1.0,500.0,-0.2379066,47100,-0.2379066,21572.906462669373,-0.049120344,-0.03756714,1.0,471,0.015277863,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.12408447,1.0,0.036894657,1.2207031e-06,100,0.01795578,,0.0013748669,4999.759144547086,1.0,0.04827881,,22298060,1.0,500.0,-0.2696643,47200,-0.2696643,21608.697856903076,-0.05119672,-0.03756714,1.0,472,0.017716408,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.14459229,1.0,0.033569895,-6.7749024e-05,100,0.017414093,,0.0011385853,4999.768972688211,1.0,0.04119873,,22348060,1.0,500.0,-0.25431353,47300,-0.25431353,21644.618937015533,-0.042436652,-0.03756714,1.0,473,0.017190933,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.08581543,1.0,0.033016004,3.6621093e-06,100,0.017614365,,0.001101643,4999.766821457625,1.0,0.05041504,,22398060,1.0,500.0,-0.2623779,47400,-0.2623779,21681.808938503265,-0.048064318,-0.03756714,1.0,474,0.017377853,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.11236572,1.0,0.03454115,-9.2773436e-05,100,0.018946648,,0.0012057776,4999.76941000984,1.0,0.040222168,,22448060,1.0,500.0,-0.2757654,47500,-0.2757654,21754.553745031357,-0.04524196,-0.03756714,1.0,475,0.018722534,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.084106445,1.0,0.03322741,4.8828126e-05,100,0.01708126,,0.0011149228,4999.769561325348,1.0,0.041137695,,22498060,1.0,500.0,-0.2536224,47600,-0.2536224,21804.169097185135,-0.04579511,-0.03756714,1.0,476,0.016856194,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.08258057,1.0,0.031557668,-4.8828124e-06,100,0.017059326,,0.0010060014,4999.769287298381,1.0,0.045654297,,22548060,1.0,500.0,-0.2538817,47700,-0.2538817,21840.60663151741,-0.04632124,-0.03756714,1.0,477,0.01683712,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.09301758,1.0,0.033142585,0.00010437012,100,0.01955986,,0.0011095867,4999.760017114724,1.0,0.044799805,,22598060,1.0,500.0,-0.28298834,47800,-0.28298834,21876.88765192032,-0.04500396,-0.03756714,1.0,478,0.019313812,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.11303711,1.0,0.03695532,3.6621093e-06,100,0.018363953,,0.001379318,4999.765146772125,1.0,0.044006348,,22648060,1.0,500.0,-0.2685057,47900,-0.2685057,21913.24307179451,-0.045071878,-0.03756714,1.0,479,0.018125534,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.12945557,1.0,0.038822975,-2.8076172e-05,100,0.020431519,,0.0015212335,4999.758584999097,1.0,0.05206299,,22698060,1.0,500.0,-0.3012988,48000,-0.3012988,21949.528435707092,-0.052708954,-0.03756714,1.0,480,0.02018261,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.13934326,1.0,0.03484397,-5.1879884e-05,100,0.01642418,,0.0012267977,4999.773766509554,1.0,0.041503906,,22748060,1.0,500.0,-0.24441744,48100,-0.24441744,21992.219685316086,-0.044584822,-0.03756714,1.0,481,0.016201973,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.10974121,1.0,0.03308231,-7.141113e-05,100,0.018537521,,0.0011055522,4999.7633167587455,1.0,0.048461914,,22798060,1.0,500.0,-0.27372035,48200,-0.27372035,22062.78932952881,-0.048174743,-0.03756714,1.0,482,0.018301964,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.0715332,1.0,0.02775452,3.967285e-05,100,0.015529633,,0.0007778887,4999.770120261176,1.0,0.04296875,,22848060,1.0,500.0,-0.23320578,48300,-0.23320578,22133.452008008957,-0.044257086,-0.03756714,1.0,483,0.015305519,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.09881592,1.0,0.03417585,3.7841797e-05,100,0.016768456,,0.0011800509,4999.762416330786,1.0,0.046325684,,22898060,1.0,500.0,-0.25061327,48400,-0.25061327,22212.656785964966,-0.046591837,-0.03756714,1.0,484,0.01653099,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.11529541,1.0,0.037700035,2.0751953e-05,100,0.0159626,,0.0014356927,4999.764874861111,1.0,0.044067383,,22948060,1.0,500.0,-0.24255504,48500,-0.24255504,22295.819627046585,-0.048338432,-0.03756714,1.0,485,0.01572895,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.074645996,1.0,0.033001997,3.90625e-05,100,0.017893791,,0.0010997861,4999.765744510846,1.0,0.04840088,,22998060,1.0,500.0,-0.26742217,48600,-0.26742217,22379.175082445145,-0.049708802,-0.03756714,1.0,486,0.017663002,1.0,1.0,1.0,[ 0.007  0.461 -3.272 -1.647 -1.457]
-983.4261,1.0055406,98.83805,1.7089844e-05,100,9.99957,0.09956424,9748.219,4949.771301847609,,9.979553,0.04076965,23047561,1.163163,495.01,-131.58946,48700,-131.62524,22461.65686273575,-9.900232,-0.038757578,0.9958798,487,9.99914,1.0030794,0.84430754,0.9916047,[ 0.007  0.461 -3.272 -1.647 -1.457]
-0.09283447,1.0,0.028865656,-6.713867e-06,100,0.018499374,,0.00084119465,4999.778842585473,1.0,0.037902832,,23097561,1.0,500.0,-0.26893622,48800,-0.26893622,22545.81441926956,-0.04385473,-0.038757578,1.0,488,0.01829052,1.0,1.0,1.0,[ 0.007  0.458 -3.273 -1.645 -1.458]
-0.11224365,1.0,0.03497494,-2.0141602e-05,100,0.0176363,,0.0012360967,4999.771816385534,1.0,0.04815674,,23147561,1.0,500.0,-0.2604894,48900,-0.2604894,22628.868503808975,-0.045908935,-0.038757578,1.0,489,0.017414093,1.0,1.0,1.0,[ 0.007  0.458 -3.273 -1.645 -1.458]
-0.10058594,1.0,0.035249017,8.789063e-05,100,0.016076088,,0.0012554411,4999.766122988137,1.0,0.04284668,,23197561,1.0,500.0,-0.24051917,49000,-0.24051917,22712.06356239319,-0.04492176,-0.038757578,1.0,490,0.015846252,1.0,1.0,1.0,[ 0.007  0.458 -3.273 -1.645 -1.458]
-0.12634277,1.0,0.03237123,2.380371e-05,100,0.019900322,,0.0010582441,4999.774858676231,1.0,0.039123535,,23247561,1.0,500.0,-0.28361768,49100,-0.28361768,22796.17644572258,-0.041490886,-0.038757578,1.0,491,0.019685745,1.0,1.0,1.0,[ 0.007  0.458 -3.273 -1.645 -1.458]
