EpLenMean,MeanEntropy,MeanIWNorm,MaxIWNorm,Bound,ReturnStepMax,MeanIW,TimeElapsed,EmpiricalD2,InitialReturnMax,InitialReturnMin,StdIWNorm,StdIW,MinIWNorm,MinIW,MaxIW,ReturnMeanIW,InitialReturnStd,ESSClassic,EpThisIter,InitialBound,Weights,EpisodesSoFar,EpRewMean,Iteration,TimestepsSoFar,J_sample_variance,ReturnStepMaxmin,ESSRenyi,InitialReturnMean
150.14,-0.85952616,0.009966089,0.014046228,-92.44028,10.0,0.9966089,7908.480297088623,1.0177372,198.53851,-762.5104,0.0015348577,0.15348576,0.006905151,0.6905151,1.4046228,1.7723662,96.11316,97.683105,100,-93.38803,[-1.675  2.122 -3.791 -1.874 -2.283],36800,1491.186601159395,368,4818634,9528.679,9.864023,98.257195,4.1503907e-05
153.28,-0.85937506,0.011458715,0.14978836,-8.20138,10.0,1.1458716,7932.129897594452,3.2786727,164.13953,-105.30493,0.021473462,2.147346,0.00053867523,0.053867526,14.978837,28.19916,57.445538,22.164005,100,-20.102907,[-1.674  2.122 -3.792 -1.874 -2.278],36900,1522.581814521651,369,4833962,49011.09,9.866756,30.500147,-1.2207031e-06
149.89,-0.87113094,0.010285504,0.015186738,-16.915373,10.0,1.0285505,7955.288423538208,1.0495638,155.19562,-100.417725,0.0023613588,0.23613587,0.00492409,0.49240902,1.5186739,2.5574756,51.729984,94.99314,100,-19.007559,[-1.683  2.133 -3.793 -1.854 -2.278],37000,1488.649799173024,370,4848951,3007.1714,9.8632965,95.27768,-5.5541994e-05
151.69,-0.8682008,0.010196911,0.017225014,-90.11838,10.0,1.019691,7978.274765729904,1.0534539,187.677,-763.2026,0.0023121925,0.23121923,0.0027938448,0.2793845,1.7225015,5.8201904,117.0261,95.10968,100,-93.472855,[-1.682  2.132 -3.79  -1.856 -2.29 ],37100,1506.6556098995995,371,4864120,12306.621,9.865,94.92584,-9.155274e-06
153.18,-0.867639,0.009562928,0.0393563,-14.63469,10.0,0.95629287,8002.00211763382,1.310542,153.9754,-100.145325,0.0048794146,0.4879414,0.002629245,0.2629245,3.9356298,6.953809,53.71438,79.3432,100,-18.85804,[-1.68   2.131 -3.79  -1.859 -2.287],37200,1521.564115164165,372,4879438,3231.0784,9.866423,76.304306,1.8310548e-05
156.58,-0.8836191,0.017570727,0.8822386,3.9595566,10.0,1.7570728,8026.218366384506,20.627413,147.35974,-116.81415,0.090071686,9.007169,1.8364673e-05,0.0018364673,88.22386,85.92804,55.899506,3.6659188,100,-18.047838,[-1.682  2.137 -3.788 -1.852 -2.287],37300,1555.5510491895639,373,4895096,568692.6,9.869173,4.8479176,-2.8686523e-05
157.13,-0.88427466,0.0100526605,0.0149167115,-92.93964,10.0,1.0052661,8051.046095371246,1.0187118,197.90802,-764.6955,0.0013713654,0.13713655,0.00679129,0.679129,1.4916712,1.5882256,99.2609,98.17297,100,-93.6557,[-1.693  2.126 -3.782 -1.851 -2.303],37400,1561.0553511344883,374,4910809,10228.213,9.8696785,98.16319,-1.0375977e-05
152.66,-0.87530565,0.010156993,0.014231207,-18.217257,10.0,1.0156994,8074.64306139946,1.027018,156.4284,-88.92926,0.0015784058,0.15784058,0.0071572447,0.71572447,1.4231207,1.1983196,55.298565,97.64201,100,-19.15848,[-1.691  2.126 -3.783 -1.852 -2.303],37500,1516.3748967201975,375,4926075,3549.9385,9.866123,97.36928,9.155274e-06
147.05,-0.8764677,0.010007167,0.020567846,-80.778496,10.0,1.0007167,8096.90567445755,1.0403208,144.43628,-672.01483,0.0022634165,0.22634166,0.005870821,0.5870821,2.0567846,3.1690745,86.855606,95.13325,100,-82.30473,[-1.691  2.125 -3.781 -1.852 -2.294],37600,1460.2643038758083,376,4940780,7618.1494,9.860863,96.1242,-5.859375e-05
152.75,-0.8736725,0.009622499,0.04245739,-14.852945,10.0,0.96225,8120.96204161644,1.3079077,152.84314,-99.21008,0.0059659863,0.5965986,0.0028329156,0.28329158,4.245739,6.5552545,54.46537,72.233215,100,-18.719374,[-1.692  2.127 -3.781 -1.848 -2.295],37700,1517.260906323735,377,4956055,4499.325,9.8660145,76.45799,1.0375977e-05
154.22,-0.86424696,0.009666665,0.018195624,-17.094145,10.0,0.96666664,8144.746962785721,1.111028,153.40552,-140.25854,0.0027940918,0.2794092,0.0051939664,0.51939666,1.8195623,2.709681,56.0093,92.28956,100,-18.78828,[-1.693  2.131 -3.777 -1.839 -2.293],37800,1531.932000345775,378,4971477,3114.9749,9.866915,90.00674,-1.8310548e-05
146.1,-0.86275584,0.010011529,0.0115067,-83.16681,10.0,1.0011529,8167.274480581284,1.0038737,131.104,-680.99426,0.0006161181,0.061611805,0.008531308,0.85313076,1.15067,0.3990017,84.35477,99.62271,100,-83.404434,[-1.694  2.135 -3.777 -1.836 -2.283],37900,1450.7197860317276,379,4986087,7121.9614,9.859337,99.61412,-4.8828124e-06
153.59,-0.8617727,0.010074578,0.016896144,-18.701298,10.0,1.0074579,8191.106756448746,1.0586591,159.39331,-94.56067,0.0022472285,0.22472285,0.005691471,0.5691471,1.6896144,1.3847183,53.47595,95.26028,100,-19.52159,[-1.693  2.135 -3.776 -1.836 -2.282],38000,1525.610132846513,380,5001446,3293.7417,9.866085,94.459114,2.4414063e-05
151.45,-0.8618162,0.009826702,0.012545932,-91.72371,10.0,0.9826702,8214.323257446289,1.0140271,175.30615,-756.06476,0.0011896278,0.11896277,0.0059954976,0.5995498,1.2545933,1.522126,144.46092,98.55559,100,-92.598595,[-1.697  2.136 -3.777 -1.835 -2.281],38100,1504.2087571293075,381,5016591,19749.877,9.864159,98.61669,5.0048828e-05
150.71,-0.8596881,0.009987717,0.01088283,-92.73004,10.0,0.99877167,8236.99481010437,1.0015574,210.17096,-757.86365,0.00039647752,0.03964775,0.009081488,0.90814877,1.0882831,0.16117096,119.26493,99.84265,100,-92.81896,[-1.695  2.135 -3.778 -1.836 -2.281],38200,1496.7946929240413,382,5031662,14397.799,9.863314,99.844505,-2.4414062e-06
152.99,-0.8587115,0.010020818,0.0124443015,-83.54902,10.0,1.0020819,8260.237895011902,1.0091039,164.14081,-689.59924,0.0009767386,0.09767387,0.007843947,0.78439474,1.2444302,1.2928754,108.65853,99.05889,100,-84.45833,[-1.695  2.135 -3.777 -1.836 -2.279],38300,1519.6113571206429,383,5046961,10811.733,9.865566,99.097824,-1.4648437e-05
147.71,-0.85870093,0.010024285,0.016079022,-88.792946,10.0,1.0024285,8283.037925243378,1.0296885,245.0575,-738.4557,0.0017047056,0.17047057,0.0064801285,0.6480129,1.6079023,2.9817605,165.05719,97.18934,100,-90.44192,[-1.695  2.136 -3.78  -1.838 -2.278],38400,1466.8251565561309,384,5061732,25672.027,9.860939,97.11675,6.591797e-05
154.52,-0.8590286,0.009762948,0.021834461,-16.325394,10.0,0.97629476,8306.613517284393,1.2484078,153.08716,-147.87152,0.0043247584,0.43247586,0.0033814388,0.3381439,2.1834462,4.6235743,57.923576,83.59607,100,-18.74929,[-1.694  2.135 -3.781 -1.841 -2.278],38500,1534.9196084903424,385,5077184,3638.4006,9.86701,80.10203,-1.953125e-05
147.12,-0.86177224,0.01012528,0.013249853,-72.31031,10.0,1.0125281,8328.278005838394,1.0182372,150.57031,-601.94885,0.0014996834,0.14996833,0.006117108,0.6117108,1.3249853,2.0822809,90.46791,97.85334,100,-73.723366,[-1.695  2.131 -3.781 -1.845 -2.278],38600,1460.954146154263,386,5091896,5519.677,9.860779,98.20894,1.4648437e-05
151.69,-0.8627577,0.009717203,0.028130252,-18.203169,10.0,0.9717203,8351.690746068954,1.3377028,184.15674,-115.931335,0.004935048,0.49350482,0.0021917755,0.21917754,2.8130252,7.883167,55.24016,79.49574,100,-22.554466,[-1.695  2.129 -3.782 -1.847 -2.281],38700,1506.6399094275923,387,5107065,3611.2307,9.864794,74.75502,3.540039e-05
149.08,-0.86294305,0.009983434,0.0136992885,-91.29418,10.0,0.9983434,8374.45818400383,1.0183511,203.54639,-754.1931,0.0013406856,0.13406856,0.0066310624,0.66310626,1.3699288,1.9189129,131.10486,98.22853,100,-92.36934,[-1.7    2.128 -3.78  -1.843 -2.282],38800,1480.5374294091023,388,5121973,15684.651,9.862385,98.19796,7.873535e-05
152.41,-0.8577675,0.009923886,0.018002097,-19.178698,10.0,0.9923886,8398.267676591873,1.0469918,163.24146,-154.95728,0.0020425615,0.20425615,0.006308178,0.63081783,1.8002096,1.2785763,54.073566,95.93586,100,-19.992922,[-1.699  2.128 -3.782 -1.845 -2.282],38900,1513.8476957038667,389,5137214,3089.1736,9.865543,95.51173,-8.544922e-06
148.82,-0.86066556,0.009774322,0.020550696,-91.54373,10.0,0.9774322,8421.486213445663,1.038984,141.22351,-761.59326,0.0021319026,0.21319027,0.0055400003,0.554,2.0550697,3.5327644,94.43051,95.45875,100,-93.27574,[-1.697  2.127 -3.782 -1.848 -2.277],39000,1477.953744532862,390,5152096,9223.693,9.862371,96.24788,7.93457e-06
146.31,-0.86021185,0.010124523,0.015496523,-78.362236,10.0,1.0124524,8443.889334201813,1.050938,203.60498,-671.4747,0.0022025108,0.2202511,0.003166535,0.3166535,1.5496523,5.9448004,120.493904,95.48138,100,-82.23853,[-1.698  2.129 -3.782 -1.845 -2.28 ],39100,1452.8383275245585,391,5166727,9734.65,9.859793,95.15309,-1.2817382e-05
157.4,-0.8603079,0.009989769,0.010998609,-93.61099,10.0,0.9989769,8467.897060871124,1.0007282,177.27551,-765.0797,0.0002574964,0.025749642,0.009536491,0.9536491,1.0998609,0.12586999,100.41249,99.93361,100,-93.70287,[-1.697  2.127 -3.786 -1.849 -2.279],39200,1563.7499915854837,392,5182467,10133.387,9.869844,99.92723,-0.00012329101
159.06,-0.86572045,0.010492602,0.092937775,-10.960411,10.0,1.0492601,8492.722361564636,1.9352133,161.62585,-99.67108,0.011718736,1.1718736,0.0013375705,0.13375705,9.293777,16.57686,60.514194,44.496456,100,-19.795084,[-1.697  2.127 -3.787 -1.848 -2.279],39300,1580.355108431444,393,5198373,20396.887,9.871267,51.67389,-3.90625e-05
149.12,-0.8644335,0.009915805,0.016431892,-83.45415,10.0,0.9915804,8515.639114379883,1.0963967,211.26025,-746.5198,0.002804993,0.2804993,0.0030330538,0.3033054,1.6431892,12.280861,148.91734,92.59071,100,-91.4296,[-1.703  2.134 -3.786 -1.834 -2.285],39400,1480.9198809879442,394,5213285,14711.862,9.862194,91.20786,2.1362304e-05
157.0,-0.87823844,0.010241537,0.092303015,-8.951963,10.0,1.0241537,8539.509707927704,1.9029857,159.34235,-118.04022,0.010777756,1.0777756,0.00084680493,0.0846805,9.230302,17.969248,63.54671,47.45058,100,-19.515335,[-1.701  2.132 -3.786 -1.839 -2.283],39500,1559.7309267393323,395,5228985,10995.539,9.869265,52.549004,3.90625e-05
151.16,-0.8833031,0.009842831,0.013934524,-79.72992,10.0,0.98428315,8563.005777835846,1.0393648,213.92108,-683.3158,0.0019026259,0.19026259,0.0050563384,0.50563383,1.3934524,5.5901375,108.08103,96.39808,100,-83.68867,[-1.71   2.138 -3.789 -1.828 -2.297],39600,1501.2862295154168,396,5244101,8454.29,9.8636,96.21261,8.4228515e-05
155.11,-0.8838236,0.010042864,0.011835722,-76.26579,10.0,1.0042864,8586.419941425323,1.003373,192.77466,-623.94794,0.0006781338,0.06781339,0.008150353,0.81503534,1.1835723,0.28067398,88.71564,99.546104,100,-76.41768,[-1.709  2.136 -3.79  -1.831 -2.302],39700,1540.7860154761875,397,5259612,7975.1836,9.867077,99.66383,3.112793e-05
147.34,-0.8840986,0.010374823,0.019355532,-85.624115,10.0,1.0374823,8608.89810204506,1.1039463,218.89545,-745.8426,0.0032173917,0.32173914,0.003107501,0.3107501,1.9355533,10.352808,140.65015,91.2266,100,-91.3468,[-1.708  2.136 -3.79  -1.831 -2.303],39800,1463.1094797717535,398,5274346,16798.248,9.860371,90.584114,-0.000105896
150.0,-0.88037163,0.010007242,0.013895581,-82.91349,10.0,1.0007242,8632.440664768219,1.0300144,168.50983,-686.60284,0.0016403382,0.16403383,0.0063168597,0.631686,1.3895581,2.4304914,88.804825,97.3835,100,-84.09126,[-1.706  2.136 -3.794 -1.836 -2.303],39900,1489.7432029894399,399,5289346,7910.767,9.863314,97.08602,7.080078e-05
146.24,-0.8829937,0.010221552,0.014633426,-76.712746,10.0,1.0221553,8654.670760393143,1.0557544,161.04504,-661.986,0.0022394028,0.2239403,0.0047012097,0.470121,1.4633427,6.5931764,127.74151,95.419975,100,-81.07641,[-1.706  2.138 -3.798 -1.838 -2.299],40000,1452.1264831454616,400,5303970,9933.073,9.859558,94.718994,-1.0986329e-05
156.48,-0.8847684,0.009913065,0.011574678,-92.60806,10.0,0.9913065,8678.551831483841,1.0047165,186.45947,-760.8928,0.0006583754,0.06583754,0.008233206,0.8233207,1.1574678,0.80140996,116.29802,99.560844,100,-93.18991,[-1.705  2.135 -3.799 -1.841 -2.302],40100,1554.5354633637157,401,5319618,13100.87,9.868893,99.53056,4.760742e-05
148.42,-0.88472897,0.009959921,0.010766703,-83.1634,10.0,0.9959921,8701.221551418304,1.0014925,160.95251,-681.56586,0.00039879736,0.03987974,0.008509871,0.8509871,1.0766703,0.37330106,105.60523,99.83993,100,-83.47446,[-1.704  2.134 -3.797 -1.841 -2.304],40200,1473.92900426484,402,5334460,10644.009,9.86165,99.850975,-2.1972657e-05
149.8,-0.8871979,0.010080747,0.013398573,-73.52815,10.0,1.0080748,8724.456196069717,1.0167477,156.17438,-608.2365,0.0011895193,0.11895193,0.0071694623,0.71694624,1.3398573,1.586511,81.258545,98.626755,100,-74.49339,[-1.704  2.133 -3.8   -1.841 -2.304],40300,1487.743109523532,403,5349440,5842.6646,9.863131,98.35281,6.225586e-05
149.07,-0.87984806,0.009868104,0.06137828,-10.626982,10.0,0.9868106,8747.206155538559,1.4168936,116.74817,-99.184204,0.0072836536,0.72836536,0.0031274925,0.31274927,6.1378284,6.3932056,50.853157,64.73363,100,-14.298726,[-1.703  2.133 -3.801 -1.843 -2.306],40400,1480.4409756240182,404,5364347,3646.957,9.862431,70.57693,-5.3710937e-05
149.78,-0.88183534,0.010066288,0.011300796,-83.72722,10.0,1.0066288,8770.932033777237,1.0036749,149.8429,-686.81354,0.0005131263,0.05131264,0.008606375,0.86063755,1.1300796,0.54433703,88.59445,99.74083,100,-84.117096,[-1.704  2.14  -3.803 -1.838 -2.299],40500,1487.5025258982946,405,5379325,7504.1035,9.862566,99.63386,4.760742e-05
153.11,-0.88179123,0.010210535,0.014845578,-82.32397,10.0,1.0210534,8794.077844381332,1.0386275,166.60449,-690.49304,0.002047824,0.20478241,0.0043893456,0.43893456,1.4845579,3.8616624,105.0823,96.13311,100,-84.56779,[-1.704  2.139 -3.803 -1.839 -2.301],40600,1520.835118743286,406,5394636,8305.712,9.865988,96.28091,-3.0517579e-06
152.86,-0.88901675,0.010060092,0.015171415,-18.79675,10.0,1.0060093,8816.9053003788,1.0462205,165.82764,-138.80548,0.002023315,0.2023315,0.005149612,0.51496124,1.5171416,1.9769666,61.357613,96.11222,100,-20.309734,[-1.704  2.138 -3.804 -1.841 -2.301],40700,1518.2992159872415,407,5409922,4448.1616,9.8652935,95.58214,-7.8125e-05
152.27,-0.88508373,0.009902091,0.013574923,-75.36366,10.0,0.99020904,8840.298261642456,1.019824,154.48114,-621.4949,0.0014967337,0.14967337,0.0068615507,0.6861551,1.3574923,1.5043825,84.47114,97.76631,100,-76.11726,[-1.703  2.135 -3.802 -1.842 -2.308],40800,1512.4373191723882,408,5425149,6804.429,9.865274,98.05613,7.93457e-06
152.64,-0.88836104,0.010061192,0.055865962,-8.777737,10.0,1.0061193,8863.80051279068,1.7659879,128.75885,-118.88141,0.0085289525,0.8528953,0.0009998974,0.09998974,5.5865965,12.178659,57.610085,58.18659,100,-15.769686,[-1.701  2.134 -3.804 -1.842 -2.304],40900,1516.1332225143206,409,5440413,7334.123,9.865547,56.62553,-9.765625e-06
151.02,-0.88915163,0.010036669,0.011653139,-84.18226,10.0,1.0036669,8887.59296822548,1.0065637,140.17725,-690.1772,0.0007796915,0.07796915,0.007246587,0.7246587,1.165314,0.6237953,87.113365,99.40013,100,-84.529076,[-1.696  2.138 -3.802 -1.841 -2.307],41000,1499.9294396133455,410,5455515,6870.419,9.86405,99.347916,2.5024414e-05
148.13,-0.88881814,0.009894042,0.01291101,-82.62881,10.0,0.9894042,8910.631844520569,1.0145966,162.19598,-681.02216,0.0011345963,0.11345964,0.0072237765,0.72237766,1.291101,1.38556,101.06423,98.70204,100,-83.40783,[-1.695  2.138 -3.802 -1.843 -2.308],41100,1471.0165815334503,411,5470328,9605.617,9.861219,98.56134,1.586914e-05
157.29,-0.8907688,0.010904398,0.056064412,-12.233709,10.0,1.0904399,8934.576168298721,2.0033553,153.28082,-148.80548,0.011186462,1.1186463,0.0010489856,0.104898565,5.6064415,14.337568,60.211792,48.723377,100,-18.773018,[-1.694  2.137 -3.803 -1.844 -2.308],41200,1562.6306108791025,412,5486057,12111.338,9.869497,49.91626,-2.5634765e-05
150.87,-0.8867527,0.009870827,0.012846391,-83.86884,10.0,0.98708266,8957.750350236893,1.0077289,147.67297,-689.0237,0.000884776,0.0884776,0.008336699,0.8336699,1.2846391,0.8444709,88.3418,99.202934,100,-84.38785,[-1.701  2.133 -3.808 -1.847 -2.31 ],41300,1498.4479510975568,413,5501144,7302.211,9.864166,99.23303,-2.0141602e-05
144.2,-0.88689685,0.009973857,0.012636632,-72.43001,10.0,0.99738556,8980.550167798996,1.0085014,122.7323,-596.62756,0.0009852491,0.09852491,0.007096616,0.7096616,1.2636632,0.9515954,79.328064,99.03362,100,-73.07163,[-1.7    2.132 -3.807 -1.847 -2.306],41400,1431.7410856661468,414,5515564,5469.938,9.857771,99.15703,2.0751953e-05
152.44,-0.89128435,0.009898883,0.012525913,-92.41609,10.0,0.9898883,9004.082933425903,1.0150658,179.25702,-763.6861,0.0012916792,0.12916793,0.0064866818,0.64866817,1.2525914,1.8179027,117.54349,98.32581,100,-93.53214,[-1.7    2.132 -3.81  -1.849 -2.306],41500,1514.156872472249,415,5530808,14339.124,9.865679,98.515785,-8.056641e-05
151.35,-0.87651044,0.009620745,0.022787966,-16.412216,10.0,0.9620746,9027.191338062286,1.1553392,150.0669,-89.40332,0.003921963,0.3921963,0.0043886076,0.43886074,2.2787967,3.3431594,55.57722,85.749756,100,-18.37934,[-1.699  2.131 -3.804 -1.848 -2.31 ],41600,1503.2470590460234,416,5545943,3550.32,9.864576,86.554665,2.6245118e-05
149.27,-0.87872475,0.009467911,0.021625986,-66.14279,10.0,0.94679105,9049.891213178635,1.1279743,198.36627,-598.5132,0.0033922794,0.3392279,0.002269251,0.2269251,2.1625986,11.709067,110.63629,88.62315,100,-73.30262,[-1.7    2.129 -3.793 -1.848 -2.296],41700,1482.4481086583023,417,5560870,7290.1006,9.862713,88.6545,-2.0141602e-05
155.14,-0.878895,0.010144086,0.01895176,-18.03094,10.0,1.0144086,9073.570020914078,1.0417331,153.01727,-132.64746,0.0021754026,0.21754028,0.0062221717,0.6222172,1.8951762,1.0968307,62.524593,95.6033,100,-18.74067,[-1.698  2.128 -3.797 -1.854 -2.298],41800,1541.1559654870607,418,5576384,3876.8782,9.868019,95.99387,4.333496e-05
154.43,-0.87645626,0.010167301,0.03129157,-20.820314,10.0,1.0167301,9097.196369409561,1.0617732,177.8935,-108.53247,0.0032725197,0.32725197,0.0045480933,0.45480934,3.129157,1.6299565,55.4923,90.61266,100,-21.787453,[-1.696  2.129 -3.794 -1.853 -2.298],41900,1534.0643852341752,419,5591827,3231.0752,9.867519,94.182076,-3.8452148e-05
159.21,-0.8853922,0.009171835,0.0563854,-13.248917,10.0,0.91718346,9122.194380044937,1.9137872,135.26825,-95.519775,0.008787415,0.8787416,0.001174618,0.1174618,5.6385403,9.669697,57.946854,52.139523,100,-16.566868,[-1.698  2.131 -3.794 -1.848 -2.295],42000,1581.864767470979,420,5607748,10969.442,9.871508,52.25241,4.333496e-05
148.95,-0.886095,0.00988316,0.01203517,-91.36236,10.0,0.98831594,9144.971129894257,1.007518,161.52887,-749.79065,0.000820627,0.08206271,0.00797821,0.79782104,1.203517,0.81241167,96.866974,99.31526,100,-91.83025,[-1.706  2.132 -3.787 -1.839 -2.304],42100,1479.210353480869,421,5622643,9573.317,9.861904,99.25381,-2.2583008e-05
144.55,-0.8890225,0.010098286,0.017701473,-85.91924,10.0,1.0098287,9166.999549865723,1.062684,184.68182,-734.885,0.0023475576,0.23475577,0.0038875984,0.38875985,1.7701473,6.863474,129.87244,94.872826,100,-90.00469,[-1.707  2.133 -3.788 -1.838 -2.305],42200,1435.2157343810802,422,5637098,13702.427,9.857769,94.10135,-2.746582e-05
155.57,-0.88947713,0.009764256,0.0135368155,-74.24732,10.0,0.97642565,9191.317989110947,1.0337572,164.52472,-617.3603,0.001706159,0.1706159,0.0051819063,0.5181906,1.3536816,2.62918,86.630005,97.03723,100,-75.610916,[-1.705  2.131 -3.789 -1.842 -2.308],42300,1545.4377034305219,423,5652655,7154.517,9.868143,96.73451,-3.2958986e-05
156.92,-0.8911132,0.009270609,0.021033866,-16.935263,10.0,0.9270609,9215.590728282928,1.2678618,154.2019,-105.580444,0.0037836207,0.3783621,0.0022409577,0.22409578,2.1033866,4.330029,60.644264,85.72134,100,-18.885786,[-1.704  2.13  -3.79  -1.845 -2.308],42400,1558.9446408236483,424,5668347,4608.543,9.869375,78.87295,1.4648437e-05
154.28,-0.9062588,0.009839844,0.02319341,-14.002171,10.0,0.98398435,9239.359233140945,1.1114429,143.56488,-102.64642,0.0032580378,0.3258038,0.0040745395,0.40745395,2.319341,4.5347443,65.16838,90.12,100,-17.583012,[-1.707  2.128 -3.792 -1.847 -2.31 ],42500,1532.5342564146954,425,5683775,4806.592,9.866997,89.97313,2.3193359e-05
151.85,-0.91245776,0.0100122895,0.013744567,-82.85538,10.0,1.0012289,9262.59903883934,1.0250438,149.9939,-690.0477,0.001577774,0.15777741,0.0068841483,0.6884149,1.3744566,2.709597,90.57705,97.5769,100,-84.51328,[-1.709  2.132 -3.801 -1.851 -2.325],42600,1508.2597665578617,426,5698960,8003.444,9.865206,97.5568,-3.90625e-05
149.42,-0.91507447,0.010043776,0.011547025,-83.80022,10.0,1.0043777,9285.945563316345,1.0039957,172.05353,-686.3762,0.0006594717,0.065947175,0.008607346,0.8607346,1.1547025,0.43113995,87.67397,99.57074,100,-84.06354,[-1.709  2.133 -3.803 -1.853 -2.331],42700,1483.9546039142933,427,5713902,7883.2783,9.862942,99.60203,4.0893556e-05
149.78,-0.90916866,0.010057934,0.014023697,-64.67236,10.0,1.0057935,9308.759191274643,1.0231208,158.62683,-535.2273,0.0014266284,0.14266285,0.0072996044,0.72996044,1.4023697,1.6327949,77.940895,98.02778,100,-65.55171,[-1.708  2.133 -3.803 -1.853 -2.334],42800,1487.5588950394476,428,5728880,5977.1963,9.863325,97.74017,-2.3193359e-05
155.46,-0.9087327,0.009963354,0.013627622,-21.480946,10.0,0.99633545,9332.483027935028,1.0056643,177.1026,-123.381836,0.0007950069,0.07950069,0.008223954,0.8223954,1.3627622,0.27094996,59.444103,99.367325,100,-21.690607,[-1.708  2.134 -3.805 -1.855 -2.328],42900,1544.3601369542885,429,5744426,3550.023,9.868341,99.43675,-5.5541994e-05
146.82,-0.91291946,0.010093582,0.0221055,-17.020042,10.0,1.0093582,9355.266800403595,1.1210729,152.41156,-93.52704,0.003303105,0.3303105,0.005101721,0.51017207,2.21055,2.7442126,51.900227,90.32679,100,-18.666586,[-1.709  2.135 -3.808 -1.853 -2.328],43000,1457.9639417302958,430,5759108,3384.1792,9.860634,89.200264,-5.7983398e-05
155.92,-0.9830632,0.09680946,8.692104,406.38058,10.0,9.680948,9378.92643737793,527.639,134.09906,-102.86401,0.8656933,86.569336,4.2677928e-07,4.267793e-05,869.21045,783.6398,54.03716,1.2351227,100,-16.423786,[-1.706  2.136 -3.811 -1.856 -2.332],43100,1548.9754027753618,431,5774700,55752880.0,9.868935,0.18952353,-7.202148e-05
149.68,-0.9798176,0.0100397905,0.01424032,-71.83885,10.0,1.0039792,9402.948170900345,1.0533565,162.8216,-616.1551,0.0019471571,0.19471571,0.005023821,0.5023821,1.424032,5.6115003,91.06347,96.37495,100,-75.46332,[-1.689  2.144 -3.832 -1.843 -2.402],43200,1486.5344849784233,432,5789668,5103.5093,9.862904,94.934616,-3.4484863e-05
148.88,-0.9848963,0.010068747,0.014178778,-72.971596,10.0,1.0068747,9425.413448095322,1.0118232,130.95093,-603.62494,0.0010944837,0.10944836,0.007037239,0.7037239,1.4178778,1.3928044,101.08907,98.8322,100,-73.92865,[-1.688  2.142 -3.834 -1.846 -2.399],43300,1478.5287271178197,433,5804556,9297.268,9.862083,98.8315,7.93457e-06
149.74,-0.9866927,0.010159376,0.017120892,-82.496025,10.0,1.0159377,9448.246823072433,1.0401623,143.9621,-686.437,0.0023006734,0.23006734,0.0051531987,0.5153199,1.7120892,3.246629,88.32927,95.12183,100,-84.07108,[-1.688  2.142 -3.835 -1.846 -2.404],43400,1487.1513014012005,434,5819530,8346.792,9.86318,96.13884,-6.225586e-05
154.85,-0.9884431,0.009535473,0.03568153,-11.084493,10.0,0.9535473,9471.843205213547,1.5857788,137.76941,-107.54578,0.0062435945,0.6243595,0.003298254,0.3298254,3.5681531,10.163589,53.91126,69.99217,100,-16.873178,[-1.69   2.142 -3.835 -1.844 -2.406],43500,1538.2473989031412,435,5835015,4459.864,9.867655,63.060497,5.9204103e-05
157.9,-0.9874262,0.010131318,0.012826719,-84.94978,10.0,1.013132,9496.71575331688,1.0129881,184.3565,-699.89215,0.0011084646,0.110846445,0.0065927873,0.65927875,1.2826719,1.324023,93.46675,98.817116,100,-85.71893,[-1.693  2.148 -3.839 -1.835 -2.407],43600,1568.7255954497637,436,5850805,8321.262,9.869951,98.71784,3.0517579e-06
156.79,-0.99316204,0.010133046,0.013432238,-18.712576,10.0,1.0133047,9521.014199733734,1.0188903,146.01215,-156.70715,0.0013566244,0.13566244,0.0072022425,0.72022426,1.3432238,0.66048044,54.946484,98.23917,100,-19.192593,[-1.693  2.148 -3.84  -1.836 -2.406],43700,1557.6180947621624,437,5866484,3428.5024,9.868917,98.145996,3.6621095e-05
149.89,-0.9957284,0.010065641,0.014908905,-82.14786,10.0,1.0065641,9543.671938180923,1.0275233,178.35876,-686.72156,0.0016728766,0.16728768,0.0043908055,0.43908054,1.4908905,3.1075878,91.35083,97.31209,100,-84.10593,[-1.693  2.147 -3.842 -1.834 -2.412],43800,1488.6301750585253,438,5881473,6103.718,9.863037,97.321396,-5.4016113e-05
151.15,-0.99508643,0.009734673,0.01626374,-79.98672,10.0,0.9734674,9567.092995166779,1.0808363,184.70667,-690.9316,0.002224174,0.22241741,0.0021625927,0.21625927,1.626374,7.9885664,129.18051,95.03872,100,-84.62143,[-1.692  2.146 -3.843 -1.836 -2.415],43900,1501.2075039481651,439,5896588,9091.187,9.863876,92.52095,5.859375e-05
151.68,-0.99279916,0.010040071,0.011588214,-92.30829,10.0,1.0040072,9590.710944652557,1.0052894,168.30975,-760.46075,0.00074986316,0.074986316,0.007544578,0.75445783,1.1588215,1.0747504,128.09872,99.445274,100,-93.13707,[-1.69   2.144 -3.842 -1.84  -2.414],44000,1506.523979423738,440,5911756,15856.402,9.864571,99.47384,-2.6855469e-05
152.14,-0.9946388,0.009622126,0.017137231,-78.48576,10.0,0.9622127,9613.790682554245,1.0756823,146.11469,-678.53937,0.0025990945,0.25990945,0.0037987344,0.37987345,1.7137232,7.705388,149.77943,93.19987,100,-83.10377,[-1.69   2.144 -3.843 -1.841 -2.412],44100,1511.1372371524008,441,5926970,15010.268,9.865166,92.96426,2.4414062e-06
