EpRewMean,Bound,TimestepsSoFar,ReturnStepMaxmin,MeanIW,MeanEntropy,InitialReturnStd,EpisodesSoFar,StdIW,MeanD2w0t,TimeElapsed,InitialReturnMax,StdD2w0t,InitialReturnMin,MinD2w0t,MinIW,MaxD2w0t,EmpiricalD2,InitialReturnMean,Weights,ReturnStepMax,EpThisIter,EpLenMean,Iteration,MaxIW,ReturnMeanIW,InitialBound,J_sample_variance
4999.5407387761825,-272.11444,3596045,0.016866684,1.0,0.15476984,0.08718008,8220,,1.0,5521.793723106384,0.09350586,,-0.2662964,1.0,1.0,1.0,1.0,3.6621095e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,411,1.0,-0.052541014,-272.11444,0.0080031995
4999.515970051789,-272.14413,3606045,0.017579079,1.0,0.15476984,0.086760044,8240,,1.0,5535.506583929062,0.12261963,,-0.20239258,1.0,1.0,1.0,1.0,,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,412,1.0,-0.0822378,-272.14413,0.007926641
4999.573398004039,-272.1013,3616045,0.013140678,1.0,0.15476984,0.058880556,8260,,1.0,5548.8263392448425,0.06237793,,-0.13659668,1.0,1.0,1.0,1.0,1.5258789e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,413,1.0,-0.03939668,-272.1013,0.0036498415
4999.532079770039,-272.11505,3626045,0.012537956,1.0,0.15476984,0.07073848,8280,,1.0,5562.268402338028,0.09484863,,-0.15148926,1.0,1.0,1.0,1.0,3.6621095e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,414,1.0,-0.053171016,-272.11505,0.0052663824
4999.541047317631,-272.0968,3636045,0.014618874,1.0,0.15476984,0.07054623,8300,,1.0,5575.974438667297,0.0736084,,-0.17803955,1.0,1.0,1.0,1.0,5.493164e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,415,1.0,-0.034911897,-272.0968,0.005241577
4999.581595199693,-272.0922,3646045,0.010961533,1.0,0.15476984,0.05979752,8320,,1.0,5589.4477553367615,0.060668945,,-0.18591309,1.0,1.0,1.0,1.0,2.746582e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,416,1.0,-0.030307552,-272.0922,0.0037654235
4999.5390271375245,-272.0993,3656045,0.017325401,1.0,0.15476984,0.06145127,8340,,1.0,5603.150203943253,0.087768555,,-0.20446777,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,417,1.0,-0.037429314,-272.0993,0.0039746608
4999.591901654541,-272.102,3666045,0.0102062225,1.0,0.15476984,0.053396855,8360,,1.0,5616.540908813477,0.07513428,,-0.10870361,1.0,1.0,1.0,1.0,6.1035157e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,418,1.0,-0.040091485,-272.102,0.0030009937
4999.573802932784,-272.11032,3676045,0.014353752,1.0,0.15476984,0.07105225,8380,,1.0,5630.026877641678,0.0748291,,-0.16888428,1.0,1.0,1.0,1.0,3.0517579e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,419,1.0,-0.048443984,-272.11032,0.005313607
4999.574178976601,-272.09702,3686045,0.012365341,1.0,0.15476984,0.07933343,8400,,1.0,5643.409904241562,0.070739746,,-0.22033691,1.0,1.0,1.0,1.0,-2.4414063e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,420,1.0,-0.035119653,-272.09702,0.006627649
4999.544484065807,-272.1053,3696045,0.014946938,1.0,0.15476984,0.07276538,8420,,1.0,5656.800537586212,0.0904541,,-0.12695312,1.0,1.0,1.0,1.0,-2.746582e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,421,1.0,-0.043409053,-272.1053,0.0055729905
4999.538379376087,-272.12048,3706045,0.014292717,1.0,0.15476984,0.08558888,8440,,1.0,5670.240831375122,0.097351074,,-0.19085693,1.0,1.0,1.0,1.0,-1.8310548e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,422,1.0,-0.05858013,-272.12048,0.0077119023
4999.535473933598,-272.1276,3716045,0.014080048,1.0,0.15476984,0.07047744,8460,,1.0,5683.78081035614,0.10662842,,-0.10406494,1.0,1.0,1.0,1.0,9.155274e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,423,1.0,-0.065701954,-272.1276,0.0052251127
4999.586689777325,-272.0974,3726045,0.015742302,1.0,0.15476984,0.055987816,8480,,1.0,5697.315435886383,0.07543945,,-0.083618164,1.0,1.0,1.0,1.0,-4.272461e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,424,1.0,-0.03552985,-272.0974,0.0033002116
4999.556465384231,-272.11218,3736045,0.013267517,1.0,0.15476984,0.06175391,8500,,1.0,5710.708471059799,0.07745361,,-0.11682129,1.0,1.0,1.0,1.0,-1.5258789e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,425,1.0,-0.05028833,-272.11218,0.0040118746
4999.530729870578,-272.10416,3746045,0.013799667,1.0,0.15476984,0.05939051,8520,,1.0,5723.806288957596,0.0869751,,-0.13482666,1.0,1.0,1.0,1.0,1.5258789e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,426,1.0,-0.042261835,-272.10416,0.0037119498
4999.599621686424,-272.08783,3756045,0.007552147,1.0,0.15476984,0.046576057,8540,,1.0,5736.893007278442,0.05407715,,-0.09564209,1.0,1.0,1.0,1.0,-7.93457e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,427,1.0,-0.025939768,-272.08783,0.002285054
4999.576674668408,-272.10458,3766045,0.0150642395,1.0,0.15476984,0.07506836,8560,,1.0,5750.059148550034,0.07696533,,-0.25402832,1.0,1.0,1.0,1.0,3.3569337e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,428,1.0,-0.04269858,-272.10458,0.00592935
4999.48759747873,-272.13748,3776045,0.013395309,1.0,0.15476984,0.07222985,8580,,1.0,5763.378873586655,0.12719727,,-0.12011719,1.0,1.0,1.0,1.0,5.493164e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,429,1.0,-0.07560172,-272.13748,0.005490386
4999.563563739699,-272.10068,3786045,0.015086174,1.0,0.15476984,0.07055778,8600,,1.0,5776.566836595535,0.07373047,,-0.20635986,1.0,1.0,1.0,1.0,3.6621095e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,430,1.0,-0.038790405,-272.10068,0.0052432166
4999.584588122321,-272.09692,3796045,0.017670631,1.0,0.15476984,0.07112364,8620,,1.0,5789.61085319519,0.07513428,,-0.2477417,1.0,1.0,1.0,1.0,-3.3569337e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,431,1.0,-0.035047848,-272.09692,0.0053244554
4999.534879289271,-272.1308,3806045,0.016427994,1.0,0.15476984,0.09331565,8640,,1.0,5802.702961444855,0.107055664,,-0.20037842,1.0,1.0,1.0,1.0,1.5258789e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,432,1.0,-0.068899386,-272.1308,0.009168309
4999.578318758742,-272.10327,3816045,0.01663208,1.0,0.15476984,0.061320607,8660,,1.0,5815.71951174736,0.06530762,,-0.16156006,1.0,1.0,1.0,1.0,-7.019043e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,433,1.0,-0.04136887,-272.10327,0.0039576637
4999.553130393574,-272.12482,3826045,0.013581276,1.0,0.15476984,0.06343036,8680,,1.0,5828.935047864914,0.10064697,,-0.14105225,1.0,1.0,1.0,1.0,-0.00011291504,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,434,1.0,-0.06293266,-272.12482,0.004236627
4999.6188172782995,-272.0945,3836045,0.01498127,1.0,0.15476984,0.05500786,8700,,1.0,5842.062354803085,0.05609131,,-0.15209961,1.0,1.0,1.0,1.0,-7.93457e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,435,1.0,-0.032619294,-272.0945,0.0031850724
4999.531458872001,-272.12088,3846045,0.017908096,1.0,0.15476984,0.08204848,8720,,1.0,5855.268821954727,0.09289551,,-0.18896484,1.0,1.0,1.0,1.0,3.0517579e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,436,1.0,-0.059002455,-272.12088,0.007083934
4999.522049443056,-272.11133,3856045,0.014846802,1.0,0.15476984,0.08534598,8740,,1.0,5868.402014732361,0.092285156,,-0.17211914,1.0,1.0,1.0,1.0,6.1035157e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,437,1.0,-0.04944658,-272.11133,0.0076668514
4999.554896807601,-272.11728,3866045,0.017777443,1.0,0.15476984,0.08125124,8760,,1.0,5881.647965669632,0.09423828,,-0.18487549,1.0,1.0,1.0,1.0,4.8828126e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,438,1.0,-0.05539014,-272.11728,0.006951466
4999.493484530738,-272.1282,3876045,0.0156059265,1.0,0.15476984,0.08589935,8780,,1.0,5894.820236682892,0.10461426,,-0.1459961,1.0,1.0,1.0,1.0,-4.5776367e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,439,1.0,-0.066304825,-272.1282,0.0077670757
4999.5877602130595,-272.09927,3886045,0.013934135,1.0,0.15476984,0.058424238,8800,,1.0,5908.0426161289215,0.06274414,,-0.15771484,1.0,1.0,1.0,1.0,2.1362304e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,440,1.0,-0.037398808,-272.09927,0.003593386
4999.590540173423,-272.10767,3896045,0.015093803,1.0,0.15476984,0.0744106,8820,,1.0,5921.304933309555,0.08111572,,-0.22521973,1.0,1.0,1.0,1.0,2.746582e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,441,1.0,-0.04577049,-272.10767,0.005826415
4999.550218047787,-272.10095,3906045,0.01567936,1.0,0.15476984,0.074247904,8840,,1.0,5934.469188690186,0.07519531,,-0.2298584,1.0,1.0,1.0,1.0,3.0517579e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,442,1.0,-0.03906035,-272.10095,0.0058043883
4999.558345263849,-272.11603,3916045,0.01682949,1.0,0.15476984,0.05491099,8860,,1.0,5947.514857053757,0.080444336,,-0.11804199,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,443,1.0,-0.05412971,-272.11603,0.0031737096
4999.581847220853,-272.10205,3926045,0.01242733,1.0,0.15476984,0.053506415,8880,,1.0,5960.630442857742,0.06237793,,-0.13903809,1.0,1.0,1.0,1.0,-2.1362304e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,444,1.0,-0.040169474,-272.10205,0.0030148434
4999.576738931059,-272.09195,3936045,0.017001152,1.0,0.15476984,0.060662676,8900,,1.0,5973.804017782211,0.062927246,,-0.19036865,1.0,1.0,1.0,1.0,2.4414063e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,445,1.0,-0.030049507,-272.09195,0.0038716746
4999.5960057487155,-272.10046,3946045,0.018398285,1.0,0.15476984,0.060161736,8920,,1.0,5986.994759082794,0.06933594,,-0.17047119,1.0,1.0,1.0,1.0,-4.5776367e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,446,1.0,-0.03857642,-272.10046,0.003812567
4999.539298437585,-272.1115,3956045,0.013213158,1.0,0.15476984,0.055059485,8940,,1.0,6000.34233212471,0.07470703,,-0.13226318,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,447,1.0,-0.049635682,-272.1115,0.003191471
4999.543345310436,-272.1065,3966045,0.015371323,1.0,0.15476984,0.06918313,8960,,1.0,6013.57683134079,0.08746338,,-0.119018555,1.0,1.0,1.0,1.0,1.5258789e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,448,1.0,-0.04461172,-272.1065,0.0050363783
4999.60180256378,-272.098,3976045,0.0151491165,1.0,0.15476984,0.06740086,8980,,1.0,6026.928587198257,0.062927246,,-0.19146729,1.0,1.0,1.0,1.0,-9.155274e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,449,1.0,-0.03611173,-272.098,0.0047833556
4999.5571866614,-272.08966,3986045,0.012545586,1.0,0.15476984,0.070537224,9000,,1.0,6040.0109260082245,0.06695557,,-0.15362549,1.0,1.0,1.0,1.0,-1.5258789e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,450,1.0,-0.027785465,-272.08966,0.005234864
4999.573329952587,-272.09082,3996045,0.014830589,1.0,0.15476984,0.07000277,9020,,1.0,6053.21062207222,0.06719971,,-0.2543335,1.0,1.0,1.0,1.0,-3.0517579e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,451,1.0,-0.02892235,-272.09082,0.0051578498
4999.585293440605,-272.10864,4006045,0.014945984,1.0,0.15476984,0.08747368,9040,,1.0,6066.434453487396,0.07470703,,-0.22912598,1.0,1.0,1.0,1.0,-3.3569337e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,452,1.0,-0.046760555,-272.10864,0.008053525
4999.576882697484,-272.09402,4016045,0.011315346,1.0,0.15476984,0.05872977,9060,,1.0,6079.636778593063,0.06878662,,-0.16381836,1.0,1.0,1.0,1.0,-1.8310548e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,453,1.0,-0.032146316,-272.09402,0.0036312204
4999.485816199789,-272.11847,4026045,0.016566277,1.0,0.15476984,0.08099602,9080,,1.0,6092.822677373886,0.10772705,,-0.12719727,1.0,1.0,1.0,1.0,-3.6621095e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,454,1.0,-0.056573965,-272.11847,0.006906506
4999.565144893785,-272.1176,4036045,0.015608788,1.0,0.15476984,0.07687528,9100,,1.0,6106.049516677856,0.095214844,,-0.15942383,1.0,1.0,1.0,1.0,-8.544922e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,455,1.0,-0.05571813,-272.1176,0.006220078
4999.546582690937,-272.1164,4046045,0.014871597,1.0,0.15476984,0.06797264,9120,,1.0,6119.150541067123,0.08581543,,-0.14904785,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,456,1.0,-0.054516017,-272.1164,0.004863027
4999.559660194793,-272.1052,4056045,0.014076233,1.0,0.15476984,0.076057434,9140,,1.0,6132.273035764694,0.08227539,,-0.17633057,1.0,1.0,1.0,1.0,8.544922e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,457,1.0,-0.04329443,-272.1052,0.006087744
4999.581386287781,-272.10754,4066045,0.018053055,1.0,0.15476984,0.080973335,9160,,1.0,6145.404225111008,0.07989502,,-0.2626953,1.0,1.0,1.0,1.0,-2.4414063e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,458,1.0,-0.04565052,-272.10754,0.0069027725
4999.544424412266,-272.1207,4076045,0.014169693,1.0,0.15476984,0.07642411,9180,,1.0,6158.672560930252,0.09295654,,-0.22277832,1.0,1.0,1.0,1.0,-1.8310548e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,459,1.0,-0.05882245,-272.1207,0.006147613
4999.579675822943,-272.10373,4086045,0.012247086,1.0,0.15476984,0.06702533,9200,,1.0,6171.838532924652,0.078186035,,-0.18548584,1.0,1.0,1.0,1.0,4.8828126e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,460,1.0,-0.04183344,-272.10373,0.0047297752
4999.550294163585,-272.11133,4096045,0.015900612,1.0,0.15476984,0.08297189,9220,,1.0,6185.139754295349,0.08502197,,-0.18585205,1.0,1.0,1.0,1.0,6.713867e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,461,1.0,-0.049443834,-272.11133,0.007243106
4999.511870737762,-272.10388,4106045,0.011746407,1.0,0.15476984,0.056690887,9240,,1.0,6198.426429033279,0.08331299,,-0.11047363,1.0,1.0,1.0,1.0,3.3569337e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,462,1.0,-0.04198194,-272.10388,0.003381485
4999.546885896689,-272.10175,4116045,0.011106491,1.0,0.15476984,0.054616336,9260,,1.0,6211.559995889664,0.07183838,,-0.12188721,1.0,1.0,1.0,1.0,4.5776367e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,463,1.0,-0.039841563,-272.10175,0.0031410211
4999.561889420327,-272.10165,4126045,0.013791084,1.0,0.15476984,0.08645514,9280,,1.0,6224.685324668884,0.07928467,,-0.17687988,1.0,1.0,1.0,1.0,-2.746582e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,464,1.0,-0.039778013,-272.10165,0.007867279
4999.561455573557,-272.11444,4136045,0.016255379,1.0,0.15476984,0.06848288,9300,,1.0,6237.797056913376,0.1003418,,-0.13946533,1.0,1.0,1.0,1.0,-3.0517578e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,465,1.0,-0.05255553,-272.11444,0.004934669
4999.57170739931,-272.10086,4146045,0.015128136,1.0,0.15476984,0.07467282,9320,,1.0,6251.031013965607,0.0791626,,-0.1619873,1.0,1.0,1.0,1.0,3.3569337e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,466,1.0,-0.038965926,-272.10086,0.0058732345
4999.512807990248,-272.11267,4156045,0.01673317,1.0,0.15476984,0.07235659,9340,,1.0,6264.17481637001,0.09753418,,-0.16888428,1.0,1.0,1.0,1.0,-8.850098e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,467,1.0,-0.05077672,-272.11267,0.0055107013
4999.586423395539,-272.09625,4166045,0.015029907,1.0,0.15476984,0.067816526,9360,,1.0,6277.356872797012,0.060668945,,-0.1640625,1.0,1.0,1.0,1.0,-3.6621095e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,468,1.0,-0.034363296,-272.09625,0.0048432983
4999.529637835563,-272.1057,4176045,0.015278816,1.0,0.15476984,0.09019464,9380,,1.0,6290.632136106491,0.08605957,,-0.31225586,1.0,1.0,1.0,1.0,2.746582e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,469,1.0,-0.04383015,-272.1057,0.00856607
4999.526397173235,-272.12527,4186045,0.01508522,1.0,0.15476984,0.08397065,9400,,1.0,6303.7466740608215,0.1038208,,-0.15875244,1.0,1.0,1.0,1.0,1.2207031e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,470,1.0,-0.06339729,-272.12527,0.007424422
4999.565248440526,-272.11273,4196045,0.015219688,1.0,0.15476984,0.08074562,9420,,1.0,6317.030090808868,0.085998535,,-0.1765747,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,471,1.0,-0.05085687,-272.11273,0.006859854
4999.524172846526,-272.11508,4206045,0.017302513,1.0,0.15476984,0.07547747,9440,,1.0,6330.158948421478,0.084472656,,-0.24938965,1.0,1.0,1.0,1.0,-2.4414063e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,472,1.0,-0.053193312,-272.11508,0.005996908
4999.563944193728,-272.1162,4216045,0.0151901245,1.0,0.15476984,0.06403935,9460,,1.0,6343.255177497864,0.093444824,,-0.12884521,1.0,1.0,1.0,1.0,-2.746582e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,473,1.0,-0.054309048,-272.1162,0.0043197363
4999.494332710959,-272.11932,4226045,0.015210152,1.0,0.15476984,0.06403543,9480,,1.0,6356.419075965881,0.107177734,,-0.10827637,1.0,1.0,1.0,1.0,3.6621095e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,474,1.0,-0.057448264,-272.11932,0.0043150103
4999.52168368855,-272.1325,4236045,0.016000748,1.0,0.15476984,0.088506624,9500,,1.0,6369.582636594772,0.119018555,,-0.24621582,1.0,1.0,1.0,1.0,-6.1035157e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,475,1.0,-0.0706308,-272.1325,0.00824366
4999.55789511393,-272.10956,4246045,0.013928413,1.0,0.15476984,0.077256545,9520,,1.0,6382.756639480591,0.08190918,,-0.18835449,1.0,1.0,1.0,1.0,2.746582e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,476,1.0,-0.04767589,-272.10956,0.0062819165
4999.568989244028,-272.11118,4256045,0.014413834,1.0,0.15476984,0.06523389,9540,,1.0,6395.945205926895,0.091552734,,-0.15039062,1.0,1.0,1.0,1.0,3.0517579e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,477,1.0,-0.04929276,-272.11118,0.0044773365
4999.575301183695,-272.09586,4266045,0.0124845505,1.0,0.15476984,0.07961104,9560,,1.0,6409.225847482681,0.07342529,,-0.24041748,1.0,1.0,1.0,1.0,-6.713867e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,478,1.0,-0.0339812,-272.09586,0.006674471
4999.597199191827,-272.09677,4276045,0.014640808,1.0,0.15476984,0.05269492,9580,,1.0,6422.5250153541565,0.071899414,,-0.13293457,1.0,1.0,1.0,1.0,-7.324219e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,479,1.0,-0.03489485,-272.09677,0.0029225636
4999.573021737588,-272.11792,4286045,0.016066551,1.0,0.15476984,0.07151618,9600,,1.0,6435.60720705986,0.09710693,,-0.15252686,1.0,1.0,1.0,1.0,-6.1035157e-06,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,480,1.0,-0.056016203,-272.11792,0.00538223
4999.548487509878,-272.10184,4296045,0.013578415,1.0,0.15476984,0.08894565,9620,,1.0,6448.343422412872,0.08782959,,-0.22070312,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,500.0,481,1.0,-0.03994703,-272.10184,0.008326161
4749.636980336598,-321.44913,4305546,9.996412,1.0069674,0.15504575,216.49406,9640,0.065413825,0.9540092,6460.427702188492,49.7146,0.21864796,-943.67566,,0.8343564,1.0112009,1.007447,4.272461e-05,[ 0.012  0.471 -2.6   -2.365 -1.264],10.0,20,475.05,482,1.2326851,-49.262085,-321.6375,48718.074
4999.5375079048,-272.09717,4315546,0.012444496,1.0,0.15504575,0.0680161,9660,,1.0,6473.781957149506,0.07946777,,-0.16131592,1.0,1.0,1.0,1.0,-1.8310548e-05,[ 0.012  0.466 -2.6   -2.358 -1.264],10.0,20,500.0,483,1.0,-0.035281762,-272.09717,0.0048701474
4999.5861791746975,-272.10095,4325546,0.014033318,1.0,0.15504575,0.060411617,9680,,1.0,6486.725504875183,0.078552246,,-0.18054199,1.0,1.0,1.0,1.0,5.493164e-05,[ 0.012  0.466 -2.6   -2.358 -1.264],10.0,20,500.0,484,1.0,-0.03906703,-272.10095,0.003841055
4999.581880015286,-272.11465,4335546,0.01586914,1.0,0.15504575,0.08022731,9700,,1.0,6499.648074388504,0.08691406,,-0.20269775,1.0,1.0,1.0,1.0,-3.0517578e-05,[ 0.012  0.466 -2.6   -2.358 -1.264],10.0,20,500.0,485,1.0,-0.052778352,-272.11465,0.006772109
4999.555523717561,-272.10596,4345546,0.015154839,1.0,0.15504575,0.07890279,9720,,1.0,6512.466225862503,0.08276367,,-0.24658203,1.0,1.0,1.0,1.0,3.0517578e-05,[ 0.012  0.466 -2.6   -2.358 -1.264],10.0,20,500.0,486,1.0,-0.044075303,-272.10596,0.0065513058
4999.53907609152,-272.10757,4355546,0.014876366,1.0,0.15504575,0.07858445,9740,,1.0,6525.401474237442,0.08148193,,-0.1763916,1.0,1.0,1.0,1.0,-1.8310548e-05,[ 0.012  0.466 -2.6   -2.358 -1.264],10.0,20,500.0,487,1.0,-0.04568956,-272.10757,0.0065010856
4999.5543200614575,-272.09634,4365546,0.011727333,1.0,0.15504575,0.060167663,9760,,1.0,6538.226949930191,0.06591797,,-0.14343262,1.0,1.0,1.0,1.0,-9.155274e-06,[ 0.012  0.466 -2.6   -2.358 -1.264],10.0,20,500.0,488,1.0,-0.03445364,-272.09634,0.0038147154
4999.532136452481,-272.1109,4375546,0.012688637,1.0,0.15504575,0.073045455,9780,,1.0,6550.680008888245,0.09460449,,-0.15008545,1.0,1.0,1.0,1.0,-1.2207031e-05,[ 0.012  0.466 -2.6   -2.358 -1.264],10.0,20,500.0,489,1.0,-0.04902569,-272.1109,0.0056145424
4749.644005865457,-321.54987,4385047,9.996447,1.0013037,0.15514085,216.49022,9800,0.052818943,0.9521859,6562.560857534409,49.730774,0.21822026,-943.6589,,0.8706845,1.0059322,1.0038624,5.1879884e-05,[ 0.012  0.466 -2.6   -2.358 -1.264],10.0,20,475.05,490,1.2030635,-49.40536,-321.65598,48961.87
4999.587511153587,-272.1125,4395047,0.015459061,1.0,0.15514085,0.066903815,9820,,1.0,6575.394910573959,0.08074951,,-0.13977051,1.0,1.0,1.0,1.0,-3.3569337e-05,[ 0.012  0.463 -2.601 -2.353 -1.264],10.0,20,500.0,491,1.0,-0.050596822,-272.1125,0.0047106454
4999.555437784228,-272.10318,4405047,0.012306213,1.0,0.15514085,0.054412533,9840,,1.0,6587.903548955917,0.082214355,,-0.09124756,1.0,1.0,1.0,1.0,-3.6621095e-05,[ 0.012  0.463 -2.601 -2.353 -1.264],10.0,20,500.0,492,1.0,-0.041304797,-272.10318,0.003114713
4999.575687909039,-272.10196,4415047,0.01630497,1.0,0.15514085,0.05756223,9860,,1.0,6600.4902403354645,0.075683594,,-0.12817383,1.0,1.0,1.0,1.0,-2.4414063e-05,[ 0.012  0.463 -2.601 -2.353 -1.264],10.0,20,500.0,493,1.0,-0.040064927,-272.10196,0.0034886238
4999.581534015761,-272.1129,4425047,0.013245583,1.0,0.15514085,0.070746794,9880,,1.0,6613.08459353447,0.08178711,,-0.21936035,1.0,1.0,1.0,1.0,2.4414063e-05,[ 0.012  0.463 -2.601 -2.353 -1.264],10.0,20,500.0,494,1.0,-0.051018275,-272.1129,0.0052693477
4999.533491410176,-272.1066,4435047,0.013629913,1.0,0.15514085,0.072537705,9900,,1.0,6625.366362571716,0.09234619,,-0.13024902,1.0,1.0,1.0,1.0,3.0517578e-05,[ 0.012  0.463 -2.601 -2.353 -1.264],10.0,20,500.0,495,1.0,-0.044707727,-272.1066,0.0055365274
4999.599017295762,-272.09967,4445047,0.015021324,1.0,0.15514085,0.093396686,9920,,1.0,6637.6001834869385,0.07342529,,-0.3242798,1.0,1.0,1.0,1.0,-3.967285e-05,[ 0.012  0.463 -2.601 -2.353 -1.264],10.0,20,500.0,496,1.0,-0.037785705,-272.09967,0.009182019
4999.580801183273,-272.11005,4455047,0.014202118,1.0,0.15514085,0.06344576,9940,,1.0,6649.859250068665,0.08288574,,-0.11529541,1.0,1.0,1.0,1.0,6.1035156e-05,[ 0.012  0.463 -2.601 -2.353 -1.264],10.0,20,500.0,497,1.0,-0.048151344,-272.11005,0.0042395033
