MinIWNorm,StdIWNorm,ReturnMeanIW,InitialReturnMax,MeanIWNorm,TimeElapsed,Bound,Weights,MeanIW,StdIW,MeanEntropy,EpRewMean,EpThisIter,Iteration,EntropyCoefficient,ESSRenyi,EpisodesSoFar,TimestepsSoFar,ReturnStepMaxmin,EpLenMean,InitialReturnStd,InitialReturnMean,EmpiricalD2,ESSClassic,J_sample_variance,ReturnStepMax,MaxIWNorm,MaxIW,MinIW,InitialReturnMin,InitialBound
0.0065471493,0.0010991669,1.3824549,119.59723,0.01005079,8312.526129245758,-91.02928,[-1.38   2.428 -3.865 -2.145 -1.856],1.0050792,0.109916694,-0.43577242,1915.5304251733367,100,292,,98.67246,29200,4475077,9.893457,192.58,112.20013,5.0048828e-05,1.013454,98.81816,9936.025,10.0,0.0124367345,1.2436734,0.65471494,-749.51355,-91.796234
0.0065751085,0.0013202066,2.2382293,131.5097,0.010011779,8340.6912047863,-100.125534,[-1.38   2.427 -3.868 -2.148 -1.855],1.0011779,0.13202065,-0.4365188,1865.1497667569122,100,293,,98.11897,29300,4493831,9.890804,187.54,117.537895,-7.080078e-05,1.0191709,98.29087,12448.94,10.0,0.01316863,1.3168631,0.6575109,-827.8985,-101.396515
0.0049163536,0.0017443185,2.7710493,123.10547,0.010172231,8368.668326616287,-89.60431,[-1.379  2.426 -3.871 -2.151 -1.855],1.0172232,0.17443186,-0.43677333,1889.144587109331,100,294,,97.609474,29400,4512825,9.892126,189.94,105.540634,1.5258789e-05,1.0244907,97.143524,10184.055,10.0,0.0141616035,1.4161603,0.49163538,-745.1719,-91.264534
0.006586924,0.0018532777,3.3075366,158.51965,0.010241162,8397.721812963486,-90.5014,[-1.379  2.423 -3.873 -2.154 -1.856],1.024116,0.18532777,-0.42935565,1904.2536120729255,100,295,,96.951836,29500,4531970,9.893076,191.45,116.70431,-1.8310546e-06,1.03144,96.82906,14136.223,10.0,0.015791144,1.5791144,0.6586924,-754.18274,-92.36815
0.003868439,0.0029389225,1.7320237,131.64948,0.009785251,8426.953587055206,-15.14439,[-1.377  2.423 -3.875 -2.155 -1.848],0.97852516,0.29389226,-0.43270954,1933.5459879636903,100,296,,91.27866,29600,4551408,9.894621,194.38,48.2423,-6.8359375e-05,1.0955462,91.725845,2330.5625,10.0,0.017770912,1.7770913,0.38684392,-90.11871,-16.123772
0.00816358,0.00075178355,0.51806724,136.93756,0.009987767,8456.56697177887,-102.85167,[-1.373  2.422 -3.877 -2.158 -1.852],0.99877656,0.075178355,-0.43490174,1939.6700178961878,100,297,,99.47419,29700,4570907,9.895193,194.99,96.79278,-3.112793e-05,1.0052859,99.43661,9562.067,10.0,0.011899543,1.1899543,0.81635803,-841.78845,-103.09764
0.0063732024,0.0012981464,1.810611,136.23883,0.010021427,8485.215534448624,-100.879524,[-1.374  2.423 -3.879 -2.158 -1.854],1.0021428,0.12981464,-0.43708172,1892.8719773029761,100,298,,98.35371,29800,4589938,9.89263,190.31,122.45709,4.0283205e-05,1.0167385,98.34971,14056.543,10.0,0.012537106,1.2537106,0.6373203,-831.531,-101.8413
0.0086002285,0.0006942024,0.7750964,128.0318,0.010041753,8514.556585550308,-100.92349,[-1.374  2.423 -3.883 -2.162 -1.856],1.0041753,0.06942024,-0.43855032,1916.2605641830096,100,299,,99.535286,29900,4609203,9.893824,192.65,144.89612,-3.234863e-05,1.0046688,99.52436,21476.959,10.0,0.013119908,1.3119909,0.86002284,-828.4338,-101.462036
0.0062829624,0.0015897934,2.8699899,137.65662,0.010175623,8543.36915898323,-88.91101,[-1.373  2.421 -3.891 -2.158 -1.857],1.0175622,0.15897934,-0.43911788,1860.981335167659,100,300,,96.9102,30000,4627915,9.890902,187.12,133.36986,-1.15966795e-05,1.0318831,97.6172,14755.027,10.0,0.014003508,1.4003508,0.62829626,-737.7206,-90.35196
0.002873135,0.0052824216,5.798048,122.379456,0.010037923,8572.813578128815,-10.867598,[-1.369  2.415 -3.889 -2.159 -1.858],1.0037923,0.5282422,-0.41821173,1943.8857422279905,100,301,,80.88427,30100,4647456,9.89559,195.41,50.920803,4.0893556e-05,1.2363343,78.31249,5223.5327,10.0,0.037452593,3.7452593,0.28731352,-110.54059,-14.98832
0.00075449987,0.01452738,16.11963,125.2113,0.010026434,8602.562814235687,-8.038368,[-1.37   2.42  -3.897 -2.16  -1.837],1.0026435,1.4527379,-0.3954268,1956.6751667696956,100,302,,40.295486,30200,4667125,9.896162,196.69,49.942505,6.1035157e-06,2.4816675,32.26499,15042.436,10.0,0.10578617,10.578617,0.07544999,-107.23151,-15.335185
0.006930058,0.0014327775,2.3440428,140.02966,0.0101215765,8631.92322397232,-99.35733,[-1.369  2.433 -3.901 -2.148 -1.814],1.0121577,0.14327775,-0.39306766,1947.1211783497722,100,303,,98.04022,30300,4686699,9.895098,195.74,136.08055,5.859375e-05,1.0199895,98.035545,17169.734,10.0,0.0146977035,1.4697704,0.6930058,-822.21106,-100.69982
0.0067192945,0.0014458026,1.875282,127.46167,0.010192934,8661.536338090897,-92.94671,[-1.368  2.432 -3.903 -2.151 -1.812],1.0192935,0.14458026,-0.3947694,1972.2409657373055,100,304,,98.01602,30400,4706524,9.896624,198.25,106.08501,-6.713867e-06,1.0202414,98.02773,11045.619,10.0,0.013967176,1.3967177,0.6719295,-766.49963,-93.87666
0.009354453,0.000342395,0.31069052,116.035034,0.010060758,8690.7741959095,-83.59846,[-1.366  2.431 -3.903 -2.154 -1.814],1.0060759,0.034239504,-0.39430645,1921.7401181101006,100,305,,99.90309,30500,4725844,9.893909,193.2,84.23472,6.530762e-05,1.00097,99.88431,7197.721,10.0,0.01109693,1.109693,0.93544525,-684.7833,-83.86842
0.0073150494,0.0010925321,1.1134994,136.48132,0.010012272,8720.067190170288,-102.20757,[-1.367  2.433 -3.906 -2.154 -1.813],1.0012271,0.10925321,-0.39865658,1954.6360809962862,100,306,,99.11744,30600,4745493,9.895649,196.49,115.19381,5.859375e-05,1.0089042,98.82331,13384.538,10.0,0.012913989,1.2913989,0.731505,-839.8821,-102.864075
0.0068675876,0.0014631109,1.7493846,128.78369,0.009879445,8749.904237985611,-100.2654,[-1.367  2.433 -3.907 -2.155 -1.818],0.98794454,0.1463111,-0.4021043,1928.048303115618,100,307,,98.33447,30700,4764876,9.8943405,193.83,126.823006,-0.00013549805,1.0169374,97.853836,15667.25,10.0,0.014577722,1.4577723,0.68675876,-825.9816,-101.16182
0.008667525,0.0006062223,0.67543316,122.75757,0.0100348005,8778.329973697662,-100.79523,[-1.369  2.434 -3.916 -2.155 -1.821],1.0034802,0.060622223,-0.40291262,1924.8405662386485,100,308,,99.55913,30800,4784227,9.894079,193.51,121.666306,-7.446289e-05,1.0044283,99.63635,14578.72,10.0,0.011899008,1.1899009,0.8667525,-826.6761,-101.24681
0.006326804,0.0021952335,5.7996645,172.4046,0.010851825,8806.614094734192,-96.237366,[-1.364  2.427 -3.918 -2.149 -1.822],1.0851823,0.21952333,-0.40281332,1863.6664342313802,100,309,,94.5095,30900,4802966,9.890903,187.39,174.4643,3.479004e-05,1.0580947,96.06868,30652.7,10.0,0.017955268,1.7955269,0.6326804,-809.93445,-99.19627
0.0050917272,0.001341397,2.1777909,145.21338,0.009973637,8835.798599004745,-91.54754,[-1.363  2.424 -3.921 -2.154 -1.822],0.99736375,0.13413969,-0.40298188,1939.966055878023,100,310,,98.46669,31000,4822468,9.895174,195.02,118.39019,3.90625e-05,1.0155718,98.22329,12662.308,10.0,0.012594288,1.2594289,0.50917274,-759.3745,-93.00397
0.0027332248,0.0050256955,4.3505707,127.26416,0.009680909,8866.757942914963,-13.2997055,[-1.363  2.423 -3.925 -2.158 -1.822],0.96809095,0.50256956,-0.40234336,2021.7556375811835,100,311,,77.98309,31100,4842788,9.899298,203.2,52.285954,-3.967285e-05,1.2823292,78.771126,2751.881,10.0,0.042399853,4.2399855,0.2733225,-116.37146,-15.586654
0.0065043177,0.0015177436,3.5409462,139.2561,0.009907147,8896.266045093536,-89.07645,[-1.363  2.43  -3.919 -2.149 -1.821],0.9907147,0.15177436,-0.40478545,1943.5523929518836,100,312,,97.23942,31200,4862326,9.895224,195.38,176.24213,-1.5258789e-05,1.0283896,97.70689,26551.037,10.0,0.0148900505,1.4890051,0.6504318,-745.7068,-91.33008
0.0065861503,0.0013415506,2.15614,133.52106,0.009786053,8925.878875494003,-100.4738,[-1.362  2.429 -3.924 -2.153 -1.824],0.97860545,0.13415506,-0.40429533,1952.519180995495,100,313,,98.19916,31300,4881954,9.895367,196.28,107.849045,3.0517579e-06,1.0183387,98.15537,10811.737,10.0,0.013118646,1.3118646,0.65861505,-830.39044,-101.701645
0.00012117877,0.03596155,32.106945,112.0271,0.009986839,8955.748728990555,-6.250908,[-1.359  2.427 -3.923 -2.155 -1.823],0.9986839,3.5961547,-0.4384581,1969.334677528355,100,314,,12.794662,31400,4901750,9.896402,197.96,43.865383,-8.4838866e-05,7.815759,7.1600223,122733.586,10.0,0.348123,34.8123,0.012117877,-86.493164,-13.720547
0.007861346,0.00093634747,1.7816591,117.64087,0.009958299,8986.565068006516,-92.57977,[-1.344  2.433 -3.926 -2.142 -1.857],0.9958298,0.09363474,-0.4428934,2066.6197242981525,100,315,,99.05767,31500,4922519,9.901127,207.69,112.03183,-2.6245118e-05,1.0095129,99.123634,11834.817,10.0,0.011952735,1.1952735,0.78613466,-766.8192,-93.91582
0.008105686,0.00078908174,0.7974551,124.23102,0.010041693,9016.828984260559,-101.71092,[-1.344  2.434 -3.929 -2.143 -1.862],1.0041693,0.07890817,-0.44628802,1986.9180923298034,100,316,,99.33696,31600,4942491,9.8971615,199.72,115.70309,4.2114258e-05,1.0066746,99.38629,13139.138,10.0,0.011759962,1.1759962,0.8105686,-834.19806,-102.16794
0.008338003,0.00050675217,0.30932257,145.54498,0.01002491,9047.957098007202,-93.73645,[-1.344  2.434 -3.931 -2.144 -1.865],1.0024909,0.05067523,-0.44651112,2051.235418466356,100,317,,99.722565,31700,4963106,9.900543,206.15,142.77962,-6.8359375e-05,1.0027821,99.74511,19872.756,10.0,0.011024387,1.1024387,0.8338003,-766.81464,-93.9153
0.0028304653,0.0021227312,4.066161,130.38129,0.009718782,9078.424201011658,-94.33104,[-1.343  2.432 -3.931 -2.144 -1.865],0.97187823,0.2122731,-0.44849086,2049.117005011426,100,318,,96.10875,31800,4983700,9.900263,205.94,91.537544,8.544922e-06,1.040488,95.44669,5695.128,10.0,0.014541721,1.4541721,0.28304654,-787.6233,-96.46375
0.0085636005,0.00058260735,0.5182023,109.88513,0.010075641,9109.587868213654,-95.21028,[-1.341  2.43  -3.933 -2.148 -1.867],1.0075642,0.05826073,-0.44839722,2057.3456834353146,100,319,,99.59837,31900,5004376,9.900936,206.76,92.10557,-9.033203e-05,1.0040325,99.66677,8464.148,10.0,0.011183132,1.1183133,0.8563601,-780.04865,-95.536156
0.0069883955,0.0007346521,0.57995343,119.26532,0.01007781,9139.352062940598,-94.387474,[-1.342  2.43  -3.941 -2.149 -1.867],1.007781,0.073465206,-0.44997212,1997.9562273585789,100,320,,99.43421,32000,5024458,9.898108,200.82,90.526825,3.7841797e-05,1.0056901,99.47139,8125.011,10.0,0.011679573,1.1679573,0.69883955,-773.2091,-94.69836
0.008519493,0.0007665777,0.6155426,114.02228,0.009994825,9170.043027162552,-94.00811,[-1.341  2.43  -3.942 -2.151 -1.869],0.9994826,0.07665777,-0.4528822,2039.9515609893833,100,321,,99.365944,32100,5044960,9.900156,205.02,89.479416,-2.0141602e-05,1.006381,99.4152,8265.899,10.0,0.011870433,1.1870433,0.85194933,-770.1456,-94.32322
0.002991221,0.006201289,6.1010027,108.55847,0.009248624,9200.045784950256,-9.53645,[-1.341  2.43  -3.943 -2.151 -1.872],0.92486244,0.6201289,-0.46067673,2044.9680750758782,100,322,,72.2914,32200,5065512,9.90056,205.52,50.23744,7.6293945e-05,1.3832905,68.98536,3443.3416,10.0,0.046495494,4.6495495,0.2991221,-100.8678,-13.2955675
0.0049031735,0.0014320018,3.2732096,138.21875,0.009769193,9229.82944226265,-90.13287,[-1.345  2.437 -3.939 -2.139 -1.88 ],0.97691923,0.14320019,-0.46077907,1940.2319789524588,100,323,,97.160034,32300,5085017,9.894825,195.05,152.22577,2.1972657e-05,1.0292298,97.89651,18683.01,10.0,0.012435288,1.2435288,0.49031734,-751.7499,-92.07016
0.0057418183,0.0016968874,5.0272503,146.78955,0.010224433,9259.277216434479,-98.7495,[-1.345  2.437 -3.95  -2.143 -1.88 ],1.0224433,0.16968876,-0.4601195,1970.6421996142742,100,324,,96.31909,32400,5104826,9.896555,198.09,160.45413,-3.0517579e-06,1.0382158,97.31942,21230.258,10.0,0.013598154,1.3598155,0.57418185,-831.5926,-101.84888
0.0067384127,0.0016539863,2.7809787,139.36554,0.010221988,9289.42069196701,-101.08667,[-1.344  2.435 -3.952 -2.147 -1.879],1.0221989,0.16539863,-0.46500224,1971.8639205078805,100,325,,97.71867,32500,5124647,9.896835,198.21,130.76741,4.6386718e-05,1.0233458,97.44867,15183.7705,10.0,0.014798176,1.4798176,0.6738413,-838.34625,-102.67599
0.0061228224,0.0024648567,3.8193727,142.6214,0.0103388205,9320.129666566849,-101.28303,[-1.343  2.433 -3.953 -2.149 -1.884],1.0338819,0.2464857,-0.46996564,1981.9455157011928,100,326,,96.44381,32600,5144569,9.897179,199.22,122.968185,1.7089844e-05,1.0368732,94.62184,14989.328,10.0,0.021481862,2.1481862,0.6122823,-842.76056,-103.21666
0.0051575517,0.0019840389,3.8050113,156.83234,0.010007587,9349.615540266037,-99.3593,[-1.343  2.435 -3.954 -2.146 -1.889],1.0007589,0.1984039,-0.47369722,1946.7497344784924,100,327,,96.318054,32700,5164139,9.895372,195.7,163.87479,-5.4931643e-06,1.038227,96.21819,25143.213,10.0,0.016322628,1.6322628,0.5157552,-826.6805,-101.24728
0.0023624967,0.0027057324,6.6820416,140.86157,0.010179332,9380.17752981186,-97.78821,[-1.341  2.432 -3.955 -2.148 -1.893],1.0179332,0.27057326,-0.47119266,1992.9684242146943,100,328,,94.3224,32800,5184171,9.89797,200.32,145.15517,-8.544922e-06,1.0601935,93.40093,16013.865,10.0,0.016648436,1.6648436,0.23624967,-828.42737,-101.46123
0.0022519208,0.00623213,6.5130386,117.16766,0.010175534,9411.128242969513,-11.054771,[-1.338  2.427 -3.958 -2.152 -1.89 ],1.0175533,0.62321293,-0.4763855,2083.6786046605425,100,329,,66.72239,32900,5205110,9.9025135,209.39,44.080544,-9.765625e-06,1.4987472,72.72146,3421.8472,10.0,0.03274614,3.274614,0.22519207,-83.619934,-14.35006
0.0031930683,0.015605102,13.9287195,104.68732,0.010451329,9441.688488006592,-1.7179785,[-1.345  2.423 -3.954 -2.147 -1.895],1.045133,1.5605104,-0.45841423,1997.0687914059424,100,330,,67.14815,33000,5225183,9.898186,200.73,46.40836,-6.713867e-06,1.4892443,30.965397,19579.93,10.0,0.15214476,15.214477,0.31930685,-94.45776,-12.821532
0.0072854683,0.0011621894,1.6436851,126.450195,0.010013445,9470.692773103714,-92.64127,[-1.349  2.429 -3.949 -2.136 -1.877],1.0013446,0.11621895,-0.46419618,1960.3363730626986,100,331,,98.52993,33100,5244889,9.89595,197.06,113.25995,4.699707e-05,1.01492,98.67085,11416.299,10.0,0.013353443,1.3353443,0.72854686,-764.15393,-93.58932
0.0073868013,0.0010275297,1.2498747,153.27026,0.01006104,9499.395020961761,-99.13316,[-1.349  2.428 -3.95  -2.137 -1.883],1.0061041,0.10275298,-0.4653146,1884.4302792691722,100,332,,98.96668,33200,5263836,9.89171,189.47,138.54773,3.0517578e-05,1.0104411,98.96774,16981.066,10.0,0.012595935,1.2595935,0.7386801,-815.3784,-99.86303
0.007863543,0.0007968783,0.92616904,116.76709,0.009987883,9529.623002767563,-91.96368,[-1.349  2.426 -3.95  -2.138 -1.884],0.99878836,0.079687834,-0.46526223,1994.8298014073453,100,333,,99.428986,33300,5283887,9.897676,200.51,130.07741,-4.272461e-05,1.0057429,99.36747,15556.924,10.0,0.011581555,1.1581556,0.7863543,-756.2739,-92.62431
0.005968989,0.0019472301,3.8817832,125.78546,0.01007203,9559.274059057236,-99.31847,[-1.348  2.426 -3.958 -2.139 -1.884],1.007203,0.19472301,-0.47127593,1950.7491447402804,100,334,,96.92983,33400,5303497,9.89558,196.1,161.01143,6.1035155e-07,1.0316741,96.39698,25104.104,10.0,0.016467052,1.6467052,0.5968989,-829.59064,-101.60369
0.0056910613,0.0016147516,3.6744535,114.43683,0.010199133,9589.097142457962,-99.86303,[-1.348  2.423 -3.96  -2.141 -1.89 ],1.0199132,0.16147517,-0.4733686,1939.2746668702907,100,335,,97.19364,33500,5322992,9.895224,194.95,141.5981,7.6904296e-05,1.0288739,97.554695,18065.555,10.0,0.014175518,1.4175519,0.56910616,-833.4334,-102.07426
0.008868142,0.0004887159,0.30673796,126.4353,0.010071349,9619.07231259346,-102.71137,[-1.347  2.421 -3.961 -2.145 -1.892],1.0071349,0.048871584,-0.4740568,2008.2644440268477,100,336,,99.72601,33600,5343177,9.898706,201.85,96.80671,-0.00011657715,1.0027474,99.76509,9536.573,10.0,0.011312269,1.1312269,0.88681424,-839.98627,-102.87701
0.00687262,0.001399137,2.3358521,147.7138,0.009907111,9647.50298500061,-98.8331,[-1.347  2.421 -3.961 -2.145 -1.893],0.99071103,0.1399137,-0.47997528,1881.0751202940041,100,337,,98.23436,33700,5362090,9.891993,189.13,165.22273,4.8828124e-06,1.0179738,98.04454,27121.904,10.0,0.013798499,1.3798499,0.687262,-818.71606,-100.27183
0.006585466,0.001323482,2.4508138,132.53857,0.009923606,9677.102514266968,-99.80254,[-1.347  2.422 -3.962 -2.144 -1.899],0.9923606,0.13234821,-0.48577422,2000.4712497130247,100,338,,98.07856,33800,5382197,9.898386,201.07,146.79657,-1.5258789e-05,1.0195909,98.2524,20551.195,10.0,0.013232356,1.3232356,0.6585466,-826.83527,-101.26624
0.008113747,0.0009964587,1.0181949,132.16577,0.009968067,9708.45161318779,-104.09976,[-1.347  2.421 -3.964 -2.145 -1.905],0.9968066,0.09964587,-0.48541817,2073.369752377418,100,339,,99.04586,33900,5403033,9.901934,208.36,100.604225,-2.4414062e-06,1.0096333,99.01057,10384.215,10.0,0.013298709,1.3298709,0.8113747,-854.18005,-104.615265
0.00702566,0.0015516283,2.7561948,133.4961,0.010030243,9738.146440029144,-91.57637,[-1.347  2.422 -3.964 -2.143 -1.904],1.0030243,0.15516284,-0.48331696,1941.2723373251065,100,340,,97.24896,34000,5422548,9.895311,195.15,118.49948,-8.117676e-05,1.0282886,97.66288,13378.271,10.0,0.014360613,1.4360614,0.702566,-759.5537,-93.02603
0.0054848553,0.0018999414,3.516668,112.29224,0.010193509,9768.68583393097,-83.17233,[-1.344  2.421 -3.964 -2.146 -1.902],1.019351,0.18999414,-0.48421246,2019.4680496232206,100,341,,96.455635,34100,5442845,9.899305,202.97,92.25915,-2.746582e-05,1.036746,96.64263,7297.479,10.0,0.016798845,1.6798844,0.5484855,-695.1559,-85.13889
0.0052306866,0.0018564584,3.206285,139.62585,0.010042029,9798.830336332321,-75.36248,[-1.342  2.42  -3.966 -2.149 -1.903],1.004203,0.18564585,-0.48777273,2027.1779494317327,100,342,,96.93914,34200,5463218,9.900768,203.73,78.94793,-1.6479493e-05,1.0315751,96.69529,3684.779,10.0,0.014862632,1.4862633,0.52306867,-631.61707,-77.356995
0.008699226,0.00072713033,0.44128704,132.43506,0.010001511,9829.65484714508,-104.0629,[-1.34   2.417 -3.967 -2.152 -1.907],1.0001512,0.07271303,-0.48809883,2073.088078329542,100,343,,99.574135,34300,5484051,9.902113,208.33,125.89437,7.93457e-06,1.0042769,99.474236,15838.462,10.0,0.012415098,1.2415098,0.86992264,-851.4542,-104.28142
7.371093e-06,0.40691555,304.5435,121.90411,0.049764067,9860.616709470749,154.85709,[-1.34   2.418 -3.966 -2.15  -1.907],4.976407,40.69156,-0.47249255,2052.3946284738795,100,344,,0.99486315,34400,5504677,9.901184,206.26,46.82805,9.82666e-05,100.516335,1.4735869,8498696.0,10.0,4.0881367,408.81366,0.00073710934,-81.229126,-14.930046
0.0052193454,0.0016082661,2.4155993,125.19104,0.010197649,9890.2334420681,-91.83268,[-1.369  2.429 -3.966 -2.119 -1.891],1.0197649,0.16082662,-0.4709261,1949.9998436920903,100,345,,97.870766,34500,5524280,9.895023,196.03,122.49699,1.4038086e-05,1.0217556,97.573135,13347.173,10.0,0.014378395,1.4378395,0.52193457,-761.2973,-93.23949
0.0052806893,0.0018672444,3.832168,151.66638,0.010253313,9919.623581647873,-97.338905,[-1.367  2.428 -3.968 -2.122 -1.89 ],1.0253313,0.18672444,-0.47218788,1931.7275206268478,100,346,,97.04744,34600,5543700,9.894321,194.2,160.09409,-6.530762e-05,1.0304239,96.79,22747.963,10.0,0.01449725,1.449725,0.52806896,-813.7721,-99.66639
0.00706602,0.0014971629,2.9647775,132.9635,0.010196276,9950.522577762604,-92.39365,[-1.366  2.428 -3.973 -2.126 -1.891],1.0196276,0.1497163,-0.47632328,2019.350632022185,100,347,,97.72708,34700,5563996,9.899132,202.96,119.91425,-5.432129e-05,1.0232579,97.889465,12911.793,10.0,0.013617598,1.3617599,0.706602,-769.6989,-94.26854
0.00080428843,0.007821227,8.127434,126.627014,0.009705719,9980.946845531464,-12.091959,[-1.364  2.428 -3.976 -2.128 -1.895],0.97057176,0.78212273,-0.46921825,1989.725680960831,100,348,,58.83121,34800,5583996,9.897373,200.0,47.865936,2.4414063e-05,1.6997781,60.62907,6583.8667,10.0,0.0469414,4.69414,0.080428846,-101.72052,-15.508554
0.007845091,0.0011633415,1.1029611,135.35718,0.010103451,10010.487362146378,-92.62197,[-1.353  2.419 -3.972 -2.136 -1.888],1.0103452,0.116334155,-0.46444148,1966.73403397957,100,349,,98.89944,34900,5603766,9.896259,197.7,120.28958,-5.9204103e-05,1.0111281,98.691574,14888.47,10.0,0.013388023,1.3388023,0.78450906,-761.0381,-93.20782
0.008711695,0.0004724162,0.2878392,156.51746,0.009960104,10039.72970533371,-101.6934,[-1.353  2.419 -3.97  -2.137 -1.883],0.99601036,0.04724162,-0.465089,1940.151531158018,100,350,,99.811745,35000,5623270,9.895027,195.04,145.52556,-5.126953e-05,1.0018861,99.775536,21346.863,10.0,0.0110765835,1.1076584,0.8711695,-831.88916,-101.885254
0.0074579665,0.0008937491,0.9358425,93.98328,0.009950181,10069.01426911354,-93.73158,[-1.353  2.419 -3.972 -2.137 -1.884],0.99501806,0.08937492,-0.46728405,1946.468469097162,100,351,,99.0868,35100,5642837,9.89555,195.67,88.014496,6.530762e-05,1.0092162,99.19964,7608.4497,10.0,0.011902729,1.1902729,0.7457967,-769.4189,-94.234116
5.8503127e-05,0.10165097,51.232224,132.1507,0.01639863,10098.337449550629,-6.2319145,[-1.352  2.418 -3.972 -2.139 -1.886],1.639863,10.165097,-0.4681027,1956.0526705238972,100,352,,7.93298,35200,5662500,9.895889,196.63,48.451458,-4.6386718e-05,12.605603,2.5364957,187194.61,10.0,1.0201483,102.01483,0.0058503128,-109.863525,-16.185135
0.0071186684,0.0006930611,0.56448716,103.73303,0.009872287,10129.47494649887,-95.24368,[-1.331  2.422 -3.973 -2.139 -1.887],0.98722863,0.06930611,-0.46858996,2055.345007392343,100,353,,99.54769,35300,5683156,9.900833,206.56,91.6396,-3.90625e-05,1.0045437,99.50956,7562.702,10.0,0.011298197,1.1298198,0.71186686,-780.49927,-95.591286
0.0061132708,0.0019399858,3.9820342,133.53601,0.010210292,10159.573187589645,-100.07071,[-1.329  2.418 -3.974 -2.138 -1.888],1.0210292,0.1939986,-0.47804305,1975.8588534690127,100,354,,96.562584,35400,5703017,9.897003,198.61,145.92534,-1.4648437e-05,1.0355978,96.51567,19395.33,10.0,0.017409848,1.7409849,0.6113271,-834.8575,-102.248764
0.0016076306,0.006612717,7.104186,119.812195,0.010263627,10191.087363481522,-10.929639,[-1.329  2.418 -3.977 -2.138 -1.897],1.0263629,0.66127175,-0.46891317,2063.8517027940948,100,355,,66.20909,35500,5723758,9.9013,207.41,51.929863,-6.652832e-05,1.5103666,70.66613,4224.381,10.0,0.03942448,3.942448,0.16076307,-101.8457,-14.674005
0.008346028,0.0006960636,0.45961106,116.34918,0.010043374,10221.087856292725,-94.75096,[-1.339  2.421 -3.986 -2.134 -1.888],1.0043374,0.069606364,-0.47068617,2012.8547482719487,100,356,,99.52167,35600,5743989,9.898853,202.31,90.79675,3.601074e-05,1.0048063,99.52196,8207.346,10.0,0.011719725,1.1719725,0.83460283,-775.52954,-94.98255
0.0066053295,0.0015447258,2.8578377,144.80957,0.010173109,10251.067643165588,-101.576065,[-1.338  2.42  -3.987 -2.135 -1.89 ],1.017311,0.15447257,-0.4765825,2001.761989193562,100,357,,97.94526,35700,5764109,9.898359,201.2,119.34037,7.995605e-05,1.0209785,97.74632,13383.642,10.0,0.013858762,1.3858762,0.66053295,-843.8934,-103.35533
0.008089029,0.0008537118,0.7862251,111.49927,0.010026675,10281.589953184128,-102.7353,[-1.338  2.419 -3.987 -2.136 -1.896],1.0026675,0.08537118,-0.475326,2072.2606503070715,100,358,,99.36035,35800,5784934,9.9018,208.25,125.98629,2.5634765e-05,1.0064377,99.28027,15129.854,10.0,0.011912528,1.1912528,0.8089029,-842.542,-103.18988
0.009067968,0.0005143897,0.25178748,111.09235,0.009981416,10310.91909790039,-93.778595,[-1.336  2.415 -3.988 -2.136 -1.894],0.99814177,0.05143898,-0.4746091,1936.2634977459459,100,359,,99.75714,35900,5804399,9.894943,194.65,88.80693,-5.6152345e-05,1.0024345,99.73512,7957.6807,10.0,0.01095723,1.095723,0.9067969,-766.822,-93.91619
0.0041277115,0.0025311098,6.8201427,118.35901,0.010263426,10341.463626623154,-82.33123,[-1.335  2.415 -3.989 -2.136 -1.894],1.0263427,0.253111,-0.47698683,2017.1578236948303,100,360,,93.70929,36000,5824673,9.899094,202.74,85.61008,3.173828e-05,1.0671301,94.26681,4291.6807,10.0,0.015600414,1.5600414,0.41277117,-704.65045,-86.301674
0.008612669,0.00061617355,0.5325944,133.58856,0.0100424625,10371.843320608139,-93.605865,[-1.333  2.413 -3.99  -2.142 -1.896],1.0042464,0.061617352,-0.4785157,1994.6809487958735,100,361,,99.580826,36100,5844722,9.898197,200.49,118.87411,-4.760742e-05,1.0042094,99.62495,12984.654,10.0,0.011452646,1.1452646,0.8612669,-767.02466,-93.941
0.00065532204,0.012286015,17.899338,105.28656,0.009325906,10401.954094648361,-2.9442043,[-1.332  2.412 -3.991 -2.142 -1.897],0.93259054,1.2286015,-0.50374126,2016.6796007617816,100,362,,38.273136,36200,5864991,9.899282,202.69,48.360004,2.9296874e-05,2.6127987,36.55556,15253.775,10.0,0.09330294,9.330295,0.06553221,-95.675964,-12.894888
0.007094777,0.00068452413,0.17841342,119.036865,0.010118866,10433.041475534439,-14.431071,[-1.321  2.415 -3.993 -2.15  -1.923],1.0118867,0.06845242,-0.5058782,2043.8964983180108,100,363,,99.58283,36300,5885532,9.900799,205.41,48.22285,-3.6621093e-06,1.0041891,99.544464,2417.6758,10.0,0.011948995,1.1948996,0.7094777,-94.3913,-14.578983
0.008100744,0.0008075449,0.8533032,120.41785,0.009791844,10463.444269895554,-93.05667,[-1.321  2.415 -3.996 -2.152 -1.925],0.9791843,0.080754496,-0.5040722,1989.0837782285737,100,364,,99.216606,36400,5905525,9.897942,199.93,89.85538,-4.272461e-06,1.0078958,99.32444,7409.763,10.0,0.012440994,1.2440995,0.81007445,-763.7624,-93.54142
