InitialReturnMax,MaxIW,ReturnMeanIW,MaxD2w0t,MinIW,EpisodesSoFar,MeanD2w0t,InitialReturnMin,EpThisIter,TimeElapsed,EpLenMean,Iteration,ReturnStepMax,ReturnStepMaxmin,J_sample_variance,TimestepsSoFar,StdIW,MinD2w0t,EmpiricalD2,StdD2w0t,InitialReturnStd,MeanIW,Bound,EpRewMean,MeanEntropy,Weights,InitialBound,InitialReturnMean
0.046020508,1.0,-0.049008224,1.0,1.0,41200,1.0,-0.09338379,100,21183.208371400833,500.0,412,0.018766403,0.01839161,0.0012310793,18420820,,1.0,1.0,,0.034897093,1.0,-0.27733865,4999.670371866228,0.31680208,[-0.02   0.774 -4.333 -2.338 -1.102],-0.27733865,-9.094238e-05
0.043395996,1.0,-0.04670295,1.0,1.0,41300,1.0,-0.1473999,100,21258.04971408844,500.0,413,0.017503738,0.017140388,0.0010555572,18470820,,1.0,1.0,,0.032337137,1.0,-0.25967056,4999.674862965591,0.31680208,[-0.02   0.774 -4.333 -2.338 -1.102],-0.25967056,-6.713867e-06
9.879089,1.2831211,-9.805488,1.0094502,0.83838606,41400,0.99250305,-973.5286,100,21337.820734500885,495.02,414,9.99942,9.99884,9555.487,18520322,0.04486816,,1.0052536,0.099561155,97.84331,1.0080849,-131.49638,4949.772610169602,0.31478944,[-0.02   0.774 -4.333 -2.338 -1.102],-131.52678,-0.00011169434
9.879639,1.2996446,-9.761071,1.0101576,0.75338066,41500,0.9941636,-973.532,100,21412.541176319122,495.02,415,9.999443,9.998886,9472.97,18569824,0.06802302,,1.0083522,0.09974455,97.84364,1.0059167,-131.47395,4949.78549603458,0.3119213,[-0.021  0.773 -4.333 -2.338 -1.104],-131.52502,-3.601074e-05
9.988037,1.0000362,-9.947978,1.0,0.999985,41600,0.99,-983.40295,100,21489.21484065056,495.0,416,9.999209,9.998419,9867.165,18619324,4.3052696e-06,,1.0,0.09949723,98.83573,1.0000001,-131.60814,4949.469541191166,0.3119213,[-0.021  0.772 -4.333 -2.338 -1.107],-131.60814,5.5541994e-05
0.04345703,1.0,-0.04798378,1.0,1.0,41700,1.0,-0.091796875,100,21566.44121646881,500.0,417,0.018566132,0.01820755,0.0007689795,18669324,,1.0,1.0,,0.027597291,1.0,-0.2738775,4999.678281091493,0.3119213,[-0.021  0.772 -4.333 -2.338 -1.107],-0.2738775,-1.8920899e-05
10.147461,1.248003,-10.023175,1.0891393,0.40164107,41800,0.9929225,-983.2377,100,21642.491746664047,493.72,418,9.9992285,9.998457,9879.642,18718696,0.07393646,,1.0167606,0.112283245,98.83476,0.9970739,-131.71024,4936.680152848855,0.31189755,[-0.021  0.772 -4.333 -2.338 -1.107],-131.77562,-9.765625e-06
0.1081543,1.000002,-0.07578528,1.0,0.9999978,41900,0.99848,-4.751465,100,21704.012751817703,499.24,419,9.999224,9.998447,0.2604575,18768620,5.4916325e-07,,1.0,0.038957626,0.50779337,1.0,-121.736115,4991.87269631723,0.31189755,[-0.018  0.771 -4.333 -2.338 -1.107],-121.736115,1.953125e-05
0.043029785,1.0,-0.051127896,1.0,1.0,42000,1.0,-0.11773682,100,21749.021713018417,500.0,420,0.016160965,0.01579094,0.0011264115,18818620,,1.0,1.0,,0.033387084,1.0,-0.247758,4999.674469537011,0.31189755,[-0.018  0.771 -4.333 -2.338 -1.107],-0.247758,3.173828e-05
9.880371,1.1486851,-9.830744,1.0084913,0.92056435,42100,0.9909145,-973.52496,100,21808.651777267456,495.02,421,9.999418,9.9988365,9600.671,18868122,0.024892854,,1.0019618,0.099393435,97.84295,0.9960711,-131.50629,4949.7722326409785,0.311676,[-0.018  0.771 -4.333 -2.338 -1.107],-131.52882,-1.0986329e-05
9.8706665,1.5035951,-9.472097,1.0292937,0.5858101,42200,1.002077,-973.52856,100,21845.918142795563,495.02,422,9.999418,9.9988365,8917.906,18917624,0.10626177,,1.0239736,0.10074816,97.84331,1.0133163,-131.29025,4949.773713862313,0.31102762,[-0.019  0.768 -4.334 -2.337 -1.107],-131.525,-1.0986329e-05
0.052490234,1.0,-0.053120844,1.0,1.0,42300,1.0,-0.11431885,100,21884.129975795746,500.0,423,0.01979065,0.019415855,0.00138072,18967624,,1.0,1.0,,0.036980204,1.0,-0.29391325,4999.6709701917225,0.31102762,[-0.018  0.76  -4.322 -2.322 -1.108],-0.29391325,-0.00012207031
0.19592285,1.1930562,-0.10938224,1.0727111,0.4627758,42400,1.0024456,-15.236511,100,21921.1703145504,498.81,424,9.99943,9.998859,0.65578306,19017505,0.070618145,,1.0144687,0.049506556,1.5316256,0.996136,-121.798164,4987.673910648737,0.31020674,[-0.018  0.76  -4.322 -2.322 -1.108],-121.845146,-4.3945314e-05
9.976135,1.0679439,-9.957238,1.0003874,0.9467609,42500,0.99018687,-983.4088,100,21958.002769708633,495.01,425,9.999423,9.998846,9855.044,19067006,0.015128103,,1.0003612,0.0994183,98.83631,1.0010108,-131.62218,4949.67679198869,0.3108828,[-0.015  0.76  -4.322 -2.323 -1.109],-131.62613,3.601074e-05
9.979431,1.190036,-9.907169,1.0042051,0.8528629,42600,0.9912884,-983.41034,100,21995.075809001923,495.01,426,9.999424,9.998848,9758.912,19116507,0.035579216,,1.0024483,0.09953042,98.83646,0.9990514,-131.58923,4949.675753072042,0.30992892,[-0.015  0.759 -4.322 -2.323 -1.108],-131.62483,-8.239746e-05
0.045043945,1.0,-0.049199328,1.0,1.0,42700,1.0,-0.12896729,100,22032.76141190529,500.0,427,0.018194199,0.017817497,0.0011610457,19166507,,1.0,1.0,,0.03390963,1.0,-0.27056774,4999.671922978024,0.30992892,[-0.015  0.756 -4.322 -2.319 -1.109],-0.27056774,6.469726e-05
10.033325,1.0000023,-10.005689,1.0,0.9999988,42800,0.98874,-983.3479,100,22069.59156012535,494.37,428,9.999235,9.99847,9866.438,19215944,2.8993563e-07,,1.0,0.10551852,98.83205,1.0,-131.66617,4943.18102957292,0.30992892,[-0.015  0.756 -4.322 -2.319 -1.109],-131.66617,-4.0893556e-05
0.04827881,1.0,-0.052956436,1.0,1.0,42900,1.0,-0.1303711,100,22106.39467048645,500.0,429,0.02037239,0.020005226,0.0016025469,19265944,,1.0,1.0,,0.039832555,1.0,-0.30082688,4999.675448176765,0.30992892,[-0.015  0.756 -4.322 -2.319 -1.109],-0.30082688,-5.3100586e-05
0.039123535,1.0,-0.047405362,1.0,1.0,43000,1.0,-0.1194458,100,22143.713981866837,500.0,430,0.01990223,0.019543648,0.0012480348,19315944,,1.0,1.0,,0.035150465,1.0,-0.28955534,4999.678618970794,0.30992892,[-0.015  0.756 -4.322 -2.319 -1.109],-0.28955534,-6.1035156e-05
9.984802,1.0081513,-9.9654455,0.99999976,0.99157685,43100,0.9900005,-983.405,100,22217.893714904785,495.01,431,9.999415,9.998831,9865.213,19365445,0.0021839235,,0.99988204,0.099395424,98.83594,0.9999814,-131.6274,4949.67300400434,0.3100324,[-0.015  0.756 -4.322 -2.319 -1.109],-131.6291,-1.4038086e-05
0.042785645,1.0,-0.046533193,1.0,1.0,43200,1.0,-0.08013916,100,22301.938368797302,500.0,432,0.017640114,0.017263412,0.0008616268,19415445,,1.0,1.0,,0.029210359,1.0,-0.26116008,4999.670685530513,0.3100324,[-0.015  0.756 -4.322 -2.319 -1.109],-0.26116008,-6.652832e-05
0.042541504,1.0,-0.049528852,1.0,1.0,43300,1.0,-0.09674072,100,22387.09053826332,500.0,433,0.016420364,0.016065598,0.00093127514,19465445,,1.0,1.0,,0.030364309,1.0,-0.24931507,4999.681666741136,0.3100324,[-0.015  0.756 -4.322 -2.319 -1.109],-0.24931507,8.972168e-05
9.984619,1.0573063,-9.962565,1.0004402,0.957723,43400,0.9901929,-983.40436,100,22470.617207288742,495.01,434,9.99942,9.99884,9857.275,19514946,0.014037869,,1.0003724,0.09941872,98.83588,0.99981,-131.6275,4949.673299094528,0.31054685,[-0.015  0.756 -4.322 -2.319 -1.109],-131.63023,7.141113e-05
0.10614014,1.1256025,-0.06626378,1.0204242,0.56221706,43500,1.0003002,-5.8529053,100,22555.258447408676,499.37,435,9.999423,9.998846,0.114130504,19564883,0.039539896,,1.0042753,0.03559893,0.5892244,1.0019541,-121.738464,4993.269687735072,0.31027704,[-0.015  0.756 -4.322 -2.318 -1.108],-121.754456,-6.713867e-06
0.046020508,1.0,-0.050151657,1.0,1.0,43600,1.0,-0.08721924,100,22639.71310734749,500.0,436,0.018281937,0.017913818,0.0011939453,19614883,,1.0,1.0,,0.0343795,1.0,-0.27258757,4999.67643894118,0.31027704,[-0.014  0.756 -4.322 -2.318 -1.109],-0.27258757,-2.4414063e-05
9.9800415,1.1239781,-9.945483,1.0031701,0.89551127,43700,0.99079096,-983.40393,100,22723.40916633606,495.01,437,9.999413,9.998825,9824.328,19664384,0.027989559,,1.0015935,0.09947886,98.835815,0.99582845,-131.61748,4949.672983769359,0.3091961,[-0.014  0.756 -4.322 -2.318 -1.109],-131.62985,7.93457e-06
0.057861328,1.0,-0.056779575,1.0,1.0,43800,1.0,-0.12109375,100,22808.89924144745,500.0,438,0.019890785,0.019514084,0.0012968692,19714384,,1.0,1.0,,0.03583301,1.0,-0.2987903,4999.669452240024,0.3091961,[-0.014  0.755 -4.322 -2.318 -1.11 ],-0.2987903,
0.048339844,1.0,-0.05170838,1.0,1.0,43900,1.0,-0.111816406,100,22894.14362001419,500.0,439,0.017942429,0.017573357,0.0013935256,19764384,,1.0,1.0,,0.037145644,1.0,-0.2700135,4999.675368625109,0.3091961,[-0.014  0.755 -4.322 -2.318 -1.11 ],-0.2700135,-2.746582e-05
9.981689,1.2087461,-9.912857,1.0070902,0.8741578,44000,0.99164194,-983.4075,100,22977.927313804626,495.01,440,9.999431,9.998861,9763.703,19813885,0.037818655,,1.0033585,0.099569015,98.83618,0.9947764,-131.59663,4949.678041721502,0.30798137,[-0.014  0.755 -4.322 -2.318 -1.11 ],-131.6283,5.493164e-05
0.081604004,1.0,-0.07005853,1.0,1.0,44100,0.9991,-3.887146,100,23063.13475394249,499.55,441,9.999439,9.9988785,0.1552601,19863840,,,1.0,0.029987697,0.39205754,1.0,-121.73302,4995.077795463087,0.30798137,[-0.015  0.752 -4.322 -2.315 -1.111],-121.73302,-7.3242186e-06
20.00409,1.5268018,-19.437521,1.0861487,0.49488503,44200,0.9970137,-973.385,100,23144.051434516907,489.18,442,9.999015,9.99803,18630.963,19912758,0.13152416,,1.0400673,0.14883299,139.05783,0.9748199,-141.3452,4891.182700956428,0.30550966,[-0.015  0.752 -4.322 -2.315 -1.111],-141.6044,5.3100586e-05
19.725708,1.6816072,-18.619932,1.0687113,0.44884026,44300,1.0100256,-963.6892,100,23227.133838415146,490.04,443,9.999205,9.998409,17138.68,19961762,0.1618914,,1.0596893,0.14505057,137.66978,1.0065001,-140.65555,4899.875917619508,0.3031974,[-0.011  0.737 -4.325 -2.297 -1.113],-141.34148,6.713867e-06
0.04748535,1.0,-0.05294945,1.0,1.0,44400,1.0,-0.105163574,100,23312.193737268448,500.0,444,0.018389702,0.01803112,0.0012809422,20011762,,1.0,1.0,,0.03561471,1.0,-0.27669653,4999.681425218388,0.3031974,[-0.011  0.728 -4.306 -2.278 -1.116],-0.27669653,-3.90625e-05
0.04547119,1.0,-0.048355985,1.0,1.0,44500,1.0,-0.094177246,100,23396.134336948395,500.0,445,0.018328667,0.017975807,0.0009131311,20061762,,1.0,1.0,,0.0300604,1.0,-0.27136046,4999.680655639421,0.3031974,[-0.011  0.728 -4.306 -2.278 -1.116],-0.27136046,5.1879884e-05
0.046569824,1.0,-0.050827675,1.0,1.0,44600,1.0,-0.116760254,100,23481.355221033096,500.0,446,0.020004272,0.019636154,0.0012350776,20111762,,1.0,1.0,,0.034964256,1.0,-0.29421923,4999.674182970159,0.3031974,[-0.011  0.728 -4.306 -2.278 -1.116],-0.29421923,3.0517578e-05
0.042419434,1.0,-0.05026814,1.0,1.0,44700,1.0,-0.101745605,100,23568.62851381302,500.0,447,0.018838882,0.0184803,0.0011600337,20161762,,1.0,1.0,,0.033895608,1.0,-0.2794804,4999.679526378322,0.3031974,[-0.011  0.728 -4.306 -2.278 -1.116],-0.2794804,7.446289e-05
9.976013,1.0003297,-9.962309,1.0,0.99969506,44800,0.99002,-983.41095,100,23653.716133117676,495.01,448,9.9994335,9.998867,9867.257,20211263,8.712542e-05,,1.0,0.09940021,98.83652,0.999997,-131.6252,4949.681620971056,0.3031978,[-0.011  0.728 -4.306 -2.278 -1.116],-131.62523,-3.479004e-05
19.810913,1.3516952,-19.461603,1.0286024,0.73723125,44900,0.9906902,-973.57654,100,23738.68370294571,490.03,449,9.999229,9.998459,18730.443,20260266,0.08476535,,1.0208722,0.14144169,138.37129,0.9934416,-141.27126,4899.785335114851,0.30007395,[-0.011  0.728 -4.306 -2.278 -1.116],-141.4368,3.4179688e-05
0.038879395,1.0,-0.045841355,1.0,1.0,45000,1.0,-0.1373291,100,23826.449202775955,500.0,450,0.01834774,0.01799488,0.00095252163,20310266,,1.0,1.0,,0.03071104,1.0,-0.2690779,4999.680745734066,0.30007395,[-0.012  0.719 -4.296 -2.267 -1.119],-0.2690779,-6.652832e-05
19.809448,1.8362113,-19.323503,1.0539409,0.61276764,45100,0.9984064,-973.5784,100,23912.201723575592,490.03,451,9.999235,9.99847,18482.945,20359269,0.14151604,,1.0375334,0.14283459,138.37154,0.98853284,-141.20622,4899.789323772072,0.29433712,[-0.012  0.719 -4.296 -2.267 -1.119],-141.4357,-9.9487304e-05
0.047607422,1.0,-0.05283945,1.0,1.0,45200,1.0,-0.10687256,100,23998.759301424026,500.0,452,0.02002716,0.019665718,0.0013231873,20409269,,1.0,1.0,,0.036187213,1.0,-0.29650947,4999.678020444907,0.29433712,[-0.013  0.718 -4.296 -2.268 -1.125],-0.29650947,2.746582e-05
0.04675293,1.0,-0.05193093,1.0,1.0,45300,1.0,-0.11645508,100,24074.091549158096,500.0,453,0.020046234,0.019696236,0.0013892262,20459269,,1.0,1.0,,0.037088197,1.0,-0.29583302,4999.682518321165,0.29433712,[-0.013  0.718 -4.296 -2.268 -1.125],-0.29583302,-3.0517579e-06
0.038879395,1.0,-0.049520824,1.0,1.0,45400,1.0,-0.119262695,100,24159.2476708889,500.0,454,0.017036438,0.016683578,0.0010545988,20509269,,1.0,1.0,,0.032317568,1.0,-0.2568028,4999.680742282067,0.29433712,[-0.013  0.718 -4.296 -2.268 -1.125],-0.2568028,4.1503907e-05
9.876221,1.1736971,-9.821597,1.0056595,0.8834789,45500,0.9913096,-973.53107,100,24243.61539387703,495.02,455,9.999444,9.998888,9588.274,20558771,0.035084825,,1.0026202,0.09943259,97.84356,1.0048282,-131.50247,4949.787264686968,0.29482576,[-0.013  0.718 -4.296 -2.268 -1.125],-131.52612,-3.601074e-05
19.92273,1.2513632,-19.748713,1.0088204,0.82009035,45600,0.9822202,-973.4632,100,24329.162653446198,489.8,456,9.999033,9.998066,19297.348,20607751,0.044410676,,1.0047998,0.14175151,139.06628,0.9923714,-141.45294,4897.3915760899545,0.29372722,[-0.014  0.716 -4.297 -2.27  -1.124],-141.52824,4.0893556e-05
9.978638,1.1373961,-9.9341755,1.0054102,0.8636781,45700,0.9913636,-983.4088,100,24406.85595846176,495.01,457,9.999446,9.998892,9805.342,20657252,0.034041364,,1.0028336,0.099538945,98.8363,0.99907476,-131.61284,4949.6868713799895,0.29222977,[-0.013  0.709 -4.298 -2.263 -1.125],-131.6287,1.0986329e-05
9.774048,2.0064213,-8.9418545,1.0700542,0.3017081,45800,1.020037,-963.75757,100,24492.325675964355,495.03,458,9.999469,9.998938,7953.873,20706755,0.15821844,,1.060419,0.10368541,96.86128,0.9910697,-130.97626,4949.89857624486,0.28567132,[-0.014  0.708 -4.298 -2.263 -1.127],-131.42242,-2.380371e-05
9.980774,1.0749911,-9.957737,1.0008439,0.9426327,45900,0.99027514,-983.4102,100,24578.76056575775,495.01,459,9.999448,9.998896,9853.833,20756256,0.015810212,,1.0005301,0.09942602,98.83645,0.99978954,-131.62386,4949.6868534074865,0.28637904,[-0.015  0.711 -4.299 -2.258 -1.133],-131.62753,-3.0517579e-06
0.04510498,1.0,-0.049154546,1.0,1.0,46000,1.0,-0.10089111,100,24665.113487958908,500.0,460,0.019440651,0.019085884,0.0011644592,20806256,,1.0,1.0,,0.033964325,1.0,-0.28568852,4999.683492025524,0.28637904,[-0.015  0.711 -4.299 -2.258 -1.133],-0.28568852,4.0893556e-05
19.917847,1.3208287,-19.739796,1.0198433,0.7379869,46100,0.98481655,-973.4737,100,24749.72713804245,489.94,461,9.999038,9.9980755,19297.766,20855250,0.074704096,,1.0102533,0.14115222,139.06769,1.0011238,-141.45706,4898.792814891196,0.28344738,[-0.015  0.711 -4.299 -2.258 -1.133],-141.51834,-2.9296874e-05
0.042236328,1.0,-0.04858348,1.0,1.0,46200,1.0,-0.10784912,100,24836.915022850037,500.0,462,0.017938614,0.017591476,0.0010678448,20905250,,1.0,1.0,,0.032516997,1.0,-0.26684222,4999.687453838298,0.28344738,[-0.016  0.71  -4.299 -2.258 -1.135],-0.26684222,1.4648437e-05
0.051635742,1.0,-0.052106064,1.0,1.0,46300,1.0,-0.122924805,100,24923.263829946518,500.0,463,0.020381927,0.020021439,0.0013668687,20955250,,1.0,1.0,,0.036784526,1.0,-0.30009252,4999.680066286306,0.28344738,[-0.016  0.71  -4.299 -2.258 -1.135],-0.30009252,5.9814454e-05
9.977295,1.0000025,-9.963243,1.0,0.999997,46400,0.99002,-983.41034,100,25009.436280488968,495.01,464,9.999435,9.998871,9867.318,21004751,6.20193e-07,,1.0,0.09940019,98.83645,1.0,-131.62616,4949.683853139253,0.28344738,[-0.016  0.71  -4.299 -2.258 -1.135],-131.62616,-0.00013122559
19.808167,1.3304949,-19.620798,1.0088681,0.72534716,46500,0.9835594,-973.5828,100,25093.234524011612,490.03,465,9.999263,9.998526,19043.4,21053754,0.06686412,,1.00679,0.1403075,138.37216,0.9976761,-141.33336,4899.803016524977,0.28408405,[-0.016  0.71  -4.299 -2.258 -1.135],-141.43423,5.5541994e-05
29.646667,5.659992,-25.78561,1.4928555,0.15804741,46600,1.1303077,-963.73914,100,25178.302536964417,485.05,466,9.999028,9.998056,21793.957,21102259,0.4572811,,1.3436984,0.2226471,168.31813,1.0087404,-149.2506,4849.895498530501,0.26709864,[-0.016  0.703 -4.297 -2.249 -1.135],-151.25183,-2.4414063e-05
19.805725,1.6215796,-19.47349,1.0439824,0.6492249,46700,0.98950607,-973.5822,100,25264.455743551254,490.03,467,9.999265,9.998529,18757.205,21151262,0.093495294,,1.0198033,0.14128043,138.37207,1.000799,-141.25867,4899.804866204196,0.26452684,[-0.02   0.698 -4.294 -2.242 -1.152],-141.43518,-8.4228515e-05
0.03515625,1.0,-0.044432215,1.0,1.0,46800,1.0,-0.092163086,100,25352.223560094833,500.0,468,0.015035629,0.014723778,0.0006395437,21201262,,1.0,1.0,,0.025175188,1.0,-0.22737038,4999.704240481697,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-0.22737038,4.8217775e-05
0.054870605,1.0,-0.021389427,1.0,1.0,46900,0.99968,-0.9015503,100,25437.519511461258,499.84,469,9.999284,9.998568,0.009950871,21251246,,,1.0,0.017885849,0.099257186,1.0,-121.68246,4997.901319167995,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-121.68246,1.4648437e-05
0.11090088,1.0,-0.10140702,1.0,1.0,47000,0.99852,-7.3379517,100,25523.54406118393,499.26,470,9.999493,9.998985,0.55054843,21301172,,,1.0,0.03844185,0.73827267,1.0,-121.765015,4992.207249268219,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-121.765015,1.4038086e-05
0.044555664,1.0,-0.028463919,1.0,1.0,47100,0.99998,-0.21466064,100,25607.776257038116,499.99,471,9.999482,9.998964,0.0013283907,21351171,,,1.0,0.004472088,0.036266882,1.0,-121.69194,4999.501453929835,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-121.69194,1.8920899e-05
0.035949707,1.0,-0.043840397,1.0,1.0,47200,1.0,-0.06628418,100,25671.935413122177,500.0,472,0.015284538,0.0149793625,0.00057371217,21401171,,1.0,1.0,,0.023835216,1.0,-0.22980703,4999.709348599999,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-0.22980703,-3.967285e-05
0.053466797,1.0,-0.040844355,1.0,1.0,47300,0.9996,-1.5062866,100,25758.475967168808,499.8,473,9.999496,9.998993,0.023968827,21451151,,,1.0,0.019996094,0.15404527,1.0,-121.7045,4997.611007632909,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-121.7045,3.601074e-05
0.04333496,1.0,-0.048437785,1.0,1.0,47400,1.0,-0.07171631,100,25845.159999608994,500.0,474,0.014805794,0.014485359,0.0008360124,21501151,,1.0,1.0,,0.028774494,1.0,-0.22857955,4999.700862534877,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-0.22857955,1.953125e-05
0.06994629,1.0,-0.052460603,1.0,1.0,47500,0.9995,-1.9225464,100,25931.955199480057,499.75,475,9.999466,9.998932,0.038771965,21551126,,,1.0,0.022354834,0.19592567,1.0,-121.715744,4997.098913913649,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-121.715744,4.333496e-05
0.036376953,1.0,-0.043904886,1.0,1.0,47600,1.0,-0.09503174,100,26017.676596164703,500.0,476,0.01931858,0.019021034,0.0008786906,21601126,,1.0,1.0,,0.02949375,1.0,-0.2789536,4999.71211670388,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-0.2789536,-1.5258789e-05
0.13690186,1.000096,-0.12545967,1.0,0.9994783,47700,0.99822,-9.69928,100,26105.130428791046,499.11,477,9.99948,9.9989605,0.95978415,21651037,5.5531928e-05,,1.0,0.042151093,0.9752138,0.9999867,-121.78891,4990.701766679302,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-121.788956,6.469726e-05
0.049316406,1.0,-0.054962028,1.0,1.0,47800,1.0,-0.103637695,100,26191.619638204575,500.0,478,0.01835823,0.018024445,0.0013927326,21701037,,1.0,1.0,,0.037130043,1.0,-0.2783262,4999.6944564432215,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-0.2783262,-2.5634765e-05
0.04425049,1.0,-0.05287002,1.0,1.0,47900,1.0,-0.09124756,100,26278.332974672318,500.0,479,0.01704216,0.016716003,0.0011559166,21751037,,1.0,1.0,,0.03382114,1.0,-0.2602216,4999.697914226788,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-0.2602216,-4.2114258e-05
0.058776855,1.0,-0.045682777,1.0,1.0,48000,0.9996,-1.6204834,100,26364.65590262413,499.8,480,9.999487,9.998974,0.027733948,21801017,,,1.0,0.019996457,0.16570608,1.0,-121.70922,4997.605628351124,0.26452684,[-0.021  0.69  -4.293 -2.232 -1.154],-121.70922,-6.8359375e-05
9.875671,1.3565222,-9.680976,1.0172586,0.7284938,48100,0.9961169,-973.5335,100,26449.70662021637,495.02,481,9.999468,9.998936,9318.019,21850519,0.08253895,,1.0120982,0.09997332,97.8438,0.99833876,-131.4295,4949.797474931027,0.26525936,[-0.021  0.69  -4.293 -2.232 -1.154],-131.5249,3.0517579e-06
0.340271,1.3238809,-0.1437586,1.1562243,0.34391093,48200,1.0081837,-29.8349,100,26536.569913864136,498.3,482,9.999467,9.998934,1.3289425,21900349,0.09907084,,1.0353352,0.061940305,2.998711,1.0015333,-121.86279,4982.597791313438,0.26485714,[-0.02   0.683 -4.289 -2.221 -1.154],-121.993,-7.080078e-05
9.973877,1.3663595,-9.763605,1.0210961,0.63380533,48300,0.99826485,-983.4176,100,26621.406900405884,495.01,483,9.999483,9.998966,9480.709,21949850,0.09517248,,1.0168301,0.10034702,98.8372,0.99226844,-131.52533,4949.709046728708,0.26095757,[-0.016  0.682 -4.289 -2.222 -1.154],-131.62408,-6.1035157e-06
0.043518066,1.0,-0.05073864,1.0,1.0,48400,1.0,-0.08166504,100,26707.16678738594,500.0,484,0.017020226,0.016685486,0.0008499488,21999850,,1.0,1.0,,0.029005285,1.0,-0.25782335,4999.694121378701,0.26095757,[-0.016  0.683 -4.289 -2.22  -1.158],-0.25782335,1.586914e-05
0.039123535,1.0,-0.047573708,1.0,1.0,48500,1.0,-0.113708496,100,26792.564224243164,500.0,485,0.015924454,0.015610695,0.0009558844,22049850,,1.0,1.0,,0.030767644,1.0,-0.24132618,4999.703552455434,0.26095757,[-0.016  0.683 -4.289 -2.22  -1.158],-0.24132618,9.155274e-06
0.1116333,1.0,-0.099408396,1.0,1.0,48600,0.99858,-6.9450684,100,26878.432963848114,499.29,486,9.999482,9.998964,0.4932238,22099779,,,1.0,0.03765469,0.6987768,1.0,-121.762886,4992.501840887918,0.26095757,[-0.016  0.683 -4.289 -2.22  -1.158],-121.762886,0.00010253906
0.045288086,1.0,-0.053699944,1.0,1.0,48700,1.0,-0.08746338,100,26964.434802293777,500.0,487,0.019317627,0.018990517,0.0011907121,22149779,,1.0,1.0,,0.03433805,1.0,-0.2887371,4999.696404261129,0.26095757,[-0.016  0.683 -4.289 -2.22  -1.158],-0.2887371,-5.5541994e-05
0.05053711,1.0,-0.051208023,1.0,1.0,48800,1.0,-0.14361572,100,27048.911651849747,500.0,488,0.019866943,0.019536018,0.0015184536,22199779,,1.0,1.0,,0.038773138,1.0,-0.2929287,4999.695507089881,0.26095757,[-0.016  0.683 -4.289 -2.22  -1.158],-0.2929287,-1.8310548e-05
0.045043945,1.0,-0.04976559,1.0,1.0,48900,1.0,-0.088134766,100,27133.303243398666,500.0,489,0.019207,0.018873215,0.000982125,22249779,,1.0,1.0,,0.03117072,1.0,-0.28345674,4999.6957468675055,0.26095757,[-0.016  0.683 -4.289 -2.22  -1.158],-0.28345674,4.1503907e-05
9.971069,1.2737131,-9.878154,1.0104914,0.7487511,49000,0.99337703,-983.4169,100,27217.91401553154,495.01,490,9.999476,9.998953,9704.483,22299280,0.05614329,,1.0068892,0.099757895,98.83711,0.9982353,-131.58241,4949.702683672187,0.2586356,[-0.016  0.683 -4.289 -2.22  -1.158],-131.62413,-8.117676e-05
0.040222168,1.0,-0.04668481,1.0,1.0,49100,1.0,-0.0993042,100,27301.814661026,500.0,491,0.018489838,0.018180847,0.0009840964,22349280,,1.0,1.0,,0.031209806,1.0,-0.27165025,4999.708616498268,0.2586356,[-0.017  0.682 -4.289 -2.221 -1.16 ],-0.27165025,3.112793e-05
0.28399658,1.2148724,-0.10348344,1.1268445,0.37037912,49200,1.004398,-14.93927,100,27383.975738048553,497.9,492,9.999067,9.998135,0.63143075,22399070,0.096274085,,1.0265036,0.0667207,1.6505252,0.9870608,-121.80429,4978.3989562834895,0.25863063,[-0.017  0.682 -4.289 -2.221 -1.16 ],-121.88753,4.2114258e-05
0.03692627,1.0,-0.0469484,1.0,1.0,49300,1.0,-0.09454346,100,27465.918337583542,500.0,493,0.018033981,0.017731667,0.00089835166,22449070,,1.0,1.0,,0.029827517,1.0,-0.26636744,4999.7097079303785,0.25863063,[-0.014  0.682 -4.289 -2.221 -1.16 ],-0.26636744,-4.8828126e-05
9.980286,1.9041672,-8.738272,1.089655,0.35671058,49400,1.030534,-983.4105,100,27546.87163424492,495.01,494,9.999459,9.998919,7581.5923,22498571,0.1919373,,1.0804567,0.10602466,98.83649,0.99193424,-130.93446,4949.696579710522,0.25105894,[-0.014  0.682 -4.289 -2.221 -1.16 ],-131.62843,6.8359375e-05
0.03387451,1.0,-0.0437397,1.0,1.0,49500,1.0,-0.10443115,100,27629.25868868828,500.0,495,0.018421173,0.018127441,0.0009799931,22548571,,1.0,1.0,,0.031142496,1.0,-0.2678697,4999.71556378292,0.25105894,[-0.013  0.67  -4.288 -2.206 -1.168],-0.2678697,-1.8310548e-05
