Bound,J_sample_variance,MinD2w0t,InitialReturnMin,Weights,ReturnMeanIW,Iteration,ReturnStepMax,ReturnStepMaxmin,InitialReturnMean,InitialBound,MeanD2w0t,EpThisIter,MeanEntropy,EpisodesSoFar,TimeElapsed,StdIW,InitialReturnMax,MaxD2w0t,MaxIW,EpLenMean,InitialReturnStd,StdD2w0t,MeanIW,EmpiricalD2,TimestepsSoFar,EpRewMean,MinIW
-272.11383,0.005317586,1.0,-0.16680908,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.05195112,430,10.0,0.016263008,-6.713867e-05,-272.11383,1.0,20,0.20332427,8600,6017.928614139557,,0.080322266,1.0,1.0,500.0,0.07109173,,1.0,1.0,4036096,4999.585458603453,1.0
-272.08466,0.0018128024,1.0,-0.111450195,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.02276508,431,10.0,0.01231575,5.7983398e-05,-272.08466,1.0,20,0.20332427,8620,6031.113278865814,,0.049743652,1.0,1.0,500.0,0.041499734,,1.0,1.0,4046096,4999.626706639746,1.0
-272.11218,0.004211476,1.0,-0.19006348,[ 0.029  0.34  -2.933 -2.02  -1.216],-0.05029382,432,10.0,0.018252373,-8.850098e-05,-272.11218,1.0,20,0.20332427,8640,6044.01873254776,,0.07287598,1.0,1.0,500.0,0.06323552,,1.0,1.0,4056096,4999.561736470181,1.0
-321.5046,48851.473,,-943.6761,[ 0.029  0.34  -2.933 -2.02  -1.216],-49.336147,433,10.0,9.996536,-1.2207031e-05,-321.64328,0.9536154,20,0.20382693,8660,6056.326957702637,0.067304626,49.707092,1.0111132,1.3360795,475.05,216.49414,0.21855721,1.0174035,1.006646,4065597,4749.666210050389,0.8826219
-272.10318,0.003735093,1.0,-0.11743164,[ 0.029  0.336 -2.933 -2.013 -1.215],-0.041277304,434,10.0,0.018588066,-4.272461e-05,-272.10318,1.0,20,0.20382693,8680,6069.699654817581,,0.08026123,1.0,1.0,500.0,0.059579697,,1.0,1.0,4075597,4999.555211606808,1.0
-272.09576,0.0024504717,1.0,-0.11651611,[ 0.029  0.336 -2.933 -2.013 -1.215],-0.033887845,435,10.0,0.01525116,-9.155274e-06,-272.09576,1.0,20,0.20382693,8700,6082.638460636139,,0.055541992,1.0,1.0,500.0,0.048249412,,1.0,1.0,4085597,4999.566695360898,1.0
-321.58932,49115.223,,-943.66925,[ 0.029  0.336 -2.933 -2.013 -1.215],-49.47223,436,10.0,9.996426,-7.93457e-05,-321.6447,0.9517461,20,0.20484948,8720,6095.014724254608,0.032926556,49.714417,1.0053569,1.1258748,475.05,216.49255,0.21811824,0.9924879,1.0031159,4095098,4749.638819938651,0.90909654
-272.0948,0.0017323239,1.0,-0.08453369,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.03289134,437,10.0,0.011521339,-1.2207031e-05,-272.0948,1.0,20,0.20484948,8740,6108.441613435745,,0.0579834,1.0,1.0,500.0,0.040557414,,1.0,1.0,4105098,4999.595335750806,1.0
-272.09024,0.001524161,1.0,-0.08001709,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.02836209,438,10.0,0.011809349,2.4414063e-05,-272.09024,1.0,20,0.20484948,8760,6121.51967215538,,0.055358887,1.0,1.0,500.0,0.038055703,,1.0,1.0,4115098,4999.618948468439,1.0
-272.09705,0.0036097271,1.0,-0.1531372,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.035144057,439,10.0,0.01898098,-2.4414063e-05,-272.09705,1.0,20,0.20484948,8780,6134.41842508316,,0.055480957,1.0,1.0,500.0,0.05855705,,1.0,1.0,4125098,4999.614915503309,1.0
-272.0955,0.0034199986,1.0,-0.13702393,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.033589497,440,10.0,0.015135765,3.0517579e-06,-272.0955,1.0,20,0.20484948,8800,6147.369154691696,,0.06762695,1.0,1.0,500.0,0.0569944,,1.0,1.0,4135098,4999.595886322277,1.0
-272.09003,0.001886421,1.0,-0.09887695,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.028147269,441,10.0,0.016314507,-1.2207031e-05,-272.09003,1.0,20,0.20484948,8820,6160.350182056427,,0.045532227,1.0,1.0,500.0,0.04230784,,1.0,1.0,4145098,4999.6304087346125,1.0
-272.10712,0.0046037263,1.0,-0.1517334,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.045214314,442,10.0,0.018884659,-0.00010375977,-272.10712,1.0,20,0.20484948,8840,6173.408658981323,,0.064819336,1.0,1.0,500.0,0.06612209,,1.0,1.0,4155098,4999.608296483651,1.0
-272.115,0.006928232,1.0,-0.16821289,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.053109348,443,10.0,0.015165329,-9.155274e-06,-272.115,1.0,20,0.20484948,8860,6186.354318857193,,0.08843994,1.0,1.0,500.0,0.08114656,,1.0,1.0,4165098,4999.545898127852,1.0
-272.09802,0.0036904223,1.0,-0.15454102,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.036133908,444,10.0,0.015715599,-4.5776367e-05,-272.09802,1.0,20,0.20484948,8880,6199.423179388046,,0.07232666,1.0,1.0,500.0,0.059222717,,1.0,1.0,4175098,4999.596698307765,1.0
-272.07803,0.002180074,1.0,-0.1270752,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.016135106,445,10.0,0.012177467,-1.8310548e-05,-272.07803,1.0,20,0.20484948,8900,6212.410483121872,,0.036621094,1.0,1.0,500.0,0.045509886,,1.0,1.0,4185098,4999.644119203653,1.0
-272.08896,0.0015802965,1.0,-0.095458984,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.027066497,446,10.0,0.014333725,4.272461e-05,-272.08896,1.0,20,0.20484948,8920,6225.452881097794,,0.045837402,1.0,1.0,500.0,0.03873682,,1.0,1.0,4195098,4999.616136111075,1.0
-272.0989,0.0032305487,1.0,-0.15106201,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.037017204,447,10.0,0.012341499,1.8310548e-05,-272.0989,1.0,20,0.20484948,8940,6238.583941698074,,0.06817627,1.0,1.0,500.0,0.055406064,,1.0,1.0,4205098,4999.607459802492,1.0
-272.10977,0.003888473,1.0,-0.11254883,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.047869463,448,10.0,0.013185501,,-272.10977,1.0,20,0.20484948,8960,6251.592887639999,,0.0869751,1.0,1.0,500.0,0.060775727,,1.0,1.0,4215098,4999.550879220892,1.0
-272.0992,0.004717436,1.0,-0.16900635,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.03733026,449,10.0,0.015470505,3.0517579e-06,-272.0992,1.0,20,0.20484948,8980,6264.48774600029,,0.0625,1.0,1.0,500.0,0.06694123,,1.0,1.0,4225098,4999.5857711623685,1.0
-272.07474,0.00095865485,1.0,-0.059265137,[ 0.029  0.334 -2.934 -2.01  -1.214],-0.0128561845,450,10.0,0.010969162,-3.967285e-05,-272.07474,1.0,20,0.20484948,9000,6277.524928569794,,0.04901123,1.0,1.0,500.0,0.03017415,,1.0,1.0,4235098,4999.6212642157825,1.0
-321.64236,49256.684,,-943.6491,[ 0.029  0.334 -2.934 -2.01  -1.214],-49.55985,451,10.0,9.99634,9.155274e-06,-321.6605,0.9505789,20,0.20512749,9020,6289.979749917984,0.020427402,49.729248,1.0013969,1.0743613,475.05,216.48795,0.21784826,1.0029732,1.0008571,4244599,4749.6200918358745,0.94576055
-272.09567,0.0026948377,1.0,-0.15740967,[ 0.029  0.332 -2.934 -2.01  -1.214],-0.033776835,452,10.0,0.014012337,-0.00010681152,-272.09567,1.0,20,0.20512749,9040,6303.196630716324,,0.051574707,1.0,1.0,500.0,0.050605718,,1.0,1.0,4254599,4999.596504274641,1.0
-272.097,0.0029103952,1.0,-0.10797119,[ 0.029  0.332 -2.934 -2.01  -1.214],-0.03509682,453,10.0,0.0113554,-2.1362304e-05,-272.097,1.0,20,0.20512749,9060,6316.3041825294495,,0.05657959,1.0,1.0,500.0,0.05259862,,1.0,1.0,4264599,4999.607208116322,1.0
-272.09384,0.0033200085,1.0,-0.15075684,[ 0.029  0.332 -2.934 -2.01  -1.214],-0.031944126,454,10.0,0.010565758,4.272461e-05,-272.09384,1.0,20,0.20512749,9080,6329.2387154102325,,0.06964111,1.0,1.0,500.0,0.056168437,,1.0,1.0,4274599,4999.6070088834795,1.0
-272.08496,0.0017343791,1.0,-0.082336426,[ 0.029  0.332 -2.934 -2.01  -1.214],-0.023071148,455,10.0,0.012269974,-1.8310548e-05,-272.08496,1.0,20,0.20512749,9100,6342.389795541763,,0.05255127,1.0,1.0,500.0,0.04058102,,1.0,1.0,4284599,4999.651100917699,1.0
-272.099,0.0044371523,1.0,-0.15576172,[ 0.029  0.332 -2.934 -2.01  -1.214],-0.037094872,456,10.0,0.015914917,-3.0517579e-06,-272.099,1.0,20,0.20512749,9120,6355.312563419342,,0.06945801,1.0,1.0,500.0,0.064941615,,1.0,1.0,4294599,4999.599447582023,1.0
-272.0891,0.003742082,1.0,-0.18902588,[ 0.029  0.332 -2.934 -2.01  -1.214],-0.027226219,457,10.0,0.015681267,-6.1035156e-05,-272.0891,1.0,20,0.20512749,9140,6368.2402780056,,0.05114746,1.0,1.0,500.0,0.059608165,,1.0,1.0,4304599,4999.608148317304,1.0
-272.0887,0.0034231571,1.0,-0.14691162,[ 0.029  0.332 -2.934 -2.01  -1.214],-0.026819063,458,10.0,0.011240959,5.1879884e-05,-272.0887,1.0,20,0.20512749,9160,6381.296298027039,,0.056396484,1.0,1.0,500.0,0.057028893,,1.0,1.0,4314599,4999.601710779022,1.0
-272.1052,0.004785231,1.0,-0.12548828,[ 0.029  0.332 -2.934 -2.01  -1.214],-0.043307938,459,10.0,0.015832901,-3.967285e-05,-272.1052,1.0,20,0.20512749,9180,6394.342642784119,,0.07678223,1.0,1.0,500.0,0.06742166,,1.0,1.0,4324599,4999.5651949564135,1.0
-313.54492,30367.326,,-924.77997,[ 0.029  0.332 -2.934 -2.01  -1.214],-38.895,460,10.0,9.996275,3.0517578e-05,-320.66605,1.039392,20,0.19259334,9200,6406.684915781021,0.2964878,48.7442,1.2007838,2.0279627,475.15,212.1591,0.24361385,0.9500334,1.1810856,4334102,4750.603444259529,0.37702084
-272.09436,0.0032343084,1.0,-0.12890625,[ 0.031  0.335 -2.984 -2.015 -1.226],-0.032462742,461,10.0,0.012805939,3.967285e-05,-272.09436,1.0,20,0.19259334,9220,6420.147342205048,,0.068603516,1.0,1.0,500.0,0.055438,,1.0,1.0,4344102,4999.597741269431,1.0
-272.09094,0.003532373,1.0,-0.15960693,[ 0.031  0.335 -2.984 -2.015 -1.226],-0.029055221,462,10.0,0.013144493,-5.493164e-05,-272.09094,1.0,20,0.19259334,9240,6433.038919687271,,0.046691895,1.0,1.0,500.0,0.057927128,,1.0,1.0,4354102,4999.625978053536,1.0
-272.09683,0.002578933,1.0,-0.12384033,[ 0.031  0.335 -2.984 -2.015 -1.226],-0.034940448,463,10.0,0.013636589,6.408691e-05,-272.09683,1.0,20,0.19259334,9260,6445.654535293579,,0.0670166,1.0,1.0,500.0,0.049497753,,1.0,1.0,4364102,4999.619094094658,1.0
-272.08847,0.002345713,1.0,-0.12738037,[ 0.031  0.335 -2.984 -2.015 -1.226],-0.026581852,464,10.0,0.0137786865,2.1362304e-05,-272.08847,1.0,20,0.19259334,9280,6458.316328763962,,0.052734375,1.0,1.0,500.0,0.047212195,,1.0,1.0,4374102,4999.608956477206,1.0
-321.58105,49086.04,,-943.6644,[ 0.031  0.335 -2.984 -2.015 -1.226],-49.459526,465,10.0,9.99638,-4.8828126e-05,-321.64725,0.95203847,20,0.19364601,9300,6470.465965509415,0.046463665,49.717712,1.0050907,1.1926475,475.05,216.49146,0.2181856,1.0004455,1.0038254,4383603,4749.631876854485,0.84258306
-272.0898,0.0026023297,1.0,-0.103515625,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.027926445,466,10.0,0.011003494,6.408691e-05,-272.0898,1.0,20,0.19364601,9320,6483.424076080322,,0.057739258,1.0,1.0,500.0,0.049737375,,1.0,1.0,4393603,4999.617364917696,1.0
-272.0801,0.0010351259,1.0,-0.06774902,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.018233143,467,10.0,0.009773254,5.7983398e-05,-272.0801,1.0,20,0.19364601,9340,6496.228662490845,,0.04486084,1.0,1.0,500.0,0.03135947,,1.0,1.0,4403603,4999.637060839883,1.0
-272.0877,0.002088071,1.0,-0.0949707,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.025831467,468,10.0,0.010466576,6.713867e-05,-272.0877,1.0,20,0.19364601,9360,6508.929589986801,,0.05114746,1.0,1.0,500.0,0.04456102,,1.0,1.0,4413603,4999.642670687243,1.0
-272.1014,0.003405987,1.0,-0.101257324,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.03952604,469,10.0,0.01683712,5.7983398e-05,-272.1014,1.0,20,0.19364601,9380,6521.70144367218,,0.06689453,1.0,1.0,500.0,0.056886476,,1.0,1.0,4423603,4999.606398914179,1.0
-272.08783,0.0031283817,1.0,-0.15539551,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.025925988,470,10.0,0.013382912,-9.155274e-06,-272.08783,1.0,20,0.19364601,9400,6534.561547040939,,0.057922363,1.0,1.0,500.0,0.05451495,,1.0,1.0,4433603,4999.635634637877,1.0
-272.08984,0.0025332025,1.0,-0.17370605,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.027966553,471,10.0,0.014590263,-4.8828126e-05,-272.08984,1.0,20,0.19364601,9420,6546.945183992386,,0.050842285,1.0,1.0,500.0,0.049067847,,1.0,1.0,4443603,4999.641504370768,1.0
-272.09894,0.0032827952,1.0,-0.13067627,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.037057158,472,10.0,0.016462326,-1.2207031e-05,-272.09894,1.0,20,0.19364601,9440,6559.35610127449,,0.058898926,1.0,1.0,500.0,0.055833366,,1.0,1.0,4453603,4999.631689055777,1.0
-272.08456,0.0014268088,1.0,-0.12121582,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.022687826,473,10.0,0.011555672,-1.8310548e-05,-272.08456,1.0,20,0.19364601,9460,6571.949513673782,,0.047058105,1.0,1.0,500.0,0.036821682,,1.0,1.0,4463603,4999.6263850058185,1.0
-272.09317,0.0022025253,1.0,-0.14935303,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.031283434,474,10.0,0.015756607,9.155274e-06,-272.09317,1.0,20,0.19364601,9480,6584.252499818802,,0.054748535,1.0,1.0,500.0,0.045758676,,1.0,1.0,4473603,4999.621611349181,1.0
-272.09158,0.0033651951,1.0,-0.16577148,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.029691959,475,10.0,0.013267517,-5.7983398e-05,-272.09158,1.0,20,0.19364601,9500,6596.652144670486,,0.06414795,1.0,1.0,500.0,0.056533758,,1.0,1.0,4483603,4999.604493249876,1.0
-272.09653,0.0034006261,1.0,-0.14318848,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.034648806,476,10.0,0.014684677,-2.1362304e-05,-272.09653,1.0,20,0.19364601,9520,6609.067715406418,,0.07244873,1.0,1.0,500.0,0.056849346,,1.0,1.0,4493603,4999.613173445298,1.0
-272.09113,0.0024588953,1.0,-0.14349365,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.029241243,477,10.0,0.012883186,-1.2207031e-05,-272.09113,1.0,20,0.19364601,9540,6621.468170642853,,0.06201172,1.0,1.0,500.0,0.048326865,,1.0,1.0,4503603,4999.627954157492,1.0
-272.0968,0.0027158898,1.0,-0.10357666,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.03490602,478,10.0,0.011912346,-2.1362304e-05,-272.0968,1.0,20,0.19364601,9560,6633.69659614563,,0.054626465,1.0,1.0,500.0,0.050784416,,1.0,1.0,4513603,4999.6257380457555,1.0
-272.0956,0.0042798882,1.0,-0.14050293,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.033712678,479,10.0,0.014351845,-4.272461e-05,-272.0956,1.0,20,0.19364601,9580,6645.82322883606,,0.07366943,1.0,1.0,500.0,0.063763104,,1.0,1.0,4523603,4999.5933791818625,1.0
-272.07364,0.0003383506,1.0,-0.042541504,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.011756829,480,10.0,0.0069799423,-3.967285e-05,-272.07364,1.0,20,0.19364601,9600,6658.005192279816,,0.026916504,1.0,1.0,500.0,0.01792153,,1.0,1.0,4533603,4999.671487842567,1.0
-272.1043,0.005604621,1.0,-0.20385742,[ 0.031  0.332 -2.985 -2.011 -1.225],-0.04241917,481,10.0,0.014476776,2.746582e-05,-272.1043,1.0,20,0.19364601,9620,6670.068295717239,,0.076049805,1.0,1.0,500.0,0.07297755,,1.0,1.0,4543603,4999.572018764329,1.0
-321.6235,49169.707,,-943.64,[ 0.031  0.332 -2.985 -2.011 -1.225],-49.521046,482,10.0,9.996237,-2.1362304e-05,-321.66446,0.95151335,20,0.19533077,9640,6681.380958557129,0.03903478,49.746094,1.00307,1.1375307,475.05,216.48589,0.21806379,1.0005406,1.0028132,4553104,4749.594456885682,0.89354104
-272.10214,0.0023761033,1.0,-0.085876465,[ 0.031  0.332 -2.985 -2.011 -1.224],-0.040246285,483,10.0,0.0129470825,4.8828126e-05,-272.10214,1.0,20,0.19533077,9660,6693.099375009537,,0.06762695,1.0,1.0,500.0,0.04751287,,1.0,1.0,4563104,4999.600223212201,1.0
-272.08765,0.0018653084,1.0,-0.11035156,[ 0.031  0.332 -2.985 -2.011 -1.224],-0.025746286,484,10.0,0.015558243,6.408691e-05,-272.08765,1.0,20,0.19533077,9680,6704.74711894989,,0.05633545,1.0,1.0,500.0,0.042087253,,1.0,1.0,4573104,4999.639241559673,1.0
-272.08908,0.0019244964,1.0,-0.07952881,[ 0.031  0.332 -2.985 -2.011 -1.224],-0.027184853,485,10.0,0.014539719,1.2207031e-05,-272.08908,1.0,20,0.19533077,9700,6716.3718230724335,,0.05871582,1.0,1.0,500.0,0.04276512,,1.0,1.0,4583104,4999.637474867931,1.0
-272.09006,0.003371336,1.0,-0.15197754,[ 0.031  0.332 -2.985 -2.011 -1.224],-0.028153349,486,10.0,0.012507439,3.6621095e-05,-272.09006,1.0,20,0.19533077,9720,6728.214792013168,,0.0579834,1.0,1.0,500.0,0.056597836,,1.0,1.0,4593104,4999.605943225535,1.0
-272.10214,0.0026035043,1.0,-0.09820557,[ 0.031  0.332 -2.985 -2.011 -1.224],-0.040255684,487,10.0,0.011230469,3.967285e-05,-272.10214,1.0,20,0.19533077,9740,6740.232862234116,,0.06561279,1.0,1.0,500.0,0.049735468,,1.0,1.0,4603104,4999.635896028243,1.0
-272.08786,0.0040783575,1.0,-0.13018799,[ 0.031  0.332 -2.985 -2.011 -1.224],-0.025977423,488,10.0,0.016575813,1.2207031e-05,-272.08786,1.0,20,0.19533077,9760,6752.099758148193,,0.05657959,1.0,1.0,500.0,0.062266514,,1.0,1.0,4613104,4999.6399022944515,1.0
-272.08908,0.0018798838,1.0,-0.08721924,[ 0.031  0.332 -2.985 -2.011 -1.224],-0.027195228,489,10.0,0.016587257,2.4414063e-05,-272.08908,1.0,20,0.19533077,9780,6763.812731027603,,0.051635742,1.0,1.0,500.0,0.042247113,,1.0,1.0,4623104,4999.627125399591,1.0
-272.08124,0.0014647832,1.0,-0.091308594,[ 0.031  0.332 -2.985 -2.011 -1.224],-0.01935019,490,10.0,0.011836052,9.155274e-06,-272.08124,1.0,20,0.19533077,9800,6775.319004535675,,0.046020508,1.0,1.0,500.0,0.037284873,,1.0,1.0,4633104,4999.63215204703,1.0
-319.62985,43326.188,,-934.1688,[ 0.031  0.332 -2.985 -2.011 -1.224],-46.473858,491,10.0,9.996382,1.2207031e-05,-321.16238,0.98723114,20,0.18983357,9820,6786.3991820812225,0.142922,49.23108,1.0843273,1.4985102,475.1,214.31303,0.2270583,1.0033673,1.0743408,4642606,4750.130743394401,0.57899296
-272.08948,0.002072121,1.0,-0.12713623,[ 0.032  0.331 -2.996 -2.021 -1.229],-0.027597329,492,10.0,0.009468079,-3.967285e-05,-272.08948,1.0,20,0.18983357,9840,6798.16854929924,,0.055664062,1.0,1.0,500.0,0.044369273,,1.0,1.0,4652606,4999.623149958979,1.0
-272.08908,0.0019743277,1.0,-0.1159668,[ 0.032  0.331 -2.996 -2.021 -1.229],-0.027190734,493,10.0,0.01180172,5.493164e-05,-272.08908,1.0,20,0.18983357,9860,6809.603205919266,,0.044677734,1.0,1.0,500.0,0.043304686,,1.0,1.0,4662606,4999.631812015249,1.0
-272.08856,0.0015081953,1.0,-0.099731445,[ 0.032  0.331 -2.996 -2.021 -1.229],-0.026678681,494,10.0,0.013552666,9.155274e-06,-272.08856,1.0,20,0.18983357,9880,6821.496297359467,,0.05871582,1.0,1.0,500.0,0.037855446,,1.0,1.0,4672606,4999.639053094036,1.0
-272.10336,0.0053169774,1.0,-0.15142822,[ 0.032  0.331 -2.996 -2.021 -1.229],-0.041473288,495,10.0,0.01875782,3.967285e-05,-272.10336,1.0,20,0.18983357,9900,6833.3042867183685,,0.08319092,1.0,1.0,500.0,0.071062006,,1.0,1.0,4682606,4999.58700049711,1.0
-272.10913,0.0059084,1.0,-0.1819458,[ 0.032  0.331 -2.996 -2.021 -1.229],-0.047238957,496,10.0,0.016749382,-4.5776367e-05,-272.10913,1.0,20,0.18983357,9920,6844.808060646057,,0.078186035,1.0,1.0,500.0,0.074935794,,1.0,1.0,4692606,4999.593062517384,1.0
-272.0906,0.004413762,1.0,-0.15893555,[ 0.032  0.331 -2.996 -2.021 -1.229],-0.028722314,497,10.0,0.016760826,9.155274e-06,-272.0906,1.0,20,0.18983357,9940,6856.375471353531,,0.057128906,1.0,1.0,500.0,0.06476929,,1.0,1.0,4702606,4999.6119560180805,1.0
-272.10385,0.0034896273,1.0,-0.08581543,[ 0.032  0.331 -2.996 -2.021 -1.229],-0.041959293,498,10.0,0.016140938,1.5258789e-05,-272.10385,1.0,20,0.18983357,9960,6867.9184420108795,,0.070007324,1.0,1.0,500.0,0.05756128,,1.0,1.0,4712606,4999.602050154635,1.0
-272.09515,0.0027619777,1.0,-0.14660645,[ 0.032  0.331 -2.996 -2.021 -1.229],-0.033270363,499,10.0,0.012501717,5.7983398e-05,-272.09515,1.0,20,0.18983357,9980,6879.418540477753,,0.055908203,1.0,1.0,500.0,0.051229917,,1.0,1.0,4722606,4999.653306096992,1.0
