InitialReturnMin,Iteration,ESSRenyi,MaxIW,TimestepsSoFar,InitialReturnMax,Bound,MeanEntropy,EpisodesSoFar,EpLenMean,MaxIWNorm,ReturnStepMaxmin,ReturnMeanIW,TimeElapsed,InitialReturnStd,ESSClassic,MinIW,EpRewMean,EpThisIter,StdIW,Weights,ReturnStepMax,StdIWNorm,InitialReturnMean,MeanIW,MinIWNorm,MeanIWNorm,J_sample_variance,InitialBound,EmpiricalD2
-983.391,375,99.988106,1.0162395,16089530,10.002014,-120.43142,-0.03451989,37500,495.01,0.010162395,9.998362,0.016053379,22486.64520382881,98.83452,99.99051,0.95434374,4949.584513532161,100,0.009766746,[-0.061  1.016 -2.629 -1.757 -1.453],10.0,9.7667464e-05,2.8686523e-05,1.0016928,0.0095434375,0.0100169275,9868.767,-120.440285,1.000119
-0.21948242,376,100.0,1.0,16139530,0.08331299,-0.026841937,-0.03451989,37600,500.0,0.01,0.015676498,3.9062186e-05,22550.904260396957,0.06379144,100.0,1.0,4999.572845309407,100,,[-0.061  1.016 -2.629 -1.757 -1.453],10.0,9.313226e-10,3.90625e-05,1.0,0.01,0.009999999,0.004110452,-0.026841937,1.0
-0.19329834,377,100.0,1.0,16189530,0.087402344,-0.023563031,-0.03451989,37700,500.0,0.01,0.018396378,0.00011108373,22615.00629901886,0.06009226,100.0,1.0,4999.558121938596,100,,[-0.061  1.016 -2.629 -1.757 -1.453],10.0,9.313226e-10,0.00011108399,1.0,0.01,0.009999999,0.003647555,-0.023563031,1.0
-983.3859,378,100.00102,1.0422978,16239031,10.011719,-120.42027,-0.034560304,37800,495.01,0.010422979,9.998333,0.018802762,22679.0509557724,98.834015,99.99063,0.9901422,4949.579128119925,100,0.009703765,[-0.061  1.016 -2.629 -1.757 -1.453],10.0,9.70377e-05,-8.544922e-06,1.0018972,0.009901422,0.010018971,9867.123,-120.4397,0.99998975
-973.4983,379,99.96767,1.0474029,16288533,9.920288,-119.22496,-0.034698553,37900,495.02,0.010474028,9.998316,0.023021847,22743.66623044014,97.84027,99.97773,0.9694446,4949.672231807973,100,0.014943846,[-0.061  1.016 -2.629 -1.757 -1.453],10.0,0.0001494384,-2.6855469e-05,1.0013353,0.009694446,0.010013353,9650.754,-119.22874,1.0003234
-0.13983154,380,100.0,1.0,16338533,0.07537842,-0.017158147,-0.034698553,38000,500.0,0.01,0.013082504,-3.234978e-05,22808.21021580696,0.05233609,100.0,1.0,4999.564469282904,100,,[-0.062  1.016 -2.63  -1.757 -1.454],10.0,9.313226e-10,-3.234863e-05,1.0,0.01,0.009999999,0.0027667335,-0.017158147,1.0
-953.67053,381,99.763145,1.1288868,16386527,39.720703,-116.64807,-0.035702027,38100,479.94,0.011288868,9.996637,0.29080582,22869.973926067352,194.15984,99.71724,0.8631857,4798.486336726259,100,0.05352976,[-0.062  1.016 -2.63  -1.757 -1.454],10.0,0.00053529756,-1.0375977e-05,1.0052634,0.008631857,0.010052634,37948.945,-116.80032,1.0023742
-0.2758789,382,100.0,1.0,16436527,0.08215332,-0.033795454,-0.035702027,38200,500.0,0.01,0.016799927,-7.324619e-06,22934.68853378296,0.06375704,100.0,1.0,4999.569805406271,100,,[-0.062  1.014 -2.63  -1.758 -1.455],10.0,9.313226e-10,-7.3242186e-06,1.0,0.01,0.009999999,0.00410602,-0.033795454,1.0
-983.37213,383,99.99206,1.0182474,16486028,10.018616,-120.432816,-0.035736103,38300,495.01,0.010182474,9.998259,0.009970188,22998.42269039154,98.832634,99.99495,0.98462677,4949.559280823086,100,0.007120741,[-0.062  1.014 -2.63  -1.758 -1.455],10.0,7.1207425e-05,-4.3945314e-05,1.0011028,0.009846267,0.0100110285,9868.703,-120.43805,1.0000794
-0.17993164,384,100.0,1.0,16536028,0.07141113,-0.022011403,-0.035736103,38400,500.0,0.01,0.016885757,2.5634363e-05,23062.72022294998,0.052882086,100.0,1.0,4999.582440763007,100,,[-0.061  1.015 -2.63  -1.758 -1.455],10.0,9.313226e-10,2.5634765e-05,1.0,0.01,0.009999999,0.0028247628,-0.022011403,1.0
-0.15527344,385,100.0,1.0,16586028,0.07678223,-0.018988349,-0.035736103,38500,500.0,0.01,0.015314102,2.868753e-05,23127.30869626999,0.05462473,100.0,1.0,4999.569459321935,100,,[-0.061  1.015 -2.63  -1.758 -1.455],10.0,9.313226e-10,2.8686523e-05,1.0,0.01,0.009999999,0.003014001,-0.018988349,1.0
-983.35583,386,99.95379,1.0500653,16635497,10.038635,-120.41465,-0.03569024,38600,494.69,0.010500653,9.997957,0.049188614,23190.853780269623,98.83134,99.961945,0.94507396,4946.281636108443,100,0.019586125,[-0.061  1.015 -2.63  -1.758 -1.455],10.0,0.00019586127,8.178711e-05,1.0038025,0.009450739,0.010038023,9846.793,-120.43592,1.0004623
-973.4593,387,99.94275,1.055385,16684499,19.927795,-119.12953,-0.03625515,38700,490.02,0.01055385,9.998018,0.12853813,23254.541895389557,139.06561,99.94472,0.913935,4899.603064912102,100,0.023624232,[-0.061  1.014 -2.63  -1.757 -1.455],10.0,0.00023624238,-4.699707e-05,1.0042629,0.00913935,0.010042628,19454.217,-119.223976,1.0005728
-0.2010498,388,100.0,1.0,16734499,0.07836914,-0.024597837,-0.03625515,38800,500.0,0.01,0.013804436,2.5635585e-05,23319.685871362686,0.05992813,100.0,1.0,4999.586145955446,100,,[-0.061  1.013 -2.633 -1.755 -1.455],10.0,9.313226e-10,2.5634765e-05,1.0,0.01,0.009999999,0.003627657,-0.024597837,1.0
-0.17749023,389,100.0,1.0,16784499,0.07141113,-0.021749012,-0.03625515,38900,500.0,0.01,0.015501022,-1.0986347e-05,23383.843928575516,0.05306008,100.0,1.0,4999.589625219586,100,,[-0.061  1.013 -2.633 -1.755 -1.455],10.0,9.313226e-10,-1.0986329e-05,1.0,0.01,0.009999999,0.0028438105,-0.021749012,1.0
-0.2097168,390,100.0,1.0,16834499,0.07745361,-0.025659934,-0.03625515,39000,500.0,0.01,0.01693058,2.5024376e-05,23448.233317136765,0.057631698,100.0,1.0,4999.586422283606,100,,[-0.061  1.013 -2.633 -1.755 -1.455],10.0,9.313226e-10,2.5024414e-05,1.0,0.01,0.009999999,0.0033549622,-0.025659934,1.0
-828.05194,391,99.4929,1.1979331,16884017,8.455444,-100.721634,-0.03733826,39100,495.18,0.01197933,9.998323,0.951722,23511.85017156601,83.22238,99.45532,0.80381936,4951.273261581545,100,0.07462849,[-0.061  1.013 -2.633 -1.755 -1.455],10.0,0.0007462849,5.3710937e-05,1.0084338,0.008038193,0.0100843385,5617.2197,-101.415184,1.0050969
-973.495,392,99.91215,1.0942682,16933519,9.9105835,-119.17475,-0.03792928,39200,495.02,0.010942682,9.998299,0.10595709,23576.580107688904,97.83996,99.89603,0.91609573,4949.668370975738,100,0.03237848,[-0.061  1.01  -2.645 -1.754 -1.456],10.0,0.00032378477,6.591797e-05,1.0036465,0.009160957,0.010036466,9534.986,-119.22823,1.0008793
-0.21057129,393,100.0,1.0,16983519,0.07513428,-0.025746277,-0.03792928,39300,500.0,0.01,0.019646645,4.333438e-05,23640.542737722397,0.058867987,100.0,1.0,4999.594729077832,100,,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,9.313226e-10,4.333496e-05,1.0,0.01,0.009999999,0.0035004443,-0.025746277,1.0
-0.1795044,394,100.0,1.0,17033519,0.07086182,-0.022103727,-0.03792928,39400,500.0,0.01,0.018803596,-0.000119017815,23704.716548204422,0.051007595,100.0,1.0,4999.590266857233,100,,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,9.313226e-10,-0.00011901856,1.0,0.01,0.009999999,0.0026280554,-0.022103727,1.0
-0.16333008,395,100.0,1.0,17083519,0.0836792,-0.019983016,-0.03792928,39500,500.0,0.01,0.01698494,2.0751439e-05,23768.602684020996,0.06013012,100.0,1.0,4999.57046440004,100,,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,9.313226e-10,2.0751953e-05,1.0,0.01,0.009999999,0.0036521526,-0.019983016,1.0
-0.19348145,396,100.0,1.0,17133519,0.07446289,-0.023702646,-0.03792928,39600,500.0,0.01,0.015345573,-6.103888e-06,23832.617189884186,0.057504576,100.0,1.0,4999.58996894239,100,,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,9.313226e-10,-6.1035157e-06,1.0,0.01,0.009999999,0.0033401782,-0.023702646,1.0
-0.17370605,397,100.0,1.0,17183519,0.07385254,-0.021334376,-0.03792928,39700,500.0,0.01,0.017233849,-5.9814774e-05,23897.06639933586,0.057224557,100.0,1.0,4999.584670276131,100,,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,9.313226e-10,-5.9814454e-05,1.0,0.01,0.009999999,0.0033077272,-0.021334376,1.0
-0.21490479,398,100.0,1.0,17233519,0.078308105,-0.026270306,-0.03792928,39800,500.0,0.01,0.019236565,5.0048577e-05,23960.98745393753,0.058888245,100.0,1.0,4999.582119012854,100,,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,9.313226e-10,5.0048828e-05,1.0,0.01,0.009999999,0.003502854,-0.026270306,1.0
-0.18322754,399,100.0,1.0,17283519,0.081726074,-0.022425441,-0.03792928,39900,500.0,0.01,0.016872406,1.5258673e-05,24025.224613904953,0.056944128,100.0,1.0,4999.593181733083,100,,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,9.313226e-10,1.5258789e-05,1.0,0.01,0.009999999,0.0032753875,-0.022425441,1.0
-0.23382568,400,100.0,1.0,17333519,0.06732178,-0.02861876,-0.03792928,40000,500.0,0.01,0.016752243,1.892075e-05,24089.357520341873,0.056413356,100.0,1.0,4999.590933352256,100,,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,9.313226e-10,1.8920899e-05,1.0,0.01,0.009999999,0.003214613,-0.02861876,1.0
-983.3882,401,99.99489,1.0365157,17383020,10.013245,-120.42685,-0.03763153,40100,495.01,0.010365156,9.998426,0.016198039,24153.186501026154,98.83425,99.9839,0.97198224,4949.596953659521,100,0.012710136,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,0.00012710135,1.8310546e-06,1.0013636,0.009719823,0.010013635,9861.835,-120.439964,1.0000511
-983.38306,402,99.98947,1.0529951,17432521,10.016663,-120.43298,-0.03768507,40200,495.01,0.01052995,9.998358,0.01269424,24217.219651937485,98.83373,99.98699,0.9826348,4949.585660917191,100,0.011407705,[-0.061  1.01  -2.645 -1.754 -1.457],10.0,0.00011407698,3.540039e-05,1.0009184,0.009826347,0.010009184,9860.076,-120.4393,1.0001053
-983.37885,403,99.98768,1.0537288,17482022,10.009705,-120.42512,-0.03765864,40300,495.01,0.010537288,9.998371,0.021126479,24281.026912212372,98.8333,99.98587,0.9665885,4949.583092280794,100,0.011913162,[-0.062  1.01  -2.645 -1.754 -1.457],10.0,0.00011913163,-0.00010375977,1.0018052,0.009665885,0.010018052,9860.415,-120.43893,1.0001233
-0.1977539,404,100.0,1.0,17532021,0.076416016,-0.024129476,-0.03765864,40400,499.99,0.01,9.998369,9.033218e-05,24345.887310266495,0.05686345,100.0,1.0,4999.3777839353,100,,[-0.062  1.009 -2.645 -1.754 -1.457],10.0,9.313226e-10,9.033203e-05,1.0,0.01,0.009999999,0.0032661133,-0.024129476,1.0
-8.279358,405,100.0,1.0,17581899,0.206604,-1.0140517,-0.03765864,40500,498.78,0.01,9.9975395,-4.150998e-05,24410.364392518997,0.869399,100.0,1.0,4987.071716110048,100,,[-0.062  1.009 -2.645 -1.754 -1.457],10.0,9.313226e-10,-4.1503907e-05,1.0,0.01,0.009999999,0.76348954,-1.0140517,1.0
-0.16656494,406,100.0,1.0,17631899,0.08227539,-0.020363946,-0.03765864,40600,500.0,0.01,0.018406868,3.6010984e-05,24475.029581785202,0.06035527,100.0,1.0,4999.557655872388,100,,[-0.062  1.009 -2.645 -1.754 -1.457],10.0,9.313226e-10,3.601074e-05,1.0,0.01,0.009999999,0.003679554,-0.020363946,1.0
-983.36523,407,99.93942,1.0832735,17681379,10.030029,-120.3925,-0.0376315,40700,494.8,0.010832735,9.997959,0.08114576,24538.5501537323,98.832085,99.92372,0.9387834,4947.380726726405,100,0.02769399,[-0.062  1.009 -2.645 -1.754 -1.457],10.0,0.00027693989,1.15966795e-05,1.0023996,0.009387834,0.010023997,9753.135,-120.43715,1.0006062
-973.3837,408,99.99515,1.0443432,17730776,10.032166,-119.188446,-0.03738488,40800,493.97,0.010443432,9.9979725,0.0291211,24602.989384174347,97.83665,99.98795,0.9808782,4939.088255480763,100,0.010990877,[-0.062  1.007 -2.645 -1.751 -1.457],10.0,0.00010990876,9.765625e-06,1.0016099,0.009808782,0.0100161005,9640.128,-119.21467,1.0000485
-9.3974,409,98.41763,1.2682614,17780688,0.17443848,-1.0934502,-0.03779214,40900,499.12,0.012682614,9.998295,0.0667071,24668.280929088593,0.9466054,97.872314,0.27764204,4990.664102775794,100,0.14615957,[-0.062  1.006 -2.644 -1.751 -1.456],10.0,0.0014615958,-0.00010559082,0.99130386,0.0027764204,0.009913039,0.07745204,-1.1510473,1.0160781
-0.1998291,410,100.0,1.0,17830688,0.078125,-0.024496552,-0.03779214,41000,500.0,0.01,0.017609596,-2.2583874e-05,24732.385567188263,0.057949156,100.0,1.0,4999.5808316174525,100,,[-0.059  1.007 -2.644 -1.75  -1.457],10.0,9.313226e-10,-2.2583008e-05,1.0,0.01,0.009999999,0.0033920251,-0.024496552,1.0
-0.16687012,411,100.0,1.0,17880688,0.06866455,-0.020473953,-0.03779214,41100,500.0,0.01,0.0169096,-3.6621e-05,24796.653881549835,0.052343097,100.0,1.0,4999.576294866766,100,,[-0.059  1.007 -2.644 -1.75  -1.457],10.0,9.313226e-10,-3.6621095e-05,1.0,0.01,0.009999999,0.0027674744,-0.020473953,1.0
-0.16430664,412,100.0,1.0,17930688,0.06970215,-0.020133749,-0.03779214,41200,500.0,0.01,0.015781403,-1.03763305e-05,24860.867027759552,0.056098837,100.0,1.0,4999.570812421349,100,,[-0.059  1.007 -2.644 -1.75  -1.457],10.0,9.313226e-10,-1.0375977e-05,1.0,0.01,0.009999999,0.003178868,-0.020133749,1.0
-0.2883911,413,100.0,1.0,17980688,0.07159424,-0.035305906,-0.03779214,41300,500.0,0.01,0.01863861,1.4648191e-05,24925.477209091187,0.06817139,100.0,1.0,4999.571377570124,100,,[-0.059  1.007 -2.644 -1.75  -1.457],10.0,9.313226e-10,1.4648437e-05,1.0,0.01,0.009999999,0.0046942816,-0.035305906,1.0
-973.5093,414,99.90381,1.0869352,18030190,9.89917,-119.12414,-0.03874206,41400,495.02,0.010869351,9.998436,0.16329637,24988.537949085236,97.84139,99.88413,0.90302145,4949.699436501241,100,0.034229808,[-0.059  1.007 -2.644 -1.75  -1.457],10.0,0.000342298,3.234863e-05,1.0049266,0.0090302145,0.010049266,9448.495,-119.23003,1.0009629
-0.23944092,415,100.0,1.0,18080190,0.07543945,-0.029426113,-0.03874206,41500,500.0,0.01,0.016402245,-0.0001007081,25053.681526899338,0.063030675,100.0,1.0,4999.571568295139,100,,[-0.059  1.008 -2.646 -1.751 -1.458],10.0,9.313226e-10,-0.000100708006,1.0,0.01,0.009999999,0.004012996,-0.029426113,1.0
-0.22143555,416,100.0,1.0,18130190,0.07006836,-0.027138516,-0.03874206,41600,500.0,0.01,0.019338608,-1.8310559e-05,25118.098036527634,0.05880945,100.0,1.0,4999.602203496089,100,,[-0.059  1.008 -2.646 -1.751 -1.458],10.0,9.313226e-10,-1.8310548e-05,1.0,0.01,0.009999999,0.0034934867,-0.027138516,1.0
-963.714,417,99.82346,1.0904046,18179693,9.821899,-117.74287,-0.03932165,41700,495.03,0.010904046,9.998356,0.39183167,25181.647921562195,96.85692,99.807915,0.882217,4949.778137343097,100,0.043900385,[-0.059  1.008 -2.646 -1.751 -1.458],10.0,0.0004390038,4.2114258e-05,1.0007012,0.00882217,0.010007012,8750.521,-118.03034,1.0017685
-963.51556,418,99.87449,1.1220273,18228196,29.888916,-117.9336,-0.039157994,41800,485.03,0.011220273,9.997511,0.14660466,25245.010429382324,169.44685,99.85432,0.9244333,4849.588426047459,100,0.03838508,[-0.06   1.01  -2.653 -1.754 -1.458],10.0,0.00038385077,-4.2114258e-05,1.0048568,0.009244333,0.010048568,29008.549,-118.00613,1.0012567
-0.21356201,419,100.0,1.0,18278196,0.06677246,-0.02616078,-0.039157994,41900,500.0,0.01,0.017233849,-4.8821676e-06,25309.571964025497,0.05612358,100.0,1.0,4999.571391903578,100,,[-0.06   1.011 -2.653 -1.753 -1.458],10.0,9.313226e-10,-4.8828124e-06,1.0,0.01,0.009999999,0.0031816731,-0.02616078,1.0
-0.18029785,420,100.0,1.0,18328196,0.07910156,-0.022167947,-0.039157994,42000,500.0,0.01,0.01663971,-8.605924e-05,25373.668942928314,0.062150866,100.0,1.0,4999.580829030581,100,,[-0.06   1.011 -2.653 -1.753 -1.458],10.0,9.313226e-10,-8.605957e-05,1.0,0.01,0.009999999,0.0039017478,-0.022167947,1.0
-983.37476,421,99.945786,1.0644475,18377697,10.013306,-120.38799,-0.039917234,42100,495.01,0.010644475,9.998384,0.082995355,25437.57741379738,98.83289,99.94512,0.9344956,4949.589299195804,100,0.02359306,[-0.06   1.011 -2.653 -1.753 -1.458],10.0,0.00023593058,-3.234863e-05,1.0067765,0.009344956,0.010067765,9837.589,-120.438354,1.0005424
-0.2694702,422,100.0,1.0,18427697,0.07891846,-0.032951344,-0.039917234,42200,500.0,0.01,0.019158363,5.1880488e-05,25501.776599645615,0.064961925,100.0,1.0,4999.5711408233365,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,5.1879884e-05,1.0,0.01,0.009999999,0.0042626793,-0.032951344,1.0
-0.2020874,423,100.0,1.0,18477697,0.06536865,-0.024720645,-0.039917234,42300,500.0,0.01,0.016253471,2.9907154e-05,25565.822432756424,0.05470018,100.0,1.0,4999.585409974698,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,2.9907227e-05,1.0,0.01,0.009999999,0.003022333,-0.024720645,1.0
-0.17285156,424,100.0,1.0,18527697,0.091918945,-0.021167466,-0.039917234,42400,500.0,0.01,0.019312859,2.4407636e-06,25630.07555937767,0.06765091,100.0,1.0,4999.583489405077,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,2.4414062e-06,1.0,0.01,0.009999999,0.004622874,-0.021167466,1.0
-0.2781372,425,100.0,1.0,18577694,0.083618164,-0.033994526,-0.039917234,42500,499.97,0.01,9.998407,7.0189824e-05,25694.313750743866,0.060812615,100.0,1.0,4999.186099075658,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,7.019043e-05,1.0,0.01,0.009999999,0.0037355293,-0.033994526,1.0
-0.17578125,426,100.0,1.0,18627694,0.078430176,-0.021519564,-0.039917234,42600,500.0,0.01,0.01536274,9.155658e-06,25758.033370494843,0.05064645,100.0,1.0,4999.5981342559235,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,9.155274e-06,1.0,0.01,0.009999999,0.0025909727,-0.021519564,1.0
-2.4813843,427,100.0,1.0,18677663,0.097961426,-0.30392826,-0.039917234,42700,499.69,0.01,9.998413,-2.1972752e-05,25821.708134651184,0.2549729,100.0,1.0,4996.392267383495,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,-2.1972657e-05,1.0,0.01,0.009999999,0.06566787,-0.30392826,1.0
-0.19836426,428,100.0,1.0,18727663,0.0803833,-0.02429273,-0.039917234,42800,500.0,0.01,0.014603615,1.8313294e-06,25885.710443258286,0.061973322,100.0,1.0,4999.56728866008,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,1.8310546e-06,1.0,0.01,0.009999999,0.0038794875,-0.02429273,1.0
-0.23498535,429,100.0,1.0,18777663,0.08703613,-0.028765064,-0.039917234,42900,500.0,0.01,0.017105103,1.46481325e-05,25949.526693820953,0.07192388,100.0,1.0,4999.569739564573,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,1.4648437e-05,1.0,0.01,0.009999999,0.005225297,-0.028765064,1.0
-0.16522217,430,100.0,1.0,18827663,0.06976318,-0.020244656,-0.039917234,43000,500.0,0.01,0.017091751,-9.155017e-06,26013.761892318726,0.05463309,100.0,1.0,4999.587739052247,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,-9.155274e-06,1.0,0.01,0.009999999,0.0030149235,-0.020244656,1.0
-0.1685791,431,100.0,1.0,18877663,0.07537842,-0.02063077,-0.039917234,43100,500.0,0.01,0.019122124,1.586898e-05,26077.70363020897,0.060592223,100.0,1.0,4999.581023435166,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,1.586914e-05,1.0,0.01,0.009999999,0.0037085025,-0.02063077,1.0
-0.19140625,432,100.0,1.0,18927663,0.07104492,-0.023510743,-0.039917234,43200,500.0,0.01,0.017416954,-6.835931e-05,26141.677207946777,0.05388508,100.0,1.0,4999.599615509584,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,-6.8359375e-05,1.0,0.01,0.009999999,0.002932931,-0.023510743,1.0
-0.14526367,433,100.0,1.0,18977663,0.068115234,-0.017817339,-0.039917234,43300,500.0,0.01,0.0158844,-2.624502e-05,26205.602232456207,0.047518153,100.0,1.0,4999.591855706235,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,-2.6245118e-05,1.0,0.01,0.009999999,0.0022807827,-0.017817339,1.0
-0.23101807,434,100.0,1.0,19027663,0.07147217,-0.028263913,-0.039917234,43400,500.0,0.01,0.016217232,2.9907329e-05,26269.7182598114,0.05790591,100.0,1.0,4999.589590229386,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,2.9907227e-05,1.0,0.01,0.009999999,0.003386964,-0.028263913,1.0
-0.22241211,435,100.0,1.0,19077663,0.068481445,-0.02722272,-0.039917234,43500,500.0,0.01,0.01637268,1.7089536e-05,26334.373742103577,0.055103485,100.0,1.0,4999.596313724247,100,,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,9.313226e-10,1.7089844e-05,1.0,0.01,0.009999999,0.0030670648,-0.02722272,1.0
-973.4952,436,99.71924,1.1172479,19127165,9.914856,-119.06256,-0.04045485,43600,495.02,0.011172479,9.998316,0.33349383,26397.791905403137,97.839966,99.77073,0.8595861,4949.670763369984,100,0.048101462,[-0.06   1.011 -2.653 -1.753 -1.459],10.0,0.00048101463,1.5258789e-05,1.0034086,0.008595861,0.010034084,9094.708,-119.22831,1.0028155
-0.14447021,437,100.0,1.0,19177165,0.06854248,-0.01771711,-0.04045485,43700,500.0,0.01,0.016593933,-2.3193483e-05,26463.164626836777,0.045742877,100.0,1.0,4999.604753013171,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,-2.3193359e-05,1.0,0.01,0.009999999,0.0021135465,-0.01771711,1.0
-0.20861816,438,100.0,1.0,19227165,0.08648682,-0.025593126,-0.04045485,43800,500.0,0.01,0.018712997,-4.2723957e-05,26527.220170736313,0.06409559,100.0,1.0,4999.575172970403,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,-4.272461e-05,1.0,0.01,0.009999999,0.0041497424,-0.025593126,1.0
-0.20184326,439,100.0,1.0,19277165,0.08721924,-0.024817696,-0.04045485,43900,500.0,0.01,0.01743412,-9.704623e-05,26591.782654047012,0.0613038,100.0,1.0,4999.566786626064,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,-9.70459e-05,1.0,0.01,0.009999999,0.0037961174,-0.024817696,1.0
-0.17565918,440,100.0,1.0,19327165,0.08441162,-0.021527808,-0.04045485,44000,500.0,0.01,0.018939018,-1.4038407e-05,26655.981793880463,0.059319258,100.0,1.0,4999.581153768177,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,-1.4038086e-05,1.0,0.01,0.009999999,0.0035543176,-0.021527808,1.0
-983.37335,441,99.97913,1.0633996,19376653,10.023254,-120.421005,-0.040099137,44100,494.88,0.010633996,9.997953,0.029706895,26719.458756923676,98.83282,99.9792,0.968633,4948.17988556235,100,0.014460366,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,0.00014460373,2.0751953e-05,1.0027727,0.009686329,0.010027725,9861.409,-120.438126,1.0002087
-0.19927979,442,100.0,1.0,19426653,0.08557129,-0.024369458,-0.040099137,44200,500.0,0.01,0.016119957,3.723154e-05,26783.8146378994,0.06343389,100.0,1.0,4999.5706331636475,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,3.7231446e-05,1.0,0.01,0.009999999,0.004064504,-0.024369458,1.0
-0.29418945,443,100.0,1.0,19476653,0.083984375,-0.036054507,-0.040099137,44300,500.0,0.01,0.018780708,-2.380379e-05,26847.910085439682,0.06977671,100.0,1.0,4999.575988502966,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,-2.380371e-05,1.0,0.01,0.009999999,0.004917969,-0.036054507,1.0
-0.29351807,444,100.0,1.0,19526653,0.07141113,-0.03591796,-0.040099137,44400,500.0,0.01,0.017554283,3.0517345e-05,26912.01125216484,0.061942488,100.0,1.0,4999.572622412784,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,3.0517578e-05,1.0,0.01,0.009999999,0.0038756279,-0.03591796,1.0
-0.20678711,445,100.0,1.0,19576653,0.06616211,-0.025296848,-0.040099137,44500,500.0,0.01,0.015141487,2.9296963e-05,26976.444470643997,0.05180255,100.0,1.0,4999.58850573622,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,2.9296874e-05,1.0,0.01,0.009999999,0.00271061,-0.025296848,1.0
-0.14331055,446,100.0,1.0,19626653,0.0826416,-0.017532354,-0.040099137,44600,500.0,0.01,0.01760292,1.953158e-05,27040.571184635162,0.051858395,100.0,1.0,4999.579725036564,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,1.953125e-05,1.0,0.01,0.009999999,0.0027164577,-0.017532354,1.0
-7.8620605,447,100.0,1.0001122,19676575,0.15222168,-0.9627718,-0.040099137,44700,499.22,0.010001121,9.998489,0.00013009785,27104.30577135086,0.7916338,100.0,0.99944234,4991.709956986187,100,9.486364e-05,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.4865453e-07,8.666992e-05,0.9999863,0.009994423,0.009999862,0.63231784,-0.9628152,1.0
-0.26654053,448,100.0,1.0,19726573,0.08691406,-0.032718882,-0.040099137,44800,499.98,0.01,9.998398,-7.446343e-05,27168.31957435608,0.05678701,100.0,1.0,4999.28746556615,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,-7.446289e-05,1.0,0.01,0.009999999,0.0032573382,-0.032718882,1.0
-0.7324829,449,100.0,1.0,19776563,0.08618164,-0.089726344,-0.040099137,44900,499.9,0.01,9.998411,-1.5868805e-05,27232.545563459396,0.096683085,100.0,1.0,4998.489650549985,100,,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,9.313226e-10,-1.586914e-05,1.0,0.01,0.009999999,0.009442039,-0.089726344,1.0
-983.3709,450,99.99004,1.0184709,19826044,10.023865,-120.43138,-0.040160343,45000,494.81,0.010184709,9.997993,0.012466431,27296.01009464264,98.83264,99.98503,0.925932,4947.48934446268,100,0.01224877,[-0.059  1.007 -2.651 -1.748 -1.459],10.0,0.00012248768,-7.93457e-06,1.0011153,0.00925932,0.010011152,9866.395,-120.43786,1.0000995
