EmpiricalD2,EpisodesSoFar,ReturnStepMaxmin,MinIWNorm,EpRewMean,MeanIWNorm,EntropyCoefficient,MinIW,MeanIW,TimestepsSoFar,Weights,EpLenMean,MaxIW,InitialBound,Bound,StdIWNorm,ReturnMeanIW,InitialReturnMax,ESSClassic,MeanEntropy,Iteration,StdIW,TimeElapsed,InitialReturnStd,InitialReturnMean,MaxIWNorm,ESSRenyi,J_sample_variance,ReturnStepMax,InitialReturnMin,EpThisIter
1.0060246,36700,9.935837,0.008403278,3071.673905064239,0.010085225,,0.84032786,1.0085224,8175326,[-0.786  2.906 -3.372 -3.035 -1.287],308.16,1.1999551,-111.052414,-110.673965,0.00080779975,0.7123959,86.62634,99.36251,0.13470921,367,0.08077998,13359.850266933441,207.72813,-7.324219e-05,0.011999551,99.401146,43492.0,10.0,-906.7385,100
1.1673517,36800,9.942516,0.003968778,3435.943206729224,0.00980596,,0.3968778,0.9805962,8209785,[-0.786  2.905 -3.372 -3.037 -1.284],344.59,2.3993292,-6.579762,-5.903738,0.004274032,1.2053244,31.339722,84.03544,0.14838915,368,0.4274032,13408.949933767319,19.99715,2.0141602e-05,0.023993291,85.66399,471.24713,10.0,-53.723694,100
38.57888,36900,9.94545,4.6140326e-06,3512.1370937992783,0.03141059,,0.00046140325,3.1410592,8245003,[-0.781  2.9   -3.371 -3.032 -1.271],352.18,163.32167,-7.868801,31.113625,0.16803041,79.988464,31.50299,3.376443,0.08220854,369,16.803041,13461.104137897491,23.92972,3.540039e-05,1.6332166,2.5920918,276332.03,10.0,-64.24878,100
1.0059818,37000,9.94375,0.00817173,3396.664916924502,0.01000403,,0.817173,1.0004029,8279066,[-0.766  2.907 -3.371 -3.04  -1.337],340.63,1.2052845,-114.339264,-113.94558,0.0007325602,0.73520577,49.817444,99.46664,0.080442846,370,0.07325602,13511.346667289734,128.6153,6.1035156e-05,0.012052844,99.40538,16418.393,10.0,-933.57666,100
1.0020088,37100,9.942244,0.009157161,3373.774545353827,0.010079337,,0.9157161,1.0079339,8312902,[-0.764  2.906 -3.373 -3.04  -1.338],338.36,1.1327015,-116.351494,-116.23103,0.00046442743,0.23736763,43.370056,99.78815,0.07953077,371,0.046442747,13560.656728744507,98.21819,9.887695e-05,0.011327015,99.79952,9777.242,10.0,-950.0068,100
1.0038491,37200,9.946001,0.008659141,3458.8795009734545,0.010071491,,0.8659141,1.0071491,8347585,[-0.764  2.906 -3.373 -3.04  -1.339],346.83,1.1567901,-114.602646,-114.15985,0.00070182956,0.66316897,57.653503,99.51674,0.07864376,372,0.070182964,13611.485660791397,165.31422,2.5634765e-05,0.011567901,99.61656,27465.672,10.0,-935.72687,100
1.0106196,37300,9.941895,0.0075732097,3347.393357816501,0.010130784,,0.757321,1.0130783,8381157,[-0.763  2.905 -3.382 -3.04  -1.34 ],335.72,1.3619909,-112.32773,-111.26403,0.0010832484,1.6585746,76.23096,98.869606,0.07497543,373,0.10832485,13661.33507180214,206.29767,1.6479493e-05,0.013619909,98.949196,41592.78,10.0,-917.15216,100
1.0036184,37400,9.942478,0.008518668,3421.6766927483927,0.009997352,,0.85186684,0.99973536,8415473,[-0.763  2.905 -3.389 -3.042 -1.344],343.16,1.249106,-115.575294,-115.372284,0.00065190974,0.41192937,39.7005,99.5766,0.07282352,374,0.06519097,13711.781293869019,96.91363,9.765625e-06,0.01249106,99.639465,9231.972,10.0,-943.66833,100
1.0083965,37500,9.945648,0.008086673,3506.5849088370114,0.010153311,,0.8086673,1.0153313,8450635,[-0.762  2.905 -3.39  -3.043 -1.346],351.62,1.3375665,-115.84172,-115.37215,0.0009270052,0.9548998,47.524475,99.17332,0.06993945,375,0.092700526,13762.90513420105,136.15732,2.2583008e-05,0.013375665,99.16734,18293.42,10.0,-945.8438,100
1.0027919,37600,9.942797,0.008811461,3329.595880916045,0.010083343,,0.88114613,1.0083342,8484027,[-0.761  2.903 -3.396 -3.043 -1.349],333.92,1.1293608,-113.366425,-113.0456,0.0005060314,0.47893167,67.732666,99.74877,0.06948806,376,0.050603136,13812.093906402588,183.47548,-2.6245118e-05,0.011293608,99.72159,33814.223,10.0,-925.63275,100
1.0030191,37700,9.9481125,0.008757976,3522.677467776224,0.010047934,,0.87579757,1.0047933,8519346,[-0.762  2.903 -3.399 -3.041 -1.349],353.19,1.158553,-115.86812,-115.6626,0.00050638616,0.38027954,47.327393,99.746635,0.070426114,377,0.050638624,13863.78830242157,136.25789,-1.3427734e-05,0.01158553,99.699,18717.998,10.0,-946.0591,100
1.0025253,37800,9.944973,0.008514693,3463.285593185295,0.010069427,,0.8514693,1.0069429,8554075,[-0.761  2.902 -3.4   -3.038 -1.349],347.29,1.1472385,-116.80459,-116.601265,0.0005295473,0.35072947,39.667053,99.72419,0.06987645,378,0.052954733,13915.027560472488,98.061165,2.380371e-05,0.011472384,99.7481,9663.494,10.0,-953.7056,100
1.0017322,37900,9.944429,0.008864439,3468.680290425466,0.009961773,,0.886444,0.9961773,8588859,[-0.761  2.902 -3.399 -3.041 -1.349],347.84,1.1286424,-116.96999,-116.84885,0.00047594795,0.22241592,38.316162,99.77224,0.06971055,379,0.047594797,13966.436357498169,97.845116,9.765625e-06,0.0112864245,99.82708,9678.233,10.0,-955.056,100
1.0043198,38000,9.944504,0.008632798,3433.2904430890712,0.010147624,,0.8632798,1.0147624,8623288,[-0.761  2.903 -3.399 -3.04  -1.349],344.29,1.2366552,-115.557915,-115.2899,0.0007092148,0.51730084,49.842773,99.51389,0.06860352,380,0.07092147,14016.945779323578,135.93413,-2.8686523e-05,0.012366552,99.56988,18499.006,10.0,-943.5261,100
1.0013412,38100,9.941309,0.009063454,3415.392738313697,0.009986795,,0.9063455,0.9986795,8657543,[-0.76   2.904 -3.399 -3.039 -1.35 ],342.55,1.0731286,-116.86066,-116.751495,0.0003748499,0.18747795,39.179016,99.85931,0.0691534,381,0.037484992,14066.837180376053,97.60092,-2.5024414e-05,0.010731285,99.86606,9612.354,10.0,-954.163,100
1.001431,38200,9.942688,0.008936299,3393.890795919233,0.01000329,,0.8936299,1.0003291,8691580,[-0.76   2.904 -3.399 -3.039 -1.35 ],340.37,1.0821888,-114.41738,-114.30744,0.00038337373,0.19174749,49.18457,99.853355,0.068091735,382,0.038337376,14116.242408275604,128.49449,-2.5634765e-05,0.010821888,99.85711,16550.908,10.0,-934.2138,100
1.0097193,38300,9.945175,0.007907803,3400.7959721259576,0.010198444,,0.7907803,1.0198445,8725682,[-0.759  2.902 -3.399 -3.037 -1.351],341.02,1.2709812,-114.44006,-113.872795,0.0009663897,1.122019,58.98999,99.11008,0.066805184,383,0.09663898,14166.185044765472,165.63391,-5.0048828e-05,0.012709811,99.03743,27887.809,10.0,-934.3988,100
1.0059968,38400,9.941534,0.008017662,3396.7864068353824,0.010075234,,0.8017662,1.0075234,8759750,[-0.757  2.902 -3.399 -3.037 -1.352],340.68,1.263992,-114.597694,-114.09454,0.00076818303,0.8463316,57.685974,99.42205,0.06777942,384,0.07681831,14215.730117797852,160.4512,9.2163085e-05,0.012639919,99.40389,24680.762,10.0,-935.68695,100
1.000029,38500,9.94179,0.009751184,3451.6685544677907,0.009996225,,0.9751184,0.9996226,8794368,[-0.757  2.899 -3.4   -3.038 -1.351],346.18,1.0272286,-116.85327,-116.84324,9.515544e-05,0.011715144,39.268982,99.990944,0.068054765,385,0.009515545,14266.615056037903,98.03086,-2.4414062e-06,0.010272286,99.9971,9702.923,10.0,-954.1029,100
1.0023495,38600,9.9436,0.008584872,3344.687865903618,0.0100594275,,0.8584872,1.0059427,8827910,[-0.757  2.899 -3.4   -3.038 -1.351],335.42,1.1263428,-115.35326,-115.19389,0.0005072743,0.2947793,51.535095,99.746346,0.06943606,386,0.050727427,14315.297393798828,135.3422,-1.0375977e-05,0.011263427,99.7656,18495.074,10.0,-941.8552,100
1.0000494,38700,9.947674,0.009849554,3456.1756866608685,0.010004743,,0.98495543,1.0004745,8862563,[-0.756  2.899 -3.4   -3.039 -1.349],346.53,1.0201901,-116.62887,-116.62406,6.931028e-05,0.007614255,41.11267,99.99522,0.06943477,387,0.0069310265,14366.357137918472,98.183464,-6.652832e-05,0.010201901,99.99506,9737.193,10.0,-952.27014,100
1.006484,38800,9.94256,0.008283219,3316.594222205928,0.010168988,,0.82832193,1.016899,8895825,[-0.756  2.899 -3.4   -3.039 -1.35 ],332.62,1.2896851,-114.28314,-113.714745,0.00088800595,0.9383149,60.265564,99.24321,0.071724914,388,0.0888006,14414.834995031357,159.46953,1.2817382e-05,0.012896851,99.355774,25425.955,10.0,-933.118,100
1.0010743,38900,9.941036,0.009148995,3366.091753239407,0.010028171,,0.9148995,1.0028172,8929586,[-0.755  2.895 -3.41  -3.037 -1.347],337.61,1.1081598,-115.400154,-115.32534,0.00036588227,0.13673401,51.149902,99.86707,0.07196872,389,0.036588226,14464.86694097519,136.15894,-5.0048828e-05,0.011081598,99.892685,18750.527,10.0,-942.2379,100
2.0079901,39000,9.947269,0.0003110723,3578.876106346442,0.010149372,,0.03110723,1.0149372,8965470,[-0.754  2.895 -3.41  -3.037 -1.347],358.84,9.35549,-7.4067955,-5.901549,0.01173989,4.594107,28.228271,42.77196,0.05255368,390,1.173989,14516.610159873962,21.28845,-2.6855469e-05,0.09355489,49.80104,820.2597,10.0,-60.476013,100
1.005951,39100,9.946087,0.008102902,3419.5986753879215,0.010088801,,0.8102903,1.0088801,8999759,[-0.767  2.899 -3.41  -3.03  -1.366],342.89,1.2272786,-114.40711,-114.00864,0.0007762147,0.73837566,59.254272,99.41153,0.05102611,391,0.077621475,14568.033051490784,165.31847,-1.8920899e-05,0.012272785,99.40842,27232.584,10.0,-934.13,100
1.0022509,39200,9.939947,0.008943608,3302.001843352509,0.010082492,,0.8943608,1.0082492,9032879,[-0.767  2.901 -3.409 -3.028 -1.368],331.2,1.1158047,-115.20201,-115.05595,0.0005161298,0.27574587,52.76758,99.73863,0.051410723,392,0.05161298,14617.216404676437,135.23407,9.70459e-05,0.011158046,99.77541,18362.07,10.0,-940.6213,100
1.0244534,39300,9.944584,0.006722437,3398.1037505784825,0.010244254,,0.6722437,1.0244255,9066955,[-0.767  2.901 -3.409 -3.027 -1.368],340.76,1.3440919,-113.52472,-111.85972,0.0015291873,3.044705,56.48407,97.820335,0.05100478,393,0.15291873,14667.797246694565,154.42575,5.5541994e-05,0.013440918,97.61303,20961.69,10.0,-926.92584,100
1.00073,39400,9.941856,0.009075785,3403.8204275518738,0.01006054,,0.9075785,1.006054,9101093,[-0.765  2.897 -3.41  -3.03  -1.368],341.38,1.0699604,-115.597824,-115.53493,0.00026202376,0.10509443,49.516785,99.9322,0.05071948,394,0.026202371,14717.959914445877,135.67352,2.4414063e-05,0.010699604,99.92705,18565.8,10.0,-943.8524,100
1.0035988,39500,9.941713,0.008153922,3405.2898167822837,0.009959346,,0.8153922,0.99593455,9135246,[-0.765  2.896 -3.411 -3.031 -1.368],341.53,1.1335542,-91.614914,-91.35248,0.0006425729,0.4271105,39.125122,99.58545,0.050305348,395,0.064257294,14767.641912460327,77.91367,-2.9907227e-05,0.0113355415,99.64141,5486.298,10.0,-748.03235,100
1.000762,39600,9.946072,0.009291174,3459.8865619326866,0.010030146,,0.9291174,1.0030147,9169939,[-0.764  2.894 -3.413 -3.032 -1.369],346.93,1.0629913,-115.47988,-115.441,0.0002863575,0.08277625,40.51111,99.91856,0.049530044,396,0.028635748,14817.056520223618,97.32552,-8.789063e-05,0.010629913,99.92386,9584.035,10.0,-942.8885,100
1.0044043,39700,9.942051,0.0085911965,3390.193437290046,0.010038799,,0.85911965,1.0038799,9203940,[-0.764  2.894 -3.413 -3.031 -1.369],340.01,1.2419733,-116.54178,-116.285355,0.0007929558,0.5127988,41.813293,99.37993,0.05113829,397,0.07929558,14864.210886240005,97.987526,2.0141602e-05,0.012419732,99.5615,9684.928,10.0,-951.5598,100
1.0002023,39800,9.947102,0.009621945,3489.885939238267,0.0100040985,,0.9621945,1.0004098,9238932,[-0.764  2.896 -3.413 -3.03  -1.368],349.92,1.0479258,-116.89274,-116.86623,0.00016414704,0.038261652,38.945312,99.97309,0.0507934,398,0.016414708,14912.935599803925,98.06987,-7.385254e-05,0.010479258,99.979774,9710.527,10.0,-954.42456,100
1.0011066,39900,9.941929,0.009106206,3347.4993485788546,0.010070545,,0.91062057,1.0070543,9272505,[-0.764  2.896 -3.413 -3.03  -1.368],335.73,1.1061401,-115.01836,-114.924034,0.00035602364,0.1578869,44.276672,99.87518,0.051786054,399,0.035602357,14958.874776601791,97.29717,-4.6386718e-05,0.011061401,99.88946,9547.803,10.0,-939.12054,100
1.001029,40000,9.944927,0.00916485,3496.1870804327696,0.009968203,,0.9164851,0.9968202,9307564,[-0.764  2.896 -3.413 -3.029 -1.367],350.59,1.0657399,-115.780235,-115.726906,0.0002910331,0.11293696,38.056763,99.91483,0.051737066,400,0.02910331,15006.844775438309,97.03189,6.164551e-05,0.010657398,99.8972,9553.415,10.0,-945.3421,100
1.0027803,40100,9.942869,0.008731298,3371.7861672448817,0.010009337,,0.87312984,1.0009338,9341379,[-0.764  2.896 -3.413 -3.029 -1.367],338.15,1.1328208,-115.28874,-115.108116,0.0005321923,0.34073377,42.070007,99.71808,0.051177964,401,0.053219233,15054.027223587036,96.9626,-5.6152345e-05,0.011328208,99.72274,9520.915,10.0,-941.3282,100
1.0009735,40200,9.943546,0.009011184,3371.700933654836,0.010001043,,0.9011184,1.0001042,9375192,[-0.763  2.897 -3.413 -3.029 -1.368],338.13,1.0781891,-114.26931,-114.20126,0.00032203598,0.123736024,50.410522,99.896416,0.050504267,402,0.032203596,15100.150188684464,134.71329,8.4838866e-05,0.010781891,99.90275,18304.727,10.0,-933.0057,100
1.1404458,40300,9.944233,0.003212136,3490.8812275417217,0.0102591,,0.3212136,1.02591,9410199,[-0.762  2.896 -3.413 -3.029 -1.368],350.07,2.560473,-5.8197107,-5.1933327,0.003822802,1.0216925,29.562256,87.80789,0.042796783,403,0.3822802,15147.94209432602,19.998802,5.5541994e-05,0.025604729,87.685005,474.46912,10.0,-47.51819,100
1.0062668,40400,9.942921,0.0087162135,3369.999938115452,0.010080045,,0.8716214,1.0080047,9443996,[-0.757  2.894 -3.412 -3.031 -1.376],337.97,1.1760279,-114.180534,-113.8156,0.00077017414,0.7220299,51.105164,99.41961,0.042530254,404,0.07701742,15193.660203695297,134.78438,-0.00011901856,0.011760279,99.37722,17893.967,10.0,-932.2792,100
1.0040783,40500,9.944386,0.008533434,3393.3831643787976,0.010082129,,0.8533434,1.0082129,9478025,[-0.754  2.889 -3.404 -3.026 -1.376],340.29,1.2206622,-114.42584,-114.127174,0.0007261133,0.53171015,59.096985,99.48397,0.04351805,405,0.07261133,15241.354465007782,164.45863,-4.8217775e-05,0.012206622,99.59383,27114.355,10.0,-934.28265,100
1.0101886,40600,9.939608,0.007725359,3215.8109959999997,0.010101635,,0.7725359,1.0101635,9510281,[-0.754  2.889 -3.402 -3.023 -1.375],322.56,1.2897266,-112.884705,-111.92711,0.0010584478,1.5311356,71.68457,98.91403,0.040509187,406,0.10584478,15286.903011798859,183.52553,-6.1035156e-05,0.012897266,98.99142,33099.832,10.0,-921.6992,100
1.2454334,40700,9.951292,0.003987437,3665.185736682443,0.011029485,,0.39874372,1.1029483,9547023,[-0.752  2.886 -3.407 -3.022 -1.378],367.42,3.2570462,-9.109224,-8.130292,0.0054496974,2.0355635,25.638794,80.37696,0.04397604,407,0.54496974,15337.89473438263,20.591381,4.8217775e-05,0.032570463,80.29333,517.6618,10.0,-74.37689,100
1.0037637,40800,9.948252,0.008555136,3488.391187648561,0.010025688,,0.8555136,1.0025688,9581998,[-0.748  2.894 -3.414 -3.015 -1.375],349.75,1.2877996,-116.837616,-116.61263,0.00065939454,0.44463193,39.405945,99.56929,0.044770148,408,0.065939456,15386.156277894974,98.06212,-1.3427734e-05,0.012877996,99.625046,9730.211,10.0,-953.975,100
1.0020391,40900,9.945274,0.008919373,3479.194049674807,0.010084174,,0.8919373,1.0084174,9616886,[-0.748  2.895 -3.414 -3.014 -1.374],348.88,1.1112233,-115.66852,-115.5326,0.00041052548,0.25378668,38.96747,99.834526,0.043773636,409,0.041052546,15433.90728354454,97.045685,7.3242186e-06,0.011112233,99.79651,9324.21,10.0,-944.4295,100
1.0010225,41000,9.946522,0.008943087,3530.974993330635,0.010022369,,0.8943088,1.002237,9652291,[-0.747  2.895 -3.415 -3.015 -1.375],354.05,1.1036624,-116.09167,-116.0124,0.0003533713,0.1385293,45.508667,99.87585,0.042568363,410,0.035337124,15482.615447044373,136.56609,-7.6293945e-05,0.011036623,99.89786,18872.646,10.0,-947.88385,100
4.7669125,41100,9.947157,0.00012912975,3529.3892092202186,0.011812375,,0.012912976,1.1812375,9687679,[-0.748  2.895 -3.415 -3.015 -1.376],353.88,22.37206,-6.2634635,-1.4322691,0.03063647,12.242789,28.474731,12.942113,0.012967668,411,3.0636468,15531.520317792892,19.11982,-5.6762696e-05,0.22372061,20.97794,6026.1206,10.0,-51.140503,100
1.000062,41200,9.940069,0.009705157,3335.0230444124254,0.009995447,,0.9705157,0.9995447,9721130,[-0.737  2.873 -3.409 -3.043 -1.406],334.51,1.0215688,-116.46305,-116.45392,0.000101039834,0.012728995,42.46167,99.98978,0.012743567,412,0.010103982,15578.34466958046,97.50611,-3.6621093e-06,0.010215688,99.993805,9605.786,10.0,-950.91675,100
1.0107448,41300,9.942272,0.007812568,3357.1271865792646,0.010080946,,0.7812568,1.0080945,9754799,[-0.737  2.873 -3.409 -3.043 -1.406],336.69,1.2346624,-114.47433,-113.71199,0.0009975828,1.3757224,58.69934,99.030266,0.008790108,413,0.09975828,15625.336117506027,158.72957,2.9907227e-05,0.012346623,98.93694,24371.352,10.0,-934.6792,100
1.0013236,41400,9.947975,0.009190381,3569.625948232038,0.010017838,,0.9190381,1.0017838,9790589,[-0.737  2.873 -3.411 -3.042 -1.41 ],357.9,1.1122053,-117.19656,-117.09728,0.00037722,0.17683783,36.487183,99.85843,0.009808567,414,0.037721995,15675.33325791359,98.090775,2.380371e-05,0.011122053,99.86781,9708.811,10.0,-956.90607,100
1.0001858,41500,9.945906,0.009752361,3510.0197571711233,0.00999621,,0.9752362,0.999621,9825785,[-0.737  2.873 -3.411 -3.042 -1.409],351.96,1.0336295,-116.92546,-116.91643,0.00011843206,0.01986599,38.707336,99.98597,0.0100586135,415,0.011843206,15725.237880706787,98.244316,-2.2583008e-05,0.010336295,99.98142,9751.435,10.0,-954.69214,100
1.004535,41600,9.946102,0.008764954,3485.321153026224,0.010020774,,0.8764955,1.0020773,9860733,[-0.737  2.873 -3.411 -3.042 -1.409],349.48,1.2344939,-115.621704,-115.37419,0.0006359491,0.5093524,39.3515,99.59886,0.010298738,416,0.06359491,15773.876887083054,97.150925,-2.1362304e-05,0.012344939,99.54855,9663.004,10.0,-944.04706,100
1.0000707,41700,9.94346,0.009808379,3497.922152298151,0.009998589,,0.98083794,0.99985904,9895812,[-0.736  2.874 -3.411 -3.041 -1.409],350.79,1.0191654,-115.9751,-115.957596,8.6612825e-05,0.021577626,36.459473,99.992516,0.010447623,417,0.008661279,15821.948246479034,96.65508,-1.3427734e-05,0.010191654,99.992935,9425.367,10.0,-946.93256,100
1.0028423,41800,9.941317,0.009092899,3305.0207913676,0.010052954,,0.90928996,1.0052954,9928960,[-0.736  2.875 -3.411 -3.042 -1.408],331.48,1.1493905,-114.28528,-114.10998,0.0005170492,0.33755207,60.243286,99.73616,0.011326206,418,0.051704925,15868.594891548157,163.92706,-4.5776367e-05,0.0114939045,99.716576,27069.408,10.0,-933.135,100
1.0057334,41900,9.944702,0.008259598,3433.7221977507593,0.010063852,,0.82595986,1.0063852,9963393,[-0.735  2.875 -3.411 -3.041 -1.408],344.33,1.2347093,-115.56958,-115.09254,0.0007975933,0.8078655,39.784912,99.37583,0.010612272,419,0.079759344,15916.847211837769,96.61124,,0.012347092,99.42993,8133.9224,10.0,-943.62164,100
1.0171072,42000,9.941671,0.0062836707,3316.6465675749773,0.010013759,,0.62836707,1.0013759,9996657,[-0.735  2.871 -3.407 -3.034 -1.408],332.64,1.4233707,-112.42197,-110.67334,0.0014838557,2.70612,75.4577,97.85141,0.0071942005,420,0.14838557,15963.262289762497,205.30379,-4.1503907e-05,0.0142337065,98.31805,39334.41,10.0,-917.92114,100
1.0518104,42100,9.949865,0.0055344785,3668.0128673782815,0.010097075,,0.55344784,1.0097076,10033430,[-0.732  2.86  -3.419 -3.029 -1.412],367.73,1.7073052,-7.086082,-6.7809124,0.0020306162,0.4864086,24.569824,96.11272,0.0142190885,421,0.20306164,16014.905996799469,18.395172,-8.544922e-06,0.017073052,95.07417,364.07278,10.0,-57.857544,100
1.0050805,42200,9.947575,0.008229488,3584.6143636966312,0.010163635,,0.8229488,1.0163636,10069371,[-0.731  2.858 -3.418 -3.032 -1.405],359.41,1.1833445,-116.13799,-115.86363,0.0006450271,0.5689838,45.127502,99.59884,0.013705106,422,0.0645027,16064.703276395798,137.062,-5.4931643e-06,0.011833444,99.49452,19033.037,10.0,-948.26263,100
1.0038933,42300,9.950773,0.008234223,3535.7111275609104,0.010173985,,0.8234223,1.0173985,10104816,[-0.729  2.856 -3.418 -3.033 -1.405],354.45,1.1504028,-115.78129,-115.482056,0.00059926655,0.5243663,48.03601,99.65426,0.01254292,423,0.05992665,16113.89726614952,136.1875,-3.234863e-05,0.011504028,99.61218,18490.625,10.0,-945.35,100
1.4518037,42400,9.9466095,0.002183519,3520.316483293113,0.010465827,,0.21835192,1.0465827,10140114,[-0.73   2.854 -3.417 -3.029 -1.406],352.98,4.1857066,-8.130088,-6.245746,0.007414572,3.5502906,29.416504,66.581924,0.007846906,424,0.74145716,16162.869683265686,20.64966,2.380371e-05,0.041857064,68.87984,569.1789,10.0,-66.38208,100
1.0083083,42500,9.946836,0.008259413,3468.1981924146608,0.010069702,,0.82594126,1.0069702,10174889,[-0.728  2.868 -3.419 -3.016 -1.411],347.75,1.3495646,-113.66427,-113.049034,0.0009522607,1.0864506,65.32544,99.11364,0.008919019,425,0.095226064,16211.910509824753,185.06252,1.7700195e-05,0.0134956455,99.17602,33765.562,10.0,-928.06494,100
1.0008118,42600,9.949385,0.009360175,3593.41683197092,0.01002012,,0.9360175,1.0020121,10210915,[-0.723  2.855 -3.421 -3.006 -1.41 ],360.26,1.0654218,-116.23599,-116.18444,0.0002911431,0.09865129,44.326477,99.91566,0.008431635,426,0.029114308,16262.680811882019,136.12552,-6.7749024e-05,0.010654218,99.918884,18755.705,10.0,-949.0623,100
1.0028592,42700,9.947321,0.0089174155,3534.9030872952026,0.010020841,,0.8917416,1.0020843,10246358,[-0.723  2.855 -3.421 -3.006 -1.411],354.43,1.1494775,-115.970055,-115.77887,0.00052177696,0.3568582,36.51239,99.72963,0.00873186,427,0.052177697,16312.016492128372,96.837585,6.1035155e-07,0.011494774,99.71489,9491.625,10.0,-946.8915,100
1.0046377,42800,9.943947,0.009103426,3490.4286690259305,0.010156364,,0.91034263,1.0156364,10281361,[-0.722  2.855 -3.42  -3.006 -1.41 ],350.03,1.1512531,-115.15041,-114.703026,0.0005828595,0.7140573,53.173584,99.67173,0.008121561,428,0.058285948,16360.100048780441,159.71024,-3.234863e-05,0.011512531,99.53837,25423.7,10.0,-940.1989,100
1.0026911,42900,9.9485855,0.008829638,3540.5125129759235,0.010052111,,0.88296384,1.0052112,10316858,[-0.721  2.854 -3.423 -3.007 -1.411],354.97,1.1510416,-115.976685,-115.80723,0.0005059377,0.32532275,46.444702,99.74733,0.006734051,429,0.05059377,16409.510417222977,136.74977,-8.605957e-05,0.011510416,99.731606,18914.916,10.0,-946.94495,100
1.0010922,43000,9.941372,0.009118979,3376.419318835861,0.010019218,,0.9118979,1.0019218,10350722,[-0.722  2.855 -3.424 -3.006 -1.412],338.64,1.0799015,-113.59675,-113.52419,0.0003515528,0.13459206,65.87317,99.87705,0.0056975437,430,0.035155274,16456.314412117004,189.5577,1.8310548e-05,0.010799014,99.8909,36315.805,10.0,-927.5137,100
1.0005219,43100,9.943855,0.009470388,3489.518339800258,0.010008718,,0.9470388,1.0008718,10385716,[-0.721  2.855 -3.424 -3.006 -1.413],349.94,1.0707002,-115.85224,-115.82002,0.00022554079,0.062402487,37.466064,99.94925,0.005306596,431,0.02255408,16505.02943754196,96.83381,-3.6621095e-05,0.010707001,99.94784,9462.517,10.0,-945.92926,100
1.001537,43200,9.942778,0.009139146,3423.918767061187,0.009978062,,0.91391456,0.9978062,10420054,[-0.721  2.855 -3.423 -3.006 -1.414],343.38,1.1032279,-115.59518,-115.47897,0.0003813797,0.20492801,39.556763,99.8541,0.00558134,432,0.03813797,16552.089120864868,96.67044,-7.751465e-05,0.011032279,99.84654,9443.859,10.0,-943.83,100
1.0029067,43300,9.949049,0.008302231,3647.614592811433,0.010062683,,0.83022314,1.0062684,10456624,[-0.72   2.855 -3.423 -3.006 -1.413],365.7,1.1381887,-115.5911,-115.378265,0.00054490706,0.38063896,49.59442,99.70762,0.0038942182,433,0.054490708,16602.93836593628,159.90779,-7.019043e-05,0.011381887,99.710175,25558.63,10.0,-943.7968,100
1.0036722,43400,9.9423065,0.008511832,3395.120265655294,0.010080512,,0.8511832,1.0080513,10490674,[-0.72   2.853 -3.427 -3.006 -1.415],340.5,1.1355326,-114.69453,-114.479454,0.0006337405,0.42545617,56.905945,99.60634,0.0022065432,434,0.06337406,16650.546691179276,164.97385,-1.7089844e-05,0.011355326,99.63412,27386.438,10.0,-936.47675,100
1.0087432,43500,9.945168,0.008355653,3466.5112642967,0.010255149,,0.8355653,1.0255148,10525435,[-0.72   2.853 -3.427 -3.007 -1.417],347.61,1.2843175,-114.76042,-114.20529,0.0009008723,1.0556777,56.35431,99.234215,0.0054459376,435,0.09008723,16698.39358830452,165.29384,-3.8452148e-05,0.012843175,99.13326,27554.232,10.0,-937.0146,100
1.9091225,43600,9.947067,0.0006942153,3585.1196619663297,0.011109694,,0.06942153,1.1109694,10561382,[-0.72   2.853 -3.427 -3.006 -1.413],359.47,10.511274,-6.4501643,-4.9850655,0.012566853,3.9273107,26.101562,43.868782,-0.025285264,436,1.2566855,16748.383234739304,18.203062,8.666992e-05,0.10511274,52.380085,851.5,10.0,-52.666077,100
1.0017169,43700,9.948275,0.008787599,3515.0241387912024,0.010028366,,0.87876,1.0028367,10596624,[-0.719  2.852 -3.428 -3.006 -1.444],352.42,1.1191382,-114.88906,-114.78709,0.0004288433,0.20056856,55.3291,99.817474,-0.02521668,437,0.04288433,16797.82430768013,166.05403,2.4414062e-06,0.011191382,99.828606,27823.041,10.0,-938.0653,100
1.004328,43800,9.945614,0.008529676,3519.0420022470585,0.01004212,,0.8529676,1.0042119,10631911,[-0.719  2.851 -3.428 -3.007 -1.444],352.87,1.205129,-115.03398,-114.77252,0.0006599325,0.5101054,54.141968,99.56997,-0.025750767,438,0.06599326,16847.11052775383,165.54955,-1.0986329e-05,0.01205129,99.56906,27739.766,10.0,-939.24835,100
1.0001144,43900,9.945631,0.009818298,3488.432546092195,0.010019616,,0.98182976,1.0019617,10666891,[-0.718  2.851 -3.428 -3.006 -1.445],349.8,1.03535,-114.93593,-114.87825,0.00010401872,0.06419551,54.936707,99.98922,-0.025512606,439,0.010401873,16895.30259537697,166.0196,-5.065918e-05,0.010353499,99.988556,27836.027,10.0,-938.44745,100
1.0015179,44000,9.943939,0.008872896,3526.6257750009763,0.009998963,,0.88728964,0.9998964,10702257,[-0.718  2.85  -3.427 -3.005 -1.444],353.66,1.0894753,-115.97446,-115.710945,0.00039225648,0.3514961,36.482117,99.846344,-0.026129024,440,0.03922565,16944.35923576355,97.044365,6.1035155e-07,0.010894752,99.84844,8704.964,10.0,-946.9274,100
