MeanD2w0t,ReturnStepMaxmin,InitialReturnMax,MeanIW,InitialReturnMean,TimeElapsed,MeanEntropy,StdD2w0t,StdIW,MaxD2w0t,Iteration,InitialReturnStd,Weights,EpRewMean,EpThisIter,EpisodesSoFar,EmpiricalD2,EpLenMean,J_sample_variance,MaxIW,MinIW,InitialBound,Bound,TimestepsSoFar,ReturnMeanIW,MinD2w0t,InitialReturnMin,ReturnStepMax
1.0,0.018152237,0.06982422,1.0,-4.272461e-05,5540.5815262794495,0.3275775,,,1.0,416,0.058546577,[ 0.013  0.487 -3.13  -2.142 -1.091],4999.517151328504,20,8320,1.0,500.0,0.003607935,1.0,1.0,-272.0974,-272.0974,3624482,-0.03551415,1.0,-0.1741333,10.0
1.0,0.018209457,0.06958008,1.0,-1.2207031e-05,5553.903862953186,0.3275775,,,1.0,417,0.061301846,[ 0.013  0.487 -3.13  -2.142 -1.091],4999.569629296917,20,8340,1.0,500.0,0.0039576855,1.0,1.0,-272.10416,-272.10416,3634482,-0.042264245,1.0,-0.14526367,10.0
1.0,0.014101028,0.07116699,1.0,-3.6621095e-05,5567.2566685676575,0.3275775,,,1.0,418,0.057767447,[ 0.013  0.487 -3.13  -2.142 -1.091],4999.557414645306,20,8360,1.0,500.0,0.0035142004,1.0,1.0,-272.10098,-272.10098,3644482,-0.039092477,1.0,-0.15625,10.0
1.0,0.018949509,0.053100586,1.0,6.1035157e-06,5580.855441570282,0.3275775,,,1.0,419,0.042236738,[ 0.013  0.487 -3.13  -2.142 -1.091],4999.544583837654,20,8380,1.0,500.0,0.001879021,1.0,1.0,-272.08344,-272.08344,3654482,-0.021551944,1.0,-0.12359619,10.0
0.96325314,9.996082,49.726624,1.0117179,,5593.540134429932,0.3232423,0.22088192,0.1276734,1.0304018,420,216.48534,[ 0.013  0.487 -3.13  -2.142 -1.091],4749.561142988544,20,8400,1.0256981,475.05,47638.64,1.4961214,0.6927271,-321.65912,-321.2118,3663983,-48.735794,,-943.6377,10.0
0.9579676,9.996214,49.22754,1.0051908,5.7983398e-05,5606.551543712616,0.32221186,0.21936604,0.0726984,1.0237917,421,214.31477,[ 0.013  0.481 -3.13  -2.134 -1.096],4750.090616078733,20,8420,1.0152575,475.1,46922.574,1.2401878,0.74682736,-321.14645,-320.66885,3673485,-48.353542,,-934.1764,10.0
1.0,0.015449524,0.07196045,1.0,-4.5776367e-05,5620.306526660919,0.32221186,,,1.0,422,0.05764,[ 0.013  0.476 -3.148 -2.135 -1.097],4999.545128166334,20,8440,1.0,500.0,0.0034980024,1.0,1.0,-272.0953,-272.0953,3683485,-0.03342437,1.0,-0.17858887,10.0
1.0,0.01047039,0.04949951,1.0,5.7983398e-05,5633.78182053566,0.32221186,,,1.0,423,0.037403587,[ 0.013  0.476 -3.148 -2.135 -1.097],4999.5774761020775,20,8460,1.0,500.0,0.0014736558,1.0,1.0,-272.08746,-272.08746,3693485,-0.025568271,1.0,-0.06427002,10.0
1.0,0.012144089,0.06817627,1.0,-3.3569337e-05,5647.0347673892975,0.32221186,,,1.0,424,0.05729184,[ 0.013  0.476 -3.148 -2.135 -1.097],4999.559121541492,20,8480,1.0,500.0,0.0034553746,1.0,1.0,-272.09415,-272.09415,3703485,-0.032252785,1.0,-0.14123535,10.0
1.0,0.014103889,0.07086182,1.0,-3.967285e-05,5660.323776483536,0.32221186,,,1.0,425,0.07013592,[ 0.013  0.476 -3.148 -2.135 -1.097],4999.557998403963,20,8500,1.0,500.0,0.005177001,1.0,1.0,-272.09763,-272.09763,3713485,-0.035725832,1.0,-0.15838623,10.0
1.0,0.012254715,0.064331055,1.0,3.0517578e-05,5673.56479716301,0.32221186,,,1.0,426,0.047204547,[ 0.013  0.476 -3.148 -2.135 -1.097],4999.560881586551,20,8520,1.0,500.0,0.0023444332,1.0,1.0,-272.08795,-272.08795,3723485,-0.026072873,1.0,-0.10821533,10.0
0.96188515,9.996035,49.749084,0.9849641,-1.2207031e-05,5686.341084957123,0.31942,0.22054242,0.10840748,1.0275075,427,216.48085,[ 0.013  0.476 -3.148 -2.135 -1.097],4749.548572627561,20,8540,1.022529,475.05,47811.605,1.4986204,0.7114563,-321.6763,-321.2852,3732986,-48.844677,,-943.61816,10.0
1.0,0.012454033,0.038635254,1.0,0.000100708006,5700.077708244324,0.31942,,,1.0,428,0.03359571,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.601215345721,20,8560,1.0,500.0,0.0011872114,1.0,1.0,-272.07904,-272.07904,3742986,-0.017156499,1.0,-0.078125,10.0
1.0,0.012560844,0.06793213,1.0,-6.1035157e-06,5713.347561836243,0.31942,,,1.0,429,0.041811466,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.5711124788095,20,8580,1.0,500.0,0.0018412569,1.0,1.0,-272.0962,-272.0962,3752986,-0.03430698,1.0,-0.107299805,10.0
1.0,0.013654709,0.051635742,1.0,-2.4414063e-05,5726.4579865932465,0.31942,,,1.0,430,0.0455796,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.592358148715,20,8600,1.0,500.0,0.0021866497,1.0,1.0,-272.09018,-272.09018,3762986,-0.028277704,1.0,-0.12701416,10.0
1.0,0.0164814,0.054016113,1.0,6.408691e-05,5739.459741592407,0.31942,,,1.0,431,0.0587879,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.58169246946,20,8620,1.0,500.0,0.0036385115,1.0,1.0,-272.09738,-272.09738,3772986,-0.03548911,1.0,-0.1873169,10.0
1.0,0.015579224,0.07904053,1.0,7.324219e-05,5752.506163597107,0.31942,,,1.0,432,0.06252053,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.516922025368,20,8640,1.0,500.0,0.0041157287,1.0,1.0,-272.10696,-272.10696,3782986,-0.04507952,1.0,-0.13891602,10.0
1.0,0.01705265,0.062805176,1.0,-6.1035157e-06,5765.62376499176,0.31942,,,1.0,433,0.04453263,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.603438908024,20,8660,1.0,500.0,0.0020901891,1.0,1.0,-272.0951,-272.0951,3792986,-0.033188127,1.0,-0.103393555,10.0
1.0,0.010030746,0.048828125,1.0,9.155274e-06,5778.627149343491,0.31942,,,1.0,434,0.0345809,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.57241348614,20,8680,1.0,500.0,0.0012590144,1.0,1.0,-272.08826,-272.08826,3802986,-0.026378809,1.0,-0.068115234,10.0
1.0,0.016842842,0.07647705,1.0,-1.8310548e-05,5791.542620420456,0.31942,,,1.0,435,0.067833714,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.5432549759535,20,8700,1.0,500.0,0.0048450846,1.0,1.0,-272.10052,-272.10052,3812986,-0.0386279,1.0,-0.18188477,10.0
1.0,0.014498711,0.068237305,1.0,-4.5776367e-05,5804.502867221832,0.31942,,,1.0,436,0.05806735,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.5677647745515,20,8720,1.0,500.0,0.003549853,1.0,1.0,-272.09558,-272.09558,3822986,-0.033688463,1.0,-0.11212158,10.0
1.0,0.014360428,0.067871094,1.0,1.8310548e-05,5817.431351423264,0.31942,,,1.0,437,0.05014801,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.545746485297,20,8740,1.0,500.0,0.0026452993,1.0,1.0,-272.10623,-272.10623,3832986,-0.04432851,1.0,-0.10620117,10.0
1.0,0.012595177,0.041748047,1.0,-7.019043e-05,5830.457525253296,0.31942,,,1.0,438,0.03482728,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.575605164852,20,8760,1.0,500.0,0.0012782629,1.0,1.0,-272.08344,-272.08344,3842986,-0.021552209,1.0,-0.08319092,10.0
1.0,0.01753521,0.08251953,1.0,2.746582e-05,5843.409708499908,0.31942,,,1.0,439,0.054935146,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.525194931632,20,8780,1.0,500.0,0.003176716,1.0,1.0,-272.1082,-272.1082,3852986,-0.046305258,1.0,-0.085510254,10.0
1.0,0.013189316,0.056030273,1.0,5.493164e-05,5856.434246301651,0.31942,,,1.0,440,0.046713524,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.601940570356,20,8800,1.0,500.0,0.0022979076,1.0,1.0,-272.0936,-272.0936,3862986,-0.031709,1.0,-0.09765625,10.0
1.0,0.011371613,0.057128906,1.0,,5869.483700990677,0.31942,,,1.0,441,0.049860623,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.577544685546,20,8820,1.0,500.0,0.0026173661,1.0,1.0,-272.08936,-272.08936,3872986,-0.027475735,1.0,-0.13134766,10.0
1.0,0.015684128,0.0501709,1.0,1.8310548e-05,5882.518637180328,0.31942,,,1.0,442,0.045540452,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.57401797206,20,8840,1.0,500.0,0.0021823787,1.0,1.0,-272.08896,-272.08896,3882986,-0.027064791,1.0,-0.10675049,10.0
1.0,0.012755394,0.053344727,1.0,-3.0517579e-06,5895.543463945389,0.31942,,,1.0,443,0.039271645,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.558261142017,20,8860,1.0,500.0,0.0016221558,1.0,1.0,-272.08252,-272.08252,3892986,-0.020625306,1.0,-0.10821533,10.0
1.0,0.017697334,0.061523438,1.0,6.713867e-05,5908.506596088409,0.31942,,,1.0,444,0.050557252,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.559228124613,20,8880,1.0,500.0,0.002689261,1.0,1.0,-272.099,-272.099,3902986,-0.03709972,1.0,-0.15838623,10.0
1.0,0.0116529465,0.04711914,1.0,6.1035157e-06,5921.487327814102,0.31942,,,1.0,445,0.0363477,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4999.543817435177,20,8900,1.0,500.0,0.0013910722,1.0,1.0,-272.09497,-272.09497,3912986,-0.033095654,1.0,-0.06542969,10.0
0.99676806,9.996216,0.30377197,1.0056955,-3.0517578e-05,5934.427685976028,0.31964847,0.07422945,0.08097954,1.0396476,446,1.0757523,[ 0.013  0.47  -3.149 -2.124 -1.1  ],4971.548107905995,20,8920,1.0058877,497.25,0.25528085,1.1213245,0.45479834,-272.245,-272.1494,3922931,-0.048477706,,-4.6828003,10.0
1.0,0.013016701,0.066711426,1.0,-2.746582e-05,5947.471138238907,0.31964847,,,1.0,447,0.061318874,[ 0.015  0.47  -3.149 -2.125 -1.099],4999.552238886097,20,8940,1.0,500.0,0.0039590066,1.0,1.0,-272.10434,-272.10434,3932931,-0.042455327,1.0,-0.11853027,10.0
1.0,0.01717472,0.0881958,1.0,-6.713867e-05,5960.509531497955,0.31964847,,,1.0,448,0.06765538,[ 0.015  0.47  -3.149 -2.125 -1.099],4999.545889361879,20,8960,1.0,500.0,0.0048171794,1.0,1.0,-272.11652,-272.11652,3942931,-0.054641254,1.0,-0.16027832,10.0
1.0,0.01380825,0.078552246,1.0,9.460449e-05,5973.457734584808,0.31964847,,,1.0,449,0.058198936,[ 0.015  0.47  -3.149 -2.125 -1.099],4999.557983490847,20,8980,1.0,500.0,0.00356325,1.0,1.0,-272.09772,-272.09772,3952931,-0.03581452,1.0,-0.1638794,10.0
0.98599005,9.996099,49.747375,1.0265423,-1.8310548e-05,5985.83097243309,0.3113404,0.2269422,0.16913164,1.0799191,450,216.48251,[ 0.015  0.47  -3.149 -2.125 -1.099],4749.563872110946,20,9000,1.0716486,475.05,45131.383,1.6880589,0.6472728,-321.67236,-320.57077,3962432,-47.44706,,-943.6253,10.0
1.0,0.015041351,0.08251953,1.0,-3.0517578e-05,5999.208963394165,0.3113404,,,1.0,451,0.07012376,[ 0.015  0.466 -3.15  -2.12  -1.108],4999.530611403832,20,9020,1.0,500.0,0.005175509,1.0,1.0,-272.1116,-272.1116,3972432,-0.0497252,1.0,-0.19268799,10.0
1.0,0.013252258,0.06542969,1.0,-4.272461e-05,6012.199640274048,0.3113404,,,1.0,452,0.0616056,[ 0.015  0.466 -3.15  -2.12  -1.108],4999.573526532024,20,9040,1.0,500.0,0.003995183,1.0,1.0,-272.09998,-272.09998,3982432,-0.03809802,1.0,-0.14874268,10.0
1.0,0.016843796,0.06518555,1.0,3.0517578e-05,6025.345408916473,0.3113404,,,1.0,453,0.054267492,[ 0.015  0.466 -3.15  -2.12  -1.108],4999.577152321707,20,9060,1.0,500.0,0.0030995503,1.0,1.0,-272.08755,-272.08755,3992432,-0.025658548,1.0,-0.114746094,10.0
1.0,0.011174202,0.059692383,1.0,-1.2207031e-05,6038.417479276657,0.3113404,,,1.0,454,0.040787052,[ 0.015  0.466 -3.15  -2.12  -1.108],4999.574906441509,20,9080,1.0,500.0,0.0017513109,1.0,1.0,-272.0903,-272.0903,4002432,-0.028405627,1.0,-0.06506348,10.0
1.0,0.0110788345,0.0524292,1.0,-4.5776367e-05,6051.427865743637,0.3113404,,,1.0,455,0.04105572,[ 0.015  0.466 -3.15  -2.12  -1.108],4999.577579216076,20,9100,1.0,500.0,0.0017743652,1.0,1.0,-272.08478,-272.08478,4012432,-0.022893399,1.0,-0.11248779,10.0
1.0,0.014868736,0.055541992,1.0,1.5258789e-05,6064.506649017334,0.3113404,,,1.0,456,0.04066908,[ 0.015  0.466 -3.15  -2.12  -1.108],4999.538053809585,20,9120,1.0,500.0,0.0017420577,1.0,1.0,-272.09244,-272.09244,4022432,-0.030535227,1.0,-0.10455322,10.0
0.9544119,9.996077,49.23828,0.9989578,1.5258789e-05,6076.93749666214,0.313904,0.21850918,0.06580518,1.0091075,457,214.30737,[ 0.015  0.466 -3.15  -2.12  -1.108],4750.059778999652,20,9140,1.0082486,475.1,47778.605,1.2413219,0.79903924,-321.172,-321.01233,4031934,-48.821163,,-934.14417,10.0
1.0,0.009544373,0.04083252,1.0,-1.8310548e-05,6090.153672456741,0.313904,,,1.0,458,0.028560651,[ 0.015  0.463 -3.15  -2.117 -1.105],4999.595111118552,20,9160,1.0,500.0,0.0008587833,1.0,1.0,-272.0756,-272.0756,4041934,-0.0136952475,1.0,-0.058166504,10.0
1.0,0.013210297,0.045532227,1.0,4.272461e-05,6103.267721652985,0.313904,,,1.0,459,0.027129726,[ 0.015  0.463 -3.15  -2.117 -1.105],4999.5740433782685,20,9180,1.0,500.0,0.00077588594,1.0,1.0,-272.09253,-272.09253,4051934,-0.030642657,1.0,-0.0546875,10.0
1.0,0.012213707,0.048461914,1.0,-4.8828126e-05,6116.273802518845,0.313904,,,1.0,460,0.037212778,[ 0.015  0.463 -3.15  -2.117 -1.105],4999.594877007944,20,9200,1.0,500.0,0.0014586481,1.0,1.0,-272.08188,-272.08188,4061934,-0.019975556,1.0,-0.070739746,10.0
1.0,0.014909744,0.05517578,1.0,5.1879884e-05,6129.18491435051,0.313904,,,1.0,461,0.04942428,[ 0.015  0.463 -3.15  -2.117 -1.105],4999.58736638751,20,9220,1.0,500.0,0.0025716722,1.0,1.0,-272.0955,-272.0955,4071934,-0.03359999,1.0,-0.11920166,10.0
1.0,0.01554966,0.056640625,1.0,-4.272461e-05,6142.182344198227,0.313904,,,1.0,462,0.045572508,[ 0.015  0.463 -3.15  -2.117 -1.105],4999.590241799398,20,9240,1.0,500.0,0.0021862937,1.0,1.0,-272.0888,-272.0888,4081934,-0.026912529,1.0,-0.14758301,10.0
0.9876786,9.996304,49.20343,1.0099525,2.1362304e-05,6154.563527345657,0.31350943,0.22723523,0.19231698,1.0871246,463,214.31631,[ 0.015  0.463 -3.15  -2.117 -1.105],4750.11206762678,20,9260,1.0745804,475.1,42594.477,2.1501615,0.72020954,-321.14392,-319.187,4091436,-46.06133,,-934.18317,10.0
1.0,0.009554863,0.049926758,1.0,,6167.983325004578,0.31350943,,,1.0,464,0.035167813,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.6035493586905,20,9280,1.0,500.0,0.0013028821,1.0,1.0,-272.0808,-272.0808,4101436,-0.018910257,1.0,-0.08728027,10.0
1.0,0.01554966,0.07293701,1.0,3.3569337e-05,6180.99142742157,0.31350943,,,1.0,465,0.048954885,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.531234993427,20,9300,1.0,500.0,0.0025216795,1.0,1.0,-272.09665,-272.09665,4111436,-0.034759548,1.0,-0.11273193,10.0
1.0,0.016320229,0.0592041,1.0,-3.0517578e-05,6193.939747095108,0.31350943,,,1.0,466,0.050425414,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.566526538348,20,9320,1.0,500.0,0.0026767554,1.0,1.0,-272.10117,-272.10117,4121436,-0.03926261,1.0,-0.125,10.0
1.0,0.01865387,0.07043457,1.0,1.2207031e-05,6206.921263933182,0.31350943,,,1.0,467,0.0683708,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.566799054072,20,9340,1.0,500.0,0.004917799,1.0,1.0,-272.09933,-272.09933,4131436,-0.03745828,1.0,-0.13665771,10.0
1.0,0.017914772,0.06945801,1.0,-4.272461e-05,6219.9142253398895,0.31350943,,,1.0,468,0.04752252,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.612136942667,20,9360,1.0,500.0,0.0023780789,1.0,1.0,-272.09863,-272.09863,4141436,-0.036738366,1.0,-0.082214355,10.0
1.0,0.012890816,0.053833008,1.0,2.746582e-05,6232.741678953171,0.31350943,,,1.0,469,0.04551738,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.574779802531,20,9380,1.0,500.0,0.002179475,1.0,1.0,-272.10077,-272.10077,4151436,-0.038876016,1.0,-0.08972168,10.0
1.0,0.0136938095,0.058410645,1.0,3.0517579e-06,6245.715819120407,0.31350943,,,1.0,470,0.052050184,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.564666757752,20,9400,1.0,500.0,0.002852511,1.0,1.0,-272.0819,-272.0819,4161436,-0.020031499,1.0,-0.13513184,10.0
1.0,0.013871193,0.07110596,1.0,-4.272461e-05,6258.883804559708,0.31350943,,,1.0,471,0.04728114,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.519586983288,20,9420,1.0,500.0,0.0023528328,1.0,1.0,-272.10403,-272.10403,4171436,-0.042142548,1.0,-0.078308105,10.0
1.0,0.014258385,0.06341553,1.0,-1.5258789e-05,6271.895730495453,0.31350943,,,1.0,472,0.042969763,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.550137318526,20,9440,1.0,500.0,0.0019440878,1.0,1.0,-272.094,-272.094,4181436,-0.032109916,1.0,-0.08544922,10.0
1.0,0.017650604,0.059631348,1.0,,6284.903220176697,0.31350943,,,1.0,473,0.04551243,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.58200331583,20,9460,1.0,500.0,0.0021780878,1.0,1.0,-272.0885,-272.0885,4191436,-0.0266214,1.0,-0.14520264,10.0
1.0,0.016509056,0.06677246,1.0,-2.1362304e-05,6298.073220014572,0.31350943,,,1.0,474,0.04529331,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.544641675616,20,9480,1.0,500.0,0.0021590765,1.0,1.0,-272.09747,-272.09747,4201436,-0.035581104,1.0,-0.09448242,10.0
1.0,0.014503479,0.070617676,1.0,-6.1035156e-05,6311.054003000259,0.31350943,,,1.0,475,0.052199464,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.5578722054615,20,9500,1.0,500.0,0.0028705783,1.0,1.0,-272.09644,-272.09644,4211436,-0.034557294,1.0,-0.11975098,10.0
1.0,0.01689148,0.0703125,1.0,-3.0517579e-06,6324.08328127861,0.31350943,,,1.0,476,0.051715788,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.531337426475,20,9520,1.0,500.0,0.0028140838,1.0,1.0,-272.09952,-272.09952,4221436,-0.037629154,1.0,-0.12585449,10.0
1.0,0.014567375,0.078125,1.0,-2.4414063e-05,6337.083700895309,0.31350943,,,1.0,477,0.051733367,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.548411253847,20,9540,1.0,500.0,0.0028148326,1.0,1.0,-272.10776,-272.10776,4231436,-0.04587977,1.0,-0.11529541,10.0
1.0,0.011613846,0.059143066,1.0,-3.0517578e-05,6350.118871688843,0.31350943,,,1.0,478,0.04471682,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.559437912804,20,9560,1.0,500.0,0.0021039126,1.0,1.0,-272.08704,-272.08704,4241436,-0.02513515,1.0,-0.12487793,10.0
1.0,0.014848709,0.09185791,1.0,-3.0517578e-05,6363.079219818115,0.31350943,,,1.0,479,0.05387448,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.538625700951,20,9580,1.0,500.0,0.003054075,1.0,1.0,-272.10904,-272.10904,4251436,-0.04715508,1.0,-0.08300781,10.0
1.0,0.018033981,0.06524658,1.0,-3.0517579e-06,6375.950237751007,0.31350943,,,1.0,480,0.07137162,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.575943163645,20,9600,1.0,500.0,0.00536115,1.0,1.0,-272.09384,-272.09384,4261436,-0.031955343,1.0,-0.18585205,10.0
1.0,0.013361931,0.07232666,1.0,2.4414063e-05,6388.979492425919,0.31350943,,,1.0,481,0.058841616,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.561772361353,20,9620,1.0,500.0,0.0036432813,1.0,1.0,-272.10367,-272.10367,4271436,-0.04178326,1.0,-0.12860107,10.0
1.0,0.0087509155,0.05267334,1.0,-9.155274e-06,6401.995351791382,0.31350943,,,1.0,482,0.033848837,[ 0.014  0.461 -3.178 -2.13  -1.105],4999.591919349162,20,9640,1.0,500.0,0.0012071542,1.0,1.0,-272.08136,-272.08136,4281436,-0.019480634,1.0,-0.08477783,10.0
0.951591,9.996126,49.74109,1.008817,3.0517579e-06,6414.400238752365,0.31456587,0.21808183,0.036545,1.0034915,483,216.48376,[ 0.014  0.461 -3.178 -2.13  -1.105],4749.57161800556,20,9660,1.0029476,475.05,49124.06,1.1520183,0.91596407,-321.66815,-321.6084,4290937,-49.501324,,-943.63086,10.0
1.0,0.015360832,0.08746338,1.0,1.5258789e-05,6427.619176149368,0.31456587,,,1.0,484,0.07103157,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.539164320025,20,9680,1.0,500.0,0.0053104507,1.0,1.0,-272.1092,-272.1092,4300937,-0.047307413,1.0,-0.15478516,10.0
1.0,0.012008667,0.06719971,1.0,3.3569337e-05,6440.518772363663,0.31456587,,,1.0,485,0.044081267,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.551967708519,20,9700,1.0,500.0,0.0020455285,1.0,1.0,-272.0886,-272.0886,4310937,-0.026699308,1.0,-0.07598877,10.0
1.0,0.01112175,0.07067871,1.0,1.8310548e-05,6453.256051301956,0.31456587,,,1.0,486,0.057103977,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.572328610853,20,9720,1.0,500.0,0.0034357694,1.0,1.0,-272.1004,-272.1004,4320937,-0.038508054,1.0,-0.11981201,10.0
1.0,0.017205238,0.083740234,1.0,-7.6293945e-05,6465.906740188599,0.31456587,,,1.0,487,0.05587999,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.553349170014,20,9740,1.0,500.0,0.0032867251,1.0,1.0,-272.1143,-272.1143,4330937,-0.05239894,1.0,-0.107421875,10.0
1.0,0.01848507,0.0803833,1.0,4.8828126e-05,6478.74770116806,0.31456587,,,1.0,488,0.06926883,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.549521601484,20,9760,1.0,500.0,0.0050502103,1.0,1.0,-272.1072,-272.1072,4340937,-0.04532821,1.0,-0.18469238,10.0
1.0,0.012270927,0.07165527,1.0,-5.1879884e-05,6491.455538749695,0.31456587,,,1.0,489,0.062450524,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.557549434188,20,9780,1.0,500.0,0.004105966,1.0,1.0,-272.10583,-272.10583,4350937,-0.04394806,1.0,-0.1619873,10.0
1.0,0.011994362,0.061767578,1.0,-9.155274e-06,6504.194720029831,0.31456587,,,1.0,490,0.050188847,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.583371333557,20,9800,1.0,500.0,0.0026526814,1.0,1.0,-272.09653,-272.09653,4360937,-0.03462544,1.0,-0.109558105,10.0
1.0,0.014816284,0.047546387,1.0,4.8828126e-05,6516.874425172806,0.31456587,,,1.0,491,0.042148236,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.585819639942,20,9820,1.0,500.0,0.0018705208,1.0,1.0,-272.08575,-272.08575,4370937,-0.023878993,1.0,-0.09844971,10.0
1.0,0.018208504,0.045837402,1.0,-3.3569337e-05,6529.694610834122,0.31456587,,,1.0,492,0.046126794,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.587030994805,20,9840,1.0,500.0,0.0022395947,1.0,1.0,-272.08167,-272.08167,4380937,-0.0197873,1.0,-0.10101318,10.0
1.0,0.013301849,0.07836914,1.0,-1.5258789e-05,6542.3112778663635,0.31456587,,,1.0,493,0.0612891,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.54888355219,20,9860,1.0,500.0,0.0039528506,1.0,1.0,-272.09885,-272.09885,4390937,-0.03694224,1.0,-0.14489746,10.0
1.0,0.013389587,0.054382324,1.0,-7.6293945e-05,6554.697288751602,0.31456587,,,1.0,494,0.035844404,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.5608883641535,20,9880,1.0,500.0,0.0013523392,1.0,1.0,-272.0835,-272.0835,4400937,-0.021596732,1.0,-0.097229004,10.0
1.0,0.013943672,0.05847168,1.0,-3.0517579e-06,6567.109691619873,0.31456587,,,1.0,495,0.046841286,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.59927975559,20,9900,1.0,500.0,0.0023070532,1.0,1.0,-272.08716,-272.08716,4410937,-0.025276918,1.0,-0.114868164,10.0
1.0,0.009696007,0.05255127,1.0,-3.6621095e-05,6579.56339764595,0.31456587,,,1.0,496,0.041986644,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.584297903251,20,9920,1.0,500.0,0.0018541509,1.0,1.0,-272.08328,-272.08328,4420937,-0.021390548,1.0,-0.115112305,10.0
1.0,0.015406609,0.06011963,1.0,2.1362304e-05,6591.98760342598,0.31456587,,,1.0,497,0.04966693,[ 0.015  0.459 -3.178 -2.126 -1.104],4999.571923795024,20,9940,1.0,500.0,0.0025965592,1.0,1.0,-272.0924,-272.0924,4430937,-0.030506322,1.0,-0.1459961,10.0
0.9685938,9.996321,49.20807,0.98310107,-1.2207031e-05,6603.866889953613,0.31418595,0.22201402,0.14692856,1.0422163,498,214.31703,[ 0.015  0.459 -3.178 -2.126 -1.104],4750.117035147769,20,9960,1.0365561,475.1,45827.285,1.4481823,0.40793264,-321.1415,-320.3728,4440439,-47.781204,,-934.1863,10.0
1.0,0.016479492,0.06213379,1.0,-3.6621095e-05,6616.7417097091675,0.31418595,,,1.0,499,0.054880373,[ 0.015  0.451 -3.166 -2.11  -1.105],4999.579969401188,20,9980,1.0,500.0,0.0031676076,1.0,1.0,-272.09122,-272.09122,4450439,-0.029329285,1.0,-0.10784912,10.0
