InitialReturnMin,ReturnStepMaxmin,InitialBound,MinIWNorm,Iteration,ESSClassic,TimestepsSoFar,InitialReturnMax,TimeElapsed,MeanIW,J_sample_variance,Weights,ESSRenyi,EpRewMean,MaxIW,EpThisIter,MinIW,MeanIWNorm,InitialReturnStd,Bound,MeanEntropy,ReturnMeanIW,ReturnStepMax,EpLenMean,EpisodesSoFar,InitialReturnMean,StdIW,MaxIWNorm,StdIWNorm,EmpiricalD2
-623.3258,9.99778,-76.34146,0.00651206,297,98.62879,13618654,6.3974,19044.475690841675,1.0278616,2909.0999,[ 0.02   0.431 -2.786 -2.176 -1.053],98.855125,4953.930368489709,1.4360125,100,0.651206,0.010278616,62.646645,-75.69221,0.3647462,1.0900983,10.0,495.46,29700,5.126953e-05,0.12119407,0.014360125,0.0012119407,1.0115813
-0.3381958,0.016384125,-0.041396555,0.01,298,100.0,13668654,0.091796875,19109.058740854263,1.0,0.006304548,[ 0.019  0.435 -2.791 -2.179 -1.054],100.0,4999.420603954577,1.0,100,1.0,0.009999999,0.079003185,-0.041396555,0.3647462,2.3803907e-05,10.0,500.0,29800,2.380371e-05,,0.01,9.313226e-10,1.0
-973.4805,9.997879,-119.226555,0.009129303,299,99.9068,13718156,9.90564,19172.364360809326,1.003891,9424.439,[ 0.019  0.435 -2.791 -2.179 -1.054],99.886925,4949.553940915246,1.0960064,100,0.91293025,0.0100389095,97.83849,-119.129074,0.36425817,0.1649257,10.0,495.02,29900,-2.4414063e-05,0.030660814,0.010960064,0.00030660813,1.001132
-983.3619,9.99791,-120.43671,0.009920797,300,99.99886,13767657,10.012634,19236.500868558884,1.0001161,9864.124,[ 0.019  0.436 -2.794 -2.181 -1.055],100.01109,4949.461362293841,1.0117779,100,0.9920798,0.010001161,98.83162,-120.42769,0.36423036,0.0023761392,10.0,495.01,30000,3.4179688e-05,0.0033560563,0.010117779,3.3560573e-05,0.9998891
-0.25457764,0.017656326,-0.031178657,0.01,301,100.0,13817657,0.10058594,19301.32496213913,1.0,0.006203844,[ 0.019  0.436 -2.794 -2.181 -1.055],100.0,4999.441439922247,1.0,100,1.0,0.009999999,0.07836967,-0.031178657,0.36423036,6.094342e-07,10.0,500.0,30100,6.1035155e-07,,0.01,9.313226e-10,1.0
-973.5179,9.997469,-119.23118,0.009386803,302,99.931076,13866660,19.860596,19364.18372321129,1.0044752,19337.805,[ 0.019  0.436 -2.794 -2.181 -1.055],99.947014,4899.559847420943,1.0825717,100,0.9386803,0.010044751,138.36293,-119.17297,0.3645071,0.08973813,10.0,490.03,30200,-6.408691e-05,0.026382877,0.010825717,0.00026382878,1.0005301
-86.76019,9.997808,-10.625908,0.0043342975,303,97.65882,13916396,0.9700928,19427.794589042664,1.0176916,14.844853,[ 0.019  0.436 -2.794 -2.182 -1.054],97.27815,4972.933616765441,1.3395435,100,0.43342978,0.010176916,8.720065,-10.262174,0.36276582,0.511368,10.0,497.36,30300,2.4414062e-06,0.15757184,0.013395434,0.0015757183,1.0279801
-0.24749756,0.018641472,-0.030305423,0.01,304,100.0,13966396,0.0869751,19492.204185009003,1.0,0.004760106,[ 0.023  0.437 -2.795 -2.184 -1.056],100.0,4999.436238241057,1.0,100,1.0,0.009999999,0.06864769,-0.030305423,0.36276582,6.7142537e-06,10.0,500.0,30400,6.713867e-06,,0.01,9.313226e-10,1.0
-983.36523,9.997957,-120.43713,0.009334432,305,99.886734,14015897,10.015137,19555.457714557648,1.0111542,9863.786,[ 0.023  0.437 -2.795 -2.184 -1.056],99.90141,4949.469673944895,1.0934412,100,0.93344325,0.0101115415,98.83194,-120.383,0.36182168,0.1135554,10.0,495.01,30500,2.2583008e-05,0.034050994,0.0109344125,0.0003405099,1.0009868
-973.47876,9.997801,-119.226364,0.009932009,306,99.99831,14065399,9.912109,19618.87630200386,1.0005839,9668.144,[ 0.023  0.438 -2.795 -2.184 -1.057],99.99846,4949.534948053808,1.0131576,100,0.9932009,0.010005839,97.83832,-119.22103,0.36184242,0.0061944723,10.0,495.02,30600,-4.8828126e-05,0.004113292,0.010131576,4.113294e-05,1.0000154
-973.8984,9.997362,-119.27783,0.008560506,307,99.58461,14114406,19.480164,19681.503648996353,1.0105342,18097.365,[ 0.023  0.437 -2.795 -2.183 -1.057],99.6374,4899.931613811361,1.1834172,100,0.85605055,0.010105342,135.67744,-119.010376,0.3600224,0.4841696,10.0,490.07,30700,-0.00012207031,0.065266415,0.011834172,0.00065266417,1.0036392
-0.20587158,0.017537117,-0.025159694,0.01,308,100.0,14164406,0.081726074,19746.331686735153,1.0,0.004135631,[ 0.023  0.438 -2.798 -2.185 -1.059],100.0,4999.454947577244,1.0,100,1.0,0.009999999,0.06398652,-0.025159694,0.3600224,5.432125e-05,10.0,500.0,30800,5.432129e-05,,0.01,9.313226e-10,1.0
-0.30151367,0.016442299,-0.036935057,0.01,309,100.0,14214406,0.08581543,19810.341252565384,1.0,0.0047724675,[ 0.023  0.438 -2.798 -2.185 -1.059],100.0,4999.458763796388,1.0,100,1.0,0.009999999,0.06873676,-0.036935057,0.3600224,-7.32427e-06,10.0,500.0,30900,-7.3242186e-06,,0.01,9.313226e-10,1.0
-662.4835,9.997873,-81.13738,0.007911992,310,99.25523,14263946,6.784729,19873.587102651596,1.0014442,2951.844,[ 0.023  0.438 -2.798 -2.185 -1.059],99.31537,4953.3498701047865,1.177324,100,0.79119927,0.010014442,66.58214,-80.13236,0.35904565,1.2841494,10.0,495.4,31000,-5.493164e-05,0.08674738,0.011773241,0.0008674737,1.0068935
-973.5159,9.9973755,-119.23086,0.009233248,311,99.86952,14312949,19.85852,19937.471019029617,1.0070059,19356.527,[ 0.022  0.44  -2.815 -2.187 -1.06 ],99.89143,4899.539125739843,1.0987171,100,0.9233248,0.0100700585,138.36263,-119.163956,0.36007997,0.13168049,10.0,490.03,31100,5.4931643e-06,0.036401287,0.010987171,0.00036401287,1.0010868
-983.354,9.997862,-120.43577,0.009736114,312,99.990005,14362450,10.025574,20001.194277763367,1.0013129,9863.512,[ 0.022  0.44  -2.815 -2.187 -1.059],99.99595,4949.446559012436,1.0229908,100,0.9736115,0.010013129,98.8308,-120.42373,0.35977328,0.014499098,10.0,495.01,31200,1.7089844e-05,0.010008067,0.010229908,0.00010008071,1.0000405
-0.23614502,0.016192436,-0.028890004,0.01,313,100.0,14412450,0.094177246,20065.388165473938,1.0,0.0051458976,[ 0.022  0.44  -2.815 -2.187 -1.059],100.0,4999.454115633432,1.0,100,1.0,0.009999999,0.07137534,-0.028890004,0.35977328,3.1737698e-05,10.0,500.0,31300,3.173828e-05,,0.01,9.313226e-10,1.0
-963.5414,9.997501,-118.0092,0.009497812,314,99.974625,14461840,9.971191,20128.714723587036,1.002865,9375.404,[ 0.022  0.44  -2.815 -2.187 -1.059],99.97118,4938.258359843677,1.0456176,100,0.9497812,0.010028649,96.84965,-117.93881,0.35986504,0.0874221,10.0,493.9,31400,3.601074e-05,0.015972117,0.010456176,0.00015972114,1.0002882
-983.3554,9.99785,-120.436035,0.009669027,315,99.98586,14511341,10.022095,20193.082125663757,1.0007281,9846.103,[ 0.022  0.441 -2.819 -2.188 -1.059],99.99012,4949.442820214526,1.0285791,100,0.96690273,0.010007281,98.83096,-120.424515,0.35970265,0.017390758,10.0,495.01,31500,-8.544922e-05,0.011906604,0.010285791,0.00011906601,1.0000988
-963.6902,9.997862,-118.027435,0.009613767,316,99.97606,14560844,9.824707,20257.268980503082,1.000653,9303.994,[ 0.022  0.44  -2.819 -2.188 -1.059],99.987076,4949.650778643258,1.0343978,100,0.9613767,0.01000653,96.85453,-117.9389,0.35961956,0.09618664,10.0,495.03,31600,3.112793e-05,0.015486998,0.010343978,0.00015486998,1.0001292
-0.21203613,0.016759872,-0.02590432,0.01,317,100.0,14610844,0.08026123,20321.85311818123,1.0,0.0054668267,[ 0.022  0.44  -2.824 -2.188 -1.059],100.0,4999.445425091495,1.0,100,1.0,0.009999999,0.073567376,-0.02590432,0.35961956,6.4697466e-05,10.0,500.0,31700,6.469726e-05,,0.01,9.313226e-10,1.0
-0.20977783,0.016532898,-0.025736379,0.01,318,100.0,14660844,0.08294678,20385.99538421631,1.0,0.004378742,[ 0.022  0.44  -2.824 -2.188 -1.059],100.0,4999.471774301326,1.0,100,1.0,0.009999999,0.06584037,-0.025736379,0.35961956,-4.394597e-05,10.0,500.0,31800,-4.3945314e-05,,0.01,9.313226e-10,1.0
-0.25787354,0.017953873,-0.031588424,0.01,319,100.0,14710844,0.0859375,20449.43788266182,1.0,0.0055429526,[ 0.022  0.44  -2.824 -2.188 -1.059],100.0,4999.434804545278,1.0,100,1.0,0.009999999,0.074077815,-0.031588424,0.35961956,-5.4932025e-06,10.0,500.0,31900,-5.4931643e-06,,0.01,9.313226e-10,1.0
-0.19256592,0.018247604,-0.023553895,0.01,320,100.0,14760844,0.08874512,20513.181720256805,1.0,0.0046424377,[ 0.022  0.44  -2.824 -2.188 -1.059],100.0,4999.463989230951,1.0,100,1.0,0.009999999,0.067793906,-0.023553895,0.35961956,3.0517578e-05,10.0,500.0,32000,3.0517578e-05,,0.01,9.313226e-10,1.0
-0.20794678,0.01563549,-0.025485877,0.01,321,100.0,14810844,0.093322754,20576.778520345688,1.0,0.0048044156,[ 0.022  0.44  -2.824 -2.188 -1.059],100.0,4999.43847906868,1.0,100,1.0,0.009999999,0.06896645,-0.025485877,0.35961956,-1.7700251e-05,10.0,500.0,32100,-1.7700195e-05,,0.01,9.313226e-10,1.0
-0.22125244,0.015799522,-0.027062379,0.01,322,100.0,14860844,0.09075928,20641.11076259613,1.0,0.005244865,[ 0.022  0.44  -2.824 -2.188 -1.059],100.0,4999.456748646108,1.0,100,1.0,0.009999999,0.072058424,-0.027062379,0.35961956,3.540085e-05,10.0,500.0,32200,3.540039e-05,,0.01,9.313226e-10,1.0
-0.1932373,0.016222,-0.023622695,0.01,323,100.0,14910844,0.07147217,20705.56724047661,1.0,0.0033992736,[ 0.022  0.44  -2.824 -2.188 -1.059],100.0,4999.488330096418,1.0,100,1.0,0.009999999,0.058011044,-0.023622695,0.35961956,4.3946085e-05,10.0,500.0,32300,4.3945314e-05,,0.01,9.313226e-10,1.0
-973.7092,9.997396,-119.25458,0.009094565,324,99.86047,14959849,19.667664,20768.14694571495,1.003146,18554.219,[ 0.022  0.44  -2.824 -2.188 -1.059],99.85273,4899.743332429138,1.1484648,100,0.90945655,0.010031461,136.9997,-119.05927,0.35915837,0.2831738,10.0,490.05,32400,-4.0893556e-05,0.037497185,0.011484648,0.00037497186,1.0014749
-983.3553,9.997889,-120.43588,0.009521957,325,99.95621,15009350,10.011108,20832.2665951252,1.003899,9870.984,[ 0.021  0.441 -2.83  -2.19  -1.06 ],99.96897,4949.457524657615,1.0619624,100,0.95219564,0.010038989,98.83095,-120.41774,0.35948592,0.036883503,10.0,495.01,32500,4.9438477e-05,0.021015754,0.010619624,0.00021015752,1.0003104
-0.22540283,0.015616417,-0.027569477,0.01,326,100.0,15059350,0.084228516,20896.427926540375,1.0,0.005268966,[ 0.021  0.442 -2.83  -2.189 -1.059],100.0,4999.460991158633,1.0,100,1.0,0.009999999,0.07222379,-0.027569477,0.35948592,3.6620593e-05,10.0,500.0,32600,3.6621095e-05,,0.01,9.313226e-10,1.0
-0.30499268,0.01788807,-0.03728424,0.01,327,100.0,15109350,0.101867676,20959.91235947609,1.0,0.0063112546,[ 0.021  0.442 -2.83  -2.189 -1.059],100.0,4999.4547782561185,1.0,100,1.0,0.009999999,0.07904519,-0.03728424,0.35948592,6.957934e-05,10.0,500.0,32700,6.958008e-05,,0.01,9.313226e-10,1.0
-972.65,9.997406,-119.12478,0.0086131105,328,99.90378,15158595,10.747009,21022.89430117607,0.99876714,9685.633,[ 0.021  0.442 -2.83  -2.189 -1.059],99.924644,4923.740030171317,1.0566797,100,0.8613111,0.009987672,98.09006,-119.059135,0.35890767,0.1105814,10.0,492.45,32800,3.90625e-05,0.030995991,0.010566797,0.00030995993,1.0007541
-983.34125,9.997776,-120.43422,0.009831803,329,99.990265,15208096,10.035522,21086.637840509415,1.0010953,9864.205,[ 0.022  0.442 -2.83  -2.189 -1.06 ],100.00519,4949.431505576089,1.052217,100,0.9831803,0.010010953,98.829544,-120.41922,0.35901982,0.011869222,10.0,495.01,32900,3.6621093e-06,0.009881087,0.01052217,9.881085e-05,0.99994814
-0.2199707,0.015842438,-0.026945684,0.01,330,100.0,15258096,0.0826416,21150.715519428253,1.0,0.004007683,[ 0.021  0.442 -2.83  -2.189 -1.06 ],100.0,4999.471913687801,1.0,100,1.0,0.009999999,0.06298894,-0.026945684,0.35901982,-4.88339e-06,10.0,500.0,33000,-4.8828124e-06,,0.01,9.313226e-10,1.0
-973.51874,9.997499,-119.231186,0.0093417065,331,99.87684,15307099,19.85382,21213.45267367363,1.0090575,19316.19,[ 0.021  0.442 -2.83  -2.189 -1.06 ],99.83968,4899.565655656446,1.1011517,100,0.93417066,0.010090576,138.36304,-119.132576,0.35830817,0.19432288,10.0,490.03,33100,2.2583008e-05,0.03543498,0.011011517,0.00035434973,1.0016057
-983.36346,9.997913,-120.43697,0.009769425,332,99.98963,15356600,10.005188,21277.842709302902,1.0006775,9849.6455,[ 0.022  0.44  -2.83  -2.188 -1.061],99.995926,4949.458720219574,1.023253,100,0.97694254,0.010006774,98.83176,-120.42408,0.35806364,0.015306711,10.0,495.01,33200,-3.3569337e-05,0.010190914,0.01023253,0.00010190914,1.0000408
-0.28729248,0.018630028,-0.035109095,0.01,333,100.0,15406600,0.07733154,21341.646916151047,1.0,0.004089228,[ 0.022  0.44  -2.83  -2.188 -1.061],100.0,4999.469288858394,1.0,100,1.0,0.009999999,0.06362653,-0.035109095,0.35806364,7.690326e-05,10.0,500.0,33300,7.6904296e-05,,0.01,9.313226e-10,1.0
-0.17181396,0.018198967,-0.021083111,0.01,334,100.0,15456600,0.09295654,21405.548710346222,1.0,0.0046502794,[ 0.022  0.44  -2.83  -2.188 -1.061],100.0,4999.442384041683,1.0,100,1.0,0.009999999,0.06785113,-0.021083111,0.35806364,-4.028296e-05,10.0,500.0,33400,-4.0283205e-05,,0.01,9.313226e-10,1.0
-0.28625488,0.016253471,-0.035101037,0.01,335,100.0,15506600,0.09655762,21469.427607774734,1.0,0.0048467433,[ 0.022  0.44  -2.83  -2.188 -1.061],100.0,4999.43555471187,1.0,100,1.0,0.009999999,0.06926959,-0.035101037,0.35806364,-4.2113883e-05,10.0,500.0,33500,-4.2114258e-05,,0.01,9.313226e-10,1.0
-0.29693604,0.015908241,-0.036419578,0.01,336,100.0,15556600,0.08709717,21532.573929309845,1.0,0.005074427,[ 0.022  0.44  -2.83  -2.188 -1.061],100.0,4999.453734820443,1.0,100,1.0,0.009999999,0.07087794,-0.036419578,0.35806364,-5.2490504e-05,10.0,500.0,33600,-5.2490235e-05,,0.01,9.313226e-10,1.0
-49.383423,9.9978485,-6.048277,0.0034306946,337,96.31402,15606387,0.59710693,21596.2197163105,0.9973552,3.054896,[ 0.022  0.44  -2.83  -2.188 -1.061],96.36139,4978.03961107328,1.3460498,100,0.34306946,0.00997355,4.963797,-5.8368335,0.3560469,0.324508,10.0,497.87,33700,-6.713867e-05,0.19511129,0.013460497,0.0019511131,1.03776
-973.46564,9.997791,-119.22469,0.009590326,338,99.95417,15655889,9.921936,21659.73345708847,1.0072674,9699.939,[ 0.027  0.443 -2.83  -2.19  -1.063],99.95346,4949.532015373525,1.0702093,100,0.95903265,0.010072673,97.83701,-119.196526,0.3562012,0.055928707,10.0,495.02,33800,1.586914e-05,0.021570219,0.010702092,0.00021570221,1.0004656
-0.3345337,0.016978264,-0.04101152,0.01,339,100.0,15705889,0.086242676,21723.942913770676,1.0,0.0043361057,[ 0.027  0.443 -2.83  -2.189 -1.063],100.0,4999.43302083365,1.0,100,1.0,0.009999999,0.065519035,-0.04101152,0.3562012,-3.9672945e-05,10.0,500.0,33900,-3.967285e-05,,0.01,9.313226e-10,1.0
-973.46814,9.997803,-119.22499,0.009568615,340,99.9721,15755391,9.921753,21787.402644872665,1.0040677,9649.892,[ 0.027  0.443 -2.83  -2.189 -1.063],99.96949,4949.53677667678,1.0464181,100,0.95686156,0.010040675,97.83726,-119.192955,0.35611647,0.050243974,10.0,495.02,34000,2.6245118e-05,0.016774045,0.01046418,0.00016774045,1.0003052
-0.20336914,0.016360283,-0.02490265,0.01,341,100.0,15805391,0.10290527,21852.141129493713,1.0,0.0043187663,[ 0.027  0.443 -2.83  -2.188 -1.063],100.0,4999.426302518535,1.0,100,1.0,0.009999999,0.065387905,-0.02490265,0.35611647,4.882284e-06,10.0,500.0,34100,4.8828124e-06,,0.01,9.313226e-10,1.0
-973.4621,9.997864,-119.22429,0.009442141,342,99.92731,15854893,9.934265,21914.89604830742,1.0058227,9673.296,[ 0.027  0.443 -2.83  -2.188 -1.063],99.954865,4949.548339834221,1.1040279,100,0.94421417,0.010058225,97.83665,-119.19527,0.35579854,0.05592656,10.0,495.02,34200,-1.15966795e-05,0.027131788,0.011040279,0.0002713179,1.0004516
-983.346,9.997828,-120.43485,0.009527263,343,99.97241,15904394,10.027527,21978.58957338333,1.0044279,9863.767,[ 0.026  0.442 -2.83  -2.188 -1.063],99.96658,4949.440695941322,1.0577708,100,0.9527263,0.010044278,98.83001,-120.40952,0.35585022,0.045404464,10.0,495.01,34300,-5.5541994e-05,0.016693564,0.0105777085,0.00016693564,1.0003343
-953.9986,9.997057,-116.84046,0.0075622257,344,99.07248,15952902,29.39093,22041.09847187996,1.0155226,26474.273,[ 0.027  0.442 -2.83  -2.188 -1.063],99.16468,4849.9643568721585,1.3118339,100,0.7562226,0.010155226,166.62784,-115.99115,0.35460356,1.3404093,10.0,485.08,34400,3.0517578e-05,0.098259136,0.013118338,0.0009825914,1.0084236
-0.29925537,0.015864372,-0.03672073,0.01,345,100.0,16002902,0.094177246,22105.6003139019,1.0,0.0054050176,[ 0.027  0.443 -2.85  -2.192 -1.064],100.0,4999.452755886767,1.0,100,1.0,0.009999999,0.07315031,-0.03672073,0.35460356,-6.957946e-05,10.0,500.0,34500,-6.958008e-05,,0.01,9.313226e-10,1.0
-0.2682495,0.017569542,-0.032906823,0.01,346,100.0,16052902,0.0814209,22169.335889577866,1.0,0.0046580853,[ 0.027  0.443 -2.85  -2.192 -1.064],100.0,4999.461156960077,1.0,100,1.0,0.009999999,0.067908056,-0.032906823,0.35460356,-5.3099822e-05,10.0,500.0,34600,-5.3100586e-05,,0.01,9.313226e-10,1.0
-973.4277,9.99748,-119.220146,0.009156632,347,99.93186,16101904,19.94403,22231.727640867233,1.0055208,19444.34,[ 0.027  0.443 -2.85  -2.192 -1.064],99.90703,4899.463957099073,1.0774627,100,0.91566324,0.0100552095,139.0611,-119.11717,0.35385117,0.15834391,10.0,490.02,34700,-8.117676e-05,0.026249247,0.010774626,0.00026249245,1.0009305
-973.477,9.997839,-119.22605,0.009731576,348,99.98593,16151406,9.925293,22295.340240240097,1.000852,9655.88,[ 0.027  0.443 -2.85  -2.192 -1.065],99.99309,4949.542480259679,1.0284094,100,0.97315764,0.0100085195,97.83814,-119.215004,0.35353696,0.015213221,10.0,495.02,34800,4.760742e-05,0.011867298,0.010284093,0.000118673,1.0000691
-0.19274902,0.015943527,-0.02355557,0.01,349,100.0,16201406,0.09106445,22359.802535057068,1.0,0.004807277,[ 0.027  0.443 -2.85  -2.192 -1.065],100.0,4999.457293450941,1.0,100,1.0,0.009999999,0.06898699,-0.02355557,0.35353696,5.126925e-05,10.0,500.0,34900,5.126953e-05,,0.01,9.313226e-10,1.0
-0.20166016,0.017879486,-0.02467015,0.01,350,100.0,16251406,0.09625244,22423.519238471985,1.0,0.006334025,[ 0.027  0.443 -2.85  -2.192 -1.065],100.0,4999.449795016361,1.0,100,1.0,0.009999999,0.07918765,-0.02467015,0.35353696,2.807565e-05,10.0,500.0,35000,2.8076172e-05,,0.01,9.313226e-10,1.0
-0.28881836,0.015270233,-0.03533138,0.01,351,100.0,16301406,0.09991455,22487.640248775482,1.0,0.004946035,[ 0.027  0.443 -2.85  -2.192 -1.065],100.0,4999.433797120781,1.0,100,1.0,0.009999999,0.069975525,-0.03533138,0.35353696,4.1503925e-05,10.0,500.0,35100,4.1503907e-05,,0.01,9.313226e-10,1.0
-982.9791,9.997492,-120.38989,0.009485637,352,99.94643,16350717,10.399536,22550.491707086563,1.00671,9870.115,[ 0.027  0.443 -2.85  -2.192 -1.065],99.95558,4930.358718161882,1.0673783,100,0.9485637,0.010067101,98.8666,-120.35713,0.3540953,0.059482574,10.0,493.11,35200,-2.2583008e-05,0.02330836,0.010673783,0.0002330836,1.0004444
-0.26916504,0.017960548,-0.03300613,0.01,353,100.0,16400717,0.08630371,22614.755460739136,1.0,0.005036317,[ 0.028  0.443 -2.85  -2.192 -1.065],100.0,4999.456682677036,1.0,100,1.0,0.009999999,0.07061128,-0.03300613,0.3540953,-4.0283136e-05,10.0,500.0,35300,-4.0283205e-05,,0.01,9.313226e-10,1.0
-963.633,9.997444,-118.02046,0.009068391,354,99.86922,16449721,19.758728,22677.8184902668,1.0075508,19110.49,[ 0.028  0.443 -2.85  -2.192 -1.065],99.88273,4899.651247804332,1.1017683,100,0.90683913,0.010075509,137.66187,-117.921776,0.35316527,0.16794306,10.0,490.04,35400,2.4414062e-06,0.036461424,0.011017682,0.00036461424,1.0011741
-954.0112,9.997971,-116.84203,0.009464789,355,99.96351,16499225,9.720215,22742.05146932602,1.0021495,9051.271,[ 0.028  0.444 -2.85  -2.193 -1.066],99.963646,4949.77323176608,1.0465972,100,0.9464789,0.010021495,95.88176,-116.71791,0.35292098,0.1453673,10.0,495.04,35500,4.272461e-06,0.019145388,0.010465972,0.00019145389,1.0003637
-0.23266602,0.01720047,-0.028561572,0.01,356,100.0,16549225,0.08068848,22807.031817913055,1.0,0.0041474244,[ 0.028  0.444 -2.858 -2.193 -1.066],100.0,4999.457230351187,1.0,100,1.0,0.009999999,0.06407769,-0.028561572,0.35292098,-6.591811e-05,10.0,500.0,35600,-6.591797e-05,,0.01,9.313226e-10,1.0
-983.351,9.997892,-120.43538,0.009312507,357,99.961784,16598726,10.034729,22870.23393368721,1.0022075,9814.348,[ 0.028  0.444 -2.858 -2.193 -1.066],99.9637,4949.455287522802,1.0459965,100,0.9312507,0.010022074,98.83053,-120.40862,0.3522966,0.04865557,10.0,495.01,35700,3.540039e-05,0.01959732,0.010459965,0.00019597319,1.0003631
-963.687,9.997871,-118.02711,0.0094547905,358,99.94009,16648229,9.820251,22933.559675216675,1.003001,9374.801,[ 0.028  0.444 -2.858 -2.193 -1.067],99.93641,4949.649844922907,1.070637,100,0.94547904,0.01003001,96.85421,-117.98242,0.35169825,0.08220112,10.0,495.03,35800,-3.2958986e-05,0.02456158,0.01070637,0.00024561578,1.0006363
-0.21777344,0.01625824,-0.0267254,0.01,359,100.0,16698229,0.08123779,22998.21090912819,1.0,0.0040409938,[ 0.028  0.444 -2.858 -2.193 -1.067],100.0,4999.471531850665,1.0,100,1.0,0.009999999,0.06325017,-0.0267254,0.35169825,-5.3710188e-05,10.0,500.0,35900,-5.3710937e-05,,0.01,9.313226e-10,1.0
-983.3564,9.997917,-120.43607,0.009710195,360,99.979164,16747730,10.020203,23061.25124645233,1.0032427,9856.404,[ 0.028  0.444 -2.858 -2.193 -1.067],99.98109,4949.460399291797,1.0445491,100,0.9710195,0.0100324275,98.831055,-120.41,0.35147145,0.037450016,10.0,495.01,36000,2.4414062e-06,0.014481559,0.0104454905,0.0001448156,1.0001892
-0.25952148,0.01739788,-0.031738985,0.01,361,100.0,16797730,0.096191406,23125.36582136154,1.0,0.004820408,[ 0.028  0.444 -2.858 -2.192 -1.067],100.0,4999.452817381592,1.0,100,1.0,0.009999999,0.069081135,-0.031738985,0.35147145,4.5776833e-05,10.0,500.0,36100,4.5776367e-05,,0.01,9.313226e-10,1.0
-973.47833,9.998007,-119.2264,0.009380293,362,99.951775,16847232,9.930786,23188.65314221382,1.0043721,9656.131,[ 0.028  0.444 -2.858 -2.192 -1.067],99.96788,4949.580452424746,1.1004344,100,0.9380293,0.010043722,97.83826,-119.19532,0.35091603,0.050096452,10.0,495.02,36200,-0.00014038086,0.022059366,0.011004344,0.00022059365,1.0003213
-963.741,9.997488,-118.033676,0.009284158,363,99.93253,16896237,19.65393,23251.36375284195,1.0024276,18815.809,[ 0.028  0.444 -2.858 -2.192 -1.068],99.93361,4899.766570239859,1.057903,100,0.92841583,0.010024276,136.97313,-117.95231,0.35092095,0.120584846,10.0,490.05,36300,1.5258789e-05,0.02604478,0.01057903,0.00026044776,1.0006644
-983.3485,9.997862,-120.43512,0.009706708,364,99.98948,16945738,10.028809,23316.14235162735,1.0011307,9864.227,[ 0.028  0.445 -2.861 -2.193 -1.068],100.00242,4949.447876003769,1.0213336,100,0.9706708,0.010011308,98.83028,-120.42141,0.35074443,0.012237549,10.0,495.01,36400,-7.3242186e-06,0.010268483,0.010213336,0.000102684884,0.9999758
-0.2571411,0.017308235,-0.031396184,0.01,365,100.0,16995738,0.09313965,23380.578223466873,1.0,0.005949273,[ 0.028  0.444 -2.861 -2.193 -1.068],100.0,4999.439301064712,1.0,100,1.0,0.009999999,0.0767449,-0.031396184,0.35074443,9.7044474e-05,10.0,500.0,36500,9.70459e-05,,0.01,9.313226e-10,1.0
-0.20428467,0.016140938,-0.025006844,0.01,366,100.0,17045738,0.091552734,23444.612976789474,1.0,0.0042203353,[ 0.028  0.444 -2.861 -2.193 -1.068],100.0,4999.464472223187,1.0,100,1.0,0.009999999,0.06463847,-0.025006844,0.35074443,1.28172105e-05,10.0,500.0,36600,1.2817382e-05,,0.01,9.313226e-10,1.0
-0.25061035,0.018650055,-0.030723281,0.01,367,100.0,17095738,0.08807373,23508.296907186508,1.0,0.0039877556,[ 0.028  0.444 -2.861 -2.193 -1.068],100.0,4999.466943312845,1.0,100,1.0,0.009999999,0.06283214,-0.030723281,0.35074443,-2.9907154e-05,10.0,500.0,36700,-2.9907227e-05,,0.01,9.313226e-10,1.0
-0.39874268,0.016693115,-0.048764396,0.01,368,100.0,17145738,0.09466553,23572.72644352913,1.0,0.0065056738,[ 0.028  0.444 -2.861 -2.193 -1.068],100.0,4999.4520289664015,1.0,100,1.0,0.009999999,0.08025345,-0.048764396,0.35074443,7.141102e-05,10.0,500.0,36800,7.141113e-05,,0.01,9.313226e-10,1.0
-983.3539,9.99789,-120.43571,0.009527726,369,99.96333,17195239,10.016235,23635.632357358932,1.0018595,9792.48,[ 0.028  0.444 -2.861 -2.193 -1.068],99.95658,4949.456969105035,1.0768676,100,0.9527726,0.010018595,98.83081,-120.4057,0.3501261,0.056212634,10.0,495.01,36900,5.7373047e-05,0.019191574,0.010768675,0.00019191571,1.0004344
-973.4887,9.998072,-119.22752,0.0096273115,370,99.96019,17244741,9.905884,23699.14012861252,1.0025002,9650.849,[ 0.028  0.444 -2.861 -2.193 -1.069],99.97125,4949.594181152541,1.0557106,100,0.9627312,0.010025,97.839325,-119.21061,0.35042787,0.034067392,10.0,495.02,37000,4.272461e-06,0.020004509,0.010557106,0.00020004518,1.0002875
-0.2078247,0.016223907,-0.02553013,0.01,371,100.0,17294741,0.084350586,23762.982536554337,1.0,0.004016099,[ 0.028  0.444 -2.861 -2.192 -1.069],100.0,4999.457502261495,1.0,100,1.0,0.009999999,0.06305504,-0.02553013,0.35042787,-7.690501e-05,10.0,500.0,37100,-7.6904296e-05,,0.01,9.313226e-10,1.0
