OptimizationReturnMin,TimestepsSoFar,MaxIWNorm,MaxIW,InitialReturnMean,ReturnStepMax,EpThisIter,TimeElapsed,EpLenMean,LearnableVariance,EpRewMean,MeanIWNorm,Weights,InitialReturnMax,MinIWNorm,StdIWNorm,EmpiricalD2,MeanEntropy,VarianceInit,InitialReturnMin,ESSRenyi,MeanIW,ESSClassic,Iteration,OptimizationReturnMean,ReturnStepMaxmin,EpisodesSoFar,J_sample_variance,InitialReturnStd,InitialBound,StdIW,ReturnMeanIW,MinIW,Bound,OptimizationReturnMax
,1845315,0.73293,73.293,419.5514,9.359547,100,2671.0879623889923,45.23,,419.55142205191174,0.017429737,[-5.304e-01  6.103e-01  1.396e-02  8.062e-02  3.264e-04  2.153e-01  7.746e-01 -9.161e-01  0.000e+00  0.000e+00  0.000e+00],893.171,0.001430686,0.07216757,2.3892565,0.4189424,-1.0,278.2185,41.854023,1.7429738,5.5115805,439,141.33292,9.359547,43900,11604739.0,109.11296,151.60013,7.216757,949.2868,0.1430686,535.1086,614.9525
,1849646,0.052820824,5.2820826,401.79886,9.359923,100,2676.1099429130554,43.31,,401.798872875235,0.011258403,[-0.501  0.616  0.022  0.075 -0.001  0.232  0.813 -0.887  0.     0.  0.   ],730.9379,0.0018221512,0.0076722135,1.3228717,0.4189424,-1.0,269.00946,75.593124,1.1258404,68.28758,440,132.7894,9.359923,44000,131747.27,79.24186,182.51749,0.76722145,462.25372,0.18221512,210.04472,461.92847
,1853824,0.012998607,1.2998607,387.32758,9.359844,100,2680.4774961471558,41.78,,387.3275994018836,0.010089862,[-0.508  0.615  0.022  0.062 -0.01   0.226  0.807 -0.878  0.     0.  0.   ],847.94104,0.008173776,0.0008703532,1.0068142,0.4189424,-1.0,268.81287,99.32319,1.0089862,99.26141,441,118.51475,9.359844,44100,81443.375,82.39976,132.94531,0.08703531,390.42587,0.81737757,135.17831,579.1282
,1858212,0.5901227,59.01227,406.94626,9.359868,100,2684.8676652908325,43.88,,406.9462390733978,0.016077286,[-0.5    0.615  0.021  0.064 -0.009  0.225  0.808 -0.876  0.     0.  0.   ],876.5,0.00085952354,0.058721334,3.2556958,0.4189424,-1.0,278.59204,30.7154,1.6077288,6.973347,442,128.3542,9.359868,44200,1758639.5,91.55606,143.99622,5.8721333,699.08057,0.08595236,224.62552,597.90796
,1862664,0.11728645,11.728645,412.95816,9.359883,100,2689.7283794879913,44.52,,412.95813353783956,0.014185301,[-0.489  0.601  0.024  0.047 -0.022  0.207  0.815 -0.853  0.     0.  0.   ],722.7403,0.000733935,0.01944058,2.373913,0.4189424,-1.0,268.4344,42.124542,1.4185301,34.743965,443,144.52374,9.359883,44300,305974.72,88.5461,196.13605,1.944058,603.84174,0.0733935,269.77295,454.3059
,1867287,0.017982388,1.7982389,428.71597,9.359812,100,2694.669175863266,46.23,,428.71595368814457,0.010332567,[-0.504  0.614  0.02   0.046 -0.022  0.23   0.799 -0.834  0.     0.  0.   ],679.1128,0.0043360502,0.002339266,1.0615445,0.4189424,-1.0,284.53815,94.20236,1.0332566,95.12432,444,144.17781,9.359812,44400,99413.04,84.120026,224.98212,0.23392661,446.8559,0.43360502,236.94632,394.57465
,1871841,0.025646785,2.5646787,422.32196,9.359547,100,2700.3968844413757,45.54,,422.3219331260152,0.010617882,[-0.498  0.621  0.019  0.045 -0.024  0.235  0.797 -0.834  0.     0.  0.   ],795.70276,0.0043871794,0.0031377058,1.0911082,0.4189424,-1.0,286.6214,91.64994,1.0617881,91.96864,445,135.70053,9.359547,44500,115888.766,91.19075,183.61111,0.3137706,449.75772,0.43871796,200.40964,509.08136
,1876459,0.13804245,13.804245,427.95605,9.359663,100,2706.362790584564,46.18,,427.9560414714144,0.012010161,[-0.505  0.614  0.019  0.044 -0.023  0.228  0.797 -0.838  0.     0.  0.   ],837.25195,0.0005236031,0.013588402,1.4282147,0.4189424,-1.0,248.91992,70.01749,1.2010162,43.858006,446,179.03612,9.359663,44600,551413.9,111.25623,176.78046,1.3588401,544.8919,0.05236031,244.71713,588.33203
,1881191,0.02492977,2.492977,438.94894,9.359807,100,2712.905421257019,47.32,,438.9489378946356,0.010319216,[-0.511  0.613  0.016  0.042 -0.025  0.213  0.788 -0.857  0.     0.  0.   ],894.7364,0.00524486,0.0026163866,1.0630473,0.4189424,-1.0,268.5555,94.06919,1.0319217,93.95979,447,170.39342,9.359807,44700,101359.04,115.272316,170.52802,0.26163864,458.5821,0.524486,181.82889,626.1809
,1885804,0.05462209,5.462209,427.756,9.359983,100,2718.6617772579193,46.13,,427.7560049809617,0.01167674,[-0.511  0.615  0.017  0.047 -0.019  0.218  0.791 -0.852  0.     0.  0.   ],694.3831,0.0026224586,0.008860911,1.4841264,0.4189424,-1.0,297.14047,67.3797,1.167674,63.457592,448,130.61554,9.359983,44800,162555.12,82.36269,219.44109,0.8860911,508.39594,0.26224586,254.61682,397.24265
,1890438,0.02404437,2.404437,429.81384,9.359675,100,2724.7262632846832,46.34,,429.81380978764685,0.010437093,[-0.516  0.612  0.015  0.045 -0.023  0.219  0.77  -0.839  0.     0.  0.   ],824.94946,0.0053799264,0.0026322098,1.0612231,0.4189424,-1.0,287.35522,94.23089,1.0437093,94.01998,449,142.45859,9.359675,44900,111090.01,85.854195,182.329,0.263221,453.28925,0.53799266,198.34105,537.59424
,1895140,0.01879615,1.879615,435.89777,9.359947,100,2730.856945991516,47.02,,435.897766907667,0.0107394615,[-0.5    0.613  0.012  0.045 -0.022  0.217  0.764 -0.831  0.     0.  0.   ],949.7044,0.0037383405,0.0035577104,1.1206143,0.4189424,-1.0,269.11487,89.23677,1.0739462,90.11098,450,166.78291,9.359947,45000,105841.99,115.93145,150.98645,0.35577106,470.8533,0.37383404,169.24884,680.58954
,1899857,0.01700219,1.7002189,437.57022,9.359777,100,2737.2297172546387,47.17,,437.5702471408686,0.010353324,[-0.5    0.614  0.012  0.04  -0.028  0.218  0.768 -0.841  0.     0.  0.   ],913.85986,0.00546993,0.0022863047,1.0510145,0.4189424,-1.0,277.71002,95.146164,1.0353324,95.35024,451,159.86021,9.359777,45100,101112.414,114.90489,163.4123,0.22863048,454.09412,0.546993,173.03012,636.14984
,1904324,0.02730259,2.730259,414.09216,9.359787,100,2743.3754649162292,44.67,,414.0921217186783,0.010466535,[-0.507  0.618  0.01   0.04  -0.028  0.216  0.77  -0.849  0.     0.  0.   ],819.9597,0.0045284964,0.0031252953,1.0931985,0.4189424,-1.0,278.18835,91.47469,1.0466536,91.81378,452,135.90376,9.359787,45200,106306.51,92.77233,168.10423,0.3125295,440.8198,0.45284966,183.62433,541.77136
,1908859,0.023954382,2.3954382,420.83884,9.359933,100,2749.6080973148346,45.35,,420.8388161896405,0.010491498,[-0.507  0.62   0.008  0.036 -0.032  0.219  0.761 -0.849  0.     0.  0.   ],743.8739,0.003311095,0.0033877084,1.1004715,0.4189424,-1.0,287.64523,90.87014,1.0491498,90.558,453,133.19359,9.359933,45300,108635.516,91.195465,197.67665,0.33877087,443.31277,0.33110952,209.20816,456.22867
,1913483,0.040838942,4.0838943,428.72684,9.359272,100,2755.59756398201,46.24,,428.72682083217376,0.011103142,[-0.503  0.621  0.009  0.034 -0.034  0.226  0.766 -0.856  0.     0.  0.   ],798.45807,0.0023449915,0.005550894,1.2070532,0.4189424,-1.0,268.7744,82.84639,1.1103141,80.0039,454,159.95241,9.359272,45400,114411.92,99.079414,189.18944,0.55508935,479.40585,0.23449917,216.23575,529.68365
,1918091,0.026030302,2.6030302,427.0839,9.359906,100,2761.38369846344,46.08,,427.0838903728384,0.011164524,[-0.508  0.624  0.009  0.043 -0.025  0.223  0.761 -0.849  0.     0.  0.   ],806.9846,0.002836188,0.0043112286,1.1832695,0.4189424,-1.0,258.33398,84.511604,1.1164523,87.02347,455,168.74991,9.359906,45500,101404.99,97.16758,184.98853,0.4311229,477.0537,0.2836188,213.70673,548.65063
,1922505,0.017921727,1.7921727,409.3436,9.359426,100,2766.734159708023,44.14,,409.3435920519055,0.01038919,[-0.51   0.627  0.009  0.044 -0.025  0.226  0.767 -0.864  0.     0.  0.   ],695.5399,0.005745432,0.002228459,1.0450779,0.4189424,-1.0,287.26337,95.686646,1.038919,95.60144,456,122.08022,9.359426,45600,97414.836,73.587776,200.68164,0.2228459,425.90417,0.5745432,212.59102,408.27655
,1927211,23.802969,2380.2969,436.09894,9.359887,100,2772.3015325069427,47.06,,436.09893713708806,0.24549879,[-0.495  0.628  0.014  0.044 -0.026  0.231  0.782 -0.856  0.     0.  0.   ],832.94385,1.070315e-06,2.3676658,103.87555,0.4189424,-1.0,268.33566,0.9626905,24.549881,1.0636871,457,167.76328,9.359887,45700,16077636000.0,105.85551,186.2158,236.76656,19350.723,0.0001070315,16803.93,564.60815
,1931654,0.021159362,2.1159363,412.17972,9.359811,100,2778.250525712967,44.43,,412.17971994276684,0.010315547,[-0.464  0.62   0.007  0.036 -0.04   0.211  0.793 -0.93   0.     0.  0.   ],639.553,0.004582798,0.0023180188,1.0458318,0.4189424,-1.0,287.2767,95.61767,1.0315547,95.19321,458,124.903015,9.359811,45800,98106.94,74.18478,220.31381,0.23180187,427.2507,0.45827982,231.0373,352.27628
,1936154,0.014827134,1.4827135,417.2394,9.35964,100,2783.4528937339783,45.0,,417.2394347151016,0.010075036,[-0.477  0.63   0.005  0.039 -0.034  0.217  0.792 -0.936  0.     0.  0.   ],1048.4844,0.007488143,0.0010904971,1.0121255,0.4189424,-1.0,257.26584,98.80198,1.0075036,98.84205,459,159.9736,9.35964,45900,82841.22,116.82915,102.69412,0.10904973,421.54736,0.74881434,105.1008,791.2185
,1940753,0.03386671,3.386671,426.06516,9.359713,100,2788.9774420261383,45.99,,426.0651776835252,0.010789451,[-0.479  0.631  0.006  0.037 -0.037  0.217  0.792 -0.933  0.     0.  0.   ],911.71106,0.0067228405,0.0029613557,1.0677114,0.4189424,-1.0,257.88855,93.65827,1.0789452,92.99451,460,168.17664,9.359713,46000,136426.19,122.227715,152.55191,0.29613554,472.7978,0.67228407,190.17618,653.8225
,1945210,0.13910466,13.910467,413.41058,9.359298,100,2794.494747400284,44.57,,413.41058889725906,0.011279532,[-0.504  0.645  0.007  0.036 -0.036  0.226  0.801 -0.937  0.     0.  0.   ],886.7882,0.0037905176,0.013521253,1.1923475,0.4189424,-1.0,248.90466,83.868164,1.1279532,41.03433,461,164.50594,9.359298,46100,162305.47,89.97828,147.37415,1.3521256,466.1128,0.37905177,175.61517,637.88354
,1949592,0.21087913,21.087914,406.42853,9.359964,100,2799.963768005371,43.82,,406.4284804983381,0.0124157965,[-0.506  0.651  0.012  0.028 -0.044  0.241  0.819 -0.921  0.     0.  0.   ],718.20605,0.00051326834,0.021462236,1.7723444,0.4189424,-1.0,275.55444,56.422443,1.2415797,25.07435,462,130.87404,9.359964,46200,402306.03,89.63769,190.96669,2.1462238,527.93854,0.051326834,241.09549,442.6516
,1954106,0.044690054,4.4690056,418.49136,9.35949,100,2805.5412480831146,45.14,,418.4913563983383,0.01066986,[-0.48   0.632  0.014  0.035 -0.036  0.212  0.786 -0.915  0.     0.  0.   ],936.2123,0.005002839,0.0044391295,1.120102,0.4189424,-1.0,287.60092,89.27758,1.066986,85.24478,463,130.89044,9.35949,46300,180305.84,101.66191,137.62762,0.44391298,463.83368,0.5002839,166.58197,648.6113
,1958568,0.14185053,14.185053,413.78345,9.359899,100,2810.569424390793,44.62,,413.78343849275666,0.011323781,[-0.484  0.628  0.011  0.037 -0.036  0.204  0.769 -0.914  0.     0.  0.   ],791.3626,0.00231448,0.013763258,1.3154486,0.4189424,-1.0,269.08585,76.01969,1.1323781,40.367043,464,144.69759,9.359899,46400,641203.6,97.609245,176.37468,1.3763257,512.3706,0.23144801,240.07935,522.27673
,1963261,0.022238836,2.2238836,434.86453,9.3595915,100,2815.6518902778625,46.93,,434.8645537219277,0.01062117,[-0.47   0.63   0.015  0.041 -0.028  0.213  0.797 -0.911  0.     0.  0.   ],936.2362,0.005226461,0.0027971878,1.0778017,0.4189424,-1.0,277.93628,92.78145,1.062117,93.51403,465,156.92827,9.3595915,46500,107352.664,114.81275,153.99368,0.2797188,460.78168,0.5226461,169.18933,658.2999
,1967725,1.3898894,138.98894,413.7175,9.359871,100,2820.93981051445,44.64,,413.71749979085615,0.025226653,[-0.469  0.629  0.014  0.043 -0.03   0.207  0.78  -0.911  0.     0.  0.   ],706.4813,9.368551e-05,0.13795087,5.7088933,0.4189424,-1.0,259.05865,17.51653,2.522665,3.2358248,466,154.65884,9.359871,46600,17444712.0,78.79445,201.77312,13.795087,1232.3127,0.009368551,725.90784,447.42267
,1972212,0.06360098,6.360098,416.3171,9.359569,100,2826.467164039612,44.87,,416.31711248766095,0.01081685,[-0.473  0.623  0.012  0.054 -0.016  0.179  0.779 -0.939  0.     0.  0.   ],951.1573,0.0028751611,0.0076339357,1.2633914,0.4189424,-1.0,268.287,79.15204,1.0816848,66.752304,467,148.03012,9.359569,46700,199869.58,101.44962,130.96994,0.7633936,474.151,0.28751612,153.41882,682.8703
,1976616,3.9517572,395.17572,408.2673,9.359533,100,2831.5604100227356,44.04,,408.26729103030067,0.052177843,[-0.492  0.632  0.014  0.052 -0.016  0.19   0.779 -0.921  0.     0.  0.   ],709.42926,4.7596714e-05,0.39348137,27.745483,0.4189424,-1.0,248.26816,3.60419,5.2177844,1.7280393,468,159.99913,9.359533,46800,333675100.0,89.23136,195.4385,39.34814,3309.4353,0.0047596716,2188.3813,461.1611
,1981252,0.09969396,9.969397,429.96448,9.359902,100,2837.539640903473,46.36,,429.9644847918911,0.012190082,[-0.567  0.646  0.023  0.028 -0.052  0.21   0.773 -0.889  0.     0.  0.   ],748.4711,0.0012803817,0.013498107,1.537433,0.4189424,-1.0,250.08667,65.04348,1.2190081,44.921227,469,179.8778,9.359902,46900,321736.3,100.67734,205.42316,1.3498107,558.389,0.12803817,279.97284,498.38446
,1985758,0.017819911,1.7819912,417.74738,9.359802,100,2842.7793040275574,45.06,,417.7473620590838,0.0104617085,[-0.552  0.651  0.024  0.041 -0.038  0.219  0.779 -0.886  0.     0.  0.   ],897.2213,0.004241467,0.0022491221,1.0561539,0.4189424,-1.0,278.2093,94.683174,1.0461708,95.58227,470,139.53807,9.359802,47000,102887.99,102.671814,148.58096,0.22491223,437.5365,0.4241467,160.91595,619.012
,1990030,1.0016001,100.16002,396.3403,9.358917,100,2847.3979704380035,42.72,,396.34030215648403,0.024720421,[-0.538  0.65   0.025  0.039 -0.04   0.219  0.79  -0.886  0.     0.  0.   ],733.59814,0.000107887274,0.10615358,8.873966,0.4189424,-1.0,268.10504,11.268918,2.4720418,5.1440697,471,128.23526,9.358917,47100,3594199.0,77.31746,176.26086,10.615358,1032.0416,0.010788728,376.4425,465.4931
,1994808,0.1796804,17.96804,442.7698,9.359907,100,2853.2086589336395,47.78,,442.769760462685,0.014208036,[-0.523  0.629  0.02   0.035 -0.041  0.237  0.755 -0.903  0.     0.  0.   ],1049.9163,0.0006403104,0.021466725,2.1672058,0.4189424,-1.0,259.26822,46.142365,1.4208034,30.46201,472,183.50154,9.359907,47200,2289154.5,129.40591,127.79489,2.1466722,741.6538,0.06403104,277.96567,790.6481
,1999244,0.49923256,49.923256,411.56677,9.358817,100,2858.4564871788025,44.36,,411.5667768069495,0.014776143,[-0.529  0.641  0.021  0.049 -0.025  0.243  0.781 -0.915  0.     0.  0.   ],782.27686,0.0006095099,0.04902507,2.2614322,0.4189424,-1.0,266.3377,44.219765,1.4776143,8.327676,473,145.22906,9.358817,47300,4263204.5,88.2581,176.88373,4.902508,737.5508,0.06095099,384.63303,515.93915
,2004107,0.015817309,1.5817308,451.10794,9.3599,100,2863.9781301021576,48.63,,451.10793388667975,0.010250858,[-0.511  0.653  0.024  0.054 -0.016  0.265  0.802 -0.889  0.     0.  0.   ],885.6449,0.0051728496,0.0017590284,1.0337644,0.4189424,-1.0,278.41534,96.73384,1.0250857,97.139626,474,172.6926,9.3599,47400,100740.73,111.99671,185.41446,0.17590284,466.66794,0.517285,196.52625,607.22955
,2008718,0.41414344,41.414345,427.50806,9.359887,100,2868.7251286506653,46.11,,427.50810347344895,0.014577964,[-0.532  0.657  0.021  0.055 -0.017  0.267  0.794 -0.897  0.     0.  0.   ],857.9943,0.0020742149,0.04049038,2.0407588,0.4189424,-1.0,278.4084,49.00138,1.4577965,11.475078,475,149.09972,9.359887,47500,5871388.0,91.851776,170.1098,4.049038,793.0287,0.2074215,425.32205,579.58594
,2013256,0.01921425,1.921425,420.94052,9.359453,100,2873.9595997333527,45.38,,420.94050022876615,0.010224133,[-0.549  0.659  0.022  0.053 -0.022  0.261  0.792 -0.885  0.     0.  0.   ],761.44403,0.005942764,0.001932556,1.0323967,0.4189424,-1.0,269.245,96.86199,1.0224134,96.55041,476,151.6955,9.359453,47600,84163.02,85.38756,192.5073,0.1932556,429.51642,0.5942764,197.41246,492.19904
,2017741,2.7619867,276.19867,415.9357,9.359946,100,2878.76317691803,44.85,,415.9356867625972,0.039965376,[-0.547  0.652  0.02   0.051 -0.025  0.255  0.781 -0.892  0.     0.  0.   ],885.1897,2.38387e-05,0.2750635,16.292442,0.4189424,-1.0,249.51512,6.137815,3.9965377,2.0674214,477,166.4206,9.359946,47700,8227353.0,93.43331,150.37878,27.506351,1497.5728,0.00238387,425.68164,635.67456
,2022053,0.016804256,1.6804256,399.70435,9.359807,100,2884.0720019340515,43.12,,399.7043440188785,0.010214355,[-0.524  0.647  0.029  0.066 -0.011  0.228  0.817 -0.879  0.     0.  0.   ],652.0398,0.004446274,0.0016556449,1.0357215,0.4189424,-1.0,287.3755,96.55105,1.0214355,97.43993,478,112.32886,9.359807,47800,95673.44,79.54199,204.09242,0.16556448,409.8109,0.4446274,210.73586,364.6643
,2026496,0.011830123,1.1830124,411.9072,9.359941,100,2888.9508140087128,44.43,,411.90717802483147,0.01007677,[-0.52   0.651  0.029  0.069 -0.011  0.234  0.823 -0.879  0.     0.  0.   ],660.2318,0.008054793,0.0006884893,1.0063412,0.4189424,-1.0,268.46594,99.36987,1.007677,99.53534,479,143.44122,9.359941,47900,82110.09,85.77318,213.83763,0.06884894,415.78714,0.8054793,217.09059,391.76587
,2030966,0.025567796,2.5567796,414.40823,9.359867,100,2893.890857219696,44.7,,414.4082144945169,0.011266499,[-0.526  0.658  0.027  0.067 -0.011  0.233  0.82  -0.881  0.     0.  0.   ],836.7068,0.003724907,0.0041163852,1.1892462,0.4189424,-1.0,268.71695,84.086876,1.12665,88.222984,480,145.69125,9.359867,48000,116068.85,93.059395,163.39618,0.41163853,471.78452,0.3724907,198.04944,567.98987
,2035365,0.013544755,1.3544755,407.65176,9.359819,100,2899.164912700653,43.99,,407.65176406421017,0.010038966,[-0.523  0.656  0.025  0.061 -0.018  0.237  0.811 -0.886  0.     0.  0.   ],773.2076,0.0073534804,0.001037754,1.0119303,0.4189424,-1.0,248.6847,98.82103,1.0038967,98.94272,481,158.96709,9.359819,48100,74361.836,97.80313,175.68947,0.1037754,412.15198,0.73534805,178.8101,524.5229
,2039690,0.018525468,1.8525468,401.30304,9.359774,100,2904.113254547119,43.25,,401.3030333570599,0.010477612,[-0.527  0.658  0.024  0.059 -0.019  0.234  0.805 -0.891  0.     0.  0.   ],725.9832,0.0027773418,0.0033214726,1.0940104,0.4189424,-1.0,268.17102,91.406815,1.0477614,90.868355,482,133.13202,9.359774,48200,88879.05,72.23669,183.50806,0.33214724,420.7439,0.2777342,192.94138,457.8122
,2044199,0.045325432,4.532543,418.04163,9.359551,100,2909.052770137787,45.09,,418.04165738362104,0.01080554,[-0.524  0.659  0.026  0.056 -0.022  0.232  0.816 -0.894  0.     0.  0.   ],826.8495,0.0005907242,0.0058852993,1.1670691,0.4189424,-1.0,266.4279,85.68473,1.080554,77.12182,483,151.61377,9.359551,48300,109156.95,98.117134,169.98683,0.5885299,452.82657,0.059072416,184.85052,560.42163
,2048629,0.029458076,2.9458077,410.87906,9.35993,100,2913.5755507946014,44.3,,410.8790250245893,0.010467658,[-0.528  0.658  0.025  0.063 -0.017  0.222  0.817 -0.895  0.     0.  0.   ],897.5736,0.0025903077,0.004219677,1.1165096,0.4189424,-1.0,269.1214,89.56484,1.0467659,86.02133,484,141.75761,9.35993,48400,118268.92,95.383644,141.60696,0.42196766,437.16052,0.2590308,152.63416,628.4522
,2053301,0.024096407,2.4096408,433.1628,9.359545,100,2918.3794918060303,46.72,,433.16279601044624,0.0106531,[-0.523  0.658  0.025  0.06  -0.019  0.228  0.815 -0.899  0.     0.  0.   ],960.8568,0.0042512566,0.0029630568,1.0953614,0.4189424,-1.0,284.97095,91.294075,1.06531,92.81932,485,148.19185,9.359545,48500,129367.664,119.0383,144.90573,0.2963057,472.34244,0.42512566,170.65402,675.88586
,2057807,0.019571137,1.9571137,417.86743,9.359943,100,2923.0265004634857,45.06,,417.867396735835,0.010059538,[-0.544  0.667  0.023  0.069 -0.013  0.233  0.81  -0.903  0.     0.  0.   ],734.2577,0.0068345284,0.0021596781,1.0340682,0.4189424,-1.0,249.7379,96.70542,1.0059538,95.59393,486,168.12949,9.359943,48600,80558.48,96.030266,197.59007,0.21596779,426.33392,0.68345284,202.33583,484.51978
,2062246,0.035635877,3.5635877,411.53085,9.359172,100,2927.8426654338837,44.39,,411.53082657697684,0.010797503,[-0.535  0.666  0.023  0.071 -0.013  0.235  0.811 -0.896  0.     0.  0.   ],766.41943,0.0033263213,0.005218673,1.153875,0.4189424,-1.0,287.2228,86.6645,1.0797503,81.063515,487,124.308014,9.359172,48700,127031.28,88.927956,181.60498,0.5218673,454.4165,0.33263212,207.43346,479.19662
,2066676,0.057848375,5.7848377,410.71912,9.359938,100,2932.4391462802887,44.3,,410.71912793510194,0.011608098,[-0.554  0.687  0.026  0.07  -0.013  0.24   0.828 -0.898  0.     0.  0.   ],943.0486,0.0021596416,0.007745204,1.3005055,0.4189424,-1.0,256.74158,76.89317,1.1608099,69.19514,488,153.97755,9.359938,48800,130812.805,103.451324,127.804535,0.7745204,482.22745,0.21596415,159.5925,686.307
,2071153,0.013835802,1.3835802,415.16824,9.359727,100,2937.060784816742,44.77,,415.16823355276733,0.010095774,[-0.554  0.696  0.031  0.078 -0.006  0.251  0.842 -0.879  0.     0.  0.   ],791.9064,0.0072660786,0.0009802575,1.0128803,0.4189424,-1.0,268.9828,98.72835,1.0095775,99.06607,489,146.18546,9.359727,48900,84868.664,95.584175,177.59631,0.098025754,419.99936,0.72660786,180.90234,522.9236
,2075722,0.047012813,4.7012815,423.57062,9.359378,100,2942.307102918625,45.69,,423.57064446335556,0.011475105,[-0.55   0.693  0.03   0.075 -0.01   0.249  0.843 -0.879  0.     0.  0.   ],747.4193,0.002012716,0.0064686346,1.2498237,0.4189424,-1.0,278.29053,80.011284,1.1475105,75.885826,490,145.28012,9.359378,49000,135851.78,102.10987,199.34486,0.6468635,487.9191,0.2012716,237.24472,469.12878
,2080166,0.018559821,1.8559822,411.91827,9.359825,100,2947.419896841049,44.44,,411.91825750264456,0.010383543,[-0.553  0.708  0.034  0.076 -0.009  0.262  0.868 -0.882  0.     0.  0.   ],632.1676,0.006283032,0.0020963843,1.0474768,0.4189424,-1.0,249.6459,95.467514,1.0383543,96.08348,491,162.27237,9.359825,49100,75106.375,84.09509,222.26797,0.20963842,425.08337,0.6283032,230.98332,382.5217
