EpLenMean,VarianceInit,J_sample_variance,InitialBound,StdIW,ReturnMeanIW,MaxIWNorm,OptimizationReturnMean,EpRewMean,ReturnStepMax,Iteration,EmpiricalD2,InitialReturnMin,TimestepsSoFar,Weights,MeanIWNorm,ESSRenyi,Bound,TimeElapsed,MeanIW,ReturnStepMaxmin,MinIWNorm,ESSClassic,MaxIW,MeanEntropy,InitialReturnStd,InitialReturnMax,LearnableVariance,EpThisIter,StdIWNorm,OptimizationReturnMax,InitialReturnMean,MinIW,OptimizationReturnMin,EpisodesSoFar
33.64,-1,53235.38,141.3094,0.42954567,335.12546,0.026651254,119.32463,311.12693614529445,9.359644,50,1.1537232,191.8023,131505,[-0.006  0.122  0.061  0.053  0.027 -0.135  0.149 -0.273  0.     0.  0.    -0.509],0.01051181,86.6759,152.72186,574.6269822120667,1.0511808,9.359644,0.0020334094,85.691284,2.6651254,0.8716813,75.54568,566.05853,True,100,0.004295456,374.25623,311.12692,0.20334095,,5000
32.92,-1,60519.746,149.98126,0.5904002,343.99515,0.030967146,113.40482,304.4852649712173,9.359599,51,1.2498585,191.08044,134797,[-0.003  0.122  0.054  0.052  0.029 -0.151  0.153 -0.284  0.     0.  0.    -0.547],0.011603818,80.009056,171.26424,587.0214655399323,1.1603818,9.359599,0.0015170247,79.43596,3.0967147,0.8540594,70.797066,515.01324,True,100,0.005904002,323.9328,304.48526,0.15170248,,5100
32.83,-1,359536.0,91.306335,1.9891173,398.1349,0.18244644,110.34836,303.75930780012357,9.359683,52,1.6898301,193.41095,138080,[-0.005  0.131  0.064  0.067  0.042 -0.152  0.173 -0.271  0.     0.  0.    -0.565],0.01195952,59.177547,121.95993,600.230829000473,1.1959522,9.359683,0.0018156923,26.551538,18.244644,0.84999907,94.54615,708.1765,True,100,0.019891173,514.76556,303.7593,0.18156923,,5200
33.63,-1,145297.94,118.770996,1.0157564,374.05115,0.06688307,98.93568,311.008140195828,9.359923,53,1.4171653,212.07246,141443,[ 0.011  0.149  0.07   0.027  0.008 -0.127  0.187 -0.242  0.     0.  0.    -0.569],0.011380819,70.5634,145.20293,615.2860655784607,1.1380819,9.359923,0.0009299679,55.66115,6.6883073,0.8268447,78.740845,640.79047,True,100,0.010157564,428.71802,311.00818,0.09299679,,5300
33.85,-1,307387.62,111.844376,3.1990113,540.60724,0.23810744,110.37753,313.10381191509515,9.359918,54,3.1585233,202.72629,144828,[ 0.007  0.153  0.061  0.038  0.019 -0.144  0.147 -0.231  0.     0.  0.    -0.592],0.016851539,31.660364,182.9242,631.3172559738159,1.6851538,9.359918,2.6366082e-05,21.721508,23.810745,0.7270895,78.90211,670.86487,True,100,0.031990115,468.13858,313.1038,0.0026366082,,5400
32.95,-1,66150.766,132.50018,0.6399914,353.51602,0.040217713,103.04748,304.4786085851402,9.359899,55,1.270392,201.43112,148123,[ 0.018  0.174  0.076  0.015  0.001 -0.139  0.182 -0.194  0.     0.  0.    -0.692],0.0115036545,78.715866,159.67632,648.0443563461304,1.1503655,9.359899,0.0022325718,76.36436,4.0217714,0.69025373,69.99385,573.26135,True,100,0.006399914,371.83023,304.4786,0.22325718,,5500
31.47,-1,52109.74,123.53998,0.48926777,307.4064,0.043969527,89.1794,290.9281211501318,9.359722,56,1.1173103,201.74872,151270,[ 0.014  0.178  0.075  0.026  0.007 -0.159  0.188 -0.193  0.     0.  0.    -0.729],0.010830443,89.500656,130.47229,662.4088590145111,1.0830442,9.359722,0.0042051286,83.05095,4.3969526,0.690742,63.748257,557.96045,True,100,0.004892677,356.21173,290.92813,0.42051288,,5600
34.14,-1,82450.914,115.42421,0.6615296,393.7867,0.042144425,122.251755,315.7371741730494,9.359973,57,1.3549018,193.48541,154684,[ 0.027  0.173  0.071  0.031  0.009 -0.146  0.172 -0.185  0.     0.  0.    -0.728],0.011777686,73.80608,160.62193,677.9463777542114,1.1777686,9.359973,0.0010241806,76.01759,4.2144427,0.64007556,77.087906,667.70984,True,100,0.0066152955,474.22443,315.73718,0.10241806,,5700
32.77,-1,110357.98,126.98195,1.4327548,390.42184,0.11543124,91.15363,303.16438659612766,9.359971,58,1.631163,212.01074,157961,[ 0.016  0.186  0.074  0.035  0.013 -0.164  0.19  -0.193  0.     0.  0.    -0.779],0.012370352,61.30595,165.40695,693.223893404007,1.2370352,9.359971,0.0018749794,42.70829,11.543124,0.6539382,71.63175,587.2748,True,100,0.014327547,375.26404,303.16437,0.18749794,,5800
32.18,-1,56626.016,152.40134,0.38181657,317.7633,0.03081747,87.306046,297.6512856091256,9.359919,59,1.1081506,210.34525,161179,[ 0.023  0.195  0.072  0.019 -0.001 -0.124  0.184 -0.182  0.     0.  0.    -0.765],0.010874591,90.24044,164.86052,706.1213192939758,1.0874591,9.359919,0.004744908,89.0252,3.081747,0.6718977,59.44712,484.1665,True,100,0.0038181657,273.82126,297.65128,0.4744908,,5900
33.98,-1,59345.445,133.9584,0.55591965,340.35358,0.042678457,112.494446,314.2188797102175,9.359903,60,1.1590381,201.72444,164577,[ 0.025  0.177  0.061  0.015  0.007 -0.149  0.152 -0.191  0.     0.  0.    -0.747],0.010732437,86.27844,146.28761,719.5340919494629,1.0732435,9.359903,0.0048920056,78.84543,4.2678456,0.67440015,67.87945,600.8683,True,100,0.0055591967,399.14386,314.21887,0.48920056,,6000
32.72,-1,56743.727,63.64775,0.16491431,308.99673,0.015802814,91.07886,302.42057222562477,9.359959,61,1.0189551,211.3417,167849,[ 0.01   0.194  0.058  0.011  0.001 -0.142  0.132 -0.198  0.     0.  0.    -0.745],0.010161672,98.13975,67.97154,732.4356269836426,1.0161672,9.359959,0.0072889873,97.43378,1.5802815,0.67834514,80.003845,795.9094,True,100,0.001649143,584.56775,302.4206,0.72889876,,6100
34.1,-1,59752.926,136.53142,0.46463615,348.06958,0.030938571,114.38613,315.4707569038443,9.359942,62,1.1866829,201.08463,171259,[-7.181e-04  2.030e-01  5.476e-02  1.001e-02 -2.897e-03 -1.372e-01  1.267e-01 -1.945e-01  0.000e+00  0.000e+00  0.000e+00 -7.406e-01],0.010858041,84.26851,153.14206,745.5919313430786,1.085804,9.359942,0.0022096108,84.522644,3.0938573,0.6466965,76.51217,596.4644,True,100,0.0046463613,395.3798,315.47073,0.22096108,,6200
32.43,-1,57172.88,169.52577,0.54573524,328.7567,0.03361728,98.951775,299.68199237394543,9.359831,63,1.2357659,200.73021,174502,[-0.009  0.208  0.055  0.003 -0.003 -0.155  0.133 -0.196  0.     0.  0.    -0.772],0.010763994,80.92147,184.06856,757.8398396968842,1.0763996,9.359831,0.002211961,79.55135,3.3617282,0.6595478,52.8178,433.85403,True,100,0.005457352,233.12383,299.68198,0.2211961,,6300
34.25,-1,1298809.1,160.43797,5.853576,708.23315,0.5085153,104.22848,316.9480511358599,9.359771,64,4.7546763,212.71957,177927,[-0.017  0.21   0.049  0.002 -0.004 -0.175  0.137 -0.219  0.     0.  0.    -0.759],0.019816017,21.031925,366.95953,774.84099817276,1.9816016,9.359771,1.7335193e-05,10.281832,50.851532,0.5893255,61.820053,521.7002,True,100,0.058535755,308.98062,316.94806,0.0017335194,,6400
34.7,-1,66145.35,107.51071,0.4309355,356.23508,0.022005102,109.6197,321.0177785421507,9.359796,65,1.1607033,211.39807,181397,[ 0.006  0.244  0.054 -0.019 -0.036 -0.138  0.203 -0.2    0.     0.  0.    -0.83 ],0.0109170005,86.15466,126.21124,795.8819608688354,1.0917001,9.359796,0.0037158078,86.5188,2.2005103,0.5895691,78.008896,711.6902,True,100,0.0043093553,500.2921,321.01776,0.37158078,,6500
35.0,-1,53758.71,131.40758,0.23848478,336.23898,0.019012963,121.668274,323.83584756447334,9.359903,66,1.0550286,202.16757,184897,[-1.721e-04  2.435e-01  5.205e-02 -2.261e-02 -3.618e-02 -1.480e-01  1.852e-01 -2.210e-01  0.000e+00  0.000e+00  0.000e+00 -8.294e-01],0.0102529405,94.784164,138.58708,811.3036541938782,1.0252942,9.359903,0.006124388,94.86736,1.9012964,0.5792846,79.66051,641.4276,True,100,0.0023848477,439.26004,323.83585,0.6124388,,6600
34.58,-1,149538.19,175.52675,2.4810855,452.28033,0.16980872,107.87759,319.9071728776617,9.359987,67,2.2934906,212.02957,188355,[-0.005  0.244  0.052 -0.019 -0.027 -0.151  0.178 -0.217  0.     0.  0.    -0.84 ],0.014752384,43.60166,233.62666,825.9405391216278,1.4752384,9.359987,0.0015981257,26.119766,16.980871,0.5694798,60.877983,481.26807,True,100,0.024810856,269.2385,319.90717,0.15981257,,6700
34.33,-1,77084.97,127.88666,0.544658,344.7663,0.035054862,106.97378,317.54584477295276,9.359952,68,1.2150246,210.57207,191788,[-0.004  0.255  0.056  0.013  0.002 -0.121  0.177 -0.191  0.     0.  0.    -0.849],0.010398872,82.302864,135.70847,843.5152530670166,1.0398872,9.359952,0.0023440674,78.47253,3.5054865,0.5671304,69.213585,632.1973,True,100,0.0054465802,421.62524,317.54587,0.23440675,,6800
35.35,-1,19195288.0,112.378845,12.544731,1123.6664,1.2575275,97.84622,327.1959260694101,9.359868,69,8.104144,229.3497,195323,[-3.422e-04  2.531e-01  5.484e-02  1.237e-02 -2.943e-03 -1.153e-01  1.855e-01 -2.047e-01  0.000e+00  0.000e+00  0.000e+00 -8.518e-01],0.024133911,12.339366,512.12994,855.8491878509521,2.4133914,9.359868,3.9056e-06,3.569023,125.752754,0.51299304,81.706955,716.0569,True,100,0.1254473,486.70718,327.19592,0.00039056,,6900
36.58,-1,68167.48,132.8887,0.30236304,358.67844,0.023761598,118.481384,338.7093594194274,9.35996,70,1.0654807,220.22797,198981,[ 0.008  0.265  0.063  0.032  0.028 -0.113  0.264 -0.226  0.     0.  0.    -0.906],0.010505215,93.85435,146.22598,870.2065274715424,1.0505214,9.35996,0.0035846205,92.34962,2.37616,0.49489406,85.34822,686.06885,True,100,0.0030236305,465.84088,338.70938,0.35846207,,7000
36.45,-1,66511.64,169.76575,0.5778234,380.67288,0.03484913,134.97745,337.4322994311383,9.359922,71,1.2320938,202.45485,202626,[-0.018  0.265  0.061  0.034  0.034 -0.116  0.249 -0.234  0.     0.  0.    -0.924],0.011306388,81.16265,194.56349,883.7169327735901,1.1306387,9.359922,0.0033190064,79.29073,3.4849129,0.48239195,74.81071,558.8885,True,100,0.0057782335,356.43365,337.4323,0.33190066,,7100
35.99,-1,66228.44,161.03682,0.39275786,348.75858,0.03368572,102.56774,333.27474217173057,9.359859,72,1.0824085,230.707,206225,[-0.025  0.267  0.053  0.037  0.033 -0.136  0.21  -0.255  0.     0.  0.    -0.937],0.010285067,92.38656,169.56422,902.5711779594421,1.0285069,9.359859,0.0054207253,87.27328,3.3685722,0.4833093,63.160095,574.12634,True,100,0.003927578,343.41934,333.27472,0.54207253,,7200
37.09,-1,60551.656,164.55534,0.3353922,358.99823,0.022234615,121.4739,343.4418412878585,9.359975,73,1.0799979,221.96794,209934,[-0.026  0.28   0.052  0.026  0.025 -0.127  0.217 -0.247  0.     0.  0.    -0.936],0.010443901,92.59277,173.09412,921.0302774906158,1.0443902,9.359975,0.0057195104,90.651245,2.2234616,0.5062158,66.73159,596.2883,True,100,0.003353922,374.32037,343.44183,0.57195103,,7300
35.39,-1,70992.91,170.11038,0.5748945,356.96216,0.03406549,97.94245,327.8191537128151,9.359992,74,1.2159014,229.87671,213473,[-0.031  0.284  0.049  0.027  0.022 -0.137  0.21  -0.259  0.     0.  0.    -0.913],0.01107749,82.243515,183.06,938.5029675960541,1.107749,9.359992,0.002923074,78.78138,3.406549,0.4989543,60.438255,525.6959,True,100,0.0057489453,295.8192,327.81915,0.2923074,,7400
38.09,-1,77955.195,137.40164,0.39188755,377.78555,0.031855557,113.61097,352.66308899240414,9.359913,75,1.0982202,239.05212,217282,[-0.039  0.264  0.045  0.028  0.031 -0.133  0.187 -0.269  0.     0.  0.    -0.92 ],0.010647056,91.05642,152.20015,956.2679085731506,1.0647056,9.359913,0.004162906,88.068756,3.185556,0.47686827,83.7712,717.5382,True,100,0.0039188755,478.48608,352.6631,0.41629064,,7500
36.8,-1,79318.36,140.24208,0.60136276,369.75214,0.045796838,110.12491,340.9939524205098,9.359947,76,1.196677,230.86903,220962,[-0.028  0.267  0.044  0.03   0.036 -0.129  0.201 -0.272  0.     0.  0.    -0.942],0.010588003,83.56474,150.14421,973.3997333049774,1.0588005,9.359947,0.004424527,75.60948,4.579684,0.4861781,79.579544,669.17285,True,100,0.006013628,438.30383,340.99396,0.44245267,,7600
38.21,-1,66118.89,181.623,0.23429488,369.92462,0.017249348,122.065216,353.8818235971069,9.359937,77,1.060732,231.8166,224783,[-0.019  0.264  0.045  0.028  0.031 -0.135  0.222 -0.282  0.     0.  0.    -0.933],0.010364144,94.27452,192.5121,990.884363412857,1.0364144,9.359937,0.004995551,95.13801,1.7249348,0.4735418,73.20055,574.19604,True,100,0.0023429487,342.37946,353.8818,0.4995551,,7700
39.11,-1,88558.02,161.16638,0.48851514,396.52957,0.030734604,114.3397,362.6259172876712,9.359845,78,1.1734985,248.28622,228694,[-0.029  0.273  0.04   0.028  0.031 -0.136  0.218 -0.292  0.     0.  0.    -0.945],0.011020162,85.21528,178.2922,1012.0972685813904,1.1020162,9.359845,0.0028951492,83.576546,3.0734606,0.4662475,88.93211,671.5318,True,100,0.004885151,423.24557,362.6259,0.28951493,,7800
39.41,-1,74384.02,111.80623,0.23175758,385.65775,0.021548828,134.22632,365.070066077496,9.35992,79,1.0601236,230.84375,232635,[-0.033  0.271  0.037  0.02   0.024 -0.133  0.207 -0.279  0.     0.  0.    -0.953],0.010530615,94.32863,124.89148,1032.3021898269653,1.0530615,9.35992,0.0045556645,95.38025,2.154883,0.4624336,89.175575,844.21277,True,100,0.0023175757,613.369,365.07007,0.45556647,,7900
37.49,-1,81863.266,187.04736,0.46071354,366.98224,0.033561163,98.821846,347.3837480646009,9.35991,80,1.1393851,248.5619,236384,[-0.035  0.266  0.033  0.019  0.029 -0.151  0.198 -0.292  0.     0.  0.    -0.957],0.010618966,87.76664,195.83601,1048.8313076496124,1.0618966,9.35991,0.0015432825,84.15853,3.3561163,0.44131488,67.440956,534.4546,True,100,0.0046071354,285.8927,347.38376,0.15432826,,8000
37.48,-1,93009.82,164.20364,0.71670526,390.77753,0.043462444,97.868385,347.18101247733733,9.359861,81,1.2604398,249.31262,240132,[-0.022  0.263  0.035  0.03   0.034 -0.151  0.188 -0.289  0.     0.  0.    -0.978],0.010954211,79.33739,185.35005,1065.0815823078156,1.0954212,9.359861,0.0026962762,70.02437,4.3462443,0.41979071,71.12841,609.9247,True,100,0.0071670525,360.61206,347.18103,0.26962763,,8100
38.06,-1,77750.81,148.35062,0.26591998,376.37888,0.018333463,104.544586,352.45916056874887,9.359964,82,1.0835197,247.91458,243938,[-0.02   0.272  0.036  0.018  0.022 -0.135  0.185 -0.274  0.     0.  0.    -0.999],0.010546838,92.29182,163.91765,1087.6932010650635,1.0546839,9.359964,0.0042999513,94.0229,1.8333464,0.42467156,70.21601,680.362,True,100,0.0026591995,432.44742,352.45914,0.42999512,,8200
38.41,-1,81136.805,174.80765,0.33857036,378.5057,0.025945405,106.82554,355.8044946475374,9.359787,83,1.1094887,248.97896,247779,[-0.031  0.275  0.035  0.014  0.017 -0.144  0.183 -0.284  0.     0.  0.    -0.994],0.010439369,90.13161,187.8576,1109.7411620616913,1.0439368,9.359787,0.005035614,90.482666,2.5945406,0.42311665,63.598606,603.3229,True,100,0.003385703,354.34393,355.80453,0.50356144,,8300
38.54,-1,75783.625,178.05511,0.41219795,384.9192,0.02760146,125.78473,356.91067532008526,9.359871,84,1.1356874,231.12595,251633,[-0.034  0.271  0.033  0.011  0.01  -0.145  0.17  -0.292  0.     0.  0.    -0.996],0.010705391,88.05241,194.31525,1132.6013615131378,1.0705391,9.359871,0.0030525322,87.08874,2.7601461,0.4008296,77.875755,596.18524,True,100,0.0041219792,365.0593,356.91068,0.30525324,,8400
41.62,-1,93419.28,136.60927,0.4229604,432.51962,0.024207318,146.88763,385.86781795025837,9.359975,85,1.1677847,238.9802,255795,[-0.029  0.276  0.033  0.017  0.015 -0.131  0.179 -0.278  0.     0.  0.    -1.018],0.011001422,85.632225,163.16064,1152.9263718128204,1.1001424,9.359975,0.0037556698,87.12249,2.4207318,0.3961911,106.92186,830.8618,True,100,0.004229604,591.8816,385.8678,0.375567,,8500
40.14,-1,1213050.2,126.23192,5.588198,728.81116,0.41474646,140.11998,371.9565665682299,9.359971,86,3.6338918,231.83658,259809,[-0.033  0.281  0.035  0.015  0.013 -0.137  0.195 -0.289  0.     0.  0.    -1.023],0.018745773,27.518705,260.39194,1171.9101126194,1.8745773,9.359971,0.00048250705,10.114676,41.474648,0.35155094,93.43557,819.08215,True,100,0.05588198,587.2456,371.9566,0.048250705,,8600
38.61,-1,941929.1,184.94714,5.166273,747.8766,0.33799356,108.24547,357.72259598632655,9.359993,87,5.8014765,249.47713,263670,[-0.029  0.291  0.045 -0.01  -0.006 -0.135  0.229 -0.268  0.     0.  0.    -1.067],0.020698525,17.236992,331.7252,1189.8298857212067,2.0698528,9.359993,0.00034038164,13.831593,33.79936,0.31996155,71.11848,575.9182,True,100,0.05166273,326.4411,357.72256,0.034038164,,8700
38.5,-1,72848.3,141.3913,0.31519553,386.97534,0.021351919,127.09416,356.551393699033,9.359871,88,1.1010722,229.45723,267520,[-0.033  0.293  0.053  0.004  0.013 -0.133  0.228 -0.23   0.     0.  0.    -1.099],0.010638534,90.820564,161.20357,1206.729368686676,1.0638535,9.359871,0.0048089563,91.93034,2.135192,0.30128798,75.291824,717.2004,True,100,0.0031519553,487.74316,356.55136,0.48089564,,8800
39.78,-1,965871.25,111.92038,4.911277,577.4022,0.4785851,109.16309,368.37977135686344,9.35984,89,2.5454376,259.21667,271498,[-0.043  0.299  0.052 -0.002  0.007 -0.14   0.229 -0.235  0.     0.  0.    -1.118],0.015132422,39.285976,168.23596,1220.4209113121033,1.5132424,9.35984,0.0008941768,8.670409,47.85851,0.32231215,85.189156,854.8646,True,100,0.049112767,595.64795,368.37976,0.08941768,,8900
36.55,-1,78066.69,156.8235,0.5561597,394.63852,0.032728568,127.25943,338.58918004154964,9.35997,90,1.2813492,211.32974,275153,[-0.046  0.304  0.053 -0.013 -0.005 -0.125  0.196 -0.209  0.     0.  0.    -1.097],0.0114097465,78.04274,188.88577,1233.8461980819702,1.1409746,9.35997,0.0022550744,80.80153,3.2728567,0.27460894,64.1007,605.8856,True,100,0.005561597,394.55588,338.58917,0.22550745,,9000
39.36,-1,6984762.0,158.90704,38.46555,1781.873,3.814083,125.097946,364.27931738877845,9.359948,91,24.731712,239.18137,279089,[-0.054  0.296  0.05  -0.011 -0.015 -0.145  0.172 -0.221  0.     0.  0.    -1.144],0.056413025,4.0433917,760.5365,1248.6236844062805,5.641303,9.359948,4.721039e-06,2.1055853,381.40833,0.26673886,85.710365,684.5742,True,100,0.38465554,445.39285,364.27933,0.00047210394,,9100
39.06,-1,76005.59,163.19708,0.45858887,386.41794,0.028797021,132.24106,361.68819749245534,9.359986,92,1.1292396,229.44714,282995,[-0.052  0.289  0.041 -0.006 -0.013 -0.114  0.115 -0.227  0.     0.  0.    -1.152],0.010615787,88.55517,175.49,1265.5163671970367,1.0615786,9.359986,0.004452957,84.27344,2.879702,0.2582587,86.73482,661.637,True,100,0.0045858887,432.18988,361.6882,0.4452957,,9200
38.94,-1,59356050.0,126.196655,20.945593,1791.3933,2.0431366,148.90462,360.95572689886495,9.359811,93,13.342435,212.05112,286889,[-0.054  0.296  0.042 -0.012 -0.021 -0.109  0.124 -0.22   0.     0.  0.    -1.161],0.033872627,7.494884,933.88184,1282.4698460102081,3.3872626,9.359811,3.641956e-05,2.5485935,204.31366,0.23222889,94.12917,782.5303,True,100,0.20945592,570.4791,360.9557,0.003641956,,9300
37.52,-1,140910.55,180.19087,0.8975449,433.89987,0.0713605,97.93443,347.8493241296692,9.359989,94,1.5595242,249.91489,290641,[-0.049  0.295  0.036 -0.026 -0.027 -0.089  0.082 -0.23   0.     0.  0.    -1.187],0.012003925,64.12212,224.52644,1301.338772058487,1.2003925,9.359989,0.0017243297,64.140816,7.13605,0.24390154,66.05331,558.8616,True,100,0.008975449,308.9467,347.84933,0.17243297,,9400
40.23,-1,88116.98,152.92487,0.28294048,409.23755,0.017076053,123.06778,372.7622094844738,9.3599825,95,1.095727,249.69443,294664,[-0.036  0.284  0.034 -0.035 -0.027 -0.088  0.092 -0.253  0.     0.  0.    -1.175],0.01089424,91.26361,179.11842,1320.144386291504,1.089424,9.3599825,0.004782273,93.68103,1.7076054,0.22448201,101.00346,732.79126,True,100,0.0028294048,483.09683,372.76218,0.4782273,,9500
38.3,-1,349426.38,148.34726,1.7200887,474.86356,0.13295425,124.069534,354.78555774812077,9.359914,96,1.8268803,230.71603,298494,[-0.038  0.282  0.03  -0.031 -0.023 -0.093  0.082 -0.256  0.     0.  0.    -1.194],0.01210713,54.73812,195.83719,1336.1127259731293,1.2107131,9.359914,0.00024801976,33.129524,13.295425,0.23760591,85.53717,688.12756,True,100,0.017200887,457.41153,354.78555,0.024801977,,9600
38.47,-1,66011.47,130.49266,0.3259634,375.27948,0.022842279,144.7316,356.76065223446074,9.359929,97,1.0823314,212.02905,302341,[-0.026  0.282  0.028 -0.031 -0.02  -0.078  0.094 -0.264  0.     0.  0.    -1.181],0.010201162,92.39314,139.88124,1352.05406665802,1.0201163,9.359929,0.0054233647,90.73565,2.2842278,0.23628753,92.16153,754.22656,True,100,0.003259634,542.1975,356.76062,0.54233646,,9700
40.76,-1,87284.27,153.82477,0.19650805,393.2201,0.015883995,108.29414,377.52222304978494,9.359974,98,1.0490353,269.2281,306417,[-0.027  0.286  0.029 -0.026 -0.011 -0.072  0.097 -0.261  0.     0.  0.    -1.183],0.010353284,95.325676,164.10374,1368.8881978988647,1.0353284,9.359974,0.0053715617,96.522766,1.5883995,0.23464933,87.683,745.6582,True,100,0.0019650804,476.4301,377.52222,0.53715616,,9800
41.37,-1,85875.73,176.46094,0.31632304,405.5212,0.02878087,134.02704,383.456645188822,9.359955,99,1.0717673,249.4296,310554,[-0.027  0.291  0.029 -0.025 -0.006 -0.077  0.1   -0.265  0.     0.  0.    -1.184],0.01045285,93.30383,191.22643,1384.7595994472504,1.045285,9.359955,0.0059601483,91.61046,2.878087,0.24217714,92.23473,689.9857,True,100,0.0031632304,440.55612,383.45667,0.59601486,,9900
40.22,-1,305563.78,208.16472,1.9132282,530.6159,0.13330828,106.38958,372.7160589464513,9.359893,100,2.1831577,266.32648,314576,[-0.033  0.298  0.03  -0.02  -0.001 -0.068  0.103 -0.259  0.     0.  0.    -1.177],0.013226863,45.80521,287.4829,1400.8978700637817,1.3226863,9.359893,0.00025169394,32.338596,13.330829,0.22086534,63.711777,548.5044,True,100,0.019132279,282.17792,372.71606,0.025169395,,10000
43.54,-1,74332.14,180.14473,0.09623077,408.7166,0.012651986,155.61911,403.62949909903807,9.359968,101,1.0093538,248.01039,318930,[-0.031  0.305  0.03  -0.013  0.009 -0.062  0.133 -0.281  0.     0.  0.    -1.198],0.010111639,99.073296,184.18907,1419.7824087142944,1.0111641,9.359968,0.0065130666,99.10244,1.2651987,0.21826601,98.82016,744.9492,True,100,0.00096230756,496.93884,403.6295,0.6513067,,10100
42.31,-1,342611.47,168.63213,2.265447,530.25085,0.22467281,162.59335,392.2904744184882,9.359921,102,1.6430693,229.69711,323161,[-0.038  0.311  0.029 -0.011  0.009 -0.061  0.134 -0.28   0.     0.  0.    -1.201],0.0133129,60.861706,243.56049,1436.3955273628235,1.3312901,9.359921,0.0025199086,25.668945,22.467281,0.23711038,81.90979,745.52795,True,100,0.022654466,515.8308,392.29047,0.25199085,,10200
43.05,-1,83944.305,172.62282,0.2923455,431.3459,0.024845611,160.2818,399.15758134872027,9.359927,103,1.0922755,238.87578,327466,[-0.052  0.333  0.033 -0.009  0.004 -0.031  0.163 -0.259  0.     0.  0.    -1.182],0.010611346,91.551994,194.58994,1454.2811975479126,1.0611347,9.359927,0.0030807108,92.9453,2.4845612,0.21804945,91.36998,755.11584,True,100,0.002923455,516.24005,399.15762,0.30807108,,10300
41.97,-1,139657.95,189.38412,0.7166245,473.28842,0.0588969,131.78658,389.07191603903595,9.359872,104,1.3447738,257.28534,331663,[-0.066  0.336  0.031 -0.005  0.005 -0.035  0.162 -0.269  0.     0.  0.    -1.201],0.011765004,74.36195,241.72173,1473.506509065628,1.1765006,9.359872,0.0010199464,72.93832,5.88969,0.2154291,83.442665,665.626,True,100,0.007166245,408.34064,389.0719,0.10199464,,10400
42.84,-1,127326.98,184.64177,1.021135,473.28415,0.07746266,139.58162,397.2259870189555,9.359804,105,1.456203,257.64438,335947,[-0.083  0.333  0.025  0.001  0.011 -0.051  0.137 -0.283  0.     0.  0.    -1.204],0.01202716,68.671745,216.75189,1490.6822760105133,1.202716,9.359804,0.0019728013,58.111084,7.746266,0.22985297,84.623886,708.6141,True,100,0.010211349,450.9697,397.226,0.19728014,,10500
42.56,-1,96740.79,173.6415,0.45840067,444.87234,0.029866042,154.45915,394.5610537204455,9.359916,106,1.1867206,240.1019,340203,[-0.082  0.318  0.028 -0.008  0.005 -0.062  0.111 -0.297  0.     0.  0.    -1.189],0.011174795,84.26583,204.20982,1507.0821840763092,1.1174797,9.359916,0.004007287,85.59654,2.9866042,0.23562492,94.339455,736.3986,True,100,0.0045840065,496.29672,394.5611,0.4007287,,10600
42.92,-1,119484.49,174.77621,0.64621705,438.16833,0.051208533,111.90018,398.08511891224845,9.359839,107,1.2083313,286.18494,344495,[-0.088  0.334  0.03  -0.007  0.008 -0.054  0.13  -0.304  0.     0.  0.    -1.183],0.01087364,82.75876,192.69798,1523.1555547714233,1.0873641,9.359839,0.002663175,73.89951,5.1208534,0.23184215,88.62091,744.36304,True,100,0.0064621703,458.1781,398.0851,0.26631752,,10700
43.86,-1,112590.46,191.60342,0.45204338,463.21005,0.026146976,148.42964,406.61127492145425,9.359949,108,1.2241482,258.18164,348881,[-0.085  0.334  0.031 -0.006  0.01  -0.043  0.132 -0.308  0.     0.  0.    -1.187],0.011048935,81.68946,225.32271,1539.6163046360016,1.1048934,9.359949,0.0021492238,85.66146,2.6146977,0.22236773,89.65749,716.69293,True,100,0.004520434,458.5113,406.6113,0.21492238,,10800
45.07,-1,789538.5,197.64134,2.2908688,593.27136,0.22408499,160.45164,417.8819603682433,9.35991,109,2.0344622,257.43033,353388,[-0.088  0.336  0.031 -0.004  0.01  -0.035  0.142 -0.32   0.     0.  0.    -1.197],0.012936182,49.153038,279.13208,1558.5391232967377,1.2936182,9.35991,0.0006780976,24.177435,22.408499,0.2002407,96.49774,734.13544,True,100,0.022908688,476.7051,417.88196,0.06780976,,10900
42.49,-1,81001.84,201.20483,0.20988001,408.72565,0.018727938,134.15053,393.7970729003114,9.3599615,110,1.0492089,259.64655,357637,[-0.083  0.344  0.029  0.005  0.014 -0.02   0.129 -0.303  0.     0.  0.    -1.219],0.010406909,95.309906,211.45169,1577.3034536838531,1.0406909,9.3599615,0.0060038804,96.09172,1.8727938,0.19538279,79.093285,641.9741,True,100,0.0020988001,382.32758,393.79712,0.60038805,,11000
44.68,-1,85345.59,191.69624,0.28215498,449.4192,0.021520682,174.67145,414.4593925404178,9.3599415,111,1.0896412,239.78796,362105,[-0.081  0.342  0.029  0.005  0.016 -0.027  0.128 -0.306  0.     0.  0.    -1.224],0.010703859,91.77333,216.88591,1596.923966884613,1.070386,9.3599415,0.0050153267,93.5029,2.1520681,0.17757617,103.0041,742.5438,True,100,0.0028215498,502.75586,414.45938,0.5015327,,11100
