MeanEntropy,ReturnStepMaxmin,InitialReturnMax,VarianceInit,J_sample_variance,LearnableVariance,MaxIW,ESSRenyi,MinIW,TimeElapsed,EpLenMean,OptimizationReturnMax,MaxIWNorm,EmpiricalD2,Weights,Iteration,ReturnStepMax,Bound,MinIWNorm,InitialBound,InitialReturnMean,ReturnMeanIW,OptimizationReturnMin,InitialReturnStd,EpThisIter,MeanIWNorm,MeanIW,ESSClassic,EpisodesSoFar,StdIWNorm,TimestepsSoFar,EpRewMean,OptimizationReturnMean,StdIW,InitialReturnMin
0.4189424,0.86717397,-58.737633,-1.0,21684.963,,7.127036,9.587873,0.00807932,7945.173194169998,127.79,89.318886,0.07127036,10.429841,[-0.983  1.125],288,0.86717397,-83.92106,8.07932e-05,-95.35663,-90.421425,-67.98264,,18.531445,100,0.007895175,0.7895176,28.283337,28800,0.012572064,6759931,-90.42141626432539,57.6351,1.2572063,-148.05652
0.4189424,0.86545336,-58.585228,-1.0,20364.232,,5.723167,38.632584,0.05161561,7953.981386184692,125.7,82.0994,0.05723167,2.5884886,[-0.94   1.162],289,0.86545336,-88.257965,0.0005161561,-93.29846,-88.60898,-80.71315,,17.723255,100,0.0092253145,0.9225314,45.067665,28900,0.010185038,6772501,-88.6089754499495,52.075653,1.0185038,-140.68463
0.4189424,0.8655735,-59.202427,-1.0,8257.172,,6.628341,5.408962,0.0037040408,7962.731052875519,125.14,81.18799,0.06628341,18.487837,[-0.856  1.144],290,0.8655735,-69.40555,3.704041e-05,-93.567116,-88.88743,-49.284096,,18.458864,100,0.005575504,0.5575505,29.576717,29000,0.008603344,6785015,-88.88743915051222,51.502975,0.86033446,-140.39041
0.4189424,0.86714804,-59.57325,-1.0,19336.574,,8.635059,10.029042,0.009452787,7971.088753700256,127.5,89.03271,0.08635059,9.971042,[-0.901  1.103],291,0.86714804,-82.14427,9.452787e-05,-95.503006,-90.54947,-66.502525,,18.693703,100,0.0075322343,0.7532234,25.321646,29100,0.01293526,6797765,-90.54947651609778,58.056484,1.293526,-148.60596
0.4189424,0.864731,-59.213547,-1.0,14606.644,,4.059011,6.438899,0.0038338979,7980.137660741806,127.34,103.83618,0.040590107,15.530605,[-0.761  1.08 ],292,0.864731,-75.33892,3.8338978e-05,-95.493324,-90.05833,-53.920223,,21.679155,100,0.006145879,0.6145879,34.89012,29200,0.008395687,6810499,-90.05833306029439,72.991394,0.83956873,-163.04973
0.4189424,0.86126536,-58.762123,-1.0,21269.195,,2.774559,75.07252,0.17753085,7989.130667448044,128.99,88.969795,0.02774559,1.3320454,[-0.792  1.123],293,0.86126536,-91.89482,0.0017753085,-95.82192,-90.89753,-86.211365,,19.532814,100,0.009478929,0.9478931,74.46163,29300,0.0055512358,6823398,-90.89752349615097,56.834396,0.55512357,-147.73192
0.4189424,0.8582935,-59.13906,-1.0,23532.467,,8.144478,27.706213,0.01616573,7997.3999218940735,124.45,94.45139,0.08144478,3.6092987,[-0.84   1.118],294,0.8582935,-86.272095,0.0001616573,-92.64266,-87.52299,-76.54565,,18.083382,100,0.008802312,0.88023114,37.744587,29400,0.011304673,6835843,-87.52298004984856,66.067474,1.1304673,-153.59045
0.4189424,0.865757,-59.878555,-1.0,12359.366,,4.519557,6.1126842,0.0021576353,8005.1865084171295,131.29,95.041885,0.04519557,16.359425,[-0.901  1.095],295,0.865757,-71.44739,2.1576352e-05,-97.872536,-92.7085,-50.560608,,20.193083,100,0.0058854884,0.58854884,32.619537,29500,0.008458836,6848972,-92.7085164630413,62.21193,0.84588367,-154.92044
0.4189424,0.85868216,-59.19403,-1.0,27815.682,,7.704687,12.996585,0.015127994,8014.321341991425,139.75,104.72237,0.07704687,7.6943293,[-0.924  1.054],296,0.85868216,-92.90738,0.00015127994,-105.20276,-99.738884,-77.75131,,24.114897,100,0.008112077,0.8112077,26.30141,29600,0.013579137,6862947,-99.73888008594513,64.17751,1.3579136,-163.9164
0.4189424,0.86525077,-58.804928,-1.0,27967.158,,10.730698,12.436543,0.0030672848,8023.677771568298,131.97,111.71976,0.10730697,8.040819,[-0.979  1.089],297,0.86525077,-77.481606,3.0672847e-05,-99.22414,-93.53999,-61.36342,,20.9521,100,0.006818401,0.6818402,22.806055,29700,0.012544379,6876144,-93.53998461201788,76.98471,1.2544378,-170.52469
0.4189424,0.86396515,-58.54107,-1.0,18105.688,,6.517543,10.208491,0.00490244,8033.234337806702,135.81,127.21404,0.06517543,9.795767,[-1.054  1.06 ],298,0.86396515,-68.07142,4.90244e-05,-102.17389,-95.98206,-48.69209,,23.304882,100,0.005368984,0.5368984,27.01403,29800,0.008825047,6889725,-95.98206462711096,89.77305,0.88250476,-185.75511
0.4189424,0.86261964,-60.380383,-1.0,8532.568,,2.7322242,6.114013,0.0031865225,8042.424367904663,133.14,105.01654,0.027322242,16.35587,[-0.907  1.049],299,0.86261964,-71.77501,3.1865224e-05,-99.76066,-94.24743,-49.478188,,20.926386,100,0.0048917397,0.48917392,35.35956,29900,0.0066139665,6903039,-94.24742920711637,71.1495,0.6613967,-165.39693
0.4189424,0.8603606,-68.265076,-1.0,16355.572,,6.1098003,6.705503,0.0040299534,8052.122022628784,143.35,119.39963,0.061098002,14.913124,[-0.938  1.009],300,0.8603606,-79.649284,4.0299532e-05,-108.38237,-102.126884,-55.492138,,22.93789,100,0.0054037226,0.5403722,29.917994,30000,0.008270467,6917374,-102.126877964288,85.53782,0.8270467,-187.6647
0.4189424,0.86484087,-68.60948,-1.0,30841.818,,2.3514688,79.95759,0.17940938,8062.389981269836,144.33,109.602005,0.023514688,1.250663,[-1.065  0.988],301,0.86484087,-105.61901,0.0017940938,-108.62938,-102.689,-98.9757,,22.988283,100,0.009594871,0.95948714,82.474525,30100,0.004422971,6931807,-102.68900620013476,75.52248,0.44229713,-178.21149
0.4189424,0.8607651,-67.82995,-1.0,46695.66,,3.819339,72.6119,0.19245192,8072.490077257156,152.43,152.46439,0.03819339,1.3771847,[-1.023  0.981],302,0.8607651,-113.73782,0.0019245192,-116.07024,-108.7271,-105.120384,,25.589575,100,0.009413099,0.94131005,75.49518,30200,0.00536289,6947050,-108.72710097610951,111.567245,0.53628904,-220.29434
0.4189424,0.862399,-69.08,-1.0,42951.945,,7.7257104,15.489572,0.013202946,8082.248204231262,147.16,108.306305,0.077257104,6.4559565,[-1.059  0.972],303,0.862399,-101.637184,0.00013202945,-110.68464,-104.77176,-86.6134,,21.917238,100,0.0093100155,0.9310016,33.631832,30300,0.013078417,6961766,-104.77176105841994,72.61455,1.3078417,-177.3863
0.4189424,0.8632016,-59.83509,-1.0,23891.77,,3.5688775,67.70912,0.22399554,8091.548720836639,140.9,95.5274,0.035688773,1.476906,[-1.084  1.006],304,0.8632016,-102.514626,0.0022399554,-105.10032,-99.92156,-96.22099,,19.220036,100,0.009518435,0.95184356,67.09431,30400,0.0066658915,6975856,-99.92157090067863,55.44092,0.6665892,-155.36249
0.4189424,0.86359674,-59.129627,-1.0,36885.086,,8.659957,16.578093,0.013469322,8100.348487377167,142.98,125.40486,0.086599566,6.032057,[-1.098  0.991],305,0.86359674,-95.312164,0.00013469321,-107.42119,-101.27004,-80.20479,,22.327435,100,0.008075848,0.8075848,27.159037,30500,0.013225704,6990154,-101.27004114761948,83.26444,1.3225704,-184.53448
0.4189424,0.86897576,-68.00082,-1.0,35864.613,,8.175927,16.358772,0.01798857,8110.7823033332825,140.98,104.30346,0.08175927,6.1129284,[-1.088  1.023],306,0.86897576,-95.19043,0.0001798857,-105.19262,-99.44915,-80.99007,,21.451958,100,0.0084351525,0.8435152,28.034636,30600,0.0135147255,7004252,-99.44915297344328,72.855125,1.3514725,-172.30428
0.4189424,0.8652293,-58.542896,-1.0,17890.666,,10.299225,6.5024834,0.0005798381,8120.13321185112,140.91,93.7018,0.102992244,15.378739,[-0.971  1.005],307,0.8652293,-82.805725,5.798381e-06,-104.652985,-99.57816,-62.904434,,21.391075,100,0.006634115,0.66341156,22.200735,30700,0.012419012,7018343,-99.57816459551454,52.666523,1.2419014,-152.24469
0.4189424,0.8627262,-68.566925,-1.0,23963.12,,9.757219,9.866128,0.013189863,8129.8247311115265,132.79,83.65857,0.09757219,10.135689,[-0.925  1.041],308,0.8627262,-83.10254,0.00013189863,-99.03372,-93.95954,-66.94807,,18.527514,100,0.0077965073,0.7796508,27.358124,30800,0.012704293,7031622,-93.95954138696193,58.265953,1.2704294,-152.2255
0.4189424,0.8610858,-59.84072,-1.0,4586.5503,,2.6985834,6.2871466,0.0025115756,8139.798975944519,139.16,94.88526,0.026985833,15.905466,[-0.913  1.079],309,0.8610858,-58.86927,2.5115754e-05,-103.57756,-98.42003,-38.300175,,20.153654,100,0.0038839623,0.38839617,35.221554,30900,0.005267275,7045538,-98.42003349974752,56.305954,0.5267275,-154.72598
0.4189424,0.8594302,-58.504482,-1.0,17745.79,,4.0187025,8.54259,0.005048253,8149.331200361252,129.99,110.31308,0.040187024,11.706052,[-0.806  1.106],310,0.8594302,-72.24028,5.048253e-05,-97.88369,-92.256424,-52.98714,,21.019636,100,0.006257034,0.6257034,33.617897,31000,0.008792426,7058537,-92.2564332716167,76.561134,0.87924266,-168.81757
0.4189424,0.8613265,-48.64605,-1.0,28744.871,,1.7108057,94.34737,0.5213804,8158.113806724548,127.55,118.3332,0.017108057,1.059913,[-0.659  1.116],311,0.8613265,-95.08316,0.005213804,-95.66481,-90.09884,-89.352875,,19.999357,100,0.009975809,0.99758095,94.899704,31100,0.0023126744,7071292,-90.09884184405207,76.8804,0.23126744,-166.97925
0.4189424,0.8581668,-58.42612,-1.0,21556.281,,7.395958,8.431809,0.009207986,8165.198431253433,128.92,109.012054,0.073959574,11.859851,[-0.634  1.116],312,0.8581668,-79.40759,9.207986e-05,-97.24915,-91.66789,-60.186733,,22.047081,100,0.006723568,0.67235684,29.128185,31200,0.010487691,7084184,-91.66788583278657,75.77029,1.0487691,-167.43817
0.4189424,0.8615589,-58.664066,-1.0,20096.898,,7.034225,8.15287,0.007551823,8172.267510652542,133.27,119.41016,0.07034225,12.265619,[-0.671  1.077],313,0.8615589,-78.74277,7.551823e-05,-100.390594,-94.45479,-57.954197,,21.184135,100,0.006238489,0.623849,30.118406,31300,0.009502654,7097511,-94.45478750929236,83.61943,0.95026547,-178.07422
0.4189424,0.8561962,-59.87329,-1.0,20440.135,,8.910612,10.597846,0.003677647,8179.897099494934,131.28,105.5246,0.08910612,9.43588,[-0.516  1.062],314,0.8561962,-79.31958,3.677647e-05,-98.86608,-93.35281,-62.384003,,19.790314,100,0.0066062654,0.66062653,21.584366,31400,0.012591796,7110639,-93.3528185904026,72.04507,1.2591797,-165.39789
0.4189424,0.8609519,-60.41073,-1.0,22177.81,,2.554479,84.524025,0.26744384,8187.714153051376,132.61,90.03518,0.025544789,1.1830956,[-0.454  1.024],315,0.8609519,-95.610954,0.0026744383,-98.981125,-93.96626,-90.15628,,20.801783,100,0.009623375,0.9623375,85.15481,31500,0.0040180534,7123900,-93.9662619933486,56.47965,0.40180534,-150.4459
0.4189424,0.85914034,-61.289444,-1.0,18552.824,,4.137121,8.674877,0.0032392475,8196.14424443245,133.53,128.77449,0.04137121,11.527541,[-0.412  1.022],316,0.85914034,-76.32618,3.2392472e-05,-101.17591,-94.84045,-54.81586,,23.629042,100,0.005923284,0.5923285,40.468388,31600,0.0071842014,7137253,-94.84044836118818,95.22348,0.71842015,-190.06393
0.4189424,0.86460406,-61.104904,-1.0,25695.066,,5.18246,11.710635,0.0001500877,8203.820569992065,131.05,125.74089,0.051824596,8.539247,[-0.264  1.004],317,0.86460406,-81.91066,1.5008769e-06,-99.170044,-92.94186,-63.710644,,21.251572,100,0.0069133835,0.69133836,31.750496,31700,0.010135966,7150358,-92.94185475334525,93.90394,1.0135968,-186.8458
0.4189424,0.86356586,-59.178436,-1.0,13459.525,,3.9922247,9.340358,0.010543029,8211.762350320816,131.61,102.0083,0.039922245,10.706228,[-0.391  1.028],318,0.86356586,-72.384674,0.000105430285,-98.495125,-93.122246,-54.80437,,20.517471,100,0.006032761,0.6032761,36.76236,31800,0.00791229,7163519,-93.12223932281137,68.0645,0.791229,-161.18674
0.4189424,0.8651929,-59.726585,-1.0,16276.506,,4.777724,7.5505404,0.0017267527,8218.527885437012,133.42,110.17625,0.047777236,13.244085,[-0.348  1.065],319,0.8651929,-72.42391,1.7267526e-05,-100.69079,-95.02735,-51.813328,,24.160057,100,0.0058766324,0.58766323,31.68292,31900,0.0086293975,7176861,-95.02735534921288,74.87548,0.86293983,-169.90283
0.4189424,0.86238,-59.186256,-1.0,10225.402,,5.044987,5.5697513,0.0042261453,8226.130645275116,125.52,86.04296,0.05044987,17.954123,[-0.338  1.107],320,0.86238,-70.500854,4.2261454e-05,-93.30087,-88.45989,-49.988533,,19.67975,100,0.0057974285,0.57974285,29.132097,32000,0.009042204,7189413,-88.45989711135626,56.76932,0.90422046,-145.22922
0.4189424,0.85821503,-59.79374,-1.0,31061.422,,5.3835144,20.443922,0.013893372,8234.938117742538,126.66,110.746254,0.053835142,4.8914294,[-0.26   1.064],321,0.85821503,-91.06671,0.00013893373,-95.08366,-89.39899,-78.49418,,21.596716,100,0.008687336,0.8687335,37.538654,32100,0.01120606,7202079,-89.39898915231228,81.14101,1.120606,-170.54
0.4189424,0.8585182,-60.13047,-1.0,25644.018,,4.461063,10.577832,0.007733339,8242.09663105011,127.65,162.32928,0.044610627,9.4537325,[-0.326  1.096],322,0.8585182,-71.332146,7.733339e-05,-98.173904,-90.75858,-48.532303,,23.636873,100,0.0055046272,0.5504627,37.839603,32200,0.0070552356,7214844,-90.75858363375067,131.70116,0.70552355,-222.45975
0.4189424,0.8571931,-59.285675,-1.0,15865.792,,4.230303,13.59221,0.015859332,8249.280048131943,125.86,104.502975,0.042303026,7.3571553,[-0.482  1.106],323,0.8571931,-69.674904,0.00015859332,-94.921974,-89.46234,-54.86618,,19.928879,100,0.006401753,0.64017534,37.670933,32300,0.008234573,7227430,-89.46234979763626,74.3263,0.82345736,-163.78865
0.4189424,0.858505,-59.51416,-1.0,14979.869,,3.8999894,67.42517,0.18377858,8256.316194534302,123.29,71.12814,0.038999893,1.4831256,[-0.614  1.093],324,0.858505,-84.71462,0.0018377858,-91.3204,-86.96565,-79.411255,,16.393295,100,0.009051669,0.905167,72.49136,32400,0.0055759675,7239759,-86.96564819142222,43.67665,0.5575967,-130.6423
0.4189424,0.86350995,-58.49243,-1.0,10102.758,,5.364885,5.9318166,0.0026501657,8262.961298465729,131.83,96.40787,0.053648848,16.858242,[-0.673  1.103],325,0.86350995,-72.343994,2.6501657e-05,-98.52985,-93.366516,-51.143932,,21.311092,100,0.005491105,0.5491105,28.988726,32500,0.008594266,7252942,-93.36651082724333,61.53379,0.8594267,-154.9003
0.4189424,0.86406064,-58.981743,-1.0,17136.057,,6.0828266,6.7116375,0.004477803,8271.879843473434,135.18,99.47686,0.060828265,14.899493,[-0.776  1.073],326,0.86406064,-83.846954,4.477803e-05,-101.25639,-95.97444,-63.45869,,21.084988,100,0.0068378667,0.6837867,32.73768,32600,0.009801277,7266460,-95.97443881258368,62.484165,0.98012775,-158.4586
0.4189424,0.8527118,-59.595963,-1.0,25593.95,,6.6101103,9.504583,0.0028251763,8279.826850414276,130.51,115.934784,0.066101104,10.52124,[-0.612  1.067],327,0.8527118,-87.50512,2.8251763e-05,-98.242386,-92.39136,-68.52647,,21.076815,100,0.0074724946,0.7472494,34.18602,32700,0.01036813,7279511,-92.3913504935801,83.1394,1.036813,-175.53075
0.4189424,0.8620317,-59.23698,-1.0,23583.455,,6.58322,29.742779,0.012270391,8287.364161491394,127.59,114.399765,0.0658322,3.3621607,[-0.728  1.098],328,0.8620317,-80.55116,0.0001227039,-96.03308,-90.245186,-69.93837,,19.95944,100,0.007529621,0.75296205,31.655104,32800,0.011063798,7292270,-90.24519153967499,83.391556,1.1063797,-173.63675
0.4189424,0.86841,-59.46763,-1.0,12219.999,,8.8291445,7.8950286,0.0046781953,8294.664345502853,125.63,78.834984,0.088291444,12.666199,[-0.683  1.123],329,0.86841,-72.381836,4.6781952e-05,-92.90097,-88.290886,-55.974716,,16.98037,100,0.0064702695,0.6470271,24.530844,32900,0.011348827,7304833,-88.29089657887816,50.01172,1.1348827,-138.30261
0.4189424,0.8622201,-59.61389,-1.0,24194.05,,5.681882,9.357587,0.0037692464,8302.508815050125,124.81,117.03468,0.056818817,10.686516,[-0.55   1.095],330,0.8622201,-78.05006,3.769246e-05,-93.896736,-88.008446,-58.801113,,22.30646,100,0.0069498844,0.6949885,34.8378,33000,0.009504955,7317314,-88.00844650819897,88.64014,0.95049554,-176.64857
0.4189424,0.8632455,-49.314423,-1.0,28517.123,,8.4700775,19.320408,0.0125206215,8309.418148756027,127.48,103.22073,0.08470077,5.175874,[-0.707  1.104],331,0.8632455,-87.14152,0.0001252062,-95.36058,-90.27608,-75.57399,,21.589981,100,0.008850825,0.8850826,30.48917,33100,0.013364022,7330062,-90.27608167245984,62.25908,1.3364023,-152.53516
0.4189424,0.8660336,-51.238182,-1.0,9356.911,,5.5876703,6.783512,0.002612542,8317.021172761917,122.64,101.63714,0.055876702,14.741626,[-0.702  1.138],332,0.8660336,-63.74733,2.6125419e-05,-91.3322,-86.23637,-44.181927,,16.964167,100,0.0052359146,0.5235915,31.511469,33200,0.0077191098,7342326,-86.23636116415263,66.63896,0.771911,-152.87532
0.4189424,0.86869866,-51.294685,-1.0,8665.019,,4.860638,7.675473,0.002175286,8323.558684825897,120.87,91.125145,0.04860638,13.028513,[-0.606  1.17 ],333,0.86869866,-62.929752,2.175286e-05,-89.93841,-85.19107,-45.79426,,17.218493,100,0.0054702754,0.5470276,28.555012,33300,0.008652747,7354413,-85.19107911854982,57.22875,0.86527467,-142.41983
0.4189424,0.8608662,-49.799904,-1.0,12305.57,,5.471574,10.753255,0.014028644,8329.964712619781,119.94,86.1112,0.054715738,9.29951,[-0.604  1.212],334,0.8608662,-72.3131,0.00014028644,-88.917786,-84.38741,-58.497696,,17.599276,100,0.00698509,0.69850904,31.079714,33400,0.010401766,7366407,-84.38741250708699,51.523693,1.0401766,-135.9111
0.4189424,0.861881,-58.71006,-1.0,29231.094,,6.628261,16.019958,0.019850457,8337.156580924988,118.39,99.81426,0.06628261,6.2422137,[-0.689  1.248],335,0.861881,-82.822136,0.00019850457,-88.66537,-83.38123,-69.62001,,19.238226,100,0.008727805,0.87278044,36.386906,33500,0.0115399975,7378246,-83.38122583568097,75.1431,1.1539997,-158.52432
0.4189424,0.8589958,-49.620434,-1.0,16996.564,,4.8324976,8.846867,0.008983034,8344.608568191528,118.4,92.404434,0.048324976,11.303437,[-0.803  1.231],336,0.8589958,-77.1792,8.983033e-05,-88.57848,-83.844315,-61.26267,,17.455458,100,0.0076811425,0.7681143,34.20377,33600,0.010653428,7390086,-83.84432284101844,58.180546,1.0653428,-142.02487
0.4189424,0.86985064,-59.084953,-1.0,15718.639,,4.7492394,9.972713,0.007119253,8351.542801380157,119.33,90.12119,0.047492392,10.027361,[-0.733  1.266],337,0.86985064,-75.331215,7.1192524e-05,-88.441536,-83.467995,-59.582005,,18.124754,100,0.0069921333,0.6992134,31.510962,33700,0.010308358,7402019,-83.46799696460366,65.73815,1.0308357,-149.20615
0.4189424,0.86235857,-48.40014,-1.0,13149.572,,4.3323236,7.890306,0.008792995,8357.821784973145,117.94,105.238914,0.043323234,12.6737795,[-0.725  1.226],338,0.86235857,-63.184196,8.792994e-05,-88.4812,-83.3599,-44.952232,,19.424364,100,0.0059221988,0.59221995,35.58894,33800,0.007967201,7413813,-83.35990320891142,70.27915,0.7967202,-153.63905
0.4189424,0.8607495,-59.06035,-1.0,18564.836,,5.7978373,10.358553,0.009759946,8364.572009325027,120.23,102.45314,0.057978373,9.653858,[-0.786  1.268],339,0.8607495,-75.22834,9.7599455e-05,-89.67829,-84.29451,-58.500572,,18.551403,100,0.006868673,0.68686724,32.719273,33900,0.0098495465,7425836,-84.29451153635979,77.21898,0.9849547,-161.51349
0.4189424,0.85821474,-49.314285,-1.0,12804.306,,5.509132,8.685168,0.0030803443,8371.882442235947,120.28,118.75365,0.055091318,11.513882,[-0.715  1.23 ],340,0.85821474,-64.14023,3.0803443e-05,-90.394295,-84.79203,-45.13056,,20.185392,100,0.005417109,0.54171085,33.018986,34000,0.0077154543,7437864,-84.79203732401133,83.27589,0.77154547,-168.06793
0.4189424,0.87024915,-48.48409,-1.0,12435.651,,4.7098513,8.084774,0.0069646197,8379.369622707367,119.92,102.291275,0.04709851,12.36893,[-0.58   1.202],341,0.87024915,-69.82898,6.9646194e-05,-89.604774,-84.578926,-52.153336,,18.774988,100,0.006231667,0.6231667,34.994286,34100,0.008493396,7449856,-84.57892468899489,66.196434,0.84933966,-150.77536
0.4189424,0.85841805,-49.301067,-1.0,20872.023,,6.898407,11.8342285,0.0034358744,8387.123061180115,120.21,113.96283,0.06898407,8.450065,[-0.426  1.211],342,0.85841805,-74.4489,3.435874e-05,-90.03465,-84.59252,-58.62917,,19.332329,100,0.0069798,0.69798,28.660246,34200,0.011012066,7461877,-84.59252671435475,78.67138,1.1012067,-163.2639
0.4189424,0.8621166,-50.535324,-1.0,17009.678,,1.6635468,97.02022,0.6775497,8394.592584848404,118.26,79.07965,0.016635468,1.030713,[-0.364  1.173],343,0.8621166,-86.86905,0.006775497,-87.41502,-83.09453,-82.482704,,16.783112,100,0.009907208,0.9907208,96.21212,34300,0.001965779,7473703,-83.09453317835927,46.52044,0.19657792,-129.61497
0.4189424,0.86163193,-57.86529,-1.0,8400.858,,3.7903287,5.6325555,0.0019422756,8401.667663097382,123.53,82.72943,0.037903287,17.753931,[-0.368  1.168],344,0.86163193,-66.49924,1.9422756e-05,-92.057434,-87.37094,-46.752514,,19.297367,100,0.00554832,0.554832,38.276814,34400,0.007045595,7486056,-87.37093814730645,53.22379,0.70455956,-140.59473
0.4189424,0.8613745,-59.50598,-1.0,9442.422,,5.325803,8.250493,0.0067725806,8408.183396816254,122.06,100.86058,0.053258028,12.120488,[-0.542  1.182],345,0.8613745,-62.49004,6.772581e-05,-91.410095,-86.06455,-43.879772,,19.693562,100,0.0050919484,0.5091948,30.97356,34500,0.007601445,7498262,-86.06454952597618,74.30201,0.76014453,-160.36656
0.4189424,0.8668586,-59.181587,-1.0,5393.0933,,4.43762,4.8375273,0.012290506,8415.069889307022,125.88,74.44137,0.044376202,20.671719,[-0.572  1.142],346,0.8668586,-63.97519,0.00012290505,-93.21741,-88.7633,-43.724113,,18.162258,100,0.004933022,0.4933022,33.621956,34600,0.0069312844,7510850,-88.76330218717456,44.859653,0.69312847,-133.62296
0.4189424,0.85715544,-51.349045,-1.0,22234.426,,3.9129472,57.545124,0.11087857,8423.074338674545,120.82,110.073654,0.03912947,1.7377667,[-0.548  1.186],347,0.85715544,-77.170616,0.0011087857,-90.82546,-85.444695,-70.07747,,22.236397,100,0.008442992,0.84429914,59.702164,34700,0.0069365287,7522932,-85.4446988169849,75.978004,0.69365287,-161.4227
0.4189424,0.8634873,-60.270096,-1.0,21995.594,,4.8120747,9.180548,0.008136853,8430.339961767197,122.29,99.27121,0.048120745,10.892596,[-0.476  1.193],348,0.8634873,-78.85885,8.1368526e-05,-92.15506,-86.83703,-61.307213,,21.479612,100,0.0072826548,0.72826546,30.546858,34800,0.0109812645,7535161,-86.8370170301199,72.704285,1.0981264,-159.5413
0.4189424,0.856851,-49.410057,-1.0,9810.96,,7.4005566,7.4176955,0.0051689944,8436.352681159973,119.15,95.12098,0.07400557,13.481276,[-0.484  1.235],349,0.856851,-64.379875,5.168994e-05,-88.95282,-84.13512,-46.69079,,18.56548,100,0.0056941644,0.56941646,27.464258,34900,0.009253843,7547076,-84.13511864602566,60.39592,0.92538416,-144.53104
0.4189424,0.8635284,-51.07695,-1.0,20755.336,,12.483332,12.447945,0.004465994,8443.306962013245,118.14,87.87439,0.124833316,8.033455,[-0.397  1.269],350,0.8635284,-79.37925,4.4659937e-05,-87.986374,-83.35467,-66.25143,,18.181082,100,0.008187545,0.81875455,23.77224,35000,0.014661394,7558890,-83.35466049641371,55.59668,1.4661394,-138.95134
0.4189424,0.8574464,-49.947388,-1.0,20648.408,,7.1727457,9.551599,0.0116105955,8450.935104846954,116.65,113.76828,0.071727455,10.469452,[-0.379  1.229],351,0.8574464,-75.22966,0.000116105955,-87.80065,-82.34346,-57.57209,,18.200417,100,0.007160214,0.71602136,33.343994,35100,0.010123641,7570555,-82.34346378937363,81.3722,1.0123641,-163.71567
0.4189424,0.8597617,-50.67911,-1.0,17955.85,,8.681165,37.18918,0.048920475,8457.708087205887,115.88,78.99083,0.08681165,2.6889544,[-0.219  1.214],352,0.8597617,-81.037415,0.0004892047,-85.74772,-81.425385,-73.949646,,16.072788,100,0.009273966,0.9273967,40.561855,35200,0.011226365,7582143,-81.42537848457694,48.24456,1.1226367,-129.66994
0.4189424,0.8615225,-50.513626,-1.0,31097.656,,7.964824,13.26028,0.03497644,8464.76608657837,115.75,129.9146,0.07964824,7.541319,[-0.168  1.236],353,0.8615225,-76.9091,0.0003497644,-87.28925,-81.27498,-60.39303,,18.034805,100,0.007521449,0.752145,31.789793,35300,0.011017485,7593718,-81.27497876033186,99.15325,1.1017485,-180.42822
0.4189424,0.8635018,-51.0415,-1.0,21308.113,,10.103748,11.536811,0.008054644,8471.060473680496,114.74,85.58615,0.10103748,8.667907,[-0.157  1.197],354,0.8635018,-79.413086,8.054644e-05,-85.29283,-80.73858,-66.00476,,18.020247,100,0.008216729,0.8216729,27.098154,35400,0.013477158,7605192,-80.73858198910952,55.889072,1.347716,-136.62766
0.4189424,0.85225177,-60.62075,-1.0,12398.796,,3.8234563,6.541325,0.00014907146,8477.449032068253,115.94,91.58372,0.03823456,15.287422,[-0.136  1.236],355,0.85225177,-69.48125,1.4907146e-06,-86.6259,-81.552414,-49.64437,,16.569498,100,0.006216852,0.6216852,39.72196,35500,0.0076583424,7616786,-81.55241092279553,70.652054,0.7658343,-152.20447
0.4189424,0.85581535,-59.349617,-1.0,22521.508,,7.4291124,11.419455,0.0081770355,8483.128718852997,117.42,88.67498,0.074291125,8.756986,[-0.281  1.216],356,0.85581535,-76.55893,8.1770355e-05,-87.86333,-82.92918,-61.95768,,18.911062,100,0.007766754,0.77667546,26.46478,35600,0.012946522,7628528,-82.92917764022947,65.09542,1.2946523,-148.0246
0.4189424,0.8623109,-59.693542,-1.0,21810.576,,7.5900927,29.490833,0.039890304,8488.708516836166,116.68,78.90091,0.07590093,3.3908842,[-0.262  1.256],357,0.8623109,-80.19261,0.00039890304,-86.47505,-81.85524,-71.685524,,15.873571,100,0.009126594,0.91265947,39.03501,35700,0.011405697,7640196,-81.85523855417966,56.739212,1.1405696,-138.59445
0.4189424,0.8618414,-50.447823,-1.0,20342.941,,9.333817,30.078873,0.023632431,8494.881836414337,116.2,88.421715,0.09333816,3.3245926,[-0.194  1.229],358,0.8618414,-81.34439,0.00023632431,-86.25799,-81.629005,-72.90415,,17.137852,100,0.008869842,0.88698417,33.868523,35800,0.012394295,7651816,-81.62900559797883,57.240532,1.2394296,-138.86954
0.4189424,0.85878736,-50.69851,-1.0,29602.098,,9.741728,15.857096,0.016885463,8500.99185347557,118.42,111.200554,0.09741727,6.306325,[-0.1    1.207],359,0.85878736,-78.043144,0.00016885463,-89.24396,-83.84732,-64.4909,,19.408257,100,0.00786921,0.7869211,29.10089,35900,0.01228283,7663658,-83.84731672137976,78.05175,1.2282829,-161.89906
