Bound,ReturnStepMaxmin,EpRewMean,StdIW,EmpiricalD2,MaxIWNorm,EpThisIter,TimeElapsed,MinIW,MeanIWNorm,MeanIW,Iteration,OptimizationReturnMean,Weights,MeanEntropy,StdIWNorm,EpLenMean,InitialReturnStd,MaxIW,OptimizationReturnMax,InitialReturnMin,TimestepsSoFar,InitialReturnMax,J_sample_variance,ESSRenyi,VarianceInit,InitialBound,ReturnStepMax,EpisodesSoFar,InitialReturnMean,ESSClassic,OptimizationReturnMin,ReturnMeanIW,LearnableVariance,MinIWNorm
-106.78546,0.8680891,-101.85903522118926,0.49224102,1.2516972,0.03383785,100,5669.948952674866,0.29233733,0.009652304,0.96523046,351,183.95363,[ 0.363  0.931 -2.   ],-0.5819113,0.0049224095,141.75,43.175133,3.3837852,224.51237,-285.81268,6768992,-61.30031,89134.7,79.891525,-1,-111.38612,0.8680891,35100,-101.85903,79.36056,,-96.126625,True,0.0029233731
-109.5349,0.8578831,-111.1870698158443,1.0221359,4.88781,0.043428715,100,5681.516821861267,0.02019833,0.008584621,0.85846215,352,201.27667,[ 0.38   0.932 -2.001],-0.60530955,0.010221358,152.65,53.757168,4.3428717,249.79926,-312.46375,6784257,-62.664486,123773.25,20.459059,-1,-121.60252,0.8578831,35200,-111.18707,41.36215,,-86.50799,True,0.0002019833
-111.28559,0.8617797,-111.90056959718466,0.87622786,3.7763948,0.045895472,100,5693.641762256622,0.02976201,0.0076273303,0.762733,353,303.1441,[ 0.39   0.944 -2.024],-0.58751607,0.008762279,153.55,63.131935,4.589547,353.39758,-415.04468,6799612,-61.647102,183269.44,26.480282,-1,-125.73539,0.8617797,35300,-111.90057,43.108242,,-84.40045,True,0.00029762008
-110.4478,0.85976243,-100.21539706259966,0.8472203,2.7494729,0.04194042,100,5705.566194057465,0.078716606,0.00918103,0.9181031,354,316.24026,[ 0.393  0.933 -2.006],-0.57749265,0.008472203,138.98,52.54891,4.194042,354.94382,-416.45566,6813510,-61.51185,228283.98,36.37061,-1,-114.09725,0.85976243,35400,-100.2154,54.00882,,-87.42956,True,0.00078716606
-112.33987,0.8547139,-111.30149900704622,1.0439435,3.725577,0.0816005,100,5718.82159781456,0.020709744,0.008030724,0.8030723,355,276.37784,[ 0.402  0.923 -1.996],-0.58211595,0.010439435,153.25,58.49166,8.16005,325.73322,-387.67932,6828835,-61.94612,196644.36,26.841478,-1,-124.224144,0.8547139,35500,-111.30149,37.17698,,-87.3969,True,0.00020709743
-117.03759,0.8591577,-111.68481913790107,1.0068108,4.4262285,0.05099445,100,5730.380354881287,0.015833806,0.008552101,0.8552102,356,299.7304,[ 0.413  0.934 -2.001],-0.60134935,0.010068108,153.29,61.381393,5.099445,349.44617,-411.41522,6844164,-61.96907,237656.36,22.592598,-1,-125.39866,0.8591577,35600,-111.68482,41.911884,,-88.185585,True,0.00015833807
-87.967636,0.8559745,-96.4143039444089,0.8140365,6.372299,0.040229406,100,5741.626624345779,0.013274474,0.0068698246,0.6869825,357,173.70734,[ 0.417  0.946 -2.02 ],-0.61437994,0.008140365,135.35,31.33733,4.0229406,208.0091,-270.12164,6857699,-62.112556,58384.586,15.692923,-1,-105.418365,0.8559745,35700,-96.41431,41.5957,,-65.23833,True,0.00013274474
-101.28965,0.8623287,-105.09494893118739,1.1347947,6.6268315,0.06170002,100,5753.070603847504,0.018305345,0.008042364,0.80423653,358,155.8491,[ 0.367  0.949 -2.033],-0.61560076,0.011347946,145.94,42.11933,6.170002,198.12793,-260.94406,6872293,-62.816135,89058.875,15.090168,-1,-113.79308,0.8623287,35800,-105.09495,33.433853,,-78.89836,True,0.00018305345
-105.36544,0.8634905,-96.64242115035653,0.5802748,1.4565704,0.035547324,100,5762.856325149536,0.18475947,0.009071896,0.9071895,359,320.2252,[ 0.348  0.962 -2.035],-0.63674146,0.005802748,135.12,50.307274,3.5547323,365.42682,-416.8676,6885805,-51.440804,184310.44,68.65443,-1,-110.53801,0.8634905,35900,-96.642426,70.9653,,-88.59507,True,0.0018475946
-81.08278,0.8638927,-98.29556813120843,0.9450659,4.9828615,0.047895756,100,5773.090704917908,0.01447726,0.0069664507,0.696645,360,185.36613,[ 0.33   0.961 -2.056],-0.67328435,0.009450659,137.22,36.380077,4.7895756,222.3475,-283.6617,6899527,-61.314217,77728.43,20.06879,-1,-107.75095,0.8638927,36000,-98.29556,35.206894,,-59.976147,True,0.0001447726
-89.18843,0.8602886,-98.25776508644223,0.70967466,3.2754126,0.029482208,100,5783.8018708229065,0.010137082,0.007196216,0.71962166,361,307.38376,[ 0.338  0.971 -2.092],-0.73092157,0.0070967465,136.68,50.731945,2.948221,344.47495,-405.6415,6913195,-61.16657,138725.64,30.530504,-1,-111.779144,0.8602886,36100,-98.25777,50.695908,,-64.71729,True,0.00010137082
-94.89363,0.860905,-102.04745375812054,0.7068819,3.811494,0.0390794,100,5794.284025192261,0.03609814,0.007253244,0.7253244,362,279.89917,[ 0.357  0.97  -2.15 ],-0.71587455,0.0070688184,141.41,57.318733,3.9079401,320.27875,-381.94666,6927336,-61.667915,123752.91,26.236431,-1,-114.77901,0.860905,36200,-102.047455,51.287483,,-70.03775,True,0.00036098142
-104.67362,0.8619267,-115.45984731450677,0.63036823,5.532985,0.02760341,100,5805.168954610825,0.008768719,0.006529605,0.6529606,363,300.95004,[ 0.376  0.961 -2.135],-0.7100763,0.006303682,157.54,78.746,2.7603412,354.97375,-416.40988,6943090,-61.436142,116670.92,18.073425,-1,-129.34018,0.8619267,36300,-115.45985,51.7599,,-72.023895,True,8.7687185e-05
-119.96234,0.8579859,-120.73661119669676,0.84032094,4.3530135,0.060872275,100,5819.57683300972,0.04394261,0.0074578123,0.74578124,364,296.08304,[ 0.379  0.949 -2.129],-0.68970454,0.00840321,163.92,78.54858,6.087228,364.89902,-416.81964,6959482,-51.920624,171407.08,22.972591,-1,-134.6306,0.8579859,36400,-120.73661,44.06059,,-90.97409,True,0.0004394261
-113.71945,0.8610101,-107.53925618037582,0.4598503,1.2708644,0.026783058,100,5830.744540214539,0.18604007,0.009267711,0.9267712,365,288.33835,[ 0.397  0.94  -2.109],-0.69207186,0.004598503,148.79,57.66388,2.6783059,344.13095,-395.87762,6974361,-51.746685,157571.31,78.6866,-1,-120.735176,0.8610101,36500,-107.53926,80.24396,,-98.843346,True,0.0018604007
-100.05316,0.85661376,-105.93953703403473,0.6916081,1.7427746,0.037060317,100,5841.282312631607,0.0858517,0.008662673,0.86626726,366,309.37387,[ 0.383  0.943 -2.111],-0.7197279,0.006916081,146.17,64.05356,3.7060318,363.59305,-415.31342,6988978,-51.72038,185702.83,57.37977,-1,-119.783325,0.85661376,36600,-105.939545,61.072193,,-81.777405,True,0.00085851696
-115.382225,0.85920924,-108.25488155841828,0.88900757,2.8963003,0.03806727,100,5852.646718740463,0.074495606,0.008833911,0.8833912,367,306.4145,[ 0.383  0.937 -2.139],-0.72949857,0.008890076,149.27,59.680305,3.8067272,352.08102,-414.66937,7003905,-62.58835,218791.22,34.526806,-1,-122.077194,0.85920924,36700,-108.254875,49.68313,,-91.858696,True,0.000744956
-114.9108,0.86389494,-116.62257455244661,0.86594594,2.3378458,0.045082074,100,5864.3484308719635,0.041436493,0.009231288,0.9231287,368,296.83392,[ 0.386  0.928 -2.148],-0.7059592,0.008659459,159.42,71.82033,4.5082073,351.90115,-413.4565,7019847,-61.55535,229359.84,42.77442,-1,-130.40445,0.86389494,36800,-116.62258,53.192966,,-93.83827,True,0.0004143649
-125.10579,0.8610647,-116.92167977899312,0.66044027,1.6041903,0.03800995,100,5878.7022132873535,0.13631243,0.00955173,0.95517313,369,299.99075,[ 0.368  0.924 -2.125],-0.70770407,0.006604402,160.04,71.96679,3.800995,354.5222,-416.9124,7035851,-62.390217,209037.53,62.336742,-1,-130.81877,0.8610647,36900,-116.92168,67.65524,,-107.50421,True,0.0013631242
-112.94419,0.85955334,-109.02528256475925,0.9657255,2.8825185,0.07715435,100,5891.782063961029,0.04854012,0.008196534,0.81965333,370,307.80017,[ 0.384  0.928 -2.127],-0.7080357,0.009657254,149.07,75.26831,7.7154355,354.68243,-416.82544,7050758,-62.14302,219634.34,34.691883,-1,-122.91946,0.85955334,37000,-109.025276,41.872818,,-89.354675,True,0.0004854012
-99.22687,0.8664386,-114.45978154405951,0.80362797,3.6608374,0.03854452,100,5903.017295360565,0.004144234,0.0072061974,0.72061974,371,302.34476,[ 0.395  0.936 -2.127],-0.7608592,0.008036279,156.58,69.231964,3.8544521,355.71536,-416.80453,7066416,-61.08917,160607.92,27.316154,-1,-128.35327,0.8664386,37100,-114.45978,44.570255,,-72.64402,True,4.144234e-05
-100.7828,0.85615706,-105.60419432342053,0.6994905,3.1901984,0.042605013,100,5914.571725845337,0.021848612,0.0068973736,0.6897374,372,310.70764,[ 0.414  0.938 -2.18 ],-0.7989503,0.0069949045,145.49,60.597622,4.2605014,354.2036,-416.31183,7080965,-62.1082,131592.84,31.346012,-1,-119.481255,0.85615706,37200,-105.60419,49.29799,,-75.9968,True,0.00021848611
-114.05252,0.8660768,-113.13740534752607,0.3777732,1.1950792,0.02108932,100,5926.542057514191,0.13566819,0.00929704,0.92970395,373,303.7264,[ 0.392  0.934 -2.218],-0.7768349,0.003777732,155.08,71.97135,2.108932,354.52094,-416.8638,7096473,-62.342876,168198.47,83.67646,-1,-127.03286,0.8660768,37300,-113.13741,85.82883,,-98.862045,True,0.0013566818
-99.20072,0.85503674,-107.59217239454388,0.69668204,4.813194,0.044113006,100,5938.373059511185,0.026490185,0.0065524597,0.6552459,374,309.24667,[ 0.396  0.934 -2.196],-0.7619229,0.00696682,148.01,60.729042,4.4113007,365.13855,-416.83884,7111274,-51.700302,126434.375,20.776226,-1,-121.4868,0.85503674,37400,-107.59217,46.9379,,-68.71731,True,0.00026490184
-95.35156,0.861896,-101.20441389724613,0.792895,3.5417314,0.04504199,100,5949.3737642765045,0.035116486,0.0072897673,0.7289767,375,315.6128,[ 0.364  0.93  -2.181],-0.7610837,0.007928951,141.12,47.48027,4.504199,355.62277,-416.81723,7125386,-61.19445,165547.06,28.234777,-1,-115.09832,0.861896,37500,-101.20442,45.80741,,-69.20393,True,0.00035116487
-107.76583,0.8646947,-112.45597914204001,1.0183659,4.60688,0.056900945,100,5960.352913141251,0.009214655,0.007849524,0.7849524,376,304.27304,[ 0.398  0.931 -2.18 ],-0.7802128,0.0101836575,153.78,75.47356,5.6900945,364.8286,-416.729,7140764,-51.900394,229676.16,21.706663,-1,-126.34695,0.8646947,37600,-112.45598,37.269722,,-77.95075,True,9.214655e-05
-101.38382,0.8637019,-117.54513836234808,0.77681464,4.662686,0.04774746,100,5973.2460305690765,0.011143206,0.007180741,0.7180742,377,282.62866,[ 0.386  0.921 -2.199],-0.82354134,0.0077681467,160.24,74.686676,4.774746,348.0296,-400.1738,7156788,-52.14418,145269.78,21.446867,-1,-130.88426,0.8637019,37700,-117.545135,46.076633,,-72.58031,True,0.000111432055
-95.805374,0.8615669,-105.05985239192843,0.88353765,3.4539218,0.065263696,100,5985.165108680725,0.033259384,0.0069616926,0.69616926,378,311.79694,[ 0.357  0.919 -2.242],-0.8207158,0.008835376,145.1,65.510925,6.52637,355.27374,-416.85678,7171298,-61.58303,173934.84,28.952595,-1,-118.95508,0.8615669,37800,-105.059845,38.30359,,-69.98147,True,0.00033259383
-99.69684,0.8690511,-112.51502063468098,0.75367147,4.9795985,0.04051606,100,5997.891287088394,0.01270461,0.006752088,0.6752088,379,300.48682,[ 0.357  0.928 -2.24 ],-0.8315003,0.007536714,154.08,57.6921,4.051606,351.09143,-413.00183,7186706,-61.910393,142289.56,20.08194,-1,-126.28175,0.8690511,37900,-112.51502,44.52531,,-68.97637,True,0.00012704609
-97.39623,0.8636569,-117.97600035846233,0.72066563,4.3664026,0.039282907,100,6011.383246183395,0.006130385,0.006858309,0.6858309,380,298.81622,[ 0.394  0.925 -2.25 ],-0.89082915,0.007206656,160.66,80.389946,3.9282906,355.09485,-416.79224,7202772,-61.697384,137637.48,22.902147,-1,-131.86908,0.8636569,38000,-117.976006,47.524815,,-68.36535,True,6.130385e-05
-109.284,0.86313313,-114.69414132520556,0.7899137,3.1806817,0.04739004,100,6023.790953874588,0.03016143,0.006940169,0.6940169,381,302.3209,[ 0.386  0.929 -2.31 ],-0.8855538,0.007899137,155.95,87.4945,4.739004,365.63702,-417.015,7218367,-51.378002,150465.38,31.4398,-1,-128.59464,0.86313313,38100,-114.69414,43.564518,,-84.493195,True,0.0003016143
-111.222305,0.8550161,-124.5635826921463,1.0372244,5.1081986,0.057841115,100,6037.035612821579,0.021615094,0.006590606,0.6590606,382,292.40323,[ 0.358  0.927 -2.304],-0.91309017,0.010372244,167.3,96.748215,5.7841115,355.33777,-416.9668,7235097,-61.62904,188028.08,19.576372,-1,-138.46246,0.8550161,38200,-124.563576,28.761904,,-79.80896,True,0.00021615093
-123.65264,0.8683858,-112.60571084797382,0.48104006,1.2274841,0.025728134,100,6050.083945512772,0.24411727,0.009661164,0.96611655,383,304.3559,[ 0.34   0.936 -2.332],-0.9223198,0.0048104003,154.1,83.72322,2.5728135,355.72333,-416.9616,7250507,-61.238266,194010.02,81.46745,-1,-126.504425,0.8683858,38300,-112.60571,80.13365,,-108.25399,True,0.0024411727
-122.862175,0.857109,-120.88070149749518,0.7367373,2.319569,0.044033688,100,6062.757755994797,0.035191733,0.008034112,0.8034113,384,296.0882,[ 0.346  0.933 -2.341],-0.91318643,0.0073673725,162.46,98.915375,4.403369,355.4729,-416.9689,7266753,-61.496002,174958.27,43.111454,-1,-134.77966,0.857109,38400,-120.88069,54.320972,,-101.69387,True,0.00035191732
-129.31462,0.86357284,-115.87085366085172,0.18968582,1.0393436,0.015356137,100,6073.0779757499695,0.5530725,0.0098757325,0.98757327,385,301.0174,[ 0.339  0.94  -2.332],-0.91058236,0.0018968581,157.76,82.06265,1.5356138,354.88492,-416.88824,7282529,-62.00332,181321.39,96.21457,-1,-129.76712,0.86357284,38500,-115.87086,96.442055,,-115.14761,True,0.005530725
-104.584435,0.8615862,-110.92676646187901,0.74706745,3.4879138,0.05120891,100,6084.160893917084,0.028523387,0.0079645775,0.79645777,386,305.94467,[ 0.344  0.941 -2.33 ],-0.87033975,0.0074706743,152.38,74.310295,5.120891,354.5081,-416.87143,7297767,-62.363342,170443.1,28.670433,-1,-124.82248,0.8615862,38600,-110.926765,53.196564,,-78.63286,True,0.00028523387
-124.39585,0.8629093,-118.39288643747568,0.73105925,3.0588062,0.03443833,100,6095.596892595291,0.03923458,0.008578195,0.8578197,387,298.6063,[ 0.328  0.945 -2.289],-0.8549757,0.0073105926,160.14,92.845116,3.443833,355.5186,-416.99918,7313781,-61.480602,193199.08,32.692493,-1,-132.29286,0.8629093,38700,-118.39289,57.927525,,-100.08557,True,0.00039234577
-108.96715,0.8627872,-127.23917302146555,0.84170675,6.196402,0.037003543,100,6107.207900047302,0.0012545543,0.0069132876,0.69132876,388,289.58994,[ 0.336  0.937 -2.274],-0.9139808,0.008417067,171.27,90.42664,3.7003546,355.72955,-416.8291,7330908,-61.09954,163742.48,16.138397,-1,-141.13347,0.8627872,38800,-127.23917,40.284313,,-74.380646,True,1.2545543e-05
-122.09963,0.8687196,-115.81414428874851,0.8600721,3.3859856,0.059119053,100,6118.578388929367,0.021406965,0.0083565675,0.8356568,389,301.14252,[ 0.32   0.934 -2.333],-0.8945878,0.008600721,157.5,86.54419,5.9119053,355.33557,-416.95667,7346658,-61.62108,206802.1,29.533499,-1,-129.71269,0.8687196,38900,-115.81414,48.560486,,-96.52483,True,0.00021406965
-104.562645,0.86325943,-101.29406599789858,0.8257864,2.0029356,0.068327926,100,6128.485521554947,0.11309256,0.008472099,0.84720993,390,315.7217,[ 0.334  0.94  -2.314],-0.88619065,0.008257864,140.37,64.561325,6.8327928,355.65848,-417.01578,7360695,-61.3573,198364.69,49.926716,-1,-115.194595,0.86325943,39000,-101.294075,51.280334,,-84.88991,True,0.0011309255
-115.76637,0.86597747,-118.28466505795717,0.89672583,3.540018,0.05920864,100,6140.094356536865,0.012517273,0.008016494,0.8016496,391,298.61652,[ 0.327  0.934 -2.305],-0.8876398,0.008967258,160.27,86.18731,5.920864,355.63922,-416.90118,7376722,-61.261948,209831.16,28.248444,-1,-132.18137,0.86597747,39100,-118.28467,44.41942,,-89.61981,True,0.00012517274
-101.72069,0.8646412,-109.8623235104978,0.6612107,3.6368842,0.034732427,100,6150.132692098618,0.012396722,0.006452086,0.64520866,392,307.03467,[ 0.325  0.943 -2.307],-0.9119097,0.006612107,150.59,67.734505,3.4732428,355.98187,-416.897,7391781,-60.91513,114957.195,27.496063,-1,-123.75889,0.8646412,39200,-109.86233,48.77531,,-75.21908,True,0.00012396721
-108.72367,0.8543174,-104.1593909280002,0.621687,1.6246698,0.033249583,100,6159.609041452408,0.14718431,0.009496766,0.9496767,393,312.7532,[ 0.296  0.941 -2.331],-0.9322103,0.00621687,143.88,62.954662,3.3249583,355.27515,-416.9126,7406169,-61.63745,204337.22,61.55097,-1,-118.05648,0.8543174,39300,-104.15939,70.0015,,-91.01009,True,0.0014718431
-106.23337,0.86242616,-113.99441575884819,0.9882178,3.6150515,0.07196733,100,6169.583822488785,0.028260024,0.008154026,0.8154027,394,302.95142,[ 0.288  0.937 -2.351],-0.9763958,0.009882177,155.23,79.85003,7.1967335,365.65604,-416.94583,7421692,-51.289787,234395.38,27.662123,-1,-127.89261,0.86242616,39400,-113.99441,40.505604,,-79.80833,True,0.00028260023
-131.07527,0.8676492,-129.74123756691813,1.0741911,2.6002471,0.070416726,100,6180.93487405777,0.040954858,0.00967832,0.9678321,395,287.3039,[ 0.265  0.937 -2.395],-0.9478809,0.010741911,173.41,104.17359,7.0416727,355.89304,-417.04514,7439033,-61.152107,296767.56,38.457882,-1,-143.64275,0.8676492,39500,-129.74123,44.80559,,-108.6587,True,0.00040954858
-92.284485,0.8625895,-102.79988546565176,0.824958,3.1166599,0.04841405,100,6190.451731920242,0.08504496,0.0073843724,0.7384372,396,313.63022,[ 0.265  0.932 -2.367],-0.9220595,0.008249579,142.21,53.782185,4.8414054,354.61023,-416.4301,7453254,-61.8199,176911.47,32.085632,-1,-116.680885,0.8625895,39600,-102.7999,44.482735,,-67.77887,True,0.00085044955
-117.628235,0.86461574,-118.73493384957314,0.8208656,1.9313775,0.04400644,100,6201.361090183258,0.03582263,0.010094461,1.0094463,397,298.3,[ 0.288  0.933 -2.341],-0.964522,0.008208656,160.01,88.46077,4.4006443,355.65683,-417.03494,7469255,-61.37812,258074.78,51.776516,-1,-132.6361,0.86461574,39700,-118.73493,60.19497,,-98.30923,True,0.0003582263
-111.71044,0.8644531,-118.49177519381047,0.71193755,3.5031762,0.043357905,100,6212.195067167282,0.033027012,0.0068476014,0.6847602,398,298.51706,[ 0.289  0.935 -2.383],-0.9889106,0.007119375,159.08,90.062874,4.3357906,355.42142,-417.00882,7485163,-61.58739,132871.52,28.545525,-1,-132.39206,0.8644531,39800,-118.491776,48.054913,,-85.69357,True,0.00033027012
-128.35583,0.86576,-118.46689962282777,0.37033457,1.1266245,0.024530584,100,6224.1109499931335,0.4594181,0.0098029,0.98028994,399,298.54672,[ 0.311  0.939 -2.408],-0.992555,0.0037033453,160.25,92.33438,2.4530585,355.07343,-417.0136,7501188,-61.94018,192174.7,88.76072,-1,-132.36736,0.86576,39900,-118.4669,87.51064,,-113.60153,True,0.0045941807
-136.94446,0.8685454,-144.0042532481253,0.715779,4.1859703,0.045769524,100,6237.908088445663,0.03054337,0.0070996042,0.70996046,400,272.9964,[ 0.317  0.937 -2.411],-0.9783731,0.0071577905,190.22,115.20957,4.5769525,355.1372,-417.00067,7520210,-61.86346,140105.36,23.889324,-1,-157.90427,0.8685454,40000,-144.00426,49.591908,,-108.5055,True,0.0003054337
-112.94183,0.8653178,-104.54956043347717,0.6947828,1.6202317,0.048053283,100,6247.341542005539,0.11979886,0.0093575595,0.93575597,401,312.41235,[ 0.291  0.934 -2.397],-0.9748548,0.006947828,144.41,67.874054,4.8053284,355.40903,-416.9619,7534651,-61.552887,211648.48,61.719566,-1,-118.44829,0.8653178,40100,-104.54956,64.46286,,-95.250374,True,0.0011979886
-129.52644,0.8611576,-126.79908071607352,0.8085331,2.633485,0.036685135,100,6257.48034453392,0.05751722,0.008813169,0.88131684,402,290.19727,[ 0.286  0.939 -2.394],-0.96722406,0.008085331,169.93,99.70139,3.6685135,356.54044,-416.99637,7551644,-60.455944,218475.19,37.972496,-1,-140.69896,0.8611576,40200,-126.79908,54.299133,,-106.969696,True,0.0005751722
-127.0904,0.8568232,-124.38851984038949,0.83726525,2.0470843,0.045130022,100,6266.87603354454,0.1183503,0.00882339,0.882339,403,292.6396,[ 0.298  0.933 -2.386],-0.9534314,0.008372652,167.09,100.56958,4.5130024,355.83395,-417.0281,7568353,-61.19416,221323.47,48.849964,-1,-138.28944,0.8568232,40300,-124.38852,52.61938,,-107.20145,True,0.001183503
-132.07164,0.8643776,-129.16194318711757,0.38002938,1.1955228,0.020795846,100,6276.513593196869,0.3149206,0.00929646,0.929646,404,287.80078,[ 0.281  0.937 -2.372],-0.97216827,0.0038002937,171.7,103.35743,2.0795846,355.3596,-416.9627,7585523,-61.60311,175216.27,83.64542,-1,-143.0607,0.8643776,40400,-129.16194,85.68183,,-116.87475,True,0.003149206
-116.41939,0.8563876,-108.60996263876558,0.78556925,2.6927469,0.042311303,100,6285.962995767593,0.025113601,0.0086038755,0.8603876,405,308.37335,[ 0.282  0.938 -2.391],-0.9716787,0.007855692,148.82,76.455986,4.2311306,365.55005,-416.9833,7600405,-51.43327,200571.11,37.1368,-1,-122.50941,0.8563876,40500,-108.60996,54.53621,,-93.61097,True,0.000251136
-111.91647,0.8607838,-116.93289073199034,0.7289472,3.7309911,0.05123677,100,6295.020513534546,0.022346709,0.006788072,0.6788072,406,300.0323,[ 0.279  0.945 -2.391],-0.97503626,0.007289472,158.31,79.28532,5.1236773,355.1784,-416.96518,7616236,-61.786774,134801.95,26.80253,-1,-130.83173,0.8607838,40600,-116.93289,46.44281,,-85.06979,True,0.00022346708
-105.002525,0.85197055,-105.77008671015501,0.81881964,2.353239,0.046817105,100,6304.435812473297,0.07766974,0.0083398335,0.8339835,407,311.22073,[ 0.289  0.937 -2.394],-0.986125,0.008188196,145.76,64.85493,4.6817107,355.83923,-416.99084,7630812,-61.151596,195207.75,42.49462,-1,-119.66978,0.85197055,40700,-105.77009,50.917385,,-83.680016,True,0.00077669736
-117.92271,0.8588602,-114.61458088517189,0.81145173,2.7771673,0.052226853,100,6314.288006544113,0.07009404,0.007928162,0.79281616,408,302.38132,[ 0.266  0.937 -2.405],-0.9790231,0.008114517,155.77,87.43788,5.2226853,355.77908,-416.9959,7646389,-61.216827,182372.55,36.00791,-1,-128.51443,0.8588602,40800,-114.61458,48.838535,,-94.75881,True,0.0007009404
-109.1261,0.8576826,-111.79025244697928,0.84762126,4.126704,0.04532847,100,6322.685652017593,0.0128499735,0.007223389,0.7223389,409,305.1496,[ 0.268  0.944 -2.398],-0.9756025,0.008476213,152.98,79.75761,4.5328474,365.83588,-416.93985,7661687,-51.103966,176055.86,24.232412,-1,-125.68825,0.8576826,40900,-111.79025,42.07052,,-80.8933,True,0.00012849973
-117.54326,0.8598944,-114.37861228853464,0.7798726,3.6171148,0.040906444,100,6332.199825763702,0.012939677,0.007895035,0.7895036,410,302.55066,[ 0.268  0.936 -2.395],-0.97133404,0.0077987257,155.35,85.234085,4.0906444,355.57693,-416.92926,7677222,-61.35233,180179.98,27.646343,-1,-128.27625,0.8598944,41000,-114.3786,50.61366,,-91.111725,True,0.00012939677
-116.27156,0.8573032,-127.46582124367356,0.5730841,1.7533194,0.03484611,100,6340.4366109371185,0.13450085,0.008562527,0.8562527,411,289.60513,[ 0.267  0.944 -2.39 ],-0.94034845,0.005730841,170.4,99.75064,3.484611,354.9537,-417.07095,7694262,-62.11724,168421.47,57.034676,-1,-141.36818,0.8573032,41100,-127.46582,69.062996,,-97.86302,True,0.0013450084
-130.11787,0.8696669,-121.90340506359935,0.64658564,1.5950803,0.037247937,100,6347.764895200729,0.15958357,0.009223977,0.9223977,412,295.10214,[ 0.273  0.941 -2.359],-0.93372095,0.0064658555,164.04,94.82012,3.724794,365.93475,-417.00552,7710666,-51.070755,201698.73,62.692772,-1,-135.80359,0.8696669,41200,-121.9034,67.05208,,-112.56243,True,0.0015958357
-102.785736,0.8583826,-125.79551929816604,0.62776124,4.393866,0.032600697,100,6354.954878807068,0.024291206,0.00622867,0.622867,413,291.2119,[ 0.278  0.936 -2.353],-0.901507,0.006277612,169.49,100.24229,3.2600698,365.6433,-417.00745,7727615,-51.36413,112972.54,22.759,-1,-139.69577,0.8583826,41300,-125.795525,49.60866,,-73.64866,True,0.00024291205
-104.85368,0.8562746,-101.98640859276057,0.697349,1.7488091,0.047017325,100,6361.325621604919,0.14995012,0.008947885,0.89478844,414,315.0216,[ 0.258  0.941 -2.32 ],-0.8756671,0.00697349,140.52,67.4931,4.7017326,365.46585,-417.00803,7741667,-51.542175,198916.28,57.18177,-1,-115.88667,0.8562746,41400,-101.986404,62.21308,,-86.47161,True,0.0014995012
-102.239494,0.8645741,-110.69003660976887,0.4004395,1.2977798,0.020365693,100,6368.015201807022,0.07948587,0.00808962,0.80896205,415,305.8546,[ 0.269  0.944 -2.295],-0.90433717,0.004004395,151.73,70.67711,2.0365694,354.90207,-416.54465,7756840,-61.642574,133632.89,77.05467,-1,-124.57485,0.8645741,41500,-110.69004,80.31942,,-86.42188,True,0.0007948587
-120.25355,0.85840034,-111.32887119114399,0.6737605,1.7287418,0.035508256,100,6374.7727773189545,0.0992561,0.009103947,0.9103947,416,305.13132,[ 0.266  0.945 -2.323],-0.9208419,0.0067376043,152.46,72.1739,3.5508258,365.4338,-416.4602,7772086,-51.026398,193650.34,57.84554,-1,-125.21088,0.85840034,41600,-111.32888,64.611534,,-102.00126,True,0.000992561
-143.43007,0.86103535,-132.57684735283254,0.46885264,1.2315816,0.031582903,100,6382.270378828049,0.27520412,0.009411914,0.9411915,417,284.34464,[ 0.262  0.95  -2.34 ],-0.9195164,0.004688526,176.45,97.55536,3.1582904,355.63965,-416.9215,7789731,-61.281876,184443.8,81.19641,-1,-146.47423,0.86103535,41700,-132.57684,80.11849,,-128.00722,True,0.0027520412
-111.47754,0.8656229,-106.77440536037088,0.76069564,1.7660823,0.04357626,100,6389.130916595459,0.1194008,0.008754567,0.87545675,418,310.1848,[ 0.249  0.95  -2.338],-0.91887873,0.007606956,146.86,73.866844,4.357626,365.9911,-416.9592,7804417,-50.968117,202121.64,56.6225,-1,-120.67305,0.8656229,41800,-106.77441,56.979755,,-93.00707,True,0.0011940079
-88.671585,0.8612475,-118.29666266843677,0.81955284,6.0023108,0.047766652,100,6396.601154327393,0.0025466168,0.0055342466,0.55342466,419,298.6523,[ 0.233  0.954 -2.338],-0.974406,0.008195528,159.48,93.911476,4.776665,365.11636,-416.94897,7820365,-51.832607,133791.1,16.66025,-1,-132.19496,0.8612475,41900,-118.29667,31.318596,,-54.621292,True,2.5466168e-05
-120.035774,0.8563752,-115.28610958442091,0.77908665,3.4253957,0.047017932,100,6403.671066761017,0.053034663,0.007818822,0.78188217,420,301.68417,[ 0.208  0.952 -2.393],-0.9757283,0.007790867,155.86,90.414246,4.701793,355.4352,-416.9703,7835951,-61.535084,179867.73,29.193707,-1,-129.18512,0.8563752,42000,-115.28611,50.17909,,-94.31173,True,0.00053034665
