EpLenMean,Bound,MeanEntropy,LearnableVariance,OptimizationReturnMean,OptimizationReturnMax,StdWReturnMean,DivergenceHarmonic,MeanD2-0,InitialReturnMin,MinBehavPdf,WReturnMean,MinIW,EmpiricalD2Arithmetic,ReturnStepMaxmin,InitialReturnMax,ESSRenyiHarmonic,InitialBound,EpisodesSoFar,MaxIW,OptimizationReturnMin,Weights,InitialReturnStd,MeanIW,Inner Iteration,Iteration,ReturnMeanIW,Penalization,EpThisIter,StdIW,EmpiricalD2Harmonic,ReturnStepMax,InitialReturnMean,Epsilon,TimeElapsed,EpRewMean,MinTargetPdf,VarianceInitializer,TimestepsSoFar,ESSRenyiArithmetic
89.08,-6.409202e+18,0.4189424,,22.444336,33.841576,,2.8186954e+34,1.0,-83.41527,-53.497185,561.38336,0.0017097004,1.0,0.8620918,-49.573692,100.0,-599.55505,33900,27075328000.0,,[-0.515  4.346],7.5917788,271331600.0,1,339,36037304000.0,True,100,2693905200.0,1.0,0.8620918,-60.970932,2.0,1381.8374605178833,-60.97093099832535,-53.497185,-1.0,3662019,100.0
84.4,-1823812600000000.0,0.4189424,,22.384323,30.499512,,3.4596396e+27,1.0,-80.384995,-61.136723,550.49457,0.3649748,1.0,0.86055017,-49.885483,100.0,-581.4987,34000,165486530.0,,[-0.737  4.462],7.031116,3544853.5,1,340,1118410800.0,True,100,19215144.0,1.0,0.86055017,-58.000668,2.0,1385.8281686306,-58.00066951930523,-61.136723,-1.0,3670459,100.0
86.22,-2.6936363e+17,0.4189424,,28.036856,46.992928,,1.3390302e+31,1.0,-87.029396,-58.844543,856.87836,0.06848968,1.0,0.86167854,-40.03647,100.0,-930.4819,34100,33122376.0,,[-0.771  4.582],8.415059,499415.7,1,341,362974940.0,True,100,3350986.5,1.0,0.86167854,-58.992542,2.0,1389.517029285431,-58.99254288047552,-58.844543,-1.0,3679081,100.0
85.62,-4.549755e+16,0.4189424,,17.92965,37.491467,,9.429503e+29,1.0,-76.53537,-57.76156,373.05087,0.015540605,1.0,0.8578105,-39.043903,100.0,-419.90045,34200,457456640.0,,[-0.781  4.707],7.181823,8951226.0,1,342,1005402050.0,True,100,55195652.0,1.0,0.8578105,-58.605724,2.0,1392.9580268859863,-58.60572082519531,-57.76156,-1.0,3687643,100.0
87.94,-5.492077e+16,0.4189424,,25.846138,46.417843,,5.8475708e+29,1.0,-85.78723,-62.935337,738.1002,0.1827029,1.0,0.8590715,-39.36939,100.0,-809.912,34300,3353279200.0,,[-0.764  4.831],8.371228,48796110.0,1,343,22900234000.0,True,100,347127330.0,1.0,0.8590715,-59.941093,2.0,1396.1717355251312,-59.941095782220366,-62.935337,-1.0,3696437,100.0
86.13,-45353013000000.0,0.4189424,,18.91797,37.7644,,9.1017136e+23,1.0,-77.62008,-57.15312,417.07056,0.26922232,1.0,0.86289823,-39.85568,100.0,-464.60406,34400,16828046.0,,[-0.753  4.955],7.692913,230025.78,1,344,62917084.0,True,100,1693698.4,1.0,0.86289823,-58.702103,2.0,1399.6656646728516,-58.70210758969188,-57.15312,-1.0,3705050,100.0
85.63,-17418273000000.0,0.4189424,,20.343573,39.174046,,1.1594671e+23,1.0,-79.01309,-56.189194,478.14313,0.21455108,1.0,0.8627405,-39.839046,100.0,-529.29083,34500,6049177.0,,[-0.698  4.843],8.017619,106962.22,1,345,10210772.0,True,100,639535.3,1.0,0.8627405,-58.66952,2.0,1402.8469724655151,-58.66952114596963,-56.189194,-1.0,3713613,100.0
85.46,-8.98054e+18,0.4189424,,27.303656,46.285492,,1.5814953e+34,1.0,-85.860306,-60.947376,807.5559,0.47122908,1.0,0.8624198,-39.574814,100.0,-878.96124,34600,3381978400.0,,[-0.752  4.956],7.878218,57772812.0,1,346,27056583000.0,True,100,409532900.0,1.0,0.8624198,-58.556652,2.0,1406.239200592041,-58.55665088534355,-60.947376,-1.0,3722159,100.0
86.27,-1.3773427e+18,0.4189424,,27.411924,35.98624,,1.018077e+33,1.0,-86.01431,-76.68855,801.1027,0.02737948,1.0,0.8562451,-50.028072,100.0,-844.2657,34700,17918788000.0,,[-0.729  5.078],7.049049,179872350.0,1,347,38550065000.0,True,100,1782833000.0,1.0,0.8562451,-58.602386,2.0,1409.9294703006744,-58.602387361675504,-76.68855,-1.0,3730786,100.0
88.7,-235554850000000.0,0.4189424,,21.661732,41.099445,,1.7501797e+25,1.0,-82.207886,-61.16154,537.39264,0.08277173,1.0,0.8603951,-41.10844,100.0,-593.69305,34800,3985500.8,,[-0.697  5.2  ],8.256035,106585.6,1,348,20165628.0,True,100,472789.84,1.0,0.8603951,-60.546158,2.0,1413.7625396251678,-60.54615671500564,-61.16154,-1.0,3739656,100.0
87.14,-136626430.0,0.4189424,,24.652407,44.25647,,4366228500000.0,1.0,-84.22781,-60.015587,658.682,0.066890106,1.0,0.86036944,-39.971344,100.0,-723.9633,34900,15920.845,,[-0.757  5.09 ],7.1372786,415.20105,1,349,204076.92,True,100,1735.4835,1.0,0.86036944,-59.5754,2.0,1417.2538635730743,-59.57540615484118,-60.015587,-1.0,3748370,100.0
85.52,-9.349816e+16,0.4189424,,15.996821,34.818512,,5.35313e+30,1.0,-74.53439,-54.173367,299.99808,0.04260756,1.0,0.85508144,-39.71588,100.0,-340.4044,35000,98014610.0,,[-0.663  5.008],6.640766,3764431.8,1,350,418188260.0,True,100,15463548.0,1.0,0.85508144,-58.537575,2.0,1420.7553217411041,-58.537571084797385,-54.173367,-1.0,3756922,100.0
83.9,-1.5612862e+19,0.4189424,,19.39466,36.852886,,1.1893824e+35,1.0,-76.75048,-67.211914,426.04926,0.0003798796,1.0,0.8582831,-39.897594,100.0,-471.31586,35100,5511230500.0,,[-0.684  4.885],7.0637393,89387950.0,1,351,17801239000.0,True,100,577607740.0,1.0,0.8582831,-57.35582,2.0,1424.3524651527405,-57.35582009494305,-67.211914,-1.0,3765312,100.0
86.43,-2246010400.0,0.4189424,,18.3417,37.56539,,2278219800000000.0,1.0,-77.34914,-53.7756,397.37555,0.2758771,1.0,0.86991024,-39.783745,100.0,-444.40936,35200,1457017.6,,[-1.184  4.874],7.8075347,16191.326,1,352,823831.7,True,100,145004.12,1.0,0.86991024,-59.007442,2.0,1428.034898519516,-59.0074362424016,-53.7756,-1.0,3773955,100.0
84.26,-13471286000000.0,0.4189424,,23.738625,42.037758,,5.2299005e+22,1.0,-81.32363,-54.215645,611.50134,0.005086341,1.0,0.86137116,-39.285873,100.0,-670.40027,35300,11474592.0,,[-1.424  4.946],6.9266915,175661.8,1,353,138138700.0,True,100,1165881.8,1.0,0.86137116,-57.585007,2.0,1431.40274310112,-57.585006802529094,-54.215645,-1.0,3782381,100.0
83.78,-2.1403845e+16,0.4189424,,18.210766,35.922817,,2.4759647e+29,1.0,-75.66988,-57.87583,398.51303,0.04489436,1.0,0.86088896,-39.747066,100.0,-441.52466,35400,449770400.0,,[-1.66   4.864],8.178086,8868418.0,1,354,1400840700.0,True,100,48693684.0,1.0,0.86088896,-57.45911,2.0,1435.0153517723083,-57.45911835119128,-57.87583,-1.0,3790759,100.0
86.47,-1548387700000000.0,0.4189424,,27.857315,47.522003,,4.2308035e+26,1.0,-87.120186,-58.843277,860.0866,0.103679694,1.0,0.8642613,-39.598183,100.0,-935.3563,35500,37880080.0,,[-1.666  4.739],9.168246,480445.2,1,355,148824030.0,True,100,3790702.5,1.0,0.8642613,-59.26287,2.0,1438.8766961097717,-59.26287259668112,-58.843277,-1.0,3799406,100.0
84.0,-1.6981991e+16,0.4189424,,17.684362,36.14309,,1.520963e+29,1.0,-75.26355,-64.93729,363.45175,0.20871297,1.0,0.85595053,-39.12046,100.0,-406.9922,35600,950603300.0,,[-1.603  4.848],7.121449,11055141.0,1,356,368735360.0,True,100,95101304.0,1.0,0.85595053,-57.579185,2.0,1442.729120016098,-57.57918647184968,-64.93729,-1.0,3807806,100.0
85.9,-1.08429006e+18,0.4189424,,27.653196,46.733078,,2.21838e+32,1.0,-86.63727,-64.38283,830.43024,0.04991867,1.0,0.8544607,-39.90419,100.0,-903.2199,35700,21440140.0,,[-1.624  4.971],8.107468,511930.53,1,357,262079360.0,True,100,2669312.5,1.0,0.8544607,-58.984066,2.0,1446.0997567176819,-58.984070995897056,-64.38283,-1.0,3816396,100.0
86.53,-4.220874e+16,0.4189424,,31.044195,41.766716,,5.268972e+29,1.0,-90.49282,-58.264427,1037.2546,0.061592437,1.0,0.861321,-48.726105,100.0,-1095.3983,35800,1883834200.0,,[-1.638  4.847],8.573951,20081428.0,1,358,1806582900.0,True,100,187400200.0,1.0,0.861321,-59.448627,2.0,1449.3887071609497,-59.44862586259842,-58.264427,-1.0,3825049,100.0
84.56,-1.6025769e+16,0.4189424,,22.961182,41.755814,,7.603479e+28,1.0,-81.09904,-57.67646,593.94446,0.016522517,1.0,0.86054826,-39.343224,100.0,-652.0574,35900,132211440.0,,[-1.649  4.971],8.168762,1679529.6,1,359,641400960.0,True,100,13196252.0,1.0,0.86054826,-58.13785,2.0,1452.89044713974,-58.13785665005445,-57.67646,-1.0,3833505,100.0
84.61,-1129596300000.0,0.4189424,,16.182894,34.36727,,8.232029e+20,1.0,-74.27191,-54.29615,313.23358,0.012452216,1.0,0.86751175,-39.90464,100.0,-352.5973,36000,539551.75,,[-1.64   5.096],7.16572,19027.934,1,360,2499432.2,True,100,76157.734,1.0,0.86751175,-58.08902,2.0,1456.5412516593933,-58.08901798307895,-54.29615,-1.0,3841966,100.0
85.07,-7522305000000000.0,0.4189424,,25.802998,45.04165,,1.2373337e+28,1.0,-84.0861,-55.8135,727.1618,0.26504236,1.0,0.8573457,-39.04445,100.0,-794.77765,36100,1088924500.0,,[-1.576  4.989],7.8337164,16964102.0,1,361,4387695000.0,True,100,117358970.0,1.0,0.8573457,-58.2831,2.0,1459.909306049347,-58.28309957042337,-55.8135,-1.0,3850473,100.0
86.19,-33243804000.0,0.4189424,,18.894472,28.561958,,1.4943067e+18,1.0,-77.75066,-53.394897,407.9826,0.028136108,1.0,0.86163783,-49.188705,100.0,-435.173,36200,537062.94,,[-1.546  4.867],7.1401334,17550.93,1,362,2764830.5,True,100,76927.12,1.0,0.86163783,-58.85619,2.0,1463.0699973106384,-58.856191215217116,-53.394897,-1.0,3859092,100.0
88.0,-14510104000.0,0.4189424,,19.58273,30.887089,,2.0817368e+17,1.0,-80.03763,-62.946495,434.19812,0.31095174,1.0,0.8603076,-49.15054,100.0,-465.9944,36300,106635.45,,[-1.624  4.965],7.121437,3515.4788,1,363,831283.9,True,100,13363.488,1.0,0.8603076,-60.4549,2.0,1466.3042666912079,-60.454899533987046,-62.946495,-1.0,3867892,100.0
87.79,-73891350000000.0,0.4189424,,31.514986,52.40976,,6.512997e+23,1.0,-91.80492,-57.2098,1057.764,0.04959732,1.0,0.8659136,-39.395157,100.0,-1149.3145,36400,235163.05,,[-1.712  4.877],8.03554,5482.67,1,364,5524266.0,True,100,30844.357,1.0,0.8659136,-60.289932,2.0,1469.5865199565887,-60.2899335244298,-57.2098,-1.0,3876671,100.0
84.84,-1.2332619e+18,0.4189424,,16.97531,35.641804,,8.482315e+32,1.0,-75.40359,-54.490005,346.3192,0.013243085,1.0,0.85912985,-39.761784,100.0,-388.6598,36500,5605028400.0,,[-1.475  4.797],7.6261425,56939484.0,1,365,1501328500.0,True,100,557629250.0,1.0,0.85912985,-58.428276,2.0,1472.4218084812164,-58.42827642574906,-54.490005,-1.0,3885155,100.0
86.91,-3.5159925e+17,0.4189424,,23.847374,43.392124,,3.1383018e+31,1.0,-83.0825,-55.505047,625.76746,0.034313932,1.0,0.8586091,-39.690372,100.0,-688.5231,36600,41915030.0,,[-1.474  4.922],7.554474,569546.3,1,366,269960600.0,True,100,4216555.0,1.0,0.8586091,-59.235126,2.0,1475.7593400478363,-59.235121593773364,-55.505047,-1.0,3893846,100.0
83.83,-2670162400000000.0,0.4189424,,20.43899,38.116978,,3.0397917e+27,1.0,-78.025696,-52.40295,478.7029,0.15281537,1.0,0.86884975,-39.90872,100.0,-527.1292,36700,131527304.0,,[-1.509  5.042],7.807093,1458667.6,1,367,500447800.0,True,100,13083924.0,1.0,0.86884975,-57.586708,2.0,1479.090128660202,-57.586708693504335,-52.40295,-1.0,3902229,100.0
88.01,-1.7583376e+17,0.4189424,,26.050373,46.15159,,6.133389e+30,1.0,-86.14402,-62.8984,752.7772,0.53393584,1.0,0.8590667,-39.99243,100.0,-823.76666,36800,631106560.0,,[-1.547  5.161],8.611351,7815881.0,1,368,4981128700.0,True,100,63017584.0,1.0,0.8590667,-60.093643,2.0,1482.6632761955261,-60.093648201823235,-62.8984,-1.0,3911030,100.0
86.08,-386193930000000.0,0.4189424,,21.132807,40.215286,,5.132023e+25,1.0,-79.76051,-56.215668,503.4278,0.22421719,1.0,0.85462266,-39.545227,100.0,-557.3319,36900,20663822.0,,[-1.528  5.285],7.5387197,269645.03,1,369,37029140.0,True,100,2061709.6,1.0,0.85462266,-58.62771,2.0,1486.1472191810608,-58.62770627036691,-56.215668,-1.0,3919638,100.0
85.73,-54226830000000.0,0.4189424,,23.792334,43.41671,,7.448041e+23,1.0,-82.65122,-58.933887,638.5065,0.09357323,1.0,0.86810005,-39.234512,100.0,-701.33203,37000,11081071.0,,[-1.579  5.399],8.510652,271141.56,1,370,77352070.0,True,100,1367842.6,1.0,0.86810005,-58.858887,2.0,1489.8838307857513,-58.858886558264494,-58.933887,-1.0,3928211,100.0
82.9,-1.3224382e+17,0.4189424,,15.3534975,32.983604,,1.3298443e+31,1.0,-72.122025,-55.269073,283.20398,0.11704789,1.0,0.85427976,-39.13842,100.0,-319.46292,37100,501847000.0,,[-1.641  5.29 ],6.890145,7038405.0,1,371,967115000.0,True,100,51239268.0,1.0,0.85427976,-56.768524,2.0,1493.2938070297241,-56.768527395129205,-55.269073,-1.0,3936501,100.0
83.67,-2.9381435e+16,0.4189424,,17.537329,35.01984,,5.165733e+29,1.0,-74.90599,-59.761898,356.8198,0.18118984,1.0,0.85999894,-39.88615,100.0,-397.69568,37200,115686100.0,,[-1.638  5.165],7.018683,1779724.8,1,372,420368800.0,True,100,11757802.0,1.0,0.85999894,-57.368668,2.0,1497.0351057052612,-57.36866263359785,-59.761898,-1.0,3944868,100.0
87.02,-2.900582e+16,0.4189424,,21.099276,40.650036,,2.773122e+29,1.0,-80.579056,-63.971733,501.15778,0.033187356,1.0,0.8678553,-39.92902,100.0,-556.23096,37300,14356392.0,,[-1.627  5.29 ],7.48187,310175.88,1,373,184617580.0,True,100,1594438.5,1.0,0.8678553,-59.479774,2.0,1500.8121085166931,-59.4797812359035,-63.971733,-1.0,3953570,100.0
86.06,-1.539642e+17,0.4189424,,24.714357,44.06869,,5.6566763e+30,1.0,-83.52322,-67.24066,679.296,0.0058999886,1.0,0.86169535,-39.454525,100.0,-744.0183,37400,110537620.0,,[-1.649  5.413],8.276261,1759021.9,1,374,282775870.0,True,100,11454626.0,1.0,0.86169535,-58.808857,2.0,1504.8058359622955,-58.808856487423185,-67.24066,-1.0,3962176,100.0
86.87,-2.9369553e+18,0.4189424,,23.135187,42.333935,,2.4170332e+33,1.0,-82.63242,-57.70214,600.5862,0.3420678,1.0,0.85140157,-40.29849,100.0,-660.31665,37500,3156201000.0,,[-1.673  5.29 ],8.083889,32135720.0,1,375,360423360.0,True,100,313992860.0,1.0,0.85140157,-59.49723,2.0,1508.027851819992,-59.49723455861211,-57.70214,-1.0,3970863,100.0
84.13,-4.8563212e+17,0.4189424,,17.316689,25.716927,,4.8526735e+32,1.0,-74.83106,-60.753586,339.7348,0.020363862,1.0,0.86353123,-49.114136,100.0,-361.77676,37600,513273900.0,,[-1.658  5.414],6.314043,6415031.0,1,376,1588217000.0,True,100,51649796.0,1.0,0.86353123,-57.514374,2.0,1511.6130640506744,-57.514374686330555,-60.753586,-1.0,3979276,100.0
87.09,-8.063142e+17,0.4189424,,20.080015,40.05706,,2.2726618e+32,1.0,-79.519325,-58.482956,461.85486,0.15765664,1.0,0.8582353,-39.462265,100.0,-515.32935,37700,160993330.0,,[-1.659  5.289],7.6581845,3726313.0,1,377,1291907200.0,True,100,21115214.0,1.0,0.8582353,-59.439312,2.0,1514.9276595115662,-59.43930902212858,-58.482956,-1.0,3987985,100.0
85.55,-950857000000000.0,0.4189424,,23.038956,32.833656,,7.001578e+26,1.0,-81.999626,-58.790413,594.65295,0.07052051,1.0,0.86636436,-49.16597,100.0,-630.58344,37800,1261992.8,,[-1.65   5.165],7.9912157,34911.19,1,378,10347457.0,True,100,153036.22,1.0,0.86636436,-58.960674,2.0,1518.167716741562,-58.96067171394825,-58.790413,-1.0,3996540,100.0
85.42,-4.99254e+16,0.4189424,,24.340683,42.95514,,6.589072e+29,1.0,-83.04199,-57.771755,665.69293,0.174494,1.0,0.85883594,-40.086853,100.0,-727.1898,37900,38480626000.0,,[-1.609  5.047],8.557106,400617760.0,1,379,47110402000.0,True,100,3828752100.0,1.0,0.85883594,-58.701313,2.0,1521.7032871246338,-58.70130879163742,-57.771755,-1.0,4005082,100.0
85.44,-999644000000000.0,0.4189424,,22.592005,41.59219,,3.005287e+26,1.0,-80.886055,-72.3706,572.39795,0.1557444,1.0,0.8701341,-39.293865,100.0,-630.0529,38000,135176460.0,,[-1.599  5.171],7.873963,1769520.5,1,380,110428024.0,True,100,13548595.0,1.0,0.8701341,-58.294052,2.0,1525.258496761322,-58.294050886482,-72.3706,-1.0,4013626,100.0
86.6,-54219384.0,0.4189424,,25.143974,43.97587,,686466800000.0,1.0,-84.13573,-56.86177,699.00757,0.016741658,1.0,0.8613954,-40.15986,100.0,-763.4628,38100,387186.25,,[-1.56   5.052],8.172402,5639.8936,1,381,810027.6,True,100,40247.33,1.0,0.8613954,-58.991753,2.0,1528.7481050491333,-58.99175265967846,-56.86177,-1.0,4022286,100.0
86.2,-459613.84,0.4189424,,22.985395,42.53235,,49613230.0,1.0,-81.8362,-63.352913,583.42145,0.057070702,1.0,0.8681047,-39.30385,100.0,-643.71436,38200,7670.8506,,[-1.312  5.083],7.4224687,171.40666,1,382,34880.598,True,100,987.6888,1.0,0.8681047,-58.850807,2.0,1532.2072472572327,-58.85080274939537,-63.352913,-1.0,4030906,100.0
88.29,-2.0164612e+17,0.4189424,,16.201921,37.15837,,1.9195334e+31,1.0,-76.29875,-61.756176,317.22504,0.09930467,1.0,0.8615294,-39.14038,100.0,-363.24222,38300,5624562000.0,,[-1.319  5.021],7.3974824,57598132.0,1,383,2881983000.0,True,100,559529400.0,1.0,0.8615294,-60.096825,2.0,1535.8737013339996,-60.09682951927185,-61.756176,-1.0,4039735,100.0
86.13,-1.7353903e+18,0.4189424,,23.887947,42.879196,,8.017708e+32,1.0,-82.5167,-78.56091,630.9793,1.0960753,1.0,0.86304235,-39.637505,100.0,-692.259,38400,17574353000.0,,[-1.318  4.896],7.768222,231773820.0,1,384,9479490000.0,True,100,1798653800.0,1.0,0.86304235,-58.628754,2.0,1539.6140685081482,-58.628752831965684,-78.56091,-1.0,4048348,100.0
85.54,-2.8829794e+16,0.4189424,,20.146065,39.009895,,3.2301776e+29,1.0,-78.70685,-69.74634,464.97375,0.019379886,1.0,0.86876297,-39.696953,100.0,-515.6914,38500,1961973600.0,,[-1.335  4.772],7.6882896,21042676.0,1,385,477899620.0,True,100,195213230.0,1.0,0.86876297,-58.56078,2.0,1543.0832583904266,-58.560782310664656,-69.74634,-1.0,4056902,100.0
85.72,-3.7245417e+17,0.4189424,,18.521551,37.326817,,6.431382e+31,1.0,-77.33807,-54.869247,400.48212,0.14809905,1.0,0.85578537,-40.011257,100.0,-446.91974,38600,254021170.0,,[-1.366  4.651],7.5785418,3602832.8,1,386,769931260.0,True,100,25749226.0,1.0,0.85578537,-58.816525,2.0,1546.7474768161774,-58.816523139178756,-54.869247,-1.0,4065474,100.0
86.2,-5550843700000000.0,0.4189424,,15.690753,34.797318,,1.8913613e+28,1.0,-74.56688,-59.403526,296.7246,0.3993324,1.0,0.8637878,-39.76956,100.0,-337.08307,38700,113812370000.0,,[-1.369  4.776],7.108087,1138305500.0,1,387,18691099000.0,True,100,11324170000.0,1.0,0.8637878,-58.87612,2.0,1550.6659507751465,-58.876125708818435,-59.403526,-1.0,4074094,100.0
84.62,-2.0898368e+16,0.4189424,,22.828579,41.38147,,1.3404216e+29,1.0,-80.83058,-56.019627,579.1242,0.18121955,1.0,0.86055017,-39.449112,100.0,-636.2008,38800,13083887000.0,,[-1.403  4.896],7.614476,132305544.0,1,388,54557454000.0,True,100,1301727500.0,1.0,0.86055017,-58.002003,2.0,1553.9955432415009,-58.00200430840254,-56.019627,-1.0,4082556,100.0
88.7,-1.8064222e+17,0.4189424,,19.088455,39.812065,,1.1690207e+31,1.0,-79.39795,-69.40741,443.39847,0.40261796,1.0,0.86968464,-39.585884,100.0,-496.22592,38900,83771770.0,,[-1.38   4.773],8.889844,1232566.1,1,389,279354700.0,True,100,8393439.0,1.0,0.86968464,-60.309494,2.0,1557.643208026886,-60.30949276432395,-69.40741,-1.0,4091426,100.0
86.11,-4.589217e+18,0.4189424,,25.06098,44.800602,,4.7052668e+33,1.0,-84.18528,-60.740444,692.5145,0.3078277,1.0,0.858106,-39.384678,100.0,-759.40955,39000,180079890.0,,[-1.368  4.898],8.028811,2753112.8,1,390,679743360.0,True,100,19282662.0,1.0,0.858106,-59.124302,2.0,1561.1182026863098,-59.12429986298084,-60.740444,-1.0,4100037,100.0
88.06,-1.02551235e+17,0.4189424,,15.656155,26.082855,,2.0450491e+31,1.0,-75.973114,-66.93179,301.3912,0.03652713,1.0,0.8631072,-49.89026,100.0,-324.06586,39100,4371966500.0,,[-1.359  5.022],7.5017333,46807028.0,1,391,6990087700.0,True,100,435238530.0,1.0,0.8631072,-60.31696,2.0,1564.7966349124908,-60.31695844069123,-66.93179,-1.0,4108843,100.0
85.01,-476083.66,0.4189424,,26.9078,45.350243,,44144440.0,1.0,-85.06307,-58.525887,779.8067,0.01590841,1.0,0.8679934,-39.71283,100.0,-848.355,39200,981.23975,,[-1.361  4.897],7.468395,41.751102,1,392,20596.658,True,100,123.37878,1.0,0.8679934,-58.15527,2.0,1568.2533831596375,-58.155272209197285,-58.525887,-1.0,4117344,100.0
86.0,-5.507085e+16,0.4189424,,18.504444,28.233574,,4.2955595e+30,1.0,-77.21037,-56.11817,395.6336,0.010700588,1.0,0.8621893,-48.9768,100.0,-422.2014,39300,318277900000.0,,[-1.374  4.836],7.295145,3688448000.0,1,393,180823020000.0,True,100,31973487000.0,1.0,0.8621893,-58.70593,2.0,1572.0257165431976,-58.70592871904373,-56.11817,-1.0,4125944,100.0
84.36,-8610441000000000.0,0.4189424,,17.106482,35.367325,,4.26466e+28,1.0,-75.16084,-60.77905,348.67078,0.316803,1.0,0.8602556,-39.793518,100.0,-390.3612,39400,200961070.0,,[-1.354  4.96 ],7.48593,2748849.2,1,394,624911400.0,True,100,20401220.0,1.0,0.8602556,-58.054367,2.0,1576.0196797847748,-58.05436338663101,-60.77905,-1.0,4134380,100.0
86.44,-8.380998e+16,0.4189424,,24.587317,44.424408,,1.623108e+30,1.0,-83.6618,-63.546944,669.48315,0.13519597,1.0,0.859786,-39.23739,100.0,-735.261,39500,29387816.0,,[-1.336  4.836],8.058968,626995.3,1,395,95020920.0,True,100,3246910.8,1.0,0.859786,-59.07448,2.0,1579.2759230136871,-59.07447816744447,-63.546944,-1.0,4143024,100.0
86.06,-433231530000.0,0.4189424,,22.301968,41.509163,,5.6893754e+19,1.0,-81.2004,-56.39116,546.2595,0.004553874,1.0,0.8521384,-39.69124,100.0,-603.6863,39600,3730459.2,,[-1.364  4.958],6.9915433,45048.11,1,396,21019432.0,True,100,371627.8,1.0,0.8521384,-58.898426,2.0,1583.08926987648,-58.89843140810728,-56.39116,-1.0,4151630,100.0
86.9,-33056208.0,0.4189424,,26.401447,46.29212,,212280930000.0,1.0,-86.00167,-50.775093,776.0347,0.008320444,1.0,0.8623793,-39.70955,100.0,-847.458,39700,13697.324,,[-1.442  4.86 ],8.8881035,368.70218,1,397,144651.36,True,100,1574.6302,1.0,0.8623793,-59.600224,2.0,1586.2192749977112,-59.60022340744734,-50.775093,-1.0,4160320,100.0
87.97,-1.02268435e+18,0.4189424,,23.189243,44.066063,,2.496369e+32,1.0,-83.37013,-62.778145,609.6804,0.004372957,1.0,0.8592555,-39.30407,100.0,-674.4001,39800,3168839.2,,[-1.686  4.911],8.481711,69828.84,1,398,30221424.0,True,100,337214.16,1.0,0.8592555,-60.18089,2.0,1589.6605651378632,-60.18089015170932,-62.778145,-1.0,4169117,100.0
86.01,-7496278000.0,0.4189424,,26.364473,45.10431,,1.2213069e+16,1.0,-85.00364,-66.70476,771.7415,0.09944266,1.0,0.86316395,-39.89933,100.0,-839.5458,39900,641178.56,,[-1.727  5.029],8.755355,7902.9126,1,399,2043683.9,True,100,63912.684,1.0,0.86316395,-58.63917,2.0,1593.5712940692902,-58.639169867038724,-66.70476,-1.0,4177718,100.0
85.73,-7320405000000.0,0.4189424,,19.634035,29.43919,,6.420987e+22,1.0,-78.609634,-58.53799,439.10974,0.10155263,1.0,0.85920125,-49.170444,100.0,-467.9956,40000,13119201.0,,[-1.811  5.122],7.3221903,346915.97,1,400,62934240.0,True,100,1675978.8,1.0,0.85920125,-58.9756,2.0,1596.8357727527618,-58.975600232183936,-58.53799,-1.0,4186291,100.0
88.04,-2.0151637e+16,0.4189424,,25.859995,45.902767,,8.232044e+28,1.0,-86.09664,-68.62643,732.18823,0.060112886,1.0,0.86002636,-40.193874,100.0,-802.41644,40100,25398520.0,,[-1.575  5.204],7.965485,761367.7,1,401,535048480.0,True,100,3090962.5,1.0,0.86002636,-60.236645,2.0,1600.2716369628906,-60.236646806001666,-68.62643,-1.0,4195095,100.0
85.74,-6953793000000.0,0.4189424,,16.944986,36.19525,,2.5355809e+22,1.0,-75.52896,-54.386738,338.1768,0.005990248,1.0,0.8568326,-39.33371,100.0,-381.8398,40200,50024696.0,,[-1.6    5.326],7.1445255,765705.7,1,402,18027622.0,True,100,5413402.5,1.0,0.8568326,-58.583973,2.0,1603.4730036258698,-58.583975198715926,-54.386738,-1.0,4203669,100.0
87.19,-1.372741e+16,0.4189424,,19.170076,39.24324,,7.1508935e+28,1.0,-78.63414,-57.30699,419.03287,0.29045984,1.0,0.85877943,-39.3909,100.0,-470.3594,40300,61488250.0,,[-1.659  5.437],7.179209,678492.2,1,403,44308716.0,True,100,6118263.0,1.0,0.85877943,-59.464066,2.0,1606.8781933784485,-59.46406406342983,-57.30699,-1.0,4212388,100.0
84.67,-6.413811e+16,0.4189424,,19.286705,37.689278,,1.8348626e+30,1.0,-77.44872,-56.5217,432.33286,0.01247561,1.0,0.85926485,-39.759445,100.0,-479.67502,40400,3878492700.0,,[-1.692  5.316],7.768904,42777748.0,1,404,1517795500.0,True,100,385961120.0,1.0,0.85926485,-58.162018,2.0,1609.135500907898,-58.16201813966036,-56.5217,-1.0,4220855,100.0
84.14,-440599500000000.0,0.4189424,,17.976904,26.29087,,3.6568567e+26,1.0,-75.725525,-63.590275,367.83008,0.092452034,1.0,0.8524054,-49.434654,100.0,-390.8672,40500,686603260.0,,[-1.701  5.191],6.6828895,7670715.5,1,405,1349476900.0,True,100,68547530.0,1.0,0.8524054,-57.748623,2.0,1611.8690958023071,-57.74862039253116,-63.590275,-1.0,4229269,100.0
88.79,-2.6092583e+17,0.4189424,,35.587624,46.938095,,1.2623354e+31,1.0,-96.108765,-61.877335,1330.485,0.06359949,1.0,0.8544944,-49.17067,100.0,-1403.9143,40600,116597880.0,,[-1.752  5.077],8.000384,2902583.8,1,406,2362060800.0,True,100,14797226.0,1.0,0.8544944,-60.52115,2.0,1615.4583361148834,-60.52114402189851,-61.877335,-1.0,4238148,100.0
