VarianceInitializer,MinTargetPdf,EpThisIter,Epsilon,EpRewMean,LearnableVariance,OptimizationReturnMin,MeanD2-0,MaxIW,TimeElapsed,EpLenMean,OptimizationReturnMean,EmpiricalD2Arithmetic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,StdWReturnMean,InitialReturnMin,StdIW,ReturnMeanIW,InitialReturnStd,Weights,OptimizationReturnMax,WReturnMean,MinIW,InitialBound,ESSRenyiArithmetic,MinBehavPdf,EpisodesSoFar,ReturnStepMaxmin,Iteration,DivergenceHarmonic,MeanEntropy,Penalization,MeanIW,InitialReturnMean,Inner Iteration,ReturnStepMax,Bound,EmpiricalD2Harmonic
-1.0,-60.37464,100,2.0,-58.58018501162529,,,1.0,169382.88,4504.228801727295,85.55,23.35212,1.0,-39.808914,100.0,3941506,,-81.932304,16845.008,347031.72,7.552554,[-2.328  4.921],42.12339,602.36255,0.059080996,-661.5008,100.0,-60.37464,40700,0.8568256,407,825790560000.0,0.4189424,True,1873.5453,-58.580185,1,0.8568256,-54094790.0,1.0
-1.0,-56.808292,100,2.0,-59.50166502699256,,,1.0,319266050.0,4517.675241231918,86.61,27.194786,1.0,-48.549953,100.0,3950167,,-86.69645,31749396.0,955853060.0,8.049636,[-2.575  4.885],38.146496,804.3529,0.9355936,-852.8509,100.0,-56.808292,40800,0.8603538,408,1.5041417e+32,0.4189424,True,3491036.2,-59.50167,1,0.8603538,-5.948842e+17,1.0
-1.0,-52.737583,100,2.0,-58.933254365473985,,,1.0,11512912.0,4528.763613462448,85.72,25.322504,1.0,-39.920357,100.0,3958739,,-84.25576,1703971.9,205207780.0,7.096132,[-2.584  4.76 ],44.335403,691.58435,0.6832974,-757.0982,100.0,-52.737583,40900,0.8553599,409,7.7731784e+30,0.4189424,True,427039.53,-58.933258,1,0.8553599,-1.8267513e+17,1.0
-1.0,-65.55545,100,2.0,-59.75427764132619,,,1.0,10440301000.0,4537.880479812622,87.08,33.690636,1.0,-48.692062,100.0,3967447,,-93.444916,1038889600.0,67561010000.0,8.234961,[-2.577  4.636],44.752853,1202.8735,0.048280694,-1269.6278,100.0,-65.55545,41000,0.86450624,410,5.245228e+31,0.4189424,True,109989540.0,-59.754276,1,0.86450624,-4.8350666e+17,1.0
-1.0,-63.384842,100,2.0,-58.93886573061347,,,1.0,915258930000.0,4547.947805643082,85.71,17.744926,1.0,-49.004166,100.0,3976018,,-76.68379,91066450000.0,215506190000.0,7.6387634,[-2.57   4.511],27.679626,373.23312,0.20021106,-398.76932,100.0,-63.384842,41100,0.8515692,411,1.0674691e+30,0.4189424,True,9159240000.0,-58.93886,1,0.8515692,-2.6386415e+16,1.0
-1.0,-60.53945,100,2.0,-59.737949594557286,,,1.0,4117750000.0,4558.337564229965,87.41,22.573406,1.0,-48.645077,100.0,3984759,,-82.311356,410215330.0,1351648500.0,7.7186613,[-2.564  4.386],33.66628,569.13635,0.2236568,-606.9132,100.0,-60.53945,41200,0.8647202,412,1.2835422e+30,0.4189424,True,45794468.0,-59.73795,1,0.8647202,-4.2802983e+16,1.0
-1.0,-61.847076,100,2.0,-60.22654658123851,,,1.0,2232987.0,4569.751700639725,87.69,23.432777,1.0,-48.94967,100.0,3993528,,-83.659325,245304.4,11350851.0,8.651554,[-2.596  4.265],34.709656,623.94446,0.015421255,-664.0989,100.0,-61.847076,41300,0.8611152,413,1.8471816e+20,0.4189424,True,44921.453,-60.22655,1,0.8611152,-545812200000.0,1.0
-1.0,-58.434048,100,2.0,-61.214874342978,,,1.0,936279800.0,4583.358600854874,88.86,21.366362,1.0,-48.333908,100.0,4002414,,-82.58124,93508940.0,6063430700.0,8.431376,[-2.525  4.162],34.24733,527.6096,0.017554948,-566.70294,100.0,-58.434048,41400,0.8638136,414,1.4897399e+27,0.4189424,True,11101934.0,-61.214874,1,0.8638136,-1508999700000000.0,1.0
-1.0,-61.45217,100,2.0,-61.32678225710988,,,1.0,158774150000.0,4595.545943498611,89.43,25.654634,1.0,-48.468273,100.0,4011357,,-86.981415,15796666000.0,306635640000.0,9.037004,[-2.482  4.044],38.51314,739.8276,0.011665513,-789.2648,100.0,-61.45217,41500,0.8562598,415,9.943771e+33,0.4189424,True,1600770400.0,-61.326782,1,0.8562598,-4.930287e+18,1.0
-1.0,-53.29088,100,2.0,-60.61887311339378,,,1.0,439469.78,4606.880220890045,88.13,22.883753,1.0,-48.951973,100.0,4020170,,-83.502625,60207.938,5962399.0,8.629952,[-2.48   3.919],34.55065,598.14215,0.008483062,-637.93005,100.0,-53.29088,41600,0.85701305,416,7.572827e+21,0.4189424,True,15609.626,-60.618874,1,0.85701305,-3462749200000.0,1.0
-1.0,-55.60865,100,2.0,-59.68271817356348,,,1.0,245805980.0,4618.13868188858,86.65,22.231945,1.0,-48.758812,100.0,4028835,,-81.914665,24615354.0,387639330.0,8.098642,[-2.72   3.849],33.155853,559.8475,0.051706217,-596.489,100.0,-55.60865,41700,0.8679198,417,2.2797487e+36,0.4189424,True,3252059.2,-59.682716,1,0.8679198,-5.53277e+19,1.0
-1.0,-69.6767,100,2.0,-60.750450959056614,,,1.0,4280573700.0,4630.189590215683,88.54,21.948904,1.0,-48.609833,100.0,4037689,,-82.699356,425801150.0,24723335000.0,8.692708,[-2.708  3.973],34.089523,557.3176,0.2600092,-596.0516,100.0,-69.6767,41800,0.858195,418,5.5598764e+30,0.4189424,True,44769172.0,-60.750454,1,0.858195,-9.133838e+16,1.0
-1.0,-59.24948,100,2.0,-60.26440726667643,,,1.0,178185700.0,4641.7268607616425,87.93,25.813726,1.0,-48.39048,100.0,4046482,,-86.07813,18004636.0,952756740.0,8.936091,[-2.703  4.098],37.687653,746.2021,0.0049645375,-793.54395,100.0,-59.24948,41900,0.86439836,419,1.1383212e+35,0.4189424,True,2665501.2,-60.26441,1,0.86439836,-1.597384e+19,1.0
-1.0,-61.14851,100,2.0,-61.36384744465351,,,1.0,75592030.0,4655.149583101273,89.23,24.899693,1.0,-39.68222,100.0,4055405,,-86.26354,7523103.5,210860800.0,9.354874,[-2.662  4.216],46.58132,707.5085,0.35520342,-779.8291,100.0,-61.14851,42000,0.86950636,420,2.8060042e+28,0.4189424,True,844529.5,-61.363846,1,0.86950636,-1.2115645e+16,1.0
-1.0,-61.491646,100,2.0,-59.061866278648374,,,1.0,1405361500.0,4668.515522956848,86.58,26.37929,1.0,-48.551933,100.0,4064063,,-85.441154,139919120.0,9799266000.0,8.17615,[-2.589  4.318],36.88922,762.71625,0.024698056,-808.07166,100.0,-61.491646,42100,0.8556961,421,2.2059704e+29,0.4189424,True,15987214.0,-59.061867,1,0.8556961,-2.1304818e+16,1.0
-1.0,-62.310493,100,2.0,-61.690893409103154,,,1.0,52198340.0,4681.863129615784,89.81,19.906763,1.0,-48.273315,100.0,4073044,,-81.59766,6383585.0,116929970.0,8.030674,[-2.623  4.198],33.32434,460.77097,0.2162701,-497.78464,100.0,-62.310493,42200,0.8541198,422,5.857497e+30,0.4189424,True,978230.3,-61.690895,1,0.8541198,-8.958967e+16,1.0
-1.0,-66.77692,100,2.0,-61.19479092881083,,,1.0,822377400.0,4695.672549724579,89.03,32.357105,1.0,-48.741898,100.0,4081947,,-93.551895,83436376.0,11686835000.0,9.275072,[-2.565  4.309],44.809998,1133.0093,0.042967953,-1199.937,100.0,-66.77692,42300,0.8614032,423,2.2657518e+30,0.4189424,True,11809823.0,-61.19479,1,0.8614032,-1.0074762e+17,1.0
-1.0,-60.724316,100,2.0,-60.24514976263046,,,1.0,540.70685,4709.420686006546,88.18,23.12158,1.0,-48.12744,100.0,4090765,,-83.36673,69.95771,11962.4,8.672488,[-2.563  4.434],35.23929,609.81946,0.01739881,-651.20935,100.0,-60.724316,42400,0.86793756,424,70538850.0,0.4189424,True,28.103294,-60.24515,1,0.86793756,-359616.4,1.0
-1.0,-56.287926,100,2.0,-58.94926464945078,,,1.0,1401368000.0,4721.533495187759,85.71,24.103073,1.0,-48.541225,100.0,4099336,,-83.05234,153339550.0,6739850000.0,7.7867613,[-2.556  4.496],34.511112,641.5918,0.22890654,-681.28845,100.0,-56.287926,42500,0.86313283,425,6.4771253e+30,0.4189424,True,26623220.0,-58.949265,1,0.86313283,-1.0103872e+17,1.0
-1.0,-65.20825,100,2.0,-60.69260231986642,,,1.0,8887108000.0,4730.750763177872,88.79,22.484705,1.0,-49.03927,100.0,4108215,,-83.17731,884105660.0,15943722000.0,7.7054267,[-2.567  4.371],34.13804,564.9355,0.46607324,-603.7783,100.0,-65.20825,42600,0.8554667,426,5.153686e+32,0.4189424,True,91476660.0,-60.692604,1,0.8554667,-8.8189086e+17,1.0
-1.0,-54.62558,100,2.0,-59.32047501072287,,,1.0,6579006.0,4740.70777797699,86.15,23.289984,1.0,-49.058945,100.0,4116830,,-82.61046,811732.94,54982816.0,7.416345,[-2.554  4.496],33.551514,597.4255,0.04356725,-634.94653,100.0,-54.62558,42700,0.8590019,427,1.4573175e+30,0.4189424,True,205949.52,-59.320473,1,0.8590019,-4.5298114e+16,1.0
-1.0,-73.07004,100,2.0,-60.75861171990633,,,1.0,217619230.0,4751.378064393997,88.34,23.74474,1.0,-48.559784,100.0,4125664,,-84.50335,26214636.0,972737300.0,8.612309,[-2.593  4.377],35.943565,637.98444,0.0020076304,-681.0454,100.0,-73.07004,42800,0.85584223,428,3.2399363e+24,0.4189424,True,3752022.0,-60.75861,1,0.85584223,-77516610000000.0,1.0
-1.0,-53.83859,100,2.0,-60.35467914491892,,,1.0,304023520.0,4764.943755865097,88.1,21.875927,1.0,-48.48909,100.0,4134474,,-82.230606,33741660.0,1842934900.0,7.82492,[-2.65   4.488],33.741516,539.7855,0.15597449,-577.73224,100.0,-53.83859,42900,0.8640878,429,1.2093152e+28,0.4189424,True,5869483.5,-60.35468,1,0.8640878,-4173283400000000.0,1.0
-1.0,-55.520798,100,2.0,-58.36220369145274,,,1.0,58669816.0,4776.555168628693,84.65,28.39521,1.0,-48.686077,100.0,4142939,,-86.757416,7689260.0,796085700.0,8.349866,[-2.688  4.607],38.07134,876.0083,0.1572698,-924.3168,100.0,-55.520798,43000,0.8587388,430,1.3924828e+29,0.4189424,True,1491382.4,-58.362206,1,0.8587388,-1.8028933e+16,1.0
-1.0,-58.414185,100,2.0,-59.77692424222827,,,1.0,878279400.0,4791.678295135498,87.06,26.430344,1.0,-48.944168,100.0,4151645,,-86.20727,109344344.0,5639352000.0,7.668775,[-2.661  4.485],37.2631,757.37317,0.015803289,-803.6516,100.0,-58.414185,43100,0.8632808,431,2.9161044e+30,0.4189424,True,21230790.0,-59.776928,1,0.8632808,-7.903842e+16,1.0
-1.0,-71.33399,100,2.0,-59.72656704515219,,,1.0,18689.912,4801.435439109802,87.38,29.484438,1.0,-48.990143,100.0,4160383,,-89.211006,1994.9832,337980.2,8.101322,[-2.647  4.609],40.220863,934.9636,0.12359232,-988.8824,100.0,-71.33399,43200,0.8545075,432,1214425600000.0,0.4189424,True,422.5538,-59.726566,1,0.8545075,-59762680.0,1.0
-1.0,-60.333,100,2.0,-61.04360881283879,,,1.0,13743875.0,4814.22524023056,88.88,18.836609,1.0,-48.211853,100.0,4169271,,-79.88022,1398469.6,82934040.0,8.057415,[-2.895  4.578],31.668365,419.73978,0.08215643,-453.1663,100.0,-60.333,43300,0.8584242,433,6.905786e+26,0.4189424,True,249997.4,-61.04361,1,0.8584242,-878489600000000.0,1.0
-1.0,-54.020035,100,2.0,-59.80071698561311,,,1.0,1183309.5,4828.079949617386,86.87,16.467533,1.0,-48.88247,100.0,4177958,,-76.26825,119571.18,4257495.0,7.416904,[-2.948  4.465],27.38578,326.1901,0.123123154,-351.18716,100.0,-54.020035,43400,0.8637576,434,1.8377114e+17,0.4189424,True,17747.29,-59.800713,1,0.8637576,-10721119000.0,1.0
-1.0,-56.90201,100,2.0,-59.79183256745338,,,1.0,23988746.0,4840.285895347595,86.87,36.20913,1.0,-48.66845,100.0,4186645,,-96.00096,2420592.5,526982600.0,9.085597,[-2.861  4.554],47.33251,1393.649,0.24165362,-1468.3186,100.0,-56.90201,43500,0.8666539,435,6.2260773e+31,0.4189424,True,398614.38,-59.791824,1,0.8666539,-5.892575e+17,1.0
-1.0,-58.808918,100,2.0,-60.16064541250467,,,1.0,45227010.0,4852.485930919647,87.78,24.76993,1.0,-48.407036,100.0,4195423,,-84.93057,4498445.5,303081120.0,8.422575,[-2.869  4.679],36.523537,684.489,0.088182,-728.9486,100.0,-58.808918,43600,0.8525883,436,1.3100643e+24,0.4189424,True,484531.8,-60.16065,1,0.8525883,-50894784000000.0,1.0
-1.0,-59.818886,100,2.0,-58.833511935174464,,,1.0,85444870.0,4864.875044584274,85.62,18.969238,1.0,-39.206345,100.0,4203985,,-77.80275,8925046.0,231656110.0,6.8913193,[-2.803  4.573],38.596405,407.32224,0.45537394,-456.97418,100.0,-59.818886,43700,0.8646197,437,5.200847e+28,0.4189424,True,1442298.1,-58.83351,1,0.8646197,-1.1324251e+16,1.0
-1.0,-60.056793,100,2.0,-59.89839815407991,,,1.0,933740200.0,4877.604758501053,87.04,22.950678,1.0,-39.036156,100.0,4212689,,-82.849075,99657840.0,3464852500.0,9.133469,[-2.763  4.692],43.81292,610.1538,0.16466525,-674.13354,100.0,-60.056793,43800,0.85652745,438,9.294213e+32,0.4189424,True,15669565.0,-59.8984,1,0.85652745,-1.9506954e+18,1.0
-1.0,-65.256,100,2.0,-58.987086267322304,,,1.0,3087473.0,4890.095180511475,86.13,21.227789,1.0,-48.905556,100.0,4221302,,-80.214874,320216.03,12697134.0,7.572173,[-2.767  4.817],31.309319,507.95676,0.44169706,-540.6283,100.0,-65.256,43900,0.8570868,439,5.8476866e+25,0.4189424,True,61971.83,-58.987083,1,0.8570868,-249872270000000.0,1.0
-1.0,-61.194324,100,2.0,-58.50768456488848,,,1.0,627500860.0,4903.543065547943,85.18,24.987053,1.0,-39.284164,100.0,4229820,,-83.494736,62428504.0,1559370600.0,9.688591,[-2.717  4.702],44.21057,718.22144,0.40277925,-783.3684,100.0,-61.194324,44000,0.86948866,440,5.9082013e+28,0.4189424,True,6645701.0,-58.50768,1,0.86948866,-1.5836481e+16,1.0
-1.0,-63.82496,100,2.0,-58.170362522900106,,,1.0,286682100.0,4917.241270065308,84.94,24.284714,1.0,-39.885494,100.0,4238314,,-82.45508,41408420.0,1537176300.0,8.187909,[-2.666  4.816],42.569584,656.7893,0.2751204,-717.1893,100.0,-63.82496,44100,0.8576142,441,1.4040283e+31,0.4189424,True,7950820.5,-58.17036,1,0.8576142,-2.2634218e+17,1.0
-1.0,-58.517506,100,2.0,-59.00085086092353,,,1.0,19769222.0,4931.340755224228,86.22,24.732693,1.0,-39.802135,100.0,4246936,,-83.73354,2007953.9,2999086.2,8.318735,[-2.694  4.694],43.931408,680.9075,0.04749755,-745.2327,100.0,-58.517506,44200,0.85965127,442,2.4711015e+20,0.4189424,True,245791.58,-59.00085,1,0.85965127,-1011289700000.0,1.0
-1.0,-62.445343,100,2.0,-59.38027570784092,,,1.0,1165799.8,4944.3000745773315,86.24,18.294493,1.0,-38.989944,100.0,4255560,,-77.67477,158775.23,16427119.0,7.869879,[-2.772  4.792],38.684822,396.62338,0.04375562,-446.50223,100.0,-62.445343,44300,0.8561066,443,7.80489e+29,0.4189424,True,53969.92,-59.380272,1,0.8561066,-4.407003e+16,1.0
-1.0,-69.58162,100,2.0,-60.72139373883605,,,1.0,2867102.5,4954.9948387146,88.71,23.018383,1.0,-39.50576,100.0,4264431,,-83.73978,294753.16,19816114.0,8.126242,[-2.755  4.668],44.234016,595.8818,0.018862182,-661.0977,100.0,-69.58162,44400,0.8661754,444,7.1295222e+25,0.4189424,True,59619.41,-60.721397,1,0.8661754,-550708460000000.0,1.0
-1.0,-55.58775,100,2.0,-58.2564094299078,,,1.0,631406.56,4963.845413208008,84.84,22.75479,1.0,-48.856087,100.0,4272915,,-81.0112,66006.9,3870708.5,6.9669733,[-2.815  4.778],32.155113,566.3192,0.07327073,-600.7794,100.0,-55.58775,44500,0.86982715,445,1.3202909e+17,0.4189424,True,10009.307,-58.256413,1,0.86982715,-12527023000.0,1.0
-1.0,-57.615456,100,2.0,-59.15750326141715,,,1.0,97066.016,4973.4435024261475,86.09,28.326801,1.0,-48.517815,100.0,4281524,,-87.48431,11232.891,908258.8,8.617542,[-2.724  4.864],38.96649,876.6698,0.11717164,-927.2752,100.0,-57.615456,44600,0.8535837,446,8389234000000000.0,0.4189424,True,2507.852,-59.1575,1,0.8535837,-4636685000.0,1.0
-1.0,-58.112087,100,2.0,-59.25203506499529,,,1.0,11967883.0,4982.286706209183,86.44,25.588518,1.0,-49.08475,100.0,4290168,,-84.84055,1551670.5,154283520.0,7.715064,[-2.816  4.779],35.755802,714.29443,0.054462437,-756.9055,100.0,-58.112087,44700,0.86303437,447,2.4908171e+29,0.4189424,True,382458.8,-59.252037,1,0.86303437,-2.1268788e+16,1.0
-1.0,-54.450043,100,2.0,-58.611264656335116,,,1.0,534960.94,4991.208731412888,85.6,27.172356,1.0,-48.17502,100.0,4298728,,-85.78362,71361.99,8484515.0,8.505472,[-2.837  4.902],37.608604,810.68005,0.2569702,-857.82166,100.0,-54.450043,44800,0.86443233,448,9.4333496e+20,0.4189424,True,17411.137,-58.611263,1,0.86443233,-1448067100000.0,1.0
-1.0,-57.834007,100,2.0,-59.36680771306157,,,1.0,11165910000.0,5003.310689687729,86.59,28.901592,1.0,-48.650116,100.0,4307387,,-88.2684,1115005300.0,89099590000.0,8.544703,[-2.761  5.001],39.618286,908.3141,0.1888487,-960.6273,100.0,-57.834007,44900,0.8641571,449,3.102468e+30,0.4189424,True,128454480.0,-59.36681,1,0.8641571,-9.2156125e+16,1.0
-1.0,-62.240532,100,2.0,-58.422585414648054,,,1.0,50746220.0,5014.0308883190155,85.15,24.317503,1.0,-48.625763,100.0,4315902,,-82.74009,6274409.5,521843260.0,7.881127,[-2.751  4.877],34.114326,653.4531,0.10716362,-692.2415,100.0,-62.240532,45000,0.8692129,450,1.7484004e+30,0.4189424,True,1514510.2,-58.422585,1,0.8692129,-5.1294734e+16,1.0
-1.0,-59.943592,100,2.0,-58.367360780984164,,,1.0,844725.2,5027.8544380664825,85.07,22.85438,1.0,-38.498833,100.0,4324409,,-81.22174,108753.53,5216260.5,7.9425254,[-2.756  4.752],42.722908,585.4064,0.10925973,-646.24133,100.0,-59.943592,45100,0.85739523,451,2.6147394e+19,0.4189424,True,19865.564,-58.36736,1,0.85739523,-311115640000.0,1.0
-1.0,-60.29596,100,2.0,-58.55521657764912,,,1.0,56747155000.0,5040.743181228638,85.33,23.570522,1.0,-39.074753,100.0,4332942,,-82.12574,5646222000.0,317840160000.0,8.372309,[-2.667  4.84 ],43.050987,625.66516,0.3605989,-687.438,100.0,-60.29596,45200,0.86622924,452,9.205259e+31,0.4189424,True,567962800.0,-58.555214,1,0.86622924,-5.927386e+17,1.0
-1.0,-57.630363,100,2.0,-57.87701629638672,,,1.0,2519935500.0,5053.176228523254,83.74,22.531584,1.0,-48.97062,100.0,4341316,,-80.4086,251170060.0,12974578000.0,7.009172,[-2.623  4.957],31.43798,556.8008,0.4846691,-589.7405,100.0,-57.630363,45300,0.8665023,453,1.2334551e+33,0.4189424,True,27409966.0,-57.87701,1,0.8665023,-1.1570434e+18,1.0
-1.0,-59.73806,100,2.0,-59.33180411621928,,,1.0,250946830.0,5067.333145856857,86.9,23.381054,1.0,-39.930725,100.0,4350006,,-82.71286,28537574.0,762068540.0,7.6150174,[-2.595  4.835],42.782135,604.66223,0.43533713,-665.6663,100.0,-59.73806,45400,0.8636247,454,3.1402274e+33,0.4189424,True,4319548.0,-59.331806,1,0.8636247,-3.4188828e+18,1.0
-1.0,-61.71016,100,2.0,-58.9047667324543,,,1.0,140874780.0,5079.590260982513,85.77,24.204233,1.0,-38.55115,100.0,4358583,,-83.109,16846252.0,1469450500.0,7.9183397,[-2.573  4.712],44.55785,648.5451,0.015725233,-714.71826,100.0,-61.71016,45500,0.8623731,455,5.1224832e+33,0.4189424,True,3064365.5,-58.904766,1,0.8623731,-4.736608e+18,1.0
-1.0,-58.805626,100,2.0,-60.92381260663271,,,1.0,734638.3,5092.625618696213,88.78,22.915108,1.0,-39.529083,100.0,4367461,,-83.83892,98700.08,8676671.0,7.7651706,[-2.582  4.588],44.309837,585.4001,0.024560602,-650.83966,100.0,-58.805626,45600,0.86384165,456,3.4509933e+20,0.4189424,True,22483.42,-60.923813,1,0.86384165,-1215777900000.0,1.0
-1.0,-62.312855,100,2.0,-59.82603863820434,,,1.0,113229750.0,5104.728144645691,87.54,22.47373,1.0,-48.810074,100.0,4376215,,-82.29977,11577768.0,226376420.0,8.466554,[-2.342  4.657],33.489693,576.7509,0.031442743,-614.1315,100.0,-62.312855,45700,0.8611079,457,5.210882e+27,0.4189424,True,1598634.4,-59.82604,1,0.8611079,-2698713200000000.0,1.0
-1.0,-63.72351,100,2.0,-59.739264919310806,,,1.0,575.2655,5117.088415622711,87.06,39.51595,1.0,-38.99896,100.0,4384921,,-99.25522,68.86986,43026.605,8.499836,[-2.57   4.761],60.25626,1633.7577,0.03757437,-1754.7709,100.0,-63.72351,45800,0.85931337,458,96337200.0,0.4189424,True,27.46426,-59.73926,1,0.85931337,-1230927.2,1.0
-1.0,-58.23146,100,2.0,-59.37467703402042,,,1.0,58980836.0,5131.119168996811,86.51,20.78532,1.0,-39.542473,100.0,4393572,,-80.159996,6071925.0,146055950.0,8.214441,[-2.565  4.699],40.617523,499.50653,0.11410207,-554.49475,100.0,-58.23146,45900,0.8581334,459,1.8071509e+27,0.4189424,True,972519.2,-59.37468,1,0.8581334,-2337776000000000.0,1.0
-1.0,-57.831818,100,2.0,-59.623397170752284,,,1.0,717888.7,5143.531517744064,86.82,31.837517,1.0,-48.622337,100.0,4402254,,-91.460915,82256.41,5533706.5,8.683056,[-2.599  4.819],42.838577,1089.023,0.009237055,-1150.1855,100.0,-57.831818,46000,0.8648842,460,1.0294178e+16,0.4189424,True,15617.624,-59.623398,1,0.8648842,-6212003300.0,1.0
-1.0,-73.96471,100,2.0,-58.80624489724636,,,1.0,371402050.0,5154.659788370132,86.15,41.11783,1.0,-48.781837,100.0,4410869,,-99.92407,37030860.0,6843797500.0,8.253256,[-2.688  4.907],51.142235,1758.7919,0.057627466,-1845.9652,100.0,-73.96471,46100,0.86447024,461,1.8644118e+32,0.4189424,True,4545728.5,-58.806244,1,0.86447024,-1.1904441e+18,1.0
-1.0,-62.911377,100,2.0,-58.921871014982464,,,1.0,25113536.0,5168.25600361824,85.65,23.003399,1.0,-49.224895,100.0,4419434,,-81.92527,2594897.5,203893740.0,7.7111754,[-2.736  4.791],32.700375,588.6185,0.07657996,-624.25665,100.0,-62.911377,46200,0.86452794,462,3.4284828e+30,0.4189424,True,392970.4,-58.92187,1,0.86452794,-6.599867e+16,1.0
-1.0,-58.92491,100,2.0,-58.89584056317806,,,1.0,25918.693,5179.138630628586,85.9,24.91208,1.0,-48.842064,100.0,4428024,,-83.80792,2588.4692,91138.445,7.6729836,[-2.684  4.677],34.96586,679.4865,0.018863477,-720.2343,100.0,-58.92491,46300,0.86012566,463,838652200.0,0.4189424,True,383.1532,-58.89584,1,0.86012566,-1271345.2,1.0
-1.0,-66.34711,100,2.0,-59.16034117370844,,,1.0,1763861900.0,5189.049951791763,86.25,28.5109,1.0,-39.472645,100.0,4436649,,-87.67124,177716030.0,17780122000.0,8.738995,[-2.789  4.745],48.198597,889.24146,0.018474648,-966.6724,100.0,-66.34711,46400,0.85787326,464,5.7971072e+35,0.4189424,True,22477306.0,-59.160343,1,0.85787326,-5.8959424e+19,1.0
-1.0,-57.263893,100,2.0,-59.69072425231337,,,1.0,1060.6414,5199.341961145401,87.22,19.852123,1.0,-48.38945,100.0,4445371,,-79.54285,132.30453,14758.899,7.87811,[-2.772  4.869],31.153397,456.1714,0.025695534,-488.51935,100.0,-57.263893,46500,0.8656125,465,1134573200.0,0.4189424,True,45.224525,-59.690727,1,0.8656125,-1104456.0,1.0
-1.0,-58.49691,100,2.0,-57.60506488263607,,,1.0,118669180.0,5211.147466421127,83.84,24.02053,1.0,-48.314465,100.0,4453755,,-81.625595,12123144.0,195590270.0,8.073742,[-3.022  4.873],33.31113,642.17114,0.30738652,-679.1538,100.0,-58.49691,46600,0.8650268,466,3.312172e+35,0.4189424,True,1904974.5,-57.605064,1,0.8650268,-2.1286974e+19,1.0
-1.0,-57.189194,100,2.0,-59.75236970156431,,,1.0,3012548.0,5221.471037387848,87.27,21.829657,1.0,-48.410328,100.0,4462482,,-81.58202,299676.66,16393131.0,7.8408055,[-2.998  4.996],33.171696,538.01196,0.0057086134,-574.68665,100.0,-57.189194,46700,0.86335754,467,3829352300000000.0,0.4189424,True,32160.693,-59.752365,1,0.86335754,-2286136600.0,1.0
-1.0,-59.561157,100,2.0,-59.11799541279674,,,1.0,1264.5497,5233.993522882462,86.24,20.075533,1.0,-48.91066,100.0,4471106,,-79.19353,136.72499,10039.632,8.079888,[-3.094  4.916],30.282867,468.31155,0.109062344,-498.87625,100.0,-59.561157,46800,0.86566174,468,54573884.0,0.4189424,True,42.741783,-59.117996,1,0.86566174,-235861.06,1.0
-1.0,-62.764423,100,2.0,-58.471172267347576,,,1.0,405513000.0,5247.658823728561,84.97,18.854588,1.0,-48.841194,100.0,4479603,,-77.32576,48433064.0,362642530.0,7.9572496,[-3.1    4.978],28.484566,418.8133,0.02051724,-445.85556,100.0,-62.764423,46900,0.86123484,469,3.541125e+31,0.4189424,True,7054756.0,-58.471176,1,0.86123484,-1.6094172e+17,1.0
-1.0,-53.813057,100,2.0,-59.97936313480139,,,1.0,174475520.0,5261.2952880859375,87.69,14.979629,1.0,-48.404522,100.0,4488372,,-74.95899,23990680.0,660203500.0,6.841251,[-3.095  5.103],26.55447,271.19202,0.27187678,-294.69406,100.0,-53.813057,47000,0.86668897,470,1.0096497e+32,0.4189424,True,6958572.0,-59.97936,1,0.86668897,-2.3617797e+17,1.0
-1.0,-57.95101,100,2.0,-58.69811480298638,,,1.0,25086.018,5273.761742115021,85.61,14.085621,1.0,-48.24095,100.0,4496933,,-72.78374,4517.2197,188966.81,7.100291,[-3.096  5.228],24.542786,248.81886,0.0026030864,-268.8941,100.0,-57.95101,47100,0.8631952,471,257487520000000.0,0.4189424,True,1574.9664,-58.698116,1,0.8631952,-322373380.0,1.0
-1.0,-56.391514,100,2.0,-59.073336573392154,,,1.0,49749516.0,5285.00501203537,85.99,26.162363,1.0,-48.156815,100.0,4505532,,-85.2357,6038285.5,183629150.0,7.7499948,[-3.186  5.315],37.078888,744.5318,0.26099297,-790.3548,100.0,-56.391514,47200,0.8542254,472,1.8688538e+27,0.4189424,True,919837.5,-59.07334,1,0.8542254,-1981161400000000.0,1.0
-1.0,-67.53715,100,2.0,-59.472797263115645,,,1.0,4647.178,5296.344801425934,86.73,21.113691,1.0,-48.891327,100.0,4514205,,-80.58649,564.9726,71815.54,8.02341,[-3.142  5.432],31.69516,510.16296,0.028818063,-543.6448,100.0,-67.53715,47300,0.86530936,473,13455658000.0,0.4189424,True,160.12453,-59.472797,1,0.86530936,-3956154.5,1.0
-1.0,-63.46798,100,2.0,-58.96832040309906,,,1.0,56321570.0,5310.184483289719,86.35,19.876657,1.0,-48.406845,100.0,4522840,,-78.84498,5669025.5,262205420.0,7.5355787,[-3.033  5.493],30.438133,451.86646,0.08784425,-482.74493,100.0,-63.46798,47400,0.8618159,474,5.8113253e+31,0.4189424,True,811458.6,-58.96832,1,0.8618159,-2.3542489e+17,1.0
