InitialReturnMin,MaxIWNorm,InitialReturnStd,EpLenMean,TimestepsSoFar,J_sample_variance,MeanIW,StdIW,EpThisIter,ESSRenyi,Bound,OptimizationReturnMin,ESSClassic,ReturnMeanIW,EmpiricalD2,EpRewMean,InitialReturnMean,Iteration,InitialReturnMax,MeanIWNorm,TimeElapsed,MinIW,LearnableVariance,MaxIW,Weights,InitialBound,OptimizationReturnMean,VarianceInit,EpisodesSoFar,StdIWNorm,OptimizationReturnMax,ReturnStepMax,ReturnStepMaxmin,MeanEntropy,MinIWNorm
-102.06708,0.039921314,11.938053,99.53,5258836,3257.5508,0.50175595,0.6867339,100,5.531221,-48.94024,,34.803997,-34.474056,18.079191,-68.98082926183939,-68.98083,360,-50.28431,0.0050175595,7795.950176477432,0.0063760327,,3.9921315,[0.133 1.794],-72.383064,33.086246,-1.0,36000,0.006867339,51.78277,0.8614391,0.8614391,0.4189424,6.376032e-05
-106.049355,0.04916616,11.738593,100.19,5268855,7382.047,0.7601487,0.76967686,100,28.925951,-59.177086,,49.377197,-52.604397,3.4571033,-69.56400158986449,-69.564,361,-50.57351,0.0076014865,7810.642089366913,0.028889703,,4.9166164,[0.137 1.844],-73.09898,36.485355,-1.0,36100,0.0076967683,55.475845,0.85965914,0.85965914,0.4189424,0.00028889702
-101.15735,0.085976124,11.625553,98.86,5278741,7864.697,0.7752915,1.3649375,100,8.353476,-64.76221,,24.393051,-53.095657,11.9710655,-68.26924092054367,-68.26924,362,-50.3348,0.007752915,7827.362697124481,0.0021124994,,8.597612,[0.028 1.864],-71.64115,32.888107,-1.0,36200,0.013649375,50.822548,0.8633822,0.8633822,0.4189424,2.1124994e-05
-124.420006,0.06684792,14.274023,102.39,5288980,14530.035,0.7612733,1.176521,100,11.086267,-64.15919,,29.511923,-51.70325,9.020168,-71.02301421180367,-71.02301,363,-50.324356,0.007612733,7844.012884378433,0.0054884437,,6.684792,[0.005 1.82 ],-75.17034,53.396988,-1.0,36300,0.01176521,74.09565,0.86991453,0.86991453,0.4189424,5.4884436e-05
-121.29159,0.020847809,12.973139,99.38,5298918,14576.917,0.97127753,0.3756004,100,86.67639,-70.98169,,86.99112,-66.639,1.1537167,-68.8073476986587,-68.80735,364,-50.76832,0.009712775,7859.1929268836975,0.3332028,,2.084781,[0.118 1.846],-72.850395,52.48424,-1.0,36400,0.0037560035,70.52327,0.85969746,0.85969746,0.4189424,0.003332028
-107.14991,0.06821319,12.372567,100.82,5309000,6857.563,0.63113004,1.046846,100,4.603962,-59.071247,,26.657875,-42.425446,21.720423,-70.21527484223246,-70.21527,365,-50.48023,0.006311301,7875.254451990128,0.0030553965,,6.8213186,[0.076 1.845],-73.786934,36.934635,-1.0,36500,0.010468462,56.66968,0.8713014,0.8713014,0.4189424,3.0553965e-05
-106.55171,0.11455725,12.269415,100.77,5319077,12213.413,0.7989025,1.4647352,100,11.344901,-63.80463,,22.927994,-53.25982,8.814532,-69.40557360351086,-69.40558,366,-50.512314,0.007989025,7889.705725669861,0.00898378,,11.455726,[0.107 1.894],-72.9573,37.14614,-1.0,36600,0.014647351,56.0394,0.85940945,0.85940945,0.4189424,8.98378e-05
-108.78781,0.025201939,11.702389,99.39,5329016,11811.317,0.98419386,0.2770473,100,94.82407,-71.13503,,92.65778,-67.41112,1.0545845,-68.48599828630685,-68.486,367,-49.93883,0.009841938,7903.128851175308,0.5864765,,2.520194,[0.255 1.872],-72.11225,40.30181,-1.0,36700,0.002770473,58.84898,0.85685676,0.85685676,0.4189424,0.005864765
-103.581505,0.104331285,12.013861,101.13,5339129,8954.019,0.78440124,1.3603742,100,8.281147,-66.641045,,24.951721,-54.642853,12.075622,-69.69592255845666,-69.69592,368,-50.327995,0.007844012,7916.1779799461365,0.003927954,,10.433128,[0.262 1.879],-73.148636,33.885582,-1.0,36800,0.013603741,53.25351,0.8600776,0.8600776,0.4189424,3.927954e-05
-111.57027,0.0326603,12.476496,99.67,5349096,12694.171,0.964154,0.6657437,100,67.05151,-70.9497,,67.714714,-66.40795,1.4913907,-68.81723049163818,-68.81723,369,-40.790077,0.00964154,7932.387922525406,0.065855764,,3.2660303,[0.27  1.924],-72.53623,42.753033,-1.0,36900,0.0066574365,70.78019,0.8566899,0.8566899,0.4189424,0.00065855763
-132.32727,0.041719936,14.88902,96.8,5358776,10680.607,0.6453451,0.784798,100,10.758883,-54.78817,,40.340862,-41.34058,9.294644,-67.04078015953303,-67.04078,370,-40.992626,0.0064534503,7946.230580091476,0.007819044,,4.1719937,[0.241 1.942],-71.45168,65.28649,-1.0,37000,0.00784798,91.33464,0.8629384,0.8629384,0.4189424,7.8190445e-05
-111.88693,0.05688752,13.726035,98.16,5368592,6869.887,0.5992518,0.86335856,100,7.3474565,-51.774143,,32.51297,-38.015057,13.610152,-67.48712573885918,-67.48713,371,-50.182774,0.0059925183,7961.638170480728,0.0022293744,,5.688752,[0.333 1.903],-71.21669,44.399803,-1.0,37100,0.008633585,61.70416,0.860117,0.860117,0.4189424,2.2293743e-05
-114.1074,0.06164051,12.634694,99.66,5378558,8324.958,0.67874575,1.0736443,100,7.5196805,-60.26261,,28.554203,-46.392086,13.298437,-68.92241045355797,-68.92242,372,-50.94528,0.0067874575,7978.651253938675,0.0019216567,,6.164051,[0.462 1.867],-72.72599,45.184986,-1.0,37200,0.010736442,63.16212,0.8610334,0.8610334,0.4189424,1.9216566e-05
-116.140236,0.053484313,13.531116,100.89,5388647,11925.747,0.90249634,0.64008695,100,76.384056,-68.34519,,66.53262,-63.915634,1.3091737,-69.75473322734237,-69.75474,373,-50.2042,0.009024963,7996.085941553116,0.31879023,,5.3484316,[0.375 1.911],-73.626076,46.3855,-1.0,37300,0.006400869,65.936035,0.86557126,0.86557126,0.4189424,0.0031879023
-102.05477,0.067272455,12.187859,96.87,5398334,3697.319,0.54389864,0.80453914,100,5.847095,-51.01244,,31.367075,-36.944126,17.10251,-67.03138547599316,-67.03139,374,-50.685646,0.0054389862,8009.55833363533,0.00056077365,,6.727246,[0.416 1.898],-70.43321,35.023388,-1.0,37400,0.008045391,51.369125,0.85982704,0.85982704,0.4189424,5.6077365e-06
-100.16814,0.11056091,13.149009,101.56,5408490,12323.212,0.9020655,1.6002938,100,16.746777,-70.037575,,24.112698,-61.878468,5.971298,-70.33913262352347,-70.339134,375,-50.50273,0.0090206545,8025.696556806564,0.01724018,,11.056091,[0.573 1.866],-73.67807,29.829006,-1.0,37500,0.016002936,49.665405,0.85510945,0.85510945,0.4189424,0.0001724018
-123.69771,0.077448346,14.114913,102.02,5418692,13182.391,0.8631276,0.8682214,100,52.064674,-67.17833,,49.705788,-61.46395,1.920688,-70.74746935933828,-70.74747,376,-50.959137,0.008631277,8042.763087511063,0.085136935,,7.744835,[0.514 1.832],-74.870735,52.95024,-1.0,37600,0.008682214,72.73857,0.86459243,0.86459243,0.4189424,0.00085136935
-107.70785,0.050780337,13.100269,104.14,5429106,6984.709,0.68021643,0.9898384,100,6.62998,-61.848717,,32.07644,-47.905273,15.083002,-71.980534055084,-71.98053,377,-50.71759,0.0068021645,8062.988237142563,0.0037296775,,5.078034,[0.6   1.822],-75.57079,35.727314,-1.0,37700,0.009898384,56.990257,0.8648053,0.8648053,0.4189424,3.7296773e-05
-118.03988,0.055108685,13.987746,102.03,5439309,7092.0522,0.5780799,0.96477294,100,7.3755455,-54.865234,,26.417868,-40.377167,13.558319,-70.66213738813997,-70.66214,378,-51.459343,0.005780799,8080.788261413574,0.0026770332,,5.5108685,[0.582 1.776],-74.5968,47.377743,-1.0,37800,0.00964773,66.580536,0.86286724,0.86286724,0.4189424,2.677033e-05
-108.39343,0.0681621,13.275716,101.24,5449433,10047.808,0.85206294,1.0273145,100,39.05797,-64.86923,,40.7554,-59.087914,2.560297,-69.59471716880799,-69.59472,379,-50.75389,0.008520629,8097.51101064682,0.05331211,,6.81621,[0.577 1.729],-73.20783,38.798717,-1.0,37900,0.0102731455,57.63954,0.86690116,0.86690116,0.4189424,0.0005331211
-100.9178,0.092645414,12.163127,101.45,5459578,7198.84,0.73699397,1.2471533,100,6.3329587,-63.91877,,25.882622,-50.551483,15.790408,-70.02918322861194,-70.02918,380,-51.727158,0.0073699383,8114.989866256714,0.0032396335,,9.264542,[0.617 1.754],-73.393105,30.88862,-1.0,38000,0.0124715315,49.190643,0.8625696,0.8625696,0.4189424,3.2396336e-05
-110.722,0.049769185,13.240299,101.18,5469696,11088.926,0.83393776,0.97818893,100,31.622194,-62.52057,,42.089806,-55.957355,3.1623359,-69.93822648704052,-69.938225,381,-51.52106,0.008339377,8129.186608791351,0.03217357,,4.9769187,[0.599 1.802],-73.62895,40.783775,-1.0,38100,0.009781889,59.20094,0.8635576,0.8635576,0.4189424,0.0003217357
-120.06987,0.07953922,13.445386,103.59,5480055,16416.273,0.87423706,1.3158438,100,11.917415,-71.164444,,30.623857,-59.570747,8.391082,-70.72243421033025,-70.722435,382,-51.405464,0.008742372,8146.721293926239,0.011122841,,7.953922,[0.714 1.791],-74.72476,49.347435,-1.0,38200,0.013158438,68.664406,0.8624412,0.8624412,0.4189424,0.00011122841
-107.92092,0.05483321,13.581784,99.64,5490019,5219.3057,0.56924224,0.8817961,100,6.5585938,-54.189888,,29.415064,-40.143036,15.24717,-69.028434445858,-69.028435,383,-50.985863,0.005692422,8163.979954957962,0.0018651633,,5.483321,[0.708 1.832],-72.6258,38.892487,-1.0,38300,0.0088179605,56.93506,0.86330616,0.86330616,0.4189424,1.8651634e-05
-113.18201,0.031222671,13.963421,103.5,5500369,12117.014,0.94513816,0.4768595,100,83.74782,-71.5264,,79.70922,-67.40382,1.1940609,-71.40244205892085,-71.40244,384,-50.720818,0.009451382,8181.639572620392,0.21382792,,3.1222672,[0.735 1.879],-75.17518,41.779564,-1.0,38400,0.0047685946,62.46119,0.85169625,0.85169625,0.4189424,0.0021382791
-106.704704,0.08794704,13.781878,103.08,5510677,5860.313,0.6184115,1.0657196,100,5.3649683,-59.281734,,25.190031,-43.925713,18.639439,-71.1627566382289,-71.16275,385,-50.803192,0.006184114,8200.467773199081,0.005698181,,8.794704,[0.765 1.868],-74.71958,35.541946,-1.0,38500,0.010657195,55.901512,0.8560625,0.8560625,0.4189424,5.698181e-05
-107.36573,0.015016064,12.449689,104.35,5521112,11679.147,0.9940989,0.13968466,100,98.32327,-75.05598,,98.06383,-71.44673,1.0170532,-71.64157849371433,-71.64158,386,-52.14213,0.009940988,8215.726221561432,0.65555245,,1.5016065,[0.866 1.905],-75.220436,35.72415,-1.0,38600,0.0013968466,55.2236,0.858061,0.858061,0.4189424,0.006555524
-121.111206,0.09691911,12.489424,102.25,5531337,14361.431,0.77383614,1.3307269,100,16.110954,-63.496925,,25.270428,-53.439137,6.206957,-70.11725065901875,-70.11725,387,-51.015465,0.007738361,8228.882633924484,0.019624248,,9.691912,[0.869 1.909],-74.1543,50.993954,-1.0,38700,0.013307269,70.09574,0.856352,0.856352,0.4189424,0.00019624247
-116.15498,0.030678615,12.686101,103.33,5541670,11902.2705,0.9145609,0.4918898,100,76.41682,-70.16313,,77.563,-65.73396,1.3086125,-71.00158382594586,-71.00158,388,-51.536606,0.009145608,8246.142959594727,0.24948311,,3.0678616,[0.839 1.872],-74.87342,45.153393,-1.0,38800,0.0049188975,64.61838,0.8581507,0.8581507,0.4189424,0.002494831
-105.55151,0.07150287,13.293498,106.21,5552291,9798.756,0.78864336,1.2686082,100,7.18739,-68.1321,,27.873945,-55.00836,13.913257,-73.06723391354085,-73.06723,389,-51.010437,0.007886434,8259.479082107544,0.0026520137,,7.1502876,[0.887 1.861],-76.585625,32.484283,-1.0,38900,0.012686082,54.541077,0.86158764,0.86158764,0.4189424,2.6520136e-05
-120.437294,0.112896115,14.539158,103.28,5562619,12291.116,0.77080834,1.3958051,100,11.258381,-68.00209,,23.369314,-56.03739,8.882272,-71.19684468448162,-71.196846,390,-51.068726,0.007708083,8274.534685134888,0.016804658,,11.289612,[0.928 1.815],-75.21142,49.240448,-1.0,39000,0.01395805,69.36857,0.8621241,0.8621241,0.4189424,0.00016804658
-112.11054,0.07599979,14.31845,106.59,5573278,13050.732,0.86122304,1.2293382,100,12.159694,-69.53421,,32.92111,-58.817444,8.223891,-73.61656527295709,-73.61656,391,-51.33958,0.00861223,8288.598771095276,0.023236942,,7.5999794,[0.938 1.772],-77.35358,38.493977,-1.0,39100,0.012293382,60.77096,0.8585919,0.8585919,0.4189424,0.0002323694
-114.184746,0.044724014,13.330635,107.71,5584049,4014.8452,0.48671982,0.690116,100,6.377331,-50.495995,,33.217987,-35.424118,15.680542,-74.4341182012856,-74.43411,392,-51.20996,0.004867198,8303.051051139832,0.0058846083,,4.4724016,[0.821 1.804],-78.24028,39.750626,-1.0,39200,0.006901159,62.974785,0.86205786,0.86205786,0.4189424,5.8846083e-05
-161.58337,0.061834436,15.266334,104.25,5594474,22713.969,0.7338376,1.0150713,100,8.885249,-69.94125,,34.32481,-51.871983,11.254608,-71.73347464695573,-71.733475,393,-51.274635,0.0073383767,8316.511502981186,0.011233291,,6.1834435,[0.652 1.802],-77.11959,89.84989,-1.0,39300,0.010150713,110.30874,0.8571366,0.8571366,0.4189424,0.000112332906
-115.5349,0.10551788,13.76518,104.94,5604968,10108.715,0.74445623,1.3607824,100,9.194844,-67.89009,,23.035248,-55.189625,10.87566,-72.1910801063478,-72.191086,394,-51.405136,0.007444563,8331.66620016098,0.010618662,,10.551788,[0.742 1.761],-76.04225,43.343815,-1.0,39400,0.013607824,64.12976,0.8643544,0.8643544,0.4189424,0.00010618662
-103.74021,0.062117413,13.168898,103.31,5615299,6703.742,0.6985222,1.0233711,100,9.205347,-61.074303,,31.782595,-49.676903,10.863252,-71.6159370931983,-71.61594,395,-50.791348,0.006985222,8345.241283416748,0.003822088,,6.2117414,[0.669 1.725],-75.073944,32.12427,-1.0,39500,0.0102337105,52.948864,0.8638674,0.8638674,0.4189424,3.822088e-05
-139.71033,0.021910425,14.824101,109.66,5626265,19838.814,0.98495615,0.36036226,100,88.17212,-80.56671,,88.19444,-75.60717,1.1341454,-76.45954559862614,-76.45954,396,-51.73266,0.009849561,8360.253891706467,0.3491278,,2.1910427,[0.772 1.685],-81.116554,63.250786,-1.0,39600,0.0036036223,87.97767,0.8665581,0.8665581,0.4189424,0.0034912778
-113.40915,0.03671836,13.506424,104.0,5636665,12275.522,0.93373454,0.64938134,100,64.164,-70.6449,,67.40024,-65.92556,1.5585064,-71.77204665124417,-71.77204,397,-51.656483,0.009337345,8378.332431793213,0.1558558,,3.6718361,[0.787 1.675],-75.552345,41.6371,-1.0,39700,0.006493814,61.752666,0.8557693,0.8557693,0.4189424,0.001558558
-109.21036,0.13465114,12.567874,105.2,5647185,13022.019,0.80500203,1.6603048,100,12.298676,-67.22352,,19.033678,-56.843132,8.130957,-72.61749314233661,-72.61749,398,-51.767582,0.008050021,8392.868504047394,0.03998315,,13.465115,[0.859 1.669],-76.257835,36.592865,-1.0,39800,0.016603047,57.442776,0.8694606,0.8694606,0.4189424,0.00039983148
-125.7616,0.020215863,13.701401,108.03,5657988,16179.065,0.99415225,0.26626822,100,94.63766,-78.14,,93.30663,-73.83082,1.0566618,-74.58485289469361,-74.58485,399,-51.425888,0.009941521,8407.513711929321,0.47064865,,2.0215864,[0.85  1.711],-78.77691,51.176743,-1.0,39900,0.002662682,74.33571,0.8569114,0.8569114,0.4189424,0.004706486
-117.47008,0.11267813,14.240081,106.09,5668597,11503.887,0.71085495,1.3967613,100,9.420937,-64.07161,,20.572556,-51.3143,10.6146555,-73.10132734701037,-73.101326,400,-51.10952,0.0071085496,8419.478655576706,0.007001834,,11.267814,[0.873 1.713],-77.017,44.36875,-1.0,40000,0.013967612,66.36056,0.86143875,0.86143875,0.4189424,7.001834e-05
-128.82788,0.03407788,15.667216,106.5,5679247,5581.0586,0.4870428,0.6685122,100,6.5222435,-51.409943,,34.673885,-34.595203,15.332148,-73.75500983566046,-73.75501,401,-51.66736,0.004870428,8432.889663696289,0.0071707154,,3.4077878,[0.903 1.755],-78.04928,55.072865,-1.0,40100,0.006685122,77.16052,0.86904407,0.86904407,0.4189424,7.170715e-05
-137.89719,0.036384195,17.014317,106.9,5689937,18627.48,0.9503773,0.48694235,100,79.88308,-75.32304,,79.206635,-70.18015,1.2518295,-74.12206790164113,-74.12207,402,-51.27562,0.0095037725,8446.868794202805,0.33375224,,3.6384196,[0.863 1.803],-78.718636,63.775124,-1.0,40200,0.0048694233,86.62157,0.8633648,0.8633648,0.4189424,0.0033375223
-103.25697,0.073343635,12.691325,101.19,5700056,6243.2324,0.6587252,1.1151811,100,7.259423,-58.951664,,25.866259,-46.17707,13.7752,-70.04349871858955,-70.043495,403,-51.513306,0.0065872516,8458.693257570267,0.005070857,,7.3343635,[0.816 1.811],-73.4854,33.21347,-1.0,40300,0.01115181,51.743668,0.8628685,0.8628685,0.4189424,5.0708568e-05
-134.5857,0.1420072,14.915255,105.93,5710649,18254.973,0.72996897,1.5637966,100,10.938254,-69.88667,,17.891146,-56.322178,9.142226,-72.85231998622417,-72.852325,404,-50.90782,0.0072996896,8469.719163179398,0.0057575335,,14.20072,[0.644 1.81 ],-77.33851,61.733368,-1.0,40400,0.015637966,83.67787,0.8597199,0.8597199,0.4189424,5.7575333e-05
-127.577324,0.06656459,13.99385,103.08,5720957,13679.6045,0.7436836,1.138416,100,9.3125725,-65.48434,,29.910675,-51.549004,10.738172,-71.40006729096174,-71.40007,405,-51.021523,0.007436836,8486.220715522766,0.009671372,,6.656459,[0.696 1.768],-75.65264,56.177258,-1.0,40500,0.011384162,76.5558,0.8611592,0.8611592,0.4189424,9.6713724e-05
-133.96283,0.06380377,12.785782,102.8,5731237,9208.644,0.5991008,0.84422797,100,7.7620826,-59.07458,,33.492676,-43.04678,12.883141,-70.74979091182351,-70.74979,406,-52.053772,0.005991007,8502.448046445847,0.0031066719,,6.380377,[0.684 1.813],-75.21522,63.213043,-1.0,40600,0.00844228,81.90906,0.8591521,0.8591521,0.4189424,3.1066716e-05
-119.09117,0.09240298,13.703823,103.18,5741555,18030.383,0.91355443,1.3599919,100,17.28928,-72.06861,,31.092848,-62.521545,5.783931,-71.67413742884993,-71.67414,407,-50.726288,0.009135545,8519.679608345032,0.0202436,,9.240298,[0.531 1.799],-75.64384,47.417038,-1.0,40700,0.013599919,68.36488,0.8618046,0.8618046,0.4189424,0.000202436
-105.61561,0.088555075,12.253962,104.74,5752029,5683.112,0.6306326,1.0979465,100,10.88355,-56.913994,,24.806725,-46.242588,9.188179,-71.92667840391397,-71.926674,408,-50.774826,0.006306326,8536.93754029274,0.004851211,,8.855508,[0.482 1.838],-75.447205,33.688927,-1.0,40800,0.010979465,54.840782,0.86792016,0.86792016,0.4189424,4.851211e-05
-99.69063,0.08831686,12.117593,102.72,5762301,6284.7974,0.72580045,1.2718602,100,7.1090107,-66.469376,,24.565508,-54.006207,14.066655,-71.25748554691673,-71.257484,409,-50.6689,0.0072580045,8551.6321413517,0.015882201,,8.831686,[0.332 1.854],-74.580505,28.433144,-1.0,40900,0.012718601,49.02173,0.8573599,0.8573599,0.4189424,0.00015882202
-113.80016,0.07378883,13.50497,101.78,5772479,6592.5757,0.63338417,1.137667,100,9.361309,-60.33198,,23.66173,-47.933933,10.682267,-70.28752387240529,-70.28752,410,-50.01175,0.006333841,8564.252469778061,0.0074862363,,7.3788834,[0.201 1.89 ],-74.08086,43.512638,-1.0,41000,0.01137667,63.788414,0.85116106,0.85116106,0.4189424,7.4862364e-05
-105.624855,0.037573703,11.152326,99.46,5782425,3980.1262,0.5217067,0.7142361,100,6.572855,-48.728653,,34.791523,-34.995575,15.214088,-68.84730524003506,-68.847305,411,-50.895058,0.0052170665,8577.99889922142,0.010597095,,3.7573705,[0.348 1.904],-72.36813,36.77755,-1.0,41100,0.0071423603,54.729797,0.8643466,0.8643466,0.4189424,0.00010597095
-107.9012,0.06578228,12.468574,100.63,5792488,6462.4097,0.6383316,1.1100494,100,8.485467,-57.305458,,24.850458,-44.958298,11.784855,-69.38303410872817,-69.38303,412,-49.84723,0.006383316,8594.132646560669,0.0057671117,,6.578228,[0.173 1.901],-72.979744,38.518166,-1.0,41200,0.011100493,58.05397,0.8565974,0.8565974,0.4189424,5.7671114e-05
-112.194725,0.047604997,12.735307,99.29,5802417,9006.983,0.7349905,0.98518044,100,7.1191387,-63.445076,,35.75683,-49.428646,14.046643,-68.33913330033421,-68.339134,413,-50.104725,0.007349904,8608.26510810852,0.0029818076,,4.7605,[0.178 1.856],-72.07896,43.85559,-1.0,41300,0.009851805,62.09,0.8667178,0.8667178,0.4189424,2.9818075e-05
-114.393684,0.049460545,13.996582,100.97,5812514,7867.483,0.66108084,0.88472515,100,8.163832,-58.55621,,35.828815,-45.210743,12.24915,-69.7534165200591,-69.75342,414,-49.552116,0.0066108084,8622.740458726883,0.00039632487,,4.9460545,[0.254 1.895],-73.56654,44.64027,-1.0,41400,0.008847252,64.84157,0.86022013,0.86022013,0.4189424,3.9632487e-06
-124.251526,0.048115242,12.888635,100.8,5822594,6907.621,0.57794017,0.80549043,100,7.838102,-56.388187,,33.98502,-41.594547,12.758191,-69.64810980692506,-69.64811,415,-50.746284,0.005779402,8636.74066901207,0.0037872752,,4.8115244,[0.298 1.937],-73.78983,54.603413,-1.0,41500,0.008054904,73.50524,0.8569747,0.8569747,0.4189424,3.787275e-05
-112.5966,0.09386796,12.057772,101.19,5832713,6804.512,0.6357392,1.2120634,100,12.816311,-56.756474,,21.575432,-46.272583,7.8025575,-69.9785965372622,-69.9786,416,-50.696804,0.006357391,8650.934091567993,0.003016562,,9.386796,[0.299 1.983],-73.73182,42.618008,-1.0,41600,0.012120633,61.8998,0.86125886,0.86125886,0.4189424,3.0165618e-05
-133.7315,0.08739905,13.974945,99.68,5842681,15655.595,0.776861,1.2077563,100,18.468395,-64.556694,,29.265661,-54.18385,5.4146557,-68.82808787316084,-68.828094,417,-50.456024,0.0077686105,8669.470078229904,0.0108976,,8.739905,[0.262 1.944],-73.285805,64.90342,-1.0,41700,0.0120775625,83.27548,0.86253506,0.86253506,0.4189424,0.000108976
-107.85753,0.019012412,12.164125,96.75,5852356,10980.138,0.953988,0.31085086,100,87.28516,-67.399345,,90.40168,-63.551132,1.1456702,-66.44560621902346,-66.4456,418,-50.485577,0.00953988,8686.97436618805,0.25379965,,1.9012413,[0.284 1.981],-70.04086,41.41192,-1.0,41800,0.0031085082,57.371952,0.8665788,0.8665788,0.4189424,0.0025379965
-105.415695,0.03672696,11.224519,97.57,5862113,3619.8582,0.50446296,0.71978366,100,5.9943666,-48.163177,,32.939716,-33.81118,16.68233,-67.38282788872719,-67.38283,419,-50.076004,0.005044629,8703.50734949112,0.0029699332,,3.6726959,[0.325 1.981],-70.89668,38.032867,-1.0,41900,0.007197837,55.33969,0.86067003,0.86067003,0.4189424,2.9699331e-05
-106.79852,0.050454274,12.344011,97.55,5871868,6671.974,0.66758627,1.0002604,100,7.456463,-57.94771,,30.816883,-44.91071,13.411184,-67.56975865915418,-67.569756,420,-50.251404,0.006675863,8717.367912054062,0.0046177325,,5.0454273,[0.162 1.965],-71.12971,39.228764,-1.0,42000,0.010002603,56.54712,0.859014,0.859014,0.4189424,4.6177323e-05
-99.03538,0.0140318535,10.602129,96.87,5881555,10098.757,1.0019557,0.14556634,100,98.11606,-69.61763,,97.932945,-66.284904,1.0192012,-66.46483017012477,-66.46483,421,-50.428463,0.010019557,8732.268411159515,0.65822077,,1.4031854,[0.306 1.932],-69.76601,32.570545,-1.0,42100,0.0014556635,48.606915,0.86278075,0.86278075,0.4189424,0.0065822075
-132.37134,0.0761592,14.09771,103.64,5891919,9879.548,0.5719635,0.98645777,100,8.496187,-55.514023,,25.160124,-40.376297,11.769985,-72.01957771420479,-72.01958,422,-50.621193,0.0057196342,8749.255113124847,0.0025216485,,7.61592,[0.296 1.935],-76.43195,60.35176,-1.0,42200,0.009864578,81.750145,0.8646936,0.8646936,0.4189424,2.5216485e-05
-113.645546,0.05836459,13.080579,97.13,5901632,6524.5654,0.56000215,0.915036,100,8.130464,-49.096455,,27.248613,-35.81109,12.299421,-66.90749806493521,-66.9075,423,-40.321095,0.005600022,8763.980944871902,0.0035488629,,5.836459,[0.305 1.98 ],-70.69569,46.73805,-1.0,42300,0.00915036,73.32445,0.8661115,0.8661115,0.4189424,3.548863e-05
-108.490105,0.068271875,12.751461,103.56,5911988,11695.017,0.91965413,0.9607202,100,53.087337,-69.98615,,47.817112,-65.02282,1.8836883,-71.36288721904158,-71.362885,424,-51.10701,0.009196541,8779.805216789246,0.10105473,,6.827188,[0.466 1.957],-74.979225,37.127216,-1.0,42400,0.009607201,57.383095,0.8567098,0.8567098,0.4189424,0.0010105473
-111.031456,0.019345066,13.060294,99.27,5921915,12426.247,0.9861109,0.28705624,100,93.69545,-71.234505,,92.18809,-67.410965,1.0672877,-68.18734280213714,-68.18735,425,-50.133484,0.00986111,8794.191229581833,0.49923906,,1.9345065,[0.472 1.979],-71.8884,42.844116,-1.0,42500,0.0028705623,60.897972,0.87012875,0.87012875,0.4189424,0.0049923905
-106.902725,0.05268189,11.316763,97.33,5931648,5101.979,0.5919898,0.8619142,100,6.0398755,-54.342506,,32.0531,-39.84299,16.556633,-67.16785902932287,-67.16786,426,-50.04114,0.0059198975,8809.993751049042,0.006579691,,5.268189,[0.494 1.973],-70.731285,39.734867,-1.0,42600,0.008619142,56.861584,0.86469376,0.86469376,0.4189424,6.579691e-05
-119.84255,0.0707356,12.199155,99.59,5941607,10118.258,0.69304055,1.0612947,100,11.54549,-58.917152,,29.894793,-47.1605,8.66139,-68.5351572559774,-68.53516,427,-40.33963,0.0069304043,8827.33168053627,0.0025565596,,7.07356,[0.547 1.924],-72.52991,51.307392,-1.0,42700,0.010612948,79.50292,0.8671206,0.8671206,0.4189424,2.5565596e-05
-102.81005,0.10832323,11.467763,98.06,5951413,5682.564,0.6258166,1.2563398,100,5.600948,-59.047077,,19.880167,-44.566578,17.85412,-67.62683029204607,-67.62683,428,-51.114227,0.006258166,8842.024909734726,0.006790923,,10.832323,[0.416 1.953],-71.05383,35.18322,-1.0,42800,0.012563397,51.695824,0.8692702,0.8692702,0.4189424,6.7909226e-05
-110.109116,0.045197424,13.096296,101.4,5961553,4269.844,0.50475806,0.7442212,100,6.6750846,-50.24179,,31.50707,-36.03573,14.981084,-70.35310212373733,-70.3531,429,-50.851807,0.0050475807,8855.685638666153,0.002437857,,4.5197425,[0.242 1.945],-74.0234,39.756016,-1.0,42900,0.007442212,59.25731,0.8564478,0.8564478,0.4189424,2.4378569e-05
-117.24173,0.079162456,13.005894,103.31,5971884,10276.971,0.6709913,1.1798102,100,9.285033,-59.639324,,24.44001,-46.813972,10.7700205,-71.79819121643901,-71.798195,430,-50.881622,0.0067099123,8868.959908485413,0.00212615,,7.9162455,[0.415 1.949],-75.706245,45.44354,-1.0,43000,0.0117981015,66.36011,0.86233824,0.86233824,0.4189424,2.12615e-05
-109.22308,0.043131962,12.635047,99.26,5981810,5775.845,0.6285208,0.8564315,100,6.78873,-59.35942,,35.005207,-45.386124,14.730295,-68.32339965328575,-68.323395,431,-50.520393,0.0062852073,8884.50113272667,0.0023535346,,4.313196,[0.477 1.988],-71.96417,40.899685,-1.0,43100,0.008564315,58.70269,0.85866433,0.85866433,0.4189424,2.3535345e-05
-119.64154,0.044004545,12.264452,99.62,5991772,8283.371,0.614553,0.9237737,100,8.188634,-54.681755,,30.679544,-40.745213,12.212049,-68.65033805072308,-68.65034,432,-51.326157,0.0061455304,8895.420016765594,0.00550357,,4.4004545,[0.586 1.947],-72.63838,50.9912,-1.0,43200,0.009237737,68.315384,0.8641466,0.8641466,0.4189424,5.50357e-05
