LearnableVariance,VarianceInit,MeanIWNorm,EmpiricalD2,Bound,EpThisIter,MinIWNorm,ReturnStepMaxmin,InitialReturnMean,ESSRenyi,EpisodesSoFar,StdIW,TimestepsSoFar,InitialReturnMax,OptimizationReturnMin,Iteration,Weights,InitialBound,MinIW,InitialReturnMin,EpLenMean,MaxIW,ESSClassic,MeanIW,ReturnMeanIW,InitialReturnStd,OptimizationReturnMax,StdIWNorm,J_sample_variance,EpRewMean,MeanEntropy,ReturnStepMax,TimeElapsed,MaxIWNorm,OptimizationReturnMean
True,-1,0.0069623603,9.161038,-55.825657,100,0.00012380483,0.8631903,-67.710335,10.915793,34900,1.0734774,7335463,-48.903664,,349,[-0.088  1.849 -2.049],-71.263756,0.012380484,-106.60259,97.52,5.712701,29.609997,0.69623613,-45.070446,12.712324,57.69893,0.010734773,7724.3735,-67.71033587694168,-0.63236076,0.8631903,2821.749883413315,0.057127006,38.892258
True,-1,0.0073109395,6.2756166,-65.51671,100,0.00010647919,0.8588275,-69.74257,15.9346895,35000,1.1625834,7345508,-49.759956,,350,[-0.034  1.853 -2.051],-75.19986,0.010647919,-163.71863,100.45,8.014748,28.338842,0.731094,-51.84556,18.474936,113.95867,0.011625833,26640.627,-69.7425706025958,-0.6473388,0.8588275,2826.568081140518,0.080147475,93.97605
True,-1,0.0067823366,6.320139,-61.11191,100,0.00029774202,0.8578115,-71.33944,15.822437,35100,0.9447863,7355822,-49.95324,,351,[ 0.008  1.859 -2.066],-76.11979,0.029774202,-143.41074,103.14,5.3009253,34.008095,0.67823374,-49.094147,16.511448,93.4575,0.009447862,13925.104,-71.33943663045764,-0.63891447,0.8578115,2831.1532757282257,0.053009253,72.0713
True,-1,0.009753494,1.4804008,-68.38652,100,0.0021442538,0.8586216,-66.98367,67.54928,35200,0.7880771,7365510,-49.867363,,352,[ 0.036  1.847 -2.058],-71.639534,0.21442538,-139.67578,96.88,6.566655,60.501366,0.9753494,-62.721653,14.668573,89.80842,0.007880771,23366.17,-66.98367474615574,-0.6363142,0.8586216,2835.12961769104,0.06566655,72.69211
True,-1,0.0061204475,13.279128,-58.422455,100,1.6017791e-05,0.8608625,-70.1481,7.530615,35300,0.78972644,7375590,-50.14408,,353,[ 0.037  1.841 -2.055],-74.670876,0.0016017793,-135.68329,100.8,4.0909567,37.524918,0.6120447,-41.94121,16.207207,85.53921,0.007897264,10149.609,-70.14810491934419,-0.6379027,0.8608625,2839.0430097579956,0.040909566,65.53518
True,-1,0.0072762277,5.25135,-57.329655,100,0.00035980492,0.862363,-67.065735,19.042723,35400,1.046738,7385263,-49.70198,,354,[ 0.033  1.857 -2.057],-71.99562,0.035980493,-147.8966,96.73,8.994103,32.578693,0.7276227,-46.032413,16.040089,98.194626,0.010467379,21346.682,-67.06573286831379,-0.61199945,0.862363,2843.463655948639,0.08994103,80.83087
True,-1,0.0071212524,12.493963,-60.340797,100,2.146055e-05,0.86345917,-67.173454,8.003865,35500,1.0452049,7395006,-49.55043,,355,[-0.003  1.867 -2.031],-71.20835,0.002146055,-121.04698,97.43,5.6079245,31.703562,0.7121253,-46.078716,13.189102,71.49655,0.010452048,11732.744,-67.17345937907696,-0.6140136,0.86345917,2848.7376186847687,0.056079242,53.87352
True,-1,0.007917132,3.3093948,-61.303295,100,0.00038462578,0.8579486,-68.168655,30.217005,35600,1.154935,7404825,-49.718155,,356,[-0.004  1.883 -2.033],-73.70896,0.03846258,-166.20895,98.19,7.055294,31.968927,0.79171324,-51.224525,17.809412,116.4908,0.011549351,34271.01,-68.1686573344469,-0.5932312,0.8579486,2853.56965303421,0.07055294,98.04029
True,-1,0.005351665,12.987561,-49.565372,100,3.8055825e-06,0.8623668,-66.91974,7.699675,35700,0.7535943,7414499,-40.057514,,357,[-0.046  1.885 -2.012],-71.10267,0.00038055825,-125.48797,96.74,4.6113935,33.52461,0.5351665,-34.490814,14.773828,85.43045,0.0075359424,6683.523,-66.91973805472254,-0.5959173,0.8623668,2857.3666455745697,0.046113934,58.568226
True,-1,0.0067718094,13.26256,-62.208477,100,4.1305226e-05,0.8633079,-67.8681,7.5400224,35800,1.0196514,7424275,-49.7938,,358,[-0.046  1.868 -2.015],-72.06071,0.0041305227,-125.77804,97.76,7.588493,30.607037,0.6771809,-46.939945,15.375771,75.98424,0.010196514,10738.616,-67.8681056675315,-0.58492196,0.8633079,2861.360894680023,0.07588492,57.90993
True,-1,0.008243711,2.3470354,-60.990833,100,0.00024723494,0.85945237,-69.07156,42.60694,35900,1.1435088,7434226,-49.973255,,359,[-0.081  1.884 -2.004],-73.69944,0.024723496,-138.83612,99.51,10.07427,34.198257,0.8243711,-53.900917,16.15634,88.86287,0.011435088,22715.922,-69.07157091543078,-0.58480835,0.85945237,2866.1154313087463,0.1007427,69.76455
True,-1,0.009512021,1.2191379,-70.09137,100,0.0038774943,0.85814637,-67.43875,82.02518,36000,0.38068563,7443969,-49.85943,,360,[-0.057  1.89  -2.004],-72.78718,0.38774943,-160.45285,97.43,2.190992,86.19409,0.9512022,-64.18593,16.746124,110.59342,0.0038068562,25089.8,-67.43875795975327,-0.56858164,0.85814637,2871.1691315174103,0.02190992,93.01409
True,-1,0.0067129303,14.039589,-60.41182,100,1.5581838e-05,0.8573295,-68.63045,7.1227155,36100,1.0595727,7453858,-50.37976,,361,[-0.044  1.892 -1.988],-72.69364,0.0015581838,-121.89595,98.89,6.1069126,28.6421,0.671293,-45.187244,14.548697,71.51619,0.010595726,10236.524,-68.63043942883611,-0.5874328,0.8573295,2876.033459186554,0.061069123,53.265514
True,-1,0.007268565,4.9752073,-65.273544,100,5.084997e-05,0.8653389,-70.64516,20.099665,36200,0.9254176,7464012,-49.267967,,362,[-0.039  1.91  -2.006],-77.06872,0.005084997,-192.70695,101.54,4.988223,38.153633,0.72685647,-50.94567,17.596811,143.439,0.009254175,32470.885,-70.64515791326761,-0.6005777,0.8653389,2880.0645623207092,0.04988223,122.0618
True,-1,0.007992881,5.809017,-66.45478,100,0.00031746537,0.85720897,-67.52829,17.214617,36300,1.0325371,7473857,-40.440323,,363,[-0.049  1.923 -2.02 ],-72.74571,0.031746536,-156.5227,98.45,5.4788485,37.47001,0.7992881,-53.8798,15.776355,116.08238,0.010325371,24251.016,-67.52829323247074,-0.59381944,0.85720897,2883.75413274765,0.054788485,88.994415
True,-1,0.0056836326,13.465266,-55.48951,100,3.2873773e-05,0.8661065,-67.68511,7.426515,36400,0.7333335,7483606,-49.555817,,364,[-0.028  1.91  -2.013],-72.11209,0.0032873773,-132.80927,97.49,3.2923975,37.52687,0.5683633,-39.2447,15.144277,83.25345,0.0073333345,8039.63,-67.68511157646775,-0.6010805,0.8661065,2888.421306848526,0.032923974,65.12415
True,-1,0.0058748852,8.912806,-53.614246,100,2.2345093e-05,0.85934514,-69.251175,11.219811,36500,0.80339855,7493566,-49.506203,,365,[ 1.726e-03  1.924e+00 -2.020e+00],-73.9933,0.0022345094,-142.26434,99.6,4.939225,34.84207,0.58748853,-39.456894,13.89327,92.75814,0.008033985,11049.923,-69.25116491511464,-0.597648,0.85934514,2892.883116006851,0.04939225,73.013176
True,-1,0.0078067803,7.4984546,-65.839134,100,0.00017044527,0.8627103,-66.98229,13.3360815,36600,1.3320419,7503257,-50.209488,,366,[-0.051  1.933 -2.017],-71.0731,0.017044527,-122.72396,96.91,9.418118,25.56673,0.78067803,-54.637173,14.098661,72.51447,0.013320419,13579.68,-66.98229558169842,-0.59604526,0.8627103,2897.489377975464,0.09418117,55.741665
True,-1,0.0069330763,14.233251,-64.052734,100,1.5793456e-05,0.8639506,-69.49605,7.025802,36700,1.1854807,7513249,-50.143814,,367,[-0.057  1.948 -2.015],-73.662056,0.0015793457,-124.98024,99.92,7.9824033,25.485968,0.69330764,-48.33564,14.273047,74.836426,0.011854806,12290.301,-69.49604974359274,-0.6275921,0.8639506,2902.325222015381,0.07982403,55.484196
True,-1,0.007531877,4.7933774,-68.21253,100,7.3083e-05,0.86112833,-67.85706,20.862118,36800,0.98979735,7523081,-49.526054,,368,[-0.064  1.966 -2.047],-74.73256,0.0073083,-206.26495,98.32,4.5414333,36.670666,0.7531877,-53.159462,19.384918,156.73889,0.009897973,41813.547,-67.85706435784698,-0.64721835,0.86112833,2906.4351534843445,0.045414332,138.40788
True,-1,0.008398277,2.7253277,-59.745197,100,8.3853265e-05,0.85905915,-66.529274,36.692833,36900,0.8503315,7532664,-49.656124,,369,[-0.07   1.979 -2.066],-70.34382,0.008385327,-114.436264,95.83,6.03232,49.378555,0.8398277,-53.447933,15.819549,64.780136,0.008503315,11777.083,-66.52927634209395,-0.65908843,0.85905915,2910.724095582962,0.060323197,47.906994
True,-1,0.007680087,7.9007454,-61.499355,100,0.00025999494,0.86548257,-65.13894,12.657034,37000,1.0413398,7542098,-49.711178,,370,[-0.106  1.984 -2.078],-69.0285,0.025999494,-116.6872,94.34,5.199964,35.23045,0.76800865,-50.56644,13.666641,66.97603,0.010413397,10911.206,-65.13893209263682,-0.640776,0.86548257,2915.51255607605,0.05199964,51.548267
True,-1,0.008458761,4.240608,-68.16685,100,0.0001827529,0.86471957,-66.35397,23.581524,37100,1.0473397,7551638,-49.762886,,371,[-0.108  1.998 -2.06 ],-72.90532,0.01827529,-196.54044,95.4,5.0008335,39.477806,0.8458761,-54.67583,18.741192,146.77756,0.010473397,48236.297,-66.35397203072905,-0.65173495,0.86471957,2918.297718524933,0.050008334,130.18646
True,-1,0.00964081,1.2060362,-67.67219,100,0.0035407548,0.8593569,-66.50931,82.91625,37200,0.35239938,7561197,-40.17072,,372,[-0.105  1.986 -2.071],-70.823685,0.3540755,-129.43127,95.59,2.5755293,88.21365,0.964081,-62.93415,16.342728,89.26056,0.0035239935,16554.148,-66.50930657431483,-0.6393664,0.8593569,2922.8736069202423,0.025755294,62.921967
True,-1,0.006939926,5.3316503,-59.20717,100,1.2962099e-05,0.8636981,-65.65249,18.755919,37300,0.691268,7570686,-50.001602,,373,[-0.089  1.985 -2.058],-71.48768,0.00129621,-175.05551,94.89,3.130051,50.196697,0.6939927,-45.733513,15.078921,125.05391,0.0069126803,20778.9,-65.65249354928731,-0.7103255,0.8636981,2927.584668636322,0.031300507,109.40303
True,-1,0.009990784,1.0725652,-71.62589,100,0.005167487,0.8597358,-67.4504,93.23443,37400,0.26658896,7580445,-40.124893,,374,[-0.052  1.985 -2.129],-72.55103,0.5167487,-153.01909,97.59,1.7554984,93.35316,0.99907845,-66.34343,15.679385,112.894196,0.0026658894,24484.688,-67.45039676770568,-0.7007716,0.8597358,2932.344153404236,0.017554983,85.568695
True,-1,0.0063758735,6.8703947,-57.62607,100,9.3073e-05,0.8584085,-67.368416,14.555204,37500,0.9058255,7590171,-50.20929,,375,[-0.045  1.986 -2.12 ],-72.422165,0.009307301,-151.61212,97.26,5.7309227,33.130016,0.63758737,-44.379494,15.084558,101.40283,0.009058254,14989.411,-67.36842064917087,-0.7444509,0.8584085,2937.6363303661346,0.057309225,84.24371
True,-1,0.006810465,6.2054234,-59.486977,100,0.00024962012,0.86187375,-68.05063,16.114937,37600,1.2243744,7599983,-49.193657,,376,[-0.075  1.978 -2.163],-73.27834,0.024962012,-156.83125,98.12,8.801691,23.629347,0.6810466,-46.464394,17.246216,107.637596,0.012243743,21698.182,-68.05062812700868,-0.751288,0.86187375,2941.975628376007,0.088016905,88.780624
True,-1,0.0070506562,3.7370987,-55.423557,100,0.00018729661,0.8599435,-66.84248,26.758726,37700,0.81280804,7609643,-40.103638,,377,[-0.056  1.966 -2.17 ],-71.728905,0.01872966,-146.59265,96.6,4.539278,42.93734,0.7050656,-45.977333,16.529312,106.48901,0.00812808,15786.892,-66.84248148292303,-0.74566656,0.8599435,2946.3886425495148,0.045392778,79.75017
True,-1,0.007408276,4.3130836,-67.223495,100,0.0002924844,0.8620702,-69.99499,23.185268,37800,0.9449505,7619678,-50.149017,,378,[-0.084  1.959 -2.165],-76.2054,0.02924844,-186.31253,100.35,5.0070477,38.066444,0.74082774,-54.32572,21.410238,136.16351,0.009449505,29865.56,-69.99498211815953,-0.7574467,0.8620702,2950.3512799739838,0.050070476,116.317535
True,-1,0.007945628,2.9297576,-67.80016,100,0.00031371694,0.8681719,-69.015656,34.132515,37900,0.9141375,7629631,-49.672886,,379,[-0.065  1.968 -2.176],-78.76499,0.031371694,-292.47986,99.53,5.57605,43.036114,0.7945628,-51.11269,25.495052,242.80698,0.009141374,101894.69,-69.01566239446402,-0.7601058,0.8681719,2954.6727664470673,0.055760495,223.4642
True,-1,0.006915986,10.5798645,-65.461784,100,6.376027e-05,0.8598467,-67.23289,9.451917,38000,1.0427637,7639394,-50.21702,,380,[-0.065  1.959 -2.179],-72.18407,0.006376027,-148.53566,97.63,6.245936,30.54987,0.6915986,-49.3572,15.5167885,98.31864,0.010427637,16989.55,-67.23288365840912,-0.76630294,0.8598467,2959.4474494457245,0.062459357,81.30277
True,-1,0.007591454,3.434566,-63.091652,100,0.00023682535,0.8571223,-66.71651,29.11576,38100,0.920439,7649035,-49.71273,,381,[-0.065  1.945 -2.185],-72.68953,0.023682535,-179.19083,96.41,4.9039187,40.484562,0.7591454,-52.022087,18.170675,129.47809,0.0092043895,29072.62,-66.71650199830532,-0.76816857,0.8571223,2964.538977622986,0.049039185,112.47433
True,-1,0.00850887,4.6384645,-66.07992,100,0.00025764425,0.8659521,-67.886795,21.558859,38200,1.1543783,7658817,-49.79392,,382,[-0.028  1.946 -2.187],-73.18749,0.025764426,-159.02074,97.82,6.615645,35.204197,0.8508871,-54.66377,17.340185,109.22682,0.011543783,31236.473,-67.88679711326957,-0.7772581,0.8659521,2969.794585466385,0.06615645,91.13394
True,-1,0.0070554805,4.342619,-60.584843,100,0.00028542578,0.86219233,-69.56942,23.027578,38300,1.0165744,7668745,-49.80976,,383,[ 0.013  1.947 -2.196],-76.12623,0.028542578,-196.70416,99.28,8.164137,32.50986,0.70554805,-46.921146,22.924095,146.89441,0.0101657435,37482.098,-69.56942090585828,-0.79583734,0.86219233,2974.8102326393127,0.08164137,127.134735
True,-1,0.006162197,7.318398,-56.253998,100,4.1137442e-05,0.8577477,-68.9668,13.664192,38400,0.82963836,7678687,-49.611862,,384,[ 0.053  1.943 -2.215],-74.57622,0.0041137445,-168.28255,99.42,5.2779737,35.55406,0.6162197,-41.079098,15.845411,118.670685,0.008296384,18119.016,-68.9667934063077,-0.8261768,0.8577477,2978.9757771492004,0.052779734,99.315765
True,-1,0.008267695,2.648915,-65.98994,100,0.0006204909,0.85915345,-69.33619,37.751305,38500,0.9515063,7688630,-39.874397,,385,[ 0.008  1.945 -2.245],-76.01613,0.062049087,-200.39836,99.43,7.584006,43.019863,0.8267695,-55.118,23.905487,160.52396,0.009515063,44777.082,-69.33618553161621,-0.81447166,0.85915345,2982.407080888748,0.075840056,131.0622
True,-1,0.008685037,1.9980583,-76.1812,100,0.0011032263,0.8572028,-69.59795,50.048588,38600,0.6789442,7698608,-50.128784,,386,[ 0.019  1.937 -2.233],-79.328125,0.11032263,-291.90485,99.78,3.4081154,62.068726,0.86850375,-62.427353,28.827095,241.77606,0.0067894417,88649.195,-69.59795447424054,-0.80239296,0.8572028,2985.4404785633087,0.034081154,222.3069
True,-1,0.007669847,7.2969203,-60.814896,100,9.573275e-05,0.8695049,-65.70305,13.7044115,38700,1.3069983,7708124,-49.96972,,387,[ 0.014  1.944 -2.221],-69.77295,0.009573275,-122.097,95.16,7.637349,25.615631,0.7669847,-49.82095,12.400592,72.12728,0.013069983,15152.299,-65.70305093690753,-0.82582533,0.8695049,2989.454639673233,0.07637349,56.39395
True,-1,0.009210099,1.3620546,-74.51498,100,0.002063685,0.85909396,-70.75217,73.418495,38800,0.5012393,7718283,-50.25057,,388,[ 0.038  1.953 -2.245],-78.685776,0.20636852,-238.00851,101.59,2.7467227,77.14955,0.9210099,-65.25588,26.717327,187.75795,0.0050123935,56389.934,-70.75216925144196,-0.80596334,0.85909396,2992.5041155815125,0.027467227,167.25633
True,-1,0.007163059,6.9938884,-61.69896,100,0.00019604262,0.8587651,-70.14958,14.298198,38900,0.9885465,7728271,-50.218727,,389,[ 0.044  1.949 -2.225],-75.77993,0.019604262,-168.91074,99.88,5.8597565,34.428493,0.7163059,-46.808937,23.022871,118.69201,0.009885465,25614.166,-70.14958110168577,-0.80157584,0.8587651,2995.544776201248,0.058597565,98.761154
True,-1,0.009237733,2.8814385,-70.21046,100,0.00042370977,0.86000174,-67.87614,34.704887,39000,0.9990637,7738064,-49.60988,,390,[ 0.046  1.962 -2.221],-73.801575,0.04237098,-177.76324,97.93,5.9920597,46.0904,0.9237733,-60.152138,17.816425,128.15337,0.009990637,41134.363,-67.87613735511898,-0.80043375,0.86000174,2999.32412815094,0.059920594,109.88711
True,-1,0.0070844823,4.020876,-55.143227,100,0.00036413674,0.8591895,-64.83827,24.870203,39100,0.7196948,7747447,-50.152138,,391,[ 0.069  1.954 -2.219],-69.2479,0.036413673,-132.28917,93.83,3.1895218,49.212547,0.7084482,-46.300964,12.619034,82.13703,0.0071969475,11536.536,-64.83827209666372,-0.7783816,0.8591895,3002.9908142089844,0.031895217,67.4509
True,-1,0.0069915587,6.728818,-64.6006,100,9.302549e-05,0.86098087,-70.95522,14.861451,39200,1.032698,7757651,-50.563972,,392,[ 0.042  1.962 -2.197],-77.719376,0.009302549,-202.92456,102.04,8.476391,31.429556,0.69915587,-47.054413,22.38116,152.3606,0.01032698,43462.04,-70.95521895721555,-0.78533304,0.86098087,3005.8213727474213,0.08476391,131.96933
True,-1,0.009020551,1.5356168,-71.69847,100,0.002261416,0.85558385,-69.96797,65.120415,39300,0.5820866,7767716,-50.23685,,393,[ 0.045  1.95  -2.204],-78.9791,0.22614162,-270.33362,100.65,3.6573522,70.60159,0.902055,-60.53189,27.166342,220.09677,0.0058208657,75840.93,-69.9679769834876,-0.7422484,0.85558385,3009.8200109004974,0.03657352,200.36563
True,-1,0.0076859365,11.543696,-62.893944,100,1.9570656e-05,0.8629314,-67.26596,8.662737,39400,0.98552805,7777473,-49.815845,,394,[ 0.043  1.95  -2.161],-71.21272,0.0019570657,-118.40289,97.57,4.9246664,37.819183,0.7685937,-49.484417,14.346985,68.58705,0.009855281,11600.079,-67.26595950365066,-0.738622,0.8629314,3014.0199325084686,0.04924666,51.136932
True,-1,0.007581157,7.6627154,-65.67879,100,0.0004478245,0.86027485,-69.170296,13.050204,39500,1.0988914,7787436,-50.074284,,395,[ 0.041  1.936 -2.158],-74.030426,0.044782452,-145.80402,99.63,6.971328,32.247032,0.7581157,-52.22515,16.3361,95.72974,0.010988914,20154.941,-69.1702901700139,-0.7125173,0.86027485,3018.158487558365,0.06971328,76.63373
True,-1,0.009672481,1.535275,-73.20407,100,0.0010995637,0.85446215,-70.027435,65.13491,39600,0.69382143,7797517,-49.9486,,396,[-0.004  1.935 -2.131],-76.27278,0.10995637,-187.36038,100.81,4.283047,66.02663,0.9672481,-65.4657,20.414059,137.41177,0.0069382144,41256.31,-70.02743412002921,-0.7045306,0.85446215,3021.9937269687653,0.04283047,117.33294
True,-1,0.00584838,5.459433,-54.712162,100,0.00012594211,0.8604825,-72.33351,18.31692,39700,0.8305062,7807901,-49.89953,,397,[ 0.016  1.937 -2.123],-78.92237,0.012594212,-197.66599,103.84,6.045336,33.15016,0.584838,-39.316994,22.405806,147.76645,0.008305062,26791.127,-72.33350677654147,-0.7383219,0.8604825,3024.3962001800537,0.060453355,125.33248
True,-1,0.009278466,1.6247919,-66.4005,100,0.0015691026,0.8586973,-66.882454,61.546345,39800,0.76980627,7817578,-49.96733,,398,[-0.018  1.947 -2.157],-70.79353,0.15691027,-117.33243,96.77,5.63815,59.229374,0.9278467,-61.415146,13.727016,67.3651,0.007698063,13541.371,-66.8824521765113,-0.7310792,0.8586973,3027.5502700805664,0.0563815,50.44998
True,-1,0.0068313973,10.816337,-62.51181,100,3.52888e-05,0.86765796,-70.92739,9.245275,39900,0.8687068,7827825,-49.534073,,399,[-0.014  1.94  -2.15 ],-76.10152,0.00352888,-155.2237,102.47,4.494504,38.210754,0.6831398,-45.495052,18.15056,105.68962,0.008687069,18222.555,-70.92738911539317,-0.72540146,0.86765796,3031.53293633461,0.04494504,84.29631
True,-1,0.0052380795,12.183568,-52.398453,100,5.597908e-05,0.8697232,-68.422874,8.207776,40000,0.61926574,7837715,-50.099155,,400,[-0.012  1.954 -2.144],-72.76241,0.005597908,-130.18596,98.9,3.1592958,41.706856,0.523808,-37.251328,14.96666,80.08681,0.006192657,5924.273,-68.42287681117654,-0.6793503,0.8697232,3035.252182006836,0.031592958,61.76308
True,-1,0.0056751347,8.498828,-54.251617,100,8.373731e-05,0.8604439,-66.59548,11.766329,40100,0.62637174,7847299,-49.984985,,401,[-0.038  1.944 -2.098],-72.27419,0.008373731,-170.36142,95.84,3.452913,45.08197,0.56751347,-37.696606,18.152063,120.376434,0.0062637166,13990.918,-66.59548746988177,-0.692711,0.8604439,3038.193113088608,0.03452913,103.76593
True,-1,0.008763851,1.881163,-65.50661,100,0.00037093592,0.8633451,-68.26664,53.158604,40200,0.6389537,7857136,-50.174873,,402,[ 0.011  1.935 -2.112],-73.70296,0.03709359,-163.08932,98.37,3.3539925,65.293076,0.87638503,-58.05041,15.530979,112.91445,0.006389537,25346.373,-68.26664196282626,-0.69460315,0.8633451,3041.6314973831177,0.033539925,94.822685
True,-1,0.006264948,11.766919,-59.195747,100,9.723123e-06,0.8587959,-69.511345,8.498402,40300,0.97784835,7867167,-49.63931,,403,[-0.019  1.935 -2.114],-74.19744,0.00097231235,-140.58282,100.31,4.62083,29.102144,0.62649477,-43.121063,17.765158,90.94351,0.009778484,13292.582,-69.51134376078844,-0.7195448,0.8587959,3045.1647114753723,0.0462083,71.07148
True,-1,0.0057637696,14.369952,-55.00319,100,3.585118e-06,0.85778713,-66.75217,6.9589653,40400,0.66587925,7876833,-50.441345,,404,[ 0.011  1.922 -2.138],-70.82255,0.0003585118,-122.111725,96.66,2.5195858,42.832382,0.5763769,-39.573265,13.212944,71.67038,0.0066587925,6292.4683,-66.75216174989939,-0.7060003,0.85778713,3047.976854801178,0.025195858,55.35957
True,-1,0.007122816,9.513921,-58.910645,100,7.14059e-05,0.8632537,-68.01517,10.510914,40500,1.1359676,7886722,-50.159546,,405,[ 0.025  1.907 -2.125],-72.374886,0.00714059,-130.79167,98.89,7.255264,28.220833,0.71228147,-45.463234,14.103588,80.632126,0.011359677,15545.001,-68.01516845732927,-0.70917416,0.8632537,3050.9832785129547,0.072552636,62.77651
True,-1,0.005729574,8.818358,-51.509567,100,0.00026081866,0.8639721,-66.87848,11.339979,40600,0.7543437,7896334,-49.97497,,406,[ 0.019  1.921 -2.128],-71.5078,0.026081868,-138.87973,96.12,4.7466636,36.584736,0.5729574,-37.762455,15.923296,88.904755,0.0075434367,9600.199,-66.87847332149744,-0.6811528,0.8639721,3054.646094560623,0.047466636,72.00126
True,-1,0.0072274124,6.64078,-66.3108,100,0.00022877307,0.8547772,-69.70735,15.058472,40700,0.94404405,7906293,-50.00053,,407,[-0.031  1.924 -2.1  ],-75.63725,0.022877308,-177.89714,99.59,5.498448,36.952778,0.72274125,-51.029602,19.009272,127.89661,0.009440441,28326.299,-69.70734401777386,-0.6817075,0.8547772,3058.292086839676,0.054984476,108.1898
True,-1,0.007247855,10.773534,-59.578636,100,0.00048945984,0.8612956,-65.390045,9.282005,40800,1.0548048,7915746,-50.22543,,408,[-0.036  1.937 -2.101],-69.10438,0.048945986,-111.42996,94.53,8.302539,32.071873,0.72478545,-47.387062,12.4637165,61.204533,0.010548048,9134.524,-65.39004325032234,-0.58733445,0.8612956,3060.6384818553925,0.08302539,46.039917
True,-1,0.007402731,6.784411,-64.490875,100,0.00013663693,0.86322665,-72.515274,14.739674,40900,0.8146011,7926106,-49.309486,,409,[-0.045  1.941 -2.006],-78.27782,0.013663693,-172.87656,103.6,4.636497,45.230576,0.7402731,-49.48121,24.944107,123.56707,0.00814601,24808.371,-72.51527107924223,-0.5461962,0.86322665,3063.908104658127,0.04636497,100.36129
True,-1,0.0077064913,6.3863845,-58.386795,100,2.3608674e-05,0.86583024,-66.99532,15.658312,41000,1.2338393,7935782,-49.882896,,410,[-0.023  1.951 -1.965],-71.42475,0.0023608676,-132.8831,96.76,7.9288745,28.063677,0.7706492,-47.193035,16.410398,83.000206,0.0123383915,20047.059,-66.99532173380256,-0.5814192,0.86583024,3067.936112880707,0.07928874,65.88778
True,-1,0.0075707366,7.8291736,-64.460884,100,0.0001484869,0.8604195,-67.75,12.77274,41100,1.1223526,7945594,-40.62809,,411,[-0.039  1.966 -2.   ],-72.50985,0.01484869,-142.79552,98.12,8.3163595,31.271791,0.75707364,-51.142506,15.447298,102.16743,0.011223526,20502.217,-67.74999775514007,-0.57427764,0.8604195,3070.9481813907623,0.0831636,75.045525
True,-1,0.0075298864,4.3406124,-60.594696,100,0.00039090394,0.86295134,-68.28909,23.038223,41200,0.9955386,7955351,-39.953873,,412,[-0.021  1.98  -1.993],-73.94495,0.039090395,-169.67569,97.57,6.2482677,36.39021,0.7529886,-48.811207,21.330708,129.72182,0.009955385,28219.062,-68.28909414783121,-0.5412684,0.86295134,3074.039617538452,0.062482674,101.38659
True,-1,0.0056088837,13.030649,-52.194252,100,3.6616762e-05,0.862901,-66.196,7.674215,41300,0.81769884,7964852,-40.591667,,413,[-0.03   1.992 -1.96 ],-70.92841,0.0036616763,-141.97256,95.01,5.1781917,31.996243,0.56088835,-35.11117,16.391466,101.3809,0.008176988,11090.936,-66.19599311292171,-0.56396466,0.862901,3077.5401384830475,0.051781915,75.77657
True,-1,0.0077833943,5.6655083,-62.211823,100,4.653648e-05,0.86036175,-67.08156,17.650667,41400,1.4432243,7974480,-50.04397,,414,[-0.007  2.009 -1.983],-71.623505,0.004653648,-136.2587,96.28,12.049736,22.531727,0.77833956,-51.40091,14.665141,86.21473,0.014432242,25095.664,-67.08155682176351,-0.5713724,0.86036175,3080.7863478660583,0.12049736,69.17715
True,-1,0.0075042886,6.1851826,-58.102707,100,0.000105924875,0.8604008,-66.958626,16.167671,41500,1.197345,7984188,-50.431587,,415,[ 0.009  2.022 -1.99 ],-71.19271,0.010592488,-127.02269,97.08,8.310202,28.202602,0.75042886,-47.572514,13.820328,76.5911,0.011973451,16529.887,-66.95862142562866,-0.55043656,0.8604008,3083.47772359848,0.08310202,60.064068
True,-1,0.006972801,8.966977,-64.971695,100,8.8100925e-05,0.85696244,-68.82743,11.15203,41600,1.0139481,7994104,-49.719067,,416,[ 0.034  2.033 -1.969],-73.93323,0.008810093,-153.17369,99.16,8.201521,32.107426,0.6972801,-49.68245,18.579088,103.45462,0.010139481,17238.395,-68.82743026718498,-0.5477884,0.85696244,3087.017412185669,0.08201521,84.34626
True,-1,0.0063627134,8.179429,-51.261795,100,8.079802e-05,0.860657,-65.060356,12.225792,41700,0.9101721,8003500,-40.794144,,417,[ 0.056  2.017 -1.967],-68.61449,0.008079802,-106.62402,93.96,6.048291,32.82707,0.6362714,-41.097076,12.807025,65.82988,0.0091017205,6189.5234,-65.06035630434752,-0.5348586,0.860657,3090.711452960968,0.06048291,41.563667
True,-1,0.009568358,1.0944963,-70.20209,100,0.0041818256,0.86574626,-68.34958,91.366234,41800,0.2751324,8013341,-50.52374,,418,[ 3.263e-04  2.013e+00 -1.954e+00],-73.123146,0.41818255,-143.20683,98.41,1.6287838,92.363266,0.9568358,-65.20808,16.395151,92.68309,0.0027513239,19653.898,-68.3495837686956,-0.54528993,0.86574626,3094.3462088108063,0.016287837,74.85725
