EpRewMean,Epsilon,Weights,StdIW,MaxIW,Inner Iteration,OptimizationReturnMin,InitialBound,InitialReturnMax,MeanEntropy,MinIW,ESSRenyiArithmetic,MinTargetPdf,MinBehavPdf,EmpiricalD2Harmonic,EpThisIter,TimeElapsed,OptimizationReturnMax,EpisodesSoFar,InitialReturnStd,ESSRenyiHarmonic,StdWReturnMean,ReturnStepMax,Bound,DivergenceHarmonic,EpLenMean,MeanD2-0,Iteration,MeanIW,InitialReturnMean,WReturnMean,InitialReturnMin,TimestepsSoFar,OptimizationReturnMean,Penalization,VarianceInitializer,ReturnMeanIW,ReturnStepMaxmin,LearnableVariance,EmpiricalD2Arithmetic
-59.97632810682058,2.0,[0.43  4.216],1195733800.0,12017262000.0,1,,-897.3686,-40.636917,0.4189424,0.18675824,100.0,-61.65039,-61.65039,1.0,100,3127.347931623459,46.800514,34000,8.3816595,100.0,,0.85746896,-4.8137602e+17,4.3471923e+31,87.89,1.0,340,125270890.0,-59.97633,824.3644,-87.43743,3613005,27.461103,True,-1.0,2972434400.0,0.85746896,,1.0
-60.92082585155964,2.0,[0.422 4.092],17485340.0,174610000.0,1,,-701.59906,-41.051056,0.4189424,0.056961518,100.0,-62.325104,-62.325104,1.0,100,3135.1508371829987,43.94558,34100,7.5884905,100.0,,0.8589393,-2.574617e+17,1.5995837e+31,89.28,1.0,341,2484226.0,-60.920826,637.2298,-84.996635,3621933,24.075808,True,-1.0,519807780.0,0.8589393,,1.0
-61.466451617777345,2.0,[0.435 4.216],28673406.0,283093700.0,1,,-824.3246,-50.28312,0.4189424,0.055900287,100.0,-53.603287,-53.603287,1.0,100,3143.180512189865,38.12256,34200,7.0825787,100.0,,0.8630384,-5.2328533e+16,1.1667867e+30,90.43,1.0,342,3841475.2,-61.466454,775.88477,-88.40568,3630976,26.939226,True,-1.0,2587916800.0,0.8630384,,1.0
-61.205792168080805,2.0,[0.437 4.091],300394800.0,3014656300.0,1,,-617.7793,-40.586155,0.4189424,0.4856277,100.0,-61.992218,-61.992218,1.0,100,3150.5021872520447,42.938023,34300,7.630155,100.0,,0.8574393,-3.877987e+16,3.9818654e+29,90.04,1.0,343,33324368.0,-61.20579,556.3296,-83.52418,3639980,22.318386,True,-1.0,17297074000.0,0.8574393,,1.0
-59.95074934452772,2.0,[0.455 4.215],409.40033,4113.969,1,,-1536.5052,-41.159813,0.4189424,0.061048117,100.0,-59.72637,-59.72637,1.0,100,3157.8320965766907,55.590874,34400,8.903189,100.0,,0.8652197,-2457894.2,547692740.0,87.35,1.0,344,60.505,-59.95075,1433.5021,-96.75069,3648715,36.79994,True,-1.0,47132.85,0.8652197,,1.0
-61.80860781490803,2.0,[0.447 4.153],403385100.0,3987711700.0,1,,-725.0198,-49.96716,0.4189424,0.15394343,100.0,-63.06938,-63.06938,1.0,100,3165.63014793396,36.641758,34500,8.075481,100.0,,0.8632531,-1.9747508e+16,1.9469798e+29,91.21,1.0,345,48104372.0,-61.808605,680.26874,-86.60892,3657836,24.80031,True,-1.0,9840036000.0,0.8632531,,1.0
-60.867026104032995,2.0,[0.479 4.032],7947784.5,78635070.0,1,,-452.17477,-50.972042,0.4189424,0.024166916,100.0,-65.761894,-65.761894,1.0,100,3173.5325627326965,29.168537,34600,7.235117,100.0,,0.8640759,-6637035000000.0,5.4763767e+22,89.33,1.0,346,1003956.5,-60.86703,423.81674,-80.14058,3666769,19.273552,True,-1.0,296037020.0,0.8640759,,1.0
-60.07999041005969,2.0,[0.412 3.926],1463469.9,10771079.0,1,,-541.3452,-40.72754,0.4189424,0.70420015,100.0,-62.37664,-62.37664,1.0,100,3181.7076897621155,40.298088,34700,6.964008,100.0,,0.8639505,-6.9264993e+16,1.637315e+30,88.02,1.0,347,376247.25,-60.07999,487.21707,-81.02563,3675571,20.945635,True,-1.0,150376130.0,0.8639505,,1.0
-60.80447811245918,2.0,[0.405 3.801],3716193.2,23726280.0,1,,-799.8892,-40.954178,0.4189424,0.030756697,100.0,-64.92258,-64.92258,1.0,100,3188.6837730407715,45.701447,34800,7.8735,100.0,,0.8665942,-1.3524904e+17,3.7739055e+30,89.26,1.0,348,985183.7,-60.804478,730.2737,-86.655624,3684497,25.851145,True,-1.0,394300130.0,0.8665942,,1.0
-60.57426278755069,2.0,[0.412 3.926],212.85118,1145.2878,1,,-947.4886,-50.767216,0.4189424,0.120445944,100.0,-58.59305,-58.59305,1.0,100,3196.2128891944885,38.574337,34900,8.386562,100.0,,0.85665643,-800978.6,231264460.0,88.59,1.0,349,83.32191,-60.574257,897.89136,-89.34155,3693356,28.76729,True,-1.0,46702.895,0.85665643,,1.0
-60.10088613554835,2.0,[0.306 3.993],177.70654,1413.4758,1,,-600.3514,-40.491623,0.4189424,0.19373465,100.0,-61.907837,-61.907837,1.0,100,3203.6488575935364,41.530434,35000,7.894616,100.0,,0.8663253,-2146343.2,1364871400.0,88.62,1.0,350,61.26123,-60.100883,542.8627,-82.02206,3702218,21.92117,True,-1.0,22328.373,0.8663253,,1.0
-61.37479698330164,2.0,[0.056 4.002],137897.23,1323697.8,1,,-561.6913,-50.340446,0.4189424,0.07701001,100.0,-58.820484,-58.820484,1.0,100,3210.9531450271606,32.76185,35100,7.3370466,100.0,,0.8605002,-5201680000000.0,2.1137557e+22,89.91,1.0,351,20990.533,-61.3748,525.9164,-83.102295,3711209,21.7275,True,-1.0,8554264.0,0.8605002,,1.0
-58.32915250256658,2.0,[-0.175  4.095],11491144.0,113928180.0,1,,-842.35974,-40.578606,0.4189424,0.037608642,100.0,-54.68432,-54.68432,1.0,100,3218.014314889908,44.523796,35200,7.712325,100.0,,0.8606527,-4005373000000000.0,3.674172e+27,85.27,1.0,352,1648177.6,-58.32915,776.2868,-85.1024,3719736,26.773247,True,-1.0,806724740.0,0.8606527,,1.0
-59.50932006642223,2.0,[-0.205  3.973],22935183000.0,230513260000.0,1,,-1020.9832,-40.946,0.4189424,0.38720575,100.0,-68.834854,-68.834854,1.0,100,3225.6390476226807,48.127678,35300,8.350251,100.0,,0.8644845,-7.021151e+19,8.269504e+35,87.01,1.0,353,2311352600.0,-59.509315,943.77783,-89.07368,3728437,29.564358,True,-1.0,29117207000.0,0.8644845,,1.0
-61.23445830717683,2.0,[-0.224  3.85 ],137272540.0,1373948500.0,1,,-993.5456,-39.850296,0.4189424,0.013310952,100.0,-63.437088,-63.437088,1.0,100,3232.550823688507,50.15262,35400,9.060052,100.0,,0.8616344,-3.873092e+19,2.133947e+35,90.01,1.0,354,16118580.0,-61.23446,909.70856,-90.002914,3737438,28.768457,True,-1.0,1000038400.0,0.8616344,,1.0
-60.731510073542594,2.0,[-0.235  3.725],7333038.0,67379816.0,1,,-969.1992,-50.37708,0.4189424,0.0050343373,100.0,-60.652843,-60.652843,1.0,100,3241.0341696739197,39.30363,35500,8.9249935,100.0,,0.86023414,-2.1921994e+16,1.8124745e+29,88.88,1.0,355,1384207.0,-60.73151,917.7117,-89.68071,3746326,28.9492,True,-1.0,674023500.0,0.86023414,,1.0
-59.49303546622396,2.0,[-0.203  3.846],756485.3,7590494.0,1,,-407.546,-40.66947,0.4189424,0.00368753,100.0,-56.902588,-56.902588,1.0,100,3249.3890945911407,36.412468,35600,7.347362,100.0,,0.86211187,-202555300000.0,2.1004705e+19,86.58,1.0,356,91366.91,-59.49304,363.35327,-77.08194,3754984,17.588905,True,-1.0,2960350.0,0.86211187,,1.0
-60.357626467347146,2.0,[-0.284  3.751],63351.67,396982.44,1,,-778.3355,-39.862053,0.4189424,0.07402308,100.0,-58.474854,-58.474854,1.0,100,3256.751315355301,45.723175,35700,8.498363,100.0,,0.8628876,-808075660000.0,1.3445902e+20,88.91,1.0,357,18631.654,-60.35763,708.65405,-85.58523,3763875,25.2276,True,-1.0,10447320.0,0.8628876,,1.0
-59.72287714794278,2.0,[-0.212  3.649],31691896.0,317003940.0,1,,-1187.8643,-49.688744,0.4189424,0.058659475,100.0,-55.652916,-55.652916,1.0,100,3263.9999866485596,42.562027,35800,8.331875,100.0,,0.8600834,-1696756900000000.0,7.8957016e+26,86.88,1.0,358,3818481.0,-59.722878,1127.4839,-92.25077,3772563,32.527893,True,-1.0,3477794800.0,0.8600834,,1.0
-61.92600386768579,2.0,[-0.178  3.529],2295675400.0,17746547000.0,1,,-791.21625,-40.108776,0.4189424,0.0053497097,100.0,-62.39859,-62.39859,1.0,100,3272.026679754257,47.26312,35900,8.322753,100.0,,0.86950845,-8.235295e+16,1.2232343e+30,91.07,1.0,359,364381220.0,-61.926006,716.7616,-87.371895,3781670,25.445894,True,-1.0,152079420000.0,0.86950845,,1.0
-61.57210769325495,2.0,[-0.201  3.406],4551499.0,42976840.0,1,,-757.3696,-40.165516,0.4189424,0.043918837,100.0,-67.49396,-67.49396,1.0,100,3279.474322080612,45.92107,36000,9.280139,100.0,,0.86320305,-3.3066156e+16,2.2129006e+29,90.25,1.0,360,906807.4,-61.57211,687.08057,-86.086586,3790695,24.514477,True,-1.0,305771360.0,0.86320305,,1.0
-62.240861396491525,2.0,[-0.239  3.286],167.25517,1113.9111,1,,-867.1954,-40.451687,0.4189424,0.0903407,100.0,-62.534184,-62.534184,1.0,100,3287.5489382743835,48.272762,36100,9.388431,100.0,,0.8627533,-859932.2,114467720.0,90.77,1.0,361,63.14178,-62.24086,789.523,-88.72445,3799772,26.483587,True,-1.0,28887.104,0.8627533,,1.0
-61.51199546203017,2.0,[-0.244  3.224],259117900.0,2589435000.0,1,,-853.00757,-39.492683,0.4189424,1.3111699,100.0,-73.96619,-73.96619,1.0,100,3294.1595182418823,48.209663,36200,9.465958,100.0,,0.85731894,-6.0675467e+16,6.133838e+29,89.95,1.0,362,31786276.0,-61.511997,775.5389,-87.70235,3808767,26.190351,True,-1.0,8974417000.0,0.85731894,,1.0
-61.796702377647165,2.0,[-0.259  3.348],10000450.0,94241760.0,1,,-1014.81757,-39.965134,0.4189424,0.0012669311,100.0,-56.71469,-56.71469,1.0,100,3301.509192466736,51.023094,36300,8.71197,100.0,,0.8642902,-8.300858e+16,9.150007e+29,90.27,1.0,363,1507793.9,-61.796703,928.0435,-90.98823,3817794,29.191526,True,-1.0,356371200.0,0.8642902,,1.0
-60.663871212899686,2.0,[-0.024  3.435],59524700.0,587973300.0,1,,-859.2609,-40.41085,0.4189424,0.10539038,100.0,-64.87675,-64.87675,1.0,100,3309.633716583252,46.89361,36400,8.731719,100.0,,0.863849,-1.3646903e+17,3.46622e+30,88.55,1.0,364,8412966.0,-60.663868,785.96375,-87.30446,3826649,26.640587,True,-1.0,2408850700.0,0.863849,,1.0
-60.41057497009635,2.0,[-0.006  3.559],5591687.0,39876776.0,1,,-863.4498,-40.42473,0.4189424,0.11441502,100.0,-64.78736,-64.78736,1.0,100,3316.8975727558136,46.60856,36500,9.070458,100.0,,0.864503,-3.151866e+18,1.8945903e+33,88.11,1.0,365,1241908.2,-60.410576,791.042,-87.03329,3835460,26.62271,True,-1.0,361773100.0,0.864503,,1.0
-61.18641924470663,2.0,[-0.006  3.434],11881.225,79285.87,1,,-446.70316,-49.940296,0.4189424,0.07299259,100.0,-57.866364,-57.866364,1.0,100,3324.8750896453857,29.92802,36600,8.236206,100.0,,0.86334836,-2852839700.0,9124330000000000.0,89.32,1.0,366,3843.2783,-61.18642,416.84833,-79.86832,3844392,18.681896,True,-1.0,933556.5,0.86334836,,1.0
-62.157012149095536,2.0,[-0.099  3.35 ],49341.215,356797.44,1,,-647.3805,-49.976555,0.4189424,0.14482626,100.0,-59.671585,-59.671585,1.0,100,3333.1846668720245,35.327477,36700,8.366384,100.0,,0.8610165,-601091140.0,204186220000000.0,90.48,1.0,367,10655.393,-62.157013,605.78094,-85.30403,3853440,23.147018,True,-1.0,6638593.5,0.8610165,,1.0
-61.8986518098414,2.0,[-3.119e-03  3.431e+00],142.62614,1247.7974,1,,-1129.374,-40.65291,0.4189424,0.105692334,100.0,-77.026566,-77.026566,1.0,100,3341.4836604595184,52.066162,36800,9.44022,100.0,,0.866028,-1611107.9,305674700.0,91.01,1.0,368,46.518246,-61.89865,1039.016,-92.71907,3862541,30.82042,True,-1.0,31244.191,0.866028,,1.0
-61.7496617513895,2.0,[0.008 3.369],205288210.0,2038869500.0,1,,-935.70593,-50.000206,0.4189424,0.08462606,100.0,-60.95522,-60.95522,1.0,100,3349.437569618225,40.03441,36900,9.068927,100.0,,0.85941887,-893194500000000.0,2.7950591e+26,90.07,1.0,369,23964410.0,-61.749657,882.284,-90.034615,3871548,28.284954,True,-1.0,10113929000.0,0.85941887,,1.0
-61.602458956986666,2.0,[0.064 3.481],1004636200.0,10089868000.0,1,,-894.7195,-41.125565,0.4189424,0.0018029609,100.0,-66.29753,-66.29753,1.0,100,3358.2520723342896,47.487137,37000,9.486995,100.0,,0.8633217,-4.3844013e+18,3.4021947e+33,89.96,1.0,370,108670616.0,-61.602455,819.5563,-88.6127,3880544,27.010244,True,-1.0,73380840000.0,0.8633217,,1.0
-62.980839398652314,2.0,[0.05  3.356],1277238900.0,12664224000.0,1,,-1189.1936,-50.23472,0.4189424,0.63491166,100.0,-68.08914,-68.08914,1.0,100,3366.946311712265,44.821434,37100,9.664716,100.0,,0.859529,-2.8364412e+17,1.7941012e+31,92.58,1.0,371,156544700.0,-62.980846,1122.2323,-95.05615,3889802,32.075314,True,-1.0,70445940000.0,0.859529,,1.0
-61.36167484611273,2.0,[0.054 3.232],2858.9487,19191.316,1,,-841.28046,-40.785088,0.4189424,0.003981152,100.0,-55.620537,-55.620537,1.0,100,3375.9318239688873,46.52027,37200,9.801585,100.0,,0.8703189,-3974602000.0,3034953000000000.0,89.96,1.0,372,880.944,-61.361675,769.1458,-87.30536,3898798,25.943684,True,-1.0,497929.34,0.8703189,,1.0
-60.320999896675346,2.0,[0.15  3.312],28550186.0,224578610.0,1,,-868.01636,-50.207466,0.4189424,0.018791799,100.0,-61.138924,-61.138924,1.0,100,3384.496752023697,37.59208,37300,8.114355,100.0,,0.85502225,-515319670000000.0,1.19676425e+26,88.04,1.0,373,4579631.0,-60.321007,820.9132,-87.799545,3907602,27.478544,True,-1.0,1147351000.0,0.85502225,,1.0
-62.14468142107129,2.0,[0.102 3.427],1432692.5,12925763.0,1,,-1855.7848,-41.37783,0.4189424,0.14734226,100.0,-74.49567,-74.49567,1.0,100,3393.0554230213165,60.961304,37400,10.785348,100.0,,0.853933,-1259647500000000.0,1.0340068e+26,90.97,1.0,374,264342.1,-62.144676,1731.9178,-102.339134,3916699,40.194454,True,-1.0,185199780.0,0.853933,,1.0
-60.77281384035945,2.0,[0.157 3.539],2699305.2,21822348.0,1,,-630.9666,-50.808815,0.4189424,0.22880699,100.0,-72.43532,-72.43532,1.0,100,3400.189106464386,33.14229,37500,7.557906,100.0,,0.86008096,-8752929700000000.0,5.715042e+28,88.82,1.0,375,632624.1,-60.77281,594.35504,-83.9511,3925581,23.17829,True,-1.0,245931420.0,0.86008096,,1.0
-62.36800083354115,2.0,[0.176 3.415],64634776.0,641064600.0,1,,-509.53885,-49.93211,0.4189424,0.7417831,100.0,-60.53848,-60.53848,1.0,100,3408.0141863822937,32.522274,37600,8.41556,100.0,,0.8633374,-1.3558818e+17,1.4789806e+31,91.96,1.0,376,8072996.5,-62.368004,474.28442,-82.454384,3934777,20.086384,True,-1.0,2999069700.0,0.8633374,,1.0
-61.80555784165859,2.0,[0.157 3.292],376932.0,2501685.8,1,,-800.8146,-40.058014,0.4189424,0.081893586,100.0,-57.6383,-57.6383,1.0,100,3415.479090452194,46.908737,37700,9.715173,100.0,,0.8557233,-19852020000000.0,7.32547e+22,90.16,1.0,377,96037.65,-61.80556,727.4702,-86.96675,3943793,25.161194,True,-1.0,33116574.0,0.8557233,,1.0
-62.700379982590675,2.0,[0.216 3.181],4678810.0,43757996.0,1,,-1012.8142,-40.746407,0.4189424,0.42691368,100.0,-56.695484,-56.695484,1.0,100,3424.1215121746063,50.84352,37800,9.593856,100.0,,0.85571516,-3.1710624e+16,1.3542835e+29,91.28,1.0,378,834106.4,-62.700375,926.648,-91.58993,3952921,28.889545,True,-1.0,593511230.0,0.85571516,,1.0
-61.1909110198915,2.0,[0.233 3.305],2844903.8,26196758.0,1,,-551.821,-50.318787,0.4189424,0.12229976,100.0,-60.904114,-60.904114,1.0,100,3431.980146408081,32.280945,37900,7.664858,100.0,,0.8563042,-1.5074299e+16,1.8833529e+29,90.09,1.0,379,637152.9,-61.190914,517.08765,-82.59973,3961930,21.408821,True,-1.0,121056184.0,0.8563042,,1.0
-62.06370220318436,2.0,[0.254 3.182],11586578.0,110693740.0,1,,-751.82605,-41.053944,0.4189424,0.1819108,100.0,-70.55996,-70.55996,1.0,100,3439.981427669525,45.307026,38000,9.646143,100.0,,0.86339504,-9.965074e+16,2.1210031e+30,90.71,1.0,380,1928078.1,-62.063705,683.4053,-86.36097,3971001,24.297268,True,-1.0,1004559040.0,0.86339504,,1.0
-60.27527867600322,2.0,[0.241 3.057],77991330.0,783958000.0,1,,-713.4114,-40.591366,0.4189424,0.53932786,100.0,-62.91398,-62.91398,1.0,100,3446.9471542835236,43.57913,38100,8.895406,100.0,,0.86144996,-1.3558878e+17,4.5874975e+30,87.89,1.0,381,8086081.5,-60.275272,650.10956,-84.170494,3979790,23.895214,True,-1.0,1056826900.0,0.86144996,,1.0
-63.799176243692635,2.0,[0.258 2.934],26006556.0,229277260.0,1,,-1660.7462,-40.389465,0.4189424,0.24834682,100.0,-68.85839,-68.85839,1.0,100,3454.64705657959,60.850647,38200,11.64047,100.0,,0.8645148,-9.526886e+18,5.957768e+33,93.11,1.0,382,4742068.5,-63.799175,1537.3242,-101.24011,3989101,37.440933,True,-1.0,1264650900.0,0.8645148,,1.0
-63.71099162757397,2.0,[0.298 2.815],27691.463,261171.06,1,,-2040.0118,-49.244614,0.4189424,0.042100567,100.0,-69.28632,-69.28632,1.0,100,3462.7661299705505,57.056465,38300,10.843666,100.0,,0.8639644,-13284596000.0,1.4978373e+16,93.11,1.0,383,5227.81,-63.710995,1931.5006,-106.30108,3998412,42.590088,True,-1.0,3901358.2,0.8639644,,1.0
-63.77141910925508,2.0,[0.203 2.733],94329710.0,768073800.0,1,,-2556.4866,-40.61844,0.4189424,0.4421944,100.0,-69.74048,-69.74048,1.0,100,3470.7865827083588,70.69563,38400,11.383905,100.0,,0.8586227,-6.197928e+17,1.3840926e+31,92.86,1.0,384,14075708.0,-63.77142,2389.897,-111.31407,4007698,47.542652,True,-1.0,13598833000.0,0.8586227,,1.0
-63.83927297890186,2.0,[0.191 2.609],325759.5,3094736.5,1,,-1126.5781,-49.57173,0.4189424,0.054198608,100.0,-76.470795,-76.470795,1.0,100,3479.408958673477,45.069603,38500,10.493098,100.0,,0.86989343,-478615300000.0,4.9958646e+19,93.7,1.0,385,61758.297,-63.83927,1058.8721,-94.641335,4017068,30.802063,True,-1.0,38610576.0,0.86989343,,1.0
-62.16416424870491,2.0,[0.115 2.709],1679051500.0,16869271000.0,1,,-992.084,-40.651375,0.4189424,0.017563522,100.0,-64.48456,-64.48456,1.0,100,3487.1332082748413,49.82434,38600,10.382346,100.0,,0.8609835,-7.1455337e+17,7.4566786e+31,90.27,1.0,386,179435300.0,-62.164165,909.3371,-90.475716,4026095,28.31155,True,-1.0,154287330000.0,0.8609835,,1.0
-63.92731579586864,2.0,[0.122 2.584],399098660.0,3479046400.0,1,,-2088.7827,-40.64751,0.4189424,0.09124257,100.0,-70.06329,-70.06329,1.0,100,3494.849360704422,66.16124,38700,10.200916,100.0,,0.86774015,-2.552281e+17,3.0597405e+30,93.25,1.0,387,66010440.0,-63.927315,1942.8766,-106.808754,4035420,42.88144,True,-1.0,102116680000.0,0.86774015,,1.0
-62.180548884272575,2.0,[0.114 2.459],674106.2,6767059.5,1,,-970.77466,-40.337696,0.4189424,0.028587472,100.0,-71.90135,-71.90135,1.0,100,3502.377058982849,49.926945,38800,9.948374,100.0,,0.8593948,-228665890000000.0,7.57365e+24,90.6,1.0,388,85884.38,-62.180553,887.6864,-90.26464,4044480,28.084091,True,-1.0,17008852.0,0.8593948,,1.0
-65.49931031882763,2.0,[0.041 2.56 ],6187454.5,35200796.0,1,,-2366.8328,-39.796463,0.4189424,0.032226473,100.0,-72.75397,-72.75397,1.0,100,3511.1548306941986,70.85714,38900,12.671601,100.0,,0.85605466,-4.6254877e+17,7.638764e+30,95.52,1.0,389,1729295.0,-65.49931,2199.4795,-110.6536,4054032,45.154297,True,-1.0,3326049300.0,0.85605466,,1.0
-62.91691546157003,2.0,[-2.537e-03  2.677e+00],47607880.0,460187040.0,1,,-1449.192,-39.88287,0.4189424,0.14221698,100.0,-63.990658,-63.990658,1.0,100,3520.1483433246613,58.11498,39000,10.292956,100.0,,0.86332077,-7.435502e+18,4.362252e+33,91.75,1.0,390,8101661.0,-62.91692,1336.6168,-97.99785,4063207,35.080933,True,-1.0,9970064000.0,0.86332077,,1.0
-64.34906427636743,2.0,[1.872e-03 2.552e+00],8151202.0,78445720.0,1,,-1332.6448,-40.116287,0.4189424,0.018489877,100.0,-72.641785,-72.641785,1.0,100,3528.344488620758,57.25718,39100,11.522029,100.0,,0.85798025,-1.6330563e+16,2.2331863e+28,93.31,1.0,391,1199496.5,-64.34907,1223.3683,-97.37347,4072538,33.024403,True,-1.0,582753500.0,0.85798025,,1.0
-63.19749647125602,2.0,[-0.026  2.674],2979066600.0,29941545000.0,1,,-1137.6592,-39.959843,0.4189424,0.29590178,100.0,-65.48452,-65.48452,1.0,100,3537.8066234588623,53.974888,39200,9.786451,100.0,,0.8539144,-1.3998011e+17,2.077818e+30,92.67,1.0,392,310453540.0,-63.197495,1040.5522,-93.93473,4081805,30.737234,True,-1.0,108129420000.0,0.8539144,,1.0
-62.09511905059218,2.0,[-0.032  2.799],8404851.0,81123176.0,1,,-900.1727,-49.713326,0.4189424,0.11254753,100.0,-61.404015,-61.404015,1.0,100,3545.8880784511566,39.974083,39300,9.250728,100.0,,0.85919625,-3.120195e+17,3.431562e+31,90.91,1.0,393,1463234.5,-62.095116,846.9104,-89.68741,4090896,27.59229,True,-1.0,518729730.0,0.85919625,,1.0
-62.64719674214721,2.0,[-0.06   2.677],1036440400.0,9744804000.0,1,,-1387.6155,-40.179794,0.4189424,0.4923992,100.0,-63.394173,-63.394173,1.0,100,3554.9137291908264,56.45188,39400,11.244899,100.0,,0.8647325,-4.080213e+17,1.4753476e+31,91.48,1.0,394,136619790.0,-62.647198,1281.3923,-96.631676,4100044,33.984474,True,-1.0,56703310000.0,0.8647325,,1.0
-63.63598718568683,2.0,[-0.063  2.552],112536.03,1012346.7,1,,-1514.8008,-49.60795,0.4189424,0.06441254,100.0,-72.55235,-72.55235,1.0,100,3562.778859615326,50.442055,39500,10.198471,100.0,,0.8569693,-83617100000.0,9.713296e+17,92.59,1.0,395,22802.002,-63.635986,1429.9893,-100.05,4109303,36.414013,True,-1.0,28391800.0,0.8569693,,1.0
-64.21374112844467,2.0,[-0.149  2.461],3530457.5,24497556.0,1,,-1561.8728,-40.306488,0.4189424,0.08983415,100.0,-64.92659,-64.92659,1.0,100,3570.9641444683075,60.227997,39600,11.0347185,100.0,,0.85814774,-8.4150696e+17,4.843555e+31,93.15,1.0,396,812989.1,-64.213745,1440.9614,-100.534485,4118618,36.320744,True,-1.0,942666430.0,0.85814774,,1.0
-62.831541615873576,2.0,[-0.119  2.339],365543870.0,3642534100.0,1,,-2188.2026,-49.426495,0.4189424,0.42920306,100.0,-56.969955,-56.969955,1.0,100,3579.359684944153,57.266064,39700,12.454046,100.0,,0.86482877,-2.2578278e+19,4.266137e+34,91.23,1.0,397,43939916.0,-62.83154,2078.8918,-106.69256,4127741,43.861015,True,-1.0,86134480000.0,0.86482877,,1.0
-66.18449158772826,2.0,[-0.101  2.463],1880.3486,14215.606,1,,-849.83997,-49.06137,0.4189424,0.112462565,100.0,-66.687546,-66.687546,1.0,100,3587.5571019649506,42.83838,39800,11.286991,100.0,,0.8562126,-18955918.0,94413980000.0,96.1,1.0,398,457.4485,-66.184494,788.67065,-91.89975,4137351,25.71526,True,-1.0,160025.31,0.8562126,,1.0
-62.15322038263083,2.0,[-0.201  2.539],3925436000.0,39453925000.0,1,,-895.376,-49.766792,0.4189424,0.0053449776,100.0,-61.85155,-61.85155,1.0,100,3595.551231622696,39.430977,39900,10.589774,100.0,,0.8630017,-3.0514935e+17,3.466705e+31,90.44,1.0,399,396471700.0,-62.153217,843.5509,-89.19777,4146395,27.044548,True,-1.0,126530770000.0,0.8630017,,1.0
-63.7085961599648,2.0,[-0.204  2.664],22460466.0,222638900.0,1,,-910.94214,-40.46953,0.4189424,0.057301503,100.0,-66.93768,-66.93768,1.0,100,3603.656034708023,49.750175,40000,11.207299,100.0,,0.85512084,-2.4881748e+16,9.095482e+28,92.7,1.0,400,3018881.0,-63.7086,828.4423,-90.2197,4155665,26.511106,True,-1.0,1415438300.0,0.85512084,,1.0
-61.95880965799093,2.0,[-0.235  2.785],5732538.0,37115964.0,1,,-638.524,-40.323837,0.4189424,0.042630974,100.0,-59.50575,-59.50575,1.0,100,3610.937305212021,43.843063,40100,9.014077,100.0,,0.8550061,-1.9025447e+16,8.816753e+28,90.04,1.0,401,1352971.5,-61.95881,574.4529,-84.1669,4164669,22.208092,True,-1.0,573836900.0,0.8550061,,1.0
-62.22535457715392,2.0,[-0.205  2.906],4869.1787,48543.45,1,,-680.9041,-50.02372,0.4189424,0.081076086,100.0,-63.94422,-63.94422,1.0,100,3619.228726863861,35.636086,40200,9.455213,100.0,,0.8547667,-9520987.0,48803120000.0,90.77,1.0,402,631.14966,-62.225357,638.5745,-85.659805,4173746,23.43445,True,-1.0,169459.89,0.8547667,,1.0
-61.865546667128804,2.0,[0.041 2.86 ],12726.54,111384.42,1,,-788.62476,-50.136024,0.4189424,0.087287076,100.0,-60.696774,-60.696774,1.0,100,3626.0223047733307,37.378754,40300,9.174443,100.0,,0.8600437,-5513687600.0,1.4006541e+16,90.49,1.0,403,3074.114,-61.865547,742.05347,-87.51478,4182795,25.649233,True,-1.0,1882735.4,0.8600437,,1.0
-62.61514999210834,2.0,[-0.052  2.777],197000.12,1518912.6,1,,-1073.8029,-49.69348,0.4189424,0.024240226,100.0,-65.835175,-65.835175,1.0,100,3634.441689014435,42.79146,40400,10.98017,100.0,,0.86002547,-2739312500000.0,2.0141678e+21,90.86,1.0,404,32071.318,-62.61515,1012.76843,-92.48494,4191881,29.86979,True,-1.0,5307059.5,0.86002547,,1.0
-62.0203988212347,2.0,[-0.123  2.881],4895.066,47010.812,1,,-1147.4329,-49.365997,0.4189424,0.005213757,100.0,-64.03288,-64.03288,1.0,100,3641.8621225357056,43.886833,40500,10.381179,100.0,,0.8714248,-14881762.0,50476580000.0,90.4,1.0,405,854.2225,-62.0204,1083.2338,-93.25283,4200921,31.232431,True,-1.0,457547.1,0.8714248,,1.0
-61.8127137003839,2.0,[-0.023  2.806],473644130.0,4750615000.0,1,,-732.74194,-50.00476,0.4189424,0.05179446,100.0,-61.930683,-61.930683,1.0,100,3648.875771045685,36.39408,40600,9.171425,100.0,,0.8613244,-2.2568459e+18,2.6129027e+33,90.07,1.0,406,51876130.0,-61.812714,688.59265,-86.39884,4209928,24.586128,True,-1.0,9383226000.0,0.8613244,,1.0
-62.042385767698285,2.0,[-0.014  2.93 ],22756902.0,184309580.0,1,,-778.224,-40.31362,0.4189424,0.0053585335,100.0,-64.08363,-64.08363,1.0,100,3657.5754840373993,46.58091,40700,9.395262,100.0,,0.869383,-2.810363e+16,1.5098555e+29,90.97,1.0,407,4393316.5,-62.04239,705.9001,-86.89453,4219025,24.852146,True,-1.0,1752593800.0,0.869383,,1.0
