MeanIW,MinIW,LearnableVariance,StdIW,ESSClassic,MeanEntropy,EpThisIter,OptimizationReturnMean,StdIWNorm,EpisodesSoFar,ESSRenyi,InitialReturnMax,OptimizationReturnMin,MaxIWNorm,InitialReturnMin,InitialReturnMean,Iteration,InitialReturnStd,ReturnStepMax,MinIWNorm,OptimizationReturnMax,Weights,TimestepsSoFar,J_sample_variance,TimeElapsed,Bound,ReturnStepMaxmin,ReturnMeanIW,InitialBound,MeanIWNorm,EpRewMean,MaxIW,EmpiricalD2,VarianceInit,EpLenMean
0.5955133,0.026125932,True,0.81383646,34.87197,0.14932816,100,84.97108,0.008138364,28100,10.579659,-58.835377,,0.057204712,-171.21936,-86.24829,281,22.259037,0.86261,0.00026125932,112.38399,[-0.433  1.122 -1.332],4402787,17003.11,3927.968743085861,-67.209946,0.86261,-49.66323,-91.9556,0.0059551327,-86.24828582599758,5.7204714,9.4521,-1,121.63
0.6462945,0.004702984,True,1.0996423,25.674229,0.112770066,100,66.19722,0.010996423,28200,9.9258795,-58.936615,,0.068975426,-155.2244,-89.02717,282,22.603481,0.8601504,4.7029836e-05,96.28778,[-0.359  1.121 -1.27 ],4415305,17324.387,3937.017656326294,-70.43889,0.8601504,-54.01582,-94.20132,0.006462945,-89.02717757821083,6.897543,10.074674,-1,125.18
0.83725494,0.00990347,True,1.3404047,28.065872,0.049192846,100,87.7499,0.013404048,28300,24.381,-50.04541,,0.089591265,-174.73303,-86.98312,283,21.464989,0.86060584,9.9034696e-05,124.68762,[-0.289  1.094 -1.306],4427537,37921.78,3947.898891687393,-81.02442,0.86060584,-69.22861,-92.80755,0.008372549,-86.98312332510949,8.959126,4.1015544,-1,122.32
0.66148657,0.0009494229,True,1.1735079,24.112411,-0.020301802,100,92.46846,0.01173508,28400,6.4890814,-60.622944,,0.08610215,-181.39691,-88.92846,284,21.131762,0.86598754,9.494229e-06,120.77397,[-0.268  1.107 -1.37 ],4440116,29351.475,3958.0667448043823,-80.1351,0.86598754,-56.398582,-94.97502,0.006614866,-88.92846004083752,8.610215,15.4105015,-1,125.79
0.75286734,0.005873328,True,1.1923704,28.50356,-0.06957542,100,100.73369,0.011923702,28500,14.958883,-50.97545,,0.06491546,-185.7651,-85.03142,285,21.257177,0.8585295,5.873328e-05,134.78966,[-0.31   1.132 -1.439],4452103,33782.96,3967.9525735378265,-80.51262,0.8585295,-64.50255,-91.22359,0.007528673,-85.03141883984208,6.4915466,6.684991,-1,119.87
0.5940786,0.02276112,True,0.758244,38.036774,-0.031273033,100,124.00998,0.00758244,28600,14.794489,-59.53292,,0.038829643,-210.66846,-86.65848,286,24.982115,0.8580004,0.00022761119,151.13553,[-0.352  1.114 -1.489],4464317,23124.691,3977.88068318367,-72.689,0.8580004,-54.432053,-93.68076,0.005940786,-86.65847909599543,3.8829644,6.7592735,-1,122.14
0.6691265,0.018449048,True,0.8073035,40.722404,0.01783371,100,73.28558,0.008073034,28700,13.625728,-58.927464,,0.038824644,-158.99744,-85.71185,287,21.144432,0.8592071,0.00018449048,100.06998,[-0.428  1.116 -1.45 ],4476447,15121.487,3988.9313926696777,-71.65915,0.8592071,-57.301315,-91.011765,0.0066912645,-85.71185490533709,3.8824644,7.3390574,-1,121.3
0.5301448,0.0075292783,True,0.8633823,27.380255,0.017259333,100,85.62628,0.008633823,28800,9.8432,-49.611046,,0.049097188,-173.07645,-87.450165,288,21.945604,0.8594844,7.529278e-05,123.4654,[-0.455  1.135 -1.401],4488775,15187.947,3998.6229000091553,-62.750404,0.8594844,-44.361805,-93.21937,0.005301448,-87.45015773683787,4.909719,10.159298,-1,123.28
0.86827004,0.036679447,True,1.1919554,34.667316,0.023093332,100,81.27842,0.011919554,28900,37.097183,-49.425858,,0.10579399,-168.48859,-87.21017,289,21.186943,0.85624266,0.00036679447,119.06273,[-0.461  1.162 -1.402],4501073,31666.197,4007.6942319869995,-84.42775,0.85624266,-75.20673,-92.82645,0.008682699,-87.2101685127616,10.579399,2.6956224,-1,122.98
0.59982306,0.0063794814,True,0.80655766,35.611156,0.07968442,100,86.60822,0.008065576,29000,10.735779,-49.370003,,0.0507341,-171.93616,-85.32794,290,21.391539,0.8702014,6.379481e-05,122.566154,[-0.427  1.177 -1.396],4513075,17854.334,4018.038706302643,-65.30716,0.8702014,-47.81557,-91.059135,0.0059982305,-85.32793511271477,5.07341,9.314648,-1,120.02
0.8033684,0.036887277,True,1.0689172,36.09655,0.122123204,100,85.12712,0.010689171,29100,18.904755,-49.13456,,0.06833906,-169.35614,-84.22901,291,20.98479,0.86349165,0.00036887277,120.22158,[-0.445  1.158 -1.339],4525013,28873.291,4028.490318775177,-78.45858,0.86349165,-65.475006,-89.874214,0.0080336835,-84.22901321932673,6.8339057,5.2896748,-1,119.38
0.66923654,0.010435717,True,0.8890594,36.16862,0.13719234,100,95.26037,0.008890593,29200,10.485026,-49.02272,,0.04638045,-177.36151,-82.101135,292,20.768263,0.8537105,0.00010435717,128.33879,[-0.456  1.178 -1.297],4536687,23150.377,4038.7086882591248,-70.03923,0.8537105,-51.78122,-88.01319,0.006692365,-82.10113779366016,4.638045,9.537411,-1,116.74
0.6062697,0.010725957,True,0.741785,40.047916,0.17814812,100,51.157368,0.0074178497,29300,8.735326,-49.826138,,0.045323476,-136.30664,-85.14928,293,19.733238,0.8633001,0.00010725957,86.4805,[-0.409  1.203 -1.282],4548751,8367.39,4050.2063801288605,-66.88366,0.8633001,-51.510742,-89.69283,0.006062697,-85.14926917433739,4.5323477,11.44777,-1,120.64
0.77861303,0.02571117,True,1.0750755,34.40575,0.23085019,100,76.32576,0.010750755,29400,17.72094,-49.705433,,0.06232208,-162.1099,-85.784134,294,21.2183,0.8686373,0.00025711168,112.404465,[-0.303  1.2   -1.241],4560932,23100.896,4061.8502519130707,-78.27991,0.8686373,-65.44346,-91.18779,0.007786131,-85.78413114964962,6.2322083,5.6430416,-1,121.81
0.6655688,0.0073101576,True,0.9856216,31.31872,0.15497601,100,60.067562,0.009856216,29500,18.860838,-49.80448,,0.052921504,-140.67657,-80.609,295,16.183634,0.8656589,7.3101575e-05,90.87209,[-0.322  1.182 -1.188],4572465,13494.454,4071.1674766540527,-62.81092,0.8656589,-52.0135,-85.29822,0.0066556884,-80.60900642096996,5.2921505,5.3019915,-1,115.33
0.657604,0.004557984,True,0.7298105,44.809666,0.20506246,100,59.85126,0.007298105,29600,9.208635,-50.396797,,0.03703495,-140.27196,-80.4207,296,17.43108,0.86373603,4.557984e-05,89.87516,[-0.382  1.191 -1.264],4583920,10234.276,4081.11146736145,-69.92311,0.86373603,-54.514908,-85.09643,0.0065760403,-80.42070312917232,3.7034953,10.859372,-1,114.55
0.6373972,0.009093488,True,1.0285153,27.748785,0.21339305,100,64.698265,0.010285153,29700,9.36581,-59.115044,,0.05592607,-152.91556,-88.21729,297,22.890398,0.8641947,9.0934875e-05,93.800514,[-0.315  1.169 -1.214],4596302,15551.753,4091.905834197998,-70.40651,0.8641947,-53.75101,-93.314476,0.006373972,-88.21729244470596,5.592607,10.677133,-1,123.82
0.4461152,0.0015156745,True,0.70156723,28.792583,0.17484191,100,53.473465,0.0070156725,29800,4.9292417,-50.860085,,0.035917815,-136.90823,-83.43477,298,18.514023,0.85749006,1.5156745e-05,86.04815,[-0.289  1.201 -1.206],4608141,5652.204,4102.093104600906,-56.485374,0.85749006,-35.93034,-87.99837,0.004461152,-83.43476637631655,3.5917814,20.287096,-1,118.39
0.65840393,0.0023620601,True,1.1065688,26.145853,0.10498808,100,59.462173,0.011065688,29900,6.6101646,-50.417435,,0.07201366,-143.47485,-84.01269,299,19.859943,0.8692679,2.3620601e-05,93.05742,[-0.317  1.165 -1.244],4620066,14114.04,4111.8280284404755,-72.65848,0.8692679,-54.056957,-88.79517,0.0065840394,-84.01268303528428,7.201366,15.128217,-1,119.25
0.7361769,0.020589547,True,1.0971239,31.046333,0.14044939,100,83.90494,0.010971239,30000,12.673961,-49.900597,,0.076529585,-166.0462,-82.141266,300,21.625149,0.8563139,0.00020589547,116.14561,[-0.333  1.195 -1.314],4631732,26402.646,4121.0379114151,-74.269356,0.8563139,-58.72218,-87.67615,0.0073617697,-82.14126822665334,7.652959,7.8901935,-1,116.66
0.6690696,0.03355111,True,0.84464115,38.555214,0.19403066,100,92.48737,0.008446411,30100,16.364872,-49.92456,,0.046886157,-176.98203,-84.49465,301,21.89608,0.8694307,0.0003355111,127.057465,[-0.291  1.216 -1.278],4643697,22295.646,4132.4127769470215,-67.37187,0.8694307,-52.788715,-90.39404,0.0066906945,-84.49464570477605,4.688616,6.1106496,-1,119.65
0.675938,4.7421618e-05,True,1.2965298,21.371264,0.11817994,100,64.712074,0.012965296,30200,8.452601,-49.979813,,0.102267854,-146.63104,-81.91897,302,18.655285,0.86233944,4.7421617e-07,96.65123,[-0.334  1.201 -1.225],4655345,19111.324,4142.671909332275,-69.73241,0.86233944,-52.920788,-86.806656,0.006759379,-81.91896245002746,10.226786,11.830677,-1,116.48
0.78404826,0.03237427,True,1.002438,37.955456,0.19072492,100,74.68467,0.010024379,30300,15.478138,-50.512794,,0.06941099,-157.23648,-82.5518,303,19.09864,0.8596269,0.0003237427,106.72369,[-0.283  1.222 -1.301],4667050,22291.424,4152.058534622192,-74.45161,0.8596269,-61.12951,-87.79302,0.0078404825,-82.55180996432901,6.941099,6.4607253,-1,117.05
0.6766002,0.010998647,True,1.2611026,22.351091,0.1881764,100,78.15342,0.012611026,30400,11.856868,-50.844612,,0.091890626,-161.29623,-83.14282,304,20.054773,0.8682586,0.00010998647,110.45162,[-0.25   1.213 -1.228],4678874,26475.184,4161.553998708725,-67.51569,0.8682586,-51.901558,-88.519356,0.0067660017,-83.14282177090645,9.189063,8.43393,-1,118.24
0.7578523,0.016117578,True,1.1129055,31.680758,0.19436675,100,62.01348,0.011129055,30500,10.198132,-49.84636,,0.06293027,-142.25842,-80.24494,305,18.303032,0.86985785,0.00016117578,92.41206,[-0.251  1.245 -1.231],4690320,16805.824,4170.059891939163,-75.7672,0.86985785,-60.91822,-84.986885,0.0075785234,-80.24494089379907,6.2930274,9.805717,-1,114.46
0.5669474,0.0009763753,True,0.9034408,28.25418,0.13506547,100,79.85238,0.009034407,30600,8.224909,-50.570534,,0.05038707,-160.75838,-80.906,306,20.108725,0.8610413,9.763753e-06,110.18784,[-0.218  1.212 -1.225],4701857,14150.057,4178.728626012802,-64.05843,0.8610413,-45.373703,-86.26461,0.005669473,-80.90600148200988,5.0387073,12.158189,-1,115.37
0.6510348,0.03060347,True,0.78067404,41.01878,0.20622222,100,80.20251,0.00780674,30700,13.225033,-49.48576,,0.047855496,-163.74875,-83.54624,307,22.14688,0.8591894,0.0003060347,114.262985,[-0.191  1.181 -1.284],4713566,16214.139,4188.72195148468,-67.79473,0.8591894,-52.7855,-89.004524,0.0065103476,-83.54623931095004,4.7855496,7.561418,-1,117.09
0.6310638,0.0048954203,True,0.8592296,35.040524,0.14434217,100,95.07216,0.008592295,30800,17.526562,-49.756615,,0.050516166,-179.62009,-84.54792,308,22.075422,0.8632062,4.89542e-05,129.86346,[-0.159  1.167 -1.213],4725542,18685.17,4198.803817272186,-68.13866,0.8632062,-53.837036,-90.53527,0.006310638,-84.54792642325162,5.0516167,5.7056255,-1,119.76
0.90874404,0.03229016,True,0.814215,55.46997,0.11363918,100,89.340866,0.008142151,30900,51.336,-50.50673,,0.043527626,-172.02417,-82.683304,309,23.813486,0.86321616,0.0003229016,121.51744,[-0.237  1.18  -1.275],4737279,30999.902,4208.793964385986,-82.85304,0.86321616,-74.84996,-88.41744,0.00908744,-82.68329987362027,4.3527627,1.9479508,-1,117.37
0.54361904,0.00434212,True,0.69741106,37.795135,0.13012932,100,64.907715,0.0069741113,31000,7.1571903,-50.63533,,0.03968231,-148.36649,-83.45877,310,18.310593,0.86565876,4.34212e-05,97.731155,[-0.186  1.171 -1.305],4749119,8871.51,4219.685507297516,-63.992447,0.86565876,-45.506435,-88.40431,0.00543619,-83.45876628935338,3.9682312,13.971963,-1,118.4
0.613984,0.02011493,True,0.9814575,28.127626,0.19170652,100,62.43822,0.009814574,31100,12.552306,-50.058487,,0.06895253,-149.63647,-87.19825,311,21.578346,0.86907756,0.0002011493,99.57799,[-0.153  1.14  -1.289],4761504,11526.213,4230.4346215724945,-68.15605,0.86907756,-54.077618,-92.18613,0.00613984,-87.19825158536435,6.895253,7.9666634,-1,123.85
0.8931323,0.037984576,True,1.0573891,41.638126,0.15142111,100,117.06417,0.01057389,31200,38.228638,-51.29651,,0.06935401,-205.92746,-88.863304,312,23.596947,0.85931385,0.00037984576,154.63095,[-0.14   1.157 -1.227],4773984,51722.152,4239.150367021561,-88.97148,0.85931385,-77.869545,-95.727554,0.008931323,-88.86329855710268,6.9354014,2.61584,-1,124.8
0.64192855,0.019490339,True,1.2096498,21.973377,0.18068801,100,95.08761,0.012096497,31300,13.898565,-49.89484,,0.11276882,-180.49487,-85.40727,313,23.347862,0.85203415,0.00019490339,130.60004,[-0.142  1.175 -1.268],4786061,24788.908,4248.148286581039,-72.06633,0.85203415,-55.928,-91.42377,0.006419286,-85.40727421596647,11.276882,7.1949873,-1,120.77
0.8100288,0.025270496,True,1.1513753,33.10842,0.20430145,100,108.509514,0.011513753,31400,20.167158,-50.12632,,0.08929806,-194.04048,-85.53097,314,23.07379,0.8682966,0.00025270495,143.91415,[-0.176  1.151 -1.238],4798165,48477.402,4259.0173926353455,-79.12005,0.8682966,-64.717186,-91.99899,0.008100288,-85.53097581714391,8.929807,4.9585567,-1,121.04
0.71493495,0.0005818422,True,1.0846465,30.287683,0.19843434,100,80.444,0.010846464,31500,9.545508,-59.59832,,0.08168874,-166.16994,-85.72594,315,22.440569,0.86568457,5.818422e-06,106.57162,[-0.232  1.133 -1.215],4810273,24685.156,4269.40812754631,-75.71471,0.86568457,-57.786713,-91.26494,0.00714935,-85.72593799322844,8.168874,10.476131,-1,121.08
0.6101586,0.02632541,True,0.6663123,45.609356,0.23975098,100,114.07688,0.006663123,31600,11.202843,-50.291893,,0.039180975,-202.20059,-88.1237,316,23.751867,0.8590821,0.0002632541,151.90869,[-0.229  1.099 -1.221],4822717,20343.365,4279.573679924011,-75.3251,0.8590821,-55.188,-94.86372,0.0061015864,-88.12370878443122,3.9180975,8.926306,-1,124.44
0.595172,0.0014959712,True,1.0379791,24.743103,0.20423895,100,60.13057,0.01037979,31700,8.118018,-50.390274,,0.067924246,-144.686,-84.55544,317,17.961464,0.8584514,1.4959712e-05,94.29573,[-0.236  1.126 -1.179],4834663,10586.916,4289.661511898041,-68.09552,0.8584514,-51.16851,-89.378296,0.00595172,-84.55543224811554,6.7924247,12.318277,-1,119.46
0.47850877,0.00060337165,True,0.8724311,23.125856,0.091996096,100,77.13726,0.00872431,31800,6.460111,-58.949905,,0.052720267,-161.47043,-84.33316,318,18.900217,0.86287117,6.0337165e-06,102.52052,[-0.28   1.161 -1.215],4846564,11799.473,4300.241843223572,-60.157387,0.86287117,-38.981007,-89.715515,0.004785087,-84.33317120164632,5.272027,15.4796095,-1,119.01
0.85195327,0.027797194,True,1.0252554,40.846107,0.1417792,100,81.098114,0.010252554,31900,21.310114,-49.290054,,0.056923326,-162.17325,-81.075134,319,21.137556,0.8592588,0.00027797194,112.883194,[-0.314  1.165 -1.327],4858064,26380.717,4309.616154432297,-81.4201,0.8592588,-69.70988,-86.4809,0.008519533,-81.0751298071444,5.6923327,4.6926074,-1,115.0
0.67095685,0.0016613749,True,1.1820337,24.36865,0.1368866,100,73.36406,0.011820336,32000,9.749874,-59.882435,,0.08476674,-158.12878,-84.764725,320,21.280725,0.87004673,1.6613749e-05,98.24635,[-0.324  1.148 -1.277],4870048,17222.826,4319.425607919693,-76.81231,0.87004673,-59.931618,-90.03568,0.0067095687,-84.76472601234913,8.476674,10.256542,-1,119.84
0.8481213,0.023545725,True,0.986223,42.513763,0.1222356,100,88.72154,0.009862229,32100,37.702118,-49.637527,,0.05149475,-177.81516,-89.09362,321,22.35695,0.854556,0.00023545725,128.17763,[-0.297  1.115 -1.282],4882567,32613.904,4330.569719791412,-83.11181,0.854556,-73.458755,-95.02078,0.008481212,-89.09361359000206,5.149475,2.652371,-1,125.19
0.9057331,0.015327462,True,1.2394024,34.81275,0.07494728,100,54.961964,0.012394023,32200,30.886871,-59.906002,,0.082473256,-142.35829,-87.39634,322,19.740652,0.8634083,0.00015327461,82.452286,[-0.238  1.1   -1.297],4894854,23135.191,4341.123393774033,-85.91162,0.8634083,-77.37326,-92.14161,0.009057332,-87.39633425801992,8.247326,3.2376215,-1,122.87
0.7383023,0.0097116325,True,0.9942798,35.54126,0.08798217,100,116.62255,0.009942798,32300,18.922312,-50.22151,,0.046662774,-203.0329,-86.410355,323,24.484884,0.8527248,9.7116324e-05,152.81139,[-0.241  1.117 -1.344],4907065,37526.965,4350.84792470932,-75.92896,0.8527248,-60.370808,-93.178116,0.0073830243,-86.410356541574,4.6662774,5.2847667,-1,122.11
0.70211166,0.0018972475,True,1.0682193,30.16798,0.0015721321,100,70.37412,0.010682193,32400,12.211784,-49.37146,,0.075802766,-157.48605,-87.11193,324,21.506529,0.8648359,1.8972474e-05,108.11459,[-0.177  1.097 -1.331],4919405,19102.621,4360.018969774246,-72.38487,0.8648359,-57.362755,-92.361465,0.007021116,-87.11193009793759,7.5802765,8.188811,-1,123.4
0.52695966,0.002351603,True,0.8116919,29.650564,-0.03563935,100,57.64766,0.008116919,32500,5.586452,-50.023235,,0.038380373,-144.46838,-86.820724,325,20.648962,0.8628396,2.351603e-05,94.445145,[-0.123  1.093 -1.417],4931681,8359.223,4368.492265701294,-66.14038,0.8628396,-45.766045,-91.63634,0.0052695964,-86.8207223084569,3.8380375,17.90045,-1,122.76
0.66129243,0.013105223,True,0.94218254,33.00396,-0.036092725,100,85.21254,0.009421825,32600,7.6439304,-51.91607,,0.042603567,-171.29651,-86.08398,326,23.294443,0.8608458,0.00013105222,119.38044,[-0.074  1.065 -1.455],4943844,19732.188,4377.988877773285,-77.78411,0.8608458,-57.131786,-91.79385,0.006612923,-86.08396691188216,4.260357,13.082275,-1,121.63
0.57153624,0.0048640985,True,0.7797962,34.9461,-0.07539361,100,93.87023,0.0077979616,32700,8.5371895,-59.91214,,0.04917179,-185.05032,-91.180084,327,25.195974,0.8588083,4.8640984e-05,125.13818,[-0.078  1.037 -1.455],4956666,18629.477,4388.214999437332,-70.609566,0.8588083,-49.49845,-97.34843,0.005715362,-91.18008596837521,4.917179,11.713457,-1,128.22
0.60562664,0.00030524476,True,1.0398929,25.327541,-0.1175467,100,65.73557,0.010398929,32800,5.5102577,-50.03309,,0.07406887,-152.39139,-86.6558,328,21.801376,0.8592378,3.0524475e-06,102.3583,[-0.116  1.063 -1.494],4968898,13655.301,4397.909495830536,-72.93362,0.8592378,-51.29382,-91.73552,0.006056267,-86.65581275671721,7.4068866,18.147972,-1,122.32
0.7609217,0.0145015735,True,1.1142666,31.802944,-0.10879462,100,82.09406,0.011142665,32900,10.946877,-51.172623,,0.051165853,-174.62721,-92.53316,329,24.63226,0.857736,0.00014501573,123.45459,[-0.092  1.035 -1.536],4981891,28170.19,4408.84472322464,-85.399895,0.857736,-67.80666,-98.35405,0.007609218,-92.53315296486021,5.1165853,9.135026,-1,129.93
0.59203154,0.0004226691,True,1.514094,13.261585,-0.19365454,100,48.12145,0.01514094,33000,5.7692246,-60.26168,,0.12999418,-135.12338,-87.00193,330,17.102814,0.86288893,4.226691e-06,74.8617,[-0.087  1.058 -1.528],4994233,14730.954,4420.099933385849,-69.19466,0.86288893,-50.44253,-91.506035,0.005920315,-87.00193389460445,12.999419,17.333351,-1,123.42
0.43026474,0.00074867,True,0.6855731,28.257814,-0.28497207,100,61.744617,0.0068557304,33100,4.5739174,-59.631332,,0.033295076,-150.61569,-88.87107,331,20.526136,0.86149293,7.4867e-06,90.98436,[-0.15   1.05  -1.613],5006817,6556.8833,4431.793364524841,-61.160698,0.86149293,-37.68574,-93.891594,0.004302647,-88.87107377827168,3.3295078,21.863098,-1,125.84
0.78520375,0.017015617,True,1.0478944,35.957954,-0.2714501,100,119.12628,0.010478944,33200,22.308302,-50.271534,,0.06961,-208.76755,-89.641266,332,28.92587,0.8626541,0.00017015617,158.49602,[-0.099  1.059 -1.704],5019336,45036.605,4442.077743053436,-82.42411,0.8626541,-67.69052,-96.60018,0.007852037,-89.64127283915877,6.9610004,4.482636,-1,125.19
0.83259726,0.045924406,True,1.0131825,40.30908,-0.26977512,100,160.79515,0.010131826,33300,38.193592,-50.488625,,0.06444147,-245.21829,-84.42314,333,26.794632,0.8574226,0.00045924407,194.72968,[-0.116  1.076 -1.69 ],5031331,71708.39,4451.537734746933,-79.82649,0.8574226,-66.60025,-92.59708,0.008325973,-84.42313854128122,6.444147,2.61824,-1,119.95
0.6200156,0.0055705905,True,0.8646685,33.957176,-0.26212025,100,145.88771,0.008646686,33400,13.084352,-50.752556,,0.058208432,-232.80853,-86.92083,334,29.52574,0.86853915,5.5705903e-05,182.05597,[-0.119  1.09  -1.689],5043640,41151.58,4461.646266460419,-72.67551,0.86853915,-51.22184,-94.68111,0.0062001557,-86.9208276103437,5.820843,7.6427174,-1,123.09
0.62369573,0.012994721,True,0.9170408,31.626743,-0.23831047,100,83.401085,0.009170408,33500,11.905828,-60.109516,,0.06477435,-173.16174,-89.76067,335,25.26526,0.8673576,0.0001299472,113.05223,[-0.122  1.07  -1.681],5056183,19938.822,4471.862799167633,-72.24289,0.8673576,-55.51462,-95.532715,0.006236957,-89.76066708222032,6.477435,8.399247,-1,125.43
0.6036119,0.012419851,True,0.6986524,42.740574,-0.21140116,100,128.24501,0.006986524,33600,11.588523,-50.28325,,0.04269298,-216.69308,-88.44807,336,26.725796,0.8668474,0.0001241985,166.40984,[-0.065  1.056 -1.657],5068672,25847.637,4481.797828197479,-74.2415,0.8668474,-53.023243,-95.671165,0.006036119,-88.44806553930044,4.269298,8.629228,-1,124.89
0.58958656,0.0054770918,True,0.9125478,29.449791,-0.24433509,100,145.14111,0.009125479,33700,14.063221,-50.45569,,0.066841036,-239.75754,-94.616425,337,31.160934,0.8595489,5.4770917e-05,189.30185,[-0.097  1.04  -1.63 ],5081959,41618.29,4492.113181591034,-73.47267,0.8595489,-52.161434,-102.608345,0.0058958656,-94.6164242388308,6.6841035,7.1107464,-1,132.87
0.715798,0.009687766,True,0.8730907,40.196537,-0.19816598,100,114.50899,0.008730906,33800,12.193953,-51.074013,,0.043157432,-206.05222,-91.54322,338,29.561045,0.85911167,9.6877666e-05,154.97821,[-0.163  1.051 -1.663],5094747,32576.523,4503.929642677307,-84.447075,0.85911167,-64.77801,-98.41163,0.0071579795,-91.5432266868651,4.3157434,8.200787,-1,127.88
0.55838054,0.0040116417,True,0.8121212,32.09918,-0.19488394,100,83.311104,0.008121212,33900,8.136275,-49.828438,,0.050873935,-172.95049,-89.63937,339,24.458256,0.8623627,4.0116418e-05,123.12205,[-0.123  1.036 -1.617],5107381,15349.107,4514.619647026062,-70.892204,0.8623627,-50.68121,-95.40439,0.005583805,-89.63938175365328,5.0873938,12.290636,-1,126.34
0.78111345,0.030159768,True,0.7320145,53.241444,-0.21511984,100,119.02751,0.007320145,34000,40.848045,-59.198498,,0.043294873,-207.1882,-88.16069,340,24.23322,0.8573419,0.00030159767,147.9897,[-0.128  1.014 -1.614],5119844,35859.703,4524.238331317902,-78.315636,0.8573419,-67.5098,-95.06696,0.007811135,-88.16069373652338,4.3294873,2.4480975,-1,124.63
0.5751361,0.00413403,True,0.7458523,37.28892,-0.20844992,100,144.42755,0.0074585234,34100,9.362475,-60.2686,,0.04745523,-244.46051,-100.03296,341,33.84539,0.8686885,4.13403e-05,184.19191,[-0.091  1.002 -1.634],5133784,31543.318,4534.952139616013,-86.90199,0.8686885,-60.270706,-108.18164,0.0057513607,-100.03295716524124,4.745523,10.680936,-1,139.4
0.71635365,0.001632666,True,1.0409824,32.1368,-0.26586923,100,119.83367,0.010409823,34200,15.1528225,-60.565765,,0.05143955,-214.55508,-94.721405,342,26.334633,0.86888826,1.632666e-05,153.98932,[-0.103  0.982 -1.627],5147136,41472.348,4545.07856464386,-82.812454,0.86888826,-64.43984,-101.87326,0.007163536,-94.72141295105219,5.143955,6.5994306,-1,133.52
0.686414,0.009808687,True,0.95327765,34.144745,-0.23951711,100,161.86034,0.009532776,34300,16.05284,-60.212276,,0.069199115,-262.39035,-100.53001,343,31.18485,0.8681014,9.8086864e-05,202.17807,[-0.132  0.969 -1.685],5161238,65150.383,4556.184548377991,-87.3455,0.8681014,-65.51565,-109.276344,0.00686414,-100.53001450359821,6.919912,6.2294273,-1,141.02
0.5554036,0.0009868271,True,0.8477346,30.03262,-0.2690476,100,113.44619,0.008477345,34400,9.13662,-59.57992,,0.052305326,-211.95888,-98.512695,344,29.579983,0.8610544,9.86827e-06,152.37895,[-0.123  0.985 -1.658],5175036,22971.545,4568.393949747086,-79.21701,0.8610544,-55.842766,-105.57799,0.005554036,-98.51269399106502,5.2305326,10.944967,-1,137.98
0.65501916,0.009084539,True,0.9396929,32.70017,-0.27262506,100,144.24883,0.009396929,34500,12.469009,-49.841003,,0.06244868,-234.30515,-90.05632,345,31.26012,0.8628456,9.084538e-05,184.46414,[-0.103  1.004 -1.688],5187652,48029.145,4579.646959543228,-76.90483,0.8628456,-54.786892,-97.86649,0.0065501914,-90.05631820708513,6.2448683,8.019883,-1,126.16
0.8915432,0.037837483,True,0.99010414,44.776318,-0.26913083,100,191.91223,0.009901041,34600,46.165955,-60.69612,,0.06435296,-284.01965,-92.10742,346,33.224945,0.8591608,0.00037837483,223.32353,[-0.172  1.016 -1.692],5200550,106021.58,4590.3189923763275,-94.801636,0.8591608,-80.86794,-101.57473,0.008915432,-92.10741092830897,6.435296,2.1660984,-1,128.98
0.6688274,0.025361951,True,0.80339164,40.93551,-0.27401304,100,238.1524,0.008033916,34700,22.191357,-60.244152,,0.046088133,-337.00772,-98.85532,347,42.82048,0.8581616,0.0002536195,276.76358,[-0.182  1.028 -1.688],5214279,83519.02,4602.199378967285,-91.100006,0.8581616,-67.253395,-110.08891,0.006688274,-98.85532858610154,4.6088133,4.506259,-1,137.29
0.71408254,0.0045225522,True,1.2818737,23.682621,-0.27734488,100,119.51129,0.012818737,34800,14.393653,-50.285667,,0.10572175,-209.29599,-89.7847,348,30.494879,0.8684284,4.5225523e-05,159.01031,[-0.182  1.045 -1.693],5226920,50923.652,4613.973219871521,-78.45003,0.8684284,-60.0612,-96.76123,0.0071408255,-89.78470091402531,10.572175,6.947507,-1,126.41
0.63857406,0.033099055,True,0.83414775,36.950386,-0.28297085,100,199.39984,0.008341477,34900,14.928607,-59.79355,,0.059856005,-294.40335,-95.00352,349,33.979168,0.868345,0.00033099056,234.6098,[-0.155  1.026 -1.696],5240308,67611.734,4624.795713424683,-83.4854,0.868345,-58.086674,-104.81696,0.00638574,-95.00352500498295,5.9856005,6.698549,-1,133.88
0.9847955,0.52761155,True,0.33256012,89.763565,-0.2789304,100,123.69623,0.0033256013,35000,92.66891,-50.0368,,0.0236362,-220.422,-96.72576,350,34.623302,0.85372484,0.0052761156,170.3852,[-0.155  1.008 -1.702],5253825,50670.59,4636.660755157471,-102.59125,0.85372484,-94.95875,-104.07316,0.009847956,-96.72576447933912,2.36362,1.0791106,-1,135.17
0.78868467,0.05039977,True,0.7412664,53.096348,-0.23903386,100,220.11246,0.007412664,35100,25.399609,-60.35662,,0.05109498,-317.37024,-97.257774,351,35.28671,0.8623701,0.00050399767,257.0136,[-0.159  1.011 -1.698],5267442,90515.92,4648.155171871185,-95.89181,0.8623701,-74.90089,-107.83678,0.0078868475,-97.2577660086751,5.109498,3.9370685,-1,136.17
